w,vector_semantico
going,"['give_out', 'extend', 'live_on', 'operate', 'break_down', 'choke', 'become', 'croak', 'depart', 'work', 'run_short', 'departure', 'pass_away', 'get_going', 'leaving', 'buy_the_farm', 'blend', 'move', 'expiration', 'release', 'give-up_the_ghost', 'go', 'proceed', 'conk_out', 'expire', 'function', 'perish', 'break', 'run_low', 'travel', 'going', 'run', 'rifle', 'hold_out', 'last', 'survive', 'endure', 'lead', 'locomote', 'exit', 'go_away', 'drop_dead', 'belong', 'fit', 'plump', 'pass', 'sound', 'snuff_it', 'get', 'give_way', 'passing', 'conk', 'live', 'hold_up', 'pop_off', 'fail', 'decease', ""cash_in_one's_chips"", 'go_bad', 'die', 'sledding', 'start', 'loss', 'going_away', 'blend_in', 'kick_the_bucket']",no especificó
wonder,"['marvel', 'enquire', 'wonder', 'wonderment', 'curiosity', 'inquire', 'question', 'admiration']",no especificó
Remy,[],no especificó
nymphomaniac,"['nympho', 'nymphomaniacal', 'nymphomaniac']",no especificó
hard-boiled,"['pugnacious', 'hard-bitten', 'hardened', 'hard-boiled', 'case-hardened']",no especificó
non,"['not', 'non']",no especificó
already,['already'],no especificó
stranger,"['strange', 'unusual', 'stranger', 'alien', 'unknown', 'foreign']",no especificó
chuckle,"['chuckle', 'laugh_softly', 'chortle']",no especificó
ravenous,"['ravening', 'voracious', 'edacious', 'famished', 'sharp-set', 'esurient', 'rapacious', 'ravenous', 'wolfish', 'starved']",no especificó
if,[],no especificó
hips,"['rose_hip', 'rosehip', 'hip_joint', 'hip', 'pelvis', 'pelvic_arch', 'pelvic_girdle', 'articulatio_coxae', 'coxa']",no especificó
tired,"['tire_out', 'fag_out', 'commonplace', 'fatigue', 'outwear', 'trite', 'exhaust', 'timeworn', 'jade', 'threadbare', 'wear_upon', 'well-worn', 'fag', 'wear_down', 'wear', 'tire', 'banal', 'old-hat', 'run_down', 'shopworn', 'weary', 'play_out', 'tired', 'bore', 'pall', 'hackneyed', 'wear_out', 'sap', 'stock']",no especificó
philosophical,"['philosophical', 'philosophic']",no especificó
earlier,"['earlier', 'other', 'former', 'originally', 'sooner', 'in_the_first_place', 'to_begin_with', 'early', 'before', 'in_the_beginning', 'earliest']",no especificó
saw,"['understand', 'get_wind', 'run_into', 'find_out', 'figure', 'image', 'ensure', 'assure', 'project', 'control', 'go_out', 'reckon', 'determine', 'see_to_it', 'examine', 'witness', 'interpret', 'get_a_line', 'sawing_machine', 'byword', 'watch', 'experience', 'learn', 'visualise', 'meet', 'take_care', 'get_word', 'realize', 'catch', 'power_saw', 'go_steady', 'run_across', 'construe', 'regard', 'see', 'come_across', 'consider', 'discover', 'check', 'envision', 'insure', 'proverb', 'adage', 'ascertain', 'look', 'saw', 'hear', 'go_through', 'attend', 'visualize', 'escort', 'picture', 'take_in', 'encounter', 'visit', 'date', 'realise', 'fancy', 'pick_up', 'find', 'view']",no especificó
acceptance,"['acceptance', 'acceptation', ""banker's_acceptance"", 'espousal', 'adoption', 'toleration', 'sufferance', 'credence']",no especificó
breakfast,['breakfast'],no especificó
coffee,"['coffee', 'coffee_tree', 'coffee_bean', 'chocolate', 'burnt_umber', 'java', 'deep_brown', 'umber', 'coffee_berry']",no especificó
sort,"['class', 'screen', 'sort', 'assort', 'sieve', 'sort_out', 'form', 'classify', 'separate', 'screen_out', 'kind', 'variety', 'sorting']",no especificó
faim,[],no especificó
cork,"['phellem', 'cork_up', 'bottle_cork', 'cork', 'bob', 'bobfloat', 'bobber', 'Cork']",no especificó
soldier,['soldier'],no especificó
them,[],no especificó
had,"['give_birth', 'bear', 'accept', 'feature', 'make', 'deliver', 'sustain', 'birth', 'throw', 'stimulate', 'experience', 'take', 'own', 'have', 'have_got', 'give', 'ingest', 'possess', 'induce', 'hold', 'cause', 'consume', 'get', 'receive', 'take_in', 'suffer', 'let']",no especificó
before,"['earlier', 'ahead', 'before', 'in_front']",no especificó
drawn,"['worn', 'depict', 'withdraw', 'force', 'line', 'quarter', 'eviscerate', 'guide', 'absorb', 'careworn', 'reap', 'make', 'pull', 'draw', 'delineate', 'imbibe', 'sop_up', 'take_up', 'raddled', 'describe', 'get_out', 'disembowel', 'attract', 'run', 'haggard', 'soak_up', 'puff', 'suck_up', 'take_out', 'draw_in', 'pass', 'get', 'trace', 'string', 'drag', 'thread', 'pull_out', 'cast', 'take_in', 'draw_off', 'pull_back', 'tie', 'draw_and_quarter', 'suck', 'drawn', 'pull_in']",no especificó
snowing,"[""pull_the_wool_over_someone's_eyes"", 'play_false', 'bamboozle', 'snow', 'lead_by_the_nose', 'hoodwink']",no especificó
about,"['about', 'close_to', 'nearly', 'more_or_less', 'or_so', 'nigh', 'just_about', 'astir', 'roughly', 'around', 'near', 'most', 'some', 'almost', 'approximately', 'well-nigh', 'virtually']",no especificó
life,"['lifespan', 'spirit', 'life', 'life-time', 'life_sentence', 'aliveness', 'biography', 'life_history', 'sprightliness', 'living', 'life_story', 'lifetime', 'liveliness', 'animation']",no especificó
how,[],no especificó
Panther,"['jaguar', 'Panthera_onca', 'panther', 'puma', 'cougar', 'Felis_concolor', 'painter', 'Felis_onca', 'mountain_lion', 'catamount']",no especificó
women,"['char', 'cleaning_woman', 'fair_sex', 'charwoman', 'adult_female', 'cleaning_lady', 'womanhood', 'woman']",no especificó
name,"['mention', 'list', 'distinguish', 'name', 'nominate', 'epithet', 'figure', 'identify', 'make', 'advert', 'bring_up', 'call', 'key_out', 'key', 'describe', 'constitute', 'public_figure', 'cite', 'diagnose', 'appoint', 'discover', 'refer', 'gens']",no especificó
Um,[],no especificó
round,"['lash_out', 'circular', 'assail', 'polish_up', 'beat', 'round_down', 'round', 'orotund', 'pear-shaped', 'rotund', 'polish', 'turn', 'daily_round', 'troll', 'round_off', 'bout', 'circle', 'round_of_golf', 'stave', 'snipe', 'rhythm', 'round_of_drinks', 'attack', 'assault', 'rung', 'labialize', 'fill_out', 'round_out', 'brush_up', 'cycle', 'around', 'unit_of_ammunition', 'flesh_out', 'labialise', 'one_shot']",no especificó
``,[],no especificó
Life,"['lifespan', 'spirit', 'life', 'life-time', 'life_sentence', 'aliveness', 'biography', 'life_history', 'sprightliness', 'living', 'life_story', 'lifetime', 'liveliness', 'animation']",no especificó
frozen,"['flash-frozen', 'block', 'glacial', 'frosty', 'icy', 'immobilize', 'frozen', 'stock-still', 'frigid', 'quick-frozen', 'fixed', 'stop_dead', 'rooted', 'freeze_down', 'freeze_out', 'wintry', 'immobilise', 'freeze', 'suspend']",no especificó
red,"['cherry-red', 'redness', 'carmine', 'scarlet', 'reddish', 'cherry', 'bolshy', 'red', 'blood-red', 'ruby-red', 'Red', 'flushed', 'red-faced', 'red_ink', 'violent', 'reddened', 'Bolshevik', 'Marxist', 'Red_River', 'cerise', 'ruby', 'ruddy', 'bolshie', 'loss', 'crimson']",no especificó
He,"['He', 'helium', 'atomic_number_2', 'he']",no especificó
dazzled,"['bedazzle', 'dazzled', 'dazzle', 'daze']",no especificó
Sometime,"['erstwhile', 'sometime', 'one-time', 'former', 'old', 'quondam', 'onetime']",no especificó
sober,"['sober_up', 'solemn', 'sober', 'somber', 'sedate', 'grave', 'serious', 'unplayful', 'drab', 'sombre']",no especificó
put,"['invest', 'position', 'put', 'cast', 'assign', 'lay', 'arrange', 'couch', 'put_option', 'pose', 'set_up', 'place', 'order', 'redact', 'set', 'frame', 'commit']",no especificó
was,"['embody', 'live', 'represent', 'make_up', 'comprise', 'be', 'personify', 'equal', 'Evergreen_State', 'WA', 'exist', 'cost', 'follow', 'constitute', 'Washington']",no especificó
Rome,"['capital_of_Italy', 'Eternal_City', 'Roma', 'Rome', 'Italian_capital']",no especificó
go,"['give_out', 'extend', 'live_on', 'operate', 'break_down', 'choke', 'become', 'offer', 'hold_out', 'croak', 'depart', 'work', 'run_short', 'turn', 'pass_away', 'get_going', 'Adam', 'buy_the_farm', 'blend', 'move', 'give-up_the_ghost', 'go', 'proceed', 'conk_out', 'expire', 'function', 'break', 'disco_biscuit', 'run_low', 'travel', 'whirl', 'go_game', 'run', 'cristal', 'rifle', 'XTC', 'X', 'hug_drug', 'last', 'survive', 'endure', 'fling', 'locomote', 'ecstasy', 'go_away', 'lead', 'exit', 'drop_dead', 'belong', 'fit', 'plump', 'pass', 'sound', 'snuff_it', 'get', 'give_way', 'conk', 'live', 'hold_up', 'pop_off', 'fail', 'decease', ""cash_in_one's_chips"", 'go_bad', 'crack', 'die', 'start', 'spell', 'perish', 'tour', 'blend_in', 'kick_the_bucket']",no especificó
As,"['atomic_number_33', 'amp', 'ampere', 'A', 'as', 'axerophthol', 'angstrom', 'American_Samoa', 'antiophthalmic_factor', 'adenine', 'As', 'equally', 'every_bit', 'AS', 'vitamin_A', 'angstrom_unit', 'Eastern_Samoa', 'group_A', 'arsenic', 'a', 'deoxyadenosine_monophosphate', 'type_A']",no especificó
rather,"['sort_of', 'instead', 'kinda', 'sooner', 'kind_of', 'rather', 'preferably', 'quite']",no especificó
sorry,"['dark', 'dismal', 'gloomy', 'sad', 'no-account', 'pitiful', 'dreary', 'dingy', 'drear', 'grim', 'sorry', 'disconsolate', 'blue', 'deplorable', 'no-good', 'good-for-naught', 'no-count', 'lamentable', 'meritless', 'regretful', 'good-for-nothing', 'bad', 'distressing', 'drab']",no especificó
which,[],no especificó
glancing,"['peek', 'glint', 'glance']",no especificó
French,"['French', 'Daniel_Chester_French', 'French_people', 'Gallic']",no especificó
child,"['child', 'youngster', 'fry', 'tyke', 'nestling', 'tiddler', 'kid', 'tike', 'minor', 'shaver', 'small_fry', 'baby', 'nipper']",no especificó
passed,"['occur', 'extend', 'choke', 'spend', 'croak', 'egest', 'elapse', 'buy_the_farm', 'make_it', 'go', 'expire', 'overhaul', 'slide_by', 'drop_dead', 'pass', 'snuff_it', 'decease', ""cash_in_one's_chips"", 'perish', 'pass_on', 'go_past', 'put_across', 'fleet', 'glide_by', 'go_along', 'draw', 'take_place', 'go_on', 'go_across', 'top', 'run', 'communicate', 'surpass', 'authorize', 'excrete', 'transcend', 'reach', 'conk', 'go_through', 'come_about', 'sink', 'die', 'kick_the_bucket', 'slip_away', 'fall', 'pass_along', 'overstep', 'evanesce', 'pass_away', 'go_by', 'devolve', 'clear', 'return', 'give', 'hap', 'pop_off', 'pass_by', 'fall_out', 'hand', 'turn_over', 'travel_by', 'exceed', 'pass_off', 'authorise', 'guide', 'blow_over', 'legislate', 'give-up_the_ghost', 'eliminate', 'slip_by', 'overtake', 'happen', 'lead', 'exit', 'lapse', 'fade', 'make_pass']",no especificó
unhappiness,"['sadness', 'unhappiness']",no especificó
are,"['embody', 'live', 'ar', 'are', 'represent', 'make_up', 'comprise', 'be', 'personify', 'equal', 'exist', 'cost', 'follow', 'constitute']",no especificó
machines,"['simple_machine', 'political_machine', 'car', 'machine', 'motorcar', 'auto', 'automobile']",no especificó
park,"['parking_lot', 'Park', 'parking_area', 'ballpark', 'park', 'common', 'commons', 'car_park', 'Mungo_Park', 'parkland', 'green']",no especificó
suppose,"['reckon', 'think', 'presuppose', 'speculate', 'guess', 'hypothesize', 'imagine', 'theorize', 'suppose', 'hypothecate', 'opine', 'hypothesise', 'say', 'theorise', 'conjecture']",no especificó
Non,"['not', 'non']",no especificó
foolish,"['gooselike', 'goosy', 'jerky', 'anserine', 'dopey', 'goosey', 'dopy', 'foolish']",no especificó
pretty,"['fairly', 'passably', 'somewhat', 'middling', 'reasonably', 'moderately', 'jolly', 'pretty']",no especificó
purse,"['handbag', 'pocketbook', 'wrinkle', 'bag', 'purse']",no especificó
falling,"['fall', 'decrease', 'accrue', 'flow', 'shine', 'dropping', 'precipitate', 'devolve', 'hang', 'strike', 'return', 'lessen', 'come', 'pass', 'settle', 'diminish', 'go_down', 'fall_down', 'falling', 'descend', 'come_down', 'light']",no especificó
woke,"['arouse', 'stir_up', 'awaken', 'heat', 'ignite', 'awake', 'waken', 'fire_up', 'wake_up', 'wake', 'rouse', 'come_alive', 'inflame']",no especificó
glad,"['gladiola', 'sword_lily', 'glad', 'gladiolus', 'happy', 'beaming']",no especificó
bed,"['do_it', 'get_it_on', 'bottom', 'know', 'go_to_sleep', 'bonk', 'be_intimate', 'sleep_with', 'fuck', 'hump', 'crawl_in', 'have_sex', 'screw', 'hit_the_hay', 'turn_in', 'go_to_bed', 'bang', 'roll_in_the_hay', 'lie_with', 'have_a_go_at_it', 'sack_out', 'make_out', 'jazz', 'hit_the_sack', 'make_love', 'have_it_off', 'seam', 'sleep_together', 'get_laid', 'kip_down', 'layer', 'have_intercourse', 'bed', 'eff', 'retire', 'love', 'have_it_away']",no especificó
hat,"['lid', 'chapeau', 'hat']",no especificó
though,['though'],no especificó
All,"['wholly', 'totally', 'whole', 'completely', 'altogether', 'entirely', 'all']",no especificó
contented,"['contented', 'content']",no especificó
bottle,"['bottleful', 'bottle', 'feeding_bottle', 'nursing_bottle']",no especificó
better,"['skilful', 'near', 'estimable', 'comfortably', 'serious', 'secure', 'undecomposed', 'honorable', 'full', 'wagerer', 'improve', 'bettor', 'in_force', 'advantageously', 'intimately', 'unspoiled', 'dependable', 'effective', 'beneficial', 'break', 'safe', 'easily', 'honest', 'amend', 'sound', 'punter', 'unspoilt', 'dear', 'just', 'right', 'salutary', 'respectable', 'proficient', 'in_effect', 'considerably', 'best', 'meliorate', 'good', 'practiced', 'upright', 'skillful', 'better', 'ripe', 'well', 'substantially', 'ameliorate', 'expert', 'adept']",no especificó
Ah,[],no especificó
sweet,"['unfermented', 'confection', 'perfumed', 'odoriferous', 'angelic', 'sweet-scented', 'sweetness', 'sugariness', 'honeyed', 'odorous', 'mellisonant', 'Sweet', 'dessert', 'gratifying', 'dulcet', 'scented', 'sweet-smelling', 'sweetly', 'Henry_Sweet', 'angelical', 'seraphic', 'sugared', 'sweetened', 'sweet-flavored', 'fresh', 'cherubic', 'afters', 'mellifluous', 'sweet']",no especificó
next,"['next', 'succeeding', 'adjacent', 'future', 'following', 'side_by_side']",no especificó
touching,"['touching', 'bear_upon', 'poignant', 'tinge', 'match', 'tint', 'adjoin', 'advert', 'concern', 'rival', 'affecting', 'contact', 'meet', 'extend_to', 'come_to', 'tinct', 'bear_on', 'affect', 'equal', 'have-to_doe_with', 'disturb', 'stir', 'pertain', 'reach', 'touch', 'allude', 'relate', 'impact', 'partake', 'touch_on', 'refer']",no especificó
My,[],no especificó
dive,"['diving', 'nosedive', 'plunk', 'dive', 'prima_donna', 'nose_dive', 'honkytonk', 'diva', 'plunge']",no especificó
know,"['do_it', 'get_it_on', 'cognize', 'know', 'acknowledge', 'bonk', 'be_intimate', 'sleep_with', 'fuck', 'hump', 'have_sex', 'experience', 'screw', 'recognize', 'bang', 'roll_in_the_hay', 'lie_with', 'have_a_go_at_it', 'make_out', 'jazz', 'make_love', 'sleep_together', 'cognise', 'get_laid', 'live', 'have_it_off', 'have_intercourse', 'eff', 'bed', 'recognise', 'love', 'have_it_away']",no especificó
hole,"['muddle', 'hollow', 'kettle_of_fish', 'cakehole', 'fix', 'trap', 'mess', 'golf_hole', 'hole_out', 'hole', 'maw', 'yap', 'pickle', 'gob', 'jam']",no especificó
talked,"['verbalise', 'let_the_cat_out_of_the_bag', 'babble', 'sing', 'babble_out', 'mouth', 'spill', 'verbalize', 'speak', 'lecture', 'utter', 'tattle', 'blab', 'spill_the_beans', 'talk', 'peach', 'blab_out']",no especificó
brushed,"['napped', 'sweep', 'brushed', 'fleecy', 'brush']",no especificó
crocked,"['soused', 'cockeyed', 'tight', 'blotto', 'squiffy', 'plastered', 'fuddled', 'wet', 'besotted', 'soaked', 'slopped', 'crocked', 'crock', 'smashed', 'blind_drunk', 'sozzled', 'sloshed', 'stiff', 'pixilated', 'pie-eyed', 'pissed', 'loaded']",no especificó
derriere,"['backside', 'rear', 'stern', 'bottom', 'posterior', 'buttocks', 'hindquarters', 'fanny', 'rear_end', 'tooshie', 'nates', 'derriere', 'tail_end', 'bum', 'hind_end', 'butt', 'prat', 'tail', 'rump', 'behind', 'fundament', 'seat', 'arse', 'keister', 'buns', 'tush', 'ass', 'can']",no especificó
Elysees,[],no especificó
by,"['by', 'aside', 'past', 'away']",no especificó
waxed,"['wax', 'climb', 'rise', 'mount', 'waxed', 'full']",no especificó
only,"['just', 'solitary', 'exclusively', 'entirely', 'only_if', 'only_when', 'lonesome', 'lone', 'but', 'solely', 'only', 'alone', 'merely', 'simply', 'sole']",no especificó
raised,"['resurrect', 'nurture', 'rear', 'produce', 'call_down', 'upraise', 'raise', 'erect', 'fire', 'arouse', 'lift', 'elevate', 'bring_up', 'kick_upstairs', 'leaven', 'levy', 'recruit', 'grow', 'heighten', 'elevated', 'put_up', 'farm', 'parent', 'enhance', 'upgrade', 'raised', 'get_up', 'brocaded', 'embossed', 'put_forward', 'advance', 'kindle', 'provoke', 'prove', 'invoke', 'promote', 'stir', 'conjure', 'evoke', 'conjure_up', 'set_up', 'call_forth', 'enkindle', 'elicit']",no especificó
bellyfull,[],no especificó
feel,"['spirit', 'feeling', 'smell', 'sense', 'feel', 'tone', 'tactile_property', 'flavour', 'find', 'palpate', 'finger', 'experience', 'flavor', 'look']",no especificó
self-confident,"['self-assured', 'self-confident']",no especificó
It,"['information_technology', 'IT']",no especificó
Claire,[],no especificó
Stephen,"['Stephen', 'Sir_Leslie_Stephen']",no especificó
uniform,"['undifferentiated', 'uniform', 'consistent', 'unvarying']",no especificó
all,"['wholly', 'totally', 'whole', 'completely', 'altogether', 'entirely', 'all']",no especificó
still,"['however', 'quieten', 'inactive', 'hush_up', 'lull', 'stock-still', 'stillness', 'all_the_same', 'noneffervescent', 'nevertheless', 'shut_up', 'calm_down', 'tranquil', 'hush', 'even', 'silent', 'smooth', 'tranquillise', 'allay', 'withal', 'notwithstanding', 'distillery', 'static', 'relieve', 'unruffled', 'soundless', 'still', 'tranquillize', 'calm', 'even_so', 'yet', 'silence', 'placid', 'quiet', 'nonetheless', 'ease', 'tranquilize', 'motionless']",no especificó
blonde,"['light-haired', 'blond', 'blonde']",no especificó
help,"['aid', 'help', 'facilitate', 'assistance', 'supporter', 'helper', 'avail', 'assistant', 'help_oneself', 'serve', 'service', 'assist']",no especificó
mind,"['judgement', 'beware', 'idea', 'mind', 'brain', 'head', 'intellect', 'nous', 'heed', 'listen', 'thinker', 'bear_in_mind', 'judgment', 'creative_thinker', 'take_care', 'psyche']",no especificó
yokel,"['bumpkin', 'hayseed', 'yahoo', 'hick', 'yokel', 'rube', 'chawbacon']",no especificó
light,"['fall', 'swooning', 'brightness_level', 'illumination', 'Inner_Light', 'faint', 'short', 'light_source', 'tripping', 'sluttish', 'lighter', 'low-cal', 'Light_Within', 'light_up', 'clean', 'illumine', 'illuminate', 'get_off', 'luminosity', 'luminance', 'twinkle', 'weak', 'lightheaded', 'perch', 'sparkle', 'get_down', 'luminousness', 'wanton', 'unhorse', 'ignitor', 'clear', 'scant', 'brightness', 'easy', 'spark', 'alight', 'light-headed', 'idle', 'unaccented', 'loose', 'lite', 'igniter', 'fire_up', 'calorie-free', 'Christ_Within', 'lighting', 'lightsome', 'ignite', 'visible_radiation', 'dismount', 'lightness', 'lightly', 'light-colored', 'Light', 'unclouded', 'wakeful', 'promiscuous', 'light', 'abstemious', 'visible_light', 'illume']",no especificó
stared,"['gaze', 'stare', 'asterisk', 'star']",no especificó
place,"['plaza', 'office', 'come_out', 'send', 'direct', 'rate', 'target', 'blank_space', 'identify', 'station', 'localise', 'spot', 'topographic_point', 'localize', 'position', 'put', 'come_in', 'space', 'pose', 'billet', 'home', 'order', 'locate', 'point', 'situation', 'property', 'site', 'invest', 'rank', 'lay', 'aim', 'set', 'piazza', 'seat', 'post', 'range', 'place', 'berth', 'grade', 'shoes', 'stead', 'lieu', 'commit']",no especificó
would,[],no especificó
:,[],no especificó
made,"['make_water', 'get_to', 'gain', 'pretend', 'attain', 'fix', 'name', 'produce', 'nominate', 'crap', 'micturate', 'relieve_oneself', 'create', 'work', 'stool', 'make', 'shit', 'draw', 'make_up', 'wee', 'bring_in', 'cook', 'throw', 'defecate', 'ready', 'stimulate', 'constitute', 'take', 'score', 'urinate', 'realize', 'clear', 'have', 'build', 'give', 'wee-wee', 'prepare', 'spend_a_penny', 'progress_to', 'form', 'pee-pee', 'induce', 'earn', 'cause', 'hold', 'take_a_crap', 'pee', 'construct', 'get', 'reach', 'take_a_leak', 'do', 'hit', 'establish', 'make_believe', 'take_a_shit', 'take_in', 'puddle', 'piddle', 'piss', 'realise', 'seduce', 'pass_water', 'arrive_at', 'ca-ca', 'made', 'pull_in', 'lay_down']",no especificó
Champs,"['title-holder', 'chomp', 'champ', 'champion']",no especificó
thinking,"['guess', 'mentation', 'believe', 'mean', 'reckon', 'recollect', 'thought_process', 'opine', 'intelligent', 'call_up', 'cerebrate', 'suppose', 'consider', 'recall', 'intend', 'retrieve', 'thought', 'think', 'intellection', 'cerebration', 'imagine', 'call_back', 'cogitate', 'reasoning', 'remember', 'thinking', 'conceive']",no especificó
got,"['contract', 'sire', 'flummox', 'pay_off', 'fix', 'bring', 'generate', 'arrive', 'drive', 'become', 'produce', 'scram', 'bugger_off', 'beat', 'engender', 'father', 'gravel', 'develop', 'acquire', 'amaze', 'bring_forth', 'perplex', 'make', ""get_under_one's_skin"", 'draw', 'begin', 'bewilder', 'go', 'pose', 'commence', 'sustain', 'grow', 'beget', 'vex', 'stimulate', 'experience', 'stick', 'take', 'puzzle', 'get_down', 'catch', 'mystify', 'start_out', 'arrest', 'have', 'aim', 'fuck_off', 'come', 'set_out', 'induce', 'incur', 'cause', 'buzz_off', 'set_about', 'pay_back', 'stupefy', 'get', 'receive', 'fetch', 'convey', 'capture', 'baffle', 'mother', 'nonplus', 'find', 'start', 'suffer', 'dumbfound', 'obtain', 'let']",no especificó
fog,"['fog', 'murk', 'obscure', 'haze', 'daze', 'haze_over', 'obnubilate', 'cloud', 'murkiness', 'befog', 'fogginess', 'becloud', 'mist']",no especificó
cared,"['care', 'deal', 'give_care', 'like', 'wish', 'handle', 'manage', 'worry']",no especificó
hungry,"['hungry', 'athirst', 'thirsty']",no especificó
Why,"['wherefore', 'why']",no especificó
poise,"['assuredness', 'sang-froid', 'poise', 'aplomb', 'cool', 'balance', 'brace']",no especificó
beat,"['shell', 'outwit', 'thump', 'cadence', 'circumvent', 'beat', 'scramble', 'round', 'dead', 'outfox', 'overreach', 'exhaust', 'wash_up', 'gravel', 'metre', 'beat_up', 'vanquish', 'meter', 'pulsate', 'perplex', 'amaze', 'tucker_out', 'pound', 'bewilder', 'bushed', 'pose', 'pulsation', 'vex', 'stick', 'puzzle', 'rhythm', 'mystify', 'trounce', 'heartbeat', 'flap', 'crush', 'drum', 'measure', 'work_over', 'musical_rhythm', 'bunk', 'stupefy', 'pulse', 'tick', 'get', 'dumbfound', 'baffle', 'all_in', 'ticktock', 'thrum', 'tucker', 'beatnik', 'nonplus', 'quiver', 'ticktack', 'outsmart', 'beat_out', 'flummox']",no especificó
turning,"['sour', 'become', 'change_state', 'turning', 'work', 'turn', 'plow', 'flex', 'wrench', 'deform', 'release', 'reverse', 'move_around', 'bend', 'grow', 'sprain', 'wrick', 'rick', 'ferment', 'turn_over', 'call_on', 'twist', 'change_by_reversal', 'plough']",no especificó
smiled,['smile'],no especificó
out,"['out', 'knocked_out', 'stunned', 'forbidden', ""KO'd"", 'away', 'come_out', 'extinct', 'proscribed', 'come_out_of_the_closet', 'tabu', 'verboten', 'taboo', 'kayoed', 'prohibited']",no especificó
crumble,"['crumble', 'decay', 'collapse', 'break_down', 'dilapidate', 'crumple', 'tumble', 'fall_apart']",no especificó
eating,"['eat_up', 'eating', 'wipe_out', 'rust', 'deplete', 'eat', 'run_through', 'eat_on', 'feeding', 'use_up', 'exhaust', 'consume', 'corrode', 'feed']",no especificó
waiting,"['hold_off', 'await', 'waiting', 'wait', 'hold_back', 'expect', 'waitress', 'ready_and_waiting', 'look']",no especificó
binge,"['engorge', 'ingurgitate', 'splurge', 'overeat', 'bust', 'orgy', 'englut', 'stuff', 'binge', 'tear', 'bout', 'gourmandize', 'gormandize', 'overgorge', 'satiate', 'overindulge', 'glut', 'gorge', 'gormandise', 'pig_out', 'scarf_out']",no especificó
tousled,"['dishevelled', 'tousle', 'tousled', 'tangle', 'frowzled', 'dishevel', 'rumpled', 'disheveled']",no especificó
chuckled,"['chuckle', 'laugh_softly', 'chortle']",no especificó
high,"['high_up', 'gamy', 'high_school', 'senior_high', 'senior_high_school', 'high', 'eminent', 'heights', 'high-pitched', 'richly', 'luxuriously', 'high_gear', 'highschool', 'mellow', 'in_high_spirits', 'gamey']",no especificó
kicks,"['sound_off', 'kicking', 'beef', 'quetch', 'recoil', 'thrill', 'squawk', 'complain', 'kvetch', 'kick_back', 'gripe', 'charge', 'rush', 'bang', 'give_up', 'kick', 'plain', 'bitch', 'flush', 'boot']",no especificó
In,"['Hoosier_State', 'inwards', 'Indiana', 'IN', 'In', 'atomic_number_49', 'inward', 'inch', 'indium', 'in']",no especificó
has,"['give_birth', 'bear', 'accept', 'feature', 'make', 'deliver', 'hour_angle', 'sustain', 'birth', 'throw', 'stimulate', 'experience', 'take', 'own', 'have', 'have_got', 'give', 'HA', 'ingest', 'possess', 'induce', 'hold', 'cause', 'consume', 'get', 'receive', 'take_in', 'suffer', 'let']",no especificó
handle,"['care', 'plow', 'deal', 'cover', 'address', 'palm', 'hold', 'wield', 'grip', 'handle', 'handgrip', 'manage', 'treat', 'do_by']",no especificó
circle,"['rope', 'band', 'lot', 'round', 'rotary', 'encircle', 'dress_circle', 'roofy', 'roach', 'lap', 'circle', 'R-2', 'circuit', 'rophy', 'roundabout', 'set', 'circulate', 'Mexican_valium', 'traffic_circle', 'forget_me_drug']",no especificó
make-up,"['make-up', 'physical_composition', 'composition', 'constitution', 'makeup', 'war_paint']",no especificó
clear,"['crystalise', 'exculpate', 'gain', 'clear_up', 'crystallize', 'absolved', 'clean-cut', 'authorise', 'sack_up', 'elucidate', 'solve', 'light_up', 'unclutter', 'make', 'clean', 'all_the_way', 'crystalize', 'clear-cut', 'illuminate', 'acquit', 'bring_in', 'open', 'assoil', 'top', 'vindicated', 'shed_light_on', 'realize', 'clear', 'enlighten', 'authorize', 'clearly', 'exonerated', 'sort_out', 'readable', 'cleared', 'earn', 'pass', 'exonerate', 'net', 'discharge', 'percipient', 'decipherable', 'unmortgaged', 'take_in', 'brighten', 'unclouded', 'crystallise', 'realise', 'light', 'sack', 'exculpated', 'straighten_out', 'pull_in', 'well-defined']",no especificó
Monsieur,['Monsieur'],no especificó
off,"['polish_off', 'hit', 'forth', 'off', 'away', 'dispatch', 'remove', 'turned', 'bump_off', 'slay', 'sour', 'cancelled', 'murder']",no especificó
why,"['wherefore', 'why']",no especificó
cup,"['cupful', 'cup', 'loving_cup', 'transfuse']",no especificó
humorous,"['humorous', 'humourous']",no especificó
cafe,"['coffee_bar', 'coffee_shop', 'coffeehouse', 'cafe']",no especificó
recent,"['late', 'Recent', 'Holocene', 'recent', 'Recent_epoch', 'Holocene_epoch']",no especificó
Nuit,[],no especificó
dignity,"['gravitas', 'lordliness', 'dignity', 'self-worth', 'self-regard', 'self-respect']",no especificó
is,"['embody', 'live', 'represent', 'make_up', 'comprise', 'be', 'personify', 'equal', 'exist', 'cost', 'follow', 'constitute']",no especificó
