w,taza
lined,0.18604651162790697,"Christopher Davis, First Family."
vague,0.875,"Christopher Davis, First Family."
mean,0.152,"Christopher Davis, First Family."
way,0.16810344827586207,"Christopher Davis, First Family."
awakened,1.125,"Christopher Davis, First Family."
Thirty-three,1.5,"Christopher Davis, First Family."
topic,0.06410256410256411,"Christopher Davis, First Family."
battling,0.16666666666666666,"Christopher Davis, First Family."
breathed,0.611111111111111,"Christopher Davis, First Family."
disappeared,1.6666666666666667,"Christopher Davis, First Family."
eating,0.6363636363636364,"Christopher Davis, First Family."
repeat,3.5789473684210527,"Christopher Davis, First Family."
scarf,100.0,"Christopher Davis, First Family."
tried,0.33576642335766427,"Christopher Davis, First Family."
gray,2.1052631578947367,"Christopher Davis, First Family."
not,0.07641196013289037,"Christopher Davis, First Family."
apparently,0.29411764705882354,"Christopher Davis, First Family."
living,0.020123839009287926,"Christopher Davis, First Family."
conferred,1.0,"Christopher Davis, First Family."
special,0.10606060606060606,"Christopher Davis, First Family."
street,0.043478260869565216,"Christopher Davis, First Family."
cathedral,1.0,"Christopher Davis, First Family."
hasn't,1000.0,"Christopher Davis, First Family."
Since,2000.0,"Christopher Davis, First Family."
edge,0.5,"Christopher Davis, First Family."
week,0.12121212121212122,"Christopher Davis, First Family."
regarded,0.046052631578947366,"Christopher Davis, First Family."
merely,0.01297016861219196,"Christopher Davis, First Family."
indifferent,1.2857142857142856,"Christopher Davis, First Family."
in,0.14504765851636967,"Christopher Davis, First Family."
that,8000.0,"Christopher Davis, First Family."
again,0.10810810810810811,"Christopher Davis, First Family."
decision,0.2,"Christopher Davis, First Family."
new,0.05641025641025641,"Christopher Davis, First Family."
slightly,0.48387096774193544,"Christopher Davis, First Family."
you,10000.0,"Christopher Davis, First Family."
swooped,100.0,"Christopher Davis, First Family."
;,22000.0,"Christopher Davis, First Family."
during,1000.0,"Christopher Davis, First Family."
capacity,0.46153846153846156,"Christopher Davis, First Family."
lives,0.023809523809523808,"Christopher Davis, First Family."
agreed,0.3829787234042553,"Christopher Davis, First Family."
upstairs,1.3333333333333333,"Christopher Davis, First Family."
open,0.27053140096618356,"Christopher Davis, First Family."
yard,0.8648648648648649,"Christopher Davis, First Family."
expression,0.09302325581395349,"Christopher Davis, First Family."
supposed,0.1336898395721925,"Christopher Davis, First Family."
heavy,0.16532258064516128,"Christopher Davis, First Family."
plate,0.17142857142857143,"Christopher Davis, First Family."
kindly,0.5,"Christopher Davis, First Family."
danger,0.14285714285714285,"Christopher Davis, First Family."
openly,0.5,"Christopher Davis, First Family."
family,0.09900990099009901,"Christopher Davis, First Family."
chair,0.4782608695652174,"Christopher Davis, First Family."
tiled,100.0,"Christopher Davis, First Family."
branches,0.3023255813953489,"Christopher Davis, First Family."
full,0.12669683257918551,"Christopher Davis, First Family."
exhaust,0.5476190476190477,"Christopher Davis, First Family."
Thirty-four,3.0,"Christopher Davis, First Family."
objective,0.5,"Christopher Davis, First Family."
Have,0.025283347863993028,"Christopher Davis, First Family."
",",138000.0,"Christopher Davis, First Family."
turn,0.08149779735682819,"Christopher Davis, First Family."
enter,0.3278688524590164,"Christopher Davis, First Family."
sprawled,100.0,"Christopher Davis, First Family."
indifference,6.0,"Christopher Davis, First Family."
Negro,0.6666666666666666,"Christopher Davis, First Family."
only,0.01840490797546012,"Christopher Davis, First Family."
heroic,0.6428571428571428,"Christopher Davis, First Family."
anxiously,1.5,"Christopher Davis, First Family."
softly,0.7142857142857143,"Christopher Davis, First Family."
unsmilingly,100.0,"Christopher Davis, First Family."
celebration,100.0,"Christopher Davis, First Family."
Mrs.,0.05555555555555555,"Christopher Davis, First Family."
slight,0.0901639344262295,"Christopher Davis, First Family."
did,0.6178217821782178,"Christopher Davis, First Family."
mouth,0.7894736842105263,"Christopher Davis, First Family."
natural,0.18181818181818182,"Christopher Davis, First Family."
say,0.24778761061946902,"Christopher Davis, First Family."
interested,0.0958904109589041,"Christopher Davis, First Family."
these,1000.0,"Christopher Davis, First Family."
ranks,0.075,"Christopher Davis, First Family."
paper,0.16666666666666666,"Christopher Davis, First Family."
Is,0.014851485148514853,"Christopher Davis, First Family."
They,5000.0,"Christopher Davis, First Family."
political,0.06666666666666667,"Christopher Davis, First Family."
grew,0.055350553505535055,"Christopher Davis, First Family."
so,0.05228758169934641,"Christopher Davis, First Family."
irritated,3.4285714285714284,"Christopher Davis, First Family."
his,50000.0,"Christopher Davis, First Family."
glinted,1.75,"Christopher Davis, First Family."
accidentally,1.2,"Christopher Davis, First Family."
teacher,0.2222222222222222,"Christopher Davis, First Family."
food,1.7857142857142858,"Christopher Davis, First Family."
familiarity,2.5,"Christopher Davis, First Family."
held,0.05731832139201637,"Christopher Davis, First Family."
sat,0.2857142857142857,"Christopher Davis, First Family."
father's,1000.0,"Christopher Davis, First Family."
there,0.043478260869565216,"Christopher Davis, First Family."
lines,0.22818791946308722,"Christopher Davis, First Family."
see,0.10280373831775702,"Christopher Davis, First Family."
further,0.09090909090909091,"Christopher Davis, First Family."
suggested,0.42105263157894735,"Christopher Davis, First Family."
'',42000.0,"Christopher Davis, First Family."
tap,1.1875,"Christopher Davis, First Family."
what,2000.0,"Christopher Davis, First Family."
No,0.01582278481012658,"Christopher Davis, First Family."
self-consciousness,100.0,"Christopher Davis, First Family."
blankets,0.27272727272727276,"Christopher Davis, First Family."
should,1000.0,"Christopher Davis, First Family."
everyone,1000.0,"Christopher Davis, First Family."
He'll,1000.0,"Christopher Davis, First Family."
pair,0.5263157894736842,"Christopher Davis, First Family."
quietly,0.14814814814814814,"Christopher Davis, First Family."
thoughts,0.08088235294117647,"Christopher Davis, First Family."
calls,0.2624113475177305,"Christopher Davis, First Family."
looked,0.2463768115942029,"Christopher Davis, First Family."
tone,0.16201117318435754,"Christopher Davis, First Family."
were,0.10396039603960397,"Christopher Davis, First Family."
very,0.075,"Christopher Davis, First Family."
window,0.15384615384615385,"Christopher Davis, First Family."
is,0.04455445544554456,"Christopher Davis, First Family."
except,0.3333333333333333,"Christopher Davis, First Family."
from,5000.0,"Christopher Davis, First Family."
eat,0.75,"Christopher Davis, First Family."
required,0.0627177700348432,"Christopher Davis, First Family."
thought,0.2654867256637168,"Christopher Davis, First Family."
bought,0.2173913043478261,"Christopher Davis, First Family."
late,0.1111111111111111,"Christopher Davis, First Family."
if,6000.0,"Christopher Davis, First Family."
There,0.043478260869565216,"Christopher Davis, First Family."
notice,0.16666666666666666,"Christopher Davis, First Family."
grizzled,2.3333333333333335,"Christopher Davis, First Family."
reveal,0.52,"Christopher Davis, First Family."
stayed,0.2608695652173913,"Christopher Davis, First Family."
encounter,0.07806691449814127,"Christopher Davis, First Family."
would,17000.0,"Christopher Davis, First Family."
height,0.34210526315789475,"Christopher Davis, First Family."
different,0.36,"Christopher Davis, First Family."
ragged,1.814814814814815,"Christopher Davis, First Family."
plumpness,100.0,"Christopher Davis, First Family."
across,0.16216216216216214,"Christopher Davis, First Family."
loosely,0.3333333333333333,"Christopher Davis, First Family."
relaxed,0.7894736842105263,"Christopher Davis, First Family."
was,0.692588092345079,"Christopher Davis, First Family."
boy,0.040540540540540536,"Christopher Davis, First Family."
sprawling,6.0,"Christopher Davis, First Family."
shook,0.4,"Christopher Davis, First Family."
decided,0.2962962962962963,"Christopher Davis, First Family."
Estherson,1000.0,"Christopher Davis, First Family."
gone,0.1842818428184282,"Christopher Davis, First Family."
slow,0.5517241379310345,"Christopher Davis, First Family."
louder,1.5555555555555554,"Christopher Davis, First Family."
:,7000.0,"Christopher Davis, First Family."
stainless-steel,1000.0,"Christopher Davis, First Family."
ranging,0.11790393013100438,"Christopher Davis, First Family."
town,0.13953488372093023,"Christopher Davis, First Family."
emphasis,0.5,"Christopher Davis, First Family."
``,42000.0,"Christopher Davis, First Family."
Does,0.05742574257425742,"Christopher Davis, First Family."
After,0.048,"Christopher Davis, First Family."
far,0.10526315789473684,"Christopher Davis, First Family."
focusing,0.47368421052631576,"Christopher Davis, First Family."
annoys,2.1666666666666665,"Christopher Davis, First Family."
soon,0.16,"Christopher Davis, First Family."
hospital,0.13333333333333333,"Christopher Davis, First Family."
around,0.05825242718446602,"Christopher Davis, First Family."
bent,0.2391304347826087,"Christopher Davis, First Family."
rest,0.45614035087719296,"Christopher Davis, First Family."
.,151000.0,"Christopher Davis, First Family."
cookies,100.0,"Christopher Davis, First Family."
interest,0.6545454545454545,"Christopher Davis, First Family."
sympathy,0.3,"Christopher Davis, First Family."
rather,0.08421052631578947,"Christopher Davis, First Family."
night,0.06024096385542168,"Christopher Davis, First Family."
true,0.2909090909090909,"Christopher Davis, First Family."
murmured,2.5,"Christopher Davis, First Family."
neck,0.2222222222222222,"Christopher Davis, First Family."
fork,0.7692307692307692,"Christopher Davis, First Family."
never,0.041666666666666664,"Christopher Davis, First Family."
took,0.05546218487394958,"Christopher Davis, First Family."
those,2000.0,"Christopher Davis, First Family."
quite,0.058823529411764705,"Christopher Davis, First Family."
into,3000.0,"Christopher Davis, First Family."
active,0.26666666666666666,"Christopher Davis, First Family."
says,0.061946902654867256,"Christopher Davis, First Family."
attention,0.10869565217391305,"Christopher Davis, First Family."
who,300.0,"Christopher Davis, First Family."
has,0.050566695727986055,"Christopher Davis, First Family."
some,0.017578125,"Christopher Davis, First Family."
cricket,100.0,"Christopher Davis, First Family."
something,4000.0,"Christopher Davis, First Family."
lowered,1.222222222222222,"Christopher Davis, First Family."
I,0.09409751924721985,"Christopher Davis, First Family."
His,10000.0,"Christopher Davis, First Family."
puppy,2.0,"Christopher Davis, First Family."
tired,0.42647058823529416,"Christopher Davis, First Family."
old,0.10833333333333334,"Christopher Davis, First Family."
perhaps,0.13636363636363638,"Christopher Davis, First Family."
smoking,0.5,"Christopher Davis, First Family."
noticed,0.1090909090909091,"Christopher Davis, First Family."
spare,0.38888888888888884,"Christopher Davis, First Family."
an,400.0,"Christopher Davis, First Family."
smiling,0.6,"Christopher Davis, First Family."
trouble,0.21238938053097348,"Christopher Davis, First Family."
lot,0.5319148936170213,"Christopher Davis, First Family."
Scotty,32000.0,"Christopher Davis, First Family."
others,1000.0,"Christopher Davis, First Family."
Pardon,0.4166666666666667,"Christopher Davis, First Family."
pleased,0.4444444444444444,"Christopher Davis, First Family."
principal,0.08387096774193548,"Christopher Davis, First Family."
can,0.15406162464985992,"Christopher Davis, First Family."
plenty,0.20512820512820512,"Christopher Davis, First Family."
long,0.11009174311926605,"Christopher Davis, First Family."
hide,0.28888888888888886,"Christopher Davis, First Family."
hear,0.23841059602649006,"Christopher Davis, First Family."
thicker,0.7599999999999999,"Christopher Davis, First Family."
angular,2.0,"Christopher Davis, First Family."
upper,0.3333333333333333,"Christopher Davis, First Family."
back,0.24193548387096772,"Christopher Davis, First Family."
spoon,100.0,"Christopher Davis, First Family."
shrugged,100.0,"Christopher Davis, First Family."
moth's,1000.0,"Christopher Davis, First Family."
pie,3.0,"Christopher Davis, First Family."
distaste,3.0,"Christopher Davis, First Family."
I'll,1000.0,"Christopher Davis, First Family."
