w,taza
moments,0.07352941176470588,"Tristram Coffin, Not to the Swift"
heard,0.07428571428571429,"Tristram Coffin, Not to the Swift"
woman,0.3333333333333333,"Tristram Coffin, Not to the Swift"
next,0.057692307692307696,"Tristram Coffin, Not to the Swift"
the,114000.0,"Tristram Coffin, Not to the Swift"
Let,0.021582733812949638,"Tristram Coffin, Not to the Swift"
Like,0.033846153846153845,"Tristram Coffin, Not to the Swift"
learn,0.08333333333333333,"Tristram Coffin, Not to the Swift"
Gallery,1.0,"Tristram Coffin, Not to the Swift"
stamping,1.1666666666666667,"Tristram Coffin, Not to the Swift"
occur,0.08849557522123894,"Tristram Coffin, Not to the Swift"
appointed,0.2222222222222222,"Tristram Coffin, Not to the Swift"
New,0.11282051282051282,"Tristram Coffin, Not to the Swift"
existed,0.006587615283267457,"Tristram Coffin, Not to the Swift"
return,0.21904761904761905,"Tristram Coffin, Not to the Swift"
',4000.0,"Tristram Coffin, Not to the Swift"
Sundays,0.5454545454545455,"Tristram Coffin, Not to the Swift"
Avenue,2.0,"Tristram Coffin, Not to the Swift"
knows,0.3380281690140845,"Tristram Coffin, Not to the Swift"
painful,0.47619047619047616,"Tristram Coffin, Not to the Swift"
We,2000.0,"Tristram Coffin, Not to the Swift"
volumes,0.17142857142857143,"Tristram Coffin, Not to the Swift"
decorated,0.5882352941176471,"Tristram Coffin, Not to the Swift"
politic,0.6666666666666666,"Tristram Coffin, Not to the Swift"
see,0.5140186915887851,"Tristram Coffin, Not to the Swift"
climb,0.48,"Tristram Coffin, Not to the Swift"
furtive,100.0,"Tristram Coffin, Not to the Swift"
isn't,2000.0,"Tristram Coffin, Not to the Swift"
spread,0.5538461538461539,"Tristram Coffin, Not to the Swift"
ask,0.06091370558375634,"Tristram Coffin, Not to the Swift"
break,0.2645502645502646,"Tristram Coffin, Not to the Swift"
job,0.0979020979020979,"Tristram Coffin, Not to the Swift"
like,0.27076923076923076,"Tristram Coffin, Not to the Swift"
has,0.025283347863993028,"Tristram Coffin, Not to the Swift"
state,0.15267175572519084,"Tristram Coffin, Not to the Swift"
airplane,0.13636363636363638,"Tristram Coffin, Not to the Swift"
Detroit,6.0,"Tristram Coffin, Not to the Swift"
All,0.01639344262295082,"Tristram Coffin, Not to the Swift"
bastard,20.0,"Tristram Coffin, Not to the Swift"
uniforms,0.16666666666666666,"Tristram Coffin, Not to the Swift"
realize,0.1299638989169675,"Tristram Coffin, Not to the Swift"
did,0.33267326732673264,"Tristram Coffin, Not to the Swift"
wiry,2.0,"Tristram Coffin, Not to the Swift"
possession,3.0,"Tristram Coffin, Not to the Swift"
fees,3.0,"Tristram Coffin, Not to the Swift"
each,0.0617283950617284,"Tristram Coffin, Not to the Swift"
grasp,0.2647058823529412,"Tristram Coffin, Not to the Swift"
Vice,2.4,"Tristram Coffin, Not to the Swift"
permitted,0.06756756756756756,"Tristram Coffin, Not to the Swift"
They,3000.0,"Tristram Coffin, Not to the Swift"
him,17000.0,"Tristram Coffin, Not to the Swift"
",",107000.0,"Tristram Coffin, Not to the Swift"
smell,0.2408376963350785,"Tristram Coffin, Not to the Swift"
serpent,100.0,"Tristram Coffin, Not to the Swift"
themselves,1000.0,"Tristram Coffin, Not to the Swift"
threading,0.24137931034482757,"Tristram Coffin, Not to the Swift"
prosperous,0.5,"Tristram Coffin, Not to the Swift"
Beside,1000.0,"Tristram Coffin, Not to the Swift"
worried,0.15384615384615385,"Tristram Coffin, Not to the Swift"
companies,0.24444444444444444,"Tristram Coffin, Not to the Swift"
By,0.00686106346483705,"Tristram Coffin, Not to the Swift"
place,0.07190635451505017,"Tristram Coffin, Not to the Swift"
divine,0.7083333333333333,"Tristram Coffin, Not to the Swift"
politicians,4.0,"Tristram Coffin, Not to the Swift"
States,0.07633587786259542,"Tristram Coffin, Not to the Swift"
lot,0.26595744680851063,"Tristram Coffin, Not to the Swift"
dying,0.1568627450980392,"Tristram Coffin, Not to the Swift"
black-haired,100.0,"Tristram Coffin, Not to the Swift"
names,0.09541984732824427,"Tristram Coffin, Not to the Swift"
bar,0.8135593220338982,"Tristram Coffin, Not to the Swift"
told,0.16744186046511628,"Tristram Coffin, Not to the Swift"
shops,0.6451612903225806,"Tristram Coffin, Not to the Swift"
than,1000.0,"Tristram Coffin, Not to the Swift"
I'm,2000.0,"Tristram Coffin, Not to the Swift"
traps,0.9047619047619047,"Tristram Coffin, Not to the Swift"
lighted,0.24,"Tristram Coffin, Not to the Swift"
Service,0.2191780821917808,"Tristram Coffin, Not to the Swift"
funeral,0.3333333333333333,"Tristram Coffin, Not to the Swift"
tune,0.14545454545454545,"Tristram Coffin, Not to the Swift"
interested,0.1917808219178082,"Tristram Coffin, Not to the Swift"
say,0.12389380530973451,"Tristram Coffin, Not to the Swift"
poverty,0.5,"Tristram Coffin, Not to the Swift"
fired,0.0993150684931507,"Tristram Coffin, Not to the Swift"
pharmacist,100.0,"Tristram Coffin, Not to the Swift"
back,0.7258064516129031,"Tristram Coffin, Not to the Swift"
while,0.044444444444444446,"Tristram Coffin, Not to the Swift"
waiting,0.08910891089108912,"Tristram Coffin, Not to the Swift"
clue,1.3333333333333333,"Tristram Coffin, Not to the Swift"
going,0.08239700374531835,"Tristram Coffin, Not to the Swift"
feel,0.046822742474916385,"Tristram Coffin, Not to the Swift"
heroes,1.909090909090909,"Tristram Coffin, Not to the Swift"
serious,0.05521472392638037,"Tristram Coffin, Not to the Swift"
fragile,0.3333333333333333,"Tristram Coffin, Not to the Swift"
Colonel,300.0,"Tristram Coffin, Not to the Swift"
Mickie,4000.0,"Tristram Coffin, Not to the Swift"
spoke,0.16,"Tristram Coffin, Not to the Swift"
drawl,100.0,"Tristram Coffin, Not to the Swift"
parlor,1.5,"Tristram Coffin, Not to the Swift"
cannot,1000.0,"Tristram Coffin, Not to the Swift"
Cafe,100.0,"Tristram Coffin, Not to the Swift"
wound,0.8253968253968255,"Tristram Coffin, Not to the Swift"
Any,0.016483516483516484,"Tristram Coffin, Not to the Swift"
regrets,3.5,"Tristram Coffin, Not to the Swift"
stop,0.2233009708737864,"Tristram Coffin, Not to the Swift"
tobacco,100.0,"Tristram Coffin, Not to the Swift"
Germany,0.8,"Tristram Coffin, Not to the Swift"
smiles,0.4,"Tristram Coffin, Not to the Swift"
women,0.16666666666666666,"Tristram Coffin, Not to the Swift"
discovered,0.14487632508833923,"Tristram Coffin, Not to the Swift"
Harlem,200.0,"Tristram Coffin, Not to the Swift"
business,0.14953271028037382,"Tristram Coffin, Not to the Swift"
ribbon,0.8888888888888888,"Tristram Coffin, Not to the Swift"
overcomes,0.875,"Tristram Coffin, Not to the Swift"
pass,0.1875,"Tristram Coffin, Not to the Swift"
open,0.13526570048309178,"Tristram Coffin, Not to the Swift"
such,0.009345794392523364,"Tristram Coffin, Not to the Swift"
grow,0.055350553505535055,"Tristram Coffin, Not to the Swift"
Marine,2.8,"Tristram Coffin, Not to the Swift"
wasn't,2000.0,"Tristram Coffin, Not to the Swift"
violets,100.0,"Tristram Coffin, Not to the Swift"
knew,0.11267605633802817,"Tristram Coffin, Not to the Swift"
Where,1000.0,"Tristram Coffin, Not to the Swift"
you,17000.0,"Tristram Coffin, Not to the Swift"
anything,2000.0,"Tristram Coffin, Not to the Swift"
clear,0.16822429906542055,"Tristram Coffin, Not to the Swift"
From,1000.0,"Tristram Coffin, Not to the Swift"
College,0.0625,"Tristram Coffin, Not to the Swift"
books,0.3424657534246575,"Tristram Coffin, Not to the Swift"
melancholy,0.8333333333333334,"Tristram Coffin, Not to the Swift"
eat,0.75,"Tristram Coffin, Not to the Swift"
away,0.007049345417925478,"Tristram Coffin, Not to the Swift"
for,15000.0,"Tristram Coffin, Not to the Swift"
mint,0.37037037037037035,"Tristram Coffin, Not to the Swift"
combat-inflicted,1000.0,"Tristram Coffin, Not to the Swift"
got,0.19914651493598862,"Tristram Coffin, Not to the Swift"
fear,0.5365853658536586,"Tristram Coffin, Not to the Swift"
fighting,0.3035714285714286,"Tristram Coffin, Not to the Swift"
me,1000.0,"Tristram Coffin, Not to the Swift"
human,0.018018018018018018,"Tristram Coffin, Not to the Swift"
loves,0.16363636363636364,"Tristram Coffin, Not to the Swift"
couple,0.5641025641025641,"Tristram Coffin, Not to the Swift"
Congress,0.6521739130434783,"Tristram Coffin, Not to the Swift"
tells,0.09302325581395349,"Tristram Coffin, Not to the Swift"
matter,0.06060606060606061,"Tristram Coffin, Not to the Swift"
I've,1000.0,"Tristram Coffin, Not to the Swift"
into,1000.0,"Tristram Coffin, Not to the Swift"
older,0.14285714285714285,"Tristram Coffin, Not to the Swift"
mentally,100.0,"Tristram Coffin, Not to the Swift"
my,3000.0,"Tristram Coffin, Not to the Swift"
sympathize,0.3529411764705882,"Tristram Coffin, Not to the Swift"
Give,0.04401228249744115,"Tristram Coffin, Not to the Swift"
decorator,3.5,"Tristram Coffin, Not to the Swift"
find,0.22443890274314213,"Tristram Coffin, Not to the Swift"
so,0.1568627450980392,"Tristram Coffin, Not to the Swift"
pleasant,0.6666666666666666,"Tristram Coffin, Not to the Swift"
room,0.047337278106508875,"Tristram Coffin, Not to the Swift"
bother,0.4754098360655738,"Tristram Coffin, Not to the Swift"
Pentagon,1.0,"Tristram Coffin, Not to the Swift"
or,28.0,"Tristram Coffin, Not to the Swift"
crucifying,3.666666666666667,"Tristram Coffin, Not to the Swift"
Trig,40.0,"Tristram Coffin, Not to the Swift"
question,0.11971830985915492,"Tristram Coffin, Not to the Swift"
square,0.3488372093023256,"Tristram Coffin, Not to the Swift"
youth,0.1568627450980392,"Tristram Coffin, Not to the Swift"
this,7000.0,"Tristram Coffin, Not to the Swift"
officers',1000.0,"Tristram Coffin, Not to the Swift"
hall,1.4705882352941175,"Tristram Coffin, Not to the Swift"
learned,0.10064935064935066,"Tristram Coffin, Not to the Swift"
A,0.01768707482993197,"Tristram Coffin, Not to the Swift"
nature,0.0625,"Tristram Coffin, Not to the Swift"
seat,0.08229426433915212,"Tristram Coffin, Not to the Swift"
letters,0.2,"Tristram Coffin, Not to the Swift"
underhanded,100.0,"Tristram Coffin, Not to the Swift"
arm,0.3225806451612903,"Tristram Coffin, Not to the Swift"
later,0.07614213197969544,"Tristram Coffin, Not to the Swift"
inscrutable,0.31578947368421056,"Tristram Coffin, Not to the Swift"
You,5000.0,"Tristram Coffin, Not to the Swift"
Supplies,0.22448979591836737,"Tristram Coffin, Not to the Swift"
real,0.06914893617021277,"Tristram Coffin, Not to the Swift"
half,0.05405405405405406,"Tristram Coffin, Not to the Swift"
hour,0.25,"Tristram Coffin, Not to the Swift"
he's,1000.0,"Tristram Coffin, Not to the Swift"
dislike,2.0,"Tristram Coffin, Not to the Swift"
York,0.2,"Tristram Coffin, Not to the Swift"
life,0.19047619047619047,"Tristram Coffin, Not to the Swift"
He,0.06024885396201703,"Tristram Coffin, Not to the Swift"
lawyer,0.5,"Tristram Coffin, Not to the Swift"
sends,0.10919540229885058,"Tristram Coffin, Not to the Swift"
goals,0.06896551724137931,"Tristram Coffin, Not to the Swift"
he,0.091683038637852,"Tristram Coffin, Not to the Swift"
section,0.14492753623188406,"Tristram Coffin, Not to the Swift"
any,0.03296703296703297,"Tristram Coffin, Not to the Swift"
a,0.28741496598639454,"Tristram Coffin, Not to the Swift"
anyone,2000.0,"Tristram Coffin, Not to the Swift"
neck,0.2222222222222222,"Tristram Coffin, Not to the Swift"
because,2000.0,"Tristram Coffin, Not to the Swift"
of,51000.0,"Tristram Coffin, Not to the Swift"
what,8000.0,"Tristram Coffin, Not to the Swift"
action,0.24324324324324326,"Tristram Coffin, Not to the Swift"
distant,0.2,"Tristram Coffin, Not to the Swift"
name,0.1869918699186992,"Tristram Coffin, Not to the Swift"
greetings,0.5555555555555556,"Tristram Coffin, Not to the Swift"
Christiansen,2000.0,"Tristram Coffin, Not to the Swift"
mining,0.4444444444444444,"Tristram Coffin, Not to the Swift"
wiped,0.6666666666666666,"Tristram Coffin, Not to the Swift"
people,0.06481481481481481,"Tristram Coffin, Not to the Swift"
enough,0.09900990099009901,"Tristram Coffin, Not to the Swift"
dainty,0.9333333333333333,"Tristram Coffin, Not to the Swift"
drink,1.4615384615384615,"Tristram Coffin, Not to the Swift"
outfit,0.5714285714285714,"Tristram Coffin, Not to the Swift"
smile,0.4,"Tristram Coffin, Not to the Swift"
where,3000.0,"Tristram Coffin, Not to the Swift"
dreary,0.2037037037037037,"Tristram Coffin, Not to the Swift"
But,0.02594033722438392,"Tristram Coffin, Not to the Swift"
fun,0.29411764705882354,"Tristram Coffin, Not to the Swift"
Wilkes-Barre,1000.0,"Tristram Coffin, Not to the Swift"
can,0.30812324929971985,"Tristram Coffin, Not to the Swift"
?,14000.0,"Tristram Coffin, Not to the Swift"
campus,100.0,"Tristram Coffin, Not to the Swift"
high,0.23529411764705882,"Tristram Coffin, Not to the Swift"
all,0.09836065573770492,"Tristram Coffin, Not to the Swift"
soldiers,0.3333333333333333,"Tristram Coffin, Not to the Swift"
hand-to-hand,100.0,"Tristram Coffin, Not to the Swift"
slice,0.29032258064516125,"Tristram Coffin, Not to the Swift"
practiced,0.04392764857881137,"Tristram Coffin, Not to the Swift"
blinds,0.36363636363636365,"Tristram Coffin, Not to the Swift"
at,0.0910569105691057,"Tristram Coffin, Not to the Swift"
up,0.09554140127388534,"Tristram Coffin, Not to the Swift"
mountain,0.35,"Tristram Coffin, Not to the Swift"
flowers,1.1428571428571428,"Tristram Coffin, Not to the Swift"
chandelier,100.0,"Tristram Coffin, Not to the Swift"
without,1000.0,"Tristram Coffin, Not to the Swift"
then,0.019753086419753086,"Tristram Coffin, Not to the Swift"
weaknesses,0.8,"Tristram Coffin, Not to the Swift"
thousand,0.4444444444444444,"Tristram Coffin, Not to the Swift"
doesn't,2000.0,"Tristram Coffin, Not to the Swift"
it,1400.0,"Tristram Coffin, Not to the Swift"
couples,0.5641025641025641,"Tristram Coffin, Not to the Swift"
flare,2.5,"Tristram Coffin, Not to the Swift"
.,126000.0,"Tristram Coffin, Not to the Swift"
quarter,0.5357142857142857,"Tristram Coffin, Not to the Swift"
face,0.12307692307692308,"Tristram Coffin, Not to the Swift"
along,0.0045662100456621,"Tristram Coffin, Not to the Swift"
was,0.8930741190765492,"Tristram Coffin, Not to the Swift"
disarmament,2.0,"Tristram Coffin, Not to the Swift"
found,0.07214428857715431,"Tristram Coffin, Not to the Swift"
comes,0.1016260162601626,"Tristram Coffin, Not to the Swift"
broad,0.2982456140350877,"Tristram Coffin, Not to the Swift"
bluster,1.1538461538461537,"Tristram Coffin, Not to the Swift"
Perhaps,0.13636363636363638,"Tristram Coffin, Not to the Swift"
though,0.017857142857142856,"Tristram Coffin, Not to the Swift"
white,0.5737704918032787,"Tristram Coffin, Not to the Swift"
lunged,4.0,"Tristram Coffin, Not to the Swift"
cheap,1.8333333333333335,"Tristram Coffin, Not to the Swift"
slight,0.0901639344262295,"Tristram Coffin, Not to the Swift"
suddenly,0.08860759493670886,"Tristram Coffin, Not to the Swift"
heads,0.1368421052631579,"Tristram Coffin, Not to the Swift"
other,0.02564102564102564,"Tristram Coffin, Not to the Swift"
quarreling,1.6666666666666667,"Tristram Coffin, Not to the Swift"
yet,0.06109324758842444,"Tristram Coffin, Not to the Swift"
put,0.12830188679245283,"Tristram Coffin, Not to the Swift"
advertising,1.2999999999999998,"Tristram Coffin, Not to the Swift"
man,0.4808743169398907,"Tristram Coffin, Not to the Swift"
booth,3.0,"Tristram Coffin, Not to the Swift"
painting,0.21052631578947367,"Tristram Coffin, Not to the Swift"
go,0.3706563706563707,"Tristram Coffin, Not to the Swift"
passionate,100.0,"Tristram Coffin, Not to the Swift"
waved,0.7272727272727273,"Tristram Coffin, Not to the Swift"
shadow,0.33999999999999997,"Tristram Coffin, Not to the Swift"
want,0.07006369426751592,"Tristram Coffin, Not to the Swift"
left,0.07551487414187644,"Tristram Coffin, Not to the Swift"
fight,0.2835820895522388,"Tristram Coffin, Not to the Swift"
patrol,0.16666666666666666,"Tristram Coffin, Not to the Swift"
Congressmen,1.5,"Tristram Coffin, Not to the Swift"
'',10000.0,"Tristram Coffin, Not to the Swift"
soldier,0.6666666666666666,"Tristram Coffin, Not to the Swift"
nodded,1.0,"Tristram Coffin, Not to the Swift"
Little,0.06965174129353234,"Tristram Coffin, Not to the Swift"
just,0.08281573498964803,"Tristram Coffin, Not to the Swift"
came,0.08213552361396304,"Tristram Coffin, Not to the Swift"
sat,0.8571428571428571,"Tristram Coffin, Not to the Swift"
mean,0.456,"Tristram Coffin, Not to the Swift"
clay,0.6470588235294118,"Tristram Coffin, Not to the Swift"
noticing,0.10999999999999999,"Tristram Coffin, Not to the Swift"
war,0.18181818181818182,"Tristram Coffin, Not to the Swift"
drew,0.11197916666666667,"Tristram Coffin, Not to the Swift"
Al,1.1428571428571428,"Tristram Coffin, Not to the Swift"
students,0.3529411764705882,"Tristram Coffin, Not to the Swift"
press,0.4871794871794871,"Tristram Coffin, Not to the Swift"
snaked,100.0,"Tristram Coffin, Not to the Swift"
breath,1.0,"Tristram Coffin, Not to the Swift"
romantics,0.6666666666666666,"Tristram Coffin, Not to the Swift"
step,0.5833333333333334,"Tristram Coffin, Not to the Swift"
Distinguished,0.224,"Tristram Coffin, Not to the Swift"
magnificent,0.4,"Tristram Coffin, Not to the Swift"
old,0.325,"Tristram Coffin, Not to the Swift"
urgent,1.0,"Tristram Coffin, Not to the Swift"
The,14000.0,"Tristram Coffin, Not to the Swift"
Law,0.20454545454545453,"Tristram Coffin, Not to the Swift"
store,0.2647058823529412,"Tristram Coffin, Not to the Swift"
I,0.10350727117194183,"Tristram Coffin, Not to the Swift"
brother,0.47368421052631576,"Tristram Coffin, Not to the Swift"
inspired,0.9545454545454545,"Tristram Coffin, Not to the Swift"
boy,0.16216216216216214,"Tristram Coffin, Not to the Swift"
unbroken,0.14285714285714285,"Tristram Coffin, Not to the Swift"
sit,0.22499999999999998,"Tristram Coffin, Not to the Swift"
dropped,0.6499999999999999,"Tristram Coffin, Not to the Swift"
girls,0.37931034482758624,"Tristram Coffin, Not to the Swift"
stealing,2.6666666666666665,"Tristram Coffin, Not to the Swift"
town,0.27906976744186046,"Tristram Coffin, Not to the Swift"
them,8000.0,"Tristram Coffin, Not to the Swift"
law,0.20454545454545453,"Tristram Coffin, Not to the Swift"
two,0.027173913043478264,"Tristram Coffin, Not to the Swift"
same,0.1198501872659176,"Tristram Coffin, Not to the Swift"
buddy,0.3333333333333333,"Tristram Coffin, Not to the Swift"
became,0.017241379310344827,"Tristram Coffin, Not to the Swift"
Florentine,100.0,"Tristram Coffin, Not to the Swift"
tasteful,0.75,"Tristram Coffin, Not to the Swift"
unmoved,2.0,"Tristram Coffin, Not to the Swift"
suspected,1.0,"Tristram Coffin, Not to the Swift"
looked,0.09855072463768116,"Tristram Coffin, Not to the Swift"
guerrillas,100.0,"Tristram Coffin, Not to the Swift"
sure,0.0900900900900901,"Tristram Coffin, Not to the Swift"
Dalloway,3000.0,"Tristram Coffin, Not to the Swift"
Medal,1.0,"Tristram Coffin, Not to the Swift"
dared,0.6666666666666666,"Tristram Coffin, Not to the Swift"
sidewalk,0.6666666666666666,"Tristram Coffin, Not to the Swift"
to,43000.0,"Tristram Coffin, Not to the Swift"
Again,0.05405405405405406,"Tristram Coffin, Not to the Swift"
imposes,0.6666666666666666,"Tristram Coffin, Not to the Swift"
patiently,0.25,"Tristram Coffin, Not to the Swift"
about,0.23415977961432508,"Tristram Coffin, Not to the Swift"
trouble,0.21238938053097348,"Tristram Coffin, Not to the Swift"
son,0.13157894736842105,"Tristram Coffin, Not to the Swift"
effort,0.15841584158415842,"Tristram Coffin, Not to the Swift"
Filipino,100.0,"Tristram Coffin, Not to the Swift"
window,0.3076923076923077,"Tristram Coffin, Not to the Swift"
merely,0.00648508430609598,"Tristram Coffin, Not to the Swift"
rear,0.082,"Tristram Coffin, Not to the Swift"
lane,0.2,"Tristram Coffin, Not to the Swift"
own,0.026359143327841845,"Tristram Coffin, Not to the Swift"
caught,0.09890109890109891,"Tristram Coffin, Not to the Swift"
carefully,0.5,"Tristram Coffin, Not to the Swift"
ahead,0.08333333333333333,"Tristram Coffin, Not to the Swift"
mill,2.5,"Tristram Coffin, Not to the Swift"
approached,0.29411764705882354,"Tristram Coffin, Not to the Swift"
on,0.02511415525114155,"Tristram Coffin, Not to the Swift"
come,0.1016260162601626,"Tristram Coffin, Not to the Swift"
friend,0.7692307692307692,"Tristram Coffin, Not to the Swift"
their,1000.0,"Tristram Coffin, Not to the Swift"
employs,0.0898876404494382,"Tristram Coffin, Not to the Swift"
third,0.42105263157894735,"Tristram Coffin, Not to the Swift"
If,2000.0,"Tristram Coffin, Not to the Swift"
horse,0.5294117647058824,"Tristram Coffin, Not to the Swift"
Renoir,100.0,"Tristram Coffin, Not to the Swift"
