w,vector_semantico
figures,"['digit', 'fig', 'flesh', 'number', 'envision', 'estimate', 'trope', 'anatomy', 'material_body', 'public_figure', 'name', 'work_out', 'design', 'figure_of_speech', 'image', 'count_on', 'calculate', 'cipher', 'frame', 'shape', 'reckon', 'enter', 'forecast', 'cypher', 'picture', 'human_body', 'bod', 'build', 'fancy', 'pattern', 'project', 'figure', 'soma', 'physical_body', 'physique', 'form', 'see', 'visualize', 'compute', 'chassis', 'visualise']",Christian Unity in England
attention,"['attending', 'aid', 'attention', 'tending', 'care']",Christian Unity in England
have,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'wealthy_person', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'rich_person', 'let', 'hold', 'take_in']",Christian Unity in England
increasing,"['increasing', 'increase']",Christian Unity in England
concerned,"['concern', 'interested', 'refer', 'touch', 'touch_on', 'worry', 'implicated', 'relate', 'concerned', 'have-to_doe_with', 'pertain', 'interest', 'come_to', 'occupy', 'bear_on']",Christian Unity in England
Oxford,"['Oxford', 'oxford', 'Oxford_University']",Christian Unity in England
?,[],Christian Unity in England
increase,"['growth', 'increase', 'gain', 'increment', 'addition', 'step-up']",Christian Unity in England
church,"['church_building', 'church_service', 'Christian_church', 'church']",Christian Unity in England
on,"['along', 'on']",Christian Unity in England
they,[],Christian Unity in England
unity,"['I', 'unity', '1', 'ace', 'single', 'oneness', 'integrity', 'wholeness', 'one']",Christian Unity in England
recognition,"['identification', 'realization', 'acknowledgment', 'credit', 'recognition', 'acknowledgement', 'realisation']",Christian Unity in England
observe,"['watch', 'respect', 'remark', 'keep', 'discover', 'honor', 'note', 'follow', 'keep_an_eye_on', 'take_note', 'abide_by', 'celebrate', 'mention', 'maintain', 'find', 'detect', 'watch_over', 'notice', 'observe', 'honour']",Christian Unity in England
time,"['fourth_dimension', 'prison_term', 'sentence', 'metre', 'meter', 'clock', 'clock_time', 'clip', 'time']",Christian Unity in England
following,"['following', 'travel_along', 'watch', 'trace', 'come', 'keep_abreast', 'succeed', 'accompany', 'adopt', 'next', 'play_along', 'conform_to', 'follow', 'keep_an_eye_on', 'postdate', 'comply', 'undermentioned', 'take_after', 'pursuit', 'espouse', 'followers', 'survey', 'keep_up', 'abide_by', 'be', 'fall_out', 'come_after', 'stick_to', 'pursual', 'pursue', 'stick_with', 'watch_over', 'surveil', 'observe', 'chase']",Christian Unity in England
services,"['service', 'serving', 'services', 'armed_service', 'help', 'servicing', 'religious_service', 'divine_service', 'Service', 'serve', 'avail', 'table_service', 'overhaul', 'inspection_and_repair', 'service_of_process', 'Robert_William_Service', 'military_service']",Christian Unity in England
it,"['information_technology', 'IT']",Christian Unity in England
wrote,"['compose', 'write', 'publish', 'indite', 'drop_a_line', 'spell', 'pen', 'save']",Christian Unity in England
out,"['come_out_of_the_closet', 'verboten', 'knocked_out', 'come_out', 'forbidden', 'out', 'prohibited', 'tabu', 'proscribed', 'kayoed', 'stunned', 'taboo', 'extinct', ""KO'd"", 'away']",Christian Unity in England
Latin,"['Latin', 'Romance']",Christian Unity in England
hyperbolically,"['exaggeratedly', 'hyperbolically']",Christian Unity in England
Archbishops',[],Christian Unity in England
more,"['More', 'to_a_greater_extent', 'more_than', 'Thomas_More', 'more', 'Sir_Thomas_More']",Christian Unity in England
knew,"['experience', 'make_out', 'hump', 'acknowledge', 'cognize', 'cognise', 'have_it_away', 'know', 'have_a_go_at_it', 'have_sex', 'sleep_together', 'make_love', 'get_it_on', 'fuck', 'recognize', 'live', 'do_it', 'be_intimate', 'get_laid', 'love', 'bang', 'recognise', 'screw', 'sleep_with', 'eff', 'lie_with', 'bed', 'jazz', 'roll_in_the_hay', 'have_intercourse', 'bonk', 'have_it_off']",Christian Unity in England
themselves,[],Christian Unity in England
place,"['seat', 'pose', 'office', 'come_out', 'post', 'station', 'situation', 'send', 'place', 'range', 'topographic_point', 'berth', 'target', 'point', 'identify', 'localise', 'order', 'rank', 'position', 'site', 'direct', 'commit', 'home', 'stead', 'property', 'rate', 'locate', 'come_in', 'plaza', 'invest', 'billet', 'piazza', 'shoes', 'lieu', 'blank_space', 'set', 'grade', 'spot', 'space', 'localize', 'put', 'aim', 'lay']",Christian Unity in England
still,"['quiet', 'withal', 'tranquillize', 'inactive', 'soundless', 'all_the_same', 'however', 'allay', 'yet', 'placid', 'static', 'still', 'notwithstanding', 'tranquil', 'distillery', 'hush_up', 'ease', 'lull', 'relieve', 'motionless', 'calm_down', 'even', 'stillness', 'stock-still', 'hush', 'nonetheless', 'silence', 'tranquillise', 'nevertheless', 'quieten', 'even_so', 'tranquilize', 'noneffervescent', 'unruffled', 'smooth', 'calm', 'silent', 'shut_up']",Christian Unity in England
two,"['deuce', 'ii', '2', 'II', 'two']",Christian Unity in England
thy,[],Christian Unity in England
expectations,"['first_moment', 'anticipation', 'prospect', 'expectation', 'expected_value', 'arithmetic_mean', 'outlook']",Christian Unity in England
spite,"['injure', 'offend', 'hurt', 'spitefulness', 'spite', 'wound', 'bruise', 'maliciousness', 'cattiness', 'venom', 'malice', 'bitchiness', 'nastiness']",Christian Unity in England
reminder,"['monitor', 'reminder', 'admonisher']",Christian Unity in England
Now,"['immediately', 'today', 'right_away', 'now', 'directly', 'nowadays', 'at_once', 'like_a_shot', 'at_present', 'straight_off', 'instantly', 'straightaway', 'forthwith']",Christian Unity in England
very,"['really', 'rattling', 'very', 'selfsame', 'real', 'identical']",Christian Unity in England
ancestry,"['filiation', 'line', 'blood', 'bloodline', 'origin', 'blood_line', 'lineage', 'ancestry', 'stemma', 'descent', 'pedigree', 'line_of_descent', 'stock', 'parentage', 'derivation']",Christian Unity in England
1961,[],Christian Unity in England
King,"['power', 'tycoon', 'baron', 'king', 'business_leader', 'Billie_Jean_Moffitt_King', 'Martin_Luther_King', 'top_executive', 'world-beater', 'Rex', 'queen', 'Martin_Luther_King_Jr.', 'mogul', 'King', 'Riley_B_King', 'B._B._King', 'magnate', 'male_monarch', 'Billie_Jean_King', 'big_businessman']",Christian Unity in England
embarrassment,"['overplus', 'plethora', 'embarrassment', 'superfluity']",Christian Unity in England
months,"['calendar_month', 'month']",Christian Unity in England
you,[],Christian Unity in England
That,[],Christian Unity in England
representation,"['theatrical_performance', 'representation', 'internal_representation', 'theatrical', 'delegacy', 'histrionics', 'mental_representation', 'agency']",Christian Unity in England
January,"['January', 'Jan']",Christian Unity in England
representing,"['symbolize', 'typify', 'lay_out', 'map', 'present', 'interpret', 'symbolise', 'represent', 'make_up', 'be', 'stage', 'act', 'correspond', 'play', 'defend', 'stand_for', 'comprise', 'constitute', 'exemplify']",Christian Unity in England
endured,"['survive', 'brook', 'stomach', 'support', 'prevail', 'abide', 'suffer', 'stick_out', 'brave_out', 'live_on', 'hold_up', 'bear', 'stand', 'persist', 'live', 'die_hard', 'endure', 'run', 'hold_out', 'weather', 'put_up', 'wear', 'brave', 'tolerate', 'go', 'digest', 'last']",Christian Unity in England
unacceptable,"['unacceptable', 'insufferable', 'unaccepted', 'impossible', 'unsufferable']",Christian Unity in England
wear,"['wear_upon', 'fag', 'fatigue', 'get_into', 'wear_thin', 'wearing', 'assume', 'tire_out', 'bear', 'habiliment', 'wear_down', 'don', 'have_on', 'bust', 'fall_apart', 'jade', 'wear_out', 'clothing', 'put_on', 'vesture', 'endure', 'outwear', 'hold_out', 'article_of_clothing', 'tire', 'wear', 'wear_off', 'fag_out', 'wearable', 'break', 'weary']",Christian Unity in England
seems,"['appear', 'seem', 'look']",Christian Unity in England
course,"['line', 'course_of_action', 'run', 'of_course', 'form', 'trend', 'naturally', 'course_of_instruction', 'course_of_study', 'track', 'flow', 'path', 'feed', 'course', 'row', 'class', 'grade']",Christian Unity in England
various,"['several', 'versatile', 'respective', 'assorted', 'various', 'diverse']",Christian Unity in England
people,"['multitude', 'hoi_polloi', 'mass', 'citizenry', 'the_great_unwashed', 'masses', 'people']",Christian Unity in England
Further,"['further', 'farther', 'promote', 'boost', 'far', 'encourage', 'foster', 'advance']",Christian Unity in England
continued,"['cover', 'keep', 'keep_on', 'extend', 'stay_on', 'bear_on', 'retain', 'carry_on', 'uphold', 'continue', 'persist_in', 'continued', 'stay', 'go_along', 'go_on', 'preserve', 'go_forward', 'remain', 'proceed']",Christian Unity in England
tests,"['mental_testing', 'run', 'examine', 'trial', 'prove', 'exam', 'quiz', 'try_out', 'try', 'tryout', 'examination', 'psychometric_test', 'screen', 'test', 'essay', 'trial_run', 'mental_test']",Christian Unity in England
university,['university'],Christian Unity in England
unpublished,['unpublished'],Christian Unity in England
where,[],Christian Unity in England
was,"['Evergreen_State', 'exist', 'cost', 'represent', 'make_up', 'be', 'embody', 'follow', 'WA', 'comprise', 'live', 'constitute', 'Washington', 'equal', 'personify']",Christian Unity in England
crusade,"['Crusade', 'cause', 'push', 'movement', 'fight', 'effort', 'crusade', 'press', 'campaign', 'agitate', 'drive']",Christian Unity in England
American,"['American_language', 'American', 'American_English']",Christian Unity in England
offered,"['tender', 'declare_oneself', 'offer', 'volunteer', 'pop_the_question', 'offer_up', 'put_up', 'bid', 'propose', 'extend', 'provide', 'proffer']",Christian Unity in England
not,"['non', 'not']",Christian Unity in England
myself,[],Christian Unity in England
utmost,"['utmost', 'extreme', 'furthest', 'uttermost', 'farthermost', 'farthest', 'furthermost', 'last', 'maximum', 'level_best']",Christian Unity in England
Unity,"['I', 'unity', '1', 'ace', 'single', 'oneness', 'integrity', 'wholeness', 'one']",Christian Unity in England
large,"['big', 'prominent', 'large', 'expectant', 'great', 'boastfully', 'bombastic', 'orotund', 'gravid', 'with_child', 'vauntingly', 'enceinte', 'turgid', 'tumid', 'declamatory', 'heavy', 'magnanimous']",Christian Unity in England
further,"['further', 'farther', 'promote', 'boost', 'far', 'encourage', 'foster', 'advance']",Christian Unity in England
Churches,"['church_building', 'church_service', 'Christian_church', 'church']",Christian Unity in England
brethren,"['comrade', 'blood_brother', 'pal', 'crony', 'brethren', 'brother', 'buddy', 'sidekick', 'chum', 'Brother']",Christian Unity in England
how,[],Christian Unity in England
to,[],Christian Unity in England
proud,"['gallant', 'majestic', 'proud', 'lofty']",Christian Unity in England
give,"['apply', 'give_way', 'spring', 'gift', 'give', 'grant', 'generate', 'contribute', 'kick_in', 'establish', 'make', 'collapse', 'present', 'founder', 'return', 'chip_in', 'throw', 'consecrate', 'reach', 'open', 'ease_up', 'yield', 'have', 'leave', 'commit', 'springiness', 'pay', 'fall_in', 'afford', 'cave_in', 'dedicate', 'pass_on', 'hold', 'impart', 'hand', 'turn_over', 'move_over', 'devote', 'pass', 'break', 'feed', 'sacrifice', 'render']",Christian Unity in England
shown,"['prove', 'read', 'establish', 'express', 'register', 'record', 'shew', 'evidence', 'point', 'present', 'show', 'demonstrate', 'show_up', 'usher', 'picture', 'evince', 'testify', 'indicate', 'designate', 'depict', 'demo', 'bear_witness', 'exhibit', 'render']",Christian Unity in England
19th-century,[],Christian Unity in England
sale,"['sales_event', 'cut-rate_sale', 'sale', 'sales_agreement']",Christian Unity in England
existing,"['exist', 'survive', 'existent', 'subsist', 'existing', 'be', 'live']",Christian Unity in England
statement,"['argument', 'financial_statement', 'assertion', 'statement', 'program_line', 'command', 'affirmation', 'instruction']",Christian Unity in England
former,"['previous', 'early', 'other', 'erstwhile', 'sometime', 'former', 'one-time', 'late', 'onetime', 'quondam', 'old']",Christian Unity in England
urging,"['urge_on', 'advocate', 'prodding', 'urge', 'root_on', 'prod', 'importunity', 'barrack', 'press', 'exhort', 'goading', 'urging', 'cheer', 'spurring', 'recommend', 'pep_up', 'inspire', 'urgency', 'goad', 'spur']",Christian Unity in England
high,"['high_school', 'highschool', 'gamey', 'gamy', 'mellow', 'luxuriously', 'heights', 'in_high_spirits', 'high', 'high_gear', 'high-pitched', 'senior_high', 'high_up', 'eminent', 'richly', 'senior_high_school']",Christian Unity in England
implying,"['involve', 'imply', 'entail', 'connote', 'inculpate', 'incriminate', 'mean']",Christian Unity in England
even,"['regular', 'flush', 'even_out', 'eve', 'evening', 'tied', 'fifty-fifty', 'level', 'yet', 'eventide', 'even', 'still']",Christian Unity in England
bonfires,"['bonfire', 'balefire']",Christian Unity in England
found,"['plant', 'get_hold', 'discover', 'establish', 'line_up', 'receive', 'get', 'encounter', 'incur', 'recover', 'bump', 'witness', 'find_out', 'ground', 'found', 'base', 'find_oneself', 'launch', 'feel', 'obtain', 'find', 'retrieve', 'set_up', 'detect', 'chance', 'see', 'rule', 'ascertain', 'notice', 'determine', 'institute', 'constitute', 'observe', 'happen', 'regain', 'come_up']",Christian Unity in England
historical,"['diachronic', 'historic', 'historical']",Christian Unity in England
articles,"['clause', 'article']",Christian Unity in England
order,"['ordain', 'fiat', 'parliamentary_law', 'regulate', 'regularise', 'say', 'orderliness', 'club', 'range', 'enjoin', 'arrange', 'social_club', 'order_of_magnitude', 'place', 'gild', 'regularize', 'tell', 'parliamentary_procedure', 'Order', 'consecrate', 'guild', 'order', 'rank', 'ordination', 'lodge', 'dictate', 'rate', 'society', 'ordering', 'monastic_order', 'govern', 'set_up', 'put', 'rules_of_order', 'ordinate', 'decree', 'Holy_Order', 'rescript', 'prescribe', 'grade', 'purchase_order', 'edict']",Christian Unity in England
Lords,"['Almighty', 'Jehovah', 'overlord', 'nobleman', 'Lord', 'Godhead', 'God_Almighty', 'Maker', 'noble', 'lord', 'master', 'Creator', 'Divine']",Christian Unity in England
built,"['construct', 'build_up', 'ramp_up', 'reinforced', 'build', 'progress', 'work_up', 'establish', 'built', 'make']",Christian Unity in England
Protestantism,['Protestantism'],Christian Unity in England
Queen,"['world-beater', 'nance', 'faggot', 'fag', 'pouf', 'queen', 'king', 'female_monarch', 'pansy', 'fagot', 'poof', 'poove', 'tabby', 'fairy', 'queen_mole_rat', 'queer', 'queen_regnant']",Christian Unity in England
Moreover,"['furthermore', 'moreover', 'what_is_more']",Christian Unity in England
An,"['AN', 'Associate_in_Nursing']",Christian Unity in England
nor,[],Christian Unity in England
personal,['personal'],Christian Unity in England
keenest,"['stabbing', 'corking', 'nifty', 'discriminating', 'penetrative', 'smashing', 'sharp', 'great', 'dandy', 'not_bad', 'keen', 'neat', 'penetrating', 'incisive', 'swell', 'bang-up', 'lancinate', 'bully', 'acute', 'knifelike', 'groovy', 'cutting', 'peachy', 'slap-up', 'cracking', 'piercing', 'lancinating', 'exquisite']",Christian Unity in England
recently,"['of_late', 'late', 'recently', 'lately', 'latterly']",Christian Unity in England
fathers,"['generate', 'beget', 'forefather', 'get', 'founder', 'sire', 'don', 'Father-God', 'male_parent', 'Father_of_the_Church', 'founding_father', 'mother', 'begetter', 'Father', 'bring_forth', 'Church_Father', 'engender', 'father', 'Fatherhood', 'beginner', 'Padre']",Christian Unity in England
and,[],Christian Unity in England
Fathers,"['generate', 'beget', 'forefather', 'get', 'founder', 'sire', 'don', 'Father-God', 'male_parent', 'Father_of_the_Church', 'founding_father', 'mother', 'begetter', 'Father', 'bring_forth', 'Church_Father', 'engender', 'father', 'Fatherhood', 'beginner', 'Padre']",Christian Unity in England
355,[],Christian Unity in England
while,"['piece', 'while', 'patch', 'spell']",Christian Unity in England
twelve,"['XII', 'twelve', '12', 'dozen', 'xii']",Christian Unity in England
inaccurate,['inaccurate'],Christian Unity in England
redundancy,"['redundance', 'redundancy']",Christian Unity in England
myriad,"['innumerable', 'unnumerable', '10000', 'uncounted', 'infinite', 'multitudinous', 'myriad', 'unnumberable', 'unnumbered', 'innumerous', 'countless', 'numberless', 'ten_thousand']",Christian Unity in England
taken,"['remove', 'admit', 'charter', 'read', 'lease', 'subscribe_to', 'deal', 'postulate', 'take', 'get_hold_of', 'learn', 'demand', 'ingest', 'claim', 'interpreted', 'adopt', 'train', 'assume', 'occupy', 'ask', 'make', 'contract', 'conduct', 'study', 'subscribe', 'get', 'bring', 'shoot', 'consume', 'take_away', 'accept', 'guide', 'acquire', 'require', 'involve', 'call_for', 'drive', 'contain', 'engage', 'direct', 'take_on', 'have', 'consider', 'strike', 'film', 'pick_out', 'carry', 'need', 'submit', 'use_up', 'rent', 'hold', 'look_at', 'choose', 'take_up', 'select', 'taken', 'fill', 'lead', 'necessitate', 'withdraw', 'pack', 'hire', 'aim', 'take_aim', 'exact', 'take_in', 'convey']",Christian Unity in England
efforts,"['sweat', 'attempt', 'exertion', 'feat', 'travail', 'cause', 'movement', 'try', 'exploit', 'effort', 'campaign', 'crusade', 'endeavour', 'elbow_grease', 'endeavor', 'drive']",Christian Unity in England
with,[],Christian Unity in England
Catholic,"['catholic', 'Catholic']",Christian Unity in England
upon,[],Christian Unity in England
definitely,"['by_all_odds', 'decidedly', 'unquestionably', 'in_spades', 'emphatically', 'definitely']",Christian Unity in England
admit,"['admit', 'hold', 'acknowledge', 'take_on', 'accommodate', 'let_in', 'take', 'allow_in', 'intromit', 'accept', 'include', 'allow']",Christian Unity in England
an,"['AN', 'Associate_in_Nursing']",Christian Unity in England
percentage,"['percentage', 'pct', 'per_centum', 'portion', 'part', 'percent', 'share']",Christian Unity in England
reason,"['argue', 'conclude', 'rationality', 'intellect', 'cause', 'reason', 'grounds', 'reason_out', 'understanding', 'ground', 'reasonableness']",Christian Unity in England
writes,"['compose', 'write', 'publish', 'indite', 'drop_a_line', 'spell', 'pen', 'save']",Christian Unity in England
its,"['information_technology', 'IT']",Christian Unity in England
remind,"['cue', 'prompt', 'remind']",Christian Unity in England
public,"['world', 'populace', 'public']",Christian Unity in England
them,[],Christian Unity in England
reclaim,"['domesticize', 'reform', 'rectify', 'domesticate', 'domesticise', 'tame', 'recover', 'regenerate', 'repossess', 'reclaim']",Christian Unity in England
changes,"['modification', 'exchange', 'modify', 'shift', 'deepen', 'change', 'variety', 'convert', 'commute', 'alteration', 'transfer', 'vary', 'interchange', 'switch', 'alter']",Christian Unity in England
gesture,"['gesticulate', 'motion', 'gesture']",Christian Unity in England
vicar,['vicar'],Christian Unity in England
research,"['research', 'enquiry', 'search', 'inquiry', 'explore']",Christian Unity in England
considerable,['considerable'],Christian Unity in England
new,"['fresh', 'newfangled', 'new', 'unexampled', 'raw', 'freshly', 'novel', 'Modern', 'New', 'newly', 'young']",Christian Unity in England
said,"['state', 'pronounce', 'enounce', 'read', 'aforesaid', 'aver', 'allege', 'articulate', 'say', 'tell', 'suppose', 'sound_out', 'enunciate', 'said', 'aforementioned', 'enjoin', 'order']",Christian Unity in England
chapels,"['chapel', 'chapel_service']",Christian Unity in England
turn,"['bout', 'ferment', 'move_around', 'tour', 'rick', 'change_state', 'round', 'number', 'bend', 'sprain', 'spell', 'become', 'plow', 'turn', 'wrick', 'deform', 'change_by_reversal', 'turn_of_events', 'reverse', 'crook', 'routine', 'flex', 'turning', 'act', 'good_turn', 'work', 'twist', 'plough', 'go', 'bit', 'release', 'turn_over', 'wrench', 'sour', 'grow', 'play', 'call_on']",Christian Unity in England
first,"['kickoff', 'number_1', 'first_gear', 'offset', 'starting_time', 'number_one', 'first_base', 'maiden', '1st', 'beginning', 'first', 'start', 'initiatory', 'first_off', 'firstly', 'foremost', 'world-class', 'low', 'for_the_first_time', 'get-go', 'outset', 'low_gear', 'showtime', 'first_of_all', 'initiative', 'inaugural', 'commencement', 'first-class_honours_degree']",Christian Unity in England
effective,"['effectual', 'in_effect', 'efficacious', 'good', 'in_force', 'effective', 'efficient']",Christian Unity in England
usually,"['ordinarily', 'unremarkably', 'normally', 'commonly', 'usually']",Christian Unity in England
unite,"['link', 'merge', 'join', 'unify', 'combine', 'connect', 'unite', 'link_up']",Christian Unity in England
recent,"['Holocene_epoch', 'Recent', 'late', 'recent', 'Recent_epoch', 'Holocene']",Christian Unity in England
Universities,['university'],Christian Unity in England
hierarchy,"['pecking_order', 'hierarchy', 'power_structure']",Christian Unity in England
mother,"['female_parent', 'get', 'engender', 'mother', 'father', 'sire', 'fuss', 'overprotect', 'generate', 'beget', 'bring_forth']",Christian Unity in England
had,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'let', 'hold', 'take_in']",Christian Unity in England
:,[],Christian Unity in England
November,"['Nov', 'November']",Christian Unity in England
though,['though'],Christian Unity in England
chief,"['top_dog', 'chief', 'gaffer', 'foreman', 'chieftain', 'primary', 'boss', 'principal', 'tribal_chief', 'main', 'master', 'head', 'honcho', 'headman']",Christian Unity in England
longer,"['foresightful', 'foresighted', 'longer', 'yearner', 'tenacious', 'farseeing', 'farsighted', 'long', 'longsighted', 'thirster', 'prospicient', 'retentive', 'recollective']",Christian Unity in England
Irishmen,['Irishman'],Christian Unity in England
On,"['along', 'on']",Christian Unity in England
While,"['piece', 'while', 'patch', 'spell']",Christian Unity in England
mid-19th,[],Christian Unity in England
down,"['Down', 'pop', 'land', 'belt_down', 'dispirited', 'shoot_down', 'downwards', 'polish', 'gloomy', 'toss_off', 'devour', 'consume', 'knock_down', 'down_feather', 'cut_down', 'depressed', 'grim', 'low-spirited', 'bolt_down', 'pour_down', 'pile', 'downwardly', 'low', 'kill', 'down_pat', 'drink_down', 'pull_down', 'John_L._H._Down', 'mastered', 'downcast', 'downhearted', 'go_through', 'push_down', 'down', 'refine', 'fine-tune', 'blue', 'downward', 'down_in_the_mouth']",Christian Unity in England
then,"['and_so', 'then', 'so', 'and_then']",Christian Unity in England
day,"['sidereal_day', 'Clarence_Day', 'daytime', '24-hour_interval', 'twenty-four_hour_period', 'mean_solar_day', 'day', 'Day', 'twenty-four_hours', 'solar_day', 'daylight', 'Clarence_Shepard_Day_Jr.']",Christian Unity in England
Leamington,[],Christian Unity in England
greatly,['greatly'],Christian Unity in England
certainly,"['surely', 'sure', 'certainly', 'sure_as_shooting', 'for_sure', 'for_certain', 'sure_enough']",Christian Unity in England
Universe,"['cosmos', 'creation', 'universe_of_discourse', 'existence', 'universe', 'world', 'population', 'macrocosm']",Christian Unity in England
professors,"['prof', 'professor']",Christian Unity in England
reactions,"['chemical_reaction', 'response', 'reaction']",Christian Unity in England
October,"['October', 'Oct']",Christian Unity in England
written,"['compose', 'write', 'publish', 'indite', 'written', 'drop_a_line', 'spell', 'pen', 'scripted', 'save']",Christian Unity in England
responses,"['response', 'reception', 'answer', 'reply', 'reaction']",Christian Unity in England
thee,[],Christian Unity in England
seen,"['experience', 'watch', 'get_a_line', 'view', 'regard', 'escort', 'learn', 'realize', 'realise', 'assure', 'envision', 'discover', 'hear', 'pick_up', 'date', 'run_into', 'encounter', 'see_to_it', 'understand', 'interpret', 'witness', 'insure', 'image', 'find_out', 'go_out', 'meet', 'reckon', 'picture', 'take_care', 'go_steady', 'consider', 'fancy', 'attend', 'find', 'project', 'figure', 'control', 'run_across', 'look', 'ensure', 'catch', 'examine', 'go_through', 'see', 'get_word', 'visualize', 'ascertain', 'take_in', 'determine', 'visit', 'check', 'come_across', 'construe', 'visualise', 'get_wind']",Christian Unity in England
votive,['votive'],Christian Unity in England
know,"['experience', 'make_out', 'hump', 'acknowledge', 'cognize', 'cognise', 'have_it_away', 'know', 'have_a_go_at_it', 'have_sex', 'sleep_together', 'make_love', 'get_it_on', 'fuck', 'recognize', 'live', 'do_it', 'be_intimate', 'get_laid', 'love', 'bang', 'recognise', 'screw', 'sleep_with', 'eff', 'lie_with', 'bed', 'jazz', 'roll_in_the_hay', 'have_intercourse', 'bonk', 'have_it_off']",Christian Unity in England
number,"['come', 'phone_number', 'number', 'amount', 'keep_down', 'identification_number', 'telephone_number', 'numerate', 'turn', 'list', 'numeral', 'routine', 'add_up', 'figure', 'act', 'issue', 'bit', 'count', 'total', 'enumerate']",Christian Unity in England
others,[],Christian Unity in England
neither,['neither'],Christian Unity in England
news,"['word', 'news_program', 'tidings', 'news_show', 'intelligence', 'news', 'newsworthiness']",Christian Unity in England
mapping,"['single-valued_function', 'mapping', 'map_out', 'map', 'represent', 'function', 'mathematical_function', 'chromosome_mapping']",Christian Unity in England
writer,"['author', 'writer']",Christian Unity in England
1850's,[],Christian Unity in England
protest,"['protestation', 'protest', 'objection', 'dissent', 'resist']",Christian Unity in England
other,"['former', 'early', 'other']",Christian Unity in England
Anglicans,['Anglican'],Christian Unity in England
Fisher,"['fisher_cat', 'Martes_pennanti', 'fisherman', 'fisher', 'black_cat', 'pekan']",Christian Unity in England
woman,"['cleaning_lady', 'char', 'woman', 'womanhood', 'charwoman', 'cleaning_woman', 'fair_sex', 'adult_female']",Christian Unity in England
own,"['ain', 'own', 'have', 'possess']",Christian Unity in England
Nonconformist,"['chapelgoer', 'nonconforming', 'nonconformist', 'Nonconformist', 'recusant', 'unconformist']",Christian Unity in England
also,"['likewise', 'as_well', 'too', 'besides', 'also']",Christian Unity in England
December,"['December', 'Dec']",Christian Unity in England
crowning,"['crown', 'coronate', 'top', 'crowning']",Christian Unity in England
do,"['make_out', 'come', 'Doctor_of_Osteopathy', 'ut', 'answer', 'coiffe', 'doh', 'behave', 'get_along', 'arrange', 'perform', 'dress', 'make', 'cause', 'coif', 'practice', 'exercise', 'brawl', 'do', 'manage', 'DO', 'practise', 'act', 'bash', 'fare', 'execute', 'serve', 'coiffure', 'suffice', 'set']",Christian Unity in England
that,[],Christian Unity in England
Cornwall,['Cornwall'],Christian Unity in England
27,"['twenty-seven', 'xxvii', 'XXVII', '27']",Christian Unity in England
8,"['ogdoad', 'VIII', 'eighter', 'eight', 'octonary', '8', 'viii', 'octet', 'eighter_from_Decatur', 'octad']",Christian Unity in England
Association,"['tie', 'connexion', 'affiliation', 'tie-up', 'association', 'connection']",Christian Unity in England
nothing,"['nix', 'zero', 'naught', 'goose_egg', 'zilch', 'zip', 'zippo', 'nothing', 'cipher', 'cypher', 'nil', 'aught', 'null', 'nada']",Christian Unity in England
treated,"['process', 'tempered', 'deal', 'toughened', 'regale', 'plow', 'hardened', 'cover', 'treated', 'treat', 'do_by', 'handle', 'address', 'care_for']",Christian Unity in England
demolished,"['smash', 'razed', 'pulverize', 'pulverise', 'destroy', 'demolished', 'demolish', 'crush', 'dismantled']",Christian Unity in England
seminarians,"['seminarian', 'seminarist']",Christian Unity in England
fold,"['crease', 'sheep_pen', 'congregation', 'close', 'plication', 'close_down', 'bend', 'shut_down', 'crimp', 'pen_up', 'flock', 'faithful', 'fold_up', 'sheepfold', 'turn_up', 'fold', 'plica', 'folding', 'flexure', 'close_up', 'sheepcote']",Christian Unity in England
Archbishop,['archbishop'],Christian Unity in England
Son,"['son', 'boy', 'Son', 'Logos', 'Word']",Christian Unity in England
James,"['St._James_the_Apostle', 'occlude', 'throng', 'block', 'cram', 'impede', 'mob', 'wad', 'St._James', 'chock_up', 'James_IV', 'obturate', 'pile', 'King_James', 'Epistle_of_James', 'jam', 'Jesse_James', 'ram', 'crush', 'William_James', 'Henry_James', 'Saint_James', 'jampack', 'James', 'close_up', 'James_II', 'King_James_I', 'James_I', 'Saint_James_the_Apostle', 'pack', 'obstruct', 'James_River']",Christian Unity in England
Observer,"['percipient', 'perceiver', 'beholder', 'observer', 'commentator']",Christian Unity in England
Protestant,"['Protestant', 'protestant', 'Protestant_Church']",Christian Unity in England
cent,"['penny', 'cent', 'centime']",Christian Unity in England
ten,"['ten', 'tenner', '10', 'x', 'decade', 'ten-spot', 'X']",Christian Unity in England
aspects,"['panorama', 'facet', 'aspect', 'view', 'prospect', 'expression', 'vista', 'face', 'facial_expression', 'scene', 'look']",Christian Unity in England
somewhat,"['somewhat', 'jolly', 'moderately', 'passably', 'middling', 'slightly', 'reasonably', 'more_or_less', 'fairly', 'pretty']",Christian Unity in England
