w,vector_semantico
dark,"['nighttime', 'morose', 'drear', 'dreary', 'wickedness', 'dark', 'benighted', 'gloomy', 'sinister', 'dark-skinned', 'non-white', 'dingy', 'glum', 'grim', 'night', 'disconsolate', 'iniquity', 'obscure', 'darkness', 'drab', 'sorry', 'coloured', 'dour', 'glowering', 'shadow', 'black', 'sullen', 'saturnine', 'colored', 'moody', 'sour', 'dismal', 'blue']",Trail of the Tattered Star
were,"['exist', 'cost', 'represent', 'make_up', 'be', 'embody', 'follow', 'comprise', 'live', 'constitute', 'equal', 'personify']",Trail of the Tattered Star
make,"['construct', 'score', 'piss', 'urinate', 'stool', 'induce', 'attain', 'shit', 'progress_to', 'take', 'take_a_crap', 'fix', 'realize', 'realise', 'give', 'gain', 'establish', 'pretend', 'make', 'take_a_shit', 'make_believe', 'prepare', 'wee-wee', 'cause', 'get', 'name', 'make_water', 'defecate', 'arrive_at', 'draw', 'seduce', 'throw', 'cook', 'micturate', 'create', 'reach', 'do', 'relieve_oneself', 'pee-pee', 'clear', 'make_up', 'bring_in', 'spend_a_penny', 'have', 'build', 'earn', 'wee', 'ready', 'shuffling', 'take_a_leak', 'piddle', 'puddle', 'stimulate', 'pull_in', 'produce', 'ca-ca', 'hold', 'work', 'form', 'pass_water', 'nominate', 'shuffle', 'pee', 'get_to', 'lay_down', 'hit', 'brand', 'constitute', 'crap', 'take_in']",Trail of the Tattered Star
shattered,"['shatter', 'shattered', 'tattered']",Trail of the Tattered Star
'',[],Trail of the Tattered Star
hats,"['lid', 'chapeau', 'hat']",Trail of the Tattered Star
tell,"['Tell', 'say', 'assure', 'enjoin', 'distinguish', 'separate', 'secern', 'state', 'evidence', 'William_Tell', 'tell', 'order', 'recount', 'tell_apart', 'recite', 'severalise', 'severalize', 'narrate', 'differentiate', 'secernate']",Trail of the Tattered Star
muzzle,"['gag', 'gun_muzzle', 'muzzle']",Trail of the Tattered Star
regret,"['repent', 'ruefulness', 'rue', 'sorrow', 'regret']",Trail of the Tattered Star
Fortune,"['hazard', 'chance', 'destiny', 'portion', 'lot', 'fate', 'fortune', 'circumstances', 'luck']",Trail of the Tattered Star
recovered,"['recoup', 'recovered', 'convalesce', 'cured', 'recover', 'recuperate', 'healed', 'go_back', 'find', 'reclaim', 'retrieve', 'regain']",Trail of the Tattered Star
No,"['No', 'no', 'atomic_number_102', 'no_more', 'nobelium']",Trail of the Tattered Star
have,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'wealthy_person', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'rich_person', 'let', 'hold', 'take_in']",Trail of the Tattered Star
dash,"['hyphen', 'smash', 'flair', 'scare_away', 'dart', 'daunt', 'shoot', 'scare_off', 'scare', 'sprint', 'frighten_off', 'panache', 'dash', 'scoot', 'elan', 'scud', 'bolt', 'style', 'dah', 'pall', 'flash', 'frighten_away', 'crash']",Trail of the Tattered Star
increasing,"['increasing', 'increase']",Trail of the Tattered Star
felt,"['experience', 'matt-up', 'felt_up', 'find', 'feel', 'felt', 'palpate', 'sense', 'finger', 'matte', 'mat_up', 'mat', 'matte_up']",Trail of the Tattered Star
?,[],Trail of the Tattered Star
guerrillas,"['irregular', 'guerrilla', 'guerilla', 'insurgent']",Trail of the Tattered Star
Powder,"['pulverize', 'pulverization', 'powderise', 'powder', 'pulverise', 'pulverisation', 'powderize', 'gunpowder']",Trail of the Tattered Star
having,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'let', 'hold', 'take_in']",Trail of the Tattered Star
hills,"['Alfred_Hawthorne', 'hill', 'Benny_Hill', 'James_Jerome_Hill', 'mound', 'Hill', ""pitcher's_mound"", 'J._J._Hill']",Trail of the Tattered Star
spectacle,['spectacle'],Trail of the Tattered Star
on,"['along', 'on']",Trail of the Tattered Star
!,[],Trail of the Tattered Star
slashed,"['lather', 'flog', 'lash', 'whip', 'jactitate', 'gash', 'trounce', 'cut_down', 'convulse', 'slash', 'thrash', 'strap', 'cut', 'thrash_about', 'slashed', 'thresh_about', 'welt', 'toss', 'thresh']",Trail of the Tattered Star
they,[],Trail of the Tattered Star
placed,"['pose', 'come_out', 'located', 'station', 'post', 'send', 'place', 'range', 'target', 'lay', 'point', 'identify', 'localise', 'order', 'rank', 'position', 'site', 'direct', 'commit', 'rate', 'locate', 'come_in', 'placed', 'situated', 'put', 'invest', 'localize', 'set', 'aim', 'grade']",Trail of the Tattered Star
beyond,['beyond'],Trail of the Tattered Star
examine,"['essay', 'study', 'examine', 'prove', 'analyse', 'analyze', 'see', 'try_out', 'try', 'probe', 'canvas', 'test', 'canvass']",Trail of the Tattered Star
shirt,['shirt'],Trail of the Tattered Star
precaution,"['caution', 'safeguard', 'forethought', 'precaution', 'guard', 'care']",Trail of the Tattered Star
missed,"['drop', 'neglect', 'lost', 'lack', 'escape', 'overlook', 'leave_out', 'missed', 'pretermit', 'omit', 'lose', 'overleap', 'miss']",Trail of the Tattered Star
scabbard,['scabbard'],Trail of the Tattered Star
that's,[],Trail of the Tattered Star
inflicting,"['inflict', 'visit', 'impose', 'bring_down']",Trail of the Tattered Star
Watch,"['watch', 'vigil', 'view', 'ticker', 'scout', 'watch_out', 'learn', 'look_on', 'check', 'follow', 'keep_an_eye_on', 'sentry', 'find_out', 'lookout_man', 'spotter', 'catch', 'lookout', 'watch_over', 'see', 'ascertain', 'determine', 'look_out', 'sentinel', 'observe', 'take_in', 'picket']",Trail of the Tattered Star
time,"['fourth_dimension', 'prison_term', 'sentence', 'metre', 'meter', 'clock', 'clock_time', 'clip', 'time']",Trail of the Tattered Star
big,"['big', 'expectant', 'large', 'vainglorious', 'grownup', 'braggy', 'bighearted', 'vauntingly', 'enceinte', 'self-aggrandising', 'handsome', 'adult', 'fully_grown', 'magnanimous', 'full-grown', 'great', 'boastfully', 'liberal', 'openhanded', 'giving', 'boastful', 'self-aggrandizing', 'freehanded', 'bad', 'crowing', 'prominent', 'bountiful', 'grown', 'swelled', 'with_child', 'cock-a-hoop', 'gravid', 'braggart', 'bragging', 'bounteous', 'heavy']",Trail of the Tattered Star
seeing,"['seeing', 'watch', 'get_a_line', 'experience', 'view', 'regard', 'visual_perception', 'escort', 'learn', 'realize', 'realise', 'assure', 'envision', 'discover', 'hear', 'pick_up', 'date', 'run_into', 'encounter', 'beholding', 'see_to_it', 'understand', 'interpret', 'witness', 'insure', 'image', 'find_out', 'go_out', 'meet', 'reckon', 'picture', 'take_care', 'go_steady', 'consider', 'fancy', 'attend', 'find', 'project', 'figure', 'control', 'run_across', 'look', 'ensure', 'catch', 'examine', 'go_through', 'eyesight', 'see', 'get_word', 'visualize', 'ascertain', 'sightedness', 'take_in', 'determine', 'visit', 'check', 'come_across', 'construe', 'visualise', 'get_wind']",Trail of the Tattered Star
wing,"['wing', 'annexe', 'extension', 'backstage', 'offstage', 'annex', 'fender', 'flank', 'fly']",Trail of the Tattered Star
it,"['information_technology', 'IT']",Trail of the Tattered Star
near-at-hand,[],Trail of the Tattered Star
out,"['come_out_of_the_closet', 'verboten', 'knocked_out', 'come_out', 'forbidden', 'out', 'prohibited', 'tabu', 'proscribed', 'kayoed', 'stunned', 'taboo', 'extinct', ""KO'd"", 'away']",Trail of the Tattered Star
mighty,"['mighty', 'right', 'mightily', 'powerful']",Trail of the Tattered Star
loophole,['loophole'],Trail of the Tattered Star
more,"['More', 'to_a_greater_extent', 'more_than', 'Thomas_More', 'more', 'Sir_Thomas_More']",Trail of the Tattered Star
two,"['deuce', 'ii', '2', 'II', 'two']",Trail of the Tattered Star
still,"['quiet', 'withal', 'tranquillize', 'inactive', 'soundless', 'all_the_same', 'however', 'allay', 'yet', 'placid', 'static', 'still', 'notwithstanding', 'tranquil', 'distillery', 'hush_up', 'ease', 'lull', 'relieve', 'motionless', 'calm_down', 'even', 'stillness', 'stock-still', 'hush', 'nonetheless', 'silence', 'tranquillise', 'nevertheless', 'quieten', 'even_so', 'tranquilize', 'noneffervescent', 'unruffled', 'smooth', 'calm', 'silent', 'shut_up']",Trail of the Tattered Star
heap,"['muckle', 'deal', 'mickle', 'mint', 'heap', 'pot', 'quite_a_little', 'bus', 'mound', 'spate', 'wad', 'cumulation', 'passel', 'flock', 'good_deal', 'batch', 'peck', 'pile', 'agglomerate', 'mass', 'lot', 'mess', 'cumulus', 'jalopy', 'hatful', 'plenty', 'raft', 'mountain', 'sight', 'tidy_sum', 'stack', 'slew', 'great_deal']",Trail of the Tattered Star
parade,"['parade', 'march', 'troop', 'exhibit', 'promenade']",Trail of the Tattered Star
Get,"['arrest', 'experience', 'pose', 'come', 'mystify', 'sustain', 'puzzle', 'induce', 'fuck_off', 'stupefy', 'fix', 'take', 'amaze', 'get_down', 'start_out', 'beget', 'generate', 'develop', 'suffer', 'bugger_off', 'make', 'contract', 'set_about', 'pay_off', 'cause', 'get', 'receive', 'bring', 'incur', 'gravel', 'commence', 'beat', 'draw', 'sire', 'become', 'capture', 'baffle', 'start', 'arrive', 'scram', 'acquire', 'drive', ""get_under_one's_skin"", 'nonplus', 'bewilder', 'perplex', 'pay_back', 'set_out', 'have', 'begin', 'buzz_off', 'mother', 'obtain', 'find', 'stick', 'flummox', 'bring_forth', 'stimulate', 'fetch', 'catch', 'let', 'produce', 'go', 'vex', 'engender', 'grow', 'father', 'dumbfound', 'aim', 'convey']",Trail of the Tattered Star
Dean's,[],Trail of the Tattered Star
wound,"['wrap', 'wind', 'scent', 'weave', 'wind_up', 'offend', 'lift', 'thread', 'wounding', 'spite', 'wound', 'twine', 'bruise', 'combat_injury', 'hurt', 'roll', 'nose', 'hoist', 'injure', 'twist', 'curve', 'injury', 'lesion', 'wreathe', 'wander', 'meander']",Trail of the Tattered Star
very,"['really', 'rattling', 'very', 'selfsame', 'real', 'identical']",Trail of the Tattered Star
saving,"['redeeming', 'bring_through', 'save_up', 'pull_through', 'salvage', 'keep', 'lay_aside', 'deliver', 'preservation', 'salve', 'relieve', 'save', 'saving', 'delivery', 'economise', 'redeem', 'economize', 'rescue', 'redemptive', 'write', 'deliverance', 'economy', 'preserve', 'keep_open', 'hold_open', 'carry_through', 'spare', 'make_unnecessary']",Trail of the Tattered Star
Ride,"['razz', 'tantalise', 'tease', 'hinge_on', 'sit', 'cod', 'bait', 'taunt', 'turn_on', 'mount', 'ride', 'twit', 'rag', 'rally', 'depend_on', 'drive', 'hinge_upon', 'devolve_on', 'tantalize', 'depend_upon']",Trail of the Tattered Star
crashed,"['go_down', 'doss', 'break_up', 'gate-crash', 'doss_down', 'dash', 'break_apart', 'ram', 'crash', 'barge_in']",Trail of the Tattered Star
rolled,"['revolve', 'wrap', 'wind', 'range', 'roll_up', 'twine', 'vagabond', 'tramp', 'rolling', 'roll_out', 'drift', 'swan', 'rove', 'rolled', 'involute', 'wheel', 'roll', 'hustle', 'cast', 'flap', 'trilled', 'undulate', 'pluck', 'stray', 'turn_over', 'seethe', 'furled', 'wave', 'wander', 'roam', 'ramble']",Trail of the Tattered Star
pool,"['pool', 'kitty', 'pond', 'pocket_billiards', 'consortium', 'syndicate', 'puddle']",Trail of the Tattered Star
ripped,"['rive', 'pull', 'rip', 'rend']",Trail of the Tattered Star
you,[],Trail of the Tattered Star
That,[],Trail of the Tattered Star
army,"['United_States_Army', 'USA', 'army', 'ground_forces', 'Army', 'regular_army', 'US_Army', 'U._S._Army']",Trail of the Tattered Star
blanket,"['panoptic', 'across-the-board', 'blanket', 'extensive', 'all-inclusive', 'wide', 'mantle', 'broad', 'encompassing', 'cover', 'all-embracing', 'all-encompassing']",Trail of the Tattered Star
rest,"['rest_period', 'residual', 'quietus', 'respite', 'perch', 'breathe', 'balance', 'reside', 'ease', 'residue', 'relaxation', 'relief', ""catch_one's_breath"", 'residuum', 'pillow', 'repose', 'eternal_rest', 'remainder', 'take_a_breather', 'rest', 'stay', 'roost', 'sleep', 'remain', 'eternal_sleep', 'lie']",Trail of the Tattered Star
bound,"['confine', 'leap', 'jump', 'oblige', 'spring', 'bandage', 'hold_fast', 'limit', 'restrict', 'boundary', 'bandaged', 'apprenticed', 'trammel', 'edge', 'bond', 'tie', 'indentured', 'bounds', 'attach', 'border', 'stick_to', 'reverberate', 'stick', 'bind', 'tie_down', 'bound', 'tie_up', 'obligate', 'leaping', 'take_a_hop', 'throttle', 'rebound', 'resile', 'hold', 'destined', 'restrain', 'bounce', 'adhere', 'articled', 'constipate', 'truss', 'ricochet', 'saltation', 'recoil']",Trail of the Tattered Star
enclosure,"['envelopment', 'inclosure', 'enclosing', 'natural_enclosure', 'enclosure']",Trail of the Tattered Star
herself,[],Trail of the Tattered Star
iron,"['iron', 'atomic_number_26', 'iron_out', 'press', 'Fe', 'cast-iron', 'branding_iron', 'smoothing_iron']",Trail of the Tattered Star
blustered,"['swash', 'swagger', 'brag', 'vaunt', 'bluster', 'shoot_a_line', 'gasconade', 'gas', 'boast', 'blow', 'tout']",Trail of the Tattered Star
was,"['Evergreen_State', 'exist', 'cost', 'represent', 'make_up', 'be', 'embody', 'follow', 'WA', 'comprise', 'live', 'constitute', 'Washington', 'equal', 'personify']",Trail of the Tattered Star
injury,"['hurt', 'accidental_injury', 'harm', 'trauma', 'injury', 'wound', 'combat_injury']",Trail of the Tattered Star
contents,"['mental_object', 'table_of_contents', 'content', 'subject_matter', 'cognitive_content', 'contents', 'capacity', 'substance', 'subject', 'contentedness', 'message', 'depicted_object']",Trail of the Tattered Star
load,"['onus', 'load_up', 'warhead', 'lade', 'shipment', 'incumbrance', 'payload', 'adulterate', 'lading', 'cargo', 'stretch', 'freight', 'laden', 'encumbrance', 'debase', 'charge', 'loading', 'consignment', 'burden', 'load', 'dilute', 'lode']",Trail of the Tattered Star
Drag,"['sweep_up', 'cart', 'pull', 'dredge', 'sweep', 'embroil', 'drag', 'tangle', 'drag_on', 'drag_out', 'hang_back', 'hale', 'trail', 'draw', 'drag_in', 'drop_behind', 'scuff', 'get_behind', 'haul', 'puff', 'drop_back', 'retarding_force']",Trail of the Tattered Star
managed,"['oversee', 'make_out', 'wangle', 'deal', 'cope', 'negociate', 'pull_off', 'superintend', 'contend', 'handle', 'grapple', 'do', 'supervise', 'manage', 'bring_off', 'make_do', 'carry_off', 'wield', 'get_by', 'finagle', 'care']",Trail of the Tattered Star
building,"['construct', 'edifice', 'build_up', 'ramp_up', 'build', 'progress', 'building', 'establish', 'work_up', 'construction', 'make']",Trail of the Tattered Star
offered,"['tender', 'declare_oneself', 'offer', 'volunteer', 'pop_the_question', 'offer_up', 'put_up', 'bid', 'propose', 'extend', 'provide', 'proffer']",Trail of the Tattered Star
up,"['upward', 'upwardly', 'upwards', 'improving', 'up', 'astir']",Trail of the Tattered Star
connected,"['tie', 'affiliated', 'link', 'plug_into', 'tie_in', 'join', 'relate', 'get_in_touch', 'touch_base', 'associate', 'plug_in', 'attached', 'machine-accessible', 'colligate', 'connected', 'connect', 'unite', 'link_up']",Trail of the Tattered Star
frantic,"['unrestrained', 'excited', 'frenetic', 'delirious', 'mad', 'phrenetic', 'frantic', 'frenzied']",Trail of the Tattered Star
not,"['non', 'not']",Trail of the Tattered Star
tried,"['prove', 'try_out', 'strain', 'hear', 'adjudicate', 'stress', 'taste', 'tested', 'essay', 'judge', 'sample', 'try', 'well-tried', 'assay', 'test', 'tried_and_true', 'attempt', 'seek', 'try_on', 'examine', 'time-tested', 'tried', 'render']",Trail of the Tattered Star
myself,[],Trail of the Tattered Star
chase,"['pursual', 'following', 'tag', 'dog', 'Salmon_P._Chase', 'chase_after', 'go_after', 'Salmon_Portland_Chase', 'furrow', 'give_chase', 'Chase', 'trail', 'tail', 'track', 'chamfer', 'pursuit', 'chase']",Trail of the Tattered Star
room,"['way', 'board', 'room', 'elbow_room']",Trail of the Tattered Star
ran,"['break_away', 'hunt', 'bunk', 'black_market', 'function', 'run_away', 'lean', 'prevail', 'take_to_the_woods', 'ply', 'range', 'incline', 'hunt_down', 'escape', 'fly_the_coop', 'operate', 'draw', 'persist', 'run_for', 'lam', 'tend', 'scat', 'campaign', 'turn_tail', 'extend', 'die_hard', 'move', 'scarper', 'guide', 'head_for_the_hills', 'run', 'endure', 'consort', 'race', 'flow', 'hightail_it', 'course', 'melt_down', 'melt', 'carry', 'work', 'go', 'execute', 'bleed', 'unravel', 'play', 'pass', 'be_given', 'lead', 'track_down', 'ladder', 'feed']",Trail of the Tattered Star
brace,"['energise', 'couple', 'brace', 'steady', 'perk_up', 'twosome', 'braces', 'yoke', 'duad', 'poise', 'arouse', 'twain', 'bitstock', 'bracing', 'gallus', 'energize', 'stabilise', 'duet', 'span', 'orthodontic_braces', 'stabilize', 'duo', 'dyad', 'suspender', 'stimulate', 'distich', 'couplet', 'pair']",Trail of the Tattered Star
dear,"['dearest', 'costly', 'darling', 'honey', 'earnest', 'high-priced', 'dear', 'beloved', 'good', 'heartfelt', 'pricy', 'affectionately', 'devout', 'lamb', 'pricey', 'dearly', 'near', 'love']",Trail of the Tattered Star
better,"['dependable', 'just', 'proficient', 'undecomposed', 'dear', 'salutary', 'serious', 'better', 'ameliorate', 'respectable', 'intimately', 'upright', 'right', 'well', 'adept', 'practiced', 'easily', 'ripe', 'skillful', 'secure', 'unspoiled', 'expert', 'effective', 'in_force', 'considerably', 'honorable', 'near', 'wagerer', 'unspoilt', 'sound', 'estimable', 'meliorate', 'good', 'punter', 'beneficial', 'improve', 'honest', 'comfortably', 'skilful', 'substantially', 'bettor', 'full', 'advantageously', 'in_effect', 'safe', 'break', 'amend', 'best']",Trail of the Tattered Star
how,[],Trail of the Tattered Star
to,[],Trail of the Tattered Star
Something,[],Trail of the Tattered Star
struck,"['attain', 'take', 'mint', 'struck', 'chance_on', 'discover', 'assume', 'happen_upon', 'run_into', 'walk_out', 'come_upon', 'collide_with', 'light_upon', 'move', 'smitten', 'stricken', 'scratch', 'affect', 'shine', 'impress', 'strike', 'coin', 'excise', 'strickle', 'fall', 'take_up', 'expunge', 'chance_upon', 'impinge_on', 'hit', 'fall_upon', 'come_to', 'come_across']",Trail of the Tattered Star
gallop,"['extend', 'gallop']",Trail of the Tattered Star
could,[],Trail of the Tattered Star
leather,['leather'],Trail of the Tattered Star
picked,"['nibble', 'find_fault', 'pluck', 'break_up', 'peck', 'beak', 'pick', 'piece', 'foot', 'clean', 'blame', 'plunk', 'cull']",Trail of the Tattered Star
gash,"['slash', 'gash', 'cut', 'slice']",Trail of the Tattered Star
bayonet,['bayonet'],Trail of the Tattered Star
cavalry,"['horse', 'horse_cavalry', 'cavalry']",Trail of the Tattered Star
clung,"['cling', 'cohere', 'adhere', 'cleave', 'stick', 'hang']",Trail of the Tattered Star
About,"['most', 'roughly', 'just_about', 'near', 'nearly', 'well-nigh', 'about', 'some', 'almost', 'around', 'or_so', 'nigh', 'more_or_less', 'virtually', 'close_to', 'astir', 'approximately']",Trail of the Tattered Star
panted,"['gasp', 'pant', 'heave', 'puff']",Trail of the Tattered Star
rifles,"['strip', 'go', 'ransack', 'pillage', 'reave', 'plunder', 'loot', 'rifle', 'despoil', 'foray']",Trail of the Tattered Star
knees,"['knee', 'knee_joint', 'human_knee', 'articulatio_genus', 'stifle', 'genu']",Trail of the Tattered Star
wall,"['fence_in', 'surround', 'bulwark', 'palisade', 'rampart', 'paries', 'wall', 'fence']",Trail of the Tattered Star
found,"['plant', 'get_hold', 'discover', 'establish', 'line_up', 'receive', 'get', 'encounter', 'incur', 'recover', 'bump', 'witness', 'find_out', 'ground', 'found', 'base', 'find_oneself', 'launch', 'feel', 'obtain', 'find', 'retrieve', 'set_up', 'detect', 'chance', 'see', 'rule', 'ascertain', 'notice', 'determine', 'institute', 'constitute', 'observe', 'happen', 'regain', 'come_up']",Trail of the Tattered Star
fell,"['go_down', 'come', 'roughshod', 'fly', 'precipitate', 'settle', 'hide', 'vanish', 'diminish', 'return', 'brutal', 'fell', 'cut_down', 'vicious', 'hang', 'fall_down', 'cruel', 'come_down', 'shine', 'lessen', 'descend', 'flow', 'strike', 'barbarous', 'light', 'drop', 'fall', 'decrease', 'savage', 'pass', 'devolve', 'strike_down', 'accrue', 'felled_seam']",Trail of the Tattered Star
This,[],Trail of the Tattered Star
Lew,[],Trail of the Tattered Star
built,"['construct', 'build_up', 'ramp_up', 'reinforced', 'build', 'progress', 'work_up', 'establish', 'built', 'make']",Trail of the Tattered Star
duty,"['responsibility', 'obligation', 'tariff', 'duty']",Trail of the Tattered Star
barricade,"['barricade', 'roadblock', 'block_off', 'block_up', 'blockade', 'block', 'bar', 'stop', 'barricado']",Trail of the Tattered Star
An,"['AN', 'Associate_in_Nursing']",Trail of the Tattered Star
safety,"['prophylactic', 'safety', 'safety_device', 'rubber', 'condom', 'safe', 'guard', 'base_hit', 'refuge']",Trail of the Tattered Star
erupted,"['come_out', 'burst', 'extravasate', 'flare', 'combust', 'conflagrate', 'push_through', 'recrudesce', 'ignite', 'break_out', 'catch_fire', 'break_open', 'take_fire', 'burst_out', 'erupt', 'flare_up', 'belch', 'break', 'break_through', 'irrupt']",Trail of the Tattered Star
scuttled,"['scamper', 'skitter', 'scuttle', 'scurry']",Trail of the Tattered Star
Guerrillas,"['irregular', 'guerrilla', 'guerilla', 'insurgent']",Trail of the Tattered Star
Favor,"['party_favor', 'party_favour', 'prefer', 'favor', 'privilege', 'favour']",Trail of the Tattered Star
suddenly,"['of_a_sudden', 'all_of_a_sudden', 'short', 'suddenly', 'on_the_spur_of_the_moment', 'abruptly', 'dead']",Trail of the Tattered Star
vicinity,"['neighborhood', 'neighbourhood', 'neck_of_the_woods', 'vicinity', 'locality']",Trail of the Tattered Star
running,"['break_away', 'hunt', 'bunk', 'black_market', 'function', 'run_away', 'lean', 'prevail', 'take_to_the_woods', 'ply', 'range', 'running_play', 'incline', 'hunt_down', 'operative', 'escape', 'fly_the_coop', 'operate', 'draw', 'persist', 'run_for', 'lam', 'running_game', 'scat', 'campaign', 'turn_tail', 'extend', 'tend', 'die_hard', 'move', 'scarper', 'guide', 'head_for_the_hills', 'run', 'endure', 'consort', 'race', 'working', 'flow', 'track', 'hightail_it', 'course', 'melt_down', 'running', 'melt', 'carry', 'functional', 'work', 'go', 'execute', 'bleed', 'unravel', 'play', 'pass', 'be_given', 'lead', 'track_down', 'ladder', 'feed', 'linear']",Trail of the Tattered Star
repeated,"['ingeminate', 'duplicate', 'echo', 'repeat', 'replicate', 'take_over', 'reduplicate', 'recurrent', 'reprise', 'reprize', 'double', 'recur', 'iterate', 'repeated', 'retell', 'recapitulate', 'perennial', 'restate', 'reiterate']",Trail of the Tattered Star
and,[],Trail of the Tattered Star
Mike,"['microphone', 'mike']",Trail of the Tattered Star
fort,"['fort_up', 'fort', 'fortress', 'fortify', 'garrison']",Trail of the Tattered Star
Fiske,[],Trail of the Tattered Star
Are,"['are', 'exist', 'cost', 'represent', 'make_up', 'be', 'equal', 'follow', 'embody', 'comprise', 'live', 'constitute', 'ar', 'personify']",Trail of the Tattered Star
go,"['survive', 'pass_away', 'give_way', 'tour', 'function', 'depart', 'fail', 'locomote', 'expire', 'conk_out', 'blend', 'get_going', 'croak', 'fit', 'run_short', 'snuff_it', 'cristal', 'go_game', 'live_on', 'plump', 'whirl', 'go_away', 'offer', 'get', 'hold_up', 'operate', 'drop_dead', 'spell', 'pop_off', 'become', 'live', 'turn', 'last', 'belong', 'extend', 'conk', 'start', 'move', 'XTC', 'crack', 'run_low', 'rifle', 'blend_in', 'disco_biscuit', 'run', 'sound', 'endure', 'hold_out', 'give_out', 'break_down', 'choke', 'fling', 'decease', 'travel', 'perish', ""cash_in_one's_chips"", 'die', 'Adam', 'work', 'ecstasy', 'go', 'kick_the_bucket', 'buy_the_farm', 'hug_drug', 'pass', 'lead', 'break', 'exit', 'give-up_the_ghost', 'proceed', 'go_bad', 'X']",Trail of the Tattered Star
ludicrous,"['absurd', 'idiotic', 'nonsensical', 'ludicrous', 'farcical', 'preposterous', 'cockeyed', 'derisory', 'laughable', 'ridiculous']",Trail of the Tattered Star
partially,"['part', 'partly', 'partially']",Trail of the Tattered Star
taken,"['remove', 'admit', 'charter', 'read', 'lease', 'subscribe_to', 'deal', 'postulate', 'take', 'get_hold_of', 'learn', 'demand', 'ingest', 'claim', 'interpreted', 'adopt', 'train', 'assume', 'occupy', 'ask', 'make', 'contract', 'conduct', 'study', 'subscribe', 'get', 'bring', 'shoot', 'consume', 'take_away', 'accept', 'guide', 'acquire', 'require', 'involve', 'call_for', 'drive', 'contain', 'engage', 'direct', 'take_on', 'have', 'consider', 'strike', 'film', 'pick_out', 'carry', 'need', 'submit', 'use_up', 'rent', 'hold', 'look_at', 'choose', 'take_up', 'select', 'taken', 'fill', 'lead', 'necessitate', 'withdraw', 'pack', 'hire', 'aim', 'take_aim', 'exact', 'take_in', 'convey']",Trail of the Tattered Star
rearing,"['rear', 'breeding', 'raising', 'lift', 'fostering', 'bringing_up', 'rise', 'nurture', 'raise', 'rise_up', 'put_up', 'rampant', 'set_up', 'parent', 'fosterage', 'erect', 'bring_up', 'rearing', 'upbringing']",Trail of the Tattered Star
resisted,"['jib', 'protest', 'hold_out', 'reject', 'dissent', 'balk', 'fend', 'withstand', 'stand', 'baulk', 'stand_firm', 'resist', 'refuse', 'defy']",Trail of the Tattered Star
halted,"['arrest', 'staunch', 'hold', 'stem', 'kibosh', 'halt', 'block', 'stanch', 'stop']",Trail of the Tattered Star
leaned,"['slant', 'tilt', 'run', 'angle', 'be_given', 'tip', 'lean', 'tend', 'list', 'incline']",Trail of the Tattered Star
set,"['exercise_set', 'pose', 'go_down', 'located', 'stage_set', 'curing', 'plant', 'dictated', 'coiffe', 'fix', 'mark', 'place', 'bent', 'go_under', 'arrange', 'fructify', 'dress', 'typeset', 'fit', 'hardening', 'prepare', 'Seth', 'laid', 'hardened', 'lay_out', 'coif', 'circle', 'limit', 'primed', 'Set', 'fixed', 'localise', 'adjust', 'solidifying', 'solidification', 'position', 'do', 'specify', 'rig', 'congeal', 'ready', 'lot', 'define', 'set_up', 'placed', 'band', 'rigid', 'correct', 'sic', 'coiffure', 'countersink', 'set', 'gear_up', 'jell', 'determine', 'localize', 'put', 'readiness', 'situated', 'determined', 'lay']",Trail of the Tattered Star
with,[],Trail of the Tattered Star
upon,[],Trail of the Tattered Star
fiercely,"['ferociously', 'fiercely']",Trail of the Tattered Star
an,"['AN', 'Associate_in_Nursing']",Trail of the Tattered Star
darted,"['dart', 'dash', 'flit', 'shoot', 'scoot', 'fleet', 'flash', 'scud', 'flutter']",Trail of the Tattered Star
His,[],Trail of the Tattered Star
its,"['information_technology', 'IT']",Trail of the Tattered Star
lax,"['slack', 'loose', 'lax']",Trail of the Tattered Star
them,[],Trail of the Tattered Star
stride,"['step', 'footstep', 'stride', 'tread', 'pace']",Trail of the Tattered Star
guerrilla,"['irregular', 'guerrilla', 'guerilla', 'insurgent']",Trail of the Tattered Star
can't,[],Trail of the Tattered Star
blood,"['line', 'blood', 'bloodline', 'origin', 'roue', 'blood_line', 'lineage', 'ancestry', 'stemma', 'descent', 'stock', 'profligate', 'pedigree', 'line_of_descent', 'rip', 'parentage', 'rake', 'rakehell']",Trail of the Tattered Star
racing,"['hasten', 'race', 'run', 'belt_along', 'cannonball_along', 'racing', 'pelt_along', 'hotfoot', 'speed', 'rush', 'rush_along', 'bucket_along', 'step_on_it', 'hie']",Trail of the Tattered Star
