w,vector_semantico
No,"['No', 'no', 'atomic_number_102', 'no_more', 'nobelium']",Will Aircraft or Missiles Win Wars?
explosive,"['explosive', 'volatile']",Will Aircraft or Missiles Win Wars?
directly,"['immediately', 'straight', 'flat', 'right_away', 'direct', 'directly', 'now', 'at_once', 'like_a_shot', 'straight_off', 'instantly', 'straightaway', 'forthwith']",Will Aircraft or Missiles Win Wars?
Aj,[],Will Aircraft or Missiles Win Wars?
terrifying,"['terrific', 'terrorise', 'terrifying', 'terrorize', 'terrify']",Will Aircraft or Missiles Win Wars?
have,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'wealthy_person', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'rich_person', 'let', 'hold', 'take_in']",Will Aircraft or Missiles Win Wars?
drastically,['drastically'],Will Aircraft or Missiles Win Wars?
increasing,"['increasing', 'increase']",Will Aircraft or Missiles Win Wars?
areas,"['orbit', 'domain', 'region', 'surface_area', 'sphere', 'expanse', 'area', 'country', 'arena', 'field']",Will Aircraft or Missiles Win Wars?
felt,"['experience', 'matt-up', 'felt_up', 'find', 'feel', 'felt', 'palpate', 'sense', 'finger', 'matte', 'mat_up', 'mat', 'matte_up']",Will Aircraft or Missiles Win Wars?
?,[],Will Aircraft or Missiles Win Wars?
tremendous,"['awful', 'terrific', 'grand', 'enormous', 'howling', 'marvelous', 'rattling', 'fantastic', 'wondrous', 'frightful', 'terrible', 'tremendous', 'marvellous', 'wonderful']",Will Aircraft or Missiles Win Wars?
having,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'let', 'hold', 'take_in']",Will Aircraft or Missiles Win Wars?
minimum,"['minimal', 'minimum', 'lower_limit']",Will Aircraft or Missiles Win Wars?
on,"['along', 'on']",Will Aircraft or Missiles Win Wars?
!,[],Will Aircraft or Missiles Win Wars?
they,[],Will Aircraft or Missiles Win Wars?
attacker's,[],Will Aircraft or Missiles Win Wars?
select,"['blue-ribbon', 'prime', 'choose', 'prize', 'select', 'take', 'choice', 'quality', 'pick_out']",Will Aircraft or Missiles Win Wars?
side-looking,[],Will Aircraft or Missiles Win Wars?
passive,"['passive_voice', 'peaceful', 'passive', 'inactive']",Will Aircraft or Missiles Win Wars?
vibration,"['trembling', 'quiver', 'vibe', 'shakiness', 'shaking', 'oscillation', 'palpitation', 'vibration', 'quivering']",Will Aircraft or Missiles Win Wars?
time,"['fourth_dimension', 'prison_term', 'sentence', 'metre', 'meter', 'clock', 'clock_time', 'clip', 'time']",Will Aircraft or Missiles Win Wars?
developed,"['developed', 'formulate', 'educate', 'explicate', 'make_grow', 'train', 'develop', 'originate', 'modernise', 'prepare', 'build_up', 'get', 'modernize', 'recrudesce', 'evolve', 'uprise', 'acquire', 'rise', 'highly-developed', 'spring_up', 'arise', 'produce', 'grow', 'germinate', 'break']",Will Aircraft or Missiles Win Wars?
immediately,"['immediately', 'right_away', 'directly', 'now', 'at_once', 'like_a_shot', 'straight_off', 'instantly', 'straightaway', 'forthwith']",Will Aircraft or Missiles Win Wars?
placing,"['pose', 'come_out', 'station', 'post', 'send', 'place', 'range', 'target', 'lay', 'point', 'identify', 'localise', 'order', 'rank', 'position', 'site', 'direct', 'commit', 'rate', 'locate', 'come_in', 'put', 'invest', 'localize', 'set', 'aim', 'grade']",Will Aircraft or Missiles Win Wars?
it,"['information_technology', 'IT']",Will Aircraft or Missiles Win Wars?
initial,['initial'],Will Aircraft or Missiles Win Wars?
out,"['come_out_of_the_closet', 'verboten', 'knocked_out', 'come_out', 'forbidden', 'out', 'prohibited', 'tabu', 'proscribed', 'kayoed', 'stunned', 'taboo', 'extinct', ""KO'd"", 'away']",Will Aircraft or Missiles Win Wars?
mighty,"['mighty', 'right', 'mightily', 'powerful']",Will Aircraft or Missiles Win Wars?
more,"['More', 'to_a_greater_extent', 'more_than', 'Thomas_More', 'more', 'Sir_Thomas_More']",Will Aircraft or Missiles Win Wars?
two,"['deuce', 'ii', '2', 'II', 'two']",Will Aircraft or Missiles Win Wars?
themselves,[],Will Aircraft or Missiles Win Wars?
still,"['quiet', 'withal', 'tranquillize', 'inactive', 'soundless', 'all_the_same', 'however', 'allay', 'yet', 'placid', 'static', 'still', 'notwithstanding', 'tranquil', 'distillery', 'hush_up', 'ease', 'lull', 'relieve', 'motionless', 'calm_down', 'even', 'stillness', 'stock-still', 'hush', 'nonetheless', 'silence', 'tranquillise', 'nevertheless', 'quieten', 'even_so', 'tranquilize', 'noneffervescent', 'unruffled', 'smooth', 'calm', 'silent', 'shut_up']",Will Aircraft or Missiles Win Wars?
spite,"['injure', 'offend', 'hurt', 'spitefulness', 'spite', 'wound', 'bruise', 'maliciousness', 'cattiness', 'venom', 'malice', 'bitchiness', 'nastiness']",Will Aircraft or Missiles Win Wars?
world,"['worldwide', 'domain', 'man', 'mankind', 'reality', 'globe', 'human_beings', 'public', 'global', 'worldly_concern', 'world', 'macrocosm', 'humans', 'creation', 'planetary', 'world-wide', 'earthly_concern', 'populace', 'cosmos', 'existence', 'universe', 'Earth', 'humanity', 'humankind', 'earth', 'human_race']",Will Aircraft or Missiles Win Wars?
"300,000",[],Will Aircraft or Missiles Win Wars?
very,"['really', 'rattling', 'very', 'selfsame', 'real', 'identical']",Will Aircraft or Missiles Win Wars?
weapons,"['weapon', 'weapon_system', 'arm', 'artillery']",Will Aircraft or Missiles Win Wars?
fighter,"['battler', 'attack_aircraft', 'champion', 'paladin', 'scrapper', 'combatant', 'fighter', 'belligerent', 'fighter_aircraft', 'hero']",Will Aircraft or Missiles Win Wars?
Forces,"['power', 'pull', 'violence', 'effect', 'force_out', 'hale', 'force_play', 'impel', 'draw', 'squeeze', 'force', 'military_group', 'pressure', 'military_unit', 'drive', 'forcefulness', 'strength', 'wedge', 'push', 'force-out', 'storm', 'ram', 'coerce', 'thrust', 'personnel', 'military_force']",Will Aircraft or Missiles Win Wars?
pounds,"['hammer', 'Ezra_Pound', 'lbf.', 'Pound', 'Irish_pound', 'pound_off', 'pound', 'quid', 'British_pound', 'pound_sterling', 'beat', 'pound_up', 'Irish_punt', 'thump', 'punt', 'pound_sign', 'Egyptian_pound', 'Lebanese_pound', 'ram_down', 'pounding', 'ram', 'Cypriot_pound', 'Sudanese_pound', 'lb', 'Syrian_pound', 'dog_pound', 'hammering', 'British_pound_sterling', 'lumber', 'impound', 'Ezra_Loomis_Pound', 'poke']",Will Aircraft or Missiles Win Wars?
require,"['require', 'involve', 'command', 'need', 'postulate', 'take', 'necessitate', 'demand', 'expect', 'want', 'ask', 'call_for']",Will Aircraft or Missiles Win Wars?
you,[],Will Aircraft or Missiles Win Wars?
cost,"['cost', 'toll', 'monetary_value', 'price', 'be']",Will Aircraft or Missiles Win Wars?
War,"['state_of_war', 'warfare', 'war']",Will Aircraft or Missiles Win Wars?
Today,"['nowadays', 'today', 'now']",Will Aircraft or Missiles Win Wars?
12-to-one,[],Will Aircraft or Missiles Win Wars?
writers,"['author', 'writer']",Will Aircraft or Missiles Win Wars?
defenses,"['defense_reaction', 'Defense', 'DoD', 'vindication', 'defense_lawyers', 'refutation', 'defensive_measure', 'defending_team', 'defense', 'demurrer', 'Defense_Department', 'defence', 'defence_reaction', 'defense_mechanism', 'defence_mechanism', 'defense_team', 'Department_of_Defense', 'defense_force', 'defensive_structure', 'defence_force', 'United_States_Department_of_Defense', 'denial']",Will Aircraft or Missiles Win Wars?
seems,"['appear', 'seem', 'look']",Will Aircraft or Missiles Win Wars?
continued,"['cover', 'keep', 'keep_on', 'extend', 'stay_on', 'bear_on', 'retain', 'carry_on', 'uphold', 'continue', 'persist_in', 'continued', 'stay', 'go_along', 'go_on', 'preserve', 'go_forward', 'remain', 'proceed']",Will Aircraft or Missiles Win Wars?
people,"['multitude', 'hoi_polloi', 'mass', 'citizenry', 'the_great_unwashed', 'masses', 'people']",Will Aircraft or Missiles Win Wars?
ratio,"['ratio', 'proportion']",Will Aircraft or Missiles Win Wars?
15,"['15', 'fifteen', 'XV', 'xv']",Will Aircraft or Missiles Win Wars?
spend,"['pass', 'drop', 'expend', 'spend']",Will Aircraft or Missiles Win Wars?
wanton,"['wanton_away', 'promiscuous', 'trifle', 'motiveless', 'wanton', 'piddle_away', 'sluttish', 'trifle_away', 'easy', 'luxuriate', 'loose', 'piddle', 'light', 'unprovoked']",Will Aircraft or Missiles Win Wars?
was,"['Evergreen_State', 'exist', 'cost', 'represent', 'make_up', 'be', 'embody', 'follow', 'WA', 'comprise', 'live', 'constitute', 'Washington', 'equal', 'personify']",Will Aircraft or Missiles Win Wars?
Nagasaki,['Nagasaki'],Will Aircraft or Missiles Win Wars?
load,"['onus', 'load_up', 'warhead', 'lade', 'shipment', 'incumbrance', 'payload', 'adulterate', 'lading', 'cargo', 'stretch', 'freight', 'laden', 'encumbrance', 'debase', 'charge', 'loading', 'consignment', 'burden', 'load', 'dilute', 'lode']",Will Aircraft or Missiles Win Wars?
shows,"['prove', 'read', 'establish', 'express', 'register', 'record', 'shew', 'evidence', 'point', 'present', 'display', 'show', 'demonstrate', 'show_up', 'usher', 'picture', 'evince', 'testify', 'appearance', 'indicate', 'designate', 'depict', 'demo', 'bear_witness', 'exhibit', 'render']",Will Aircraft or Missiles Win Wars?
change,"['modification', 'exchange', 'modify', 'shift', 'deepen', 'change', 'variety', 'convert', 'commute', 'alteration', 'transfer', 'vary', 'interchange', 'switch', 'alter']",Will Aircraft or Missiles Win Wars?
not,"['non', 'not']",Will Aircraft or Missiles Win Wars?
tactic,"['maneuver', 'tactics', 'manoeuvre', 'tactic']",Will Aircraft or Missiles Win Wars?
further,"['further', 'farther', 'promote', 'boost', 'far', 'encourage', 'foster', 'advance']",Will Aircraft or Missiles Win Wars?
railroads,"['railway', 'railroad_track', 'railroad', 'sandbag', 'railway_system', 'railway_line', 'railroad_line', 'dragoon']",Will Aircraft or Missiles Win Wars?
weeks,"['workweek', 'week', 'calendar_week', 'hebdomad']",Will Aircraft or Missiles Win Wars?
large,"['big', 'prominent', 'large', 'expectant', 'great', 'boastfully', 'bombastic', 'orotund', 'gravid', 'with_child', 'vauntingly', 'enceinte', 'turgid', 'tumid', 'declamatory', 'heavy', 'magnanimous']",Will Aircraft or Missiles Win Wars?
nation's,[],Will Aircraft or Missiles Win Wars?
better,"['dependable', 'just', 'proficient', 'undecomposed', 'dear', 'salutary', 'serious', 'better', 'ameliorate', 'respectable', 'intimately', 'upright', 'right', 'well', 'adept', 'practiced', 'easily', 'ripe', 'skillful', 'secure', 'unspoiled', 'expert', 'effective', 'in_force', 'considerably', 'honorable', 'near', 'wagerer', 'unspoilt', 'sound', 'estimable', 'meliorate', 'good', 'punter', 'beneficial', 'improve', 'honest', 'comfortably', 'skilful', 'substantially', 'bettor', 'full', 'advantageously', 'in_effect', 'safe', 'break', 'amend', 'best']",Will Aircraft or Missiles Win Wars?
how,[],Will Aircraft or Missiles Win Wars?
to,[],Will Aircraft or Missiles Win Wars?
reasonable,"['sensible', 'fair', 'fairish', 'reasonable', 'sane']",Will Aircraft or Missiles Win Wars?
give,"['apply', 'give_way', 'spring', 'gift', 'give', 'grant', 'generate', 'contribute', 'kick_in', 'establish', 'make', 'collapse', 'present', 'founder', 'return', 'chip_in', 'throw', 'consecrate', 'reach', 'open', 'ease_up', 'yield', 'have', 'leave', 'commit', 'springiness', 'pay', 'fall_in', 'afford', 'cave_in', 'dedicate', 'pass_on', 'hold', 'impart', 'hand', 'turn_over', 'move_over', 'devote', 'pass', 'break', 'feed', 'sacrifice', 'render']",Will Aircraft or Missiles Win Wars?
could,[],Will Aircraft or Missiles Win Wars?
targets,"['target', 'butt', 'object', 'prey', 'fair_game', 'direct', 'point', 'mark', 'quarry', 'target_area', 'place', 'aim', 'objective']",Will Aircraft or Missiles Win Wars?
each,"['from_each_one', 'each', 'apiece', 'to_each_one', 'for_each_one']",Will Aircraft or Missiles Win Wars?
SAC,"['sac', 'pocket', 'Sauk', 'Sac', 'sack', 'pouch', 'theca']",Will Aircraft or Missiles Win Wars?
exceedingly,"['extremely', 'passing', 'super', 'exceedingly']",Will Aircraft or Missiles Win Wars?
reprisal,['reprisal'],Will Aircraft or Missiles Win Wars?
high,"['high_school', 'highschool', 'gamey', 'gamy', 'mellow', 'luxuriously', 'heights', 'in_high_spirits', 'high', 'high_gear', 'high-pitched', 'senior_high', 'high_up', 'eminent', 'richly', 'senior_high_school']",Will Aircraft or Missiles Win Wars?
even,"['regular', 'flush', 'even_out', 'eve', 'evening', 'tied', 'fifty-fifty', 'level', 'yet', 'eventide', 'even', 'still']",Will Aircraft or Missiles Win Wars?
found,"['plant', 'get_hold', 'discover', 'establish', 'line_up', 'receive', 'get', 'encounter', 'incur', 'recover', 'bump', 'witness', 'find_out', 'ground', 'found', 'base', 'find_oneself', 'launch', 'feel', 'obtain', 'find', 'retrieve', 'set_up', 'detect', 'chance', 'see', 'rule', 'ascertain', 'notice', 'determine', 'institute', 'constitute', 'observe', 'happen', 'regain', 'come_up']",Will Aircraft or Missiles Win Wars?
reconnaissance,"['reconnaissance', 'reconnaissance_mission']",Will Aircraft or Missiles Win Wars?
This,[],Will Aircraft or Missiles Win Wars?
order,"['ordain', 'fiat', 'parliamentary_law', 'regulate', 'regularise', 'say', 'orderliness', 'club', 'range', 'enjoin', 'arrange', 'social_club', 'order_of_magnitude', 'place', 'gild', 'regularize', 'tell', 'parliamentary_procedure', 'Order', 'consecrate', 'guild', 'order', 'rank', 'ordination', 'lodge', 'dictate', 'rate', 'society', 'ordering', 'monastic_order', 'govern', 'set_up', 'put', 'rules_of_order', 'ordinate', 'decree', 'Holy_Order', 'rescript', 'prescribe', 'grade', 'purchase_order', 'edict']",Will Aircraft or Missiles Win Wars?
"1,000",[],Will Aircraft or Missiles Win Wars?
disperse,"['circularize', 'circulate', 'dust', 'spread_out', 'circularise', 'break_up', 'pass_around', 'disperse', 'propagate', 'dot', 'sprinkle', 'spread', 'dispel', 'distribute', 'diffuse', 'disseminate', 'dissipate', 'scatter', 'broadcast']",Will Aircraft or Missiles Win Wars?
built,"['construct', 'build_up', 'ramp_up', 'reinforced', 'build', 'progress', 'work_up', 'establish', 'built', 'make']",Will Aircraft or Missiles Win Wars?
An,"['AN', 'Associate_in_Nursing']",Will Aircraft or Missiles Win Wars?
combat,"['armed_combat', 'combat', 'scrap', 'fight', 'battle', 'fighting']",Will Aircraft or Missiles Win Wars?
days,"['sidereal_day', 'Clarence_Day', 'years', 'daytime', 'days', '24-hour_interval', 'twenty-four_hour_period', 'mean_solar_day', 'day', 'Day', 'twenty-four_hours', 'solar_day', 'daylight', 'Clarence_Shepard_Day_Jr.']",Will Aircraft or Missiles Win Wars?
highways,"['highway', 'main_road']",Will Aircraft or Missiles Win Wars?
opponent's,[],Will Aircraft or Missiles Win Wars?
defenseless,"['defencelessly', 'defenselessly', 'naked', 'defenseless', 'defenceless']",Will Aircraft or Missiles Win Wars?
and,[],Will Aircraft or Missiles Win Wars?
belief,"['notion', 'feeling', 'impression', 'opinion', 'belief']",Will Aircraft or Missiles Win Wars?
Pre-attack,[],Will Aircraft or Missiles Win Wars?
performed,"['do', 'execute', 'perform']",Will Aircraft or Missiles Win Wars?
go,"['survive', 'pass_away', 'give_way', 'tour', 'function', 'depart', 'fail', 'locomote', 'expire', 'conk_out', 'blend', 'get_going', 'croak', 'fit', 'run_short', 'snuff_it', 'cristal', 'go_game', 'live_on', 'plump', 'whirl', 'go_away', 'offer', 'get', 'hold_up', 'operate', 'drop_dead', 'spell', 'pop_off', 'become', 'live', 'turn', 'last', 'belong', 'extend', 'conk', 'start', 'move', 'XTC', 'crack', 'run_low', 'rifle', 'blend_in', 'disco_biscuit', 'run', 'sound', 'endure', 'hold_out', 'give_out', 'break_down', 'choke', 'fling', 'decease', 'travel', 'perish', ""cash_in_one's_chips"", 'die', 'Adam', 'work', 'ecstasy', 'go', 'kick_the_bucket', 'buy_the_farm', 'hug_drug', 'pass', 'lead', 'break', 'exit', 'give-up_the_ghost', 'proceed', 'go_bad', 'X']",Will Aircraft or Missiles Win Wars?
significantly,"['significantly', 'importantly']",Will Aircraft or Missiles Win Wars?
remain,"['continue', 'remain', 'persist', 'rest', 'stay', 'stay_on']",Will Aircraft or Missiles Win Wars?
fight,"['press', 'fight_back', 'fight_down', 'conflict', 'battle', 'contend', 'campaign', 'agitate', 'oppose', 'combat', 'push', 'engagement', 'competitiveness', 'scrap', 'fight', 'defend', 'crusade', 'struggle', 'fighting']",Will Aircraft or Missiles Win Wars?
compute,"['figure', 'work_out', 'compute', 'calculate', 'cipher', 'cypher', 'reckon']",Will Aircraft or Missiles Win Wars?
incapable,"['unequal_to', 'incompetent', 'incapable']",Will Aircraft or Missiles Win Wars?
helpless,"['lost', 'helpless', 'incapacitated']",Will Aircraft or Missiles Win Wars?
with,[],Will Aircraft or Missiles Win Wars?
gives,"['apply', 'give_way', 'spring', 'gift', 'give', 'grant', 'generate', 'contribute', 'kick_in', 'establish', 'make', 'collapse', 'present', 'founder', 'return', 'chip_in', 'throw', 'consecrate', 'reach', 'open', 'ease_up', 'yield', 'have', 'leave', 'commit', 'springiness', 'pay', 'fall_in', 'afford', 'cave_in', 'dedicate', 'pass_on', 'hold', 'impart', 'hand', 'turn_over', 'move_over', 'devote', 'pass', 'break', 'feed', 'sacrifice', 'render']",Will Aircraft or Missiles Win Wars?
an,"['AN', 'Associate_in_Nursing']",Will Aircraft or Missiles Win Wars?
reason,"['argue', 'conclude', 'rationality', 'intellect', 'cause', 'reason', 'grounds', 'reason_out', 'understanding', 'ground', 'reasonableness']",Will Aircraft or Missiles Win Wars?
percentage,"['percentage', 'pct', 'per_centum', 'portion', 'part', 'percent', 'share']",Will Aircraft or Missiles Win Wars?
unsuccessful,"['unsuccessful', 'abortive', 'stillborn']",Will Aircraft or Missiles Win Wars?
frightening,"['dreadful', 'dread', 'affright', 'fearsome', 'terrorisation', 'frightening', 'dreaded', 'horrendous', 'frighten', 'terrorization', 'direful', 'horrific', 'fearful', 'scare', 'dire', 'terrible', 'awful', 'fright']",Will Aircraft or Missiles Win Wars?
its,"['information_technology', 'IT']",Will Aircraft or Missiles Win Wars?
photography,"['photography', 'picture_taking']",Will Aircraft or Missiles Win Wars?
warhead,"['warhead', 'payload', 'load']",Will Aircraft or Missiles Win Wars?
them,[],Will Aircraft or Missiles Win Wars?
powerful,"['brawny', 'muscular', 'sinewy', 'mightily', 'herculean', 'hefty', 'mighty', 'right', 'potent', 'powerful', 'knock-down']",Will Aircraft or Missiles Win Wars?
barges,"['push_forward', 'lighter', 'flatboat', 'thrust_ahead', 'barge', 'hoy']",Will Aircraft or Missiles Win Wars?
entire,"['stallion', 'full', 'integral', 'total', 'entire', 'intact']",Will Aircraft or Missiles Win Wars?
totally,"['altogether', 'entirely', 'whole', 'completely', 'wholly', 'all', 'totally']",Will Aircraft or Missiles Win Wars?
suppress,"['curb', 'suppress', 'subdue', 'inhibit', 'bottle_up', 'stamp_down', 'repress', 'oppress', 'conquer', 'crush']",Will Aircraft or Missiles Win Wars?
Hiroshima,['Hiroshima'],Will Aircraft or Missiles Win Wars?
engines,"['railway_locomotive', 'locomotive', 'engine', 'locomotive_engine']",Will Aircraft or Missiles Win Wars?
opponent,"['opposing', 'opponent', 'opposer', 'opposite', 'adversary', 'antagonist', 'opposition', 'resister']",Will Aircraft or Missiles Win Wars?
considerable,['considerable'],Will Aircraft or Missiles Win Wars?
first,"['kickoff', 'number_1', 'first_gear', 'offset', 'starting_time', 'number_one', 'first_base', 'maiden', '1st', 'beginning', 'first', 'start', 'initiatory', 'first_off', 'firstly', 'foremost', 'world-class', 'low', 'for_the_first_time', 'get-go', 'outset', 'low_gear', 'showtime', 'first_of_all', 'initiative', 'inaugural', 'commencement', 'first-class_honours_degree']",Will Aircraft or Missiles Win Wars?
effective,"['effectual', 'in_effect', 'efficacious', 'good', 'in_force', 'effective', 'efficient']",Will Aircraft or Missiles Win Wars?
turn,"['bout', 'ferment', 'move_around', 'tour', 'rick', 'change_state', 'round', 'number', 'bend', 'sprain', 'spell', 'become', 'plow', 'turn', 'wrick', 'deform', 'change_by_reversal', 'turn_of_events', 'reverse', 'crook', 'routine', 'flex', 'turning', 'act', 'good_turn', 'work', 'twist', 'plough', 'go', 'bit', 'release', 'turn_over', 'wrench', 'sour', 'grow', 'play', 'call_on']",Will Aircraft or Missiles Win Wars?
penetrating,"['discriminating', 'penetrative', 'sink_in', 'fall_into_place', 'penetrate', 'sharp', 'interpenetrate', 'click', 'imbue', 'come_home', 'keen', 'infiltrate', 'perforate', 'penetrating', 'dawn', 'get_through', 'bottom', 'incisive', 'fathom', 'acute', 'pervade', 'knifelike', 'riddle', 'diffuse', 'get_across', 'permeate', 'piercing']",Will Aircraft or Missiles Win Wars?
weighing,"['advisement', 'weigh', 'count', 'weighing', 'consider', 'librate', 'press', 'matter', 'deliberation']",Will Aircraft or Missiles Win Wars?
cataclysmic,"['cataclysmic', 'cataclysmal']",Will Aircraft or Missiles Win Wars?
truly,"['really', 'sincerely', 'unfeignedly', 'rightfully', 'truly', 'genuinely', 'in_truth']",Will Aircraft or Missiles Win Wars?
had,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'let', 'hold', 'take_in']",Will Aircraft or Missiles Win Wars?
area,"['orbit', 'domain', 'region', 'surface_area', 'sphere', 'expanse', 'area', 'country', 'arena', 'field']",Will Aircraft or Missiles Win Wars?
:,[],Will Aircraft or Missiles Win Wars?
longer,"['foresightful', 'foresighted', 'longer', 'yearner', 'tenacious', 'farseeing', 'farsighted', 'long', 'longsighted', 'thirster', 'prospicient', 'retentive', 'recollective']",Will Aircraft or Missiles Win Wars?
chance,"['hazard', 'casual', 'opportunity', 'adventure', 'prospect', 'probability', 'chance', 'risk', 'run_a_risk', 'take_a_chance', 'find', 'encounter', 'bump', 'gamble', 'fortune', 'happen', 'take_chances', 'luck']",Will Aircraft or Missiles Win Wars?
down,"['Down', 'pop', 'land', 'belt_down', 'dispirited', 'shoot_down', 'downwards', 'polish', 'gloomy', 'toss_off', 'devour', 'consume', 'knock_down', 'down_feather', 'cut_down', 'depressed', 'grim', 'low-spirited', 'bolt_down', 'pour_down', 'pile', 'downwardly', 'low', 'kill', 'down_pat', 'drink_down', 'pull_down', 'John_L._H._Down', 'mastered', 'downcast', 'downhearted', 'go_through', 'push_down', 'down', 'refine', 'fine-tune', 'blue', 'downward', 'down_in_the_mouth']",Will Aircraft or Missiles Win Wars?
then,"['and_so', 'then', 'so', 'and_then']",Will Aircraft or Missiles Win Wars?
unquestionably,"['by_all_odds', 'in_spades', 'decidedly', 'unquestionably', 'unimpeachably', 'emphatically', 'definitely']",Will Aircraft or Missiles Win Wars?
fleeting,"['dart', 'evanesce', 'blow_over', 'momentary', 'momentaneous', 'flit', 'pass', 'fugitive', 'fleet', 'fade', 'pass_off', 'fleeting', 'flutter']",Will Aircraft or Missiles Win Wars?
day,"['sidereal_day', 'Clarence_Day', 'daytime', '24-hour_interval', 'twenty-four_hour_period', 'mean_solar_day', 'day', 'Day', 'twenty-four_hours', 'solar_day', 'daylight', 'Clarence_Shepard_Day_Jr.']",Will Aircraft or Missiles Win Wars?
desires,"['trust', 'hope', 'desire', 'want']",Will Aircraft or Missiles Win Wars?
decide,"['settle', 'adjudicate', 'determine', 'decide', ""make_up_one's_mind"", 'resolve']",Will Aircraft or Missiles Win Wars?
spare,"['part_with', 'supernumerary', 'plain', 'dispense_with', 'surplus', 'save', 'unembellished', 'redundant', 'bare', 'unornamented', 'fifth_wheel', 'supererogatory', 'scanty', 'extra', 'superfluous', 'spare_part', 'excess', 'give_up', 'spare', 'trim', 'free']",Will Aircraft or Missiles Win Wars?
able,"['capable', 'able', 'able-bodied']",Will Aircraft or Missiles Win Wars?
airborne,['airborne'],Will Aircraft or Missiles Win Wars?
written,"['compose', 'write', 'publish', 'indite', 'written', 'drop_a_line', 'spell', 'pen', 'scripted', 'save']",Will Aircraft or Missiles Win Wars?
manned,"['man', 'manned']",Will Aircraft or Missiles Win Wars?
moving,"['displace', 'prompt', 'moving', 'locomote', 'be_active', 'propel', 'actuate', 'move', 'make_a_motion', 'affect', 'run', 'impress', 'motivate', 'strike', 'travel', 'incite', 'act', 'go', 'proceed']",Will Aircraft or Missiles Win Wars?
kiloton,['kiloton'],Will Aircraft or Missiles Win Wars?
neither,['neither'],Will Aircraft or Missiles Win Wars?
effect,"['event', 'issue', 'essence', 'core', 'upshot', 'effectuate', 'consequence', 'burden', 'gist', 'set_up', 'result', 'force', 'impression', 'effect', 'outcome']",Will Aircraft or Missiles Win Wars?
employ,"['utilise', 'apply', 'employment', 'engage', 'use', 'utilize', 'hire', 'employ']",Will Aircraft or Missiles Win Wars?
winning,"['pull_ahead', 'gain_ground', 'taking', 'fetching', 'get_ahead', 'gain', 'make_headway', 'deliver_the_goods', 'succeed', 'come_through', 'victorious', 'bring_home_the_bacon', 'winning', 'win', 'advance', 'acquire']",Will Aircraft or Missiles Win Wars?
eliminated,"['wipe_out', 'carry_off', 'decimate', 'do_away_with', 'get_rid_of', 'obviate', 'rid_of', 'annihilate', 'extinguish', 'eradicate', 'rule_out', 'winnow_out', 'eliminate', 'egest', 'pass', 'reject', 'excrete']",Will Aircraft or Missiles Win Wars?
gravest,"['sober', 'sedate', 'grave', 'serious', 'life-threatening', 'solemn', 'severe', 'weighty', 'grievous', 'dangerous', 'heavy']",Will Aircraft or Missiles Win Wars?
bewitched,"['ensorcelled', 'entrance', 'becharm', 'trance', 'jinx', 'mesmerise', 'fascinate', 'bewitched', 'bewitch', 'charm', 'capture', 'enamour', 'witch', 'magnetize', 'enchant', 'hex', 'catch', 'mesmerize', 'glamour', 'captivate', 'enamor', 'beguile', 'magnetise', 'spellbind']",Will Aircraft or Missiles Win Wars?
Until,[],Will Aircraft or Missiles Win Wars?
other,"['former', 'early', 'other']",Will Aircraft or Missiles Win Wars?
withstand,"['hold', 'hold_up', 'hold_out', 'withstand', 'stand_firm', 'resist', 'defy']",Will Aircraft or Missiles Win Wars?
own,"['ain', 'own', 'have', 'possess']",Will Aircraft or Missiles Win Wars?
also,"['likewise', 'as_well', 'too', 'besides', 'also']",Will Aircraft or Missiles Win Wars?
isn't,[],Will Aircraft or Missiles Win Wars?
national,"['home', 'subject', 'internal', 'interior', 'national']",Will Aircraft or Missiles Win Wars?
obvious,['obvious'],Will Aircraft or Missiles Win Wars?
favor,"['party_favor', 'party_favour', 'prefer', 'favor', 'privilege', 'favour']",Will Aircraft or Missiles Win Wars?
ballistic,['ballistic'],Will Aircraft or Missiles Win Wars?
do,"['make_out', 'come', 'Doctor_of_Osteopathy', 'ut', 'answer', 'coiffe', 'doh', 'behave', 'get_along', 'arrange', 'perform', 'dress', 'make', 'cause', 'coif', 'practice', 'exercise', 'brawl', 'do', 'manage', 'DO', 'practise', 'act', 'bash', 'fare', 'execute', 'serve', 'coiffure', 'suffice', 'set']",Will Aircraft or Missiles Win Wars?
feet,"['fundament', 'groundwork', 'invertebrate_foot', 'substructure', 'human_foot', 'foot', 'animal_foot', 'understructure', 'metrical_unit', 'foundation', 'metrical_foot', 'ft', 'pes', 'base', 'infantry']",Will Aircraft or Missiles Win Wars?
that,[],Will Aircraft or Missiles Win Wars?
