w,vector_semantico
victorious,"['winning', 'triumphant', 'victorious']",Toward a Concept of National Responsibility
popular,"['democratic', 'pop', 'popular']",Toward a Concept of National Responsibility
strife,"['discord', 'strife']",Toward a Concept of National Responsibility
time,"['fourth_dimension', 'prison_term', 'sentence', 'metre', 'meter', 'clock', 'clock_time', 'clip', 'time']",Toward a Concept of National Responsibility
developed,"['developed', 'formulate', 'educate', 'explicate', 'make_grow', 'train', 'develop', 'originate', 'modernise', 'prepare', 'build_up', 'get', 'modernize', 'recrudesce', 'evolve', 'uprise', 'acquire', 'rise', 'highly-developed', 'spring_up', 'arise', 'produce', 'grow', 'germinate', 'break']",Toward a Concept of National Responsibility
below,"['below', 'to_a_lower_place', 'beneath', 'downstairs', 'down_the_stairs', 'under', 'infra', 'at_a_lower_place', 'on_a_lower_floor']",Toward a Concept of National Responsibility
worldwide,"['worldwide', 'cosmopolitan', 'planetary', 'world', 'oecumenical', 'world-wide', 'universal', 'general', 'global', 'ecumenical']",Toward a Concept of National Responsibility
following,"['following', 'travel_along', 'watch', 'trace', 'come', 'keep_abreast', 'succeed', 'accompany', 'adopt', 'next', 'play_along', 'conform_to', 'follow', 'keep_an_eye_on', 'postdate', 'comply', 'undermentioned', 'take_after', 'pursuit', 'espouse', 'followers', 'survey', 'keep_up', 'abide_by', 'be', 'fall_out', 'come_after', 'stick_to', 'pursual', 'pursue', 'stick_with', 'watch_over', 'surveil', 'observe', 'chase']",Toward a Concept of National Responsibility
it,"['information_technology', 'IT']",Toward a Concept of National Responsibility
out,"['come_out_of_the_closet', 'verboten', 'knocked_out', 'come_out', 'forbidden', 'out', 'prohibited', 'tabu', 'proscribed', 'kayoed', 'stunned', 'taboo', 'extinct', ""KO'd"", 'away']",Toward a Concept of National Responsibility
internally,['internally'],Toward a Concept of National Responsibility
more,"['More', 'to_a_greater_extent', 'more_than', 'Thomas_More', 'more', 'Sir_Thomas_More']",Toward a Concept of National Responsibility
two,"['deuce', 'ii', '2', 'II', 'two']",Toward a Concept of National Responsibility
still,"['quiet', 'withal', 'tranquillize', 'inactive', 'soundless', 'all_the_same', 'however', 'allay', 'yet', 'placid', 'static', 'still', 'notwithstanding', 'tranquil', 'distillery', 'hush_up', 'ease', 'lull', 'relieve', 'motionless', 'calm_down', 'even', 'stillness', 'stock-still', 'hush', 'nonetheless', 'silence', 'tranquillise', 'nevertheless', 'quieten', 'even_so', 'tranquilize', 'noneffervescent', 'unruffled', 'smooth', 'calm', 'silent', 'shut_up']",Toward a Concept of National Responsibility
economic,"['economical', 'economic']",Toward a Concept of National Responsibility
harm,"['hurt', 'harm', 'trauma', 'injury', 'damage', 'impairment', 'scathe']",Toward a Concept of National Responsibility
breakup,"['separation', 'breakup', 'detachment', 'dissolution']",Toward a Concept of National Responsibility
world,"['worldwide', 'domain', 'man', 'mankind', 'reality', 'globe', 'human_beings', 'public', 'global', 'worldly_concern', 'world', 'macrocosm', 'humans', 'creation', 'planetary', 'world-wide', 'earthly_concern', 'populace', 'cosmos', 'existence', 'universe', 'Earth', 'humanity', 'humankind', 'earth', 'human_race']",Toward a Concept of National Responsibility
redefined,['redefine'],Toward a Concept of National Responsibility
very,"['really', 'rattling', 'very', 'selfsame', 'real', 'identical']",Toward a Concept of National Responsibility
live,"['experience', 'survive', 'subsist', 'bouncy', 'lively', 'know', 'hot', 'exist', 'live_on', 'resilient', 'populate', 'dwell', 'hold_up', 'unrecorded', 'live', 'inhabit', 'alive', 'endure', 'hold_out', 'be', 'springy', 'go', 'last']",Toward a Concept of National Responsibility
multiple,['multiple'],Toward a Concept of National Responsibility
greatest,"['big', 'expectant', 'large', 'corking', 'nifty', 'enceinte', 'smashing', 'great', 'dandy', 'not_bad', 'outstanding', 'keen', 'greatest', 'neat', 'superlative', 'swell', 'capital', 'bang-up', 'bully', 'sterling', 'groovy', 'with_child', 'peachy', 'gravid', 'slap-up', 'cracking', 'majuscule', 'heavy']",Toward a Concept of National Responsibility
Congress,"['congress', 'intercourse', 'copulation', 'U.S._Congress', 'US_Congress', 'sex_act', 'sexual_congress', 'relation', 'sexual_relation', 'carnal_knowledge', 'Congress', 'coition', 'coitus', 'United_States_Congress', 'sexual_intercourse']",Toward a Concept of National Responsibility
1961,[],Toward a Concept of National Responsibility
moreover,"['furthermore', 'moreover', 'what_is_more']",Toward a Concept of National Responsibility
becomes,"['get', 'go', 'become', 'turn', 'suit']",Toward a Concept of National Responsibility
societal,"['social', 'societal']",Toward a Concept of National Responsibility
strictly,"['stringently', 'strictly', 'purely', 'rigorously']",Toward a Concept of National Responsibility
That,[],Toward a Concept of National Responsibility
conscious,"['conscious', 'witting']",Toward a Concept of National Responsibility
War,"['state_of_war', 'warfare', 'war']",Toward a Concept of National Responsibility
viability,['viability'],Toward a Concept of National Responsibility
Today,"['nowadays', 'today', 'now']",Toward a Concept of National Responsibility
importance,"['importance', 'grandness']",Toward a Concept of National Responsibility
Historically,['historically'],Toward a Concept of National Responsibility
course,"['line', 'course_of_action', 'run', 'of_course', 'form', 'trend', 'naturally', 'course_of_instruction', 'course_of_study', 'track', 'flow', 'path', 'feed', 'course', 'row', 'class', 'grade']",Toward a Concept of National Responsibility
bind,"['tie', 'bandage', 'hold', 'adhere', 'oblige', 'attach', 'constipate', 'stick_to', 'tie_down', 'stick', 'truss', 'bind', 'bond', 'obligate', 'tie_up', 'hold_fast']",Toward a Concept of National Responsibility
people,"['multitude', 'hoi_polloi', 'mass', 'citizenry', 'the_great_unwashed', 'masses', 'people']",Toward a Concept of National Responsibility
legitimate,"['lawful', 'legalise', 'legitimatize', 'legitimise', 'logical', 'legalize', 'decriminalise', 'legitimatise', 'decriminalize', 'legitimize', 'licit', 'legitimate']",Toward a Concept of National Responsibility
Act,"['roleplay', 'dissemble', 'enactment', 'number', 'behave', 'pretend', 'human_activity', 'deed', 'turn', 'human_action', 'move', 'do', 'represent', 'routine', 'act', 'playact', 'work', 'bit', 'play', 'act_as']",Toward a Concept of National Responsibility
was,"['Evergreen_State', 'exist', 'cost', 'represent', 'make_up', 'be', 'embody', 'follow', 'WA', 'comprise', 'live', 'constitute', 'Washington', 'equal', 'personify']",Toward a Concept of National Responsibility
Ratified,"['sign', 'ratified', 'ratify', 'sanctioned']",Toward a Concept of National Responsibility
loosely,"['generally', 'loosely', 'broadly_speaking', 'slackly', 'broadly']",Toward a Concept of National Responsibility
glorifies,"['exalt', 'transfigure', 'spiritualize', 'extol', 'glorify', 'proclaim', 'laud']",Toward a Concept of National Responsibility
Hands-off,['hands-off'],Toward a Concept of National Responsibility
avaricious,"['covetous', 'grasping', 'prehensile', 'greedy', 'avaricious', 'grabby']",Toward a Concept of National Responsibility
American,"['American_language', 'American', 'American_English']",Toward a Concept of National Responsibility
up,"['upward', 'upwardly', 'upwards', 'improving', 'up', 'astir']",Toward a Concept of National Responsibility
basic,"['canonic', 'BASIC', 'introductory', 'canonical', 'basic', 'staple']",Toward a Concept of National Responsibility
not,"['non', 'not']",Toward a Concept of National Responsibility
broadened,"['diversify', 'widen', 'broaden', 'branch_out', 'extend']",Toward a Concept of National Responsibility
legitimacy,"['authenticity', 'genuineness', 'legitimacy']",Toward a Concept of National Responsibility
further,"['further', 'farther', 'promote', 'boost', 'far', 'encourage', 'foster', 'advance']",Toward a Concept of National Responsibility
large,"['big', 'prominent', 'large', 'expectant', 'great', 'boastfully', 'bombastic', 'orotund', 'gravid', 'with_child', 'vauntingly', 'enceinte', 'turgid', 'tumid', 'declamatory', 'heavy', 'magnanimous']",Toward a Concept of National Responsibility
internal-external,[],Toward a Concept of National Responsibility
evidenced,"['manifest', 'evidenced', 'evidence', 'prove', 'certify', 'bear_witness', 'tell', 'testify', 'attest', 'show', 'demonstrate']",Toward a Concept of National Responsibility
assumed,"['assumed', 'pretended', 'get_into', 'take', 'fictive', 'adopt', 'seize', 'assume', 'fictitious', 'bear', 'take_over', 'don', 'feign', 'accept', 'acquire', 'put_on', 'take_on', 'strike', 'wear', 'sham', 'usurp', 'take_for_granted', 'take_up', 'arrogate', 'presume', 'simulate', 'false']",Toward a Concept of National Responsibility
nation's,[],Toward a Concept of National Responsibility
coined,"['coin', 'mint', 'strike']",Toward a Concept of National Responsibility
better,"['dependable', 'just', 'proficient', 'undecomposed', 'dear', 'salutary', 'serious', 'better', 'ameliorate', 'respectable', 'intimately', 'upright', 'right', 'well', 'adept', 'practiced', 'easily', 'ripe', 'skillful', 'secure', 'unspoiled', 'expert', 'effective', 'in_force', 'considerably', 'honorable', 'near', 'wagerer', 'unspoilt', 'sound', 'estimable', 'meliorate', 'good', 'punter', 'beneficial', 'improve', 'honest', 'comfortably', 'skilful', 'substantially', 'bettor', 'full', 'advantageously', 'in_effect', 'safe', 'break', 'amend', 'best']",Toward a Concept of National Responsibility
how,[],Toward a Concept of National Responsibility
to,[],Toward a Concept of National Responsibility
reveal,"['give_away', 'let_on', 'discover', 'unwrap', 'unveil', 'let_out', 'reveal', 'break', 'divulge', 'bring_out', 'disclose', 'uncover', 'expose']",Toward a Concept of National Responsibility
think,"['opine', 'imagine', 'cerebrate', 'think', 'cogitate', 'believe', 'recall', 'guess', 'call_up', 'reckon', 'mean', 'consider', 'recollect', 'suppose', 'retrieve', 'intend', 'call_back', 'remember', 'conceive']",Toward a Concept of National Responsibility
aspirations,"['inhalation', 'breathing_in', 'inspiration', 'dream', 'intake', 'aspiration', 'ambition']",Toward a Concept of National Responsibility
shown,"['prove', 'read', 'establish', 'express', 'register', 'record', 'shew', 'evidence', 'point', 'present', 'show', 'demonstrate', 'show_up', 'usher', 'picture', 'evince', 'testify', 'indicate', 'designate', 'depict', 'demo', 'bear_witness', 'exhibit', 'render']",Toward a Concept of National Responsibility
helpful,['helpful'],Toward a Concept of National Responsibility
Speaking,"['speechmaking', 'speech_production', 'utter', 'speaking', 'oral_presentation', 'address', 'talk', 'speak', 'mouth', 'verbalize', 'verbalise', 'public_speaking']",Toward a Concept of National Responsibility
campaigns,"['military_campaign', 'cause', 'run', 'push', 'movement', 'hunting_expedition', 'fight', 'effort', 'safari', 'crusade', 'press', 'political_campaign', 'campaign', 'take_the_field', 'agitate', 'drive']",Toward a Concept of National Responsibility
insured,"['ensure', 'assure', 'see', 'secure', 'ascertain', 'see_to_it', 'underwrite', 'insure', 'guarantee', 'insured_person', 'check', 'cover', 'insured', 'control']",Toward a Concept of National Responsibility
could,[],Toward a Concept of National Responsibility
action,"['fulfill', 'fulfil', 'process', 'sue', 'accomplish', 'legal_action', 'execute', 'natural_process', 'carry_through', 'natural_action', 'action_at_law', 'action_mechanism', 'carry_out', 'action', 'activity', 'litigate', 'activeness', 'military_action']",Toward a Concept of National Responsibility
ironic,"['ironical', 'ironic', 'wry', 'dry']",Toward a Concept of National Responsibility
conventional,"['conventional', 'formal', 'schematic', 'established', 'ceremonious']",Toward a Concept of National Responsibility
tends,"['run', 'be_given', 'lean', 'tend', 'incline']",Toward a Concept of National Responsibility
well-being,"['eudaemonia', 'welfare', 'well-being', 'eudaimonia', 'upbeat', 'wellbeing']",Toward a Concept of National Responsibility
gained,"['gather', 'make_headway', 'attain', 'realize', 'realise', 'gain', 'make', 'derive', 'pull_ahead', 'gain_ground', 'arrive_at', 'win', 'reach', 'advance', 'acquire', 'put_on', 'clear', 'bring_in', 'earn', 'benefit', 'pull_in', 'get_ahead', 'profit', 'hit', 'take_in']",Toward a Concept of National Responsibility
Administration,"['governing', 'presidency', 'government', 'judicature', 'disposal', 'organization', 'governing_body', 'organisation', 'government_activity', 'governance', 'establishment', 'administration', 'giving_medication', 'presidential_term', 'brass']",Toward a Concept of National Responsibility
statement,"['argument', 'financial_statement', 'assertion', 'statement', 'program_line', 'command', 'affirmation', 'instruction']",Toward a Concept of National Responsibility
former,"['previous', 'early', 'other', 'erstwhile', 'sometime', 'former', 'one-time', 'late', 'onetime', 'quondam', 'old']",Toward a Concept of National Responsibility
receives,"['welcome', 'experience', 'get', 'receive', 'incur', 'encounter', 'have', 'obtain', 'find', 'meet', 'invite', 'take_in', 'pick_up']",Toward a Concept of National Responsibility
even,"['regular', 'flush', 'even_out', 'eve', 'evening', 'tied', 'fifty-fifty', 'level', 'yet', 'eventide', 'even', 'still']",Toward a Concept of National Responsibility
historical,"['diachronic', 'historic', 'historical']",Toward a Concept of National Responsibility
fell,"['go_down', 'come', 'roughshod', 'fly', 'precipitate', 'settle', 'hide', 'vanish', 'diminish', 'return', 'brutal', 'fell', 'cut_down', 'vicious', 'hang', 'fall_down', 'cruel', 'come_down', 'shine', 'lessen', 'descend', 'flow', 'strike', 'barbarous', 'light', 'drop', 'fall', 'decrease', 'savage', 'pass', 'devolve', 'strike_down', 'accrue', 'felled_seam']",Toward a Concept of National Responsibility
battleground,"['field_of_battle', 'battlefield', 'field_of_honor', 'battleground', 'field']",Toward a Concept of National Responsibility
This,[],Toward a Concept of National Responsibility
order,"['ordain', 'fiat', 'parliamentary_law', 'regulate', 'regularise', 'say', 'orderliness', 'club', 'range', 'enjoin', 'arrange', 'social_club', 'order_of_magnitude', 'place', 'gild', 'regularize', 'tell', 'parliamentary_procedure', 'Order', 'consecrate', 'guild', 'order', 'rank', 'ordination', 'lodge', 'dictate', 'rate', 'society', 'ordering', 'monastic_order', 'govern', 'set_up', 'put', 'rules_of_order', 'ordinate', 'decree', 'Holy_Order', 'rescript', 'prescribe', 'grade', 'purchase_order', 'edict']",Toward a Concept of National Responsibility
uneven,"['mismatched', 'odd', 'spotty', 'uneven', 'scratchy']",Toward a Concept of National Responsibility
duty,"['responsibility', 'obligation', 'tariff', 'duty']",Toward a Concept of National Responsibility
worked,"['make_for', 'ferment', 'mould', 'do_work', 'cultivate', 'function', 'influence', 'puzzle_out', 'mold', 'make', 'forge', 'put_to_work', 'process', 'bring', 'work_on', 'knead', 'work_out', 'solve', 'operate', 'exploit', 'exercise', 'turn', 'shape', 'wreak', 'figure_out', 'run', 'act', 'lick', 'work', 'go', 'form', 'sour', 'crop', 'play', 'act_upon']",Toward a Concept of National Responsibility
extension,"['denotation', 'wing', 'reference', 'extension_phone', 'extension', 'annexe', 'lengthiness', 'prolongation', 'telephone_extension', 'extension_service', 'propagation', 'annex', 'filename_extension', 'elongation', 'university_extension', 'file_name_extension']",Toward a Concept of National Responsibility
latter,['latter'],Toward a Concept of National Responsibility
remainder,"['end', 'residue', 'oddment', 'remainder', 'difference', 'residual', 'remnant', 'residuum', 'rest', 'balance']",Toward a Concept of National Responsibility
Positive,"['confirming', 'positive_degree', 'plus', 'positivistic', 'incontrovertible', 'convinced', 'electropositive', 'confident', 'irrefutable', 'positive', 'positivist', 'cocksure', 'overconfident', 'prescribed', 'positively_charged']",Toward a Concept of National Responsibility
asserted,"['avow', 'verify', 'asseverate', 'aver', 'asserted', 'put_forward', 'maintain', 'swear', 'affirm', 'swan', 'insist', 'assert']",Toward a Concept of National Responsibility
depression,"['Depression', 'clinical_depression', 'impression', 'low', 'natural_depression', 'depression', 'Great_Depression', 'depressive_disorder', 'economic_crisis', 'imprint', 'slump']",Toward a Concept of National Responsibility
aptly,"['competently', 'capably', 'ably', 'aptly']",Toward a Concept of National Responsibility
distress,"['hurt', 'suffering', 'straiten', 'distress', 'distraint']",Toward a Concept of National Responsibility
and,[],Toward a Concept of National Responsibility
worse,"['big', 'spoilt', 'unsound', 'uncollectible', 'spoiled', 'sorry', 'regretful', 'speculative', 'worsened', 'unfit', 'defective', 'risky', 'high-risk', 'forged', 'tough', 'worse', 'bad']",Toward a Concept of National Responsibility
pace,"['step', 'gait', 'footstep', 'yard', 'rate', 'stride', 'tread', 'tempo', 'pace']",Toward a Concept of National Responsibility
approximately,"['roughly', 'just_about', 'some', 'approximately', 'around', 'or_so', 'more_or_less', 'close_to', 'about']",Toward a Concept of National Responsibility
while,"['piece', 'while', 'patch', 'spell']",Toward a Concept of National Responsibility
remain,"['continue', 'remain', 'persist', 'rest', 'stay', 'stay_on']",Toward a Concept of National Responsibility
Court,"['Margaret_Court', 'judicature', 'royal_court', 'court', 'tourist_court', 'courtroom', 'motor_lodge', 'court_of_law', 'solicit', 'courtyard', 'lawcourt', 'motor_inn', 'woo', 'romance', 'motor_hotel', 'Court', 'tribunal', 'homage', 'court_of_justice']",Toward a Concept of National Responsibility
brief,"['brief', 'abbreviated', 'legal_brief']",Toward a Concept of National Responsibility
resisted,"['jib', 'protest', 'hold_out', 'reject', 'dissent', 'balk', 'fend', 'withstand', 'stand', 'baulk', 'stand_firm', 'resist', 'refuse', 'defy']",Toward a Concept of National Responsibility
upon,[],Toward a Concept of National Responsibility
with,[],Toward a Concept of National Responsibility
social,"['social', 'sociable', 'mixer', 'societal']",Toward a Concept of National Responsibility
efforts,"['sweat', 'attempt', 'exertion', 'feat', 'travail', 'cause', 'movement', 'try', 'exploit', 'effort', 'campaign', 'crusade', 'endeavour', 'elbow_grease', 'endeavor', 'drive']",Toward a Concept of National Responsibility
set,"['exercise_set', 'pose', 'go_down', 'located', 'stage_set', 'curing', 'plant', 'dictated', 'coiffe', 'fix', 'mark', 'place', 'bent', 'go_under', 'arrange', 'fructify', 'dress', 'typeset', 'fit', 'hardening', 'prepare', 'Seth', 'laid', 'hardened', 'lay_out', 'coif', 'circle', 'limit', 'primed', 'Set', 'fixed', 'localise', 'adjust', 'solidifying', 'solidification', 'position', 'do', 'specify', 'rig', 'congeal', 'ready', 'lot', 'define', 'set_up', 'placed', 'band', 'rigid', 'correct', 'sic', 'coiffure', 'countersink', 'set', 'gear_up', 'jell', 'determine', 'localize', 'put', 'readiness', 'situated', 'determined', 'lay']",Toward a Concept of National Responsibility
include,"['let_in', 'admit', 'include']",Toward a Concept of National Responsibility
entity,['entity'],Toward a Concept of National Responsibility
anarchical,"['anarchic', 'lawless', 'anarchical']",Toward a Concept of National Responsibility
Thirty,"['30', 'thirty', 'XXX', 'xxx']",Toward a Concept of National Responsibility
sole,"['sole', 'exclusive', 'lone', 'solitary', 'lonesome', 'fillet_of_sole', 'resole', 'only']",Toward a Concept of National Responsibility
desirable,"['worthy', 'desirable', 'suitable']",Toward a Concept of National Responsibility
view,"['panorama', 'watch', 'aspect', 'view', 'regard', 'scene', 'opinion', 'prospect', 'sentiment', 'vista', 'purview', 'persuasion', 'reckon', 'survey', 'position', 'consider', 'horizon', 'catch', 'thought', 'sight', 'look_at', 'perspective', 'see', 'eyeshot', 'take_in']",Toward a Concept of National Responsibility
an,"['AN', 'Associate_in_Nursing']",Toward a Concept of National Responsibility
time-span,[],Toward a Concept of National Responsibility
Complementing,['complement'],Toward a Concept of National Responsibility
principle,"['principle', 'precept', 'rule', 'rationale']",Toward a Concept of National Responsibility
security,"['security_measure', 'security_department', 'security_system', 'protection', 'security_measures', 'security', 'surety', 'certificate']",Toward a Concept of National Responsibility
His,[],Toward a Concept of National Responsibility
antiquity,"['antiquity', 'ancientness']",Toward a Concept of National Responsibility
its,"['information_technology', 'IT']",Toward a Concept of National Responsibility
Thus,"['thence', 'frankincense', 'gum_olibanum', 'olibanum', 'hence', 'therefore', 'so', 'thusly', 'thus']",Toward a Concept of National Responsibility
fragmentation,"['atomization', 'atomisation', 'fragmentation']",Toward a Concept of National Responsibility
prevail,"['run', 'endure', 'hold', 'triumph', 'dominate', 'rule', 'persist', 'prevail', 'obtain', 'die_hard', 'reign', 'predominate']",Toward a Concept of National Responsibility
changes,"['modification', 'exchange', 'modify', 'shift', 'deepen', 'change', 'variety', 'convert', 'commute', 'alteration', 'transfer', 'vary', 'interchange', 'switch', 'alter']",Toward a Concept of National Responsibility
socialist,"['socialist', 'socialistic']",Toward a Concept of National Responsibility
suggests,"['suggest', 'indicate', 'hint', 'paint_a_picture', 'evoke', 'advise', 'propose', 'intimate']",Toward a Concept of National Responsibility
new,"['fresh', 'newfangled', 'new', 'unexampled', 'raw', 'freshly', 'novel', 'Modern', 'New', 'newly', 'young']",Toward a Concept of National Responsibility
said,"['state', 'pronounce', 'enounce', 'read', 'aforesaid', 'aver', 'allege', 'articulate', 'say', 'tell', 'suppose', 'sound_out', 'enunciate', 'said', 'aforementioned', 'enjoin', 'order']",Toward a Concept of National Responsibility
surplus,"['surplusage', 'redundant', 'superfluous', 'surplus', 'nimiety', 'supernumerary', 'excess', 'supererogatory', 'spare', 'extra']",Toward a Concept of National Responsibility
delegates,"['depute', 'assign', 'delegate', 'designate']",Toward a Concept of National Responsibility
recent,"['Holocene_epoch', 'Recent', 'late', 'recent', 'Recent_epoch', 'Holocene']",Toward a Concept of National Responsibility
first,"['kickoff', 'number_1', 'first_gear', 'offset', 'starting_time', 'number_one', 'first_base', 'maiden', '1st', 'beginning', 'first', 'start', 'initiatory', 'first_off', 'firstly', 'foremost', 'world-class', 'low', 'for_the_first_time', 'get-go', 'outset', 'low_gear', 'showtime', 'first_of_all', 'initiative', 'inaugural', 'commencement', 'first-class_honours_degree']",Toward a Concept of National Responsibility
ill-starred,"['unlucky', 'ill-fated', 'ill-omened', 'doomed', 'ill-starred']",Toward a Concept of National Responsibility
near,"['come_near', 'dear', 'draw_near', 'close', 'well-nigh', 'go_up', 'most', 'come_on', 'nigh', 'skinny', 'virtually', 'near', 'penny-pinching', 'nearly', 'good', 'almost', 'approximate', 'approach', 'cheeseparing', 'draw_close', 'about']",Toward a Concept of National Responsibility
dignity,"['self-regard', 'lordliness', 'self-respect', 'self-worth', 'gravitas', 'dignity']",Toward a Concept of National Responsibility
surely,"['surely', 'sure', 'certainly', 'sure_as_shooting', 'for_sure', 'for_certain', 'sure_enough']",Toward a Concept of National Responsibility
basis,"['basis', 'fundament', 'groundwork', 'cornerstone', 'foundation', 'ground', 'base', 'footing']",Toward a Concept of National Responsibility
body,"['consistency', 'body', 'torso', 'eubstance', 'physical_structure', 'trunk', 'consistence', 'personify', 'soundbox', 'dead_body', 'organic_structure']",Toward a Concept of National Responsibility
astonished,"['astounded', 'astonished', 'astonish', 'stunned', 'astonied', 'amaze', 'astound', 'amazed']",Toward a Concept of National Responsibility
furthered,"['further', 'promote', 'boost', 'encourage', 'foster', 'advance']",Toward a Concept of National Responsibility
Bodin,[],Toward a Concept of National Responsibility
judicial,"['discriminative', 'judicial', 'juridical', 'juridic']",Toward a Concept of National Responsibility
had,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'let', 'hold', 'take_in']",Toward a Concept of National Responsibility
subject,"['case', 'guinea_pig', 'discipline', 'study', 'dependent', 'content', 'subject_field', 'topic', 'bailiwick', 'matter', 'national', 'subjugate', 'open', 'subject_area', 'subject', 'theme', 'issue', 'submit', 'field_of_study', 'capable', 'depicted_object', 'field']",Toward a Concept of National Responsibility
:,[],Toward a Concept of National Responsibility
characterized,"['qualify', 'characterise', 'characterize']",Toward a Concept of National Responsibility
switch,"['switching', 'switch_over', 'alternate', 'exchange', 'transposition', 'swop', 'flip-flop', 'throw', 'interchange', 'tack', 'trade', 'substitution', 'flip', 'electric_switch', 'change_over', 'switch', 'replacement', 'shift', 'swap', 'change', 'permutation', 'electrical_switch']",Toward a Concept of National Responsibility
degree,"['degree', 'point', 'academic_degree', 'arcdegree', 'level', 'stage', 'grade']",Toward a Concept of National Responsibility
e.g.,"['for_instance', 'e.g.', 'for_example']",Toward a Concept of National Responsibility
1952,[],Toward a Concept of National Responsibility
shift,"['careen', 'switching', 'wobble', 'transformation', 'teddy', 'displacement', 'transmutation', 'reposition', 'sack', 'lurch', 'dislodge', 'shifting', 'agitate', 'faulting', 'work_shift', 'fault', 'fracture', 'geological_fault', 'chemise', 'transfer', 'change_over', 'switch', 'tilt', 'stir', 'shift_key', 'shimmy', 'shift', 'pitch', 'slip', 'change', 'break', 'budge', 'duty_period']",Toward a Concept of National Responsibility
Republican,"['Republican', 'republican', 'Republican_River']",Toward a Concept of National Responsibility
longer,"['foresightful', 'foresighted', 'longer', 'yearner', 'tenacious', 'farseeing', 'farsighted', 'long', 'longsighted', 'thirster', 'prospicient', 'retentive', 'recollective']",Toward a Concept of National Responsibility
corner,"['box', 'recession', 'nook', 'recess', 'corner', 'turning_point', 'niche', 'quoin', 'tree', 'street_corner']",Toward a Concept of National Responsibility
While,"['piece', 'while', 'patch', 'spell']",Toward a Concept of National Responsibility
down,"['Down', 'pop', 'land', 'belt_down', 'dispirited', 'shoot_down', 'downwards', 'polish', 'gloomy', 'toss_off', 'devour', 'consume', 'knock_down', 'down_feather', 'cut_down', 'depressed', 'grim', 'low-spirited', 'bolt_down', 'pour_down', 'pile', 'downwardly', 'low', 'kill', 'down_pat', 'drink_down', 'pull_down', 'John_L._H._Down', 'mastered', 'downcast', 'downhearted', 'go_through', 'push_down', 'down', 'refine', 'fine-tune', 'blue', 'downward', 'down_in_the_mouth']",Toward a Concept of National Responsibility
then,"['and_so', 'then', 'so', 'and_then']",Toward a Concept of National Responsibility
reasons,"['argue', 'conclude', 'rationality', 'intellect', 'cause', 'reason', 'grounds', 'reason_out', 'understanding', 'ground', 'reasonableness']",Toward a Concept of National Responsibility
ventured,"['jeopardize', 'hazard', 'adventure', 'pretend', 'guess', 'venture', 'stake', 'embark']",Toward a Concept of National Responsibility
day,"['sidereal_day', 'Clarence_Day', 'daytime', '24-hour_interval', 'twenty-four_hour_period', 'mean_solar_day', 'day', 'Day', 'twenty-four_hours', 'solar_day', 'daylight', 'Clarence_Shepard_Day_Jr.']",Toward a Concept of National Responsibility
alteration,"['modification', 'revision', 'adjustment', 'change', 'alteration']",Toward a Concept of National Responsibility
Sir,"['Sir', 'sir']",Toward a Concept of National Responsibility
reflection,"['reflexion', 'thoughtfulness', 'expression', 'contemplation', 'mirror_image', 'reflectivity', 'observation', 'musing', 'rumination', 'reflection', 'manifestation']",Toward a Concept of National Responsibility
able,"['capable', 'able', 'able-bodied']",Toward a Concept of National Responsibility
nebulous,"['nebulous', 'cloudy', 'unfixed', 'nebular', 'nebulose']",Toward a Concept of National Responsibility
later,"['afterwards', 'later_on', 'ulterior', 'subsequently', 'previous', 'after', 'later', 'belated', 'former', 'late', 'posterior', 'recent', 'afterward', 'by_and_by', 'tardy']",Toward a Concept of National Responsibility
validating,"['confirming', 'collateral', 'corroborate', 'verifying', 'corroboratory', 'formalise', 'validating', 'substantiative', 'validate', 'confirmatory', 'formalize', 'substantiating', 'validatory', 'corroborative', 'verificatory', 'confirmative']",Toward a Concept of National Responsibility
greater,"['big', 'expectant', 'large', 'corking', 'greater', 'nifty', 'enceinte', 'smashing', 'great', 'dandy', 'not_bad', 'outstanding', 'keen', 'neat', 'swell', 'capital', 'bang-up', 'bully', 'groovy', 'with_child', 'peachy', 'gravid', 'slap-up', 'cracking', 'majuscule', 'heavy']",Toward a Concept of National Responsibility
finance,['finance'],Toward a Concept of National Responsibility
hurricane,['hurricane'],Toward a Concept of National Responsibility
number,"['come', 'phone_number', 'number', 'amount', 'keep_down', 'identification_number', 'telephone_number', 'numerate', 'turn', 'list', 'numeral', 'routine', 'add_up', 'figure', 'act', 'issue', 'bit', 'count', 'total', 'enumerate']",Toward a Concept of National Responsibility
immersion,"['concentration', 'dousing', 'ingress', 'submersion', 'absorption', 'submergence', 'ducking', 'immersion', 'submerging', 'engrossment']",Toward a Concept of National Responsibility
others,[],Toward a Concept of National Responsibility
effect,"['event', 'issue', 'essence', 'core', 'upshot', 'effectuate', 'consequence', 'burden', 'gist', 'set_up', 'result', 'force', 'impression', 'effect', 'outcome']",Toward a Concept of National Responsibility
common,"['uncouth', 'mutual', 'usual', 'coarse', 'green', 'rough-cut', 'plebeian', 'vulgar', 'unwashed', 'common', 'commons', 'vernacular', 'park']",Toward a Concept of National Responsibility
