w,vector_semantico
pot,"['spate', 'potbelly', 'stool', 'good_deal', 'wad', 'pile', 'crapper', 'green_goddess', 'tummy', 'batch', 'mountain', 'mint', 'locoweed', 'flowerpot', 'hatful', 'heap', 'plenty', 'corporation', 'commode', 'flock', 'skunk', 'gage', 'peck', 'sens', 'smoke', 'great_deal', 'tidy_sum', 'potful', 'potentiometer', 'pot', 'bay_window', 'mickle', 'sess', 'jackpot', 'grass', 'lot', 'mess', 'raft', 'muckle', 'Mary_Jane', 'mass', 'stack', 'quite_a_little', 'potty', 'slew', 'throne', 'passel', 'toilet', 'deal', 'weed', 'sight', 'kitty', 'dope', 'can']",Dirty Dig Inn
or,"['operating_theater', 'operating_theatre', 'surgery', 'Oregon', 'OR', 'operating_room', 'Beaver_State']",Dirty Dig Inn
What,[],Dirty Dig Inn
cognac,['Cognac'],Dirty Dig Inn
sort,"['classify', 'assort', 'sort', 'screen', 'screen_out', 'separate', 'sort_out', 'kind', 'variety', 'form', 'sieve', 'sorting', 'class']",Dirty Dig Inn
Triomphe,[],Dirty Dig Inn
coffee,"['chocolate', 'coffee_bean', 'burnt_umber', 'coffee', 'java', 'umber', 'deep_brown', 'coffee_berry', 'coffee_tree']",Dirty Dig Inn
hours,"['minute', 'hour', '60_minutes', 'hours', 'time_of_day', 'hr']",Dirty Dig Inn
debauchery,"['saturnalia', 'riot', 'bacchanalia', 'bacchanal', 'debauchery', 'drunken_revelry', 'debauch', 'orgy']",Dirty Dig Inn
away,"['out', 'by', 'off', 'away', 'aside', 'outside', 'forth']",Dirty Dig Inn
far,"['FAR', 'ALIR', 'Former_Armed_Forces', 'far', 'Army_for_the_Liberation_of_Rwanda', 'Interahamwe']",Dirty Dig Inn
teeth,"['tooth', 'teeth', 'dentition']",Dirty Dig Inn
empty,"['abandon', 'empty-bellied', 'evacuate', 'hollow', 'discharge', 'vacuous', 'void', 'vacate', 'empty']",Dirty Dig Inn
nice,"['skillful', 'prissy', 'overnice', 'courteous', 'Nice', 'dainty', 'squeamish', 'gracious', 'decent', 'nice']",Dirty Dig Inn
three,"['deuce-ace', 'trine', 'tercet', 'III', 'leash', 'trinity', 'troika', 'trey', 'ternion', 'trio', 'triplet', 'terzetto', '3', 'triad', 'ternary', 'three', 'threesome', 'tierce', 'iii']",Dirty Dig Inn
sat,"['baby-sit', 'sit_around', 'Sabbatum', 'Saturday', 'pose', 'seat', 'sit_down', 'model', 'Sat', 'posture', 'sit', 'ride']",Dirty Dig Inn
never,"[""ne'er"", 'never']",Dirty Dig Inn
evening,"['flush', 'eve', 'eventide', 'even', 'level', 'evening', 'even_out']",Dirty Dig Inn
knew,"['cognize', 'fuck', 'get_laid', 'have_a_go_at_it', 'have_it_away', 'bed', 'have_it_off', 'sleep_together', 'sleep_with', 'have_intercourse', 'recognize', 'cognise', 'live', 'acknowledge', 'make_out', 'make_love', 'love', 'bang', 'jazz', 'recognise', 'bonk', 'be_intimate', 'lie_with', 'screw', 'hump', 'roll_in_the_hay', 'have_sex', 'eff', 'know', 'get_it_on', 'do_it', 'experience']",Dirty Dig Inn
we,[],Dirty Dig Inn
recent,"['Holocene_epoch', 'Holocene', 'Recent_epoch', 'recent', 'late', 'Recent']",Dirty Dig Inn
for,[],Dirty Dig Inn
anyway,"['at_any_rate', 'in_any_event', 'anyway', 'anyhow', 'anyways', 'in_any_case']",Dirty Dig Inn
eye,"['oculus', 'centre', 'optic', 'eyeball', 'eye', 'middle', 'heart', 'center']",Dirty Dig Inn
fresh,"['tonic', 'new', 'refreshed', 'bracing', 'clean', 'saucy', 'sassy', 'sweet', 'refreshing', 'impertinent', 'novel', 'reinvigorated', 'wise', 'impudent', 'overbold', 'unused', 'unfermented', 'invigorated', 'refreshful', 'smart', 'newly', 'freshly', 'fresh', 'brisk']",Dirty Dig Inn
?,[],Dirty Dig Inn
lots,"['slews', 'spate', 'administer', 'good_deal', 'dole_out', 'wad', 'pile', 'rafts', 'batch', 'mountain', 'mint', 'allot', 'mete_out', 'hatful', 'heap', 'plenty', 'parcel_out', 'gobs', 'circumstances', 'set', 'stacks', 'Lot', 'flock', 'destiny', 'portion', 'peck', 'caboodle', 'dish_out', 'dozens', 'oodles', 'piles', 'distribute', 'scores', 'great_deal', 'band', 'lashings', 'tidy_sum', 'shell_out', 'bunch', 'pot', 'scads', 'deal_out', 'mickle', 'a_lot', 'lot', 'mess', 'raft', 'muckle', 'much', 'luck', 'wads', 'fortune', 'tons', 'mass', 'fate', 'stack', 'quite_a_little', 'a_good_deal', 'lots', 'slew', 'passel', 'a_great_deal', 'deal', 'very_much', 'heaps', 'dispense', 'sight', 'draw', 'loads', 'circle']",Dirty Dig Inn
eyes,"['oculus', 'centre', 'optic', 'eyeball', 'eye', 'middle', 'eyes', 'heart', 'center']",Dirty Dig Inn
see,"['image', 'project', 'assure', 'come_across', 'realize', 'find_out', 'regard', 'determine', 'take_in', 'catch', 'figure', 'ensure', 'reckon', 'look', 'construe', 'hear', 'run_across', 'fancy', 'consider', 'learn', 'realise', 'get_word', 'visit', 'discover', 'go_through', 'watch', 'examine', 'escort', 'understand', 'get_a_line', 'go_steady', 'witness', 'pick_up', 'see_to_it', 'view', 'visualize', 'encounter', 'find', 'go_out', 'envision', 'run_into', 'interpret', 'date', 'take_care', 'picture', 'control', 'ascertain', 'get_wind', 'visualise', 'check', 'attend', 'experience', 'insure', 'see', 'meet']",Dirty Dig Inn
really,"['really', 'rattling', 'in_truth', 'truly', 'real', 'actually', 'very', 'genuinely']",Dirty Dig Inn
lug,"['Lugh', 'lug', 'block', 'tug', 'lugsail', 'Lug', 'tote', 'stuff', 'choke_up', 'lugworm', 'lobworm']",Dirty Dig Inn
better,"['proficient', 'sound', 'meliorate', 'easily', 'respectable', 'well', 'better', 'salutary', 'considerably', 'full', 'advantageously', 'serious', 'estimable', 'effective', 'in_effect', 'intimately', 'skilful', 'just', 'bettor', 'practiced', 'dear', 'good', 'best', 'adept', 'comfortably', 'punter', 'break', 'safe', 'amend', 'honest', 'near', 'ameliorate', 'skillful', 'right', 'unspoilt', 'expert', 'improve', 'ripe', 'undecomposed', 'unspoiled', 'substantially', 'secure', 'in_force', 'honorable', 'upright', 'dependable', 'wagerer', 'beneficial']",Dirty Dig Inn
d'Eiffel,[],Dirty Dig Inn
under,"['nether', 'under', 'below']",Dirty Dig Inn
he,"['helium', 'He', 'atomic_number_2', 'he']",Dirty Dig Inn
Wild,"['savage', 'state_of_nature', 'natural_state', 'rampantly', 'furious', 'wilderness', 'unwarranted', 'baseless', 'waste', 'hazardous', 'uncivilised', 'dotty', 'raving_mad', 'barbarian', 'uncivilized', 'angry', 'raging', 'groundless', 'violent', 'idle', 'gaga', 'crazy', 'godforsaken', 'tempestuous', 'untamed', 'fantastic', 'wild', 'risky', 'barbaric', 'unfounded']",Dirty Dig Inn
face,"['confront', 'aspect', 'font', 'face', 'look', 'fount', 'side', 'present', 'face_up', 'expression', 'nerve', 'facial_expression', 'front', 'human_face', 'brass', 'boldness', 'grimace', 'case', 'cheek', 'typeface']",Dirty Dig Inn
itself,[],Dirty Dig Inn
As,"['adenine', 'group_A', 'arsenic', 'AS', 'angstrom_unit', 'As', 'as', 'Eastern_Samoa', 'angstrom', 'every_bit', 'a', 'ampere', 'type_A', 'axerophthol', 'atomic_number_33', 'vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'equally', 'amp', 'American_Samoa', 'antiophthalmic_factor']",Dirty Dig Inn
anesthetic,"['anaesthetic', 'anaesthetic_agent', 'anesthetic', 'anesthetic_agent']",Dirty Dig Inn
scald,"['scald', 'whip', 'blister']",Dirty Dig Inn
faim,[],Dirty Dig Inn
idea,"['melodic_theme', 'mind', 'theme', 'estimate', 'thought', 'musical_theme', 'idea', 'approximation', 'estimation']",Dirty Dig Inn
reinforce,"['reward', 'reenforce', 'reinforce']",Dirty Dig Inn
noblesse,"['noblesse', 'nobility']",Dirty Dig Inn
tricks,"['whoremonger', 'fob', 'magic_trick', 'conjuration', 'antic', 'caper', 'trick', 'put-on', 'fox', 'flim-flam', 'play_a_trick_on', 'legerdemain', 'magic', 'deception', 'thaumaturgy', 'illusion', 'prank', 'john', 'play_tricks', 'pull_a_fast_one_on', 'whoremaster', 'fast_one', 'play_a_joke_on', 'joke', 'conjuring_trick']",Dirty Dig Inn
nitrogen,"['N', 'atomic_number_7', 'nitrogen']",Dirty Dig Inn
awoke,"['awake', 'come_alive', 'waken', 'wake', 'arouse', 'wake_up', 'awaken']",Dirty Dig Inn
bitter,"['virulent', 'sulphurous', 'bitingly', 'blistering', 'bitterness', 'acrid', 'acrimonious', 'acerb', 'acid', 'sulfurous', 'vitriolic', 'biting', 'piercingly', 'bitterly', 'acerbic', 'caustic', 'bitter']",Dirty Dig Inn
hot,"['raging', 'hot', 'spicy', 'red-hot', 'blistering', 'live']",Dirty Dig Inn
is,"['equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'cost', 'personify', 'represent', 'comprise']",Dirty Dig Inn
apartment,"['apartment', 'flat']",Dirty Dig Inn
age,"['old_age', 'historic_period', 'mature', 'eld', 'senesce', 'age', 'long_time', 'get_on', 'geezerhood', 'years', 'maturate']",Dirty Dig Inn
Monsieur,['Monsieur'],Dirty Dig Inn
sorry,"['sad', 'good-for-nothing', 'drear', 'blue', 'pitiful', 'no-account', 'distressing', 'deplorable', 'drab', 'dingy', 'grim', 'dreary', 'meritless', 'lamentable', 'no-good', 'dark', 'gloomy', 'dismal', 'sorry', 'bad', 'no-count', 'good-for-naught', 'disconsolate', 'regretful']",Dirty Dig Inn
sorted,"['classify', 'assort', 'screen_out', 'screen', 'sort', 'grouped', 'separate', 'sort_out', 'sieve', 'class', 'sorted']",Dirty Dig Inn
Capricorn,"['Goat', 'Capricornus', 'Capricorn_the_Goat', 'Capricorn']",Dirty Dig Inn
only,"['solely', 'only', 'entirely', 'simply', 'solitary', 'lone', 'only_if', 'but', 'sole', 'just', 'alone', 'merely', 'exclusively', 'lonesome', 'only_when']",Dirty Dig Inn
ate,"['eat_on', 'use_up', 'rust', 'wipe_out', 'corrode', 'eat_up', 'deplete', 'Ate', 'exhaust', 'feed', 'run_through', 'eat', 'consume']",Dirty Dig Inn
showered,"['shower', 'lavish', 'shower_down']",Dirty Dig Inn
some,"['roughly', 'more_or_less', 'close_to', 'just_about', 'about', 'approximately', 'or_so', 'around', 'some']",Dirty Dig Inn
chuckled,"['chuckle', 'chortle', 'laugh_softly']",Dirty Dig Inn
events,"['outcome', 'upshot', 'effect', 'issue', 'case', 'result', 'consequence', 'event']",Dirty Dig Inn
hunger,"['hunger', 'thirstiness', 'hungriness', 'starve', 'thirst', 'famish', 'lust', 'crave']",Dirty Dig Inn
dangerously,"['hazardously', 'dangerously', 'perilously']",Dirty Dig Inn
cared,"['wish', 'like', 'manage', 'care', 'deal', 'give_care', 'worry', 'handle']",Dirty Dig Inn
frame,"['couch', 'inning', 'frame_of_reference', 'physical_body', 'frame', 'bod', 'compose', 'border', 'frame_up', 'figure', 'skeletal_frame', 'physique', 'shape', 'material_body', 'flesh', 'redact', 'form', 'put', 'framing', 'entrap', 'anatomy', 'cast', 'draw_up', 'ensnare', 'skeletal_system', 'soma', 'build', 'underframe', 'chassis', 'systema_skeletale', 'human_body', 'set_up', 'frame_in', 'skeleton']",Dirty Dig Inn
hour,"['minute', 'hour', '60_minutes', 'time_of_day', 'hr']",Dirty Dig Inn
old,"['older', 'previous', 'erstwhile', 'Old', 'old', 'one-time', 'onetime', 'honest-to-god', 'quondam', 'sure-enough', 'sometime', 'honest-to-goodness', 'former']",Dirty Dig Inn
went,"['expire', 'break_down', 'choke', 'run_low', 'proceed', 'sound', 'hold_up', 'exit', 'conk', 'pop_off', 'snuff_it', ""cash_in_one's_chips"", 'plump', 'go_bad', 'kick_the_bucket', 'get_going', 'blend', 'survive', 'become', 'function', 'extend', 'lead', 'endure', 'give-up_the_ghost', 'travel', 'run_short', 'give_way', 'live', 'go', 'run', 'work', 'blend_in', 'pass_away', 'depart', 'croak', 'die', 'rifle', 'operate', 'conk_out', 'belong', 'start', 'hold_out', 'fit', 'break', 'decease', 'live_on', 'go_away', 'locomote', 'fail', 'last', 'pass', 'buy_the_farm', 'get', 'perish', 'drop_dead', 'give_out', 'move']",Dirty Dig Inn
busy,"['meddlesome', 'interfering', 'meddling', 'busybodied', 'occupy', 'officious', 'busy', 'engaged', 'fussy', 'in_use']",Dirty Dig Inn
undressed,"['undress', 'divest', 'strip_down', 'strip', 'disrobe', 'unattired', 'disinvest', 'discase', 'unappareled', 'unclothe', 'undressed', 'unclad', 'ungarmented', 'peel', 'uncase', 'ungarbed']",Dirty Dig Inn
mine,['mine'],Dirty Dig Inn
fast,"['fasting', 'tight', 'debauched', 'dissipated', 'dissolute', 'riotous', 'immobile', 'degraded', 'degenerate', 'quick', 'truehearted', 'flying', 'loyal', 'profligate', 'firm', 'fast', 'libertine']",Dirty Dig Inn
an,"['Associate_in_Nursing', 'AN']",Dirty Dig Inn
want,"['privation', 'neediness', 'wish', 'deficiency', 'need', 'want', 'desire', 'wishing', 'require', 'lack', 'deprivation']",Dirty Dig Inn
stranger,"['stranger', 'foreign', 'unknown', 'alien', 'strange', 'unusual']",Dirty Dig Inn
sky,"['flip', 'sky', 'pitch', 'toss']",Dirty Dig Inn
all,"['entirely', 'completely', 'all', 'wholly', 'altogether', 'totally', 'whole']",Dirty Dig Inn
swim,"['swim', 'float', 'drown', 'swimming']",Dirty Dig Inn
isn't,[],Dirty Dig Inn
yours,[],Dirty Dig Inn
felt,"['felt_up', 'matte_up', 'feel', 'felt', 'mat_up', 'matte', 'sense', 'finger', 'palpate', 'find', 'experience', 'matt-up', 'mat']",Dirty Dig Inn
equal,"['peer', 'touch', 'equalize', 'equal', 'match', 'equate', 'equalise', 'compeer', 'adequate', 'be', 'rival']",Dirty Dig Inn
glass,"['crank', 'meth', 'chicken_feed', 'spyglass', 'methamphetamine', 'glaze', 'glassful', 'glass_in', 'glass', 'deoxyephedrine', 'chalk', 'glass_over', 'field_glass', 'shabu', 'Methedrine', 'trash', 'looking_glass', 'ice', 'drinking_glass', 'glaze_over', 'methamphetamine_hydrochloride']",Dirty Dig Inn
smelled,"['reek', 'smell', 'sense', 'smack', 'smell_out']",Dirty Dig Inn
To,[],Dirty Dig Inn
bread,"['wampum', 'loot', 'clams', 'cabbage', 'kale', 'bread', 'breadstuff', 'dough', 'moolah', 'lolly', 'simoleons', 'lettuce', 'dinero', 'lucre', 'staff_of_life', 'scratch', 'pelf', 'sugar', 'gelt', 'shekels', 'boodle']",Dirty Dig Inn
go,"['expire', 'break_down', 'choke', 'run_low', 'proceed', 'sound', 'hold_up', 'exit', 'conk', 'pop_off', 'snuff_it', ""cash_in_one's_chips"", 'plump', 'offer', 'go_bad', 'kick_the_bucket', 'hug_drug', 'get_going', 'blend', 'survive', 'become', 'function', 'extend', 'lead', 'endure', 'give-up_the_ghost', 'ecstasy', 'travel', 'run_short', 'Adam', 'give_way', 'live', 'go', 'run', 'work', 'blend_in', 'pass_away', 'crack', 'XTC', 'cristal', 'turn', 'depart', 'croak', 'die', 'rifle', 'operate', 'conk_out', 'belong', 'spell', 'start', 'X', 'hold_out', 'fit', 'break', 'decease', 'live_on', 'go_away', 'locomote', 'fail', 'whirl', 'go_game', 'last', 'disco_biscuit', 'pass', 'buy_the_farm', 'get', 'perish', 'drop_dead', 'give_out', 'fling', 'move', 'tour']",Dirty Dig Inn
just,"['good', 'only', 'exactly', 'merely', 'simply', 'scarcely', 'just', 'barely', 'scarce', 'fair', 'but', 'precisely', 'upright', 'equitable', 'hardly', 'just_now']",Dirty Dig Inn
body,"['personify', 'consistency', 'physical_structure', 'eubstance', 'trunk', 'soundbox', 'body', 'organic_structure', 'torso', 'dead_body', 'consistence']",Dirty Dig Inn
answered,"['answer', 'suffice', 'do', 'reply', 'serve', 'respond', 'resolve']",Dirty Dig Inn
binge,"['gourmandize', 'overgorge', 'gormandize', 'orgy', 'overeat', 'scarf_out', 'englut', 'glut', 'ingurgitate', 'binge', 'stuff', 'engorge', 'satiate', 'bust', 'bout', 'overindulge', 'splurge', 'gorge', 'tear', 'pig_out', 'gormandise']",Dirty Dig Inn
love,"['fuck', 'honey', 'get_laid', 'lovemaking', 'have_it_away', 'have_a_go_at_it', 'bed', 'passion', 'have_it_off', 'sleep_together', 'sleep_with', 'have_intercourse', 'love_life', 'sexual_love', 'dearest', 'make_out', 'make_love', 'dear', 'love', 'bang', 'jazz', 'enjoy', 'bonk', 'be_intimate', 'making_love', 'lie_with', 'screw', 'hump', 'roll_in_the_hay', 'have_sex', 'beloved', 'know', 'eff', 'get_it_on', 'erotic_love', 'do_it']",Dirty Dig Inn
champagne,"['champagne', 'Champagne-Ardenne', 'bubbly', 'Champagne']",Dirty Dig Inn
miserable,"['hapless', 'pitiful', 'scurvy', 'measly', 'deplorable', 'piteous', 'scummy', 'wretched', 'paltry', 'suffering', 'low', 'poor', 'miserable', 'abject', 'pitiable', 'execrable', 'pathetic', 'low-down', 'woeful', 'misfortunate']",Dirty Dig Inn
a,"['vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'adenine', 'a', 'group_A', 'amp', 'ampere', 'angstrom', 'type_A', 'antiophthalmic_factor', 'axerophthol', 'angstrom_unit']",Dirty Dig Inn
asked,"['inquire', 'call_for', 'enquire', 'involve', 'need', 'take', 'expect', 'postulate', 'ask', 'require', 'demand', 'necessitate']",Dirty Dig Inn
own,"['ain', 'have', 'possess', 'own']",Dirty Dig Inn
dress,"['clothe', 'wearing_apparel', 'primp', 'prune', 'dress_up', 'garment', 'plume', 'crop', 'cut_back', 'dress_out', 'fit_out', 'garnish', 'set', 'habilitate', 'apparel', 'do', 'preen', 'curry', 'coiffe', 'coiffure', 'arrange', 'frock', 'line_up', 'clip', 'tog', 'enclothe', 'raiment', 'dress', 'trim', 'snip', 'lop', 'coif', 'attire', 'get_dressed', 'groom', 'garb', 'decorate', 'full-dress', 'clothes']",Dirty Dig Inn
lot,"['spate', 'administer', 'good_deal', 'dole_out', 'wad', 'pile', 'batch', 'mountain', 'mint', 'allot', 'mete_out', 'hatful', 'heap', 'plenty', 'parcel_out', 'circumstances', 'set', 'Lot', 'flock', 'destiny', 'portion', 'peck', 'caboodle', 'dish_out', 'distribute', 'band', 'great_deal', 'tidy_sum', 'shell_out', 'bunch', 'pot', 'deal_out', 'mickle', 'lot', 'mess', 'raft', 'muckle', 'luck', 'fortune', 'mass', 'fate', 'stack', 'quite_a_little', 'slew', 'passel', 'deal', 'dispense', 'sight', 'draw', 'circle']",Dirty Dig Inn
worries,"['headache', 'trouble', 'vexation', 'concern', 'care', 'interest', 'occupy', 'vex', 'worry']",Dirty Dig Inn
one,"['ane', 'unitary', 'peerless', 'unity', 'single', 'unrivaled', 'unmatched', '1', 'one_and_only', 'unrivalled', 'I', 'unmatchable', 'i', 'one', 'nonpareil', 'ace', 'matchless']",Dirty Dig Inn
yokel,"['yahoo', 'hayseed', 'chawbacon', 'bumpkin', 'rube', 'yokel', 'hick']",Dirty Dig Inn
cold,"['dusty', 'low_temperature', 'frigidness', 'cold-blooded', 'common_cold', 'frigid', 'insensate', 'frigidity', 'stale', 'inhuman', 'coldness', 'moth-eaten', 'cold']",Dirty Dig Inn
drowsing,"['snooze', 'drowse', 'doze', 'drowsy', 'dozy', 'drowsing']",Dirty Dig Inn
bellyfull,[],Dirty Dig Inn
She,[],Dirty Dig Inn
day,"['day', 'twenty-four_hours', 'mean_solar_day', 'daylight', 'solar_day', 'sidereal_day', 'Clarence_Day', 'daytime', 'Day', 'twenty-four_hour_period', '24-hour_interval', 'Clarence_Shepard_Day_Jr.']",Dirty Dig Inn
propriety,"['propriety', 'properness', 'correctitude']",Dirty Dig Inn
brush,"['skirmish', 'brush', 'copse', 'clash', 'coppice', 'encounter', 'sweep', 'thicket', 'brushwood', 'light_touch', 'brushing']",Dirty Dig Inn
sommelier,"['wine_waiter', 'sommelier', 'wine_steward']",Dirty Dig Inn
windows,"['window', 'windowpane', 'Windows']",Dirty Dig Inn
moment,"['minute', 'instant', 'import', 'mo', 'bit', 'here_and_now', 'second', 'consequence', 'moment', 'present_moment']",Dirty Dig Inn
round,"['round', 'daily_round', 'rhythm', 'round_off', 'flesh_out', 'labialise', 'unit_of_ammunition', 'round_of_drinks', 'beat', 'around', 'lash_out', 'attack', 'polish', 'stave', 'labialize', 'circle', 'fill_out', 'one_shot', 'troll', 'assault', 'turn', 'rung', 'round_down', 'brush_up', 'round_out', 'cycle', 'assail', 'snipe', 'pear-shaped', 'polish_up', 'circular', 'bout', 'rotund', 'orotund', 'round_of_golf']",Dirty Dig Inn
along,"['on', 'along']",Dirty Dig Inn
blue,"['blueing', 'drear', 'blue', 'downcast', 'blue_angel', 'blue_air', 'downhearted', 'low-spirited', 'amobarbital_sodium', 'gamy', 'juicy', 'drab', 'bluish', 'dispirited', 'patrician', 'blue_sky', 'blasphemous', 'puritanical', 'dingy', 'low', 'bluing', 'blue-blooded', 'profane', 'risque', 'naughty', 'down', 'grim', 'depressed', 'dreary', 'aristocratic', 'wild_blue_yonder', 'dark', 'gloomy', 'dismal', 'racy', 'sorry', 'blue_devil', 'gamey', 'spicy', 'blueness', 'blueish', 'down_in_the_mouth', 'aristocratical', 'puritanic', 'gentle', 'disconsolate', 'Amytal']",Dirty Dig Inn
getting,"['bring_forth', 'pose', 'pay_off', 'receive', 'getting', 'amaze', 'incur', 'sire', 'baffle', ""get_under_one's_skin"", 'scram', 'beat', 'catch', 'perplex', 'nonplus', 'aim', 'induce', 'get_down', 'stick', 'set_about', 'convey', 'become', 'mother', 'mystify', 'bugger_off', 'let', 'buzz_off', 'vex', 'sustain', 'stimulate', 'go', 'capture', 'develop', 'obtain', 'set_out', 'engender', 'father', 'stupefy', 'make', 'bewilder', 'generate', 'start', 'dumbfound', 'take', 'begin', 'puzzle', 'find', 'acquiring', 'fix', 'pay_back', 'flummox', 'fetch', 'drive', 'cause', 'bring', 'gravel', 'suffer', 'come', 'beget', 'start_out', 'commence', 'arrive', 'contract', 'get', 'draw', 'grow', 'fuck_off', 'arrest', 'experience', 'have', 'acquire', 'produce']",Dirty Dig Inn
grunted,['grunt'],Dirty Dig Inn
Elemental,"['elementary', 'primary', 'elemental']",Dirty Dig Inn
Martin,"['martin', 'Dean_Martin', 'Dino_Paul_Crocetti', 'Martin', 'Mary_Martin', 'Steve_Martin', 'St._Martin']",Dirty Dig Inn
orbit,"['scope', 'compass', 'revolve', 'field', 'cranial_orbit', 'orbital_cavity', 'arena', 'electron_orbit', 'orbit', 'eye_socket', 'celestial_orbit', 'sphere', 'orb', 'range', 'ambit', 'domain', 'area', 'reach']",Dirty Dig Inn
once,"['erstwhile', 'in_one_case', 'one_time', 'at_one_time', 'once', 'erst', 'formerly']",Dirty Dig Inn
well,"['good', 'considerably', 'comfortably', 'easily', 'substantially', 'wellspring', 'well', 'intimately', 'swell', 'fountainhead', 'advantageously']",Dirty Dig Inn
steamed,"['pissed', 'pissed_off', 'riled', 'steam', 'steam_clean', 'miffed', 'peeved', 'irritated', 'steamed', 'annoyed', 'steamer', 'nettled', 'roiled', 'stung']",Dirty Dig Inn
Um,[],Dirty Dig Inn
directly,"['flat', 'direct', 'instantly', 'right_away', 'forthwith', 'now', 'straight_off', 'straightaway', 'at_once', 'like_a_shot', 'directly', 'straight', 'immediately']",Dirty Dig Inn
drink,"['swallow', 'booze', 'drink_in', 'deglutition', 'pledge', 'drink', 'salute', 'potable', 'drinkable', 'tope', 'wassail', 'boozing', 'imbibe', 'beverage', 'crapulence', 'drinking', 'fuddle', 'toast', 'drunkenness']",Dirty Dig Inn
woman,"['charwoman', 'cleaning_woman', 'char', 'cleaning_lady', 'adult_female', 'womanhood', 'fair_sex', 'woman']",Dirty Dig Inn
she,[],Dirty Dig Inn
rain,"['rain', 'rainwater', 'rain_down', 'rainfall', 'pelting']",Dirty Dig Inn
how,[],Dirty Dig Inn
after,"['subsequently', 'later', 'later_on', 'afterward', 'after', 'afterwards']",Dirty Dig Inn
adding,"['impart', 'tot_up', 'summate', 'append', 'tally', 'total', 'contribute', 'tot', 'bestow', 'add', 'lend', 'sum_up', 'supply', 'add_up', 'add_together', 'sum', 'tote_up', 'bring']",Dirty Dig Inn
Nuit,[],Dirty Dig Inn
her,[],Dirty Dig Inn
meaning,"['pregnant', 'import', 'signification', 'imply', 'stand_for', 'have_in_mind', 'signify', 'mean', 'entail', 'substance', 'significance', 'significant', 'think_of', 'think', 'meaning', 'intend']",Dirty Dig Inn
snorted,"['snort', 'take_a_hit', 'huff']",Dirty Dig Inn
breakfast,['breakfast'],Dirty Dig Inn
out,"['verboten', 'out', 'taboo', 'prohibited', 'knocked_out', 'come_out_of_the_closet', 'proscribed', 'kayoed', 'stunned', 'tabu', 'come_out', 'forbidden', 'away', 'extinct', ""KO'd""]",Dirty Dig Inn
attractive,['attractive'],Dirty Dig Inn
suppose,"['hypothesise', 'suppose', 'say', 'imagine', 'conjecture', 'presuppose', 'opine', 'theorise', 'theorize', 'guess', 'hypothecate', 'think', 'hypothesize', 'speculate', 'reckon']",Dirty Dig Inn
",",[],Dirty Dig Inn
With,[],Dirty Dig Inn
mussels,['mussel'],Dirty Dig Inn
What's,[],Dirty Dig Inn
No,"['no_more', 'nobelium', 'no', 'No', 'atomic_number_102']",Dirty Dig Inn
person,"['someone', 'individual', 'mortal', 'soul', 'person', 'somebody']",Dirty Dig Inn
steely,['steely'],Dirty Dig Inn
Tuesday,"['Tues', 'Tuesday']",Dirty Dig Inn
hoped,"['hope', 'go_for', 'hop', 'desire', 'trust', 'skip', 'hop-skip']",Dirty Dig Inn
being,"['cost', 'existence', 'equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'being', 'beingness', 'organism', 'personify', 'represent', 'comprise']",Dirty Dig Inn
exclaimed,"['shout', 'proclaim', 'cry', 'exclaim', 'call_out', 'promulgate', 'cry_out', 'outcry']",Dirty Dig Inn
tremendous,"['terrible', 'fantastic', 'rattling', 'grand', 'marvellous', 'wondrous', 'wonderful', 'marvelous', 'terrific', 'frightful', 'enormous', 'awful', 'tremendous', 'howling']",Dirty Dig Inn
stared,"['asterisk', 'gaze', 'stare', 'star']",Dirty Dig Inn
fantastic,"['fantastic', 'rattling', 'grand', 'marvellous', 'wondrous', 'tremendous', 'wild', 'wonderful', 'marvelous', 'fantastical', 'howling', 'antic', 'terrific', 'grotesque']",Dirty Dig Inn
!,[],Dirty Dig Inn
Life,"['liveliness', 'life-time', 'animation', 'sprightliness', 'life_history', 'biography', 'lifetime', 'lifespan', 'aliveness', 'life_sentence', 'living', 'life', 'life_story', 'spirit']",Dirty Dig Inn
profoundly,"['profoundly', 'deeply']",Dirty Dig Inn
cafe,"['coffee_shop', 'coffee_bar', 'coffeehouse', 'cafe']",Dirty Dig Inn
melancholy,"['sombre', 'melancholic', 'black_bile', 'melancholy', 'somber']",Dirty Dig Inn
staring,"['asterisk', 'perfect', 'double-dyed', 'pure', 'complete', 'sodding', 'stark', 'agaze', 'star', 'unadulterated', 'gaze', 'gross', 'arrant', 'consummate', 'thoroughgoing', 'staring', 'utter', 'stare', 'everlasting']",Dirty Dig Inn
Suddenly,"['all_of_a_sudden', 'of_a_sudden', 'suddenly', 'short', 'dead', 'on_the_spur_of_the_moment', 'abruptly']",Dirty Dig Inn
glancing,"['glint', 'glance', 'peek']",Dirty Dig Inn
him,[],Dirty Dig Inn
absolute,"['infrangible', 'absolute', 'rank', 'sheer', 'inviolable', 'out-and-out', 'downright', 'right-down']",Dirty Dig Inn
