w,vector_semantico
modern,"['New', 'modern', 'modernistic', 'innovative', 'mod', 'forward-looking', 'Modern', 'modern_font', 'Bodoni_font', 'Bodoni', 'advanced']",The Ship Who Sang
",",[],The Ship Who Sang
referring,"['consult', 'bear_on', 'bring_up', 'pertain', 'advert', 'name', 'come_to', 'look_up', 'concern', 'relate', 'cite', 'touch_on', 'have-to_doe_with', 'mention', 'touch', 'denote', 'refer']",The Ship Who Sang
such,['such'],The Ship Who Sang
Always,"['ever', 'always', 'perpetually', ""e'er"", 'forever', 'constantly', 'incessantly', 'invariably']",The Ship Who Sang
bass,"['bass_voice', 'bass_part', 'basso', 'freshwater_bass', 'deep', 'sea_bass', 'bass']",The Ship Who Sang
Shell,"['eggshell', 'racing_shell', 'blast', 'case', 'casing', 'beat', 'crush', 'beat_out', 'vanquish', 'husk', 'cuticle', 'shield', 'plate', 'trounce', 'carapace', 'shell', 'scale']",The Ship Who Sang
caught,"['take_in', 'see', 'take_hold_of', 'enamour', 'pick_up', 'watch', 'trance', 'bewitch', 'captivate', 'overtake', 'beguile', 'catch', 'arrest', 'overhear', 'get', 'entrance', 'becharm', 'catch_up_with', 'view', 'grab', 'enchant', 'fascinate', 'trip_up', 'capture', 'hitch', 'charm', 'enamor']",The Ship Who Sang
values,"['value', 'evaluate', 'prise', 'valuate', 'respect', 'economic_value', 'esteem', 'appraise', 'values', 'treasure', 'appreciate', 'note_value', 'time_value', 'rate', 'prize', 'measure', 'assess']",The Ship Who Sang
served,"['serve', 'dish', 'attend_to', 'process', 'swear_out', 'suffice', 'dish_out', 'attend', 'service', 'wait_on', 'serve_well', 'do', 'dish_up', 'answer', 'help', 'assist', 'function', 'serve_up']",The Ship Who Sang
survived,"['hold_up', 'subsist', 'endure', 'pull_through', 'live_on', 'live', 'go', 'make_it', 'pull_round', 'outlive', 'survive', 'exist', 'outlast', 'hold_out', 'last', 'come_through']",The Ship Who Sang
whereby,[],The Ship Who Sang
recessed,"['break_up', 'deep-set', 'sunken', 'recess', 'adjourn', 'recessed']",The Ship Who Sang
attention,"['attention', 'aid', 'tending', 'attending', 'care']",The Ship Who Sang
suffice,"['answer', 'serve', 'suffice', 'do']",The Ship Who Sang
come,"['number', 'seed', 'total', 'occur', 'get_along', 'ejaculate', 'fare', 'make_out', 'seminal_fluid', 'hail', 'do', 'come_in', 'amount', 'cum', 'get', 'come_up', 'fall', 'derive', 'arrive', 'add_up', 'semen', 'descend', 'come', 'issue_forth', 'follow']",The Ship Who Sang
pleased,"['please', 'proud_of', 'pleased', 'delight']",The Ship Who Sang
concealed,"['out_of_sight', 'conceal', 'hold_back', 'hidden', 'concealed', 'hide', 'hold_in']",The Ship Who Sang
And,[],The Ship Who Sang
changed,"['vary', 'interchange', 'modify', 'alter', 'exchange', 'shift', 'transfer', 'deepen', 'change', 'changed', 'convert', 'switch', 'commute']",The Ship Who Sang
sudden,['sudden'],The Ship Who Sang
.,[],The Ship Who Sang
brain,"['encephalon', 'learning_ability', 'brainiac', 'wit', 'brainpower', 'Einstein', 'psyche', 'mental_capacity', 'genius', 'mind', 'mentality', 'head', 'mastermind', 'nous', 'brain']",The Ship Who Sang
nice,"['nice', 'dainty', 'decent', 'Nice', 'courteous', 'gracious', 'skillful', 'prissy', 'overnice', 'squeamish']",The Ship Who Sang
natal,"['natal', 'Natal', 'KwaZulu-Natal']",The Ship Who Sang
Very,"['very', 'selfsame', 'identical', 'really', 'rattling', 'real']",The Ship Who Sang
when,[],The Ship Who Sang
wife,"['wife', 'married_woman']",The Ship Who Sang
number,"['number', 'total', 'telephone_number', 'identification_number', 'list', 'figure', 'issue', 'numerate', 'count', 'amount', 'keep_down', 'add_up', 'phone_number', 'enumerate', 'act', 'bit', 'come', 'routine', 'turn', 'numeral']",The Ship Who Sang
device,"['gimmick', 'twist', 'device']",The Ship Who Sang
up,"['up', 'astir', 'upward', 'improving', 'upwardly', 'upwards']",The Ship Who Sang
industrial,['industrial'],The Ship Who Sang
applicable,['applicable'],The Ship Who Sang
studying,"['analyse', 'contemplate', 'study', 'take', 'perusing', 'read', 'studying', 'canvass', 'perusal', 'analyze', 'learn', 'examine', 'meditate', 'canvas', 'hit_the_books', 'poring_over', 'consider']",The Ship Who Sang
situation,"['post', 'place', 'billet', 'situation', 'spot', 'state_of_affairs', 'office', 'berth', 'position', 'site']",The Ship Who Sang
methods,"['method_acting', 'method']",The Ship Who Sang
always,"['ever', 'always', 'perpetually', ""e'er"", 'forever', 'constantly', 'incessantly', 'invariably']",The Ship Who Sang
instead,"['instead', 'alternatively', 'rather', 'or_else']",The Ship Who Sang
itself,[],The Ship Who Sang
Thank,"['thank', 'give_thanks']",The Ship Who Sang
darkened,"['darkened', 'darken']",The Ship Who Sang
by,"['away', 'by', 'aside', 'past']",The Ship Who Sang
copied,"['replicate', 'imitate', 're-create', 'simulate', 'copy']",The Ship Who Sang
mock,"['bemock', 'mock']",The Ship Who Sang
tone,"['flavour', 'look', 'smell', 'musical_note', 'tone', 'tone_up', 'feeling', 'tonus', 'whole_tone', 'inflect', 'feel', 'strengthen', 'spirit', 'step', 'chant', 'flavor', 'tone_of_voice', 'timbre', 'pure_tone', 'quality', 'intone', 'tint', 'note', 'whole_step', 'tincture', 'modulate', 'shade', 'timber', 'tonicity']",The Ship Who Sang
),[],The Ship Who Sang
philology,"['philology', 'linguistics']",The Ship Who Sang
as,"['A', 'atomic_number_33', 'axerophthol', 'amp', 'American_Samoa', 'type_A', 'adenine', 'as', 'group_A', 'every_bit', 'AS', 'Eastern_Samoa', 'vitamin_A', 'equally', 'deoxyadenosine_monophosphate', 'angstrom', 'a', 'ampere', 'arsenic', 'As', 'angstrom_unit', 'antiophthalmic_factor']",The Ship Who Sang
size,"['size_of_it', 'size', 'sizing']",The Ship Who Sang
problem,"['trouble', 'problem', 'job']",The Ship Who Sang
Tristan,"['Tristan', 'Tristram']",The Ship Who Sang
uniform,"['consistent', 'undifferentiated', 'uniform', 'unvarying']",The Ship Who Sang
later,"['subsequently', 'recent', 'former', 'afterwards', 'by_and_by', 'ulterior', 'belated', 'posterior', 'after', 'late', 'later_on', 'previous', 'later', 'tardy', 'afterward']",The Ship Who Sang
sensory,"['sensational', 'receptive', 'sensorial', 'centripetal', 'sensory']",The Ship Who Sang
went,"['plump', 'break_down', 'endure', 'go_away', 'perish', 'kick_the_bucket', 'get_going', 'live', 'die', ""cash_in_one's_chips"", 'croak', 'function', 'exit', 'run_short', 'proceed', 'hold_up', 'buy_the_farm', 'blend_in', 'expire', 'operate', 'hold_out', 'pass_away', 'work', 'last', 'depart', 'get', 'decease', 'conk_out', 'fit', 'move', 'live_on', 'go_bad', 'break', 'belong', 'run_low', 'become', 'pass', 'give-up_the_ghost', 'locomote', 'run', 'pop_off', 'conk', 'lead', 'blend', 'go', 'sound', 'survive', 'drop_dead', 'extend', 'snuff_it', 'start', 'rifle', 'fail', 'choke', 'give_out', 'travel', 'give_way']",The Ship Who Sang
solitude,"['solitude', 'purdah']",The Ship Who Sang
I,"['one', 'I', 'iodin', 'atomic_number_53', 'single', 'ace', 'i', 'iodine', 'unity', '1', 'ane']",The Ship Who Sang
de,"['Diamond_State', 'Delaware', 'DE', 'First_State']",The Ship Who Sang
normal,"['convention', 'normal', 'pattern', 'rule', 'formula']",The Ship Who Sang
eyes,"['eyes', 'oculus', 'heart', 'eyeball', 'center', 'middle', 'centre', 'optic', 'eye']",The Ship Who Sang
more,"['Thomas_More', 'more', 'to_a_greater_extent', 'Sir_Thomas_More', 'More', 'more_than']",The Ship Who Sang
gases,"['blow', 'flatulency', 'swash', 'natural_gas', 'brag', 'bluster', 'accelerator_pedal', 'gasoline', 'boast', 'gas', 'vaunt', 'accelerator', 'gaseous_state', 'tout', 'gas_pedal', 'shoot_a_line', 'gasolene', 'throttle', 'gasconade', 'petrol', 'gun', 'flatulence']",The Ship Who Sang
logistics,['logistics'],The Ship Who Sang
most,"['nigh', 'virtually', 'about', 'most', 'nearly', 'well-nigh', 'almost', 'near', 'to_the_highest_degree']",The Ship Who Sang
photos,"['exposure', 'pic', 'photograph', 'picture', 'photo']",The Ship Who Sang
graduated,"['gradational', 'calibrate', 'gradatory', 'graduated', 'calibrated', 'graduate', 'fine-tune']",The Ship Who Sang
loading,"['cargo', 'freight', 'lading', 'burden', 'lade', 'payload', 'adulterate', 'stretch', 'dilute', 'loading', 'laden', 'shipment', 'load_up', 'consignment', 'load', 'debase', 'charge']",The Ship Who Sang
clubbed,"['bludgeon', 'club']",The Ship Who Sang
quality,"['select', 'prime', 'calibre', 'caliber', 'choice', 'lineament', 'timbre', 'quality', 'character', 'timber', 'prize', 'tone']",The Ship Who Sang
into,[],The Ship Who Sang
my,[],The Ship Who Sang
Therefore,"['therefore', 'thus', 'thence', 'consequently', 'hence', 'so']",The Ship Who Sang
an,"['Associate_in_Nursing', 'AN']",The Ship Who Sang
remember,"['remember', 'recollect', 'commend', 'think', 'commemorate', 'think_of', 'think_back', 'recall', 'call_back', 'call_up', 'retrieve']",The Ship Who Sang
Balanced,"['equilibrate', 'equilibrise', 'balance', 'equilibrize', 'balanced', 'poise']",The Ship Who Sang
combine,"['mix', 'combine', 'trust', 'combining', 'corporate_trust', 'blend', 'commingle', 'merge', 'flux', 'compound', 'aggregate', 'coalesce', 'conflate', 'cartel', 'fuse', 'immix', 'unite', 'meld']",The Ship Who Sang
scout,"['picket', 'watch', 'sentry', 'spotter', 'reconnoiter', 'scout', 'lookout', 'guide', 'talent_scout', 'Scout', 'sentinel', 'pathfinder', 'lookout_man', 'reconnoitre']",The Ship Who Sang
Figaro,[],The Ship Who Sang
diaphragmic,[],The Ship Who Sang
alone,"['solitary', 'lonely', 'entirely', 'unaccompanied', 'unique', 'only', 'solo', 'alone', 'unequaled', 'exclusively', 'solely', 'unparalleled', 'lone', 'unequalled']",The Ship Who Sang
sound,"['audio', 'reasoned', 'good', 'level-headed', 'intelligent', 'well-grounded', 'profound', 'vocalize', 'effectual', 'phone', 'strait', 'speech_sound', 'healthy', 'levelheaded', 'vocalise', 'legal', 'voice', 'wakeless', 'go', 'heavy', 'sound', 'auditory_sensation', 'fathom']",The Ship Who Sang
pity,"['compassionate', 'feel_for', 'pathos', 'condole_with', 'pity', 'sympathize_with', 'ruth', 'commiseration', 'compassion', 'shame']",The Ship Who Sang
transformation,"['transmutation', 'shift', 'transformation', 'translation']",The Ship Who Sang
--,[],The Ship Who Sang
surrounding,"['ring', 'surround', 'smother', 'fence_in', 'palisade', 'border', 'fence', 'encompassing', 'circumferent', 'hem_in', 'wall', 'skirt', 'surrounding', 'circumvent', 'beleaguer', 'environ', 'besiege']",The Ship Who Sang
routine,"['number', 'subroutine', 'mundane', 'quotidian', 'act', 'bit', 'everyday', 'workaday', 'modus_operandi', 'turn', 'subprogram', 'procedure', 'unremarkable', 'routine', 'function']",The Ship Who Sang
purposes,"['intention', 'intent', 'design', 'use', 'purport', 'role', 'aim', 'determination', 'resolve', 'purpose', 'propose', 'function']",The Ship Who Sang
larger,"['large', 'bombastic', 'great', 'expectant', 'big', 'enceinte', 'heavy', 'bigger', 'turgid', 'declamatory', 'magnanimous', 'orotund', 'gravid', 'with_child', 'tumid', 'prominent', 'larger']",The Ship Who Sang
indicated,"['indicate', 'suggest', 'bespeak', 'signal', 'point', 'designate', 'show', 'argue', 'betoken']",The Ship Who Sang
completed,"['completed', 'dispatch', 'discharge', 'finish', 'nail', 'fill_in', 'make_out', 'realized', 'fill_out', 'realised', 'accomplished', 'complete']",The Ship Who Sang
enunciation,"['enunciation', 'diction']",The Ship Who Sang
needed,"['requisite', 'involve', 'necessitate', 'take', 'want', 'needed', 'required', 'postulate', 'require', 'ask', 'demand', 'needful', 'call_for', 'need']",The Ship Who Sang
awoke,"['awake', 'arouse', 'come_alive', 'waken', 'wake', 'wake_up', 'awaken']",The Ship Who Sang
look,"['take_care', 'flavour', 'calculate', 'look', 'bet', 'see', 'smell', 'search', 'tone', 'expect', 'appear', 'reckon', 'feeling', 'face', 'depend', 'count', 'front', 'feel', 'spirit', 'attend', 'facial_expression', 'flavor', 'wait', 'seem', 'expression', 'aspect', 'await', 'looking', 'looking_at']",The Ship Who Sang
brilliantly,"['brightly', 'bright', 'brilliantly']",The Ship Who Sang
regular,"['steady', 'even', 'habitue', 'regular', 'fixture', 'unconstipated', 'veritable']",The Ship Who Sang
members,"['extremity', 'appendage', 'penis', 'phallus', 'fellow_member', 'member']",The Ship Who Sang
facts,['fact'],The Ship Who Sang
civilization,"['refinement', 'culture', 'civilisation', 'civilization']",The Ship Who Sang
few,['few'],The Ship Who Sang
objections,"['remonstration', 'objection', 'expostulation', 'dissent', 'remonstrance', 'protest']",The Ship Who Sang
personnel,"['personnel', 'personnel_department', 'personnel_office', 'force', 'staff_office']",The Ship Who Sang
activating,"['trigger_off', 'activate', 'activating', 'energizing', 'spark', 'aerate', 'actuate', 'actuating', 'spark_off', 'set_off', 'touch_off', 'activation', 'trip', 'trigger']",The Ship Who Sang
happen,"['hap', 'happen', 'pass_off', 'take_place', 'occur', 'befall', 'materialize', 'bechance', 'find', 'chance', 'bump', 'encounter', 'fall_out', 'materialise', 'pass', 'go_on', 'come_about']",The Ship Who Sang
proficiency,"['proficiency', 'technique']",The Ship Who Sang
about,"['nigh', 'around', 'virtually', 'about', 'astir', 'approximately', 'roughly', 'most', 'nearly', 'well-nigh', 'close_to', 'or_so', 'almost', 'more_or_less', 'some', 'near', 'just_about']",The Ship Who Sang
bodies,"['trunk', 'dead_body', 'body', 'consistence', 'eubstance', 'torso', 'organic_structure', 'physical_structure', 'personify', 'soundbox', 'consistency']",The Ship Who Sang
suggested,"['indicate', 'suggest', 'evoke', 'intimate', 'advise', 'paint_a_picture', 'propose', 'hint']",The Ship Who Sang
photographs,"['exposure', 'snap', 'pic', 'photograph', 'picture', 'photo', 'shoot']",The Ship Who Sang
operate,"['run', 'maneuver', 'go', 'control', 'mesh', 'operate', 'manoeuver', 'manoeuvre', 'engage', 'lock', 'operate_on', 'work', 'function']",The Ship Who Sang
Consequently,"['consequently', 'therefore', 'accordingly']",The Ship Who Sang
kind,"['form', 'sort', 'variety', 'genial', 'kind', 'tolerant']",The Ship Who Sang
lungs,['lung'],The Ship Who Sang
selective,['selective'],The Ship Who Sang
insoluble,"['insoluble', 'indissoluble']",The Ship Who Sang
pink,"['rap', 'pink', 'tap', 'knock', 'pinko', 'garden_pink', 'pinkish', 'ping']",The Ship Who Sang
tiny,"['petite', 'lilliputian', 'tiny', 'diminutive', 'flyspeck', 'bantam', 'midget']",The Ship Who Sang
hands,"['helping_hand', 'script', 'handwriting', 'bridge_player', 'mitt', 'custody', 'men', 'manpower', 'deal', 'hired_man', 'turn_over', 'paw', 'hands', 'pass', 'work_force', 'reach', 'pass_on', 'workforce', 'hand', 'hired_hand', 'manus', 'give']",The Ship Who Sang
expanding,"['flourish', 'flesh_out', 'expound', 'enlarge', 'blow_up', 'boom', 'elaborate', 'thrive', 'inflate', 'expatiate', 'dilate', 'expand', 'extend', 'amplify', 'lucubrate', 'exposit', 'spread_out']",The Ship Who Sang
bizarre,"['off-the-wall', 'outre', 'gonzo', 'freaky', 'eccentric', 'bizarre', 'flaky', 'flakey', 'outlandish', 'freakish']",The Ship Who Sang
flight,"['escape', 'flight_of_steps', 'fledge', 'flight_of_stairs', 'trajectory', 'flight', 'flying']",The Ship Who Sang
School,"['schoolhouse', 'civilize', 'cultivate', 'school', 'school_day', 'train', 'schooltime', 'shoal', 'civilise', 'schooling', 'educate']",The Ship Who Sang
commissioned,"['licenced', 'accredited', 'commissioned', 'licensed', 'commission']",The Ship Who Sang
old,"['honest-to-god', 'former', 'sometime', 'erstwhile', 'older', 'quondam', 'honest-to-goodness', 'sure-enough', 'old', 'previous', 'onetime', 'Old', 'one-time']",The Ship Who Sang
shaft,"['slam', 'irradiation', 'screw', 'shot', 'light_beam', 'barb', 'chicane', 'jockey', 'quill', 'ray', 'pecker', 'diaphysis', 'tool', 'beam_of_light', 'spear', 'dick', 'cheat', 'peter', 'dig', 'shaft', 'shaft_of_light', 'scape', 'ray_of_light', 'putz', 'jibe', 'prick', 'rotating_shaft', 'calamus', 'gibe', 'cock', 'chouse', 'lance', 'beam']",The Ship Who Sang
become,"['get', 'suit', 'go', 'turn', 'become']",The Ship Who Sang
techniques,"['technique', 'proficiency']",The Ship Who Sang
drone,"['poke', 'pilotless_aircraft', 'bourdon', 'drone_on', 'laggard', 'droning', 'drone_pipe', 'radio-controlled_aircraft', 'monotone', 'lagger', 'trailer', 'drone', 'dawdler']",The Ship Who Sang
it,"['IT', 'information_technology']",The Ship Who Sang
tuned,"['tune_up', 'tune']",The Ship Who Sang
hum,"['busyness', 'seethe', 'thrum', 'Harkat-ul-Mujahidin', 'Harkat_ul-Ansar', 'humming', 'Movement_of_Holy_Warriors', 'Al_Faran', 'buzz', 'HUA', 'hum', 'HUM', 'Harkat_ul-Mujahedeen']",The Ship Who Sang
trip,"['activate', 'spark', 'actuate', 'jaunt', 'touch_off', 'turn_on', 'trip_out', 'head_trip', 'slip', 'set_off', 'trigger', 'trip-up', 'stumble', 'misstep', 'trip', 'trip_up', 'trigger_off', 'spark_off', 'tripper', 'get_off', 'travel']",The Ship Who Sang
speaking,"['public_speaking', 'utter', 'speech_production', 'address', 'talk', 'speak', 'mouth', 'speaking', 'oral_presentation', 'verbalize', 'speechmaking', 'verbalise']",The Ship Who Sang
fluid,"['fluid', 'runny', 'liquid', 'smooth', 'fluent', 'mobile', 'unstable']",The Ship Who Sang
ladies,"[""ma'am"", 'lady', 'peeress', 'madam', 'dame', 'Lady', 'gentlewoman', 'noblewoman']",The Ship Who Sang
No,"['No', 'atomic_number_102', 'nobelium', 'no', 'no_more']",The Ship Who Sang
between,"[""'tween"", 'between', 'betwixt']",The Ship Who Sang
matter,"['weigh', 'thing', 'affair', 'subject', 'topic', 'count', 'issue', 'matter']",The Ship Who Sang
above,"['above', 'to_a_higher_place', 'in_a_higher_place', 'higher_up', 'supra']",The Ship Who Sang
use,"['economic_consumption', 'utilization', 'employment', 'employ', 'utilisation', 'use_of_goods_and_services', 'enjoyment', 'function', 'utilise', 'habituate', 'purpose', 'usage', 'exercise', 'habit', 'practice', 'expend', 'role', 'utilize', 'manipulation', 'use', 'consumption', 'usance', 'apply']",The Ship Who Sang
tape,"['mag_tape', 'magnetic_tape', 'tape_measure', 'videotape', 'taping', 'tape', 'tape_recording', 'tapeline', 'record']",The Ship Who Sang
Worlds,"['mankind', 'earthly_concern', 'humanity', 'humans', 'macrocosm', 'earth', 'globe', 'cosmos', 'domain', 'worldly_concern', 'Earth', 'man', 'human_beings', 'creation', 'existence', 'reality', 'universe', 'world', 'public', 'humankind', 'populace', 'human_race']",The Ship Who Sang
anniversary,"['day_of_remembrance', 'anniversary']",The Ship Who Sang
dirty,"['grime', 'muddied', 'colly', 'marked-up', 'filthy', 'sordid', 'cheating', 'soil', 'contaminating', 'bemire', 'foul', 'unclean', 'begrime', 'muddy', 'pestiferous', 'lousy', 'unsportsmanlike', 'dirty', 'soiled', 'unsporting', 'dingy', 'ill-gotten']",The Ship Who Sang
start,"['starting_signal', 'pop_out', 'come_out', 'beginning', 'showtime', 'get_going', 'set_about', 'take_up', 'originate', 'kickoff', 'start_out', 'jump', 'set_off', 'scratch', 'get_down', 'head_start', 'startle', 'initiate', 'pop', 'get', 'set_out', 'commence', 'offset', 'depart', 'embark_on', 'bulge', 'bulge_out', 'get-go', 'begin', 'outset', 'starting', 'scratch_line', 'start_up', 'take_off', 'set_forth', 'part', 'starting_line', 'go', 'bug_out', 'protrude', 'starting_time', 'lead_off', 'start', 'commencement', 'first']",The Ship Who Sang
examine,"['analyse', 'test', 'essay', 'try', 'study', 'prove', 'probe', 'analyze', 'see', 'examine', 'canvas', 'try_out', 'canvass']",The Ship Who Sang
ordinary,"['average', 'ordinary_bicycle', 'ordinary']",The Ship Who Sang
seventeen,"['XVII', '17', 'xvii', 'seventeen']",The Ship Who Sang
away,"['forth', 'aside', 'outside', 'off', 'away', 'out', 'by']",The Ship Who Sang
sheered,"['curve', 'sheer', 'cut', 'slew', 'veer', 'trend', 'slue', 'swerve']",The Ship Who Sang
their,[],The Ship Who Sang
is,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",The Ship Who Sang
chose,"['select', 'opt', 'take', 'prefer', 'choose', 'pick_out']",The Ship Who Sang
year,"['twelvemonth', 'year', 'class', 'yr']",The Ship Who Sang
concerti,['concerto'],The Ship Who Sang
remembered,"['remember', 'recollect', 'commend', 'think', 'commemorate', 'think_of', 'think_back', 'recall', 'call_back', 'call_up', 'retrieve']",The Ship Who Sang
titanium,"['titanium', 'Ti', 'atomic_number_22']",The Ship Who Sang
guided,"['run', 'direct', 'steer', 'channelise', 'channelize', 'lead', 'point', 'take', 'guide', 'maneuver', 'guide_on', 'draw', 'guided', 'conduct', 'manoeuver', 'manoeuvre', 'head', 'pass']",The Ship Who Sang
bide,"['abide', 'bide', 'stay']",The Ship Who Sang
Here,"['here', 'Hera', 'hither', 'Here']",The Ship Who Sang
sounds,"['strait', 'audio', 'speech_sound', 'voice', 'vocalize', 'fathom', 'go', 'sound', 'auditory_sensation', 'phone', 'vocalise']",The Ship Who Sang
Yes,['yes'],The Ship Who Sang
Which,[],The Ship Who Sang
at,"['atomic_number_85', 'At', 'at', 'astatine']",The Ship Who Sang
struck,"['expunge', 'smitten', 'walk_out', 'hit', 'chance_on', 'take_up', 'collide_with', 'stricken', 'assume', 'mint', 'scratch', 'come_across', 'light_upon', 'struck', 'happen_upon', 'shine', 'move', 'impress', 'excise', 'fall', 'come_to', 'attain', 'impinge_on', 'strickle', 'strike', 'come_upon', 'coin', 'fall_upon', 'discover', 'take', 'chance_upon', 'affect', 'run_into']",The Ship Who Sang
atmosphere,"['atmospheric_state', 'standard_pressure', 'ambiance', 'aura', 'air', 'ambience', 'atm', 'atmosphere', 'standard_atmosphere']",The Ship Who Sang
known,"['experience', 'be_intimate', 'roll_in_the_hay', 'sleep_together', 'bed', 'live', 'screw', 'have_it_off', 'do_it', 'cognize', 'make_love', 'have_sex', 'make_out', 'fuck', 'known', 'bonk', 'lie_with', 'have_it_away', 'hump', 'bang', 'know', 'get_it_on', 'acknowledge', 'recognise', 'get_laid', 'jazz', 'have_a_go_at_it', 'love', 'cognise', 'sleep_with', 'eff', 'recognize', 'have_intercourse']",The Ship Who Sang
Singing,"['blab', 'sear', 'babble', 'whistle', 'tattle', 'let_the_cat_out_of_the_bag', 'singe', 'sing', 'vocalizing', 'spill_the_beans', 'telling', 'babble_out', 'scorch', 'cantabile', 'swinge', 'blab_out', 'talk', 'peach', 'singing']",The Ship Who Sang
were,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",The Ship Who Sang
being,"['constitute', 'existence', 'equal', 'being', 'organism', 'embody', 'comprise', 'cost', 'represent', 'make_up', 'live', 'be', 'exist', 'beingness', 'follow', 'personify']",The Ship Who Sang
personal,['personal'],The Ship Who Sang
say,"['order', 'say', 'aver', 'allege', 'enounce', 'read', 'pronounce', 'articulate', 'suppose', 'tell', 'enunciate', 'state', 'sound_out', 'enjoin']",The Ship Who Sang
approached,"['draw_near', 'approach', 'come_on', 'come_near', 'set_about', 'go_up', 'border_on', 'draw_close', 'near', 'go_about']",The Ship Who Sang
sight,"['pot', 'stack', 'lot', 'mickle', 'plenty', 'hatful', 'tidy_sum', 'deal', 'muckle', 'pile', 'slew', 'vision', 'mint', 'mountain', 'visual_modality', 'spate', 'peck', 'sight', 'ken', 'batch', 'view', 'survey', 'good_deal', 'visual_sense', 'mess', 'passel', 'wad', 'heap', 'flock', 'spy', 'mass', 'quite_a_little', 'great_deal', 'raft']",The Ship Who Sang
scarcely,"['hardly', 'scarcely', 'just', 'barely', 'scarce']",The Ship Who Sang
cratered,[],The Ship Who Sang
peculiar,"['curious', 'funny', 'peculiar', 'special', 'rum', 'rummy', 'singular', 'odd', 'queer', 'particular']",The Ship Who Sang
pin,"['immobilize', 'stick', 'pivot', 'flag', 'thole', 'pin', 'PIN', 'fall', 'rowlock', 'PIN_number', 'peg', 'bowling_pin', 'pin_tumbler', 'oarlock', 'tholepin', 'personal_identification_number', 'trap', 'immobilise']",The Ship Who Sang
unconditionally,"['flatly', 'categorically', 'unconditionally']",The Ship Who Sang
resources,"['imagination', 'resourcefulness', 'resource']",The Ship Who Sang
name,"['gens', 'describe', 'make', 'advert', 'list', 'figure', 'diagnose', 'key', 'refer', 'constitute', 'appoint', 'public_figure', 'key_out', 'cite', 'call', 'name', 'epithet', 'identify', 'mention', 'distinguish', 'discover', 'bring_up', 'nominate']",The Ship Who Sang
library,"['subroutine_library', 'depository_library', 'program_library', 'library']",The Ship Who Sang
digesting,"['stomach', 'tolerate', 'abide', 'bear', 'digest', 'endure', 'condense', 'concentrate', 'support', 'stand', 'put_up', 'suffer', 'brook', 'stick_out']",The Ship Who Sang
field,"['playing_field', 'athletic_field', 'bailiwick', 'field_of_force', 'field_of_operations', 'landing_field', 'field_of_honor', 'orbit', 'flying_field', 'airfield', 'theater_of_operations', 'battleground', 'battlefield', 'field_of_study', 'plain', 'domain', 'line_of_business', 'theater', 'area', 'field_of_operation', 'field_of_view', 'field', 'discipline', 'playing_area', 'field_of_battle', 'theatre_of_operations', 'subject_area', 'sphere', 'champaign', 'study', 'subject', 'theatre', 'subject_field', 'force_field', 'arena']",The Ship Who Sang
decided,"['distinct', 'decide', ""make_up_one's_mind"", 'determine', 'decided', 'resolve', 'settle', 'adjudicate']",The Ship Who Sang
degree,"['point', 'level', 'arcdegree', 'stage', 'degree', 'academic_degree', 'grade']",The Ship Who Sang
sealed,"['plastered', 'certain', 'seal', 'seal_off', 'varnish', 'sealed']",The Ship Who Sang
microscopic,"['microscopical', 'microscopic']",The Ship Who Sang
attitude,"['attitude', 'posture', 'mental_attitude', 'position']",The Ship Who Sang
worth,"['Worth', 'Charles_Frederick_Worth', 'deserving', 'worth']",The Ship Who Sang
sitting,"['sit_down', 'sitting', 'posture', 'model', 'session', 'posing', 'baby-sit', 'seat', 'sit', 'seated', 'sit_around', 'pose', 'seance', 'ride']",The Ship Who Sang
said,"['order', 'say', 'aver', 'said', 'allege', 'aforementioned', 'enounce', 'read', 'pronounce', 'articulate', 'suppose', 'tell', 'enunciate', 'state', 'sound_out', 'aforesaid', 'enjoin']",The Ship Who Sang
take,"['claim', 'return', 'select', 'necessitate', 'make', 'bring', 'take_away', 'take_in', 'submit', 'postulate', 'aim', 'accept', 'demand', 'take_up', 'engage', 'charter', 'occupy', 'call_for', 'issue', 'fill', 'rent', 'payoff', 'deal', 'exact', 'assume', 'take_aim', 'have', 'guide', 'ingest', 'consume', 'acquire', 'admit', 'subscribe', 'pick_out', 'hire', 'get', 'involve', 'direct', 'withdraw', 'convey', 'takings', 'drive', 'train', 'take_on', 'contain', 'carry', 'strike', 'pack', 'subscribe_to', 'consider', 'yield', 'proceeds', 'get_hold_of', 'take', 'lead', 'film', 'remove', 'read', 'study', 'contract', 'use_up', 'look_at', 'conduct', 'adopt', 'ask', 'require', 'learn', 'lease', 'hold', 'choose', 'shoot', 'need']",The Ship Who Sang
