w,vector_semantico
men,"['military_man', 'men', 'humanity', 'homo', 'world', 'Isle_of_Man', 'humans', 'Man', 'human_being', 'serviceman', 'piece', 'adult_male', 'valet', 'human_beings', 'human', 'work_force', 'workforce', ""gentleman's_gentleman"", 'hands', 'man', 'human_race', 'manpower', 'valet_de_chambre', 'humankind', 'military_personnel', 'gentleman', 'mankind']","Christopher Davis, First Family."
milk,"['Milk', 'Milk_River', 'milk']","Christopher Davis, First Family."
ate,"['exhaust', 'deplete', 'eat_on', 'Ate', 'feed', 'use_up', 'corrode', 'consume', 'run_through', 'eat', 'wipe_out', 'eat_up', 'rust']","Christopher Davis, First Family."
houses,"['planetary_house', 'home', 'house', 'put_up', 'sign_of_the_zodiac', 'business_firm', 'star_sign', 'family', 'sign', 'household', 'menage', 'theater', 'theatre', 'domiciliate', 'firm', 'mansion']","Christopher Davis, First Family."
wax,"['rise', 'wax', 'climb', 'mount', 'full']","Christopher Davis, First Family."
visitor,"['visitor', 'visitant']","Christopher Davis, First Family."
war,"['warfare', 'war', 'state_of_war']","Christopher Davis, First Family."
slowly,"['tardily', 'lento', 'slowly', 'slow', 'easy']","Christopher Davis, First Family."
Nothing,"['aught', 'cipher', 'zilch', 'nix', 'nada', 'goose_egg', 'nil', 'nothing', 'zero', 'cypher', 'zippo', 'null', 'zip', 'naught']","Christopher Davis, First Family."
getting,"['experience', 'contract', 'scram', 'stick', 'develop', 'find', 'fuck_off', 'baffle', 'receive', 'getting', 'stimulate', 'bring', 'amaze', 'set_about', 'commence', 'let', 'catch', 'cause', 'engender', 'mystify', 'fix', 'bugger_off', 'pay_back', 'grow', 'come', 'arrive', 'draw', 'start_out', 'arrest', 'bring_forth', 'generate', 'bewilder', 'get', 'take', 'become', 'aim', 'beat', 'get_down', 'go', 'father', 'buzz_off', 'induce', 'perplex', 'vex', 'nonplus', 'gravel', 'suffer', 'acquire', 'sire', 'stupefy', 'incur', 'have', 'start', 'begin', 'pose', ""get_under_one's_skin"", 'flummox', 'set_out', 'puzzle', 'pay_off', 'fetch', 'drive', 'acquiring', 'obtain', 'make', 'sustain', 'mother', 'produce', 'convey', 'dumbfound', 'beget', 'capture']","Christopher Davis, First Family."
spend,"['expend', 'pass', 'drop', 'spend']","Christopher Davis, First Family."
mentioned,"['cite', 'observe', 'refer', 'remark', 'note', 'bring_up', 'name', 'mention', 'advert']","Christopher Davis, First Family."
close,"['closing_curtain', 'finish', 'shut_down', 'close', 'last', 'close_down', 'skinny', 'cheeseparing', 'tightlipped', 'ending', 'closelipped', 'closing', 'fold', 'nigh', 'finale', 'penny-pinching', 'end', 'snug', 'airless', 'stopping_point', 'near', 'finis', 'tight', 'stuffy', 'closely', 'come_together', 'conclusion', 'confining', 'close-fitting', 'closemouthed', 'unaired', 'secretive', 'close_up', 'faithful', 'conclude', 'shut', 'fill_up']","Christopher Davis, First Family."
veined,"['venose', 'vein', 'veinlike', 'veined']","Christopher Davis, First Family."
gazed,"['gaze', 'stare']","Christopher Davis, First Family."
doctor's,[],"Christopher Davis, First Family."
desires,"['desire', 'trust', 'hope', 'want']","Christopher Davis, First Family."
because,[],"Christopher Davis, First Family."
definite,['definite'],"Christopher Davis, First Family."
result,"['consequence', 'outcome', 'event', 'issue', 'resolution', 'final_result', 'ensue', 'result', 'leave', 'answer', 'solution', 'effect', 'resultant', 'upshot', 'termination', 'lead', 'solvent', 'resultant_role']","Christopher Davis, First Family."
without,[],"Christopher Davis, First Family."
blame,"['incrimination', 'rap', 'infernal', 'goddamn', 'deuced', 'charge', 'inculpation', 'find_fault', 'damn', 'blessed', 'blame', 'darned', 'fault', 'blamed', 'goddamned', 'goddam', 'pick', 'damned', 'blasted']","Christopher Davis, First Family."
tempt,"['allure', 'influence', 'tempt', 'charm', 'invite', 'lure', 'entice']","Christopher Davis, First Family."
out,"['stunned', 'knocked_out', 'forbidden', 'taboo', 'extinct', 'come_out_of_the_closet', 'prohibited', ""KO'd"", 'proscribed', 'kayoed', 'tabu', 'verboten', 'out', 'away', 'come_out']","Christopher Davis, First Family."
saw,"['get_a_line', 'watch', 'take_in', 'experience', 'realize', 'view', 'discover', 'reckon', 'run_into', 'find', 'ascertain', 'see_to_it', 'regard', 'interpret', 'project', 'fancy', 'visualise', 'insure', 'control', 'catch', 'proverb', 'power_saw', 'visualize', 'learn', 'pick_up', 'encounter', 'envision', 'go_steady', 'image', 'saw', 'assure', 'sawing_machine', 'visit', 'go_through', 'witness', 'consider', 'run_across', 'see', 'date', 'determine', 'take_care', 'get_word', 'adage', 'figure', 'picture', 'come_across', 'examine', 'go_out', 'construe', 'ensure', 'find_out', 'understand', 'hear', 'check', 'meet', 'look', 'attend', 'byword', 'escort', 'realise', 'get_wind']","Christopher Davis, First Family."
absently,"['absently', 'abstractedly', 'absentmindedly', 'inattentively']","Christopher Davis, First Family."
teeth,"['dentition', 'tooth', 'teeth']","Christopher Davis, First Family."
material,"['fabric', 'material', 'real', 'substantial', 'cloth', 'textile', 'stuff', 'corporeal']","Christopher Davis, First Family."
talk,"['mouth', 'spill', 'spill_the_beans', 'babble_out', 'peach', 'tattle', 'let_the_cat_out_of_the_bag', 'lecture', 'verbalize', 'babble', 'talk', 'sing', 'blab', 'speak', 'blab_out', 'verbalise', 'talk_of_the_town', 'talking', 'utter', 'public_lecture']","Christopher Davis, First Family."
?,[],"Christopher Davis, First Family."
He,"['atomic_number_2', 'he', 'He', 'helium']","Christopher Davis, First Family."
By,"['aside', 'away', 'by', 'past']","Christopher Davis, First Family."
floated,"['drift', 'blow', 'float', 'be_adrift', 'swim']","Christopher Davis, First Family."
longer,"['retentive', 'long', 'farseeing', 'yearner', 'recollective', 'longsighted', 'farsighted', 'tenacious', 'foresighted', 'longer', 'prospicient', 'thirster', 'foresightful']","Christopher Davis, First Family."
offering,"['offer_up', 'propose', 'provide', 'pop_the_question', 'proffer', 'oblation', 'volunteer', 'put_up', 'tender', 'declare_oneself', 'extend', 'bid', 'offer', 'offering']","Christopher Davis, First Family."
entitled,"['title', 'ennoble', 'gentle', 'entitle', 'entitled']","Christopher Davis, First Family."
the,[],"Christopher Davis, First Family."
invariable,"['constant', 'invariable', 'constant_quantity']","Christopher Davis, First Family."
study,"['field', 'read', 'analyse', 'canvas', 'analyze', 'contemplate', 'survey', 'cogitation', 'work', 'written_report', 'learn', 'report', 'hit_the_books', 'take', 'consider', 'meditate', 'subject', 'examine', 'field_of_study', 'canvass', 'sketch', 'subject_field', 'bailiwick', 'discipline', 'study', 'subject_area']","Christopher Davis, First Family."
Then,"['then', 'so', 'and_then', 'and_so']","Christopher Davis, First Family."
She,[],"Christopher Davis, First Family."
like,"['corresponding', 'similar', 'wish', 'alike', 'comparable', 'the_likes_of', 'the_like', 'care', 'same', 'ilk', 'like']","Christopher Davis, First Family."
worried,"['worried', 'worry', 'interest', 'vex', 'distressed', 'upset', 'care', 'disquieted', 'apprehensive', 'concern', 'occupy', 'disturbed']","Christopher Davis, First Family."
been,"['comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'make_up', 'live', 'represent', 'exist']","Christopher Davis, First Family."
spoiled,"['louse_up', 'fumble', 'bollocks_up', 'botch_up', 'featherbed', 'mess_up', 'frustrate', 'itch', 'spoiled', 'bollix', 'baffle', 'bollocks', 'ball_up', 'bumble', 'botch', 'fluff', 'go_bad', 'queer', 'spoil', 'flub', 'plunder', 'deflower', 'mollycoddle', 'cosset', 'baby', 'rape', 'blow', 'mar', 'bollix_up', 'bobble', 'mishandle', 'muff', 'corrupt', 'indulge', 'foul_up', 'impair', 'foil', 'bodge', 'fuck_up', 'thwart', 'cross', 'violate', 'bungle', 'bilk', 'screw_up', 'pamper', 'spoilt', 'vitiate', 'bad', 'muck_up', 'despoil', 'cocker', 'scotch', 'coddle']","Christopher Davis, First Family."
smiles,"['smiling', 'smile', 'grinning', 'grin']","Christopher Davis, First Family."
which,[],"Christopher Davis, First Family."
weakness,"['failing', 'weakness', 'impuissance', 'helplessness']","Christopher Davis, First Family."
girl,"['girlfriend', 'young_woman', 'lady_friend', 'fille', 'girl', 'missy', 'miss', 'young_lady', 'little_girl', 'female_child', 'daughter']","Christopher Davis, First Family."
leash,"['III', 'ternary', 'troika', 'threesome', 'tether', 'ternion', 'leash', 'rope', 'three', 'trinity', '3', 'deuce-ace', 'tercet', 'collar', 'lead', 'triad', 'triplet', 'tierce', 'trio', 'terzetto', 'trine', 'trey']","Christopher Davis, First Family."
floor,"['coldcock', 'storey', 'level', 'shock', 'blow_out_of_the_water', 'ball_over', 'deck', 'flooring', 'dump', 'knock_down', 'take_aback', 'base', 'floor', 'story', 'trading_floor']","Christopher Davis, First Family."
chest,"['pectus', 'bureau', 'dresser', 'chest_of_drawers', 'thorax', 'chest', 'breast']","Christopher Davis, First Family."
This,[],"Christopher Davis, First Family."
cap,"['detonating_device', 'hood', 'crown', 'pileus', 'ceiling', 'chapiter', 'capital', 'jacket_crown', 'detonator', 'jacket', 'crest', 'crownwork', 'roof', 'cap']","Christopher Davis, First Family."
we,[],"Christopher Davis, First Family."
specialist,"['specialist', 'specializer', 'medical_specialist', 'specialiser']","Christopher Davis, First Family."
swollen-looking,[],"Christopher Davis, First Family."
win,"['gain_ground', 'win', 'bring_home_the_bacon', 'make_headway', 'get_ahead', 'deliver_the_goods', 'advance', 'profits', 'succeed', 'acquire', 'come_through', 'pull_ahead', 'winnings', 'gain']","Christopher Davis, First Family."
toward,[],"Christopher Davis, First Family."
opened,"['open', 'open_up', 'spread_out', 'afford', 'opened', 'give', 'spread', 'unfold']","Christopher Davis, First Family."
after,"['later', 'later_on', 'subsequently', 'after', 'afterwards', 'afterward']","Christopher Davis, First Family."
come,"['come_in', 'derive', 'make_out', 'amount', 'get_along', 'ejaculate', 'occur', 'come_up', 'seed', 'come', 'number', 'arrive', 'hail', 'fare', 'seminal_fluid', 'get', 'descend', 'fall', 'total', 'issue_forth', 'add_up', 'do', 'cum', 'follow', 'semen']","Christopher Davis, First Family."
its,"['IT', 'information_technology']","Christopher Davis, First Family."
number,"['numerate', 'keep_down', 'numeral', 'amount', 'come', 'number', 'identification_number', 'phone_number', 'act', 'figure', 'turn', 'list', 'total', 'add_up', 'issue', 'bit', 'count', 'telephone_number', 'routine', 'enumerate']","Christopher Davis, First Family."
right,"['compensate', 'rightfulness', 'right_on', 'right_hand', 'ripe', 'in_good_order', 'powerful', 'redress', 'decently', 'right_field', 'right-hand', 'mightily', 'the_right_way', 'mighty', 'right', 'justly', 'veracious', 'properly', 'aright', 'decent', 'right_wing', 'correctly', 'proper', 'rectify', 'rightfield', 'flop', 'correct', 'good']","Christopher Davis, First Family."
throbbed,"['shudder', 'throb', 'pulsate', 'pulse', 'shiver', 'thrill']","Christopher Davis, First Family."
Do,"['brawl', 'doh', 'behave', 'make_out', 'get_along', 'Doctor_of_Osteopathy', 'serve', 'cause', 'DO', 'coif', 'come', 'arrange', 'exercise', 'ut', 'fare', 'perform', 'dress', 'act', 'coiffure', 'practice', 'answer', 'bash', 'coiffe', 'suffice', 'do', 'practise', 'execute', 'manage', 'make', 'set']","Christopher Davis, First Family."
Even,"['yet', 'flush', 'eve', 'evening', 'even_out', 'level', 'fifty-fifty', 'eventide', 'even', 'regular', 'tied', 'still']","Christopher Davis, First Family."
still,"['nonetheless', 'notwithstanding', 'tranquil', 'calm', 'withal', 'placid', 'hush_up', 'distillery', 'unruffled', 'even', 'yet', 'hush', 'static', 'smooth', 'ease', 'soundless', 'however', 'quieten', 'tranquilize', 'allay', 'motionless', 'still', 'all_the_same', 'stock-still', 'calm_down', 'shut_up', 'tranquillise', 'relieve', 'silent', 'tranquillize', 'even_so', 'nevertheless', 'stillness', 'silence', 'lull', 'inactive', 'noneffervescent', 'quiet']","Christopher Davis, First Family."
mock,"['bemock', 'mock']","Christopher Davis, First Family."
get,"['experience', 'contract', 'scram', 'stick', 'develop', 'find', 'fuck_off', 'baffle', 'receive', 'stimulate', 'bring', 'amaze', 'set_about', 'commence', 'let', 'catch', 'cause', 'engender', 'mystify', 'fix', 'bugger_off', 'pay_back', 'grow', 'come', 'arrive', 'draw', 'start_out', 'arrest', 'bring_forth', 'generate', 'bewilder', 'get', 'take', 'become', 'aim', 'beat', 'get_down', 'go', 'father', 'buzz_off', 'induce', 'perplex', 'vex', 'nonplus', 'gravel', 'suffer', 'acquire', 'sire', 'stupefy', 'incur', 'have', 'start', 'begin', 'pose', ""get_under_one's_skin"", 'flummox', 'set_out', 'puzzle', 'pay_off', 'fetch', 'drive', 'obtain', 'make', 'sustain', 'mother', 'produce', 'convey', 'dumbfound', 'beget', 'capture']","Christopher Davis, First Family."
more,"['more', 'More', 'more_than', 'Sir_Thomas_More', 'to_a_greater_extent', 'Thomas_More']","Christopher Davis, First Family."
at,"['at', 'astatine', 'atomic_number_85', 'At']","Christopher Davis, First Family."
ask,"['ask', 'necessitate', 'take', 'inquire', 'postulate', 'involve', 'enquire', 'expect', 'call_for', 'need', 'require', 'demand']","Christopher Davis, First Family."
went,"['exit', 'expire', 'give_out', 'live_on', 'kick_the_bucket', 'blend_in', 'break', 'decease', 'perish', 'last', 'plump', 'live', 'go_away', 'fail', 'buy_the_farm', 'work', 'go_bad', 'conk', 'proceed', 'hold_up', 'fit', 'run_low', 'snuff_it', 'endure', 'locomote', 'break_down', 'get', 'become', 'depart', 'give-up_the_ghost', 'go', 'pass_away', ""cash_in_one's_chips"", 'give_way', 'run_short', 'operate', 'croak', 'conk_out', 'hold_out', 'extend', 'get_going', 'pass', 'die', 'lead', 'belong', 'start', 'run', 'function', 'choke', 'drop_dead', 'travel', 'blend', 'sound', 'pop_off', 'move', 'rifle', 'survive']","Christopher Davis, First Family."
irritability,"['choler', 'pettishness', 'irritability', 'crossness', 'fussiness', 'excitability', 'snappishness', 'fretfulness', 'temper', 'peevishness', 'surliness', 'biliousness', 'petulance']","Christopher Davis, First Family."
completely,"['whole', 'altogether', 'totally', 'completely', 'wholly', 'all', 'entirely']","Christopher Davis, First Family."
stand,"['sales_booth', 'abide', 'viewpoint', 'tie-up', 'standstill', 'stomach', 'stick_out', 'fend', 'place_upright', 'bandstand', 'endure', 'stand_up', 'support', 'rack', 'stand', 'remain_firm', 'point_of_view', 'suffer', 'outdoor_stage', 'brook', 'tolerate', 'pedestal', 'digest', 'put_up', 'resist', 'base', 'standpoint', 'stall', 'bear']","Christopher Davis, First Family."
draughty,"['draughty', 'drafty']","Christopher Davis, First Family."
things,"['thing', 'affair', 'matter', 'things']","Christopher Davis, First Family."
fluttering,"['flap', 'palpitate', 'quiver', 'flutter', 'waver', 'flicker', 'flitter', 'fleet', 'bat', 'flit', 'fluttering', 'dart', 'flapping']","Christopher Davis, First Family."
discharged,"['dismissed', 'acquit', 'complete', 'exonerate', 'clear', 'drop_off', 'expel', 'go_off', 'set_down', 'unload', 'laid-off', 'dispatch', 'fire', 'empty', 'exhaust', 'exculpate', 'muster_out', 'free', 'discharge', 'fired', 'release', 'assoil', 'eject', 'discharged', 'pink-slipped', 'drop', 'put_down']","Christopher Davis, First Family."
days,"['daytime', 'years', 'day', 'daylight', 'sidereal_day', 'solar_day', 'Clarence_Day', 'twenty-four_hour_period', 'mean_solar_day', '24-hour_interval', 'days', 'Clarence_Shepard_Day_Jr.', 'Day', 'twenty-four_hours']","Christopher Davis, First Family."
turned,"['plough', 'sour', 'move_around', 'reverse', 'bend', 'change_by_reversal', 'change_state', 'deform', 'work', 'grow', 'ferment', 'flex', 'off', 'sprain', 'rick', 'become', 'wrench', 'release', 'turn', 'turned', 'turn_over', 'wrick', 'call_on', 'twist', 'plow']","Christopher Davis, First Family."
satirical,"['satiric', 'satirical']","Christopher Davis, First Family."
parents,"['raise', 'rear', 'bring_up', 'parent', 'nurture']","Christopher Davis, First Family."
baronial,"['noble', 'imposing', 'baronial', 'stately']","Christopher Davis, First Family."
Perhaps,"['perhaps', 'possibly', 'perchance', 'maybe', 'mayhap', 'peradventure']","Christopher Davis, First Family."
about,"['about', 'approximately', 'roughly', 'around', 'or_so', 'nearly', 'astir', 'near', 'almost', 'well-nigh', 'most', 'just_about', 'virtually', 'some', 'more_or_less', 'close_to', 'nigh']","Christopher Davis, First Family."
Okay,"['o.k.', 'fine', 'hunky-dory', 'approve', 'ok', 'sanction', 'okay', 'okeh', 'all_right', 'OK', 'okey', 'alright', 'O.K.']","Christopher Davis, First Family."
store-front,[],"Christopher Davis, First Family."
drop,"['degenerate', 'free_fall', 'send_packing', 'spend', 'drop_curtain', 'shed', 'dangle', 'drop_off', 'send_away', 'dismiss', 'throw_away', 'cast_off', 'set_down', 'unload', 'overlook', 'leave_out', 'devolve', 'shake_off', 'drib', 'discharge', 'driblet', 'flatten', 'drip', 'throw', 'bead', 'neglect', 'expend', 'fall', 'pretermit', 'cliff', 'drop_down', 'knock_off', 'deteriorate', 'drop_cloth', 'drop-off', 'cut_down', 'pearl', 'drop', 'sink', 'fell', 'swing', 'overleap', 'cast', 'strike_down', 'omit', 'miss', 'put_down', 'throw_off', 'dip', 'dribble']","Christopher Davis, First Family."
pay,"['compensate', 'pay', 'give', 'devote', 'salary', 'pay_off', 'ante_up', 'yield', 'pay_up', 'make_up', 'bear', 'earnings', 'wage', 'remuneration']","Christopher Davis, First Family."
till,"['cashbox', 'till', 'money_box', 'public_treasury', 'trough', 'boulder_clay']","Christopher Davis, First Family."
checkup,"['checkup', 'medical_examination', 'medical_exam', 'medical', 'medical_checkup', 'health_check']","Christopher Davis, First Family."
throbbing,"['pounding', 'shudder', 'throb', 'pulsate', 'throbbing', 'pulse', 'shiver', 'thrill']","Christopher Davis, First Family."
be,"['exist', 'beryllium', 'comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'atomic_number_4', 'make_up', 'glucinium', 'represent', 'Be', 'live']","Christopher Davis, First Family."
almost,"['about', 'nearly', 'near', 'almost', 'well-nigh', 'most', 'virtually', 'nigh']","Christopher Davis, First Family."
short,"['curt', 'unretentive', 'forgetful', 'poor', 'shortsighted', 'suddenly', 'unforesightful', 'shortly', 'scant', 'curtly', 'little', 'inadequate', 'shortstop', 'light', 'short-change', 'short_circuit', 'myopic', 'brusk', 'unawares', 'short', 'abruptly', 'short-circuit', 'dead', 'brusque']","Christopher Davis, First Family."
jaw,"['chaffer', 'bawl_out', 'rebuke', 'chew_the_fat', 'dress_down', 'yack', 'chit-chat', 'reprimand', 'claver', 'chew_out', 'lambaste', 'call_down', 'yap_away', 'berate', 'take_to_task', 'have_words', 'chatter', 'lecture', 'visit', 'chew', 'manducate', 'gossip', 'masticate', 'shoot_the_breeze', 'natter', 'lambast', 'confabulate', 'rag', 'chat', 'remonstrate', 'chitchat', 'rattle_on', 'call_on_the_carpet', 'trounce', 'scold', 'chew_up', 'jaw', 'yack_away', 'reproof', 'chide', 'confab']","Christopher Davis, First Family."
crossed,"['frustrate', 'baffle', 'span', 'crossbreed', 'intersect', 'get_across', 'queer', 'spoil', 'cover', 'cut_across', 'interbreed', 'cut_through', 'hybridise', 'pass_over', 'track', 'foil', 'cross', 'thwart', 'sweep', 'hybridize', 'bilk', 'get_over', 'traverse', 'crossed', 'scotch']","Christopher Davis, First Family."
regular,"['unconstipated', 'habitue', 'fixture', 'even', 'steady', 'regular', 'veritable']","Christopher Davis, First Family."
forehead,"['os_frontale', 'frontal_bone', 'brow', 'forehead']","Christopher Davis, First Family."
contest,"['contest', 'contend', 'repugn', 'competition']","Christopher Davis, First Family."
rose,"['rise', 'rose_wine', 'rebel', 'surface', 'develop', 'wax', 'climb_up', 'rise_up', 'come_up', 'spring_up', 'go_up', 'roseate', 'lift', 'grow', 'originate', 'rosebush', 'stand_up', 'jump', 'rear', 'move_up', 'prove', 'turn_out', 'mount', 'ascend', 'rosiness', 'blush_wine', 'arise', 'pink_wine', 'get_up', 'heighten', 'rosaceous', 'resurrect', 'rose', 'uprise', 'climb']","Christopher Davis, First Family."
possessed,"['amok', 'own', 'demoniac', 'berserk', 'possess', 'demoniacal', 'have', 'obsessed', 'amuck', 'possessed']","Christopher Davis, First Family."
neither,['neither'],"Christopher Davis, First Family."
down,"['down', 'gloomy', 'down_in_the_mouth', 'low', 'bolt_down', 'toss_off', 'polish', 'John_L._H._Down', 'downwardly', 'downward', 'drink_down', 'blue', 'knock_down', 'refine', 'consume', 'dispirited', 'pour_down', 'devour', 'pull_down', 'Down', 'pile', 'go_through', 'mastered', 'downcast', 'push_down', 'low-spirited', 'land', 'down_pat', 'pop', 'fine-tune', 'depressed', 'cut_down', 'grim', 'downwards', 'down_feather', 'shoot_down', 'belt_down', 'kill', 'downhearted']","Christopher Davis, First Family."
studied,"['hit_the_books', 'take', 'consider', 'meditate', 'read', 'studied', 'analyse', 'canvas', 'analyze', 'contemplate', 'study', 'examine', 'learn', 'canvass']","Christopher Davis, First Family."
front,"['front_end', 'breast', 'movement', 'front', 'battlefront', 'social_movement', 'look', 'figurehead', 'strawman', 'front_man', 'nominal_head', 'straw_man', 'face', 'front_line', 'presence', 'forepart']","Christopher Davis, First Family."
emotions,['emotion'],"Christopher Davis, First Family."
self-consciously,['self-consciously'],"Christopher Davis, First Family."
pain,"['painful_sensation', 'pain_in_the_ass', 'hurt', 'pain_sensation', 'bother', 'infliction', 'botheration', 'trouble', 'pain', 'pain_in_the_neck', 'annoyance', 'hurting', 'ail', 'anguish', 'nuisance', 'painfulness']","Christopher Davis, First Family."
until,[],"Christopher Davis, First Family."
Virginia's,[],"Christopher Davis, First Family."
such,['such'],"Christopher Davis, First Family."
addressed,"['address', 'addressed', 'turn_to', 'call', 'accost', 'cover', 'treat', 'handle', 'plow', 'direct', 'come_up_to', 'speak', 'deal']","Christopher Davis, First Family."
occasionally,"['once_in_a_while', 'occasionally', 'on_occasion', 'now_and_again', 'at_times', 'now_and_then', 'from_time_to_time']","Christopher Davis, First Family."
elderly,"['elderly', 'senior', 'aged', 'older']","Christopher Davis, First Family."
improved,"['improved', 'amend', 'ameliorate', 'better', 'improve', 'meliorate']","Christopher Davis, First Family."
mate,"['twin', 'spouse', 'match', 'partner', 'copulate', 'couple', 'fellow', 'mate', 'better_half', 'Paraguay_tea', 'Ilex_paraguariensis', 'pair', 'first_mate', 'checkmate', 'teammate', 'married_person']","Christopher Davis, First Family."
candies,"['confect', 'glaze', 'candy', 'sugarcoat']","Christopher Davis, First Family."
know,"['experience', 'sleep_with', 'love', 'be_intimate', 'roll_in_the_hay', 'fuck', 'make_out', 'do_it', 'cognise', 'live', 'screw', 'have_sex', 'have_it_off', 'recognise', 'know', 'acknowledge', 'hump', 'bonk', 'have_a_go_at_it', 'lie_with', 'bed', 'have_it_away', 'have_intercourse', 'eff', 'get_it_on', 'make_love', 'cognize', 'get_laid', 'bang', 'jazz', 'recognize', 'sleep_together']","Christopher Davis, First Family."
chose,"['take', 'pick_out', 'prefer', 'opt', 'select', 'choose']","Christopher Davis, First Family."
teasing,"['vexing', 'tease_apart', 'irritating', 'bait', 'bug', 'taunt', 'card', 'fluff', 'tantalize', 'pester', 'mocking', 'vexatious', 'tantalization', 'galling', 'pestering', 'razz', 'plaguy', 'teasing', 'quizzical', 'plaguey', 'tease', 'annoying', 'tantalise', 'pesky', 'nettlesome', 'ribbing', 'comb-out', 'ride', 'bothersome', 'rally', 'rag', 'pestiferous', 'badger', 'twit', 'loosen', 'cod', 'beleaguer']","Christopher Davis, First Family."
part,"['take_off', 'region', 'section', 'parting', 'split_up', 'break', 'share', 'partly', 'character', 'split', 'office', 'break_up', 'contribution', 'start_out', 'percentage', 'separate', 'piece', 'part', 'depart', 'role', 'voice', 'theatrical_role', 'disunite', 'constituent', 'start', 'component_part', 'function', 'set_out', 'persona', 'component', 'set_forth', 'portion', 'division', 'partially', 'divide', 'set_off']","Christopher Davis, First Family."
bottom,"['underside', 'undersurface', 'ass', 'tush', 'bottomland', 'backside', 'stern', 'merchantman', 'behind', 'butt', 'nates', 'fundament', 'tail_end', 'keister', 'rear_end', 'fanny', 'merchant_ship', 'fathom', 'arse', 'penetrate', 'hindquarters', 'seat', 'rump', 'bottom', 'bed', 'rear', 'derriere', 'freighter', 'posterior', 'buttocks', 'can', 'buns', 'tail', 'tooshie', 'bottom_of_the_inning', 'hind_end', 'prat', 'bum']","Christopher Davis, First Family."
give,"['return', 'break', 'establish', 'present', 'contribute', 'open', 'cave_in', 'devote', 'pass_on', 'commit', 'chip_in', 'founder', 'generate', 'collapse', 'springiness', 'afford', 'render', 'apply', 'grant', 'give', 'feed', 'kick_in', 'hold', 'throw', 'give_way', 'sacrifice', 'dedicate', 'pass', 'fall_in', 'impart', 'spring', 'have', 'turn_over', 'consecrate', 'ease_up', 'pay', 'leave', 'move_over', 'yield', 'gift', 'make', 'hand', 'reach']","Christopher Davis, First Family."
too,"['to_a_fault', 'overly', 'likewise', 'also', 'too', 'besides', 'excessively', 'as_well']","Christopher Davis, First Family."
curving,"['cut', 'sheer', 'trend', 'curving', 'slue', 'crook', 'slew', 'wind', 'curved', 'twist', 'kink', 'curve', 'arch', 'swerve', 'arc', 'curl', 'veer']","Christopher Davis, First Family."
birds,"['dame', 'hoot', 'wench', 'birdwatch', 'chick', 'Bronx_cheer', 'razz', 'raspberry', 'snort', 'shuttlecock', 'doll', 'razzing', 'skirt', 'bird', 'boo', 'hiss', 'fowl', 'shuttle', 'birdie']","Christopher Davis, First Family."
seeing,"['get_a_line', 'watch', 'take_in', 'experience', 'realize', 'view', 'discover', 'reckon', 'run_into', 'find', 'ascertain', 'see_to_it', 'regard', 'interpret', 'project', 'fancy', 'visualise', 'insure', 'control', 'catch', 'beholding', 'visualize', 'learn', 'pick_up', 'encounter', 'envision', 'go_steady', 'image', 'sightedness', 'assure', 'visit', 'go_through', 'eyesight', 'witness', 'consider', 'run_across', 'see', 'date', 'determine', 'take_care', 'seeing', 'get_word', 'come_across', 'visual_perception', 'figure', 'picture', 'examine', 'go_out', 'construe', 'ensure', 'find_out', 'understand', 'hear', 'check', 'meet', 'look', 'attend', 'escort', 'realise', 'get_wind']","Christopher Davis, First Family."
hours,"['hr', 'hours', 'hour', '60_minutes', 'time_of_day', 'minute']","Christopher Davis, First Family."
Hospital,"['infirmary', 'hospital']","Christopher Davis, First Family."
herself,[],"Christopher Davis, First Family."
remainder,"['residual', 'end', 'residuum', 'rest', 'residue', 'oddment', 'balance', 'remnant', 'difference', 'remainder']","Christopher Davis, First Family."
response,"['reception', 'reply', 'answer', 'response', 'reaction']","Christopher Davis, First Family."
How's,[],"Christopher Davis, First Family."
but,"['simply', 'only', 'just', 'merely', 'but']","Christopher Davis, First Family."
alert,"['awake', 'warning_signal', 'merry', 'lively', 'brisk', 'zippy', 'alerting', 'alive', 'rattling', 'qui_vive', 'alarm', 'alarum', 'snappy', 'watchful', 'spanking', 'alert']","Christopher Davis, First Family."
introduced,"['enter', 'preface', 'bring_in', 'premise', 'insert', 'innovate', 'inclose', 'infix', 'bring_out', 'introduce', 'acquaint', 'present', 'put_in', 'stick_in', 'inaugurate', 'enclose', 'usher_in', 'precede']","Christopher Davis, First Family."
unsmiling,['unsmiling'],"Christopher Davis, First Family."
called,"['address', 'holler', 'call_up', 'ring', 'shout', 'name', 'call_in', 'promise', 'scream', 'bid', 'shout_out', 'foretell', 'visit', 'call_off', 'cry', 'telephone', 'predict', 'forebode', 'hollo', 'call', 'phone', 'squall', 'yell', 'send_for', 'prognosticate', 'anticipate']","Christopher Davis, First Family."
abruptly,"['dead', 'suddenly', 'short', 'abruptly']","Christopher Davis, First Family."
hand,"['script', 'helping_hand', 'bridge_player', 'give', 'mitt', 'hired_man', 'pass_on', 'hand', 'reach', 'handwriting', 'hired_hand', 'pass', 'manus', 'paw', 'deal', 'turn_over']","Christopher Davis, First Family."
