w,vector_semantico
Gospel,"['gospel', 'religious_doctrine', 'creed', 'gospel_truth', 'church_doctrine', 'gospel_singing', 'evangel', 'Gospels', 'Gospel']",Tracts published by American Tract Society
Unfortunately,"['alas', 'regrettably', 'unluckily', 'unfortunately']",Tracts published by American Tract Society
modern,"['New', 'modern', 'modernistic', 'innovative', 'mod', 'forward-looking', 'Modern', 'modern_font', 'Bodoni_font', 'Bodoni', 'advanced']",Tracts published by American Tract Society
8,"['eighter', 'ogdoad', '8', 'eighter_from_Decatur', 'octet', 'VIII', 'octad', 'octonary', 'viii', 'eight']",Tracts published by American Tract Society
standards,"['touchstone', 'standard', 'monetary_standard', 'banner', 'criterion', 'measure']",Tracts published by American Tract Society
",",[],Tracts published by American Tract Society
praise,"['congratulations', 'praise', 'extolment', 'kudos']",Tracts published by American Tract Society
Genesis,"['generation', 'Book_of_Genesis', 'genesis', 'Genesis']",Tracts published by American Tract Society
Such,['such'],Tracts published by American Tract Society
assurance,"['self-assurance', 'self-confidence', 'confidence', 'sureness', 'assurance', 'pledge', 'authority']",Tracts published by American Tract Society
such,['such'],Tracts published by American Tract Society
Test,"['test', 'exam', 'tryout', 'run', 'mental_test', 'try', 'prove', 'essay', 'quiz', 'trial', 'examination', 'mental_testing', 'examine', 'screen', 'psychometric_test', 'trial_run', 'try_out']",Tracts published by American Tract Society
let,"['allow', 'LET', 'countenance', 'get', 'Lashkar-e-Tayyiba', 'Lashkar-e-Taiba', 'have', 'Lashkar-e-Toiba', 'permit', 'lease', 'Army_of_the_Pure', 'Army_of_the_Righteous', 'let', 'rent', 'net_ball']",Tracts published by American Tract Society
mouth-watering,"['savoury', 'mouth-watering', 'savory']",Tracts published by American Tract Society
New,"['unexampled', 'New', 'freshly', 'new', 'newly', 'raw', 'Modern', 'young', 'newfangled', 'fresh', 'novel']",Tracts published by American Tract Society
captured,"['get', 'entrance', 'becharm', 'trance', 'bewitch', 'captivate', 'enchant', 'charm', 'beguile', 'catch', 'enamor', 'fascinate', 'appropriate', 'seize', 'capture', 'conquer', 'enamour']",Tracts published by American Tract Society
intimate,"['sexual', 'suggest', 'familiar', 'knowledgeable', 'intimate', 'inner', 'adumbrate', 'insinuate', 'cozy', 'internal', 'confidant', 'informal', 'versed']",Tracts published by American Tract Society
full-time,['full-time'],Tracts published by American Tract Society
Higher,"['eminent', 'gamey', 'higher', 'mellow', 'high', 'in_high_spirits', 'high-pitched', 'gamy']",Tracts published by American Tract Society
come,"['number', 'seed', 'total', 'occur', 'get_along', 'ejaculate', 'fare', 'make_out', 'seminal_fluid', 'hail', 'do', 'come_in', 'amount', 'cum', 'get', 'come_up', 'fall', 'derive', 'arrive', 'add_up', 'semen', 'descend', 'come', 'issue_forth', 'follow']",Tracts published by American Tract Society
suicides,"['felo-de-se', 'suicide', 'self-destruction', 'self-annihilation']",Tracts published by American Tract Society
And,[],Tracts published by American Tract Society
.,[],Tracts published by American Tract Society
pray,"['implore', 'beg', 'pray']",Tracts published by American Tract Society
mycology,['mycology'],Tracts published by American Tract Society
inexpressibly,[],Tracts published by American Tract Society
number,"['number', 'total', 'telephone_number', 'identification_number', 'list', 'figure', 'issue', 'numerate', 'count', 'amount', 'keep_down', 'add_up', 'phone_number', 'enumerate', 'act', 'bit', 'come', 'routine', 'turn', 'numeral']",Tracts published by American Tract Society
sure,"['sure', 'certain', 'for_sure', 'sure_as_shooting', 'for_certain', 'trusted', 'indisputable', 'surely', 'certainly', 'sure_enough']",Tracts published by American Tract Society
17,"['XVII', '17', 'xvii', 'seventeen']",Tracts published by American Tract Society
when,[],Tracts published by American Tract Society
up,"['up', 'astir', 'upward', 'improving', 'upwardly', 'upwards']",Tracts published by American Tract Society
next,"['succeeding', 'next', 'future', 'following', 'adjacent', 'side_by_side']",Tracts published by American Tract Society
While,"['patch', 'spell', 'piece', 'while']",Tracts published by American Tract Society
floundering,"['flounder', 'stagger']",Tracts published by American Tract Society
itself,[],Tracts published by American Tract Society
Isaiah,"['Isaiah', 'Book_of_Isaiah']",Tracts published by American Tract Society
reasons,"['intellect', 'reason', 'reason_out', 'reasonableness', 'rationality', 'argue', 'understanding', 'conclude', 'cause', 'grounds', 'ground']",Tracts published by American Tract Society
formulate,"['develop', 'explicate', 'excogitate', 'invent', 'phrase', 'articulate', 'word', 'forge', 'contrive', 'formulate', 'give_voice', 'devise']",Tracts published by American Tract Society
by,"['away', 'by', 'aside', 'past']",Tracts published by American Tract Society
fortune-tellers,[],Tracts published by American Tract Society
),[],Tracts published by American Tract Society
still,"['distillery', 'stillness', 'even', 'static', 'silent', 'quieten', 'all_the_same', 'even_so', 'inactive', 'calm', 'placid', 'allay', 'still', 'calm_down', 'lull', 'quiet', 'silence', 'tranquil', 'tranquillize', 'yet', 'noneffervescent', 'hush', 'soundless', 'nonetheless', 'notwithstanding', 'shut_up', 'unruffled', 'smooth', 'tranquillise', 'ease', 'stock-still', 'relieve', 'however', 'nevertheless', 'tranquilize', 'motionless', 'hush_up', 'withal']",Tracts published by American Tract Society
earth,"['worldly_concern', 'earth', 'globe', 'terra_firma', 'world', 'Earth', 'dry_land', 'land', 'solid_ground', 'ground', 'earthly_concern']",Tracts published by American Tract Society
What,[],Tracts published by American Tract Society
as,"['A', 'atomic_number_33', 'axerophthol', 'amp', 'American_Samoa', 'type_A', 'adenine', 'as', 'group_A', 'every_bit', 'AS', 'Eastern_Samoa', 'vitamin_A', 'equally', 'deoxyadenosine_monophosphate', 'angstrom', 'a', 'ampere', 'arsenic', 'As', 'angstrom_unit', 'antiophthalmic_factor']",Tracts published by American Tract Society
bliss,"['seventh_heaven', 'bliss', 'cloud_nine', 'walking_on_air', 'blissfulness']",Tracts published by American Tract Society
seeming,"['apparent', 'appear', 'seeming', 'look', 'ostensible', 'seem']",Tracts published by American Tract Society
they'll,[],Tracts published by American Tract Society
representative,"['illustration', 'congressman', 'voice', 'interpreter', 'representative', 'congresswoman', 'spokesperson', 'example', 'instance']",Tracts published by American Tract Society
discuss,"['discus', 'hash_out', 'talk_over', 'talk_about', 'saucer', 'discourse', 'discuss']",Tracts published by American Tract Society
daring,"['presume', 'venturous', 'make_bold', 'boldness', 'venturesome', 'audacious', 'hardihood', 'avant-garde', 'hardiness', 'daring', 'defy', 'dare']",Tracts published by American Tract Society
aware,"['cognisant', 'cognizant', 'aware', 'mindful']",Tracts published by American Tract Society
tested,"['tried', 'test', 'essay', 'quiz', 'try', 'well-tried', 'tried_and_true', 'prove', 'examine', 'screen', 'time-tested', 'try_out', 'tested']",Tracts published by American Tract Society
implied,"['involve', 'imply', 'incriminate', 'connote', 'entail', 'mean', 'inculpate']",Tracts published by American Tract Society
light,"['light_up', 'spark', 'ignitor', 'lightheaded', 'light-headed', 'luminance', 'lite', 'calorie-free', 'easy', 'Christ_Within', 'igniter', 'clear', 'sparkle', 'Inner_Light', 'faint', 'light_source', 'light-colored', 'visible_radiation', 'ignite', 'lightness', 'twinkle', 'perch', 'get_down', 'short', 'idle', 'illume', 'loose', 'illuminate', 'wanton', 'illumine', 'tripping', 'luminousness', 'light', 'unhorse', 'weak', 'lighting', 'lightly', 'alight', 'scant', 'fall', 'visible_light', 'brightness', 'unaccented', 'abstemious', 'sluttish', 'Light_Within', 'swooning', 'wakeful', 'illumination', 'Light', 'lightsome', 'low-cal', 'fire_up', 'promiscuous', 'unclouded', 'brightness_level', 'dismount', 'clean', 'lighter', 'get_off', 'luminosity']",Tracts published by American Tract Society
I,"['one', 'I', 'iodin', 'atomic_number_53', 'single', 'ace', 'i', 'iodine', 'unity', '1', 'ane']",Tracts published by American Tract Society
stood,"['remain_firm', 'stomach', 'tolerate', 'abide', 'digest', 'endure', 'bear', 'fend', 'place_upright', 'support', 'stand', 'put_up', 'resist', 'stand_up', 'suffer', 'brook', 'stick_out']",Tracts published by American Tract Society
Pragmatism,"['realism', 'pragmatism']",Tracts published by American Tract Society
abide,"['stomach', 'abide', 'bide', 'digest', 'endure', 'bear', 'tolerate', 'support', 'stand', 'put_up', 'stay', 'suffer', 'brook', 'stick_out']",Tracts published by American Tract Society
more,"['Thomas_More', 'more', 'to_a_greater_extent', 'Sir_Thomas_More', 'More', 'more_than']",Tracts published by American Tract Society
most,"['nigh', 'virtually', 'about', 'most', 'nearly', 'well-nigh', 'almost', 'near', 'to_the_highest_degree']",Tracts published by American Tract Society
deep,"['recondite', 'inscrutable', 'abstruse', 'trench', 'mysterious', 'oceanic_abyss', 'deep', 'deeply', 'rich', 'mystifying', 'thick', 'late', 'cryptic', 'bass', 'cryptical']",Tracts published by American Tract Society
advances,"['cash_advance', 'boost', 'set_ahead', 'get_along', 'throw_out', 'win', 'make_headway', 'raise', 'come_along', 'encourage', 'pull_ahead', 'gain_ground', 'progression', 'feeler', 'procession', 'betterment', 'shape_up', 'forward_motion', 'advancement', 'kick_upstairs', 'get_on', 'promote', 'approach', 'move_on', 'come_on', 'march_on', 'overture', 'bring_forward', 'rise', 'onward_motion', 'pass_on', 'get_ahead', 'improvement', 'progress', 'gain', 'upgrade', 'supercharge', 'further', 'elevate', 'go_on', 'advance']",Tracts published by American Tract Society
Him,[],Tracts published by American Tract Society
path,"['track', 'way_of_life', 'itinerary', 'course', 'route', 'way', 'path']",Tracts published by American Tract Society
into,[],Tracts published by American Tract Society
member,"['extremity', 'appendage', 'penis', 'phallus', 'fellow_member', 'member']",Tracts published by American Tract Society
commendable,"['admirably', 'applaudable', 'praiseworthy', 'laudable', 'praiseworthily', 'laudably', 'commendable']",Tracts published by American Tract Society
my,[],Tracts published by American Tract Society
joys,"['joyfulness', 'pleasure', 'gladden', 'joy', 'joyousness', 'delight', 'rejoice']",Tracts published by American Tract Society
difficult,"['unmanageable', 'hard', 'difficult']",Tracts published by American Tract Society
stiff,"['plastered', 'pixilated', 'starchy', 'cockeyed', 'sloshed', 'buckram', 'loaded', 'rigid', 'cadaver', 'besotted', 'fuddled', 'smashed', 'tight', 'remains', 'blotto', 'slopped', 'soused', 'unwavering', 'stiffly', 'unbendable', 'pie-eyed', 'clay', 'firm', 'potent', 'steadfast', 'pissed', 'blind_drunk', 'unshakable', 'stiff', 'sozzled', 'wet', 'steady', 'crocked', 'soaked', 'squiffy', 'corpse', 'unfaltering', 'strong']",Tracts published by American Tract Society
an,"['Associate_in_Nursing', 'AN']",Tracts published by American Tract Society
Never,"[""ne'er"", 'never']",Tracts published by American Tract Society
beat,"['pound', 'outwit', 'bushed', 'tick', 'wash_up', 'dumbfound', 'beat_up', 'nonplus', 'heartbeat', 'stupefy', 'dead', 'shell', 'beatnik', 'round', 'vex', 'thump', 'scramble', 'exhaust', 'pulsation', 'stick', 'ticktock', 'bewilder', 'beat_out', 'ticktack', 'tucker_out', 'tucker', 'meter', 'outsmart', 'all_in', 'metre', 'get', 'rhythm', 'baffle', 'work_over', 'outfox', 'gravel', 'vanquish', 'amaze', 'mystify', 'flap', 'circumvent', 'pose', 'quiver', 'pulse', 'cadence', 'pulsate', 'puzzle', 'flummox', 'beat', 'thrum', 'overreach', 'musical_rhythm', 'perplex', 'drum', 'trounce', 'bunk', 'crush', 'measure']",Tracts published by American Tract Society
50,"['fifty', '50', 'L', 'l']",Tracts published by American Tract Society
alone,"['solitary', 'lonely', 'entirely', 'unaccompanied', 'unique', 'only', 'solo', 'alone', 'unequaled', 'exclusively', 'solely', 'unparalleled', 'lone', 'unequalled']",Tracts published by American Tract Society
spite,"['wound', 'venom', 'bruise', 'spitefulness', 'maliciousness', 'offend', 'injure', 'malice', 'cattiness', 'bitchiness', 'nastiness', 'hurt', 'spite']",Tracts published by American Tract Society
gave,"['generate', 'return', 'render', 'make', 'consecrate', 'cave_in', 'have', 'fall_in', 'gift', 'contribute', 'collapse', 'ease_up', 'impart', 'leave', 'turn_over', 'move_over', 'feed', 'throw', 'commit', 'chip_in', 'break', 'pay', 'founder', 'pass', 'dedicate', 'reach', 'kick_in', 'pass_on', 'yield', 'grant', 'hand', 'devote', 'afford', 'establish', 'open', 'give', 'present', 'hold', 'apply', 'give_way', 'sacrifice']",Tracts published by American Tract Society
hope,"['Leslie_Townes_Hope', 'Hope', 'hope', 'promise', 'go_for', 'trust', 'Bob_Hope', 'desire']",Tracts published by American Tract Society
Your,[],Tracts published by American Tract Society
appetites,"['appetite', 'appetence', 'appetency']",Tracts published by American Tract Society
look,"['take_care', 'flavour', 'calculate', 'look', 'bet', 'see', 'smell', 'search', 'tone', 'expect', 'appear', 'reckon', 'feeling', 'face', 'depend', 'count', 'front', 'feel', 'spirit', 'attend', 'facial_expression', 'flavor', 'wait', 'seem', 'expression', 'aspect', 'await', 'looking', 'looking_at']",Tracts published by American Tract Society
deepest,"['recondite', 'inscrutable', 'abstruse', 'mysterious', 'deep', 'rich', 'mystifying', 'thick', 'cryptic', 'bass', 'cryptical']",Tracts published by American Tract Society
all-time,['all-time'],Tracts published by American Tract Society
generation,"['contemporaries', 'coevals', 'propagation', 'genesis', 'generation', 'multiplication']",Tracts published by American Tract Society
avenues,"['avenue', 'boulevard']",Tracts published by American Tract Society
assuredly,['assuredly'],Tracts published by American Tract Society
thousand,"['G', 'yard', 'M', 'grand', 'K', 'one_thousand', 'chiliad', 'thou', 'm', 'k', 'thousand', '1000']",Tracts published by American Tract Society
men,"['valet', 'military_man', 'human', 'mankind', 'Isle_of_Man', 'adult_male', 'homo', 'humanity', 'piece', 'men', 'manpower', 'humans', 'Man', 'human_being', 'military_personnel', 'hands', 'gentleman', 'serviceman', 'man', 'work_force', 'human_beings', 'workforce', 'world', ""gentleman's_gentleman"", 'humankind', 'valet_de_chambre', 'human_race']",Tracts published by American Tract Society
noticed,"['noticed', 'point_out', 'detect', 'observe', 'note', 'notice', 'find', 'acknowledge', 'comment', 'mark', 'remark', 'discover']",Tracts published by American Tract Society
appear,"['come_out', 'appear', 'look', 'seem', 'come_along']",Tracts published by American Tract Society
neither,['neither'],Tracts published by American Tract Society
about,"['nigh', 'around', 'virtually', 'about', 'astir', 'approximately', 'roughly', 'most', 'nearly', 'well-nigh', 'close_to', 'or_so', 'almost', 'more_or_less', 'some', 'near', 'just_about']",Tracts published by American Tract Society
words,"['quarrel', 'Word', 'Holy_Scripture', 'articulate', 'parole', 'password', 'countersign', 'lyric', 'formulate', 'row', 'Book', 'wrangle', 'speech', 'phrase', 'word_of_honor', 'words', 'Bible', 'Scripture', 'give_voice', 'Son', 'Logos', 'run-in', 'tidings', 'watchword', ""actor's_line"", 'Christian_Bible', 'Holy_Writ', 'news', 'give-and-take', 'intelligence', 'Word_of_God', 'Good_Book', 'language', 'discussion', 'dustup', 'word']",Tracts published by American Tract Society
obviously,"['evidently', 'patently', 'plainly', 'obviously', 'plain', 'apparently', 'manifestly']",Tracts published by American Tract Society
Virgin,"['virtuous', 'vestal', 'virgin', 'pure', 'Virgo', 'Virgo_the_Virgin', 'Virgin', 'virginal']",Tracts published by American Tract Society
gnawing,"['wear_away', 'gnaw', 'gnaw_at', 'erode', 'eat_at']",Tracts published by American Tract Society
Russians,['Russian'],Tracts published by American Tract Society
leave,"['get_out', 'leave_alone', 'go_away', 'entrust', 'allow_for', 'exit', 'go_out', 'pull_up_stakes', 'go_forth', 'impart', 'allow', 'leave', 'provide', 'depart', 'leave-taking', 'will', 'pass_on', 'farewell', 'bequeath', 'forget', 'leave_behind', 'lead', 'parting', 'result', 'give', 'leave_of_absence']",Tracts published by American Tract Society
claims,"['claim', 'exact', 'title', 'lay_claim', 'take', 'call', 'arrogate']",Tracts published by American Tract Society
Head,"['drumhead', 'headspring', 'top_dog', 'promontory', 'chief', 'channelise', 'guide', 'psyche', 'fountainhead', 'maneuver', 'school_principal', 'question', 'read/write_head', 'mind', 'head', 'head_word', 'manoeuver', 'heading', 'manoeuvre', 'head_teacher', 'steer', 'direct', 'caput', 'point', 'header', 'head_up', 'oral_sex', 'headland', 'nous', 'pass', 'principal', 'channelize', 'forefront', 'lead', 'headway', 'capitulum', 'foreland', 'straits', 'brain']",Tracts published by American Tract Society
why,"['wherefore', 'why']",Tracts published by American Tract Society
sinners,"['sinner', 'evildoer']",Tracts published by American Tract Society
wilt,"['wilt_disease', 'droop', 'wilting', 'wilt']",Tracts published by American Tract Society
bars,"['legal_community', 'cake', 'BAR', 'stop', 'Browning_automatic_rifle', 'debar', 'banish', 'exclude', 'stripe', 'blockade', 'barroom', 'block_off', 'taproom', 'block', 'bars', 'relegate', 'prevention', 'barricade', 'legal_profession', 'streak', 'saloon', 'parallel_bars', 'block_up', 'ginmill', 'bar', 'measure']",Tracts published by American Tract Society
fool,"['frivol_away', 'tomfool', 'patsy', 'sucker', 'put_on', 'take_in', 'saphead', 'muggins', 'dupe', 'fool_away', 'put_one_over', 'befool', 'fall_guy', 'chump', 'slang', 'sap', 'mug', 'fritter_away', 'arse_around', 'mark', 'motley_fool', 'put_one_across', 'soft_touch', 'horse_around', 'fool', 'dissipate', 'cod', 'gull', 'fool_around', 'jester', 'fritter', 'shoot']",Tracts published by American Tract Society
drink,"['beverage', 'tope', 'booze', 'imbibe', 'boozing', 'drink_in', 'pledge', 'salute', 'drunkenness', 'wassail', 'drinkable', 'drink', 'toast', 'drinking', 'potable', 'swallow', 'deglutition', 'fuddle', 'crapulence']",Tracts published by American Tract Society
Our,[],Tracts published by American Tract Society
evidences,"['certify', 'manifest', 'bear_witness', 'prove', 'evidence', 'tell', 'demonstrate', 'show', 'grounds', 'attest', 'testify']",Tracts published by American Tract Society
old,"['honest-to-god', 'former', 'sometime', 'erstwhile', 'older', 'quondam', 'honest-to-goodness', 'sure-enough', 'old', 'previous', 'onetime', 'Old', 'one-time']",Tracts published by American Tract Society
believeth,[],Tracts published by American Tract Society
speaking,"['public_speaking', 'utter', 'speech_production', 'address', 'talk', 'speak', 'mouth', 'speaking', 'oral_presentation', 'verbalize', 'speechmaking', 'verbalise']",Tracts published by American Tract Society
become,"['get', 'suit', 'go', 'turn', 'become']",Tracts published by American Tract Society
it,"['IT', 'information_technology']",Tracts published by American Tract Society
Now,"['immediately', 'today', 'nowadays', 'straightaway', 'directly', 'like_a_shot', 'instantly', 'right_away', 'now', 'at_present', 'at_once', 'straight_off', 'forthwith']",Tracts published by American Tract Society
national,"['home', 'internal', 'interior', 'subject', 'national']",Tracts published by American Tract Society
How,[],Tracts published by American Tract Society
however,"['still', 'nonetheless', 'notwithstanding', 'yet', 'however', 'all_the_same', 'even_so', 'withal', 'nevertheless']",Tracts published by American Tract Society
easier,"['comfortable', 'light', 'well-off', 'leisurely', 'easy', 'prosperous', 'gentle', 'promiscuous', 'easygoing', 'well-fixed', 'well-heeled', 'loose', 'sluttish', 'wanton', 'well-to-do', 'well-situated', 'soft']",Tracts published by American Tract Society
between,"[""'tween"", 'between', 'betwixt']",Tracts published by American Tract Society
No,"['No', 'atomic_number_102', 'nobelium', 'no', 'no_more']",Tracts published by American Tract Society
A.D.,"['A.D.', 'anno_Domini', 'AD']",Tracts published by American Tract Society
drowning,"['drown', 'overwhelm', 'swim', 'submerge']",Tracts published by American Tract Society
trying,"['seek', 'try', 'render', 'hear', 'test', 'adjudicate', 'sample', 'attempt', 'stressful', 'prove', 'try_on', 'stress', 'judge', 'try_out', 'strain', 'essay', 'taste', 'trying', 'nerve-racking', 'examine', 'assay', 'nerve-wracking']",Tracts published by American Tract Society
traditional,['traditional'],Tracts published by American Tract Society
use,"['economic_consumption', 'utilization', 'employment', 'employ', 'utilisation', 'use_of_goods_and_services', 'enjoyment', 'function', 'utilise', 'habituate', 'purpose', 'usage', 'exercise', 'habit', 'practice', 'expend', 'role', 'utilize', 'manipulation', 'use', 'consumption', 'usance', 'apply']",Tracts published by American Tract Society
above,"['above', 'to_a_higher_place', 'in_a_higher_place', 'higher_up', 'supra']",Tracts published by American Tract Society
satisfy,"['satisfy', 'fulfill', 'meet', 'gratify', 'live_up_to', 'fill', 'fulfil']",Tracts published by American Tract Society
includes,"['let_in', 'include', 'admit']",Tracts published by American Tract Society
grown,"['spring_up', 'uprise', 'big', 'full-grown', 'adult', 'arise', 'originate', 'raise', 'grow', 'acquire', 'maturate', 'develop', 'get', 'fully_grown', 'grownup', 'rise', 'produce', 'mature', 'turn', 'grown', 'farm']",Tracts published by American Tract Society
limits,"['terminal_point', 'point_of_accumulation', 'limitation', 'confine', 'circumscribe', 'demarcation_line', 'demarcation', 'limit', 'bound', 'set', 'define', 'trammel', 'determine', 'limit_point', 'fix', 'throttle', 'boundary', 'restrain', 'terminus_ad_quem', 'restrict', 'specify']",Tracts published by American Tract Society
away,"['forth', 'aside', 'outside', 'off', 'away', 'out', 'by']",Tracts published by American Tract Society
ceremonies,"['ceremony', 'observance', 'ceremonial', 'ceremonial_occasion']",Tracts published by American Tract Society
Resting,"[""catch_one's_breath"", 'lie', 'take_a_breather', 'remain', 'reside', 'pillow', 'rest', 'stay', 'repose', 'perch', 'breathe', 'roost']",Tracts published by American Tract Society
commands,"['instruction', 'bidding', 'dictation', 'overlook', 'statement', 'dominate', 'control', 'command', 'require', 'overtop', 'program_line', 'bid', 'mastery']",Tracts published by American Tract Society
true,"['unfeigned', 'dependable', 'on-key', 'true_up', 'lawful', 'admittedly', 'avowedly', 'honest', 'reliable', 'genuine', 'straight', 'true', 'rightful', 'dead_on_target', 'truthful', 'confessedly']",Tracts published by American Tract Society
is,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",Tracts published by American Tract Society
their,[],Tracts published by American Tract Society
learned,"['memorise', 'lettered', 'knowledgeable', 'teach', 'erudite', 'see', 'hear', 'well-educated', 'get_wind', 'memorize', 'learned', 'pick_up', 'conditioned', 'watch', 'acquire', 'find_out', 'ascertain', 'well-read', 'determine', 'check', 'larn', 'discover', 'study', 'get_word', 'take', 'con', 'read', 'instruct', 'learn', 'get_a_line', 'knowing']",Tracts published by American Tract Society
apparent,"['apparent', 'evident', 'manifest', 'seeming', 'ostensible', 'patent', 'plain', 'unmistakable']",Tracts published by American Tract Society
helps,"['assistance', 'serve', 'assistant', 'aid', 'avail', 'help_oneself', 'helper', 'service', 'facilitate', 'supporter', 'help', 'assist']",Tracts published by American Tract Society
Here,"['here', 'Hera', 'hither', 'Here']",Tracts published by American Tract Society
at,"['atomic_number_85', 'At', 'at', 'astatine']",Tracts published by American Tract Society
outcome,"['upshot', 'outcome', 'consequence', 'result', 'event', 'effect', 'final_result', 'issue', 'termination', 'resultant']",Tracts published by American Tract Society
shivering,"['trembling', 'shaky', 'chill', 'thrill', 'shivering', 'throb', 'shiver', 'shudder']",Tracts published by American Tract Society
feel,"['tactile_property', 'palpate', 'finger', 'spirit', 'experience', 'tone', 'feeling', 'flavour', 'sense', 'look', 'flavor', 'find', 'smell', 'feel']",Tracts published by American Tract Society
Son,"['Son', 'Logos', 'son', 'Word', 'boy']",Tracts published by American Tract Society
being,"['constitute', 'existence', 'equal', 'being', 'organism', 'embody', 'comprise', 'cost', 'represent', 'make_up', 'live', 'be', 'exist', 'beingness', 'follow', 'personify']",Tracts published by American Tract Society
dominating,"['overshadow', 'ascendent', 'command', 'rule', 'eclipse', 'ascendant', 'master', 'overlooking', 'commanding', 'dominating', 'overlook', 'bossy', 'prevail', 'high-and-mighty', 'predominate', 'reign', 'peremptory', 'overtop', 'dominate', 'magisterial', 'autocratic']",Tracts published by American Tract Society
personal,['personal'],Tracts published by American Tract Society
affections,"['tenderness', 'philia', 'heart', 'warmness', 'warmheartedness', 'fondness', 'affectionateness', 'affection']",Tracts published by American Tract Society
fruits,"['fruit', 'yield']",Tracts published by American Tract Society
were,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",Tracts published by American Tract Society
say,"['order', 'say', 'aver', 'allege', 'enounce', 'read', 'pronounce', 'articulate', 'suppose', 'tell', 'enunciate', 'state', 'sound_out', 'enjoin']",Tracts published by American Tract Society
promised,"['predict', 'anticipate', 'promise', 'foretell', 'forebode', 'assure', 'prognosticate', 'call']",Tracts published by American Tract Society
name,"['gens', 'describe', 'make', 'advert', 'list', 'figure', 'diagnose', 'key', 'refer', 'constitute', 'appoint', 'public_figure', 'key_out', 'cite', 'call', 'name', 'epithet', 'identify', 'mention', 'distinguish', 'discover', 'bring_up', 'nominate']",Tracts published by American Tract Society
nothing,"['cipher', 'nil', 'zip', 'aught', 'zero', 'nada', 'nothing', 'goose_egg', 'naught', 'zilch', 'cypher', 'nix', 'null', 'zippo']",Tracts published by American Tract Society
myself,[],Tracts published by American Tract Society
natural,"['born', 'lifelike', 'raw', 'rude', 'cancel', 'instinctive', 'natural', 'innate']",Tracts published by American Tract Society
hearts,"['bosom', 'tenderness', 'fondness', 'affectionateness', 'substance', 'nitty-gritty', 'philia', 'meat', 'kernel', 'warmheartedness', 'nerve', 'marrow', 'nub', 'core', 'heart_and_soul', 'spirit', 'gist', 'ticker', 'hearts', 'eye', 'affection', 'inwardness', 'spunk', 'pump', 'heart', 'pith', 'mettle', 'center', 'sum', 'warmness', 'middle', 'essence', 'centre', 'Black_Maria']",Tracts published by American Tract Society
Lord's,[],Tracts published by American Tract Society
physical,"['strong-arm', 'forcible', 'physical']",Tracts published by American Tract Society
yours,[],Tracts published by American Tract Society
Bible-emancipated,[],Tracts published by American Tract Society
bedside,['bedside'],Tracts published by American Tract Society
said,"['order', 'say', 'aver', 'said', 'allege', 'aforementioned', 'enounce', 'read', 'pronounce', 'articulate', 'suppose', 'tell', 'enunciate', 'state', 'sound_out', 'aforesaid', 'enjoin']",Tracts published by American Tract Society
according,"['harmonise', 'consort', 'grant', 'accord', 'agree', 'according', 'harmonize', 'fit_in', 'allot', 'concord']",Tracts published by American Tract Society
higher,"['eminent', 'gamey', 'higher', 'mellow', 'high', 'in_high_spirits', 'high-pitched', 'gamy']",Tracts published by American Tract Society
take,"['claim', 'return', 'select', 'necessitate', 'make', 'bring', 'take_away', 'take_in', 'submit', 'postulate', 'aim', 'accept', 'demand', 'take_up', 'engage', 'charter', 'occupy', 'call_for', 'issue', 'fill', 'rent', 'payoff', 'deal', 'exact', 'assume', 'take_aim', 'have', 'guide', 'ingest', 'consume', 'acquire', 'admit', 'subscribe', 'pick_out', 'hire', 'get', 'involve', 'direct', 'withdraw', 'convey', 'takings', 'drive', 'train', 'take_on', 'contain', 'carry', 'strike', 'pack', 'subscribe_to', 'consider', 'yield', 'proceeds', 'get_hold_of', 'take', 'lead', 'film', 'remove', 'read', 'study', 'contract', 'use_up', 'look_at', 'conduct', 'adopt', 'ask', 'require', 'learn', 'lease', 'hold', 'choose', 'shoot', 'need']",Tracts published by American Tract Society
treatise,['treatise'],Tracts published by American Tract Society
present,"['nowadays', 'submit', 'lay_out', 'stage', 'confront', 'demo', 'gift', 'introduce', 'face', 'salute', 'portray', 'award', 'represent', 'demonstrate', 'show', 'pose', 'exhibit', 'deliver', 'present', 'give', 'present_tense', 'acquaint']",Tracts published by American Tract Society
America,"['U.S.', 'US', 'the_States', 'United_States_of_America', 'United_States', 'America', 'U.S.A.', 'USA']",Tracts published by American Tract Society
talents,"['gift', 'natural_endowment', 'endowment', 'talent']",Tracts published by American Tract Society
As,"['A', 'atomic_number_33', 'axerophthol', 'amp', 'American_Samoa', 'type_A', 'adenine', 'as', 'group_A', 'every_bit', 'AS', 'Eastern_Samoa', 'vitamin_A', 'equally', 'deoxyadenosine_monophosphate', 'angstrom', 'a', 'ampere', 'arsenic', 'As', 'angstrom_unit', 'antiophthalmic_factor']",Tracts published by American Tract Society
divorce,"['dissociate', 'disassociate', 'disjoint', 'split_up', 'divorcement', 'disunite', 'divorce']",Tracts published by American Tract Society
