w,vector_semantico
particular,"['finical', 'particular', 'particular_proposition', 'peculiar', 'detail', 'fussy', 'picky', 'special', 'item', 'exceptional', 'finicky', 'specific', 'especial']",High Fidelity
strait-laced,"['priggish', 'prudish', 'puritanical', 'straitlaced', 'strait-laced', 'straightlaced', 'prissy', 'prim', 'victorian', 'square-toed', 'tight-laced', 'straight-laced']",High Fidelity
approach,"['glide_path', 'access', 'approaching', 'set_about', 'feeler', 'approach_shot', 'go_up', 'approach', 'coming', 'draw_close', 'come_near', 'plan_of_attack', 'overture', 'glide_slope', 'near', 'approach_path', 'go_about', 'attack', 'draw_near', 'come_on', 'advance', 'border_on']",High Fidelity
Belgian,['Belgian'],High Fidelity
cleaner,"['cleanser', 'white', 'cleaner', 'uncontaminating', 'clean', 'fair', 'neat', 'fresh', 'blank', 'unclouded', 'unobjectionable', 'clean-living', 'clear', 'light', 'dry_cleaner', 'sportsmanlike', 'uninfected', 'sporty', 'sporting', 'cleansing_agent']",High Fidelity
resonance,"['ringing', 'reverberance', 'plangency', 'resonance', 'sonorousness', 'rapport', 'vibrancy', 'sonority']",High Fidelity
substance,"['meat', 'pith', 'heart_and_soul', 'marrow', 'nitty-gritty', 'essence', 'inwardness', 'substance', 'means', 'message', 'content', 'kernel', 'centre', 'core', 'meaning', 'subject_matter', 'heart', 'nub', 'gist', 'center', 'sum']",High Fidelity
Roloff,[],High Fidelity
interest,"['sake', 'involvement', 'worry', 'matter_to', 'interestingness', 'interest_group', 'concern', 'interest', 'pastime', 'occupy', 'pursuit', 'stake']",High Fidelity
tightly,['tightly'],High Fidelity
testimony,"['testimony', 'testimonial']",High Fidelity
delicious,"['delectable', 'delightful', 'toothsome', 'scrumptious', 'pleasant-tasting', 'delicious', 'luscious', 'Delicious', 'yummy']",High Fidelity
humanity,"['man', 'humankind', 'humans', 'manhood', 'humanity', 'world', 'human_beings', 'human_race', 'humanness', 'mankind']",High Fidelity
rugged,"['furrowed', 'broken', 'rugged', 'tough']",High Fidelity
years,"['old_age', 'yr', 'geezerhood', 'days', 'year', 'twelvemonth', 'age', 'long_time', 'class', 'eld', 'years']",High Fidelity
comfortable,"['comfy', 'well-situated', 'well-off', 'well-heeled', 'well-fixed', 'prosperous', 'easy', 'comfortable', 'well-to-do']",High Fidelity
feet,"['foot', 'animal_foot', 'invertebrate_foot', 'groundwork', 'infantry', 'metrical_unit', 'metrical_foot', 'understructure', 'human_foot', 'pes', 'substructure', 'base', 'ft', 'fundament', 'foundation']",High Fidelity
intensity,"['chroma', 'saturation', 'loudness', 'vividness', 'intensiveness', 'intensity', 'volume', 'intensity_level', 'strength']",High Fidelity
discs,"['record', 'platter', 'magnetic_disk', 'magnetic_disc', 'disc', 'disk', 'phonograph_record', 'saucer', 'phonograph_recording']",High Fidelity
Scheherazade,[],High Fidelity
our,[],High Fidelity
appealing,"['invoke', 'attract', 'likeable', 'likable', 'appeal', 'appealing', 'sympathetic']",High Fidelity
being,"['equal', 'comprise', 'constitute', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'existence', 'live', 'organism', 'being', 'beingness']",High Fidelity
claim,"['title', 'call', 'arrogate', 'lay_claim', 'take', 'exact', 'claim']",High Fidelity
true,"['true_up', 'dead_on_target', 'reliable', 'truthful', 'rightful', 'unfeigned', 'confessedly', 'on-key', 'honest', 'dependable', 'genuine', 'avowedly', 'straight', 'true', 'admittedly', 'lawful']",High Fidelity
if,[],High Fidelity
marks,"['chump', 'tick', 'Simon_Marks', 'distinguish', 'strike_off', 'marking', 'commemorate', 'strike_out', 'label', 'Saint_Mark', 'crisscross', 'stigmatise', 'brand', 'note', 'sign', 'soft_touch', 'Gospel_According_to_Mark', 'marker', 'First_Baron_Marks_of_Broughton', 'scar', ""bull's_eye"", 'mark', 'cross_off', 'grade', 'Deutsche_Mark', 'stigma', 'set', 'cross_out', 'check', 'print', 'punctuate', 'tag', 'St._Mark', 'gull', 'nock', 'cross', 'denounce', 'stain', 'target', 'bell_ringer', 'scrape', 'pit', 'German_mark', 'check_off', 'patsy', 'Deutschmark', 'score', 'pock', 'tick_off', 'mark_off', 'mug', 'fool', 'fall_guy', 'Marks', 'home_run', 'stigmatize', 'notice', 'Mark', 'sucker', 'scratch', 'differentiate']",High Fidelity
only,"['only', 'entirely', 'sole', 'merely', 'simply', 'only_when', 'solitary', 'lone', 'just', 'exclusively', 'alone', 'only_if', 'solely', 'lonesome', 'but']",High Fidelity
Westminster,"['City_of_Westminster', 'Westminster']",High Fidelity
hand,"['hand', 'give', 'manus', 'deal', 'handwriting', 'reach', 'mitt', 'script', 'hired_man', 'hired_hand', 'helping_hand', 'pass', 'pass_on', 'turn_over', 'paw', 'bridge_player']",High Fidelity
Ma,"['mA', 'mammy', 'mamma', 'mum', 'Master_of_Arts', 'milliampere', 'Massachusetts', 'ma', 'MA', 'AM', 'Artium_Magister', 'Bay_State', 'mom', 'mummy', 'momma', 'mama', 'mommy', 'Old_Colony']",High Fidelity
scherzo,['scherzo'],High Fidelity
an,"['AN', 'Associate_in_Nursing']",High Fidelity
responses,"['reply', 'answer', 'reception', 'response', 'reaction']",High Fidelity
bits,"['fleck', 'bite', 'chip', 'number', 'moment', 'morsel', 'second', 'piece', 'flake', 'spot', 'scrap', 'snatch', 'bit', 'mo', 'minute', 'act', 'routine', 'turn']",High Fidelity
gossamer,"['cobwebby', 'filmy', 'gauzy', 'vapourous', 'gossamer', 'ethereal', 'gauze-like', 'diaphanous', 'sheer', 'see-through', 'vaporous', 'cobweb', 'transparent']",High Fidelity
have,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'wealthy_person', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'rich_person', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']",High Fidelity
multiplied,"['multiply', 'multiplied', 'manifold', 'breed', 'reproduce', 'procreate']",High Fidelity
variation,"['variant', 'variation', 'fluctuation', 'pas_seul', 'sport', 'magnetic_declination', 'edition', 'mutation', 'version', 'magnetic_variation', 'mutant', 'variance']",High Fidelity
Aeschbacher,[],High Fidelity
five,"['five-spot', 'Phoebe', 'basketball_team', 'five', 'fin', 'quintuplet', 'v', 'fivesome', 'quintet', 'cinque', '5', 'Little_Phoebe', 'V', 'quint', 'pentad']",High Fidelity
quantitatively,['quantitatively'],High Fidelity
miss,"['fille', 'lose', 'miss', 'neglect', 'overlook', 'young_woman', 'misfire', 'drop', 'omit', 'lack', 'escape', 'young_lady', 'leave_out', 'girl', 'Miss', 'overleap', 'missy', 'pretermit']",High Fidelity
distinctly,"['clearly', 'distinctly']",High Fidelity
Pro,"['pro', 'professional']",High Fidelity
difficulty,"['trouble', 'difficulty', 'difficultness']",High Fidelity
diminished,"['decrease', 'vitiated', 'atrophied', 'belittled', 'small', 'belittle', 'diminished', 'wasted', 'lessen', 'diminish', 'lessened', 'weakened', 'fall']",High Fidelity
creating,"['create', 'produce', 'make']",High Fidelity
valuable,"['worthful', 'valuable']",High Fidelity
example,"['exemplar', 'good_example', 'object_lesson', 'representative', 'instance', 'deterrent_example', 'exercise', 'model', 'lesson', 'illustration', 'example', 'case']",High Fidelity
indications,"['indicant', 'reading', 'indication', 'meter_reading', 'denotation']",High Fidelity
charms,"['spell', 'magic_spell', 'enamour', 'appealingness', 'influence', 'catch', 'appeal', 'beguile', 'tempt', 'charm', 'entrance', 'capture', 'fascinate', 'magical_spell', 'good_luck_charm', 'enchant', 'becharm', 'captivate', 'trance', 'bewitch', 'enamor']",High Fidelity
Victor,"['master', 'victor', 'winner', 'superior']",High Fidelity
associate,"['associate_degree', 'familiar', 'fellow', 'relate', 'affiliate', 'associate', 'link', 'consort', 'comrade', 'assort', 'consociate', 'link_up', 'companion', 'connect', 'colligate', 'tie_in']",High Fidelity
be,"['equal', 'atomic_number_4', 'comprise', 'represent', 'cost', 'embody', 'follow', 'glucinium', 'be', 'exist', 'make_up', 'beryllium', 'personify', 'live', 'Be', 'constitute']",High Fidelity
Special,"['particular', 'peculiar', 'special', 'exceptional', 'extra', 'limited', 'especial']",High Fidelity
clearer,"['cleared', 'unclouded', 'clear', 'unmortgaged', 'clean', 'exonerated', 'vindicated', 'clear-cut', 'exculpated', 'readable', 'light', 'open', 'well-defined', 'absolved', 'clean-cut', 'decipherable', 'percipient']",High Fidelity
Telefunken,[],High Fidelity
contrabass,"['bass_viol', 'double-bass', 'string_bass', 'bull_fiddle', 'double_bass', 'contrabass', 'bass_fiddle']",High Fidelity
but,"['only', 'simply', 'merely', 'just', 'but']",High Fidelity
pronounced,"['say', 'judge', 'label', 'sound_out', 'enounce', 'pronounce', 'enunciate', 'marked', 'articulate', 'pronounced']",High Fidelity
Of,[],High Fidelity
something,[],High Fidelity
background,"['background', 'backcloth', 'screen_background', 'ground', 'background_knowledge', 'downplay', 'backdrop', 'background_signal', 'desktop', 'setting', 'scope', 'play_down']",High Fidelity
movement,"['apparent_motion', 'drive', 'crusade', 'motility', 'motion', 'movement', 'cause', 'social_movement', 'effort', 'apparent_movement', 'bowel_movement', 'campaign', 'move', 'front', 'bm', 'drift', 'trend']",High Fidelity
last,"['finale', 'death', 'survive', 'hold_out', 'terminal', 'close', 'utmost', 'final_stage', 'concluding', 'end', 'in_conclusion', 'finally', 'stopping_point', 'live_on', 'lastly', 'go', 'last', ""shoemaker's_last"", 'endure', 'finish', ""cobbler's_last"", 'lowest', 'conclusion', 'last-place', 'final', 'hold_up', 'finis', 'live', 'net']",High Fidelity
crippled,"['stultify', 'gimpy', 'lame', 'crippled', 'game', 'cripple', 'halt', 'halting']",High Fidelity
beginning,"['commencement', 'get', 'set_about', 'source', 'showtime', 'outset', 'commence', 'first', 'root', 'set_out', 'offset', 'get-go', 'lead_off', 'get_down', 'beginning', 'kickoff', 'start', 'start_out', 'begin', 'rootage', 'origin', 'starting_time']",High Fidelity
reading,"['reading_material', 'show', 'version', 'record', 'recitation', 'interpret', 'scan', 'register', 'study', 'interpretation', 'recital', 'learn', 'reading', 'take', 'Reading', 'read', 'say', 'understand', 'indication', 'translate', 'meter_reading']",High Fidelity
light,"['illumination', 'Inner_Light', 'tripping', 'Christ_Within', 'brightness', 'visible_radiation', 'dismount', 'loose', 'scant', 'faint', 'promiscuous', 'sparkle', 'Light_Within', 'lighting', 'ignite', 'light-colored', 'clean', 'lite', 'visible_light', 'perch', 'lightsome', 'spark', 'abstemious', 'lighter', 'luminosity', 'short', 'lightly', 'illuminate', 'luminance', 'lightheaded', 'light_source', 'get_down', 'unclouded', 'unaccented', 'clear', 'Light', 'swooning', 'illumine', 'idle', 'wanton', 'light', 'fire_up', 'alight', 'light-headed', 'wakeful', 'light_up', 'easy', 'weak', 'ignitor', 'illume', 'sluttish', 'fall', 'igniter', 'calorie-free', 'low-cal', 'get_off', 'unhorse', 'twinkle', 'lightness', 'brightness_level', 'luminousness']",High Fidelity
perfect,"['double-dyed', 'gross', 'staring', 'complete', 'perfective_tense', 'stark', 'consummate', 'utter', 'perfect_tense', 'arrant', 'perfect', 'pure', 'sodding', 'thoroughgoing', 'hone', 'perfective', 'everlasting', 'unadulterated']",High Fidelity
Presto,['presto'],High Fidelity
master,"['master_copy', 'primary', 'dominate', 'schoolmaster', 'passe-partout', 'headmaster', 'overlord', 'get_the_hang', 'surmount', 'professional', 'captain', 'passkey', 'superior', 'subdue', 'get_over', 'lord', 'master_key', 'sea_captain', 'victor', 'principal', 'maestro', 'skipper', 'master', 'chief', 'original', 'main', 'control', 'overcome']",High Fidelity
convey,"['channel', 'bring', 'get', 'impart', 'carry', 'take', 'express', 'fetch', 'communicate', 'conduct', 'convey', 'transmit']",High Fidelity
effect,"['outcome', 'impression', 'issue', 'gist', 'effectuate', 'essence', 'set_up', 'consequence', 'burden', 'core', 'force', 'result', 'upshot', 'event', 'effect']",High Fidelity
Arte's,[],High Fidelity
accumulation,"['collection', 'accumulation', 'aggregation', 'accrual', 'accruement', 'assemblage', 'accretion']",High Fidelity
And,[],High Fidelity
recorded,"['record', 'recorded', 'tape', 'enter', 'show', 'commemorate', 'register', 'immortalize', 'immortalise', 'put_down', 'memorialise', 'read', 'memorialize']",High Fidelity
locating,"['place', 'emplacement', 'locating', 'settle', 'turn_up', 'situate', 'positioning', 'location', 'locate', 'position', 'localisation', 'localization', 'site', 'placement', 'fix']",High Fidelity
remains,"['remain', 'rest', 'continue', 'remains', 'stay_on', 'corpse', 'persist', 'clay', 'stiff', 'stay', 'cadaver']",High Fidelity
pianists,"['piano_player', 'pianist']",High Fidelity
long-awaited,[],High Fidelity
superb,"['superb', 'brilliant']",High Fidelity
genuine,"['literal', 'real', 'echt', 'unfeigned', 'genuine', 'actual', 'true']",High Fidelity
substantially,"['well', 'substantially', 'considerably']",High Fidelity
didn't,[],High Fidelity
ultravehement,[],High Fidelity
writing,"['authorship', 'publish', 'spell', 'penning', 'composition', 'save', 'written_material', 'piece_of_writing', 'committal_to_writing', 'pen', 'drop_a_line', 'writing', 'indite', 'write', 'compose']",High Fidelity
Decca,[],High Fidelity
finale,"['finale', 'last', 'closing_curtain', 'finish', 'stopping_point', 'conclusion', 'finis', 'coda', 'close']",High Fidelity
whole,"['whole', 'entirely', 'altogether', 'all', 'unit', 'unharmed', 'totally', 'unhurt', 'wholly', 'unscathed', 'completely', 'solid', 'unanimous', 'hale']",High Fidelity
performance,"['performance', 'operation', 'carrying_into_action', 'public_presentation', 'carrying_out', 'functioning', 'execution']",High Fidelity
lyric,"['lyric', 'lyrical', 'lyric_poem', 'language', 'words']",High Fidelity
marathon,"['endurance_contest', 'battle_of_Marathon', 'Marathon', 'marathon']",High Fidelity
now,"['now', 'forthwith', 'directly', 'immediately', 'straight_off', 'right_away', 'straightaway', 'at_present', 'instantly', 'nowadays', 'like_a_shot', 'today', 'at_once']",High Fidelity
produces,"['create', 'bring_forth', 'give_rise', 'get', 'green_groceries', 'produce', 'make', 'garden_truck', 'bring_on', 'farm', 'raise', 'acquire', 'grow', 'develop', 'bring_out', 'green_goods', 'bring_about']",High Fidelity
distinctive,"['distinctive', 'typical', 'classifiable']",High Fidelity
second,"['sec', 'second', 'bit', 'indorsement', 'secondment', 'second_base', 'minute', 's', 'second_gear', 'secondly', 'indorse', '2nd', 'moment', '2d', 'endorsement', 'irregular', 'mo', 'endorse', 'instant', 'back', 'arcsecond']",High Fidelity
pastel,['pastel'],High Fidelity
young,"['Whitney_Young', 'Danton_True_Young', 'Cy_Young', 'young', 'Pres_Young', 'new', 'Whitney_Moore_Young_Jr.', 'untested', 'youth', 'Lester_Willis_Young', 'Young', 'immature', 'offspring', 'Brigham_Young', 'Thomas_Young', 'untried', 'Loretta_Young', 'unseasoned', 'vernal', 'Edward_Young', 'youthful']",High Fidelity
touch,"['pinch', 'signature', 'sense_of_touch', 'affect', 'spot', 'bear_upon', 'reach', 'touch', 'tactual_sensation', 'concern', 'contact', 'touch_modality', 'trace', 'refer', 'bear_on', 'advert', 'impact', 'feeling', 'tint', 'stir', 'touching', 'touch_sensation', 'tactile_sensation', 'cutaneous_senses', 'meet', 'mite', 'extend_to', 'relate', 'skin_senses', 'pertain', 'soupcon', 'rival', 'partake', 'come_to', 'jot', 'tinct', 'ghost', 'equal', 'have-to_doe_with', 'speck', 'allude', 'disturb', 'adjoin', 'tinge', 'match', 'touch_on', 'hint']",High Fidelity
It,"['information_technology', 'IT']",High Fidelity
timbre,"['timber', 'tone', 'quality', 'timbre']",High Fidelity
``,[],High Fidelity
time,"['clock_time', 'meter', 'clock', 'metre', 'prison_term', 'clip', 'sentence', 'time', 'fourth_dimension']",High Fidelity
environments,"['surround', 'surroundings', 'environment', 'environs']",High Fidelity
will,"['will', 'bequeath', 'testament', 'leave', 'volition']",High Fidelity
first,"['commencement', 'low', 'showtime', 'outset', 'initiative', 'foremost', 'first', 'maiden', 'world-class', 'firstly', 'offset', 'low_gear', 'get-go', 'first_gear', 'initiatory', '1st', 'beginning', 'first_off', 'first_of_all', 'kickoff', 'start', 'inaugural', 'number_one', 'number_1', 'first-class_honours_degree', 'first_base', 'starting_time', 'for_the_first_time']",High Fidelity
Because,[],High Fidelity
reduce,"['trim_back', 'quash', 'reduce', 'tighten', 'cut', 'concentrate', 'bring_down', 'cut_back', 'deoxidize', 'repress', 'subdue', 'shorten', 'subjugate', 'boil_down', 'shrink', 'abbreviate', 'scale_down', 'abridge', 'foreshorten', 'trim_down', 'dilute', 'thin_out', 'melt_off', 'thin', 'slim_down', 'contract', 'keep_down', 'deoxidise', 'slim', 'trim', 'slenderize', 'come_down', 'cut_down', 'decoct', 'lose_weight']",High Fidelity
how,[],High Fidelity
discreetly,['discreetly'],High Fidelity
different,"['unlike', 'dissimilar', 'different']",High Fidelity
major,"['John_Roy_Major', 'Major', 'John_Major', 'major', 'John_R._Major']",High Fidelity
limited,"['limit', 'circumscribe', 'circumscribed', 'special', 'trammel', 'bound', 'modified', 'restrict', 'express', 'limited', 'confine', 'restrain', 'specify', 'determine', 'fix', 'throttle', 'set', 'define']",High Fidelity
qualities,"['timber', 'tone', 'quality', 'caliber', 'calibre', 'timbre', 'lineament', 'character']",High Fidelity
fifth,"['twenty_percent', '5th', 'one-fifth', 'fifth_part', 'fifth']",High Fidelity
made,"['urinate', 'get', 'realize', 'give', 'ca-ca', 'make', 'reach', 'do', 'arrive_at', 'cook', 'fix', 'pull_in', 'build', 'pass_water', 'constitute', 'name', 'create', 'hit', 'piss', 'bring_in', 'construct', 'prepare', 'produce', 'stool', 'take_a_crap', 'pee', 'induce', 'relieve_oneself', 'made', 'stimulate', 'gain', 'wee', 'attain', 'spend_a_penny', 'take_a_leak', 'seduce', 'pretend', 'clear', 'hold', 'make_water', 'make_up', 'progress_to', 'take', 'get_to', 'establish', 'take_in', 'shit', 'piddle', 'take_a_shit', 'nominate', 'work', 'ready', 'micturate', 'defecate', 'lay_down', 'throw', 'cause', 'form', 'score', 'wee-wee', 'make_believe', 'pee-pee', 'draw', 'crap', 'earn', 'realise', 'puddle', 'have']",High Fidelity
regarded,"['see', 'regard', 'consider', 'affect', 'view', 'involve', 'reckon']",High Fidelity
Babin-Festival,[],High Fidelity
Some,"['about', 'more_or_less', 'just_about', 'around', 'close_to', 'or_so', 'some', 'approximately', 'roughly']",High Fidelity
Schnabel-Pro,[],High Fidelity
pianist's,[],High Fidelity
demands,"['need', 'postulate', 'requirement', 'take', 'necessitate', 'ask', 'require', 'involve', 'demand', 'call_for', 'exact']",High Fidelity
acoustically,['acoustically'],High Fidelity
attain,"['hit', 'accomplish', 'achieve', 'attain', 'chance_upon', 'come_across', 'happen_upon', 'gain', 'make', 'reach', 'arrive_at', 'light_upon', 'come_upon', 'discover', 'chance_on', 'strike', 'fall_upon']",High Fidelity
romantic,"['wild-eyed', 'romantic', 'quixotic', 'amorous', 'romanticistic', 'amatory', 'romanticist']",High Fidelity
provide,"['ply', 'furnish', 'put_up', 'supply', 'provide', 'render', 'leave', 'bring_home_the_bacon', 'cater', 'allow_for', 'offer', 'allow']",High Fidelity
Brahmsian,[],High Fidelity
regret,"['ruefulness', 'repent', 'regret', 'sorrow', 'rue']",High Fidelity
imitation,"['fake', 'impersonation', 'caricature', 'imitation', 'faux', 'false', 'simulated']",High Fidelity
repertory,"['repertoire', 'repertory']",High Fidelity
result,"['outcome', 'final_result', 'resultant', 'solution', 'issue', 'resolution', 'solvent', 'resultant_role', 'ensue', 'consequence', 'termination', 'leave', 'answer', 'lead', 'result', 'upshot', 'event', 'effect']",High Fidelity
moreover,"['moreover', 'furthermore', 'what_is_more']",High Fidelity
teacher,"['teacher', 'instructor']",High Fidelity
struck,"['smitten', 'affect', 'take_up', 'impinge_on', 'move', 'come_upon', 'coin', 'light_upon', 'hit', 'chance_upon', 'come_across', 'excise', 'strike', 'run_into', 'collide_with', 'expunge', 'fall_upon', 'walk_out', 'shine', 'attain', 'assume', 'impress', 'take', 'come_to', 'mint', 'struck', 'fall', 'strickle', 'stricken', 'happen_upon', 'discover', 'chance_on', 'scratch']",High Fidelity
expected,"['wait', 'look', 'carry', 'await', 'expect', 'anticipate', 'ask', 'require', 'have_a_bun_in_the_oven', 'gestate', 'bear', 'expected']",High Fidelity
really,"['real', 'truly', 'really', 'very', 'actually', 'rattling', 'in_truth', 'genuinely']",High Fidelity
exactly,"['exactly', 'on_the_button', 'just', 'incisively', 'on_the_nose', 'on_the_dot', 'precisely']",High Fidelity
individual,"['soul', 'item-by-item', 'individual', 'someone', 'private', 'single', 'mortal', 'somebody', 'person', 'case-by-case']",High Fidelity
listener,"['listener', 'attender', 'auditor', 'hearer']",High Fidelity
clown's,[],High Fidelity
had,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']",High Fidelity
insight,"['penetration', 'perceptivity', 'brainwave', 'sixth_sense', 'insight', 'brainstorm', 'perceptiveness']",High Fidelity
alone,"['only', 'entirely', 'solo', 'solitary', 'lone', 'unique', 'exclusively', 'alone', 'lonely', 'unequaled', 'unparalleled', 'solely', 'unaccompanied', 'unequalled']",High Fidelity
under,"['nether', 'under', 'below']",High Fidelity
down,"['low', 'mastered', 'gloomy', 'depressed', 'downwardly', 'pull_down', 'polish', 'land', 'consume', 'pop', 'downwards', 'downward', 'shoot_down', 'dispirited', 'downhearted', 'fine-tune', 'belt_down', 'blue', 'refine', 'down_in_the_mouth', 'kill', 'knock_down', 'downcast', 'John_L._H._Down', 'down_pat', 'pour_down', 'Down', 'devour', 'pile', 'low-spirited', 'bolt_down', 'go_through', 'grim', 'down', 'toss_off', 'cut_down', 'down_feather', 'push_down', 'drink_down']",High Fidelity
are,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'are', 'ar', 'constitute']",High Fidelity
hilarity,"['hilarity', 'mirth', 'glee', 'mirthfulness', 'gleefulness']",High Fidelity
beguiled,"['beguiled', 'captivated', 'enamour', 'hoodwink', 'beguile', 'catch', 'charm', 'entrance', 'juggle', 'capture', 'enthralled', 'fascinate', 'charmed', 'enchant', 'becharm', 'captivate', 'trance', 'bewitch', 'entranced', 'enamor', 'delighted']",High Fidelity
Schnabel,"['Schnabel', 'Artur_Schnabel']",High Fidelity
quintets,"['Phoebe', 'five', 'fin', 'quintuplet', 'quint', 'fivesome', 'Little_Phoebe', 'quintet', 'cinque', '5', 'quintuple', 'quintette', 'V', 'pentad']",High Fidelity
possible,"['possible', 'potential']",High Fidelity
sheds,"['throw', 'shake_off', 'throw_off', 'throw_away', 'drop', 'spill', 'pour_forth', 'moult', 'molt', 'exuviate', 'cast_off', 'slough', 'disgorge', 'shed', 'cast']",High Fidelity
does,"['arrange', 'Energy', 'doe', 'make', 'do', 'act', 'behave', 'coif', 'suffice', 'perform', 'exercise', 'dress', 'Energy_Department', 'Department_of_Energy', 'DOE', 'answer', 'practice', 'set', 'make_out', 'practise', 'coiffe', 'execute', 'get_along', 'serve', 'coiffure', 'cause', 'come', 'manage', 'fare']",High Fidelity
sentimentality,"['mawkishness', 'drippiness', 'mushiness', 'soupiness', 'sloppiness', 'sentimentality']",High Fidelity
informally,"['conversationally', 'informally', 'colloquially']",High Fidelity
violinist,"['fiddler', 'violinist']",High Fidelity
Wolff's,[],High Fidelity
distance,"['distance', 'outstrip', 'outdistance', 'length', 'aloofness', 'space']",High Fidelity
having,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']",High Fidelity
High,"['high_school', 'high', 'highschool', 'senior_high', 'high_up', 'high-pitched', 'mellow', 'richly', 'high_gear', 'gamey', 'in_high_spirits', 'eminent', 'gamy', 'luxuriously', 'heights', 'senior_high_school']",High Fidelity
importance,"['importance', 'grandness']",High Fidelity
serenade,"['serenade', 'divertimento']",High Fidelity
more,"['Thomas_More', 'more_than', 'more', 'More', 'Sir_Thomas_More', 'to_a_greater_extent']",High Fidelity
model,"['exemplar', 'pattern', 'role_model', 'mannikin', 'sit', 'mannequin', 'example', 'manikin', 'mould', 'exemplary', 'model', 'fashion_model', 'framework', 'good_example', 'modelling', 'mold', 'manakin', 'simulate', 'modeling', 'theoretical_account', 'poser', 'mock_up', 'pose', 'posture', 'simulation']",High Fidelity
Fidelity,"['fidelity', 'faithfulness']",High Fidelity
living,"['sustenance', 'surviving', 'survive', 'aliveness', 'hold_out', 'bread_and_butter', 'dwell', 'subsist', 'living', 'be', 'live_on', 'livelihood', 'go', 'keep', 'last', 'populate', 'endure', 'exist', 'inhabit', 'support', 'life', 'animation', 'hold_up', 'live', 'know', 'experience']",High Fidelity
expect,"['wait', 'look', 'carry', 'await', 'expect', 'anticipate', 'ask', 'require', 'have_a_bun_in_the_oven', 'gestate', 'bear']",High Fidelity
dated,"['see', 'go_steady', 'date_stamp', 'dated', 'date', 'go_out']",High Fidelity
renditions,"['interpretation', 'rendering', 'interpreting', 'rendition']",High Fidelity
series,"['serial_publication', 'serial', 'series']",High Fidelity
instrument,"['instrumentate', 'legal_instrument', 'legal_document', 'musical_instrument', 'instrumental_role', ""cat's-paw"", 'pawn', 'tool', 'official_document', 'instrument']",High Fidelity
shading,"['shadow', 'shading', 'fill_in', 'blending', 'shade_off', 'shade']",High Fidelity
contrasts,"['line', 'direct_contrast', 'contrast', 'demarcation', 'dividing_line', 'counterpoint']",High Fidelity
once,"['at_one_time', 'once', 'erstwhile', 'one_time', 'erst', 'in_one_case', 'formerly']",High Fidelity
lacked,"['miss', 'lack']",High Fidelity
important,"['significant', 'important', 'crucial', 'of_import', 'authoritative']",High Fidelity
pleasing,"['delight', 'pleasing', 'please']",High Fidelity
written,"['publish', 'spell', 'save', 'scripted', 'written', 'pen', 'drop_a_line', 'indite', 'write', 'compose']",High Fidelity
pupils,"['pupil', 'educatee', 'schoolchild', 'school-age_child', 'student']",High Fidelity
still,"['silence', 'nevertheless', 'motionless', 'silent', 'tranquil', 'distillery', 'unruffled', 'noneffervescent', 'hush', 'stillness', 'tranquillise', 'inactive', 'withal', 'soundless', 'notwithstanding', 'all_the_same', 'however', 'placid', 'calm', 'static', 'allay', 'yet', 'ease', 'tranquilize', 'quieten', 'even_so', 'still', 'relieve', 'smooth', 'tranquillize', 'calm_down', 'lull', 'stock-still', 'hush_up', 'shut_up', 'nonetheless', 'even', 'quiet']",High Fidelity
Parsifal,[],High Fidelity
Command,"['dictation', 'overlook', 'dominate', 'program_line', 'statement', 'command', 'bidding', 'bid', 'instruction', 'require', 'mastery', 'control', 'overtop']",High Fidelity
details,"['particular', 'detail', 'item', 'inside_information', 'details', 'point', 'contingent']",High Fidelity
were,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'constitute']",High Fidelity
finicky,"['finical', 'particular', 'fussy', 'finicky', 'picky']",High Fidelity
bow,"['bowing', 'defer', 'submit', 'obeisance', 'bowknot', 'fore', 'curtain_call', 'stem', 'stoop', 'prow', 'bow_down', 'bend', 'crouch', 'bow', 'accede', 'give_in', 'arc']",High Fidelity
akin,"['blood-related', 'consanguineal', 'cognate', 'kindred', 'consanguine', 'akin', 'consanguineous', 'kin']",High Fidelity
Curzon,[],High Fidelity
