w,vector_semantico
lengthy,"['lengthy', 'extended', 'protracted', 'prolonged', 'drawn-out']","The Miami Herald, September"
southward,"['southward', 'due_south', 'S', 'southwards', 'south', 'southerly', 'southbound']","The Miami Herald, September"
least,"['to_the_lowest_degree', 'least']","The Miami Herald, September"
root,"['rout', 'ancestor', 'antecedent', 'source', 'solution', 'stem', 'root', 'radical', 'rootle', 'settle_down', 'ascendant', 'tooth_root', 'beginning', 'take_root', 'steady_down', 'ascendent', 'etymon', 'settle', 'rootage', 'root_word', 'origin', 'base', 'theme']","The Miami Herald, September"
died,"['kick_the_bucket', 'die', 'expire', 'break_down', 'pop_off', 'pall', 'drop_dead', 'conk', ""cash_in_one's_chips"", 'pass', 'exit', 'snuff_it', 'give_out', 'die_out', 'buy_the_farm', 'go_bad', 'decease', 'go', 'give-up_the_ghost', 'pass_away', 'perish', 'fail', 'become_flat', 'croak', 'conk_out', 'break', 'give_way', 'choke']","The Miami Herald, September"
Sacramento,"['capital_of_California', 'Sacramento']","The Miami Herald, September"
above-water,[],"The Miami Herald, September"
short,"['unretentive', 'shortstop', 'scant', 'brusque', 'myopic', 'curt', 'short-change', 'inadequate', 'poor', 'suddenly', 'short', 'unforesightful', 'short_circuit', 'dead', 'forgetful', 'abruptly', 'short-circuit', 'light', 'little', 'unawares', 'shortsighted', 'brusk', 'curtly', 'shortly']","The Miami Herald, September"
conducted,"['channel', 'impart', 'carry', 'deal', 'guide', 'carry_on', 'comport', 'take', 'direct', 'deport', 'acquit', 'lead', 'behave', 'conduct', 'convey', 'transmit', 'bear']","The Miami Herald, September"
negotiating,"['talk_terms', 'negociate', 'negotiate']","The Miami Herald, September"
certain,"['certain', 'sealed', 'sure']","The Miami Herald, September"
years,"['old_age', 'yr', 'geezerhood', 'days', 'year', 'twelvemonth', 'age', 'long_time', 'class', 'eld', 'years']","The Miami Herald, September"
1957,[],"The Miami Herald, September"
speedily,"['speedily', 'apace', 'rapidly', 'quickly', 'chop-chop']","The Miami Herald, September"
fresh,"['refreshed', 'brisk', 'sassy', 'refreshful', 'newly', 'new', 'freshly', 'invigorated', 'clean', 'sweet', 'fresh', 'saucy', 'overbold', 'impudent', 'novel', 'reinvigorated', 'impertinent', 'unfermented', 'unused', 'smart', 'bracing', 'tonic', 'refreshing', 'wise']","The Miami Herald, September"
Northern,"['northern', 'northerly', 'Northern']","The Miami Herald, September"
openly,['openly'],"The Miami Herald, September"
African,['African'],"The Miami Herald, September"
principles,"['rationale', 'precept', 'principle', 'rule']","The Miami Herald, September"
stands,"['suffer', 'sales_booth', 'pedestal', 'fend', 'digest', 'outdoor_stage', 'point_of_view', 'tie-up', 'bandstand', 'stand_up', 'standpoint', 'put_up', 'stomach', 'standstill', 'endure', 'place_upright', 'stand', 'remain_firm', 'brook', 'bear', 'stick_out', 'rack', 'support', 'tolerate', 'resist', 'stall', 'abide', 'base', 'viewpoint']","The Miami Herald, September"
symbol,"['symbol', 'symbolic_representation', 'symbolisation', 'symbolization']","The Miami Herald, September"
conference,"['league', 'conference', 'group_discussion']","The Miami Herald, September"
emerging,"['come_out', 'go_forth', 'issue', 'emergent', 'rising', 'emerge', 'egress', 'come_forth', 'emerging']","The Miami Herald, September"
Moise,[],"The Miami Herald, September"
our,[],"The Miami Herald, September"
claim,"['title', 'call', 'arrogate', 'lay_claim', 'take', 'exact', 'claim']","The Miami Herald, September"
being,"['equal', 'comprise', 'constitute', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'existence', 'live', 'organism', 'being', 'beingness']","The Miami Herald, September"
looking,"['looking_for', 'look', 'await', 'seem', 'search', 'wait', 'sounding', 'expect', 'front', 'attend', 'reckon', 'calculate', 'take_care', 'bet', 'count', 'depend', 'looking', 'looking_at', 'see', 'face', 'appear']","The Miami Herald, September"
if,[],"The Miami Herald, September"
friends,"['booster', 'acquaintance', 'champion', 'Friend', 'supporter', 'protagonist', 'ally', 'friend', 'Quaker', 'admirer']","The Miami Herald, September"
water,"['piss', 'water_supply', 'H2O', 'urine', 'pee', 'water_system', 'irrigate', 'piddle', 'water', 'weewee', 'body_of_water']","The Miami Herald, September"
hand,"['hand', 'give', 'manus', 'deal', 'handwriting', 'reach', 'mitt', 'script', 'hired_man', 'hired_hand', 'helping_hand', 'pass', 'pass_on', 'turn_over', 'paw', 'bridge_player']","The Miami Herald, September"
only,"['only', 'entirely', 'sole', 'merely', 'simply', 'only_when', 'solitary', 'lone', 'just', 'exclusively', 'alone', 'only_if', 'solely', 'lonesome', 'but']","The Miami Herald, September"
changes,"['commute', 'switch', 'modification', 'alter', 'alteration', 'transfer', 'exchange', 'convert', 'vary', 'interchange', 'change', 'variety', 'modify', 'shift', 'deepen']","The Miami Herald, September"
desirable,"['desirable', 'suitable', 'worthy']","The Miami Herald, September"
Bismarck,"['Bismarck', 'capital_of_North_Dakota', 'Prince_Otto_von_Bismarck', 'Prince_Otto_Eduard_Leopold_von_Bismarck', 'von_Bismarck', 'Otto_von_Bismarck', 'Iron_Chancellor']","The Miami Herald, September"
enterprise,"['go-ahead', 'enterprise', 'endeavour', 'endeavor', 'enterprisingness', 'initiative']","The Miami Herald, September"
cause,"['get', 'make', 'campaign', 'do', 'grounds', 'drive', 'causal_agent', 'causal_agency', 'induce', 'stimulate', 'effort', 'movement', 'lawsuit', 'case', 'suit', 'crusade', 'cause', 'causa', 'reason', 'have']","The Miami Herald, September"
&,[],"The Miami Herald, September"
principle,"['rationale', 'precept', 'principle', 'rule']","The Miami Herald, September"
Mosk,[],"The Miami Herald, September"
property,"['prop', 'place', 'belongings', 'holding', 'property', 'dimension', 'attribute']","The Miami Herald, September"
an,"['AN', 'Associate_in_Nursing']","The Miami Herald, September"
around,"['about', 'more_or_less', 'round', 'just_about', 'around', 'or_so', 'close_to', 'approximately', 'roughly', 'some']","The Miami Herald, September"
flexibility,"['flexibility', 'tractableness', 'tractability', 'flexibleness']","The Miami Herald, September"
Gen.,[],"The Miami Herald, September"
loopholes,['loophole'],"The Miami Herald, September"
local,"['local_anaesthetic', 'local', 'topical_anaesthetic', 'local_anesthetic', 'topical_anesthetic']","The Miami Herald, September"
expeditious,['expeditious'],"The Miami Herald, September"
sometimes,['sometimes'],"The Miami Herald, September"
fraternity,"['frat', 'brotherhood', 'fraternity', 'sodality']","The Miami Herald, September"
have,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'wealthy_person', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'rich_person', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']","The Miami Herald, September"
review,"['review', 'go_over', 'revaluation', 'reexamine', 'look_back', 'brush_up', 'critique', 'follow-up', 'reappraisal', 'brushup', 'survey', 'critical_review', 'refresh', 'inspection', 'retrospect', 'reexamination', 'limited_review', 'recapitulation', 'recap', 'followup', 'reassessment', 'revue', 'review_article']","The Miami Herald, September"
proposal,"['proposal', 'marriage_offer', 'marriage_proposal', 'proposal_of_marriage', 'proposition']","The Miami Herald, September"
spell,"['trance', 'spell', 'magic_spell', 'magical_spell', 'tour', 'go', 'patch', 'piece', 'charm', 'while', 'spell_out', 'enchantment', 'turn', 'import', 'write']","The Miami Herald, September"
accusations,"['accusation', 'accusal', 'charge']","The Miami Herald, September"
five,"['five-spot', 'Phoebe', 'basketball_team', 'five', 'fin', 'quintuplet', 'v', 'fivesome', 'quintet', 'cinque', '5', 'Little_Phoebe', 'V', 'quint', 'pentad']","The Miami Herald, September"
Brandt's,[],"The Miami Herald, September"
fashioned,"['fashion', 'forge', 'fashioned']","The Miami Herald, September"
Communist,"['communist', 'commie', 'communistic', 'Communist']","The Miami Herald, September"
reaffirmed,['reaffirm'],"The Miami Herald, September"
development,"['growing', 'maturation', 'ontogeny', 'ontogenesis', 'developing', 'evolution', 'development', 'exploitation', 'growth']","The Miami Herald, September"
leadership,"['leading', 'leadership', 'leaders']","The Miami Herald, September"
U.N.-chartered,[],"The Miami Herald, September"
voted,['vote'],"The Miami Herald, September"
example,"['exemplar', 'good_example', 'object_lesson', 'representative', 'instance', 'deterrent_example', 'exercise', 'model', 'lesson', 'illustration', 'example', 'case']","The Miami Herald, September"
note,"['bank_bill', 'tone', 'preeminence', 'government_note', 'short_letter', 'note', 'remark', 'Federal_Reserve_note', 'notation', 'billet', ""banker's_bill"", 'mark', 'bill', 'distinction', 'eminence', 'observe', 'mention', 'take_down', 'line', 'promissory_note', 'banknote', 'take_note', 'greenback', 'annotation', 'musical_note', 'bank_note', 'notice', 'note_of_hand']","The Miami Herald, September"
specific,"['specific', 'particular']","The Miami Herald, September"
bullets,"['fastball', 'slug', 'smoke', 'heater', 'hummer', 'bullet_train', 'bullet']","The Miami Herald, September"
could,[],"The Miami Herald, September"
policies,"['policy', 'insurance', 'insurance_policy']","The Miami Herald, September"
3,"['terzetto', 'triad', 'threesome', 'deuce-ace', 'triplet', 'trey', '3', 'three', 'troika', 'ternary', 'ternion', 'III', 'leash', 'trio', 'trinity', 'tercet', 'tierce', 'trine', 'iii']","The Miami Herald, September"
nation's,[],"The Miami Herald, September"
sensitive,"['sensible', 'sensitive', 'spiritualist', 'sore', 'raw', 'medium', 'tender']","The Miami Herald, September"
rare,"['rarified', 'uncommon', 'rare', 'rarefied']","The Miami Herald, September"
Florida's,[],"The Miami Herald, September"
Colee,[],"The Miami Herald, September"
Unanimity,['unanimity'],"The Miami Herald, September"
be,"['equal', 'atomic_number_4', 'comprise', 'represent', 'cost', 'embody', 'follow', 'glucinium', 'be', 'exist', 'make_up', 'beryllium', 'personify', 'live', 'Be', 'constitute']","The Miami Herald, September"
fatal,"['calamitous', 'fateful', 'fatal', 'black', 'disastrous']","The Miami Herald, September"
but,"['only', 'simply', 'merely', 'just', 'but']","The Miami Herald, September"
can't,[],"The Miami Herald, September"
votes,"['suffrage', 'balloting', 'ballot', 'vote', 'voting', 'voter_turnout', 'right_to_vote']","The Miami Herald, September"
1953,[],"The Miami Herald, September"
Brandt,"['Willy_Brandt', 'Brandt']","The Miami Herald, September"
spent,"['spent', 'drop', 'fagged', 'expend', 'washed-out', 'spend', 'pass', 'dog-tired', 'exhausted', 'worn-out', 'worn_out', 'played_out', 'fatigued']","The Miami Herald, September"
last,"['finale', 'death', 'survive', 'hold_out', 'terminal', 'close', 'utmost', 'final_stage', 'concluding', 'end', 'in_conclusion', 'finally', 'stopping_point', 'live_on', 'lastly', 'go', 'last', ""shoemaker's_last"", 'endure', 'finish', ""cobbler's_last"", 'lowest', 'conclusion', 'last-place', 'final', 'hold_up', 'finis', 'live', 'net']","The Miami Herald, September"
developing,"['make_grow', 'get', 'development', 'arise', 'explicate', 'prepare', 'produce', 'germinate', 'modernise', 'acquire', 'grow', 'train', 'break', 'spring_up', 'originate', 'rise', 'underdeveloped', 'developing', 'modernize', 'uprise', 'educate', 'formulate', 'build_up', 'develop', 'recrudesce', 'evolve']","The Miami Herald, September"
beginning,"['commencement', 'get', 'set_about', 'source', 'showtime', 'outset', 'commence', 'first', 'root', 'set_out', 'offset', 'get-go', 'lead_off', 'get_down', 'beginning', 'kickoff', 'start', 'start_out', 'begin', 'rootage', 'origin', 'starting_time']","The Miami Herald, September"
won,"['gain', 'deliver_the_goods', 'make_headway', 'win', 'South_Korean_won', 'advance', 'come_through', 'won', 'bring_home_the_bacon', 'acquire', 'pull_ahead', 'gain_ground', 'get_ahead', 'North_Korean_won', 'succeed']","The Miami Herald, September"
despite,"['disdain', 'scorn', 'contempt', 'despite']","The Miami Herald, September"
Metro,"['underground', 'tube', 'subway', 'metro', 'subway_system']","The Miami Herald, September"
East,"['E', 'eastward', 'Orient', 'East', 'due_east', 'east', 'eastern_United_States']","The Miami Herald, September"
60,"['sixty', 'lx', '60', 'threescore', 'LX']","The Miami Herald, September"
deliberations,"['deliberateness', 'slowness', 'calculation', 'unhurriedness', 'advisement', 'deliberation', 'weighing']","The Miami Herald, September"
stood,"['stick_out', 'digest', 'stand_up', 'support', 'put_up', 'tolerate', 'resist', 'stomach', 'endure', 'place_upright', 'abide', 'stand', 'suffer', 'remain_firm', 'brook', 'fend', 'bear']","The Miami Herald, September"
collect,"['roll_up', 'pile_up', 'compile', 'garner', 'take_in', 'hoard', 'pick_up', 'pull_together', 'gather_up', 'accumulate', 'cod', 'collect', 'pull_in', 'call_for', 'gather', 'amass']","The Miami Herald, September"
fleas,['flea'],"The Miami Herald, September"
shall,[],"The Miami Herald, September"
effect,"['outcome', 'impression', 'issue', 'gist', 'effectuate', 'essence', 'set_up', 'consequence', 'burden', 'core', 'force', 'result', 'upshot', 'event', 'effect']","The Miami Herald, September"
himself,[],"The Miami Herald, September"
And,[],"The Miami Herald, September"
progressed,"['get_on', 'progress', 'work_up', 'come_on', 'advance', 'build_up', 'come_along', 'go_on', 'shape_up', 'move_on', 'march_on', 'get_along', 'pass_on', 'build']","The Miami Herald, September"
levels,"['tier', 'story', 'charge', 'dismantle', 'stage', 'pull_down', 'floor', 'level', 'spirit_level', 'raze', 'grade', 'level_off', 'take_down', 'layer', 'even_out', 'point', 'stratum', 'rase', 'flush', 'tear_down', 'horizontal_surface', 'degree', 'storey', 'even']","The Miami Herald, September"
remains,"['remain', 'rest', 'continue', 'remains', 'stay_on', 'corpse', 'persist', 'clay', 'stiff', 'stay', 'cadaver']","The Miami Herald, September"
Willy,[],"The Miami Herald, September"
unlimited,"['limitless', 'straight-out', 'unlimited', 'inexhaustible', 'outright']","The Miami Herald, September"
reason,"['reason_out', 'rationality', 'conclude', 'ground', 'cause', 'argue', 'reason', 'intellect', 'grounds', 'understanding', 'reasonableness']","The Miami Herald, September"
Falling,"['go_down', 'accrue', 'falling', 'dropping', 'pass', 'strike', 'hang', 'shine', 'decrease', 'precipitate', 'light', 'return', 'diminish', 'lessen', 'devolve', 'flow', 'descend', 'fall', 'settle', 'fall_down', 'come', 'come_down']","The Miami Herald, September"
long-awaited,[],"The Miami Herald, September"
field,"['discipline', 'arena', 'champaign', 'subject_field', 'theater', 'theatre_of_operations', 'airfield', 'field_of_operations', 'subject_area', 'theatre', 'field_of_view', 'playing_field', 'landing_field', 'theater_of_operations', 'field_of_honor', 'field_of_force', 'battleground', 'study', 'domain', 'flying_field', 'playing_area', 'field_of_operation', 'line_of_business', 'subject', 'field_of_battle', 'sphere', 'battlefield', 'bailiwick', 'field_of_study', 'area', 'athletic_field', 'orbit', 'force_field', 'field', 'plain']","The Miami Herald, September"
underwater,"['submerged', 'submersed', 'underwater', 'subaqueous', 'subaquatic']","The Miami Herald, September"
strength,"['strong_point', 'military_strength', 'durability', 'enduringness', 'potency', 'specialty', 'strong_suit', 'persuasiveness', 'effectiveness', 'forcefulness', 'intensity', 'metier', 'lastingness', 'forte', 'speciality', 'military_capability', 'long_suit', 'military_posture', 'posture', 'force', 'intensity_level', 'strength']","The Miami Herald, September"
cooperated,"['cooperate', 'collaborate', 'join_forces', 'get_together']","The Miami Herald, September"
Germans,"['German_language', 'High_German', 'German']","The Miami Herald, September"
writing,"['authorship', 'publish', 'spell', 'penning', 'composition', 'save', 'written_material', 'piece_of_writing', 'committal_to_writing', 'pen', 'drop_a_line', 'writing', 'indite', 'write', 'compose']","The Miami Herald, September"
agencies,"['authority', 'representation', 'delegacy', 'office', 'means', 'bureau', 'way', 'government_agency', 'agency', 'federal_agency']","The Miami Herald, September"
conduct,"['behavior', 'carry', 'behaviour', 'direct', 'behave', 'demeanour', 'deportment', 'guide', 'comport', 'deport', 'transmit', 'deal', 'carry_on', 'take', 'convey', 'bear', 'channel', 'impart', 'acquit', 'lead', 'conduct', 'doings', 'demeanor']","The Miami Herald, September"
whole,"['whole', 'entirely', 'altogether', 'all', 'unit', 'unharmed', 'totally', 'unhurt', 'wholly', 'unscathed', 'completely', 'solid', 'unanimous', 'hale']","The Miami Herald, September"
denied,"['refuse', 'abnegate', 'traverse', 'deny']","The Miami Herald, September"
show,"['testify', 'evidence', 'show', 'usher', 'evince', 'prove', 'designate', 'record', 'demonstrate', 'register', 'indicate', 'exhibit', 'bear_witness', 'depict', 'picture', 'point', 'establish', 'read', 'show_up', 'display', 'demo', 'render', 'appearance', 'shew', 'express', 'present']","The Miami Herald, September"
50,"['fifty', '50', 'l', 'L']","The Miami Herald, September"
Rights,"['right', 'rightfield', 'right_wing', 'correct', 'right_hand', 'rightfulness', 'right_field', 'redress', 'compensate', 'rectify']","The Miami Herald, September"
Florida,"['Sunshine_State', 'FL', 'Florida', 'Everglade_State']","The Miami Herald, September"
Monument,"['monument', 'memorial', 'repository']","The Miami Herald, September"
key,"['distinguish', 'key', 'fundamental', 'key_out', 'name', 'samara', 'winder', 'keystone', 'Florida_key', 'identify', 'central', 'key_fruit', 'describe', 'Francis_Scott_Key', 'cardinal', 'cay', 'tonality', 'discover', 'primal', 'paint', 'headstone', 'Key']","The Miami Herald, September"
Islandia,[],"The Miami Herald, September"
anonymous,"['anonymous', 'anon.']","The Miami Herald, September"
It,"['information_technology', 'IT']","The Miami Herald, September"
``,[],"The Miami Herald, September"
time,"['clock_time', 'meter', 'clock', 'metre', 'prison_term', 'clip', 'sentence', 'time', 'fourth_dimension']","The Miami Herald, September"
devised,"['devise', 'contrive', 'organize', 'prepare', 'invent', 'organise', 'forge', 'formulate', 'machinate', 'get_up', 'excogitate']","The Miami Herald, September"
issued,"['publish', 'come_out', 'make_out', 'cut', 'put_out', 'go_forth', 'issue', 'supply', 'release', 'emerge', 'write_out', 'egress', 'come_forth', 'bring_out']","The Miami Herald, September"
institutions,"['instauration', 'psychiatric_hospital', 'mental_hospital', 'founding', 'asylum', 'initiation', 'institution', 'origination', 'creation', 'innovation', 'mental_home', 'insane_asylum', 'mental_institution', 'establishment', 'foundation', 'introduction']","The Miami Herald, September"
will,"['will', 'bequeath', 'testament', 'leave', 'volition']","The Miami Herald, September"
worthwhile,['worthwhile'],"The Miami Herald, September"
seventh,"['7th', 'seventh', 'one-seventh']","The Miami Herald, September"
dealings,"['dole_out', 'dealing', 'look_at', 'care', 'traffic', 'treat', 'divvy_up', 'dealings', 'consider', 'address', 'trade', 'contend', 'deal_out', 'portion_out', 'make_out', 'administer', 'deal', 'share', 'carry_on', 'allot', 'lot', 'take', 'relations', 'dispense', 'dish_out', 'handle', 'apportion', 'get_by', 'cope', 'grapple', 'mete_out', 'parcel_out', 'make_do', 'shell_out', 'manage', 'cover', 'transaction', 'distribute', 'plow', 'conduct', 'sell']","The Miami Herald, September"
instance,"['representative', 'instance', 'illustration', 'example', 'exemplify', 'illustrate', 'case']","The Miami Herald, September"
consider,"['see', 'regard', 'consider', 'deal', 'moot', 'look_at', 'weigh', 'view', 'deliberate', 'study', 'take', 'count', 'believe', 'debate', 'reckon', 'think', 'turn_over', 'conceive']","The Miami Herald, September"
determined,"['find', 'shape', 'regulate', 'influence', 'ascertain', 'find_out', 'specify', 'fix', 'determined', 'determine', 'set', 'check', 'define', 'decide', 'limit', 'mold', 'dictated', ""make_up_one's_mind"", 'learn', 'see', 'watch', 'square_up', 'driven', 'settle', 'square_off', 'compulsive']","The Miami Herald, September"
service,"['military_service', 'serving', 'overhaul', 'servicing', 'table_service', 'service', 'avail', 'Robert_William_Service', 'armed_service', 'inspection_and_repair', 'help', 'service_of_process', 'serve', 'divine_service', 'religious_service', 'Service']","The Miami Herald, September"
continues,"['persist_in', 'extend', 'retain', 'continue', 'keep', 'go_along', 'proceed', 'carry_on', 'go_on', 'stay_on', 'cover', 'uphold', 'keep_on', 'go_forward', 'stay', 'preserve', 'remain', 'bear_on']","The Miami Herald, September"
limited,"['limit', 'circumscribe', 'circumscribed', 'special', 'trammel', 'bound', 'modified', 'restrict', 'express', 'limited', 'confine', 'restrain', 'specify', 'determine', 'fix', 'throttle', 'set', 'define']","The Miami Herald, September"
coalition,"['coalescency', 'conglutination', 'alinement', 'concretion', 'fusion', 'coalition', 'alignment', 'coalescence', 'alliance']","The Miami Herald, September"
allotted,"['grant', 'administer', 'dole_out', 'mete_out', 'parcel_out', 'shell_out', 'deal', 'allot', 'lot', 'dispense', 'deal_out', 'accord', 'distribute', 'portion', 'assign', 'dish_out', 'allotted']","The Miami Herald, September"
traditional,['traditional'],"The Miami Herald, September"
made,"['urinate', 'get', 'realize', 'give', 'ca-ca', 'make', 'reach', 'do', 'arrive_at', 'cook', 'fix', 'pull_in', 'build', 'pass_water', 'constitute', 'name', 'create', 'hit', 'piss', 'bring_in', 'construct', 'prepare', 'produce', 'stool', 'take_a_crap', 'pee', 'induce', 'relieve_oneself', 'made', 'stimulate', 'gain', 'wee', 'attain', 'spend_a_penny', 'take_a_leak', 'seduce', 'pretend', 'clear', 'hold', 'make_water', 'make_up', 'progress_to', 'take', 'get_to', 'establish', 'take_in', 'shit', 'piddle', 'take_a_shit', 'nominate', 'work', 'ready', 'micturate', 'defecate', 'lay_down', 'throw', 'cause', 'form', 'score', 'wee-wee', 'make_believe', 'pee-pee', 'draw', 'crap', 'earn', 'realise', 'puddle', 'have']","The Miami Herald, September"
Some,"['about', 'more_or_less', 'just_about', 'around', 'close_to', 'or_so', 'some', 'approximately', 'roughly']","The Miami Herald, September"
United,"['unite', 'join', 'combine', 'unify', 'link', 'merge', 'joined', 'link_up', 'connect', 'united']","The Miami Herald, September"
sore,"['huffy', 'sensitive', 'mad', 'sore', 'raw', 'tender', 'afflictive', 'painful']","The Miami Herald, September"
triumphs,"['prevail', 'crow', 'wallow', 'gloat', 'exult', 'jubilate', 'exuberate', 'rejoice', 'victory', 'triumph']","The Miami Herald, September"
aims,"['aim', 'get', 'shoot_for', 'purpose', 'bearing', 'direct', 'objective', 'take_aim', 'draw_a_bead_on', 'drive', 'intent', 'train', 'aspire', 'calculate', 'place', 'propose', 'heading', 'take', 'target', 'point', 'object', 'intention', 'design', 'purport']","The Miami Herald, September"
contract,"['get', 'compress', 'sign', 'condense', 'reduce', 'concentrate', 'cut', 'shorten', 'contract_bridge', 'constrict', 'narrow', 'shrink', 'abbreviate', 'squeeze', 'abridge', 'foreshorten', 'contract', 'sign_up', 'take', 'compact', 'sign_on', 'declaration', 'undertake', 'press']","The Miami Herald, September"
consensus,['consensus'],"The Miami Herald, September"
Whatever,"['whatsoever', 'whatever', 'any']","The Miami Herald, September"
dismaying,"['dispirit', 'cast_down', 'demoralise', 'get_down', 'alarm', 'depress', 'demoralize', 'appalling', 'dismay', 'horrify', 'dismaying', 'appal', 'appall', 'deject']","The Miami Herald, September"
servants,"['retainer', 'handmaiden', 'handmaid', 'servant']","The Miami Herald, September"
Stanley,"['Sir_Henry_Morton_Stanley', 'Francis_Edgar_Stanley', 'John_Rowlands', 'Stanley', 'Henry_M._Stanley']","The Miami Herald, September"
career,"['calling', 'life_history', 'vocation', 'career']","The Miami Herald, September"
Port,"['larboard', 'port', 'porthole', 'port_wine', 'embrasure', 'interface']","The Miami Herald, September"
result,"['outcome', 'final_result', 'resultant', 'solution', 'issue', 'resolution', 'solvent', 'resultant_role', 'ensue', 'consequence', 'termination', 'leave', 'answer', 'lead', 'result', 'upshot', 'event', 'effect']","The Miami Herald, September"
telephone,"['call_up', 'ring', 'call', 'phone', 'telephony', 'telephone', 'telephone_set']","The Miami Herald, September"
mankind,"['man', 'humankind', 'humans', 'world', 'human_beings', 'human_race', 'humanity', 'mankind']","The Miami Herald, September"
requiring,"['need', 'postulate', 'want', 'command', 'take', 'necessitate', 'expect', 'ask', 'require', 'involve', 'demand', 'call_for']","The Miami Herald, September"
Center,"['revolve_about', 'meat', 'pith', 'shopping_center', 'centerfield', 'heart_and_soul', 'marrow', 'focus', 'nitty-gritty', 'nerve_centre', 'plaza', 'concentrate', 'pore', 'center_field', 'centre_of_attention', 'essence', 'inwardness', 'substance', 'center_on', 'revolve_around', 'middle', 'midway', 'mall', 'center_of_attention', 'shopping_centre', 'kernel', 'eye', 'centre', 'core', 'heart', 'nerve_center', 'nub', 'gist', 'shopping_mall', 'rivet', 'center', 'halfway', 'focus_on', 'snapper', 'sum', 'midpoint', 'concentrate_on']","The Miami Herald, September"
protection,"['aegis', 'security', 'trade_protection', 'protective_cover', 'auspices', 'tribute', 'protective_covering', 'shelter', 'protection']","The Miami Herald, September"
Mr.,"['Mr.', 'Mister', 'Mr']","The Miami Herald, September"
Singer,"['vocaliser', 'Singer', 'Isaac_Bashevis_Singer', 'singer', 'Isaac_Merrit_Singer', 'Isaac_M._Singer', 'vocalist', 'vocalizer']","The Miami Herald, September"
individual,"['soul', 'item-by-item', 'individual', 'someone', 'private', 'single', 'mortal', 'somebody', 'person', 'case-by-case']","The Miami Herald, September"
leaders,"['leaders', 'leader', 'leadership', 'loss_leader', 'drawing_card']","The Miami Herald, September"
had,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']","The Miami Herald, September"
justice,"['Justice', 'justness', 'judge', 'justice', 'Justice_Department', 'jurist', 'DoJ', 'Department_of_Justice']","The Miami Herald, September"
arisen,"['come_up', 'move_up', 'originate', 'bob_up', 'rise', 'stand_up', 'get_up', 'go_up', 'lift', 'rebel', 'grow', 'turn_out', 'rise_up', 'develop', 'uprise', 'arise', 'spring_up']","The Miami Herald, September"
federal,"['Federal', 'Fed', 'Union', 'federal', 'Union_soldier', 'federal_official', 'Federal_soldier']","The Miami Herald, September"
passing,"['go_along', 'come_about', 'expire', 'release', 'slip_by', 'surpass', 'die', 'ephemeral', 'pass_on', 'drop_dead', ""cash_in_one's_chips"", 'take_place', 'fall_out', 'travel_by', 'short-lived', 'buy_the_farm', 'top', 'fall', 'overtake', 'fugacious', 'blow_over', 'elapse', 'pass_along', 'go_by', 'choke', 'eliminate', 'excrete', 'kick_the_bucket', 'passing_game', 'spend', 'expiration', 'loss', 'passage', 'conk', 'extremely', 'exceed', 'transient', 'decease', 'make_pass', 'occur', 'return', 'evanesce', 'exceedingly', 'go_past', 'transcend', 'croak', 'go_through', 'slide_by', 'passing', 'lead', 'put_across', 'give', 'reach', 'departure', 'make_it', 'fleet', 'turn_over', 'overhaul', 'qualifying', 'run', 'hap', 'guide', 'snuff_it', 'authorise', 'transitory', 'overtaking', 'go', 'devolve', 'legislate', 'go_across', 'slip_away', 'extend', 'going', 'glide_by', 'pass_off', 'cursory', 'super', 'go_on', 'sink', 'casual', 'pass_by', 'perfunctory', 'pop_off', 'lapse', 'authorize', 'pass', 'exit', 'overstep', 'happen', 'clear', 'give-up_the_ghost', 'egest', 'pass_away', 'fade', 'perish', 'passing_play', 'hand', 'draw', 'communicate']","The Miami Herald, September"
under,"['nether', 'under', 'below']","The Miami Herald, September"
down,"['low', 'mastered', 'gloomy', 'depressed', 'downwardly', 'pull_down', 'polish', 'land', 'consume', 'pop', 'downwards', 'downward', 'shoot_down', 'dispirited', 'downhearted', 'fine-tune', 'belt_down', 'blue', 'refine', 'down_in_the_mouth', 'kill', 'knock_down', 'downcast', 'John_L._H._Down', 'down_pat', 'pour_down', 'Down', 'devour', 'pile', 'low-spirited', 'bolt_down', 'go_through', 'grim', 'down', 'toss_off', 'cut_down', 'down_feather', 'push_down', 'drink_down']","The Miami Herald, September"
are,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'are', 'ar', 'constitute']","The Miami Herald, September"
