w,vector_semantico
instant,"['jiffy', 'heartbeat', 'second', 'wink', 'exigent', 'minute', 'inst', 'twinkling', 'flash', 'New_York_minute', 'crying', 'split_second', 'blink_of_an_eye', 'clamant', 'insistent', 'moment', 'instant', 'instantaneous', 'trice']",The Chances of Accidental War
who,"['World_Health_Organization', 'WHO']",The Chances of Accidental War
exercises,"['exert', 'do', 'utilization', 'exercising', 'example', 'physical_exercise', 'physical_exertion', 'usage', 'recitation', 'exercise', 'drill', 'practice', 'use', 'practice_session', 'practise', 'work', 'utilisation', 'workout', 'employment', 'work_out']",The Chances of Accidental War
professionals,"['master', 'pro', 'professional', 'professional_person']",The Chances of Accidental War
questions,"['doubtfulness', 'interview', 'inquiry', 'dubiousness', 'motion', 'interrogative', 'question', 'wonder', 'interrogation', 'query', 'enquiry', 'interrogative_sentence', 'doubt', 'call_into_question', 'interrogate', 'head', 'oppugn']",The Chances of Accidental War
danger,"['danger', 'peril', 'risk']",The Chances of Accidental War
fighters,"['hero', 'champion', 'scrapper', 'fighter', 'battler', 'paladin', 'fighter_aircraft', 'belligerent', 'combatant', 'attack_aircraft']",The Chances of Accidental War
mechanical,"['mechanically_skillful', 'mechanical']",The Chances of Accidental War
urgency,"['urging', 'importunity', 'urgency']",The Chances of Accidental War
theirs,[],The Chances of Accidental War
flashed,"['blink', 'scoot', 'dash', 'show_off', 'swank', 'scud', 'wink', 'flaunt', 'winkle', 'twinkle', 'dart', 'shoot', 'ostentate', 'flash']",The Chances of Accidental War
His,[],The Chances of Accidental War
),[],The Chances of Accidental War
rule,"['convention', 'regulation', 'dominate', 'dominion', 'pattern', 'decree', 'rule', 'find', 'ruler', 'predominate', 'prevail', 'harness', 'rein', 'linguistic_rule', 'principle', 'govern', 'reign', 'normal', 'formula', 'prescript']",The Chances of Accidental War
investigations,"['investigating', 'probe', 'investigation']",The Chances of Accidental War
imagine,"['ideate', 'suppose', 'imagine', 'conceive_of', 'guess', 'envisage', 'reckon', 'think', 'opine']",The Chances of Accidental War
Vital,"['lively', 'life-sustaining', 'full_of_life', 'vital', 'critical']",The Chances of Accidental War
information,"['info', 'information', 'data', 'entropy', 'selective_information']",The Chances of Accidental War
submarines,"['submarine', 'hero', 'submarine_sandwich', 'bomber', 'wedge', 'U-boat', 'poor_boy', 'Cuban_sandwich', 'hero_sandwich', 'hoagie', 'Italian_sandwich', 'sub', 'hoagy', 'grinder', 'zep', 'torpedo', 'pigboat']",The Chances of Accidental War
perform,"['execute', 'perform', 'do']",The Chances of Accidental War
farfetched,"['farfetched', 'implausible']",The Chances of Accidental War
circuit,"['tour', 'racing_circuit', 'circuit', 'electric_circuit', 'electrical_circuit', 'lap', 'circumference', 'circle']",The Chances of Accidental War
That's,[],The Chances of Accidental War
Readiness,"['eagerness', 'facility', 'readiness', 'preparedness', 'forwardness', 'zeal', 'preparation', 'set']",The Chances of Accidental War
least,"['to_the_lowest_degree', 'least']",The Chances of Accidental War
gold-phone,[],The Chances of Accidental War
System,"['organization', 'scheme', 'system', 'system_of_rules', 'arrangement', 'organisation']",The Chances of Accidental War
colored,"['colour_in', 'colour', 'colorful', 'dark-skinned', 'color_in', 'colourise', 'emblazon', 'distort', 'gloss', 'slanted', 'biased', 'coloured', 'colorize', 'colored_person', 'colored', 'discolor', 'one-sided', 'bleached', 'non-white', 'dark', 'dyed', 'discolour', 'colorise', 'colourize', 'tinge', 'color']",The Chances of Accidental War
Wisman's,[],The Chances of Accidental War
windowless,[],The Chances of Accidental War
feet,"['foot', 'animal_foot', 'invertebrate_foot', 'groundwork', 'infantry', 'metrical_unit', 'metrical_foot', 'understructure', 'human_foot', 'pes', 'substructure', 'base', 'ft', 'fundament', 'foundation']",The Chances of Accidental War
within,"['inside', 'within']",The Chances of Accidental War
certain,"['certain', 'sealed', 'sure']",The Chances of Accidental War
years,"['old_age', 'yr', 'geezerhood', 'days', 'year', 'twelvemonth', 'age', 'long_time', 'class', 'eld', 'years']",The Chances of Accidental War
switches,"['flip-flop', 'change', 'replacement', 'transposition', 'trade', 'swap', 'switching', 'switch', 'permutation', 'switch_over', 'exchange', 'interchange', 'tack', 'electric_switch', 'shift', 'substitution', 'change_over', 'throw', 'electrical_switch', 'swop', 'alternate', 'flip']",The Chances of Accidental War
stands,"['suffer', 'sales_booth', 'pedestal', 'fend', 'digest', 'outdoor_stage', 'point_of_view', 'tie-up', 'bandstand', 'stand_up', 'standpoint', 'put_up', 'stomach', 'standstill', 'endure', 'place_upright', 'stand', 'remain_firm', 'brook', 'bear', 'stick_out', 'rack', 'support', 'tolerate', 'resist', 'stall', 'abide', 'base', 'viewpoint']",The Chances of Accidental War
posts,"['Emily_Price_Post', 'military_post', 'carry', 'Post', 'spot', 'berth', 'C._W._Post', 'brand', 'mail', 'billet', 'Emily_Post', 'Charles_William_Post', 'Wiley_Post', 'place', 'put_up', 'office', 'postal_service', 'position', 'send', 'post', 'stake', 'station', 'situation', 'mail_service']",The Chances of Accidental War
separate,"['distinguish', 'part', 'assort', 'break_up', 'single_out', 'discriminate', 'class', 'carve_up', 'divide', 'come_apart', 'reprint', 'furcate', 'split_up', 'tell_apart', 'sort_out', 'split', 'fall_apart', 'secernate', 'fork', 'offprint', 'ramify', 'sort', 'separate', 'freestanding', 'dissever', 'branch', 'disjoined', 'tell', 'classify', 'disunite', 'break', 'severalize', 'secern', 'differentiate', 'severalise']",The Chances of Accidental War
conversations,['conversation'],The Chances of Accidental War
heart,"['affection', 'meat', 'ticker', 'pith', 'heart_and_soul', 'marrow', 'nitty-gritty', 'warmheartedness', 'warmness', 'essence', 'inwardness', 'spunk', 'substance', 'middle', 'kernel', 'centre', 'eye', 'core', 'heart', 'fondness', 'philia', 'pump', 'nub', 'gist', 'spirit', 'center', 'nerve', 'tenderness', 'mettle', 'bosom', 'affectionateness', 'sum']",The Chances of Accidental War
our,[],The Chances of Accidental War
semicircular,['semicircular'],The Chances of Accidental War
being,"['equal', 'comprise', 'constitute', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'existence', 'live', 'organism', 'being', 'beingness']",The Chances of Accidental War
if,[],The Chances of Accidental War
only,"['only', 'entirely', 'sole', 'merely', 'simply', 'only_when', 'solitary', 'lone', 'just', 'exclusively', 'alone', 'only_if', 'solely', 'lonesome', 'but']",The Chances of Accidental War
elapsed,"['elapsed', 'go_along', 'lapse', 'elapse', 'slip_by', 'slip_away', 'slide_by', 'pass', 'go_by', 'glide_by']",The Chances of Accidental War
design,"['aim', 'intention', 'project', 'design', 'figure', 'pattern', 'conception', 'contrive', 'blueprint', 'purpose', 'excogitation', 'intent', 'innovation', 'designing', 'invention', 'plan']",The Chances of Accidental War
principle,"['rationale', 'precept', 'principle', 'rule']",The Chances of Accidental War
need,"['need', 'postulate', 'indigence', 'penury', 'involve', 'call_for', 'take', 'motivation', 'necessitate', 'motive', 'ask', 'want', 'pauperism', 'demand', 'pauperization', 'require']",The Chances of Accidental War
advance,"['encourage', 'bring_forward', 'win', 'go_on', 'shape_up', 'move_on', 'feeler', 'pass_on', 'procession', 'betterment', 'progress', 'supercharge', 'make_headway', 'approach', 'forward_motion', 'promote', 'further', 'progression', 'gain_ground', 'onward_motion', 'gain', 'advancement', 'get_on', 'rise', 'elevate', 'in_advance', 'overture', 'cash_advance', 'kick_upstairs', 'march_on', 'pull_ahead', 'get_along', 'get_ahead', 'raise', 'advanced', 'improvement', 'upgrade', 'boost', 'throw_out', 'come_on', 'advance', 'come_along', 'beforehand', 'set_ahead']",The Chances of Accidental War
unceasing,"['unending', 'constant', 'never-ending', 'eonian', 'perpetual', 'unceasing', 'eternal', 'incessant', 'unremitting', 'everlasting', 'ageless', 'ceaseless', 'aeonian']",The Chances of Accidental War
bases,"['found', 'al-Qaeda', 'pedestal', 'al-Qaida', 'Base', 'bag', 'foundation', 'floor', 'basis', 'stem', 'root', 'base_of_operations', 'footing', 'cornerstone', 'foot', 'radical', 'ground', 'groundwork', 'nucleotide', 'stand', 'substructure', 'establish', 'free-base', 'home', 'Qaeda', 'root_word', 'understructure', 'radix', 'alkali', ""al-Qa'ida"", 'infrastructure', 'base', 'fundament', 'theme']",The Chances of Accidental War
an,"['AN', 'Associate_in_Nursing']",The Chances of Accidental War
around,"['about', 'more_or_less', 'round', 'just_about', 'around', 'or_so', 'close_to', 'approximately', 'roughly', 'some']",The Chances of Accidental War
beside,[],The Chances of Accidental War
Gen.,[],The Chances of Accidental War
triggered,"['set_off', 'trigger', 'touch_off', 'actuate', 'trip', 'trigger_off', 'spark_off', 'spark', 'activate']",The Chances of Accidental War
makers,"['Lord', 'maker', 'shaper', 'manufacturing_business', 'Divine', 'Maker', 'Jehovah', 'God_Almighty', 'Godhead', 'manufacturer', 'Creator', 'Almighty']",The Chances of Accidental War
have,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'wealthy_person', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'rich_person', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']",The Chances of Accidental War
To,[],The Chances of Accidental War
defense,"['defense', 'defense_lawyers', 'defense_mechanism', 'Defense', 'defense_reaction', 'demurrer', 'defense_team', 'denial', 'refutation', 'defensive_structure', 'United_States_Department_of_Defense', 'defence_force', 'Defense_Department', 'defense_force', 'defending_team', 'defence_reaction', 'Department_of_Defense', 'defence', 'DoD', 'defence_mechanism', 'vindication', 'defensive_measure']",The Chances of Accidental War
farmer's,[],The Chances of Accidental War
clocks,"['Erodium_cicutarium', 'filaria', 'alfilaria', 'redstem_storksbill', 'pin_grass', 'clock', 'pin_clover', 'clocks', 'alfileria', 'filaree', 'time']",The Chances of Accidental War
Communist,"['communist', 'commie', 'communistic', 'Communist']",The Chances of Accidental War
wind,"['flatus', 'winding', 'tip', 'wind', 'current_of_air', 'lift', 'malarky', 'wreathe', 'jazz', 'wander', 'roll', 'weave', 'steer', 'twist', 'farting', 'scent', 'nothingness', 'malarkey', 'air_current', 'wind_instrument', 'thread', 'wind_up', 'twine', 'breaking_wind', 'nose', 'wrap', 'meander', 'curve', 'confidential_information', 'hoist', 'idle_words', 'fart', 'lead', 'hint']",The Chances of Accidental War
contingencies,"['contingence', 'eventuality', 'contingency']",The Chances of Accidental War
specific,"['specific', 'particular']",The Chances of Accidental War
millions,"['zillion', 'trillion', 'one_thousand_thousand', '1000000', 'billion', 'meg', 'jillion', 'gazillion', 'million']",The Chances of Accidental War
Col.,[],The Chances of Accidental War
bullets,"['fastball', 'slug', 'smoke', 'heater', 'hummer', 'bullet_train', 'bullet']",The Chances of Accidental War
could,[],The Chances of Accidental War
remove,"['hit', 'move_out', 'absent', 'slay', 'transfer', 'withdraw', 'bump_off', 'take_away', 'polish_off', 'murder', 'take', 'take_out', 'get_rid_of', 'off', 'dispatch', 'remove']",The Chances of Accidental War
B-52,['B-52'],The Chances of Accidental War
according,"['grant', 'according', 'agree', 'consort', 'allot', 'harmonise', 'concord', 'fit_in', 'accord', 'harmonize']",The Chances of Accidental War
nation's,[],The Chances of Accidental War
sensitive,"['sensible', 'sensitive', 'spiritualist', 'sore', 'raw', 'medium', 'tender']",The Chances of Accidental War
ruffles,"['sashay', 'neck_ruff', 'ruff', 'cockle', 'ripple', 'flounce', 'flick', 'swagger', 'prance', 'rumple', 'fluff', 'mess_up', 'strut', 'shuffle', 'disturbance', 'ruffle_up', 'affray', 'choker', 'undulate', 'ruffle', 'tittup', 'riffle', 'furbelow', 'frill', 'cock', 'mix', 'pleat', 'fray']",The Chances of Accidental War
locations,"['emplacement', 'locating', 'positioning', 'location', 'position', 'localisation', 'localization', 'placement', 'fix']",The Chances of Accidental War
be,"['equal', 'atomic_number_4', 'comprise', 'represent', 'cost', 'embody', 'follow', 'glucinium', 'be', 'exist', 'make_up', 'beryllium', 'personify', 'live', 'Be', 'constitute']",The Chances of Accidental War
emergencies,"['pinch', 'emergency_brake', 'exigency', 'emergency', 'parking_brake', 'hand_brake']",The Chances of Accidental War
scenarios,['scenario'],The Chances of Accidental War
arclike,[],The Chances of Accidental War
charts,"['chart', 'graph']",The Chances of Accidental War
but,"['only', 'simply', 'merely', 'just', 'but']",The Chances of Accidental War
can't,[],The Chances of Accidental War
messages,"['substance', 'content', 'subject_matter', 'message']",The Chances of Accidental War
invariably,"['invariably', 'always', 'constantly']",The Chances of Accidental War
last-ditch,['last-ditch'],The Chances of Accidental War
events,"['outcome', 'case', 'issue', 'consequence', 'result', 'upshot', 'event', 'effect']",The Chances of Accidental War
movement,"['apparent_motion', 'drive', 'crusade', 'motility', 'motion', 'movement', 'cause', 'social_movement', 'effort', 'apparent_movement', 'bowel_movement', 'campaign', 'move', 'front', 'bm', 'drift', 'trend']",The Chances of Accidental War
phones,"['call_up', 'earpiece', 'headphone', 'speech_sound', 'call', 'ring', 'phone', 'telephone', 'earphone', 'telephone_set', 'sound']",The Chances of Accidental War
studded,"['dot', 'constellate', 'studded', 'stud']",The Chances of Accidental War
Swiss-born,[],The Chances of Accidental War
fly,"['vanish', 'fly_front', 'tent-fly', 'fly_sheet', 'tent_flap', 'fly_ball', 'fell', 'wing', 'pilot', 'aviate', 'rainfly', 'flee', 'fly', 'vaporize', 'take_flight']",The Chances of Accidental War
accidentally,"['incidentally', 'by_chance', 'unexpectedly', 'unintentionally', 'circumstantially', 'accidentally']",The Chances of Accidental War
below,"['at_a_lower_place', 'downstairs', 'beneath', 'down_the_stairs', 'under', 'on_a_lower_floor', 'below', 'to_a_lower_place', 'infra']",The Chances of Accidental War
consoles,"['console_table', 'comfort', 'soothe', 'solace', 'console', 'cabinet']",The Chances of Accidental War
unauthorized,"['unauthorized', 'wildcat', 'unauthorised']",The Chances of Accidental War
himself,[],The Chances of Accidental War
Thomas,"['Thomas', 'doubting_Thomas', 'Dylan_Thomas', 'Thomas_the_doubting_Apostle', 'Lowell_Jackson_Thomas', 'Dylan_Marlais_Thomas', 'Saint_Thomas', 'St._Thomas', 'Norman_Mattoon_Thomas', 'Norman_Thomas', 'Lowell_Thomas', 'Seth_Thomas']",The Chances of Accidental War
And,[],The Chances of Accidental War
eyes,"['optic', 'eyes', 'eyeball', 'oculus', 'center', 'eye', 'centre', 'heart', 'middle']",The Chances of Accidental War
bomber,"['submarine', 'hero', 'submarine_sandwich', 'bomber', 'wedge', 'poor_boy', 'Cuban_sandwich', 'hero_sandwich', 'hoagie', 'Italian_sandwich', 'sub', 'hoagy', 'grinder', 'zep', 'torpedo']",The Chances of Accidental War
Only,"['only', 'entirely', 'sole', 'merely', 'simply', 'only_when', 'solitary', 'lone', 'just', 'exclusively', 'alone', 'only_if', 'solely', 'lonesome', 'but']",The Chances of Accidental War
safer,"['secure', 'dependable', 'safe', 'good']",The Chances of Accidental War
rate,"['place', 'order', 'rate', 'value', 'rank', 'range', 'grade', 'pace', 'charge_per_unit']",The Chances of Accidental War
field,"['discipline', 'arena', 'champaign', 'subject_field', 'theater', 'theatre_of_operations', 'airfield', 'field_of_operations', 'subject_area', 'theatre', 'field_of_view', 'playing_field', 'landing_field', 'theater_of_operations', 'field_of_honor', 'field_of_force', 'battleground', 'study', 'domain', 'flying_field', 'playing_area', 'field_of_operation', 'line_of_business', 'subject', 'field_of_battle', 'sphere', 'battlefield', 'bailiwick', 'field_of_study', 'area', 'athletic_field', 'orbit', 'force_field', 'field', 'plain']",The Chances of Accidental War
underwater,"['submerged', 'submersed', 'underwater', 'subaqueous', 'subaquatic']",The Chances of Accidental War
reappraisal,"['review', 'revaluation', 'reassessment', 'reappraisal']",The Chances of Accidental War
meek-mannered,[],The Chances of Accidental War
even,"['eventide', 'level', 'eve', 'still', 'yet', 'even_out', 'regular', 'fifty-fifty', 'tied', 'even', 'flush', 'evening']",The Chances of Accidental War
balcony,['balcony'],The Chances of Accidental War
whole,"['whole', 'entirely', 'altogether', 'all', 'unit', 'unharmed', 'totally', 'unhurt', 'wholly', 'unscathed', 'completely', 'solid', 'unanimous', 'hale']",The Chances of Accidental War
wires,"['conducting_wire', 'cable', 'wire', 'electrify', 'telegraph', 'telegram']",The Chances of Accidental War
now,"['now', 'forthwith', 'directly', 'immediately', 'straight_off', 'right_away', 'straightaway', 'at_present', 'instantly', 'nowadays', 'like_a_shot', 'today', 'at_once']",The Chances of Accidental War
wired,"['pumped-up', 'cable', 'pumped', 'wired', 'wire', 'pumped_up', 'electrify', 'telegraph']",The Chances of Accidental War
key,"['distinguish', 'key', 'fundamental', 'key_out', 'name', 'samara', 'winder', 'keystone', 'Florida_key', 'identify', 'central', 'key_fruit', 'describe', 'Francis_Scott_Key', 'cardinal', 'cay', 'tonality', 'discover', 'primal', 'paint', 'headstone', 'Key']",The Chances of Accidental War
aircraft,['aircraft'],The Chances of Accidental War
compare,"['equivalence', 'compare', 'liken', 'comparability', 'equate', 'comparison']",The Chances of Accidental War
Defense,"['defense', 'defense_lawyers', 'defense_mechanism', 'Defense', 'defense_reaction', 'demurrer', 'defense_team', 'denial', 'refutation', 'defensive_structure', 'United_States_Department_of_Defense', 'defence_force', 'Defense_Department', 'defense_force', 'defending_team', 'defence_reaction', 'Department_of_Defense', 'defence', 'DoD', 'defence_mechanism', 'vindication', 'defensive_measure']",The Chances of Accidental War
door,"['threshold', 'doorway', 'door', 'room_access']",The Chances of Accidental War
intervals,"['musical_interval', 'interval', 'time_interval', 'separation']",The Chances of Accidental War
Corporation,"['corp', 'corporation', 'bay_window', 'potbelly', 'pot', 'tummy']",The Chances of Accidental War
It,"['information_technology', 'IT']",The Chances of Accidental War
At,"['atomic_number_85', 'at', 'astatine', 'At']",The Chances of Accidental War
``,[],The Chances of Accidental War
time,"['clock_time', 'meter', 'clock', 'metre', 'prison_term', 'clip', 'sentence', 'time', 'fourth_dimension']",The Chances of Accidental War
will,"['will', 'bequeath', 'testament', 'leave', 'volition']",The Chances of Accidental War
first,"['commencement', 'low', 'showtime', 'outset', 'initiative', 'foremost', 'first', 'maiden', 'world-class', 'firstly', 'offset', 'low_gear', 'get-go', 'first_gear', 'initiatory', '1st', 'beginning', 'first_off', 'first_of_all', 'kickoff', 'start', 'inaugural', 'number_one', 'number_1', 'first-class_honours_degree', 'first_base', 'starting_time', 'for_the_first_time']",The Chances of Accidental War
reduce,"['trim_back', 'quash', 'reduce', 'tighten', 'cut', 'concentrate', 'bring_down', 'cut_back', 'deoxidize', 'repress', 'subdue', 'shorten', 'subjugate', 'boil_down', 'shrink', 'abbreviate', 'scale_down', 'abridge', 'foreshorten', 'trim_down', 'dilute', 'thin_out', 'melt_off', 'thin', 'slim_down', 'contract', 'keep_down', 'deoxidise', 'slim', 'trim', 'slenderize', 'come_down', 'cut_down', 'decoct', 'lose_weight']",The Chances of Accidental War
Pandora's,[],The Chances of Accidental War
X-ray-proof,[],The Chances of Accidental War
how,[],The Chances of Accidental War
Among,[],The Chances of Accidental War
jet,"['jet_plane', 'reverse_lightning', 'super_acid', 'blue_jet', 'fountain', 'jet', 'jet-black', 'sooty', 'pitchy', 'special_K', 'honey_oil', 'jet-propelled_plane', 'K', 'spurt', 'spirt', 'green', 'gush', 'super_C', 'squirt', 'coal-black', 'cat_valium']",The Chances of Accidental War
generals,"['full_general', 'general', 'superior_general']",The Chances of Accidental War
psychologists,['psychologist'],The Chances of Accidental War
answer,"['suffice', 'reply', 'solution', 'solvent', 'resolution', 'do', 'resolve', 'respond', 'answer', 'result', 'response', 'serve']",The Chances of Accidental War
seals,"['stamp', 'seal_off', 'seal', 'sealskin', 'Navy_SEAL', 'cachet', 'varnish', 'sealing_wax', 'SEAL', 'seal_of_approval']",The Chances of Accidental War
done,"['arrange', 'make', 'do', 'act', 'behave', 'coif', 'suffice', 'perform', 'exercise', 'dress', 'answer', 'practice', 'done', 'set', 'through_with', 'make_out', 'practise', 'through', 'coiffe', 'execute', 'get_along', 'serve', 'coiffure', 'cause', 'come', 'manage', 'fare']",The Chances of Accidental War
pushers,"['drug_peddler', 'zori', 'baby_buggy', 'shover', 'baby_carriage', 'perambulator', 'pram', 'stroller', 'pusher', 'carriage', 'thruster', 'go-cart', 'drug_dealer', 'peddler', 'drug_trafficker', 'pushchair']",The Chances of Accidental War
made,"['urinate', 'get', 'realize', 'give', 'ca-ca', 'make', 'reach', 'do', 'arrive_at', 'cook', 'fix', 'pull_in', 'build', 'pass_water', 'constitute', 'name', 'create', 'hit', 'piss', 'bring_in', 'construct', 'prepare', 'produce', 'stool', 'take_a_crap', 'pee', 'induce', 'relieve_oneself', 'made', 'stimulate', 'gain', 'wee', 'attain', 'spend_a_penny', 'take_a_leak', 'seduce', 'pretend', 'clear', 'hold', 'make_water', 'make_up', 'progress_to', 'take', 'get_to', 'establish', 'take_in', 'shit', 'piddle', 'take_a_shit', 'nominate', 'work', 'ready', 'micturate', 'defecate', 'lay_down', 'throw', 'cause', 'form', 'score', 'wee-wee', 'make_believe', 'pee-pee', 'draw', 'crap', 'earn', 'realise', 'puddle', 'have']",The Chances of Accidental War
launched,"['found', 'plunge', 'set_up', 'launch', 'set_in_motion', 'establish']",The Chances of Accidental War
reflect,"['reflect', 'shine', 'think_over', 'excogitate', 'contemplate', 'reverberate', 'mull_over', 'muse', 'ponder', 'ruminate', 'mull', 'speculate', 'chew_over', 'meditate']",The Chances of Accidental War
United,"['unite', 'join', 'combine', 'unify', 'link', 'merge', 'joined', 'link_up', 'connect', 'united']",The Chances of Accidental War
certainly,"['surely', 'sure_as_shooting', 'certainly', 'sure', 'sure_enough', 'for_sure', 'for_certain']",The Chances of Accidental War
charged,"['charge', 'burden', 'accuse', 'charge_up', 'buck', 'supercharged', 'excite', 'load', 'blame', 'shoot', 'institutionalize', 'tear', 'level', 'institutionalise', 'bill', 'consign', 'agitate', 'shoot_down', 'appoint', 'charged', 'point', 'send', 'file', 'aerated', 'commit', 'rouse', 'turn_on', 'commove', 'saddle', 'lodge', 'bear_down']",The Chances of Accidental War
Wyoming,"['WY', 'Wyoming', 'Equality_State']",The Chances of Accidental War
starts,"['commencement', 'come_out', 'initiate', 'get', 'take_up', 'startle', 'set_about', 'part', 'pop_out', 'jump', 'showtime', 'starting', 'scratch_line', 'outset', 'commence', 'bulge_out', 'bug_out', 'first', 'start_up', 'get_going', 'embark_on', 'pop', 'set_out', 'offset', 'starting_signal', 'get-go', 'head_start', 'lead_off', 'set_forth', 'get_down', 'set_off', 'originate', 'go', 'beginning', 'kickoff', 'depart', 'start', 'start_out', 'begin', 'bulge', 'scratch', 'starting_time', 'take_off', 'protrude', 'starting_line']",The Chances of Accidental War
Springs,"['give', 'jump', 'reverberate', 'natural_spring', 'saltation', 'fountain', 'recoil', 'bound', 'take_shape', 'bounce', 'springtime', 'outflow', 'leap', 'rebound', 'take_a_hop', 'leaping', 'spring', 'ricochet', 'form', 'take_form', 'springiness', 'resile', 'outpouring']",The Chances of Accidental War
after,"['later_on', 'subsequently', 'afterward', 'after', 'later', 'afterwards']",The Chances of Accidental War
inhabit,"['live', 'populate', 'inhabit', 'dwell']",The Chances of Accidental War
telephone,"['call_up', 'ring', 'call', 'phone', 'telephony', 'telephone', 'telephone_set']",The Chances of Accidental War
result,"['outcome', 'final_result', 'resultant', 'solution', 'issue', 'resolution', 'solvent', 'resultant_role', 'ensue', 'consequence', 'termination', 'leave', 'answer', 'lead', 'result', 'upshot', 'event', 'effect']",The Chances of Accidental War
quick,"['quick', 'speedy', 'quickly', 'agile', 'flying', 'straightaway', 'promptly', 'nimble', 'prompt', 'fast', 'warm', 'immediate', 'spry', 'ready']",The Chances of Accidental War
Thule,"['Thule', 'ultima_Thule']",The Chances of Accidental War
orders,"['arrange', 'rules_of_order', 'decree', 'dictate', 'orderliness', 'ordering', 'regulate', 'Holy_Order', 'consecrate', 'fiat', 'parliamentary_procedure', 'order', 'set_up', 'society', 'rescript', 'rank', 'club', 'parliamentary_law', 'grade', 'put', 'place', 'purchase_order', 'gild', 'regularize', 'social_club', 'prescribe', 'Order', 'ordination', 'edict', 'regularise', 'monastic_order', 'say', 'ordinate', 'govern', 'order_of_magnitude', 'rate', 'guild', 'tell', 'ordain', 'range', 'enjoin', 'lodge']",The Chances of Accidental War
boxes,"['box_seat', 'box', 'loge', 'boxwood', 'package', 'corner', 'boxful']",The Chances of Accidental War
Are,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'are', 'ar', 'constitute']",The Chances of Accidental War
had,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']",The Chances of Accidental War
partly,"['partially', 'partly', 'part']",The Chances of Accidental War
deepest,"['mysterious', 'deep', 'recondite', 'mystifying', 'rich', 'bass', 'thick', 'cryptic', 'abstruse', 'cryptical', 'inscrutable']",The Chances of Accidental War
convince,"['convert', 'win_over', 'convince']",The Chances of Accidental War
accident,"['accident', 'fortuity', 'stroke', 'chance_event']",The Chances of Accidental War
removed,"['absent', 'transfer', 'polish_off', 'remote', 'take_out', 'remove', 'distant', 'hit', 'take_away', 'murder', 'get_rid_of', 'move_out', 'bump_off', 'take', 'dispatch', 'slay', 'withdraw', 'removed', 'off']",The Chances of Accidental War
B-52's,[],The Chances of Accidental War
under,"['nether', 'under', 'below']",The Chances of Accidental War
down,"['low', 'mastered', 'gloomy', 'depressed', 'downwardly', 'pull_down', 'polish', 'land', 'consume', 'pop', 'downwards', 'downward', 'shoot_down', 'dispirited', 'downhearted', 'fine-tune', 'belt_down', 'blue', 'refine', 'down_in_the_mouth', 'kill', 'knock_down', 'downcast', 'John_L._H._Down', 'down_pat', 'pour_down', 'Down', 'devour', 'pile', 'low-spirited', 'bolt_down', 'go_through', 'grim', 'down', 'toss_off', 'cut_down', 'down_feather', 'push_down', 'drink_down']",The Chances of Accidental War
match,"['oppose', 'jibe', 'mate', 'compeer', 'agree', 'peer', 'twin', 'touch', 'catch', 'pair', 'lucifer', 'tally', 'equate', 'meet', 'friction_match', 'check', 'play_off', 'equalise', 'correspond', 'gibe', 'rival', 'pit', 'fit', 'equal', 'cope_with', 'equalize', 'match', 'couple', 'mates']",The Chances of Accidental War
are,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'are', 'ar', 'constitute']",The Chances of Accidental War
sources,"['germ', 'generator', 'rootage', 'reference', 'beginning', 'origin', 'root', 'author', 'source', 'informant', 'reservoir', 'seed']",The Chances of Accidental War
President's,[],The Chances of Accidental War
intercontinental,['intercontinental'],The Chances of Accidental War
contents,"['contents', 'contentedness', 'depicted_object', 'subject', 'table_of_contents', 'cognitive_content', 'substance', 'mental_object', 'subject_matter', 'message', 'capacity', 'content']",The Chances of Accidental War
discussed,"['discourse', 'hash_out', 'discuss', 'talk_about', 'talk_over']",The Chances of Accidental War
War,"['state_of_war', 'warfare', 'war']",The Chances of Accidental War
ships,"['transport', 'embark', 'ship', 'send']",The Chances of Accidental War
command,"['dictation', 'overlook', 'dominate', 'program_line', 'statement', 'command', 'bidding', 'bid', 'instruction', 'require', 'mastery', 'control', 'overtop']",The Chances of Accidental War
assistants,"['supporter', 'helper', 'help', 'assistant']",The Chances of Accidental War
possible,"['possible', 'potential']",The Chances of Accidental War
