w,vector_semantico
kind,"['kind', 'form', 'tolerant', 'genial', 'sort', 'variety']"," The Atlanta Constitution,"
area,"['field', 'surface_area', 'area', 'expanse', 'orbit', 'arena', 'domain', 'region', 'country', 'sphere']"," The Atlanta Constitution,"
65,"['65', 'lxv', 'sixty-five']"," The Atlanta Constitution,"
Patients,"['patient_role', 'patient', 'affected_role']"," The Atlanta Constitution,"
look,"['front', 'depend', 'flavour', 'reckon', 'seem', 'facial_expression', 'expect', 'calculate', 'looking_at', 'appear', 'expression', 'wait', 'feel', 'await', 'see', 'spirit', 'feeling', 'take_care', 'aspect', 'flavor', 'search', 'look', 'attend', 'smell', 'count', 'face', 'tone', 'looking', 'bet']"," The Atlanta Constitution,"
removes,"['remove', 'bump_off', 'take', 'take_away', 'move_out', 'hit', 'withdraw', 'slay', 'take_out', 'get_rid_of', 'polish_off', 'transfer', 'absent', 'dispatch', 'off', 'murder']"," The Atlanta Constitution,"
much,"['a_great_deal', 'a_good_deal', 'a_lot', 'practically', 'often', 'much', 'very_much', 'lots']"," The Atlanta Constitution,"
make,"['take_in', 'make_believe', 'take_a_shit', 'relieve_oneself', 'create', 'realize', 'spend_a_penny', 'bring_in', 'name', 'stimulate', 'establish', 'piddle', 'make_up', 'puddle', 'cause', 'clear', 'construct', 'work', 'pass_water', 'take_a_crap', 'fix', 'constitute', 'pee', 'nominate', 'draw', 'urinate', 'score', 'pull_in', 'defecate', 'get', 'shuffle', 'take', 'progress_to', 'brand', 'give', 'hold', 'throw', 'induce', 'pee-pee', 'take_a_leak', 'shuffling', 'micturate', 'have', 'wee', 'do', 'pretend', 'gain', 'earn', 'get_to', 'seduce', 'cook', 'crap', 'form', 'hit', 'stool', 'ca-ca', 'piss', 'wee-wee', 'make_water', 'shit', 'make', 'reach', 'attain', 'ready', 'realise', 'produce', 'arrive_at', 'prepare', 'build', 'lay_down']"," The Atlanta Constitution,"
are,"['comprise', 'follow', 'embody', 'constitute', 'be', 'ar', 'equal', 'personify', 'cost', 'are', 'make_up', 'live', 'represent', 'exist']"," The Atlanta Constitution,"
British,"['British', 'Brits', 'British_people']"," The Atlanta Constitution,"
efforts,"['elbow_grease', 'endeavour', 'exploit', 'crusade', 'movement', 'try', 'endeavor', 'exertion', 'drive', 'attempt', 'feat', 'campaign', 'effort', 'cause', 'travail', 'sweat']"," The Atlanta Constitution,"
sanitation,"['sanitization', 'sanitisation', 'sanitation']"," The Atlanta Constitution,"
appropriations,"['appropriation', 'annexation']"," The Atlanta Constitution,"
membership,"['membership', 'rank']"," The Atlanta Constitution,"
great,"['great', 'nifty', 'cracking', 'groovy', 'with_child', 'bang-up', 'outstanding', 'expectant', 'neat', 'heavy', 'slap-up', 'majuscule', 'big', 'smashing', 'swell', 'dandy', 'enceinte', 'not_bad', 'corking', 'large', 'peachy', 'capital', 'keen', 'bully', 'gravid']"," The Atlanta Constitution,"
fund,"['store', 'fund', 'investment_trust', 'investment_company', 'monetary_fund', 'investment_firm', 'stock']"," The Atlanta Constitution,"
Mennen,[]," The Atlanta Constitution,"
men,"['military_man', 'men', 'humanity', 'homo', 'world', 'Isle_of_Man', 'humans', 'Man', 'human_being', 'serviceman', 'piece', 'adult_male', 'valet', 'human_beings', 'human', 'work_force', 'workforce', ""gentleman's_gentleman"", 'hands', 'man', 'human_race', 'manpower', 'valet_de_chambre', 'humankind', 'military_personnel', 'gentleman', 'mankind']"," The Atlanta Constitution,"
poetic,"['poetical', 'poetic']"," The Atlanta Constitution,"
elsewhere,['elsewhere']," The Atlanta Constitution,"
meals,"['repast', 'meal']"," The Atlanta Constitution,"
expended,"['use', 'drop', 'spend', 'expend']"," The Atlanta Constitution,"
war,"['warfare', 'war', 'state_of_war']"," The Atlanta Constitution,"
getting,"['experience', 'contract', 'scram', 'stick', 'develop', 'find', 'fuck_off', 'baffle', 'receive', 'getting', 'stimulate', 'bring', 'amaze', 'set_about', 'commence', 'let', 'catch', 'cause', 'engender', 'mystify', 'fix', 'bugger_off', 'pay_back', 'grow', 'come', 'arrive', 'draw', 'start_out', 'arrest', 'bring_forth', 'generate', 'bewilder', 'get', 'take', 'become', 'aim', 'beat', 'get_down', 'go', 'father', 'buzz_off', 'induce', 'perplex', 'vex', 'nonplus', 'gravel', 'suffer', 'acquire', 'sire', 'stupefy', 'incur', 'have', 'start', 'begin', 'pose', ""get_under_one's_skin"", 'flummox', 'set_out', 'puzzle', 'pay_off', 'fetch', 'drive', 'acquiring', 'obtain', 'make', 'sustain', 'mother', 'produce', 'convey', 'dumbfound', 'beget', 'capture']"," The Atlanta Constitution,"
whether,[]," The Atlanta Constitution,"
repression,['repression']," The Atlanta Constitution,"
unit,"['unit', 'whole', 'building_block', 'unit_of_measurement', 'social_unit']"," The Atlanta Constitution,"
banning,"['ostracize', 'forbiddance', 'cast_out', 'forbidding', 'ban', 'ostracise', 'censor', 'shun', 'blackball', 'banning', 'banish']"," The Atlanta Constitution,"
Somewhere,"['someplace', 'somewhere']"," The Atlanta Constitution,"
Rome,"['Roma', 'capital_of_Italy', 'Italian_capital', 'Eternal_City', 'Rome']"," The Atlanta Constitution,"
character,"['grapheme', 'character', 'type', 'part', 'character_reference', 'persona', 'graphic_symbol', 'quality', 'role', 'eccentric', 'case', 'fictitious_character', 'theatrical_role', 'fictional_character', 'reference', 'lineament', 'fibre', 'fiber']"," The Atlanta Constitution,"
National,"['national', 'subject', 'home', 'interior', 'internal']"," The Atlanta Constitution,"
Secretary,"['secretary', 'repository', 'secretarial_assistant', 'secretaire', 'escritoire', 'writing_table']"," The Atlanta Constitution,"
because,[]," The Atlanta Constitution,"
somebody,"['mortal', 'soul', 'individual', 'person', 'somebody', 'someone']"," The Atlanta Constitution,"
alternative,"['alternate', 'choice', 'option', 'substitute', 'alternative']"," The Atlanta Constitution,"
duty,"['responsibility', 'obligation', 'tariff', 'duty']"," The Atlanta Constitution,"
without,[]," The Atlanta Constitution,"
considering,"['think', 'take', 'consider', 'deliberate', 'view', 'see', 'debate', 'moot', 'reckon', 'look_at', 'count', 'weigh', 'study', 'regard', 'believe', 'conceive', 'deal', 'turn_over']"," The Atlanta Constitution,"
projects,"['protrude', 'project', 'fancy', 'visualise', 'externalize', 'projection', 'labor', 'undertaking', 'stick_out', 'contrive', 'task', 'visualize', 'envision', 'image', 'externalise', 'plan', 'jut_out', 'see', 'throw', 'figure', 'picture', 'send_off', 'propose', 'jut', 'design', 'cast']"," The Atlanta Constitution,"
Benefactor,"['helper', 'benefactor']"," The Atlanta Constitution,"
mouthing,"['verbalise', 'mouth', 'talk', 'utter', 'verbalize', 'speak']"," The Atlanta Constitution,"
We,[]," The Atlanta Constitution,"
stations,"['Stations', 'post', 'Stations_of_the_Cross', 'place', 'station', 'send']"," The Atlanta Constitution,"
await,"['await', 'look', 'expect', 'wait']"," The Atlanta Constitution,"
out,"['stunned', 'knocked_out', 'forbidden', 'taboo', 'extinct', 'come_out_of_the_closet', 'prohibited', ""KO'd"", 'proscribed', 'kayoed', 'tabu', 'verboten', 'out', 'away', 'come_out']"," The Atlanta Constitution,"
received,"['experience', 'take_in', 'welcome', 'standard', 'meet', 'received', 'find', 'obtain', 'receive', 'pick_up', 'encounter', 'invite', 'incur', 'have', 'get']"," The Atlanta Constitution,"
fire,"['enkindle', 'give_the_sack', 'elicit', 'burn', 'fervour', 'send_away', 'fervency', 'dismiss', 'fervor', 'give_the_axe', 'go_off', 'burn_down', 'attack', 'fire', 'flak', 'blast', 'sack', 'discharge', 'give_notice', 'open_fire', 'displace', 'terminate', 'fuel', 'ardour', 'can', 'ardor', 'evoke', 'flaming', 'arouse', 'kindle', 'flame', 'raise', 'firing', 'fervidness', 'flack', 'force_out', 'provoke']"," The Atlanta Constitution,"
Agency,"['government_agency', 'bureau', 'agency', 'means', 'way', 'office', 'delegacy', 'authority', 'federal_agency', 'representation']"," The Atlanta Constitution,"
Africans,['African']," The Atlanta Constitution,"
peeled,"['in_the_raw', 'bare-assed', 'in_the_altogether', 'peel', 'undress', 'pare', 'bare-ass', 'raw', 'peeled', 'naked_as_a_jaybird', 'strip', 'skin', 'peel_off', 'flake', 'stark_naked', 'disrobe', 'in_the_buff', 'discase', 'strip_down', 'flake_off', 'unclothe', 'uncase']"," The Atlanta Constitution,"
system,"['arrangement', 'system', 'organization', 'scheme', 'organisation', 'system_of_rules']"," The Atlanta Constitution,"
banding,"['banding', 'ring', 'striation', 'band', 'stripe', 'stria']"," The Atlanta Constitution,"
may,"['Crataegus_oxycantha', 'May', 'English_hawthorn', 'may', 'whitethorn', 'Crataegus_laevigata']"," The Atlanta Constitution,"
normal,"['rule', 'pattern', 'normal', 'convention', 'formula']"," The Atlanta Constitution,"
sales,"['sales_event', 'sales_agreement', 'sales', 'cut-rate_sale', 'sale', 'gross_revenue', 'gross_sales']"," The Atlanta Constitution,"
He,"['atomic_number_2', 'he', 'He', 'helium']"," The Atlanta Constitution,"
politicians,"['pol', 'politico', 'politician', 'political_leader']"," The Atlanta Constitution,"
By,"['aside', 'away', 'by', 'past']"," The Atlanta Constitution,"
arrived,"['come', 'arrive', 'make_it', 'go_far', 'get_in', 'get']"," The Atlanta Constitution,"
abduction,['abduction']," The Atlanta Constitution,"
learning,"['eruditeness', 'get_a_line', 'watch', 'read', 'discover', 'ascertain', 'con', 'scholarship', 'acquisition', 'learn', 'pick_up', 'encyclopaedism', 'learnedness', 'teach', 'encyclopedism', 'take', 'see', 'determine', 'get_word', 'memorize', 'acquire', 'find_out', 'erudition', 'learning', 'hear', 'check', 'larn', 'study', 'instruct', 'get_wind', 'memorise']"," The Atlanta Constitution,"
thus,"['frankincense', 'thus', 'thusly', 'hence', 'gum_olibanum', 'thence', 'olibanum', 'so', 'therefore']"," The Atlanta Constitution,"
Glen,['glen']," The Atlanta Constitution,"
Dictator,"['dictator', 'potentate', 'authoritarian']"," The Atlanta Constitution,"
deter,"['dissuade', 'deter', 'discourage']"," The Atlanta Constitution,"
the,[]," The Atlanta Constitution,"
understand,"['understand', 'sympathize', 'see', 'read', 'realize', 'interpret', 'infer', 'translate', 'realise', 'sympathise', 'empathize', 'empathise']"," The Atlanta Constitution,"
improving,"['improving', 'amend', 'ameliorate', 'better', 'improve', 'meliorate', 'up']"," The Atlanta Constitution,"
fiefdom,['fiefdom']," The Atlanta Constitution,"
even-handed,[]," The Atlanta Constitution,"
study,"['field', 'read', 'analyse', 'canvas', 'analyze', 'contemplate', 'survey', 'cogitation', 'work', 'written_report', 'learn', 'report', 'hit_the_books', 'take', 'consider', 'meditate', 'subject', 'examine', 'field_of_study', 'canvass', 'sketch', 'subject_field', 'bailiwick', 'discipline', 'study', 'subject_area']"," The Atlanta Constitution,"
showdown,"['encounter', 'confrontation', 'showdown', 'face-off']"," The Atlanta Constitution,"
tyrant,"['tyrant', 'autocrat', 'despot']"," The Atlanta Constitution,"
Then,"['then', 'so', 'and_then', 'and_so']"," The Atlanta Constitution,"
ways,"['manner', 'means', 'agency', 'direction', 'elbow_room', 'style', 'way', 'slipway', 'fashion', 'path', 'mode', 'way_of_life', 'shipway', 'ways', 'room']"," The Atlanta Constitution,"
defense,"['defence_mechanism', 'defensive_structure', 'defense_team', 'Department_of_Defense', 'defensive_measure', 'DoD', 'Defense_Department', 'defense_reaction', 'defense_force', 'defense_lawyers', 'demurrer', 'United_States_Department_of_Defense', 'defence', 'Defense', 'defence_force', 'refutation', 'denial', 'defense_mechanism', 'defence_reaction', 'vindication', 'defense', 'defending_team']"," The Atlanta Constitution,"
like,"['corresponding', 'similar', 'wish', 'alike', 'comparable', 'the_likes_of', 'the_like', 'care', 'same', 'ilk', 'like']"," The Atlanta Constitution,"
"$83,750",[]," The Atlanta Constitution,"
Trujillo,[]," The Atlanta Constitution,"
uncovered,"['uncovered', 'exposed', 'expose', 'bring_out', 'reveal', 'uncover', 'unveil']"," The Atlanta Constitution,"
been,"['comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'make_up', 'live', 'represent', 'exist']"," The Atlanta Constitution,"
interim,"['meanwhile', 'interim', 'lag', 'meantime']"," The Atlanta Constitution,"
will,"['will', 'volition', 'leave', 'testament', 'bequeath']"," The Atlanta Constitution,"
bond,"['stick', 'bond', 'adhere', 'James_Bond', 'hold_fast', 'bond_paper', 'alliance', 'bail', 'bond_certificate', 'trammel', 'adherence', 'chemical_bond', 'bring_together', 'Bond', 'bail_bond', 'adhesiveness', 'attachment', 'hamper', 'bind', 'adhesion', 'Julian_Bond', 'stick_to', 'draw_together', 'tie', 'shackle', 'attach']"," The Atlanta Constitution,"
five-member,[]," The Atlanta Constitution,"
brinkmanship,['brinkmanship']," The Atlanta Constitution,"
which,[]," The Atlanta Constitution,"
forces,"['military_unit', 'violence', 'military_force', 'push', 'ram', 'force', 'military_group', 'strength', 'draw', 'effect', 'pressure', 'pull', 'force_play', 'power', 'impel', 'squeeze', 'personnel', 'force-out', 'thrust', 'forcefulness', 'wedge', 'drive', 'coerce', 'force_out', 'hale', 'storm']"," The Atlanta Constitution,"
limited,"['confine', 'circumscribe', 'special', 'fix', 'modified', 'determine', 'trammel', 'restrict', 'limited', 'restrain', 'throttle', 'circumscribed', 'limit', 'express', 'specify', 'define', 'set', 'bound']"," The Atlanta Constitution,"
faith,"['organized_religion', 'trust', 'faith', 'religion', 'religious_belief']"," The Atlanta Constitution,"
ideological,"['ideological', 'ideologic']"," The Atlanta Constitution,"
tackle,"['take_on', 'harness', 'fishing_tackle', 'fishing_rig', 'rigging', 'tackle', 'rig', 'fishing_gear', 'undertake']"," The Atlanta Constitution,"
present,"['deliver', 'demonstrate', 'confront', 'present', 'portray', 'nowadays', 'represent', 'submit', 'acquaint', 'present_tense', 'stage', 'give', 'demo', 'show', 'pose', 'award', 'lay_out', 'gift', 'face', 'introduce', 'exhibit', 'salute']"," The Atlanta Constitution,"
fee,"['fee', 'bung', 'tip']"," The Atlanta Constitution,"
advised,"['apprize', 'well-advised', 'give_notice', 'apprise', 'notify', 'advise', 'counsel', 'send_word', 'suggest', 'advised', 'propose', 'rede']"," The Atlanta Constitution,"
This,[]," The Atlanta Constitution,"
made,"['take_in', 'make_believe', 'take_a_shit', 'relieve_oneself', 'create', 'realize', 'spend_a_penny', 'bring_in', 'name', 'stimulate', 'establish', 'piddle', 'make_up', 'puddle', 'cause', 'clear', 'made', 'construct', 'work', 'pass_water', 'take_a_crap', 'fix', 'constitute', 'pee', 'nominate', 'draw', 'urinate', 'score', 'pull_in', 'defecate', 'get', 'take', 'progress_to', 'give', 'hold', 'throw', 'induce', 'pee-pee', 'take_a_leak', 'micturate', 'have', 'wee', 'do', 'pretend', 'gain', 'earn', 'get_to', 'seduce', 'cook', 'crap', 'form', 'hit', 'stool', 'ca-ca', 'piss', 'wee-wee', 'make_water', 'shit', 'make', 'reach', 'attain', 'ready', 'realise', 'produce', 'arrive_at', 'prepare', 'build', 'lay_down']"," The Atlanta Constitution,"
League,"['conference', 'league']"," The Atlanta Constitution,"
we,[]," The Atlanta Constitution,"
conditions,"['qualify', 'shape', 'specify', 'conditions', 'condition', 'circumstance', 'weather_condition', 'stipulation', 'precondition', 'weather', 'experimental_condition', 'term', 'consideration', 'discipline', 'stipulate', 'train', 'check', 'atmospheric_condition', 'status']"," The Atlanta Constitution,"
position,"['billet', 'view', 'situation', 'stead', 'position', 'perspective', 'location', 'military_position', 'office', 'side', 'locating', 'spatial_relation', 'put', 'berth', 'emplacement', 'place', 'stance', 'placement', 'pose', 'post', 'attitude', 'lay', 'posture', 'positioning', 'spot', 'lieu', 'status', 'set']"," The Atlanta Constitution,"
army,"['army', 'US_Army', 'U._S._Army', 'Army', 'USA', 'United_States_Army', 'regular_army', 'ground_forces']"," The Atlanta Constitution,"
dictum,"['pronouncement', 'obiter_dictum', 'dictum', 'say-so']"," The Atlanta Constitution,"
extended,"['draw_out', 'stretch_out', 'widen', 'reach_out', 'protract', 'extended', 'carry', 'cover', 'lengthy', 'protracted', 'put_out', 'lengthened', 'continue', 'strain', 'broaden', 'go', 'elongated', 'hold_out', 'extend', 'pass', 'exsert', 'lead', 'run', 'stretch', 'prolong', 'poke_out', 'extensive', 'prolonged', 'drawn-out', 'stretch_forth', 'gallop', 'expand', 'offer', 'unfold']"," The Atlanta Constitution,"
toward,[]," The Atlanta Constitution,"
opened,"['open', 'open_up', 'spread_out', 'afford', 'opened', 'give', 'spread', 'unfold']"," The Atlanta Constitution,"
Vandiver,[]," The Atlanta Constitution,"
after,"['later', 'later_on', 'subsequently', 'after', 'afterwards', 'afterward']"," The Atlanta Constitution,"
come,"['come_in', 'derive', 'make_out', 'amount', 'get_along', 'ejaculate', 'occur', 'come_up', 'seed', 'come', 'number', 'arrive', 'hail', 'fare', 'seminal_fluid', 'get', 'descend', 'fall', 'total', 'issue_forth', 'add_up', 'do', 'cum', 'follow', 'semen']"," The Atlanta Constitution,"
its,"['IT', 'information_technology']"," The Atlanta Constitution,"
helps,"['helper', 'assistant', 'assist', 'help_oneself', 'service', 'serve', 'supporter', 'assistance', 'aid', 'avail', 'help', 'facilitate']"," The Atlanta Constitution,"
right,"['compensate', 'rightfulness', 'right_on', 'right_hand', 'ripe', 'in_good_order', 'powerful', 'redress', 'decently', 'right_field', 'right-hand', 'mightily', 'the_right_way', 'mighty', 'right', 'justly', 'veracious', 'properly', 'aright', 'decent', 'right_wing', 'correctly', 'proper', 'rectify', 'rightfield', 'flop', 'correct', 'good']"," The Atlanta Constitution,"
needs,"['pauperism', 'motive', 'call_for', 'penury', 'necessitate', 'want', 'needs', 'need', 'motivation', 'require', 'ask', 'take', 'postulate', 'involve', 'necessarily', 'demand', 'of_necessity', 'pauperization', 'inevitably', 'indigence']"," The Atlanta Constitution,"
spends,"['expend', 'pass', 'drop', 'spend']"," The Atlanta Constitution,"
Keep,"['hold_on', 'keep', 'sustenance', 'prevent', 'observe', 'hold_open', 'proceed', 'keep_back', 'stay_fresh', 'keep_on', 'support', 'go_along', 'save', 'continue', 'hold', 'bread_and_butter', 'restrain', 'maintain', 'living', 'go_on', 'hold_back', 'donjon', 'keep_open', 'dungeon', 'celebrate', 'livelihood', 'sustain', 'retain', 'preserve']"," The Atlanta Constitution,"
relations,"['relative', 'dealings', 'relation_back', 'relation', 'coition', 'sexual_intercourse', 'carnal_knowledge', 'sexual_congress', 'telling', 'intercourse', 'relations', 'congress', 'recounting', 'coitus', 'sex_act', 'copulation', 'sexual_relation']"," The Atlanta Constitution,"
wage,"['pay', 'salary', 'engage', 'earnings', 'wage', 'remuneration']"," The Atlanta Constitution,"
Even,"['yet', 'flush', 'eve', 'evening', 'even_out', 'level', 'fifty-fifty', 'eventide', 'even', 'regular', 'tied', 'still']"," The Atlanta Constitution,"
still,"['nonetheless', 'notwithstanding', 'tranquil', 'calm', 'withal', 'placid', 'hush_up', 'distillery', 'unruffled', 'even', 'yet', 'hush', 'static', 'smooth', 'ease', 'soundless', 'however', 'quieten', 'tranquilize', 'allay', 'motionless', 'still', 'all_the_same', 'stock-still', 'calm_down', 'shut_up', 'tranquillise', 'relieve', 'silent', 'tranquillize', 'even_so', 'nevertheless', 'stillness', 'silence', 'lull', 'inactive', 'noneffervescent', 'quiet']"," The Atlanta Constitution,"
possible,"['possible', 'potential']"," The Atlanta Constitution,"
anything,[]," The Atlanta Constitution,"
more,"['more', 'More', 'more_than', 'Sir_Thomas_More', 'to_a_greater_extent', 'Thomas_More']"," The Atlanta Constitution,"
at,"['at', 'astatine', 'atomic_number_85', 'At']"," The Atlanta Constitution,"
executive,"['executive_director', 'administrator', 'executive']"," The Atlanta Constitution,"
went,"['exit', 'expire', 'give_out', 'live_on', 'kick_the_bucket', 'blend_in', 'break', 'decease', 'perish', 'last', 'plump', 'live', 'go_away', 'fail', 'buy_the_farm', 'work', 'go_bad', 'conk', 'proceed', 'hold_up', 'fit', 'run_low', 'snuff_it', 'endure', 'locomote', 'break_down', 'get', 'become', 'depart', 'give-up_the_ghost', 'go', 'pass_away', ""cash_in_one's_chips"", 'give_way', 'run_short', 'operate', 'croak', 'conk_out', 'hold_out', 'extend', 'get_going', 'pass', 'die', 'lead', 'belong', 'start', 'run', 'function', 'choke', 'drop_dead', 'travel', 'blend', 'sound', 'pop_off', 'move', 'rifle', 'survive']"," The Atlanta Constitution,"
limiting,"['circumscribe', 'constrictive', 'modification', 'limit', 'specify', 'qualifying', 'fix', 'trammel', 'restricting', 'confine', 'limiting', 'determine', 'restrict', 'restrain', 'define', 'confining', 'throttle', 'constraining', 'set', 'bound']"," The Atlanta Constitution,"
"$1,250,000",[]," The Atlanta Constitution,"
governor,"['regulator', 'governor']"," The Atlanta Constitution,"
planning,"['design', 'preparation', 'planning', 'contrive', 'provision', 'be_after', 'project', 'plan']"," The Atlanta Constitution,"
entire,"['entire', 'integral', 'total', 'intact', 'stallion', 'full']"," The Atlanta Constitution,"
experts,['expert']," The Atlanta Constitution,"
intensive,"['intensifier', 'intensive']"," The Atlanta Constitution,"
Last,"['death', 'live_on', 'in_conclusion', 'finally', 'finish', 'close', 'last', 'live', 'terminal', 'hold_up', 'final_stage', 'endure', 'finale', 'utmost', 'last-place', 'end', 'lastly', ""cobbler's_last"", 'final', 'lowest', 'stopping_point', 'go', 'hold_out', 'concluding', 'finis', 'net', 'conclusion', 'survive', ""shoemaker's_last""]"," The Atlanta Constitution,"
Cities,"['urban_center', 'metropolis', 'city']"," The Atlanta Constitution,"
stand,"['sales_booth', 'abide', 'viewpoint', 'tie-up', 'standstill', 'stomach', 'stick_out', 'fend', 'place_upright', 'bandstand', 'endure', 'stand_up', 'support', 'rack', 'stand', 'remain_firm', 'point_of_view', 'suffer', 'outdoor_stage', 'brook', 'tolerate', 'pedestal', 'digest', 'put_up', 'resist', 'base', 'standpoint', 'stall', 'bear']"," The Atlanta Constitution,"
rapidly,"['apace', 'rapidly', 'quickly', 'speedily', 'chop-chop']"," The Atlanta Constitution,"
aggressions,"['hostility', 'aggression', 'aggressiveness']"," The Atlanta Constitution,"
given,"['return', 'break', 'establish', 'minded', 'present', 'contribute', 'open', 'cave_in', 'devote', 'pass_on', 'commit', 'chip_in', 'founder', 'disposed', 'generate', 'precondition', 'collapse', 'afford', 'render', 'apply', 'grant', 'give', 'feed', 'kick_in', 'apt', 'hold', 'throw', 'give_way', 'sacrifice', 'dedicate', 'given', 'pass', 'impart', 'fall_in', 'have', 'presumption', 'turn_over', 'consecrate', 'ease_up', 'pay', 'leave', 'move_over', 'yield', 'gift', 'make', 'hand', 'reach', 'granted', 'tending']"," The Atlanta Constitution,"
things,"['thing', 'affair', 'matter', 'things']"," The Atlanta Constitution,"
started,"['protrude', 'take_off', 'lead_off', 'commence', 'set_about', 'bulge', 'initiate', 'take_up', 'originate', 'start_out', 'set_off', 'startle', 'get', 'come_out', 'part', 'depart', 'jump', 'get_down', 'go', 'pop_out', 'get_going', 'bulge_out', 'start', 'pop', 'begin', 'bug_out', 'set_out', 'embark_on', 'set_forth', 'start_up']"," The Atlanta Constitution,"
Perhaps,"['perhaps', 'possibly', 'perchance', 'maybe', 'mayhap', 'peradventure']"," The Atlanta Constitution,"
minds,"['brain', 'creative_thinker', 'mind', 'judgement', 'head', 'judgment', 'idea', 'take_care', 'listen', 'bear_in_mind', 'intellect', 'nous', 'psyche', 'beware', 'thinker', 'heed']"," The Atlanta Constitution,"
about,"['about', 'approximately', 'roughly', 'around', 'or_so', 'nearly', 'astir', 'near', 'almost', 'well-nigh', 'most', 'just_about', 'virtually', 'some', 'more_or_less', 'close_to', 'nigh']"," The Atlanta Constitution,"
Jefferson's,[]," The Atlanta Constitution,"
Confidence,"['assurance', 'self-confidence', 'authority', 'confidence', 'trust', 'sureness', 'self-assurance']"," The Atlanta Constitution,"
be,"['exist', 'beryllium', 'comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'atomic_number_4', 'make_up', 'glucinium', 'represent', 'Be', 'live']"," The Atlanta Constitution,"
almost,"['about', 'nearly', 'near', 'almost', 'well-nigh', 'most', 'virtually', 'nigh']"," The Atlanta Constitution,"
gearing,"['train', 'geartrain', 'gear', 'gearing', 'pitch', 'power_train']"," The Atlanta Constitution,"
action,"['litigate', 'carry_through', 'natural_action', 'accomplish', 'execute', 'action_at_law', 'sue', 'carry_out', 'action', 'military_action', 'action_mechanism', 'process', 'activeness', 'fulfil', 'natural_process', 'activity', 'fulfill', 'legal_action']"," The Atlanta Constitution,"
Power,"['ability', 'exponent', 'baron', 'force', 'office', 'powerfulness', 'power', 'business_leader', 'magnate', 'index', 'mogul', 'big_businessman', 'superpower', 'major_power', 'top_executive', 'world_power', 'great_power', 'king', 'tycoon', 'mightiness', 'might']"," The Atlanta Constitution,"
greatest,"['sterling', 'great', 'nifty', 'cracking', 'groovy', 'with_child', 'bang-up', 'outstanding', 'expectant', 'neat', 'heavy', 'slap-up', 'majuscule', 'big', 'smashing', 'swell', 'dandy', 'enceinte', 'not_bad', 'superlative', 'corking', 'large', 'peachy', 'capital', 'greatest', 'keen', 'bully', 'gravid']"," The Atlanta Constitution,"
wealth,"['wealth', 'wealthiness', 'riches']"," The Atlanta Constitution,"
heightened,"['rise', 'compound', 'raise', 'enhance', 'heighten', 'sharpen', 'deepen', 'intensify']"," The Atlanta Constitution,"
months,"['month', 'calendar_month']"," The Atlanta Constitution,"
between,"['between', 'betwixt', ""'tween""]"," The Atlanta Constitution,"
forecasts,"['forecast', 'foreshadow', 'reckon', 'prognosis', 'count_on', 'augur', 'calculate', 'bode', 'omen', 'foretell', 'presage', 'predict', 'figure', 'auspicate', 'portend', 'prognosticate', 'betoken', 'estimate', 'prefigure']"," The Atlanta Constitution,"
company,"['accompany', 'caller', 'companion', 'companionship', 'fellowship', 'keep_company', 'party', ""ship's_company"", 'company', 'society', 'troupe']"," The Atlanta Constitution,"
seek,"['look_for', 'assay', 'search', 'try', 'attempt', 'essay', 'seek']"," The Atlanta Constitution,"
$3.15,[]," The Atlanta Constitution,"
low-grade,['low-grade']," The Atlanta Constitution,"
average,"['average', 'intermediate', 'median', 'average_out', 'mediocre', 'middling', 'norm', 'mean', 'ordinary', 'medium', 'modal', 'fair']"," The Atlanta Constitution,"
along,"['on', 'along']"," The Atlanta Constitution,"
deserve,"['merit', 'deserve']"," The Atlanta Constitution,"
representative,"['congressman', 'spokesperson', 'example', 'representative', 'voice', 'illustration', 'interpreter', 'instance', 'congresswoman']"," The Atlanta Constitution,"
includes,"['let_in', 'include', 'admit']"," The Atlanta Constitution,"
State,"['say', 'State_Department', 'State', 'express', 'body_politic', 'submit', 'nation', 'commonwealth', 'United_States_Department_of_State', 'put_forward', 'res_publica', 'province', 'DoS', 'land', 'Department_of_State', 'tell', 'country', 'state_of_matter', 'state', 'posit']"," The Atlanta Constitution,"
demonstrating,"['attest', 'shew', 'evidence', 'demo', 'demonstrate', 'manifest', 'establish', 'show', 'march', 'present', 'certify', 'exhibit', 'prove']"," The Atlanta Constitution,"
Benefactor's,[]," The Atlanta Constitution,"
belief,"['opinion', 'impression', 'feeling', 'notion', 'belief']"," The Atlanta Constitution,"
such,['such']," The Atlanta Constitution,"
city,"['urban_center', 'metropolis', 'city']"," The Atlanta Constitution,"
improved,"['improved', 'amend', 'ameliorate', 'better', 'improve', 'meliorate']"," The Atlanta Constitution,"
buses,"['busbar', 'coach', 'motorcoach', 'jalopy', 'motorbus', 'charabanc', 'passenger_vehicle', 'bus', 'double-decker', 'omnibus', 'jitney', 'heap', 'autobus', 'bus_topology']"," The Atlanta Constitution,"
Georgia,"['Sakartvelo', 'GA', 'Georgia', 'Peach_State', 'Empire_State_of_the_South']"," The Atlanta Constitution,"
rapid,"['speedy', 'rapid']"," The Atlanta Constitution,"
