w,vector_semantico
National,"['national', 'subject', 'home', 'interior', 'internal']",Stranger in a Strange Land.
ever,"['ever', 'ever_so', 'always', ""e'er"", 'of_all_time']",Stranger in a Strange Land.
considerate,['considerate'],Stranger in a Strange Land.
because,[],Stranger in a Strange Land.
straighten,"['neaten', 'square_away', 'unbend', 'roll_out', 'straighten', 'straighten_out', 'tidy_up', 'tidy', 'clean_up']",Stranger in a Strange Land.
promotion,"['advancement', 'packaging', 'publicity', 'promotion', 'furtherance', 'promotional_material', 'forwarding']",Stranger in a Strange Land.
without,[],Stranger in a Strange Land.
darling,"['deary', 'Darling', 'favourite', 'dear', 'pet', 'darling', 'beloved', 'ducky', 'Darling_River', 'favorite', 'dearie']",Stranger in a Strange Land.
hand-woven,[],Stranger in a Strange Land.
We,[],Stranger in a Strange Land.
out,"['stunned', 'knocked_out', 'forbidden', 'taboo', 'extinct', 'come_out_of_the_closet', 'prohibited', ""KO'd"", 'proscribed', 'kayoed', 'tabu', 'verboten', 'out', 'away', 'come_out']",Stranger in a Strange Land.
saw,"['get_a_line', 'watch', 'take_in', 'experience', 'realize', 'view', 'discover', 'reckon', 'run_into', 'find', 'ascertain', 'see_to_it', 'regard', 'interpret', 'project', 'fancy', 'visualise', 'insure', 'control', 'catch', 'proverb', 'power_saw', 'visualize', 'learn', 'pick_up', 'encounter', 'envision', 'go_steady', 'image', 'saw', 'assure', 'sawing_machine', 'visit', 'go_through', 'witness', 'consider', 'run_across', 'see', 'date', 'determine', 'take_care', 'get_word', 'adage', 'figure', 'picture', 'come_across', 'examine', 'go_out', 'construe', 'ensure', 'find_out', 'understand', 'hear', 'check', 'meet', 'look', 'attend', 'byword', 'escort', 'realise', 'get_wind']",Stranger in a Strange Land.
nymphs,"['houri', 'nymph']",Stranger in a Strange Land.
normal,"['rule', 'pattern', 'normal', 'convention', 'formula']",Stranger in a Strange Land.
among,[],Stranger in a Strange Land.
weary,"['tire', 'aweary', 'outwear', 'wear_upon', 'pall', 'wear_out', 'tire_out', 'weary', 'fag', 'jade', 'fatigue', 'wear_down', 'fag_out', 'wear']",Stranger in a Strange Land.
?,[],Stranger in a Strange Land.
speeded,"['hotfoot', 'belt_along', 'race', 'rush', 'travel_rapidly', 'rush_along', 'hie', 'speed_up', 'hasten', 'cannonball_along', 'pelt_along', 'quicken', 'step_on_it', 'hurry', 'bucket_along', 'zip', 'speed', 'accelerate']",Stranger in a Strange Land.
congregation,"['fold', 'congregation', 'faithful', 'congregating']",Stranger in a Strange Land.
He,"['atomic_number_2', 'he', 'He', 'helium']",Stranger in a Strange Land.
barometric,"['barometrical', 'barometric']",Stranger in a Strange Land.
A,"['group_A', 'ampere', 'angstrom_unit', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'a', 'vitamin_A', 'angstrom', 'A', 'adenine', 'axerophthol']",Stranger in a Strange Land.
personae,"['character', 'part', 'persona', 'role', 'theatrical_role', 'image']",Stranger in a Strange Land.
uneasy,"['restless', 'anxious', 'awkward', 'queasy', 'ill_at_ease', 'uneasy', 'nervous', 'unquiet']",Stranger in a Strange Land.
learning,"['eruditeness', 'get_a_line', 'watch', 'read', 'discover', 'ascertain', 'con', 'scholarship', 'acquisition', 'learn', 'pick_up', 'encyclopaedism', 'learnedness', 'teach', 'encyclopedism', 'take', 'see', 'determine', 'get_word', 'memorize', 'acquire', 'find_out', 'erudition', 'learning', 'hear', 'check', 'larn', 'study', 'instruct', 'get_wind', 'memorise']",Stranger in a Strange Land.
breathing,"['respiration', 'ventilation', 'breathe', 'suspire', 'take_a_breath', 'rest', 'emit', 'pass_off', ""catch_one's_breath"", 'respire', 'eupnoeic', 'take_a_breather', 'external_respiration', 'eupneic', 'breathing']",Stranger in a Strange Land.
naked,"['defenseless', 'au_naturel', 'nude', 'bare', 'naked', 'raw']",Stranger in a Strange Land.
understand,"['understand', 'sympathize', 'see', 'read', 'realize', 'interpret', 'infer', 'translate', 'realise', 'sympathise', 'empathize', 'empathise']",Stranger in a Strange Land.
the,[],Stranger in a Strange Land.
uncurled,"['uncurl', 'uncurled']",Stranger in a Strange Land.
assistant,"['helper', 'assistant', 'help', 'adjunct', 'supporter']",Stranger in a Strange Land.
equator,['equator'],Stranger in a Strange Land.
millennia,"['millennium', 'millenary']",Stranger in a Strange Land.
Self's,[],Stranger in a Strange Land.
Then,"['then', 'so', 'and_then', 'and_so']",Stranger in a Strange Land.
cold,"['coldness', 'moth-eaten', 'frigid', 'dusty', 'cold-blooded', 'frigidness', 'frigidity', 'inhuman', 'low_temperature', 'stale', 'common_cold', 'insensate', 'cold']",Stranger in a Strange Land.
ship,"['ship', 'embark', 'transport', 'send']",Stranger in a Strange Land.
ways,"['manner', 'means', 'agency', 'direction', 'elbow_room', 'style', 'way', 'slipway', 'fashion', 'path', 'mode', 'way_of_life', 'shipway', 'ways', 'room']",Stranger in a Strange Land.
Boone,"['Boone', 'Daniel_Boone']",Stranger in a Strange Land.
like,"['corresponding', 'similar', 'wish', 'alike', 'comparable', 'the_likes_of', 'the_like', 'care', 'same', 'ilk', 'like']",Stranger in a Strange Land.
rock-steady,"['steady-going', 'dependable', 'rock-steady']",Stranger in a Strange Land.
worried,"['worried', 'worry', 'interest', 'vex', 'distressed', 'upset', 'care', 'disquieted', 'apprehensive', 'concern', 'occupy', 'disturbed']",Stranger in a Strange Land.
been,"['comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'make_up', 'live', 'represent', 'exist']",Stranger in a Strange Land.
indicted,['indict'],Stranger in a Strange Land.
deduced,"['deduce', 'deduct', 'derive', 'infer']",Stranger in a Strange Land.
which,[],Stranger in a Strange Land.
weakness,"['failing', 'weakness', 'impuissance', 'helplessness']",Stranger in a Strange Land.
ill-starred,"['ill-fated', 'unlucky', 'ill-starred', 'doomed', 'ill-omened']",Stranger in a Strange Land.
Anne,['Anne'],Stranger in a Strange Land.
limited,"['confine', 'circumscribe', 'special', 'fix', 'modified', 'determine', 'trammel', 'restrict', 'limited', 'restrain', 'throttle', 'circumscribed', 'limit', 'express', 'specify', 'define', 'set', 'bound']",Stranger in a Strange Land.
yourself,[],Stranger in a Strange Land.
sentence,"['condemn', 'judgment_of_conviction', 'sentence', 'doom', 'condemnation', 'conviction', 'prison_term', 'time']",Stranger in a Strange Land.
made,"['take_in', 'make_believe', 'take_a_shit', 'relieve_oneself', 'create', 'realize', 'spend_a_penny', 'bring_in', 'name', 'stimulate', 'establish', 'piddle', 'make_up', 'puddle', 'cause', 'clear', 'made', 'construct', 'work', 'pass_water', 'take_a_crap', 'fix', 'constitute', 'pee', 'nominate', 'draw', 'urinate', 'score', 'pull_in', 'defecate', 'get', 'take', 'progress_to', 'give', 'hold', 'throw', 'induce', 'pee-pee', 'take_a_leak', 'micturate', 'have', 'wee', 'do', 'pretend', 'gain', 'earn', 'get_to', 'seduce', 'cook', 'crap', 'form', 'hit', 'stool', 'ca-ca', 'piss', 'wee-wee', 'make_water', 'shit', 'make', 'reach', 'attain', 'ready', 'realise', 'produce', 'arrive_at', 'prepare', 'build', 'lay_down']",Stranger in a Strange Land.
This,[],Stranger in a Strange Land.
conditions,"['qualify', 'shape', 'specify', 'conditions', 'condition', 'circumstance', 'weather_condition', 'stipulation', 'precondition', 'weather', 'experimental_condition', 'term', 'consideration', 'discipline', 'stipulate', 'train', 'check', 'atmospheric_condition', 'status']",Stranger in a Strange Land.
we,[],Stranger in a Strange Land.
toward,[],Stranger in a Strange Land.
opened,"['open', 'open_up', 'spread_out', 'afford', 'opened', 'give', 'spread', 'unfold']",Stranger in a Strange Land.
after,"['later', 'later_on', 'subsequently', 'after', 'afterwards', 'afterward']",Stranger in a Strange Land.
Douglas,"['Little_Giant', 'Stephen_A._Douglas', 'Douglas', 'Stephen_Arnold_Douglas']",Stranger in a Strange Land.
come,"['come_in', 'derive', 'make_out', 'amount', 'get_along', 'ejaculate', 'occur', 'come_up', 'seed', 'come', 'number', 'arrive', 'hail', 'fare', 'seminal_fluid', 'get', 'descend', 'fall', 'total', 'issue_forth', 'add_up', 'do', 'cum', 'follow', 'semen']",Stranger in a Strange Land.
right,"['compensate', 'rightfulness', 'right_on', 'right_hand', 'ripe', 'in_good_order', 'powerful', 'redress', 'decently', 'right_field', 'right-hand', 'mightily', 'the_right_way', 'mighty', 'right', 'justly', 'veracious', 'properly', 'aright', 'decent', 'right_wing', 'correctly', 'proper', 'rectify', 'rightfield', 'flop', 'correct', 'good']",Stranger in a Strange Land.
Do,"['brawl', 'doh', 'behave', 'make_out', 'get_along', 'Doctor_of_Osteopathy', 'serve', 'cause', 'DO', 'coif', 'come', 'arrange', 'exercise', 'ut', 'fare', 'perform', 'dress', 'act', 'coiffure', 'practice', 'answer', 'bash', 'coiffe', 'suffice', 'do', 'practise', 'execute', 'manage', 'make', 'set']",Stranger in a Strange Land.
Even,"['yet', 'flush', 'eve', 'evening', 'even_out', 'level', 'fifty-fifty', 'eventide', 'even', 'regular', 'tied', 'still']",Stranger in a Strange Land.
still,"['nonetheless', 'notwithstanding', 'tranquil', 'calm', 'withal', 'placid', 'hush_up', 'distillery', 'unruffled', 'even', 'yet', 'hush', 'static', 'smooth', 'ease', 'soundless', 'however', 'quieten', 'tranquilize', 'allay', 'motionless', 'still', 'all_the_same', 'stock-still', 'calm_down', 'shut_up', 'tranquillise', 'relieve', 'silent', 'tranquillize', 'even_so', 'nevertheless', 'stillness', 'silence', 'lull', 'inactive', 'noneffervescent', 'quiet']",Stranger in a Strange Land.
darkness,"['duskiness', 'dark', 'shadow', 'wickedness', 'swarthiness', 'iniquity', 'darkness']",Stranger in a Strange Land.
colder,"['frigid', 'moth-eaten', 'cold-blooded', 'dusty', 'inhuman', 'stale', 'insensate', 'cold']",Stranger in a Strange Land.
punk,"['tinder', 'strong-armer', 'punk_rock', 'tough', 'touchwood', 'sleazy', 'punk_rocker', 'tinny', 'kindling', 'chintzy', 'cheap', 'punk', 'hood', 'hoodlum', 'toughie', 'goon', 'crummy', 'cheesy', 'spunk', 'bum', 'thug']",Stranger in a Strange Land.
get,"['experience', 'contract', 'scram', 'stick', 'develop', 'find', 'fuck_off', 'baffle', 'receive', 'stimulate', 'bring', 'amaze', 'set_about', 'commence', 'let', 'catch', 'cause', 'engender', 'mystify', 'fix', 'bugger_off', 'pay_back', 'grow', 'come', 'arrive', 'draw', 'start_out', 'arrest', 'bring_forth', 'generate', 'bewilder', 'get', 'take', 'become', 'aim', 'beat', 'get_down', 'go', 'father', 'buzz_off', 'induce', 'perplex', 'vex', 'nonplus', 'gravel', 'suffer', 'acquire', 'sire', 'stupefy', 'incur', 'have', 'start', 'begin', 'pose', ""get_under_one's_skin"", 'flummox', 'set_out', 'puzzle', 'pay_off', 'fetch', 'drive', 'obtain', 'make', 'sustain', 'mother', 'produce', 'convey', 'dumbfound', 'beget', 'capture']",Stranger in a Strange Land.
more,"['more', 'More', 'more_than', 'Sir_Thomas_More', 'to_a_greater_extent', 'Thomas_More']",Stranger in a Strange Land.
at,"['at', 'astatine', 'atomic_number_85', 'At']",Stranger in a Strange Land.
went,"['exit', 'expire', 'give_out', 'live_on', 'kick_the_bucket', 'blend_in', 'break', 'decease', 'perish', 'last', 'plump', 'live', 'go_away', 'fail', 'buy_the_farm', 'work', 'go_bad', 'conk', 'proceed', 'hold_up', 'fit', 'run_low', 'snuff_it', 'endure', 'locomote', 'break_down', 'get', 'become', 'depart', 'give-up_the_ghost', 'go', 'pass_away', ""cash_in_one's_chips"", 'give_way', 'run_short', 'operate', 'croak', 'conk_out', 'hold_out', 'extend', 'get_going', 'pass', 'die', 'lead', 'belong', 'start', 'run', 'function', 'choke', 'drop_dead', 'travel', 'blend', 'sound', 'pop_off', 'move', 'rifle', 'survive']",Stranger in a Strange Land.
candidate,"['prospect', 'candidate', 'nominee', 'campaigner']",Stranger in a Strange Land.
Joseph,"['Chief_Joseph', 'Joseph']",Stranger in a Strange Land.
started,"['protrude', 'take_off', 'lead_off', 'commence', 'set_about', 'bulge', 'initiate', 'take_up', 'originate', 'start_out', 'set_off', 'startle', 'get', 'come_out', 'part', 'depart', 'jump', 'get_down', 'go', 'pop_out', 'get_going', 'bulge_out', 'start', 'pop', 'begin', 'bug_out', 'set_out', 'embark_on', 'set_forth', 'start_up']",Stranger in a Strange Land.
turned,"['plough', 'sour', 'move_around', 'reverse', 'bend', 'change_by_reversal', 'change_state', 'deform', 'work', 'grow', 'ferment', 'flex', 'off', 'sprain', 'rick', 'become', 'wrench', 'release', 'turn', 'turned', 'turn_over', 'wrick', 'call_on', 'twist', 'plow']",Stranger in a Strange Land.
louse,"['dirt_ball', 'worm', 'bird_louse', 'insect', 'louse', 'biting_louse', 'sucking_louse', 'plant_louse']",Stranger in a Strange Land.
worse,"['sorry', 'worsened', 'risky', 'spoiled', 'regretful', 'spoilt', 'big', 'forged', 'bad', 'unfit', 'unsound', 'tough', 'high-risk', 'defective', 'speculative', 'worse', 'uncollectible']",Stranger in a Strange Land.
parents,"['raise', 'rear', 'bring_up', 'parent', 'nurture']",Stranger in a Strange Land.
kissing,"['necking', 'hugging', 'snuggling', 'petting', 'buss', 'cuddling', 'smooching', 'osculate', 'kiss', 'snog', 'fondling', 'kissing', 'caressing']",Stranger in a Strange Land.
serviettes,"['napkin', 'serviette', 'table_napkin']",Stranger in a Strange Land.
Okay,"['o.k.', 'fine', 'hunky-dory', 'approve', 'ok', 'sanction', 'okay', 'okeh', 'all_right', 'OK', 'okey', 'alright', 'O.K.']",Stranger in a Strange Land.
teaches,"['Edward_Teach', 'Blackbeard', 'learn', 'instruct', 'Edward_Thatch', 'teach', 'Teach', 'Thatch']",Stranger in a Strange Land.
waiting,"['waiting', 'waitress', 'wait', 'look', 'ready_and_waiting', 'expect', 'await', 'hold_back', 'hold_off']",Stranger in a Strange Land.
triumphantly,['triumphantly'],Stranger in a Strange Land.
ethereal,"['aeriform', 'gossamer', 'aery', 'airy', 'supernal', 'celestial', 'aerial', 'ethereal']",Stranger in a Strange Land.
be,"['exist', 'beryllium', 'comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'atomic_number_4', 'make_up', 'glucinium', 'represent', 'Be', 'live']",Stranger in a Strange Land.
almost,"['about', 'nearly', 'near', 'almost', 'well-nigh', 'most', 'virtually', 'nigh']",Stranger in a Strange Land.
translated,"['understand', 'render', 'read', 'interpret', 'transform', 'translate']",Stranger in a Strange Land.
posture,"['military_posture', 'position', 'model', 'sit', 'carriage', 'attitude', 'bearing', 'posture', 'strength', 'military_strength', 'military_capability', 'stance', 'pose']",Stranger in a Strange Land.
with-but-after,[],Stranger in a Strange Land.
between,"['between', 'betwixt', ""'tween""]",Stranger in a Strange Land.
company,"['accompany', 'caller', 'companion', 'companionship', 'fellowship', 'keep_company', 'party', ""ship's_company"", 'company', 'society', 'troupe']",Stranger in a Strange Land.
Second,"['second', 'endorsement', 'irregular', 'indorsement', 'secondly', 'arcsecond', 'secondment', 'instant', 'minute', 'sec', 's', 'second_base', 'moment', '2nd', '2d', 'mo', 'indorse', 'second_gear', 'bit', 'back', 'endorse']",Stranger in a Strange Land.
neither,['neither'],Stranger in a Strange Land.
down,"['down', 'gloomy', 'down_in_the_mouth', 'low', 'bolt_down', 'toss_off', 'polish', 'John_L._H._Down', 'downwardly', 'downward', 'drink_down', 'blue', 'knock_down', 'refine', 'consume', 'dispirited', 'pour_down', 'devour', 'pull_down', 'Down', 'pile', 'go_through', 'mastered', 'downcast', 'push_down', 'low-spirited', 'land', 'down_pat', 'pop', 'fine-tune', 'depressed', 'cut_down', 'grim', 'downwards', 'down_feather', 'shoot_down', 'belt_down', 'kill', 'downhearted']",Stranger in a Strange Land.
studied,"['hit_the_books', 'take', 'consider', 'meditate', 'read', 'studied', 'analyse', 'canvas', 'analyze', 'contemplate', 'study', 'examine', 'learn', 'canvass']",Stranger in a Strange Land.
while,"['patch', 'spell', 'piece', 'while']",Stranger in a Strange Land.
Manchester,['Manchester'],Stranger in a Strange Land.
wailing,"['roar', 'yawl', 'whimper', 'wailful', 'mewl', 'yaup', 'lamenting', 'howl', 'pule', 'ululate', 'bawling', 'wailing', 'wail']",Stranger in a Strange Land.
let,"['permit', 'have', 'Lashkar-e-Tayyiba', 'rent', 'Lashkar-e-Taiba', 'LET', 'countenance', 'lease', 'Army_of_the_Righteous', 'Army_of_the_Pure', 'net_ball', 'let', 'Lashkar-e-Toiba', 'allow', 'get']",Stranger in a Strange Land.
ran,"['race', 'play', 'incline', 'take_to_the_woods', 'course', 'tend', 'hunt', 'hunt_down', 'lean', 'melt_down', 'consort', 'hightail_it', 'turn_tail', 'die_hard', 'melt', 'unravel', 'flow', 'scat', 'work', 'persist', 'track_down', 'carry', 'lam', 'run_away', 'draw', 'endure', 'bunk', 'fly_the_coop', 'range', 'break_away', 'feed', 'head_for_the_hills', 'go', 'prevail', 'operate', 'extend', 'pass', 'black_market', 'lead', 'run', 'function', 'guide', 'ladder', 'scarper', 'execute', 'bleed', 'be_given', 'campaign', 'escape', 'ply', 'move', 'run_for']",Stranger in a Strange Land.
until,[],Stranger in a Strange Land.
Hell,"['hell', 'snake_pit', 'perdition', 'underworld', 'pit', 'hellhole', 'nether_region', 'Scheol', 'blaze', 'infernal_region', 'Inferno', 'Hades', 'netherworld', 'sin', 'the_pits', 'hell_on_earth', 'Hell', 'inferno']",Stranger in a Strange Land.
Science,"['scientific_discipline', 'skill', 'science']",Stranger in a Strange Land.
snack,"['nosh', 'collation', 'bite', 'snack']",Stranger in a Strange Land.
horizon,"['purview', 'skyline', 'view', 'visible_horizon', 'horizon', 'sensible_horizon', 'apparent_horizon', 'celestial_horizon']",Stranger in a Strange Land.
l'Osservatore,[],Stranger in a Strange Land.
know,"['experience', 'sleep_with', 'love', 'be_intimate', 'roll_in_the_hay', 'fuck', 'make_out', 'do_it', 'cognise', 'live', 'screw', 'have_sex', 'have_it_off', 'recognise', 'know', 'acknowledge', 'hump', 'bonk', 'have_a_go_at_it', 'lie_with', 'bed', 'have_it_away', 'have_intercourse', 'eff', 'get_it_on', 'make_love', 'cognize', 'get_laid', 'bang', 'jazz', 'recognize', 'sleep_together']",Stranger in a Strange Land.
spot-promoted,[],Stranger in a Strange Land.
Man,"['military_man', 'humanity', 'homo', 'world', 'Isle_of_Man', 'humans', 'Man', 'human_being', 'serviceman', 'piece', 'adult_male', 'valet', 'human_beings', 'human', ""gentleman's_gentleman"", 'man', 'human_race', 'valet_de_chambre', 'humankind', 'military_personnel', 'gentleman', 'mankind']",Stranger in a Strange Land.
hour,"['hr', 'hour', '60_minutes', 'time_of_day', 'minute']",Stranger in a Strange Land.
party,"['company', 'political_party', 'party']",Stranger in a Strange Land.
Antares,['Antares'],Stranger in a Strange Land.
entirely,"['exclusively', 'whole', 'altogether', 'solely', 'totally', 'completely', 'only', 'wholly', 'alone', 'all', 'entirely']",Stranger in a Strange Land.
Muslim,"['Moslem', 'Islamic', 'Muslim']",Stranger in a Strange Land.
reported,"['describe', 'cover', 'account', 'report', 'reported']",Stranger in a Strange Land.
brush,"['coppice', 'brush', 'copse', 'clash', 'light_touch', 'skirmish', 'encounter', 'thicket', 'brushing', 'brushwood', 'sweep']",Stranger in a Strange Land.
we'll,[],Stranger in a Strange Land.
free,"['devoid', 'costless', 'innocent', 'complimentary', 'unblock', 'give_up', 'unloose', 'liberal', 'rid', 'dislodge', 'absolve', 'barren', 'gratuitous', 'free', 'disembarrass', 'discharge', 'disengage', 'spare', 'release', 'unfreeze', 'relinquish', 'liberate', 'resign', 'gratis', 'justify', 'relieve', 'detached', 'exempt', 'destitute', 'unloosen', 'free_people', 'loose']",Stranger in a Strange Land.
Heaven,"['paradise', 'promised_land', 'Heaven', 'nirvana', 'Eden', 'Shangri-la', 'heaven']",Stranger in a Strange Land.
too,"['to_a_fault', 'overly', 'likewise', 'also', 'too', 'besides', 'excessively', 'as_well']",Stranger in a Strange Land.
four,"['quatern', 'four', 'quaternion', 'tetrad', '4', 'quadruplet', 'Little_Joe', 'iv', 'four-spot', 'quaternity', 'IV', 'quartet', 'foursome', 'quaternary']",Stranger in a Strange Land.
jewel,"['precious_stone', 'jewel', 'gem', 'bejewel']",Stranger in a Strange Land.
seeing,"['get_a_line', 'watch', 'take_in', 'experience', 'realize', 'view', 'discover', 'reckon', 'run_into', 'find', 'ascertain', 'see_to_it', 'regard', 'interpret', 'project', 'fancy', 'visualise', 'insure', 'control', 'catch', 'beholding', 'visualize', 'learn', 'pick_up', 'encounter', 'envision', 'go_steady', 'image', 'sightedness', 'assure', 'visit', 'go_through', 'eyesight', 'witness', 'consider', 'run_across', 'see', 'date', 'determine', 'take_care', 'seeing', 'get_word', 'come_across', 'visual_perception', 'figure', 'picture', 'examine', 'go_out', 'construe', 'ensure', 'find_out', 'understand', 'hear', 'check', 'meet', 'look', 'attend', 'escort', 'realise', 'get_wind']",Stranger in a Strange Land.
period,"['point', 'period', 'time_period', 'catamenia', 'full_point', 'menses', 'menstruum', 'period_of_time', 'geological_period', 'menstruation', 'full_stop', 'flow', 'stop']",Stranger in a Strange Land.
Are,"['comprise', 'follow', 'embody', 'constitute', 'be', 'ar', 'equal', 'personify', 'cost', 'are', 'make_up', 'live', 'represent', 'exist']",Stranger in a Strange Land.
ancient,"['ancient', 'antediluvian']",Stranger in a Strange Land.
Food,"['intellectual_nourishment', 'food', 'nutrient', 'food_for_thought', 'solid_food']",Stranger in a Strange Land.
struggling,"['struggle', 'contend', 'fight', 'scramble', 'skin', 'sputter', 'shin', 'struggling', 'clamber', 'shinny']",Stranger in a Strange Land.
crime,"['offence', 'criminal_offense', 'criminal_offence', 'offense', 'law-breaking', 'crime']",Stranger in a Strange Land.
but,"['simply', 'only', 'just', 'merely', 'but']",Stranger in a Strange Land.
answered,"['reply', 'answer', 'resolve', 'respond', 'suffice', 'serve', 'do']",Stranger in a Strange Land.
hesitated,"['pause', 'waffle', 'waver', 'hesitate']",Stranger in a Strange Land.
called,"['address', 'holler', 'call_up', 'ring', 'shout', 'name', 'call_in', 'promise', 'scream', 'bid', 'shout_out', 'foretell', 'visit', 'call_off', 'cry', 'telephone', 'predict', 'forebode', 'hollo', 'call', 'phone', 'squall', 'yell', 'send_for', 'prognosticate', 'anticipate']",Stranger in a Strange Land.
face,"['boldness', 'front', 'font', 'grimace', 'confront', 'facial_expression', 'typeface', 'present', 'expression', 'brass', 'side', 'face_up', 'aspect', 'human_face', 'look', 'cheek', 'case', 'face', 'nerve', 'fount']",Stranger in a Strange Land.
Mr.,"['Mister', 'Mr.', 'Mr']",Stranger in a Strange Land.
patience,"['forbearance', 'longanimity', 'solitaire', 'patience']",Stranger in a Strange Land.
on,"['on', 'along']",Stranger in a Strange Land.
Everest,"['Mt._Everest', 'Everest', 'Mount_Everest']",Stranger in a Strange Land.
It,"['IT', 'information_technology']",Stranger in a Strange Land.
grokked,[],Stranger in a Strange Land.
friendly,"['favorable', 'well-disposed', 'friendly']",Stranger in a Strange Land.
list,"['heel', 'number', 'name', 'lean', 'tilt', 'listing', 'inclination', 'leaning', 'list']",Stranger in a Strange Land.
age,"['age', 'eld', 'mature', 'geezerhood', 'long_time', 'maturate', 'get_on', 'years', 'senesce', 'old_age', 'historic_period']",Stranger in a Strange Land.
Mars,"['mar', 'Mars', 'Red_Planet', 'Mar', 'spoil', 'deflower', 'vitiate', 'blemish', 'defect', 'impair', 'mutilate', 'March']",Stranger in a Strange Land.
for,[],Stranger in a Strange Land.
asked,"['ask', 'necessitate', 'take', 'inquire', 'postulate', 'involve', 'enquire', 'expect', 'call_for', 'need', 'require', 'demand']",Stranger in a Strange Land.
calm,"['serene', 'equanimity', 'calm', 'tranquil', 'cool_it', 'quieten', 'tranquilize', 'settle_down', 'cool_off', 'still', 'chill_out', 'calmness', 'sedate', 'calm_down', 'composure', 'calm_air', 'tranquillise', 'simmer_down', 'tranquillize', 'becalm', 'unagitated', 'lull', 'quiet', 'steady']",Stranger in a Strange Land.
Kiss,"['osculation', 'candy_kiss', 'buss', 'osculate', 'snog', 'kiss']",Stranger in a Strange Land.
ignored,"['cut', 'brush_aside', 'dismiss', 'ignored', 'snub', 'neglect', 'ignore', 'brush_off', 'discount', 'push_aside', 'disregard', 'neglected', 'unheeded']",Stranger in a Strange Land.
usually,"['usually', 'unremarkably', 'normally', 'commonly', 'ordinarily']",Stranger in a Strange Land.
their,[],Stranger in a Strange Land.
word,"['word', 'word_of_honor', 'Holy_Writ', 'parole', 'countersign', 'formulate', 'discussion', 'Word', 'give_voice', 'Holy_Scripture', 'intelligence', 'articulate', 'Book', 'phrase', 'watchword', 'Bible', 'Son', 'news', 'Good_Book', 'give-and-take', 'Scripture', 'tidings', 'Christian_Bible', 'password', 'Word_of_God', 'Logos']",Stranger in a Strange Land.
barefoot,"['barefoot', 'shoeless', 'barefooted']",Stranger in a Strange Land.
you're,[],Stranger in a Strange Land.
seen,"['get_a_line', 'watch', 'take_in', 'experience', 'realize', 'view', 'discover', 'reckon', 'run_into', 'find', 'ascertain', 'see_to_it', 'regard', 'interpret', 'project', 'fancy', 'visualise', 'insure', 'control', 'catch', 'visualize', 'learn', 'pick_up', 'encounter', 'envision', 'go_steady', 'image', 'assure', 'visit', 'go_through', 'witness', 'consider', 'run_across', 'see', 'date', 'determine', 'take_care', 'get_word', 'come_across', 'figure', 'picture', 'examine', 'construe', 'go_out', 'ensure', 'find_out', 'understand', 'hear', 'check', 'meet', 'look', 'attend', 'escort', 'realise', 'get_wind']",Stranger in a Strange Land.
a,"['group_A', 'ampere', 'angstrom_unit', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'a', 'vitamin_A', 'angstrom', 'A', 'adenine', 'axerophthol']",Stranger in a Strange Land.
ahead,"['in_the_lead', 'forrader', 'before', 'beforehand', 'in_front', 'forwards', 'leading', 'onward', 'onwards', 'out_front', 'in_advance', 'forward', 'ahead']",Stranger in a Strange Land.
together,"['unitedly', 'in_concert', 'together']",Stranger in a Strange Land.
approaching,"['go_up', 'approach', 'near', 'draw_near', 'come_near', 'come_on', 'go_about', 'forthcoming', 'coming', 'draw_close', 'border_on', 'set_about', 'upcoming', 'approaching']",Stranger in a Strange Land.
trip,"['get_off', 'head_trip', 'turn_on', 'trip', 'spark_off', 'actuate', 'trip_up', 'tripper', 'stumble', 'trigger_off', 'jaunt', 'misstep', 'activate', 'spark', 'touch_off', 'trip-up', 'trigger', 'trip_out', 'travel', 'slip', 'set_off']",Stranger in a Strange Land.
outside,"['exterior', 'outside', 'outdoor', 'out_of_doors', 'remote', 'external', 'extraneous', 'out-of-door', 'outdoors', 'alfresco', 'away', 'international']",Stranger in a Strange Land.
three,"['III', 'ternary', 'troika', 'threesome', 'ternion', 'leash', 'iii', 'three', 'trinity', '3', 'deuce-ace', 'tercet', 'triad', 'triplet', 'tierce', 'trio', 'terzetto', 'trine', 'trey']",Stranger in a Strange Land.
could,[],Stranger in a Strange Land.
cusp,"['leaflet', 'cusp']",Stranger in a Strange Land.
actions,"['litigate', 'carry_through', 'natural_action', 'accomplish', 'execute', 'action_at_law', 'sue', 'carry_out', 'action', 'military_action', 'action_mechanism', 'process', 'activeness', 'fulfil', 'natural_process', 'activity', 'fulfill', 'legal_action']",Stranger in a Strange Land.
identical,"['indistinguishable', 'superposable', 'identical', 'selfsame', 'monovular', 'very']",Stranger in a Strange Land.
ABC,"['ABC', ""ABC's"", 'ABCs', 'first_rudiment', 'alphabet', 'rudiment', 'first_principle']",Stranger in a Strange Land.
