w,vector_semantico
makes,"['stool', 'urinate', 'realize', 'lay_down', 'wee', 'take_a_crap', 'micturate', 'prepare', 'take_in', 'make_up', 'crap', 'pretend', 'hit', 'induce', 'hold', 'bring_in', 'do', 'give', 'piss', 'arrive_at', 'throw', 'stimulate', 'take_a_shit', 'work', 'ready', 'create', 'pee', 'score', 'realise', 'form', 'puddle', 'name', 'shuffling', 'defecate', 'cook', 'make', 'nominate', 'constitute', 'establish', 'brand', 'make_believe', 'fix', 'progress_to', 'make_water', 'shit', 'take_a_leak', 'wee-wee', 'cause', 'reach', 'build', 'piddle', 'pee-pee', 'ca-ca', 'clear', 'shuffle', 'pass_water', 'attain', 'earn', 'gain', 'seduce', 'spend_a_penny', 'get', 'construct', 'draw', 'pull_in', 'get_to', 'relieve_oneself', 'take', 'have', 'produce']",Renting a Car in Europe
really,"['really', 'rattling', 'in_truth', 'truly', 'real', 'actually', 'very', 'genuinely']",Renting a Car in Europe
models,"['pattern', 'pose', 'modeling', 'framework', 'posture', 'theoretical_account', 'sit', 'manakin', 'mold', 'modelling', 'simulate', 'mock_up', 'manikin', 'exemplar', 'poser', 'good_example', 'mannequin', 'example', 'mould', 'model', 'role_model', 'fashion_model', 'mannikin', 'simulation']",Renting a Car in Europe
larger,"['turgid', 'tumid', 'declamatory', 'magnanimous', 'expectant', 'enceinte', 'bombastic', 'bigger', 'larger', 'prominent', 'heavy', 'great', 'big', 'gravid', 'with_child', 'large', 'orotund']",Renting a Car in Europe
better,"['proficient', 'sound', 'meliorate', 'easily', 'respectable', 'well', 'better', 'salutary', 'considerably', 'full', 'advantageously', 'serious', 'estimable', 'effective', 'in_effect', 'intimately', 'skilful', 'just', 'bettor', 'practiced', 'dear', 'good', 'best', 'adept', 'comfortably', 'punter', 'break', 'safe', 'amend', 'honest', 'near', 'ameliorate', 'skillful', 'right', 'unspoilt', 'expert', 'improve', 'ripe', 'undecomposed', 'unspoiled', 'substantially', 'secure', 'in_force', 'honorable', 'upright', 'dependable', 'wagerer', 'beneficial']",Renting a Car in Europe
piazzas,"['piazza', 'place', 'plaza']",Renting a Car in Europe
within,"['inside', 'within']",Renting a Car in Europe
offer,"['offering', 'whirl', 'proffer', 'extend', 'tender', 'pass', 'volunteer', 'bid', 'propose', 'offer', 'go', 'fling', 'pop_the_question', 'provide', 'declare_oneself', 'crack', 'put_up', 'offer_up']",Renting a Car in Europe
open,"['opened', 'undefendable', 'capable', 'overt', 'receptive', 'open', 'open_up', 'give', 'undecided', 'exposed', 'heart-to-heart', 'open_air', 'undetermined', 'subject', 'unresolved', 'out-of-doors', 'afford', 'spread_out', 'clear', 'assailable', 'candid', 'outdoors', 'unfastened', 'undefended', 'spread', 'surface', 'loose', 'unfold']",Renting a Car in Europe
helpful,['helpful'],Renting a Car in Europe
heel,"['list', 'hound', 'reheel', 'dog', 'cad', 'bounder', 'heel', 'blackguard']",Renting a Car in Europe
driving,"['repel', 'aim', 'driving', 'force', 'repulse', 'tug', 'force_back', 'ride', 'impulsive', 'labor', 'beat_back', 'push_back', 'ram', 'drive', 'get', 'motor', 'push', 'take', 'labour']",Renting a Car in Europe
buying,"['purchase', ""grease_one's_palms"", 'purchasing', 'buy', 'bribe', 'buying', 'corrupt']",Renting a Car in Europe
authorized,"['clear', 'pass', 'authorised', 'empower', 'authorize', 'authoritative', 'authorise', 'authorized']",Renting a Car in Europe
As,"['adenine', 'group_A', 'arsenic', 'AS', 'angstrom_unit', 'As', 'as', 'Eastern_Samoa', 'angstrom', 'every_bit', 'a', 'ampere', 'type_A', 'axerophthol', 'atomic_number_33', 'vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'equally', 'amp', 'American_Samoa', 'antiophthalmic_factor']",Renting a Car in Europe
5-passenger,[],Renting a Car in Europe
expense,"['disbursement', 'expense', 'write_off', 'disbursal', 'write_down']",Renting a Car in Europe
graduate,"['fine-tune', 'graduate', 'alumna', 'postgraduate', 'calibrate', 'alumnus', 'alum', 'grad']",Renting a Car in Europe
towns,"['township', 'townsfolk', 'townspeople', 'Ithiel_Town', 'Town', 'town']",Renting a Car in Europe
nominal,"['tokenish', 'nominative', 'token', 'nominal', 'nominal_phrase', 'titular', 'noun_phrase']",Renting a Car in Europe
charge,"['point', 'rouse', 'complaint', 'thrill', 'armorial_bearing', 'blame', 'bill', 'accusation', 'accuse', 'heraldic_bearing', 'commission', 'lodge', 'excite', 'level', 'bursting_charge', 'charge', 'guardianship', 'commit', 'billing', 'send', 'saddle', 'cathexis', 'rush', 'bang', 'bear_down', 'direction', 'institutionalize', 'file', 'consign', 'shoot', 'load', 'burster', 'shoot_down', 'turn_on', 'commove', 'explosive_charge', 'agitate', 'charge_up', 'tutelage', 'flush', 'electric_charge', 'care', 'kick', 'institutionalise', 'buck', 'appoint', 'boot', 'bearing', 'mission', 'tear', 'burden']",Renting a Car in Europe
Italy's,[],Renting a Car in Europe
charming,"['trance', 'catch', 'bewitch', 'wizardly', 'influence', 'tempt', 'enamour', 'charming', 'capture', 'entrance', 'becharm', 'fascinate', 'wizard', 'charm', 'enchant', 'beguile', 'magic', 'magical', 'sorcerous', 'captivate', 'witching', 'enamor']",Renting a Car in Europe
comfort,"['puff', 'ease', 'console', 'quilt', 'comfortableness', 'comfort', 'solace', 'consolation', 'comforter', 'soothe']",Renting a Car in Europe
la,"['Pelican_State', 'LA', 'Louisiana', 'la', 'La', 'lanthanum', 'atomic_number_57', 'lah']",Renting a Car in Europe
fill,"['make_full', 'replete', 'satiate', 'fulfill', 'occupy', 'fulfil', 'meet', 'filling', 'satisfy', 'fill', 'take', 'sate', 'fill_up']",Renting a Car in Europe
market,"['mart', 'food_market', 'grocery', 'grocery_store', 'marketplace', 'securities_industry', 'commercialise', 'commercialize', 'market_place', 'market']",Renting a Car in Europe
visit,"['confab', 'confabulate', 'travel_to', 'chew_the_fat', 'chaffer', 'bring_down', 'chat', 'chatter', 'gossip', 'chitchat', 'jaw', 'inflict', 'visit', 'call_in', 'natter', 'chit-chat', 'shoot_the_breeze', 'impose', 'sojourn', 'call', 'inspect', 'claver', 'see']",Renting a Car in Europe
prefer,"['prefer', 'opt', 'choose', 'favour', 'favor']",Renting a Car in Europe
untouched,"['unswayed', 'unaffected', 'unmoved', 'untouched', 'untasted', 'uninfluenced']",Renting a Car in Europe
is,"['equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'cost', 'personify', 'represent', 'comprise']",Renting a Car in Europe
folks,"['family', 'sept', 'kinfolk', 'tribe', 'common_people', 'kinsfolk', 'folk_music', 'folks', 'folk', 'ethnic_music', 'phratry', 'family_line']",Renting a Car in Europe
Europe,"['European_Economic_Community', 'European_Community', 'EEC', 'Europe', 'EC', 'European_Union', 'Common_Market', 'EU']",Renting a Car in Europe
sacrifice,"['forfeit', 'give', 'forfeiture', 'sacrifice', 'ritual_killing']",Renting a Car in Europe
monthly,['monthly'],Renting a Car in Europe
magazines,"['magazine_publisher', 'cartridge', 'powder_store', 'magazine', 'powder_magazine', 'cartridge_holder', 'clip', 'cartridge_clip', 'mag']",Renting a Car in Europe
Eastern,"['eastern', 'easterly']",Renting a Car in Europe
At,"['At', 'atomic_number_85', 'astatine', 'at']",Renting a Car in Europe
only,"['solely', 'only', 'entirely', 'simply', 'solitary', 'lone', 'only_if', 'but', 'sole', 'just', 'alone', 'merely', 'exclusively', 'lonesome', 'only_when']",Renting a Car in Europe
necessarily,"['necessarily', 'inevitably', 'needs', 'of_necessity', 'needfully']",Renting a Car in Europe
wait,"['wait', 'look', 'time_lag', 'waiting', 'hold_off', 'waitress', 'await', 'hold_back', 'expect', 'delay', 'postponement', 'hold']",Renting a Car in Europe
wiser,"['impertinent', 'judicious', 'wise', 'impudent', 'knowing', 'overbold', 'wise_to', 'fresh', 'saucy', 'smart', 'sassy', 'heady']",Renting a Car in Europe
Ages,"['old_age', 'historic_period', 'mature', 'eld', 'senesce', 'age', 'long_time', 'get_on', 'geezerhood', 'years', 'maturate']",Renting a Car in Europe
distances,"['distance', 'aloofness', 'length', 'outdistance', 'space', 'outstrip']",Renting a Car in Europe
2100,[],Renting a Car in Europe
spread,"['bed_covering', 'scatter', 'bedcover', 'overspread', 'gap', 'open', 'fan_out', 'bedspread', 'disperse', 'spreading', 'banquet', 'propagate', 'facing_pages', 'go_around', 'broadcast', 'distribute', 'circulate', 'circularize', 'spreadhead', 'pass_around', 'cattle_ranch', 'ranch', 'paste', 'disseminate', 'cattle_farm', 'counterpane', 'spread_out', 'bed_cover', 'diffuse', 'circularise', 'outspread', 'feast', 'spread_head', 'dispersed', 'spread', 'unfold']",Renting a Car in Europe
surface,"['turn_up', 'aerofoil', 'control_surface', 'show_up', 'airfoil', 'come_on', 'come_up', 'rise', 'rise_up', ""Earth's_surface"", 'come_out', 'open', 'surface', 'coat']",Renting a Car in Europe
some,"['roughly', 'more_or_less', 'close_to', 'just_about', 'about', 'approximately', 'or_so', 'around', 'some']",Renting a Car in Europe
busy,"['meddlesome', 'interfering', 'meddling', 'busybodied', 'occupy', 'officious', 'busy', 'engaged', 'fussy', 'in_use']",Renting a Car in Europe
plan,"['be_after', 'architectural_plan', 'project', 'programme', 'program', 'plan', 'contrive', 'design']",Renting a Car in Europe
considerably,"['considerably', 'substantially', 'well']",Renting a Car in Europe
full,"['good', 'to_the_full', 'full-of-the-moon', 'replete', 'entire', 'fully', 'broad', 'full_moon', 'full_phase_of_the_moon', 'wide-cut', 'full', 'wide', 'wax', 'total']",Renting a Car in Europe
fairly,"['jolly', 'moderately', 'reasonably', 'somewhat', 'passably', 'fair', 'evenhandedly', 'clean', 'pretty', 'fairly', 'middling']",Renting a Car in Europe
$8.00,[],Renting a Car in Europe
an,"['Associate_in_Nursing', 'AN']",Renting a Car in Europe
want,"['privation', 'neediness', 'wish', 'deficiency', 'need', 'want', 'desire', 'wishing', 'require', 'lack', 'deprivation']",Renting a Car in Europe
wish,"['wish', 'like', 'care', 'indirect_request', 'regard', 'wishing', 'compliments', 'bid', 'wish_well', 'want']",Renting a Car in Europe
all,"['entirely', 'completely', 'all', 'wholly', 'altogether', 'totally', 'whole']",Renting a Car in Europe
isn't,[],Renting a Car in Europe
1800,[],Renting a Car in Europe
two,"['deuce', 'two', 'II', 'ii', '2']",Renting a Car in Europe
capacity,"['capability', 'mental_ability', 'content', 'capacity', 'capacitance', 'electrical_capacity']",Renting a Car in Europe
ready,"['set', 'gear_up', 'cook', 'make', 'set_up', 'quick', 'prepare', 'ready', 'fix']",Renting a Car in Europe
liability,"['indebtedness', 'liability', 'financial_obligation']",Renting a Car in Europe
variety,"['mixture', 'potpourri', 'diverseness', 'multifariousness', 'sort', 'miscellany', 'smorgasbord', 'assortment', 'salmagundi', 'form', 'change', 'mixed_bag', 'variety', 'diversity', 'kind', 'motley', 'variety_show', 'miscellanea']",Renting a Car in Europe
just,"['good', 'only', 'exactly', 'merely', 'simply', 'scarcely', 'just', 'barely', 'scarce', 'fair', 'but', 'precisely', 'upright', 'equitable', 'hardly', 'just_now']",Renting a Car in Europe
Romeo,['Romeo'],Renting a Car in Europe
answer,"['answer', 'response', 'resolution', 'solvent', 'suffice', 'result', 'do', 'reply', 'serve', 'solution', 'respond', 'resolve']",Renting a Car in Europe
champagne,"['champagne', 'Champagne-Ardenne', 'bubbly', 'Champagne']",Renting a Car in Europe
States,"['body_politic', 'posit', 'res_publica', 'country', 'DoS', 'land', 'state', 'express', 'tell', 'Department_of_State', 'submit', 'State_Department', 'province', 'commonwealth', 'put_forward', 'state_of_matter', 'United_States_Department_of_State', 'State', 'say', 'nation']",Renting a Car in Europe
Your,[],Renting a Car in Europe
entitled,"['entitled', 'title', 'ennoble', 'gentle', 'entitle']",Renting a Car in Europe
reputations,"['reputation', 'repute', 'report']",Renting a Car in Europe
a,"['vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'adenine', 'a', 'group_A', 'amp', 'ampere', 'angstrom', 'type_A', 'antiophthalmic_factor', 'axerophthol', 'angstrom_unit']",Renting a Car in Europe
Driving,"['repel', 'aim', 'driving', 'force', 'repulse', 'tug', 'force_back', 'ride', 'impulsive', 'labor', 'beat_back', 'push_back', 'ram', 'drive', 'get', 'motor', 'push', 'take', 'labour']",Renting a Car in Europe
own,"['ain', 'have', 'possess', 'own']",Renting a Car in Europe
Nationalcar,[],Renting a Car in Europe
one,"['ane', 'unitary', 'peerless', 'unity', 'single', 'unrivaled', 'unmatched', '1', 'one_and_only', 'unrivalled', 'I', 'unmatchable', 'i', 'one', 'nonpareil', 'ace', 'matchless']",Renting a Car in Europe
town,"['township', 'townsfolk', 'townspeople', 'Ithiel_Town', 'Town', 'town']",Renting a Car in Europe
higher,"['gamey', 'high-pitched', 'mellow', 'in_high_spirits', 'high', 'gamy', 'eminent', 'higher']",Renting a Car in Europe
behind,"['derriere', 'arse', 'ass', 'prat', 'hind_end', 'posterior', 'tail_end', 'butt', 'nates', 'stern', 'in_arrears', 'rear_end', 'backside', 'rump', 'tush', 'fundament', 'buttocks', 'buns', 'rear', 'behindhand', 'tooshie', 'behind', 'seat', 'bottom', 'fanny', 'keister', 'slow', 'tail', 'can', 'hindquarters', 'bum']",Renting a Car in Europe
saving,"['redeem', 'save', 'economy', 'preserve', 'write', 'economize', 'salvage', 'redemptive', 'save_up', 'lay_aside', 'spare', 'deliverance', 'carry_through', 'pull_through', 'bring_through', 'preservation', 'make_unnecessary', 'hold_open', 'relieve', 'economise', 'saving', 'delivery', 'salve', 'keep_open', 'redeeming', 'keep', 'deliver', 'rescue']",Renting a Car in Europe
day,"['day', 'twenty-four_hours', 'mean_solar_day', 'daylight', 'solar_day', 'sidereal_day', 'Clarence_Day', 'daytime', 'Day', 'twenty-four_hour_period', '24-hour_interval', 'Clarence_Shepard_Day_Jr.']",Renting a Car in Europe
averaging,"['average_out', 'average']",Renting a Car in Europe
relatively,"['comparatively', 'relatively']",Renting a Car in Europe
wanting,"['missing', 'deficient', 'wanting', 'need', 'desire', 'lacking', 'absent', 'require', 'want']",Renting a Car in Europe
those,[],Renting a Car in Europe
If,[],Renting a Car in Europe
For,[],Renting a Car in Europe
comprehensive,"['comprehensive_examination', 'comp', 'comprehensive']",Renting a Car in Europe
four,"['quadruplet', 'four', 'quaternion', 'iv', 'quaternity', 'tetrad', '4', 'IV', 'quatern', 'quaternary', 'Little_Joe', 'four-spot', 'quartet', 'foursome']",Renting a Car in Europe
registered,"['record', 'register', 'file', 'registered', 'show', 'read', 'cross-file']",Renting a Car in Europe
getting,"['bring_forth', 'pose', 'pay_off', 'receive', 'getting', 'amaze', 'incur', 'sire', 'baffle', ""get_under_one's_skin"", 'scram', 'beat', 'catch', 'perplex', 'nonplus', 'aim', 'induce', 'get_down', 'stick', 'set_about', 'convey', 'become', 'mother', 'mystify', 'bugger_off', 'let', 'buzz_off', 'vex', 'sustain', 'stimulate', 'go', 'capture', 'develop', 'obtain', 'set_out', 'engender', 'father', 'stupefy', 'make', 'bewilder', 'generate', 'start', 'dumbfound', 'take', 'begin', 'puzzle', 'find', 'acquiring', 'fix', 'pay_back', 'flummox', 'fetch', 'drive', 'cause', 'bring', 'gravel', 'suffer', 'come', 'beget', 'start_out', 'commence', 'arrive', 'contract', 'get', 'draw', 'grow', 'fuck_off', 'arrest', 'experience', 'have', 'acquire', 'produce']",Renting a Car in Europe
well,"['good', 'considerably', 'comfortably', 'easily', 'substantially', 'wellspring', 'well', 'intimately', 'swell', 'fountainhead', 'advantageously']",Renting a Car in Europe
Paix,[],Renting a Car in Europe
sizes,"['size', 'sizing', 'size_of_it']",Renting a Car in Europe
directly,"['flat', 'direct', 'instantly', 'right_away', 'forthwith', 'now', 'straight_off', 'straightaway', 'at_once', 'like_a_shot', 'directly', 'straight', 'immediately']",Renting a Car in Europe
set,"['pose', 'localize', 'plant', 'hardening', 'hardened', 'solidifying', 'fructify', 'go_down', 'determine', 'prepare', 'rig', 'jell', 'set', 'Set', 'specify', 'localise', 'correct', 'go_under', 'mark', 'do', 'fixed', 'Seth', 'coiffe', 'coiffure', 'lay', 'arrange', 'sic', 'band', 'ready', 'countersink', 'adjust', 'curing', 'congeal', 'place', 'put', 'dictated', 'located', 'primed', 'limit', 'dress', 'lot', 'fix', 'fit', 'exercise_set', 'typeset', 'coif', 'readiness', 'gear_up', 'bent', 'position', 'rigid', 'situated', 'define', 'laid', 'placed', 'solidification', 'set_up', 'stage_set', 'lay_out', 'determined', 'circle']",Renting a Car in Europe
car,"['railroad_car', 'car', 'auto', 'railcar', 'elevator_car', 'railway_car', 'automobile', 'gondola', 'cable_car', 'motorcar', 'machine']",Renting a Car in Europe
extra,"['supernumerary', 'duplicate', 'supererogatory', 'extra', 'superfluous', 'spare', 'excess', 'additional', 'redundant', 'spear_carrier', 'surplus', 'special']",Renting a Car in Europe
equalize,"['equalize', 'get_even', 'equal', 'match', 'equate', 'equalise']",Renting a Car in Europe
passenger,"['rider', 'passenger']",Renting a Car in Europe
won't,[],Renting a Car in Europe
Crusaders,"['crusader', 'Crusader', 'meliorist', 'reformer', 'social_reformer', 'reformist']",Renting a Car in Europe
after,"['subsequently', 'later', 'later_on', 'afterward', 'after', 'afterwards']",Renting a Car in Europe
pick-up,[],Renting a Car in Europe
capitals,"['cap', 'capital_letter', 'uppercase', 'chapiter', 'Das_Kapital', 'Washington', 'majuscule', 'Capital', 'working_capital', 'upper-case_letter', 'capital']",Renting a Car in Europe
however,"['nonetheless', 'yet', 'withal', 'notwithstanding', 'nevertheless', 'still', 'however', 'all_the_same', 'even_so']",Renting a Car in Europe
village,"['small_town', 'settlement', 'Greenwich_Village', 'Village', 'village', 'hamlet']",Renting a Car in Europe
happenstance,"['happenstance', 'coincidence']",Renting a Car in Europe
costs,"['costs', 'toll', 'price', 'monetary_value', 'cost', 'be']",Renting a Car in Europe
out,"['verboten', 'out', 'taboo', 'prohibited', 'knocked_out', 'come_out_of_the_closet', 'proscribed', 'kayoed', 'stunned', 'tabu', 'come_out', 'forbidden', 'away', 'extinct', ""KO'd""]",Renting a Car in Europe
six,"['six', 'half_a_dozen', 'sextet', 'VI', 'half_dozen', 'sextuplet', 'vi', 'hexad', 'six-spot', 'half-dozen', 'sise', 'sixer', '6', 'sestet', 'Captain_Hicks']",Renting a Car in Europe
keen,"['peachy', 'exquisite', 'piercing', 'cutting', 'lancinate', 'incisive', 'sharp', 'stabbing', 'slap-up', 'discriminating', 'bully', 'groovy', 'swell', 'corking', 'penetrative', 'penetrating', 'keen', 'bang-up', 'cracking', 'not_bad', 'great', 'neat', 'smashing', 'nifty', 'lancinating', 'lament', 'knifelike', 'dandy', 'acute']",Renting a Car in Europe
",",[],Renting a Car in Europe
With,[],Renting a Car in Europe
periods,"['menstruation', 'point', 'menses', 'flow', 'stop', 'period', 'time_period', 'full_stop', 'geological_period', 'menstruum', 'period_of_time', 'catamenia', 'full_point']",Renting a Car in Europe
days,"['day', 'twenty-four_hours', 'mean_solar_day', 'daylight', 'solar_day', 'sidereal_day', 'Clarence_Day', 'Clarence_Shepard_Day_Jr.', 'daytime', 'Day', 'days', 'twenty-four_hour_period', '24-hour_interval', 'years']",Renting a Car in Europe
person,"['someone', 'individual', 'mortal', 'soul', 'person', 'somebody']",Renting a Car in Europe
limitations,"['limitation', 'limit', 'restriction']",Renting a Car in Europe
being,"['cost', 'existence', 'equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'being', 'beingness', 'organism', 'personify', 'represent', 'comprise']",Renting a Car in Europe
cannot,[],Renting a Car in Europe
generally,"['in_general', 'broadly', 'generally', 'in_the_main', 'mostly', 'broadly_speaking', 'by_and_large', 'more_often_than_not', 'loosely']",Renting a Car in Europe
oil,"['vegetable_oil', 'inunct', 'rock_oil', 'anele', 'oil', 'anoint', 'oil_color', 'fossil_oil', 'embrocate', 'petroleum', 'oil_colour', 'crude_oil', 'crude']",Renting a Car in Europe
cafe,"['coffee_shop', 'coffee_bar', 'coffeehouse', 'cafe']",Renting a Car in Europe
smaller,"['small-scale', 'minor', 'minuscule', 'little', 'diminished', 'modest', 'smaller', 'low', 'littler', 'small', 'humble', 'pocket-size', 'belittled', 'pocket-sized', 'lowly']",Renting a Car in Europe
somewhat,"['more_or_less', 'jolly', 'moderately', 'reasonably', 'slightly', 'somewhat', 'passably', 'pretty', 'fairly', 'middling']",Renting a Car in Europe
mileage,"['fuel_consumption_rate', 'gasoline_mileage', 'mileage', 'milage', 'gas_mileage']",Renting a Car in Europe
kilometer,"['klick', 'kilometre', 'km', 'kilometer']",Renting a Car in Europe
supplementary,"['supplemental', 'auxiliary', 'subsidiary', 'supplementary']",Renting a Car in Europe
him,[],Renting a Car in Europe
obtain,"['receive', 'incur', 'get', 'find', 'prevail', 'hold', 'obtain']",Renting a Car in Europe
route,"['road', 'itinerary', 'route', 'path']",Renting a Car in Europe
number,"['number', 'bit', 'figure', 'enumerate', 'numeral', 'numerate', 'telephone_number', 'act', 'turn', 'keep_down', 'phone_number', 'issue', 'total', 'come', 'list', 'add_up', 'amount', 'routine', 'identification_number', 'count']",Renting a Car in Europe
relive,"['relive', 'live_over']",Renting a Car in Europe
having,"['receive', 'experience', 'birth', 'possess', 'take_in', 'hold', 'induce', 'consume', 'feature', 'give', 'let', 'accept', 'sustain', 'throw', 'stimulate', 'own', 'ingest', 'make', 'cause', 'give_birth', 'suffer', 'bear', 'get', 'deliver', 'have_got', 'take', 'have']",Renting a Car in Europe
individually,"['on_an_individual_basis', 'separately', 'individually', 'singly', 'one_by_one', 'severally']",Renting a Car in Europe
crags,['crag'],Renting a Car in Europe
collision,"['hit', 'collision']",Renting a Car in Europe
wagons,"['station_wagon', 'patrol_wagon', 'wagon', ""Charles's_Wain"", 'paddy_wagon', 'Plough', 'coaster_wagon', 'estate_car', 'Wagon', 'Big_Dipper', 'police_van', 'waggon', 'police_wagon', 'beach_wagon', 'black_Maria', 'beach_waggon', 'Dipper', 'Wain', 'station_waggon']",Renting a Car in Europe
7-passenger,[],Renting a Car in Europe
there,"['on_that_point', 'at_that_place', 'in_that_location', 'in_that_respect', 'there', 'thither']",Renting a Car in Europe
details,"['point', 'particular', 'detail', 'item', 'inside_information', 'contingent', 'details']",Renting a Car in Europe
lowest,"['blue', 'downcast', 'downhearted', 'small', 'scurvy', 'low-spirited', 'lowly', 'lowest', 'dispirited', 'scummy', 'humbled', 'low', 'last-place', 'down', 'grim', 'depressed', 'miserable', 'abject', 'broken', 'gloomy', 'low-toned', 'low-pitched', 'humiliated', 'depleted', 'low-down', 'last', 'down_in_the_mouth', 'modest', 'crushed', 'humble']",Renting a Car in Europe
French,"['French_people', 'Daniel_Chester_French', 'Gallic', 'French']",Renting a Car in Europe
Time,"['clock', 'metre', 'sentence', 'time', 'prison_term', 'meter', 'clock_time', 'fourth_dimension', 'clip']",Renting a Car in Europe
plazas,"['piazza', 'plaza', 'shopping_mall', 'shopping_centre', 'shopping_center', 'place', 'center', 'mall']",Renting a Car in Europe
his,[],Renting a Car in Europe
accepted,"['swallow', 'go_for', 'live_with', 'bear', 'consent', 'admit', 'assume', 'accept', 'accepted', 'recognised', 'take_on', 'take', 'have', 'recognized', 'take_over']",Renting a Car in Europe
$2.00,[],Renting a Car in Europe
thirty,"['30', 'XXX', 'xxx', 'thirty']",Renting a Car in Europe
on,"['on', 'along']",Renting a Car in Europe
drivers,"['number_one_wood', 'device_driver', 'driver']",Renting a Car in Europe
week,"['workweek', 'hebdomad', 'week', 'calendar_week']",Renting a Car in Europe
had,"['receive', 'experience', 'birth', 'possess', 'take_in', 'hold', 'induce', 'consume', 'feature', 'give', 'let', 'accept', 'sustain', 'throw', 'stimulate', 'own', 'ingest', 'make', 'cause', 'give_birth', 'suffer', 'bear', 'get', 'deliver', 'have_got', 'take', 'have']",Renting a Car in Europe
back,"['rearward', 'bet_on', 'hinder', 'binding', 'cover', 'gage', 'plump_for', 'back_up', 'second', 'backwards', 'support', 'endorse', 'backrest', 'back', 'indorse', 'backbone', 'vertebral_column', 'hind', 'spinal_column', 'stake', 'rachis', 'book_binding', 'rear', 'game', 'punt', 'backward', 'dorsum', 'rearwards', 'plunk_for', 'spine']",Renting a Car in Europe
head,"['point', 'head_word', 'caput', 'drumhead', 'psyche', 'manoeuvre', 'chief', 'forefront', 'read/write_head', 'headway', 'channelise', 'head_teacher', 'principal', 'mind', 'lead', 'steer', 'maneuver', 'top_dog', 'capitulum', 'heading', 'brain', 'headspring', 'head', 'oral_sex', 'nous', 'promontory', 'header', 'channelize', 'straits', 'fountainhead', 'headland', 'question', 'direct', 'pass', 'guide', 'manoeuver', 'foreland', 'head_up', 'school_principal']",Renting a Car in Europe
ourselves,[],Renting a Car in Europe
even,"['flush', 'eve', 'eventide', 'even', 'regular', 'level', 'evening', 'yet', 'tied', 'still', 'fifty-fifty', 'even_out']",Renting a Car in Europe
arrival,"['reaching', 'comer', 'arriver', 'arrival']",Renting a Car in Europe
Cadillac,[],Renting a Car in Europe
discover,"['divulge', 'come_across', 'key', 'light_upon', 'find_out', 'fall_upon', 'notice', 'hear', 'unwrap', 'learn', 'let_out', 'disclose', 'get_word', 'observe', 'chance_upon', 'name', 'discover', 'chance_on', 'get_a_line', 'pick_up', 'reveal', 'give_away', 'come_upon', 'find', 'break', 'distinguish', 'let_on', 'expose', 'happen_upon', 'identify', 'attain', 'strike', 'key_out', 'get_wind', 'detect', 'bring_out', 'describe', 'see']",Renting a Car in Europe
insurance,"['indemnity', 'insurance_policy', 'insurance', 'policy']",Renting a Car in Europe
start,"['beginning', 'scratch_line', 'bulge_out', 'kickoff', 'embark_on', 'starting', 'protrude', 'bug_out', 'showtime', 'set_about', 'originate', 'get_down', 'get_going', 'pop_out', 'head_start', 'lead_off', 'part', 'start_up', 'bulge', 'go', 'starting_line', 'take_off', 'set_out', 'depart', 'first', 'start', 'set_off', 'begin', 'come_out', 'scratch', 'offset', 'starting_time', 'outset', 'start_out', 'pop', 'jump', 'get-go', 'commence', 'take_up', 'startle', 'get', 'set_forth', 'initiate', 'commencement', 'starting_signal']",Renting a Car in Europe
trip,"['spark', 'stumble', 'trip_up', 'trip_out', 'travel', 'slip', 'spark_off', 'trip-up', 'misstep', 'actuate', 'set_off', 'turn_on', 'get_off', 'trip', 'jaunt', 'tripper', 'trigger_off', 'head_trip', 'touch_off', 'trigger', 'activate']",Renting a Car in Europe
afford,"['give', 'yield', 'open', 'afford']",Renting a Car in Europe
gallon,"['gallon', 'Imperial_gallon', 'congius', 'gal']",Renting a Car in Europe
Since,[],Renting a Car in Europe
Fiat,"['edict', 'decree', 'fiat', 'rescript', 'order']",Renting a Car in Europe
tap,"['intercept', 'pat', 'knock', 'tip', 'rap', 'hydrant', 'water_tap', 'water_faucet', 'tapdance', 'beg', 'wiretap', 'tap', 'solicit', 'spigot', 'strike', 'exploit', 'pink', 'bug', 'dab']",Renting a Car in Europe
selection,"['survival_of_the_fittest', 'excerpt', 'selection', 'survival', 'extract', 'pick', 'choice', 'natural_selection', 'option', 'excerption']",Renting a Car in Europe
becomes,"['become', 'suit', 'get', 'go', 'turn']",Renting a Car in Europe
Alfa,[],Renting a Car in Europe
sidewalk,"['sidewalk', 'pavement']",Renting a Car in Europe
party,"['company', 'party', 'political_party']",Renting a Car in Europe
during,[],Renting a Car in Europe
valid,['valid'],Renting a Car in Europe
retained,"['maintained', 'continue', 'keep_on', 'keep_back', 'keep', 'retain', 'hold_back', 'hold', 'retained']",Renting a Car in Europe
faces,"['confront', 'aspect', 'font', 'face', 'look', 'fount', 'side', 'present', 'face_up', 'expression', 'nerve', 'facial_expression', 'front', 'human_face', 'brass', 'boldness', 'grimace', 'case', 'cheek', 'typeface']",Renting a Car in Europe
