w,vector_semantico
opens,"['open', 'spread_out', 'afford', 'give', 'spread', 'surface', 'unfold', 'outdoors', 'open_air', 'out-of-doors', 'open_up', 'clear']","William G. Pollard, Physicist and Christian"
out,"['stunned', 'knocked_out', 'forbidden', 'taboo', 'extinct', 'come_out_of_the_closet', 'prohibited', ""KO'd"", 'proscribed', 'kayoed', 'tabu', 'verboten', 'out', 'away', 'come_out']","William G. Pollard, Physicist and Christian"
fire,"['enkindle', 'give_the_sack', 'elicit', 'burn', 'fervour', 'send_away', 'fervency', 'dismiss', 'fervor', 'give_the_axe', 'go_off', 'burn_down', 'attack', 'fire', 'flak', 'blast', 'sack', 'discharge', 'give_notice', 'open_fire', 'displace', 'terminate', 'fuel', 'ardour', 'can', 'ardor', 'evoke', 'flaming', 'arouse', 'kindle', 'flame', 'raise', 'firing', 'fervidness', 'flack', 'force_out', 'provoke']","William G. Pollard, Physicist and Christian"
vigor,"['muscularity', 'vigor', 'vim', 'heartiness', 'energy', 'vigour', 'zip', 'dynamism']","William G. Pollard, Physicist and Christian"
material,"['fabric', 'material', 'real', 'substantial', 'cloth', 'textile', 'stuff', 'corporeal']","William G. Pollard, Physicist and Christian"
may,"['Crataegus_oxycantha', 'May', 'English_hawthorn', 'may', 'whitethorn', 'Crataegus_laevigata']","William G. Pollard, Physicist and Christian"
normal,"['rule', 'pattern', 'normal', 'convention', 'formula']","William G. Pollard, Physicist and Christian"
among,[],"William G. Pollard, Physicist and Christian"
operative,"['PI', 'intelligence_officer', 'private_detective', 'working', 'operative', 'shamus', 'running', 'sherlock', 'surgical', 'functional', 'intelligence_agent', 'private_eye', 'secret_agent', 'private_investigator']","William G. Pollard, Physicist and Christian"
?,[],"William G. Pollard, Physicist and Christian"
longer,"['retentive', 'long', 'farseeing', 'yearner', 'recollective', 'longsighted', 'farsighted', 'tenacious', 'foresighted', 'longer', 'prospicient', 'thirster', 'foresightful']","William G. Pollard, Physicist and Christian"
A,"['group_A', 'ampere', 'angstrom_unit', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'a', 'vitamin_A', 'angstrom', 'A', 'adenine', 'axerophthol']","William G. Pollard, Physicist and Christian"
uneasy,"['restless', 'anxious', 'awkward', 'queasy', 'ill_at_ease', 'uneasy', 'nervous', 'unquiet']","William G. Pollard, Physicist and Christian"
sources,"['author', 'root', 'source', 'seed', 'origin', 'germ', 'rootage', 'beginning', 'reference', 'reservoir', 'generator', 'informant']","William G. Pollard, Physicist and Christian"
society,"['club', 'social_club', 'lodge', 'bon_ton', 'companionship', 'fellowship', 'guild', 'order', 'gild', 'smart_set', 'company', 'society', 'beau_monde', 'high_society']","William G. Pollard, Physicist and Christian"
grasped,"['hold_on', 'grok', 'grasp', 'dig', 'compass', 'savvy', 'get_the_picture', 'comprehend', 'apprehend']","William G. Pollard, Physicist and Christian"
the,[],"William G. Pollard, Physicist and Christian"
concrete,['concrete'],"William G. Pollard, Physicist and Christian"
provides,"['render', 'allow_for', 'furnish', 'provide', 'bring_home_the_bacon', 'leave', 'put_up', 'cater', 'ply', 'supply', 'offer', 'allow']","William G. Pollard, Physicist and Christian"
virulence,"['virulency', 'virulence']","William G. Pollard, Physicist and Christian"
horns,"['French_horn', 'horn', 'motor_horn', 'car_horn', 'saddle_horn', 'trumpet', 'tusk', 'cornet', 'trump', 'automobile_horn', 'hooter']","William G. Pollard, Physicist and Christian"
devil,"['Lucifer', 'ogre', 'Prince_of_Darkness', 'rile', 'get_at', 'fiend', 'deuce', 'bother', 'demon', 'nark', 'nettle', 'Satan', 'daemon', 'daimon', 'Devil', 'monster', 'vex', 'gravel', 'Beelzebub', 'Old_Nick', 'the_Tempter', 'irritate', 'annoy', 'get_to', 'rag', 'dickens', 'hellion', 'heller', 'chafe', 'devil']","William G. Pollard, Physicist and Christian"
like,"['corresponding', 'similar', 'wish', 'alike', 'comparable', 'the_likes_of', 'the_like', 'care', 'same', 'ilk', 'like']","William G. Pollard, Physicist and Christian"
been,"['comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'make_up', 'live', 'represent', 'exist']","William G. Pollard, Physicist and Christian"
extent,['extent'],"William G. Pollard, Physicist and Christian"
potency,"['potentiality', 'potency', 'dominance', 'authorisation', 'potential', 'effectiveness', 'strength', 'potence', 'authority', 'say-so', 'authorization']","William G. Pollard, Physicist and Christian"
will,"['will', 'volition', 'leave', 'testament', 'bequeath']","William G. Pollard, Physicist and Christian"
which,[],"William G. Pollard, Physicist and Christian"
girl,"['girlfriend', 'young_woman', 'lady_friend', 'fille', 'girl', 'missy', 'miss', 'young_lady', 'little_girl', 'female_child', 'daughter']","William G. Pollard, Physicist and Christian"
important,"['authoritative', 'important', 'significant', 'crucial', 'of_import']","William G. Pollard, Physicist and Christian"
terribly,"['abysmally', 'frightfully', 'awful', 'terribly', 'abominably', 'atrociously', 'rottenly', 'awfully']","William G. Pollard, Physicist and Christian"
pleasures,"['pleasance', 'delight', 'joy', 'pleasure']","William G. Pollard, Physicist and Christian"
Every,['every'],"William G. Pollard, Physicist and Christian"
present,"['deliver', 'demonstrate', 'confront', 'present', 'portray', 'nowadays', 'represent', 'submit', 'acquaint', 'present_tense', 'stage', 'give', 'demo', 'show', 'pose', 'award', 'lay_out', 'gift', 'face', 'introduce', 'exhibit', 'salute']","William G. Pollard, Physicist and Christian"
made,"['take_in', 'make_believe', 'take_a_shit', 'relieve_oneself', 'create', 'realize', 'spend_a_penny', 'bring_in', 'name', 'stimulate', 'establish', 'piddle', 'make_up', 'puddle', 'cause', 'clear', 'made', 'construct', 'work', 'pass_water', 'take_a_crap', 'fix', 'constitute', 'pee', 'nominate', 'draw', 'urinate', 'score', 'pull_in', 'defecate', 'get', 'take', 'progress_to', 'give', 'hold', 'throw', 'induce', 'pee-pee', 'take_a_leak', 'micturate', 'have', 'wee', 'do', 'pretend', 'gain', 'earn', 'get_to', 'seduce', 'cook', 'crap', 'form', 'hit', 'stool', 'ca-ca', 'piss', 'wee-wee', 'make_water', 'shit', 'make', 'reach', 'attain', 'ready', 'realise', 'produce', 'arrive_at', 'prepare', 'build', 'lay_down']","William G. Pollard, Physicist and Christian"
ominously,['ominously'],"William G. Pollard, Physicist and Christian"
This,[],"William G. Pollard, Physicist and Christian"
we,[],"William G. Pollard, Physicist and Christian"
exists,"['subsist', 'be', 'live', 'survive', 'exist']","William G. Pollard, Physicist and Christian"
position,"['billet', 'view', 'situation', 'stead', 'position', 'perspective', 'location', 'military_position', 'office', 'side', 'locating', 'spatial_relation', 'put', 'berth', 'emplacement', 'place', 'stance', 'placement', 'pose', 'post', 'attitude', 'lay', 'posture', 'positioning', 'spot', 'lieu', 'status', 'set']","William G. Pollard, Physicist and Christian"
34,"['thirty-four', 'xxxiv', '34']","William G. Pollard, Physicist and Christian"
realities,"['realism', 'world', 'reality', 'realness']","William G. Pollard, Physicist and Christian"
come,"['come_in', 'derive', 'make_out', 'amount', 'get_along', 'ejaculate', 'occur', 'come_up', 'seed', 'come', 'number', 'arrive', 'hail', 'fare', 'seminal_fluid', 'get', 'descend', 'fall', 'total', 'issue_forth', 'add_up', 'do', 'cum', 'follow', 'semen']","William G. Pollard, Physicist and Christian"
its,"['IT', 'information_technology']","William G. Pollard, Physicist and Christian"
universally,['universally'],"William G. Pollard, Physicist and Christian"
casts,"['vomit', 'sick', 'spew', 'plaster_cast', 'shape', 'be_sick', 'project', 'ramble', 'hurtle', 'rove', 'hurl', 'shed', 'regurgitate', 'disgorge', 'drift', 'mould', 'cast_of_characters', 'regorge', 'wander', 'tramp', 'contrive', 'throw_away', 'cast_off', 'couch', 'throw_up', 'draw', 'vomit_up', 'purge', 'cat', 'range', 'shake_off', 'puke', 'roam', 'put', 'upchuck', 'casting', 'vagabond', 'throw', 'plaster_bandage', 'swan', 'retch', 'stamp', 'barf', 'form', 'drop', 'frame', 'cast', 'redact', 'dramatis_personae', 'throw_off', 'chuck', 'mold', 'spue', 'roll', 'stray', 'honk']","William G. Pollard, Physicist and Christian"
object,"['aim', 'objective', 'physical_object', 'object', 'target']","William G. Pollard, Physicist and Christian"
credit,"['credit_entry', 'cite', 'deferred_payment', 'acknowledgment', 'credit_rating', 'recognition', 'accredit', 'course_credit', 'reference', 'citation', 'credit', 'mention', 'quotation']","William G. Pollard, Physicist and Christian"
still,"['nonetheless', 'notwithstanding', 'tranquil', 'calm', 'withal', 'placid', 'hush_up', 'distillery', 'unruffled', 'even', 'yet', 'hush', 'static', 'smooth', 'ease', 'soundless', 'however', 'quieten', 'tranquilize', 'allay', 'motionless', 'still', 'all_the_same', 'stock-still', 'calm_down', 'shut_up', 'tranquillise', 'relieve', 'silent', 'tranquillize', 'even_so', 'nevertheless', 'stillness', 'silence', 'lull', 'inactive', 'noneffervescent', 'quiet']","William G. Pollard, Physicist and Christian"
Even,"['yet', 'flush', 'eve', 'evening', 'even_out', 'level', 'fifty-fifty', 'eventide', 'even', 'regular', 'tied', 'still']","William G. Pollard, Physicist and Christian"
anything,[],"William G. Pollard, Physicist and Christian"
more,"['more', 'More', 'more_than', 'Sir_Thomas_More', 'to_a_greater_extent', 'Thomas_More']","William G. Pollard, Physicist and Christian"
at,"['at', 'astatine', 'atomic_number_85', 'At']","William G. Pollard, Physicist and Christian"
unquestionably,"['definitely', 'unquestionably', 'unimpeachably', 'in_spades', 'by_all_odds', 'emphatically', 'decidedly']","William G. Pollard, Physicist and Christian"
Devil,"['Lucifer', 'ogre', 'Prince_of_Darkness', 'rile', 'get_at', 'fiend', 'deuce', 'bother', 'demon', 'nark', 'nettle', 'Satan', 'daemon', 'daimon', 'Devil', 'monster', 'vex', 'gravel', 'Beelzebub', 'Old_Nick', 'the_Tempter', 'irritate', 'annoy', 'get_to', 'rag', 'dickens', 'hellion', 'heller', 'chafe', 'devil']","William G. Pollard, Physicist and Christian"
Ku,[],"William G. Pollard, Physicist and Christian"
given,"['return', 'break', 'establish', 'minded', 'present', 'contribute', 'open', 'cave_in', 'devote', 'pass_on', 'commit', 'chip_in', 'founder', 'disposed', 'generate', 'precondition', 'collapse', 'afford', 'render', 'apply', 'grant', 'give', 'feed', 'kick_in', 'apt', 'hold', 'throw', 'give_way', 'sacrifice', 'dedicate', 'given', 'pass', 'impart', 'fall_in', 'have', 'presumption', 'turn_over', 'consecrate', 'ease_up', 'pay', 'leave', 'move_over', 'yield', 'gift', 'make', 'hand', 'reach', 'granted', 'tending']","William G. Pollard, Physicist and Christian"
things,"['thing', 'affair', 'matter', 'things']","William G. Pollard, Physicist and Christian"
turned,"['plough', 'sour', 'move_around', 'reverse', 'bend', 'change_by_reversal', 'change_state', 'deform', 'work', 'grow', 'ferment', 'flex', 'off', 'sprain', 'rick', 'become', 'wrench', 'release', 'turn', 'turned', 'turn_over', 'wrick', 'call_on', 'twist', 'plow']","William G. Pollard, Physicist and Christian"
justify,"['vindicate', 'rationalize', 'apologize', 'rationalise', 'free', 'excuse', 'apologise', 'warrant', 'absolve', 'justify']","William G. Pollard, Physicist and Christian"
minds,"['brain', 'creative_thinker', 'mind', 'judgement', 'head', 'judgment', 'idea', 'take_care', 'listen', 'bear_in_mind', 'intellect', 'nous', 'psyche', 'beware', 'thinker', 'heed']","William G. Pollard, Physicist and Christian"
team,"['squad', 'team_up', 'team']","William G. Pollard, Physicist and Christian"
about,"['about', 'approximately', 'roughly', 'around', 'or_so', 'nearly', 'astir', 'near', 'almost', 'well-nigh', 'most', 'just_about', 'virtually', 'some', 'more_or_less', 'close_to', 'nigh']","William G. Pollard, Physicist and Christian"
waiting,"['waiting', 'waitress', 'wait', 'look', 'ready_and_waiting', 'expect', 'await', 'hold_back', 'hold_off']","William G. Pollard, Physicist and Christian"
rightly,"['justly', 'justifiedly', 'rightly']","William G. Pollard, Physicist and Christian"
change,"['exchange', 'switch', 'change', 'convert', 'shift', 'modify', 'alter', 'alteration', 'vary', 'commute', 'modification', 'transfer', 'interchange', 'variety', 'deepen']","William G. Pollard, Physicist and Christian"
precisely,"['on_the_button', 'on_the_dot', 'precisely', 'exactly', 'incisively', 'on_the_nose', 'just']","William G. Pollard, Physicist and Christian"
1692,[],"William G. Pollard, Physicist and Christian"
source,"['author', 'root', 'source', 'seed', 'origin', 'germ', 'rootage', 'beginning', 'reference', 'reservoir', 'generator', 'informant']","William G. Pollard, Physicist and Christian"
be,"['exist', 'beryllium', 'comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'atomic_number_4', 'make_up', 'glucinium', 'represent', 'Be', 'live']","William G. Pollard, Physicist and Christian"
almost,"['about', 'nearly', 'near', 'almost', 'well-nigh', 'most', 'virtually', 'nigh']","William G. Pollard, Physicist and Christian"
tragic,"['tragical', 'tragic']","William G. Pollard, Physicist and Christian"
dreadfully,"['horribly', 'dismally', 'dreadfully', 'awfully']","William G. Pollard, Physicist and Christian"
produce,"['create', 'grow', 'garden_truck', 'raise', 'farm', 'bring_on', 'give_rise', 'bring_out', 'green_groceries', 'develop', 'make', 'bring_about', 'acquire', 'produce', 'bring_forth', 'green_goods', 'get']","William G. Pollard, Physicist and Christian"
between,"['between', 'betwixt', ""'tween""]","William G. Pollard, Physicist and Christian"
prospers,"['flourish', 'prosper', 'thrive', 'fly_high']","William G. Pollard, Physicist and Christian"
evil,"['evil', 'evilness', 'malign', 'immorality', 'vicious', 'wickedness', 'malefic', 'iniquity', 'malevolent']","William G. Pollard, Physicist and Christian"
neither,['neither'],"William G. Pollard, Physicist and Christian"
awful,"['abominable', 'awful', 'terribly', 'dire', 'frightful', 'awe-inspiring', 'unspeakable', 'awfully', 'fearful', 'frightfully', 'dreadful', 'nasty', 'dreaded', 'fearsome', 'atrocious', 'direful', 'awing', 'tremendous', 'dread', 'frightening', 'horrendous', 'painful', 'horrific', 'awed', 'awesome', 'terrible', 'amazing']","William G. Pollard, Physicist and Christian"
Think,"['think', 'imagine', 'retrieve', 'recollect', 'cogitate', 'call_up', 'reckon', 'guess', 'opine', 'mean', 'consider', 'suppose', 'intend', 'believe', 'remember', 'recall', 'conceive', 'cerebrate', 'call_back']","William G. Pollard, Physicist and Christian"
century,"['hundred', 'century', 'C', 'one_C', '100']","William G. Pollard, Physicist and Christian"
primarily,"['in_the_first_place', 'mainly', 'principally', 'in_the_main', 'primarily', 'chiefly']","William G. Pollard, Physicist and Christian"
angels,"['Angel', 'backer', 'holy_person', 'holy_man', 'saint', 'Angel_Falls', 'angel']","William G. Pollard, Physicist and Christian"
defective,"['faulty', 'bad', 'defective']","William G. Pollard, Physicist and Christian"
starting,"['protrude', 'take_off', 'lead_off', 'commence', 'set_about', 'bulge', 'starting', 'initiate', 'take_up', 'originate', 'start_out', 'set_off', 'startle', 'get', 'come_out', 'part', 'depart', 'jump', 'get_down', 'go', 'pop_out', 'get_going', 'bulge_out', 'start', 'pop', 'begin', 'bug_out', 'set_out', 'embark_on', 'set_forth', 'start_up']","William G. Pollard, Physicist and Christian"
disintegration,"['dissolution', 'decomposition', 'annihilation', 'decay', 'radioactive_decay', 'disintegration']","William G. Pollard, Physicist and Christian"
belief,"['opinion', 'impression', 'feeling', 'notion', 'belief']","William G. Pollard, Physicist and Christian"
until,[],"William G. Pollard, Physicist and Christian"
such,['such'],"William G. Pollard, Physicist and Christian"
cause,"['stimulate', 'lawsuit', 'cause', 'grounds', 'suit', 'get', 'causal_agent', 'movement', 'induce', 'have', 'effort', 'do', 'causa', 'crusade', 'causal_agency', 'reason', 'drive', 'case', 'campaign', 'make']","William G. Pollard, Physicist and Christian"
elemental,"['elementary', 'primary', 'elemental']","William G. Pollard, Physicist and Christian"
Science,"['scientific_discipline', 'skill', 'science']","William G. Pollard, Physicist and Christian"
Samuel,['Samuel'],"William G. Pollard, Physicist and Christian"
terms,"['condition', 'price', 'terms', 'terminus', 'term', 'footing', 'full_term', 'damage', 'terminal_figure']","William G. Pollard, Physicist and Christian"
know,"['experience', 'sleep_with', 'love', 'be_intimate', 'roll_in_the_hay', 'fuck', 'make_out', 'do_it', 'cognise', 'live', 'screw', 'have_sex', 'have_it_off', 'recognise', 'know', 'acknowledge', 'hump', 'bonk', 'have_a_go_at_it', 'lie_with', 'bed', 'have_it_away', 'have_intercourse', 'eff', 'get_it_on', 'make_love', 'cognize', 'get_laid', 'bang', 'jazz', 'recognize', 'sleep_together']","William G. Pollard, Physicist and Christian"
does,"['behave', 'DOE', 'make_out', 'get_along', 'serve', 'cause', 'coif', 'Department_of_Energy', 'come', 'arrange', 'doe', 'exercise', 'fare', 'perform', 'dress', 'Energy_Department', 'act', 'coiffure', 'practice', 'answer', 'coiffe', 'suffice', 'do', 'practise', 'Energy', 'execute', 'manage', 'make', 'set']","William G. Pollard, Physicist and Christian"
fruitful,['fruitful'],"William G. Pollard, Physicist and Christian"
power,"['ability', 'exponent', 'baron', 'force', 'office', 'powerfulness', 'power', 'business_leader', 'magnate', 'index', 'mogul', 'big_businessman', 'superpower', 'major_power', 'top_executive', 'world_power', 'great_power', 'king', 'tycoon', 'mightiness', 'might']","William G. Pollard, Physicist and Christian"
certainly,"['certainly', 'for_certain', 'surely', 'sure_as_shooting', 'sure_enough', 'sure', 'for_sure']","William G. Pollard, Physicist and Christian"
thorough,"['exhaustive', 'thorough', 'thoroughgoing']","William G. Pollard, Physicist and Christian"
part,"['take_off', 'region', 'section', 'parting', 'split_up', 'break', 'share', 'partly', 'character', 'split', 'office', 'break_up', 'contribution', 'start_out', 'percentage', 'separate', 'piece', 'part', 'depart', 'role', 'voice', 'theatrical_role', 'disunite', 'constituent', 'start', 'component_part', 'function', 'set_out', 'persona', 'component', 'set_forth', 'portion', 'division', 'partially', 'divide', 'set_off']","William G. Pollard, Physicist and Christian"
experiential,"['experiential', 'existential']","William G. Pollard, Physicist and Christian"
destruction,"['death', 'end', 'destruction', 'wipeout', 'devastation', 'demolition']","William G. Pollard, Physicist and Christian"
sharply,"['aggressively', 'sharp', 'sharply', 'crisply', 'acutely', 'precipitously']","William G. Pollard, Physicist and Christian"
inquiring,"['questioning', 'ask', 'investigate', 'inquire', 'inquiring', 'enquire', 'wonder']","William G. Pollard, Physicist and Christian"
too,"['to_a_fault', 'overly', 'likewise', 'also', 'too', 'besides', 'excessively', 'as_well']","William G. Pollard, Physicist and Christian"
give,"['return', 'break', 'establish', 'present', 'contribute', 'open', 'cave_in', 'devote', 'pass_on', 'commit', 'chip_in', 'founder', 'generate', 'collapse', 'springiness', 'afford', 'render', 'apply', 'grant', 'give', 'feed', 'kick_in', 'hold', 'throw', 'give_way', 'sacrifice', 'dedicate', 'pass', 'fall_in', 'impart', 'spring', 'have', 'turn_over', 'consecrate', 'ease_up', 'pay', 'leave', 'move_over', 'yield', 'gift', 'make', 'hand', 'reach']","William G. Pollard, Physicist and Christian"
worthlessness,"['ineptitude', 'worthlessness']","William G. Pollard, Physicist and Christian"
seeing,"['get_a_line', 'watch', 'take_in', 'experience', 'realize', 'view', 'discover', 'reckon', 'run_into', 'find', 'ascertain', 'see_to_it', 'regard', 'interpret', 'project', 'fancy', 'visualise', 'insure', 'control', 'catch', 'beholding', 'visualize', 'learn', 'pick_up', 'encounter', 'envision', 'go_steady', 'image', 'sightedness', 'assure', 'visit', 'go_through', 'eyesight', 'witness', 'consider', 'run_across', 'see', 'date', 'determine', 'take_care', 'seeing', 'get_word', 'come_across', 'visual_perception', 'figure', 'picture', 'examine', 'go_out', 'construe', 'ensure', 'find_out', 'understand', 'hear', 'check', 'meet', 'look', 'attend', 'escort', 'realise', 'get_wind']","William G. Pollard, Physicist and Christian"
Marine,"['Marine', 'nautical', 'marine', 'shipboard_soldier', 'maritime', 'devil_dog', 'leatherneck']","William G. Pollard, Physicist and Christian"
mysterious,"['orphic', 'deep', 'occult', 'mysterious', 'mystifying', 'cryptic', 'mystical', 'secret', 'inscrutable', 'mystic', 'cryptical']","William G. Pollard, Physicist and Christian"
Rotary,"['traffic_circle', 'rotary', 'circular', 'synchronous_converter', 'orbitual', 'rotary_converter', 'circle', 'roundabout']","William G. Pollard, Physicist and Christian"
spiritual,"['spectral', 'unearthly', 'phantasmal', 'spiritual', 'religious', 'Negro_spiritual', 'ghostly', 'ghostlike', 'apparitional']","William G. Pollard, Physicist and Christian"
occasion,"['social_function', 'affair', 'occasion', 'social_occasion', 'function', 'juncture']","William G. Pollard, Physicist and Christian"
response,"['reception', 'reply', 'answer', 'response', 'reaction']","William G. Pollard, Physicist and Christian"
but,"['simply', 'only', 'just', 'merely', 'but']","William G. Pollard, Physicist and Christian"
Reverend,"['Reverend', 'reverend', 'man_of_the_cloth', 'sublime', 'clergyman']","William G. Pollard, Physicist and Christian"
means,"['means', 'agency', 'stand_for', 'think', 'signify', 'intend', 'imply', 'mean_value', 'think_of', 'entail', 'mean', 'substance', 'have_in_mind', 'way']","William G. Pollard, Physicist and Christian"
introduced,"['enter', 'preface', 'bring_in', 'premise', 'insert', 'innovate', 'inclose', 'infix', 'bring_out', 'introduce', 'acquaint', 'present', 'put_in', 'stick_in', 'inaugurate', 'enclose', 'usher_in', 'precede']","William G. Pollard, Physicist and Christian"
seriousness,"['earnestness', 'seriousness', 'serious-mindedness', 'distressfulness', 'sincerity']","William G. Pollard, Physicist and Christian"
burning,"['incinerate', 'burning', 'burning_at_the_stake', 'sting', 'combust', 'cut', 'cauterise', 'bite', 'combustion', 'burn', 'burn_down', 'electrocution', 'cauterize', 'burn_off', 'glow', 'burn_up', 'sunburn', 'fire']","William G. Pollard, Physicist and Christian"
cope,"['grapple', 'make_do', 'contend', 'cope', 'manage', 'make_out', 'coping', 'header', 'get_by', 'deal']","William G. Pollard, Physicist and Christian"
hand,"['script', 'helping_hand', 'bridge_player', 'give', 'mitt', 'hired_man', 'pass_on', 'hand', 'reach', 'handwriting', 'hired_hand', 'pass', 'manus', 'paw', 'deal', 'turn_over']","William G. Pollard, Physicist and Christian"
connotations,"['intension', 'connotation']","William G. Pollard, Physicist and Christian"
face,"['boldness', 'front', 'font', 'grimace', 'confront', 'facial_expression', 'typeface', 'present', 'expression', 'brass', 'side', 'face_up', 'aspect', 'human_face', 'look', 'cheek', 'case', 'face', 'nerve', 'fount']","William G. Pollard, Physicist and Christian"
Mr.,"['Mister', 'Mr.', 'Mr']","William G. Pollard, Physicist and Christian"
misery,"['wretchedness', 'miserableness', 'misery']","William G. Pollard, Physicist and Christian"
taken,"['accept', 'remove', 'take_in', 'contract', 'take_away', 'rent', 'read', 'withdraw', 'look_at', 'engage', 'subscribe_to', 'adopt', 'fill', 'strike', 'film', 'call_for', 'bring', 'occupy', 'lease', 'necessitate', 'submit', 'take_up', 'pick_out', 'carry', 'use_up', 'conduct', 'consume', 'learn', 'subscribe', 'need', 'claim', 'deal', 'require', 'get', 'ask', 'get_hold_of', 'take', 'consider', 'aim', 'hire', 'postulate', 'hold', 'shoot', 'involve', 'assume', 'acquire', 'direct', 'lead', 'admit', 'have', 'exact', 'pack', 'guide', 'demand', 'take_on', 'train', 'contain', 'interpreted', 'study', 'drive', 'ingest', 'make', 'take_aim', 'choose', 'select', 'convey', 'taken', 'charter']","William G. Pollard, Physicist and Christian"
on,"['on', 'along']","William G. Pollard, Physicist and Christian"
seems,"['appear', 'look', 'seem']","William G. Pollard, Physicist and Christian"
It,"['IT', 'information_technology']","William G. Pollard, Physicist and Christian"
spreads,"['spread_head', 'broadcast', 'pass_around', 'spreading', 'distribute', 'disperse', 'feast', 'open', 'bedcover', 'spread_out', 'counterpane', 'go_around', 'cattle_farm', 'fan_out', 'bed_cover', 'ranch', 'spread', 'scatter', 'spreadhead', 'circularize', 'banquet', 'propagate', 'facing_pages', 'overspread', 'circulate', 'bedspread', 'cattle_ranch', 'bed_covering', 'gap', 'paste', 'diffuse', 'circularise', 'disseminate', 'unfold']","William G. Pollard, Physicist and Christian"
Miller's,[],"William G. Pollard, Physicist and Christian"
age,"['age', 'eld', 'mature', 'geezerhood', 'long_time', 'maturate', 'get_on', 'years', 'senesce', 'old_age', 'historic_period']","William G. Pollard, Physicist and Christian"
for,[],"William G. Pollard, Physicist and Christian"
permanence,"['permanence', 'permanency']","William G. Pollard, Physicist and Christian"
their,[],"William G. Pollard, Physicist and Christian"
word,"['word', 'word_of_honor', 'Holy_Writ', 'parole', 'countersign', 'formulate', 'discussion', 'Word', 'give_voice', 'Holy_Scripture', 'intelligence', 'articulate', 'Book', 'phrase', 'watchword', 'Bible', 'Son', 'news', 'Good_Book', 'give-and-take', 'Scripture', 'tidings', 'Christian_Bible', 'password', 'Word_of_God', 'Logos']","William G. Pollard, Physicist and Christian"
replacement,"['switch', 'renewal', 'alternate', 'substitute', 'refilling', 'substitution', 'replenishment', 'replacement', 'surrogate', 'replacing', 'transposition', 'permutation', 'successor']","William G. Pollard, Physicist and Christian"
seen,"['get_a_line', 'watch', 'take_in', 'experience', 'realize', 'view', 'discover', 'reckon', 'run_into', 'find', 'ascertain', 'see_to_it', 'regard', 'interpret', 'project', 'fancy', 'visualise', 'insure', 'control', 'catch', 'visualize', 'learn', 'pick_up', 'encounter', 'envision', 'go_steady', 'image', 'assure', 'visit', 'go_through', 'witness', 'consider', 'run_across', 'see', 'date', 'determine', 'take_care', 'get_word', 'come_across', 'figure', 'picture', 'examine', 'construe', 'go_out', 'ensure', 'find_out', 'understand', 'hear', 'check', 'meet', 'look', 'attend', 'escort', 'realise', 'get_wind']","William G. Pollard, Physicist and Christian"
a,"['group_A', 'ampere', 'angstrom_unit', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'a', 'vitamin_A', 'angstrom', 'A', 'adenine', 'axerophthol']","William G. Pollard, Physicist and Christian"
Aside,"['digression', 'divagation', 'apart', 'excursus', 'parenthesis', 'aside', 'by', 'away']","William G. Pollard, Physicist and Christian"
together,"['unitedly', 'in_concert', 'together']","William G. Pollard, Physicist and Christian"
outside,"['exterior', 'outside', 'outdoor', 'out_of_doors', 'remote', 'external', 'extraneous', 'out-of-door', 'outdoors', 'alfresco', 'away', 'international']","William G. Pollard, Physicist and Christian"
modern,"['modern', 'Bodoni', 'innovative', 'modern_font', 'New', 'forward-looking', 'modernistic', 'Bodoni_font', 'advanced', 'mod', 'Modern']","William G. Pollard, Physicist and Christian"
could,[],"William G. Pollard, Physicist and Christian"
identical,"['indistinguishable', 'superposable', 'identical', 'selfsame', 'monovular', 'very']","William G. Pollard, Physicist and Christian"
commitment,"['committedness', 'consignment', 'dedication', 'commitment', 'committal', 'allegiance', 'loyalty']","William G. Pollard, Physicist and Christian"
works,"['whole_kit_and_boodle', 'body_of_work', 'knead', 'sour', 'play', 'piece_of_work', 'shape', 'deeds', 'kit_and_caboodle', 'whole_caboodle', 'full_treatment', 'bring', 'oeuvre', 'work', 'work_on', 'do_work', 'mould', 'plant', 'ferment', 'put_to_work', 'industrial_plant', 'wreak', 'exercise', 'workings', 'lick', 'works', 'act_upon', 'whole_shebang', 'puzzle_out', 'exploit', 'make_for', 'work_out', 'act', 'go', 'figure_out', 'workplace', 'operate', 'influence', 'process', 'turn', 'solve', 'whole_works', 'whole_kit_and_caboodle', 'function', 'run', 'kit_and_boodle', 'form', 'crop', 'whole_kit', 'study', 'make', 'cultivate', 'forge', 'mold', 'employment']","William G. Pollard, Physicist and Christian"
of,[],"William G. Pollard, Physicist and Christian"
considerable,['considerable'],"William G. Pollard, Physicist and Christian"
off,"['bump_off', 'remove', 'cancelled', 'sour', 'hit', 'slay', 'polish_off', 'forth', 'dispatch', 'away', 'turned', 'off', 'murder']","William G. Pollard, Physicist and Christian"
Apparently,"['plainly', 'evidently', 'plain', 'on_the_face_of_it', 'patently', 'ostensibly', 'seemingly', 'obviously', 'manifestly', 'apparently']","William G. Pollard, Physicist and Christian"
she,[],"William G. Pollard, Physicist and Christian"
