w,vector_semantico
More,"['More', 'to_a_greater_extent', 'Sir_Thomas_More', 'Thomas_More', 'more', 'more_than']","Annual Report of Year Ending June 30, 1961"
determination,"['finding', 'conclusion', 'determination', 'purpose', 'decision']","Annual Report of Year Ending June 30, 1961"
features,"['feature_film', 'characteristic', 'sport', 'feature', 'boast', 'lineament', 'feature_of_speech', 'feature_article', 'have']","Annual Report of Year Ending June 30, 1961"
because,[],"Annual Report of Year Ending June 30, 1961"
choose,"['prefer', 'opt', 'choose', 'select', 'pick_out', 'take']","Annual Report of Year Ending June 30, 1961"
early,"['other', 'early_on', 'early', 'ahead_of_time', 'betimes', 'too_soon', 'former']","Annual Report of Year Ending June 30, 1961"
throw,"['project', 'bemuse', 'cam_stroke', 'hold', 'flip', 'shake_off', 'drop', 'confuse', 'bedevil', 'thrust', 'give', 'hurl', 'throw', 'throw_off', 'stroke', 'fox', 'make', 'bewilder', 'cast', 'shed', 'contrive', 'cast_off', 'befuddle', 'confound', 'fuddle', 'throw_away', 'discombobulate', 'have', 'switch']","Annual Report of Year Ending June 30, 1961"
continuous,"['uninterrupted', 'continuous']","Annual Report of Year Ending June 30, 1961"
or,"['operating_theater', 'operating_theatre', 'surgery', 'Oregon', 'OR', 'operating_room', 'Beaver_State']","Annual Report of Year Ending June 30, 1961"
replace,"['supplant', 'exchange', 'supervene_upon', 'substitute', 'supersede', 'supercede', 'put_back', 'interchange', 'replace']","Annual Report of Year Ending June 30, 1961"
job,"['job', 'caper', 'subcontract', 'line_of_work', 'business', 'Job', 'Book_of_Job', 'problem', 'farm_out', 'chore', 'task', 'occupation', 'line', 'speculate']","Annual Report of Year Ending June 30, 1961"
govern,"['regularise', 'govern', 'rule', 'regularize', 'regulate', 'order']","Annual Report of Year Ending June 30, 1961"
often,"['frequently', 'often', 'a_great_deal', 'ofttimes', 'oftentimes', 'oft', 'much']","Annual Report of Year Ending June 30, 1961"
basic,"['canonic', 'BASIC', 'basic', 'staple', 'introductory', 'canonical']","Annual Report of Year Ending June 30, 1961"
achievements,"['accomplishment', 'achievement']","Annual Report of Year Ending June 30, 1961"
Before,"['ahead', 'before', 'in_front', 'earlier']","Annual Report of Year Ending June 30, 1961"
three,"['deuce-ace', 'trine', 'tercet', 'III', 'leash', 'trinity', 'troika', 'trey', 'ternion', 'trio', 'triplet', 'terzetto', '3', 'triad', 'ternary', 'three', 'threesome', 'tierce', 'iii']","Annual Report of Year Ending June 30, 1961"
employees,['employee'],"Annual Report of Year Ending June 30, 1961"
received,"['welcome', 'received', 'receive', 'experience', 'incur', 'pick_up', 'get', 'encounter', 'find', 'take_in', 'invite', 'standard', 'obtain', 'have', 'meet']","Annual Report of Year Ending June 30, 1961"
lengthened,"['lengthen', 'prolonged', 'lengthened', 'extended', 'elongated']","Annual Report of Year Ending June 30, 1961"
attain,"['chance_upon', 'happen_upon', 'discover', 'chance_on', 'make', 'attain', 'come_across', 'accomplish', 'light_upon', 'strike', 'fall_upon', 'arrive_at', 'come_upon', 'gain', 'achieve', 'hit', 'reach']","Annual Report of Year Ending June 30, 1961"
maintenance,"['alimony', 'sustenance', 'criminal_maintenance', 'care', 'maintenance', 'sustainment', 'sustentation', 'upkeep']","Annual Report of Year Ending June 30, 1961"
we,[],"Annual Report of Year Ending June 30, 1961"
five,"['Phoebe', 'quintet', 'Little_Phoebe', 'basketball_team', 'quintuplet', 'five-spot', 'five', 'cinque', 'fin', 'quint', 'v', '5', 'fivesome', 'pentad', 'V']","Annual Report of Year Ending June 30, 1961"
for,[],"Annual Report of Year Ending June 30, 1961"
compete,"['contend', 'compete', 'vie']","Annual Report of Year Ending June 30, 1961"
demands,"['exact', 'requirement', 'call_for', 'involve', 'need', 'take', 'postulate', 'ask', 'require', 'demand', 'necessitate']","Annual Report of Year Ending June 30, 1961"
?,[],"Annual Report of Year Ending June 30, 1961"
planned,"['be_after', 'project', 'design', 'aforethought', 'plotted', 'plan', 'planned', 'contrive']","Annual Report of Year Ending June 30, 1961"
see,"['image', 'project', 'assure', 'come_across', 'realize', 'find_out', 'regard', 'determine', 'take_in', 'catch', 'figure', 'ensure', 'reckon', 'look', 'construe', 'hear', 'run_across', 'fancy', 'consider', 'learn', 'realise', 'get_word', 'visit', 'discover', 'go_through', 'watch', 'examine', 'escort', 'understand', 'get_a_line', 'go_steady', 'witness', 'pick_up', 'see_to_it', 'view', 'visualize', 'encounter', 'find', 'go_out', 'envision', 'run_into', 'interpret', 'date', 'take_care', 'picture', 'control', 'ascertain', 'get_wind', 'visualise', 'check', 'attend', 'experience', 'insure', 'see', 'meet']","Annual Report of Year Ending June 30, 1961"
successful,['successful'],"Annual Report of Year Ending June 30, 1961"
diversities,"['multifariousness', 'diversity', 'variety', 'diverseness']","Annual Report of Year Ending June 30, 1961"
sheets,"['shroud', 'piece_of_paper', 'mainsheet', 'sail', 'tabloid', 'weather_sheet', 'sheet_of_paper', 'flat_solid', 'tack', 'rag', 'canvass', 'plane', 'sheet', 'bed_sheet', 'canvas']","Annual Report of Year Ending June 30, 1961"
makes,"['stool', 'urinate', 'realize', 'lay_down', 'wee', 'take_a_crap', 'micturate', 'prepare', 'take_in', 'make_up', 'crap', 'pretend', 'hit', 'induce', 'hold', 'bring_in', 'do', 'give', 'piss', 'arrive_at', 'throw', 'stimulate', 'take_a_shit', 'work', 'ready', 'create', 'pee', 'score', 'realise', 'form', 'puddle', 'name', 'shuffling', 'defecate', 'cook', 'make', 'nominate', 'constitute', 'establish', 'brand', 'make_believe', 'fix', 'progress_to', 'make_water', 'shit', 'take_a_leak', 'wee-wee', 'cause', 'reach', 'build', 'piddle', 'pee-pee', 'ca-ca', 'clear', 'shuffle', 'pass_water', 'attain', 'earn', 'gain', 'seduce', 'spend_a_penny', 'get', 'construct', 'draw', 'pull_in', 'get_to', 'relieve_oneself', 'take', 'have', 'produce']","Annual Report of Year Ending June 30, 1961"
campus,['campus'],"Annual Report of Year Ending June 30, 1961"
Despite,"['scorn', 'contempt', 'despite', 'disdain']","Annual Report of Year Ending June 30, 1961"
stronger,"['unattackable', 'solid', 'inviolable', 'firm', 'warm', 'hard', 'stiff', 'potent', 'secure', 'substantial', 'impregnable', 'strong', 'unassailable']","Annual Report of Year Ending June 30, 1961"
autonomy,"['self-sufficiency', 'self-direction', 'self-reliance', 'autonomy', 'liberty']","Annual Report of Year Ending June 30, 1961"
approval,"['blessing', 'approval', 'favourable_reception', 'favorable_reception', 'commendation', 'approving']","Annual Report of Year Ending June 30, 1961"
preserve,"['uphold', 'save', 'preserves', 'continue', 'conserves', 'preserve', 'bear_on', 'carry_on', 'keep', 'conserve', 'keep_up', 'maintain']","Annual Report of Year Ending June 30, 1961"
quiet,"['restrained', 'quietly', 'quieten', 'quiet', 'placid', 'hush', 'subdued', 'calm', 'smooth', 'tranquil', 'pipe_down', 'unruffled', 'lull', 'tranquillize', 'quiet_down', 'tranquility', 'silence', 'tranquillity', 'still', 'quiesce', 'tranquillise', 'tranquilize', 'placidity', 'serenity', 'repose', 'hushed', 'muted', 'calm_down']","Annual Report of Year Ending June 30, 1961"
able,"['capable', 'able', 'able-bodied']","Annual Report of Year Ending June 30, 1961"
better,"['proficient', 'sound', 'meliorate', 'easily', 'respectable', 'well', 'better', 'salutary', 'considerably', 'full', 'advantageously', 'serious', 'estimable', 'effective', 'in_effect', 'intimately', 'skilful', 'just', 'bettor', 'practiced', 'dear', 'good', 'best', 'adept', 'comfortably', 'punter', 'break', 'safe', 'amend', 'honest', 'near', 'ameliorate', 'skillful', 'right', 'unspoilt', 'expert', 'improve', 'ripe', 'undecomposed', 'unspoiled', 'substantially', 'secure', 'in_force', 'honorable', 'upright', 'dependable', 'wagerer', 'beneficial']","Annual Report of Year Ending June 30, 1961"
he,"['helium', 'He', 'atomic_number_2', 'he']","Annual Report of Year Ending June 30, 1961"
offer,"['offering', 'whirl', 'proffer', 'extend', 'tender', 'pass', 'volunteer', 'bid', 'propose', 'offer', 'go', 'fling', 'pop_the_question', 'provide', 'declare_oneself', 'crack', 'put_up', 'offer_up']","Annual Report of Year Ending June 30, 1961"
open,"['opened', 'undefendable', 'capable', 'overt', 'receptive', 'open', 'open_up', 'give', 'undecided', 'exposed', 'heart-to-heart', 'open_air', 'undetermined', 'subject', 'unresolved', 'out-of-doors', 'afford', 'spread_out', 'clear', 'assailable', 'candid', 'outdoors', 'unfastened', 'undefended', 'spread', 'surface', 'loose', 'unfold']","Annual Report of Year Ending June 30, 1961"
objectives,"['object_glass', 'target', 'objective_lens', 'object_lens', 'objective', 'object', 'aim']","Annual Report of Year Ending June 30, 1961"
enterprise,"['endeavour', 'initiative', 'endeavor', 'enterprisingness', 'go-ahead', 'enterprise']","Annual Report of Year Ending June 30, 1961"
done,"['done', 'set', 'do', 'suffice', 'manage', 'coiffe', 'coiffure', 'execute', 'arrange', 'make_out', 'act', 'fare', 'serve', 'answer', 'make', 'get_along', 'dress', 'perform', 'exercise', 'practise', 'coif', 'cause', 'through', 'come', 'behave', 'through_with', 'practice']","Annual Report of Year Ending June 30, 1961"
culturally,['culturally'],"Annual Report of Year Ending June 30, 1961"
assignments,"['assigning', 'naming', 'appointment', 'grant', 'assignment', 'duty_assignment', 'designation']","Annual Report of Year Ending June 30, 1961"
itself,[],"Annual Report of Year Ending June 30, 1961"
decrease,"['decrease', 'fall', 'minify', 'lessening', 'diminution', 'step-down', 'reduction', 'decrement', 'diminish', 'drop-off', 'lessen']","Annual Report of Year Ending June 30, 1961"
uneven,"['uneven', 'spotty', 'scratchy', 'odd', 'mismatched']","Annual Report of Year Ending June 30, 1961"
consequences,"['outcome', 'upshot', 'effect', 'issue', 'aftermath', 'import', 'result', 'consequence', 'event', 'moment']","Annual Report of Year Ending June 30, 1961"
appraise,"['assess', 'appraise', 'value', 'survey', 'measure', 'evaluate', 'valuate']","Annual Report of Year Ending June 30, 1961"
assistance,"['assistance', 'aid', 'help', 'assist']","Annual Report of Year Ending June 30, 1961"
fill,"['make_full', 'replete', 'satiate', 'fulfill', 'occupy', 'fulfil', 'meet', 'filling', 'satisfy', 'fill', 'take', 'sate', 'fill_up']","Annual Report of Year Ending June 30, 1961"
Declinations,"['declivity', 'dec', 'declination', 'fall', 'declension', 'regrets', 'downslope', 'celestial_latitude', 'decline', 'descent']","Annual Report of Year Ending June 30, 1961"
delegated,"['designate', 'assign', 'delegate', 'depute']","Annual Report of Year Ending June 30, 1961"
personally,"['personally', 'in_person']","Annual Report of Year Ending June 30, 1961"
preparation,"['formulation', 'planning', 'grooming', 'cookery', 'preparation', 'prep', 'homework', 'readying', 'training', 'provision', 'preparedness', 'cooking', 'readiness']","Annual Report of Year Ending June 30, 1961"
Deans,"['doyen', 'James_Byron_Dean', 'dean', 'Dean', 'James_Dean']","Annual Report of Year Ending June 30, 1961"
is,"['equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'cost', 'personify', 'represent', 'comprise']","Annual Report of Year Ending June 30, 1961"
avenues,"['boulevard', 'avenue']","Annual Report of Year Ending June 30, 1961"
oppose,"['fight', 'fight_down', 'counterbalance', 'oppose', 'pit', 'match', 'contradict', 'react', 'fight_back', 'controvert', 'defend', 'play_off']","Annual Report of Year Ending June 30, 1961"
jobs,"['job', 'caper', 'subcontract', 'line_of_work', 'business', 'Job', 'Book_of_Job', 'problem', 'farm_out', 'chore', 'task', 'occupation', 'line', 'speculate']","Annual Report of Year Ending June 30, 1961"
significant,"['pregnant', 'substantial', 'important', 'significant', 'meaning']","Annual Report of Year Ending June 30, 1961"
oratorical,['oratorical'],"Annual Report of Year Ending June 30, 1961"
systematic,"['taxonomic', 'taxonomical', 'systematic']","Annual Report of Year Ending June 30, 1961"
rapid,"['speedy', 'rapid']","Annual Report of Year Ending June 30, 1961"
At,"['At', 'atomic_number_85', 'astatine', 'at']","Annual Report of Year Ending June 30, 1961"
only,"['solely', 'only', 'entirely', 'simply', 'solitary', 'lone', 'only_if', 'but', 'sole', 'just', 'alone', 'merely', 'exclusively', 'lonesome', 'only_when']","Annual Report of Year Ending June 30, 1961"
Here,"['here', 'Here', 'hither', 'Hera']","Annual Report of Year Ending June 30, 1961"
towards,[],"Annual Report of Year Ending June 30, 1961"
Or,"['operating_theater', 'operating_theatre', 'surgery', 'Oregon', 'OR', 'operating_room', 'Beaver_State']","Annual Report of Year Ending June 30, 1961"
themselves,[],"Annual Report of Year Ending June 30, 1961"
national,"['interior', 'internal', 'subject', 'national', 'home']","Annual Report of Year Ending June 30, 1961"
groups,"['group', 'aggroup', 'grouping', 'mathematical_group', 'radical', 'chemical_group']","Annual Report of Year Ending June 30, 1961"
hopes,"['hope', 'go_for', 'hop', 'Bob_Hope', 'desire', 'Leslie_Townes_Hope', 'trust', 'promise', 'Hope', 'skip', 'hop-skip']","Annual Report of Year Ending June 30, 1961"
department,"['section', 'department']","Annual Report of Year Ending June 30, 1961"
provide,"['cater', 'allow_for', 'ply', 'allow', 'supply', 'offer', 'leave', 'bring_home_the_bacon', 'provide', 'render', 'put_up', 'furnish']","Annual Report of Year Ending June 30, 1961"
some,"['roughly', 'more_or_less', 'close_to', 'just_about', 'about', 'approximately', 'or_so', 'around', 'some']","Annual Report of Year Ending June 30, 1961"
dean,"['doyen', 'James_Byron_Dean', 'dean', 'Dean', 'James_Dean']","Annual Report of Year Ending June 30, 1961"
sound,"['legal', 'sound', 'profound', 'vocalize', 'strait', 'vocalise', 'level-headed', 'audio', 'heavy', 'well-grounded', 'go', 'voice', 'good', 'speech_sound', 'levelheaded', 'fathom', 'intelligent', 'effectual', 'auditory_sensation', 'phone', 'wakeless', 'healthy', 'reasoned']","Annual Report of Year Ending June 30, 1961"
nor,[],"Annual Report of Year Ending June 30, 1961"
university-wide,[],"Annual Report of Year Ending June 30, 1961"
matters,"['topic', 'issue', 'subject', 'matter', 'thing', 'weigh', 'affair', 'count']","Annual Report of Year Ending June 30, 1961"
multiversity,['multiversity'],"Annual Report of Year Ending June 30, 1961"
busy,"['meddlesome', 'interfering', 'meddling', 'busybodied', 'occupy', 'officious', 'busy', 'engaged', 'fussy', 'in_use']","Annual Report of Year Ending June 30, 1961"
plan,"['be_after', 'architectural_plan', 'project', 'programme', 'program', 'plan', 'contrive', 'design']","Annual Report of Year Ending June 30, 1961"
required,"['compulsory', 'call_for', 'needed', 'requisite', 'mandatory', 'involve', 'need', 'command', 'take', 'postulate', 'expect', 'needful', 'ask', 'required', 'require', 'demand', 'necessitate', 'want']","Annual Report of Year Ending June 30, 1961"
full,"['good', 'to_the_full', 'full-of-the-moon', 'replete', 'entire', 'fully', 'broad', 'full_moon', 'full_phase_of_the_moon', 'wide-cut', 'full', 'wide', 'wax', 'total']","Annual Report of Year Ending June 30, 1961"
obligations,"['duty', 'debt_instrument', 'obligation', 'indebtedness', 'responsibility', 'certificate_of_indebtedness']","Annual Report of Year Ending June 30, 1961"
an,"['Associate_in_Nursing', 'AN']","Annual Report of Year Ending June 30, 1961"
all,"['entirely', 'completely', 'all', 'wholly', 'altogether', 'totally', 'whole']","Annual Report of Year Ending June 30, 1961"
On,"['on', 'along']","Annual Report of Year Ending June 30, 1961"
avoid,"['deflect', 'head_off', 'forefend', 'stave_off', 'ward_off', 'void', 'keep_off', 'invalidate', 'avoid', 'avert', 'nullify', 'obviate', 'debar', 'quash', 'forfend', 'fend_off', 'annul']","Annual Report of Year Ending June 30, 1961"
education,"['instruction', 'education', 'Department_of_Education', 'Education_Department', 'teaching', 'training', 'didactics', 'pedagogy', 'breeding', 'Education', 'educational_activity']","Annual Report of Year Ending June 30, 1961"
officer,"['officer', 'military_officer', ""ship's_officer"", 'officeholder', 'policeman', 'police_officer']","Annual Report of Year Ending June 30, 1961"
two,"['deuce', 'two', 'II', 'ii', '2']","Annual Report of Year Ending June 30, 1961"
subordinates,"['subordinate', 'subsidiary', 'underling', 'subordinate_word', 'subdue', 'foot_soldier', 'hyponym']","Annual Report of Year Ending June 30, 1961"
To,[],"Annual Report of Year Ending June 30, 1961"
bridge,"['span', 'bridge_circuit', 'bridge_over', 'bridge_deck', 'nosepiece', 'bridge', 'bridgework']","Annual Report of Year Ending June 30, 1961"
participation,"['involvement', 'involution', 'engagement', 'participation']","Annual Report of Year Ending June 30, 1961"
reject,"['refuse', 'pass_up', 'eliminate', 'turn_away', 'disdain', 'cull', 'decline', 'reject', 'scorn', 'pooh-pooh', 'rule_out', 'turn_down', 'winnow_out', 'resist', 'spurn', 'disapprove', 'freeze_off']","Annual Report of Year Ending June 30, 1961"
colleges,['college'],"Annual Report of Year Ending June 30, 1961"
membership,"['membership', 'rank']","Annual Report of Year Ending June 30, 1961"
own,"['ain', 'have', 'possess', 'own']","Annual Report of Year Ending June 30, 1961"
a,"['vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'adenine', 'a', 'group_A', 'amp', 'ampere', 'angstrom', 'type_A', 'antiophthalmic_factor', 'axerophthol', 'angstrom_unit']","Annual Report of Year Ending June 30, 1961"
internal,"['interior', 'intragroup', 'internal', 'intimate', 'inner', 'national', 'home']","Annual Report of Year Ending June 30, 1961"
accommodations,"['accommodation', 'adjustment', 'fitting']","Annual Report of Year Ending June 30, 1961"
besieged,"['beleaguer', 'besieged', 'circumvent', 'surround', 'besiege', 'hem_in']","Annual Report of Year Ending June 30, 1961"
theory,"['theory', 'hypothesis', 'possibility']","Annual Report of Year Ending June 30, 1961"
path,"['track', 'route', 'itinerary', 'path', 'course', 'way', 'way_of_life']","Annual Report of Year Ending June 30, 1961"
instruction,"['direction', 'education', 'command', 'teaching', 'didactics', 'instruction', 'program_line', 'pedagogy', 'statement', 'educational_activity']","Annual Report of Year Ending June 30, 1961"
one,"['ane', 'unitary', 'peerless', 'unity', 'single', 'unrivaled', 'unmatched', '1', 'one_and_only', 'unrivalled', 'I', 'unmatchable', 'i', 'one', 'nonpareil', 'ace', 'matchless']","Annual Report of Year Ending June 30, 1961"
dramatic,"['dramatic', 'spectacular', 'striking']","Annual Report of Year Ending June 30, 1961"
cold,"['dusty', 'low_temperature', 'frigidness', 'cold-blooded', 'common_cold', 'frigid', 'insensate', 'frigidity', 'stale', 'inhuman', 'coldness', 'moth-eaten', 'cold']","Annual Report of Year Ending June 30, 1961"
higher,"['gamey', 'high-pitched', 'mellow', 'in_high_spirits', 'high', 'gamy', 'eminent', 'higher']","Annual Report of Year Ending June 30, 1961"
plans,"['be_after', 'architectural_plan', 'project', 'programme', 'program', 'plan', 'contrive', 'design']","Annual Report of Year Ending June 30, 1961"
decides,"['determine', 'decide', 'adjudicate', 'settle', ""make_up_one's_mind"", 'resolve']","Annual Report of Year Ending June 30, 1961"
tact,"['tactfulness', 'tact']","Annual Report of Year Ending June 30, 1961"
intangible,"['nonphysical', 'impalpable', 'intangible', 'intangible_asset']","Annual Report of Year Ending June 30, 1961"
those,[],"Annual Report of Year Ending June 30, 1961"
long-term,"['long-run', 'semipermanent', 'long-term']","Annual Report of Year Ending June 30, 1961"
participates,"['take_part', 'participate', 'enter']","Annual Report of Year Ending June 30, 1961"
presidents,"['Chief_Executive', 'prexy', 'chairperson', 'President', 'chairwoman', 'chairman', 'chair', 'United_States_President', 'President_of_the_United_States', 'president']","Annual Report of Year Ending June 30, 1961"
For,[],"Annual Report of Year Ending June 30, 1961"
comprehensive,"['comprehensive_examination', 'comp', 'comprehensive']","Annual Report of Year Ending June 30, 1961"
represents,"['map', 'make_up', 'defend', 'comprise', 'stand_for', 'stage', 'present', 'symbolize', 'act', 'play', 'constitute', 'typify', 'correspond', 'represent', 'interpret', 'symbolise', 'exemplify', 'be', 'lay_out']","Annual Report of Year Ending June 30, 1961"
activities,"['activity', 'body_process', 'bodily_function', 'natural_action', 'activeness', 'action', 'bodily_process', 'natural_process']","Annual Report of Year Ending June 30, 1961"
bankruptcy,"['failure', 'bankruptcy']","Annual Report of Year Ending June 30, 1961"
entire,"['entire', 'stallion', 'intact', 'integral', 'full', 'total']","Annual Report of Year Ending June 30, 1961"
adjusts,"['set', 'adapt', 'correct', 'conform', 'line_up', 'align', 'adjust', 'aline']","Annual Report of Year Ending June 30, 1961"
well,"['good', 'considerably', 'comfortably', 'easily', 'substantially', 'wellspring', 'well', 'intimately', 'swell', 'fountainhead', 'advantageously']","Annual Report of Year Ending June 30, 1961"
forma,[],"Annual Report of Year Ending June 30, 1961"
committed,"['dedicate', 'committed', 'devote', 'pull', 'give', 'entrust', 'charge', 'commit', 'send', 'place', 'put', 'confide', 'perpetrate', 'consecrate', 'institutionalize', 'invest', 'practice', 'institutionalise', 'intrust', 'attached', 'trust']","Annual Report of Year Ending June 30, 1961"
actions,"['litigate', 'activity', 'carry_through', 'legal_action', 'sue', 'fulfill', 'natural_action', 'action_mechanism', 'accomplish', 'military_action', 'activeness', 'action_at_law', 'execute', 'action', 'carry_out', 'fulfil', 'process', 'natural_process']","Annual Report of Year Ending June 30, 1961"
financial,"['fiscal', 'financial']","Annual Report of Year Ending June 30, 1961"
inventory,"['stock-taking', 'stock-take', 'armory', 'armoury', 'stock_list', 'stocktaking', 'inventory', 'inventorying', 'take_stock', 'stock']","Annual Report of Year Ending June 30, 1961"
directly,"['flat', 'direct', 'instantly', 'right_away', 'forthwith', 'now', 'straight_off', 'straightaway', 'at_once', 'like_a_shot', 'directly', 'straight', 'immediately']","Annual Report of Year Ending June 30, 1961"
require,"['call_for', 'involve', 'need', 'command', 'take', 'postulate', 'expect', 'ask', 'require', 'demand', 'necessitate', 'want']","Annual Report of Year Ending June 30, 1961"
patience,"['patience', 'forbearance', 'solitaire', 'longanimity']","Annual Report of Year Ending June 30, 1961"
mold,"['influence', 'stamp', 'shape', 'cast', 'moulding', 'mould', 'molding', 'mildew', 'modeling', 'model', 'determine', 'regulate', 'work', 'clay_sculpture', 'mold', 'form', 'forge']","Annual Report of Year Ending June 30, 1961"
social,"['social', 'sociable', 'societal', 'mixer']","Annual Report of Year Ending June 30, 1961"
set,"['pose', 'localize', 'plant', 'hardening', 'hardened', 'solidifying', 'fructify', 'go_down', 'determine', 'prepare', 'rig', 'jell', 'set', 'Set', 'specify', 'localise', 'correct', 'go_under', 'mark', 'do', 'fixed', 'Seth', 'coiffe', 'coiffure', 'lay', 'arrange', 'sic', 'band', 'ready', 'countersink', 'adjust', 'curing', 'congeal', 'place', 'put', 'dictated', 'located', 'primed', 'limit', 'dress', 'lot', 'fix', 'fit', 'exercise_set', 'typeset', 'coif', 'readiness', 'gear_up', 'bent', 'position', 'rigid', 'situated', 'define', 'laid', 'placed', 'solidification', 'set_up', 'stage_set', 'lay_out', 'determined', 'circle']","Annual Report of Year Ending June 30, 1961"
how,[],"Annual Report of Year Ending June 30, 1961"
consider,"['see', 'moot', 'think', 'weigh', 'consider', 'deal', 'deliberate', 'regard', 'debate', 'view', 'believe', 'look_at', 'conceive', 'turn_over', 'study', 'take', 'count', 'reckon']","Annual Report of Year Ending June 30, 1961"
learn,"['find_out', 'memorise', 'read', 'determine', 'study', 'hear', 'teach', 'instruct', 'learn', 'memorize', 'get_word', 'discover', 'watch', 'get_a_line', 'pick_up', 'con', 'larn', 'get_wind', 'ascertain', 'check', 'take', 'acquire', 'see']","Annual Report of Year Ending June 30, 1961"
reproduce,"['multiply', 'regurgitate', 'procreate', 'reproduce']","Annual Report of Year Ending June 30, 1961"
adequate,"['equal', 'fair_to_middling', 'adequate', 'tolerable', 'decent', 'passable', 'enough']","Annual Report of Year Ending June 30, 1961"
expect,"['wait', 'carry', 'bear', 'anticipate', 'gestate', 'await', 'expect', 'have_a_bun_in_the_oven', 'ask', 'require', 'look']","Annual Report of Year Ending June 30, 1961"
presidential,['presidential'],"Annual Report of Year Ending June 30, 1961"
work,"['act_upon', 'puzzle_out', 'sour', 'crop', 'mold', 'study', 'influence', 'make_for', 'function', 'cultivate', 'body_of_work', 'shape', 'act', 'work', 'go', 'run', 'wreak', 'form', 'forge', 'knead', 'figure_out', 'piece_of_work', 'play', 'lick', 'turn', 'operate', 'make', 'put_to_work', 'mould', 'work_out', 'oeuvre', 'exercise', 'solve', 'bring', 'workplace', 'work_on', 'exploit', 'employment', 'do_work', 'ferment', 'process']","Annual Report of Year Ending June 30, 1961"
disclose,"['divulge', 'unwrap', 'discover', 'let_on', 'reveal', 'give_away', 'let_out', 'bring_out', 'break', 'disclose', 'expose']","Annual Report of Year Ending June 30, 1961"
working,"['act_upon', 'puzzle_out', 'sour', 'crop', 'operative', 'mold', 'influence', 'make_for', 'function', 'cultivate', 'shape', 'act', 'work', 'go', 'run', 'working', 'wreak', 'form', 'forge', 'knead', 'figure_out', 'play', 'lick', 'turn', 'operate', 'make', 'mould', 'work_out', 'functional', 'exercise', 'workings', 'solve', 'bring', 'work_on', 'running', 'exploit', 'on_the_job', 'do_work', 'put_to_work', 'ferment', 'process']","Annual Report of Year Ending June 30, 1961"
however,"['nonetheless', 'yet', 'withal', 'notwithstanding', 'nevertheless', 'still', 'however', 'all_the_same', 'even_so']","Annual Report of Year Ending June 30, 1961"
considered,"['regard', 'debate', 'look_at', 'study', 'reckon', 'weigh', 'consider', 'think', 'considered', 'view', 'take', 'moot', 'conceive', 'deal', 'deliberate', 'turn_over', 'believe', 'count', 'see']","Annual Report of Year Ending June 30, 1961"
Their,[],"Annual Report of Year Ending June 30, 1961"
Trustees,"['regent', 'trustee', 'legal_guardian']","Annual Report of Year Ending June 30, 1961"
out,"['verboten', 'out', 'taboo', 'prohibited', 'knocked_out', 'come_out_of_the_closet', 'proscribed', 'kayoed', 'stunned', 'tabu', 'come_out', 'forbidden', 'away', 'extinct', ""KO'd""]","Annual Report of Year Ending June 30, 1961"
field,"['arena', 'theatre_of_operations', 'orbit', 'playing_field', 'domain', 'study', 'flying_field', 'field_of_operation', 'sphere', 'airfield', 'athletic_field', 'force_field', 'theater_of_operations', 'champaign', 'plain', 'bailiwick', 'field', 'theatre', 'subject', 'subject_area', 'field_of_battle', 'line_of_business', 'field_of_honor', 'battleground', 'playing_area', 'field_of_view', 'battlefield', 'field_of_force', 'discipline', 'subject_field', 'field_of_operations', 'theater', 'area', 'field_of_study', 'landing_field']","Annual Report of Year Ending June 30, 1961"
",",[],"Annual Report of Year Ending June 30, 1961"
attract,"['pull', 'attract', 'draw', 'pull_in', 'draw_in', 'appeal']","Annual Report of Year Ending June 30, 1961"
member,"['member', 'extremity', 'penis', 'appendage', 'phallus', 'fellow_member']","Annual Report of Year Ending June 30, 1961"
future,"['next', 'future', 'hereafter', 'future_tense', 'futurity', 'time_to_come', 'succeeding']","Annual Report of Year Ending June 30, 1961"
increase,"['increment', 'addition', 'step-up', 'gain', 'increase', 'growth']","Annual Report of Year Ending June 30, 1961"
establish,"['institute', 'prove', 'plant', 'show', 'lay_down', 'install', 'base', 'launch', 'give', 'found', 'shew', 'make', 'constitute', 'demonstrate', 'establish', 'build', 'instal', 'ground', 'set_up']","Annual Report of Year Ending June 30, 1961"
rights,"['compensate', 'right_hand', 'correct', 'right', 'right_wing', 'right_field', 'rightfulness', 'redress', 'rightfield', 'rectify']","Annual Report of Year Ending June 30, 1961"
No,"['no_more', 'nobelium', 'no', 'No', 'atomic_number_102']","Annual Report of Year Ending June 30, 1961"
person,"['someone', 'individual', 'mortal', 'soul', 'person', 'somebody']","Annual Report of Year Ending June 30, 1961"
strong,"['unattackable', 'solid', 'inviolable', 'firm', 'warm', 'hard', 'stiff', 'potent', 'secure', 'substantial', 'impregnable', 'strong', 'unassailable']","Annual Report of Year Ending June 30, 1961"
buildings,"['edifice', 'progress', 'make', 'ramp_up', 'build_up', 'establish', 'construct', 'construction', 'work_up', 'building', 'build']","Annual Report of Year Ending June 30, 1961"
educational,['educational'],"Annual Report of Year Ending June 30, 1961"
