w,vector_semantico
are,"['comprise', 'follow', 'embody', 'constitute', 'be', 'ar', 'equal', 'personify', 'cost', 'are', 'make_up', 'live', 'represent', 'exist']",Chicago Daily Tribune
booked,"['set-aside', 'hold', 'book', 'booked', 'engaged', 'reserve']",Chicago Daily Tribune
poignancy,"['pathos', 'poignance', 'poignancy']",Chicago Daily Tribune
great,"['great', 'nifty', 'cracking', 'groovy', 'with_child', 'bang-up', 'outstanding', 'expectant', 'neat', 'heavy', 'slap-up', 'majuscule', 'big', 'smashing', 'swell', 'dandy', 'enceinte', 'not_bad', 'corking', 'large', 'peachy', 'capital', 'keen', 'bully', 'gravid']",Chicago Daily Tribune
instead,"['rather', 'or_else', 'instead', 'alternatively']",Chicago Daily Tribune
vegetable,"['veggie', 'vegetable', 'veg']",Chicago Daily Tribune
urges,"['itch', 'cheer', 'urge', 'pep_up', 'inspire', 'exhort', 'impulse', 'recommend', 'urge_on', 'root_on', 'barrack', 'press', 'advocate']",Chicago Daily Tribune
Ballet,"['concert_dance', 'ballet']",Chicago Daily Tribune
war,"['warfare', 'war', 'state_of_war']",Chicago Daily Tribune
close,"['closing_curtain', 'finish', 'shut_down', 'close', 'last', 'close_down', 'skinny', 'cheeseparing', 'tightlipped', 'ending', 'closelipped', 'closing', 'fold', 'nigh', 'finale', 'penny-pinching', 'end', 'snug', 'airless', 'stopping_point', 'near', 'finis', 'tight', 'stuffy', 'closely', 'come_together', 'conclusion', 'confining', 'close-fitting', 'closemouthed', 'unaired', 'secretive', 'close_up', 'faithful', 'conclude', 'shut', 'fill_up']",Chicago Daily Tribune
unlocks,['unlock'],Chicago Daily Tribune
symbol,"['symbolisation', 'symbolization', 'symbol', 'symbolic_representation']",Chicago Daily Tribune
flow,"['current', 'period', 'menstruate', 'menstruation', 'flux', 'flowing', 'feed', 'course', 'stream', 'catamenia', 'menses', 'menstruum', 'fall', 'flow_rate', 'rate_of_flow', 'run', 'flow', 'hang']",Chicago Daily Tribune
glass,"['looking_glass', 'Methedrine', 'methamphetamine_hydrochloride', 'glass_in', 'field_glass', 'glass', 'glaze_over', 'deoxyephedrine', 'crank', 'glass_over', 'trash', 'methamphetamine', 'shabu', 'chalk', 'glaze', 'meth', 'ice', 'drinking_glass', 'glassful', 'chicken_feed', 'spyglass']",Chicago Daily Tribune
character,"['grapheme', 'character', 'type', 'part', 'character_reference', 'persona', 'graphic_symbol', 'quality', 'role', 'eccentric', 'case', 'fictitious_character', 'theatrical_role', 'fictional_character', 'reference', 'lineament', 'fibre', 'fiber']",Chicago Daily Tribune
warm,"['quick', 'affectionate', 'warm', 'lovesome', 'warmly', 'warm_up', 'fond', 'tender', 'ardent', 'strong']",Chicago Daily Tribune
thrusts,"['knife_thrust', 'push', 'hurtle', 'hurl', 'driving_force', 'jab', 'poke', 'force', 'poking', 'lunge', 'thrusting', 'stab', 'stuff', 'shove', 'squeeze', 'push_up', 'thrust', 'throw', 'pierce', 'jabbing', 'drive']",Chicago Daily Tribune
patch,"['patch_up', 'piece', 'patch', 'fleck', 'while', 'dapple', 'plot', 'plot_of_land', 'darn', 'spot', 'temporary_hookup', 'mend', 'eyepatch', 'bandage', 'spell', 'plot_of_ground', 'speckle', 'maculation']",Chicago Daily Tribune
True,"['avowedly', 'true_up', 'unfeigned', 'confessedly', 'truthful', 'rightful', 'dead_on_target', 'genuine', 'dependable', 'honest', 'straight', 'reliable', 'true', 'on-key', 'admittedly', 'lawful']",Chicago Daily Tribune
somebody,"['mortal', 'soul', 'individual', 'person', 'somebody', 'someone']",Chicago Daily Tribune
opens,"['open', 'spread_out', 'afford', 'give', 'spread', 'surface', 'unfold', 'outdoors', 'open_air', 'out-of-doors', 'open_up', 'clear']",Chicago Daily Tribune
We,[],Chicago Daily Tribune
Everett,[],Chicago Daily Tribune
south,"['due_south', 'Confederate_States_of_America', 'to_the_south', 'S', 'southward', 'in_the_south', 'Dixieland', 'South', 'south', 'Confederacy', 'Dixie', 'Confederate_States']",Chicago Daily Tribune
allows,"['tolerate', 'permit', 'appropriate', 'grant', 'reserve', 'allow_for', 'provide', 'take_into_account', 'countenance', 'give_up', 'leave', 'set_aside', 'admit', 'earmark', 'let', 'allow']",Chicago Daily Tribune
affectingly,"['affectingly', 'poignantly', 'touchingly']",Chicago Daily Tribune
core,"['gist', 'marrow', 'sum', 'kernel', 'pith', 'heart', 'centre', 'nitty-gritty', 'essence', 'center', 'effect', 'substance', 'burden', 'heart_and_soul', 'core_group', 'inwardness', 'core', 'nucleus', 'magnetic_core', 'Congress_of_Racial_Equality', 'meat', 'nub', 'CORE']",Chicago Daily Tribune
may,"['Crataegus_oxycantha', 'May', 'English_hawthorn', 'may', 'whitethorn', 'Crataegus_laevigata']",Chicago Daily Tribune
near,"['draw_near', 'most', 'close', 'go_up', 'skinny', 'cheeseparing', 'come_near', 'virtually', 'draw_close', 'nigh', 'penny-pinching', 'near', 'come_on', 'about', 'approach', 'dear', 'nearly', 'approximate', 'almost', 'well-nigh', 'good']",Chicago Daily Tribune
among,[],Chicago Daily Tribune
earth,"['earthly_concern', 'Earth', 'ground', 'earth', 'dry_land', 'terra_firma', 'solid_ground', 'world', 'globe', 'land', 'worldly_concern']",Chicago Daily Tribune
toughness,"['formidability', 'ruggedness', 'toughness', 'staying_power', 'temper', 'huskiness', 'stamina']",Chicago Daily Tribune
?,[],Chicago Daily Tribune
He,"['atomic_number_2', 'he', 'He', 'helium']",Chicago Daily Tribune
ventures,"['adventure', 'embark', 'guess', 'jeopardize', 'speculation', 'venture', 'pretend', 'stake', 'hazard']",Chicago Daily Tribune
photographed,"['shoot', 'snap', 'photograph']",Chicago Daily Tribune
episode,"['instalment', 'sequence', 'installment', 'episode']",Chicago Daily Tribune
kinds,"['kind', 'variety', 'form', 'sort']",Chicago Daily Tribune
A,"['group_A', 'ampere', 'angstrom_unit', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'a', 'vitamin_A', 'angstrom', 'A', 'adenine', 'axerophthol']",Chicago Daily Tribune
acres,"['Akko', 'estate', 'Accho', 'Akka', 'acre', 'landed_estate', 'demesne', 'land', 'Acre', 'acres']",Chicago Daily Tribune
sets,"['sic', 'adjust', 'Seth', 'mark', 'circle', 'specify', 'band', 'limit', 'typeset', 'rig', 'go_under', 'countersink', 'position', 'solidifying', 'coif', 'fix', 'localize', 'correct', 'plant', 'arrange', 'hardening', 'set_up', 'dress', 'readiness', 'curing', 'put', 'jell', 'coiffure', 'determine', 'fructify', 'solidification', 'lot', 'coiffe', 'place', 'gear_up', 'define', 'go_down', 'do', 'pose', 'congeal', 'Set', 'localise', 'lay_out', 'lay', 'exercise_set', 'ready', 'prepare', 'stage_set', 'set', 'bent']",Chicago Daily Tribune
the,[],Chicago Daily Tribune
Ring,"['border', 'ring', 'call_up', 'mob', 'band', 'annulus', 'resound', 'echo', 'tintinnabulation', 'knell', 'doughnut', 'hoop', 'closed_chain', 'gang', 'environ', 'telephone', 'ringing', 'skirt', 'surround', 'pack', 'anchor_ring', 'call', 'phone', 'reverberate', 'halo', 'peal']",Chicago Daily Tribune
communication,"['communicating', 'communication']",Chicago Daily Tribune
episodes,"['instalment', 'sequence', 'installment', 'episode']",Chicago Daily Tribune
Playhouses,"['wendy_house', 'playhouse']",Chicago Daily Tribune
stems,"['stem', 'prow', 'fore', 'stem_turn', 'root', 'stalk', 'stanch', 'theme', 'shank', 'base', 'staunch', 'bow', 'halt', 'radical', 'root_word']",Chicago Daily Tribune
orchestral,['orchestral'],Chicago Daily Tribune
Then,"['then', 'so', 'and_then', 'and_so']",Chicago Daily Tribune
Alexander,"['black_lovage', 'Alexander_the_Great', 'Alexanders', 'Smyrnium_olusatrum', 'Alexander', 'horse_parsley']",Chicago Daily Tribune
broader,"['all-embracing', 'unsubtle', 'spacious', 'panoptic', 'extensive', 'tolerant', 'large-minded', 'blanket', 'across-the-board', 'liberal', 'all-encompassing', 'encompassing', 'wide', 'broad', 'unspecific', 'all-inclusive', 'full']",Chicago Daily Tribune
Remember,"['think', 'retrieve', 'commend', 'recollect', 'call_up', 'commemorate', 'think_of', 'call_back', 'think_back', 'remember', 'recall']",Chicago Daily Tribune
thenceforth,"['thenceforth', 'thereafter']",Chicago Daily Tribune
Spanish,"['Spanish', 'Spanish_people']",Chicago Daily Tribune
affluence,"['affluence', 'richness']",Chicago Daily Tribune
ways,"['manner', 'means', 'agency', 'direction', 'elbow_room', 'style', 'way', 'slipway', 'fashion', 'path', 'mode', 'way_of_life', 'shipway', 'ways', 'room']",Chicago Daily Tribune
squire,"['gallant', 'squire']",Chicago Daily Tribune
like,"['corresponding', 'similar', 'wish', 'alike', 'comparable', 'the_likes_of', 'the_like', 'care', 'same', 'ilk', 'like']",Chicago Daily Tribune
saddled,"['burden', 'charge', 'saddled', 'saddle']",Chicago Daily Tribune
San,[],Chicago Daily Tribune
been,"['comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'make_up', 'live', 'represent', 'exist']",Chicago Daily Tribune
will,"['will', 'volition', 'leave', 'testament', 'bequeath']",Chicago Daily Tribune
handsome,"['fine-looking', 'bighearted', 'handsome', 'giving', 'big', 'openhanded', 'liberal', 'well-favored', 'good-looking', 'better-looking', 'well-favoured', 'bountiful', 'freehanded', 'bounteous']",Chicago Daily Tribune
Bolshoi,[],Chicago Daily Tribune
which,[],Chicago Daily Tribune
coarsened,"['coarsen', 'coarsened']",Chicago Daily Tribune
cushion,"['shock', 'cushion', 'shock_absorber', 'buffer', 'soften']",Chicago Daily Tribune
Great,"['great', 'nifty', 'cracking', 'groovy', 'with_child', 'bang-up', 'outstanding', 'expectant', 'neat', 'heavy', 'slap-up', 'majuscule', 'big', 'smashing', 'swell', 'dandy', 'enceinte', 'not_bad', 'corking', 'large', 'peachy', 'capital', 'keen', 'bully', 'gravid']",Chicago Daily Tribune
visualization,"['visual_image', 'visualisation', 'visualization']",Chicago Daily Tribune
Venus,"['Venus', 'genus_Venus', 'Urania']",Chicago Daily Tribune
Royal,"['regal', 'imperial', 'royal_stag', 'majestic', 'purple', 'royal']",Chicago Daily Tribune
nights,"['Nox', 'dark', 'night', 'nighttime', 'Night']",Chicago Daily Tribune
cradle,"['provenience', 'provenance', 'birthplace', 'rocker', 'place_of_origin', 'cradle']",Chicago Daily Tribune
This,[],Chicago Daily Tribune
made,"['take_in', 'make_believe', 'take_a_shit', 'relieve_oneself', 'create', 'realize', 'spend_a_penny', 'bring_in', 'name', 'stimulate', 'establish', 'piddle', 'make_up', 'puddle', 'cause', 'clear', 'made', 'construct', 'work', 'pass_water', 'take_a_crap', 'fix', 'constitute', 'pee', 'nominate', 'draw', 'urinate', 'score', 'pull_in', 'defecate', 'get', 'take', 'progress_to', 'give', 'hold', 'throw', 'induce', 'pee-pee', 'take_a_leak', 'micturate', 'have', 'wee', 'do', 'pretend', 'gain', 'earn', 'get_to', 'seduce', 'cook', 'crap', 'form', 'hit', 'stool', 'ca-ca', 'piss', 'wee-wee', 'make_water', 'shit', 'make', 'reach', 'attain', 'ready', 'realise', 'produce', 'arrive_at', 'prepare', 'build', 'lay_down']",Chicago Daily Tribune
we,[],Chicago Daily Tribune
position,"['billet', 'view', 'situation', 'stead', 'position', 'perspective', 'location', 'military_position', 'office', 'side', 'locating', 'spatial_relation', 'put', 'berth', 'emplacement', 'place', 'stance', 'placement', 'pose', 'post', 'attitude', 'lay', 'posture', 'positioning', 'spot', 'lieu', 'status', 'set']",Chicago Daily Tribune
army,"['army', 'US_Army', 'U._S._Army', 'Army', 'USA', 'United_States_Army', 'regular_army', 'ground_forces']",Chicago Daily Tribune
Franco,"['Francisco_Franco', 'El_Caudillo', 'General_Franco', 'Franco']",Chicago Daily Tribune
excellently,"['famously', 'excellently', 'splendidly', 'magnificently']",Chicago Daily Tribune
opened,"['open', 'open_up', 'spread_out', 'afford', 'opened', 'give', 'spread', 'unfold']",Chicago Daily Tribune
simple,"['simpleton', 'dewy-eyed', 'elementary', 'unproblematic', 'simple', 'mere', 'round-eyed', 'uncomplicated', 'dim-witted', 'bare', 'unsubdivided', 'childlike', 'wide-eyed', 'simple-minded']",Chicago Daily Tribune
its,"['IT', 'information_technology']",Chicago Daily Tribune
number,"['numerate', 'keep_down', 'numeral', 'amount', 'come', 'number', 'identification_number', 'phone_number', 'act', 'figure', 'turn', 'list', 'total', 'add_up', 'issue', 'bit', 'count', 'telephone_number', 'routine', 'enumerate']",Chicago Daily Tribune
needs,"['pauperism', 'motive', 'call_for', 'penury', 'necessitate', 'want', 'needs', 'need', 'motivation', 'require', 'ask', 'take', 'postulate', 'involve', 'necessarily', 'demand', 'of_necessity', 'pauperization', 'inevitably', 'indigence']",Chicago Daily Tribune
impious,"['impious', 'undutiful']",Chicago Daily Tribune
Something,[],Chicago Daily Tribune
crowding,"['crowd', 'push', 'crowding', 'crowd_together', 'herd']",Chicago Daily Tribune
casts,"['vomit', 'sick', 'spew', 'plaster_cast', 'shape', 'be_sick', 'project', 'ramble', 'hurtle', 'rove', 'hurl', 'shed', 'regurgitate', 'disgorge', 'drift', 'mould', 'cast_of_characters', 'regorge', 'wander', 'tramp', 'contrive', 'throw_away', 'cast_off', 'couch', 'throw_up', 'draw', 'vomit_up', 'purge', 'cat', 'range', 'shake_off', 'puke', 'roam', 'put', 'upchuck', 'casting', 'vagabond', 'throw', 'plaster_bandage', 'swan', 'retch', 'stamp', 'barf', 'form', 'drop', 'frame', 'cast', 'redact', 'dramatis_personae', 'throw_off', 'chuck', 'mold', 'spue', 'roll', 'stray', 'honk']",Chicago Daily Tribune
still,"['nonetheless', 'notwithstanding', 'tranquil', 'calm', 'withal', 'placid', 'hush_up', 'distillery', 'unruffled', 'even', 'yet', 'hush', 'static', 'smooth', 'ease', 'soundless', 'however', 'quieten', 'tranquilize', 'allay', 'motionless', 'still', 'all_the_same', 'stock-still', 'calm_down', 'shut_up', 'tranquillise', 'relieve', 'silent', 'tranquillize', 'even_so', 'nevertheless', 'stillness', 'silence', 'lull', 'inactive', 'noneffervescent', 'quiet']",Chicago Daily Tribune
considers,"['think', 'take', 'consider', 'deliberate', 'view', 'see', 'debate', 'moot', 'reckon', 'look_at', 'count', 'weigh', 'study', 'regard', 'believe', 'conceive', 'deal', 'turn_over']",Chicago Daily Tribune
semi-abstractions,['semi-abstraction'],Chicago Daily Tribune
get,"['experience', 'contract', 'scram', 'stick', 'develop', 'find', 'fuck_off', 'baffle', 'receive', 'stimulate', 'bring', 'amaze', 'set_about', 'commence', 'let', 'catch', 'cause', 'engender', 'mystify', 'fix', 'bugger_off', 'pay_back', 'grow', 'come', 'arrive', 'draw', 'start_out', 'arrest', 'bring_forth', 'generate', 'bewilder', 'get', 'take', 'become', 'aim', 'beat', 'get_down', 'go', 'father', 'buzz_off', 'induce', 'perplex', 'vex', 'nonplus', 'gravel', 'suffer', 'acquire', 'sire', 'stupefy', 'incur', 'have', 'start', 'begin', 'pose', ""get_under_one's_skin"", 'flummox', 'set_out', 'puzzle', 'pay_off', 'fetch', 'drive', 'obtain', 'make', 'sustain', 'mother', 'produce', 'convey', 'dumbfound', 'beget', 'capture']",Chicago Daily Tribune
anything,[],Chicago Daily Tribune
more,"['more', 'More', 'more_than', 'Sir_Thomas_More', 'to_a_greater_extent', 'Thomas_More']",Chicago Daily Tribune
at,"['at', 'astatine', 'atomic_number_85', 'At']",Chicago Daily Tribune
nourishment,"['victuals', 'nourishment', 'nutrition', 'aliment', 'nutriment', 'sustenance', 'alimentation']",Chicago Daily Tribune
worth,"['deserving', 'Charles_Frederick_Worth', 'worth', 'Worth']",Chicago Daily Tribune
gets,"['experience', 'contract', 'scram', 'stick', 'develop', 'find', 'fuck_off', 'baffle', 'receive', 'stimulate', 'bring', 'amaze', 'set_about', 'commence', 'let', 'catch', 'cause', 'engender', 'mystify', 'fix', 'bugger_off', 'pay_back', 'grow', 'come', 'arrive', 'draw', 'start_out', 'arrest', 'bring_forth', 'generate', 'bewilder', 'get', 'take', 'become', 'aim', 'beat', 'get_down', 'go', 'father', 'buzz_off', 'induce', 'perplex', 'vex', 'nonplus', 'gravel', 'suffer', 'acquire', 'sire', 'stupefy', 'incur', 'have', 'start', 'begin', 'pose', ""get_under_one's_skin"", 'flummox', 'set_out', 'puzzle', 'pay_off', 'fetch', 'drive', 'obtain', 'make', 'sustain', 'mother', 'produce', 'convey', 'dumbfound', 'beget', 'capture']",Chicago Daily Tribune
Lotte,"['angler', 'lotte', 'allmouth', 'monkfish', 'angler_fish', 'Lophius_Americanus', 'goosefish', 'anglerfish']",Chicago Daily Tribune
finely,"['fine', 'exquisitely', 'finely', 'delicately']",Chicago Daily Tribune
sent,"['get_off', 'broadcast', 'charge', 'send', 'transmit', 'commit', 'send_out', 'institutionalize', 'send_off', 'mail', 'sent', 'direct', 'station', 'place', 'beam', 'air', 'institutionalise', 'post', 'transport', 'ship']",Chicago Daily Tribune
started,"['protrude', 'take_off', 'lead_off', 'commence', 'set_about', 'bulge', 'initiate', 'take_up', 'originate', 'start_out', 'set_off', 'startle', 'get', 'come_out', 'part', 'depart', 'jump', 'get_down', 'go', 'pop_out', 'get_going', 'bulge_out', 'start', 'pop', 'begin', 'bug_out', 'set_out', 'embark_on', 'set_forth', 'start_up']",Chicago Daily Tribune
bookings,"['reservation', 'hold', 'engagement', 'book', 'booking', 'reserve']",Chicago Daily Tribune
days,"['daytime', 'years', 'day', 'daylight', 'sidereal_day', 'solar_day', 'Clarence_Day', 'twenty-four_hour_period', 'mean_solar_day', '24-hour_interval', 'days', 'Clarence_Shepard_Day_Jr.', 'Day', 'twenty-four_hours']",Chicago Daily Tribune
Sundays,"['William_Ashley_Sunday', 'Dominicus', 'Sunday', 'Billy_Sunday', ""Lord's_Day"", 'Sun']",Chicago Daily Tribune
Abstractions,"['abstractedness', 'abstraction', 'abstract_entity', 'generalization', 'abstract', 'generalisation']",Chicago Daily Tribune
Perhaps,"['perhaps', 'possibly', 'perchance', 'maybe', 'mayhap', 'peradventure']",Chicago Daily Tribune
What's,[],Chicago Daily Tribune
about,"['about', 'approximately', 'roughly', 'around', 'or_so', 'nearly', 'astir', 'near', 'almost', 'well-nigh', 'most', 'just_about', 'virtually', 'some', 'more_or_less', 'close_to', 'nigh']",Chicago Daily Tribune
soprano,"['soprano', 'treble']",Chicago Daily Tribune
pay,"['compensate', 'pay', 'give', 'devote', 'salary', 'pay_off', 'ante_up', 'yield', 'pay_up', 'make_up', 'bear', 'earnings', 'wage', 'remuneration']",Chicago Daily Tribune
precisely,"['on_the_button', 'on_the_dot', 'precisely', 'exactly', 'incisively', 'on_the_nose', 'just']",Chicago Daily Tribune
splendor,"['brilliancy', 'splendour', 'splendor', 'brilliance', 'lustre', 'magnificence', 'luster', 'grandness', 'grandeur']",Chicago Daily Tribune
be,"['exist', 'beryllium', 'comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'atomic_number_4', 'make_up', 'glucinium', 'represent', 'Be', 'live']",Chicago Daily Tribune
Hall,"['Charles_Martin_Hall', 'Marguerite_Radclyffe_Hall', 'dormitory', 'mansion', 'anteroom', 'entrance_hall', 'lobby', 'foyer', 'hall', 'Radclyffe_Hall', 'Charles_Francis_Hall', 'hallway', 'vestibule', 'antechamber', 'manor_hall', 'residence', 'mansion_house', 'Granville_Stanley_Hall', 'residence_hall', 'dorm', 'manse', 'G._Stanley_Hall', 'Asaph_Hall', 'Hall', 'student_residence']",Chicago Daily Tribune
short,"['curt', 'unretentive', 'forgetful', 'poor', 'shortsighted', 'suddenly', 'unforesightful', 'shortly', 'scant', 'curtly', 'little', 'inadequate', 'shortstop', 'light', 'short-change', 'short_circuit', 'myopic', 'brusk', 'unawares', 'short', 'abruptly', 'short-circuit', 'dead', 'brusque']",Chicago Daily Tribune
absurdity,"['silliness', 'fatuity', 'absurdness', 'fatuousness', 'absurdity', 'ridiculousness']",Chicago Daily Tribune
appropriately,"['suitably', 'appropriately', 'fittingly', 'fitly', 'befittingly']",Chicago Daily Tribune
sporting,"['frisk', 'lark_about', 'sporty', 'card-playing', 'sport', 'frolic', 'sportsmanlike', 'gambol', 'rollick', 'clean', 'run_around', 'cavort', 'boast', 'disport', 'romp', 'lark', 'feature', 'sporting', 'skylark', 'dissipated', 'betting']",Chicago Daily Tribune
magnificently,"['excellently', 'gorgeously', 'resplendently', 'magnificently', 'famously', 'splendidly']",Chicago Daily Tribune
romantic,"['romanticistic', 'quixotic', 'wild-eyed', 'amorous', 'romanticist', 'romantic', 'amatory']",Chicago Daily Tribune
24,"['XXIV', 'twenty-four', 'xxiv', 'two_dozen', '24']",Chicago Daily Tribune
along,"['on', 'along']",Chicago Daily Tribune
orchestra's,[],Chicago Daily Tribune
mistake,"['error', 'err', 'misapprehension', 'slip', 'mistake', 'fault', 'misidentify', 'misunderstanding']",Chicago Daily Tribune
atrociously,"['terribly', 'abominably', 'atrociously', 'outrageously', 'awfully', 'rottenly', 'abysmally']",Chicago Daily Tribune
facetiously,"['facetiously', 'jokingly', 'tongue-in-cheek']",Chicago Daily Tribune
classic,"['authoritative', 'Graeco-Roman', 'Greco-Roman', 'definitive', 'classic', 'Hellenic', 'classical']",Chicago Daily Tribune
starting,"['protrude', 'take_off', 'lead_off', 'commence', 'set_about', 'bulge', 'starting', 'initiate', 'take_up', 'originate', 'start_out', 'set_off', 'startle', 'get', 'come_out', 'part', 'depart', 'jump', 'get_down', 'go', 'pop_out', 'get_going', 'bulge_out', 'start', 'pop', 'begin', 'bug_out', 'set_out', 'embark_on', 'set_forth', 'start_up']",Chicago Daily Tribune
Leningrad-Kirov,[],Chicago Daily Tribune
let,"['permit', 'have', 'Lashkar-e-Tayyiba', 'rent', 'Lashkar-e-Taiba', 'LET', 'countenance', 'lease', 'Army_of_the_Righteous', 'Army_of_the_Pure', 'net_ball', 'let', 'Lashkar-e-Toiba', 'allow', 'get']",Chicago Daily Tribune
Evelyn,[],Chicago Daily Tribune
until,[],Chicago Daily Tribune
marvelous,"['tall', 'marvellous', 'tremendous', 'improbable', 'howling', 'wondrous', 'fantastic', 'miraculous', 'rattling', 'terrific', 'wonderful', 'marvelous', 'grand']",Chicago Daily Tribune
farce,"['forcemeat', 'travesty', 'farce_comedy', 'farce', 'stuff']",Chicago Daily Tribune
irresponsible,['irresponsible'],Chicago Daily Tribune
pageant,"['pageant', 'pageantry']",Chicago Daily Tribune
butlers,"['Samuel_Butler', 'butler', 'Butler', 'pantryman']",Chicago Daily Tribune
such,['such'],Chicago Daily Tribune
recitals,"['narration', 'recitation', 'yarn', 'recital', 'reading']",Chicago Daily Tribune
voices,"['vocalisation', 'part', 'spokesperson', 'articulation', 'representative', 'voice', 'vocalize', 'interpreter', 'vocalise', 'vocalism', 'sound', 'vocalization', 'vox', 'phonation']",Chicago Daily Tribune
Wieland,"['Wayland_the_Smith', 'Wieland', 'Wayland']",Chicago Daily Tribune
settle,"['steady_down', 'subside', 'finalise', 'make_up', 'adjudicate', 'go_under', 'finalize', 'square_off', 'settle', 'resolve', 'nail_down', 'settle_down', 'take_root', 'descend', 'determine', 'square_up', 'locate', 'fall', 'conciliate', 'decide', 'go_down', 'ensconce', 'get_back', 'reconcile', 'patch_up', 'sink', 'root', 'settee']",Chicago Daily Tribune
17,"['XVII', 'xvii', '17', 'seventeen']",Chicago Daily Tribune
stained-glass,[],Chicago Daily Tribune
know,"['experience', 'sleep_with', 'love', 'be_intimate', 'roll_in_the_hay', 'fuck', 'make_out', 'do_it', 'cognise', 'live', 'screw', 'have_sex', 'have_it_off', 'recognise', 'know', 'acknowledge', 'hump', 'bonk', 'have_a_go_at_it', 'lie_with', 'bed', 'have_it_away', 'have_intercourse', 'eff', 'get_it_on', 'make_love', 'cognize', 'get_laid', 'bang', 'jazz', 'recognize', 'sleep_together']",Chicago Daily Tribune
chivalry,"['chivalry', 'gallantry', 'knightliness', 'politesse']",Chicago Daily Tribune
chivalrous,"['gallant', 'knightly', 'chivalrous']",Chicago Daily Tribune
finds,"['uncovering', 'detect', 'line_up', 'retrieve', 'discover', 'find', 'ascertain', 'receive', 'find_oneself', 'come_up', 'discovery', 'observe', 'notice', 'encounter', 'feel', 'happen', 'get', 'rule', 'witness', 'see', 'determine', 'find_out', 'chance', 'get_hold', 'incur', 'bump', 'regain', 'breakthrough', 'obtain', 'recover']",Chicago Daily Tribune
does,"['behave', 'DOE', 'make_out', 'get_along', 'serve', 'cause', 'coif', 'Department_of_Energy', 'come', 'arrange', 'doe', 'exercise', 'fare', 'perform', 'dress', 'Energy_Department', 'act', 'coiffure', 'practice', 'answer', 'coiffe', 'suffice', 'do', 'practise', 'Energy', 'execute', 'manage', 'make', 'set']",Chicago Daily Tribune
serious,"['grave', 'unplayful', 'sober', 'dangerous', 'life-threatening', 'serious', 'severe', 'grievous', 'good']",Chicago Daily Tribune
brigadier,"['brigadier_general', 'brigadier']",Chicago Daily Tribune
spectacle,['spectacle'],Chicago Daily Tribune
entirely,"['exclusively', 'whole', 'altogether', 'solely', 'totally', 'completely', 'only', 'wholly', 'alone', 'all', 'entirely']",Chicago Daily Tribune
considerably,"['substantially', 'considerably', 'well']",Chicago Daily Tribune
spacious,"['wide', 'broad', 'spacious', 'roomy']",Chicago Daily Tribune
armor,"['armour', 'armor']",Chicago Daily Tribune
Grace,"['decorate', 'state_of_grace', 'blessing', 'free_grace', 'Grace', 'adorn', 'ornament', 'gracility', 'seemliness', 'saving_grace', 'goodwill', 'deck', 'embellish', 'beautify', 'grace_of_God', 'good_will', 'grace', 'thanksgiving']",Chicago Daily Tribune
give,"['return', 'break', 'establish', 'present', 'contribute', 'open', 'cave_in', 'devote', 'pass_on', 'commit', 'chip_in', 'founder', 'generate', 'collapse', 'springiness', 'afford', 'render', 'apply', 'grant', 'give', 'feed', 'kick_in', 'hold', 'throw', 'give_way', 'sacrifice', 'dedicate', 'pass', 'fall_in', 'impart', 'spring', 'have', 'turn_over', 'consecrate', 'ease_up', 'pay', 'leave', 'move_over', 'yield', 'gift', 'make', 'hand', 'reach']",Chicago Daily Tribune
birds,"['dame', 'hoot', 'wench', 'birdwatch', 'chick', 'Bronx_cheer', 'razz', 'raspberry', 'snort', 'shuttlecock', 'doll', 'razzing', 'skirt', 'bird', 'boo', 'hiss', 'fowl', 'shuttle', 'birdie']",Chicago Daily Tribune
too,"['to_a_fault', 'overly', 'likewise', 'also', 'too', 'besides', 'excessively', 'as_well']",Chicago Daily Tribune
seeing,"['get_a_line', 'watch', 'take_in', 'experience', 'realize', 'view', 'discover', 'reckon', 'run_into', 'find', 'ascertain', 'see_to_it', 'regard', 'interpret', 'project', 'fancy', 'visualise', 'insure', 'control', 'catch', 'beholding', 'visualize', 'learn', 'pick_up', 'encounter', 'envision', 'go_steady', 'image', 'sightedness', 'assure', 'visit', 'go_through', 'eyesight', 'witness', 'consider', 'run_across', 'see', 'date', 'determine', 'take_care', 'seeing', 'get_word', 'come_across', 'visual_perception', 'figure', 'picture', 'examine', 'go_out', 'construe', 'ensure', 'find_out', 'understand', 'hear', 'check', 'meet', 'look', 'attend', 'escort', 'realise', 'get_wind']",Chicago Daily Tribune
mysterious,"['orphic', 'deep', 'occult', 'mysterious', 'mystifying', 'cryptic', 'mystical', 'secret', 'inscrutable', 'mystic', 'cryptical']",Chicago Daily Tribune
willing,"['will', 'volition', 'leave', 'willing', 'unforced', 'bequeath', 'uncoerced']",Chicago Daily Tribune
Hurok,"['Sol_Hurok', 'Solomon_Hurok', 'Hurok']",Chicago Daily Tribune
missed,"['drop', 'lack', 'neglect', 'overleap', 'omit', 'miss', 'missed', 'overlook', 'pretermit', 'leave_out', 'escape', 'lost', 'lose']",Chicago Daily Tribune
