w,vector_semantico
rates,"['stag', 'scab', 'give_away', 'blackleg', 'shit', 'denounce', 'charge_per_unit', 'place', 'range', 'fink', 'order', 'rank', 'rates', 'shop', 'snitch', 'value', 'grass', 'rate', 'betray', 'pace', 'rat', 'tell_on', 'grade']",Seize a Nettle
have,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'wealthy_person', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'rich_person', 'let', 'hold', 'take_in']",Seize a Nettle
leave,"['depart', 'get_out', 'give', 'forget', 'entrust', 'go_away', 'go_out', 'leave', 'leave_behind', 'pull_up_stakes', 'leave_of_absence', 'leave_alone', 'bequeath', 'pass_on', 'farewell', 'leave-taking', 'impart', 'allow_for', 'lead', 'result', 'go_forth', 'exit', 'parting', 'will', 'provide', 'allow']",Seize a Nettle
nineteen,"['xix', 'XIX', '19', 'nineteen']",Seize a Nettle
burned,"['incinerate', 'cauterise', 'combust', 'cauterize', 'fire', 'sting', 'burn_down', 'burn', 'burned-out', 'burn_off', 'burned-over', 'burned', 'burn_up', 'cut', 'glow', 'burnt-out', 'bite', 'burnt', 'sunburn']",Seize a Nettle
felt,"['experience', 'matt-up', 'felt_up', 'find', 'feel', 'felt', 'palpate', 'sense', 'finger', 'matte', 'mat_up', 'mat', 'matte_up']",Seize a Nettle
milk,"['milk', 'Milk', 'Milk_River']",Seize a Nettle
?,[],Seize a Nettle
having,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'let', 'hold', 'take_in']",Seize a Nettle
jotting,"['jot', 'jot_down', 'jotting']",Seize a Nettle
on,"['along', 'on']",Seize a Nettle
highly,"['highly', 'extremely']",Seize a Nettle
they,[],Seize a Nettle
Abernathys,[],Seize a Nettle
physical,"['physical', 'strong-arm', 'forcible']",Seize a Nettle
taxes,"['taxation', 'assess', 'taxis', 'revenue_enhancement', 'tax', 'task']",Seize a Nettle
afternoon,"['afternoon', 'good_afternoon']",Seize a Nettle
time,"['fourth_dimension', 'prison_term', 'sentence', 'metre', 'meter', 'clock', 'clock_time', 'clip', 'time']",Seize a Nettle
developed,"['developed', 'formulate', 'educate', 'explicate', 'make_grow', 'train', 'develop', 'originate', 'modernise', 'prepare', 'build_up', 'get', 'modernize', 'recrudesce', 'evolve', 'uprise', 'acquire', 'rise', 'highly-developed', 'spring_up', 'arise', 'produce', 'grow', 'germinate', 'break']",Seize a Nettle
big,"['big', 'expectant', 'large', 'vainglorious', 'grownup', 'braggy', 'bighearted', 'vauntingly', 'enceinte', 'self-aggrandising', 'handsome', 'adult', 'fully_grown', 'magnanimous', 'full-grown', 'great', 'boastfully', 'liberal', 'openhanded', 'giving', 'boastful', 'self-aggrandizing', 'freehanded', 'bad', 'crowing', 'prominent', 'bountiful', 'grown', 'swelled', 'with_child', 'cock-a-hoop', 'gravid', 'braggart', 'bragging', 'bounteous', 'heavy']",Seize a Nettle
below,"['below', 'to_a_lower_place', 'beneath', 'downstairs', 'down_the_stairs', 'under', 'infra', 'at_a_lower_place', 'on_a_lower_floor']",Seize a Nettle
it,"['information_technology', 'IT']",Seize a Nettle
out,"['come_out_of_the_closet', 'verboten', 'knocked_out', 'come_out', 'forbidden', 'out', 'prohibited', 'tabu', 'proscribed', 'kayoed', 'stunned', 'taboo', 'extinct', ""KO'd"", 'away']",Seize a Nettle
basket,"['field_goal', 'handbasket', 'basket', 'basketful', 'hoop', 'basketball_hoop']",Seize a Nettle
more,"['More', 'to_a_greater_extent', 'more_than', 'Thomas_More', 'more', 'Sir_Thomas_More']",Seize a Nettle
two,"['deuce', 'ii', '2', 'II', 'two']",Seize a Nettle
wearing,"['erosion', 'wear_upon', 'fag', 'fatigue', 'get_into', 'wear_thin', 'wearing', 'assume', 'eroding', 'tire_out', 'exhausting', 'bear', 'wearying', 'wear_down', 'don', 'have_on', 'bust', 'fall_apart', 'jade', 'wear_out', 'put_on', 'endure', 'outwear', 'hold_out', 'tire', 'wear', 'wear_off', 'fag_out', 'eating_away', 'break', 'wearing_away', 'weary', 'tiring']",Seize a Nettle
still,"['quiet', 'withal', 'tranquillize', 'inactive', 'soundless', 'all_the_same', 'however', 'allay', 'yet', 'placid', 'static', 'still', 'notwithstanding', 'tranquil', 'distillery', 'hush_up', 'ease', 'lull', 'relieve', 'motionless', 'calm_down', 'even', 'stillness', 'stock-still', 'hush', 'nonetheless', 'silence', 'tranquillise', 'nevertheless', 'quieten', 'even_so', 'tranquilize', 'noneffervescent', 'unruffled', 'smooth', 'calm', 'silent', 'shut_up']",Seize a Nettle
plain,"['evident', 'sheer', 'patent', 'unvarnished', 'evidently', 'apparently', 'kick', 'plain', 'unmingled', 'knit_stitch', 'sound_off', 'plain_stitch', 'quetch', 'unmixed', 'plainly', 'apparent', 'manifest', 'unembellished', 'patently', 'kvetch', 'bare', 'knit', 'unornamented', 'unpatterned', 'homely', 'champaign', 'unmistakable', 'obviously', 'manifestly', 'complain', 'spare', 'field']",Seize a Nettle
mortgage,['mortgage'],Seize a Nettle
huge,"['vast', 'Brobdingnagian', 'immense', 'huge']",Seize a Nettle
flying,"['wing', 'vaporize', 'fast-flying', 'aviate', 'quick', 'flying', 'flight', 'vanish', 'take_flight', 'pilot', 'flee', 'fast', 'fell', 'fly']",Seize a Nettle
ankles,"['articulatio_talocruralis', 'ankle', 'ankle_joint', 'mortise_joint']",Seize a Nettle
world,"['worldwide', 'domain', 'man', 'mankind', 'reality', 'globe', 'human_beings', 'public', 'global', 'worldly_concern', 'world', 'macrocosm', 'humans', 'creation', 'planetary', 'world-wide', 'earthly_concern', 'populace', 'cosmos', 'existence', 'universe', 'Earth', 'humanity', 'humankind', 'earth', 'human_race']",Seize a Nettle
lived,"['exist', 'inhabit', 'survive', 'live_on', 'populate', 'endure', 'experience', 'dwell', 'go', 'hold_up', 'hold_out', 'subsist', 'be', 'know', 'live', 'last']",Seize a Nettle
live,"['experience', 'survive', 'subsist', 'bouncy', 'lively', 'know', 'hot', 'exist', 'live_on', 'resilient', 'populate', 'dwell', 'hold_up', 'unrecorded', 'live', 'inhabit', 'alive', 'endure', 'hold_out', 'be', 'springy', 'go', 'last']",Seize a Nettle
second,"['endorsement', 'indorse', 'moment', 'indorsement', '2d', 'secondly', '2nd', 'minute', 's', 'arcsecond', 'irregular', 'second', 'endorse', 'mo', 'instant', 'second_gear', 'secondment', 'sec', 'bit', 'second_base', 'back']",Seize a Nettle
else,[],Seize a Nettle
months,"['calendar_month', 'month']",Seize a Nettle
you,[],Seize a Nettle
everybody,[],Seize a Nettle
That,[],Seize a Nettle
creating,"['create', 'produce', 'make']",Seize a Nettle
Mae,[],Seize a Nettle
rest,"['rest_period', 'residual', 'quietus', 'respite', 'perch', 'breathe', 'balance', 'reside', 'ease', 'residue', 'relaxation', 'relief', ""catch_one's_breath"", 'residuum', 'pillow', 'repose', 'eternal_rest', 'remainder', 'take_a_breather', 'rest', 'stay', 'roost', 'sleep', 'remain', 'eternal_sleep', 'lie']",Seize a Nettle
seems,"['appear', 'seem', 'look']",Seize a Nettle
course,"['line', 'course_of_action', 'run', 'of_course', 'form', 'trend', 'naturally', 'course_of_instruction', 'course_of_study', 'track', 'flow', 'path', 'feed', 'course', 'row', 'class', 'grade']",Seize a Nettle
people,"['multitude', 'hoi_polloi', 'mass', 'citizenry', 'the_great_unwashed', 'masses', 'people']",Seize a Nettle
plenty,"['muckle', 'plenitude', 'plenteousness', 'deal', 'mickle', 'mint', 'plentitude', 'heap', 'pot', 'enough', 'quite_a_little', 'plentifulness', 'spate', 'wad', 'passel', 'flock', 'good_deal', 'batch', 'peck', 'pile', 'mass', 'lot', 'mess', 'hatful', 'plenty', 'raft', 'mountain', 'sight', 'tidy_sum', 'stack', 'slew', 'great_deal']",Seize a Nettle
herself,[],Seize a Nettle
sleep,"['sleep', 'eternal_rest', ""catch_some_Z's"", 'slumber', 'quietus', 'sopor', 'rest', 'eternal_sleep', ""log_Z's"", 'nap', 'kip']",Seize a Nettle
where,[],Seize a Nettle
bit,"['moment', 'number', 'minute', 'sting', 'burn', 'turn', 'second', 'morsel', 'seize_with_teeth', 'mo', 'routine', 'act', 'bit', 'piece', 'scrap', 'flake', 'bite', 'snatch', 'spot', 'fleck', 'prick', 'chip']",Seize a Nettle
was,"['Evergreen_State', 'exist', 'cost', 'represent', 'make_up', 'be', 'embody', 'follow', 'WA', 'comprise', 'live', 'constitute', 'Washington', 'equal', 'personify']",Seize a Nettle
willed,"['will', 'bequeath', 'leave']",Seize a Nettle
knowing,"['experience', 'make_out', 'hump', 'wise_to', 'acknowledge', 'cognize', 'cognise', 'have_it_away', 'know', 'have_a_go_at_it', 'have_sex', 'well-educated', 'sleep_together', 'well-read', 'make_love', 'lettered', 'get_it_on', 'fuck', 'wise', 'recognize', 'live', 'do_it', 'be_intimate', 'get_laid', 'love', 'bang', 'recognise', 'screw', 'intentional', 'sleep_with', 'eff', 'lie_with', 'bed', 'knowing', 'learned', 'knowledgeable', 'jazz', 'roll_in_the_hay', 'have_intercourse', 'bonk', 'have_it_off']",Seize a Nettle
American,"['American_language', 'American', 'American_English']",Seize a Nettle
up,"['upward', 'upwardly', 'upwards', 'improving', 'up', 'astir']",Seize a Nettle
old,"['honest-to-god', 'previous', 'honest-to-goodness', 'erstwhile', 'sometime', 'Old', 'former', 'older', 'one-time', 'sure-enough', 'onetime', 'quondam', 'old']",Seize a Nettle
heavy,"['big', 'expectant', 'operose', 'large', 'grave', 'cloggy', 'enceinte', 'lowering', 'impenetrable', 'clayey', 'ponderous', 'profound', 'backbreaking', 'great', 'lumbering', 'dense', 'laborious', 'grievous', 'hard', 'laboured', 'sound', 'threatening', 'gruelling', 'toilsome', 'sullen', 'overweight', 'grueling', 'leaden', 'arduous', 'heavily', 'with_child', 'gravid', 'fleshy', 'weighed_down', 'wakeless', 'weighty', 'intemperate', 'sonorous', 'heavy', 'labored', 'punishing']",Seize a Nettle
tried,"['prove', 'try_out', 'strain', 'hear', 'adjudicate', 'stress', 'taste', 'tested', 'essay', 'judge', 'sample', 'try', 'well-tried', 'assay', 'test', 'tried_and_true', 'attempt', 'seek', 'try_on', 'examine', 'time-tested', 'tried', 'render']",Seize a Nettle
cold,"['dusty', 'low_temperature', 'frigidness', 'insensate', 'cold-blooded', 'inhuman', 'frigid', 'frigidity', 'stale', 'coldness', 'common_cold', 'cold', 'moth-eaten']",Seize a Nettle
instead,"['alternatively', 'or_else', 'rather', 'instead']",Seize a Nettle
cling,"['cling', 'cohere', 'adhere', 'cleave', 'stick', 'clingstone', 'hang']",Seize a Nettle
room,"['way', 'board', 'room', 'elbow_room']",Seize a Nettle
pennies,"['penny', 'cent', 'centime']",Seize a Nettle
ran,"['break_away', 'hunt', 'bunk', 'black_market', 'function', 'run_away', 'lean', 'prevail', 'take_to_the_woods', 'ply', 'range', 'incline', 'hunt_down', 'escape', 'fly_the_coop', 'operate', 'draw', 'persist', 'run_for', 'lam', 'tend', 'scat', 'campaign', 'turn_tail', 'extend', 'die_hard', 'move', 'scarper', 'guide', 'head_for_the_hills', 'run', 'endure', 'consort', 'race', 'flow', 'hightail_it', 'course', 'melt_down', 'melt', 'carry', 'work', 'go', 'execute', 'bleed', 'unravel', 'play', 'pass', 'be_given', 'lead', 'track_down', 'ladder', 'feed']",Seize a Nettle
whole,"['altogether', 'entirely', 'unit', 'whole', 'hale', 'unscathed', 'unhurt', 'unanimous', 'completely', 'wholly', 'all', 'solid', 'totally', 'unharmed']",Seize a Nettle
throbbed,"['shudder', 'shiver', 'pulsate', 'throb', 'pulse', 'thrill']",Seize a Nettle
how,[],Seize a Nettle
to,[],Seize a Nettle
proud,"['gallant', 'majestic', 'proud', 'lofty']",Seize a Nettle
think,"['opine', 'imagine', 'cerebrate', 'think', 'cogitate', 'believe', 'recall', 'guess', 'call_up', 'reckon', 'mean', 'consider', 'recollect', 'suppose', 'retrieve', 'intend', 'call_back', 'remember', 'conceive']",Seize a Nettle
better,"['dependable', 'just', 'proficient', 'undecomposed', 'dear', 'salutary', 'serious', 'better', 'ameliorate', 'respectable', 'intimately', 'upright', 'right', 'well', 'adept', 'practiced', 'easily', 'ripe', 'skillful', 'secure', 'unspoiled', 'expert', 'effective', 'in_force', 'considerably', 'honorable', 'near', 'wagerer', 'unspoilt', 'sound', 'estimable', 'meliorate', 'good', 'punter', 'beneficial', 'improve', 'honest', 'comfortably', 'skilful', 'substantially', 'bettor', 'full', 'advantageously', 'in_effect', 'safe', 'break', 'amend', 'best']",Seize a Nettle
give,"['apply', 'give_way', 'spring', 'gift', 'give', 'grant', 'generate', 'contribute', 'kick_in', 'establish', 'make', 'collapse', 'present', 'founder', 'return', 'chip_in', 'throw', 'consecrate', 'reach', 'open', 'ease_up', 'yield', 'have', 'leave', 'commit', 'springiness', 'pay', 'fall_in', 'afford', 'cave_in', 'dedicate', 'pass_on', 'hold', 'impart', 'hand', 'turn_over', 'move_over', 'devote', 'pass', 'break', 'feed', 'sacrifice', 'render']",Seize a Nettle
Something,[],Seize a Nettle
fifty,"['l', '50', 'fifty_dollar_bill', 'L', 'fifty']",Seize a Nettle
want,"['require', 'desire', 'lack', 'wish', 'need', 'deprivation', 'wishing', 'want', 'privation', 'deficiency', 'neediness']",Seize a Nettle
heater,"['fastball', 'hummer', 'smoke', 'warmer', 'bullet', 'heater']",Seize a Nettle
could,[],Seize a Nettle
upkeep,"['sustenance', 'maintenance', 'sustainment', 'sustentation', 'upkeep', 'care']",Seize a Nettle
Exchange,"['exchange', 'switch_over', 'substitution', 'substitute', 'commutation', 'change', 'convert', 'interchange', 'commute', 'central', 'replace', 'telephone_exchange', 'rally', 'switch']",Seize a Nettle
upper,"['pep_pill', 'upper_berth', 'amphetamine', 'speed', 'upper']",Seize a Nettle
picked,"['nibble', 'find_fault', 'pluck', 'break_up', 'peck', 'beak', 'pick', 'piece', 'foot', 'clean', 'blame', 'plunk', 'cull']",Seize a Nettle
pleasure,"['joy', 'pleasance', 'delight', 'pleasure']",Seize a Nettle
each,"['from_each_one', 'each', 'apiece', 'to_each_one', 'for_each_one']",Seize a Nettle
sighed,"['suspire', 'sigh']",Seize a Nettle
porch,['porch'],Seize a Nettle
Best's,[],Seize a Nettle
even,"['regular', 'flush', 'even_out', 'eve', 'evening', 'tied', 'fifty-fifty', 'level', 'yet', 'eventide', 'even', 'still']",Seize a Nettle
gas,"['brag', 'shoot_a_line', 'gasconade', 'tout', 'gaseous_state', 'gun', 'vaunt', 'flatulence', 'petrol', 'accelerator', 'boast', 'gas', 'swash', 'bluster', 'gas_pedal', 'flatulency', 'blow', 'accelerator_pedal', 'throttle', 'gasolene', 'gasoline', 'natural_gas']",Seize a Nettle
fell,"['go_down', 'come', 'roughshod', 'fly', 'precipitate', 'settle', 'hide', 'vanish', 'diminish', 'return', 'brutal', 'fell', 'cut_down', 'vicious', 'hang', 'fall_down', 'cruel', 'come_down', 'shine', 'lessen', 'descend', 'flow', 'strike', 'barbarous', 'light', 'drop', 'fall', 'decrease', 'savage', 'pass', 'devolve', 'strike_down', 'accrue', 'felled_seam']",Seize a Nettle
death,"['death', 'expiry', 'destruction', 'demise', 'Death', 'decease', 'dying', 'end', 'last']",Seize a Nettle
besides,"['likewise', 'as_well', 'too', 'besides', 'also', 'in_any_case']",Seize a Nettle
days,"['sidereal_day', 'Clarence_Day', 'years', 'daytime', 'days', '24-hour_interval', 'twenty-four_hour_period', 'mean_solar_day', 'day', 'Day', 'twenty-four_hours', 'solar_day', 'daylight', 'Clarence_Shepard_Day_Jr.']",Seize a Nettle
window,"['window', 'windowpane']",Seize a Nettle
depression,"['Depression', 'clinical_depression', 'impression', 'low', 'natural_depression', 'depression', 'Great_Depression', 'depressive_disorder', 'economic_crisis', 'imprint', 'slump']",Seize a Nettle
personal,['personal'],Seize a Nettle
running,"['break_away', 'hunt', 'bunk', 'black_market', 'function', 'run_away', 'lean', 'prevail', 'take_to_the_woods', 'ply', 'range', 'running_play', 'incline', 'hunt_down', 'operative', 'escape', 'fly_the_coop', 'operate', 'draw', 'persist', 'run_for', 'lam', 'running_game', 'scat', 'campaign', 'turn_tail', 'extend', 'tend', 'die_hard', 'move', 'scarper', 'guide', 'head_for_the_hills', 'run', 'endure', 'consort', 'race', 'working', 'flow', 'track', 'hightail_it', 'course', 'melt_down', 'running', 'melt', 'carry', 'functional', 'work', 'go', 'execute', 'bleed', 'unravel', 'play', 'pass', 'be_given', 'lead', 'track_down', 'ladder', 'feed', 'linear']",Seize a Nettle
and,[],Seize a Nettle
worse,"['big', 'spoilt', 'unsound', 'uncollectible', 'spoiled', 'sorry', 'regretful', 'speculative', 'worsened', 'unfit', 'defective', 'risky', 'high-risk', 'forged', 'tough', 'worse', 'bad']",Seize a Nettle
while,"['piece', 'while', 'patch', 'spell']",Seize a Nettle
Mile,"['geographical_mile', 'Swedish_mile', 'nautical_mile', 'naut_mi', 'mile', 'land_mile', 'mi', 'air_mile', 'Admiralty_mile', 'stat_mi', 'international_nautical_mile', 'international_mile', 'statute_mile', 'knot', 'Roman_mile', 'mil', 'sea_mile']",Seize a Nettle
go,"['survive', 'pass_away', 'give_way', 'tour', 'function', 'depart', 'fail', 'locomote', 'expire', 'conk_out', 'blend', 'get_going', 'croak', 'fit', 'run_short', 'snuff_it', 'cristal', 'go_game', 'live_on', 'plump', 'whirl', 'go_away', 'offer', 'get', 'hold_up', 'operate', 'drop_dead', 'spell', 'pop_off', 'become', 'live', 'turn', 'last', 'belong', 'extend', 'conk', 'start', 'move', 'XTC', 'crack', 'run_low', 'rifle', 'blend_in', 'disco_biscuit', 'run', 'sound', 'endure', 'hold_out', 'give_out', 'break_down', 'choke', 'fling', 'decease', 'travel', 'perish', ""cash_in_one's_chips"", 'die', 'Adam', 'work', 'ecstasy', 'go', 'kick_the_bucket', 'buy_the_farm', 'hug_drug', 'pass', 'lead', 'break', 'exit', 'give-up_the_ghost', 'proceed', 'go_bad', 'X']",Seize a Nettle
polar,"['icy', 'polar', 'glacial', 'opposite', 'diametrical', 'frigid', 'pivotal', 'arctic', 'diametric', 'gelid']",Seize a Nettle
millions,"['zillion', '1000000', 'meg', 'billion', 'gazillion', 'million', 'trillion', 'one_thousand_thousand', 'jillion']",Seize a Nettle
set,"['exercise_set', 'pose', 'go_down', 'located', 'stage_set', 'curing', 'plant', 'dictated', 'coiffe', 'fix', 'mark', 'place', 'bent', 'go_under', 'arrange', 'fructify', 'dress', 'typeset', 'fit', 'hardening', 'prepare', 'Seth', 'laid', 'hardened', 'lay_out', 'coif', 'circle', 'limit', 'primed', 'Set', 'fixed', 'localise', 'adjust', 'solidifying', 'solidification', 'position', 'do', 'specify', 'rig', 'congeal', 'ready', 'lot', 'define', 'set_up', 'placed', 'band', 'rigid', 'correct', 'sic', 'coiffure', 'countersink', 'set', 'gear_up', 'jell', 'determine', 'localize', 'put', 'readiness', 'situated', 'determined', 'lay']",Seize a Nettle
with,[],Seize a Nettle
social,"['social', 'sociable', 'mixer', 'societal']",Seize a Nettle
child,"['nestling', 'shaver', 'youngster', 'nipper', 'fry', 'tiddler', 'baby', 'tike', 'minor', 'kid', 'child', 'small_fry', 'tyke']",Seize a Nettle
looking,"['appear', 'sounding', 'search', 'looking_at', 'wait', 'expect', 'calculate', 'reckon', 'take_care', 'depend', 'attend', 'look', 'seem', 'looking_for', 'count', 'see', 'face', 'front', 'bet', 'await', 'looking']",Seize a Nettle
resources,"['resource', 'resourcefulness', 'imagination']",Seize a Nettle
Plenty,"['muckle', 'plenitude', 'plenteousness', 'deal', 'mickle', 'mint', 'plentitude', 'heap', 'pot', 'enough', 'quite_a_little', 'plentifulness', 'spate', 'wad', 'passel', 'flock', 'good_deal', 'batch', 'peck', 'pile', 'mass', 'lot', 'mess', 'hatful', 'plenty', 'raft', 'mountain', 'sight', 'tidy_sum', 'stack', 'slew', 'great_deal']",Seize a Nettle
infected,"['infect', 'septic', 'infected', 'taint']",Seize a Nettle
Hope,"['hope', 'desire', 'Hope', 'promise', 'Bob_Hope', 'trust', 'go_for', 'Leslie_Townes_Hope']",Seize a Nettle
an,"['AN', 'Associate_in_Nursing']",Seize a Nettle
Lord,"['Almighty', 'Jehovah', 'overlord', 'nobleman', 'Lord', 'Godhead', 'God_Almighty', 'Maker', 'noble', 'lord', 'master', 'Creator', 'Divine']",Seize a Nettle
proved,"['prove', 'leaven', 'proved', 'try_out', 'proven', 'establish', 'shew', 'evidence', 'show', 'essay', 'demonstrate', 'rise', 'raise', 'try', 'testify', 'turn_up', 'test', 'turn_out', 'examine', 'bear_witness']",Seize a Nettle
beans,"['noodle', 'noggin', 'attic', 'bonce', 'edible_bean', 'bean_plant', 'dome', 'bean']",Seize a Nettle
poor,"['short', 'miserable', 'hapless', 'pitiable', 'pitiful', 'misfortunate', 'poor', 'wretched', 'inadequate', 'piteous', 'pathetic', 'poor_people']",Seize a Nettle
disposition,"['disposal', 'temperament', 'disposition', 'tendency', 'inclination']",Seize a Nettle
its,"['information_technology', 'IT']",Seize a Nettle
wretched,"['hapless', 'despicable', 'pitiable', 'poor', 'wretched', 'unworthy', 'execrable', 'miserable', 'ugly', 'pitiful', 'pathetic', 'woeful', 'suffering', 'misfortunate', 'vile', 'deplorable', 'piteous', 'worthless', 'slimy']",Seize a Nettle
Evadna,[],Seize a Nettle
machine,"['motorcar', 'political_machine', 'auto', 'automobile', 'car', 'simple_machine', 'machine']",Seize a Nettle
them,[],Seize a Nettle
shipwrecked,['shipwreck'],Seize a Nettle
termed,['term'],Seize a Nettle
family's,[],Seize a Nettle
let's,[],Seize a Nettle
pneumonia,['pneumonia'],Seize a Nettle
can't,[],Seize a Nettle
said,"['state', 'pronounce', 'enounce', 'read', 'aforesaid', 'aver', 'allege', 'articulate', 'say', 'tell', 'suppose', 'sound_out', 'enunciate', 'said', 'aforementioned', 'enjoin', 'order']",Seize a Nettle
new,"['fresh', 'newfangled', 'new', 'unexampled', 'raw', 'freshly', 'novel', 'Modern', 'New', 'newly', 'young']",Seize a Nettle
family,"['kinsperson', 'kin', 'sept', 'fellowship', 'syndicate', 'household', 'mob', 'category', 'crime_syndicate', 'family', 'menage', 'kinfolk', 'family_unit', 'home', 'family_line', 'phratry', 'house', 'kinsfolk', 'folk', 'class']",Seize a Nettle
turn,"['bout', 'ferment', 'move_around', 'tour', 'rick', 'change_state', 'round', 'number', 'bend', 'sprain', 'spell', 'become', 'plow', 'turn', 'wrick', 'deform', 'change_by_reversal', 'turn_of_events', 'reverse', 'crook', 'routine', 'flex', 'turning', 'act', 'good_turn', 'work', 'twist', 'plough', 'go', 'bit', 'release', 'turn_over', 'wrench', 'sour', 'grow', 'play', 'call_on']",Seize a Nettle
evening,"['flush', 'even_out', 'eve', 'evening', 'level', 'eventide', 'even']",Seize a Nettle
She's,[],Seize a Nettle
getting,"['arrest', 'experience', 'pose', 'come', 'mystify', 'sustain', 'puzzle', 'induce', 'fuck_off', 'stupefy', 'fix', 'take', 'amaze', 'get_down', 'start_out', 'beget', 'generate', 'develop', 'suffer', 'bugger_off', 'make', 'contract', 'set_about', 'pay_off', 'cause', 'get', 'receive', 'bring', 'incur', 'gravel', 'commence', 'beat', 'draw', 'sire', 'become', 'capture', 'baffle', 'getting', 'arrive', 'start', 'scram', 'acquire', 'drive', ""get_under_one's_skin"", 'nonplus', 'bewilder', 'perplex', 'pay_back', 'set_out', 'have', 'begin', 'buzz_off', 'mother', 'obtain', 'find', 'stick', 'flummox', 'bring_forth', 'stimulate', 'fetch', 'catch', 'let', 'produce', 'go', 'vex', 'engender', 'grow', 'father', 'acquiring', 'dumbfound', 'aim', 'convey']",Seize a Nettle
nobody,"['cipher', 'cypher', 'nobody', 'nonentity']",Seize a Nettle
away,"['off', 'out', 'aside', 'by', 'forth', 'outside', 'away']",Seize a Nettle
typing,"['type', 'typing', 'typecast', 'typewriting', 'typewrite']",Seize a Nettle
run,"['break_away', 'hunt', 'runnel', 'bunk', 'trial', 'footrace', 'outpouring', 'black_market', 'function', 'run_away', 'discharge', 'lean', 'prevail', 'take_to_the_woods', 'ply', 'range', 'running_play', 'incline', 'hunt_down', 'escape', 'fly_the_coop', 'operate', 'draw', 'persist', 'run_for', 'lam', 'running_game', 'political_campaign', 'campaign', 'scat', 'turn_tail', 'extend', 'streak', 'tend', 'scarper', 'die_hard', 'guide', 'move', 'head_for_the_hills', 'run', 'endure', 'consort', 'race', 'flow', 'rivulet', 'hightail_it', 'course', 'melt_down', 'test', 'running', 'tally', 'melt', 'ravel', 'carry', 'work', 'go', 'execute', 'bleed', 'unravel', 'streamlet', 'play', 'foot_race', 'ladder', 'pass', 'lead', 'be_given', 'rill', 'track_down', 'feed']",Seize a Nettle
mother,"['female_parent', 'get', 'engender', 'mother', 'father', 'sire', 'fuss', 'overprotect', 'generate', 'beget', 'bring_forth']",Seize a Nettle
had,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'let', 'hold', 'take_in']",Seize a Nettle
supposed,"['opine', 'imagine', 'conjectural', 'hypothetic', 'theorize', 'supposititious', 'hypothetical', 'say', 'think', 'hypothesize', 'alleged', 'hypothesise', 'hypothecate', 'guess', 'reckon', 'presuppose', 'suppositious', 'suppositional', 'suppose', 'conjecture', 'divinatory', 'supposed', 'speculate', 'so-called', 'theorise']",Seize a Nettle
:,[],Seize a Nettle
appearance,"['appearance', 'visual_aspect', 'show', 'coming_into_court', 'appearing']",Seize a Nettle
November,"['Nov', 'November']",Seize a Nettle
Clifton,[],Seize a Nettle
down,"['Down', 'pop', 'land', 'belt_down', 'dispirited', 'shoot_down', 'downwards', 'polish', 'gloomy', 'toss_off', 'devour', 'consume', 'knock_down', 'down_feather', 'cut_down', 'depressed', 'grim', 'low-spirited', 'bolt_down', 'pour_down', 'pile', 'downwardly', 'low', 'kill', 'down_pat', 'drink_down', 'pull_down', 'John_L._H._Down', 'mastered', 'downcast', 'downhearted', 'go_through', 'push_down', 'down', 'refine', 'fine-tune', 'blue', 'downward', 'down_in_the_mouth']",Seize a Nettle
kitchen,['kitchen'],Seize a Nettle
front,"['social_movement', 'battlefront', 'front_man', 'straw_man', 'movement', 'front_end', 'face', 'front', 'nominal_head', 'figurehead', 'forepart', 'breast', 'presence', 'front_line', 'look', 'strawman']",Seize a Nettle
then,"['and_so', 'then', 'so', 'and_then']",Seize a Nettle
day,"['sidereal_day', 'Clarence_Day', 'daytime', '24-hour_interval', 'twenty-four_hour_period', 'mean_solar_day', 'day', 'Day', 'twenty-four_hours', 'solar_day', 'daylight', 'Clarence_Shepard_Day_Jr.']",Seize a Nettle
wanted,"['require', 'desire', 'wanted', 'need', 'treasured', 'want', 'cherished', 'precious']",Seize a Nettle
talent,"['gift', 'endowment', 'natural_endowment', 'talent']",Seize a Nettle
outlines,"['abstract', 'schema', 'adumbrate', 'delineate', 'sketch', 'scheme', 'synopsis', 'precis', 'draft', 'lineation', 'outline', 'limn']",Seize a Nettle
twice,"['twice', 'doubly', 'double']",Seize a Nettle
mainly,"['mainly', 'in_the_main', 'principally', 'chiefly', 'primarily']",Seize a Nettle
