w,vector_semantico
highly,"['highly', 'extremely']",Proceedings of the 1961 Heat
physical,"['physical', 'strong-arm', 'forcible']",Proceedings of the 1961 Heat
resemble,['resemble'],Proceedings of the 1961 Heat
precaution,"['caution', 'safeguard', 'forethought', 'precaution', 'guard', 'care']",Proceedings of the 1961 Heat
time,"['fourth_dimension', 'prison_term', 'sentence', 'metre', 'meter', 'clock', 'clock_time', 'clip', 'time']",Proceedings of the 1961 Heat
following,"['following', 'travel_along', 'watch', 'trace', 'come', 'keep_abreast', 'succeed', 'accompany', 'adopt', 'next', 'play_along', 'conform_to', 'follow', 'keep_an_eye_on', 'postdate', 'comply', 'undermentioned', 'take_after', 'pursuit', 'espouse', 'followers', 'survey', 'keep_up', 'abide_by', 'be', 'fall_out', 'come_after', 'stick_to', 'pursual', 'pursue', 'stick_with', 'watch_over', 'surveil', 'observe', 'chase']",Proceedings of the 1961 Heat
below,"['below', 'to_a_lower_place', 'beneath', 'downstairs', 'down_the_stairs', 'under', 'infra', 'at_a_lower_place', 'on_a_lower_floor']",Proceedings of the 1961 Heat
field,"['orbit', 'theater', 'domain', 'theatre', 'field_of_operations', 'battlefield', 'field_of_view', 'flying_field', 'field_of_operation', 'discipline', 'plain', 'study', 'subject_field', 'landing_field', 'athletic_field', 'sphere', 'bailiwick', 'field_of_honor', 'field_of_force', 'battleground', 'playing_field', 'line_of_business', 'airfield', 'subject_area', 'subject', 'area', 'theater_of_operations', 'arena', 'playing_area', 'force_field', 'champaign', 'field_of_battle', 'field_of_study', 'theatre_of_operations', 'field']",Proceedings of the 1961 Heat
varied,"['deviate', 'motley', 'varied', 'wide-ranging', 'diverge', 'change', 'depart', 'variegate', 'vary', 'alter']",Proceedings of the 1961 Heat
it,"['information_technology', 'IT']",Proceedings of the 1961 Heat
out,"['come_out_of_the_closet', 'verboten', 'knocked_out', 'come_out', 'forbidden', 'out', 'prohibited', 'tabu', 'proscribed', 'kayoed', 'stunned', 'taboo', 'extinct', ""KO'd"", 'away']",Proceedings of the 1961 Heat
transferred,"['remove', 'channel', 'transmit', 'shift', 'transplant', 'channelize', 'channelise', 'change', 'transport', 'transfer', 'transpose', 'reassign']",Proceedings of the 1961 Heat
function,"['office', 'part', 'function', 'occasion', 'single-valued_function', 'mapping', 'purpose', 'map', 'procedure', 'operate', 'use', 'mathematical_function', 'role', 'subprogram', 'social_function', 'run', 'social_occasion', 'routine', 'subroutine', 'work', 'go', 'serve', 'affair', 'officiate']",Proceedings of the 1961 Heat
environmental,['environmental'],Proceedings of the 1961 Heat
calculated,"['measured', 'calculated', 'estimate', 'work_out', 'count_on', 'calculate', 'cipher', 'cypher', 'reckon', 'account', 'forecast', 'direct', 'depend', 'deliberate', 'figure', 'look', 'count', 'compute', 'bet', 'aim']",Proceedings of the 1961 Heat
more,"['More', 'to_a_greater_extent', 'more_than', 'Thomas_More', 'more', 'Sir_Thomas_More']",Proceedings of the 1961 Heat
porosity,"['porousness', 'porosity']",Proceedings of the 1961 Heat
two,"['deuce', 'ii', '2', 'II', 'two']",Proceedings of the 1961 Heat
still,"['quiet', 'withal', 'tranquillize', 'inactive', 'soundless', 'all_the_same', 'however', 'allay', 'yet', 'placid', 'static', 'still', 'notwithstanding', 'tranquil', 'distillery', 'hush_up', 'ease', 'lull', 'relieve', 'motionless', 'calm_down', 'even', 'stillness', 'stock-still', 'hush', 'nonetheless', 'silence', 'tranquillise', 'nevertheless', 'quieten', 'even_so', 'tranquilize', 'noneffervescent', 'unruffled', 'smooth', 'calm', 'silent', 'shut_up']",Proceedings of the 1961 Heat
studied,"['hit_the_books', 'contemplate', 'study', 'examine', 'read', 'analyse', 'analyze', 'consider', 'studied', 'meditate', 'take', 'learn', 'canvas', 'canvass']",Proceedings of the 1961 Heat
very,"['really', 'rattling', 'very', 'selfsame', 'real', 'identical']",Proceedings of the 1961 Heat
typical,"['typical', 'distinctive']",Proceedings of the 1961 Heat
scanned,"['skim', 'glance_over', 'read', 'run_down', 'scan', 'rake']",Proceedings of the 1961 Heat
additional,"['extra', 'additional']",Proceedings of the 1961 Heat
sheath,"['cocktail_dress', 'case', 'sheath']",Proceedings of the 1961 Heat
input,"['input_signal', 'stimulus', 'input', 'remark', 'stimulant', 'stimulation', 'comment']",Proceedings of the 1961 Heat
transpiring,"['transpirate', 'transpire', 'transpiring']",Proceedings of the 1961 Heat
calculation,"['computation', 'reckoning', 'calculation', 'computing', 'figuring', 'deliberation']",Proceedings of the 1961 Heat
rest,"['rest_period', 'residual', 'quietus', 'respite', 'perch', 'breathe', 'balance', 'reside', 'ease', 'residue', 'relaxation', 'relief', ""catch_one's_breath"", 'residuum', 'pillow', 'repose', 'eternal_rest', 'remainder', 'take_a_breather', 'rest', 'stay', 'roost', 'sleep', 'remain', 'eternal_sleep', 'lie']",Proceedings of the 1961 Heat
various,"['several', 'versatile', 'respective', 'assorted', 'various', 'diverse']",Proceedings of the 1961 Heat
simultaneous,"['simultaneous', 'coinciding', 'cooccurring', 'concurrent', 'co-occurrent', 'coincident', 'coincidental']",Proceedings of the 1961 Heat
where,[],Proceedings of the 1961 Heat
was,"['Evergreen_State', 'exist', 'cost', 'represent', 'make_up', 'be', 'embody', 'follow', 'WA', 'comprise', 'live', 'constitute', 'Washington', 'equal', 'personify']",Proceedings of the 1961 Heat
pyrometers,['pyrometer'],Proceedings of the 1961 Heat
load,"['onus', 'load_up', 'warhead', 'lade', 'shipment', 'incumbrance', 'payload', 'adulterate', 'lading', 'cargo', 'stretch', 'freight', 'laden', 'encumbrance', 'debase', 'charge', 'loading', 'consignment', 'burden', 'load', 'dilute', 'lode']",Proceedings of the 1961 Heat
explained,"['explain', 'excuse', 'explicate']",Proceedings of the 1961 Heat
connected,"['tie', 'affiliated', 'link', 'plug_into', 'tie_in', 'join', 'relate', 'get_in_touch', 'touch_base', 'associate', 'plug_in', 'attached', 'machine-accessible', 'colligate', 'connected', 'connect', 'unite', 'link_up']",Proceedings of the 1961 Heat
up,"['upward', 'upwardly', 'upwards', 'improving', 'up', 'astir']",Proceedings of the 1961 Heat
not,"['non', 'not']",Proceedings of the 1961 Heat
instead,"['alternatively', 'or_else', 'rather', 'instead']",Proceedings of the 1961 Heat
4,"['tetrad', 'Little_Joe', 'quatern', 'quaternion', 'IV', 'quaternary', 'foursome', 'iv', 'quadruplet', 'quaternity', 'quartet', 'four', '4']",Proceedings of the 1961 Heat
large,"['big', 'prominent', 'large', 'expectant', 'great', 'boastfully', 'bombastic', 'orotund', 'gravid', 'with_child', 'vauntingly', 'enceinte', 'turgid', 'tumid', 'declamatory', 'heavy', 'magnanimous']",Proceedings of the 1961 Heat
to,[],Proceedings of the 1961 Heat
commercially,['commercially'],Proceedings of the 1961 Heat
tube,"['electron_tube', 'tubing', 'vacuum_tube', 'tube-shaped_structure', 'metro', 'subway', 'subway_system', 'thermionic_tube', 'underground', 'thermionic_valve', 'tube', 'pipe', 'thermionic_vacuum_tube']",Proceedings of the 1961 Heat
covered,"['traverse', 'deal', 'incubate', 'covered', 'cover', 'treat', 'breed', 'wrap_up', 'hide', 'overcompensate', 'hatch', 'report', 'get_over', 'plow', 'insure', 'extend', 'spread_over', 'compensate', 'handle', 'brood', 'overlay', 'comprehend', 'continue', 'cover_up', 'track', 'encompass', 'underwrite', 'shroud', 'address', 'cut_across', 'enshroud', 'pass_over', 'cut_through', 'get_across', 'embrace', 'cross']",Proceedings of the 1961 Heat
struck,"['attain', 'take', 'mint', 'struck', 'chance_on', 'discover', 'assume', 'happen_upon', 'run_into', 'walk_out', 'come_upon', 'collide_with', 'light_upon', 'move', 'smitten', 'stricken', 'scratch', 'affect', 'shine', 'impress', 'strike', 'coin', 'excise', 'strickle', 'fall', 'take_up', 'expunge', 'chance_upon', 'impinge_on', 'hit', 'fall_upon', 'come_to', 'come_across']",Proceedings of the 1961 Heat
shown,"['prove', 'read', 'establish', 'express', 'register', 'record', 'shew', 'evidence', 'point', 'present', 'show', 'demonstrate', 'show_up', 'usher', 'picture', 'evince', 'testify', 'indicate', 'designate', 'depict', 'demo', 'bear_witness', 'exhibit', 'render']",Proceedings of the 1961 Heat
required,"['require', 'involve', 'needed', 'command', 'need', 'compulsory', 'needful', 'postulate', 'take', 'necessitate', 'demand', 'expect', 'want', 'mandatory', 'required', 'ask', 'requisite', 'call_for']",Proceedings of the 1961 Heat
could,[],Proceedings of the 1961 Heat
upper,"['pep_pill', 'upper_berth', 'amphetamine', 'speed', 'upper']",Proceedings of the 1961 Heat
each,"['from_each_one', 'each', 'apiece', 'to_each_one', 'for_each_one']",Proceedings of the 1961 Heat
existing,"['exist', 'survive', 'existent', 'subsist', 'existing', 'be', 'live']",Proceedings of the 1961 Heat
difficulties,"['difficulty', 'trouble', 'difficultness']",Proceedings of the 1961 Heat
conduction,"['conduction', 'conductivity']",Proceedings of the 1961 Heat
high,"['high_school', 'highschool', 'gamey', 'gamy', 'mellow', 'luxuriously', 'heights', 'in_high_spirits', 'high', 'high_gear', 'high-pitched', 'senior_high', 'high_up', 'eminent', 'richly', 'senior_high_school']",Proceedings of the 1961 Heat
gradient,"['gradient', 'slope']",Proceedings of the 1961 Heat
360,[],Proceedings of the 1961 Heat
gas,"['brag', 'shoot_a_line', 'gasconade', 'tout', 'gaseous_state', 'gun', 'vaunt', 'flatulence', 'petrol', 'accelerator', 'boast', 'gas', 'swash', 'bluster', 'gas_pedal', 'flatulency', 'blow', 'accelerator_pedal', 'throttle', 'gasolene', 'gasoline', 'natural_gas']",Proceedings of the 1961 Heat
enhanced,"['raise', 'enhanced', 'heighten', 'enhance']",Proceedings of the 1961 Heat
This,[],Proceedings of the 1961 Heat
medium,"['spiritualist', 'metier', 'sensitive', 'average', 'intermediate', 'culture_medium', 'mass_medium', 'medium']",Proceedings of the 1961 Heat
anodes,['anode'],Proceedings of the 1961 Heat
order,"['ordain', 'fiat', 'parliamentary_law', 'regulate', 'regularise', 'say', 'orderliness', 'club', 'range', 'enjoin', 'arrange', 'social_club', 'order_of_magnitude', 'place', 'gild', 'regularize', 'tell', 'parliamentary_procedure', 'Order', 'consecrate', 'guild', 'order', 'rank', 'ordination', 'lodge', 'dictate', 'rate', 'society', 'ordering', 'monastic_order', 'govern', 'set_up', 'put', 'rules_of_order', 'ordinate', 'decree', 'Holy_Order', 'rescript', 'prescribe', 'grade', 'purchase_order', 'edict']",Proceedings of the 1961 Heat
An,"['AN', 'Associate_in_Nursing']",Proceedings of the 1961 Heat
latter,['latter'],Proceedings of the 1961 Heat
method,"['method_acting', 'method']",Proceedings of the 1961 Heat
value,"['prise', 'note_value', 'treasure', 'valuate', 'appraise', 'rate', 'prize', 'assess', 'economic_value', 'value', 'respect', 'evaluate', 'appreciate', 'esteem', 'time_value', 'measure']",Proceedings of the 1961 Heat
achieving,"['achieve', 'reach', 'attain', 'accomplish']",Proceedings of the 1961 Heat
plug,"['plug_away', 'chew', 'nag', 'punch', 'hype', 'fireplug', 'quid', 'fire_hydrant', 'secure', 'ballyhoo', 'wad', 'jade', 'spark_plug', 'stop_up', 'hoopla', 'plug', 'stopple', 'male_plug', 'stopper', 'hack', 'chaw', 'cud', 'sparking_plug']",Proceedings of the 1961 Heat
Assuming,"['assuming', 'get_into', 'take', 'presumptuous', 'adopt', 'seize', 'assume', 'bear', 'take_over', 'don', 'feign', 'accept', 'acquire', 'put_on', 'assumptive', 'take_on', 'strike', 'wear', 'sham', 'usurp', 'take_for_granted', 'take_up', 'arrogate', 'presume', 'simulate']",Proceedings of the 1961 Heat
thermocouples,"['thermocouple', 'thermocouple_junction']",Proceedings of the 1961 Heat
Gas,"['brag', 'shoot_a_line', 'gasconade', 'tout', 'gaseous_state', 'gun', 'vaunt', 'flatulence', 'petrol', 'accelerator', 'boast', 'gas', 'swash', 'bluster', 'gas_pedal', 'flatulency', 'blow', 'accelerator_pedal', 'throttle', 'gasolene', 'gasoline', 'natural_gas']",Proceedings of the 1961 Heat
approximately,"['roughly', 'just_about', 'some', 'approximately', 'around', 'or_so', 'more_or_less', 'close_to', 'about']",Proceedings of the 1961 Heat
and,[],Proceedings of the 1961 Heat
taken,"['remove', 'admit', 'charter', 'read', 'lease', 'subscribe_to', 'deal', 'postulate', 'take', 'get_hold_of', 'learn', 'demand', 'ingest', 'claim', 'interpreted', 'adopt', 'train', 'assume', 'occupy', 'ask', 'make', 'contract', 'conduct', 'study', 'subscribe', 'get', 'bring', 'shoot', 'consume', 'take_away', 'accept', 'guide', 'acquire', 'require', 'involve', 'call_for', 'drive', 'contain', 'engage', 'direct', 'take_on', 'have', 'consider', 'strike', 'film', 'pick_out', 'carry', 'need', 'submit', 'use_up', 'rent', 'hold', 'look_at', 'choose', 'take_up', 'select', 'taken', 'fill', 'lead', 'necessitate', 'withdraw', 'pack', 'hire', 'aim', 'take_aim', 'exact', 'take_in', 'convey']",Proceedings of the 1961 Heat
free-burning,[],Proceedings of the 1961 Heat
possibilities,"['theory', 'possibility', 'possibleness', 'possible_action', 'opening', 'hypothesis']",Proceedings of the 1961 Heat
length,"['distance', 'duration', 'length']",Proceedings of the 1961 Heat
upon,[],Proceedings of the 1961 Heat
with,[],Proceedings of the 1961 Heat
gives,"['apply', 'give_way', 'spring', 'gift', 'give', 'grant', 'generate', 'contribute', 'kick_in', 'establish', 'make', 'collapse', 'present', 'founder', 'return', 'chip_in', 'throw', 'consecrate', 'reach', 'open', 'ease_up', 'yield', 'have', 'leave', 'commit', 'springiness', 'pay', 'fall_in', 'afford', 'cave_in', 'dedicate', 'pass_on', 'hold', 'impart', 'hand', 'turn_over', 'move_over', 'devote', 'pass', 'break', 'feed', 'sacrifice', 'render']",Proceedings of the 1961 Heat
7,"['septenary', '7', 'VII', 'heptad', 'septet', 'vii', 'sevener', 'seven']",Proceedings of the 1961 Heat
an,"['AN', 'Associate_in_Nursing']",Proceedings of the 1961 Heat
principle,"['principle', 'precept', 'rule', 'rationale']",Proceedings of the 1961 Heat
parameters,"['parametric_quantity', 'argument', 'parameter']",Proceedings of the 1961 Heat
observations,"['reflexion', 'observance', 'watching', 'observation', 'notice', 'reflection']",Proceedings of the 1961 Heat
established,"['plant', 'prove', 'established', 'give', 'accomplished', 'effected', 'establish', 'make', 'conventional', 'shew', 'naturalized', 'instal', 'ground', 'found', 'base', 'show', 'demonstrate', 'launch', 'build', 'install', 'set_up', 'constituted', 'lay_down', 'institute', 'constitute']",Proceedings of the 1961 Heat
Thus,"['thence', 'frankincense', 'gum_olibanum', 'olibanum', 'hence', 'therefore', 'so', 'thusly', 'thus']",Proceedings of the 1961 Heat
its,"['information_technology', 'IT']",Proceedings of the 1961 Heat
systematically,"['systematically', 'consistently']",Proceedings of the 1961 Heat
steel,"['steel', 'sword', 'nerve', 'brand', 'blade']",Proceedings of the 1961 Heat
plasma,"['blood_plasma', 'plasm', 'plasma']",Proceedings of the 1961 Heat
generator,"['author', 'source', 'generator']",Proceedings of the 1961 Heat
research,"['research', 'enquiry', 'search', 'inquiry', 'explore']",Proceedings of the 1961 Heat
largest,"['big', 'prominent', 'large', 'expectant', 'great', 'bombastic', 'orotund', 'gravid', 'with_child', 'enceinte', 'turgid', 'tumid', 'declamatory', 'heavy', 'magnanimous']",Proceedings of the 1961 Heat
90%,[],Proceedings of the 1961 Heat
consisted,"['dwell', 'comprise', 'consist', 'lie', 'lie_in']",Proceedings of the 1961 Heat
first,"['kickoff', 'number_1', 'first_gear', 'offset', 'starting_time', 'number_one', 'first_base', 'maiden', '1st', 'beginning', 'first', 'start', 'initiatory', 'first_off', 'firstly', 'foremost', 'world-class', 'low', 'for_the_first_time', 'get-go', 'outset', 'low_gear', 'showtime', 'first_of_all', 'initiative', 'inaugural', 'commencement', 'first-class_honours_degree']",Proceedings of the 1961 Heat
near,"['come_near', 'dear', 'draw_near', 'close', 'well-nigh', 'go_up', 'most', 'come_on', 'nigh', 'skinny', 'virtually', 'near', 'penny-pinching', 'nearly', 'good', 'almost', 'approximate', 'approach', 'cheeseparing', 'draw_close', 'about']",Proceedings of the 1961 Heat
thermocouple,"['thermocouple', 'thermocouple_junction']",Proceedings of the 1961 Heat
low,"['humiliated', 'broken', 'humbled', 'first_gear', 'humble', 'dispirited', 'low-pitched', 'scummy', 'Low', 'gloomy', 'modest', 'miserable', 'lowly', 'Sir_David_Low', 'first', 'low-toned', 'grim', 'depressed', 'low-spirited', 'Sir_David_Alexander_Cecil_Low', 'low', 'crushed', 'depression', 'depleted', 'low-down', 'abject', 'low_gear', 'downcast', 'downhearted', 'scurvy', 'moo', 'down', 'blue', 'David_Low', 'small', 'down_in_the_mouth']",Proceedings of the 1961 Heat
had,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'let', 'hold', 'take_in']",Proceedings of the 1961 Heat
compared,"['equate', 'compare', 'liken']",Proceedings of the 1961 Heat
depending,"['count', 'depend', 'bet', 'calculate', 'reckon', 'look']",Proceedings of the 1961 Heat
area,"['orbit', 'domain', 'region', 'surface_area', 'sphere', 'expanse', 'area', 'country', 'arena', 'field']",Proceedings of the 1961 Heat
investigators,"['tec', 'detective', 'investigator', 'researcher', 'police_detective', 'research_worker']",Proceedings of the 1961 Heat
:,[],Proceedings of the 1961 Heat
porous,"['poriferous', 'porous', 'holey']",Proceedings of the 1961 Heat
test,"['mental_testing', 'run', 'examine', 'trial', 'prove', 'exam', 'quiz', 'try_out', 'try', 'tryout', 'examination', 'psychometric_test', 'screen', 'test', 'essay', 'trial_run', 'mental_test']",Proceedings of the 1961 Heat
spacing,"['space', 'spatial_arrangement', 'spacing']",Proceedings of the 1961 Heat
piece,"['musical_composition', 'art_object', 'nibble', 'man', 'piece_of_music', 'slice', 'part', 'assemble', 'small-arm', 'spell', 'tack_together', 'tack', 'set_up', 'opus', 'pick', 'composition', 'while', 'bit', 'piece', 'firearm', 'patch', 'put_together', ""objet_d'art""]",Proceedings of the 1961 Heat
then,"['and_so', 'then', 'so', 'and_then']",Proceedings of the 1961 Heat
higher,"['gamey', 'mellow', 'gamy', 'in_high_spirits', 'higher', 'high', 'high-pitched', 'eminent']",Proceedings of the 1961 Heat
cycle,"['wheel', 'bicycle', 'cycles/second', 'Hz', 'motorbike', 'cps', 'rhythm', 'motorcycle', 'cycle', 'round', 'hertz', 'oscillation', 'pedal', 'bike', 'cycle_per_second']",Proceedings of the 1961 Heat
cylindrical,"['cylindric', 'cylindrical']",Proceedings of the 1961 Heat
reflection,"['reflexion', 'thoughtfulness', 'expression', 'contemplation', 'mirror_image', 'reflectivity', 'observation', 'musing', 'rumination', 'reflection', 'manifestation']",Proceedings of the 1961 Heat
tungsten,"['wolfram', 'W', 'atomic_number_74', 'tungsten']",Proceedings of the 1961 Heat
holder,"['bearer', 'holder']",Proceedings of the 1961 Heat
axial,"['axile', 'axial']",Proceedings of the 1961 Heat
Table,"['put_over', 'mesa', 'table', 'prorogue', 'shelve', 'tabular_array', 'tabularise', 'remit', 'set_back', 'put_off', 'postpone', 'hold_over', 'tabularize', 'tabulate', 'board', 'defer']",Proceedings of the 1961 Heat
section,"['subdivision', 'section', 'plane_section', 'surgical_incision', 'part', 'department', 'division', 'discussion_section', 'segment', 'incision']",Proceedings of the 1961 Heat
voltmeter,['voltmeter'],Proceedings of the 1961 Heat
number,"['come', 'phone_number', 'number', 'amount', 'keep_down', 'identification_number', 'telephone_number', 'numerate', 'turn', 'list', 'numeral', 'routine', 'add_up', 'figure', 'act', 'issue', 'bit', 'count', 'total', 'enumerate']",Proceedings of the 1961 Heat
effect,"['event', 'issue', 'essence', 'core', 'upshot', 'effectuate', 'consequence', 'burden', 'gist', 'set_up', 'result', 'force', 'impression', 'effect', 'outcome']",Proceedings of the 1961 Heat
enthalpy,"['heat_content', 'H', 'enthalpy', 'total_heat']",Proceedings of the 1961 Heat
constant,"['constant', 'changeless', 'invariant', 'never-ending', 'perpetual', 'invariable', 'unvarying', 'incessant', 'unremitting', 'unceasing', 'constant_quantity', 'ceaseless']",Proceedings of the 1961 Heat
providing,"['offer', 'allow_for', 'leave', 'allow', 'cater', 'ply', 'put_up', 'bring_home_the_bacon', 'provide', 'furnish', 'render', 'supply']",Proceedings of the 1961 Heat
also,"['likewise', 'as_well', 'too', 'besides', 'also']",Proceedings of the 1961 Heat
edge,"['adjoin', 'march', 'inch', 'butt', 'butt_against', 'butt_on', 'boundary', 'border', 'edge', 'bound', 'sharpness', 'abut']",Proceedings of the 1961 Heat
show,"['prove', 'read', 'establish', 'express', 'register', 'record', 'shew', 'evidence', 'point', 'present', 'display', 'show', 'demonstrate', 'show_up', 'usher', 'picture', 'evince', 'testify', 'appearance', 'indicate', 'designate', 'depict', 'demo', 'bear_witness', 'exhibit', 'render']",Proceedings of the 1961 Heat
cooled,"['cool', 'cool_down', 'chill', 'cool_off']",Proceedings of the 1961 Heat
reach,"['orbit', 'grasp', 'reach_out', 'attain', 'extend_to', 'strain', 'progress_to', 'get_hold_of', 'give', 'gain', 'range', 'make', 'compass', 'arrive_at', 'achieve', 'reach', 'contact', 'stretch', 'accomplish', 'get_through', 'scope', 'pass_on', 'turn_over', 'touch', 'hand', 'ambit', 'strive', 'pass', 'get_to', 'hit', 'reaching']",Proceedings of the 1961 Heat
**ye,[],Proceedings of the 1961 Heat
plus,"['plus', 'summation', 'positive', 'addition', 'asset']",Proceedings of the 1961 Heat
that,[],Proceedings of the 1961 Heat
strike,"['smash', 'attain', 'take', 'mint', 'chance_on', 'discover', 'assume', 'happen_upon', 'run_into', 'walk_out', 'come_upon', 'collide_with', 'light_upon', 'smasher', 'move', 'scratch', 'affect', 'rap', 'shine', 'impress', 'work_stoppage', 'strike', 'bang', 'coin', 'tap', 'ten-strike', 'excise', 'strickle', 'fall', 'take_up', 'expunge', 'chance_upon', 'impinge_on', 'hit', 'fall_upon', 'come_to', 'come_across']",Proceedings of the 1961 Heat
electrode,['electrode'],Proceedings of the 1961 Heat
severe,"['spartan', 'hard', 'austere', 'stern', 'knockout', 'grave', 'serious', 'life-threatening', 'severe', 'terrible', 'wicked', 'grievous', 'stark', 'dangerous']",Proceedings of the 1961 Heat
difficulty,"['difficulty', 'trouble', 'difficultness']",Proceedings of the 1961 Heat
tools,"['pecker', 'dick', 'tool_around', 'instrument', 'puppet', 'shaft', 'tool', 'cock', 'creature', 'putz', 'prick', 'joyride', 'peter']",Proceedings of the 1961 Heat
rapid,"['speedy', 'rapid']",Proceedings of the 1961 Heat
processes,"['operation', 'march', 'unconscious_process', 'action', 'treat', 'cognitive_operation', 'swear_out', 'process', 'work_on', 'procedure', 'physical_process', 'outgrowth', 'mental_process', 'litigate', 'summons', 'sue', 'work', 'serve', 'appendage', 'cognitive_process']",Proceedings of the 1961 Heat
negligible,"['negligible', 'paltry', 'trifling']",Proceedings of the 1961 Heat
error,"['erroneous_belief', 'fault', 'mistake', 'wrongdoing', 'error', 'computer_error', 'misplay', 'erroneousness']",Proceedings of the 1961 Heat
became,"['get', 'go', 'become', 'turn', 'suit']",Proceedings of the 1961 Heat
generators,"['author', 'source', 'generator']",Proceedings of the 1961 Heat
surfaces,"['control_surface', 'open', ""Earth's_surface"", 'rise', 'come_out', 'airfoil', 'come_on', 'show_up', 'aerofoil', 'rise_up', 'surface', 'turn_up', 'coat', 'come_up']",Proceedings of the 1961 Heat
injection,"['injection', 'shot', 'injectant']",Proceedings of the 1961 Heat
velocity,"['velocity', 'speed']",Proceedings of the 1961 Heat
lengths,"['distance', 'duration', 'length']",Proceedings of the 1961 Heat
technical,"['technical_foul', 'technical', 'proficient', 'expert', 'technological']",Proceedings of the 1961 Heat
somewhat,"['somewhat', 'jolly', 'moderately', 'passably', 'middling', 'slightly', 'reasonably', 'more_or_less', 'fairly', 'pretty']",Proceedings of the 1961 Heat
assuming,"['assuming', 'get_into', 'take', 'presumptuous', 'adopt', 'seize', 'assume', 'bear', 'take_over', 'don', 'feign', 'accept', 'acquire', 'put_on', 'assumptive', 'take_on', 'strike', 'wear', 'sham', 'usurp', 'take_for_granted', 'take_up', 'arrogate', 'presume', 'simulate']",Proceedings of the 1961 Heat
At,"['astatine', 'atomic_number_85', 'at', 'At']",Proceedings of the 1961 Heat
burning,"['incinerate', 'cauterize', 'fire', 'glow', 'electrocution', 'cauterise', 'sting', 'burn_down', 'burn', 'burning', 'bite', 'combustion', 'sunburn', 'burn_off', 'burn_up', 'burning_at_the_stake', 'combust', 'cut']",Proceedings of the 1961 Heat
exist,"['exist', 'survive', 'subsist', 'be', 'live']",Proceedings of the 1961 Heat
chamber,"['chamber', 'sleeping_room', 'bedroom', 'bedchamber', 'sleeping_accommodation']",Proceedings of the 1961 Heat
temperature,['temperature'],Proceedings of the 1961 Heat
during,[],Proceedings of the 1961 Heat
variable,"['variable_quantity', 'variable_star', 'varying', 'variable']",Proceedings of the 1961 Heat
often,"['ofttimes', 'frequently', 'oft', 'much', 'a_great_deal', 'often', 'oftentimes']",Proceedings of the 1961 Heat
fed,"['Fed', 'feed_in', 'run', 'prey', 'fertilize', 'feast', 'Federal', 'flow', 'Federal_Reserve_System', 'course', 'Federal_Reserve', 'FRS', 'feed', 'give', 'eat', 'fertilise', 'federal_official']",Proceedings of the 1961 Heat
occurred,"['go_on', 'come', 'take_place', 'come_about', 'pass', 'fall_out', 'pass_off', 'hap', 'happen', 'occur']",Proceedings of the 1961 Heat
occurring,"['go_on', 'come', 'take_place', 'come_about', 'pass', 'fall_out', 'pass_off', 'hap', 'happen', 'occur']",Proceedings of the 1961 Heat
cooling,"['temperature_reduction', 'cool_off', 'chilling', 'chill', 'cooling', 'cool', 'cool_down', 'cooling_system']",Proceedings of the 1961 Heat
gap,"['breach', 'col', 'opening', 'break', 'interruption', 'spread', 'disruption', 'gap', 'crack']",Proceedings of the 1961 Heat
within,"['within', 'inside']",Proceedings of the 1961 Heat
axially,['axially'],Proceedings of the 1961 Heat
due,"['imputable', 'referable', 'ascribable', 'due']",Proceedings of the 1961 Heat
average,"['fair', 'average', 'average_out', 'modal', 'ordinary', 'norm', 'middling', 'median', 'intermediate', 'medium', 'mean', 'mediocre']",Proceedings of the 1961 Heat
improve,"['meliorate', 'better', 'ameliorate', 'amend', 'improve']",Proceedings of the 1961 Heat
Temperatures,['temperature'],Proceedings of the 1961 Heat
figure,"['digit', 'fig', 'flesh', 'number', 'envision', 'estimate', 'trope', 'anatomy', 'material_body', 'public_figure', 'name', 'work_out', 'design', 'figure_of_speech', 'image', 'count_on', 'calculate', 'cipher', 'frame', 'shape', 'reckon', 'enter', 'forecast', 'cypher', 'picture', 'human_body', 'bod', 'build', 'fancy', 'pattern', 'project', 'figure', 'soma', 'physical_body', 'physique', 'form', 'see', 'visualize', 'compute', 'chassis', 'visualise']",Proceedings of the 1961 Heat
can,"['seat', 'displace', 'rear', 'give_the_sack', 'canful', 'lav', 'behind', 'stool', 'fanny', 'bum', 'toilet', 'commode', 'buttocks', 'lavatory', 'pot', 'give_notice', 'tin_can', 'can_buoy', 'privy', 'fire', 'force_out', 'butt', 'send_away', 'sack', 'backside', 'posterior', 'tail', 'bathroom', 'tail_end', 'john', 'tush', 'potty', 'give_the_axe', 'arse', 'tin', 'prat', 'rear_end', 'hind_end', 'bottom', 'put_up', 'crapper', 'buns', 'can', 'dismiss', 'nates', 'keister', 'fundament', 'hindquarters', 'stern', 'ass', 'rump', 'tooshie', 'throne', 'terminate', 'derriere']",Proceedings of the 1961 Heat
attempt,"['attempt', 'set_about', 'seek', 'try', 'effort', 'endeavour', 'undertake', 'assay', 'attack', 'essay', 'endeavor']",Proceedings of the 1961 Heat
