w,vector_semantico
dug,"['jab', 'cut_into', 'savvy', 'prod', 'dig', 'moil', 'apprehend', 'excavate', 'grok', 'toil', 'hollow', 'travail', 'drudge', 'poke', 'grind', 'compass', 'labor', 'get_the_picture', 'comprehend', 'grasp', 'fag', 'dig_up', 'dig_out', 'stab', 'turn_over', 'dug', 'labour', 'delve']",People. Art & Education
eulogizers,[],People. Art & Education
Little,"['picayune', 'petty', 'trivial', 'slight', 'minuscule', 'little', 'short', 'small', 'footling', 'piddling', 'piffling', 'lilliputian', 'fiddling', 'niggling']",People. Art & Education
again,"['once_again', 'again', 'once_more', 'over_again']",People. Art & Education
months,"['month', 'calendar_month']",People. Art & Education
Khrushchev's,[],People. Art & Education
Glen,['glen'],People. Art & Education
ideas,"['melodic_theme', 'mind', 'theme', 'estimate', 'thought', 'musical_theme', 'idea', 'approximation', 'estimation']",People. Art & Education
few,['few'],People. Art & Education
taste,"['sense_of_taste', 'taste', 'taste_perception', 'predilection', 'gustation', 'try', 'try_out', 'gustatory_sensation', 'savour', 'sample', 'gustatory_modality', 'mouthful', 'smack', 'penchant', 'perceptiveness', 'discernment', 'gustatory_perception', 'taste_sensation', 'savor', 'tasting', 'appreciation', 'preference']",People. Art & Education
Braques,"['Braque', 'Georges_Braque']",People. Art & Education
"$10,000",[],People. Art & Education
show,"['point', 'prove', 'show_up', 'register', 'evince', 'show', 'read', 'indicate', 'designate', 'record', 'present', 'exhibit', 'depict', 'express', 'testify', 'shew', 'appearance', 'usher', 'demonstrate', 'establish', 'bear_witness', 'picture', 'display', 'evidence', 'demo', 'render']",People. Art & Education
entry,"['accounting_entry', 'introduction', 'first_appearance', 'debut', 'unveiling', 'entranceway', 'entree', 'entry', 'entryway', 'entering', 'ingress', 'ledger_entry', 'launching', 'entrance', 'submission', 'incoming']",People. Art & Education
its,"['IT', 'information_technology']",People. Art & Education
Mississippi,"['Mississippi', 'Mississippi_River', 'MS', 'Magnolia_State']",People. Art & Education
new-rich,[],People. Art & Education
school's,[],People. Art & Education
gathered,"['assemble', 'amass', 'pull_together', 'gathered', 'gather', 'pucker', 'conglomerate', 'tuck', 'collect', 'get_together', 'pile_up', 'garner', 'foregather', 'forgather', 'accumulate', 'gain', 'collected', 'cumulate', 'meet']",People. Art & Education
Fitzgerald,"['F._Scott_Fitzgerald', 'Ella_Fitzgerald', 'Fitzgerald', 'Francis_Scott_Key_Fitzgerald', 'Edward_Fitzgerald']",People. Art & Education
liked,"['wish', 'care', 'like', 'liked']",People. Art & Education
order,"['parliamentary_procedure', 'parliamentary_law', 'regularise', 'purchase_order', 'ordination', 'dictate', 'order', 'monastic_order', 'ordering', 'lodge', 'rules_of_order', 'arrange', 'guild', 'tell', 'place', 'put', 'rate', 'ordain', 'social_club', 'Order', 'rank', 'govern', 'consecrate', 'society', 'club', 'rescript', 'prescribe', 'orderliness', 'order_of_magnitude', 'enjoin', 'Holy_Order', 'gild', 'edict', 'decree', 'fiat', 'grade', 'say', 'regularize', 'set_up', 'regulate', 'range', 'ordinate']",People. Art & Education
Georgia,"['Sakartvelo', 'GA', 'Empire_State_of_the_South', 'Peach_State', 'Georgia']",People. Art & Education
threw,"['project', 'bemuse', 'hold', 'flip', 'shake_off', 'drop', 'confuse', 'bedevil', 'thrust', 'give', 'hurl', 'throw', 'throw_off', 'fox', 'make', 'bewilder', 'cast', 'shed', 'contrive', 'cast_off', 'befuddle', 'confound', 'fuddle', 'throw_away', 'discombobulate', 'have', 'switch']",People. Art & Education
everything,[],People. Art & Education
questioned,"['query', 'call_into_question', 'interrogate', 'oppugn', 'wonder', 'question', 'interview']",People. Art & Education
artist,"['artist', 'creative_person']",People. Art & Education
researchers,"['research_worker', 'researcher', 'investigator']",People. Art & Education
Cezannes,"['Paul_Cezanne', 'Cezanne']",People. Art & Education
caused,"['make', 'do', 'get', 'stimulate', 'induce', 'have', 'cause']",People. Art & Education
grips,"['traveling_bag', 'clasp', 'hold', 'clutches', 'grapple', 'clench', 'spellbind', 'suitcase', 'adhesive_friction', 'clutch', 'fascinate', 'transfix', 'traction', 'grasp', 'bobby_pin', 'grip', 'hairgrip', 'travelling_bag', 'bag', 'handgrip', 'handle']",People. Art & Education
cover,"['compensate', 'natural_covering', 'top', 'spread_over', 'screen', 'encompass', 'overcompensate', 'incubate', 'covering_fire', 'cut_through', 'cross', 'report', 'enshroud', 'plow', 'track', 'extend', 'cover', 'binding', 'hide', 'overlay', 'wrap_up', 'screening', 'underwrite', 'cover_version', 'back', 'pass_over', 'breed', 'get_over', 'comprehend', 'embrace', 'book_binding', 'masking', 'concealment', 'cut_across', 'address', 'shroud', 'covert', 'cover_up', 'continue', 'cover_song', 'hatch', 'insure', 'deal', 'blanket', 'traverse', 'get_across', 'covering', 'cover_charge', 'handle', 'brood', 'treat']",People. Art & Education
because,[],People. Art & Education
won,"['gain_ground', 'advance', 'won', 'gain', 'make_headway', 'South_Korean_won', 'succeed', 'win', 'get_ahead', 'come_through', 'bring_home_the_bacon', 'deliver_the_goods', 'acquire', 'North_Korean_won', 'pull_ahead']",People. Art & Education
news,"['tidings', 'news_program', 'newsworthiness', 'word', 'news_show', 'news', 'intelligence']",People. Art & Education
pictures,"['image', 'motion_picture', 'pic', 'project', 'painting', 'delineation', 'show', 'word_picture', 'figure', 'word-painting', 'film', 'characterization', 'fancy', 'mental_picture', 'depict', 'exposure', 'movie', 'ikon', 'photo', 'picture_show', 'pictorial_matter', 'motion-picture_show', 'visualize', 'impression', 'envision', 'flick', 'scene', 'picture', 'characterisation', 'photograph', 'icon', 'moving_picture', 'video', 'visualise', 'moving-picture_show', 'render', 'see', 'depiction']",People. Art & Education
U.S.,"['the_States', 'U.S.A.', 'United_States', 'United_States_of_America', 'US', 'U.S.', 'America', 'United_States_government', 'USA', 'US_Government', 'U.S._government']",People. Art & Education
marveled,"['marvel', 'wonder']",People. Art & Education
people,"['multitude', 'masses', 'hoi_polloi', 'citizenry', 'the_great_unwashed', 'people', 'mass']",People. Art & Education
slob,"['slovenly_person', 'sloven', 'slob', 'pig']",People. Art & Education
crack,"['quip', 'scissure', 'wisecrack', 'gap', 'offer', 'crack_up', 'tiptop', 'sally', 'break_up', 'crevice', 'first-rate', 'A-one', 'snap', 'shot', 'top-notch', 'go', 'ace', 'crack', 'fracture', 'tornado', 'cleft', 'collapse', 'fissure', 'cracking', 'tops', 'break', 'crack_cocaine', 'crock_up', 'topnotch', 'whirl', 'cranny', 'pass', 'chap', 'check', 'fling', 'break_through', 'super']",People. Art & Education
or,"['operating_theater', 'operating_theatre', 'surgery', 'Oregon', 'OR', 'operating_room', 'Beaver_State']",People. Art & Education
observers,"['perceiver', 'beholder', 'observer', 'percipient', 'commentator']",People. Art & Education
chic,"['chic', 'smartness', 'modishness', 'chicness', 'stylishness', 'swank', 'last_word', 'chichi', 'voguish', 'smart']",People. Art & Education
nine-year,[],People. Art & Education
crossed,"['span', 'hybridize', 'baffle', 'bilk', 'cut_through', 'hybridise', 'frustrate', 'cross', 'interbreed', 'track', 'cover', 'foil', 'intersect', 'pass_over', 'crossed', 'scotch', 'get_over', 'spoil', 'sweep', 'crossbreed', 'cut_across', 'thwart', 'get_across', 'traverse', 'queer']",People. Art & Education
enjoy,"['delight', 'revel', 'enjoy', 'bask', 'relish', 'savor', 'savour', 'love']",People. Art & Education
mathematics,"['math', 'maths', 'mathematics']",People. Art & Education
Klees,"['Paul_Klee', 'Klee']",People. Art & Education
re-elected,[],People. Art & Education
Philadelphia's,[],People. Art & Education
July,['July'],People. Art & Education
unexpected,['unexpected'],People. Art & Education
hours,"['minute', 'hour', '60_minutes', 'hours', 'time_of_day', 'hr']",People. Art & Education
Marine,"['marine', 'devil_dog', 'shipboard_soldier', 'leatherneck', 'Marine', 'maritime', 'nautical']",People. Art & Education
away,"['out', 'by', 'off', 'away', 'aside', 'outside', 'forth']",People. Art & Education
lasted,"['survive', 'last', 'endure', 'hold_up', 'hold_out', 'live', 'go', 'live_on']",People. Art & Education
mighty,"['mightily', 'powerful', 'mighty', 'right']",People. Art & Education
special,"['particular', 'limited', 'exceptional', 'extra', 'peculiar', 'especial', 'special']",People. Art & Education
three,"['deuce-ace', 'trine', 'tercet', 'III', 'leash', 'trinity', 'troika', 'trey', 'ternion', 'trio', 'triplet', 'terzetto', '3', 'triad', 'ternary', 'three', 'threesome', 'tierce', 'iii']",People. Art & Education
scholar,"['scholar', 'student', 'scholarly_person', 'learner', 'bookman', 'assimilator']",People. Art & Education
simple,"['simpleton', 'elementary', 'uncomplicated', 'round-eyed', 'simple', 'bare', 'dim-witted', 'dewy-eyed', 'mere', 'childlike', 'simple-minded', 'unsubdivided', 'unproblematic', 'wide-eyed']",People. Art & Education
never,"[""ne'er"", 'never']",People. Art & Education
biology,"['biota', 'biological_science', 'biology']",People. Art & Education
Wells,"['Herbert_George_Wells', 'Wells', 'wellspring', 'well', 'H._G._Wells', 'fountainhead', 'swell']",People. Art & Education
mention,"['name', 'note', 'acknowledgment', 'cite', 'honorable_mention', 'mention', 'refer', 'credit', 'quotation', 'bring_up', 'reference', 'remark', 'citation', 'observe', 'advert']",People. Art & Education
brotherly,"['brotherly', 'fraternal', 'brotherlike']",People. Art & Education
Francis,[],People. Art & Education
catapulted,"['sling', 'catapult']",People. Art & Education
sportsman,"['sportsman', 'sportswoman', 'sport']",People. Art & Education
for,[],People. Art & Education
eye,"['oculus', 'centre', 'optic', 'eyeball', 'eye', 'middle', 'heart', 'center']",People. Art & Education
get,"['bring_forth', 'pose', 'pay_off', 'receive', 'amaze', 'incur', 'sire', 'baffle', ""get_under_one's_skin"", 'scram', 'beat', 'catch', 'perplex', 'nonplus', 'aim', 'induce', 'get_down', 'stick', 'set_about', 'convey', 'become', 'mother', 'mystify', 'bugger_off', 'let', 'buzz_off', 'vex', 'sustain', 'stimulate', 'go', 'capture', 'develop', 'obtain', 'set_out', 'engender', 'father', 'stupefy', 'make', 'bewilder', 'generate', 'start', 'dumbfound', 'take', 'begin', 'puzzle', 'find', 'fix', 'flummox', 'pay_back', 'fetch', 'drive', 'cause', 'bring', 'gravel', 'suffer', 'come', 'beget', 'start_out', 'commence', 'arrive', 'contract', 'get', 'draw', 'grow', 'fuck_off', 'arrest', 'experience', 'have', 'acquire', 'produce']",People. Art & Education
law,"['jurisprudence', 'law_of_nature', 'natural_law', 'practice_of_law', 'law', 'police', 'legal_philosophy', 'constabulary', 'police_force']",People. Art & Education
?,[],People. Art & Education
entertainment,"['entertainment', 'amusement']",People. Art & Education
10-o'clock,[],People. Art & Education
see,"['image', 'project', 'assure', 'come_across', 'realize', 'find_out', 'regard', 'determine', 'take_in', 'catch', 'figure', 'ensure', 'reckon', 'look', 'construe', 'hear', 'run_across', 'fancy', 'consider', 'learn', 'realise', 'get_word', 'visit', 'discover', 'go_through', 'watch', 'examine', 'escort', 'understand', 'get_a_line', 'go_steady', 'witness', 'pick_up', 'see_to_it', 'view', 'visualize', 'encounter', 'find', 'go_out', 'envision', 'run_into', 'interpret', 'date', 'take_care', 'picture', 'control', 'ascertain', 'get_wind', 'visualise', 'check', 'attend', 'experience', 'insure', 'see', 'meet']",People. Art & Education
house,"['family', 'business_firm', 'household', 'menage', 'theatre', 'put_up', 'star_sign', 'mansion', 'sign_of_the_zodiac', 'home', 'domiciliate', 'theater', 'firm', 'sign', 'planetary_house', 'house']",People. Art & Education
Negro,"['Negro', 'negro', 'Black_person', 'Black', 'blackamoor', 'Negroid']",People. Art & Education
makes,"['stool', 'urinate', 'realize', 'lay_down', 'wee', 'take_a_crap', 'micturate', 'prepare', 'take_in', 'make_up', 'crap', 'pretend', 'hit', 'induce', 'hold', 'bring_in', 'do', 'give', 'piss', 'arrive_at', 'throw', 'stimulate', 'take_a_shit', 'work', 'ready', 'create', 'pee', 'score', 'realise', 'form', 'puddle', 'name', 'shuffling', 'defecate', 'cook', 'make', 'nominate', 'constitute', 'establish', 'brand', 'make_believe', 'fix', 'progress_to', 'make_water', 'shit', 'take_a_leak', 'wee-wee', 'cause', 'reach', 'build', 'piddle', 'pee-pee', 'ca-ca', 'clear', 'shuffle', 'pass_water', 'attain', 'earn', 'gain', 'seduce', 'spend_a_penny', 'get', 'construct', 'draw', 'pull_in', 'get_to', 'relieve_oneself', 'take', 'have', 'produce']",People. Art & Education
really,"['really', 'rattling', 'in_truth', 'truly', 'real', 'actually', 'very', 'genuinely']",People. Art & Education
classmates,"['schoolfellow', 'schoolmate', 'classmate', 'class_fellow']",People. Art & Education
able,"['capable', 'able', 'able-bodied']",People. Art & Education
dynamic,"['dynamic', 'moral_force', 'dynamical', 'active']",People. Art & Education
he,"['helium', 'He', 'atomic_number_2', 'he']",People. Art & Education
friends,"['champion', 'acquaintance', 'admirer', 'Quaker', 'friend', 'Friend', 'protagonist', 'ally', 'supporter', 'booster']",People. Art & Education
glimpsed,['glimpse'],People. Art & Education
third,"['one-third', 'third_base', '3rd', 'tierce', 'third_gear', 'tertiary', 'thirdly', 'third']",People. Art & Education
face,"['confront', 'aspect', 'font', 'face', 'look', 'fount', 'side', 'present', 'face_up', 'expression', 'nerve', 'facial_expression', 'front', 'human_face', 'brass', 'boldness', 'grimace', 'case', 'cheek', 'typeface']",People. Art & Education
buying,"['purchase', ""grease_one's_palms"", 'purchasing', 'buy', 'bribe', 'buying', 'corrupt']",People. Art & Education
driving,"['repel', 'aim', 'driving', 'force', 'repulse', 'tug', 'force_back', 'ride', 'impulsive', 'labor', 'beat_back', 'push_back', 'ram', 'drive', 'get', 'motor', 'push', 'take', 'labour']",People. Art & Education
As,"['adenine', 'group_A', 'arsenic', 'AS', 'angstrom_unit', 'As', 'as', 'Eastern_Samoa', 'angstrom', 'every_bit', 'a', 'ampere', 'type_A', 'axerophthol', 'atomic_number_33', 'vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'equally', 'amp', 'American_Samoa', 'antiophthalmic_factor']",People. Art & Education
College,['college'],People. Art & Education
Meanwhile,"['interim', 'in_the_meantime', 'meanwhile', 'lag', 'meantime']",People. Art & Education
graduate,"['fine-tune', 'graduate', 'alumna', 'postgraduate', 'calibrate', 'alumnus', 'alum', 'grad']",People. Art & Education
state,"['body_politic', 'posit', 'res_publica', 'country', 'DoS', 'land', 'state', 'express', 'tell', 'Department_of_State', 'submit', 'State_Department', 'province', 'commonwealth', 'put_forward', 'state_of_matter', 'United_States_Department_of_State', 'State', 'say', 'nation']",People. Art & Education
gets,"['bring_forth', 'pose', 'pay_off', 'receive', 'amaze', 'incur', 'sire', 'baffle', ""get_under_one's_skin"", 'scram', 'beat', 'catch', 'perplex', 'nonplus', 'aim', 'induce', 'get_down', 'stick', 'set_about', 'convey', 'become', 'mother', 'mystify', 'bugger_off', 'let', 'buzz_off', 'vex', 'sustain', 'stimulate', 'go', 'capture', 'develop', 'obtain', 'set_out', 'engender', 'father', 'stupefy', 'make', 'bewilder', 'generate', 'start', 'dumbfound', 'take', 'begin', 'puzzle', 'find', 'fix', 'flummox', 'pay_back', 'fetch', 'drive', 'cause', 'bring', 'gravel', 'suffer', 'come', 'beget', 'start_out', 'commence', 'arrive', 'contract', 'get', 'draw', 'grow', 'fuck_off', 'arrest', 'experience', 'have', 'acquire', 'produce']",People. Art & Education
Lawrence,"['Gertrude_Lawrence', 'Sir_Thomas_Lawrence', 'David_Herbert_Lawrence', 'Laurentius', 'Lawrence_of_Arabia', 'Lawrence', 'St._Lawrence', 'D._H._Lawrence', 'E._O._Lawrence', 'Thomas_Edward_Lawrence', 'T._E._Lawrence', 'Saint_Lawrence', 'Ernest_Orlando_Lawrence']",People. Art & Education
star,"['star_topology', 'asterisk', 'virtuoso', 'starring', 'whizz', 'hotshot', 'superstar', 'principal', 'lead', 'stellar', 'whiz', 'star', 'prima', 'ace', 'wiz', 'adept', 'mavin', 'headliner', 'wizard', 'champion', 'maven', 'sensation', 'leading', 'genius']",People. Art & Education
fund,"['investment_firm', 'store', 'investment_trust', 'fund', 'investment_company', 'monetary_fund', 'stock']",People. Art & Education
useless,['useless'],People. Art & Education
visit,"['confab', 'confabulate', 'travel_to', 'chew_the_fat', 'chaffer', 'bring_down', 'chat', 'chatter', 'gossip', 'chitchat', 'jaw', 'inflict', 'visit', 'call_in', 'natter', 'chit-chat', 'shoot_the_breeze', 'impose', 'sojourn', 'call', 'inspect', 'claver', 'see']",People. Art & Education
enigma,"['conundrum', 'enigma', 'closed_book', 'mystery', 'riddle', 'secret', 'brain-teaser']",People. Art & Education
is,"['equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'cost', 'personify', 'represent', 'comprise']",People. Art & Education
Leatherneck,"['shipboard_soldier', 'leatherneck', 'Marine', 'devil_dog']",People. Art & Education
death,"['end', 'expiry', 'last', 'death', 'dying', 'Death', 'destruction', 'demise', 'decease']",People. Art & Education
300,"['ccc', '300', 'three_hundred']",People. Art & Education
M.,[],People. Art & Education
age,"['old_age', 'historic_period', 'mature', 'eld', 'senesce', 'age', 'long_time', 'get_on', 'geezerhood', 'years', 'maturate']",People. Art & Education
mad,"['disturbed', 'unhinged', 'brainsick', 'delirious', 'huffy', 'insane', 'demented', 'harebrained', 'unrestrained', 'mad', 'frantic', 'excited', 'sore', 'crazy', 'sick', 'unbalanced']",People. Art & Education
impression,"['opinion', 'effect', 'belief', 'stamp', 'picture', 'mental_picture', 'depression', 'impression', 'imprint', 'printing', 'notion', 'feeling']",People. Art & Education
70,"['lxx', '70', 'seventy', 'LXX']",People. Art & Education
hotels,['hotel'],People. Art & Education
At,"['At', 'atomic_number_85', 'astatine', 'at']",People. Art & Education
only,"['solely', 'only', 'entirely', 'simply', 'solitary', 'lone', 'only_if', 'but', 'sole', 'just', 'alone', 'merely', 'exclusively', 'lonesome', 'only_when']",People. Art & Education
Don,"['Don', 'don', 'father', 'assume', 'preceptor', 'Don_River', 'wear', 'put_on', 'get_into']",People. Art & Education
vines,['vine'],People. Art & Education
ringside,"['ringside_seat', 'ringside']",People. Art & Education
lure,"['bait', 'lure', 'tempt', 'come-on', 'decoy', 'hook', 'entice', 'sweetener', 'enticement']",People. Art & Education
Soon,"['shortly', 'before_long', 'soon', 'presently']",People. Art & Education
entourage,"['cortege', 'suite', 'retinue', 'entourage']",People. Art & Education
phone,"['earphone', 'phone', 'telephone_set', 'headphone', 'sound', 'call', 'speech_sound', 'telephone', 'call_up', 'earpiece', 'ring']",People. Art & Education
glutted,"['gourmandize', 'overgorge', 'gormandize', 'overeat', 'scarf_out', 'englut', 'overfull', 'glut', 'ingurgitate', 'binge', 'stuff', 'engorge', 'satiate', 'flood', 'pig_out', 'glutted', 'overindulge', 'gorge', 'oversupply', 'gormandise']",People. Art & Education
block,"['deflect', 'stoppage', 'obstruct', 'lug', 'close_up', 'auction_block', 'blockade', 'immobilise', 'cylinder_block', 'occlusion', 'blockage', 'embarrass', 'kibosh', 'choke_up', 'draw_a_blank', 'freeze', 'hinder', 'immobilize', 'mental_block', 'stop', 'blank_out', 'cube', 'halt', 'blocking', 'forget', 'pulley_block', 'obturate', 'pulley-block', 'block_off', 'impede', 'occlude', 'stuff', 'pulley', 'engine_block', 'bar', 'closure', 'stymie', 'block', 'stymy', 'jam', 'parry', 'city_block', 'block_up', 'barricade']",People. Art & Education
Art's,[],People. Art & Education
conversation,['conversation'],People. Art & Education
Break,"['divulge', 'geological_fault', 'better', 'demote', 'breakout', 'split', 'severance', 'unwrap', 'snap_off', 'stop', 'give_way', 'good_luck', 'breaking', 'ruin', 'bump', 'reveal', 'rupture', 'break', 'bust', 'break_out', 'bankrupt', 'soften', 'bring_out', 'prison-breaking', 'fault', 'break_down', 'offend', 'gap', 'happy_chance', 'part', 'give', 'come_apart', 'rift', 'prisonbreak', 'go', 'get_out', 'break_away', 'develop', 'give_away', 'infract', 'expose', 'breakage', 'interrupt', 'intermit', 'violate', 'split_up', 'wear', 'give_out', 'check', 'breach', 'respite', 'founder', 'faulting', 'interruption', 'discontinue', 'dampen', 'burst', 'let_out', 'break_dance', 'break-dance', 'disclose', 'fracture', 'break_of_serve', 'collapse', 'fail', 'falling_out', 'open_frame', 'weaken', 'suspension', 'shift', 'intermission', 'time_out', 'fall_in', 'break_in', 'go_bad', 'jailbreak', 'fall_apart', 'wear_out', 'break_up', 'break_off', 'cave_in', 'erupt', 'crack', 'transgress', 'discover', 'smash', 'die', 'pause', 'conk_out', 'let_on', 'damp', 'relegate', 'kick_downstairs', 'recrudesce', 'gaolbreak', 'disruption', 'get_around', 'separate', 'recess', 'go_against']",People. Art & Education
hopes,"['hope', 'go_for', 'hop', 'Bob_Hope', 'desire', 'Leslie_Townes_Hope', 'trust', 'promise', 'Hope', 'skip', 'hop-skip']",People. Art & Education
some,"['roughly', 'more_or_less', 'close_to', 'just_about', 'about', 'approximately', 'or_so', 'around', 'some']",People. Art & Education
gaudy,"['sporty', 'gaudy', 'tawdry', 'flash', 'gimcrack', 'showy', 'garish', 'brassy', 'loud', 'meretricious', 'tacky', 'trashy', 'tatty', 'cheap', 'jazzy', 'flashy']",People. Art & Education
entered,"['introduce', 'recruit', 'infix', 'figure', 'come_in', 'go_into', 'get_into', 'go_in', 'record', 'move_into', 'participate', 'get_in', 'enter', 'enroll', 'put_down', 'embark', 'insert', 'enrol', 'inscribe', 'accede']",People. Art & Education
first-class,"['excellent', 'splendid', 'fantabulous', 'first-class']",People. Art & Education
evasive,['evasive'],People. Art & Education
old,"['older', 'previous', 'erstwhile', 'Old', 'old', 'one-time', 'onetime', 'honest-to-god', 'quondam', 'sure-enough', 'sometime', 'honest-to-goodness', 'former']",People. Art & Education
hour,"['minute', 'hour', '60_minutes', 'time_of_day', 'hr']",People. Art & Education
Dean,"['doyen', 'James_Byron_Dean', 'dean', 'Dean', 'James_Dean']",People. Art & Education
nor,[],People. Art & Education
went,"['expire', 'break_down', 'choke', 'run_low', 'proceed', 'sound', 'hold_up', 'exit', 'conk', 'pop_off', 'snuff_it', ""cash_in_one's_chips"", 'plump', 'go_bad', 'kick_the_bucket', 'get_going', 'blend', 'survive', 'become', 'function', 'extend', 'lead', 'endure', 'give-up_the_ghost', 'travel', 'run_short', 'give_way', 'live', 'go', 'run', 'work', 'blend_in', 'pass_away', 'depart', 'croak', 'die', 'rifle', 'operate', 'conk_out', 'belong', 'start', 'hold_out', 'fit', 'break', 'decease', 'live_on', 'go_away', 'locomote', 'fail', 'last', 'pass', 'buy_the_farm', 'get', 'perish', 'drop_dead', 'give_out', 'move']",People. Art & Education
dean,"['doyen', 'James_Byron_Dean', 'dean', 'Dean', 'James_Dean']",People. Art & Education
heredity,"['heredity', 'genetic_endowment']",People. Art & Education
matters,"['topic', 'issue', 'subject', 'matter', 'thing', 'weigh', 'affair', 'count']",People. Art & Education
offered,"['extend', 'proffer', 'tender', 'volunteer', 'propose', 'offer', 'pop_the_question', 'bid', 'provide', 'declare_oneself', 'put_up', 'offer_up']",People. Art & Education
lawyers,"['attorney', 'lawyer']",People. Art & Education
fairly,"['jolly', 'moderately', 'reasonably', 'somewhat', 'passably', 'fair', 'evenhandedly', 'clean', 'pretty', 'fairly', 'middling']",People. Art & Education
surely,"['sure_enough', 'for_sure', 'sure', 'certainly', 'for_certain', 'surely', 'sure_as_shooting']",People. Art & Education
an,"['Associate_in_Nursing', 'AN']",People. Art & Education
want,"['privation', 'neediness', 'wish', 'deficiency', 'need', 'want', 'desire', 'wishing', 'require', 'lack', 'deprivation']",People. Art & Education
Kimpton,[],People. Art & Education
selling,"['trade', 'marketing', 'merchandising', 'deal', 'sell', 'selling', 'betray']",People. Art & Education
all,"['entirely', 'completely', 'all', 'wholly', 'altogether', 'totally', 'whole']",People. Art & Education
On,"['on', 'along']",People. Art & Education
felt,"['felt_up', 'matte_up', 'feel', 'felt', 'mat_up', 'matte', 'sense', 'finger', 'palpate', 'find', 'experience', 'matt-up', 'mat']",People. Art & Education
officer,"['officer', 'military_officer', ""ship's_officer"", 'officeholder', 'policeman', 'police_officer']",People. Art & Education
education,"['instruction', 'education', 'Department_of_Education', 'Education_Department', 'teaching', 'training', 'didactics', 'pedagogy', 'breeding', 'Education', 'educational_activity']",People. Art & Education
tilling,"['till', 'tilling']",People. Art & Education
two,"['deuce', 'two', 'II', 'ii', '2']",People. Art & Education
officials,"['functionary', 'official']",People. Art & Education
Kennedy's,[],People. Art & Education
brother-in-law,['brother-in-law'],People. Art & Education
To,[],People. Art & Education
transatlantic,['transatlantic'],People. Art & Education
"$80,738",[],People. Art & Education
boy,"['male_child', 'boy', 'son']",People. Art & Education
just,"['good', 'only', 'exactly', 'merely', 'simply', 'scarcely', 'just', 'barely', 'scarce', 'fair', 'but', 'precisely', 'upright', 'equitable', 'hardly', 'just_now']",People. Art & Education
body,"['personify', 'consistency', 'physical_structure', 'eubstance', 'trunk', 'soundbox', 'body', 'organic_structure', 'torso', 'dead_body', 'consistence']",People. Art & Education
variety,"['mixture', 'potpourri', 'diverseness', 'multifariousness', 'sort', 'miscellany', 'smorgasbord', 'assortment', 'salmagundi', 'form', 'change', 'mixed_bag', 'variety', 'diversity', 'kind', 'motley', 'variety_show', 'miscellanea']",People. Art & Education
Maynard,[],People. Art & Education
masterpiece,"[""chef-d'oeuvre"", 'masterpiece']",People. Art & Education
Federal,"['Federal_soldier', 'federal', 'federal_official', 'Union', 'Fed', 'Union_soldier', 'Federal']",People. Art & Education
appeal,"['entreaty', 'attract', 'charm', 'collection', 'appealingness', 'solicitation', 'invoke', 'ingathering', 'prayer', 'appeal']",People. Art & Education
spend,"['spend', 'pass', 'expend', 'drop']",People. Art & Education
own,"['ain', 'have', 'possess', 'own']",People. Art & Education
a,"['vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'adenine', 'a', 'group_A', 'amp', 'ampere', 'angstrom', 'type_A', 'antiophthalmic_factor', 'axerophthol', 'angstrom_unit']",People. Art & Education
asked,"['inquire', 'call_for', 'enquire', 'involve', 'need', 'take', 'expect', 'postulate', 'ask', 'require', 'demand', 'necessitate']",People. Art & Education
boss,"['emboss', 'party_boss', 'gaffer', 'political_boss', 'knob', 'Bos', 'stamp', 'honcho', 'chief', 'boss', 'hirer', 'genus_Bos', 'brag', 'foreman']",People. Art & Education
Maurine,[],People. Art & Education
Washington,"['Evergreen_State', 'President_Washington', 'capital_of_the_United_States', 'Booker_T._Washington', 'Capital', 'George_Washington', 'Washington', 'WA', 'Booker_Taliaferro_Washington', 'American_capital', 'Washington_D.C.']",People. Art & Education
sale,"['cut-rate_sale', 'sale', 'sales_event', 'sales_agreement']",People. Art & Education
40-year-old,[],People. Art & Education
smothered,"['muffle', 'strangled', 'put_out', 'suffocate', 'smother', 'stifled', 'suppressed', 'repress', 'stifle', 'surround', 'asphyxiate', 'smothered', 'strangle']",People. Art & Education
acting,"['playing', 'play', 'behave', 'do', 'roleplay', 'playact', 'act_as', 'dissemble', 'acting', 'playacting', 'act', 'work', 'pretend', 'move', 'performing', 'represent']",People. Art & Education
one,"['ane', 'unitary', 'peerless', 'unity', 'single', 'unrivaled', 'unmatched', '1', 'one_and_only', 'unrivalled', 'I', 'unmatchable', 'i', 'one', 'nonpareil', 'ace', 'matchless']",People. Art & Education
U.S.S.R.'s,[],People. Art & Education
town,"['township', 'townsfolk', 'townspeople', 'Ithiel_Town', 'Town', 'town']",People. Art & Education
Thompson,"['Homer_Thompson', 'Thompson', 'Homer_A._Thompson', 'Homer_Armstrong_Thompson', 'Benjamin_Thompson', 'Count_Rumford']",People. Art & Education
plans,"['be_after', 'architectural_plan', 'project', 'programme', 'program', 'plan', 'contrive', 'design']",People. Art & Education
admitted,"['accommodate', 'intromit', 'allow_in', 'admit', 'accept', 'allow', 'acknowledge', 'include', 'take_on', 'let_in', 'take', 'hold']",People. Art & Education
