w,vector_semantico
questioning,"['wondering', 'quizzical', 'call_into_question', 'interrogate', 'query', 'skeptical', 'oppugn', 'inquiring', 'speculative', 'questioning', 'doubting', 'wonder', 'inquisitive', 'sceptical', 'question', 'interview']",The Murders
finger,"['digit', 'feel', 'finger', 'thumb', ""finger's_breadth"", 'fingerbreadth']",The Murders
far,"['FAR', 'ALIR', 'Former_Armed_Forces', 'far', 'Army_for_the_Liberation_of_Rwanda', 'Interahamwe']",The Murders
away,"['out', 'by', 'off', 'away', 'aside', 'outside', 'forth']",The Murders
hours,"['minute', 'hour', '60_minutes', 'hours', 'time_of_day', 'hr']",The Murders
empty,"['abandon', 'empty-bellied', 'evacuate', 'hollow', 'discharge', 'vacuous', 'void', 'vacate', 'empty']",The Murders
nice,"['skillful', 'prissy', 'overnice', 'courteous', 'Nice', 'dainty', 'squeamish', 'gracious', 'decent', 'nice']",The Murders
three,"['deuce-ace', 'trine', 'tercet', 'III', 'leash', 'trinity', 'troika', 'trey', 'ternion', 'trio', 'triplet', 'terzetto', '3', 'triad', 'ternary', 'three', 'threesome', 'tierce', 'iii']",The Murders
here,"['here', 'Here', 'hither', 'Hera']",The Murders
sat,"['baby-sit', 'sit_around', 'Sabbatum', 'Saturday', 'pose', 'seat', 'sit_down', 'model', 'Sat', 'posture', 'sit', 'ride']",The Murders
hoping,"['hope', 'go_for', 'hop', 'desire', 'trust', 'skip', 'hop-skip']",The Murders
never,"[""ne'er"", 'never']",The Murders
evening,"['flush', 'eve', 'eventide', 'even', 'level', 'evening', 'even_out']",The Murders
can't,[],The Murders
knew,"['cognize', 'fuck', 'get_laid', 'have_a_go_at_it', 'have_it_away', 'bed', 'have_it_off', 'sleep_together', 'sleep_with', 'have_intercourse', 'recognize', 'cognise', 'live', 'acknowledge', 'make_out', 'make_love', 'love', 'bang', 'jazz', 'recognise', 'bonk', 'be_intimate', 'lie_with', 'screw', 'hump', 'roll_in_the_hay', 'have_sex', 'eff', 'know', 'get_it_on', 'do_it', 'experience']",The Murders
we,[],The Murders
tiny,"['petite', 'bantam', 'flyspeck', 'tiny', 'midget', 'diminutive', 'lilliputian']",The Murders
yourself,[],The Murders
anyway,"['at_any_rate', 'in_any_event', 'anyway', 'anyhow', 'anyways', 'in_any_case']",The Murders
get,"['bring_forth', 'pose', 'pay_off', 'receive', 'amaze', 'incur', 'sire', 'baffle', ""get_under_one's_skin"", 'scram', 'beat', 'catch', 'perplex', 'nonplus', 'aim', 'induce', 'get_down', 'stick', 'set_about', 'convey', 'become', 'mother', 'mystify', 'bugger_off', 'let', 'buzz_off', 'vex', 'sustain', 'stimulate', 'go', 'capture', 'develop', 'obtain', 'set_out', 'engender', 'father', 'stupefy', 'make', 'bewilder', 'generate', 'start', 'dumbfound', 'take', 'begin', 'puzzle', 'find', 'fix', 'flummox', 'pay_back', 'fetch', 'drive', 'cause', 'bring', 'gravel', 'suffer', 'come', 'beget', 'start_out', 'commence', 'arrive', 'contract', 'get', 'draw', 'grow', 'fuck_off', 'arrest', 'experience', 'have', 'acquire', 'produce']",The Murders
for,[],The Murders
Right,"['compensate', 'veracious', 'flop', 'properly', 'rightfulness', 'powerful', 'decently', 'justly', 'correct', 'the_right_way', 'good', 'proper', 'mightily', 'aright', 'right-hand', 'redress', 'right_on', 'mighty', 'rightfield', 'decent', 'right_hand', 'right', 'ripe', 'right_wing', 'right_field', 'correctly', 'in_good_order', 'rectify']",The Murders
except,"['demur', 'exclude', 'take_out', 'leave_out', 'omit', 'except', 'leave_off']",The Murders
intact,"['integral', 'entire', 'intact', 'inviolate']",The Murders
?,[],The Murders
planned,"['be_after', 'project', 'design', 'aforethought', 'plotted', 'plan', 'planned', 'contrive']",The Murders
see,"['image', 'project', 'assure', 'come_across', 'realize', 'find_out', 'regard', 'determine', 'take_in', 'catch', 'figure', 'ensure', 'reckon', 'look', 'construe', 'hear', 'run_across', 'fancy', 'consider', 'learn', 'realise', 'get_word', 'visit', 'discover', 'go_through', 'watch', 'examine', 'escort', 'understand', 'get_a_line', 'go_steady', 'witness', 'pick_up', 'see_to_it', 'view', 'visualize', 'encounter', 'find', 'go_out', 'envision', 'run_into', 'interpret', 'date', 'take_care', 'picture', 'control', 'ascertain', 'get_wind', 'visualise', 'check', 'attend', 'experience', 'insure', 'see', 'meet']",The Murders
house,"['family', 'business_firm', 'household', 'menage', 'theatre', 'put_up', 'star_sign', 'mansion', 'sign_of_the_zodiac', 'home', 'domiciliate', 'theater', 'firm', 'sign', 'planetary_house', 'house']",The Murders
holding,"['holding', 'take_hold', 'entertain', 'hold_up', 'defy', 'defend', 'obligate', 'hold', 'confine', 'accommodate', 'book', 'bind', 'give', 'contain', 'oblige', 'view_as', 'keep_back', 'halt', 'sustain', 'throw', 'retain', 'belongings', 'harbour', 'keeping', 'support', 'prevail', 'declare', 'maintain', 'property', 'nurse', 'obtain', 'adjudge', 'take_for', 'go_for', 'hold_in', 'carry', 'moderate', 'make', 'curb', 'harbor', 'take', 'hold_back', 'retention', 'concur', 'guard', 'restrain', 'bear', 'reserve', 'admit', 'control', 'withstand', 'agree', 'keep', 'concord', 'check', 'arrest', 'have_got', 'deem', 'have', 'apply']",The Murders
really,"['really', 'rattling', 'in_truth', 'truly', 'real', 'actually', 'very', 'genuinely']",The Murders
Dig,"['jab', 'gibe', 'cut_into', 'savvy', 'prod', 'dig', 'moil', 'apprehend', 'excavate', 'excavation', 'grok', 'toil', 'shot', 'hollow', 'travail', 'drudge', 'slam', 'archeological_site', 'poke', 'grind', 'compass', 'labor', 'get_the_picture', 'shaft', 'comprehend', 'jibe', 'digging', 'fag', 'barb', 'dig_up', 'dig_out', 'grasp', 'delve', 'stab', 'labour', 'turn_over']",The Murders
sleep,"['sleep', 'eternal_rest', 'nap', 'eternal_sleep', 'quietus', 'kip', 'rest', ""log_Z's"", 'slumber', ""catch_some_Z's"", 'sopor']",The Murders
quiet,"['restrained', 'quietly', 'quieten', 'quiet', 'placid', 'hush', 'subdued', 'calm', 'smooth', 'tranquil', 'pipe_down', 'unruffled', 'lull', 'tranquillize', 'quiet_down', 'tranquility', 'silence', 'tranquillity', 'still', 'quiesce', 'tranquillise', 'tranquilize', 'placidity', 'serenity', 'repose', 'hushed', 'muted', 'calm_down']",The Murders
better,"['proficient', 'sound', 'meliorate', 'easily', 'respectable', 'well', 'better', 'salutary', 'considerably', 'full', 'advantageously', 'serious', 'estimable', 'effective', 'in_effect', 'intimately', 'skilful', 'just', 'bettor', 'practiced', 'dear', 'good', 'best', 'adept', 'comfortably', 'punter', 'break', 'safe', 'amend', 'honest', 'near', 'ameliorate', 'skillful', 'right', 'unspoilt', 'expert', 'improve', 'ripe', 'undecomposed', 'unspoiled', 'substantially', 'secure', 'in_force', 'honorable', 'upright', 'dependable', 'wagerer', 'beneficial']",The Murders
he,"['helium', 'He', 'atomic_number_2', 'he']",The Murders
told,"['differentiate', 'narrate', 'assure', 'secernate', 'severalise', 'recount', 'state', 'severalize', 'say', 'evidence', 'recite', 'secern', 'order', 'distinguish', 'separate', 'tell', 'enjoin', 'tell_apart']",The Murders
friends,"['champion', 'acquaintance', 'admirer', 'Quaker', 'friend', 'Friend', 'protagonist', 'ally', 'supporter', 'booster']",The Murders
third,"['one-third', 'third_base', '3rd', 'tierce', 'third_gear', 'tertiary', 'thirdly', 'third']",The Murders
couple,"['span', 'pair', 'yoke', 'twain', 'twin', 'mates', 'couple_on', 'couple', 'duo', 'pair_off', 'dyad', 'couple_up', 'copulate', 'duet', 'couplet', 'brace', 'twosome', 'duad', 'distich', 'match', 'mate', 'partner_off']",The Murders
itself,[],The Murders
bindle,[],The Murders
weapon,"['weapon', 'weapon_system', 'artillery', 'arm']",The Murders
you'd,[],The Murders
tonight,"['this_night', 'tonight', 'this_evening']",The Murders
expense,"['disbursement', 'expense', 'write_off', 'disbursal', 'write_down']",The Murders
gets,"['bring_forth', 'pose', 'pay_off', 'receive', 'amaze', 'incur', 'sire', 'baffle', ""get_under_one's_skin"", 'scram', 'beat', 'catch', 'perplex', 'nonplus', 'aim', 'induce', 'get_down', 'stick', 'set_about', 'convey', 'become', 'mother', 'mystify', 'bugger_off', 'let', 'buzz_off', 'vex', 'sustain', 'stimulate', 'go', 'capture', 'develop', 'obtain', 'set_out', 'engender', 'father', 'stupefy', 'make', 'bewilder', 'generate', 'start', 'dumbfound', 'take', 'begin', 'puzzle', 'find', 'fix', 'flummox', 'pay_back', 'fetch', 'drive', 'cause', 'bring', 'gravel', 'suffer', 'come', 'beget', 'start_out', 'commence', 'arrive', 'contract', 'get', 'draw', 'grow', 'fuck_off', 'arrest', 'experience', 'have', 'acquire', 'produce']",The Murders
winos,"['drunk', 'inebriate', 'rummy', 'wino', 'drunkard', 'sot']",The Murders
Young,"['Thomas_Young', 'immature', 'vernal', 'new', 'young', 'Young', 'Lester_Willis_Young', 'Whitney_Young', 'Pres_Young', 'Danton_True_Young', 'Whitney_Moore_Young_Jr.', 'Cy_Young', 'offspring', 'untested', 'unseasoned', 'Edward_Young', 'youthful', 'untried', 'Brigham_Young', 'Loretta_Young', 'youth']",The Murders
Cosmo,[],The Murders
visit,"['confab', 'confabulate', 'travel_to', 'chew_the_fat', 'chaffer', 'bring_down', 'chat', 'chatter', 'gossip', 'chitchat', 'jaw', 'inflict', 'visit', 'call_in', 'natter', 'chit-chat', 'shoot_the_breeze', 'impose', 'sojourn', 'call', 'inspect', 'claver', 'see']",The Murders
moving,"['proceed', 'prompt', 'impress', 'travel', 'make_a_motion', 'act', 'go', 'run', 'moving', 'motivate', 'displace', 'actuate', 'incite', 'propel', 'locomote', 'affect', 'strike', 'move', 'be_active']",The Murders
knocking,"['tap', 'knocking', 'criticise', 'bump', 'strike_hard', 'criticize', 'rap', 'pink', 'ping', 'knock', 'pick_apart']",The Murders
bucks,"['hitch', 'clam', 'sawhorse', 'Buck', 'dollar', 'Pearl_Buck', 'vaulting_horse', 'charge', 'long_horse', 'shoot', 'one_dollar_bill', 'shoot_down', 'jerk', 'horse', 'sawbuck', 'Pearl_Sydenstricker_Buck', 'dollar_bill', 'buck', 'tear', 'go_against']",The Murders
is,"['equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'cost', 'personify', 'represent', 'comprise']",The Murders
Git,"['skunk', 'crumb', 'puke', 'stinker', 'so-and-so', 'scum_bag', 'git', 'rat', 'bum', 'dirty_dog', 'stinkpot', 'lowlife', 'rotter']",The Murders
death,"['end', 'expiry', 'last', 'death', 'dying', 'Death', 'destruction', 'demise', 'decease']",The Murders
enemies,"['opposition', 'foe', 'enemy', 'foeman']",The Murders
Same,"['Lapplander', 'like', 'same', 'Saami', 'Same', 'Saame', 'Lapp', 'Sami']",The Murders
apartment,"['apartment', 'flat']",The Murders
Nothing,"['zip', 'naught', 'nix', 'goose_egg', 'zippo', 'zilch', 'cipher', 'cypher', 'aught', 'nothing', 'zero', 'null', 'nil', 'nada']",The Murders
till,"['boulder_clay', 'trough', 'public_treasury', 'cashbox', 'money_box', 'till']",The Murders
only,"['solely', 'only', 'entirely', 'simply', 'solitary', 'lone', 'only_if', 'but', 'sole', 'just', 'alone', 'merely', 'exclusively', 'lonesome', 'only_when']",The Murders
wait,"['wait', 'look', 'time_lag', 'waiting', 'hold_off', 'waitress', 'await', 'hold_back', 'expect', 'delay', 'postponement', 'hold']",The Murders
Or,"['operating_theater', 'operating_theatre', 'surgery', 'Oregon', 'OR', 'operating_room', 'Beaver_State']",The Murders
picture,"['image', 'motion_picture', 'pic', 'project', 'painting', 'delineation', 'show', 'word_picture', 'figure', 'word-painting', 'film', 'characterization', 'fancy', 'mental_picture', 'depict', 'exposure', 'movie', 'ikon', 'photo', 'picture_show', 'pictorial_matter', 'motion-picture_show', 'visualize', 'impression', 'envision', 'flick', 'scene', 'picture', 'characterisation', 'photograph', 'icon', 'moving_picture', 'video', 'visualise', 'moving-picture_show', 'render', 'see', 'depiction']",The Murders
sure-sure,[],The Murders
spread,"['bed_covering', 'scatter', 'bedcover', 'overspread', 'gap', 'open', 'fan_out', 'bedspread', 'disperse', 'spreading', 'banquet', 'propagate', 'facing_pages', 'go_around', 'broadcast', 'distribute', 'circulate', 'circularize', 'spreadhead', 'pass_around', 'cattle_ranch', 'ranch', 'paste', 'disseminate', 'cattle_farm', 'counterpane', 'spread_out', 'bed_cover', 'diffuse', 'circularise', 'outspread', 'feast', 'spread_head', 'dispersed', 'spread', 'unfold']",The Murders
heartbeat,"['instant', 'flash', 'jiffy', 'trice', 'pulse', 'blink_of_an_eye', 'wink', 'twinkling', 'beat', 'pulsation', 'heartbeat', 'split_second', 'New_York_minute']",The Murders
gauged,"['gauge', 'estimate', 'approximate', 'judge', 'guess']",The Murders
some,"['roughly', 'more_or_less', 'close_to', 'just_about', 'about', 'approximately', 'or_so', 'around', 'some']",The Murders
afternoon,"['afternoon', 'good_afternoon']",The Murders
domestic,"['domestic', 'domestic_help', 'house_servant', 'domesticated']",The Murders
Kenneth,[],The Murders
sound,"['legal', 'sound', 'profound', 'vocalize', 'strait', 'vocalise', 'level-headed', 'audio', 'heavy', 'well-grounded', 'go', 'voice', 'good', 'speech_sound', 'levelheaded', 'fathom', 'intelligent', 'effectual', 'auditory_sensation', 'phone', 'wakeless', 'healthy', 'reasoned']",The Murders
wipe,"['pass_over', 'wipe', 'rub']",The Murders
hour,"['minute', 'hour', '60_minutes', 'time_of_day', 'hr']",The Murders
bit,"['number', 'bit', 'prick', 'fleck', 'minute', 'flake', 'second', 'seize_with_teeth', 'act', 'snatch', 'turn', 'spot', 'scrap', 'burn', 'mo', 'piece', 'morsel', 'sting', 'bite', 'chip', 'routine', 'moment']",The Murders
went,"['expire', 'break_down', 'choke', 'run_low', 'proceed', 'sound', 'hold_up', 'exit', 'conk', 'pop_off', 'snuff_it', ""cash_in_one's_chips"", 'plump', 'go_bad', 'kick_the_bucket', 'get_going', 'blend', 'survive', 'become', 'function', 'extend', 'lead', 'endure', 'give-up_the_ghost', 'travel', 'run_short', 'give_way', 'live', 'go', 'run', 'work', 'blend_in', 'pass_away', 'depart', 'croak', 'die', 'rifle', 'operate', 'conk_out', 'belong', 'start', 'hold_out', 'fit', 'break', 'decease', 'live_on', 'go_away', 'locomote', 'fail', 'last', 'pass', 'buy_the_farm', 'get', 'perish', 'drop_dead', 'give_out', 'move']",The Murders
matters,"['topic', 'issue', 'subject', 'matter', 'thing', 'weigh', 'affair', 'count']",The Murders
nailed,"['blast', 'breeze_through', 'pinpoint', 'peg', 'pass_with_flying_colors', 'sweep_through', 'apprehend', 'complete', 'nail', 'boom', 'ace', 'nab', 'smash', 'collar', 'pick_up', 'nail_down', 'cop', 'sail_through', 'arrest']",The Murders
mine,['mine'],The Murders
borderline,"['mete', 'boundary_line', 'border', 'borderline', 'delimitation', 'marginal']",The Murders
bus,"['bus_topology', 'jitney', 'passenger_vehicle', 'charabanc', 'busbar', 'autobus', 'motorbus', 'jalopy', 'heap', 'omnibus', 'bus', 'double-decker', 'coach', 'motorcoach']",The Murders
an,"['Associate_in_Nursing', 'AN']",The Murders
boards,"['plug-in', 'table', 'display_panel', 'boards', 'add-in', 'circuit_card', 'control_panel', 'gameboard', 'control_board', 'instrument_panel', 'dining_table', 'get_on', 'card', 'plank', 'panel', 'board', 'room', 'display_board', 'circuit_board']",The Murders
want,"['privation', 'neediness', 'wish', 'deficiency', 'need', 'want', 'desire', 'wishing', 'require', 'lack', 'deprivation']",The Murders
all,"['entirely', 'completely', 'all', 'wholly', 'altogether', 'totally', 'whole']",The Murders
On,"['on', 'along']",The Murders
two,"['deuce', 'two', 'II', 'ii', '2']",The Murders
capacity,"['capability', 'mental_ability', 'content', 'capacity', 'capacitance', 'electrical_capacity']",The Murders
To,[],The Murders
boy,"['male_child', 'boy', 'son']",The Murders
bread,"['wampum', 'loot', 'clams', 'cabbage', 'kale', 'bread', 'breadstuff', 'dough', 'moolah', 'lolly', 'simoleons', 'lettuce', 'dinero', 'lucre', 'staff_of_life', 'scratch', 'pelf', 'sugar', 'gelt', 'shekels', 'boodle']",The Murders
Larry,[],The Murders
go,"['expire', 'break_down', 'choke', 'run_low', 'proceed', 'sound', 'hold_up', 'exit', 'conk', 'pop_off', 'snuff_it', ""cash_in_one's_chips"", 'plump', 'offer', 'go_bad', 'kick_the_bucket', 'hug_drug', 'get_going', 'blend', 'survive', 'become', 'function', 'extend', 'lead', 'endure', 'give-up_the_ghost', 'ecstasy', 'travel', 'run_short', 'Adam', 'give_way', 'live', 'go', 'run', 'work', 'blend_in', 'pass_away', 'crack', 'XTC', 'cristal', 'turn', 'depart', 'croak', 'die', 'rifle', 'operate', 'conk_out', 'belong', 'spell', 'start', 'X', 'hold_out', 'fit', 'break', 'decease', 'live_on', 'go_away', 'locomote', 'fail', 'whirl', 'go_game', 'last', 'disco_biscuit', 'pass', 'buy_the_farm', 'get', 'perish', 'drop_dead', 'give_out', 'fling', 'move', 'tour']",The Murders
just,"['good', 'only', 'exactly', 'merely', 'simply', 'scarcely', 'just', 'barely', 'scarce', 'fair', 'but', 'precisely', 'upright', 'equitable', 'hardly', 'just_now']",The Murders
body,"['personify', 'consistency', 'physical_structure', 'eubstance', 'trunk', 'soundbox', 'body', 'organic_structure', 'torso', 'dead_body', 'consistence']",The Murders
remaining,"['stay', 'persist', 'remain', 'continue', 'left_over', 'rest', 'left', 'leftover', 'odd', 'remaining', 'unexpended', 'stay_on']",The Murders
play,"['frolic', ""child's_play"", 'sport', 'playact', 'manoeuvre', 'gambol', 'diddle', 'caper', 'make_for', 'spiel', 'act_as', 'trifle', 'looseness', 'act', 'run', 'work', 'bet', 'dally', 'wreak', 'turn', 'play', 'wager', 'drama', 'dramatic_play', 'flirt', 'swordplay', 'period_of_play', 'free_rein', 'encounter', 'bid', 'take_on', 'represent', 'bring', 'playing_period', 'gaming', 'roleplay', 'romp', 'gambling', 'fun', 'recreate', 'shimmer', 'maneuver', 'toy', 'fiddle', 'meet']",The Murders
Listen,"['hear', 'mind', 'take_heed', 'heed', 'listen']",The Murders
jazz,"['fuck', 'get_laid', 'have_a_go_at_it', 'have_it_away', 'bed', 'have_it_off', 'sleep_together', 'idle_words', 'sleep_with', 'have_intercourse', 'make_out', 'make_love', 'love', 'bang', 'jazz', 'nothingness', 'wind', 'bonk', 'malarkey', 'be_intimate', 'lie_with', 'screw', 'hump', 'malarky', 'roll_in_the_hay', 'have_sex', 'eff', 'know', 'get_it_on', 'do_it']",The Murders
a,"['vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'adenine', 'a', 'group_A', 'amp', 'ampere', 'angstrom', 'type_A', 'antiophthalmic_factor', 'axerophthol', 'angstrom_unit']",The Murders
asked,"['inquire', 'call_for', 'enquire', 'involve', 'need', 'take', 'expect', 'postulate', 'ask', 'require', 'demand', 'necessitate']",The Murders
dusting,"['dust', 'dot', 'scatter', 'disperse', 'sprinkle']",The Murders
danger,"['peril', 'danger', 'risk']",The Murders
taverns,"['tavern', 'tap_house']",The Murders
tore,"['torus', 'pull', 'shoot', 'snap', 'shoot_down', 'charge', 'buck', 'pluck', 'rupture', 'tore', 'displume', 'tear', 'bust', 'deplumate', 'deplume']",The Murders
one,"['ane', 'unitary', 'peerless', 'unity', 'single', 'unrivaled', 'unmatched', '1', 'one_and_only', 'unrivalled', 'I', 'unmatchable', 'i', 'one', 'nonpareil', 'ace', 'matchless']",The Murders
crate,"['crate', 'crateful']",The Murders
guy,"['rib', 'jest_at', 'bozo', 'ridicule', 'laugh_at', 'Guy', 'guy_cable', 'roast', 'hombre', 'guy_wire', 'guy_rope', 'cat', 'guy', 'make_fun', 'poke_fun', 'blackguard']",The Murders
cold,"['dusty', 'low_temperature', 'frigidness', 'cold-blooded', 'common_cold', 'frigid', 'insensate', 'frigidity', 'stale', 'inhuman', 'coldness', 'moth-eaten', 'cold']",The Murders
town,"['township', 'townsfolk', 'townspeople', 'Ithiel_Town', 'Town', 'town']",The Murders
sooner,"['Sooner', 'earlier', 'rather', 'preferably', 'Oklahoman', 'sooner']",The Murders
position,"['billet', 'status', 'pose', 'perspective', 'lieu', 'posture', 'post', 'military_position', 'set', 'side', 'lay', 'stance', 'attitude', 'locating', 'place', 'situation', 'put', 'spot', 'positioning', 'emplacement', 'berth', 'spatial_relation', 'view', 'stead', 'position', 'office', 'placement', 'location']",The Murders
plans,"['be_after', 'architectural_plan', 'project', 'programme', 'program', 'plan', 'contrive', 'design']",The Murders
day,"['day', 'twenty-four_hours', 'mean_solar_day', 'daylight', 'solar_day', 'sidereal_day', 'Clarence_Day', 'daytime', 'Day', 'twenty-four_hour_period', '24-hour_interval', 'Clarence_Shepard_Day_Jr.']",The Murders
rainy,"['rainy', 'showery']",The Murders
thunk,['thunk'],The Murders
unrolled,"['unfurl', 'wind_off', 'unroll', 'unwind']",The Murders
Thinking,"['thinking', 'cerebrate', 'cogitate', 'mean', 'guess', 'remember', 'reckon', 'retrieve', 'cerebration', 'consider', 'recall', 'call_back', 'think', 'recollect', 'intend', 'suppose', 'thought', 'intelligent', 'thought_process', 'imagine', 'reasoning', 'conceive', 'intellection', 'opine', 'call_up', 'believe', 'mentation']",The Murders
sherry,['sherry'],The Murders
moment,"['minute', 'instant', 'import', 'mo', 'bit', 'here_and_now', 'second', 'consequence', 'moment', 'present_moment']",The Murders
If,[],The Murders
coin,"['coin', 'strike', 'mint']",The Murders
ridiculous,"['pathetic', 'ludicrous', 'ridiculous', 'preposterous', 'farcical', 'nonsensical', 'cockeyed', 'derisory', 'laughable', 'absurd', 'silly', 'idiotic']",The Murders
along,"['on', 'along']",The Murders
memorized,"['learn', 'memorise', 'memorize', 'con']",The Murders
once,"['erstwhile', 'in_one_case', 'one_time', 'at_one_time', 'once', 'erst', 'formerly']",The Murders
Wells's,[],The Murders
reason,"['argue', 'rationality', 'intellect', 'ground', 'reasonableness', 'grounds', 'conclude', 'reason_out', 'understanding', 'reason', 'cause']",The Murders
drink,"['swallow', 'booze', 'drink_in', 'deglutition', 'pledge', 'drink', 'salute', 'potable', 'drinkable', 'tope', 'wassail', 'boozing', 'imbibe', 'beverage', 'crapulence', 'drinking', 'fuddle', 'toast', 'drunkenness']",The Murders
habitat,"['habitat', 'home_ground']",The Murders
reassured,"['reassured', 'assure', 'reassure']",The Murders
Lemon,"['lemon_yellow', 'stinker', 'Citrus_limon', 'gamboge', 'lemon', 'maize', 'lemon_tree']",The Murders
triple-checked,[],The Murders
twice,"['doubly', 'double', 'twice']",The Murders
painted,"['piebald', 'pied', 'multicolour', 'paint', 'multi-colour', 'particoloured', 'varicolored', 'varicoloured', 'multi-color', 'multicolor', 'multicolored', 'multicoloured', 'motley', 'particolored', 'multi-colored', 'calico', 'painted', 'multi-coloured']",The Murders
intervals,"['interval', 'separation', 'musical_interval', 'time_interval']",The Murders
set,"['pose', 'localize', 'plant', 'hardening', 'hardened', 'solidifying', 'fructify', 'go_down', 'determine', 'prepare', 'rig', 'jell', 'set', 'Set', 'specify', 'localise', 'correct', 'go_under', 'mark', 'do', 'fixed', 'Seth', 'coiffe', 'coiffure', 'lay', 'arrange', 'sic', 'band', 'ready', 'countersink', 'adjust', 'curing', 'congeal', 'place', 'put', 'dictated', 'located', 'primed', 'limit', 'dress', 'lot', 'fix', 'fit', 'exercise_set', 'typeset', 'coif', 'readiness', 'gear_up', 'bent', 'position', 'rigid', 'situated', 'define', 'laid', 'placed', 'solidification', 'set_up', 'stage_set', 'lay_out', 'determined', 'circle']",The Murders
weren't,[],The Murders
Winsett,[],The Murders
won't,[],The Murders
Gloves,"['baseball_mitt', 'boxing_glove', 'mitt', 'glove', 'baseball_glove']",The Murders
City,"['metropolis', 'city', 'urban_center']",The Murders
after,"['subsequently', 'later', 'later_on', 'afterward', 'after', 'afterwards']",The Murders
mattered,"['weigh', 'count', 'matter']",The Murders
work,"['act_upon', 'puzzle_out', 'sour', 'crop', 'mold', 'study', 'influence', 'make_for', 'function', 'cultivate', 'body_of_work', 'shape', 'act', 'work', 'go', 'run', 'wreak', 'form', 'forge', 'knead', 'figure_out', 'piece_of_work', 'play', 'lick', 'turn', 'operate', 'make', 'put_to_work', 'mould', 'work_out', 'oeuvre', 'exercise', 'solve', 'bring', 'workplace', 'work_on', 'exploit', 'employment', 'do_work', 'ferment', 'process']",The Murders
working,"['act_upon', 'puzzle_out', 'sour', 'crop', 'operative', 'mold', 'influence', 'make_for', 'function', 'cultivate', 'shape', 'act', 'work', 'go', 'run', 'working', 'wreak', 'form', 'forge', 'knead', 'figure_out', 'play', 'lick', 'turn', 'operate', 'make', 'mould', 'work_out', 'functional', 'exercise', 'workings', 'solve', 'bring', 'work_on', 'running', 'exploit', 'on_the_job', 'do_work', 'put_to_work', 'ferment', 'process']",The Murders
her,[],The Murders
six,"['six', 'half_a_dozen', 'sextet', 'VI', 'half_dozen', 'sextuplet', 'vi', 'hexad', 'six-spot', 'half-dozen', 'sise', 'sixer', '6', 'sestet', 'Captain_Hicks']",The Murders
out,"['verboten', 'out', 'taboo', 'prohibited', 'knocked_out', 'come_out_of_the_closet', 'proscribed', 'kayoed', 'stunned', 'tabu', 'come_out', 'forbidden', 'away', 'extinct', ""KO'd""]",The Murders
shook,"['shake', 'shook', 'judder', 'shake_up', 'stir', 'didder', 'excite', 'escape_from', 'sway', 'stimulate', 'agitate', 'shake_off', 'throw_off', 'rock']",The Murders
",",[],The Murders
set-up,[],The Murders
unpadded,[],The Murders
Nice,"['skillful', 'prissy', 'overnice', 'courteous', 'Nice', 'dainty', 'squeamish', 'gracious', 'decent', 'nice']",The Murders
background,"['background_signal', 'backdrop', 'backcloth', 'ground', 'background_knowledge', 'setting', 'downplay', 'background', 'desktop', 'scope', 'play_down', 'screen_background']",The Murders
days,"['day', 'twenty-four_hours', 'mean_solar_day', 'daylight', 'solar_day', 'sidereal_day', 'Clarence_Day', 'Clarence_Shepard_Day_Jr.', 'daytime', 'Day', 'days', 'twenty-four_hour_period', '24-hour_interval', 'years']",The Murders
otherwise,"['differently', 'other_than', 'otherwise']",The Murders
cause,"['grounds', 'effort', 'causal_agent', 'crusade', 'reason', 'movement', 'induce', 'do', 'stimulate', 'causal_agency', 'make', 'suit', 'lawsuit', 'drive', 'cause', 'case', 'get', 'campaign', 'causa', 'have']",The Murders
stay,"['stoppage', 'last_out', 'persist', 'remain', 'hitch', 'stick', 'stop', 'halt', 'stay_put', 'detain', 'delay', 'abide', 'outride', 'bide', 'appease', 'ride_out', 'stay', 'continue', 'quell', 'rest', 'check', 'arrest', 'stick_around', 'stay_on']",The Murders
Good,"['proficient', 'sound', 'respectable', 'well', 'salutary', 'full', 'serious', 'estimable', 'effective', 'in_effect', 'commodity', 'skilful', 'just', 'dear', 'practiced', 'good', 'adept', 'thoroughly', 'safe', 'trade_good', 'honest', 'near', 'goodness', 'skillful', 'right', 'unspoilt', 'expert', 'ripe', 'undecomposed', 'unspoiled', 'secure', 'in_force', 'soundly', 'honorable', 'upright', 'dependable', 'beneficial']",The Murders
scene,"['scene', 'aspect', 'prospect', 'tantrum', 'picture', 'setting', 'vista', 'shot', 'view', 'fit', 'panorama', 'conniption', 'scenery']",The Murders
!,[],The Murders
leaning,"['be_given', 'canted', 'incline', 'tend', 'tip', 'tendency', 'lean', 'run', 'tilted', 'tipped', 'angle', 'atilt', 'list', 'slant', 'leaning', 'propensity', 'proclivity', 'tilt', 'inclination']",The Murders
burning,"['burning_at_the_stake', 'incinerate', 'burn', 'burning', 'cut', 'burn_off', 'glow', 'electrocution', 'burn_up', 'cauterise', 'burn_down', 'cauterize', 'sting', 'sunburn', 'combustion', 'fire', 'bite', 'combust']",The Murders
kayo,"['KO', 'kayo', 'knock_out', 'knock_cold', 'knockout']",The Murders
