w,vector_semantico
Thomas,"['Norman_Mattoon_Thomas', 'Thomas_the_doubting_Apostle', 'Lowell_Thomas', 'Dylan_Thomas', 'Dylan_Marlais_Thomas', 'Norman_Thomas', 'Lowell_Jackson_Thomas', 'Saint_Thomas', 'Thomas', 'St._Thomas', 'Seth_Thomas', 'doubting_Thomas']",America's Secret Poison Gas Tragedy
defensive,"['defensive_attitude', 'justificative', 'defensive', 'justificatory']",America's Secret Poison Gas Tragedy
schooner,['schooner'],America's Secret Poison Gas Tragedy
blips,"['radar_target', 'pip', 'blip']",America's Secret Poison Gas Tragedy
mushroom,"['mushroom-shaped_cloud', 'mushroom', 'mushroom_cloud']",America's Secret Poison Gas Tragedy
departing,"['deviate', 'part', 'depart', 'start_out', 'quit', 'take_off', 'go_away', 'set_off', 'start', 'set_out', 'leave', 'pull_up_stakes', 'vary', 'straggle', 'digress', 'go', 'take_leave', 'set_forth', 'diverge', 'sidetrack']",America's Secret Poison Gas Tragedy
those,[],America's Secret Poison Gas Tragedy
happy,"['happy', 'well-chosen', 'glad', 'felicitous']",America's Secret Poison Gas Tragedy
energetic,"['energetic', 'up-and-coming', 'industrious', 'gumptious']",America's Secret Poison Gas Tragedy
gangplank,"['gangboard', 'gangplank', 'gangway']",America's Secret Poison Gas Tragedy
rushed,"['hasten', 'stimulate', 'race', 'belt_along', 'cannonball_along', 'festinate', 'pelt_along', 'induce', 'rushed', 'hurry', 'speed', 'hotfoot', 'rush', 'rush_along', 'bucket_along', 'step_on_it', 'look_sharp', 'hie']",America's Secret Poison Gas Tragedy
Italy,"['Italia', 'Italy', 'Italian_Republic']",America's Secret Poison Gas Tragedy
were,"['exist', 'cost', 'represent', 'make_up', 'be', 'embody', 'follow', 'comprise', 'live', 'constitute', 'equal', 'personify']",America's Secret Poison Gas Tragedy
inhumane,['inhumane'],America's Secret Poison Gas Tragedy
dark,"['nighttime', 'morose', 'drear', 'dreary', 'wickedness', 'dark', 'benighted', 'gloomy', 'sinister', 'dark-skinned', 'non-white', 'dingy', 'glum', 'grim', 'night', 'disconsolate', 'iniquity', 'obscure', 'darkness', 'drab', 'sorry', 'coloured', 'dour', 'glowering', 'shadow', 'black', 'sullen', 'saturnine', 'colored', 'moody', 'sour', 'dismal', 'blue']",America's Secret Poison Gas Tragedy
Ensign,"['national_flag', 'ensign']",America's Secret Poison Gas Tragedy
marked,"['label', 'score', 'commemorate', 'scar', 'cross_off', 'strike_off', 'denounce', 'mark', 'pock', 'marked', 'distinguish', 'tick_off', 'mark_off', 'check', 'note', 'stigmatize', 'pit', 'check_off', 'cross_out', 'strike_out', 'tag', 'stigmatise', 'differentiate', 'pronounced', 'punctuate', 'notice', 'brand', 'nock', 'set', 'tick', 'grade']",America's Secret Poison Gas Tragedy
next,"['following', 'adjacent', 'future', 'succeeding', 'side_by_side', 'next']",America's Secret Poison Gas Tragedy
range,"['orbit', 'mountain_chain', 'range_of_a_function', 'grasp', 'stove', 'pasture', 'kitchen_stove', 'straddle', 'place', 'range', 'kitchen_range', 'compass', 'lay_out', 'range_of_mountains', 'vagabond', 'tramp', 'image', 'drift', 'mountain_range', 'swan', 'order', 'reach', 'rove', 'graze', 'rank', 'run', 'roll', 'set_out', 'array', 'cast', 'cooking_stove', 'rate', 'chain_of_mountains', 'scope', 'chain', 'browse', 'stray', 'ambit', 'crop', 'wander', 'roam', 'ramble', 'grade']",America's Secret Poison Gas Tragedy
Balkans,"['Balkan_Mountains', 'Balkan', 'Balkan_Peninsula', 'Balkans', 'Balkan_Mountain_Range']",America's Secret Poison Gas Tragedy
pain,"['nuisance', 'painfulness', 'annoyance', 'botheration', 'hurt', 'pain_in_the_neck', 'painful_sensation', 'hurting', 'infliction', 'pain_in_the_ass', 'pain_sensation', 'bother', 'anguish', 'pain', 'trouble', 'ail']",America's Secret Poison Gas Tragedy
Rochford,[],America's Secret Poison Gas Tragedy
'',[],America's Secret Poison Gas Tragedy
burn,"['incinerate', 'cauterize', 'tan', 'fire', 'glow', 'cauterise', 'sting', 'burn_down', 'burn', 'burning', 'burn_mark', 'bite', 'sunburn', 'burn_off', 'burn_up', 'suntan', 'combust', 'cut']",America's Secret Poison Gas Tragedy
become,"['get', 'go', 'become', 'turn', 'suit']",America's Secret Poison Gas Tragedy
Walter,"['Bruno_Walter', 'Walter']",America's Secret Poison Gas Tragedy
grins,"['smile', 'grinning', 'grin', 'smiling']",America's Secret Poison Gas Tragedy
True,"['lawful', 'straight', 'dependable', 'genuine', 'true_up', 'dead_on_target', 'avowedly', 'confessedly', 'true', 'truthful', 'admittedly', 'rightful', 'on-key', 'honest', 'reliable', 'unfeigned']",America's Secret Poison Gas Tragedy
impossible,"['inconceivable', 'out_of_the_question', 'unimaginable', 'insufferable', 'unacceptable', 'impossible', 'unsufferable']",America's Secret Poison Gas Tragedy
No,"['No', 'no', 'atomic_number_102', 'no_more', 'nobelium']",America's Secret Poison Gas Tragedy
explosive,"['explosive', 'volatile']",America's Secret Poison Gas Tragedy
Field,"['orbit', 'theater', 'domain', 'theatre', 'field_of_operations', 'battlefield', 'field_of_view', 'flying_field', 'field_of_operation', 'discipline', 'plain', 'study', 'subject_field', 'landing_field', 'athletic_field', 'sphere', 'bailiwick', 'field_of_honor', 'field_of_force', 'battleground', 'playing_field', 'line_of_business', 'airfield', 'subject_area', 'subject', 'area', 'theater_of_operations', 'arena', 'playing_area', 'force_field', 'champaign', 'field_of_battle', 'field_of_study', 'theatre_of_operations', 'field']",America's Secret Poison Gas Tragedy
keening,"['keen', 'lament']",America's Secret Poison Gas Tragedy
have,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'wealthy_person', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'rich_person', 'let', 'hold', 'take_in']",America's Secret Poison Gas Tragedy
leave,"['depart', 'get_out', 'give', 'forget', 'entrust', 'go_away', 'go_out', 'leave', 'leave_behind', 'pull_up_stakes', 'leave_of_absence', 'leave_alone', 'bequeath', 'pass_on', 'farewell', 'leave-taking', 'impart', 'allow_for', 'lead', 'result', 'go_forth', 'exit', 'parting', 'will', 'provide', 'allow']",America's Secret Poison Gas Tragedy
increasing,"['increasing', 'increase']",America's Secret Poison Gas Tragedy
felt,"['experience', 'matt-up', 'felt_up', 'find', 'feel', 'felt', 'palpate', 'sense', 'finger', 'matte', 'mat_up', 'mat', 'matte_up']",America's Secret Poison Gas Tragedy
?,[],America's Secret Poison Gas Tragedy
gazed,"['gaze', 'stare']",America's Secret Poison Gas Tragedy
Delano,[],America's Secret Poison Gas Tragedy
More,"['More', 'to_a_greater_extent', 'more_than', 'Thomas_More', 'more', 'Sir_Thomas_More']",America's Secret Poison Gas Tragedy
morning,"['dawning', 'dawn', 'first_light', 'morn', 'break_of_the_day', 'cockcrow', 'forenoon', 'sunup', 'aurora', 'morning_time', 'daybreak', 'break_of_day', 'sunrise', 'morning', 'good_morning', 'dayspring']",America's Secret Poison Gas Tragedy
on,"['along', 'on']",America's Secret Poison Gas Tragedy
!,[],America's Secret Poison Gas Tragedy
they,[],America's Secret Poison Gas Tragedy
Norton,[],America's Secret Poison Gas Tragedy
flammable,"['flammable', 'inflammable']",America's Secret Poison Gas Tragedy
brilliant,"['brainy', 'brilliant', 'splendid', 'magnificent', 'vivid', 'bright', 'glorious', 'smart_as_a_whip', 'superb']",America's Secret Poison Gas Tragedy
Force,"['power', 'pull', 'violence', 'effect', 'force_out', 'hale', 'force_play', 'impel', 'draw', 'squeeze', 'force', 'military_group', 'pressure', 'military_unit', 'drive', 'forcefulness', 'strength', 'wedge', 'push', 'force-out', 'storm', 'ram', 'coerce', 'thrust', 'personnel', 'military_force']",America's Secret Poison Gas Tragedy
homing,"['home', 'homing']",America's Secret Poison Gas Tragedy
coughed,['cough'],America's Secret Poison Gas Tragedy
somewhere,"['someplace', 'somewhere']",America's Secret Poison Gas Tragedy
delay,"['check', 'holdup', 'hold', 'hold_up', 'retard', 'detain', 'wait', 'delay', 'time_lag', 'stay', 'postponement']",America's Secret Poison Gas Tragedy
observe,"['watch', 'respect', 'remark', 'keep', 'discover', 'honor', 'note', 'follow', 'keep_an_eye_on', 'take_note', 'abide_by', 'celebrate', 'mention', 'maintain', 'find', 'detect', 'watch_over', 'notice', 'observe', 'honour']",America's Secret Poison Gas Tragedy
time,"['fourth_dimension', 'prison_term', 'sentence', 'metre', 'meter', 'clock', 'clock_time', 'clip', 'time']",America's Secret Poison Gas Tragedy
following,"['following', 'travel_along', 'watch', 'trace', 'come', 'keep_abreast', 'succeed', 'accompany', 'adopt', 'next', 'play_along', 'conform_to', 'follow', 'keep_an_eye_on', 'postdate', 'comply', 'undermentioned', 'take_after', 'pursuit', 'espouse', 'followers', 'survey', 'keep_up', 'abide_by', 'be', 'fall_out', 'come_after', 'stick_to', 'pursual', 'pursue', 'stick_with', 'watch_over', 'surveil', 'observe', 'chase']",America's Secret Poison Gas Tragedy
below,"['below', 'to_a_lower_place', 'beneath', 'downstairs', 'down_the_stairs', 'under', 'infra', 'at_a_lower_place', 'on_a_lower_floor']",America's Secret Poison Gas Tragedy
squadron,['squadron'],America's Secret Poison Gas Tragedy
R.A.F.,[],America's Secret Poison Gas Tragedy
it,"['information_technology', 'IT']",America's Secret Poison Gas Tragedy
immediately,"['immediately', 'right_away', 'directly', 'now', 'at_once', 'like_a_shot', 'straight_off', 'instantly', 'straightaway', 'forthwith']",America's Secret Poison Gas Tragedy
warfront,[],America's Secret Poison Gas Tragedy
out,"['come_out_of_the_closet', 'verboten', 'knocked_out', 'come_out', 'forbidden', 'out', 'prohibited', 'tabu', 'proscribed', 'kayoed', 'stunned', 'taboo', 'extinct', ""KO'd"", 'away']",America's Secret Poison Gas Tragedy
stunned,"['stun', 'astounded', 'knocked_out', 'astonished', ""KO'd"", 'dazed', 'bedaze', 'out', 'stunned', 'kayoed', 'stupefy', 'stupefied', 'astonied', 'daze', 'stupid', 'sandbag', 'amazed']",America's Secret Poison Gas Tragedy
2/c,[],America's Secret Poison Gas Tragedy
1943,[],America's Secret Poison Gas Tragedy
white,"['Edward_D._White', 'Andrew_D._White', 'Andrew_Dickson_White', 'white', 'ovalbumin', 'clean', 'Edward_Douglas_White_Jr.', 'albumen', 'whitened', 'Patrick_Victor_Martindale_White', 'Caucasian', 'egg_white', 'White_person', 'whiten', 'White', 'T._H._White', 'flannel', 'livid', 'blanched', 'ashen', 'Theodore_Harold_White', 'blank', 'bloodless', 'whiteness', 'tweed', 'white-hot', 'White_River', 'gabardine', 'Patrick_White', 'Stanford_White', 'E._B._White', 'snowy', 'Edward_White', 'Elwyn_Brooks_White', 'lily-white']",America's Secret Poison Gas Tragedy
Not,"['non', 'not']",America's Secret Poison Gas Tragedy
retaliatory,"['retributive', 'relatiative', 'retaliatory', 'retributory', 'vindicatory']",America's Secret Poison Gas Tragedy
more,"['More', 'to_a_greater_extent', 'more_than', 'Thomas_More', 'more', 'Sir_Thomas_More']",America's Secret Poison Gas Tragedy
knew,"['experience', 'make_out', 'hump', 'acknowledge', 'cognize', 'cognise', 'have_it_away', 'know', 'have_a_go_at_it', 'have_sex', 'sleep_together', 'make_love', 'get_it_on', 'fuck', 'recognize', 'live', 'do_it', 'be_intimate', 'get_laid', 'love', 'bang', 'recognise', 'screw', 'sleep_with', 'eff', 'lie_with', 'bed', 'jazz', 'roll_in_the_hay', 'have_intercourse', 'bonk', 'have_it_off']",America's Secret Poison Gas Tragedy
two,"['deuce', 'ii', '2', 'II', 'two']",America's Secret Poison Gas Tragedy
place,"['seat', 'pose', 'office', 'come_out', 'post', 'station', 'situation', 'send', 'place', 'range', 'topographic_point', 'berth', 'target', 'point', 'identify', 'localise', 'order', 'rank', 'position', 'site', 'direct', 'commit', 'home', 'stead', 'property', 'rate', 'locate', 'come_in', 'plaza', 'invest', 'billet', 'piazza', 'shoes', 'lieu', 'blank_space', 'set', 'grade', 'spot', 'space', 'localize', 'put', 'aim', 'lay']",America's Secret Poison Gas Tragedy
still,"['quiet', 'withal', 'tranquillize', 'inactive', 'soundless', 'all_the_same', 'however', 'allay', 'yet', 'placid', 'static', 'still', 'notwithstanding', 'tranquil', 'distillery', 'hush_up', 'ease', 'lull', 'relieve', 'motionless', 'calm_down', 'even', 'stillness', 'stock-still', 'hush', 'nonetheless', 'silence', 'tranquillise', 'nevertheless', 'quieten', 'even_so', 'tranquilize', 'noneffervescent', 'unruffled', 'smooth', 'calm', 'silent', 'shut_up']",America's Secret Poison Gas Tragedy
coast,"['seacoast', 'slide', 'seashore', 'glide', 'sea-coast', 'coast']",America's Secret Poison Gas Tragedy
themselves,[],America's Secret Poison Gas Tragedy
conduct,"['deal', 'take', 'behave', 'channel', 'conduct', 'transmit', 'bear', 'comport', 'guide', 'demeanor', 'deportment', 'carry_on', 'direct', 'doings', 'behaviour', 'behavior', 'acquit', 'carry', 'impart', 'lead', 'demeanour', 'deport', 'convey']",America's Secret Poison Gas Tragedy
August,"['venerable', 'grand', 'revered', 'August', 'Aug', 'august', 'lordly']",America's Secret Poison Gas Tragedy
Allies,"['ally', 'allies', 'Allies', 'friend']",America's Secret Poison Gas Tragedy
world,"['worldwide', 'domain', 'man', 'mankind', 'reality', 'globe', 'human_beings', 'public', 'global', 'worldly_concern', 'world', 'macrocosm', 'humans', 'creation', 'planetary', 'world-wide', 'earthly_concern', 'populace', 'cosmos', 'existence', 'universe', 'Earth', 'humanity', 'humankind', 'earth', 'human_race']",America's Secret Poison Gas Tragedy
Now,"['immediately', 'today', 'right_away', 'now', 'directly', 'nowadays', 'at_once', 'like_a_shot', 'at_present', 'straight_off', 'instantly', 'straightaway', 'forthwith']",America's Secret Poison Gas Tragedy
very,"['really', 'rattling', 'very', 'selfsame', 'real', 'identical']",America's Secret Poison Gas Tragedy
K.,[],America's Secret Poison Gas Tragedy
rain,"['rainfall', 'rain', 'rainwater', 'pelting', 'rain_down']",America's Secret Poison Gas Tragedy
Franklin,"['franklin', 'John_Hope_Franklin', 'Franklin', 'Benjamin_Franklin']",America's Secret Poison Gas Tragedy
multiple,['multiple'],America's Secret Poison Gas Tragedy
weapons,"['weapon', 'weapon_system', 'arm', 'artillery']",America's Secret Poison Gas Tragedy
he'd,[],America's Secret Poison Gas Tragedy
fighter,"['battler', 'attack_aircraft', 'champion', 'paladin', 'scrapper', 'combatant', 'fighter', 'belligerent', 'fighter_aircraft', 'hero']",America's Secret Poison Gas Tragedy
second,"['endorsement', 'indorse', 'moment', 'indorsement', '2d', 'secondly', '2nd', 'minute', 's', 'arcsecond', 'irregular', 'second', 'endorse', 'mo', 'instant', 'second_gear', 'secondment', 'sec', 'bit', 'second_base', 'back']",America's Secret Poison Gas Tragedy
sailing,"['navigate', 'soaring', 'sailplaning', 'sail', 'gliding', 'voyage', 'navigation', 'sweep', 'glide', 'sailing', 'seafaring']",America's Secret Poison Gas Tragedy
crashed,"['go_down', 'doss', 'break_up', 'gate-crash', 'doss_down', 'dash', 'break_apart', 'ram', 'crash', 'barge_in']",America's Secret Poison Gas Tragedy
else,[],America's Secret Poison Gas Tragedy
crane's,[],America's Secret Poison Gas Tragedy
you,[],America's Secret Poison Gas Tragedy
War,"['state_of_war', 'warfare', 'war']",America's Secret Poison Gas Tragedy
officer,"['officeholder', ""ship's_officer"", 'military_officer', 'officer', 'police_officer', 'policeman']",America's Secret Poison Gas Tragedy
Japan,"['Japanese_Archipelago', 'Japan', 'japan', 'Nihon', 'Nippon', 'Japanese_Islands']",America's Secret Poison Gas Tragedy
defenses,"['defense_reaction', 'Defense', 'DoD', 'vindication', 'defense_lawyers', 'refutation', 'defensive_measure', 'defending_team', 'defense', 'demurrer', 'Defense_Department', 'defence', 'defence_reaction', 'defense_mechanism', 'defence_mechanism', 'defense_team', 'Department_of_Defense', 'defense_force', 'defensive_structure', 'defence_force', 'United_States_Department_of_Defense', 'denial']",America's Secret Poison Gas Tragedy
battering,"['dinge', 'baste', 'batter', 'buffet', 'clobber', 'banging', 'battering', 'knock_about']",America's Secret Poison Gas Tragedy
radar-controlled,[],America's Secret Poison Gas Tragedy
chattered,"['blabber', 'gabble', 'clack', 'blab', 'prattle', 'tattle', 'click', 'tittle-tattle', 'confabulate', 'chatter', 'gossip', 'chew_the_fat', 'chaffer', 'chitchat', 'jaw', 'twaddle', 'prate', 'palaver', 'shoot_the_breeze', 'maunder', 'piffle', 'chat', 'natter', 'gibber', 'confab', 'visit', 'claver', 'chit-chat']",America's Secret Poison Gas Tragedy
people,"['multitude', 'hoi_polloi', 'mass', 'citizenry', 'the_great_unwashed', 'masses', 'people']",America's Secret Poison Gas Tragedy
Captain,"['police_captain', 'police_chief', 'chieftain', 'senior_pilot', 'skipper', 'headwaiter', 'captain', ""maitre_d'hotel"", 'master', 'sea_captain', ""maitre_d'""]",America's Secret Poison Gas Tragedy
Sorrentine,[],America's Secret Poison Gas Tragedy
scope,"['orbit', 'telescope', 'background', 'compass', 'CRO', 'cathode-ray_oscilloscope', 'ambit', 'setting', 'range', 'scope', 'reach', 'oscilloscope']",America's Secret Poison Gas Tragedy
armed,"['armed', 'build_up', 'gird', 'arm', 'fortify']",America's Secret Poison Gas Tragedy
sea-horses,[],America's Secret Poison Gas Tragedy
Secrecy,"['silence', 'privateness', 'concealment', 'secretiveness', 'privacy', 'secrecy']",America's Secret Poison Gas Tragedy
anyone,[],America's Secret Poison Gas Tragedy
shriek,"['screeching', 'shriek', 'screaming', 'pipe_up', 'screech', 'pipe', 'shrieking', 'shrill', 'scream']",America's Secret Poison Gas Tragedy
beam,"['beam_of_light', 'radiate', 'radio_beam', 'transmit', 'ray', 'beam', 'balance_beam', 'light_beam', 'ray_of_light', 'shaft', 'shine', 'air', 'shaft_of_light', 'send', 'glow', 'irradiation', 'electron_beam', 'broadcast']",America's Secret Poison Gas Tragedy
was,"['Evergreen_State', 'exist', 'cost', 'represent', 'make_up', 'be', 'embody', 'follow', 'WA', 'comprise', 'live', 'constitute', 'Washington', 'equal', 'personify']",America's Secret Poison Gas Tragedy
decks,"['decorate', 'bedight', 'deck', 'pack_of_cards', 'floor', 'embellish', 'coldcock', 'bedeck', 'dump', 'deck_of_cards', 'grace', 'adorn', 'beautify', 'knock_down']",America's Secret Poison Gas Tragedy
headquarters,"['home_office', 'main_office', 'HQ', 'military_headquarters', 'headquarters', 'home_base', 'central_office', 'headquarter']",America's Secret Poison Gas Tragedy
Vesole,[],America's Secret Poison Gas Tragedy
up,"['upward', 'upwardly', 'upwards', 'improving', 'up', 'astir']",America's Secret Poison Gas Tragedy
old,"['honest-to-god', 'previous', 'honest-to-goodness', 'erstwhile', 'sometime', 'Old', 'former', 'older', 'one-time', 'sure-enough', 'onetime', 'quondam', 'old']",America's Secret Poison Gas Tragedy
not,"['non', 'not']",America's Secret Poison Gas Tragedy
unloading,"['drop', 'unloading', 'unlade', 'offload', 'unload', 'drop_off', 'set_down', 'discharge', 'put_down']",America's Secret Poison Gas Tragedy
co-ordinate,"['ordinate', 'co-ordinate', 'align', 'organize', 'organise', 'coordinate']",America's Secret Poison Gas Tragedy
Stanley,"['Stanley', 'Sir_Henry_Morton_Stanley', 'Henry_M._Stanley', 'Francis_Edgar_Stanley', 'John_Rowlands']",America's Secret Poison Gas Tragedy
gunners,"['cannoneer', 'artilleryman', 'gunner', 'machine_gunner']",America's Secret Poison Gas Tragedy
Defense,"['defense_reaction', 'Defense', 'DoD', 'vindication', 'defense_lawyers', 'refutation', 'defensive_measure', 'defending_team', 'defense', 'demurrer', 'Defense_Department', 'defence', 'defence_reaction', 'defense_mechanism', 'defence_mechanism', 'defense_team', 'Department_of_Defense', 'defense_force', 'defensive_structure', 'defence_force', 'United_States_Department_of_Defense', 'denial']",America's Secret Poison Gas Tragedy
Porto,"['Oporto', 'Porto']",America's Secret Poison Gas Tragedy
flashlight,"['flashlight', 'torch']",America's Secret Poison Gas Tragedy
deadly,"['pernicious', 'lethal', 'deathly', 'pestilent', 'baneful', 'devilishly', 'deadly', 'virulent', 'madly', 'mortal', 'venomous', 'deucedly', 'insanely', 'lifelessly']",America's Secret Poison Gas Tragedy
Foggia,[],America's Secret Poison Gas Tragedy
how,[],America's Secret Poison Gas Tragedy
to,[],America's Secret Poison Gas Tragedy
struck,"['attain', 'take', 'mint', 'struck', 'chance_on', 'discover', 'assume', 'happen_upon', 'run_into', 'walk_out', 'come_upon', 'collide_with', 'light_upon', 'move', 'smitten', 'stricken', 'scratch', 'affect', 'shine', 'impress', 'strike', 'coin', 'excise', 'strickle', 'fall', 'take_up', 'expunge', 'chance_upon', 'impinge_on', 'hit', 'fall_upon', 'come_to', 'come_across']",America's Secret Poison Gas Tragedy
Company,"['keep_company', 'companion', 'company', 'fellowship', 'caller', 'accompany', 'society', 'companionship', 'party', ""ship's_company"", 'troupe']",America's Secret Poison Gas Tragedy
required,"['require', 'involve', 'needed', 'command', 'need', 'compulsory', 'needful', 'postulate', 'take', 'necessitate', 'demand', 'expect', 'want', 'mandatory', 'required', 'ask', 'requisite', 'call_for']",America's Secret Poison Gas Tragedy
smokescreen,"['smokescreen', 'smoke_screen']",America's Secret Poison Gas Tragedy
campaigns,"['military_campaign', 'cause', 'run', 'push', 'movement', 'hunting_expedition', 'fight', 'effort', 'safari', 'crusade', 'press', 'political_campaign', 'campaign', 'take_the_field', 'agitate', 'drive']",America's Secret Poison Gas Tragedy
Deck,"['decorate', 'bedight', 'deck', 'pack_of_cards', 'floor', 'embellish', 'coldcock', 'bedeck', 'dump', 'deck_of_cards', 'grace', 'adorn', 'beautify', 'knock_down']",America's Secret Poison Gas Tragedy
could,[],America's Secret Poison Gas Tragedy
believe,"['trust', 'consider', 'think', 'believe', 'conceive']",America's Secret Poison Gas Tragedy
heads,"['steer', 'fountainhead', 'principal', 'manoeuvre', 'channelize', 'read/write_head', 'head', 'capitulum', 'promontory', 'top_dog', 'headland', 'mind', 'school_principal', 'point', 'manoeuver', 'headway', 'guide', 'caput', 'maneuver', 'head_teacher', 'direct', 'forefront', 'channelise', 'head_word', 'heading', 'straits', 'header', 'oral_sex', 'drumhead', 'head_up', 'chief', 'brain', 'pass', 'nous', 'lead', 'psyche', 'headspring', 'question', 'foreland']",America's Secret Poison Gas Tragedy
pretty,"['somewhat', 'jolly', 'moderately', 'passably', 'middling', 'reasonably', 'fairly', 'pretty']",America's Secret Poison Gas Tragedy
officers,"['officeholder', ""ship's_officer"", 'military_officer', 'officer', 'police_officer', 'policeman']",America's Secret Poison Gas Tragedy
Vecchio,[],America's Secret Poison Gas Tragedy
targets,"['target', 'butt', 'object', 'prey', 'fair_game', 'direct', 'point', 'mark', 'quarry', 'target_area', 'place', 'aim', 'objective']",America's Secret Poison Gas Tragedy
each,"['from_each_one', 'each', 'apiece', 'to_each_one', 'for_each_one']",America's Secret Poison Gas Tragedy
statement,"['argument', 'financial_statement', 'assertion', 'statement', 'program_line', 'command', 'affirmation', 'instruction']",America's Secret Poison Gas Tragedy
tracers,"['tracer_bullet', 'tracer']",America's Secret Poison Gas Tragedy
attacks,"['flak', 'flack', 'round', 'fire', 'plan_of_attack', 'onrush', 'tone-beginning', 'onset', 'attack', 'snipe', 'assail', 'aggress', 'approach', 'onslaught', 'attempt', 'set_on', 'assault', 'blast', 'lash_out']",America's Secret Poison Gas Tragedy
high,"['high_school', 'highschool', 'gamey', 'gamy', 'mellow', 'luxuriously', 'heights', 'in_high_spirits', 'high', 'high_gear', 'high-pitched', 'senior_high', 'high_up', 'eminent', 'richly', 'senior_high_school']",America's Secret Poison Gas Tragedy
waiting,"['ready_and_waiting', 'hold_off', 'waitress', 'wait', 'expect', 'waiting', 'await', 'hold_back', 'look']",America's Secret Poison Gas Tragedy
even,"['regular', 'flush', 'even_out', 'eve', 'evening', 'tied', 'fifty-fifty', 'level', 'yet', 'eventide', 'even', 'still']",America's Secret Poison Gas Tragedy
expect,"['require', 'carry', 'gestate', 'bear', 'wait', 'expect', 'await', 'ask', 'look', 'have_a_bun_in_the_oven', 'anticipate']",America's Secret Poison Gas Tragedy
wall,"['fence_in', 'surround', 'bulwark', 'palisade', 'rampart', 'paries', 'wall', 'fence']",America's Secret Poison Gas Tragedy
gas,"['brag', 'shoot_a_line', 'gasconade', 'tout', 'gaseous_state', 'gun', 'vaunt', 'flatulence', 'petrol', 'accelerator', 'boast', 'gas', 'swash', 'bluster', 'gas_pedal', 'flatulency', 'blow', 'accelerator_pedal', 'throttle', 'gasolene', 'gasoline', 'natural_gas']",America's Secret Poison Gas Tragedy
reconnaissance,"['reconnaissance', 'reconnaissance_mission']",America's Secret Poison Gas Tragedy
This,[],America's Secret Poison Gas Tragedy
order,"['ordain', 'fiat', 'parliamentary_law', 'regulate', 'regularise', 'say', 'orderliness', 'club', 'range', 'enjoin', 'arrange', 'social_club', 'order_of_magnitude', 'place', 'gild', 'regularize', 'tell', 'parliamentary_procedure', 'Order', 'consecrate', 'guild', 'order', 'rank', 'ordination', 'lodge', 'dictate', 'rate', 'society', 'ordering', 'monastic_order', 'govern', 'set_up', 'put', 'rules_of_order', 'ordinate', 'decree', 'Holy_Order', 'rescript', 'prescribe', 'grade', 'purchase_order', 'edict']",America's Secret Poison Gas Tragedy
bad,"['big', 'spoilt', 'unsound', 'uncollectible', 'spoiled', 'high-risk', 'sorry', 'regretful', 'speculative', 'unfit', 'defective', 'risky', 'badness', 'forged', 'tough', 'badly', 'bad']",America's Secret Poison Gas Tragedy
sank,"['settle', 'drop', 'go_down', 'sink', 'dip', 'lapse', 'drop_down', 'slide_down', 'pass', 'bury', 'fall_off', 'go_under', 'subside', 'slump']",America's Secret Poison Gas Tragedy
safety,"['prophylactic', 'safety', 'safety_device', 'rubber', 'condom', 'safe', 'guard', 'base_hit', 'refuge']",America's Secret Poison Gas Tragedy
candy,"['sugarcoat', 'confect', 'glaze', 'candy']",America's Secret Poison Gas Tragedy
Harbor,"['haven', 'hold', 'harbour', 'seaport', 'nurse', 'harbor', 'entertain', 'shield']",America's Secret Poison Gas Tragedy
enlisted,"['enlist', 'draft', 'muster_in', 'engage']",America's Secret Poison Gas Tragedy
days,"['sidereal_day', 'Clarence_Day', 'years', 'daytime', 'days', '24-hour_interval', 'twenty-four_hour_period', 'mean_solar_day', 'day', 'Day', 'twenty-four_hours', 'solar_day', 'daylight', 'Clarence_Shepard_Day_Jr.']",America's Secret Poison Gas Tragedy
window,"['window', 'windowpane']",America's Secret Poison Gas Tragedy
and,[],America's Secret Poison Gas Tragedy
eighth,"['one-eighth', 'eighth', '8th']",America's Secret Poison Gas Tragedy
whatever,"['any', 'whatever', 'whatsoever']",America's Secret Poison Gas Tragedy
indicative,"['fact_mood', 'indicative', 'declarative_mood', 'significative', 'indicatory', 'indicative_mood', 'declarative', 'revelatory', 'suggestive', 'common_mood']",America's Secret Poison Gas Tragedy
