leave,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 32, 16, 0, 1, 218, 0, 2, 0, 9, 0, 20, 1, 27, 51, 0]",The Moon and the Thorn.
cruelty,"[0, 0, 3, 0, 0, 0, 0]",The Moon and the Thorn.
pink,"[0, 6, 1, 2, 0, 0, 0, 0]",The Moon and the Thorn.
answered,"[3, 9, 1, 163, 1, 25, 1]",The Moon and the Thorn.
tiny,"[0, 0, 10, 0, 0, 0, 0]",The Moon and the Thorn.
forepaws,[0],The Moon and the Thorn.
sea-damp,[],The Moon and the Thorn.
swelling,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 82, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
way,"[3, 0, 6, 31, 123, 8, 2, 0, 15, 27, 9, 0, 8]",The Moon and the Thorn.
drink,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 1, 8, 0, 2, 0, 0, 0]",The Moon and the Thorn.
School,"[0, 0, 0, 69, 0, 7, 0, 0, 0, 1, 1]",The Moon and the Thorn.
old,"[0, 10, 1, 0, 10, 0, 0, 0, 79, 11, 0, 9, 0]",The Moon and the Thorn.
play,"[0, 0, 0, 18, 4, 19, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 127, 0, 6, 0, 2, 23, 0, 0, 0, 0, 1, 43, 0, 22, 0, 4, 0, 37, 7, 0, 4, 0]",The Moon and the Thorn.
corruption,"[0, 0, 0, 0, 0, 0, 0, 1, 2, 0]",The Moon and the Thorn.
pilgrim,"[1, 0, 0]",The Moon and the Thorn.
apron,"[0, 0, 0]",The Moon and the Thorn.
condemned,"[3, 0, 1, 0, 0, 0, 0]",The Moon and the Thorn.
it,"[0, 0]",The Moon and the Thorn.
Now,"[12, 28, 2, 1, 12, 0, 3, 0, 129, 0, 0, 0, 0]",The Moon and the Thorn.
Ran,"[7, 21, 0, 0, 9, 0, 0, 0, 6, 0, 0, 0, 0, 74, 5, 30, 0, 3, 0, 2, 0, 127, 0, 1, 0, 6, 0, 19, 0, 2, 0, 9, 23, 1, 1, 12, 43, 1, 1, 2, 20, 11, 0, 0, 0, 90, 0, 2, 2, 0, 0, 7]",The Moon and the Thorn.
How,[],The Moon and the Thorn.
easier,"[5, 47, 0, 0, 16, 1, 3, 0, 0, 0, 0, 4, 0, 0, 1, 0, 6]",The Moon and the Thorn.
wet,"[0, 0, 0, 0, 2, 0, 0, 1, 5, 0, 1, 0, 1, 0, 0, 0, 0, 9, 0, 3, 0, 2, 0]",The Moon and the Thorn.
No,"[50, 0, 0, 266, 0]",The Moon and the Thorn.
doubtfully,"[0, 0]",The Moon and the Thorn.
grass,"[4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
buffeted,"[1, 0, 0, 0, 0, 0, 1, 0, 0]",The Moon and the Thorn.
You'll,[],The Moon and the Thorn.
slow,"[16, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 38, 0, 2, 0, 0, 21, 5, 0, 0, 0, 1]",The Moon and the Thorn.
tissues,"[2, 1, 0]",The Moon and the Thorn.
grown,"[0, 0, 53, 0, 1, 1, 0, 7, 12, 3, 0, 12, 123, 0, 0, 10, 16, 2, 37, 8, 48]",The Moon and the Thorn.
plan,"[18, 0, 0, 6, 15, 0, 27, 0]",The Moon and the Thorn.
duty,"[0, 3, 0, 4]",The Moon and the Thorn.
away,"[9, 7, 29, 102, 40, 309, 497]",The Moon and the Thorn.
decidedly,"[3, 0, 0, 1, 1, 0]",The Moon and the Thorn.
inside,"[1, 0, 0, 25, 3, 38, 1, 0, 0, 0, 0]",The Moon and the Thorn.
blossoms,"[4, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",The Moon and the Thorn.
true,"[0, 0, 0, 0, 0, 1, 0, 9, 1, 4, 16, 24, 0, 0, 0, 0]",The Moon and the Thorn.
graveyards,"[0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
fetes,"[1, 1, 0, 0, 0]",The Moon and the Thorn.
day's,[],The Moon and the Thorn.
prayerful,[0],The Moon and the Thorn.
their,[],The Moon and the Thorn.
is,"[1, 12, 0, 21, 3, 6, 0, 26, 722, 6, 11, 0]",The Moon and the Thorn.
remembered,"[15, 0, 1, 65, 1, 0, 0, 5, 0, 0, 0]",The Moon and the Thorn.
straightened,"[2, 0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
indeed,"[228, 17]",The Moon and the Thorn.
month,"[0, 8]",The Moon and the Thorn.
at,"[0, 35, 580, 0]",The Moon and the Thorn.
announcing,"[1, 1, 0, 0, 0, 0, 0]",The Moon and the Thorn.
inhabitants,"[0, 0, 0, 0, 0]",The Moon and the Thorn.
sounds,"[0, 1, 0, 30, 0, 0, 90, 25, 0, 11, 0]",The Moon and the Thorn.
told,"[0, 34, 70, 0, 0, 0, 0, 0, 5, 15, 0, 0, 39, 1, 49, 2, 0, 0]",The Moon and the Thorn.
pointer,"[0, 0, 0, 0]",The Moon and the Thorn.
walked,"[0, 17]",The Moon and the Thorn.
circumspect,"[0, 0]",The Moon and the Thorn.
Rummaging,[0],The Moon and the Thorn.
sleeping,"[7, 19, 0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
supervising,"[0, 0, 0, 0, 0, 1, 0, 0, 3]",The Moon and the Thorn.
were,"[1, 12, 0, 21, 3, 6, 0, 26, 722, 6, 11, 0]",The Moon and the Thorn.
being,"[1, 20, 12, 100, 2, 0, 3, 21, 6, 0, 26, 722, 6, 0, 11, 0]",The Moon and the Thorn.
text,"[0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
Blackwell,[],The Moon and the Thorn.
tame,"[0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
say,"[34, 70, 0, 0, 0, 21, 0, 1, 12, 39, 0, 49, 0, 0]",The Moon and the Thorn.
field,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 7, 1, 0, 2, 32, 0, 0, 34, 5, 0, 0, 0, 0, 1, 0, 24, 25, 0, 0, 0, 0]",The Moon and the Thorn.
pin,"[0, 6, 0, 0, 0, 4, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0]",The Moon and the Thorn.
much,"[0, 6, 111, 11, 47, 0, 0, 0]",The Moon and the Thorn.
heaven,"[0, 1, 2, 0, 0, 0, 1]",The Moon and the Thorn.
Craddock,[],The Moon and the Thorn.
Great,"[30, 53, 0, 3, 0, 0, 0, 5, 61, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 0, 0, 18, 0, 0, 4]",The Moon and the Thorn.
fell,"[13, 1, 2, 0, 0, 5, 6, 4, 0, 0, 0, 0, 0, 0, 0, 1, 47, 0, 3, 1, 20, 0, 20, 9, 0, 2, 1, 12, 0, 0, 0, 1, 84, 3]",The Moon and the Thorn.
hospitality,"[0, 0]",The Moon and the Thorn.
watching,"[0, 102, 0, 12, 4, 0, 0, 4, 0, 17, 10, 1, 6, 0, 4, 4, 0, 4, 11, 0]",The Moon and the Thorn.
myself,[],The Moon and the Thorn.
blue,"[0, 1, 0, 0, 146, 0, 5, 20, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 13, 1, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0]",The Moon and the Thorn.
sang,"[0, 0, 0, 0, 0, 4, 26, 0, 0, 0, 1, 2, 0, 0]",The Moon and the Thorn.
ground,"[0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 4, 16, 0, 0, 0, 2, 0, 0, 2, 0, 24, 0, 0, 0, 59, 0, 3, 21, 8, 3, 26, 30, 0, 0, 3, 32, 0, 0, 0, 0]",The Moon and the Thorn.
sitting,"[0, 12, 1, 8, 3, 0, 0, 12, 10, 0, 0, 0, 0, 9]",The Moon and the Thorn.
said,"[34, 70, 0, 316, 0, 0, 0, 21, 0, 1, 12, 39, 0, 49, 0, 0, 0]",The Moon and the Thorn.
take,"[7, 13, 3, 0, 113, 18, 0, 0, 5, 0, 3, 6, 14, 0, 1, 1, 1, 0, 16, 7, 5, 0, 20, 2, 9, 0, 492, 5, 0, 0, 3, 10, 1, 0, 5, 123, 5, 16, 1, 1, 0, 11, 7, 0, 4, 9, 1, 0, 0, 10, 6, 0, 0, 80, 20, 3, 2, 21, 24, 6, 0, 0, 2, 0, 22, 6, 4, 1, 17, 4, 5, 54]",The Moon and the Thorn.
home,"[0, 72, 0, 0, 3, 0, 3, 0, 1, 0, 74, 0, 0, 4, 0, 0, 8, 54, 3, 52]",The Moon and the Thorn.
gentle,"[0, 16, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 13, 0, 0, 0, 3, 0, 1]",The Moon and the Thorn.
Blackwells,[],The Moon and the Thorn.
clean,"[0, 2, 26, 5, 0, 15, 6, 0, 0, 9, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 36, 18, 0, 4]",The Moon and the Thorn.
land,"[0, 0, 0, 18, 0, 0, 146, 0, 16, 0, 8, 0, 0, 49, 1, 2, 28, 0, 3, 0, 0, 11, 21, 2, 3, 5, 0, 32, 1, 0, 11, 0]",The Moon and the Thorn.
comfort,"[0, 0, 0, 0, 0, 0, 1, 12, 3, 0]",The Moon and the Thorn.
princess-in-a-carriage,[],The Moon and the Thorn.
thin,"[1, 5, 3, 20, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 3, 14, 0]",The Moon and the Thorn.
slipped,"[0, 0, 0, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
one,"[321, 29, 0, 786, 0, 0, 0, 0, 24, 0, 0, 3, 0, 0, 5, 1, 0]",The Moon and the Thorn.
Leaning,"[3, 0, 0, 1, 2, 21, 1, 2, 2, 0, 1, 2, 43, 1, 0, 0, 0, 2, 1]",The Moon and the Thorn.
fellow,"[6, 8, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1]",The Moon and the Thorn.
brought,"[0, 123, 1, 1, 9, 80, 0, 18, 1, 4, 0, 32, 0, 23, 0, 1, 127]",The Moon and the Thorn.
bed,"[0, 0, 0, 0, 0, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 129, 0, 0, 8, 0, 0, 49, 13, 0, 0, 0, 0, 0]",The Moon and the Thorn.
protective,[0],The Moon and the Thorn.
forgiven,[9],The Moon and the Thorn.
something,[],The Moon and the Thorn.
exactly,"[0, 13, 115, 0, 0, 0, 4]",The Moon and the Thorn.
tomb,"[0, 9]",The Moon and the Thorn.
else,[],The Moon and the Thorn.
how,[],The Moon and the Thorn.
quite,"[0, 28, 40, 0]",The Moon and the Thorn.
idea,"[0, 1, 3, 0, 7, 67, 0, 50, 31]",The Moon and the Thorn.
Hetty's,[],The Moon and the Thorn.
class,"[39, 74, 0, 61, 18, 5, 0, 1, 0, 1, 0, 0, 0, 3, 52, 12, 0, 12]",The Moon and the Thorn.
jocular,"[0, 0, 2, 0, 0]",The Moon and the Thorn.
someone,"[28, 4, 7, 19, 4, 14]",The Moon and the Thorn.
alive,"[4, 16, 26, 0, 3, 5]",The Moon and the Thorn.
grow,"[0, 12, 12, 0, 123, 0, 16, 3, 2, 37, 1, 10, 48, 0, 7]",The Moon and the Thorn.
censure,"[0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
because,[],The Moon and the Thorn.
stick,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 16, 0, 0, 123, 3, 0, 0, 0, 4, 1, 0, 1, 0, 0, 0, 0, 1, 0, 2, 23, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
certain,"[1, 42, 42]",The Moon and the Thorn.
sun,"[0, 10, 12, 0, 0, 0, 0, 1, 1, 1, 0]",The Moon and the Thorn.
repetition,"[0, 5, 0]",The Moon and the Thorn.
liking,"[17, 0, 176, 21]",The Moon and the Thorn.
breakfast,[6],The Moon and the Thorn.
senses,"[4, 5, 6, 0, 0, 0, 0, 0, 0, 0, 37, 0, 3, 40, 0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0]",The Moon and the Thorn.
dress,"[0, 0, 0, 0, 0, 0, 0, 1, 11, 1, 0, 0, 0, 0, 0, 0, 46, 163, 6, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",The Moon and the Thorn.
Doaty's,[],The Moon and the Thorn.
shops,"[0, 4, 0, 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 8, 1, 10, 0, 0, 0, 0]",The Moon and the Thorn.
across,"[1, 0, 36]",The Moon and the Thorn.
only,"[1, 13, 25, 11, 211, 0, 17, 0, 3, 115, 3, 409, 0, 3, 4]",The Moon and the Thorn.
Mama,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",The Moon and the Thorn.
narrow,"[0, 0, 0, 0, 10, 0, 6, 0, 0, 0, 0, 0, 5]",The Moon and the Thorn.
each,"[0, 81, 0, 0, 0]",The Moon and the Thorn.
himself,[],The Moon and the Thorn.
found,"[3, 102, 8, 0, 1, 14, 8, 55, 3, 0, 2, 37, 7, 123, 0, 0, 0, 0, 0, 1, 59, 5, 1, 17, 21, 13, 1, 3, 7, 4, 3, 0, 1, 0, 0, 0]",The Moon and the Thorn.
well's,[],The Moon and the Thorn.
parasol,"[0, 0]",The Moon and the Thorn.
imagine,"[14, 0, 0, 0, 0, 65, 12, 0, 12]",The Moon and the Thorn.
today,"[28, 2, 129]",The Moon and the Thorn.
Who,"[0, 0]",The Moon and the Thorn.
mission,"[1, 0, 9, 0, 0, 0, 0, 1, 8, 0, 0]",The Moon and the Thorn.
Beer,[2],The Moon and the Thorn.
under,"[71, 10, 0]",The Moon and the Thorn.
herself,[],The Moon and the Thorn.
those,[],The Moon and the Thorn.
took,"[7, 3, 0, 113, 18, 0, 0, 5, 0, 3, 6, 14, 0, 1, 1, 1, 0, 5, 7, 20, 2, 9, 0, 492, 5, 0, 0, 3, 10, 1, 0, 5, 123, 5, 16, 1, 1, 11, 7, 0, 4, 9, 1, 0, 0, 10, 0, 3, 80, 20, 2, 24, 21, 6, 0, 0, 2, 0, 22, 6, 4, 1, 17, 4, 5, 54]",The Moon and the Thorn.
graves,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0]",The Moon and the Thorn.
My,[],The Moon and the Thorn.
if,[],The Moon and the Thorn.
color,"[17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
anyway,"[6, 0, 0, 0, 3, 0]",The Moon and the Thorn.
'em,[],The Moon and the Thorn.
nineties,"[0, 0, 3, 0, 0, 1, 0]",The Moon and the Thorn.
counsel,"[2, 0, 1, 0, 4, 2, 0, 0, 0, 0, 0, 8]",The Moon and the Thorn.
une,[],The Moon and the Thorn.
emphasizing,"[0, 2, 0, 0, 1, 0, 1, 4, 1, 0, 0]",The Moon and the Thorn.
Charles',[],The Moon and the Thorn.
?,[],The Moon and the Thorn.
sky,"[16, 0, 2, 3]",The Moon and the Thorn.
To,[],The Moon and the Thorn.
covered,"[0, 0, 6, 8, 0, 0, 9, 5, 0, 20, 4, 0, 0, 0, 6, 1, 1, 3, 1, 10, 0, 0, 2, 1, 8, 0, 0, 2, 0, 13, 0, 6, 0, 0, 0, 4]",The Moon and the Thorn.
It's,[],The Moon and the Thorn.
feet,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0]",The Moon and the Thorn.
boots,"[0, 0, 2, 1, 1, 0, 0, 0, 1, 1, 8, 1, 0]",The Moon and the Thorn.
friendly,"[1, 0, 7]",The Moon and the Thorn.
long,"[109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
dad,"[0, 0, 0, 0, 0, 1, 0]",The Moon and the Thorn.
died,"[0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 0, 0, 0, 90, 0, 0, 0, 1, 3, 0]",The Moon and the Thorn.
distaste,"[1, 0, 0]",The Moon and the Thorn.
mother,"[0, 123, 0, 19, 0, 0, 21, 0, 0, 0, 0]",The Moon and the Thorn.
finding,"[102, 8, 0, 14, 8, 55, 3, 0, 2, 37, 1, 7, 123, 0, 0, 0, 0, 0, 1, 5, 1, 17, 1, 3, 7, 4, 0, 0, 0]",The Moon and the Thorn.
could,[],The Moon and the Thorn.
her,[],The Moon and the Thorn.
consisted,"[8, 3, 2, 0, 0]",The Moon and the Thorn.
feeling,"[8, 49, 0, 6, 59, 6, 0, 4, 6, 23, 55, 37, 0, 14, 40, 2, 6, 3, 11, 0, 0, 0]",The Moon and the Thorn.
tangle,"[1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1]",The Moon and the Thorn.
His,[],The Moon and the Thorn.
eating,"[1, 0, 6, 8, 1, 0, 0, 0, 0, 1, 5, 0, 0, 0]",The Moon and the Thorn.
praised,[1],The Moon and the Thorn.
led,"[0, 5, 4, 0, 73, 0, 32, 16, 29, 12, 0, 8, 43, 80, 20, 27, 2, 90, 0, 0]",The Moon and the Thorn.
while,"[1, 1, 11, 77]",The Moon and the Thorn.
Milk,"[0, 1, 0]",The Moon and the Thorn.
green,"[0, 20, 0, 0, 0, 3, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
seemed,"[26, 3, 59]",The Moon and the Thorn.
head,"[0, 0, 0, 0, 12, 0, 5, 0, 1, 0, 0, 33, 0, 50, 73, 0, 0, 4, 0, 0, 0, 16, 0, 37, 0, 0, 0, 1, 0, 12, 7, 0, 0, 20, 0, 0, 0, 0, 14]",The Moon and the Thorn.
do,"[113, 1, 0, 0, 18, 25, 3, 0, 0, 0, 0, 0, 163, 46, 5, 6, 6, 0, 0, 0, 0, 3, 1, 9, 0, 22, 1, 84, 0, 0]",The Moon and the Thorn.
without,[],The Moon and the Thorn.
william,[],The Moon and the Thorn.
Any,"[14, 168, 0]",The Moon and the Thorn.
music,"[16, 1, 0]",The Moon and the Thorn.
nondescriptly,[],The Moon and the Thorn.
ahead,"[0, 9, 0, 14, 1, 0, 0, 123, 0, 0, 0, 0, 9]",The Moon and the Thorn.
roots,"[20, 0, 0, 3, 4, 8, 0, 0, 0, 4, 11, 0, 0, 0, 0, 2, 0, 0, 4, 0, 1, 0, 7, 0]",The Moon and the Thorn.
scant,"[47, 0, 0, 28, 0]",The Moon and the Thorn.
man,"[1, 0, 49, 11, 0, 0, 8, 0, 11, 4, 7, 0, 0, 6, 0, 173, 0, 96, 0, 0, 0, 0]",The Moon and the Thorn.
know,"[49, 0, 0, 0, 12, 26, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 129, 0, 2, 0, 0, 8, 0, 49, 0, 0, 0, 5, 0]",The Moon and the Thorn.
gran'dad,[],The Moon and the Thorn.
permitted,"[1, 0, 10, 51, 12]",The Moon and the Thorn.
!,[],The Moon and the Thorn.
hungry,"[3, 0, 0]",The Moon and the Thorn.
Adelia,[],The Moon and the Thorn.
soon's,[],The Moon and the Thorn.
It,"[0, 0]",The Moon and the Thorn.
coffin,"[2, 0]",The Moon and the Thorn.
revolved,"[7, 0, 1, 0, 0, 0, 0, 1]",The Moon and the Thorn.
necessary,"[0, 3, 18, 13, 4]",The Moon and the Thorn.
suddenly,"[4, 20, 28, 0, 27, 0, 0]",The Moon and the Thorn.
anything,[],The Moon and the Thorn.
summer,"[18, 1]",The Moon and the Thorn.
Don't,[],The Moon and the Thorn.
affect,"[5, 0, 0, 0, 19, 0, 1, 0, 0, 11, 0, 7, 3, 0, 11]",The Moon and the Thorn.
first,"[0, 20, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 4, 0, 19, 1, 169, 0]",The Moon and the Thorn.
memory,"[0, 0, 0, 1, 2, 0, 13, 0, 0, 8]",The Moon and the Thorn.
against,[],The Moon and the Thorn.
church,"[0, 0, 0, 54]",The Moon and the Thorn.
savage,"[2, 1, 0, 0, 5, 0, 2, 0, 0, 1, 0, 0, 10, 0, 20, 0, 0, 0, 1, 0, 1, 0, 1, 3]",The Moon and the Thorn.
Charles,"[0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
soul,"[28, 4, 0, 7, 0, 19, 4, 14]",The Moon and the Thorn.
fearing,"[0, 10, 0, 0, 3]",The Moon and the Thorn.
walls,"[0, 0, 0, 0, 12, 0, 1, 14]",The Moon and the Thorn.
equivalent,"[0, 0, 2, 0, 0]",The Moon and the Thorn.
pacifies,"[0, 0, 0, 0, 0, 0, 0, 3, 0]",The Moon and the Thorn.
welcome,"[7, 4]",The Moon and the Thorn.
Folly,"[2, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0]",The Moon and the Thorn.
Titus,"[0, 0, 0, 0, 0]",The Moon and the Thorn.
became,"[123, 7, 90, 37, 33]",The Moon and the Thorn.
than,[],The Moon and the Thorn.
birds,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",The Moon and the Thorn.
Every,[49],The Moon and the Thorn.
Next,"[0, 47, 37, 20, 0, 0]",The Moon and the Thorn.
nodded,[1],The Moon and the Thorn.
godless,"[0, 0]",The Moon and the Thorn.
have,"[2, 49, 0, 113, 0, 3, 0, 0, 18, 6, 111, 492, 1, 0, 0, 123, 6, 6, 1, 51, 0, 0, 4, 4, 80, 2, 51, 17, 7]",The Moon and the Thorn.
spoke,"[0, 13, 0, 6, 26, 14, 14, 0, 0, 0, 2, 0]",The Moon and the Thorn.
chin,"[0, 0, 6, 0, 0, 0]",The Moon and the Thorn.
man's,[],The Moon and the Thorn.
coldly,"[2, 0]",The Moon and the Thorn.
sap,"[0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
upon,[],The Moon and the Thorn.
system,"[0, 4, 0, 23, 8, 1]",The Moon and the Thorn.
got,"[0, 2, 49, 21, 0, 113, 18, 9, 0, 0, 3, 3, 18, 0, 0, 0, 12, 19, 0, 0, 6, 492, 0, 0, 3, 4, 55, 0, 2, 0, 0, 0, 12, 123, 0, 0, 0, 0, 0, 0, 1, 8, 11, 1, 0, 5, 0, 33, 51, 2, 0, 3, 1, 0, 1, 80, 23, 16, 0, 0, 6, 84, 90, 0, 0, 0, 19, 7, 0, 0]",The Moon and the Thorn.
little,"[3, 0, 1, 0, 0, 99, 3, 28, 0, 0, 67, 0, 0, 0]",The Moon and the Thorn.
pick,"[0, 0, 0, 0, 0, 0, 11, 0, 1, 11, 0, 5, 0, 0, 9, 0, 0, 0, 0, 0, 18, 3, 8, 1, 0]",The Moon and the Thorn.
stolen,"[0, 0]",The Moon and the Thorn.
clouds,"[5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 6, 3]",The Moon and the Thorn.
Papa,"[0, 0, 0, 0, 0, 1, 0]",The Moon and the Thorn.
weak,"[0, 0, 0, 8, 47, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0]",The Moon and the Thorn.
since,[],The Moon and the Thorn.
wondering,"[2, 11, 5, 1, 0, 0, 33, 1, 5]",The Moon and the Thorn.
parties,"[14, 0, 15]",The Moon and the Thorn.
going,"[1, 0, 0, 3, 0, 0, 1, 0, 0, 26, 11, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 9, 0, 0, 3, 127, 83, 0, 123, 0, 7, 0, 8, 7, 19, 0, 0, 71, 0, 13, 6, 0, 33, 12, 0, 0, 43, 0, 0, 0, 20, 0, 90, 25, 5, 0, 0, 0, 19, 17, 3, 0, 0, 6, 0]",The Moon and the Thorn.
The,[],The Moon and the Thorn.
show,"[1, 0, 0, 15, 1, 1, 0, 1, 7, 0, 0, 7, 19, 8, 37, 6, 0, 1, 2, 3, 44, 20, 6, 21, 3, 36]",The Moon and the Thorn.
everlasting,"[7, 0, 9, 12, 0, 0, 2, 3, 0, 22, 0, 0, 0, 1, 2, 0, 6, 0, 0, 0, 2, 0]",The Moon and the Thorn.
you,[],The Moon and the Thorn.
nature,[32],The Moon and the Thorn.
here,"[96, 0, 0, 12]",The Moon and the Thorn.
are,"[1, 12, 479, 0, 21, 3, 6, 0, 26, 722, 0, 6, 11, 0]",The Moon and the Thorn.
childhood,"[11, 0]",The Moon and the Thorn.
jug,"[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
this,[],The Moon and the Thorn.
felt,"[1, 0, 8, 49, 49, 0, 0, 0, 40, 55, 0, 0, 37]",The Moon and the Thorn.
world,"[11, 0, 8, 0, 4, 0, 16, 1, 1, 0, 1, 0, 11, 173, 0, 0, 4, 20, 9, 22, 96, 35, 0, 0, 0, 0]",The Moon and the Thorn.
spoken,"[4, 6, 14, 26, 14, 0, 2, 0]",The Moon and the Thorn.
his,[],The Moon and the Thorn.
somewhat,"[6, 17, 0, 0, 19, 12, 3, 0, 0, 0]",The Moon and the Thorn.
fifty,"[0, 3, 0, 12, 0]",The Moon and the Thorn.
shade,"[0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
perhaps,"[13, 0, 0, 13, 18, 0]",The Moon and the Thorn.
connivance,"[1, 0, 0, 0]",The Moon and the Thorn.
ancient,"[8, 0]",The Moon and the Thorn.
knew,"[49, 0, 0, 0, 12, 26, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 129, 0, 2, 0, 0, 8, 0, 49, 0, 0, 0, 5, 0]",The Moon and the Thorn.
age,"[0, 0, 0, 133, 0, 33, 2, 0, 0, 0, 0]",The Moon and the Thorn.
You'd,[],The Moon and the Thorn.
sorry,"[1, 0, 5, 3, 0, 1, 0, 0, 0, 31, 0, 0, 13, 0, 1, 1, 0, 0, 0, 19, 0, 2, 0, 0]",The Moon and the Thorn.
city,"[44, 0, 0]",The Moon and the Thorn.
excellently,"[0, 0, 0, 0]",The Moon and the Thorn.
blossom,"[4, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",The Moon and the Thorn.
frequently,"[0, 1, 0, 47, 3]",The Moon and the Thorn.
hear,"[22, 0, 3, 5, 0, 4, 15, 102, 0, 0, 0, 0]",The Moon and the Thorn.
hard,"[2, 0, 0, 0, 0, 5, 7, 33, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 2, 18, 7, 0, 0, 25]",The Moon and the Thorn.
knowingly,"[0, 0]",The Moon and the Thorn.
children,"[0, 0, 0, 17, 1, 0, 0, 4, 1, 4, 0, 0, 17]",The Moon and the Thorn.
nod,[1],The Moon and the Thorn.
fish,"[0, 0, 1, 5, 2]",The Moon and the Thorn.
she,[],The Moon and the Thorn.
its,"[0, 0]",The Moon and the Thorn.
carved,"[0, 1, 0, 0, 0]",The Moon and the Thorn.
tempted,"[0, 0, 1, 2, 0, 12, 3]",The Moon and the Thorn.
