cancel,"[25, 0, 1, 0, 2, 0, 0, 1, 0, 0]",The Sheep's in the Meadow
old,"[10, 11, 0, 9, 79, 0, 0, 0, 0, 0, 1, 0, 10]",The Sheep's in the Meadow
hour,"[5, 15, 0, 0, 0]",The Sheep's in the Meadow
went,"[0, 0, 1, 0, 1, 25, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 33, 6, 0, 20, 0, 0, 6, 0, 0, 26, 90, 43, 127, 0, 0, 0, 0, 11, 17, 3, 0, 6, 19, 0, 8, 13, 0, 0, 0, 0, 3, 83, 12, 0, 123, 0, 0, 0, 19]",The Sheep's in the Meadow
matters,"[1, 16, 25, 29, 53, 1, 0, 7]",The Sheep's in the Meadow
jubilantly,"[0, 2, 1, 1, 2, 0]",The Sheep's in the Meadow
plan,"[0, 0, 6, 0, 27, 15, 0, 18]",The Sheep's in the Meadow
subway,"[0, 0, 2, 2, 1, 0]",The Sheep's in the Meadow
Later,"[0, 11, 33, 0, 4, 3, 30, 15, 89, 0, 1, 1, 0, 0, 10]",The Sheep's in the Meadow
full,"[134, 0, 0, 0, 14, 8, 3, 0, 0, 0, 24, 16, 0, 22]",The Sheep's in the Meadow
an,"[0, 0]",The Sheep's in the Meadow
tantalizing,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9]",The Sheep's in the Meadow
all,"[13, 24, 352, 6, 2, 2, 28]",The Sheep's in the Meadow
cigarettes,"[0, 0, 3, 0, 1]",The Sheep's in the Meadow
huge,"[2, 0, 0, 7]",The Sheep's in the Meadow
felt,"[0, 0, 37, 49, 0, 0, 40, 8, 0, 55, 49, 0, 1]",The Sheep's in the Meadow
two,"[0, 158, 0, 0, 26]",The Sheep's in the Meadow
go,"[0, 0, 1, 0, 1, 25, 0, 0, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 5, 33, 6, 0, 20, 0, 0, 3, 6, 0, 19, 0, 26, 90, 43, 127, 0, 0, 3, 0, 0, 37, 0, 0, 11, 17, 3, 0, 6, 1, 19, 0, 0, 8, 13, 0, 0, 0, 0, 3, 0, 0, 83, 0, 12, 0, 123, 0, 0, 0, 0, 19, 2]",The Sheep's in the Meadow
just,"[134, 211, 13, 11, 25, 7, 115, 4, 1, 15, 409, 4, 5, 1, 11, 0]",The Sheep's in the Meadow
informed,"[1, 11]",The Sheep's in the Meadow
dressing,"[0, 0, 0, 0, 1, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
love,"[0, 1, 0, 0, 0, 0, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 49, 1, 8, 4, 0, 0, 0, 0, 3, 0, 0, 0, 2, 129, 0, 0, 0, 0]",The Sheep's in the Meadow
answer,"[25, 8, 10, 0, 1, 27, 163, 1, 9, 8, 3, 1]",The Sheep's in the Meadow
spend,"[4, 12, 0, 9]",The Sheep's in the Meadow
soldiers,[3],The Sheep's in the Meadow
one's,[],The Sheep's in the Meadow
hectic,"[0, 1]",The Sheep's in the Meadow
own,"[0, 492, 4, 111]",The Sheep's in the Meadow
a,"[0, 147, 0, 0, 2793, 0, 0, 0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
asked,"[1, 0, 0, 5, 54, 80, 15, 0, 22, 6, 14, 0]",The Sheep's in the Meadow
miserable,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 5, 20, 8, 0, 1, 1, 0, 3, 0, 0, 0]",The Sheep's in the Meadow
smoked,"[0, 5, 0, 1, 0]",The Sheep's in the Meadow
adolescent,"[0, 0, 1, 0, 0, 0, 4, 0, 0]",The Sheep's in the Meadow
fringed,"[0, 3, 0]",The Sheep's in the Meadow
bunkmates,[0],The Sheep's in the Meadow
correspond,"[2, 0, 0, 3, 0, 2, 8, 6, 1, 0, 6]",The Sheep's in the Meadow
one,"[0, 0, 0, 5, 24, 0, 0, 29, 0, 0, 786, 0, 3, 321, 0, 1, 0]",The Sheep's in the Meadow
premonitions,"[0, 1, 0, 0, 0]",The Sheep's in the Meadow
cold,"[4, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 15]",The Sheep's in the Meadow
behind,"[0, 0, 1, 0, 0, 4, 0, 1, 0, 7, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 38, 12, 13, 0, 0, 5, 3, 235, 0, 0]",The Sheep's in the Meadow
saving,"[1, 4, 2, 1, 14, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 2, 0, 0, 1, 0, 2, 1, 0, 0, 0, 35, 2, 3]",The Sheep's in the Meadow
You're,[],The Sheep's in the Meadow
She,[],The Sheep's in the Meadow
plans,"[0, 0, 6, 0, 27, 15, 0, 18]",The Sheep's in the Meadow
brush,"[0, 9, 0, 0, 0, 3, 0, 1, 0, 0, 0]",The Sheep's in the Meadow
streets,[23],The Sheep's in the Meadow
those,[],The Sheep's in the Meadow
parents',[],The Sheep's in the Meadow
wool,"[0, 0, 0, 0]",The Sheep's in the Meadow
moment,"[5, 13, 3, 0, 24, 0, 40, 6, 45, 0]",The Sheep's in the Meadow
For,[],The Sheep's in the Meadow
terminal,"[2, 0, 51, 83, 0, 21, 0, 1]",The Sheep's in the Meadow
along,"[839, 37]",The Sheep's in the Meadow
wallet,"[0, 0, 1, 0]",The Sheep's in the Meadow
blue,"[0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 146, 2, 0, 1, 0, 0, 31, 0, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]",The Sheep's in the Meadow
hawked,"[0, 3, 0, 1, 0, 0, 0]",The Sheep's in the Meadow
gracefully,"[0, 1]",The Sheep's in the Meadow
Remember,"[0, 1, 0, 65, 1, 5, 0, 0, 0, 0, 15]",The Sheep's in the Meadow
afterward,"[0, 33, 0, 3, 89, 0]",The Sheep's in the Meadow
remote,"[5, 0, 0, 12, 8, 29]",The Sheep's in the Meadow
suffocating,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",The Sheep's in the Meadow
set,"[0, 0, 13, 0, 0, 0, 0, 0, 1, 0, 1, 0, 46, 0, 0, 0, 8, 0, 10, 163, 7, 0, 0, 0, 29, 0, 0, 0, 21, 0, 2, 0, 0, 72, 51, 1, 6, 0, 2, 6, 12, 1, 8, 0, 0, 0, 4, 0, 2, 19, 2, 1, 0, 7, 19, 0, 0, 0, 0, 9, 10]",The Sheep's in the Meadow
she,[],The Sheep's in the Meadow
calmed,"[0, 4, 0, 0, 0, 11, 0, 0, 0, 103, 0, 0, 1, 0, 6, 0, 0]",The Sheep's in the Meadow
how,[],The Sheep's in the Meadow
outline,"[7, 0, 0, 1, 0, 1, 2, 2, 0, 0, 0, 0]",The Sheep's in the Meadow
hers,[],The Sheep's in the Meadow
after,"[0, 33, 0, 3, 89, 0]",The Sheep's in the Meadow
send,"[26, 0, 7, 14, 0, 1, 8, 2, 1, 10, 72, 0, 0, 0, 16, 0, 17, 0, 0]",The Sheep's in the Meadow
her,[],The Sheep's in the Meadow
six,"[24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]",The Sheep's in the Meadow
out,"[0, 309, 1, 2, 0, 0, 0, 0, 0, 0, 0, 4, 40, 0, 0]",The Sheep's in the Meadow
herringbone,"[0, 0]",The Sheep's in the Meadow
",",[],The Sheep's in the Meadow
imagined,"[0, 12, 65, 0, 0, 12, 0, 14, 0]",The Sheep's in the Meadow
unknown,"[5, 0, 0, 0, 1, 0, 5, 0, 0, 1, 7, 12]",The Sheep's in the Meadow
being,"[21, 20, 12, 1, 11, 722, 6, 0, 26, 0, 100, 0, 2, 0, 6, 3]",The Sheep's in the Meadow
transformed,"[0, 0, 4, 0, 1, 2]",The Sheep's in the Meadow
casts,"[3, 0, 6, 2, 5, 1, 0, 0, 0, 0, 0, 3, 0, 9, 0, 0, 13, 1, 6, 0, 0, 0, 2, 0, 39, 0, 51, 0, 1, 0, 0, 0, 4, 0, 0, 7, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 21, 9, 0, 3]",The Sheep's in the Meadow
blackout,"[0, 0, 0, 0, 0]",The Sheep's in the Meadow
reread,[0],The Sheep's in the Meadow
cause,"[5, 10, 0, 0, 30, 16, 1, 163, 0, 0, 113, 7, 0, 11, 18, 35, 123, 11, 0, 492]",The Sheep's in the Meadow
year,"[61, 0, 12, 0]",The Sheep's in the Meadow
!,[],The Sheep's in the Meadow
expectant,"[0, 0, 0, 0, 18, 61, 53, 0, 0, 30]",The Sheep's in the Meadow
burning,"[0, 0, 3, 7, 20, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 29, 1, 0]",The Sheep's in the Meadow
corsage,"[0, 0, 0, 0]",The Sheep's in the Meadow
epistolatory,"[0, 0]",The Sheep's in the Meadow
waffles,"[0, 0, 2]",The Sheep's in the Meadow
past,"[0, 0, 497, 0, 3, 0, 39]",The Sheep's in the Meadow
final,"[2, 0, 2, 83, 0, 21, 0]",The Sheep's in the Meadow
bunks,"[7, 7, 0, 1, 0, 0, 23, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
him,[],The Sheep's in the Meadow
forced,"[5, 10, 1, 0, 0, 7, 4, 0, 9, 3, 0, 4, 0, 14, 15, 11, 0]",The Sheep's in the Meadow
terribly,"[0, 0, 0, 1, 2, 0, 0, 2]",The Sheep's in the Meadow
relief,"[0, 8, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0]",The Sheep's in the Meadow
Yet,"[0, 1, 0, 6, 0, 0, 0, 0, 47, 3, 0, 35, 0, 115, 0, 103, 1, 0, 0]",The Sheep's in the Meadow
having,"[7, 49, 4, 4, 0, 17, 1, 0, 1, 51, 51, 6, 2, 6, 0, 111, 0, 113, 18, 0, 3, 6, 123, 2, 0, 80, 492]",The Sheep's in the Meadow
writer,"[1, 5]",The Sheep's in the Meadow
excitement,"[0, 0, 1, 0, 0, 0, 1, 6, 0, 0]",The Sheep's in the Meadow
neighbors,"[3, 0]",The Sheep's in the Meadow
intruded,"[9, 0, 0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
tenth,"[0, 0, 0, 0, 0]",The Sheep's in the Meadow
hair,"[0, 0, 0, 27, 0, 0, 0, 0]",The Sheep's in the Meadow
my,[],The Sheep's in the Meadow
red,"[4, 0, 0, 1, 0, 0, 10, 0, 5, 0, 0, 0, 0, 0, 0, 0, 7, 5, 0, 0, 0, 0, 2, 1, 0]",The Sheep's in the Meadow
uniform,"[0, 6, 1, 2]",The Sheep's in the Meadow
there,"[0, 0, 0, 0, 276, 0]",The Sheep's in the Meadow
obstacle,"[2, 0]",The Sheep's in the Meadow
tango,[0],The Sheep's in the Meadow
lead,"[0, 29, 0, 0, 0, 8, 2, 4, 7, 1, 0, 20, 0, 0, 0, 27, 3, 43, 0, 90, 0, 0, 0, 73, 0, 12, 0, 3, 0, 0, 16, 0, 0, 5, 12, 4, 9, 0, 32, 80]",The Sheep's in the Meadow
his,[],The Sheep's in the Meadow
exploits,"[1, 10, 1, 0, 127, 0]",The Sheep's in the Meadow
inspired,"[0, 9, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 1, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
accepted,"[2, 0, 0, 6, 0, 10, 9, 6, 11, 0, 0, 80, 492, 11, 0]",The Sheep's in the Meadow
leaving,"[1, 0, 12, 0, 27, 20, 0, 218, 51, 9, 9, 0, 0, 0, 3, 71, 0, 0, 0, 0, 0, 0, 0, 32, 0, 16]",The Sheep's in the Meadow
movie,"[3, 0, 0, 0, 1, 20, 0, 0, 2, 0]",The Sheep's in the Meadow
handwriting,"[1, 50, 0, 0]",The Sheep's in the Meadow
on,"[839, 37]",The Sheep's in the Meadow
back,"[0, 0, 0, 0, 8, 0, 0, 0, 40, 0, 13, 1, 0, 162, 0, 1, 0, 0, 0, 2, 0, 0, 3, 13, 0, 5, 0, 0, 0, 0]",The Sheep's in the Meadow
had,"[7, 49, 4, 4, 0, 17, 1, 0, 1, 51, 51, 6, 2, 6, 0, 111, 0, 113, 18, 0, 3, 6, 123, 2, 0, 80, 492]",The Sheep's in the Meadow
should,[],The Sheep's in the Meadow
packs,"[0, 1, 0, 0, 0, 0, 12, 1, 8, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 1, 0, 9, 0, 0, 80]",The Sheep's in the Meadow
head,"[37, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 7, 50, 20, 0, 0, 0, 0, 4, 14, 0, 73, 0, 0, 0, 0, 0, 0, 1, 1, 33, 16, 12, 5, 0, 0, 0, 0]",The Sheep's in the Meadow
porch,[6],The Sheep's in the Meadow
thumping,"[0, 2, 0, 0, 0, 2, 1, 0, 23, 0, 0, 0]",The Sheep's in the Meadow
began,"[0, 0, 0, 19, 123, 8, 0, 0, 0]",The Sheep's in the Meadow
wonder,"[1, 0, 11, 0, 1, 2, 0, 33]",The Sheep's in the Meadow
ten,"[0, 3, 0, 0, 20, 18, 1]",The Sheep's in the Meadow
During,[],The Sheep's in the Meadow
happy,"[19, 1, 4, 0]",The Sheep's in the Meadow
impassable,"[0, 0]",The Sheep's in the Meadow
imitating,"[0, 3, 0]",The Sheep's in the Meadow
crawling,"[0, 1, 1, 0, 1, 0, 0, 0]",The Sheep's in the Meadow
seem,"[3, 59, 26]",The Sheep's in the Meadow
scented,"[9, 0, 12, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0]",The Sheep's in the Meadow
party,"[15, 14, 0]",The Sheep's in the Meadow
promise,"[22, 0, 1, 1, 25, 2, 0, 9, 0]",The Sheep's in the Meadow
dreams,"[0, 0, 2, 0, 5, 0, 1, 0]",The Sheep's in the Meadow
impressions,"[4, 27, 6, 1, 20, 0, 4, 3, 0, 0, 6, 23]",The Sheep's in the Meadow
during,[],The Sheep's in the Meadow
fantasies,"[0, 5, 4, 10, 0, 0]",The Sheep's in the Meadow
faces,"[0, 8, 0, 62, 59, 0, 61, 36, 0, 14, 3, 0, 41, 0, 0, 0, 1, 35, 5, 0]",The Sheep's in the Meadow
beneath,"[0, 1, 0, 10]",The Sheep's in the Meadow
carrying,"[1, 0, 7, 17, 2, 0, 1, 0, 0, 0, 0, 7, 15, 43, 0, 0, 9, 0, 80, 2, 1, 36, 3, 6, 0, 0, 0, 4]",The Sheep's in the Meadow
plant,"[46, 0, 1, 13, 0, 1, 0, 3, 1, 0, 59, 0, 0, 22]",The Sheep's in the Meadow
mum,"[1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
stated,"[0, 9, 49, 70, 0, 7, 5, 39, 5]",The Sheep's in the Meadow
while,"[77, 1, 11, 1]",The Sheep's in the Meadow
mountain,"[0, 0, 0, 0, 1, 2, 0, 1, 0, 2, 12, 3, 0, 0, 0, 4, 0, 12, 1, 0, 0, 4, 0, 0, 0, 0, 20, 18]",The Sheep's in the Meadow
of,[],The Sheep's in the Meadow
severing,"[0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
impending,"[0, 0, 0, 1, 0, 0]",The Sheep's in the Meadow
read,"[19, 1, 17, 44, 1, 4, 70, 4, 21, 2, 80, 24]",The Sheep's in the Meadow
Boston,"[0, 0, 4, 0, 0]",The Sheep's in the Meadow
romance,"[0, 2, 0, 4, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 6, 0, 0]",The Sheep's in the Meadow
ask,"[1, 0, 0, 5, 54, 80, 15, 0, 22, 6, 14, 0]",The Sheep's in the Meadow
hold,"[0, 0, 1, 0, 1, 0, 2, 0, 17, 0, 0, 3, 12, 1, 51, 4, 0, 0, 0, 1, 1, 2, 0, 6, 0, 0, 0, 13, 1, 1, 1, 1, 5, 2, 5, 0, 0, 0, 0, 9, 0, 0, 113, 0, 3, 3, 80, 0, 1, 1, 4, 1, 492, 4, 0, 10, 6, 0, 3, 10, 38, 0, 0, 0, 0, 35, 2, 0, 6, 0, 0, 4, 10, 0, 7]",The Sheep's in the Meadow
wounded,"[0, 0, 1, 2, 3, 16, 1, 2]",The Sheep's in the Meadow
irresolution,"[0, 0, 0, 0]",The Sheep's in the Meadow
instituted,"[0, 13, 1, 3, 59, 18]",The Sheep's in the Meadow
sweet,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]",The Sheep's in the Meadow
unstable,"[1, 4, 0, 0, 1]",The Sheep's in the Meadow
In,"[0, 0, 152, 0, 0, 2255, 1, 0, 2, 3]",The Sheep's in the Meadow
Saturday,"[0, 0, 2]",The Sheep's in the Meadow
revellers,"[0, 0, 0]",The Sheep's in the Meadow
styles,"[3, 0, 4, 0, 0, 8, 4, 15, 6, 2, 0, 1, 123, 0]",The Sheep's in the Meadow
substitutes,"[0, 8, 4, 0, 0, 5, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3]",The Sheep's in the Meadow
relented,"[1, 6, 0]",The Sheep's in the Meadow
express,"[1, 10, 9, 0, 0, 49, 44, 0, 0, 0, 0, 7, 0, 0, 2]",The Sheep's in the Meadow
private,"[0, 28, 10, 0, 19]",The Sheep's in the Meadow
think,"[0, 0, 37, 12, 15, 0, 0, 10, 5, 0, 0, 65, 12, 14, 0, 0, 0, 31, 2]",The Sheep's in the Meadow
made,"[1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 17, 0, 163, 51, 0, 0, 6, 0, 0, 127, 21, 4, 0, 9, 39, 0, 117, 0, 31, 0, 4, 113, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 18, 11, 9, 0, 0, 0, 26, 0, 1, 1, 5, 0, 0, 123, 0, 9, 0, 0, 0, 80, 492, 16]",The Sheep's in the Meadow
doormen,"[0, 1, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
Boy,"[0, 47, 27]",The Sheep's in the Meadow
marquees,"[0, 0, 0]",The Sheep's in the Meadow
cables,"[0, 0, 0, 0, 0, 0, 0, 8, 24, 0, 0, 1]",The Sheep's in the Meadow
spot,"[37, 1, 11, 0, 0, 24, 0, 0, 7, 0, 1, 1, 0, 0, 0, 5, 0, 0, 72, 43, 6, 0, 0, 2, 0, 1, 2, 0, 0, 0, 0, 0, 1, 19, 16, 0, 0, 0]",The Sheep's in the Meadow
suit,"[3, 0, 33, 35, 0, 0, 0, 7, 0, 0, 0, 8, 18, 0]",The Sheep's in the Meadow
faint,"[0, 0, 0, 1, 1, 0, 2, 47, 0, 0, 1, 0, 3, 1, 0, 1, 0, 0, 8]",The Sheep's in the Meadow
making,"[1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 17, 0, 0, 163, 51, 0, 0, 6, 0, 0, 127, 21, 4, 0, 9, 0, 39, 0, 31, 1, 0, 4, 113, 0, 1, 0, 35, 3, 0, 1, 0, 0, 0, 0, 0, 18, 11, 9, 0, 0, 0, 26, 0, 1, 1, 5, 0, 0, 123, 0, 9, 0, 0, 0, 80, 492, 16]",The Sheep's in the Meadow
curbside,[0],The Sheep's in the Meadow
great,"[0, 30, 0, 0, 18, 0, 2, 0, 0, 0, 3, 0, 2, 0, 61, 53, 0, 4, 0, 0, 0, 5, 0, 1, 3]",The Sheep's in the Meadow
long,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0]",The Sheep's in the Meadow
many,[94],The Sheep's in the Meadow
worsted,"[1, 0, 0, 1, 0, 6, 0]",The Sheep's in the Meadow
bring,"[1, 23, 0, 0, 1, 0, 4, 1, 123, 1, 9, 127, 32, 80, 0, 0, 18]",The Sheep's in the Meadow
railroad,"[5, 0, 0, 0, 0, 3, 0, 0]",The Sheep's in the Meadow
separated,"[3, 1, 0, 3, 1, 0, 0, 12, 1, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 39, 4, 0, 0, 18, 0, 0, 13, 2, 0, 10, 0, 0, 1, 0, 0, 1, 5, 1]",The Sheep's in the Meadow
),[],The Sheep's in the Meadow
twinge,"[5, 0, 0, 0, 0, 0, 1, 0, 1, 0]",The Sheep's in the Meadow
raised,"[0, 8, 2, 3, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 1, 0, 0, 0, 48, 3, 1, 0, 7, 1, 14, 0, 3, 0, 0, 0, 12, 1, 0, 16]",The Sheep's in the Meadow
might,"[81, 58, 0]",The Sheep's in the Meadow
late,"[8, 0, 11, 0, 33, 2, 30, 15, 0, 1, 1, 0, 15, 10]",The Sheep's in the Meadow
given,"[19, 0, 1, 0, 0, 1, 2, 3, 0, 13, 38, 17, 6, 2, 51, 36, 0, 0, 6, 0, 1, 1, 0, 0, 113, 0, 6, 3, 7, 1, 3, 6, 13, 10, 2, 0, 50, 11, 0, 0, 12, 2, 4, 41, 0, 32, 492, 1, 0]",The Sheep's in the Meadow
Times,"[1, 0, 3, 0, 188, 0, 0, 0, 0, 1, 29]",The Sheep's in the Meadow
pleased,"[5, 0, 5, 8]",The Sheep's in the Meadow
departing,"[4, 5, 0, 0, 47, 0, 90, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 32]",The Sheep's in the Meadow
attend,"[0, 4, 0, 102, 0, 1, 0, 3, 0, 0, 9, 59, 0]",The Sheep's in the Meadow
nights,"[1, 0, 31, 51, 0]",The Sheep's in the Meadow
reunion-Halloween,[],The Sheep's in the Meadow
playing,"[6, 0, 0, 0, 0, 0, 0, 0, 22, 43, 127, 4, 0, 0, 23, 0, 1, 3, 5, 0, 6, 18, 0, 0, 0, 2, 0, 19]",The Sheep's in the Meadow
games,"[13, 0, 0, 0, 0, 7, 2, 0, 162]",The Sheep's in the Meadow
welcoming,"[4, 0, 7]",The Sheep's in the Meadow
--,[],The Sheep's in the Meadow
next,"[47, 20, 0, 37, 0, 0]",The Sheep's in the Meadow
bragged,"[0, 0, 0, 0, 0, 0, 0, 0, 6, 6]",The Sheep's in the Meadow
traffic,"[0, 6]",The Sheep's in the Meadow
arms,"[5, 3, 0, 19, 0, 2, 0, 2, 0, 18, 1, 0, 0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
travellers,"[0, 0]",The Sheep's in the Meadow
glued,"[1, 0, 0, 0]",The Sheep's in the Meadow
lapels,[1],The Sheep's in the Meadow
kept,"[7, 4, 1, 1, 28, 0, 17, 0, 0, 2, 0, 5, 4, 0, 0, 0, 0, 1, 0, 1, 13, 0, 0, 35]",The Sheep's in the Meadow
truly,"[40, 0, 1, 0, 8, 0, 0]",The Sheep's in the Meadow
kissings,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 3, 0, 0]",The Sheep's in the Meadow
Girl,"[0, 3, 51, 0, 0, 4, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
came,"[0, 42, 0, 0, 163, 0, 0, 20, 0, 0, 3, 22, 84, 3, 3, 123, 11, 0, 12, 1]",The Sheep's in the Meadow
beating,"[0, 7, 0, 0, 0, 0, 0, 23, 0, 0, 0, 1, 5, 6, 1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 123, 1, 0, 0, 0]",The Sheep's in the Meadow
closed,"[27, 0, 2, 0, 0, 0, 5, 21, 0, 2, 0, 0, 0]",The Sheep's in the Meadow
beginnings,"[0, 0, 20, 1, 169, 4, 0, 0, 0, 19, 0, 0, 4, 1]",The Sheep's in the Meadow
handsome,"[7, 0, 0, 13, 0, 0, 0, 0, 0, 0, 53, 0, 0, 2]",The Sheep's in the Meadow
But,"[211, 25, 409, 115, 11]",The Sheep's in the Meadow
mind,"[50, 73, 0, 0, 0, 1, 0, 0, 31, 0, 4, 0, 0, 0, 5, 14]",The Sheep's in the Meadow
boys,"[0, 47, 27]",The Sheep's in the Meadow
torment,"[1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",The Sheep's in the Meadow
implored,"[1, 0, 3]",The Sheep's in the Meadow
saw,"[13, 6, 1, 0, 8, 0, 11, 1, 0, 4, 22, 0, 1, 0, 59, 0, 15, 0, 4, 0, 59, 10, 4, 0, 0, 8, 3, 0, 12, 0, 2, 0, 17, 0, 0, 7, 0, 0, 17, 1, 3, 55, 0, 0, 1, 0, 2, 7, 0, 0, 20, 38, 0, 0, 0, 6, 4, 49, 5, 102, 19]",The Sheep's in the Meadow
arriving,"[84, 0, 3, 123, 0, 0]",The Sheep's in the Meadow
saw-horse,[],The Sheep's in the Meadow
place,"[37, 1, 0, 0, 4, 0, 34, 7, 0, 3, 14, 46, 0, 7, 1, 29, 2, 0, 1, 10, 72, 10, 43, 51, 17, 6, 3, 0, 0, 1, 54, 0, 16, 4, 19, 16, 0, 12, 12, 0, 43, 21, 2]",The Sheep's in the Meadow
form,"[8, 0, 0, 4, 0, 5, 0, 0, 0, 22, 0, 3, 12, 19, 0, 0, 13, 0, 57, 10, 0, 6, 127, 1, 39, 0, 0, 0, 1, 113, 18, 1, 4, 3, 1, 0, 1, 74, 0, 0, 9, 0, 0, 12, 0, 0, 0, 0]",The Sheep's in the Meadow
close,"[3, 7, 0, 5, 3, 4, 2, 1, 0, 5, 0, 3, 0, 0, 0, 0, 0, 27, 51, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 83, 2, 0, 0, 0, 1, 0, 0]",The Sheep's in the Meadow
stayed,"[16, 0, 0, 2, 13, 13, 0, 1, 16, 0, 0, 0, 0, 1, 1, 6, 0, 0]",The Sheep's in the Meadow
no,"[0, 0, 266, 50, 0]",The Sheep's in the Meadow
described,"[24, 31, 4, 3, 14, 3, 6, 0, 0, 9, 2, 8, 0, 13, 6]",The Sheep's in the Meadow
fleetest,"[1, 0]",The Sheep's in the Meadow
dark,"[0, 1, 0, 13, 2, 1, 0, 3, 1, 0, 0, 0, 0, 0, 2, 1, 8, 31, 0, 8, 1, 1, 51, 1, 0, 0, 0, 0, 5, 21, 0, 0, 0]",The Sheep's in the Meadow
spic,"[0, 0, 0, 0, 1, 0, 0, 0]",The Sheep's in the Meadow
loved,"[0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 49, 1, 8, 4, 0, 0, 5, 0, 3, 0, 0, 0, 0, 129, 0, 0]",The Sheep's in the Meadow
walking,"[0, 8, 17, 0]",The Sheep's in the Meadow
edges,"[6, 1, 7, 0, 0, 2, 1, 0, 0, 3, 1, 3]",The Sheep's in the Meadow
was,"[0, 12, 1, 11, 15, 6, 722, 0, 0, 26, 0, 21, 0, 6, 3]",The Sheep's in the Meadow
configurations,"[0, 0, 13, 3, 0, 39]",The Sheep's in the Meadow
lie,"[0, 0, 0, 0, 0, 16, 2, 0, 8, 0]",The Sheep's in the Meadow
Lovingly,"[0, 0]",The Sheep's in the Meadow
boroughs,[0],The Sheep's in the Meadow
Eliot,"[0, 0, 0, 0, 0]",The Sheep's in the Meadow
suits,"[3, 0, 33, 35, 0, 0, 0, 7, 0, 0, 0, 8, 18, 0]",The Sheep's in the Meadow
blushed,"[4, 0, 0, 1]",The Sheep's in the Meadow
