w,vector_uso
lot,"[0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 2, 12, 0, 13, 46, 0, 3, 1, 4, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4, 0, 0, 12, 1, 0, 0, 10, 3, 4, 8, 0, 0, 0, 0, 20, 0, 18, 9, 10]",Dirty Dig Inn
worries,"[0, 20, 0, 5, 21, 33, 1, 0, 8]",Dirty Dig Inn
one,"[0, 0, 0, 5, 24, 0, 0, 29, 0, 0, 786, 0, 3, 321, 0, 1, 0]",Dirty Dig Inn
yokel,"[0, 0, 0, 0, 0, 0, 0]",Dirty Dig Inn
cold,"[4, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 15]",Dirty Dig Inn
drowsing,"[0, 0, 0, 1, 0, 0]",Dirty Dig Inn
bellyfull,[],Dirty Dig Inn
She,[],Dirty Dig Inn
day,"[56, 0, 0, 1, 0, 0, 0, 1, 7, 0, 0, 0]",Dirty Dig Inn
propriety,"[2, 0, 0]",Dirty Dig Inn
brush,"[0, 9, 0, 0, 0, 3, 0, 1, 0, 0, 0]",Dirty Dig Inn
sommelier,"[0, 0, 0]",Dirty Dig Inn
windows,"[13, 0, 0]",Dirty Dig Inn
moment,"[5, 13, 3, 0, 24, 0, 40, 6, 45, 0]",Dirty Dig Inn
round,"[3, 0, 3, 0, 0, 0, 0, 0, 23, 85, 0, 9, 0, 0, 0, 10, 0, 0, 0, 1, 37, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Dirty Dig Inn
along,"[839, 37]",Dirty Dig Inn
blue,"[0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 146, 2, 0, 1, 0, 0, 31, 0, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]",Dirty Dig Inn
getting,"[0, 0, 0, 7, 18, 0, 2, 0, 0, 0, 0, 23, 4, 0, 0, 3, 1, 0, 6, 0, 1, 33, 19, 0, 0, 51, 0, 0, 2, 0, 90, 2, 12, 5, 0, 0, 21, 0, 113, 0, 0, 19, 0, 80, 8, 1, 55, 1, 1, 0, 0, 0, 11, 18, 18, 0, 3, 84, 0, 0, 0, 3, 6, 123, 9, 12, 0, 0, 49, 492, 3, 16]",Dirty Dig Inn
grunted,[1],Dirty Dig Inn
Elemental,"[3, 15, 0]",Dirty Dig Inn
Martin,"[0, 0, 0, 1, 0, 0, 0]",Dirty Dig Inn
orbit,"[4, 0, 0, 34, 0, 0, 0, 0, 1, 0, 0, 1, 0, 21, 0, 1, 32, 11]",Dirty Dig Inn
once,"[0, 0, 0, 0, 53, 0, 0]",Dirty Dig Inn
well,"[134, 5, 4, 20, 0, 0, 82, 1, 2, 1, 0]",Dirty Dig Inn
steamed,"[0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",Dirty Dig Inn
Um,[],Dirty Dig Inn
directly,"[10, 16, 3, 0, 0, 129, 0, 1, 0, 0, 12, 16, 12]",Dirty Dig Inn
drink,"[2, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0]",Dirty Dig Inn
woman,"[0, 0, 0, 0, 0, 0, 0, 48]",Dirty Dig Inn
she,[],Dirty Dig Inn
rain,"[5, 0, 0, 1, 1]",Dirty Dig Inn
how,[],Dirty Dig Inn
after,"[0, 33, 0, 3, 89, 0]",Dirty Dig Inn
adding,"[1, 0, 1, 0, 2, 22, 4, 0, 1, 9, 1, 0, 3, 0, 0, 5, 0, 18]",Dirty Dig Inn
Nuit,[],Dirty Dig Inn
her,[],Dirty Dig Inn
meaning,"[2, 3, 0, 2, 0, 0, 1, 37, 0, 2, 11, 14, 0, 65, 21, 2]",Dirty Dig Inn
snorted,"[0, 0, 0]",Dirty Dig Inn
breakfast,[6],Dirty Dig Inn
out,"[0, 309, 1, 2, 0, 0, 0, 0, 0, 0, 0, 4, 40, 0, 0]",Dirty Dig Inn
attractive,[4],Dirty Dig Inn
suppose,"[0, 12, 70, 14, 0, 0, 0, 0, 0, 12, 0, 65, 0, 0, 0]",Dirty Dig Inn
",",[],Dirty Dig Inn
With,[],Dirty Dig Inn
mussels,[0],Dirty Dig Inn
What's,[],Dirty Dig Inn
No,"[0, 0, 266, 50, 0]",Dirty Dig Inn
person,"[14, 28, 4, 7, 19, 4]",Dirty Dig Inn
steely,[0],Dirty Dig Inn
Tuesday,"[0, 6]",Dirty Dig Inn
hoped,"[22, 0, 0, 16, 7, 0, 0]",Dirty Dig Inn
being,"[21, 20, 12, 1, 11, 722, 6, 0, 26, 0, 100, 0, 2, 0, 6, 3]",Dirty Dig Inn
exclaimed,"[2, 1, 4, 0, 0, 0, 0, 0]",Dirty Dig Inn
tremendous,"[7, 3, 1, 4, 0, 1, 12, 1, 1, 4, 4, 2, 6, 1]",Dirty Dig Inn
stared,"[0, 2, 1, 3]",Dirty Dig Inn
fantastic,"[3, 1, 4, 0, 1, 6, 10, 12, 1, 0, 1, 0, 1, 2]",Dirty Dig Inn
!,[],Dirty Dig Inn
Life,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 33, 98, 0, 14]",Dirty Dig Inn
profoundly,"[2, 7]",Dirty Dig Inn
cafe,"[0, 0, 0, 0]",Dirty Dig Inn
melancholy,"[1, 0, 0, 4, 1]",Dirty Dig Inn
staring,"[0, 9, 0, 12, 22, 0, 0, 0, 3, 0, 2, 3, 0, 0, 1, 6, 2, 1, 2]",Dirty Dig Inn
Suddenly,"[0, 0, 20, 28, 27, 0, 4]",Dirty Dig Inn
glancing,"[0, 3, 0]",Dirty Dig Inn
him,[],Dirty Dig Inn
absolute,"[0, 1, 3, 2, 0, 0, 0, 0]",Dirty Dig Inn
crumble,"[0, 0, 0, 0, 3, 0, 0, 0]",Dirty Dig Inn
men,"[63, 0, 0, 0, 7, 0, 0, 173, 6, 0, 0, 4, 0, 0, 11, 0, 8, 96, 0, 11, 0, 0, 49, 0, 0, 1, 51]",Dirty Dig Inn
relief,"[0, 8, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0]",Dirty Dig Inn
analogies,"[0, 2]",Dirty Dig Inn
earlier,"[4, 183, 3, 17, 4, 41, 0, 0, 0, 123, 10]",Dirty Dig Inn
hair,"[0, 0, 0, 27, 0, 0, 0, 0]",Dirty Dig Inn
my,[],Dirty Dig Inn
red,"[4, 0, 0, 1, 0, 0, 10, 0, 5, 0, 0, 0, 0, 0, 0, 0, 7, 5, 0, 0, 0, 0, 2, 1, 0]",Dirty Dig Inn
uniform,"[0, 6, 1, 2]",Dirty Dig Inn
there,"[0, 0, 0, 0, 276, 0]",Dirty Dig Inn
French,"[0, 0, 0, 6]",Dirty Dig Inn
beer,[2],Dirty Dig Inn
rested,"[16, 13, 2, 1, 16, 0, 1, 0, 2, 0, 8, 1, 0]",Dirty Dig Inn
comfortable,"[16, 0, 0, 5, 0, 1, 1, 0, 0]",Dirty Dig Inn
side,"[14, 19, 61, 0, 1, 5, 62]",Dirty Dig Inn
wine,"[0, 0, 0, 2]",Dirty Dig Inn
kind,"[18, 57, 10, 0, 2, 39]",Dirty Dig Inn
metal-tasting,[],Dirty Dig Inn
thirty,"[5, 0, 0, 7]",Dirty Dig Inn
on,"[839, 37]",Dirty Dig Inn
back,"[0, 0, 0, 0, 8, 0, 0, 0, 40, 0, 13, 1, 0, 162, 0, 1, 0, 0, 0, 2, 0, 0, 3, 13, 0, 5, 0, 0, 0, 0]",Dirty Dig Inn
had,"[7, 49, 4, 4, 0, 17, 1, 0, 1, 51, 51, 6, 2, 6, 0, 111, 0, 113, 18, 0, 3, 6, 123, 2, 0, 80, 492]",Dirty Dig Inn
should,[],Dirty Dig Inn
head,"[37, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 7, 50, 20, 0, 0, 0, 0, 4, 14, 0, 73, 0, 0, 0, 0, 0, 0, 1, 1, 33, 16, 12, 5, 0, 0, 0, 0]",Dirty Dig Inn
Mercedes,[],Dirty Dig Inn
even,"[1, 1, 0, 115, 10, 14, 14, 47, 8, 103, 0, 0]",Dirty Dig Inn
jour,[],Dirty Dig Inn
left,"[1, 0, 0, 12, 2, 0, 0, 27, 20, 0, 0, 218, 51, 9, 0, 2, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32, 16]",Dirty Dig Inn
stomach,"[3, 0, 6, 0, 0, 0, 0, 0, 0, 5, 8, 0, 2, 19, 13, 0, 0, 0]",Dirty Dig Inn
hungry,"[0, 3, 0]",Dirty Dig Inn
Shall,[],Dirty Dig Inn
wonder,"[1, 0, 11, 0, 1, 2, 0, 33]",Dirty Dig Inn
winter,"[1, 4, 0]",Dirty Dig Inn
dazzled,"[0, 0, 0, 0]",Dirty Dig Inn
sweep,"[5, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 9, 0, 0, 4]",Dirty Dig Inn
Once,"[0, 0, 0, 0, 53, 0, 0]",Dirty Dig Inn
unhappiness,"[0, 1]",Dirty Dig Inn
Jeroboam,"[0, 0, 0, 0]",Dirty Dig Inn
last,"[3, 0, 7, 0, 0, 0, 2, 5, 2, 0, 0, 0, 0, 0, 0, 26, 90, 0, 27, 51, 18, 2, 69, 0, 0, 0, 83, 21, 0]",Dirty Dig Inn
mouthpiece,"[0, 1, 14, 0]",Dirty Dig Inn
Yeah,"[0, 0]",Dirty Dig Inn
wasn't,[],Dirty Dig Inn
toothbrush,"[0, 0]",Dirty Dig Inn
handle,"[4, 6, 3, 8, 21, 20, 0, 0, 0, 17, 10, 4, 1, 3]",Dirty Dig Inn
purse,"[1, 0, 2, 0, 1]",Dirty Dig Inn
carrying,"[1, 0, 7, 17, 2, 0, 1, 0, 0, 0, 0, 7, 15, 43, 0, 0, 9, 0, 80, 2, 1, 36, 3, 6, 0, 0, 0, 4]",Dirty Dig Inn
sad,"[3, 0, 0, 0, 1, 5]",Dirty Dig Inn
Hardly,"[4, 1, 115, 11, 7]",Dirty Dig Inn
wheeled,"[0, 0, 2, 11, 0, 7, 5, 0]",Dirty Dig Inn
filter,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",Dirty Dig Inn
while,"[77, 1, 11, 1]",Dirty Dig Inn
of,[],Dirty Dig Inn
read,"[19, 1, 17, 44, 1, 4, 70, 4, 21, 2, 80, 24]",Dirty Dig Inn
beat,"[3, 3, 0, 7, 0, 0, 0, 0, 0, 0, 27, 23, 0, 0, 1, 6, 6, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 123, 0, 8, 0, 0, 0]",Dirty Dig Inn
contented,"[7, 0]",Dirty Dig Inn
ask,"[1, 0, 0, 5, 54, 80, 15, 0, 22, 6, 14, 0]",Dirty Dig Inn
sit,"[0, 0, 0, 12, 0, 8, 1, 10, 9]",Dirty Dig Inn
Perhaps,"[13, 18, 0, 13, 0, 0]",Dirty Dig Inn
That,[],Dirty Dig Inn
et,[],Dirty Dig Inn
woman's,[],Dirty Dig Inn
sweet,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]",Dirty Dig Inn
smiling,"[4, 0, 2, 0, 0, 4]",Dirty Dig Inn
eating,"[1, 0, 0, 1, 5, 0, 0, 0, 0, 1, 6, 0, 8, 0]",Dirty Dig Inn
tiredness,"[0, 1, 0]",Dirty Dig Inn
pretty,"[0, 0, 3, 19, 0, 17, 6, 0]",Dirty Dig Inn
Saturday,"[0, 0, 2]",Dirty Dig Inn
In,"[0, 0, 152, 0, 0, 2255, 1, 0, 2, 3]",Dirty Dig Inn
breathing,"[0, 0, 0, 0, 0, 0, 16, 0, 7, 2, 0, 0, 0, 0, 0]",Dirty Dig Inn
poor,"[0, 3, 0, 2, 0, 1, 0, 0, 28, 8, 0, 6]",Dirty Dig Inn
tousled,"[0, 0, 0, 0, 0, 0, 0, 0]",Dirty Dig Inn
think,"[0, 0, 37, 12, 15, 0, 0, 10, 5, 0, 0, 65, 12, 14, 0, 0, 0, 31, 2]",Dirty Dig Inn
made,"[1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 17, 0, 163, 51, 0, 0, 6, 0, 0, 127, 21, 4, 0, 9, 39, 0, 117, 0, 31, 0, 4, 113, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 18, 11, 9, 0, 0, 0, 26, 0, 1, 1, 5, 0, 0, 123, 0, 9, 0, 0, 0, 80, 492, 16]",Dirty Dig Inn
230,[],Dirty Dig Inn
speaking,"[5, 6, 0, 0, 0, 14, 0, 2, 26, 14, 0, 0]",Dirty Dig Inn
name,"[0, 6, 22, 31, 3, 0, 0, 113, 0, 3, 1, 0, 2, 4, 21, 25, 0, 9, 0, 0, 0, 6, 0]",Dirty Dig Inn
comfortably,"[4, 82]",Dirty Dig Inn
rushed,"[1, 0, 0, 30, 14, 4, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0]",Dirty Dig Inn
free,"[0, 7, 0, 4, 0, 0, 3, 2, 7, 2, 0, 5, 1, 0, 3, 0, 0, 0, 4, 0, 0, 22, 0, 0, 1, 1, 1, 0, 0, 1, 0, 4]",Dirty Dig Inn
long,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0]",Dirty Dig Inn
many,[94],Dirty Dig Inn
),[],Dirty Dig Inn
reconciled,"[0, 3, 1, 5, 0, 0, 0, 0, 0, 1, 4]",Dirty Dig Inn
drunker,"[5, 0, 0]",Dirty Dig Inn
clear,"[0, 29, 0, 8, 0, 0, 0, 3, 0, 38, 18, 0, 2, 0, 0, 0, 47, 0, 0, 1, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 113, 0, 0, 0, 0, 0, 2, 0, 0, 0, 26, 0, 12, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2]",Dirty Dig Inn
human,"[173, 0, 49, 0]",Dirty Dig Inn
dozed,"[0, 0, 0]",Dirty Dig Inn
little,"[0, 1, 3, 3, 0, 99, 28, 67, 0, 0, 0, 0, 0, 0]",Dirty Dig Inn
raised,"[0, 8, 2, 3, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 1, 0, 0, 0, 48, 3, 1, 0, 7, 1, 14, 0, 3, 0, 0, 0, 12, 1, 0, 16]",Dirty Dig Inn
late,"[8, 0, 11, 0, 33, 2, 30, 15, 0, 1, 1, 0, 15, 10]",Dirty Dig Inn
thin,"[0, 0, 3, 0, 0, 20, 0, 1, 0, 0, 14, 5, 0, 2, 2, 3, 0, 2]",Dirty Dig Inn
self-confident,"[0, 0]",Dirty Dig Inn
--,[],Dirty Dig Inn
table,"[0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0]",Dirty Dig Inn
next,"[47, 20, 0, 37, 0, 0]",Dirty Dig Inn
urgency,"[0, 0, 0]",Dirty Dig Inn
picked,"[0, 0, 0, 0, 11, 0, 0, 9, 8, 18, 5, 0, 0]",Dirty Dig Inn
suck,"[1, 0, 0, 0, 0, 0, 0, 0, 6, 2, 0, 0, 2, 0, 0, 9, 0, 0, 0, 0, 0]",Dirty Dig Inn
falling,"[2, 0, 0, 4, 13, 0, 4, 0, 47, 3, 0, 1, 0, 20, 0, 0, 0, 84, 4, 1, 12, 1]",Dirty Dig Inn
came,"[0, 42, 0, 0, 163, 0, 0, 20, 0, 0, 3, 22, 84, 3, 3, 123, 11, 0, 12, 1]",Dirty Dig Inn
nymphomaniac,"[0, 0, 0]",Dirty Dig Inn
beautiful,[16],Dirty Dig Inn
handsome,"[7, 0, 0, 13, 0, 0, 0, 0, 0, 0, 53, 0, 0, 2]",Dirty Dig Inn
bleak,"[0, 2, 21, 3, 0, 2, 5, 1, 4]",Dirty Dig Inn
But,"[211, 25, 409, 115, 11]",Dirty Dig Inn
mind,"[50, 73, 0, 0, 0, 1, 0, 0, 31, 0, 4, 0, 0, 0, 5, 14]",Dirty Dig Inn
park,"[0, 2, 20, 0, 0, 0, 0, 4, 0, 0, 8]",Dirty Dig Inn
saw,"[13, 6, 1, 0, 8, 0, 11, 1, 0, 4, 22, 0, 1, 0, 59, 0, 15, 0, 4, 0, 59, 10, 4, 0, 0, 8, 3, 0, 12, 0, 2, 0, 17, 0, 0, 7, 0, 0, 17, 1, 3, 55, 0, 0, 1, 0, 2, 7, 0, 0, 20, 38, 0, 0, 0, 6, 4, 49, 5, 102, 19]",Dirty Dig Inn
putains,[],Dirty Dig Inn
touching,"[0, 11, 2, 0, 2, 3, 2, 1, 3, 0, 0, 3, 12, 0, 2, 0, 0, 1, 0, 3, 0, 11, 5, 0, 7, 0, 3, 0, 0, 0, 19]",Dirty Dig Inn
plane,"[0, 0, 0, 14, 0, 4, 0, 18, 12, 0, 10, 0]",Dirty Dig Inn
tilted,"[1, 0, 1, 3, 2, 0, 2, 0, 0, 2, 0, 0, 2, 0, 7, 1]",Dirty Dig Inn
awfully,"[0, 0, 0, 0, 1, 0, 2, 0, 0, 2]",Dirty Dig Inn
place,"[37, 1, 0, 0, 4, 0, 34, 7, 0, 3, 14, 46, 0, 7, 1, 29, 2, 0, 1, 10, 72, 10, 43, 51, 17, 6, 3, 0, 0, 1, 54, 0, 16, 4, 19, 16, 0, 12, 12, 0, 43, 21, 2]",Dirty Dig Inn
put,"[46, 3, 0, 19, 5, 4, 29, 0, 0, 0, 0, 1, 34, 1, 0, 72, 51]",Dirty Dig Inn
Louvre,"[0, 0, 0, 0, 1]",Dirty Dig Inn
hazy,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",Dirty Dig Inn
stayed,"[16, 0, 0, 2, 13, 13, 0, 1, 16, 0, 0, 0, 0, 1, 1, 6, 0, 0]",Dirty Dig Inn
no,"[0, 0, 266, 50, 0]",Dirty Dig Inn
said,"[0, 12, 49, 316, 70, 1, 0, 0, 21, 0, 0, 34, 0, 0, 39, 0, 0]",Dirty Dig Inn
until,[],Dirty Dig Inn
tactful,"[0, 0]",Dirty Dig Inn
dark,"[0, 1, 0, 13, 2, 1, 0, 3, 1, 0, 0, 0, 0, 0, 2, 1, 8, 31, 0, 8, 1, 1, 51, 1, 0, 0, 0, 0, 5, 21, 0, 0, 0]",Dirty Dig Inn
snowing,"[0, 0, 0, 0, 0, 13]",Dirty Dig Inn
used,"[0, 0, 6, 1, 0, 0, 0, 43, 1, 66, 0, 0, 1, 0, 7]",Dirty Dig Inn
walking,"[0, 8, 17, 0]",Dirty Dig Inn
filled,"[0, 0, 0, 1, 1, 0, 19, 1, 15, 7, 80, 0, 0]",Dirty Dig Inn
was,"[0, 12, 1, 11, 15, 6, 722, 0, 0, 26, 0, 21, 0, 6, 3]",Dirty Dig Inn
Allons,[],Dirty Dig Inn
bottom,"[0, 0, 1, 0, 0, 0, 4, 0, 12, 0, 1, 0, 0, 0, 7, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 38, 12, 0, 13, 0, 0, 3, 235, 0, 0]",Dirty Dig Inn
After,"[0, 33, 0, 3, 89, 0]",Dirty Dig Inn
brought,"[1, 23, 0, 0, 1, 0, 4, 1, 123, 1, 9, 127, 32, 80, 0, 0, 18]",Dirty Dig Inn
soon,"[2, 0, 20, 3]",Dirty Dig Inn
infinite,"[0, 0, 0, 0, 0, 43, 2, 0, 0, 0, 2, 1, 0]",Dirty Dig Inn
Ah,[],Dirty Dig Inn
positive,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 21, 0, 3, 6, 0]",Dirty Dig Inn
can,"[0, 0, 1, 0, 1, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 3, 7, 0, 0, 1, 1, 0, 4, 29, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 38, 0, 0, 0, 12, 0, 13, 0, 0, 0, 0, 0, 0, 0, 3, 235, 0, 0, 0]",Dirty Dig Inn
so,"[0, 3, 12, 22, 0, 17, 0, 177, 0, 228, 0, 0]",Dirty Dig Inn
presenting,"[3, 0, 0, 0, 44, 0, 62, 51, 11, 36, 0, 6, 5, 3, 2, 6, 6, 2, 0, 0]",Dirty Dig Inn
soldier,[3],Dirty Dig Inn
poise,"[26, 0, 0, 0, 3, 1, 4]",Dirty Dig Inn
``,[],Dirty Dig Inn
less,"[0, 0, 0, 68]",Dirty Dig Inn
hell,"[0, 0, 14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0]",Dirty Dig Inn
estimate,"[4, 0, 3, 0, 31, 9, 1, 1, 22, 12, 0, 0, 0, 0]",Dirty Dig Inn
changed,"[5, 5, 10, 3, 34, 0, 10, 1, 7, 0, 1, 6, 0]",Dirty Dig Inn
air,"[0, 5, 26, 0, 24, 0, 0, 0, 2, 13, 0, 10, 0, 0, 0, 1, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0]",Dirty Dig Inn
smiled,[4],Dirty Dig Inn
sadly,"[0, 0, 0, 2, 2]",Dirty Dig Inn
posture,"[19, 0, 0, 6, 0, 8, 0, 10, 3, 1, 0, 18, 0]",Dirty Dig Inn
very,"[40, 1, 5, 33, 81, 0]",Dirty Dig Inn
alone,"[211, 13, 2, 1, 0, 3, 0, 0, 0, 11, 17, 3, 3, 10]",Dirty Dig Inn
cool,"[0, 0, 0, 0, 0, 0, 3, 0, 4, 1]",Dirty Dig Inn
folded,"[27, 0, 0, 0, 0, 0, 2, 0]",Dirty Dig Inn
.,[],Dirty Dig Inn
beauty,"[0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 3, 0]",Dirty Dig Inn
beside,[],Dirty Dig Inn
Montmartre,[0],Dirty Dig Inn
showed,"[37, 8, 0, 1, 0, 44, 21, 7, 1, 19, 36, 6, 0, 7, 1, 0, 1, 3, 3, 0, 20, 15, 0, 1]",Dirty Dig Inn
smoke,"[0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 4, 0, 10, 0, 0, 0, 0, 7, 0]",Dirty Dig Inn
enthusiasm,"[2, 0, 0]",Dirty Dig Inn
found,"[0, 13, 7, 2, 0, 0, 1, 1, 8, 14, 3, 0, 1, 8, 59, 0, 17, 4, 3, 37, 1, 0, 0, 7, 1, 3, 3, 55, 0, 21, 0, 123, 0, 0, 5, 102]",Dirty Dig Inn
scar,"[0, 0, 10, 0, 0, 1, 0, 3]",Dirty Dig Inn
Yes,[10],Dirty Dig Inn
machines,"[47, 8, 0, 8, 0, 0, 7]",Dirty Dig Inn
could,[],Dirty Dig Inn
each,"[81, 0, 0, 0, 0]",Dirty Dig Inn
squeezed,"[10, 0, 0, 1, 0, 1, 0, 0, 8, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 1, 2, 0, 5, 1, 0, 0, 6, 0, 14, 0]",Dirty Dig Inn
first,"[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 1, 169, 0, 19, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",Dirty Dig Inn
While,"[77, 1, 11, 1]",Dirty Dig Inn
washing,"[0, 3, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",Dirty Dig Inn
My,[],Dirty Dig Inn
from,[],Dirty Dig Inn
up,"[0, 4, 0, 3, 307, 0]",Dirty Dig Inn
played,"[0, 0, 0, 0, 0, 0, 22, 43, 127, 4, 0, 0, 23, 0, 1, 3, 4, 0, 6, 18, 0, 0, 0, 0, 19]",Dirty Dig Inn
waiter,"[0, 1]",Dirty Dig Inn
humorous,"[7, 0]",Dirty Dig Inn
drew,"[1, 0, 3, 0, 0, 0, 24, 0, 7, 0, 3, 0, 1, 0, 0, 43, 0, 0, 1, 0, 0, 5, 113, 0, 4, 4, 4, 0, 0, 0, 0, 2, 0, 0, 0, 12, 5, 123, 9, 0, 0, 14, 6]",Dirty Dig Inn
Pils,[],Dirty Dig Inn
thirty-five,"[0, 0, 2]",Dirty Dig Inn
them,[],Dirty Dig Inn
time,"[1, 0, 3, 188, 0, 0, 0, 0, 1]",Dirty Dig Inn
assuaged,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0]",Dirty Dig Inn
Elysees,[],Dirty Dig Inn
called,"[2, 0, 12, 4, 0, 8, 31, 1, 5, 1, 2, 0, 0, 0, 0, 0, 4, 6, 0, 11, 25, 10, 0, 0, 9, 0]",Dirty Dig Inn
kiss,"[0, 1, 0, 0, 0, 0]",Dirty Dig Inn
bullet,"[5, 0, 5, 7, 0, 0, 0]",Dirty Dig Inn
amount,"[84, 42, 0, 8, 4, 0, 12, 0, 5, 22]",Dirty Dig Inn
hard-boiled,"[0, 0, 0, 0, 0]",Dirty Dig Inn
snow,"[1, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 13]",Dirty Dig Inn
acceptance,"[0, 0, 0, 0, 0, 0, 5, 0]",Dirty Dig Inn
morning,"[2, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Dirty Dig Inn
nine,"[3, 0, 0, 8, 0, 11, 0, 0, 0, 0, 0]",Dirty Dig Inn
has,"[7, 49, 4, 4, 0, 17, 1, 0, 0, 1, 51, 51, 6, 2, 6, 0, 111, 0, 113, 18, 0, 3, 6, 0, 123, 2, 0, 80, 492]",Dirty Dig Inn
and,[],Dirty Dig Inn
same,"[0, 176, 88, 0, 3, 0, 0, 0]",Dirty Dig Inn
deeply,"[2, 15, 7]",Dirty Dig Inn
around,"[2, 0, 3, 0, 0, 237, 6, 0, 85, 182]",Dirty Dig Inn
yielding-Mediterranian-woman-,[],Dirty Dig Inn
myself,[],Dirty Dig Inn
J'ai,[],Dirty Dig Inn
snowy,"[0, 0, 0, 36, 0]",Dirty Dig Inn
aqua-lung,"[0, 0, 0]",Dirty Dig Inn
me,"[0, 0, 0]",Dirty Dig Inn
Anyway,"[0, 0, 6, 3, 0, 0]",Dirty Dig Inn
therapeutic,"[0, 0, 0, 5, 2, 3, 0, 0, 0]",Dirty Dig Inn
money,[36],Dirty Dig Inn
shaved,"[0, 1, 3, 0, 18, 0]",Dirty Dig Inn
Suzanne,[],Dirty Dig Inn
Stephen,"[0, 0]",Dirty Dig Inn
This,[],Dirty Dig Inn
gently,"[2, 6, 7, 0]",Dirty Dig Inn
act,"[42, 0, 24, 0, 163, 0, 0, 0, 22, 127, 0, 37, 23, 0, 6, 1, 3, 0, 5, 19]",Dirty Dig Inn
where,[],Dirty Dig Inn
Why,"[40, 0]",Dirty Dig Inn
couldn't,[],Dirty Dig Inn
Her,[],Dirty Dig Inn
it,"[0, 0]",Dirty Dig Inn
glad,"[19, 0, 4, 0, 0, 0]",Dirty Dig Inn
Pretty,"[0, 0, 3, 19, 0, 17, 6, 0]",Dirty Dig Inn
another,"[0, 61]",Dirty Dig Inn
looked,"[62, 10, 0, 0, 102, 5, 26, 3, 0, 41, 15, 4, 4, 7, 7, 59, 0]",Dirty Dig Inn
remove,"[7, 0, 1, 0, 0, 0, 102, 0, 2, 1, 0, 1, 8, 21, 80, 0]",Dirty Dig Inn
Rome,"[0, 0, 5, 0, 0]",Dirty Dig Inn
