w,vector_uso
Thinking,"[15, 0, 0, 37, 12, 15, 0, 0, 0, 10, 5, 0, 65, 0, 2, 12, 67, 4, 0, 14, 5, 0, 0, 0, 0, 31, 0]",The Murders
sherry,[0],The Murders
moment,"[5, 13, 3, 0, 24, 0, 40, 6, 45, 0]",The Murders
If,[],The Murders
coin,"[0, 1, 1]",The Murders
ridiculous,"[3, 0, 4, 0, 0, 0, 0, 0, 0, 3, 1, 0]",The Murders
along,"[839, 37]",The Murders
memorized,"[4, 0, 1, 0]",The Murders
once,"[0, 0, 0, 0, 53, 0, 0]",The Murders
Wells's,[],The Murders
reason,"[4, 0, 1, 21, 0, 5, 2, 0, 9, 30, 18]",The Murders
drink,"[2, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0]",The Murders
habitat,"[1, 0]",The Murders
reassured,"[1, 1, 1]",The Murders
Lemon,"[0, 0, 0, 0, 1, 0, 0]",The Murders
triple-checked,[],The Murders
twice,"[0, 13, 5]",The Murders
painted,"[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0]",The Murders
intervals,"[0, 1, 0, 0]",The Murders
set,"[0, 0, 13, 0, 0, 0, 0, 0, 1, 0, 1, 0, 46, 0, 0, 0, 8, 0, 10, 163, 7, 0, 0, 0, 29, 0, 0, 0, 21, 0, 2, 0, 0, 72, 51, 1, 6, 0, 2, 6, 12, 1, 8, 0, 0, 0, 4, 0, 2, 19, 2, 1, 0, 7, 19, 0, 0, 0, 0, 9, 10]",The Murders
weren't,[],The Murders
Winsett,[],The Murders
won't,[],The Murders
Gloves,"[0, 0, 0, 4, 0]",The Murders
City,"[0, 44, 0]",The Murders
after,"[0, 33, 0, 3, 89, 0]",The Murders
mattered,"[1, 7, 29]",The Murders
work,"[0, 0, 1, 6, 3, 24, 12, 0, 6, 0, 0, 13, 22, 127, 90, 43, 0, 39, 0, 0, 0, 0, 23, 1, 37, 3, 113, 0, 0, 0, 0, 5, 2, 18, 0, 0, 1, 9, 0, 0, 12]",The Murders
working,"[0, 0, 1, 6, 0, 3, 12, 0, 6, 0, 13, 22, 127, 90, 43, 17, 0, 39, 0, 0, 0, 23, 1, 37, 3, 113, 0, 0, 2, 5, 1, 2, 18, 0, 9, 1, 0, 0, 0, 0, 12]",The Murders
her,[],The Murders
six,"[24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]",The Murders
out,"[0, 309, 1, 2, 0, 0, 0, 0, 0, 0, 0, 4, 40, 0, 0]",The Murders
shook,"[4, 11, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 17]",The Murders
",",[],The Murders
set-up,[],The Murders
unpadded,[],The Murders
Nice,"[1, 0, 0, 1, 0, 1, 0, 0, 4, 11]",The Murders
background,"[0, 1, 0, 21, 0, 5, 0, 8, 0, 4, 0, 0]",The Murders
days,"[56, 0, 0, 1, 0, 0, 0, 0, 1, 7, 36, 0, 0, 133]",The Murders
otherwise,"[5, 0, 3]",The Murders
cause,"[5, 10, 0, 0, 30, 16, 1, 163, 0, 0, 113, 7, 0, 11, 18, 35, 123, 11, 0, 492]",The Murders
stay,"[0, 0, 2, 13, 1, 6, 18, 1, 0, 1, 1, 0, 0, 1, 0, 0, 16, 13, 0, 16, 6, 0, 0, 0]",The Murders
Good,"[0, 25, 5, 82, 0, 24, 8, 0, 7, 0, 0, 0, 115, 8, 1, 134, 0, 7, 8, 0, 9, 23, 4, 1, 84, 0, 3, 2, 0, 0, 3, 0, 1, 2, 5, 0, 1]",The Murders
scene,"[12, 8, 3, 0, 20, 5, 0, 15, 17, 8, 1, 0, 0]",The Murders
!,[],The Murders
leaning,"[0, 0, 1, 1, 1, 3, 2, 43, 2, 0, 2, 0, 21, 1, 2, 0, 0, 1, 2]",The Murders
burning,"[0, 0, 3, 7, 20, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 29, 1, 0]",The Murders
kayo,"[0, 0, 0, 0, 0]",The Murders
match,"[0, 11, 11, 0, 2, 1, 4, 2, 0, 14, 0, 0, 12, 0, 2, 3, 0, 8, 1, 0, 3, 0, 0, 0, 0, 2, 6, 0, 19]",The Murders
deal,"[0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 2, 12, 0, 2, 4, 0, 4, 3, 0, 3, 8, 0, 0, 10, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 12, 1, 0, 0, 0, 2, 50, 4, 0, 0, 6, 0, 0, 0, 21, 20, 0, 0, 18, 2, 0, 17, 80, 10, 16, 1]",The Murders
blanket,"[0, 0, 8, 0, 0, 0, 0, 3, 3, 0, 4, 16]",The Murders
broke,"[0, 57, 0, 1, 0, 0, 18, 0, 2, 1, 6, 0, 13, 1, 0, 0, 1, 0, 0, 2, 47, 51, 0, 90, 0, 0, 12, 0, 0, 2, 1, 0, 0, 0, 7, 0, 6, 0, 1, 1, 0, 0, 7, 0, 0, 0, 0, 0, 3, 3, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 1, 11, 3, 0, 0, 4, 0, 0, 0, 0, 5, 0, 0]",The Murders
Less,"[0, 0, 0, 68]",The Murders
lend,"[1, 1, 4, 1, 1, 9, 18]",The Murders
Here's,[],The Murders
final,"[2, 0, 2, 83, 0, 21, 0]",The Murders
mileage,"[0, 0, 0, 0, 0]",The Murders
him,[],The Murders
swung,"[9, 1, 0, 0, 0, 0, 0, 4]",The Murders
maybe,"[13, 18, 0, 13, 0, 0]",The Murders
men,"[63, 0, 0, 0, 7, 0, 0, 173, 6, 0, 0, 4, 0, 0, 11, 0, 8, 96, 0, 11, 0, 0, 49, 0, 0, 1, 51]",The Murders
chord,"[1, 0, 0]",The Murders
scoop,"[0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 2, 0, 0, 0, 0, 7, 0, 0, 0, 0]",The Murders
swap,"[4, 0, 0, 0, 6]",The Murders
sister,"[17, 0, 1, 6, 0]",The Murders
my,[],The Murders
there,"[0, 0, 0, 0, 276, 0]",The Murders
Patchen's,[],The Murders
several,"[16, 4, 41]",The Murders
lead,"[0, 29, 0, 0, 0, 8, 2, 4, 7, 1, 0, 20, 0, 0, 0, 27, 3, 43, 0, 90, 0, 0, 0, 73, 0, 12, 0, 3, 0, 0, 16, 0, 0, 5, 12, 4, 9, 0, 32, 80]",The Murders
his,[],The Murders
wall,"[0, 14, 0, 0, 12, 0, 0, 1]",The Murders
comfortable,"[16, 0, 0, 5, 0, 1, 1, 0, 0]",The Murders
Kid,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 17, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]",The Murders
touched,"[0, 11, 2, 0, 3, 2, 1, 3, 0, 2, 3, 1, 12, 0, 0, 0, 0, 1, 0, 26, 3, 0, 3, 11, 5, 0, 7, 0, 3, 0, 0, 0, 19]",The Murders
wine,"[0, 0, 0, 2]",The Murders
blowing,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6]",The Murders
A.M.,"[2, 3, 0]",The Murders
another's,[],The Murders
on,"[839, 37]",The Murders
back,"[0, 0, 0, 0, 8, 0, 0, 0, 40, 0, 13, 1, 0, 162, 0, 1, 0, 0, 0, 2, 0, 0, 3, 13, 0, 5, 0, 0, 0, 0]",The Murders
score,"[0, 0, 0, 10, 2, 113, 0, 12, 2, 0, 0, 0, 21, 13, 9]",The Murders
had,"[7, 49, 4, 4, 0, 17, 1, 0, 1, 51, 51, 6, 2, 6, 0, 111, 0, 113, 18, 0, 3, 6, 123, 2, 0, 80, 492]",The Murders
week,"[0, 0, 33, 0]",The Murders
ourselves,[],The Murders
he'd,[],The Murders
even,"[1, 1, 0, 115, 10, 14, 14, 47, 8, 103, 0, 0]",The Murders
hypothetical,"[0, 0, 0, 0, 0, 0, 10, 0]",The Murders
deserted,"[3, 1, 2, 0, 5, 4, 0, 0]",The Murders
straw,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The Murders
left,"[1, 0, 0, 12, 2, 0, 0, 27, 20, 0, 0, 218, 51, 9, 0, 2, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32, 16]",The Murders
middle,"[0, 0, 0, 0, 0, 3, 0, 11, 15, 20, 23]",The Murders
Shall,[],The Murders
Cool,"[0, 0, 0, 0, 0, 0, 3, 0, 4, 1]",The Murders
case,"[12, 0, 0, 0, 0, 1, 62, 0, 0, 0, 16, 0, 0, 10, 0, 0, 0, 25, 0, 7, 23, 0, 0, 8, 0, 18, 6, 35, 0, 0, 0, 0]",The Murders
last,"[3, 0, 7, 0, 0, 0, 2, 5, 2, 0, 0, 0, 0, 0, 0, 26, 90, 0, 27, 51, 18, 2, 69, 0, 0, 0, 83, 21, 0]",The Murders
flushed,"[4, 1, 0, 115, 0, 14, 1, 1, 0, 0, 1, 0, 0, 0, 10, 0, 0]",The Murders
party,"[15, 14, 0]",The Murders
th',[],The Murders
am,"[0, 0, 0, 0, 0, 0, 3, 0, 12, 21, 6, 26, 0, 1, 0, 6, 0, 0, 11, 722]",The Murders
point,"[37, 0, 3, 0, 4, 2, 14, 0, 44, 0, 0, 0, 3, 0, 0, 0, 7, 1, 0, 1, 0, 18, 0, 14, 6, 0, 11, 8, 72, 0, 73, 6, 0, 0, 0, 0, 16, 0, 0, 0, 2, 22, 5, 0, 0, 0, 0]",The Murders
while,"[77, 1, 11, 1]",The Murders
of,[],The Murders
read,"[19, 1, 17, 44, 1, 4, 70, 4, 21, 2, 80, 24]",The Murders
hold,"[0, 0, 1, 0, 1, 0, 2, 0, 17, 0, 0, 3, 12, 1, 51, 4, 0, 0, 0, 1, 1, 2, 0, 6, 0, 0, 0, 13, 1, 1, 1, 1, 5, 2, 5, 0, 0, 0, 0, 9, 0, 0, 113, 0, 3, 3, 80, 0, 1, 1, 4, 1, 492, 4, 0, 10, 6, 0, 3, 10, 38, 0, 0, 0, 0, 35, 2, 0, 6, 0, 0, 4, 10, 0, 7]",The Murders
That,[],The Murders
least,"[0, 46]",The Murders
record,"[1, 44, 1, 0, 0, 21, 0, 19, 12, 0, 0, 0, 12, 0, 0, 0, 0, 2, 0, 0, 0]",The Murders
In,"[0, 0, 152, 0, 0, 2255, 1, 0, 2, 3]",The Murders
handkerchief,"[0, 3, 0, 0]",The Murders
Two,"[0, 158, 0, 0, 26]",The Murders
shirt,[3],The Murders
commit,"[0, 3, 7, 51, 0, 8, 1, 10, 72, 51, 1, 0, 0, 0, 1, 6, 0, 0, 7]",The Murders
think,"[0, 0, 37, 12, 15, 0, 0, 10, 5, 0, 0, 65, 12, 14, 0, 0, 0, 31, 2]",The Murders
made,"[1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 17, 0, 163, 51, 0, 0, 6, 0, 0, 127, 21, 4, 0, 9, 39, 0, 117, 0, 31, 0, 4, 113, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 18, 11, 9, 0, 0, 0, 26, 0, 1, 1, 5, 0, 0, 123, 0, 9, 0, 0, 0, 80, 492, 16]",The Murders
fire,"[0, 2, 0, 3, 0, 0, 1, 0, 1, 9, 1, 1, 0, 0, 29, 0, 0, 0, 0, 3, 1, 1, 0, 2, 1, 0, 0, 1, 0, 7, 1, 0, 0, 0, 0, 235, 0]",The Murders
us,"[0, 0, 0, 5, 0, 0, 0, 0, 3, 0, 17, 14, 0]",The Murders
they're,[],The Murders
long,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0]",The Murders
matches,"[0, 11, 11, 0, 2, 1, 4, 2, 0, 14, 0, 0, 12, 0, 2, 3, 0, 8, 1, 0, 3, 0, 0, 0, 0, 2, 6, 0, 19]",The Murders
bring,"[1, 23, 0, 0, 1, 0, 4, 1, 123, 1, 9, 127, 32, 80, 0, 0, 18]",The Murders
drunker,"[5, 0, 0]",The Murders
little,"[0, 1, 3, 3, 0, 99, 28, 67, 0, 0, 0, 0, 0, 0]",The Murders
might,"[81, 58, 0]",The Murders
yuh,[],The Murders
both,[76],The Murders
talk,"[0, 0, 0, 0, 0, 0, 14, 14, 0, 0, 0, 0, 0, 0, 1, 14, 0, 4, 2, 26]",The Murders
fact,[74],The Murders
--,[],The Murders
Fifth,"[0, 0, 0, 0, 3]",The Murders
Patchen,[],The Murders
picked,"[0, 0, 0, 0, 11, 0, 0, 9, 8, 18, 5, 0, 0]",The Murders
clean,"[0, 0, 0, 18, 0, 0, 6, 0, 36, 47, 0, 0, 15, 0, 0, 1, 0, 8, 9, 0, 2, 4, 0, 26, 5, 0, 0]",The Murders
autopsy,"[0, 0, 0, 0, 0, 1, 0]",The Murders
named,"[6, 31, 3, 0, 0, 113, 0, 3, 1, 2, 4, 21, 25, 9, 0, 0, 0, 6, 0]",The Murders
But,"[211, 25, 409, 115, 11]",The Murders
that's,[],The Murders
Perfect,"[22, 0, 0, 0, 0, 1, 3, 9, 0, 0, 6, 0, 0, 0, 2, 12, 2, 0]",The Murders
From,[],The Murders
will,"[0, 0, 218, 0, 32]",The Murders
saw,"[13, 6, 1, 0, 8, 0, 11, 1, 0, 4, 22, 0, 1, 0, 59, 0, 15, 0, 4, 0, 59, 10, 4, 0, 0, 8, 3, 0, 12, 0, 2, 0, 17, 0, 0, 7, 0, 0, 17, 1, 3, 55, 0, 0, 1, 0, 2, 7, 0, 0, 20, 38, 0, 0, 0, 6, 4, 49, 5, 102, 19]",The Murders
killed,"[146, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 9, 0, 0]",The Murders
hundred,"[1, 13, 23, 0, 11, 0, 0]",The Murders
blow,"[0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 0, 4, 0, 0, 2, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 6, 0]",The Murders
place,"[37, 1, 0, 0, 4, 0, 34, 7, 0, 3, 14, 46, 0, 7, 1, 29, 2, 0, 1, 10, 72, 10, 43, 51, 17, 6, 3, 0, 0, 1, 54, 0, 16, 4, 19, 16, 0, 12, 12, 0, 43, 21, 2]",The Murders
put,"[46, 3, 0, 19, 5, 4, 29, 0, 0, 0, 0, 1, 34, 1, 0, 72, 51]",The Murders
Pops,"[0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 146, 0, 19, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",The Murders
stayed,"[16, 0, 0, 2, 13, 13, 0, 1, 16, 0, 0, 0, 0, 1, 1, 6, 0, 0]",The Murders
said,"[0, 12, 49, 316, 70, 1, 0, 0, 21, 0, 0, 34, 0, 0, 39, 0, 0]",The Murders
no,"[0, 0, 266, 50, 0]",The Murders
flicking,"[1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0]",The Murders
until,[],The Murders
dark,"[0, 1, 0, 13, 2, 1, 0, 3, 1, 0, 0, 0, 0, 0, 2, 1, 8, 31, 0, 8, 1, 1, 51, 1, 0, 0, 0, 0, 5, 21, 0, 0, 0]",The Murders
used,"[0, 0, 6, 1, 0, 0, 0, 43, 1, 66, 0, 0, 1, 0, 7]",The Murders
D-night,[],The Murders
was,"[0, 12, 1, 11, 15, 6, 722, 0, 0, 26, 0, 21, 0, 6, 3]",The Murders
digging,"[0, 0, 1, 0, 3, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",The Murders
wooden,[2],The Murders
His,[],The Murders
date,"[0, 7, 0, 0, 3, 0, 0, 0, 0, 102]",The Murders
public,"[96, 35, 0]",The Murders
bought,"[2, 0, 21, 0, 0]",The Murders
thing,"[0, 53, 29]",The Murders
brought,"[1, 23, 0, 0, 1, 0, 4, 1, 123, 1, 9, 127, 32, 80, 0, 0, 18]",The Murders
rooms,"[0, 0, 3, 123, 15, 31]",The Murders
killing,"[0, 0, 0, 9, 0, 0, 0, 146, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",The Murders
rendezvous,"[1, 0]",The Murders
against,[],The Murders
so,"[0, 3, 12, 22, 0, 17, 0, 177, 0, 228, 0, 0]",The Murders
can,"[0, 0, 1, 0, 1, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 3, 7, 0, 0, 1, 1, 0, 4, 29, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 38, 0, 0, 0, 12, 0, 13, 0, 0, 0, 0, 0, 0, 0, 3, 235, 0, 0, 0]",The Murders
anything,[],The Murders
pipe,"[0, 6, 0, 2, 0, 0, 0, 0, 2, 1]",The Murders
``,[],The Murders
less,"[0, 0, 0, 68]",The Murders
between,"[83, 0, 0]",The Murders
try,"[8, 0, 7, 22, 10, 12, 0, 4, 0, 0, 1, 15, 18, 0, 3, 2, 9, 1, 7, 1, 0]",The Murders
struck,"[0, 0, 0, 0, 0, 1, 6, 0, 21, 0, 0, 0, 20, 3, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 7, 1, 0, 80, 19, 0]",The Murders
We've,[],The Murders
kill,"[146, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 9, 0, 0]",The Murders
group,"[30, 0, 1, 0, 0, 0]",The Murders
Men,"[63, 0, 0, 0, 7, 0, 0, 173, 6, 0, 0, 4, 0, 0, 11, 0, 8, 96, 0, 11, 0, 0, 49, 0, 0, 1, 51]",The Murders
.,[],The Murders
beside,[],The Murders
whenever,[],The Murders
man,"[0, 0, 0, 7, 0, 173, 6, 0, 0, 4, 0, 0, 11, 8, 96, 0, 11, 0, 49, 0, 0, 1]",The Murders
waist,"[0, 0, 2]",The Murders
buddy,"[0, 16, 0, 1, 1, 0]",The Murders
found,"[0, 13, 7, 2, 0, 0, 1, 1, 8, 14, 3, 0, 1, 8, 59, 0, 17, 4, 3, 37, 1, 0, 0, 7, 1, 3, 3, 55, 0, 21, 0, 123, 0, 0, 5, 102]",The Murders
Pops's,[],The Murders
smoothly,"[1, 0]",The Murders
consisted,"[0, 2, 0, 8, 3]",The Murders
reminded,"[0, 1, 4]",The Murders
could,[],The Murders
natural,"[25, 0, 0, 1, 0, 1, 13, 4]",The Murders
first,"[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 1, 169, 0, 19, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",The Murders
thoroughly,"[0, 1, 7, 134]",The Murders
sidewise,"[0, 1, 1]",The Murders
piece,"[0, 77, 24, 0, 1, 47, 0, 173, 0, 0, 0, 0, 0, 11, 0, 1, 9, 6, 0, 0, 0, 0, 1]",The Murders
from,[],The Murders
big,"[7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 30, 2, 0, 0, 18, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 61, 53, 1, 0, 19, 0, 0, 0, 0, 0, 13]",The Murders
Wearing,"[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 13, 2, 1, 0, 0, 6, 2, 1, 0, 7, 0]",The Murders
up,"[0, 4, 0, 3, 307, 0]",The Murders
rough,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 1, 0, 1, 0, 0, 0]",The Murders
drew,"[1, 0, 3, 0, 0, 0, 24, 0, 7, 0, 3, 0, 1, 0, 0, 43, 0, 0, 1, 0, 0, 5, 113, 0, 4, 4, 4, 0, 0, 0, 0, 2, 0, 0, 0, 12, 5, 123, 9, 0, 0, 14, 6]",The Murders
things,"[50, 53, 0, 29]",The Murders
time,"[1, 0, 3, 188, 0, 0, 0, 0, 1]",The Murders
them,[],The Murders
seat,"[0, 0, 1, 0, 0, 4, 0, 10, 1, 0, 7, 0, 1, 0, 72, 0, 0, 0, 0, 1, 3, 0, 38, 12, 0, 13, 0, 0, 0, 3, 235, 0, 0]",The Murders
Charlie,[],The Murders
called,"[2, 0, 12, 4, 0, 8, 31, 1, 5, 1, 2, 0, 0, 0, 0, 0, 4, 6, 0, 11, 25, 10, 0, 0, 9, 0]",The Murders
say,"[12, 49, 70, 1, 0, 0, 21, 0, 0, 34, 0, 0, 39, 0]",The Murders
leave,"[1, 0, 0, 12, 0, 27, 20, 0, 218, 51, 9, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 32, 16]",The Murders
whether,[],The Murders
room,"[123, 0, 31, 15]",The Murders
he's,[],The Murders
times,"[1, 0, 3, 0, 188, 0, 0, 0, 0, 1, 29]",The Murders
morning,"[2, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Murders
drinks,"[2, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0]",The Murders
stood,"[3, 0, 6, 0, 0, 0, 0, 0, 0, 19, 5, 0, 0, 13, 2, 0, 0]",The Murders
and,[],The Murders
same,"[0, 176, 88, 0, 3, 0, 0, 0]",The Murders
diagrams,"[7, 1]",The Murders
hurry,"[1, 1, 14, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0]",The Murders
around,"[2, 0, 3, 0, 0, 237, 6, 0, 85, 182]",The Murders
myself,[],The Murders
did,"[46, 163, 1, 3, 0, 0, 0, 0, 0, 22, 0, 9, 25, 113, 0, 6, 1, 5, 0, 0, 18, 84, 3, 6]",The Murders
also,"[121, 2, 3, 0, 118]",The Murders
me,"[0, 0, 0]",The Murders
hung,"[2, 0, 20, 0, 0, 3, 1, 0, 4, 0]",The Murders
cement,"[0, 0]",The Murders
let,"[0, 0, 0, 5, 10, 0, 51, 1, 12, 0, 123, 1, 0, 492, 0]",The Murders
money,[36],The Murders
ledge,"[0, 2]",The Murders
This,[],The Murders
retain,"[13, 0, 0, 35, 0, 0, 17]",The Murders
where,[],The Murders
whispered,"[2, 2]",The Murders
quite,"[0, 40, 28, 0]",The Murders
it,"[0, 0]",The Murders
irregular,"[0, 0, 0, 0, 0, 0, 0, 3, 40, 0]",The Murders
arrangements,"[0, 11, 1, 23, 4, 4, 0, 8, 0]",The Murders
another,"[0, 61]",The Murders
trial,"[0, 10, 0, 0, 43, 0, 18]",The Murders
looked,"[62, 10, 0, 0, 102, 5, 26, 3, 0, 41, 15, 4, 4, 7, 7, 59, 0]",The Murders
still,"[2, 1, 0, 11, 0, 2, 6, 0, 0, 6, 6, 4, 0, 0, 3, 47, 3, 0, 0, 0, 0, 35, 0, 115, 0, 9, 103, 0, 1, 12, 0, 0, 0, 0, 2, 0, 0, 0]",The Murders
front,"[0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 41, 0, 0, 16, 62, 59]",The Murders
Radic,[],The Murders
straightened,"[0, 0, 0, 0, 2, 0, 0, 0, 0]",The Murders
including,"[0, 10, 9]",The Murders
I'll,[],The Murders
something,[],The Murders
words,"[0, 0, 18, 0, 0, 2, 3, 0, 1, 2, 4, 0, 0, 37, 11, 1, 3, 4, 4, 2, 0, 7, 1, 0, 1, 1, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0]",The Murders
ahead,"[0, 14, 0, 0, 0, 0, 0, 0, 9, 0, 1, 9, 123]",The Murders
Well,"[134, 5, 4, 20, 0, 0, 82, 1, 2, 1, 0]",The Murders
murdered,"[0, 7, 1, 3, 0, 0, 102, 0, 0, 2, 21]",The Murders
;,[],The Murders
I'm,[],The Murders
citizen,[3],The Murders
keep,"[7, 4, 1, 0, 1, 0, 33, 0, 17, 0, 0, 0, 2, 0, 13, 0, 5, 4, 0, 0, 0, 1, 0, 0, 1, 13, 0, 0, 35]",The Murders
fuzz,"[2, 2, 4, 5, 0, 27, 0, 0]",The Murders
finished,"[22, 3, 51, 10, 0, 0, 0, 18, 0, 2, 0, 0, 0, 0, 0]",The Murders
too,"[1, 121, 2, 3, 0, 0, 118, 0]",The Murders
take,"[0, 5, 0, 0, 0, 1, 21, 0, 0, 13, 0, 22, 0, 2, 6, 7, 0, 24, 3, 3, 1, 0, 0, 0, 1, 20, 4, 4, 3, 1, 10, 6, 1, 4, 7, 0, 2, 7, 0, 5, 14, 16, 9, 0, 0, 113, 5, 6, 5, 9, 2, 0, 0, 11, 0, 18, 1, 17, 16, 0, 5, 5, 10, 20, 54, 1, 1, 6, 123, 80, 492, 3]",The Murders
careful,"[6, 0, 0, 4, 1]",The Murders
don't,[],The Murders
haven't,[],The Murders
short,"[0, 27, 28, 0, 1, 0, 0, 0, 47, 0, 0, 2, 8, 0, 0, 0, 99, 0, 2, 0, 20, 0, 6, 4]",The Murders
hesitated,"[0, 0, 2, 3]",The Murders
forward,"[1, 0, 14, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 9, 0]",The Murders
different,"[0, 24, 1]",The Murders
an',[],The Murders
completely,"[13, 24, 352, 6, 2, 2, 28]",The Murders
by,"[7, 497, 39, 40]",The Murders
light,"[0, 3, 0, 0, 0, 0, 0, 0, 0, 28, 3, 0, 18, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 47, 1, 0, 0, 0, 0, 0, 4, 0, 1, 0, 20, 0, 0, 0, 0, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8]",The Murders
sitting,"[0, 0, 0, 12, 0, 0, 12, 0, 8, 0, 1, 10, 3, 9]",The Murders
stuck,"[0, 0, 0, 0, 0, 1, 23, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 0, 1, 123, 1, 0, 0, 3]",The Murders
neither,[10],The Murders
trying,"[8, 0, 7, 22, 12, 0, 4, 0, 1, 15, 29, 18, 0, 3, 2, 9, 1, 0, 7, 0, 1, 0]",The Murders
Jist,[],The Murders
fall,"[2, 0, 0, 4, 0, 0, 6, 13, 0, 4, 1, 0, 9, 0, 0, 47, 0, 0, 0, 3, 0, 0, 3, 0, 2, 1, 0, 0, 20, 0, 4, 0, 0, 0, 0, 0, 0, 84, 1, 0, 0, 12, 1, 0, 0]",The Murders
pad,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Murders
later,"[0, 11, 33, 0, 4, 3, 30, 15, 89, 0, 1, 1, 0, 0, 10]",The Murders
with,[],The Murders
length,"[9, 16, 0]",The Murders
fell,"[1, 0, 2, 0, 0, 0, 13, 0, 2, 4, 9, 0, 47, 6, 3, 0, 1, 0, 20, 0, 0, 1, 20, 0, 0, 0, 0, 5, 84, 1, 12, 1, 0, 3]",The Murders
safe,"[134, 13, 4, 0, 3, 0, 8, 0]",The Murders
night,"[1, 0, 31, 51, 0]",The Murders
fifty,"[0, 0, 0, 3, 12]",The Murders
loosely,"[1, 12, 0, 0, 2]",The Murders
enthusiastic,[6],The Murders
drinking,"[0, 0, 8, 0, 0, 0, 0, 0, 1, 0, 0, 0, 15, 0, 0, 0]",The Murders
nobody,"[0, 0, 7, 0]",The Murders
fingerprints,"[5, 0]",The Murders
lid,"[1, 1, 0, 12, 0]",The Murders
He'll,[],The Murders
