stopped,"[18, 0, 0, 0, 1, 20, 0, 0, 0, 0, 0, 0, 4, 15, 13, 6, 4, 0, 0, 51, 3, 2, 0, 0, 3, 0, 0, 1, 12, 0]",North Country School Cares for the Whole Child
enrichment,[0],North Country School Cares for the Whole Child
measures,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 12, 0, 1, 0, 12, 10, 4, 0, 1, 4, 0, 17, 0, 23, 12, 8]",North Country School Cares for the Whole Child
neither,[10],North Country School Cares for the Whole Child
student,"[3, 0, 0, 14, 0, 0]",North Country School Cares for the Whole Child
bodies,"[3, 0, 50, 1, 0, 2, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
about,"[0, 85, 3, 237, 0, 6, 2, 104, 18, 0, 0, 0, 66, 0, 182, 23, 0]",North Country School Cares for the Whole Child
appear,"[0, 3, 59, 26, 0]",North Country School Cares for the Whole Child
cans,"[4, 1, 0, 7, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 12, 3, 0, 0, 1, 0, 0, 0, 0, 0, 1, 38, 0, 235, 0, 0, 13, 3, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 1]",North Country School Cares for the Whole Child
kind,"[39, 18, 10, 2, 57, 0]",North Country School Cares for the Whole Child
frost,"[3, 0, 1, 0, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
eggs,"[0, 0, 1, 10, 0, 1, 1, 0, 2]",North Country School Cares for the Whole Child
leave,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 32, 16, 0, 1, 218, 0, 2, 0, 9, 0, 20, 1, 27, 51, 0]",North Country School Cares for the Whole Child
bear,"[0, 0, 0, 3, 6, 0, 15, 9, 3, 492, 0, 7, 13, 0, 0, 0, 0, 5, 0, 0, 6, 0, 19, 4, 9, 0, 0, 0, 6, 4, 2, 19, 2, 17]",North Country School Cares for the Whole Child
productive,"[6, 0, 0, 13, 1]",North Country School Cares for the Whole Child
corn,"[0, 0, 3, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
way,"[3, 0, 6, 31, 123, 8, 2, 0, 15, 27, 9, 0, 8]",North Country School Cares for the Whole Child
School,"[0, 0, 0, 69, 0, 7, 0, 0, 0, 1, 1]",North Country School Cares for the Whole Child
old,"[0, 10, 1, 0, 10, 0, 0, 0, 79, 11, 0, 9, 0]",North Country School Cares for the Whole Child
Finding,"[102, 8, 0, 14, 8, 55, 3, 0, 2, 37, 1, 7, 123, 0, 0, 0, 0, 0, 1, 5, 1, 17, 1, 3, 7, 4, 0, 0, 0]",North Country School Cares for the Whole Child
techniques,"[9, 1]",North Country School Cares for the Whole Child
it,"[0, 0]",North Country School Cares for the Whole Child
programs,"[2, 0, 2, 0, 15, 0, 0, 27, 0, 0, 0, 0]",North Country School Cares for the Whole Child
shredder,[0],North Country School Cares for the Whole Child
pointed,"[4, 72, 2, 0, 3, 0, 0, 7, 0, 0, 5, 0, 0, 0, 8, 73, 0, 0, 16, 37, 14, 1, 44, 11, 0, 0, 0]",North Country School Cares for the Whole Child
No,"[50, 0, 0, 266, 0]",North Country School Cares for the Whole Child
ordering,"[51, 21, 72, 0, 0, 0, 17, 0, 1, 0, 39, 1, 0, 34, 70, 3, 0, 12, 0, 1, 0, 0, 0]",North Country School Cares for the Whole Child
cereals,"[0, 5, 0, 0]",North Country School Cares for the Whole Child
vacations,"[2, 0]",North Country School Cares for the Whole Child
study,"[2, 0, 8, 0, 5, 0, 0, 127, 0, 5, 34, 2, 0, 0, 0, 10, 24, 80, 21, 0, 7, 4, 25, 2, 0, 0]",North Country School Cares for the Whole Child
grass,"[4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
fruit,"[2, 6]",North Country School Cares for the Whole Child
Salads,[1],North Country School Cares for the Whole Child
Organ,"[0, 0, 0, 0, 3, 0, 0]",North Country School Cares for the Whole Child
use,"[0, 0, 9, 0, 0, 0, 1, 6, 0, 0, 11, 1, 5, 2, 6, 0, 7, 1, 3, 66, 0, 0, 7]",North Country School Cares for the Whole Child
hold,"[2, 0, 0, 113, 3, 0, 0, 0, 0, 4, 2, 0, 492, 0, 1, 5, 0, 13, 1, 0, 1, 10, 0, 0, 1, 1, 0, 0, 3, 1, 4, 10, 6, 0, 2, 6, 0, 0, 1, 12, 6, 4, 9, 5, 1, 1, 10, 0, 0, 0, 0, 0, 1, 1, 80, 2, 1, 0, 35, 0, 0, 0, 7, 3, 38, 51, 0, 0, 0, 0, 17, 4, 0, 0, 3]",North Country School Cares for the Whole Child
allowed,"[16, 1, 1, 0, 0, 0, 0, 10, 6, 10, 0, 0, 51, 3, 12, 32]",North Country School Cares for the Whole Child
athletic,"[0, 0, 0]",North Country School Cares for the Whole Child
Adirondack,[],North Country School Cares for the Whole Child
grown,"[0, 0, 53, 0, 1, 1, 0, 7, 12, 3, 0, 12, 123, 0, 0, 10, 16, 2, 37, 8, 48]",North Country School Cares for the Whole Child
ordinary,"[10, 0, 8]",North Country School Cares for the Whole Child
tons,"[0, 3, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",North Country School Cares for the Whole Child
Lillian,[],North Country School Cares for the Whole Child
grain,"[0, 0, 5, 0, 1, 0, 0, 0]",North Country School Cares for the Whole Child
away,"[9, 7, 29, 102, 40, 309, 497]",North Country School Cares for the Whole Child
handed,"[50, 6, 51, 12, 11, 0, 0]",North Country School Cares for the Whole Child
locked,"[0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0]",North Country School Cares for the Whole Child
rotenone,[0],North Country School Cares for the Whole Child
farmers,"[9, 0, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
is,"[1, 12, 0, 21, 3, 6, 0, 26, 722, 6, 11, 0]",North Country School Cares for the Whole Child
their,[],North Country School Cares for the Whole Child
learned,"[0, 0, 0, 4, 0, 102, 15, 0, 0, 1, 14, 0, 12, 12, 3, 0, 0, 1, 1, 6, 0, 3, 24, 0, 80, 0, 21, 0, 4, 0, 5]",North Country School Cares for the Whole Child
year,"[0, 61, 12, 0]",North Country School Cares for the Whole Child
listens,"[0, 5, 15, 50, 0]",North Country School Cares for the Whole Child
helps,"[3, 9, 3, 7, 0, 0, 0, 19, 1, 0, 41, 1]",North Country School Cares for the Whole Child
delicious,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",North Country School Cares for the Whole Child
at,"[0, 35, 580, 0]",North Country School Cares for the Whole Child
insecticide,"[0, 0]",North Country School Cares for the Whole Child
cheese,"[0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
Convention,"[0, 0, 3, 24, 8, 1, 8, 2]",North Country School Cares for the Whole Child
psychological,[9],North Country School Cares for the Whole Child
manner,"[3, 6, 123, 8, 0, 15]",North Country School Cares for the Whole Child
atmosphere,"[0, 0, 0, 0, 26, 0, 0, 13, 0]",North Country School Cares for the Whole Child
known,"[49, 0, 0, 0, 12, 26, 3, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 1, 129, 0, 2, 0, 0, 8, 0, 49, 0, 0, 0, 5, 0]",North Country School Cares for the Whole Child
tastes,"[0, 22, 0, 0, 0, 0, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0]",North Country School Cares for the Whole Child
liver,"[0, 0]",North Country School Cares for the Whole Child
were,"[1, 12, 0, 21, 3, 6, 0, 26, 722, 6, 11, 0]",North Country School Cares for the Whole Child
Starter,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
fruits,"[2, 6]",North Country School Cares for the Whole Child
healthy,"[5, 0, 0, 4, 0, 0, 25, 0, 0, 0, 1, 0, 1, 0]",North Country School Cares for the Whole Child
level,"[0, 1, 31, 115, 11, 0, 0, 0, 0, 18, 0, 0, 8, 0, 37, 0, 14, 1, 10, 0, 22, 0, 0, 12, 0, 0, 23, 8]",North Country School Cares for the Whole Child
much,"[0, 6, 111, 11, 47, 0, 0, 0]",North Country School Cares for the Whole Child
capacity,"[0, 5, 1, 7, 0, 0]",North Country School Cares for the Whole Child
ten,"[0, 3, 0, 1, 20, 18, 0]",North Country School Cares for the Whole Child
toast,"[1, 0, 0, 0, 15, 1, 0, 0]",North Country School Cares for the Whole Child
refined,"[0, 0, 0, 4, 0, 1, 0, 2, 146, 0, 0, 1, 0, 0, 1, 0, 0]",North Country School Cares for the Whole Child
60,"[0, 2, 0, 0, 3]",North Country School Cares for the Whole Child
ground,"[0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 4, 16, 0, 0, 0, 2, 0, 0, 2, 0, 24, 0, 0, 0, 59, 0, 3, 21, 8, 3, 26, 30, 0, 0, 3, 32, 0, 0, 0, 0]",North Country School Cares for the Whole Child
tables,"[0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 15]",North Country School Cares for the Whole Child
attitude,"[18, 1, 0, 19]",North Country School Cares for the Whole Child
wants,"[17, 2, 1, 51, 0, 6, 10, 0, 0, 16, 54]",North Country School Cares for the Whole Child
tongue,"[5, 0, 1, 0, 0, 0, 2]",North Country School Cares for the Whole Child
physical,"[0, 0, 14]",North Country School Cares for the Whole Child
said,"[34, 70, 0, 316, 0, 0, 0, 21, 0, 1, 12, 39, 0, 49, 0, 0, 0]",North Country School Cares for the Whole Child
neighboring,"[0, 6, 0, 3, 0, 0]",North Country School Cares for the Whole Child
take,"[7, 13, 3, 0, 113, 18, 0, 0, 5, 0, 3, 6, 14, 0, 1, 1, 1, 0, 16, 7, 5, 0, 20, 2, 9, 0, 492, 5, 0, 0, 3, 10, 1, 0, 5, 123, 5, 16, 1, 1, 0, 11, 7, 0, 4, 9, 1, 0, 0, 10, 6, 0, 0, 80, 20, 3, 2, 21, 24, 6, 0, 0, 2, 0, 22, 6, 4, 1, 17, 4, 5, 54]",North Country School Cares for the Whole Child
beans,"[0, 0, 0, 0, 0, 2, 0, 0]",North Country School Cares for the Whole Child
causes,"[0, 113, 10, 16, 18, 0, 492, 163, 123, 35, 0, 11, 0, 1, 0, 30, 11, 7, 5, 0]",North Country School Cares for the Whole Child
saw,"[0, 49, 0, 0, 59, 0, 0, 22, 102, 0, 15, 19, 0, 0, 0, 5, 0, 0, 17, 12, 13, 0, 0, 2, 0, 55, 4, 3, 0, 8, 0, 0, 7, 0, 0, 0, 0, 17, 4, 1, 6, 1, 20, 11, 1, 4, 10, 3, 59, 7, 0, 1, 6, 8, 1, 38, 4, 2, 0, 0, 0]",North Country School Cares for the Whole Child
carrots,"[0, 0, 0]",North Country School Cares for the Whole Child
home,"[0, 72, 0, 0, 3, 0, 3, 0, 1, 0, 74, 0, 0, 4, 0, 0, 8, 54, 3, 52]",North Country School Cares for the Whole Child
hour,"[0, 0, 15, 0, 5]",North Country School Cares for the Whole Child
residues,"[0, 26, 0, 16, 0, 0]",North Country School Cares for the Whole Child
fun,"[0, 0, 7, 23, 4]",North Country School Cares for the Whole Child
feels,"[0, 0, 8, 14, 49, 6, 23, 0, 40, 59, 2, 55, 6, 37]",North Country School Cares for the Whole Child
fresh-ground,[],North Country School Cares for the Whole Child
problems,"[20, 36, 39]",North Country School Cares for the Whole Child
Even,"[103, 0, 0, 1, 1, 115, 14, 10, 8, 47, 0, 14]",North Country School Cares for the Whole Child
one,"[321, 29, 0, 786, 0, 0, 0, 0, 24, 0, 0, 3, 0, 0, 5, 1, 0]",North Country School Cares for the Whole Child
experienced,"[8, 123, 49, 0, 492, 26, 129, 102, 0, 7, 37]",North Country School Cares for the Whole Child
brought,"[0, 123, 1, 1, 9, 80, 0, 18, 1, 4, 0, 32, 0, 23, 0, 1, 127]",North Country School Cares for the Whole Child
hostile,"[0, 2, 0]",North Country School Cares for the Whole Child
outdoor,"[29, 4, 0]",North Country School Cares for the Whole Child
secretary,"[0, 1, 2, 0, 2, 0]",North Country School Cares for the Whole Child
Nothing,"[0, 0, 1, 0, 3, 0, 38, 0, 0, 0, 0, 0, 13, 0]",North Country School Cares for the Whole Child
long-keeping,[],North Country School Cares for the Whole Child
concept,"[7, 0, 2]",North Country School Cares for the Whole Child
mulch,[0],North Country School Cares for the Whole Child
may,"[2, 0, 0, 0, 167, 0]",North Country School Cares for the Whole Child
how,[],North Country School Cares for the Whole Child
loaves,"[0, 0]",North Country School Cares for the Whole Child
bowl,"[7, 0, 0, 0, 0, 0, 0, 4, 0]",North Country School Cares for the Whole Child
York,"[0, 20]",North Country School Cares for the Whole Child
because,[],North Country School Cares for the Whole Child
nuts,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 0, 0, 1, 1, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",North Country School Cares for the Whole Child
soy,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
grinding,"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 24, 0, 0, 1, 3, 0, 0, 0, 0]",North Country School Cares for the Whole Child
wheat,"[0, 0, 1, 0]",North Country School Cares for the Whole Child
state,"[0, 0, 0, 0, 5, 0, 0, 0, 39, 7, 49, 70, 28, 0, 21, 32, 0, 11, 0, 0]",North Country School Cares for the Whole Child
breakfast,[6],North Country School Cares for the Whole Child
pails,"[0, 0, 4]",North Country School Cares for the Whole Child
mixture,"[0, 1, 0, 0, 1, 0, 0, 10, 0, 0, 0, 0, 0, 2, 0, 0]",North Country School Cares for the Whole Child
Raw,"[9, 2, 1, 0, 4, 0, 1, 0, 0, 0, 0, 0, 92, 0, 2, 0, 25, 1, 2, 0, 0, 5]",North Country School Cares for the Whole Child
new,"[0, 36, 1, 92, 3, 4, 4, 38, 0, 5, 12]",North Country School Cares for the Whole Child
beautifully,"[0, 3]",North Country School Cares for the Whole Child
only,"[1, 13, 25, 11, 211, 0, 17, 0, 3, 115, 3, 409, 0, 3, 4]",North Country School Cares for the Whole Child
each,"[0, 81, 0, 0, 0]",North Country School Cares for the Whole Child
cornmeal,"[0, 0]",North Country School Cares for the Whole Child
spilling,"[0, 0, 0, 1, 1, 26, 0, 0]",North Country School Cares for the Whole Child
lands,"[0, 0, 0, 18, 0, 0, 146, 0, 16, 0, 8, 0, 0, 49, 1, 2, 28, 0, 3, 0, 0, 11, 21, 2, 3, 5, 0, 32, 1, 0, 11, 0]",North Country School Cares for the Whole Child
found,"[3, 102, 8, 0, 1, 14, 8, 55, 3, 0, 2, 37, 7, 123, 0, 0, 0, 0, 0, 1, 59, 5, 1, 17, 21, 13, 1, 3, 7, 4, 3, 0, 1, 0, 0, 0]",North Country School Cares for the Whole Child
farming,"[1, 12, 0, 16, 32, 11, 7, 0, 1, 48]",North Country School Cares for the Whole Child
rich,"[0, 0, 6, 0, 0, 15, 1, 13, 0, 3, 3, 1, 0]",North Country School Cares for the Whole Child
today,"[28, 2, 129]",North Country School Cares for the Whole Child
assignments,"[1, 0, 0, 3, 0, 1, 0]",North Country School Cares for the Whole Child
produce,"[12, 123, 12, 0, 16, 113, 0, 0, 3, 0, 0, 0, 0, 48, 4, 7, 0]",North Country School Cares for the Whole Child
within,"[38, 25]",North Country School Cares for the Whole Child
skating,"[0, 0]",North Country School Cares for the Whole Child
under,"[71, 10, 0]",North Country School Cares for the Whole Child
shakers,"[0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
packages,"[0, 0, 4, 0, 0, 0, 0, 0, 4, 0]",North Country School Cares for the Whole Child
lends,"[1, 1, 9, 1, 18, 4, 1]",North Country School Cares for the Whole Child
Apples,"[0, 0, 0]",North Country School Cares for the Whole Child
if,[],North Country School Cares for the Whole Child
supply,"[16, 3, 0, 1, 1, 9, 1, 16, 0, 2, 0]",North Country School Cares for the Whole Child
color,"[17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
sometimes,[18],North Country School Cares for the Whole Child
foods,"[1, 13, 0, 0, 0]",North Country School Cares for the Whole Child
pitchers,"[1, 0, 0, 2, 0, 0]",North Country School Cares for the Whole Child
Candy,"[0, 0, 0, 1]",North Country School Cares for the Whole Child
also,"[3, 121, 2, 0, 118]",North Country School Cares for the Whole Child
E,"[0, 0, 8, 0, 0, 0, 0, 0, 0, 1]",North Country School Cares for the Whole Child
?,[],North Country School Cares for the Whole Child
To,[],North Country School Cares for the Whole Child
snack,"[0, 1, 1, 0]",North Country School Cares for the Whole Child
fresh,"[0, 0, 0, 4, 0, 5, 4, 0, 0, 1, 1, 0, 0, 0, 0, 1, 92, 0, 3, 0, 12, 0, 0, 18]",North Country School Cares for the Whole Child
compost,[0],North Country School Cares for the Whole Child
nutrients,"[13, 1]",North Country School Cares for the Whole Child
enjoyment,"[1, 66, 1]",North Country School Cares for the Whole Child
along,"[839, 37]",North Country School Cares for the Whole Child
kinds,"[10, 18, 39, 57]",North Country School Cares for the Whole Child
long,"[109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
could,[],North Country School Cares for the Whole Child
Today,"[28, 2, 129]",North Country School Cares for the Whole Child
ever,"[59, 46, 0, 0, 0]",North Country School Cares for the Whole Child
we,[],North Country School Cares for the Whole Child
her,[],North Country School Cares for the Whole Child
daily,"[2, 0, 0, 9, 1, 1, 0]",North Country School Cares for the Whole Child
ways,"[3, 0, 12, 6, 31, 0, 0, 8, 123, 2, 15, 27, 9, 0, 8]",North Country School Cares for the Whole Child
butter,[1],North Country School Cares for the Whole Child
root,"[20, 0, 0, 3, 4, 8, 0, 0, 0, 4, 11, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 7, 0]",North Country School Cares for the Whole Child
eating,"[1, 0, 6, 8, 1, 0, 0, 0, 0, 1, 5, 0, 0, 0]",North Country School Cares for the Whole Child
retains,"[13, 35, 0, 0, 0, 0, 17]",North Country School Cares for the Whole Child
Years,"[133, 0, 0, 33, 0, 12, 36, 0, 0, 61, 0]",North Country School Cares for the Whole Child
planning,"[8, 18, 6, 15, 0, 2, 4, 0]",North Country School Cares for the Whole Child
Milk,"[0, 1, 0]",North Country School Cares for the Whole Child
following,"[47, 0, 3, 2, 0, 2, 0, 0, 12, 2, 20, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 722, 1, 0, 0, 0, 4, 0, 0, 84, 0, 0, 11, 3, 0]",North Country School Cares for the Whole Child
Lillian's,[],North Country School Cares for the Whole Child
Once,"[0, 0, 0, 0, 0, 53, 0]",North Country School Cares for the Whole Child
do,"[113, 1, 0, 0, 18, 25, 3, 0, 0, 0, 0, 0, 163, 46, 5, 6, 6, 0, 0, 0, 0, 3, 1, 9, 0, 22, 1, 84, 0, 0]",North Country School Cares for the Whole Child
scientific,[3],North Country School Cares for the Whole Child
seeds,"[0, 0, 0, 5, 0, 84, 0, 4, 1, 0]",North Country School Cares for the Whole Child
exercise,"[0, 9, 0, 0, 0, 0, 0, 1, 1, 163, 1, 23, 127, 5, 6, 0, 0, 0, 66, 1]",North Country School Cares for the Whole Child
without,[],North Country School Cares for the Whole Child
foreign,"[7, 0, 7, 12]",North Country School Cares for the Whole Child
prompt,"[1, 13, 1, 4, 1, 1, 0, 19, 0, 1, 0, 0, 0, 9, 0]",North Country School Cares for the Whole Child
fertilizers,"[0, 0, 0]",North Country School Cares for the Whole Child
conservationist,"[0, 0]",North Country School Cares for the Whole Child
poultry,"[0, 0, 0]",North Country School Cares for the Whole Child
added,"[3, 1, 1, 9, 1, 22, 18, 4, 0, 0, 5, 0, 0, 0, 0, 2, 1, 0]",North Country School Cares for the Whole Child
steamed,"[1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
animals,"[1, 1, 0, 2, 1, 7]",North Country School Cares for the Whole Child
manure,"[0, 0]",North Country School Cares for the Whole Child
man,"[1, 0, 49, 11, 0, 0, 8, 0, 11, 4, 7, 0, 0, 6, 0, 173, 0, 96, 0, 0, 0, 0]",North Country School Cares for the Whole Child
demonstrate,"[0, 6, 0, 3, 0, 8, 3, 15, 3, 36, 3, 44, 0]",North Country School Cares for the Whole Child
better,"[0, 9, 0, 20, 0, 0, 1, 1, 0, 0, 134, 0, 1, 0, 1, 0, 8, 8, 24, 3, 0, 0, 5, 5, 0, 0, 7, 4, 82, 13, 57, 23, 2, 0, 5, 36, 0, 8, 0, 8, 84, 115, 25, 2, 0, 3, 0, 0]",North Country School Cares for the Whole Child
means,"[2, 0, 0, 2, 65, 1, 123, 0, 2, 0, 0, 27, 2, 37]",North Country School Cares for the Whole Child
hopes,"[0, 3, 22, 9, 0, 7, 0, 0, 0, 0, 16]",North Country School Cares for the Whole Child
!,[],North Country School Cares for the Whole Child
dish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 3, 0, 0, 7, 2, 0, 0]",North Country School Cares for the Whole Child
kelp,[0],North Country School Cares for the Whole Child
Also,"[3, 121, 2, 0, 118]",North Country School Cares for the Whole Child
food,"[1, 13, 0, 0, 0]",North Country School Cares for the Whole Child
potatoes,"[0, 0, 0, 5, 0, 0, 0, 0]",North Country School Cares for the Whole Child
It,"[0, 0]",North Country School Cares for the Whole Child
talk,"[0, 0, 2, 0, 0, 0, 0, 4, 14, 0, 0, 0, 0, 0, 1, 26, 14, 14, 0, 0]",North Country School Cares for the Whole Child
Where,[],North Country School Cares for the Whole Child
excited,"[0, 0, 4, 4, 0, 2, 0, 37, 0, 0, 8, 0, 1, 1, 21, 0, 0, 0, 0, 0, 7, 0, 8, 1, 0]",North Country School Cares for the Whole Child
heart,"[0, 1, 1, 0, 2, 0, 0, 2, 0, 0, 3, 0, 0, 3, 0, 14, 0, 0, 11, 1, 1, 0, 2, 20, 0, 0, 23, 5, 0, 15, 2, 0]",North Country School Cares for the Whole Child
voraciously,[0],North Country School Cares for the Whole Child
State,"[0, 0, 0, 0, 5, 0, 0, 0, 39, 7, 49, 70, 28, 0, 21, 32, 0, 11, 0, 0]",North Country School Cares for the Whole Child
eyeing,"[0, 11]",North Country School Cares for the Whole Child
method,"[0, 11]",North Country School Cares for the Whole Child
subject,"[5, 0, 0, 16, 7, 0, 1, 35, 5, 34, 0, 8, 29, 2, 24, 7, 7, 25, 0, 0, 38, 1]",North Country School Cares for the Whole Child
discouraged,"[2, 1, 0, 2, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
roosters,"[0, 0]",North Country School Cares for the Whole Child
boy,"[47, 0, 27]",North Country School Cares for the Whole Child
first,"[0, 20, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 4, 0, 19, 1, 169, 0]",North Country School Cares for the Whole Child
ghostly,"[0, 10, 0, 0, 1, 0]",North Country School Cares for the Whole Child
munch,"[0, 0, 0, 0]",North Country School Cares for the Whole Child
audience,"[0, 6, 3, 15]",North Country School Cares for the Whole Child
assimilate,"[0, 0, 0, 1, 0]",North Country School Cares for the Whole Child
oxidation,"[0, 0, 0]",North Country School Cares for the Whole Child
faculty,"[0, 2, 1, 0]",North Country School Cares for the Whole Child
wholewheat,[],North Country School Cares for the Whole Child
flour,[1],North Country School Cares for the Whole Child
vitamin,[0],North Country School Cares for the Whole Child
water-holding,[],North Country School Cares for the Whole Child
Outdoor,"[29, 4, 0]",North Country School Cares for the Whole Child
brings,"[0, 123, 1, 1, 9, 80, 0, 18, 1, 4, 0, 32, 0, 23, 0, 1, 127]",North Country School Cares for the Whole Child
contemporary,"[0, 0, 0, 5, 2]",North Country School Cares for the Whole Child
Folly,"[2, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0]",North Country School Cares for the Whole Child
letting,"[123, 0, 1, 8, 492, 10, 1, 51, 5, 12]",North Country School Cares for the Whole Child
eight,"[0, 0, 12, 0, 0, 0, 2, 0, 0, 0, 0, 13, 0]",North Country School Cares for the Whole Child
Hens,"[1, 0]",North Country School Cares for the Whole Child
poisonous,"[0, 5, 0, 0]",North Country School Cares for the Whole Child
puddings,"[0, 0]",North Country School Cares for the Whole Child
spiritual,"[0, 0, 0, 10, 14, 0, 0, 1, 0]",North Country School Cares for the Whole Child
cold,"[0, 15, 1, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
rotation,"[0, 0, 5, 0]",North Country School Cares for the Whole Child
little,"[3, 0, 1, 0, 0, 99, 3, 28, 0, 0, 67, 0, 0, 0]",North Country School Cares for the Whole Child
free,"[0, 0, 3, 0, 0, 3, 0, 7, 1, 1, 5, 4, 2, 0, 22, 0, 1, 7, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 1, 0, 2, 4]",North Country School Cares for the Whole Child
get,"[0, 2, 49, 21, 0, 113, 18, 9, 0, 0, 3, 3, 18, 0, 0, 0, 12, 19, 0, 0, 6, 492, 0, 0, 3, 4, 55, 0, 2, 0, 0, 0, 12, 123, 0, 0, 0, 0, 0, 0, 1, 8, 11, 1, 0, 5, 0, 33, 51, 2, 0, 3, 1, 0, 1, 80, 23, 16, 0, 0, 6, 84, 90, 0, 0, 0, 19, 7, 0, 0]",North Country School Cares for the Whole Child
health,"[0, 5]",North Country School Cares for the Whole Child
woods,"[2, 0, 6, 0, 0, 5, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
since,[],North Country School Cares for the Whole Child
converted,"[5, 0, 1, 0, 0, 0, 34, 0, 1, 10]",North Country School Cares for the Whole Child
Parents,"[0, 3, 0, 7, 1]",North Country School Cares for the Whole Child
hot,"[0, 26, 1, 12, 0, 0]",North Country School Cares for the Whole Child
The,[],North Country School Cares for the Whole Child
show,"[1, 0, 0, 15, 1, 1, 0, 1, 7, 0, 0, 7, 19, 8, 37, 6, 0, 1, 2, 3, 44, 20, 6, 21, 3, 36]",North Country School Cares for the Whole Child
meals,"[8, 0]",North Country School Cares for the Whole Child
H.,[],North Country School Cares for the Whole Child
you,[],North Country School Cares for the Whole Child
salads,[1],North Country School Cares for the Whole Child
source,"[5, 20, 3, 4, 0, 0, 0, 1, 4, 1, 1, 3]",North Country School Cares for the Whole Child
underfoot,[1],North Country School Cares for the Whole Child
due,"[0, 0, 0, 9]",North Country School Cares for the Whole Child
basic,"[0, 0, 0, 0, 0, 19]",North Country School Cares for the Whole Child
metal,"[0, 2, 12, 0]",North Country School Cares for the Whole Child
here,"[96, 0, 0, 12]",North Country School Cares for the Whole Child
are,"[1, 12, 479, 0, 21, 3, 6, 0, 26, 722, 0, 6, 11, 0]",North Country School Cares for the Whole Child
cellar,"[0, 0, 1, 0]",North Country School Cares for the Whole Child
serve,"[9, 1, 0, 12, 0, 1, 0, 4, 19, 0, 0, 163, 0, 25, 41, 1, 6, 0]",North Country School Cares for the Whole Child
this,[],North Country School Cares for the Whole Child
felt,"[1, 0, 8, 49, 49, 0, 0, 0, 40, 55, 0, 0, 37]",North Country School Cares for the Whole Child
vegetable,"[0, 0, 1]",North Country School Cares for the Whole Child
his,[],North Country School Cares for the Whole Child
damage,"[0, 1, 27, 4, 0, 17, 3, 0, 16, 19]",North Country School Cares for the Whole Child
Wheat-germ,[],North Country School Cares for the Whole Child
middle,"[3, 0, 0, 0, 20, 23, 0, 15, 0, 11, 0]",North Country School Cares for the Whole Child
baked,"[0, 0, 0, 1, 1, 0, 1]",North Country School Cares for the Whole Child
application,"[3, 0, 0, 1, 0, 0, 7, 0]",North Country School Cares for the Whole Child
