w,vector_uso
Earth,"[0, 0, 32, 0, 96, 1, 21, 11, 0, 16, 0]",The Star Dwellers
partially,"[47, 6, 6]",The Star Dwellers
taken,"[2, 10, 1, 21, 1, 0, 20, 0, 80, 0, 4, 14, 0, 7, 3, 0, 7, 9, 1, 22, 113, 6, 2, 24, 1, 123, 18, 5, 0, 0, 6, 5, 3, 6, 5, 0, 11, 4, 1, 16, 0, 492, 10, 1, 3, 0, 9, 54, 5, 0, 5, 17, 0, 4, 0, 3, 28, 7, 20, 0, 1, 0, 5, 3, 0, 2, 0, 1]",The Star Dwellers
helpless,"[32, 2, 0]",The Star Dwellers
set,"[0, 0, 0, 6, 0, 0, 13, 1, 0, 1, 10, 72, 2, 0, 0, 0, 6, 0, 8, 0, 0, 0, 7, 0, 0, 0, 10, 2, 0, 0, 7, 0, 2, 0, 0, 19, 163, 0, 1, 0, 21, 12, 0, 0, 19, 0, 2, 8, 0, 0, 0, 46, 0, 0, 1, 0, 51, 4, 1, 9, 29]",The Star Dwellers
with,[],The Star Dwellers
Angel,"[0, 0, 0, 4, 0, 4, 5]",The Star Dwellers
gives,"[7, 0, 19, 6, 51, 1, 0, 4, 0, 3, 113, 3, 36, 1, 13, 0, 6, 0, 11, 38, 0, 6, 492, 32, 1, 0, 19, 0, 10, 0, 0, 0, 17, 1, 50, 0, 0, 3, 12, 13, 6, 2, 1]",The Star Dwellers
Between,"[0, 0, 83]",The Star Dwellers
trace,"[3, 3, 24, 2, 0, 11, 0, 11, 0, 9, 0, 6, 3, 0, 0, 1, 0, 5]",The Star Dwellers
unlikely,"[2, 1, 1, 1]",The Star Dwellers
an,"[0, 0]",The Star Dwellers
reason,"[4, 2, 0, 1, 18, 30, 5, 0, 9, 21, 0]",The Star Dwellers
curiosity,"[0, 0, 0, 2, 11, 1, 0]",The Star Dwellers
principle,"[14, 0, 8, 0]",The Star Dwellers
concluded,"[163, 0, 2, 0, 30, 0, 1, 22, 27, 6, 1]",The Star Dwellers
His,[],The Star Dwellers
its,"[0, 0]",The Star Dwellers
established,"[13, 8, 10, 51, 4, 3, 3, 113, 5, 0, 0, 0, 21, 59, 3, 44, 3, 1, 9, 1, 0, 0, 0, 0, 1]",The Star Dwellers
wildly,[4],The Star Dwellers
spacesuits,[1],The Star Dwellers
Gabriel,[5],The Star Dwellers
Jack,"[0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",The Star Dwellers
them,[],The Star Dwellers
clerk,"[1, 0, 0, 0]",The Star Dwellers
reclaim,"[0, 0, 0, 0, 0, 2, 1, 0, 0, 1]",The Star Dwellers
powerful,"[0, 1, 0, 0, 0, 0, 4, 84, 0, 10, 0]",The Star Dwellers
motives,"[54, 6, 8, 2, 7]",The Star Dwellers
comet's-tail,[],The Star Dwellers
seemingly,"[10, 3, 0, 0]",The Star Dwellers
can't,[],The Star Dwellers
Yes,[10],The Star Dwellers
generator,"[1, 4, 3]",The Star Dwellers
instant's,[],The Star Dwellers
new,"[5, 0, 92, 0, 4, 1, 12, 4, 36, 3, 38]",The Star Dwellers
said,"[49, 0, 0, 21, 0, 0, 0, 1, 70, 39, 12, 0, 0, 316, 0, 0, 34]",The Star Dwellers
Then,"[0, 177, 228, 0]",The Star Dwellers
forego,"[0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0]",The Star Dwellers
Furthermore,"[1, 1, 0]",The Star Dwellers
turn,"[0, 0, 0, 2, 0, 0, 3, 42, 3, 0, 1, 33, 4, 37, 0, 0, 0, 0, 4, 2, 5, 0, 12, 22, 0, 127, 0, 0, 90, 24, 7, 0, 0, 1, 12, 23, 0]",The Star Dwellers
getting,"[0, 49, 0, 84, 0, 2, 1, 1, 0, 0, 1, 80, 0, 0, 0, 0, 0, 12, 3, 0, 113, 6, 0, 0, 18, 123, 7, 18, 2, 0, 0, 23, 9, 0, 33, 2, 0, 18, 3, 19, 0, 3, 11, 0, 0, 0, 0, 0, 0, 492, 8, 0, 19, 5, 55, 6, 0, 0, 0, 0, 4, 51, 16, 90, 0, 0, 12, 21, 1, 0, 3, 1]",The Star Dwellers
first,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 169, 19, 0, 0, 0, 4, 0, 20, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",The Star Dwellers
man's,[],The Star Dwellers
Had,"[49, 2, 1, 4, 80, 0, 0, 51, 3, 113, 18, 7, 123, 2, 6, 0, 111, 6, 6, 4, 1, 492, 0, 0, 51, 17, 0]",The Star Dwellers
surely,"[9, 42, 16, 0, 0, 0, 0]",The Star Dwellers
laws,"[0, 0, 0, 20, 1, 0, 0, 0, 0, 0, 0, 24]",The Star Dwellers
spat,"[0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Star Dwellers
Recovering,"[0, 1, 0, 1, 0, 0, 0, 55, 1, 0, 0]",The Star Dwellers
low,"[0, 10, 0, 0, 3, 0, 1, 0, 0, 0, 4, 0, 0, 0, 169, 0, 2, 0, 0, 0, 20, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 146, 13, 0, 67, 0]",The Star Dwellers
had,"[49, 2, 1, 4, 80, 0, 0, 51, 3, 113, 18, 7, 123, 2, 6, 0, 111, 6, 6, 4, 1, 492, 0, 0, 51, 17, 0]",The Star Dwellers
Strange,"[5, 12, 9, 7]",The Star Dwellers
test,"[0, 43, 2, 10, 8, 0, 0, 0, 22, 0, 3, 0, 2, 18, 3, 0, 0]",The Star Dwellers
entertain,"[0, 17, 0, 0, 0, 2, 3, 1, 0]",The Star Dwellers
though,[56],The Star Dwellers
switch,"[0, 0, 1, 5, 0, 0, 0, 6, 0, 1, 4, 0, 0, 0, 0, 6, 3, 7, 0, 34, 0, 0]",The Star Dwellers
chance,"[2, 2, 7, 2, 3, 3, 17, 15, 0, 0, 55, 3, 1, 0, 3, 14, 0, 10]",The Star Dwellers
difference,"[1, 7, 2, 0, 16, 2, 0, 3]",The Star Dwellers
crawled,"[1, 0, 0, 1, 0, 0]",The Star Dwellers
galactic,"[0, 0, 1]",The Star Dwellers
then,"[0, 177, 228, 0]",The Star Dwellers
reactors,"[0, 0]",The Star Dwellers
wanted,"[6, 16, 36, 54, 1, 51, 2, 3]",The Star Dwellers
yours,[],The Star Dwellers
later,"[0, 0, 0, 0, 11, 89, 33, 1, 10, 30, 4, 15, 3, 0, 1]",The Star Dwellers
deal,"[0, 0, 0, 0, 20, 0, 0, 1, 80, 0, 8, 1, 2, 2, 4, 17, 0, 2, 16, 0, 0, 0, 0, 4, 0, 0, 0, 10, 3, 0, 0, 0, 0, 0, 0, 4, 0, 2, 1, 3, 10, 4, 12, 1, 0, 0, 0, 0, 6, 0, 12, 0, 3, 0, 2, 18, 50, 0, 0, 0, 0, 0, 0, 0, 21]",The Star Dwellers
send,"[1, 0, 7, 14, 26, 10, 72, 0, 17, 0, 0, 16, 1, 0, 0, 0, 8, 0, 2]",The Star Dwellers
know,"[49, 0, 0, 2, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 5, 26, 0, 0, 0, 49, 1, 0, 3, 0, 0, 0, 12, 8, 0, 0, 0, 0]",The Star Dwellers
What's,[],The Star Dwellers
neither,[10],The Star Dwellers
predicted,"[1, 0, 9, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 25]",The Star Dwellers
awesome,"[0, 4, 0, 2, 2]",The Star Dwellers
misuse,"[0, 0, 0, 2]",The Star Dwellers
enough,"[12, 9, 0, 4, 76]",The Star Dwellers
Heaven,"[0, 1, 2, 1, 0, 0, 0]",The Star Dwellers
other,"[10, 41, 183]",The Star Dwellers
Angel's,[],The Star Dwellers
custom,"[13, 0, 0, 3, 1, 1, 0, 0]",The Star Dwellers
hotter,"[0, 0, 1, 12, 26, 0]",The Star Dwellers
own,"[0, 111, 492, 4]",The Star Dwellers
outsiders,"[0, 0]",The Star Dwellers
Secretary,"[1, 0, 0, 2, 2, 0]",The Star Dwellers
also,"[2, 0, 118, 3, 121]",The Star Dwellers
bargaining,"[0, 1, 2]",The Star Dwellers
nations,"[0, 49, 0, 32, 11, 1, 28, 0, 0, 0]",The Star Dwellers
show,"[8, 21, 3, 7, 1, 19, 0, 15, 37, 36, 2, 44, 3, 0, 1, 20, 0, 1, 6, 7, 1, 0, 0, 0, 6, 1]",The Star Dwellers
her,[],The Star Dwellers
do,"[0, 84, 0, 0, 25, 0, 0, 3, 0, 0, 1, 6, 113, 18, 0, 6, 5, 1, 163, 3, 0, 0, 22, 0, 0, 0, 9, 0, 1, 46]",The Star Dwellers
feet,"[0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 3, 0]",The Star Dwellers
that,[],The Star Dwellers
nothing,"[0, 3, 0, 0, 0, 1, 0, 38, 0, 0, 0, 0, 13, 0]",The Star Dwellers
major,"[0, 0, 0, 1, 18]",The Star Dwellers
sight,"[0, 0, 17, 20, 2, 12, 0, 1, 2, 4, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 1, 0, 4, 12, 1, 0, 12, 0, 18, 2, 0, 0, 0, 0]",The Star Dwellers
codified,"[1, 0, 0]",The Star Dwellers
older,"[0, 0, 0, 11, 0, 0, 1, 9, 10, 10, 0, 3, 0, 0, 0, 79, 1, 2]",The Star Dwellers
refused,"[4, 4, 1, 0, 2, 3, 1, 0, 0]",The Star Dwellers
States,"[0, 32, 70, 0, 21, 7, 49, 0, 39, 0, 0, 0, 11, 28, 0, 0, 0, 5, 0, 0]",The Star Dwellers
rapidly,"[6, 0, 0, 11, 0]",The Star Dwellers
moment,"[0, 5, 24, 3, 45, 6, 0, 0, 40, 13]",The Star Dwellers
startling,"[0, 4, 6, 0, 19, 0]",The Star Dwellers
At,"[0, 0, 580, 35]",The Star Dwellers
terms,"[17, 3, 0, 0, 27, 8, 17, 0, 0]",The Star Dwellers
answer,"[8, 10, 0, 163, 9, 8, 25, 27, 3, 1, 1, 1]",The Star Dwellers
assumptions,"[0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0]",The Star Dwellers
contrary,"[9, 4, 0, 8, 1, 2, 0]",The Star Dwellers
outcome,"[8, 6, 1, 16, 0, 0, 6, 27, 27, 5]",The Star Dwellers
when,[],The Star Dwellers
t-tau,[],The Star Dwellers
premise,"[3, 2, 0, 0, 0, 3]",The Star Dwellers
ago,"[39, 0]",The Star Dwellers
suspicion,"[0, 5, 0, 0, 0, 0, 0]",The Star Dwellers
facts,[74],The Star Dwellers
whether,[],The Star Dwellers
lifted,"[3, 0, 0, 0, 0, 12, 0, 2, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 0, 7, 1, 0, 4, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",The Star Dwellers
fed,"[0, 0, 43, 1, 0, 0, 3, 2, 0, 74, 0, 0, 6, 51, 8, 0, 0]",The Star Dwellers
poured,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 5]",The Star Dwellers
agreement,"[0, 9, 0, 11, 1, 4]",The Star Dwellers
crimson,"[1, 0, 0, 0, 5, 4, 0, 0, 0, 0, 0, 10, 2, 0, 0, 1, 0, 0, 1, 0]",The Star Dwellers
matter,"[16, 1, 7, 25, 1, 0, 29, 53]",The Star Dwellers
thing,"[0, 29, 53]",The Star Dwellers
vector,"[0, 11]",The Star Dwellers
applicable,[5],The Star Dwellers
nearly,"[104, 18, 0, 66, 0, 1, 3, 23, 4, 237]",The Star Dwellers
called,"[1, 0, 0, 1, 25, 11, 0, 31, 2, 4, 0, 0, 0, 2, 9, 12, 0, 0, 4, 6, 5, 0, 10, 0, 0, 8]",The Star Dwellers
help,"[19, 3, 3, 41, 7, 9, 0, 0, 0, 1, 0, 1]",The Star Dwellers
feels,"[49, 0, 6, 2, 37, 23, 0, 40, 8, 0, 55, 14, 59, 6]",The Star Dwellers
meant,"[2, 2, 0, 0, 65, 0, 1, 37, 0]",The Star Dwellers
accordance,"[2, 0, 1, 0]",The Star Dwellers
unreassuringly,[],The Star Dwellers
govern,"[0, 1, 8, 0, 34, 1]",The Star Dwellers
Langer,[],The Star Dwellers
can,"[12, 0, 3, 0, 0, 0, 38, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 29, 0, 1, 0, 1, 1, 4, 3, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 13, 0, 0, 0, 235, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0]",The Star Dwellers
religion,"[10, 0, 0, 11]",The Star Dwellers
slowly,"[0, 21, 0, 16, 5]",The Star Dwellers
talked,"[2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26, 0, 14, 0, 0, 14]",The Star Dwellers
streaks,"[0, 43, 0, 0, 12, 2]",The Star Dwellers
diplomatic,"[3, 0]",The Star Dwellers
curve,"[0, 2, 12, 1, 0, 0, 3, 0, 4, 2, 1, 20, 0, 0, 0, 0, 0, 2, 0, 0, 1]",The Star Dwellers
lead,"[0, 0, 0, 7, 0, 0, 80, 0, 12, 73, 3, 4, 0, 0, 0, 2, 0, 0, 3, 1, 0, 8, 0, 29, 5, 0, 0, 43, 16, 32, 4, 9, 0, 0, 0, 0, 90, 12, 20, 27]",The Star Dwellers
transition,"[6, 2, 0, 1, 2]",The Star Dwellers
roiling,"[0, 0, 0, 0, 0, 0, 3, 3, 0, 0]",The Star Dwellers
excised,"[1, 0, 0, 1]",The Star Dwellers
questions,"[0, 6, 0, 14, 0, 0, 11, 0, 0, 0, 33, 73, 0, 0, 3, 2, 0]",The Star Dwellers
perceive,"[0, 4]",The Star Dwellers
safest,"[8, 3, 134, 0]",The Star Dwellers
there,"[0, 0, 0, 0, 0, 276]",The Star Dwellers
man,"[0, 173, 11, 0, 1, 0, 0, 96, 0, 4, 6, 0, 7, 0, 49, 0, 0, 11, 8, 0, 0, 0]",The Star Dwellers
Holy,"[5, 0, 0]",The Star Dwellers
mine,[9],The Star Dwellers
It,"[0, 0]",The Star Dwellers
Nobody,"[0, 0, 7, 0]",The Star Dwellers
California,"[0, 0, 3, 0]",The Star Dwellers
survived,"[6, 5, 0, 0, 90, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 83]",The Star Dwellers
case,"[16, 0, 0, 0, 35, 0, 0, 1, 0, 0, 18, 23, 0, 7, 0, 6, 0, 0, 0, 0, 25, 10, 0, 8, 0, 0, 0, 12, 0, 62, 0, 0]",The Star Dwellers
done,"[0, 84, 125, 25, 0, 32, 3, 0, 0, 1, 6, 113, 18, 0, 6, 5, 0, 163, 3, 0, 22, 0, 0, 9, 0, 1, 46]",The Star Dwellers
something,[],The Star Dwellers
static,"[0, 1, 1, 0, 2, 0, 0, 4, 103]",The Star Dwellers
offering,"[0, 1, 0, 11, 1, 0, 0, 0, 4, 2, 0, 16, 4, 0]",The Star Dwellers
Nernst,"[0, 2]",The Star Dwellers
over,"[163, 0, 0, 1, 22, 0, 6]",The Star Dwellers
water,"[0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Star Dwellers
of,[],The Star Dwellers
enforcing,"[7, 0, 0, 0]",The Star Dwellers
being,"[6, 2, 21, 6, 20, 722, 0, 0, 11, 100, 3, 0, 26, 1, 12, 0]",The Star Dwellers
shorten,"[6, 0, 0, 0, 0, 1, 0, 0, 0, 20, 5]",The Star Dwellers
does,"[0, 84, 25, 0, 3, 0, 0, 1, 6, 113, 18, 0, 0, 0, 0, 6, 0, 5, 163, 3, 0, 0, 22, 0, 0, 9, 0, 1, 46]",The Star Dwellers
pointed,"[0, 0, 0, 0, 14, 0, 73, 72, 0, 4, 37, 0, 44, 5, 11, 0, 0, 16, 0, 0, 7, 1, 8, 2, 0, 3, 0]",The Star Dwellers
bizarre,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 2]",The Star Dwellers
pounding,"[0, 0, 0, 1, 1, 3, 23, 0, 0, 0, 0, 0, 0, 1, 2, 0]",The Star Dwellers
Nevertheless,"[0, 1, 0, 6, 35, 47, 0, 103, 3]",The Star Dwellers
They,[],The Star Dwellers
important,"[0, 14, 32, 0, 4]",The Star Dwellers
audience,"[0, 6, 3, 15]",The Star Dwellers
requires,"[6, 5, 2, 54, 0, 80, 0, 14, 15, 51, 22, 0]",The Star Dwellers
chain,"[0, 4, 0, 0, 0, 21, 1, 0, 0, 0, 0, 0, 3]",The Star Dwellers
trouble,"[0, 0, 0, 3, 0, 0, 32, 4, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 20, 7, 8, 3, 0]",The Star Dwellers
skiff,[6],The Star Dwellers
short,"[0, 0, 0, 0, 8, 27, 0, 99, 0, 0, 6, 0, 2, 0, 0, 20, 4, 47, 1, 0, 28, 0, 2, 0]",The Star Dwellers
catch,"[0, 0, 12, 5, 17, 0, 2, 3, 0, 0, 0, 3, 0, 123, 0, 1, 0, 2, 0, 2, 18, 0, 0, 0, 2, 0, 1, 4, 102, 3, 0, 0, 0, 0, 0, 0, 0]",The Star Dwellers
may,"[2, 167, 0, 0, 0, 0]",The Star Dwellers
Jack's,[],The Star Dwellers
total,"[84, 9, 1, 0, 2, 5, 24, 0, 0, 22, 1, 42, 0, 12, 14, 0, 0, 1]",The Star Dwellers
same,"[0, 0, 0, 176, 3, 88, 0, 0]",The Star Dwellers
deductive,[1],The Star Dwellers
five,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 0, 18, 35, 0]",The Star Dwellers
used,"[0, 7, 0, 43, 1, 0, 0, 0, 0, 66, 6, 1, 1, 0, 0]",The Star Dwellers
tentative,"[0, 2, 0, 2, 2]",The Star Dwellers
color,"[0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Star Dwellers
First-Born,[],The Star Dwellers
But,"[409, 25, 115, 211, 11]",The Star Dwellers
value-judgments,[],The Star Dwellers
along,"[37, 839]",The Star Dwellers
speed,"[0, 0, 14, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 30, 0, 4, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 0]",The Star Dwellers
gladly,"[0, 1, 0]",The Star Dwellers
among,[],The Star Dwellers
From,[],The Star Dwellers
concept,"[2, 7, 0]",The Star Dwellers
There,"[0, 0, 0, 0, 0, 276]",The Star Dwellers
You,[],The Star Dwellers
making,"[0, 9, 0, 0, 1, 1, 1, 0, 0, 80, 0, 1, 8, 0, 51, 5, 3, 0, 113, 0, 0, 0, 0, 35, 18, 123, 31, 0, 0, 0, 0, 9, 6, 0, 4, 0, 4, 11, 163, 0, 0, 26, 0, 0, 0, 492, 9, 1, 0, 21, 0, 0, 0, 0, 0, 16, 0, 17, 127, 39, 0, 0, 0, 0, 0, 21, 1, 1, 0, 0, 0]",The Star Dwellers
life,"[0, 98, 0, 0, 0, 1, 0, 0, 0, 0, 33, 0, 14, 1]",The Star Dwellers
like,"[17, 0, 1, 176, 0, 15, 88, 2, 5, 0, 21]",The Star Dwellers
Fuming,"[0, 0, 1, 5]",The Star Dwellers
stars,"[0, 0, 7, 2, 3, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 20, 0, 0]",The Star Dwellers
thrashed,"[0, 1, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0]",The Star Dwellers
Stern,"[12, 3, 38, 0, 0, 5, 0, 0, 0, 0, 0, 1, 1, 4, 3, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 13, 2, 0, 0, 0, 3, 235, 0, 0, 0, 0, 0, 1, 7, 0, 1, 0, 0, 0]",The Star Dwellers
valuable,"[0, 3]",The Star Dwellers
permitted,"[0, 51, 10, 1, 12]",The Star Dwellers
hove,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Star Dwellers
promptly,"[2, 0, 9, 4, 11, 0]",The Star Dwellers
from,[],The Star Dwellers
hurt,"[0, 32, 3, 2, 4, 3, 3, 2, 1, 0, 1, 16, 0, 0, 5, 2, 0, 2, 1, 1, 1]",The Star Dwellers
unprecedented,[1],The Star Dwellers
bargain,"[2, 21, 20, 0, 0]",The Star Dwellers
minutes,"[15, 1, 0, 5, 24, 2, 19, 45, 0, 0, 0, 40, 13]",The Star Dwellers
cast,"[0, 0, 0, 0, 0, 0, 1, 3, 0, 1, 21, 3, 0, 0, 0, 0, 0, 0, 0, 9, 6, 0, 0, 0, 0, 13, 1, 0, 5, 2, 0, 0, 0, 7, 0, 0, 4, 0, 1, 0, 3, 6, 0, 9, 1, 3, 39, 0, 1, 0, 51, 0, 0, 2, 0, 0]",The Star Dwellers
war,"[0, 2, 31]",The Star Dwellers
trailing,"[1, 25, 7, 0, 0, 0, 0, 0, 0, 3, 4, 3, 4, 0, 1, 0, 0, 1]",The Star Dwellers
way,"[27, 0, 31, 3, 8, 6, 0, 15, 2, 9, 0, 123, 8]",The Star Dwellers
all,"[2, 13, 28, 24, 6, 352, 2]",The Star Dwellers
so,"[0, 0, 0, 17, 177, 3, 0, 0, 22, 228, 0, 12]",The Star Dwellers
plots,"[0, 7, 1, 1, 0, 0, 0, 13]",The Star Dwellers
light,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 16, 1, 1, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 47, 3, 0, 28, 3, 0, 20, 0, 0, 2, 0, 0, 4, 0, 0]",The Star Dwellers
Arizona,"[0, 0, 1, 0]",The Star Dwellers
I,"[786, 5, 0, 0, 29, 1, 24, 0, 0, 3, 321]",The Star Dwellers
serve,"[19, 0, 163, 12, 0, 41, 0, 9, 1, 0, 6, 25, 4, 1, 0, 1, 0, 0]",The Star Dwellers
asked,"[6, 5, 54, 0, 0, 80, 15, 0, 14, 22, 1, 0]",The Star Dwellers
what,[],The Star Dwellers
zigzagging,"[0, 0]",The Star Dwellers
see,"[49, 12, 0, 17, 11, 0, 4, 8, 0, 1, 0, 3, 15, 0, 7, 0, 3, 0, 17, 2, 7, 5, 13, 0, 0, 19, 0, 20, 0, 0, 10, 4, 4, 55, 6, 22, 38, 0, 59, 0, 4, 2, 0, 102, 0, 1, 0, 0, 1, 8, 6, 0, 0, 0, 0]",The Star Dwellers
Therefore,"[0, 3, 1, 22, 228, 12]",The Star Dwellers
space,"[2, 0, 0, 0, 43, 16, 72, 2]",The Star Dwellers
hesitated,"[0, 3, 0, 2]",The Star Dwellers
attract,"[0, 0, 7, 9, 4, 4]",The Star Dwellers
historically,[1],The Star Dwellers
headed,"[0, 0, 16, 37, 18, 0, 0, 0, 0, 20, 73, 0, 5]",The Star Dwellers
logical,"[2, 3, 0, 1, 5, 2]",The Star Dwellers
us,"[0, 0, 0, 0, 0, 0, 17, 14, 3, 5, 0, 0, 0]",The Star Dwellers
We,[],The Star Dwellers
yet,"[0, 0, 0, 35, 47, 1, 3, 103, 0, 0, 115, 0, 0, 0, 1, 6, 0, 0, 0]",The Star Dwellers
the,[],The Star Dwellers
Visiting,"[0, 25, 0, 0, 1, 0, 3, 3, 0, 0, 0, 4, 0, 3, 0, 1, 0, 102, 0, 0, 8, 0, 0]",The Star Dwellers
gone,"[5, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, 0, 25, 0, 0, 0, 8, 0, 0, 0, 1, 0, 123, 0, 3, 0, 0, 33, 26, 19, 6, 0, 0, 17, 19, 0, 0, 0, 43, 25, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 11, 0, 0, 4, 8, 127, 90, 0, 0, 0, 12, 20, 13, 0, 0, 1, 0, 83]",The Star Dwellers
hands,"[0, 0, 20, 0, 51, 0, 51, 0, 63, 0, 0, 1, 1, 11, 0, 0, 0, 0, 0, 50, 12, 0]",The Star Dwellers
well,"[20, 5, 0, 0, 1, 134, 2, 1, 4, 82, 0]",The Star Dwellers
discovered,"[0, 0, 0, 1, 6, 4, 0, 0, 0, 3, 0, 2, 15, 0, 0, 12, 31, 0, 0, 0, 0, 0, 4, 6, 0, 8, 1, 55, 0, 102, 0, 0, 0, 0, 8, 13, 6, 4, 0, 2, 0]",The Star Dwellers
direction,"[2, 4, 4, 1, 0, 0, 8, 5, 0, 0, 0, 1, 123, 8, 3, 0]",The Star Dwellers
intercept,"[18, 3, 1, 0, 0]",The Star Dwellers
already,[27],The Star Dwellers
mind,"[50, 5, 1, 0, 0, 14, 0, 4, 0, 0, 0, 0, 0, 73, 31, 0]",The Star Dwellers
member,"[7, 0, 0, 1, 0, 0]",The Star Dwellers
directions,"[2, 4, 4, 1, 0, 0, 8, 5, 0, 0, 0, 1, 123, 8, 3, 0]",The Star Dwellers
;,[],The Star Dwellers
I've,[],The Star Dwellers
six,"[0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 6, 0]",The Star Dwellers
ban,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0]",The Star Dwellers
perhaps,"[0, 13, 0, 13, 0, 18]",The Star Dwellers
causing,"[0, 163, 0, 18, 123, 492, 1, 3, 113]",The Star Dwellers
The,[],The Star Dwellers
trying,"[8, 0, 1, 15, 0, 4, 0, 7, 3, 0, 29, 9, 1, 22, 0, 18, 7, 12, 0, 2, 0, 1]",The Star Dwellers
sigh,"[0, 2, 0]",The Star Dwellers
nevertheless,"[0, 1, 0, 6, 35, 47, 0, 103, 3]",The Star Dwellers
moral,"[15, 1]",The Star Dwellers
into,[],The Star Dwellers
core,"[27, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 2, 3, 0, 0, 20, 0, 23, 5, 4, 6, 0, 2]",The Star Dwellers
They'll,[],The Star Dwellers
frighteningly,"[0, 1]",The Star Dwellers
attitude,"[18, 19, 1, 0]",The Star Dwellers
spoke,"[2, 0, 0, 0, 13, 0, 6, 26, 14, 0, 0, 14]",The Star Dwellers
provisional,"[0, 0, 2, 2]",The Star Dwellers
activity,"[0, 0, 0, 0, 52, 8, 0, 0]",The Star Dwellers
mostly,"[12, 5, 0, 0, 6, 0]",The Star Dwellers
",",[],The Star Dwellers
equally,"[0, 0, 4, 828]",The Star Dwellers
center,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 20, 0, 3, 0, 0, 11, 0, 23, 0, 5, 15, 2, 2]",The Star Dwellers
couldn't,[],The Star Dwellers
I'm,[],The Star Dwellers
mortal,"[7, 14, 0, 4, 7, 19, 4, 28]",The Star Dwellers
who,"[0, 0]",The Star Dwellers
wave,"[0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 2, 1, 0]",The Star Dwellers
observant,"[0, 1, 1]",The Star Dwellers
small,"[4, 0, 0, 0, 1, 20, 99, 3, 0, 4, 4, 0, 67]",The Star Dwellers
lips,"[0, 0, 0, 1, 0, 14, 0, 0]",The Star Dwellers
deeper,"[0, 0, 13, 3, 2, 15, 0, 7, 4, 0, 0, 9, 0]",The Star Dwellers
Almost,"[104, 18, 0, 66, 0, 3, 23, 237]",The Star Dwellers
just,"[409, 15, 13, 25, 4, 1, 4, 115, 134, 0, 211, 7, 11, 5, 1, 11]",The Star Dwellers
no,"[50, 266, 0, 0, 0]",The Star Dwellers
trial,"[43, 10, 0, 0, 0, 18, 0]",The Star Dwellers
Angels,"[0, 0, 0, 4, 0, 4, 5]",The Star Dwellers
