w,vector_uso
motions,"[0, 0, 6, 19, 16, 5, 33, 0, 0]",Proton magnetic resonance study
absorption,"[1, 0, 2, 0, 0, 0, 0, 0]",Proton magnetic resonance study
hours,"[21, 0, 0, 15, 0, 5]",Proton magnetic resonance study
neighboring,"[0, 6, 0, 3, 0, 0]",Proton magnetic resonance study
CuK**ya,[],Proton magnetic resonance study
hour,"[0, 0, 15, 0, 5]",Proton magnetic resonance study
influence,"[13, 0, 0, 2, 12, 1, 1, 3, 127]",Proton magnetic resonance study
obvious,[11],Proton magnetic resonance study
particle,"[0, 0, 3, 0, 24, 0, 0]",Proton magnetic resonance study
hydrous,"[0, 0]",Proton magnetic resonance study
cps,"[0, 0, 0, 0, 5, 0]",Proton magnetic resonance study
one,"[321, 29, 0, 786, 0, 0, 0, 0, 24, 0, 0, 3, 0, 0, 5, 1, 0]",Proton magnetic resonance study
probably,"[27, 0, 0, 13, 0, 0, 0, 1]",Proton magnetic resonance study
commensurate,[0],Proton magnetic resonance study
exactly,"[0, 13, 115, 0, 0, 0, 4]",Proton magnetic resonance study
58.8%,[],Proton magnetic resonance study
G.,[],Proton magnetic resonance study
per,[],Proton magnetic resonance study
tube,"[0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0]",Proton magnetic resonance study
may,"[2, 0, 0, 0, 167, 0]",Proton magnetic resonance study
joined,"[0, 0, 0, 2, 0, 1, 3, 0, 1, 5, 0, 0, 4]",Proton magnetic resonance study
quite,"[0, 28, 40, 0]",Proton magnetic resonance study
geometrical,"[0, 0]",Proton magnetic resonance study
cooled,"[3, 4, 0, 0]",Proton magnetic resonance study
certain,"[1, 42, 42]",Proton magnetic resonance study
assumed,"[6, 0, 0, 0, 0, 6, 0, 0, 9, 5, 7, 3, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 80, 0, 0, 0, 0]",Proton magnetic resonance study
reasonable,"[3, 4, 1, 0, 15]",Proton magnetic resonance study
375-degrees-C,[],Proton magnetic resonance study
properties,"[1, 72, 9, 0, 1, 10, 2]",Proton magnetic resonance study
another,"[0, 61]",Proton magnetic resonance study
mode,"[3, 6, 0, 0, 123, 8, 15, 0, 3]",Proton magnetic resonance study
proved,"[22, 0, 0, 15, 7, 1, 18, 0, 0, 0, 8, 8, 0, 3, 44, 10, 0, 3, 3, 2]",Proton magnetic resonance study
each,"[0, 81, 0, 0, 0]",Proton magnetic resonance study
only,"[1, 13, 25, 11, 211, 0, 17, 0, 3, 115, 3, 409, 0, 3, 4]",Proton magnetic resonance study
asymmetry,"[0, 1, 0]",Proton magnetic resonance study
convincing,"[0, 1, 1, 0]",Proton magnetic resonance study
narrow,"[0, 0, 0, 0, 10, 0, 6, 0, 0, 0, 0, 0, 5]",Proton magnetic resonance study
surrounded,"[12, 0, 0, 0, 0, 1, 12, 0, 3, 14, 0, 0, 1, 0, 0, 0]",Proton magnetic resonance study
found,"[3, 102, 8, 0, 1, 14, 8, 55, 3, 0, 2, 37, 7, 123, 0, 0, 0, 0, 0, 1, 59, 5, 1, 17, 21, 13, 1, 3, 7, 4, 3, 0, 1, 0, 0, 0]",Proton magnetic resonance study
3.10,[],Proton magnetic resonance study
Position,"[51, 72, 0, 43, 1, 0, 1, 19, 1, 29, 0, 46, 7, 0, 4, 1, 17, 16, 4, 18, 0, 0, 6, 0, 61, 0, 0, 0]",Proton magnetic resonance study
type,"[16, 35, 0, 0, 0, 12]",Proton magnetic resonance study
relaxation,"[0, 0, 0, 0, 0, 0, 16, 1, 3, 0, 0]",Proton magnetic resonance study
within,"[38, 25]",Proton magnetic resonance study
special,"[1, 5, 24, 6, 0, 10, 20]",Proton magnetic resonance study
octahedron,[0],Proton magnetic resonance study
those,[],Proton magnetic resonance study
anhydrous,[0],Proton magnetic resonance study
magnetic,"[0, 0, 0, 0]",Proton magnetic resonance study
directly,"[12, 16, 12, 1, 0, 16, 3, 0, 129, 0, 10, 0, 0]",Proton magnetic resonance study
also,"[3, 121, 2, 0, 118]",Proton magnetic resonance study
dipoles,"[0, 0]",Proton magnetic resonance study
spectrometer,"[0, 0]",Proton magnetic resonance study
specialized,"[0, 0, 0, 10, 0, 4, 0, 0, 0, 0, 0]",Proton magnetic resonance study
atom,"[0, 0, 3, 0, 24, 0]",Proton magnetic resonance study
occupy,"[0, 2, 80, 0, 0, 4, 1, 5, 1, 0, 1, 8, 7, 33]",Proton magnetic resonance study
oxides,[0],Proton magnetic resonance study
along,"[839, 37]",Proton magnetic resonance study
subsequent,[1],Proton magnetic resonance study
test,"[18, 0, 0, 43, 0, 22, 8, 3, 0, 10, 3, 0, 2, 2, 0, 0, 0]",Proton magnetic resonance study
could,[],Proton magnetic resonance study
we,[],Proton magnetic resonance study
reached,"[0, 113, 21, 0, 3, 0, 0, 0, 0, 1, 7, 12, 11, 0, 1, 50, 1, 0, 5, 51, 1, 11, 0]",Proton magnetic resonance study
while,"[1, 1, 11, 77]",Proton magnetic resonance study
led,"[0, 5, 4, 0, 73, 0, 32, 16, 29, 12, 0, 8, 43, 80, 20, 27, 2, 90, 0, 0]",Proton magnetic resonance study
microseconds,[0],Proton magnetic resonance study
following,"[47, 0, 3, 2, 0, 2, 0, 0, 12, 2, 20, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 722, 1, 0, 0, 0, 4, 0, 0, 84, 0, 0, 11, 3, 0]",Proton magnetic resonance study
Second,"[0, 1, 45, 1, 1, 0, 40, 0, 0, 0, 162, 0, 5, 0, 0, 0, 0, 24, 0, 0, 13]",Proton magnetic resonance study
cylinder,"[0, 0]",Proton magnetic resonance study
positions,"[51, 72, 0, 43, 1, 0, 1, 19, 1, 29, 0, 46, 7, 0, 4, 1, 17, 16, 4, 18, 0, 0, 6, 0, 61, 0, 0, 0]",Proton magnetic resonance study
indicates,"[7, 5, 0, 2, 37, 1, 44, 4, 0]",Proton magnetic resonance study
chromium,"[0, 0, 0]",Proton magnetic resonance study
detected,"[0, 4, 8, 55, 0, 3]",Proton magnetic resonance study
rather,"[40, 1, 23, 0, 0, 0, 28, 3]",Proton magnetic resonance study
added,"[3, 1, 1, 9, 1, 22, 18, 4, 0, 0, 5, 0, 0, 0, 0, 2, 1, 0]",Proton magnetic resonance study
0.3,[],Proton magnetic resonance study
15,"[6, 14, 0, 0]",Proton magnetic resonance study
linear,"[0, 0, 0, 0, 0, 15, 9]",Proton magnetic resonance study
oxygen,"[0, 2, 4]",Proton magnetic resonance study
similar,"[176, 15, 1, 0, 0, 1, 0]",Proton magnetic resonance study
unit,"[28, 5, 0, 0, 0]",Proton magnetic resonance study
It,"[0, 0]",Proton magnetic resonance study
models,"[1, 8, 10, 0, 0, 0, 0, 1, 0, 0, 0, 23, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3]",Proton magnetic resonance study
undoubtedly,"[2, 2, 0]",Proton magnetic resonance study
radiation,"[0, 0, 2, 0, 0, 0, 0, 0]",Proton magnetic resonance study
method,"[0, 11]",Proton magnetic resonance study
mixed,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 2, 5, 0, 0]",Proton magnetic resonance study
affect,"[5, 0, 0, 0, 19, 0, 1, 0, 0, 11, 0, 7, 3, 0, 11]",Proton magnetic resonance study
first,"[0, 20, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 4, 0, 19, 1, 169, 0]",Proton magnetic resonance study
portions,"[8, 4, 4, 0, 12, 1, 4, 1, 0, 0, 10, 0, 0, 13, 1, 0, 0, 3, 0, 47, 17]",Proton magnetic resonance study
bonds,"[0, 0, 0, 0, 1, 6, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0]",Proton magnetic resonance study
Chromium,"[0, 0, 0]",Proton magnetic resonance study
symmetric,"[1, 0]",Proton magnetic resonance study
spectrum,[0],Proton magnetic resonance study
Hence,"[22, 12, 0, 3, 228]",Proton magnetic resonance study
R.,[],Proton magnetic resonance study
One,"[321, 29, 0, 786, 0, 0, 0, 0, 24, 0, 0, 3, 0, 0, 5, 1, 0]",Proton magnetic resonance study
same,"[0, 176, 3, 88, 0, 0, 0, 0]",Proton magnetic resonance study
1.8%,[],Proton magnetic resonance study
compounds,"[3, 0, 0, 1, 0, 0]",Proton magnetic resonance study
nitrogen,"[17, 0, 0]",Proton magnetic resonance study
tremendous,"[1, 1, 3, 4, 4, 1, 12, 0, 7, 2, 1, 6, 1, 4]",Proton magnetic resonance study
ups,[307],Proton magnetic resonance study
adsorbs,[0],Proton magnetic resonance study
paramagnetic,[0],Proton magnetic resonance study
adjusted,"[0, 2, 0, 0, 4, 46, 0, 8, 0, 5, 0]",Proton magnetic resonance study
than,[],Proton magnetic resonance study
various,"[4, 0, 0, 4, 41, 16]",Proton magnetic resonance study
Berkeley,"[0, 0, 0]",Proton magnetic resonance study
possibility,"[10, 9, 11, 4, 0, 0]",Proton magnetic resonance study
aside,"[7, 40, 6, 0, 0, 0, 497, 0]",Proton magnetic resonance study
estimates,"[0, 0, 1, 9, 3, 0, 4, 0, 0, 22, 12, 31, 0, 1]",Proton magnetic resonance study
conceive,"[0, 0, 31, 10, 65, 0, 0]",Proton magnetic resonance study
have,"[2, 49, 0, 113, 0, 3, 0, 0, 18, 6, 111, 492, 1, 0, 0, 123, 6, 6, 1, 51, 0, 0, 4, 4, 80, 2, 51, 17, 7]",Proton magnetic resonance study
cold,"[0, 15, 1, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0]",Proton magnetic resonance study
bridge,"[0, 0, 0, 3, 0, 0, 5]",Proton magnetic resonance study
contact,"[0, 0, 0, 0, 0, 3, 0, 3, 3, 11, 19, 1, 0, 0, 11, 0]",Proton magnetic resonance study
system,"[0, 4, 0, 23, 8, 1]",Proton magnetic resonance study
upon,[],Proton magnetic resonance study
0.3M,[],Proton magnetic resonance study
axis,"[0, 0, 0, 0, 0]",Proton magnetic resonance study
free,"[0, 0, 3, 0, 0, 3, 0, 7, 1, 1, 5, 4, 2, 0, 22, 0, 1, 7, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 1, 0, 2, 4]",Proton magnetic resonance study
provide,"[16, 3, 0, 1, 1, 0, 0, 11, 0, 0, 12, 32]",Proton magnetic resonance study
weak,"[0, 0, 0, 8, 47, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0]",Proton magnetic resonance study
group,"[30, 0, 0, 0, 0, 1]",Proton magnetic resonance study
unable,"[0, 0, 0]",Proton magnetic resonance study
since,[],Proton magnetic resonance study
circular,"[0, 0, 1, 0, 4, 0, 0, 3, 0, 0, 0]",Proton magnetic resonance study
going,"[1, 0, 0, 3, 0, 0, 1, 0, 0, 26, 11, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 9, 0, 0, 3, 127, 83, 0, 123, 0, 7, 0, 8, 7, 19, 0, 0, 71, 0, 13, 6, 0, 33, 12, 0, 0, 43, 0, 0, 0, 20, 0, 90, 25, 5, 0, 0, 0, 19, 17, 3, 0, 0, 6, 0]",Proton magnetic resonance study
The,[],Proton magnetic resonance study
show,"[1, 0, 0, 15, 1, 1, 0, 1, 7, 0, 0, 7, 19, 8, 37, 6, 0, 1, 2, 3, 44, 20, 6, 21, 3, 36]",Proton magnetic resonance study
H.,[],Proton magnetic resonance study
due,"[0, 0, 0, 9]",Proton magnetic resonance study
here,"[96, 0, 0, 12]",Proton magnetic resonance study
are,"[1, 12, 479, 0, 21, 3, 6, 0, 26, 722, 0, 6, 11, 0]",Proton magnetic resonance study
reproducible,"[2, 0]",Proton magnetic resonance study
provides,"[16, 3, 0, 1, 1, 0, 0, 11, 0, 0, 12, 32]",Proton magnetic resonance study
this,[],Proton magnetic resonance study
felt,"[1, 0, 8, 49, 49, 0, 0, 0, 40, 55, 0, 0, 37]",Proton magnetic resonance study
formed,"[1, 0, 1, 19, 39, 0, 13, 113, 7, 0, 0, 0, 3, 127, 0]",Proton magnetic resonance study
shifts,"[1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 0, 0, 2, 0, 13, 0, 0, 6, 0, 7, 0, 0, 1, 0, 1, 0, 1, 0, 34, 3, 0, 0, 1]",Proton magnetic resonance study
his,[],Proton magnetic resonance study
equivalence,"[5, 7, 1, 1, 0, 0, 1]",Proton magnetic resonance study
perhaps,"[13, 0, 0, 13, 18, 0]",Proton magnetic resonance study
40,"[0, 6, 0, 2, 0]",Proton magnetic resonance study
suited,"[3, 8, 7, 3, 0, 33, 5, 0]",Proton magnetic resonance study
ratio,"[3, 5]",Proton magnetic resonance study
critical,"[4, 2, 5]",Proton magnetic resonance study
evacuation,"[1, 0, 0, 1, 0, 0, 0]",Proton magnetic resonance study
337-degrees-C,[],Proton magnetic resonance study
exposed,"[1, 2, 1, 0, 0, 0, 0, 6, 0, 0, 2, 13, 0, 0, 0, 3, 2, 6, 0, 0, 0, 38]",Proton magnetic resonance study
position,"[51, 72, 0, 43, 1, 0, 1, 19, 1, 29, 0, 46, 7, 0, 4, 1, 17, 16, 4, 18, 0, 0, 6, 0, 61, 0, 0, 0]",Proton magnetic resonance study
function,"[1, 6, 0, 0, 6, 3, 11, 127, 1, 7, 5, 16, 0, 0, 43, 9, 0, 47, 0, 66, 90, 0, 0, 5]",Proton magnetic resonance study
its,"[0, 0]",Proton magnetic resonance study
off,"[9, 54, 0, 0, 102, 1, 2, 0, 40, 7, 21, 0, 1]",Proton magnetic resonance study
assume,"[0, 0, 0, 6, 0, 0, 9, 7, 3, 0, 0, 0, 6, 0, 0, 0, 1, 0, 80, 0, 0, 0]",Proton magnetic resonance study
Field,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 7, 1, 0, 2, 32, 0, 0, 34, 5, 0, 0, 0, 0, 1, 0, 24, 25, 0, 0, 0, 0]",Proton magnetic resonance study
temperature,[2],Proton magnetic resonance study
shapes,"[17, 8, 0, 22, 0, 0, 0, 0, 0, 9, 1, 0, 6, 1, 0, 127, 0, 39, 4, 1, 0, 5, 1, 0, 0, 13, 3, 0, 12, 3]",Proton magnetic resonance study
T,"[0, 0, 2, 0, 37, 0, 0, 0, 0, 0, 0, 0]",Proton magnetic resonance study
associated,"[0, 2, 0, 0, 0, 3, 1, 0, 0, 0, 0]",Proton magnetic resonance study
likely,"[27, 0, 0, 13, 6, 0, 7]",Proton magnetic resonance study
glass,"[3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Proton magnetic resonance study
short,"[0, 0, 0, 0, 27, 0, 0, 0, 28, 8, 99, 2, 0, 47, 0, 1, 6, 0, 2, 0, 4, 0, 0, 20]",Proton magnetic resonance study
over,"[0, 0, 0, 163, 1, 22, 6]",Proton magnetic resonance study
results,"[8, 0, 20, 0, 6, 5, 6, 25, 27, 0, 32, 0, 8, 27, 0, 16, 10, 1]",Proton magnetic resonance study
smaller,"[0, 3, 0, 0, 4, 4, 4, 0, 1, 20, 0, 12, 67, 0, 99]",Proton magnetic resonance study
mean,"[0, 0, 2, 3, 0, 5, 0, 0, 10, 2, 37, 0, 0, 0, 0, 0, 0, 65, 1]",Proton magnetic resonance study
drawing,"[6, 24, 0, 2, 14, 113, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 0, 1, 0, 0, 123, 0, 1, 4, 0, 0, 4, 0, 0, 12, 2, 7, 43, 2, 0, 0, 0, 4, 1, 5, 3, 0, 0]",Proton magnetic resonance study
spectra,[0],Proton magnetic resonance study
verify,"[0, 1, 0, 2, 0, 38, 0, 3]",Proton magnetic resonance study
workers,"[0, 0, 0, 0, 4]",Proton magnetic resonance study
nearly,"[0, 3, 237, 4, 104, 18, 0, 66, 1, 23]",Proton magnetic resonance study
then,"[177, 0, 0, 228]",Proton magnetic resonance study
requires,"[5, 15, 0, 80, 51, 2, 0, 6, 22, 14, 0, 54]",Proton magnetic resonance study
derive,"[0, 0, 5, 0, 0, 84, 0, 1]",Proton magnetic resonance study
All,"[13, 352, 28, 24, 2, 2, 6]",Proton magnetic resonance study
background,"[0, 0, 0, 5, 1, 0, 21, 8, 0, 4, 0, 0]",Proton magnetic resonance study
finds,"[102, 8, 1, 14, 0, 8, 55, 3, 0, 2, 37, 7, 123, 0, 0, 0, 0, 0, 1, 5, 1, 17, 1, 3, 7, 4, 0, 2, 0, 0]",Proton magnetic resonance study
best,"[9, 0, 20, 0, 1, 1, 0, 0, 0, 134, 1, 0, 1, 0, 8, 24, 3, 1, 0, 0, 0, 5, 5, 0, 0, 7, 4, 82, 0, 57, 23, 2, 0, 0, 36, 0, 8, 8, 0, 84, 115, 25, 2, 0, 0, 5, 3, 0]",Proton magnetic resonance study
wt,[],Proton magnetic resonance study
composed,"[3, 1, 0, 4, 0, 14, 5, 0]",Proton magnetic resonance study
must,"[0, 0, 115]",Proton magnetic resonance study
vapor,"[1, 0, 0, 0, 0]",Proton magnetic resonance study
high,"[0, 0, 0, 2, 0, 0, 1, 0, 0, 61, 0, 0, 0, 2, 2, 0]",Proton magnetic resonance study
applied,"[6, 0, 0, 0, 66, 0, 0, 0, 0, 51, 17, 7, 1, 7]",Proton magnetic resonance study
grounds,"[0, 0, 15, 1, 0, 3, 18, 0, 4, 16, 0, 5, 0, 2, 0, 0, 59, 0, 21, 8, 3, 26, 30, 0, 0, 3, 32, 5, 0]",Proton magnetic resonance study
predicts,"[0, 2, 0, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 25, 0, 0, 1]",Proton magnetic resonance study
effect,"[6, 14, 0, 5, 6, 0, 0, 27, 0, 3, 2, 8, 27, 16, 3]",Proton magnetic resonance study
material,"[5, 0, 1, 16, 2, 0, 33, 0]",Proton magnetic resonance study
acid,"[0, 2, 0, 0, 0, 25, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 6, 1, 0, 0, 1, 0]",Proton magnetic resonance study
on,"[839, 37]",Proton magnetic resonance study
although,[],Proton magnetic resonance study
Blumberg,[],Proton magnetic resonance study
California,"[3, 0, 0, 0]",Proton magnetic resonance study
upper,"[1, 0, 14, 0, 0]",Proton magnetic resonance study
Differential,"[0, 0, 9, 0, 0, 0]",Proton magnetic resonance study
described,"[6, 24, 9, 0, 2, 31, 14, 0, 8, 3, 4, 6, 0, 13, 3]",Proton magnetic resonance study
the,[],Proton magnetic resonance study
single-crystal,[],Proton magnetic resonance study
so,"[0, 0, 22, 17, 0, 0, 12, 0, 177, 0, 3, 228]",Proton magnetic resonance study
48,"[0, 0, 0]",Proton magnetic resonance study
fields,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 7, 1, 0, 2, 32, 0, 0, 34, 5, 0, 0, 0, 0, 1, 0, 24, 0, 25, 0, 0, 0, 0]",Proton magnetic resonance study
signal-to-noise,"[0, 0, 0, 0, 0]",Proton magnetic resonance study
1M,[],Proton magnetic resonance study
from,[],Proton magnetic resonance study
volume,"[11, 4, 12, 0, 7, 1]",Proton magnetic resonance study
many,[94],Proton magnetic resonance study
possible,"[6, 41]",Proton magnetic resonance study
extremely,"[12, 4, 1, 1, 3]",Proton magnetic resonance study
294-degrees-K,[],Proton magnetic resonance study
bubble,"[1, 0, 0, 4, 0, 0, 1, 0, 0, 3]",Proton magnetic resonance study
these,[],Proton magnetic resonance study
there,"[276, 0, 0, 0, 0, 0]",Proton magnetic resonance study
discussed,"[0, 0, 0, 2, 3]",Proton magnetic resonance study
unique,"[11, 0, 17, 2, 0, 0]",Proton magnetic resonance study
well,"[0, 2, 0, 1, 0, 82, 20, 4, 1, 5, 134]",Proton magnetic resonance study
compared,"[0, 1, 0]",Proton magnetic resonance study
increasing,"[13, 5]",Proton magnetic resonance study
spherical,"[0, 0, 0, 0, 0, 0, 0]",Proton magnetic resonance study
gauss,"[0, 0, 0, 0]",Proton magnetic resonance study
determine,"[0, 102, 4, 12, 6, 2, 0, 55, 1, 46, 0, 0, 1, 6, 1, 13, 0, 12, 0, 4, 0, 3]",Proton magnetic resonance study
spin,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0]",Proton magnetic resonance study
breadth,"[1, 1, 0, 0]",Proton magnetic resonance study
hemispherical,[0],Proton magnetic resonance study
which,[],Proton magnetic resonance study
water,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91]",Proton magnetic resonance study
Moreover,"[0, 1, 1]",Proton magnetic resonance study
expression,"[0, 0, 59, 0, 8, 62, 0, 0, 0, 8, 1, 0, 18, 2, 0, 14]",Proton magnetic resonance study
consider,"[20, 0, 1, 24, 80, 0, 0, 4, 31, 17, 65, 0, 3, 102, 11, 0, 7, 10]",Proton magnetic resonance study
asymmetric,"[0, 0]",Proton magnetic resonance study
theory,"[4, 9, 10]",Proton magnetic resonance study
a,"[0, 147, 2793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Proton magnetic resonance study
lead,"[3, 1, 0, 0, 0, 0, 4, 0, 5, 0, 0, 4, 0, 0, 0, 0, 73, 0, 9, 32, 0, 16, 12, 0, 29, 12, 7, 0, 8, 0, 43, 80, 20, 0, 27, 2, 90, 0, 3, 0]",Proton magnetic resonance study
downs,"[0, 0, 0, 146, 0, 9, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0]",Proton magnetic resonance study
orientation,"[0, 1, 0, 0]",Proton magnetic resonance study
Emission,"[0, 3, 0, 0]",Proton magnetic resonance study
had,"[2, 49, 0, 113, 0, 3, 0, 18, 6, 111, 492, 1, 0, 0, 123, 6, 6, 1, 51, 0, 4, 4, 80, 2, 51, 17, 7]",Proton magnetic resonance study
470-degrees-C,[],Proton magnetic resonance study
already,[27],Proton magnetic resonance study
intensity,"[0, 0, 11, 6, 0, 0, 0, 0, 7]",Proton magnetic resonance study
sizes,"[0, 18, 0]",Proton magnetic resonance study
filled,"[80, 0, 1, 0, 0, 19, 0, 1, 1, 0, 0, 7, 15]",Proton magnetic resonance study
layers,"[12, 1, 0, 14]",Proton magnetic resonance study
examination,"[0, 18, 0, 0, 0, 2, 3, 0]",Proton magnetic resonance study
peculiarities,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0]",Proton magnetic resonance study
eliminated,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 0, 0]",Proton magnetic resonance study
remaining,"[0, 13, 0, 41, 13, 16, 16, 0, 6, 2, 2, 0]",Proton magnetic resonance study
Benesi,[],Proton magnetic resonance study
conforms,"[4, 2, 0]",Proton magnetic resonance study
calculations,"[1, 3, 1, 0, 0, 0]",Proton magnetic resonance study
us,"[17, 0, 0, 0, 0, 0, 0, 5, 14, 3, 0, 0, 0]",Proton magnetic resonance study
cases,"[0, 0, 18, 12, 6, 0, 0, 0, 0, 0, 62, 0, 23, 10, 0, 35, 0, 0, 1, 0, 0, 0, 0, 16, 7, 25, 0, 0, 8, 0, 0, 0]",Proton magnetic resonance study
unpaired,"[0, 0, 6, 0]",Proton magnetic resonance study
computed,"[0, 0, 0, 1, 0, 22, 0]",Proton magnetic resonance study
matters,"[1, 53, 0, 25, 1, 7, 16, 29]",Proton magnetic resonance study
packing,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 9, 0, 0, 1, 80, 0, 0, 0, 0]",Proton magnetic resonance study
agreement,"[4, 0, 9, 11, 0, 1]",Proton magnetic resonance study
no,"[50, 0, 0, 266, 0]",Proton magnetic resonance study
obtained,"[123, 55, 2, 5, 17, 1, 7]",Proton magnetic resonance study
occluded,"[0, 0, 0, 15, 0, 1, 0, 0, 0]",Proton magnetic resonance study
corresponds,"[0, 2, 8, 3, 0, 1, 6, 6, 0, 2, 0]",Proton magnetic resonance study
chromic,[],Proton magnetic resonance study
together,"[30, 0, 0]",Proton magnetic resonance study
decay,"[10, 0, 4, 0, 0, 0, 0, 0, 0]",Proton magnetic resonance study
170-degrees-C,[],Proton magnetic resonance study
bond,"[0, 0, 0, 0, 1, 6, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0]",Proton magnetic resonance study
impurity,"[0, 0, 0]",Proton magnetic resonance study
nonequivalent,[0],Proton magnetic resonance study
polycrystalline,[0],Proton magnetic resonance study
approximately,"[85, 237, 6, 2, 0, 0, 0, 182, 0]",Proton magnetic resonance study
sheet,"[3, 0, 0, 18, 0, 12, 0, 0, 0, 0, 0, 5, 0, 0, 1]",Proton magnetic resonance study
heated,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 5]",Proton magnetic resonance study
precautions,"[1, 1, 0, 4, 1, 21]",Proton magnetic resonance study
cell,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Proton magnetic resonance study
studied,"[0, 2, 24, 80, 21, 0, 4, 2, 11, 0, 5, 0, 0, 10]",Proton magnetic resonance study
Cr,"[0, 0, 0]",Proton magnetic resonance study
account,"[6, 0, 0, 0, 0, 0, 31, 0, 1, 0, 6, 4, 0, 8, 9, 40, 13]",Proton magnetic resonance study
Andrew,"[0, 0, 0, 0]",Proton magnetic resonance study
until,[],Proton magnetic resonance study
represents,"[1, 0, 1, 0, 11, 2, 1, 0, 1, 2, 6, 0, 722, 23, 3, 0, 22, 36, 2]",Proton magnetic resonance study
nitrates,[0],Proton magnetic resonance study
16,"[0, 0, 9, 2]",Proton magnetic resonance study
structural,"[0, 0, 1, 0, 0]",Proton magnetic resonance study
distorted,"[1, 17, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Proton magnetic resonance study
strong,"[3, 0, 0, 1, 25, 11, 11, 14, 33, 0, 3, 0, 0]",Proton magnetic resonance study
X-ray,"[0, 0, 0, 0, 0, 0, 0, 0]",Proton magnetic resonance study
decomposition,"[10, 0, 0, 0, 0, 0, 0, 1, 0]",Proton magnetic resonance study
located,"[72, 1, 6, 0, 19, 2, 46, 4, 0, 2]",Proton magnetic resonance study
make,"[0, 0, 0, 113, 0, 9, 0, 0, 0, 26, 0, 18, 21, 0, 0, 0, 1, 1, 0, 4, 1, 0, 492, 0, 9, 0, 21, 0, 0, 163, 0, 0, 0, 0, 127, 123, 39, 6, 0, 0, 2, 1, 31, 1, 9, 0, 4, 11, 0, 1, 0, 0, 0, 80, 0, 16, 5, 3, 8, 0, 51, 0, 0, 17, 0, 0, 0, 0, 0, 0]",Proton magnetic resonance study
pattern,"[6, 39, 8, 13, 18, 3, 24, 8, 0, 0, 0, 22, 8, 2, 0, 0]",Proton magnetic resonance study
easily,"[20, 16, 82]",Proton magnetic resonance study
2.58,[],Proton magnetic resonance study
evidence,"[0, 3, 0, 8, 15, 39, 3, 44, 5, 0, 1]",Proton magnetic resonance study
dependence,"[0, 0, 0, 0, 0]",Proton magnetic resonance study
alundum,[0],Proton magnetic resonance study
showed,"[1, 0, 0, 15, 1, 1, 0, 1, 7, 0, 0, 7, 19, 8, 37, 0, 1, 3, 44, 20, 6, 21, 3, 36]",Proton magnetic resonance study
ample,"[0, 3, 13, 3, 1, 0, 1]",Proton magnetic resonance study
after,"[0, 0, 89, 0, 33, 3]",Proton magnetic resonance study
used,"[0, 0, 6, 1, 0, 0, 0, 66, 0, 0, 43, 0, 1, 7, 1]",Proton magnetic resonance study
remains,"[3, 13, 13, 16, 16, 1, 2, 1, 2, 0, 6]",Proton magnetic resonance study
would,[],Proton magnetic resonance study
electrons,"[0, 0]",Proton magnetic resonance study
ferromagnetic,[0],Proton magnetic resonance study
