w,vector_uso
inside,"[1, 0, 0, 25, 3, 38, 1, 0, 0, 0, 0]",Here Comes Pete Now.
contained,"[6, 80, 3, 3, 0, 3, 38, 18, 0, 6, 0, 4, 9, 17, 0, 0, 0]",Here Comes Pete Now.
handed,"[50, 6, 51, 12, 11, 0, 0]",Here Comes Pete Now.
working,"[113, 18, 17, 6, 0, 2, 0, 3, 1, 0, 6, 5, 127, 0, 0, 2, 39, 12, 0, 0, 23, 0, 0, 1, 0, 43, 0, 13, 22, 0, 90, 12, 37, 0, 0, 1, 1, 0, 3, 9, 0]",Here Comes Pete Now.
their,[],Here Comes Pete Now.
partially,"[47, 6, 6]",Here Comes Pete Now.
learned,"[0, 0, 0, 4, 0, 102, 15, 0, 0, 1, 14, 0, 12, 12, 3, 0, 0, 1, 1, 6, 0, 3, 24, 0, 80, 0, 21, 0, 4, 0, 5]",Here Comes Pete Now.
windowless,[],Here Comes Pete Now.
insisted,"[0, 0, 3, 3]",Here Comes Pete Now.
indeed,"[228, 17]",Here Comes Pete Now.
sounds,"[0, 1, 0, 30, 0, 0, 90, 25, 0, 11, 0]",Here Comes Pete Now.
at,"[0, 35, 580, 0]",Here Comes Pete Now.
gasoline,"[0, 1, 6, 0]",Here Comes Pete Now.
told,"[0, 34, 70, 0, 0, 0, 0, 0, 5, 15, 0, 0, 39, 1, 49, 2, 0, 0]",Here Comes Pete Now.
roofs,"[4, 8, 1]",Here Comes Pete Now.
limited,"[5, 1, 1, 0, 24, 2, 0, 7, 0, 1, 10, 7, 46, 0, 0, 0, 0, 1]",Here Comes Pete Now.
walked,"[0, 17]",Here Comes Pete Now.
feel,"[0, 0, 8, 14, 49, 6, 23, 0, 40, 59, 2, 55, 6, 37]",Here Comes Pete Now.
dimly,"[0, 0, 0, 0, 0]",Here Comes Pete Now.
were,"[1, 12, 0, 21, 3, 6, 0, 26, 722, 6, 11, 0]",Here Comes Pete Now.
Drifting,"[6, 21, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 7, 4, 0, 0, 0, 2, 1, 0]",Here Comes Pete Now.
mess,"[4, 0, 0, 12, 0, 12, 0, 0, 20, 0, 0, 1, 0, 1, 0, 2, 0, 0, 18, 0, 0, 1, 0, 0, 1, 0, 2, 0, 3, 0, 6, 4, 0, 0, 0, 0, 0, 0]",Here Comes Pete Now.
nothing,"[0, 0, 1, 0, 3, 0, 38, 0, 0, 0, 0, 0, 13, 0]",Here Comes Pete Now.
decided,"[5, 6, 0, 1, 10, 1, 4, 0]",Here Comes Pete Now.
ten,"[0, 3, 0, 1, 20, 18, 0]",Here Comes Pete Now.
myself,[],Here Comes Pete Now.
office,"[72, 0, 43, 1, 19, 6, 2, 7, 1, 0, 7, 16, 47, 58, 6, 0, 0, 0, 1]",Here Comes Pete Now.
dialed,[0],Here Comes Pete Now.
pass,"[0, 26, 0, 0, 0, 0, 0, 73, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 14, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 17, 0, 0, 1, 0, 0, 0, 3, 9, 0, 0, 2, 2, 0, 1, 0, 0, 0, 0, 3, 0, 0, 12, 43, 0, 0, 0, 0, 0, 3, 13, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 20, 11, 29, 0, 0, 50, 0, 0, 20, 0, 0, 90, 51, 0, 0, 1]",Here Comes Pete Now.
college,[16],Here Comes Pete Now.
physical,"[0, 0, 14]",Here Comes Pete Now.
worth,"[0, 0, 0, 18]",Here Comes Pete Now.
said,"[34, 70, 0, 316, 0, 0, 0, 21, 0, 1, 12, 39, 0, 49, 0, 0, 0]",Here Comes Pete Now.
simply,"[25, 11, 211, 115, 409, 2]",Here Comes Pete Now.
saw,"[0, 49, 0, 0, 59, 0, 0, 22, 102, 0, 15, 19, 0, 0, 0, 5, 0, 0, 17, 12, 13, 0, 0, 2, 0, 55, 4, 3, 0, 8, 0, 0, 7, 0, 0, 0, 0, 17, 4, 1, 6, 1, 20, 11, 1, 4, 10, 3, 59, 7, 0, 1, 6, 8, 1, 38, 4, 2, 0, 0, 0]",Here Comes Pete Now.
suit,"[0, 3, 0, 35, 7, 8, 0, 0, 0, 18, 33, 0, 0, 0]",Here Comes Pete Now.
disappointment,"[0, 0, 2]",Here Comes Pete Now.
influence,"[13, 0, 0, 2, 12, 1, 1, 3, 127]",Here Comes Pete Now.
present,"[2, 5, 0, 11, 0, 0, 6, 3, 62, 0, 0, 2, 6, 3, 44, 0, 6, 2, 36, 51, 0, 0]",Here Comes Pete Now.
dislike,"[1, 0, 1, 0]",Here Comes Pete Now.
prepare,"[12, 4, 1, 0, 0, 0, 113, 7, 21, 0, 0, 0, 46, 1, 0, 1, 0]",Here Comes Pete Now.
obvious,[11],Here Comes Pete Now.
commercials,"[0, 3]",Here Comes Pete Now.
believed,"[0, 7, 31, 65, 10]",Here Comes Pete Now.
As,"[147, 0, 0, 0, 0, 0, 0, 828, 0, 0, 0, 0, 0, 4, 0, 0, 2793, 0, 0, 69, 0, 0]",Here Comes Pete Now.
slipped,"[0, 0, 0, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0]",Here Comes Pete Now.
one,"[321, 29, 0, 786, 0, 0, 0, 0, 24, 0, 0, 3, 0, 0, 5, 1, 0]",Here Comes Pete Now.
smoke,"[4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 7, 0, 0, 1]",Here Comes Pete Now.
something,[],Here Comes Pete Now.
exactly,"[0, 13, 115, 0, 0, 0, 4]",Here Comes Pete Now.
else,[],Here Comes Pete Now.
tube,"[0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0]",Here Comes Pete Now.
how,[],Here Comes Pete Now.
station,"[7, 14, 10, 72]",Here Comes Pete Now.
quite,"[0, 28, 40, 0]",Here Comes Pete Now.
papers,"[0, 17, 0, 6, 7, 0, 8, 1, 4, 3]",Here Comes Pete Now.
indication,"[0, 22, 0, 0, 0]",Here Comes Pete Now.
making,"[0, 0, 0, 113, 0, 9, 0, 0, 0, 26, 0, 18, 21, 0, 0, 0, 1, 35, 1, 0, 4, 1, 0, 0, 492, 0, 9, 0, 21, 0, 163, 0, 0, 0, 0, 127, 123, 39, 6, 0, 1, 31, 1, 0, 9, 0, 4, 11, 0, 1, 0, 0, 0, 80, 0, 16, 5, 3, 1, 8, 0, 51, 0, 0, 17, 0, 0, 0, 0, 0, 0]",Here Comes Pete Now.
daylight,"[56, 1, 1]",Here Comes Pete Now.
because,[],Here Comes Pete Now.
certain,"[1, 42, 42]",Here Comes Pete Now.
echoing,"[12, 0, 0, 0, 1, 5, 0, 5]",Here Comes Pete Now.
ridiculous,"[0, 0, 3, 0, 0, 0, 0, 1, 4, 3, 0, 0]",Here Comes Pete Now.
state,"[0, 0, 0, 0, 5, 0, 0, 0, 39, 7, 49, 70, 28, 0, 21, 32, 0, 11, 0, 0]",Here Comes Pete Now.
lowered,"[6, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]",Here Comes Pete Now.
Squatting,"[0, 0, 0, 0, 0, 0, 0, 0]",Here Comes Pete Now.
astonishment,"[0, 0]",Here Comes Pete Now.
removed,"[0, 21, 0, 0, 0, 102, 8, 12, 0, 0, 1, 0, 80, 2, 1, 5, 8, 1, 7]",Here Comes Pete Now.
couldn't,[],Here Comes Pete Now.
vigilance,"[0, 0, 0, 3, 0]",Here Comes Pete Now.
new,"[0, 36, 1, 92, 3, 4, 4, 38, 0, 5, 12]",Here Comes Pete Now.
counter,"[0, 13, 1, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Here Comes Pete Now.
block,"[5, 0, 0, 0, 0, 1, 18, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 15, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 12]",Here Comes Pete Now.
shops,"[0, 4, 0, 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 8, 1, 10, 0, 0, 0, 0]",Here Comes Pete Now.
only,"[1, 13, 25, 11, 211, 0, 17, 0, 3, 115, 3, 409, 0, 3, 4]",Here Comes Pete Now.
appearance,"[0, 6, 44, 1, 0]",Here Comes Pete Now.
himself,[],Here Comes Pete Now.
found,"[3, 102, 8, 0, 1, 14, 8, 55, 3, 0, 2, 37, 7, 123, 0, 0, 0, 0, 0, 1, 59, 5, 1, 17, 21, 13, 1, 3, 7, 4, 3, 0, 1, 0, 0, 0]",Here Comes Pete Now.
wore,"[0, 0, 0, 0, 1, 2, 0, 0, 9, 0, 7, 0, 0, 0, 0, 0, 6, 0, 1, 13, 0, 0, 0, 0, 0]",Here Comes Pete Now.
immaculate,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Here Comes Pete Now.
sphere,"[0, 0, 2, 0, 34, 0, 0, 0, 0, 1, 1, 0, 1, 32]",Here Comes Pete Now.
masonry,"[2, 0, 0]",Here Comes Pete Now.
type,"[16, 35, 0, 0, 0, 12]",Here Comes Pete Now.
under,"[71, 10, 0]",Here Comes Pete Now.
those,[],Here Comes Pete Now.
suspended,"[1, 0, 1, 3, 0]",Here Comes Pete Now.
late,"[15, 10, 0, 0, 0, 1, 8, 0, 15, 30, 2, 11, 33, 1]",Here Comes Pete Now.
rightful,"[24, 0, 0]",Here Comes Pete Now.
coming,"[42, 5, 22, 3, 0, 6, 0, 0, 3, 163, 12, 0, 123, 0, 0, 11, 20, 1, 3, 0, 0, 3, 0, 6, 84, 0, 11, 26, 0]",Here Comes Pete Now.
penetrate,"[0, 0, 13, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Here Comes Pete Now.
My,[],Here Comes Pete Now.
if,[],Here Comes Pete Now.
motives,"[8, 2, 7, 6, 54]",Here Comes Pete Now.
moving,"[16, 0, 0, 1, 0, 1, 0, 1, 19, 0, 1, 0, 0, 43, 1, 22, 90, 7, 6]",Here Comes Pete Now.
directly,"[12, 16, 12, 1, 0, 16, 3, 0, 129, 0, 10, 0, 0]",Here Comes Pete Now.
also,"[3, 121, 2, 0, 118]",Here Comes Pete Now.
spittle,"[1, 1, 1]",Here Comes Pete Now.
?,[],Here Comes Pete Now.
To,[],Here Comes Pete Now.
paid,"[0, 6, 3, 0, 6, 0, 0, 51, 0, 19, 0, 8, 0, 2]",Here Comes Pete Now.
rate,"[5, 21, 34, 0, 72, 17, 3, 17, 12]",Here Comes Pete Now.
long,"[109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Here Comes Pete Now.
indicate,"[7, 5, 0, 2, 37, 1, 44, 4, 0]",Here Comes Pete Now.
could,[],Here Comes Pete Now.
distaste,"[1, 0, 0]",Here Comes Pete Now.
understand,"[17, 0, 0, 0, 21, 0, 8, 2, 4, 0, 102, 0]",Here Comes Pete Now.
ever,"[59, 46, 0, 0, 0]",Here Comes Pete Now.
His,[],Here Comes Pete Now.
consisted,"[8, 3, 2, 0, 0]",Here Comes Pete Now.
reached,"[0, 113, 21, 0, 3, 0, 0, 0, 0, 1, 7, 12, 11, 0, 1, 50, 1, 0, 5, 51, 1, 11, 0]",Here Comes Pete Now.
sleep,"[0, 1, 19, 0, 0, 0, 16, 0, 0, 0, 0]",Here Comes Pete Now.
business,"[24, 39, 5, 0, 3, 31, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]",Here Comes Pete Now.
while,"[1, 1, 11, 77]",Here Comes Pete Now.
bound,"[6, 1, 1, 0, 0, 0, 0, 0, 3, 6, 4, 2, 0, 7, 2, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2, 1, 19, 0, 5, 2, 1, 1, 0, 3, 0, 0, 17, 0, 0]",Here Comes Pete Now.
Once,"[0, 0, 0, 0, 0, 53, 0]",Here Comes Pete Now.
seemed,"[26, 3, 59]",Here Comes Pete Now.
head,"[0, 0, 0, 0, 12, 0, 5, 0, 1, 0, 0, 33, 0, 50, 73, 0, 0, 4, 0, 0, 0, 16, 0, 37, 0, 0, 0, 1, 0, 12, 7, 0, 0, 20, 0, 0, 0, 0, 14]",Here Comes Pete Now.
do,"[113, 1, 0, 0, 18, 25, 3, 0, 0, 0, 0, 0, 163, 46, 5, 6, 6, 0, 0, 0, 0, 3, 1, 9, 0, 22, 1, 84, 0, 0]",Here Comes Pete Now.
o'clock,[2],Here Comes Pete Now.
foreign,"[7, 0, 7, 12]",Here Comes Pete Now.
music,"[16, 1, 0]",Here Comes Pete Now.
rather,"[40, 1, 23, 0, 0, 0, 28, 3]",Here Comes Pete Now.
wearing,"[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 9, 0, 7, 0, 0, 0, 0, 0, 7, 6, 0, 1, 2, 13, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Here Comes Pete Now.
collar,"[0, 1, 3, 0, 0, 2, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0]",Here Comes Pete Now.
man,"[1, 0, 49, 11, 0, 0, 8, 0, 11, 4, 7, 0, 0, 6, 0, 173, 0, 96, 0, 0, 0, 0]",Here Comes Pete Now.
know,"[49, 0, 0, 0, 12, 26, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 129, 0, 2, 0, 0, 8, 0, 49, 0, 0, 0, 5, 0]",Here Comes Pete Now.
mentality,"[0, 1, 0, 0, 0, 5, 1, 0, 14]",Here Comes Pete Now.
workings,"[113, 18, 17, 6, 2, 0, 22, 3, 1, 0, 6, 5, 127, 0, 0, 39, 12, 0, 0, 23, 0, 1, 0, 43, 0, 13, 22, 0, 90, 12, 37, 0, 0, 1, 1, 0, 3, 0]",Here Comes Pete Now.
switch,"[3, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 6, 5, 0, 7, 0, 0, 34, 0, 1]",Here Comes Pete Now.
dim,"[0, 1, 3, 0, 0, 0, 1, 0, 5, 0, 0, 7, 0, 21, 1, 1, 0, 2]",Here Comes Pete Now.
!,[],Here Comes Pete Now.
Also,"[3, 121, 2, 0, 118]",Here Comes Pete Now.
similar,"[176, 15, 1, 0, 0, 1, 0]",Here Comes Pete Now.
deserted,"[0, 1, 0, 2, 0, 5, 3, 4]",Here Comes Pete Now.
It,"[0, 0]",Here Comes Pete Now.
hanging,"[0, 0, 1, 3, 0, 0, 0, 20, 2, 2, 4, 1, 0, 1]",Here Comes Pete Now.
excited,"[0, 0, 4, 4, 0, 2, 0, 37, 0, 0, 8, 0, 1, 1, 21, 0, 0, 0, 0, 0, 7, 0, 8, 1, 0]",Here Comes Pete Now.
necessary,"[0, 3, 18, 13, 4]",Here Comes Pete Now.
lifeless,"[0, 0]",Here Comes Pete Now.
summer,"[18, 1]",Here Comes Pete Now.
anything,[],Here Comes Pete Now.
first,"[0, 20, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 4, 0, 19, 1, 169, 0]",Here Comes Pete Now.
envy,"[0, 2, 0, 0]",Here Comes Pete Now.
footfalls,"[12, 0, 0]",Here Comes Pete Now.
shelf,"[0, 2]",Here Comes Pete Now.
vents,"[0, 0, 0, 0, 7, 1, 0, 26, 0, 0, 2]",Here Comes Pete Now.
One,"[321, 29, 0, 786, 0, 0, 0, 0, 24, 0, 0, 3, 0, 0, 5, 1, 0]",Here Comes Pete Now.
realized,"[5, 113, 0, 14, 26, 102, 0, 0, 0, 1, 17, 0, 0, 4, 0, 0, 0, 0, 0, 5, 8, 5]",Here Comes Pete Now.
weeks,"[33, 0, 0, 0]",Here Comes Pete Now.
permission,"[2, 4, 10]",Here Comes Pete Now.
pier,"[0, 0, 0, 6]",Here Comes Pete Now.
than,[],Here Comes Pete Now.
possibility,"[10, 9, 11, 4, 0, 0]",Here Comes Pete Now.
severed,"[0, 0, 0, 0, 0, 0]",Here Comes Pete Now.
spoke,"[0, 13, 0, 6, 26, 14, 14, 0, 0, 0, 2, 0]",Here Comes Pete Now.
spiritual,"[0, 0, 0, 10, 14, 0, 0, 1, 0]",Here Comes Pete Now.
have,"[2, 49, 0, 113, 0, 3, 0, 0, 18, 6, 111, 492, 1, 0, 0, 123, 6, 6, 1, 51, 0, 0, 4, 4, 80, 2, 51, 17, 7]",Here Comes Pete Now.
pressing,"[0, 0, 10, 1, 0, 0, 10, 5, 0, 1, 4, 0, 0, 5, 0, 0, 8, 1, 0, 0, 5, 11, 1, 6, 1, 4, 0, 0]",Here Comes Pete Now.
contact,"[0, 0, 0, 0, 0, 3, 0, 3, 3, 11, 19, 1, 0, 0, 11, 0]",Here Comes Pete Now.
ringing,"[12, 0, 0, 0, 0, 0, 1, 0, 1, 25, 11, 0, 0, 1, 1, 0, 0, 10, 0, 0, 0, 0, 0]",Here Comes Pete Now.
upon,[],Here Comes Pete Now.
got,"[0, 2, 49, 21, 0, 113, 18, 9, 0, 0, 3, 3, 18, 0, 0, 0, 12, 19, 0, 0, 6, 492, 0, 0, 3, 4, 55, 0, 2, 0, 0, 0, 12, 123, 0, 0, 0, 0, 0, 0, 1, 8, 11, 1, 0, 5, 0, 33, 51, 2, 0, 3, 1, 0, 1, 80, 23, 16, 0, 0, 6, 84, 90, 0, 0, 0, 19, 7, 0, 0]",Here Comes Pete Now.
little,"[3, 0, 1, 0, 0, 99, 3, 28, 0, 0, 67, 0, 0, 0]",Here Comes Pete Now.
pick,"[0, 0, 0, 0, 0, 0, 11, 0, 1, 11, 0, 5, 0, 0, 9, 0, 0, 0, 0, 0, 18, 3, 8, 1, 0]",Here Comes Pete Now.
remained,"[13, 13, 16, 16, 2, 0]",Here Comes Pete Now.
Although,[],Here Comes Pete Now.
case,"[0, 0, 18, 12, 6, 0, 0, 0, 0, 0, 62, 0, 23, 10, 0, 35, 0, 0, 1, 0, 0, 0, 0, 16, 7, 25, 0, 0, 8, 0, 0, 0]",Here Comes Pete Now.
aforementioned,"[0, 316, 0]",Here Comes Pete Now.
glimpse,"[0, 3, 0]",Here Comes Pete Now.
height,"[0, 2, 2, 3, 0, 0, 0, 0, 29, 0, 0, 0, 2]",Here Comes Pete Now.
blinded,"[0, 2, 7]",Here Comes Pete Now.
going,"[1, 0, 0, 3, 0, 0, 1, 0, 0, 26, 11, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 9, 0, 0, 3, 127, 83, 0, 123, 0, 7, 0, 8, 7, 19, 0, 0, 71, 0, 13, 6, 0, 33, 12, 0, 0, 43, 0, 0, 0, 20, 0, 90, 25, 5, 0, 0, 0, 19, 17, 3, 0, 0, 6, 0]",Here Comes Pete Now.
scholastic,"[2, 0, 0, 0]",Here Comes Pete Now.
The,[],Here Comes Pete Now.
show,"[1, 0, 0, 15, 1, 1, 0, 1, 7, 0, 0, 7, 19, 8, 37, 6, 0, 1, 2, 3, 44, 20, 6, 21, 3, 36]",Here Comes Pete Now.
baldness,"[0, 0]",Here Comes Pete Now.
neck,"[0, 18, 0, 0]",Here Comes Pete Now.
here,"[96, 0, 0, 12]",Here Comes Pete Now.
pale,"[7, 0, 0, 3, 0, 0, 0]",Here Comes Pete Now.
graying,"[18, 1]",Here Comes Pete Now.
willing,"[0, 9, 0, 0, 0, 218, 32]",Here Comes Pete Now.
voice,"[0, 0, 0, 30, 1, 47, 0, 0, 2, 25, 0, 0, 0, 0]",Here Comes Pete Now.
part-time,"[0, 2, 14]",Here Comes Pete Now.
badge,[1],Here Comes Pete Now.
broadcast,"[0, 0, 0, 11, 2, 0, 10, 0, 3, 0, 26, 0, 0, 27, 0, 0, 0]",Here Comes Pete Now.
this,[],Here Comes Pete Now.
felt,"[1, 0, 8, 49, 49, 0, 0, 0, 40, 55, 0, 0, 37]",Here Comes Pete Now.
part,"[0, 5, 4, 6, 12, 0, 4, 0, 6, 11, 6, 12, 0, 1, 0, 0, 0, 0, 1, 0, 0, 7, 13, 16, 0, 5, 0, 0, 30, 9, 1, 47, 3, 19, 17, 3]",Here Comes Pete Now.
Meanwhile,"[1, 0, 0, 2, 1]",Here Comes Pete Now.
read,"[17, 70, 80, 24, 21, 2, 1, 4, 4, 44, 1, 19]",Here Comes Pete Now.
his,[],Here Comes Pete Now.
launch,"[0, 3, 2, 0, 0, 59, 1]",Here Comes Pete Now.
perhaps,"[13, 0, 0, 13, 18, 0]",Here Comes Pete Now.
application,"[3, 0, 0, 1, 0, 0, 7, 0]",Here Comes Pete Now.
hall,"[9, 0, 0, 0, 0, 0, 0, 3, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Here Comes Pete Now.
stack,"[0, 4, 12, 0, 12, 0, 0, 20, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 18, 0, 0, 0, 1, 0, 0, 2, 3, 4, 0, 0, 0, 0]",Here Comes Pete Now.
despite,"[1, 3, 0, 6]",Here Comes Pete Now.
surprise,"[0, 13, 4]",Here Comes Pete Now.
stalls,"[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0]",Here Comes Pete Now.
knew,"[49, 0, 0, 0, 12, 26, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 129, 0, 2, 0, 0, 8, 0, 49, 0, 0, 0, 5, 0]",Here Comes Pete Now.
counting,"[42, 0, 1, 0, 10, 0, 59, 0, 5, 0, 4, 0, 2, 0, 7, 0, 29]",Here Comes Pete Now.
By,"[40, 497, 7, 39]",Here Comes Pete Now.
hard,"[2, 0, 0, 0, 0, 5, 7, 33, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 2, 18, 7, 0, 0, 25]",Here Comes Pete Now.
informed,"[11, 1]",Here Comes Pete Now.
asked,"[5, 15, 0, 80, 1, 0, 0, 6, 22, 14, 0, 54]",Here Comes Pete Now.
its,"[0, 0]",Here Comes Pete Now.
seeing,"[0, 49, 0, 0, 59, 0, 22, 102, 0, 15, 19, 0, 0, 0, 5, 0, 0, 17, 13, 12, 13, 0, 0, 2, 0, 55, 4, 3, 0, 8, 0, 0, 0, 7, 0, 0, 0, 17, 4, 1, 6, 1, 0, 20, 11, 4, 10, 3, 7, 0, 1, 6, 8, 38, 0, 4, 2, 0, 0, 0]",Here Comes Pete Now.
chest,"[0, 10, 0, 1, 0, 0, 1]",Here Comes Pete Now.
assume,"[0, 0, 0, 6, 0, 0, 9, 7, 3, 0, 0, 0, 6, 0, 0, 0, 1, 0, 80, 0, 0, 0]",Here Comes Pete Now.
off,"[9, 54, 0, 0, 102, 1, 2, 0, 40, 7, 21, 0, 1]",Here Comes Pete Now.
adjoining,"[6, 1, 1, 0, 0, 0, 3, 3, 0, 19, 11]",Here Comes Pete Now.
speculations,"[4, 0, 0, 0, 4, 1, 0, 12, 1]",Here Comes Pete Now.
white-topped,[],Here Comes Pete Now.
short,"[0, 0, 0, 0, 27, 0, 0, 0, 28, 8, 99, 2, 0, 47, 0, 1, 6, 0, 2, 0, 4, 0, 0, 20]",Here Comes Pete Now.
trivial,"[0, 1, 0, 0, 3, 0, 0, 0, 0, 99, 0]",Here Comes Pete Now.
over,"[0, 0, 0, 163, 1, 22, 6]",Here Comes Pete Now.
aided,"[0, 7, 1, 41, 1]",Here Comes Pete Now.
questions,"[0, 3, 0, 6, 0, 0, 11, 0, 2, 0, 33, 0, 73, 14, 0, 0, 0]",Here Comes Pete Now.
morning,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0]",Here Comes Pete Now.
curious,"[8, 3, 5, 0, 0, 2, 6, 1]",Here Comes Pete Now.
drawing,"[6, 24, 0, 2, 14, 113, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 0, 1, 0, 0, 123, 0, 1, 4, 0, 0, 4, 0, 0, 12, 2, 7, 43, 2, 0, 0, 0, 4, 1, 5, 3, 0, 0]",Here Comes Pete Now.
But,"[25, 11, 211, 115, 409]",Here Comes Pete Now.
At,"[0, 35, 580, 0]",Here Comes Pete Now.
littered,"[0, 0, 1]",Here Comes Pete Now.
thought,"[0, 0, 31, 12, 15, 1, 0, 4, 12, 31, 0, 0, 0, 0, 5, 2, 37, 0, 17, 67, 1, 10, 14, 0, 15, 65, 0, 0, 0, 0]",Here Comes Pete Now.
nearly,"[0, 3, 237, 4, 104, 18, 0, 66, 1, 23]",Here Comes Pete Now.
then,"[177, 0, 0, 228]",Here Comes Pete Now.
occasion,"[0, 0, 0, 5, 0, 6]",Here Comes Pete Now.
Cigarette,"[1, 0, 3, 0, 0]",Here Comes Pete Now.
background,"[0, 0, 0, 5, 1, 0, 21, 8, 0, 4, 0, 0]",Here Comes Pete Now.
wait,"[15, 0, 0, 0, 0, 59, 0, 0, 17, 17, 10, 1]",Here Comes Pete Now.
they,[],Here Comes Pete Now.
arrive,"[123, 84, 0, 0, 0, 3]",Here Comes Pete Now.
Having,"[2, 49, 0, 113, 0, 3, 0, 18, 6, 111, 492, 1, 0, 0, 123, 6, 6, 1, 51, 0, 4, 4, 80, 2, 51, 17, 7]",Here Comes Pete Now.
whirring,"[0, 0, 0, 1, 0, 1, 0]",Here Comes Pete Now.
must,"[0, 0, 115]",Here Comes Pete Now.
really,"[81, 0, 40, 0, 8, 1, 33, 11]",Here Comes Pete Now.
getting,"[0, 2, 49, 21, 0, 113, 18, 9, 0, 0, 3, 3, 18, 0, 0, 0, 1, 12, 19, 0, 0, 6, 492, 0, 0, 3, 4, 55, 0, 2, 0, 0, 0, 12, 123, 0, 0, 0, 0, 0, 0, 1, 8, 11, 1, 0, 5, 0, 33, 51, 2, 0, 3, 1, 0, 1, 80, 23, 16, 0, 0, 6, 84, 90, 0, 0, 0, 18, 19, 7, 0, 0]",Here Comes Pete Now.
impression,"[6, 1, 23, 27, 4, 6, 0, 0, 0, 3, 20, 4]",Here Comes Pete Now.
effect,"[6, 14, 0, 5, 6, 0, 0, 27, 0, 3, 2, 8, 27, 16, 3]",Here Comes Pete Now.
on,"[839, 37]",Here Comes Pete Now.
spat,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]",Here Comes Pete Now.
although,[],Here Comes Pete Now.
resembled,[0],Here Comes Pete Now.
draft,"[0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Here Comes Pete Now.
rang,"[12, 0, 0, 1, 0, 0, 0, 0, 1, 25, 10, 11, 0, 0, 0]",Here Comes Pete Now.
the,[],Here Comes Pete Now.
neighborhood,"[0, 9, 0, 7, 1, 3]",Here Comes Pete Now.
slightly,"[19, 12, 0, 0, 0]",Here Comes Pete Now.
cause,"[0, 113, 10, 16, 18, 0, 492, 163, 123, 35, 0, 11, 0, 1, 0, 30, 11, 7, 5, 0]",Here Comes Pete Now.
writing,"[0, 0, 3, 1, 6, 4, 0, 0, 0, 14, 1, 11, 0, 0, 0]",Here Comes Pete Now.
hat,"[12, 0, 1]",Here Comes Pete Now.
character,"[16, 35, 47, 3, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 9, 12, 0, 0]",Here Comes Pete Now.
instructions,"[4, 0, 3, 0, 0, 0, 0, 8, 2, 0, 19, 0, 1, 8]",Here Comes Pete Now.
exhaust,"[0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 23, 8, 0, 0, 0]",Here Comes Pete Now.
sharply,"[8, 0, 0, 0, 14, 0]",Here Comes Pete Now.
