w,vector_uso
hadn't,[],The Fairbrothers
first,"[1, 20, 0, 1, 1, 4, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0]",The Fairbrothers
how,[],The Fairbrothers
ever,"[59, 0, 46, 0, 0]",The Fairbrothers
she,[],The Fairbrothers
silly,"[0, 0, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 4, 0, 1, 0]",The Fairbrothers
thimble,"[0, 0]",The Fairbrothers
made,"[0, 123, 8, 51, 0, 113, 11, 163, 0, 4, 1, 0, 9, 0, 1, 31, 4, 21, 0, 0, 0, 0, 16, 1, 0, 0, 1, 0, 117, 0, 5, 0, 1, 0, 0, 0, 0, 26, 17, 0, 0, 0, 80, 0, 3, 0, 0, 0, 0, 0, 127, 21, 0, 0, 0, 6, 18, 39, 9, 0, 0, 0, 9, 0, 1, 0, 0, 492]",The Fairbrothers
sor'l,[],The Fairbrothers
adding,"[22, 18, 0, 1, 4, 1, 1, 3, 0, 0, 2, 0, 9, 0, 5, 1, 0, 0]",The Fairbrothers
ideas,"[50, 7, 0, 0, 31, 1, 67, 3, 0]",The Fairbrothers
Oscar,"[0, 0]",The Fairbrothers
Club,"[0, 0, 0, 34, 0, 8, 11, 0, 1, 0, 0, 1, 0, 0, 11, 0, 0, 0]",The Fairbrothers
after,"[0, 0, 3, 89, 33, 0]",The Fairbrothers
her,[],The Fairbrothers
Mr.,"[70, 4, 0]",The Fairbrothers
really,"[33, 8, 40, 81, 11, 1, 0, 0]",The Fairbrothers
quick,"[9, 0, 11, 1, 5, 1, 2, 0, 1, 19, 11, 13, 0, 21]",The Fairbrothers
exactly,"[13, 0, 115, 0, 0, 0, 4]",The Fairbrothers
trip,"[0, 1, 6, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0]",The Fairbrothers
teething,"[0, 0, 0, 0]",The Fairbrothers
had,"[123, 51, 113, 3, 4, 4, 0, 1, 0, 1, 0, 2, 51, 17, 7, 80, 6, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]",The Fairbrothers
revolting,"[0, 0, 5, 0, 0, 1, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0]",The Fairbrothers
down,"[20, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 5, 0, 0, 0, 0, 0, 13, 0, 0, 9, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 146, 0, 0, 0, 0, 0]",The Fairbrothers
under,"[0, 71, 10]",The Fairbrothers
fetch,"[18, 0, 123, 0, 1]",The Fairbrothers
are,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 479, 0, 1]",The Fairbrothers
lips,"[14, 0, 0, 0, 0, 1, 0, 0]",The Fairbrothers
furnishings,"[0, 0, 3, 16, 1, 1]",The Fairbrothers
simply,"[211, 25, 11, 115, 409, 2]",The Fairbrothers
poured,"[0, 0, 0, 0, 5, 0, 0, 0, 1, 0]",The Fairbrothers
Swinburne,"[0, 0]",The Fairbrothers
laughing,"[10, 8, 0, 0, 0]",The Fairbrothers
Her,[],The Fairbrothers
empty,"[0, 3, 0, 0, 12, 0, 0, 1, 1]",The Fairbrothers
few,[71],The Fairbrothers
Kentucky,"[0, 2, 0]",The Fairbrothers
peculiarly,"[3, 14, 0, 1, 11, 0]",The Fairbrothers
foals,[0],The Fairbrothers
simplify,[0],The Fairbrothers
sympathy,"[9, 0, 1]",The Fairbrothers
So,"[177, 0, 12, 17, 0, 228, 0, 0, 3, 22, 0, 0]",The Fairbrothers
else,[],The Fairbrothers
greening,"[0, 8, 0]",The Fairbrothers
unable,"[0, 0, 0]",The Fairbrothers
bar'l,[],The Fairbrothers
having,"[123, 51, 113, 3, 4, 4, 0, 1, 0, 1, 0, 2, 51, 17, 7, 80, 6, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]",The Fairbrothers
importance,"[11, 0]",The Fairbrothers
more,"[0, 0, 271, 7, 0, 0]",The Fairbrothers
scarf,"[0, 0]",The Fairbrothers
blanche,[],The Fairbrothers
Heavenly,"[1, 0]",The Fairbrothers
lie,"[0, 16, 0, 0, 0, 0, 0, 8, 0, 2]",The Fairbrothers
Now,"[129, 0, 12, 12, 0, 0, 1, 0, 3, 2, 0, 28, 0]",The Fairbrothers
party,"[14, 0, 15]",The Fairbrothers
finest,"[0, 22, 0, 0, 0, 2]",The Fairbrothers
let,"[0, 51, 123, 0, 492, 1, 0, 1, 0, 12, 0, 0, 10, 5, 0]",The Fairbrothers
once,"[0, 53, 0, 0, 0, 0, 0]",The Fairbrothers
couldn't,[],The Fairbrothers
anyway,"[0, 6, 0, 0, 0, 3]",The Fairbrothers
take,"[0, 0, 3, 0, 123, 0, 9, 0, 16, 0, 113, 16, 0, 5, 1, 0, 5, 0, 2, 11, 10, 0, 5, 0, 0, 1, 24, 0, 0, 3, 1, 1, 6, 0, 0, 14, 7, 1, 6, 10, 18, 3, 9, 5, 20, 17, 4, 6, 80, 13, 3, 6, 2, 0, 7, 21, 1, 0, 0, 54, 0, 1, 7, 1, 22, 20, 5, 2, 4, 4, 5, 492]",The Fairbrothers
were,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 1]",The Fairbrothers
read,"[19, 70, 2, 44, 1, 4, 1, 17, 80, 24, 4, 21]",The Fairbrothers
Handsomest,"[0, 53, 0, 2, 0, 0, 0, 13, 7, 0, 0, 0, 0, 0]",The Fairbrothers
confession,[5],The Fairbrothers
collar,"[0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 2]",The Fairbrothers
one,"[5, 29, 0, 0, 0, 0, 321, 0, 786, 24, 0, 1, 0, 0, 0, 3, 0]",The Fairbrothers
driving,"[3, 123, 5, 24, 4, 11, 0, 1, 80, 5, 1, 7, 0, 0, 14, 0, 9, 0, 0]",The Fairbrothers
wax,"[0, 10, 4, 0, 24]",The Fairbrothers
blacksmith,[0],The Fairbrothers
preach,"[2, 0, 2]",The Fairbrothers
valiant,"[0, 0]",The Fairbrothers
ones,"[5, 29, 321, 786, 24, 1]",The Fairbrothers
present,"[44, 51, 2, 11, 0, 3, 3, 2, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 2, 36, 62, 6]",The Fairbrothers
know,"[0, 1, 5, 0, 0, 2, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 49, 0, 26, 0, 129, 49, 0]",The Fairbrothers
triumph,"[1, 1, 0, 0, 0, 0, 0, 0, 5, 3]",The Fairbrothers
graves,"[0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0]",The Fairbrothers
cold,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 15]",The Fairbrothers
jiffy,"[0, 0, 0, 0, 0, 1, 13, 0, 0, 3]",The Fairbrothers
congregation,"[2, 0, 1, 3]",The Fairbrothers
school,"[0, 1, 1, 0, 0, 0, 0, 0, 7, 69, 0]",The Fairbrothers
oneasy,[],The Fairbrothers
there,"[0, 0, 0, 0, 0, 276]",The Fairbrothers
new,"[1, 5, 12, 4, 38, 4, 36, 0, 3, 0, 92]",The Fairbrothers
land,"[0, 2, 16, 8, 0, 0, 32, 5, 0, 0, 1, 0, 0, 0, 18, 21, 0, 0, 3, 3, 0, 0, 0, 11, 28, 1, 11, 0, 146, 2, 49, 0]",The Fairbrothers
flame,"[1, 1, 1, 29]",The Fairbrothers
P.GA,[],The Fairbrothers
very,"[33, 0, 40, 81, 1, 5]",The Fairbrothers
Whipsnade,[],The Fairbrothers
Tolley's,[],The Fairbrothers
grandsons,[0],The Fairbrothers
unpleasant,[1],The Fairbrothers
pretty,"[0, 19, 0, 17, 3, 6, 0, 0]",The Fairbrothers
sweet,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 0, 1, 0]",The Fairbrothers
message,"[2, 7, 0, 8]",The Fairbrothers
firmly,"[5, 11, 33, 1, 0, 0]",The Fairbrothers
legs,"[3, 0, 0, 7, 11, 1, 0, 9]",The Fairbrothers
pike,"[0, 0, 0, 0, 0, 0, 0, 2]",The Fairbrothers
hoped,"[0, 22, 0, 7, 0, 16, 0]",The Fairbrothers
keep,"[0, 0, 0, 7, 0, 0, 0, 1, 33, 1, 4, 0, 0, 0, 13, 35, 17, 0, 0, 1, 0, 0, 13, 2, 0, 0, 4, 1, 5]",The Fairbrothers
spring,"[51, 4, 0, 0, 0, 4, 3, 7, 0, 0, 0, 0, 3, 0, 0, 0, 19, 0, 39, 0, 0, 0, 0]",The Fairbrothers
Nick's,[],The Fairbrothers
that,[],The Fairbrothers
little,"[3, 0, 0, 0, 3, 67, 0, 0, 99, 28, 0, 0, 0, 1]",The Fairbrothers
would,[],The Fairbrothers
getting,"[3, 0, 0, 123, 0, 113, 0, 55, 3, 3, 0, 4, 0, 1, 0, 0, 11, 0, 21, 16, 0, 0, 3, 5, 0, 1, 2, 12, 1, 0, 0, 0, 0, 0, 18, 51, 23, 90, 0, 0, 0, 7, 6, 0, 80, 33, 19, 0, 1, 0, 0, 0, 18, 8, 0, 2, 6, 18, 2, 0, 1, 84, 0, 9, 0, 0, 19, 0, 0, 12, 49, 492]",The Fairbrothers
right,"[2, 1, 4, 0, 0, 0, 0, 3, 0, 4, 3, 0, 0, 8, 0, 0, 84, 0, 134, 0, 10, 0, 0, 0, 0, 3, 9, 0]",The Fairbrothers
hope,"[0, 22, 0, 3, 9, 0, 16, 7]",The Fairbrothers
rest,"[1, 0, 0, 2, 0, 0, 26, 13, 1, 0, 19, 0, 0, 0, 1, 0, 16, 8, 0, 0, 3, 0, 8, 0, 16, 0]",The Fairbrothers
well,"[0, 134, 0, 82, 2, 20, 4, 1, 0, 5, 1]",The Fairbrothers
wouldn't,[],The Fairbrothers
uncomfortably,[0],The Fairbrothers
--,[],The Fairbrothers
purtiest,[],The Fairbrothers
live,"[5, 0, 0, 2, 4, 0, 722, 0, 16, 0, 0, 90, 83, 12, 1, 0, 6, 0, 0, 0, 26, 129, 49]",The Fairbrothers
took,"[0, 0, 3, 0, 123, 9, 0, 0, 113, 16, 0, 5, 1, 5, 2, 11, 10, 0, 5, 0, 0, 1, 24, 0, 0, 3, 1, 1, 6, 0, 0, 14, 7, 1, 10, 18, 3, 9, 5, 20, 17, 4, 6, 6, 80, 3, 2, 0, 7, 21, 1, 0, 0, 54, 0, 1, 7, 1, 22, 20, 5, 2, 4, 4, 5, 492]",The Fairbrothers
In,"[0, 2, 152, 3, 0, 0, 0, 0, 2255, 1]",The Fairbrothers
tenants,"[0, 0]",The Fairbrothers
dang,[],The Fairbrothers
get,"[3, 0, 0, 123, 0, 113, 0, 55, 3, 3, 0, 4, 0, 1, 0, 0, 11, 0, 21, 16, 0, 0, 3, 5, 0, 1, 2, 12, 1, 0, 0, 0, 0, 0, 18, 51, 23, 90, 0, 0, 0, 7, 6, 0, 80, 33, 19, 0, 1, 0, 0, 0, 8, 0, 2, 6, 18, 2, 0, 84, 0, 9, 0, 0, 19, 0, 0, 12, 49, 492]",The Fairbrothers
red,"[10, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 5, 0, 0, 1, 2]",The Fairbrothers
before,"[0, 14, 17, 123]",The Fairbrothers
musn't,[],The Fairbrothers
assured,"[102, 5, 0, 1, 9, 1, 2, 3, 39, 0, 2, 0, 38, 6]",The Fairbrothers
die,"[0, 11, 0, 0, 0, 0, 0, 0, 0, 2, 12, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 3, 0, 0, 0, 13, 0, 1]",The Fairbrothers
Spa,"[0, 0, 0, 0, 0, 0]",The Fairbrothers
fifteen,"[6, 0, 0, 14]",The Fairbrothers
till,"[0, 0, 0, 0, 10, 0]",The Fairbrothers
Never,"[96, 0]",The Fairbrothers
cards,"[15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 8, 0]",The Fairbrothers
inside,"[25, 0, 0, 1, 0, 1, 0, 38, 0, 3, 0]",The Fairbrothers
cats,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4]",The Fairbrothers
dress,"[0, 0, 1, 0, 163, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 11, 0, 0, 46, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",The Fairbrothers
better,"[3, 2, 0, 0, 8, 20, 4, 0, 9, 0, 24, 0, 5, 5, 0, 25, 57, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 8, 23, 1, 36, 0, 84, 0, 0, 134, 0, 82, 5, 115, 7, 0, 0, 13, 8, 2, 8]",The Fairbrothers
suggested,"[2, 3, 1, 1, 0, 7, 0, 5]",The Fairbrothers
unfair,"[2, 0]",The Fairbrothers
said,"[70, 34, 0, 12, 0, 0, 0, 39, 0, 0, 0, 0, 49, 0, 316, 21, 1]",The Fairbrothers
This,[],The Fairbrothers
Don't,[],The Fairbrothers
dead,"[8, 0, 23, 1, 2, 4, 0, 9, 3, 0, 0, 20, 28, 0, 0, 27]",The Fairbrothers
allowed,"[1, 10, 51, 0, 16, 32, 0, 1, 6, 0, 3, 0, 10, 0, 0, 12]",The Fairbrothers
when,[],The Fairbrothers
happened,"[17, 0, 1, 0, 0, 0, 0, 0, 0, 3, 55, 0, 12, 3, 0, 0, 14]",The Fairbrothers
peach,"[0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 26, 0, 0, 3, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]",The Fairbrothers
disgusting,"[0, 0, 5, 0, 0, 1, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0]",The Fairbrothers
strange,"[5, 7, 9, 12]",The Fairbrothers
tried,"[7, 4, 0, 3, 2, 7, 8, 0, 0, 0, 9, 0, 22, 0, 1, 18, 15, 1, 21, 0, 1, 6, 12]",The Fairbrothers
Under,"[0, 71, 10]",The Fairbrothers
Shawnee,[0],The Fairbrothers
asunder,"[6, 0]",The Fairbrothers
Them's,[],The Fairbrothers
peace,"[0, 11, 1, 0, 0, 1, 0, 0, 0, 0]",The Fairbrothers
unhappy,"[0, 0, 0, 0]",The Fairbrothers
inclement,[0],The Fairbrothers
days,"[1, 0, 0, 0, 7, 0, 56, 0, 36, 0, 1, 0, 0, 133]",The Fairbrothers
Jesus,"[0, 19, 0, 0, 1, 12, 0, 0, 0, 0]",The Fairbrothers
pups,"[0, 1, 0]",The Fairbrothers
geldings,"[20, 2, 0]",The Fairbrothers
Edmonia,[],The Fairbrothers
with,[],The Fairbrothers
silver,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",The Fairbrothers
called,"[0, 4, 0, 1, 2, 0, 0, 31, 0, 0, 0, 25, 6, 11, 0, 0, 0, 12, 2, 10, 0, 5, 8, 9, 4, 1]",The Fairbrothers
spirits,"[37, 0, 6, 0, 59, 0, 0, 0, 6, 2, 6, 23, 0, 1, 0, 0, 0, 0, 20, 0, 98, 14, 0, 0, 11]",The Fairbrothers
off,"[21, 0, 1, 9, 0, 0, 7, 54, 0, 40, 102, 1, 2]",The Fairbrothers
should,[],The Fairbrothers
to-do,"[0, 1, 0, 0, 0, 0, 1, 0, 0]",The Fairbrothers
Frank,"[0, 7, 0, 0, 0, 0, 1, 25, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",The Fairbrothers
speaking,"[5, 14, 14, 6, 2, 0, 0, 0, 26, 0, 0, 0]",The Fairbrothers
fine,"[0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0]",The Fairbrothers
trees,"[0, 1, 12, 0, 0, 17]",The Fairbrothers
look,"[37, 6, 59, 0, 26, 8, 2, 7, 10, 6, 23, 15, 41, 4, 0, 0, 0, 4, 7, 5, 14, 23, 0, 0, 102, 0, 14, 62, 3]",The Fairbrothers
funny,"[1, 0, 3, 3, 2, 0, 0, 2, 0, 8, 5, 6, 0, 1, 0, 2, 0, 0, 0, 0, 0]",The Fairbrothers
Brace,"[1, 0, 0, 0, 0, 11, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5, 0, 0, 0, 14, 0, 0]",The Fairbrothers
mighty,"[10, 4, 84, 0]",The Fairbrothers
asked,"[54, 0, 0, 15, 0, 80, 22, 1, 6, 5, 14, 0]",The Fairbrothers
saying,"[0, 70, 34, 18, 12, 0, 0, 0, 39, 0, 0, 14, 0, 49, 0, 21, 1]",The Fairbrothers
do,"[0, 113, 163, 0, 22, 3, 1, 0, 1, 1, 5, 6, 25, 6, 46, 0, 0, 0, 0, 0, 0, 9, 0, 0, 18, 0, 0, 84, 3, 0]",The Fairbrothers
Mrs.,"[36, 0]",The Fairbrothers
not,"[602, 0]",The Fairbrothers
pleased,"[5, 0, 8, 5]",The Fairbrothers
procession,"[6, 0, 0, 10, 0, 3, 1, 1, 0]",The Fairbrothers
dressed,"[0, 1, 0, 0, 163, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 46, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",The Fairbrothers
robbed,"[0, 0, 1, 0, 0, 0, 1, 0, 0]",The Fairbrothers
over,"[0, 22, 0, 6, 1, 163, 0]",The Fairbrothers
deception,"[13, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0]",The Fairbrothers
sun's,[],The Fairbrothers
why,"[40, 0]",The Fairbrothers
Why,"[40, 0]",The Fairbrothers
summer,"[18, 1]",The Fairbrothers
We'll,[],The Fairbrothers
here,"[96, 0, 0, 12]",The Fairbrothers
curl,"[2, 0, 0, 0, 0, 7, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",The Fairbrothers
charlotte,"[0, 0, 0]",The Fairbrothers
making,"[0, 123, 8, 51, 0, 113, 0, 163, 11, 0, 4, 1, 1, 0, 9, 0, 1, 31, 4, 21, 0, 0, 0, 0, 16, 1, 0, 0, 1, 0, 35, 0, 5, 0, 1, 0, 0, 0, 0, 26, 17, 0, 0, 0, 0, 80, 0, 3, 0, 0, 0, 0, 0, 127, 21, 0, 0, 0, 6, 18, 39, 9, 0, 0, 0, 9, 0, 1, 0, 0, 492]",The Fairbrothers
heard,"[0, 102, 0, 0, 4, 0, 0, 5, 22, 3, 15, 0, 24]",The Fairbrothers
understanding,"[8, 0, 0, 0, 1, 0, 2, 0, 9, 0, 0, 1, 21, 11, 1, 102, 17, 30, 4, 0]",The Fairbrothers
ways,"[15, 0, 0, 31, 8, 9, 3, 6, 27, 8, 12, 0, 123, 2, 0]",The Fairbrothers
woman,"[0, 0, 0, 0, 0, 0, 0, 48]",The Fairbrothers
next,"[47, 0, 37, 0, 0, 20]",The Fairbrothers
Jenny,"[0, 0, 0, 0, 0]",The Fairbrothers
often,"[47, 0, 0, 1, 0, 111, 3]",The Fairbrothers
the,[],The Fairbrothers
Let,"[0, 51, 123, 0, 492, 1, 0, 1, 0, 12, 0, 0, 10, 5, 0]",The Fairbrothers
line,"[39, 0, 0, 0, 0, 0, 0, 9, 0, 3, 0, 1, 0, 0, 0, 1, 0, 3, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 24, 1, 36, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 2, 2, 0, 26, 7, 1, 0, 0, 6, 0, 74, 0, 7, 2, 0, 0, 0, 0, 0, 9, 0, 5]",The Fairbrothers
parents',[],The Fairbrothers
questioned,"[3, 33, 11, 0, 0, 0, 0]",The Fairbrothers
Major,"[0, 1, 0, 18, 0]",The Fairbrothers
Quit,"[0, 0, 0, 0, 0, 18, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 4]",The Fairbrothers
manure,"[0, 0]",The Fairbrothers
dollies,"[0, 0]",The Fairbrothers
word,"[0, 4, 7, 0, 0, 4, 0, 0, 1, 0, 0, 1, 11, 0, 0, 37, 1, 2, 0, 0, 2, 4, 0, 3, 1, 0]",The Fairbrothers
symbolized,"[0, 6, 0, 0, 2]",The Fairbrothers
jilted,"[0, 8, 0, 0]",The Fairbrothers
Listening,"[0, 0, 50, 5, 8, 15, 6]",The Fairbrothers
California,"[0, 0, 0, 3]",The Fairbrothers
return,"[0, 0, 0, 51, 0, 16, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 12, 0, 0, 0, 0, 0, 6, 2, 0, 0, 0, 1, 0, 80, 13, 0, 0, 0, 0, 0, 0, 20, 0, 0, 1, 5, 0, 0, 0]",The Fairbrothers
kissed,"[0, 1, 0, 0]",The Fairbrothers
',[],The Fairbrothers
send,"[8, 16, 1, 0, 0, 0, 0, 72, 0, 10, 2, 7, 17, 14, 26, 0, 1, 0, 0]",The Fairbrothers
Galt,[],The Fairbrothers
none,[17],The Fairbrothers
We,[],The Fairbrothers
nose,"[0, 0, 0, 12, 0, 0, 0, 0, 9, 1]",The Fairbrothers
liniment,"[0, 0]",The Fairbrothers
see,"[11, 0, 59, 8, 0, 1, 55, 0, 4, 0, 2, 7, 0, 0, 2, 10, 5, 0, 0, 1, 13, 0, 19, 0, 0, 4, 6, 0, 0, 6, 0, 4, 4, 0, 20, 1, 15, 0, 7, 102, 12, 0, 22, 17, 0, 8, 0, 17, 0, 3, 3, 0, 0, 49, 38]",The Fairbrothers
barn,"[9, 1]",The Fairbrothers
isn't,[],The Fairbrothers
mare,"[0, 0, 0]",The Fairbrothers
met,"[0, 0, 1, 23, 3, 11, 3, 0, 0, 0, 19, 2, 7, 0, 0, 8, 0, 102, 0, 0, 7, 0, 1, 3, 0, 3, 0]",The Fairbrothers
ash,"[0, 0]",The Fairbrothers
baby,"[0, 6, 0, 3, 0, 0, 0, 0, 17, 0, 0, 17, 0]",The Fairbrothers
this'll,[],The Fairbrothers
year,"[0, 12, 0, 61]",The Fairbrothers
like,"[88, 15, 0, 2, 0, 21, 0, 176, 1, 5, 17]",The Fairbrothers
They're,[],The Fairbrothers
intensely,[0],The Fairbrothers
Those,[],The Fairbrothers
did,"[0, 113, 163, 22, 3, 0, 1, 1, 5, 6, 25, 6, 46, 0, 0, 0, 0, 0, 9, 0, 18, 84, 3, 0]",The Fairbrothers
envy,"[2, 0, 0, 0]",The Fairbrothers
indifference,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",The Fairbrothers
smiled,[4],The Fairbrothers
might,"[0, 58, 81]",The Fairbrothers
relic,"[0, 0, 0, 2]",The Fairbrothers
him,[],The Fairbrothers
",",[],The Fairbrothers
won't,[],The Fairbrothers
lay,"[2, 72, 0, 0, 16, 0, 29, 1, 0, 0, 0, 19, 8, 46, 0, 1, 51]",The Fairbrothers
mark,"[0, 0, 2, 0, 0, 1, 0, 3, 0, 0, 0, 0, 9, 13, 0, 0, 0, 3, 0, 10, 0, 12, 0, 0, 46, 0, 6, 0, 0, 1, 0, 1, 0, 6, 0, 1, 4, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 5, 0, 0, 0, 8, 14, 0, 1, 0]",The Fairbrothers
Labans,"[0, 0]",The Fairbrothers
frame,"[0, 0, 3, 0, 0, 13, 1, 0, 9, 0, 1, 2, 0, 0, 0, 1, 5, 0, 51, 0, 6, 4, 0, 0, 22, 39, 0, 1, 0, 0, 0, 0, 0, 0]",The Fairbrothers
Jenny's,[],The Fairbrothers
given,"[51, 113, 11, 3, 0, 0, 0, 0, 1, 0, 0, 2, 0, 32, 2, 41, 12, 38, 0, 3, 6, 1, 4, 19, 17, 0, 0, 2, 13, 6, 3, 0, 0, 10, 50, 6, 1, 2, 1, 1, 7, 1, 0, 13, 0, 36, 0, 6, 492]",The Fairbrothers
worried,"[0, 0, 0, 0, 8, 21, 0, 5, 33, 6, 1, 4]",The Fairbrothers
perk,"[0, 0, 0, 0, 0, 0, 0]",The Fairbrothers
great,"[5, 0, 0, 0, 0, 0, 2, 18, 0, 61, 0, 4, 0, 0, 0, 3, 0, 3, 2, 1, 0, 30, 0, 53, 0]",The Fairbrothers
sneaky,"[0, 0, 0, 0, 0, 0, 0]",The Fairbrothers
winter,"[1, 0, 4]",The Fairbrothers
handsome,"[0, 53, 0, 2, 0, 0, 0, 13, 7, 0, 0, 0, 0, 0]",The Fairbrothers
wished,"[0, 21, 4, 176, 17]",The Fairbrothers
most,"[0, 237, 0, 66, 0, 18, 104, 23, 3]",The Fairbrothers
told,"[70, 15, 2, 0, 34, 0, 0, 1, 5, 39, 0, 0, 49, 0, 0, 0, 0, 0]",The Fairbrothers
than,[],The Fairbrothers
I'm,[],The Fairbrothers
watch,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 1, 0, 0, 4, 6, 4, 11, 0, 0, 0, 102, 12, 0, 0, 17, 4]",The Fairbrothers
say,"[70, 34, 12, 0, 0, 0, 39, 0, 0, 0, 49, 0, 21, 1]",The Fairbrothers
went,"[6, 123, 6, 0, 6, 11, 0, 0, 19, 5, 0, 0, 0, 25, 0, 0, 0, 0, 0, 43, 1, 0, 0, 12, 0, 0, 0, 0, 13, 17, 0, 0, 90, 0, 83, 0, 0, 0, 0, 33, 0, 8, 19, 3, 127, 3, 0, 0, 0, 1, 0, 0, 0, 20, 26, 0, 1]",The Fairbrothers
pigeonhole,"[1, 0, 0, 0]",The Fairbrothers
opening,"[0, 51, 0, 0, 10, 1, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 10, 0, 11, 11, 0]",The Fairbrothers
poverty,"[0, 6, 0]",The Fairbrothers
elegant,"[0, 1, 0]",The Fairbrothers
back,"[0, 40, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 2, 0, 13, 0, 0, 13, 0, 8, 1, 162, 0]",The Fairbrothers
Simply,"[211, 25, 11, 115, 409, 2]",The Fairbrothers
forward,"[0, 0, 0, 0, 14, 9, 1, 0, 0, 9, 0, 0, 0, 0, 1]",The Fairbrothers
Oh,"[2, 0, 0]",The Fairbrothers
thinking,"[5, 0, 14, 4, 10, 0, 0, 12, 0, 0, 0, 0, 0, 2, 0, 15, 0, 12, 65, 67, 0, 31, 5, 37, 0, 0, 15]",The Fairbrothers
Gunny,"[0, 0]",The Fairbrothers
going,"[6, 123, 6, 0, 0, 6, 7, 11, 9, 19, 3, 5, 0, 0, 0, 0, 0, 0, 7, 25, 0, 0, 0, 0, 0, 43, 1, 0, 0, 12, 0, 0, 0, 0, 13, 17, 0, 0, 90, 1, 0, 83, 0, 0, 0, 0, 0, 33, 0, 8, 19, 127, 3, 3, 0, 0, 0, 1, 0, 0, 0, 3, 20, 26, 0, 71]",The Fairbrothers
bran,[0],The Fairbrothers
hat,"[0, 1, 12]",The Fairbrothers
feel,"[37, 6, 6, 23, 59, 0, 0, 14, 55, 40, 0, 2, 49, 8]",The Fairbrothers
bless,"[1, 0, 0, 13, 0]",The Fairbrothers
