individual,"[7, 0, 28, 14, 10, 24, 4, 4, 19, 0]","87th Congress, 1st Session. House Document No. 247. The"
predecessor,"[0, 0, 0, 2, 0]","87th Congress, 1st Session. House Document No. 247. The"
had,"[123, 51, 113, 3, 4, 4, 0, 1, 0, 1, 0, 2, 51, 17, 7, 80, 6, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]","87th Congress, 1st Session. House Document No. 247. The"
admitted,"[0, 10, 9, 0, 17, 3, 2, 0, 6, 80, 0, 12]","87th Congress, 1st Session. House Document No. 247. The"
passing,"[0, 0, 0, 7, 0, 0, 11, 1, 0, 0, 0, 0, 0, 0, 1, 0, 29, 20, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 4, 0, 7, 6, 0, 4, 0, 0, 0, 0, 3, 13, 0, 1, 0, 0, 0, 0, 0, 3, 20, 0, 51, 11, 3, 0, 0, 0, 0, 1, 43, 0, 5, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 71, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 12, 0, 0, 14, 26, 0, 0, 0, 0, 0, 0, 50, 9, 1]","87th Congress, 1st Session. House Document No. 247. The"
alone,"[211, 13, 2, 1, 3, 11, 3, 17, 10, 0, 0, 3, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
under,"[0, 71, 10]","87th Congress, 1st Session. House Document No. 247. The"
down,"[20, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 5, 0, 0, 0, 0, 0, 13, 0, 0, 9, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 146, 0, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
are,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 479, 0, 1]","87th Congress, 1st Session. House Document No. 247. The"
honorable,"[2, 134, 5, 9, 0, 2, 0]","87th Congress, 1st Session. House Document No. 247. The"
honesty,"[1, 0, 0, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
workday,"[0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
ability,"[10, 58]","87th Congress, 1st Session. House Document No. 247. The"
So,"[177, 0, 12, 17, 0, 228, 0, 0, 3, 22, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
obligations,"[3, 0, 0, 0, 4, 0]","87th Congress, 1st Session. House Document No. 247. The"
decency,[2],"87th Congress, 1st Session. House Document No. 247. The"
partisan,"[2, 1, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
noble,"[0, 6, 0, 3, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
L.,[],"87th Congress, 1st Session. House Document No. 247. The"
P.,[],"87th Congress, 1st Session. House Document No. 247. The"
having,"[123, 51, 113, 3, 4, 4, 0, 1, 0, 1, 0, 2, 51, 17, 7, 80, 6, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]","87th Congress, 1st Session. House Document No. 247. The"
more,"[0, 0, 271, 7, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
accomplishments,"[0, 0, 8, 2, 2, 1]","87th Congress, 1st Session. House Document No. 247. The"
living,"[0, 0, 5, 0, 0, 0, 2, 0, 33, 722, 0, 0, 90, 35, 83, 1, 0, 6, 0, 13, 98, 0, 0, 26, 129, 49]","87th Congress, 1st Session. House Document No. 247. The"
importance,"[11, 0]","87th Congress, 1st Session. House Document No. 247. The"
shines,"[0, 7, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 5, 1, 1, 0, 0, 6, 20, 0, 0, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
goes,"[1, 6, 123, 6, 0, 0, 6, 11, 0, 0, 19, 5, 0, 0, 0, 37, 25, 3, 0, 0, 0, 0, 2, 0, 43, 1, 0, 0, 12, 0, 0, 0, 0, 0, 13, 3, 17, 0, 0, 0, 0, 90, 0, 0, 83, 0, 0, 0, 0, 33, 0, 0, 8, 19, 11, 127, 19, 3, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 20, 26, 0, 1]","87th Congress, 1st Session. House Document No. 247. The"
expressing,"[0, 44, 9, 0, 2, 0, 0, 7, 0, 49, 0, 1]","87th Congress, 1st Session. House Document No. 247. The"
Tojos,"[0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
national,"[4, 25, 8, 54, 0]","87th Congress, 1st Session. House Document No. 247. The"
hold,"[0, 2, 0, 51, 9, 113, 1, 0, 1, 1, 0, 0, 1, 4, 1, 0, 10, 12, 0, 4, 0, 0, 0, 5, 1, 1, 0, 38, 6, 0, 0, 1, 10, 0, 4, 0, 0, 17, 35, 4, 3, 1, 80, 0, 10, 0, 1, 6, 0, 0, 3, 6, 0, 0, 13, 0, 2, 2, 3, 0, 0, 7, 0, 0, 0, 5, 1, 0, 2, 0, 1, 3, 0, 0, 492]","87th Congress, 1st Session. House Document No. 247. The"
Administration,"[8, 8, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 3, 0, 13]","87th Congress, 1st Session. House Document No. 247. The"
important,"[14, 32, 4, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
sentence,"[0, 0, 2, 0, 1, 3, 0, 188]","87th Congress, 1st Session. House Document No. 247. The"
country's,[],"87th Congress, 1st Session. House Document No. 247. The"
pride,"[0, 0, 1, 1, 6]","87th Congress, 1st Session. House Document No. 247. The"
prodigious,"[0, 0, 1, 1, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
one,"[5, 29, 0, 0, 0, 0, 321, 0, 786, 24, 0, 1, 0, 0, 0, 3, 0]","87th Congress, 1st Session. House Document No. 247. The"
pleasure,"[0, 6, 5, 17]","87th Congress, 1st Session. House Document No. 247. The"
interests,"[3, 1, 8, 0, 0, 0, 5, 33, 0, 1, 2, 2]","87th Congress, 1st Session. House Document No. 247. The"
State,"[0, 0, 32, 0, 0, 5, 0, 70, 28, 11, 0, 21, 0, 0, 39, 0, 7, 49, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
world,"[16, 4, 0, 0, 0, 4, 1, 0, 0, 8, 173, 35, 0, 0, 0, 20, 0, 1, 11, 9, 1, 11, 0, 22, 96, 0]","87th Congress, 1st Session. House Document No. 247. The"
present,"[44, 51, 2, 11, 0, 3, 3, 2, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 2, 36, 62, 6]","87th Congress, 1st Session. House Document No. 247. The"
know,"[0, 1, 5, 0, 0, 2, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 49, 0, 26, 0, 129, 49, 0]","87th Congress, 1st Session. House Document No. 247. The"
running,"[7, 0, 9, 23, 6, 11, 19, 0, 17, 2, 2, 0, 0, 7, 0, 0, 0, 0, 1, 2, 0, 1, 30, 43, 5, 2, 12, 0, 0, 1, 9, 90, 2, 0, 0, 6, 0, 0, 0, 2, 1, 3, 127, 0, 0, 0, 15, 0, 0, 0, 74, 9, 4, 21, 20, 0, 0, 0, 1, 0]","87th Congress, 1st Session. House Document No. 247. The"
contests,"[0, 2, 4, 0]","87th Congress, 1st Session. House Document No. 247. The"
No,"[50, 0, 266, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
consent,"[6, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
agree,"[0, 2, 17, 2, 0, 1, 0, 0, 1, 0, 0, 3, 0, 8, 1, 6]","87th Congress, 1st Session. House Document No. 247. The"
humbly,"[0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
exterior,"[0, 29]","87th Congress, 1st Session. House Document No. 247. The"
Who,"[0, 0]","87th Congress, 1st Session. House Document No. 247. The"
significant,"[2, 1, 14, 32, 21]","87th Congress, 1st Session. House Document No. 247. The"
leader,"[4, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
Stalins,"[0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
influence,"[3, 2, 13, 1, 12, 1, 0, 0, 127]","87th Congress, 1st Session. House Document No. 247. The"
seems,"[3, 26, 59]","87th Congress, 1st Session. House Document No. 247. The"
talks,"[14, 1, 2, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 14, 0, 14, 4, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
remarks,"[9, 0, 9, 8, 0, 9, 0, 4]","87th Congress, 1st Session. House Document No. 247. The"
Then,"[0, 228, 0, 177]","87th Congress, 1st Session. House Document No. 247. The"
close,"[0, 0, 0, 0, 3, 0, 0, 7, 27, 0, 3, 2, 0, 0, 51, 0, 0, 0, 0, 83, 5, 0, 3, 0, 4, 7, 0, 0, 23, 2, 0, 1, 5, 0, 0, 0, 1]","87th Congress, 1st Session. House Document No. 247. The"
there,"[0, 0, 0, 0, 0, 276]","87th Congress, 1st Session. House Document No. 247. The"
new,"[1, 5, 12, 4, 38, 4, 36, 0, 3, 0, 92]","87th Congress, 1st Session. House Document No. 247. The"
progress,"[0, 0, 0, 0, 1, 9, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
very,"[33, 0, 40, 81, 1, 5]","87th Congress, 1st Session. House Document No. 247. The"
fellow,"[0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 8, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
instances,"[2, 10, 1, 23, 1, 3, 35]","87th Congress, 1st Session. House Document No. 247. The"
Kennedy,"[0, 0, 0, 0, 5, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
Is,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 1]","87th Congress, 1st Session. House Document No. 247. The"
vicious,"[0, 20, 0, 1, 1, 1, 3, 0, 0, 5, 0, 0, 3, 24]","87th Congress, 1st Session. House Document No. 247. The"
current,"[5, 8, 0, 2]","87th Congress, 1st Session. House Document No. 247. The"
counsel,"[0, 2, 2, 0, 4, 8, 1, 0, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
also,"[0, 3, 2, 118, 121]","87th Congress, 1st Session. House Document No. 247. The"
usual,"[20, 8]","87th Congress, 1st Session. House Document No. 247. The"
public,"[35, 96, 0]","87th Congress, 1st Session. House Document No. 247. The"
height,"[3, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 29]","87th Congress, 1st Session. House Document No. 247. The"
Representatives,"[0, 30, 2, 0, 10, 0, 1, 23, 1]","87th Congress, 1st Session. House Document No. 247. The"
keep,"[0, 0, 0, 7, 0, 0, 0, 1, 33, 1, 4, 0, 0, 0, 13, 35, 17, 0, 0, 1, 0, 0, 13, 2, 0, 0, 4, 1, 5]","87th Congress, 1st Session. House Document No. 247. The"
;,[],"87th Congress, 1st Session. House Document No. 247. The"
context,"[0, 2, 0, 5, 2]","87th Congress, 1st Session. House Document No. 247. The"
hard,"[0, 25, 0, 0, 17, 0, 0, 18, 7, 7, 0, 5, 2, 0, 0, 0, 33, 0, 0, 0, 0, 2, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
that,[],"87th Congress, 1st Session. House Document No. 247. The"
count,"[29, 42, 59, 10, 0, 2, 0, 1, 4, 0, 7, 5, 0, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
fire,"[0, 2, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 235, 0, 3, 0, 0, 0, 7, 1, 29, 0, 9, 0, 0, 2, 3, 0, 0, 0, 1, 1]","87th Congress, 1st Session. House Document No. 247. The"
would,[],"87th Congress, 1st Session. House Document No. 247. The"
Electrification,[0],"87th Congress, 1st Session. House Document No. 247. The"
General,"[0, 32, 0, 1, 1, 9, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
well,"[0, 134, 0, 82, 2, 20, 4, 1, 0, 5, 1]","87th Congress, 1st Session. House Document No. 247. The"
Massachusetts,"[0, 1, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
one's,[],"87th Congress, 1st Session. House Document No. 247. The"
--,[],"87th Congress, 1st Session. House Document No. 247. The"
heat,"[0, 3, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 2, 5]","87th Congress, 1st Session. House Document No. 247. The"
every,[49],"87th Congress, 1st Session. House Document No. 247. The"
In,"[0, 2, 152, 3, 0, 0, 0, 0, 2255, 1]","87th Congress, 1st Session. House Document No. 247. The"
wise,"[2, 5, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0]","87th Congress, 1st Session. House Document No. 247. The"
Heaven,"[1, 0, 0, 1, 2, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
wife,"[0, 34]","87th Congress, 1st Session. House Document No. 247. The"
greatest,"[5, 4, 0, 0, 0, 0, 0, 0, 0, 2, 18, 0, 61, 0, 4, 0, 0, 0, 3, 0, 3, 2, 1, 0, 30, 0, 53, 0]","87th Congress, 1st Session. House Document No. 247. The"
greater,"[5, 0, 0, 0, 0, 21, 0, 2, 18, 0, 61, 0, 4, 0, 0, 0, 3, 0, 3, 2, 1, 0, 30, 0, 53, 0]","87th Congress, 1st Session. House Document No. 247. The"
experienced,"[37, 102, 8, 123, 7, 0, 0, 26, 129, 49, 492]","87th Congress, 1st Session. House Document No. 247. The"
wish,"[11, 0, 21, 0, 1, 4, 0, 51, 176, 17]","87th Congress, 1st Session. House Document No. 247. The"
divisive,"[0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
considered,"[11, 0, 0, 4, 3, 0, 13, 10, 24, 0, 0, 20, 80, 7, 65, 102, 1, 17, 31]","87th Congress, 1st Session. House Document No. 247. The"
played,"[0, 23, 22, 0, 0, 0, 4, 0, 43, 19, 0, 18, 0, 6, 0, 4, 0, 127, 0, 0, 0, 0, 1, 3, 0]","87th Congress, 1st Session. House Document No. 247. The"
Member,"[0, 0, 0, 0, 1, 7]","87th Congress, 1st Session. House Document No. 247. The"
continued,"[0, 0, 1, 0, 13, 0, 15, 16, 0, 13, 35, 0, 0, 0, 1, 0, 1, 8, 0]","87th Congress, 1st Session. House Document No. 247. The"
Clay,"[6, 3, 1, 0, 0, 1, 2, 3, 0, 1, 0]","87th Congress, 1st Session. House Document No. 247. The"
contribution,"[17, 0, 47, 5]","87th Congress, 1st Session. House Document No. 247. The"
may,"[0, 0, 2, 0, 167, 0]","87th Congress, 1st Session. House Document No. 247. The"
conflicting,"[0, 0, 0, 7, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
we,[],"87th Congress, 1st Session. House Document No. 247. The"
delivered,"[1, 0, 4, 0, 0, 0, 0, 3, 6, 0, 2, 3, 0, 492, 13, 0, 6, 4, 1, 0, 36, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
better,"[3, 2, 0, 0, 8, 20, 4, 0, 9, 0, 24, 0, 5, 5, 0, 25, 57, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 8, 23, 1, 36, 0, 84, 0, 0, 134, 0, 82, 5, 115, 7, 0, 0, 13, 8, 2, 8]","87th Congress, 1st Session. House Document No. 247. The"
nobility,"[0, 0, 1, 2, 1, 0]","87th Congress, 1st Session. House Document No. 247. The"
said,"[70, 34, 0, 12, 0, 0, 0, 39, 0, 0, 0, 0, 49, 0, 316, 21, 1]","87th Congress, 1st Session. House Document No. 247. The"
This,[],"87th Congress, 1st Session. House Document No. 247. The"
seen,"[11, 0, 59, 8, 0, 1, 55, 0, 4, 0, 2, 7, 0, 0, 2, 10, 5, 0, 0, 1, 13, 0, 19, 0, 0, 4, 6, 0, 0, 6, 0, 4, 4, 0, 20, 1, 15, 0, 7, 102, 12, 0, 22, 17, 0, 8, 0, 17, 0, 3, 3, 0, 0, 49, 38]","87th Congress, 1st Session. House Document No. 247. The"
political,[15],"87th Congress, 1st Session. House Document No. 247. The"
Rayburn,[],"87th Congress, 1st Session. House Document No. 247. The"
privilege,"[0, 5, 0, 7, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
when,[],"87th Congress, 1st Session. House Document No. 247. The"
63d,[],"87th Congress, 1st Session. House Document No. 247. The"
Joseph,"[0, 8]","87th Congress, 1st Session. House Document No. 247. The"
add,"[22, 3, 0, 0, 1, 1, 0, 0, 2, 0, 18, 4, 9, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 5]","87th Congress, 1st Session. House Document No. 247. The"
point,"[3, 0, 3, 44, 8, 0, 1, 6, 0, 0, 0, 0, 16, 11, 0, 18, 1, 0, 14, 5, 0, 0, 0, 0, 7, 0, 0, 72, 2, 0, 0, 0, 2, 37, 0, 4, 0, 0, 6, 22, 0, 0, 0, 0, 0, 73, 14]","87th Congress, 1st Session. House Document No. 247. The"
conclusion,"[0, 0, 1, 11, 83, 51, 3, 0, 6, 7, 0, 7, 27, 3]","87th Congress, 1st Session. House Document No. 247. The"
Texan,[0],"87th Congress, 1st Session. House Document No. 247. The"
start,"[1, 0, 3, 123, 0, 0, 0, 47, 0, 4, 0, 3, 0, 1, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 20, 0, 0, 19, 0, 8, 0, 1, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
date,"[102, 0, 0, 0, 0, 0, 3, 7, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
forever,"[0, 0, 0, 3, 0, 46, 7, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
legislators,[2],"87th Congress, 1st Session. House Document No. 247. The"
areas,"[28, 0, 9, 32, 0, 1, 1, 1, 0, 34]","87th Congress, 1st Session. House Document No. 247. The"
provincial,"[0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
chair,"[8, 0, 0, 0, 4, 0, 0, 20, 0, 0, 14]","87th Congress, 1st Session. House Document No. 247. The"
disposition,"[0, 1, 2, 3, 2]","87th Congress, 1st Session. House Document No. 247. The"
branch,"[2, 3, 18, 0, 2, 0, 1, 5, 7, 0, 1, 0, 4]","87th Congress, 1st Session. House Document No. 247. The"
powerful,"[84, 0, 0, 10, 0, 4, 1, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
fledgling,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","87th Congress, 1st Session. House Document No. 247. The"
fill,"[1, 7, 1, 0, 0, 80, 1, 0, 0, 0, 19, 1, 0]","87th Congress, 1st Session. House Document No. 247. The"
days,"[1, 0, 0, 0, 7, 0, 56, 0, 36, 0, 1, 0, 0, 133]","87th Congress, 1st Session. House Document No. 247. The"
devotedly,[0],"87th Congress, 1st Session. House Document No. 247. The"
today's,[],"87th Congress, 1st Session. House Document No. 247. The"
with,[],"87th Congress, 1st Session. House Document No. 247. The"
Asia,[3],"87th Congress, 1st Session. House Document No. 247. The"
look,"[37, 6, 59, 0, 26, 8, 2, 7, 10, 6, 23, 15, 41, 4, 0, 0, 0, 4, 7, 5, 14, 23, 0, 0, 102, 0, 14, 62, 3]","87th Congress, 1st Session. House Document No. 247. The"
asked,"[54, 0, 0, 15, 0, 80, 22, 1, 6, 5, 14, 0]","87th Congress, 1st Session. House Document No. 247. The"
operation,"[0, 8, 0, 6, 0, 6, 0, 0, 1, 0, 0, 0, 12, 2, 0]","87th Congress, 1st Session. House Document No. 247. The"
confessor,[0],"87th Congress, 1st Session. House Document No. 247. The"
social,"[0, 15, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
saying,"[0, 70, 34, 18, 12, 0, 0, 0, 39, 0, 0, 14, 0, 49, 0, 21, 1]","87th Congress, 1st Session. House Document No. 247. The"
aware,"[0, 0, 10, 0]","87th Congress, 1st Session. House Document No. 247. The"
do,"[0, 113, 163, 0, 22, 3, 1, 0, 1, 1, 5, 6, 25, 6, 46, 0, 0, 0, 0, 0, 0, 9, 0, 0, 18, 0, 0, 84, 3, 0]","87th Congress, 1st Session. House Document No. 247. The"
gruff,"[0, 0, 0, 2, 0, 0, 1]","87th Congress, 1st Session. House Document No. 247. The"
not,"[602, 0]","87th Congress, 1st Session. House Document No. 247. The"
aisle,"[0, 0]","87th Congress, 1st Session. House Document No. 247. The"
forthrightness,"[0, 0, 0, 1, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
efforts,"[0, 0, 0, 10, 18, 0, 11, 16, 0, 0, 22, 11, 1, 0, 7, 5]","87th Congress, 1st Session. House Document No. 247. The"
measures,"[12, 0, 0, 17, 0, 0, 10, 8, 1, 0, 0, 4, 1, 0, 23, 4, 0, 12, 0, 12, 0, 0, 1, 1, 0, 1]","87th Congress, 1st Session. House Document No. 247. The"
processes,"[6, 6, 0, 0, 1, 52, 0, 0, 0, 0, 0, 3, 0, 1, 9, 127, 0, 0, 0, 12]","87th Congress, 1st Session. House Document No. 247. The"
truly,"[0, 8, 40, 0, 1, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
sides,"[14, 0, 5, 19, 62, 61, 1]","87th Congress, 1st Session. House Document No. 247. The"
beyond,[18],"87th Congress, 1st Session. House Document No. 247. The"
here,"[96, 0, 0, 12]","87th Congress, 1st Session. House Document No. 247. The"
Rural,[5],"87th Congress, 1st Session. House Document No. 247. The"
request,"[4, 11, 0, 6, 0, 2, 0]","87th Congress, 1st Session. House Document No. 247. The"
McCormack,[],"87th Congress, 1st Session. House Document No. 247. The"
moments,"[0, 45, 40, 0, 6, 0, 24, 5, 13, 3]","87th Congress, 1st Session. House Document No. 247. The"
heard,"[0, 102, 0, 0, 4, 0, 0, 5, 22, 3, 15, 0, 24]","87th Congress, 1st Session. House Document No. 247. The"
adorn,"[1, 0, 0, 6, 4, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
the,[],"87th Congress, 1st Session. House Document No. 247. The"
represent,"[23, 22, 11, 1, 0, 2, 722, 0, 1, 3, 6, 1, 1, 0, 0, 2, 0, 36, 2]","87th Congress, 1st Session. House Document No. 247. The"
topics,"[29, 1, 25, 16, 7]","87th Congress, 1st Session. House Document No. 247. The"
follow,"[0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 722, 2, 0, 0, 0, 0, 0, 4, 11, 0, 0, 3, 12, 2, 0, 84, 0]","87th Congress, 1st Session. House Document No. 247. The"
power,"[81, 0, 6, 10, 12, 0, 0, 0, 58, 16, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
New,"[1, 5, 12, 4, 38, 4, 36, 0, 3, 0, 92]","87th Congress, 1st Session. House Document No. 247. The"
help,"[0, 3, 7, 1, 0, 0, 19, 1, 0, 41, 3, 9]","87th Congress, 1st Session. House Document No. 247. The"
bitterly,"[0, 0, 2, 6]","87th Congress, 1st Session. House Document No. 247. The"
statute,"[1, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
century,"[0, 1, 23, 11, 13]","87th Congress, 1st Session. House Document No. 247. The"
gives,"[51, 113, 11, 3, 0, 0, 0, 0, 1, 0, 0, 2, 0, 32, 12, 38, 0, 3, 6, 4, 19, 17, 0, 19, 13, 6, 3, 0, 10, 50, 6, 1, 1, 1, 7, 0, 1, 13, 0, 36, 0, 6, 492]","87th Congress, 1st Session. House Document No. 247. The"
hopes,"[0, 0, 22, 0, 3, 9, 0, 0, 0, 16, 7]","87th Congress, 1st Session. House Document No. 247. The"
ask,"[54, 0, 0, 15, 0, 80, 22, 1, 6, 5, 14, 0]","87th Congress, 1st Session. House Document No. 247. The"
year,"[0, 12, 0, 61]","87th Congress, 1st Session. House Document No. 247. The"
has,"[123, 51, 113, 3, 0, 4, 4, 0, 1, 0, 1, 0, 2, 51, 0, 17, 7, 80, 6, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]","87th Congress, 1st Session. House Document No. 247. The"
like,"[88, 15, 0, 2, 0, 21, 0, 176, 1, 5, 17]","87th Congress, 1st Session. House Document No. 247. The"
All,"[28, 13, 2, 352, 2, 6, 24]","87th Congress, 1st Session. House Document No. 247. The"
teaches,"[0, 0, 0, 4, 0, 0, 4, 0]","87th Congress, 1st Session. House Document No. 247. The"
did,"[0, 113, 163, 22, 3, 0, 1, 1, 5, 6, 25, 6, 46, 0, 0, 0, 0, 0, 9, 0, 18, 84, 3, 0]","87th Congress, 1st Session. House Document No. 247. The"
proud,"[1, 0, 6, 1]","87th Congress, 1st Session. House Document No. 247. The"
Vice,"[0, 5]","87th Congress, 1st Session. House Document No. 247. The"
Johnson,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
legislation,"[0, 0, 1, 0]","87th Congress, 1st Session. House Document No. 247. The"
him,[],"87th Congress, 1st Session. House Document No. 247. The"
",",[],"87th Congress, 1st Session. House Document No. 247. The"
hero,"[0, 0, 0, 5, 0, 0, 3, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
Speaker,"[0, 0, 0, 0, 3, 4, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
dedicated,"[51, 1, 1, 0, 3, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
sense,"[37, 6, 0, 0, 0, 0, 0, 0, 0, 40, 3, 0, 1, 0]","87th Congress, 1st Session. House Document No. 247. The"
figures,"[8, 0, 0, 13, 0, 0, 9, 1, 31, 0, 0, 1, 5, 13, 1, 0, 0, 3, 0, 0, 6, 12, 4, 0, 0, 0, 20, 1, 0, 6, 102, 42, 18, 22, 39, 0, 0, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
discuss,"[2, 0, 0, 0, 3, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
great,"[5, 0, 0, 0, 0, 0, 2, 18, 0, 61, 0, 4, 0, 0, 0, 3, 0, 3, 2, 1, 0, 30, 0, 53, 0]","87th Congress, 1st Session. House Document No. 247. The"
Europe,"[0, 0, 0, 0, 0, 0, 0, 4]","87th Congress, 1st Session. House Document No. 247. The"
wisdom,"[8, 0, 0, 0, 0, 1]","87th Congress, 1st Session. House Document No. 247. The"
wished,"[0, 21, 4, 176, 17]","87th Congress, 1st Session. House Document No. 247. The"
Speakership,[0],"87th Congress, 1st Session. House Document No. 247. The"
States,"[0, 0, 32, 0, 0, 5, 0, 70, 28, 11, 0, 21, 0, 0, 39, 0, 7, 49, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
5,"[0, 35, 1, 0, 0, 0, 0, 0, 7, 0, 18, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
John,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 235, 14, 0, 0, 0, 0, 0, 5, 0]","87th Congress, 1st Session. House Document No. 247. The"
whom,[],"87th Congress, 1st Session. House Document No. 247. The"
most,"[0, 237, 0, 66, 0, 18, 104, 23, 3]","87th Congress, 1st Session. House Document No. 247. The"
than,[],"87th Congress, 1st Session. House Document No. 247. The"
controversy,"[7, 0, 0, 1, 4, 3, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
rose,"[0, 0, 0, 4, 0, 2, 1, 8, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 4, 0, 18, 0, 12]","87th Congress, 1st Session. House Document No. 247. The"
diligent,"[0, 0]","87th Congress, 1st Session. House Document No. 247. The"
say,"[70, 34, 12, 0, 0, 0, 39, 0, 0, 0, 49, 0, 21, 1]","87th Congress, 1st Session. House Document No. 247. The"
Hays,"[0, 1, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
civilization,"[0, 0, 2, 3]","87th Congress, 1st Session. House Document No. 247. The"
