w,vector_uso
telephone,"[0, 12, 25, 11, 0, 10, 0]",Hunter at Large
struck,"[0, 7, 0, 0, 19, 0, 0, 0, 21, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 9, 0, 80, 0, 1, 6, 20, 0, 0, 0, 3, 0, 1]",Hunter at Large
her,[],Hunter at Large
With,[],Hunter at Large
had,"[123, 51, 113, 3, 4, 4, 0, 1, 0, 1, 0, 2, 51, 17, 7, 80, 6, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]",Hunter at Large
down,"[20, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 5, 0, 0, 0, 0, 0, 13, 0, 0, 9, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 146, 0, 0, 0, 0, 0]",Hunter at Large
veered,"[20, 0, 0, 2, 1, 1, 2, 4]",Hunter at Large
under,"[0, 71, 10]",Hunter at Large
snowing,"[0, 0, 0, 0, 13, 0]",Hunter at Large
slashed,"[0, 0, 2, 0, 1, 20, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",Hunter at Large
story,"[23, 1, 4, 8, 31, 14, 0, 13, 0, 0, 0, 40, 0, 0, 0, 0]",Hunter at Large
extended,"[0, 4, 0, 9, 0, 0, 0, 0, 1, 43, 0, 0, 12, 4, 0, 3, 0, 90, 1, 13, 5, 0, 0, 0, 11, 0, 0, 0, 8, 0, 20, 0, 0, 0]",Hunter at Large
overcoat,"[1, 0, 0, 0]",Hunter at Large
reach,"[1, 1, 51, 113, 11, 0, 11, 1, 3, 0, 0, 0, 21, 7, 12, 0, 5, 1, 0, 1, 5, 0, 0, 0, 0, 50, 1, 1, 0, 21, 4]",Hunter at Large
move,"[0, 6, 0, 7, 0, 0, 19, 22, 6, 1, 43, 1, 1, 0, 90, 16, 0, 0, 1, 1, 0, 0]",Hunter at Large
few,[71],Hunter at Large
empty,"[0, 3, 0, 0, 12, 0, 0, 1, 1]",Hunter at Large
Jeep,"[0, 0]",Hunter at Large
possible,"[41, 6]",Hunter at Large
silently,"[0, 2, 0, 0]",Hunter at Large
unable,"[0, 0, 0]",Hunter at Large
soon,"[0, 20, 3, 2]",Hunter at Large
more,"[0, 0, 271, 7, 0, 0]",Hunter at Large
using,"[66, 1, 0, 13, 0, 0, 7, 0, 0, 6, 0, 0]",Hunter at Large
heavy,"[1, 2, 1, 0, 0, 0, 25, 0, 0, 9, 0, 0, 18, 0, 7, 0, 61, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30, 4, 53, 3]",Hunter at Large
wrenching,"[1, 0, 37, 0, 0, 0, 0, 0, 0]",Hunter at Large
series,"[0, 0, 4]",Hunter at Large
banister,"[0, 0, 0, 0, 0]",Hunter at Large
landed,"[32, 18, 0, 2, 3, 0, 146, 0, 0, 0]",Hunter at Large
once,"[0, 53, 0, 0, 0, 0, 0]",Hunter at Large
couldn't,[],Hunter at Large
hold,"[0, 2, 0, 51, 9, 113, 1, 0, 1, 1, 0, 0, 1, 4, 1, 0, 10, 12, 0, 4, 0, 0, 0, 5, 1, 1, 0, 38, 6, 0, 0, 1, 10, 0, 4, 0, 0, 17, 35, 4, 3, 1, 80, 0, 10, 0, 1, 6, 0, 0, 3, 6, 0, 0, 13, 0, 2, 2, 3, 0, 0, 7, 0, 0, 0, 5, 1, 0, 2, 0, 1, 3, 0, 0, 492]",Hunter at Large
still,"[9, 6, 2, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 35, 2, 6, 4, 0, 47, 3, 0, 0, 0, 103, 1, 6, 0, 0, 0, 0, 0, 0, 1, 115, 11]",Hunter at Large
pen,"[0, 0, 3, 0, 14, 1]",Hunter at Large
were,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 1]",Hunter at Large
take,"[0, 0, 3, 0, 123, 0, 9, 0, 16, 0, 113, 16, 0, 5, 1, 0, 5, 0, 2, 11, 10, 0, 5, 0, 0, 1, 24, 0, 0, 3, 1, 1, 6, 0, 0, 14, 7, 1, 6, 10, 18, 3, 9, 5, 20, 17, 4, 6, 80, 13, 3, 6, 2, 0, 7, 21, 1, 0, 0, 54, 0, 1, 7, 1, 22, 20, 5, 2, 4, 4, 5, 492]",Hunter at Large
hands,"[63, 51, 11, 0, 0, 0, 0, 0, 1, 0, 12, 1, 0, 0, 20, 0, 51, 0, 0, 50, 0, 0]",Hunter at Large
porch,[6],Hunter at Large
pride,"[0, 0, 1, 1, 6]",Hunter at Large
near,"[0, 3, 27, 0, 11, 0, 237, 0, 0, 0, 0, 8, 104, 23, 0, 0, 134, 66, 0, 18, 1]",Hunter at Large
cleaned,"[0, 9, 0, 18, 0, 0, 0, 8]",Hunter at Large
ten,"[20, 3, 0, 1, 18, 0, 0]",Hunter at Large
awkward,"[1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0]",Hunter at Large
one,"[5, 29, 0, 0, 0, 0, 321, 0, 786, 24, 0, 1, 0, 0, 0, 3, 0]",Hunter at Large
dip,"[0, 0, 2, 0, 9, 0, 2, 20, 2, 1, 2, 0, 0, 0, 3, 0, 0]",Hunter at Large
sleeve,"[1, 18]",Hunter at Large
seconds,"[0, 0, 0, 45, 40, 1, 0, 0, 0, 0, 24, 5, 13, 0, 0, 162, 1, 0]",Hunter at Large
inconvenient,[0],Hunter at Large
held,"[0, 2, 51, 9, 113, 1, 0, 0, 1, 4, 1, 0, 12, 0, 5, 1, 1, 0, 38, 6, 0, 0, 1, 10, 0, 35, 17, 4, 3, 1, 80, 0, 0, 6, 0, 3, 6, 0, 13, 2, 2, 3, 0, 7, 0, 0, 1, 5, 0, 0, 2, 0, 36, 3, 0, 492]",Hunter at Large
weight,"[0, 0, 0, 0, 1, 0, 6, 0, 1, 2, 0, 13]",Hunter at Large
grin,"[4, 0, 4, 2]",Hunter at Large
cold,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 15]",Hunter at Large
jacket,"[0, 0, 0, 6, 1]",Hunter at Large
Then,"[0, 228, 0, 177]",Hunter at Large
close,"[0, 0, 0, 0, 3, 0, 0, 7, 27, 0, 3, 2, 0, 0, 51, 0, 0, 0, 0, 83, 5, 0, 3, 0, 4, 7, 0, 0, 23, 2, 0, 1, 5, 0, 0, 0, 1]",Hunter at Large
checked,"[5, 0, 0, 0, 2, 1, 0, 0, 0, 18, 2, 0, 3, 5, 2, 0, 0, 10, 0, 1, 0, 38, 7, 13, 0, 6, 0, 0, 17, 17, 4, 1, 0, 0, 8, 0, 0, 0, 102, 3, 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 0, 1, 4]",Hunter at Large
there,"[0, 0, 0, 0, 0, 276]",Hunter at Large
impact,"[1, 3, 0, 7, 7, 0, 11, 0, 0, 0]",Hunter at Large
lobby,"[0, 9, 0, 1, 0, 0, 0, 0, 0, 0]",Hunter at Large
very,"[33, 0, 40, 81, 1, 5]",Hunter at Large
covered,"[0, 8, 0, 0, 3, 6, 1, 0, 0, 2, 5, 6, 9, 0, 0, 0, 0, 0, 1, 0, 13, 20, 0, 1, 0, 6, 1, 10, 0, 0, 8, 4, 4, 0, 0, 2]",Hunter at Large
soft,"[0, 0, 2, 0, 0, 6, 3, 0, 0, 0, 16, 0, 1, 0, 0, 3, 0, 3]",Hunter at Large
front,"[0, 0, 59, 16, 0, 0, 0, 0, 1, 0, 4, 41, 0, 0, 62, 0]",Hunter at Large
vicious,"[0, 20, 0, 1, 1, 1, 3, 0, 0, 5, 0, 0, 3, 24]",Hunter at Large
flatten,"[0, 0, 9]",Hunter at Large
easier,"[0, 0, 0, 0, 0, 6, 3, 4, 0, 0, 0, 47, 0, 1, 16, 5, 1]",Hunter at Large
kick,"[1, 2, 8, 1, 1, 0, 0, 2, 0, 1, 3, 0, 0, 0, 1, 2, 0, 0, 0, 7]",Hunter at Large
woods,"[0, 0, 0, 6, 0, 5, 0, 0, 0, 0, 2, 0]",Hunter at Large
sky,"[3, 2, 0, 16]",Hunter at Large
keep,"[0, 0, 0, 7, 0, 0, 0, 1, 33, 1, 4, 0, 0, 0, 13, 35, 17, 0, 0, 1, 0, 0, 13, 2, 0, 0, 4, 1, 5]",Hunter at Large
blade,"[0, 0, 0, 0, 0, 5]",Hunter at Large
striking,"[5, 7, 0, 0, 19, 0, 3, 0, 0, 21, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 1, 9, 2, 3, 0, 80, 0, 6, 0, 1, 20, 0, 0, 4, 3, 0, 1]",Hunter at Large
;,[],Hunter at Large
spring,"[51, 4, 0, 0, 0, 4, 3, 7, 0, 0, 0, 0, 3, 0, 0, 0, 19, 0, 39, 0, 0, 0, 0]",Hunter at Large
that,[],Hunter at Large
eye,"[0, 0, 0, 23, 11, 0, 20, 15]",Hunter at Large
little,"[3, 0, 0, 0, 3, 67, 0, 0, 99, 28, 0, 0, 0, 1]",Hunter at Large
everything,[],Hunter at Large
would,[],Hunter at Large
rented,"[51, 1, 80, 1, 5, 1, 5]",Hunter at Large
work,"[0, 23, 6, 113, 13, 12, 22, 37, 0, 0, 1, 5, 1, 43, 0, 0, 24, 1, 6, 18, 90, 3, 0, 2, 0, 0, 0, 0, 3, 127, 0, 0, 39, 0, 0, 9, 0, 0, 0, 0, 12]",Hunter at Large
right,"[2, 1, 4, 0, 0, 0, 0, 3, 0, 4, 3, 0, 0, 8, 0, 0, 84, 0, 134, 0, 10, 0, 0, 0, 0, 3, 9, 0]",Hunter at Large
rest,"[1, 0, 0, 2, 0, 0, 26, 13, 1, 0, 19, 0, 0, 0, 1, 0, 16, 8, 0, 0, 3, 0, 8, 0, 16, 0]",Hunter at Large
well,"[0, 134, 0, 82, 2, 20, 4, 1, 0, 5, 1]",Hunter at Large
wall,"[12, 14, 1, 0, 0, 0, 0, 0]",Hunter at Large
wouldn't,[],Hunter at Large
--,[],Hunter at Large
head,"[0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 14, 5, 0, 33, 12, 0, 0, 0, 0, 0, 0, 4, 0, 7, 1, 1, 0, 0, 37, 0, 0, 12, 0, 0, 50, 0, 0, 20, 73]",Hunter at Large
took,"[0, 0, 3, 0, 123, 9, 0, 0, 113, 16, 0, 5, 1, 5, 2, 11, 10, 0, 5, 0, 0, 1, 24, 0, 0, 3, 1, 1, 6, 0, 0, 14, 7, 1, 10, 18, 3, 9, 5, 20, 17, 4, 6, 6, 80, 3, 2, 0, 7, 21, 1, 0, 0, 54, 0, 1, 7, 1, 22, 20, 5, 2, 4, 4, 5, 492]",Hunter at Large
In,"[0, 2, 152, 3, 0, 0, 0, 0, 2255, 1]",Hunter at Large
nail,"[22, 2, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 1, 0, 1, 3, 0, 2]",Hunter at Large
slowly,"[0, 5, 0, 16, 21]",Hunter at Large
slammed,"[1, 0, 0, 0, 1, 1]",Hunter at Large
get,"[3, 0, 0, 123, 0, 113, 0, 55, 3, 3, 0, 4, 0, 1, 0, 0, 11, 0, 21, 16, 0, 0, 3, 5, 0, 1, 2, 12, 1, 0, 0, 0, 0, 0, 18, 51, 23, 90, 0, 0, 0, 7, 6, 0, 80, 33, 19, 0, 1, 0, 0, 0, 8, 0, 2, 6, 18, 2, 0, 84, 0, 9, 0, 0, 19, 0, 0, 12, 49, 492]",Hunter at Large
reasoning,"[0, 2, 0, 0, 5, 4, 4, 30, 15]",Hunter at Large
flashlight,"[0, 0]",Hunter at Large
before,"[0, 14, 17, 123]",Hunter at Large
walked,"[0, 17]",Hunter at Large
die,"[0, 11, 0, 0, 0, 0, 0, 0, 0, 2, 12, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 3, 0, 0, 0, 13, 0, 1]",Hunter at Large
catch,"[0, 123, 0, 0, 3, 4, 1, 0, 0, 18, 0, 0, 0, 2, 5, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 102, 12, 2, 3, 0, 0, 0, 0, 17, 0, 3]",Hunter at Large
fallen,"[0, 0, 6, 12, 1, 3, 1, 0, 0, 47, 13, 0, 1, 0, 2, 0, 20, 4, 0, 84, 0]",Hunter at Large
fifteen,"[6, 0, 0, 14]",Hunter at Large
outside,"[0, 2, 0, 8, 0, 5, 40, 0, 29, 1, 4, 0]",Hunter at Large
wary,"[1, 0, 0, 0, 0]",Hunter at Large
till,"[0, 0, 0, 0, 10, 0]",Hunter at Large
forearm,[1],Hunter at Large
inside,"[25, 0, 0, 1, 0, 1, 0, 38, 0, 3, 0]",Hunter at Large
panting,"[0, 3, 0, 0, 0, 0, 0]",Hunter at Large
judged,"[0, 0, 4, 9, 0, 3, 0, 12, 22, 1, 3]",Hunter at Large
we,[],Hunter at Large
careened,"[0, 0, 1, 0, 0, 0, 0, 1, 7]",Hunter at Large
said,"[70, 34, 0, 12, 0, 0, 0, 39, 0, 0, 0, 0, 49, 0, 316, 21, 1]",Hunter at Large
This,[],Hunter at Large
except,"[1, 1, 0, 0, 0, 0, 19]",Hunter at Large
Liz,[],Hunter at Large
dead,"[8, 0, 23, 1, 2, 4, 0, 9, 3, 0, 0, 20, 28, 0, 0, 27]",Hunter at Large
Roberts',[],Hunter at Large
impatient,"[0, 1]",Hunter at Large
when,[],Hunter at Large
paces,"[12, 0, 1, 5, 0, 17, 1, 3, 5]",Hunter at Large
retrieved,"[0, 0, 15, 55, 5, 0, 0, 65, 1, 0]",Hunter at Large
point,"[3, 0, 3, 44, 8, 0, 1, 6, 0, 0, 0, 0, 16, 11, 0, 18, 1, 0, 14, 5, 0, 0, 0, 0, 7, 0, 0, 72, 2, 0, 0, 0, 2, 37, 0, 4, 0, 0, 6, 22, 0, 0, 0, 0, 0, 73, 14]",Hunter at Large
throat,"[6, 0]",Hunter at Large
carrying,"[1, 9, 0, 0, 3, 0, 43, 0, 15, 0, 0, 17, 36, 80, 1, 7, 6, 0, 2, 0, 1, 0, 7, 0, 2, 0, 0, 4]",Hunter at Large
tried,"[7, 4, 0, 3, 2, 7, 8, 0, 0, 0, 9, 0, 22, 0, 1, 18, 15, 1, 21, 0, 1, 6, 12]",Hunter at Large
feint,[0],Hunter at Large
wheel,"[1, 0, 0, 0, 5, 7, 11, 0, 0, 0]",Hunter at Large
with,[],Hunter at Large
silver,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",Hunter at Large
collapsed,"[3, 0, 51, 0, 0, 0, 0, 0, 0, 3, 0, 7, 13, 0, 0, 1]",Hunter at Large
off,"[21, 0, 1, 9, 0, 0, 7, 54, 0, 40, 102, 1, 2]",Hunter at Large
shaking,"[1, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 17, 0, 0, 7, 4, 0, 1]",Hunter at Large
should,[],Hunter at Large
bloodstained,"[0, 0]",Hunter at Large
reaching,"[1, 1, 51, 113, 11, 0, 11, 3, 0, 0, 0, 4, 21, 7, 12, 0, 5, 1, 0, 1, 5, 0, 0, 0, 50, 1]",Hunter at Large
directly,"[129, 0, 12, 10, 12, 0, 0, 1, 0, 16, 16, 3, 0]",Hunter at Large
bad,"[0, 0, 19, 0, 1, 0, 0, 0, 2, 7, 5, 0, 0, 53, 5, 0, 5]",Hunter at Large
abandoned,"[4, 0, 3, 0, 12, 0, 5, 2, 0, 1]",Hunter at Large
asked,"[54, 0, 0, 15, 0, 80, 22, 1, 6, 5, 14, 0]",Hunter at Large
do,"[0, 113, 163, 0, 22, 3, 1, 0, 1, 1, 5, 6, 25, 6, 46, 0, 0, 0, 0, 0, 0, 9, 0, 0, 18, 0, 0, 84, 3, 0]",Hunter at Large
evenly,"[0, 4]",Hunter at Large
underfoot,[1],Hunter at Large
not,"[602, 0]",Hunter at Large
over,"[0, 22, 0, 6, 1, 163, 0]",Hunter at Large
betray,"[0, 7, 0, 0, 0, 0, 1, 0, 10, 0, 0, 0, 3, 0, 0, 0, 0, 16, 0]",Hunter at Large
sound,"[0, 1, 0, 0, 25, 0, 4, 4, 11, 0, 18, 30, 90, 0, 0, 0, 0, 134, 0, 0, 0, 4, 0]",Hunter at Large
scrambling,"[5, 0, 0, 0, 23, 1, 0, 0, 7, 0]",Hunter at Large
car,"[47, 0, 7, 8, 0, 0, 0, 0, 0, 8, 0]",Hunter at Large
fits,"[0, 2, 0, 0, 7, 0, 0, 2, 5, 19, 6, 90, 3, 1, 0, 0, 0, 8, 7, 0, 3, 12]",Hunter at Large
sprawl,"[0, 0, 0, 1, 0]",Hunter at Large
planning,"[6, 18, 0, 8, 2, 4, 0, 15]",Hunter at Large
started,"[0, 3, 123, 0, 0, 0, 47, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 19, 0, 8, 0, 0, 0]",Hunter at Large
here,"[96, 0, 0, 12]",Hunter at Large
toss,"[0, 0, 1, 0, 3, 12, 2, 0, 0, 0, 0, 16, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Hunter at Large
making,"[0, 123, 8, 51, 0, 113, 0, 163, 11, 0, 4, 1, 1, 0, 9, 0, 1, 31, 4, 21, 0, 0, 0, 0, 16, 1, 0, 0, 1, 0, 35, 0, 5, 0, 1, 0, 0, 0, 0, 26, 17, 0, 0, 0, 0, 80, 0, 3, 0, 0, 0, 0, 0, 127, 21, 0, 0, 0, 6, 18, 39, 9, 0, 0, 0, 9, 0, 1, 0, 0, 492]",Hunter at Large
hunched,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Hunter at Large
heard,"[0, 102, 0, 0, 4, 0, 0, 5, 22, 3, 15, 0, 24]",Hunter at Large
woman,"[0, 0, 0, 0, 0, 0, 0, 48]",Hunter at Large
next,"[47, 0, 37, 0, 0, 20]",Hunter at Large
the,[],Hunter at Large
steadied,"[0, 0, 0, 3, 4, 0, 6]",Hunter at Large
late,"[0, 15, 8, 0, 0, 30, 10, 15, 0, 1, 2, 33, 11, 1]",Hunter at Large
taunt,"[2, 0, 1, 0, 0, 0, 0, 1, 9, 0, 0, 0]",Hunter at Large
knows,"[0, 1, 5, 0, 0, 2, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 49, 0, 26, 0, 129, 49, 0]",Hunter at Large
nose,"[0, 0, 0, 12, 0, 0, 0, 0, 9, 1]",Hunter at Large
see,"[11, 0, 59, 8, 0, 1, 55, 0, 4, 0, 2, 7, 0, 0, 2, 10, 5, 0, 0, 1, 13, 0, 19, 0, 0, 4, 6, 0, 0, 6, 0, 4, 4, 0, 20, 1, 15, 0, 7, 102, 12, 0, 22, 17, 0, 8, 0, 17, 0, 3, 3, 0, 0, 49, 38]",Hunter at Large
air,"[0, 0, 0, 0, 0, 5, 0, 2, 0, 13, 0, 0, 1, 24, 0, 10, 2, 0, 0, 2, 26, 2, 2, 0, 0, 0]",Hunter at Large
finding,"[37, 0, 123, 1, 8, 55, 0, 0, 7, 1, 0, 17, 0, 1, 5, 4, 14, 7, 0, 0, 1, 102, 2, 0, 0, 8, 0, 3, 3]",Hunter at Large
launch,"[59, 0, 0, 2, 1, 0, 3]",Hunter at Large
safekeeping,"[0, 8, 0]",Hunter at Large
like,"[88, 15, 0, 2, 0, 21, 0, 176, 1, 5, 17]",Hunter at Large
hideous,"[0, 0, 1, 1, 0]",Hunter at Large
quietly,"[11, 10, 6, 0]",Hunter at Large
snowed,"[0, 0, 0, 0, 13, 0]",Hunter at Large
dumped,"[23, 0, 2, 4, 0, 0, 0, 4]",Hunter at Large
backed,"[0, 0, 0, 13, 3, 0, 0, 40, 13, 1, 0, 162, 0, 2]",Hunter at Large
Walking,"[0, 0, 17, 8]",Hunter at Large
pain,"[0, 20, 0, 1, 3, 16, 0, 0, 32, 0, 3, 0, 0, 0, 0, 0]",Hunter at Large
upward,"[0, 0, 307, 4]",Hunter at Large
wood,"[0, 0, 0, 6, 0, 5, 0, 0, 0, 0, 2, 0]",Hunter at Large
might,"[0, 58, 81]",Hunter at Large
There's,[],Hunter at Large
other's,[],Hunter at Large
They,[],Hunter at Large
either,[29],Hunter at Large
him,[],Hunter at Large
",",[],Hunter at Large
searched,"[7, 59, 0, 0, 12, 7]",Hunter at Large
hotel,[5],Hunter at Large
lay,"[2, 72, 0, 0, 16, 0, 29, 1, 0, 0, 0, 19, 8, 46, 0, 1, 51]",Hunter at Large
deceitful,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",Hunter at Large
sense,"[37, 6, 0, 0, 0, 0, 0, 0, 0, 40, 3, 0, 1, 0]",Hunter at Large
appeared,"[0, 59, 0, 26, 3]",Hunter at Large
By,"[40, 7, 39, 497]",Hunter at Large
place,"[0, 3, 6, 0, 16, 7, 0, 0, 1, 34, 0, 29, 3, 0, 43, 46, 12, 51, 72, 4, 12, 16, 0, 4, 37, 2, 19, 10, 7, 14, 43, 0, 1, 54, 1, 10, 0, 17, 0, 1, 21, 0, 2]",Hunter at Large
winter,"[1, 0, 4]",Hunter at Large
than,[],Hunter at Large
rose,"[0, 0, 0, 4, 0, 2, 1, 8, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 4, 0, 18, 0, 12]",Hunter at Large
steering,"[0, 4, 0, 8, 5, 0, 0, 0, 16, 37, 0, 0, 73, 1]",Hunter at Large
went,"[6, 123, 6, 0, 6, 11, 0, 0, 19, 5, 0, 0, 0, 25, 0, 0, 0, 0, 0, 43, 1, 0, 0, 12, 0, 0, 0, 0, 13, 17, 0, 0, 90, 0, 83, 0, 0, 0, 0, 33, 0, 8, 19, 3, 127, 3, 0, 0, 0, 1, 0, 0, 0, 20, 26, 0, 1]",Hunter at Large
invulnerable,[0],Hunter at Large
moment,"[0, 45, 40, 0, 6, 0, 24, 5, 13, 3]",Hunter at Large
literally,[4],Hunter at Large
ached,"[0, 16, 0, 4, 0, 3, 1, 0]",Hunter at Large
back,"[0, 40, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 2, 0, 13, 0, 0, 13, 0, 8, 1, 162, 0]",Hunter at Large
forward,"[0, 0, 0, 0, 14, 9, 1, 0, 0, 9, 0, 0, 0, 0, 1]",Hunter at Large
while,"[1, 77, 11, 1]",Hunter at Large
waiting,"[10, 0, 59, 0, 0, 15, 0, 17, 0]",Hunter at Large
going,"[6, 123, 6, 0, 0, 6, 7, 11, 9, 19, 3, 5, 0, 0, 0, 0, 0, 0, 7, 25, 0, 0, 0, 0, 0, 43, 1, 0, 0, 12, 0, 0, 0, 0, 13, 17, 0, 0, 90, 1, 0, 83, 0, 0, 0, 0, 0, 33, 0, 8, 19, 127, 3, 3, 0, 0, 0, 1, 0, 0, 0, 3, 20, 26, 0, 71]",Hunter at Large
feel,"[37, 6, 6, 23, 59, 0, 0, 14, 55, 40, 0, 2, 49, 8]",Hunter at Large
fell,"[0, 0, 20, 0, 1, 0, 0, 6, 0, 3, 12, 1, 3, 5, 1, 0, 9, 0, 1, 0, 47, 13, 0, 1, 0, 2, 2, 0, 20, 4, 0, 84, 0, 0]",Hunter at Large
dulled,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 0, 0, 0, 0]",Hunter at Large
which,[],Hunter at Large
Inside,"[25, 0, 0, 1, 0, 1, 0, 38, 0, 3, 0]",Hunter at Large
Any,"[0, 14, 168]",Hunter at Large
logically,[1],Hunter at Large
hit,"[1, 1, 0, 0, 11, 113, 0, 0, 5, 2, 21, 2, 7, 1, 0, 0, 5, 1, 2, 3, 0, 1, 0, 0, 1, 1, 0, 9, 1, 102]",Hunter at Large
drive,"[0, 3, 123, 5, 11, 24, 4, 11, 0, 1, 0, 3, 10, 0, 16, 80, 0, 18, 5, 0, 7, 0, 0, 14, 9, 0, 0, 0]",Hunter at Large
moved,"[0, 6, 0, 7, 0, 0, 19, 22, 1, 26, 1, 43, 1, 1, 90, 0, 0, 1, 2, 1, 0, 3]",Hunter at Large
Actually,"[40, 11, 0]",Hunter at Large
doubted,[14],Hunter at Large
rid,"[4, 22, 0]",Hunter at Large
brought,"[32, 18, 0, 1, 123, 1, 4, 0, 23, 0, 0, 80, 9, 0, 1, 1, 127]",Hunter at Large
brushed,"[9, 0, 0, 3, 0]",Hunter at Large
places,"[0, 3, 6, 0, 16, 7, 0, 0, 1, 34, 0, 29, 3, 0, 43, 46, 12, 51, 72, 4, 12, 16, 0, 4, 37, 2, 19, 10, 7, 14, 43, 0, 1, 54, 1, 10, 0, 17, 0, 1, 21, 0, 2]",Hunter at Large
wasn't,[],Hunter at Large
knew,"[0, 1, 5, 0, 0, 2, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 49, 0, 26, 0, 129, 49, 0]",Hunter at Large
Wister,"[0, 0]",Hunter at Large
Or,"[0, 0, 0, 1, 1, 0, 0]",Hunter at Large
intact,"[1, 1, 14, 1]",Hunter at Large
clear,"[0, 0, 8, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 2, 0, 0, 18, 0, 38, 12, 0, 0, 0, 0, 0, 0, 0, 29, 0, 5, 0, 0, 0, 26, 3, 0, 0, 47, 2, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 1, 0, 0, 2, 1]",Hunter at Large
stumbled,"[21, 1, 1, 0, 12, 0, 0]",Hunter at Large
brief,"[0, 0, 10]",Hunter at Large
dust,"[3, 2, 0, 0, 12, 0, 2, 1, 0]",Hunter at Large
away,"[7, 9, 309, 102, 40, 29, 497]",Hunter at Large
think,"[14, 10, 0, 0, 12, 0, 0, 0, 0, 2, 15, 12, 65, 0, 31, 5, 37, 0, 0]",Hunter at Large
higher,"[61, 2, 0, 0, 0, 0, 12, 0]",Hunter at Large
for,[],Hunter at Large
tunnel,"[0, 0]",Hunter at Large
precariously,[0],Hunter at Large
got,"[3, 0, 0, 123, 0, 113, 0, 55, 3, 3, 0, 4, 0, 1, 0, 0, 11, 0, 21, 16, 0, 0, 3, 5, 0, 1, 2, 12, 1, 0, 0, 0, 0, 0, 18, 51, 23, 90, 0, 0, 0, 7, 6, 0, 80, 33, 19, 0, 1, 0, 0, 0, 8, 0, 2, 6, 18, 2, 0, 84, 0, 9, 0, 0, 19, 0, 0, 12, 49, 492]",Hunter at Large
draw,"[0, 1, 123, 0, 0, 0, 113, 1, 1, 0, 0, 0, 0, 3, 7, 4, 0, 5, 43, 0, 12, 0, 0, 0, 0, 24, 1, 0, 0, 0, 3, 12, 0, 0, 2, 0, 0, 6, 4, 4, 0, 0, 0, 0, 0, 1, 9, 0, 0, 14, 5, 0, 1]",Hunter at Large
fought,"[5, 3, 0, 2, 0, 4, 11, 0, 0, 0, 8, 10]",Hunter at Large
failing,"[0, 1, 11, 0, 3, 0, 0, 0, 0, 0, 90, 0, 3, 0, 0, 2, 6, 13, 0]",Hunter at Large
center,"[0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 1, 2, 0, 0, 15, 0, 0, 0, 0, 0, 11, 0, 3, 20, 0, 0, 0, 0, 0, 23, 3, 0, 1, 5, 0, 0]",Hunter at Large
gave,"[51, 113, 11, 3, 0, 0, 0, 0, 1, 0, 0, 2, 0, 32, 12, 38, 0, 3, 6, 4, 19, 17, 0, 13, 6, 3, 0, 10, 50, 6, 1, 1, 1, 7, 1, 13, 0, 36, 0, 6, 492]",Hunter at Large
me,"[0, 0, 0]",Hunter at Large
couple,"[0, 2, 0, 0, 0, 0, 11, 0, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 14, 0, 1]",Hunter at Large
