w,vector_uso
deep,"[4, 15, 0, 0, 30, 13, 3, 0, 7, 9, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
himself,[],"Tristram Coffin, Not to the Swift"
knock,"[1, 6, 2, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 7, 1]","Tristram Coffin, Not to the Swift"
eyes,"[0, 70, 0, 0, 23, 11, 0, 20, 15]","Tristram Coffin, Not to the Swift"
And,[],"Tristram Coffin, Not to the Swift"
understand,"[102, 0, 2, 8, 0, 0, 17, 0, 4, 0, 0, 21]","Tristram Coffin, Not to the Swift"
reporters,"[0, 5, 0]","Tristram Coffin, Not to the Swift"
weigh,"[29, 10, 1, 7, 0, 8]","Tristram Coffin, Not to the Swift"
reason,"[0, 0, 2, 21, 18, 4, 30, 1, 5, 9, 0]","Tristram Coffin, Not to the Swift"
didn't,[],"Tristram Coffin, Not to the Swift"
even,"[0, 14, 1, 103, 47, 0, 10, 0, 8, 115, 1, 14]","Tristram Coffin, Not to the Swift"
conduct,"[13, 9, 0, 16, 3, 0, 0, 5, 0, 0, 0, 20, 0, 80, 1, 6, 2, 1, 0, 20, 2, 0, 0]","Tristram Coffin, Not to the Swift"
Germans,"[0, 0, 9]","Tristram Coffin, Not to the Swift"
whisky-on-the-rocks,[],"Tristram Coffin, Not to the Swift"
whole,"[28, 13, 2, 352, 5, 0, 2, 0, 6, 1, 24, 14, 2, 0]","Tristram Coffin, Not to the Swift"
now,"[129, 0, 12, 12, 0, 0, 1, 0, 3, 2, 0, 28, 0]","Tristram Coffin, Not to the Swift"
beer,[2],"Tristram Coffin, Not to the Swift"
punished,"[1, 0, 0, 0]","Tristram Coffin, Not to the Swift"
second,"[0, 40, 24, 0, 0, 0, 5, 0, 0, 0, 0, 1, 45, 0, 1, 0, 0, 1, 13, 162, 0]","Tristram Coffin, Not to the Swift"
key,"[2, 6, 6, 0, 31, 0, 0, 0, 0, 4, 14, 0, 6, 0, 0, 0, 0, 3, 0, 5, 0, 0]","Tristram Coffin, Not to the Swift"
medals,"[0, 1, 3, 0, 2, 0]","Tristram Coffin, Not to the Swift"
young,"[0, 0, 0, 38, 0, 92, 0, 0, 13, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
meat,"[0, 0, 2, 2, 1, 0, 0, 0, 2, 3, 23, 0, 0, 20, 5, 0]","Tristram Coffin, Not to the Swift"
It,"[0, 0]","Tristram Coffin, Not to the Swift"
At,"[0, 580, 0, 35]","Tristram Coffin, Not to the Swift"
``,[],"Tristram Coffin, Not to the Swift"
time,"[0, 0, 1, 0, 0, 1, 3, 188, 0]","Tristram Coffin, Not to the Swift"
Corcoran,[],"Tristram Coffin, Not to the Swift"
will,"[218, 0, 0, 32, 0]","Tristram Coffin, Not to the Swift"
stone,"[6, 1, 0, 0, 0, 0, 0, 1, 17, 0, 0, 0, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
walk,"[0, 0, 0, 17, 8, 0, 12, 0, 0]","Tristram Coffin, Not to the Swift"
how,[],"Tristram Coffin, Not to the Swift"
chastity,"[6, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
prosecuting,"[2, 1, 0]","Tristram Coffin, Not to the Swift"
taxi,"[3, 0, 0, 7]","Tristram Coffin, Not to the Swift"
emotion,[3],"Tristram Coffin, Not to the Swift"
says,"[70, 34, 12, 0, 0, 0, 39, 0, 0, 0, 49, 0, 21, 1]","Tristram Coffin, Not to the Swift"
springtime,"[0, 19]","Tristram Coffin, Not to the Swift"
made,"[0, 123, 8, 51, 0, 113, 11, 163, 0, 4, 1, 0, 9, 0, 1, 31, 4, 21, 0, 0, 0, 0, 16, 1, 0, 0, 1, 0, 117, 0, 5, 0, 1, 0, 0, 0, 0, 26, 17, 0, 0, 0, 80, 0, 3, 0, 0, 0, 0, 0, 127, 21, 0, 0, 0, 6, 18, 39, 9, 0, 0, 0, 9, 0, 1, 0, 0, 492]","Tristram Coffin, Not to the Swift"
romantic,"[0, 3, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
sheer,"[0, 0, 0, 0, 20, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 2, 2, 4, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 7]","Tristram Coffin, Not to the Swift"
finger,"[37, 0, 1, 8, 0, 0]","Tristram Coffin, Not to the Swift"
company,"[15, 14, 0, 0, 0, 2, 11, 0, 2, 1, 0]","Tristram Coffin, Not to the Swift"
her,[],"Tristram Coffin, Not to the Swift"
Mr.,"[70, 4, 0]","Tristram Coffin, Not to the Swift"
really,"[33, 8, 40, 81, 11, 1, 0, 0]","Tristram Coffin, Not to the Swift"
individual,"[7, 0, 28, 14, 10, 24, 4, 4, 19, 0]","Tristram Coffin, Not to the Swift"
had,"[123, 51, 113, 3, 4, 4, 0, 1, 0, 1, 0, 2, 51, 17, 7, 80, 6, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]","Tristram Coffin, Not to the Swift"
justice,"[1, 0, 9, 9, 0, 1, 0, 0]","Tristram Coffin, Not to the Swift"
down,"[20, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 5, 0, 0, 0, 0, 0, 13, 0, 0, 9, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 146, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
under,"[0, 71, 10]","Tristram Coffin, Not to the Swift"
alone,"[211, 13, 2, 1, 3, 11, 3, 17, 10, 0, 0, 3, 0, 0]","Tristram Coffin, Not to the Swift"
divinely,[1],"Tristram Coffin, Not to the Swift"
are,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 479, 0, 1]","Tristram Coffin, Not to the Swift"
President's,[],"Tristram Coffin, Not to the Swift"
appear,"[0, 59, 0, 26, 3]","Tristram Coffin, Not to the Swift"
crossed,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 5, 8, 0, 4, 0]","Tristram Coffin, Not to the Swift"
furnishings,"[0, 0, 3, 16, 1, 1]","Tristram Coffin, Not to the Swift"
winding,"[0, 0, 12, 2, 0, 0, 0, 0, 7, 1, 1, 0, 0, 1, 3, 0, 0, 0, 0, 9, 0, 0, 2, 0]","Tristram Coffin, Not to the Swift"
nigras,"[0, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
bald,"[0, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
recommended,"[5, 5, 1, 2]","Tristram Coffin, Not to the Swift"
Lorelei,[0],"Tristram Coffin, Not to the Swift"
liquor,"[0, 0, 0, 0, 0, 0, 6, 0, 11]","Tristram Coffin, Not to the Swift"
does,"[0, 0, 0, 113, 163, 22, 3, 0, 1, 1, 5, 6, 0, 0, 0, 25, 6, 46, 0, 0, 0, 0, 0, 9, 0, 18, 84, 3, 0]","Tristram Coffin, Not to the Swift"
So,"[177, 0, 12, 17, 0, 228, 0, 0, 3, 22, 0, 0]","Tristram Coffin, Not to the Swift"
Jane,[],"Tristram Coffin, Not to the Swift"
ambition,"[0, 0, 5, 2]","Tristram Coffin, Not to the Swift"
Gather,"[5, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 3, 1, 0, 2, 1]","Tristram Coffin, Not to the Swift"
more,"[0, 0, 271, 7, 0, 0]","Tristram Coffin, Not to the Swift"
cave,"[2, 0, 0]","Tristram Coffin, Not to the Swift"
rural,[5],"Tristram Coffin, Not to the Swift"
chest,"[0, 1, 1, 10, 0, 0, 0]","Tristram Coffin, Not to the Swift"
invented,"[0, 0, 0, 0, 0, 1, 3, 0, 0, 0]","Tristram Coffin, Not to the Swift"
rank-and-file,[],"Tristram Coffin, Not to the Swift"
let,"[0, 51, 123, 0, 492, 1, 0, 1, 0, 12, 0, 0, 10, 5, 0]","Tristram Coffin, Not to the Swift"
devilish,"[0, 0, 0, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
Corps,"[0, 2, 0, 1]","Tristram Coffin, Not to the Swift"
protect,[2],"Tristram Coffin, Not to the Swift"
knife,"[5, 2, 1]","Tristram Coffin, Not to the Swift"
were,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 1]","Tristram Coffin, Not to the Swift"
near,"[0, 3, 27, 0, 11, 0, 237, 0, 0, 0, 0, 8, 104, 23, 0, 0, 134, 66, 0, 18, 1]","Tristram Coffin, Not to the Swift"
read,"[19, 70, 2, 44, 1, 4, 1, 17, 80, 24, 4, 21]","Tristram Coffin, Not to the Swift"
nude,"[0, 0, 5, 5, 0, 0, 0, 8]","Tristram Coffin, Not to the Swift"
Negro,"[5, 0, 0, 0, 0, 13]","Tristram Coffin, Not to the Swift"
enjoying,"[0, 4, 49, 1, 0, 5, 0, 0]","Tristram Coffin, Not to the Swift"
ten,"[20, 3, 0, 1, 18, 0, 0]","Tristram Coffin, Not to the Swift"
one,"[5, 29, 0, 0, 0, 0, 321, 0, 786, 24, 0, 1, 0, 0, 0, 3, 0]","Tristram Coffin, Not to the Swift"
Lawrence,"[0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
uneasy,"[0, 1, 3, 4, 1, 1, 0, 0]","Tristram Coffin, Not to the Swift"
State,"[0, 0, 32, 0, 0, 5, 0, 70, 28, 11, 0, 21, 0, 0, 39, 0, 7, 49, 0, 0]","Tristram Coffin, Not to the Swift"
killed,"[0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 4, 0, 9, 0, 0]","Tristram Coffin, Not to the Swift"
river,[18],"Tristram Coffin, Not to the Swift"
world,"[16, 4, 0, 0, 0, 4, 1, 0, 0, 8, 173, 35, 0, 0, 0, 20, 0, 1, 11, 9, 1, 11, 0, 22, 96, 0]","Tristram Coffin, Not to the Swift"
know,"[0, 1, 5, 0, 0, 2, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 49, 0, 26, 0, 129, 49, 0]","Tristram Coffin, Not to the Swift"
running,"[7, 0, 9, 23, 6, 11, 19, 0, 17, 2, 2, 0, 0, 7, 0, 0, 0, 0, 1, 2, 0, 1, 30, 43, 5, 2, 12, 0, 0, 1, 9, 90, 2, 0, 0, 6, 0, 0, 0, 2, 1, 3, 127, 0, 0, 0, 15, 0, 0, 0, 74, 9, 4, 21, 20, 0, 0, 0, 1, 0]","Tristram Coffin, Not to the Swift"
No,"[50, 0, 266, 0, 0]","Tristram Coffin, Not to the Swift"
tall,"[1, 6, 0, 0, 0, 1]","Tristram Coffin, Not to the Swift"
luxury,"[0, 2, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
bone,"[0, 3, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
tomorrow,[6],"Tristram Coffin, Not to the Swift"
It's,[],"Tristram Coffin, Not to the Swift"
concussion,[0],"Tristram Coffin, Not to the Swift"
marrow,"[2, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 0, 3, 20, 0, 0, 0, 23, 5]","Tristram Coffin, Not to the Swift"
student,"[0, 0, 0, 3, 0, 14]","Tristram Coffin, Not to the Swift"
close,"[0, 0, 0, 0, 3, 0, 0, 7, 27, 0, 3, 2, 0, 0, 51, 0, 0, 0, 0, 83, 5, 0, 3, 0, 4, 7, 0, 0, 23, 2, 0, 1, 5, 0, 0, 0, 1]","Tristram Coffin, Not to the Swift"
pull,"[0, 1, 0, 0, 0, 0, 7, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 2, 14, 1]","Tristram Coffin, Not to the Swift"
school,"[0, 1, 1, 0, 0, 0, 0, 0, 7, 69, 0]","Tristram Coffin, Not to the Swift"
Bill,"[0, 0, 0, 0, 0, 8, 13, 0, 0, 1, 9, 0, 8, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0]","Tristram Coffin, Not to the Swift"
there,"[0, 0, 0, 0, 0, 276]","Tristram Coffin, Not to the Swift"
land,"[0, 2, 16, 8, 0, 0, 32, 5, 0, 0, 1, 0, 0, 0, 18, 21, 0, 0, 3, 3, 0, 0, 0, 11, 28, 1, 11, 0, 146, 2, 49, 0]","Tristram Coffin, Not to the Swift"
He's,[],"Tristram Coffin, Not to the Swift"
crucifix,"[0, 0, 0]","Tristram Coffin, Not to the Swift"
incident,"[5, 1]","Tristram Coffin, Not to the Swift"
very,"[33, 0, 40, 81, 1, 5]","Tristram Coffin, Not to the Swift"
fellow,"[0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 8, 0, 0]","Tristram Coffin, Not to the Swift"
Eloise,[],"Tristram Coffin, Not to the Swift"
Italian,[2],"Tristram Coffin, Not to the Swift"
ideal,"[0, 0, 0, 4, 0, 0, 4, 0]","Tristram Coffin, Not to the Swift"
pretty,"[0, 19, 0, 17, 3, 6, 0, 0]","Tristram Coffin, Not to the Swift"
volunteers,"[0, 0, 0, 0, 1, 5, 11]","Tristram Coffin, Not to the Swift"
front,"[0, 0, 59, 16, 0, 0, 0, 0, 1, 0, 4, 41, 0, 0, 62, 0]","Tristram Coffin, Not to the Swift"
sweet,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 0, 1, 0]","Tristram Coffin, Not to the Swift"
calm,"[1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 4, 103, 1, 0, 0, 0, 0, 0, 0, 11]","Tristram Coffin, Not to the Swift"
refugee,[0],"Tristram Coffin, Not to the Swift"
happen,"[17, 0, 1, 0, 0, 0, 0, 0, 0, 3, 55, 0, 12, 3, 0, 0, 14]","Tristram Coffin, Not to the Swift"
glow,"[0, 1, 0, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
public,"[35, 96, 0]","Tristram Coffin, Not to the Swift"
art,"[26, 0, 0, 0, 0, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
;,[],"Tristram Coffin, Not to the Swift"
perfectly,"[3, 8, 9, 27]","Tristram Coffin, Not to the Swift"
that,[],"Tristram Coffin, Not to the Swift"
fire,"[0, 2, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 235, 0, 3, 0, 0, 0, 7, 1, 29, 0, 9, 0, 0, 2, 3, 0, 0, 0, 1, 1]","Tristram Coffin, Not to the Swift"
little,"[3, 0, 0, 0, 3, 67, 0, 0, 99, 28, 0, 0, 0, 1]","Tristram Coffin, Not to the Swift"
gold,"[0, 1, 0, 0, 3, 0, 0, 0]","Tristram Coffin, Not to the Swift"
altruism,"[0, 0]","Tristram Coffin, Not to the Swift"
everything,[],"Tristram Coffin, Not to the Swift"
would,[],"Tristram Coffin, Not to the Swift"
that's,[],"Tristram Coffin, Not to the Swift"
million,"[0, 1, 0, 0, 2, 0, 0, 0, 14]","Tristram Coffin, Not to the Swift"
right,"[2, 1, 4, 0, 0, 0, 0, 3, 0, 4, 3, 0, 0, 8, 0, 0, 84, 0, 134, 0, 10, 0, 0, 0, 0, 3, 9, 0]","Tristram Coffin, Not to the Swift"
well,"[0, 134, 0, 82, 2, 20, 4, 1, 0, 5, 1]","Tristram Coffin, Not to the Swift"
subdued,"[0, 0, 0, 0, 0, 1, 5, 6, 1, 0, 0, 0, 1, 0, 0, 2, 0, 9, 0, 0, 2, 3, 0, 0, 0, 0, 11, 3]","Tristram Coffin, Not to the Swift"
crash,"[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0]","Tristram Coffin, Not to the Swift"
love,"[0, 1, 0, 3, 2, 0, 3, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 0, 0, 0, 49, 4, 0, 129, 0]","Tristram Coffin, Not to the Swift"
view,"[11, 0, 8, 4, 18, 10, 3, 2, 4, 1, 0, 0, 0, 0, 7, 19, 0, 67, 102, 12, 1, 17, 4, 12, 1]","Tristram Coffin, Not to the Swift"
--,[],"Tristram Coffin, Not to the Swift"
vernal,"[0, 38, 0]","Tristram Coffin, Not to the Swift"
every,[49],"Tristram Coffin, Not to the Swift"
live,"[5, 0, 0, 2, 4, 0, 722, 0, 16, 0, 0, 90, 83, 12, 1, 0, 6, 0, 0, 0, 26, 129, 49]","Tristram Coffin, Not to the Swift"
'low,[],"Tristram Coffin, Not to the Swift"
head,"[0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 14, 5, 0, 33, 12, 0, 0, 0, 0, 0, 0, 4, 0, 7, 1, 1, 0, 0, 37, 0, 0, 12, 0, 0, 50, 0, 0, 20, 73]","Tristram Coffin, Not to the Swift"
discourteous,"[0, 0]","Tristram Coffin, Not to the Swift"
wise,"[2, 5, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0]","Tristram Coffin, Not to the Swift"
wife,"[0, 34]","Tristram Coffin, Not to the Swift"
slowly,"[0, 5, 0, 16, 21]","Tristram Coffin, Not to the Swift"
precisely,"[13, 0, 115, 0, 0, 0, 4]","Tristram Coffin, Not to the Swift"
silent,"[12, 0, 0, 1, 0, 0, 103, 6, 1]","Tristram Coffin, Not to the Swift"
get,"[3, 0, 0, 123, 0, 113, 0, 55, 3, 3, 0, 4, 0, 1, 0, 0, 11, 0, 21, 16, 0, 0, 3, 5, 0, 1, 2, 12, 1, 0, 0, 0, 0, 0, 18, 51, 23, 90, 0, 0, 0, 7, 6, 0, 80, 33, 19, 0, 1, 0, 0, 0, 8, 0, 2, 6, 18, 2, 0, 84, 0, 9, 0, 0, 19, 0, 0, 12, 49, 492]","Tristram Coffin, Not to the Swift"
red,"[10, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 5, 0, 0, 1, 2]","Tristram Coffin, Not to the Swift"
before,"[0, 14, 17, 123]","Tristram Coffin, Not to the Swift"
listened,"[0, 0, 50, 5, 15]","Tristram Coffin, Not to the Swift"
traffic,"[0, 6]","Tristram Coffin, Not to the Swift"
Purple,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 1]","Tristram Coffin, Not to the Swift"
trigger,"[0, 4, 0, 0, 12, 0, 2, 0, 1, 3, 0, 0]","Tristram Coffin, Not to the Swift"
Jefferson,"[2, 0, 0]","Tristram Coffin, Not to the Swift"
may,"[0, 0, 2, 0, 167, 0]","Tristram Coffin, Not to the Swift"
winds,"[0, 0, 1, 12, 0, 2, 0, 0, 8, 0, 7, 1, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 9, 0, 0, 2, 0, 0, 0, 0, 20, 0]","Tristram Coffin, Not to the Swift"
we,[],"Tristram Coffin, Not to the Swift"
suggested,"[2, 3, 1, 1, 0, 7, 0, 5]","Tristram Coffin, Not to the Swift"
placid,"[0, 0, 0, 0, 103, 2, 6, 0, 11]","Tristram Coffin, Not to the Swift"
said,"[70, 34, 0, 12, 0, 0, 0, 39, 0, 0, 0, 0, 49, 0, 316, 21, 1]","Tristram Coffin, Not to the Swift"
unfair,"[2, 0]","Tristram Coffin, Not to the Swift"
This,[],"Tristram Coffin, Not to the Swift"
narrow,"[0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 10, 0]","Tristram Coffin, Not to the Swift"
normally,"[1, 0, 0, 1, 18]","Tristram Coffin, Not to the Swift"
Two,"[158, 0, 26, 0, 0]","Tristram Coffin, Not to the Swift"
when,[],"Tristram Coffin, Not to the Swift"
Father,"[123, 0, 21, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 1]","Tristram Coffin, Not to the Swift"
opposing,"[0, 3, 4, 2, 0, 0, 0, 1, 0, 1, 0, 0, 3, 10]","Tristram Coffin, Not to the Swift"
Peter,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 1]","Tristram Coffin, Not to the Swift"
point,"[3, 0, 3, 44, 8, 0, 1, 6, 0, 0, 0, 0, 16, 11, 0, 18, 1, 0, 14, 5, 0, 0, 0, 0, 7, 0, 0, 72, 2, 0, 0, 0, 2, 37, 0, 4, 0, 0, 6, 22, 0, 0, 0, 0, 0, 73, 14]","Tristram Coffin, Not to the Swift"
happened,"[17, 0, 1, 0, 0, 0, 0, 0, 0, 3, 55, 0, 12, 3, 0, 0, 14]","Tristram Coffin, Not to the Swift"
God,"[2, 0, 0, 0, 1, 4, 59, 0]","Tristram Coffin, Not to the Swift"
tried,"[7, 4, 0, 3, 2, 7, 8, 0, 0, 0, 9, 0, 22, 0, 1, 18, 15, 1, 21, 0, 1, 6, 12]","Tristram Coffin, Not to the Swift"
ship,"[0, 0, 17, 10]","Tristram Coffin, Not to the Swift"
strange,"[5, 7, 9, 12]","Tristram Coffin, Not to the Swift"
chair,"[8, 0, 0, 0, 4, 0, 0, 20, 0, 0, 14]","Tristram Coffin, Not to the Swift"
another,"[61, 0]","Tristram Coffin, Not to the Swift"
peace,"[0, 11, 1, 0, 0, 1, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
smoke,"[0, 0, 0, 0, 0, 1, 0, 7, 0, 10, 0, 0, 0, 5, 0, 0, 0, 4, 0]","Tristram Coffin, Not to the Swift"
piece,"[1, 6, 47, 0, 24, 0, 0, 0, 1, 0, 0, 173, 0, 9, 1, 0, 0, 0, 0, 11, 0, 77, 0]","Tristram Coffin, Not to the Swift"
unhappy,"[0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
arrived,"[123, 84, 0, 3, 0, 0]","Tristram Coffin, Not to the Swift"
Navy,"[0, 0, 0, 3, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
days,"[1, 0, 0, 0, 7, 0, 56, 0, 36, 0, 1, 0, 0, 133]","Tristram Coffin, Not to the Swift"
cut-glass,[],"Tristram Coffin, Not to the Swift"
punishment,"[5, 0, 2, 0]","Tristram Coffin, Not to the Swift"
observed,"[55, 0, 9, 0, 0, 0, 1, 12, 4, 9, 35, 11, 0, 0, 0, 12, 0, 3, 8, 3, 5, 8, 13]","Tristram Coffin, Not to the Swift"
with,[],"Tristram Coffin, Not to the Swift"
called,"[0, 4, 0, 1, 2, 0, 0, 31, 0, 0, 0, 25, 6, 11, 0, 0, 0, 12, 2, 10, 0, 5, 8, 9, 4, 1]","Tristram Coffin, Not to the Swift"
off,"[21, 0, 1, 9, 0, 0, 7, 54, 0, 40, 102, 1, 2]","Tristram Coffin, Not to the Swift"
shopkeepers,"[0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
should,[],"Tristram Coffin, Not to the Swift"
vase,[0],"Tristram Coffin, Not to the Swift"
bad,"[0, 0, 19, 0, 1, 0, 0, 0, 2, 7, 5, 0, 0, 53, 5, 0, 5]","Tristram Coffin, Not to the Swift"
furnishing,"[0, 0, 3, 16, 1, 1]","Tristram Coffin, Not to the Swift"
look,"[37, 6, 59, 0, 26, 8, 2, 7, 10, 6, 23, 15, 41, 4, 0, 0, 0, 4, 7, 5, 14, 23, 0, 0, 102, 0, 14, 62, 3]","Tristram Coffin, Not to the Swift"
asked,"[54, 0, 0, 15, 0, 80, 22, 1, 6, 5, 14, 0]","Tristram Coffin, Not to the Swift"
week-end,[],"Tristram Coffin, Not to the Swift"
do,"[0, 113, 163, 0, 22, 3, 1, 0, 1, 1, 5, 6, 25, 6, 46, 0, 0, 0, 0, 0, 0, 9, 0, 0, 18, 0, 0, 84, 3, 0]","Tristram Coffin, Not to the Swift"
Mrs.,"[36, 0]","Tristram Coffin, Not to the Swift"
ordered,"[0, 0, 3, 1, 5, 0, 2, 34, 0, 3, 12, 51, 72, 8, 0, 0, 0, 70, 0, 1, 1, 17, 39, 0, 21, 0]","Tristram Coffin, Not to the Swift"
Senator,[0],"Tristram Coffin, Not to the Swift"
not,"[602, 0]","Tristram Coffin, Not to the Swift"
focus,"[0, 4, 2, 0, 8, 0, 0, 0, 0, 23, 0, 0, 0, 5, 0, 0, 0, 0]","Tristram Coffin, Not to the Swift"
over,"[0, 22, 0, 6, 1, 163, 0]","Tristram Coffin, Not to the Swift"
why,"[40, 0]","Tristram Coffin, Not to the Swift"
here,"[96, 0, 0, 12]","Tristram Coffin, Not to the Swift"
making,"[0, 123, 8, 51, 0, 113, 0, 163, 11, 0, 4, 1, 1, 0, 9, 0, 1, 31, 4, 21, 0, 0, 0, 0, 16, 1, 0, 0, 1, 0, 35, 0, 5, 0, 1, 0, 0, 0, 0, 26, 17, 0, 0, 0, 0, 80, 0, 3, 0, 0, 0, 0, 0, 127, 21, 0, 0, 0, 6, 18, 39, 9, 0, 0, 0, 9, 0, 1, 0, 0, 492]","Tristram Coffin, Not to the Swift"
moments,"[0, 45, 40, 0, 6, 0, 24, 5, 13, 3]","Tristram Coffin, Not to the Swift"
heard,"[0, 102, 0, 0, 4, 0, 0, 5, 22, 3, 15, 0, 24]","Tristram Coffin, Not to the Swift"
woman,"[0, 0, 0, 0, 0, 0, 0, 48]","Tristram Coffin, Not to the Swift"
next,"[47, 0, 37, 0, 0, 20]","Tristram Coffin, Not to the Swift"
the,[],"Tristram Coffin, Not to the Swift"
Let,"[0, 51, 123, 0, 492, 1, 0, 1, 0, 12, 0, 0, 10, 5, 0]","Tristram Coffin, Not to the Swift"
Like,"[88, 15, 0, 2, 0, 21, 0, 176, 1, 5, 17]","Tristram Coffin, Not to the Swift"
learn,"[1, 0, 0, 0, 0, 0, 24, 3, 1, 0, 6, 0, 0, 0, 4, 80, 15, 4, 21, 102, 12, 0, 3]","Tristram Coffin, Not to the Swift"
Gallery,"[0, 4, 0, 3, 0, 0, 0]","Tristram Coffin, Not to the Swift"
stamping,"[1, 0, 2, 0, 3, 0, 0]","Tristram Coffin, Not to the Swift"
occur,"[0, 0, 0, 0, 84, 0, 0, 3, 12, 14]","Tristram Coffin, Not to the Swift"
appointed,"[0, 0, 8, 31, 5, 0, 0, 0, 0, 1]","Tristram Coffin, Not to the Swift"
New,"[1, 5, 12, 4, 38, 4, 36, 0, 3, 0, 92]","Tristram Coffin, Not to the Swift"
existed,"[6, 722, 5, 26, 0]","Tristram Coffin, Not to the Swift"
return,"[0, 0, 0, 51, 0, 16, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 12, 0, 0, 0, 0, 0, 6, 2, 0, 0, 0, 1, 0, 80, 13, 0, 0, 0, 0, 0, 0, 20, 0, 0, 1, 5, 0, 0, 0]","Tristram Coffin, Not to the Swift"
',[],"Tristram Coffin, Not to the Swift"
Sundays,"[0, 0, 0, 1, 0, 10]","Tristram Coffin, Not to the Swift"
Avenue,"[1, 0]","Tristram Coffin, Not to the Swift"
knows,"[0, 1, 5, 0, 0, 2, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 49, 0, 26, 0, 129, 49, 0]","Tristram Coffin, Not to the Swift"
painful,"[2, 2, 2, 2, 7, 2, 0, 0, 0, 4]","Tristram Coffin, Not to the Swift"
We,[],"Tristram Coffin, Not to the Swift"
volumes,"[12, 0, 7, 11, 4, 1]","Tristram Coffin, Not to the Swift"
decorated,"[0, 0, 6, 0, 6, 4, 1, 0, 0, 0]","Tristram Coffin, Not to the Swift"
politic,"[0, 0, 0, 6]","Tristram Coffin, Not to the Swift"
