w,vector_uso
after,"[33, 0, 0, 89, 0, 3]"," The Atlanta Constitution,"
come,"[0, 1, 0, 12, 0, 0, 3, 0, 5, 84, 42, 3, 3, 0, 0, 123, 0, 20, 22, 0, 0, 163, 0, 11, 0]"," The Atlanta Constitution,"
its,"[0, 0]"," The Atlanta Constitution,"
helps,"[0, 3, 1, 0, 19, 9, 0, 3, 7, 0, 41, 1]"," The Atlanta Constitution,"
right,"[0, 0, 0, 0, 2, 0, 10, 0, 1, 0, 3, 0, 0, 4, 84, 0, 0, 3, 0, 4, 0, 3, 9, 0, 0, 0, 8, 134]"," The Atlanta Constitution,"
needs,"[0, 6, 0, 0, 0, 51, 16, 54, 8, 6, 22, 80, 0, 5, 6, 14, 0, 0, 1, 0]"," The Atlanta Constitution,"
spends,"[0, 12, 9, 4]"," The Atlanta Constitution,"
Keep,"[0, 35, 0, 7, 4, 0, 1, 0, 0, 0, 13, 0, 4, 13, 17, 0, 1, 5, 33, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1]"," The Atlanta Constitution,"
relations,"[5, 0, 0, 9, 0, 0, 0, 0, 8, 8, 13, 1, 0, 0, 0, 0, 0]"," The Atlanta Constitution,"
wage,"[19, 5, 1, 5, 0, 1]"," The Atlanta Constitution,"
Even,"[47, 1, 1, 14, 0, 14, 0, 0, 115, 10, 8, 103]"," The Atlanta Constitution,"
still,"[1, 3, 0, 6, 0, 2, 0, 0, 0, 115, 47, 0, 4, 6, 3, 0, 35, 0, 0, 0, 2, 103, 0, 0, 0, 0, 0, 1, 12, 0, 0, 6, 2, 9, 0, 0, 0, 11]"," The Atlanta Constitution,"
possible,"[41, 6]"," The Atlanta Constitution,"
anything,[]," The Atlanta Constitution,"
more,"[271, 7, 0, 0, 0, 0]"," The Atlanta Constitution,"
at,"[580, 0, 0, 35]"," The Atlanta Constitution,"
executive,"[0, 1, 5]"," The Atlanta Constitution,"
went,"[0, 0, 0, 0, 0, 0, 13, 0, 0, 83, 1, 26, 0, 3, 0, 127, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0, 123, 33, 0, 0, 90, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 12, 11, 20, 6, 19, 43, 6, 1, 0, 6, 0, 25, 0, 19, 17, 5]"," The Atlanta Constitution,"
limiting,"[0, 0, 0, 2, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 5, 0, 46, 7]"," The Atlanta Constitution,"
"$1,250,000",[]," The Atlanta Constitution,"
governor,"[0, 2]"," The Atlanta Constitution,"
planning,"[18, 4, 8, 0, 2, 0, 6, 15]"," The Atlanta Constitution,"
entire,"[14, 1, 22, 1, 0, 24]"," The Atlanta Constitution,"
experts,[3]," The Atlanta Constitution,"
intensive,"[0, 0]"," The Atlanta Constitution,"
Last,"[69, 0, 0, 18, 3, 27, 83, 26, 0, 0, 0, 0, 0, 2, 0, 51, 0, 0, 21, 0, 0, 90, 0, 2, 0, 2, 7, 5, 0]"," The Atlanta Constitution,"
Cities,"[0, 0, 44]"," The Atlanta Constitution,"
stand,"[0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 13, 1, 19, 0, 0, 3, 0, 0, 0, 1, 0, 0, 2, 3, 0, 0, 6]"," The Atlanta Constitution,"
rapidly,"[0, 6, 11, 0, 0]"," The Atlanta Constitution,"
aggressions,"[0, 1, 0]"," The Atlanta Constitution,"
given,"[13, 13, 3, 2, 36, 4, 38, 0, 3, 0, 1, 0, 1, 1, 0, 0, 3, 10, 1, 7, 1, 51, 6, 0, 2, 17, 6, 0, 2, 0, 41, 12, 1, 0, 492, 0, 0, 0, 0, 19, 32, 0, 6, 6, 113, 50, 11, 2, 0]"," The Atlanta Constitution,"
things,"[53, 0, 29, 50]"," The Atlanta Constitution,"
started,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 123, 0, 47, 0, 4, 0, 90, 0, 0, 0, 19, 0, 8, 0, 0, 0, 0, 0]"," The Atlanta Constitution,"
Perhaps,"[18, 13, 0, 13, 0, 0]"," The Atlanta Constitution,"
minds,"[14, 0, 50, 0, 73, 4, 31, 0, 5, 0, 1, 0, 0, 0, 0, 0]"," The Atlanta Constitution,"
about,"[237, 6, 2, 85, 0, 18, 0, 23, 66, 0, 104, 0, 3, 182, 0, 0, 0]"," The Atlanta Constitution,"
Jefferson's,[]," The Atlanta Constitution,"
Confidence,"[1, 2, 1, 3, 7, 0, 0]"," The Atlanta Constitution,"
be,"[6, 0, 3, 11, 0, 1, 722, 0, 12, 21, 0, 0, 0, 6, 4, 26]"," The Atlanta Constitution,"
almost,"[237, 18, 23, 66, 0, 104, 3, 0]"," The Atlanta Constitution,"
gearing,"[7, 0, 3, 0, 3, 0]"," The Atlanta Constitution,"
action,"[0, 0, 0, 1, 0, 0, 0, 0, 52, 0, 0, 12, 0, 0, 0, 8, 1, 0]"," The Atlanta Constitution,"
Power,"[10, 0, 0, 14, 16, 0, 58, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 81]"," The Atlanta Constitution,"
greatest,"[0, 61, 0, 2, 0, 0, 0, 5, 0, 4, 18, 0, 0, 53, 0, 2, 1, 0, 0, 0, 0, 30, 0, 3, 4, 3, 0, 0]"," The Atlanta Constitution,"
wealth,"[3, 0, 1]"," The Atlanta Constitution,"
heightened,"[10, 1, 7, 1, 0, 0, 0, 0]"," The Atlanta Constitution,"
months,"[8, 0]"," The Atlanta Constitution,"
between,"[83, 0, 0]"," The Atlanta Constitution,"
forecasts,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 22, 0, 0, 0, 0, 3, 0]"," The Atlanta Constitution,"
company,"[2, 0, 2, 0, 1, 0, 14, 0, 15, 11, 0]"," The Atlanta Constitution,"
seek,"[0, 0, 7, 22, 7, 3, 12]"," The Atlanta Constitution,"
$3.15,[]," The Atlanta Constitution,"
low-grade,[0]," The Atlanta Constitution,"
average,"[10, 2, 0, 0, 0, 0, 1, 37, 8, 21, 0, 15]"," The Atlanta Constitution,"
along,"[839, 37]"," The Atlanta Constitution,"
deserve,"[4, 1]"," The Atlanta Constitution,"
representative,"[0, 0, 23, 2, 30, 1, 1, 10, 0]"," The Atlanta Constitution,"
includes,"[0, 9, 10]"," The Atlanta Constitution,"
State,"[70, 0, 21, 7, 0, 5, 11, 0, 0, 0, 0, 0, 0, 32, 0, 39, 28, 0, 49, 0]"," The Atlanta Constitution,"
demonstrating,"[0, 0, 15, 0, 3, 3, 3, 44, 3, 36, 0, 6, 8]"," The Atlanta Constitution,"
Benefactor's,[]," The Atlanta Constitution,"
belief,"[4, 3, 23, 6, 6]"," The Atlanta Constitution,"
such,[107]," The Atlanta Constitution,"
city,"[0, 0, 44]"," The Atlanta Constitution,"
improved,"[6, 0, 0, 57, 8, 0]"," The Atlanta Constitution,"
buses,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"," The Atlanta Constitution,"
Georgia,"[0, 0, 14, 0, 0]"," The Atlanta Constitution,"
rapid,"[0, 4]"," The Atlanta Constitution,"
established,"[59, 0, 3, 3, 4, 0, 1, 10, 13, 0, 0, 21, 51, 44, 5, 0, 1, 0, 1, 113, 3, 3, 9, 8, 0]"," The Atlanta Constitution,"
jobs,"[39, 0, 1, 0, 0, 5, 24, 0, 7, 0, 36, 0, 0, 31]"," The Atlanta Constitution,"
analysis,"[0, 0, 7, 4]"," The Atlanta Constitution,"
possibility,"[0, 0, 9, 10, 4, 11]"," The Atlanta Constitution,"
confidence,"[1, 2, 1, 3, 7, 0, 0]"," The Atlanta Constitution,"
know,"[49, 0, 49, 0, 0, 0, 0, 0, 0, 26, 3, 0, 0, 0, 129, 2, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 8, 5, 0]"," The Atlanta Constitution,"
ending,"[51, 7, 3, 0, 3, 2, 6, 27, 7, 18]"," The Atlanta Constitution,"
mighty,"[84, 0, 10, 4]"," The Atlanta Constitution,"
Perez,[]," The Atlanta Constitution,"
Tardily,"[0, 0, 21, 30, 5, 16]"," The Atlanta Constitution,"
does,"[3, 0, 0, 0, 9, 18, 0, 0, 84, 0, 0, 5, 0, 1, 6, 0, 22, 0, 6, 25, 0, 1, 163, 0, 0, 0, 3, 113, 46]"," The Atlanta Constitution,"
power,"[10, 0, 0, 14, 16, 0, 58, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 81]"," The Atlanta Constitution,"
industry,"[0, 1, 14, 0]"," The Atlanta Constitution,"
staff,"[2, 0, 1]"," The Atlanta Constitution,"
part,"[0, 9, 12, 1, 0, 13, 17, 6, 12, 1, 16, 0, 5, 0, 4, 5, 11, 47, 0, 7, 30, 0, 0, 0, 19, 0, 6, 0, 0, 1, 0, 4, 3, 6, 3, 0]"," The Atlanta Constitution,"
spared,"[4, 0, 5, 0, 0, 0]"," The Atlanta Constitution,"
movement,"[0, 0, 0, 16, 0, 41, 0, 0, 4, 11, 11, 0, 0, 19, 10, 18, 6]"," The Atlanta Constitution,"
too,"[0, 0, 2, 121, 118, 3, 1, 0]"," The Atlanta Constitution,"
free,"[1, 0, 4, 0, 0, 0, 0, 7, 4, 0, 0, 2, 1, 22, 0, 3, 0, 5, 7, 0, 2, 0, 0, 0, 3, 1, 1, 1, 0, 0, 0, 4]"," The Atlanta Constitution,"
Communist-type,[]," The Atlanta Constitution,"
hours,"[0, 21, 15, 0, 0, 5]"," The Atlanta Constitution,"
willing,"[218, 0, 32, 9, 0, 0, 0]"," The Atlanta Constitution,"
Hospital,"[0, 15]"," The Atlanta Constitution,"
Kansas,"[0, 0, 7, 0, 0, 0]"," The Atlanta Constitution,"
influence,"[127, 1, 1, 13, 12, 2, 0, 3, 0]"," The Atlanta Constitution,"
expansion,"[1, 0, 1, 2]"," The Atlanta Constitution,"
countless,"[0, 0, 1, 2, 0, 0, 0, 2, 0, 0, 0]"," The Atlanta Constitution,"
beam,"[0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 26, 0, 1, 0, 0, 10, 0]"," The Atlanta Constitution,"
but,"[25, 211, 115, 11, 409]"," The Atlanta Constitution,"
noire,[]," The Atlanta Constitution,"
means,"[27, 2, 0, 65, 1, 2, 2, 0, 0, 0, 37, 2, 0, 123]"," The Atlanta Constitution,"
answered,"[1, 25, 1, 3, 1, 9, 163]"," The Atlanta Constitution,"
praise,"[0, 0, 1, 0]"," The Atlanta Constitution,"
tarnished,"[0, 1, 0, 0, 0]"," The Atlanta Constitution,"
assassination,"[0, 0, 0]"," The Atlanta Constitution,"
Galindez,[]," The Atlanta Constitution,"
quashed,"[0, 1, 0, 0, 0, 1, 1, 7, 0, 5, 0]"," The Atlanta Constitution,"
reason,"[9, 21, 4, 30, 1, 0, 0, 5, 0, 18, 2]"," The Atlanta Constitution,"
taken,"[6, 2, 0, 6, 0, 5, 21, 1, 0, 1, 0, 0, 7, 1, 3, 0, 18, 1, 1, 0, 5, 0, 0, 9, 0, 2, 0, 4, 1, 54, 7, 20, 6, 123, 22, 0, 80, 10, 3, 5, 0, 17, 5, 5, 9, 3, 16, 20, 10, 492, 2, 0, 5, 14, 0, 7, 4, 3, 24, 11, 0, 113, 0, 4, 3, 1, 28, 1]"," The Atlanta Constitution,"
on,"[839, 37]"," The Atlanta Constitution,"
It,"[0, 0]"," The Atlanta Constitution,"
age,"[33, 0, 2, 0, 0, 0, 0, 133, 0, 0, 0]"," The Atlanta Constitution,"
for,[]," The Atlanta Constitution,"
provide,"[1, 0, 0, 16, 0, 32, 0, 1, 0, 3, 11, 12]"," The Atlanta Constitution,"
spate,"[18, 3, 0, 0, 0, 0, 0, 0, 1, 20, 1, 1, 0, 1, 0, 0, 0, 0, 0, 12, 4, 2, 12, 0, 0, 4, 1, 0, 0, 2, 0]"," The Atlanta Constitution,"
their,[]," The Atlanta Constitution,"
express,"[0, 0, 0, 9, 10, 0, 0, 2, 44, 49, 0, 7, 1, 0, 0]"," The Atlanta Constitution,"
a,"[0, 0, 0, 0, 0, 0, 0, 2793, 0, 0, 147, 0, 0]"," The Atlanta Constitution,"
dollars,"[1, 0, 0, 9, 0, 2, 0]"," The Atlanta Constitution,"
ahead,"[0, 0, 123, 1, 0, 0, 9, 0, 0, 0, 0, 9, 14]"," The Atlanta Constitution,"
chanted,"[0, 0, 0, 0, 6, 0]"," The Atlanta Constitution,"
together,"[0, 0, 30]"," The Atlanta Constitution,"
attracted,"[4, 4, 9, 0, 7, 0]"," The Atlanta Constitution,"
outside,"[0, 29, 4, 0, 8, 5, 0, 0, 0, 1, 40, 2]"," The Atlanta Constitution,"
taxes,"[1, 7, 11, 0, 0, 0]"," The Atlanta Constitution,"
aware,"[0, 10, 0, 0]"," The Atlanta Constitution,"
could,[]," The Atlanta Constitution,"
rate,"[12, 17, 0, 17, 34, 72, 5, 3, 21]"," The Atlanta Constitution,"
ill,"[3, 3, 0, 5, 2, 0, 2, 0]"," The Atlanta Constitution,"
here,"[0, 96, 0, 12]"," The Atlanta Constitution,"
able,"[0, 7, 29]"," The Atlanta Constitution,"
of,[]," The Atlanta Constitution,"
considerable,[6]," The Atlanta Constitution,"
said,"[1, 0, 12, 39, 21, 0, 70, 0, 34, 0, 0, 0, 49, 0, 0, 316, 0]"," The Atlanta Constitution,"
junks,"[1, 0, 3, 0, 2, 0, 12]"," The Atlanta Constitution,"
But,"[25, 211, 115, 11, 409]"," The Atlanta Constitution,"
shuffle,"[2, 0, 1, 0, 0, 113, 0, 0]"," The Atlanta Constitution,"
takes,"[6, 2, 0, 6, 13, 0, 21, 5, 1, 0, 1, 0, 0, 7, 1, 3, 0, 18, 1, 1, 0, 5, 0, 0, 9, 0, 2, 0, 0, 4, 0, 1, 54, 7, 20, 6, 123, 22, 0, 0, 80, 10, 3, 5, 0, 17, 5, 5, 9, 3, 16, 20, 10, 492, 2, 0, 5, 14, 0, 7, 16, 4, 6, 24, 0, 113, 0, 11, 4, 3, 1, 1]"," The Atlanta Constitution,"
More,"[271, 7, 0, 0, 0, 0]"," The Atlanta Constitution,"
launching,"[0, 1, 59, 0, 0, 2, 1, 1, 0, 3, 2, 0]"," The Atlanta Constitution,"
40,"[0, 2, 0, 0, 6]"," The Atlanta Constitution,"
sample,"[0, 1, 22, 1, 0, 7]"," The Atlanta Constitution,"
crisis,[4]," The Atlanta Constitution,"
delusion,"[0, 5, 0, 0, 0]"," The Atlanta Constitution,"
no,"[0, 50, 0, 266, 0]"," The Atlanta Constitution,"
downtown,"[2, 0]"," The Atlanta Constitution,"
expects,"[22, 10, 0, 9, 59, 15, 0, 6, 0, 2, 6]"," The Atlanta Constitution,"
13,"[0, 1, 0, 0, 0, 4]"," The Atlanta Constitution,"
do,"[1, 0, 3, 0, 0, 0, 9, 18, 0, 0, 84, 0, 5, 0, 0, 1, 6, 22, 0, 6, 25, 0, 0, 1, 163, 0, 0, 3, 113, 46]"," The Atlanta Constitution,"
firm,"[0, 5, 0, 0, 14, 3, 1, 0, 0, 0, 0, 0, 0, 11, 1, 0, 19, 74, 4, 0, 25]"," The Atlanta Constitution,"
Transportation,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"," The Atlanta Constitution,"
large,"[30, 0, 0, 0, 18, 61, 53, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"," The Atlanta Constitution,"
legislature,"[0, 0, 0, 0, 0]"," The Atlanta Constitution,"
auto,"[8, 0, 7, 47, 8]"," The Atlanta Constitution,"
recent,"[0, 15, 1, 0, 0, 30]"," The Atlanta Constitution,"
deterrent,"[0, 0, 0, 0, 6, 0, 0, 1]"," The Atlanta Constitution,"
admitting,"[0, 6, 80, 0, 12, 17, 3, 0, 2, 10, 0, 9]"," The Atlanta Constitution,"
reform,"[0, 1, 0, 0, 0, 0]"," The Atlanta Constitution,"
tax,"[1, 7, 11, 0, 0]"," The Atlanta Constitution,"
people's,[]," The Atlanta Constitution,"
than,[]," The Atlanta Constitution,"
or,"[0, 0, 0, 1, 1, 0, 0]"," The Atlanta Constitution,"
how,[]," The Atlanta Constitution,"
March,"[0, 1, 3, 0, 1, 0, 1, 0, 0, 12, 0, 0, 0, 0, 0, 6, 0, 0, 6, 3, 21]"," The Atlanta Constitution,"
Planning,"[18, 4, 8, 0, 2, 0, 6, 15]"," The Atlanta Constitution,"
came,"[0, 1, 0, 12, 0, 3, 0, 84, 42, 3, 3, 0, 123, 0, 20, 22, 0, 163, 0, 11]"," The Atlanta Constitution,"
comes,"[0, 1, 0, 12, 0, 0, 3, 0, 5, 84, 42, 3, 3, 0, 0, 123, 0, 20, 22, 0, 0, 163, 0, 11, 0]"," The Atlanta Constitution,"
had,"[49, 0, 6, 111, 2, 7, 0, 0, 51, 18, 0, 4, 123, 80, 51, 17, 0, 6, 1, 3, 492, 4, 1, 0, 113, 2, 6]"," The Atlanta Constitution,"
jails,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"," The Atlanta Constitution,"
Western,"[2, 3, 0, 0, 0]"," The Atlanta Constitution,"
profession,"[5, 0]"," The Atlanta Constitution,"
Brookmont,[]," The Atlanta Constitution,"
to,[]," The Atlanta Constitution,"
Look,"[41, 5, 0, 0, 26, 0, 15, 0, 0, 3, 14, 10, 37, 0, 102, 14, 23, 0, 8, 2, 7, 59, 4, 6, 7, 62, 6, 23, 4]"," The Atlanta Constitution,"
leeway,"[0, 0, 3, 2]"," The Atlanta Constitution,"
knew,"[49, 0, 49, 0, 0, 0, 0, 0, 0, 26, 3, 0, 0, 0, 129, 2, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 8, 5, 0]"," The Atlanta Constitution,"
acceptance,"[0, 0, 0, 5, 0, 0, 0, 0]"," The Atlanta Constitution,"
laid,"[19, 51, 1, 29, 0, 7, 72, 46, 0]"," The Atlanta Constitution,"
tacit,"[1, 12, 6]"," The Atlanta Constitution,"
stability,"[1, 0, 0]"," The Atlanta Constitution,"
ability,"[10, 58]"," The Atlanta Constitution,"
accomplished,"[5, 0, 7, 0, 1, 14, 0, 10, 0, 52, 11, 1, 0, 3, 22, 4, 1]"," The Atlanta Constitution,"
faced,"[36, 41, 59, 0, 62, 0, 10]"," The Atlanta Constitution,"
blood-thirsty,[]," The Atlanta Constitution,"
Government,"[3, 8, 0, 13, 4, 0, 3, 0, 3]"," The Atlanta Constitution,"
Trujillo's,[]," The Atlanta Constitution,"
Cabin,[6]," The Atlanta Constitution,"
Castro,"[3, 0, 0]"," The Atlanta Constitution,"
congratulate,"[6, 1, 1, 0, 0, 0]"," The Atlanta Constitution,"
New,"[0, 0, 38, 1, 5, 36, 3, 12, 92, 4, 4]"," The Atlanta Constitution,"
Georgia's,[]," The Atlanta Constitution,"
Milledgeville,[]," The Atlanta Constitution,"
Area,"[34, 0, 32, 0, 1, 0, 1, 9, 28, 1]"," The Atlanta Constitution,"
muscle,"[0, 0, 0, 0, 0, 0, 2, 0, 0]"," The Atlanta Constitution,"
allocated,"[0, 0]"," The Atlanta Constitution,"
little,"[0, 0, 3, 67, 0, 0, 0, 0, 28, 0, 1, 3, 99, 0]"," The Atlanta Constitution,"
areas,"[34, 0, 32, 0, 1, 0, 1, 9, 28, 1]"," The Atlanta Constitution,"
demonstration,"[0, 0, 0, 3, 0, 2]"," The Atlanta Constitution,"
Emmerich,[]," The Atlanta Constitution,"
scores,"[0, 0, 10, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 2, 0, 13, 1, 2, 0, 0, 0, 21, 12, 1, 3, 0, 113, 11, 0, 0]"," The Atlanta Constitution,"
wolves,"[1, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0]"," The Atlanta Constitution,"
boost,"[0, 10, 1, 18, 0, 3, 0, 2, 1, 0, 0]"," The Atlanta Constitution,"
end,"[27, 69, 51, 3, 4, 7, 0, 0, 3, 0, 3, 2, 0, 83, 7, 0, 0, 18]"," The Atlanta Constitution,"
article,"[3, 0]"," The Atlanta Constitution,"
conjunction,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]"," The Atlanta Constitution,"
attracting,"[4, 4, 9, 0, 7, 0]"," The Atlanta Constitution,"
welfare,"[0, 0, 0, 5, 0, 0, 2, 0, 7]"," The Atlanta Constitution,"
Marcos,[]," The Atlanta Constitution,"
easily,"[20, 16, 82]"," The Atlanta Constitution,"
believing,"[65, 10, 0, 31, 7, 0]"," The Atlanta Constitution,"
they,[]," The Atlanta Constitution,"
Washington,"[0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]"," The Atlanta Constitution,"
fiscal,"[0, 2]"," The Atlanta Constitution,"
United,"[0, 5, 2, 3, 0, 0, 3, 4, 0, 5]"," The Atlanta Constitution,"
including,"[0, 9, 10]"," The Atlanta Constitution,"
stop,"[0, 0, 0, 16, 3, 13, 0, 4, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 51, 14, 0, 0, 0, 0, 0, 0, 0, 12, 18, 15, 37, 4, 3, 4, 0, 6, 2, 0, 0, 0]"," The Atlanta Constitution,"
inattentive,"[0, 0]"," The Atlanta Constitution,"
left,"[0, 0, 218, 0, 16, 0, 2, 2, 9, 0, 12, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 20, 0, 1, 0, 0, 6, 41, 32, 0]"," The Atlanta Constitution,"
especially,"[11, 0, 0, 14]"," The Atlanta Constitution,"
major,"[18, 0, 1, 0, 0]"," The Atlanta Constitution,"
penal,"[0, 1]"," The Atlanta Constitution,"
day,"[1, 1, 56, 0, 0, 0, 0, 0, 0, 0, 7, 0]"," The Atlanta Constitution,"
strengthening,"[0, 0, 0, 0, 6, 0]"," The Atlanta Constitution,"
record,"[0, 0, 21, 12, 0, 0, 0, 0, 0, 0, 44, 1, 0, 12, 0, 0, 1, 19, 0, 0, 2]"," The Atlanta Constitution,"
turmoil,"[0, 0, 0, 0, 6, 0, 1]"," The Atlanta Constitution,"
plot,"[1, 7, 0, 0, 1, 0, 13, 0]"," The Atlanta Constitution,"
information,"[0, 4, 16, 0, 0]"," The Atlanta Constitution,"
making,"[0, 0, 0, 0, 4, 8, 0, 0, 31, 0, 3, 0, 0, 0, 18, 26, 0, 127, 0, 0, 0, 1, 1, 0, 0, 0, 9, 0, 9, 0, 0, 123, 1, 80, 0, 51, 17, 6, 1, 0, 0, 0, 492, 0, 163, 0, 5, 1, 0, 0, 4, 0, 39, 21, 1, 0, 0, 0, 0, 0, 35, 113, 11, 1, 0, 16, 0, 21, 0, 9, 0]"," The Atlanta Constitution,"
protection,"[0, 0, 3, 6, 0, 2, 0, 5, 0]"," The Atlanta Constitution,"
bluff,"[2, 2, 0, 0, 0]"," The Atlanta Constitution,"
inviting,"[0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 1, 4]"," The Atlanta Constitution,"
time,"[0, 1, 1, 0, 0, 0, 3, 0, 188]"," The Atlanta Constitution,"
field,"[34, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 5, 32, 7, 0, 0, 0, 24, 0, 0, 0, 0]"," The Atlanta Constitution,"
sufficient,[3]," The Atlanta Constitution,"
deaths,"[69, 51, 4, 0, 4, 0, 83, 4, 0]"," The Atlanta Constitution,"
shall,[]," The Atlanta Constitution,"
Chairman,"[0, 14, 0, 4, 8]"," The Atlanta Constitution,"
love,"[1, 0, 49, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 2, 0, 0, 3, 0, 0, 1, 0, 8, 8, 0]"," The Atlanta Constitution,"
years,"[33, 0, 0, 0, 133, 12, 0, 36, 61, 0, 0]"," The Atlanta Constitution,"
meaning,"[65, 0, 11, 2, 1, 3, 2, 14, 2, 21, 0, 0, 2, 37, 0, 0]"," The Atlanta Constitution,"
keep,"[0, 35, 0, 7, 4, 0, 1, 0, 0, 0, 13, 0, 4, 13, 17, 0, 1, 5, 33, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1]"," The Atlanta Constitution,"
abundant,[1]," The Atlanta Constitution,"
drag,"[0, 0, 1, 1, 3, 0, 0, 0, 9, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"," The Atlanta Constitution,"
maintenance,"[2, 0, 0, 0, 0, 21, 0, 1]"," The Atlanta Constitution,"
promise,"[0, 25, 1, 0, 0, 9, 1, 22, 2]"," The Atlanta Constitution,"
conscience,"[0, 0, 3, 0]"," The Atlanta Constitution,"
pensions,"[1, 0]"," The Atlanta Constitution,"
full-time,[7]," The Atlanta Constitution,"
atmosphere,"[0, 0, 0, 13, 0, 0, 26, 0, 0]"," The Atlanta Constitution,"
reportedly,[1]," The Atlanta Constitution,"
builds,"[0, 0, 13, 0, 3, 0, 0, 0, 0, 6, 1, 22, 0, 0, 0, 39, 0, 5, 0, 113, 6, 0, 9]"," The Atlanta Constitution,"
Russia,"[0, 11, 0, 0, 0, 0, 0]"," The Atlanta Constitution,"
future,"[0, 0, 37, 47, 0, 0, 0]"," The Atlanta Constitution,"
trust,"[11, 0, 22, 1, 3, 7, 3, 1, 1, 0, 0, 7, 31, 0, 16, 0, 0, 0, 0]"," The Atlanta Constitution,"
outright,"[2, 0, 0, 2, 3, 0]"," The Atlanta Constitution,"
deal,"[6, 18, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 3, 0, 0, 0, 8, 2, 10, 0, 0, 0, 0, 21, 0, 0, 20, 1, 1, 0, 0, 1, 10, 80, 0, 0, 0, 0, 0, 0, 0, 12, 4, 0, 2, 12, 0, 0, 4, 0, 4, 0, 0, 16, 0, 2, 50, 3, 0, 2, 4, 0, 0, 2]"," The Atlanta Constitution,"
title,"[4, 0, 0, 0, 0, 8, 0, 0, 1, 0, 7]"," The Atlanta Constitution,"
benevolent,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0]"," The Atlanta Constitution,"
become,"[33, 90, 37, 7, 123]"," The Atlanta Constitution,"
arms,"[0, 3, 0, 1, 19, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 2, 18, 0]"," The Atlanta Constitution,"
go,"[0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 83, 1, 26, 0, 3, 0, 127, 0, 0, 0, 1, 0, 0, 8, 0, 0, 0, 0, 0, 123, 0, 0, 3, 3, 33, 0, 0, 90, 0, 0, 0, 0, 3, 0, 37, 0, 0, 0, 12, 11, 20, 6, 19, 0, 43, 6, 1, 0, 0, 0, 6, 19, 0, 0, 2, 25, 0, 19, 1, 17, 5, 11]"," The Atlanta Constitution,"
per,[]," The Atlanta Constitution,"
regularity,"[0, 0]"," The Atlanta Constitution,"
idea,"[0, 1, 50, 0, 31, 0, 7, 67, 3]"," The Atlanta Constitution,"
penetrating,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0]"," The Atlanta Constitution,"
now,"[12, 28, 12, 0, 0, 0, 0, 1, 3, 0, 129, 0, 2]"," The Atlanta Constitution,"
have,"[49, 0, 6, 111, 2, 7, 0, 0, 51, 18, 0, 4, 123, 80, 51, 17, 0, 6, 0, 1, 0, 3, 492, 4, 1, 0, 113, 2, 6]"," The Atlanta Constitution,"
available,"[18, 0, 0, 0]"," The Atlanta Constitution,"
effort,"[0, 0, 1, 0, 16, 22, 0, 0, 11, 7, 0, 11, 10, 18, 0, 5]"," The Atlanta Constitution,"
