w,vector_uso
days,"[56, 0, 0, 1, 0, 0, 0, 0, 1, 7, 36, 0, 0, 133]",The Lovers
Plus,"[0, 12, 21, 6, 0]",The Lovers
No,"[0, 0, 266, 50, 0]",The Lovers
citizens,[3],The Lovers
beings,"[21, 20, 12, 1, 11, 722, 6, 0, 26, 0, 100, 0, 2, 0, 6, 3]",The Lovers
being,"[21, 20, 12, 1, 11, 722, 6, 0, 26, 0, 100, 0, 2, 0, 6, 3]",The Lovers
strong,"[0, 14, 0, 11, 11, 33, 3, 0, 3, 1, 0, 25, 0]",The Lovers
year,"[61, 0, 12, 0]",The Lovers
planet,"[0, 8, 0]",The Lovers
list,"[31, 21, 2, 42, 1, 2, 1, 1, 2]",The Lovers
!,[],The Lovers
burning,"[0, 0, 3, 7, 20, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 29, 1, 0]",The Lovers
Western,"[0, 0, 3, 2, 0]",The Lovers
task,"[39, 11, 6, 24, 0, 1, 7]",The Lovers
smaller,"[1, 4, 0, 99, 4, 4, 12, 20, 0, 67, 3, 0, 0, 0, 0]",The Lovers
pointed,"[37, 4, 44, 0, 0, 3, 0, 7, 0, 1, 0, 14, 0, 8, 72, 0, 73, 0, 0, 16, 0, 2, 5, 0, 0, 11, 0]",The Lovers
somewhat,"[0, 0, 0, 3, 12, 19, 0, 17, 6, 0]",The Lovers
past,"[0, 0, 497, 0, 3, 0, 39]",The Lovers
survey,"[1, 0, 7, 1, 11, 17, 18, 2, 0, 1, 24]",The Lovers
him,[],The Lovers
India,"[3, 0, 0]",The Lovers
faster,"[2, 0, 0, 0, 0, 0, 0, 0, 9, 0, 5, 1, 0, 11, 19, 0, 3]",The Lovers
candidate,"[0, 6, 0, 3]",The Lovers
bound,"[0, 7, 1, 2, 0, 0, 1, 0, 17, 6, 19, 0, 6, 0, 3, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2, 5, 0, 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 4, 0, 3, 1, 0, 0, 3]",The Lovers
men,"[63, 0, 0, 0, 7, 0, 0, 173, 6, 0, 0, 4, 0, 0, 11, 0, 8, 96, 0, 11, 0, 0, 49, 0, 0, 1, 51]",The Lovers
number,"[42, 24, 22, 0, 0, 0, 0, 22, 37, 0, 0, 16, 22, 84, 21, 0, 12, 5, 0, 7]",The Lovers
Yet,"[0, 1, 0, 6, 0, 0, 0, 0, 47, 3, 0, 35, 0, 115, 0, 103, 1, 0, 0]",The Lovers
therefore,"[3, 1, 22, 0, 12, 228]",The Lovers
having,"[7, 49, 4, 4, 0, 17, 1, 0, 1, 51, 51, 6, 2, 6, 0, 111, 0, 113, 18, 0, 3, 6, 123, 2, 0, 80, 492]",The Lovers
dabhumaksanigalu'ahai,[],The Lovers
sympathize,"[0, 17, 0, 0, 0, 0]",The Lovers
limits,"[7, 1, 1, 0, 0, 0, 0, 0, 46, 0, 0, 0, 2, 5, 2, 1, 0, 0, 1, 0, 0]",The Lovers
description,"[5, 0]",The Lovers
my,[],The Lovers
there,"[0, 0, 0, 0, 276, 0]",The Lovers
several,"[16, 4, 41]",The Lovers
associates,"[0, 1, 0, 0, 0, 8, 3, 0, 2, 0, 0, 0, 6, 0, 2, 1]",The Lovers
obstacle,"[2, 0]",The Lovers
destination,"[3, 6, 1, 3, 0, 0]",The Lovers
Time,"[1, 0, 3, 188, 0, 0, 0, 0, 1]",The Lovers
lead,"[0, 29, 0, 0, 0, 8, 2, 4, 7, 1, 0, 20, 0, 0, 0, 27, 3, 43, 0, 90, 0, 0, 0, 73, 0, 12, 0, 3, 0, 0, 16, 0, 0, 5, 12, 4, 9, 0, 32, 80]",The Lovers
his,[],The Lovers
99.1,[],The Lovers
Macneff,[],The Lovers
side,"[14, 19, 61, 0, 1, 5, 62]",The Lovers
Haijac,[],The Lovers
man's,[],The Lovers
on,"[839, 37]",The Lovers
back,"[0, 0, 0, 0, 8, 0, 0, 0, 40, 0, 13, 1, 0, 162, 0, 1, 0, 0, 0, 2, 0, 0, 3, 13, 0, 5, 0, 0, 0, 0]",The Lovers
had,"[7, 49, 4, 4, 0, 17, 1, 0, 1, 51, 51, 6, 2, 6, 0, 111, 0, 113, 18, 0, 3, 6, 123, 2, 0, 80, 492]",The Lovers
even,"[1, 1, 0, 115, 10, 14, 14, 47, 8, 103, 0, 0]",The Lovers
die,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 2, 0, 11, 0, 13, 0, 0, 3, 12, 0, 0, 0, 0]",The Lovers
welling,"[2, 82]",The Lovers
left,"[1, 0, 0, 12, 2, 0, 0, 27, 20, 0, 0, 218, 51, 9, 0, 2, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32, 16]",The Lovers
creche,"[0, 0]",The Lovers
adverbs,[0],The Lovers
began,"[0, 0, 0, 19, 123, 8, 0, 0, 0]",The Lovers
verbs,[1],The Lovers
sounds,"[0, 0, 11, 25, 0, 1, 0, 90, 30, 0, 0]",The Lovers
speak,"[6, 0, 14, 0, 2, 26, 14]",The Lovers
husband,"[0, 0, 0, 0, 21, 0]",The Lovers
build,"[0, 5, 0, 22, 0, 13, 0, 6, 39, 6, 1, 113, 0, 0, 3, 0, 0, 0, 0, 9, 0, 0, 0]",The Lovers
happy,"[19, 1, 4, 0]",The Lovers
entirely,"[13, 211, 24, 352, 6, 2, 2, 28, 17, 3, 3]",The Lovers
case,"[12, 0, 0, 0, 0, 1, 62, 0, 0, 0, 16, 0, 0, 10, 0, 0, 0, 25, 0, 7, 23, 0, 0, 8, 0, 18, 6, 35, 0, 0, 0, 0]",The Lovers
last,"[3, 0, 7, 0, 0, 0, 2, 5, 2, 0, 0, 0, 0, 0, 0, 26, 90, 0, 27, 51, 18, 2, 69, 0, 0, 0, 83, 21, 0]",The Lovers
seem,"[3, 59, 26]",The Lovers
willed,"[0, 218, 32]",The Lovers
feminine,"[0, 0]",The Lovers
Ozagen,[],The Lovers
page,"[0, 2, 0, 2, 0, 0, 0, 0]",The Lovers
professional,"[9, 12, 1, 0]",The Lovers
am,"[0, 0, 0, 0, 0, 0, 3, 0, 12, 21, 6, 26, 0, 1, 0, 6, 0, 0, 11, 722]",The Lovers
impressions,"[4, 27, 6, 1, 20, 0, 4, 3, 0, 0, 6, 23]",The Lovers
conjunctions,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",The Lovers
point,"[37, 0, 3, 0, 4, 2, 14, 0, 44, 0, 0, 0, 3, 0, 0, 0, 7, 1, 0, 1, 0, 18, 0, 14, 6, 0, 11, 8, 72, 0, 73, 6, 0, 0, 0, 0, 16, 0, 0, 0, 2, 22, 5, 0, 0, 0, 0]",The Lovers
Talmud,[0],The Lovers
forgive,[9],The Lovers
while,"[77, 1, 11, 1]",The Lovers
of,[],The Lovers
read,"[19, 1, 17, 44, 1, 4, 70, 4, 21, 2, 80, 24]",The Lovers
Upon,[],The Lovers
That,[],The Lovers
Perhaps,"[13, 18, 0, 13, 0, 0]",The Lovers
least,"[0, 46]",The Lovers
smiling,"[4, 0, 2, 0, 0, 4]",The Lovers
Tibet,"[0, 0, 0, 0]",The Lovers
In,"[0, 0, 152, 0, 0, 2255, 1, 0, 2, 3]",The Lovers
surviving,"[5, 0, 83, 0, 0, 0, 0, 0, 0, 6, 0, 26, 90, 0, 33, 0, 0, 0]",The Lovers
government,"[13, 8, 0, 3, 0, 3, 0, 3, 4]",The Lovers
Therefore,"[3, 1, 22, 0, 12, 228]",The Lovers
pacing,"[5, 12, 0, 1]",The Lovers
private,"[0, 28, 10, 0, 19]",The Lovers
revulsion,"[0, 4, 1, 0]",The Lovers
Australia,"[0, 2]",The Lovers
made,"[1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 17, 0, 163, 51, 0, 0, 6, 0, 0, 127, 21, 4, 0, 9, 39, 0, 117, 0, 31, 0, 4, 113, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 18, 11, 9, 0, 0, 0, 26, 0, 1, 1, 5, 0, 0, 123, 0, 9, 0, 0, 0, 80, 492, 16]",The Lovers
Some,"[2, 0, 0, 0, 237, 6, 0, 85, 182]",The Lovers
scars,"[0, 0, 10, 0, 0, 1, 0, 3]",The Lovers
contrary-to-reality,[],The Lovers
icy,"[0, 0, 0, 0, 1, 1, 0, 0, 6]",The Lovers
suspended,"[1, 3, 0, 0, 1]",The Lovers
free,"[0, 7, 0, 4, 0, 0, 3, 2, 7, 2, 0, 5, 1, 0, 3, 0, 0, 0, 4, 0, 0, 22, 0, 0, 1, 1, 1, 0, 0, 1, 0, 4]",The Lovers
great,"[0, 30, 0, 0, 18, 0, 2, 0, 0, 0, 3, 0, 2, 0, 61, 53, 0, 4, 0, 0, 0, 5, 0, 1, 3]",The Lovers
organized,"[16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 39, 4, 0]",The Lovers
long,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0]",The Lovers
many,[94],The Lovers
indicating,"[37, 4, 2, 44, 0, 5, 0, 7, 1]",The Lovers
difficult,"[33, 17, 0]",The Lovers
discovered,"[0, 0, 6, 0, 0, 0, 8, 15, 0, 4, 0, 0, 0, 4, 0, 31, 3, 0, 0, 0, 6, 0, 0, 8, 55, 13, 2, 0, 0, 2, 12, 0, 4, 1, 1, 0, 0, 0, 0, 6, 102]",The Lovers
separated,"[3, 1, 0, 3, 1, 0, 0, 12, 1, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 39, 4, 0, 0, 18, 0, 0, 13, 2, 0, 10, 0, 0, 1, 0, 0, 1, 5, 1]",The Lovers
),[],The Lovers
human,"[173, 0, 49, 0]",The Lovers
raised,"[0, 8, 2, 3, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 1, 0, 0, 0, 48, 3, 1, 0, 7, 1, 14, 0, 3, 0, 0, 0, 12, 1, 0, 16]",The Lovers
might,"[81, 58, 0]",The Lovers
involved,"[0, 0, 11, 0, 22, 6, 1, 0, 14, 0, 0, 0, 0, 2, 7, 5, 7, 54, 80]",The Lovers
cut,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 4, 1, 0, 0, 2, 4, 0, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 6, 0, 0, 14, 1, 1, 0, 0, 4]",The Lovers
little,"[0, 1, 3, 3, 0, 99, 28, 67, 0, 0, 0, 0, 0, 0]",The Lovers
inanimate,"[0, 0, 0, 2, 0]",The Lovers
thin,"[0, 0, 3, 0, 0, 20, 0, 1, 0, 0, 14, 5, 0, 2, 2, 3, 0, 2]",The Lovers
apologetically,[0],The Lovers
South,"[0, 0, 0, 0, 11, 0, 23, 0, 0, 1, 6, 0]",The Lovers
given,"[19, 0, 1, 0, 0, 1, 2, 3, 0, 13, 38, 17, 6, 2, 51, 36, 0, 0, 6, 0, 1, 1, 0, 0, 113, 0, 6, 3, 7, 1, 3, 6, 13, 10, 2, 0, 50, 11, 0, 0, 12, 2, 4, 41, 0, 32, 492, 1, 0]",The Lovers
territory,"[2, 0, 2, 2, 5]",The Lovers
nation,"[0, 1, 0, 49, 28, 0, 0, 11, 32, 0]",The Lovers
move,"[1, 1, 0, 16, 6, 0, 22, 90, 43, 0, 0, 0, 1, 1, 0, 0, 0, 7, 1, 19, 0, 6]",The Lovers
perennial,"[11, 1, 1]",The Lovers
fact,[74],The Lovers
Hawaiian-Americans,[],The Lovers
Caribbean,"[0, 0]",The Lovers
swiftly,"[3, 0]",The Lovers
Philippine,"[0, 0]",The Lovers
came,"[0, 42, 0, 0, 163, 0, 0, 20, 0, 0, 3, 22, 84, 3, 3, 123, 11, 0, 12, 1]",The Lovers
twenty,"[0, 0, 0, 6, 8]",The Lovers
But,"[211, 25, 409, 115, 11]",The Lovers
Israelites,"[0, 0, 5, 0, 0]",The Lovers
suspensor,"[0, 0, 0, 0, 0]",The Lovers
mind,"[50, 73, 0, 0, 0, 1, 0, 0, 31, 0, 4, 0, 0, 0, 5, 14]",The Lovers
sentient,"[1, 0]",The Lovers
will,"[0, 0, 218, 0, 32]",The Lovers
saw,"[13, 6, 1, 0, 8, 0, 11, 1, 0, 4, 22, 0, 1, 0, 59, 0, 15, 0, 4, 0, 59, 10, 4, 0, 0, 8, 3, 0, 12, 0, 2, 0, 17, 0, 0, 7, 0, 0, 17, 1, 3, 55, 0, 0, 1, 0, 2, 7, 0, 0, 20, 38, 0, 0, 0, 6, 4, 49, 5, 102, 19]",The Lovers
killed,"[146, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 9, 0, 0]",The Lovers
hundred,"[1, 13, 23, 0, 11, 0, 0]",The Lovers
enormous,"[4, 6]",The Lovers
dissimilar,"[24, 1, 0, 0]",The Lovers
close,"[3, 7, 0, 5, 3, 4, 2, 1, 0, 5, 0, 3, 0, 0, 0, 0, 0, 27, 51, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 83, 2, 0, 0, 0, 1, 0, 0]",The Lovers
professionals,"[9, 12, 1, 0]",The Lovers
needed,"[0, 28, 0, 5, 54, 80, 0, 0, 22, 9, 6, 14, 0, 51]",The Lovers
glittering,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",The Lovers
no,"[0, 0, 266, 50, 0]",The Lovers
said,"[0, 12, 49, 316, 70, 1, 0, 0, 21, 0, 0, 34, 0, 0, 39, 0, 0]",The Lovers
college,[16],The Lovers
dark,"[0, 1, 0, 13, 2, 1, 0, 3, 1, 0, 0, 0, 0, 0, 2, 1, 8, 31, 0, 8, 1, 1, 51, 1, 0, 0, 0, 0, 5, 21, 0, 0, 0]",The Lovers
Hudson,"[0, 0, 2, 0, 0]",The Lovers
actuate,"[3, 0, 0, 19, 1, 0, 0, 0, 1, 4, 0, 12, 0, 1]",The Lovers
used,"[0, 0, 6, 1, 0, 0, 0, 43, 1, 66, 0, 0, 1, 0, 7]",The Lovers
therein,"[0, 0, 0]",The Lovers
loved,"[0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 49, 1, 8, 4, 0, 0, 5, 0, 3, 0, 0, 0, 0, 129, 0, 0]",The Lovers
was,"[0, 12, 1, 11, 15, 6, 722, 0, 0, 26, 0, 21, 0, 6, 3]",The Lovers
eastern,"[1, 0]",The Lovers
Pornsen,[],The Lovers
supposed,"[0, 1, 0, 0, 12, 0, 0, 0, 0, 65, 0, 0, 0, 0, 12, 0, 14, 10, 0, 3, 70, 0, 0, 0, 0]",The Lovers
lie,"[0, 0, 0, 0, 0, 16, 2, 0, 8, 0]",The Lovers
torture,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",The Lovers
His,[],The Lovers
slowing,"[0, 0, 0, 2, 0, 0, 0, 5, 0, 0]",The Lovers
public,"[96, 35, 0]",The Lovers
bear,"[19, 4, 0, 0, 17, 2, 0, 0, 0, 0, 0, 6, 15, 13, 0, 9, 6, 9, 5, 0, 0, 0, 3, 0, 3, 6, 0, 19, 0, 7, 2, 0, 4, 492]",The Lovers
jump,"[7, 0, 1, 0, 19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 19, 10, 0, 0, 0, 0, 4, 0, 0, 3]",The Lovers
thing,"[0, 53, 29]",The Lovers
brought,"[1, 23, 0, 0, 1, 0, 4, 1, 123, 1, 9, 127, 32, 80, 0, 0, 18]",The Lovers
vocabulary,"[0, 0, 3]",The Lovers
lamechian,[],The Lovers
can,"[0, 0, 1, 0, 1, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 3, 7, 0, 0, 1, 1, 0, 4, 29, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 38, 0, 0, 0, 12, 0, 13, 0, 0, 0, 0, 0, 0, 0, 3, 235, 0, 0, 0]",The Lovers
so,"[0, 3, 12, 22, 0, 17, 0, 177, 0, 228, 0, 0]",The Lovers
sheet,"[0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 18, 12, 0, 5]",The Lovers
dry-eyed,"[0, 0]",The Lovers
winds,"[2, 3, 0, 0, 0, 1, 2, 0, 0, 1, 0, 20, 0, 0, 0, 0, 0, 0, 8, 9, 1, 12, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The Lovers
``,[],The Lovers
between,"[83, 0, 0]",The Lovers
orders,"[0, 0, 0, 0, 0, 0, 34, 0, 1, 0, 0, 0, 1, 39, 72, 51, 17, 0, 0, 1, 3, 1, 0, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 70, 0, 0, 1, 21, 0]",The Lovers
source,"[1, 0, 3, 20, 1, 0, 4, 0, 1, 5, 4, 3]",The Lovers
smiled,[4],The Lovers
Unfortunately,"[1, 0, 0, 1]",The Lovers
glorious,"[4, 1, 2, 0, 3, 0]",The Lovers
very,"[40, 1, 5, 33, 81, 0]",The Lovers
alone,"[211, 13, 2, 1, 0, 3, 0, 0, 0, 11, 17, 3, 3, 10]",The Lovers
observation,"[1, 10, 0, 4, 4, 8]",The Lovers
Though,[56],The Lovers
.,[],The Lovers
dissolved,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",The Lovers
man,"[0, 0, 0, 7, 0, 173, 6, 0, 0, 4, 0, 0, 11, 8, 96, 0, 11, 0, 49, 0, 0, 1]",The Lovers
happens,"[0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 3, 55, 17, 0, 0, 3, 14]",The Lovers
China,"[0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]",The Lovers
agreed,"[0, 0, 0, 2, 0, 0, 3, 6, 0, 2, 1, 0, 8, 1, 1, 17, 6, 0]",The Lovers
However,"[1, 47, 0, 3, 6, 103, 35, 0, 0]",The Lovers
enthusiasm,"[2, 0, 0]",The Lovers
whining,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Lovers
found,"[0, 13, 7, 2, 0, 0, 1, 1, 8, 14, 3, 0, 1, 8, 59, 0, 17, 4, 3, 37, 1, 0, 0, 7, 1, 3, 3, 55, 0, 21, 0, 123, 0, 0, 5, 102]",The Lovers
tongue,"[0, 5, 0, 2, 0, 1, 0]",The Lovers
conditions,"[1, 0, 0, 2, 0, 0, 17, 13, 7, 7, 15, 8, 8, 0, 0, 2, 5, 0, 6]",The Lovers
mutual,"[2, 20, 5]",The Lovers
Consider,"[102, 0, 65, 1, 10, 20, 4, 11, 3, 17, 31, 0, 0, 0, 24, 80, 7, 0]",The Lovers
could,[],The Lovers
each,"[81, 0, 0, 0, 0]",The Lovers
first,"[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 1, 169, 0, 19, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",The Lovers
divorce,"[0, 3, 0, 0, 0, 0, 0]",The Lovers
from,[],The Lovers
My,[],The Lovers
up,"[0, 4, 0, 3, 307, 0]",The Lovers
time,"[1, 0, 3, 188, 0, 0, 0, 0, 1]",The Lovers
them,[],The Lovers
Forgive,[9],The Lovers
called,"[2, 0, 12, 4, 0, 8, 31, 1, 5, 1, 2, 0, 0, 0, 0, 0, 4, 6, 0, 11, 25, 10, 0, 0, 9, 0]",The Lovers
rest,"[0, 8, 13, 19, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 26, 0, 0, 0, 8, 16, 16, 0, 1, 2, 0]",The Lovers
expedition,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",The Lovers
paced,"[12, 5]",The Lovers
Preserve,"[1, 4, 0, 13, 0, 1, 0, 0, 35, 0, 0, 5]",The Lovers
dome,"[0, 0, 0, 0, 0, 0, 2, 0]",The Lovers
zone,"[0, 2, 0, 0, 0]",The Lovers
believe,"[0, 10, 7, 31, 65]",The Lovers
world's,[],The Lovers
loose-jowled,"[0, 0, 0]",The Lovers
Gabriel,[5],The Lovers
stood,"[3, 0, 6, 0, 0, 0, 0, 0, 0, 19, 5, 0, 0, 13, 2, 0, 0]",The Lovers
and,[],The Lovers
may,"[0, 0, 2, 167, 0, 0]",The Lovers
same,"[0, 176, 88, 0, 3, 0, 0, 0]",The Lovers
protest,"[0, 5, 0, 1, 2]",The Lovers
mean,"[0, 0, 37, 0, 0, 5, 3, 0, 1, 0, 0, 0, 65, 10, 0, 0, 2, 0, 2]",The Lovers
around,"[2, 0, 3, 0, 0, 237, 6, 0, 85, 182]",The Lovers
did,"[46, 163, 1, 3, 0, 0, 0, 0, 0, 22, 0, 9, 25, 113, 0, 6, 1, 5, 0, 0, 18, 84, 3, 6]",The Lovers
plus,"[0, 12, 21, 6, 0]",The Lovers
also,"[121, 2, 3, 0, 118]",The Lovers
hear,"[15, 3, 0, 0, 4, 0, 22, 0, 0, 5, 0, 102]",The Lovers
me,"[0, 0, 0]",The Lovers
normal,"[8, 8, 24, 3, 2]",The Lovers
reading,"[1, 44, 1, 21, 0, 0, 24, 19, 0, 4, 22, 0, 17, 2, 0, 70, 0, 4, 7, 80, 10]",The Lovers
This,[],The Lovers
spiritual,"[1, 0, 0, 0, 10, 0, 0, 14, 0]",The Lovers
where,[],The Lovers
inevitable,[2],The Lovers
thousand,"[4, 5, 0, 0, 5, 0, 0, 3, 0, 10, 0, 0]",The Lovers
paper,"[7, 4, 0, 0, 6, 8, 17]",The Lovers
Her,[],The Lovers
it,"[0, 0]",The Lovers
tongues,"[0, 5, 0, 2, 0, 1, 0]",The Lovers
Mediterranean,"[0, 0]",The Lovers
descendants,"[1, 0, 1, 0]",The Lovers
glad,"[19, 0, 4, 0, 0, 0]",The Lovers
particle,"[0, 24, 0, 0, 0, 3, 0]",The Lovers
terms,"[17, 17, 27, 8, 3, 0, 0, 0, 0]",The Lovers
problem,"[39, 36, 20]",The Lovers
Africa,[2],The Lovers
Iceland,"[0, 0]",The Lovers
still,"[2, 1, 0, 11, 0, 2, 6, 0, 0, 6, 6, 4, 0, 0, 3, 47, 3, 0, 0, 0, 0, 35, 0, 115, 0, 9, 103, 0, 1, 12, 0, 0, 0, 0, 2, 0, 0, 0]",The Lovers
military,"[0, 0, 0, 7, 0]",The Lovers
words,"[0, 0, 18, 0, 0, 2, 3, 0, 1, 2, 4, 0, 0, 37, 11, 1, 3, 4, 4, 2, 0, 7, 1, 0, 1, 1, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0]",The Lovers
sent,"[26, 0, 7, 14, 0, 1, 8, 2, 1, 10, 72, 0, 0, 0, 10, 16, 0, 17, 0, 0]",The Lovers
older,"[1, 10, 0, 11, 0, 9, 79, 0, 2, 3, 0, 0, 0, 0, 1, 0, 10, 0]",The Lovers
animation,"[0, 0, 2, 1, 0, 0, 0, 33, 98, 0]",The Lovers
;,[],The Lovers
Naturally,"[0, 4, 0, 74]",The Lovers
too,"[1, 121, 2, 3, 0, 0, 118, 0]",The Lovers
Union,"[0, 9, 0, 5, 1, 0, 9, 1, 4, 0, 0, 0, 2, 0, 0, 3, 0, 5, 0, 1, 15, 0, 0]",The Lovers
crew,"[0, 4, 8, 1, 8]",The Lovers
Ceylon,"[0, 0, 0]",The Lovers
use,"[3, 0, 1, 66, 7, 6, 2, 0, 1, 0, 0, 0, 0, 0, 1, 5, 0, 0, 6, 0, 9, 11, 7]",The Lovers
promoted,"[7, 2, 3, 0, 0, 0, 0, 0, 4, 1, 0, 18]",The Lovers
different,"[0, 24, 1]",The Lovers
Republic,"[0, 0, 0]",The Lovers
means,"[2, 27, 2, 0, 0, 0, 1, 37, 0, 2, 123, 0, 65, 2]",The Lovers
by,"[7, 497, 39, 40]",The Lovers
light,"[0, 3, 0, 0, 0, 0, 0, 0, 0, 28, 3, 0, 18, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 47, 1, 0, 0, 0, 0, 0, 4, 0, 1, 0, 20, 0, 0, 0, 0, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8]",The Lovers
ashes,"[0, 0]",The Lovers
speech,"[6, 0, 0, 0, 18, 1, 0, 3, 0, 0, 0, 1, 0, 25]",The Lovers
derived,"[84, 0, 0, 5, 0, 1, 0, 0, 1]",The Lovers
French-Canadians,[],The Lovers
southern,"[3, 0]",The Lovers
neither,[10],The Lovers
5,"[0, 0, 0, 0, 35, 0, 1, 0, 0, 7, 0, 0, 18]",The Lovers
independent,"[0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 0]",The Lovers
though,[56],The Lovers
ceremony,"[0, 4, 4, 0]",The Lovers
make,"[1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 17, 0, 163, 51, 0, 0, 6, 0, 0, 127, 21, 4, 0, 9, 0, 39, 0, 31, 0, 0, 4, 113, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 18, 11, 9, 0, 0, 0, 26, 2, 0, 1, 1, 5, 0, 0, 123, 0, 9, 0, 0, 0, 80, 492, 16]",The Lovers
true,"[4, 0, 0, 1, 24, 0, 0, 1, 0, 0, 0, 0, 0, 16, 0, 9]",The Lovers
later,"[0, 11, 33, 0, 4, 3, 30, 15, 89, 0, 1, 1, 0, 0, 10]",The Lovers
Somehow,"[0, 5, 0, 0, 0]",The Lovers
infinitive,[0],The Lovers
with,[],The Lovers
gapt,[],The Lovers
web,"[2, 0, 3, 0, 0, 0, 1]",The Lovers
potential,"[1, 0, 0, 41, 0, 13, 6, 0, 0]",The Lovers
conceiving,"[0, 0, 10, 0, 0, 31, 65]",The Lovers
secretly,"[0, 0, 0, 0]",The Lovers
night,"[1, 0, 31, 51, 0]",The Lovers
Siberia,[0],The Lovers
disputed,"[0, 0, 0, 3, 1, 0, 2, 0]",The Lovers
rotated,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",The Lovers
selected,"[4, 3, 80, 0, 5]",The Lovers
event,"[5, 0, 27, 16, 35, 27, 6, 8]",The Lovers
linguists,"[0, 0, 0]",The Lovers
verb,[1],The Lovers
distance,"[16, 0, 9, 0, 43, 0]",The Lovers
March,"[0, 0, 0, 1, 0, 1, 6, 0, 0, 6, 0, 3, 0, 3, 0, 1, 0, 21, 0, 0, 12]",The Lovers
pidgin,[0],The Lovers
ship,"[10, 0, 17, 0]",The Lovers
forgetting,"[0, 15, 9, 32, 1, 0]",The Lovers
fat,"[13, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0]",The Lovers
construction,"[14, 8, 0, 8, 0, 10, 0]",The Lovers
years,"[61, 0, 0, 0, 36, 33, 0, 0, 0, 133, 12]",The Lovers
peoples,"[2, 0, 2, 0, 0, 0, 102, 4]",The Lovers
resettling,[0],The Lovers
dormitory,"[9, 0, 0, 0, 0, 0, 0]",The Lovers
percent,"[0, 4, 0, 1]",The Lovers
It's,[],The Lovers
claim,"[4, 25, 0, 0, 2, 80, 7]",The Lovers
preparations,"[0, 8, 0, 0, 4, 0, 0, 0, 9, 2, 0, 4, 4]",The Lovers
lamechians,[],The Lovers
give,"[19, 0, 1, 0, 0, 1, 3, 13, 38, 17, 6, 19, 0, 51, 36, 0, 6, 0, 1, 0, 113, 0, 6, 3, 7, 1, 3, 6, 13, 10, 2, 0, 50, 11, 0, 0, 12, 4, 0, 32, 492, 1, 0]",The Lovers
