w,vector_uso
wrong,"[0, 19, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0]",The Shadow Catcher
orders,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 34, 0, 11, 0, 3, 11, 0, 12, 51, 72, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 70, 0, 1, 0, 17, 1, 39, 0, 21, 0, 0]",The Shadow Catcher
baked,"[0, 1, 1, 0, 1, 0, 0]",The Shadow Catcher
really,"[33, 8, 40, 81, 11, 1, 0, 0]",The Shadow Catcher
had,"[123, 51, 113, 3, 4, 4, 0, 1, 0, 1, 0, 2, 51, 17, 7, 80, 6, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]",The Shadow Catcher
Gradually,"[7, 0, 0]",The Shadow Catcher
down,"[20, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 5, 0, 0, 0, 0, 0, 13, 0, 0, 9, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 146, 0, 0, 0, 0, 0]",The Shadow Catcher
under,"[0, 71, 10]",The Shadow Catcher
faces,"[0, 59, 8, 0, 0, 41, 0, 0, 14, 0, 5, 35, 0, 0, 0, 3, 1, 36, 62, 61]",The Shadow Catcher
lead,"[0, 1, 12, 0, 0, 16, 0, 0, 0, 5, 20, 43, 0, 32, 9, 12, 0, 0, 0, 29, 0, 0, 4, 3, 90, 0, 7, 0, 80, 0, 27, 8, 4, 0, 0, 3, 2, 73, 0, 0]",The Shadow Catcher
are,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 479, 0, 1]",The Shadow Catcher
Matt,"[0, 0, 0, 10, 1, 0, 0, 0]",The Shadow Catcher
growled,"[1, 1, 0]",The Shadow Catcher
War,"[0, 2, 31]",The Shadow Catcher
poured,"[0, 0, 0, 0, 5, 0, 0, 0, 1, 0]",The Shadow Catcher
move,"[0, 6, 0, 7, 0, 0, 19, 22, 6, 1, 43, 1, 1, 0, 90, 16, 0, 0, 1, 1, 0, 0]",The Shadow Catcher
few,[71],The Shadow Catcher
possible,"[41, 6]",The Shadow Catcher
So,"[177, 0, 12, 17, 0, 228, 0, 0, 3, 22, 0, 0]",The Shadow Catcher
else,[],The Shadow Catcher
agricultural,"[11, 0, 1]",The Shadow Catcher
hankerin',[],The Shadow Catcher
Indian's,[],The Shadow Catcher
distance,"[16, 0, 0, 9, 0, 43]",The Shadow Catcher
goods,"[4, 0, 0, 134]",The Shadow Catcher
more,"[0, 0, 271, 7, 0, 0]",The Shadow Catcher
using,"[66, 1, 0, 13, 0, 0, 7, 0, 0, 6, 0, 0]",The Shadow Catcher
trade,"[6, 0, 7, 20, 0, 4, 0, 0, 3, 0, 0, 16, 0]",The Shadow Catcher
streak,"[43, 2, 0, 0, 12, 0]",The Shadow Catcher
expect,"[10, 59, 9, 0, 15, 2, 22, 6, 0, 0, 6]",The Shadow Catcher
doubt,"[0, 0, 1, 33, 14, 0, 0]",The Shadow Catcher
chest,"[0, 1, 1, 10, 0, 0, 0]",The Shadow Catcher
Now,"[129, 0, 12, 12, 0, 0, 1, 0, 3, 2, 0, 28, 0]",The Shadow Catcher
watered,"[0, 91, 0, 0]",The Shadow Catcher
party,"[14, 0, 15]",The Shadow Catcher
hurry,"[4, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 14]",The Shadow Catcher
worst,"[19, 0, 0, 0, 0, 5, 2, 7, 0, 6, 0, 1, 0, 1, 1, 0, 0, 5, 0, 53]",The Shadow Catcher
once,"[0, 53, 0, 0, 0, 0, 0]",The Shadow Catcher
hold,"[0, 2, 0, 51, 9, 113, 1, 0, 1, 1, 0, 0, 1, 4, 1, 0, 10, 12, 0, 4, 0, 0, 0, 5, 1, 1, 0, 38, 6, 0, 0, 1, 10, 0, 4, 0, 0, 17, 35, 4, 3, 1, 80, 0, 10, 0, 1, 6, 0, 0, 3, 6, 0, 0, 13, 0, 2, 2, 3, 0, 0, 7, 0, 0, 0, 5, 1, 0, 2, 0, 1, 3, 0, 0, 492]",The Shadow Catcher
important,"[14, 32, 4, 0, 0]",The Shadow Catcher
steady,"[10, 3, 0, 3, 6, 3, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 11, 0, 0]",The Shadow Catcher
still,"[9, 6, 2, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 35, 2, 6, 4, 0, 47, 3, 0, 0, 0, 103, 1, 6, 0, 0, 0, 0, 0, 0, 1, 115, 11]",The Shadow Catcher
rattle,"[0, 0, 1]",The Shadow Catcher
knife,"[5, 2, 1]",The Shadow Catcher
were,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 1]",The Shadow Catcher
take,"[0, 0, 3, 0, 123, 0, 9, 0, 16, 0, 113, 16, 0, 5, 1, 0, 5, 0, 2, 11, 10, 0, 5, 0, 0, 1, 24, 0, 0, 3, 1, 1, 6, 0, 0, 14, 7, 1, 6, 10, 18, 3, 9, 5, 20, 17, 4, 6, 80, 13, 3, 6, 2, 0, 7, 21, 1, 0, 0, 54, 0, 1, 7, 1, 22, 20, 5, 2, 4, 4, 5, 492]",The Shadow Catcher
hands,"[63, 51, 11, 0, 0, 0, 0, 0, 1, 0, 12, 1, 0, 0, 20, 0, 51, 0, 0, 50, 0, 0]",The Shadow Catcher
position,"[6, 0, 0, 0, 1, 29, 46, 51, 72, 18, 16, 0, 19, 7, 1, 43, 0, 0, 17, 0, 0, 1, 1, 4, 4, 0, 0, 61]",The Shadow Catcher
near,"[0, 3, 27, 0, 11, 0, 237, 0, 0, 0, 0, 8, 104, 23, 0, 0, 134, 66, 0, 18, 1]",The Shadow Catcher
emerged,"[0, 0, 16, 1, 0, 0]",The Shadow Catcher
cooks,"[0, 0, 0, 0, 0, 0, 113, 4, 0, 0, 0, 1, 1, 0, 21]",The Shadow Catcher
green,"[0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 2, 0, 0, 0, 20, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
one,"[5, 29, 0, 0, 0, 0, 321, 0, 786, 24, 0, 1, 0, 0, 0, 3, 0]",The Shadow Catcher
pleasure,"[0, 6, 5, 17]",The Shadow Catcher
backs,"[0, 40, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 13, 0, 13, 0, 8, 1, 162, 0]",The Shadow Catcher
fortified,"[0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 1]",The Shadow Catcher
killed,"[0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 4, 0, 9, 0, 0]",The Shadow Catcher
river,[18],The Shadow Catcher
world,"[16, 4, 0, 0, 0, 4, 1, 0, 0, 8, 173, 35, 0, 0, 0, 20, 0, 1, 11, 9, 1, 11, 0, 22, 96, 0]",The Shadow Catcher
screams,"[0, 4, 0, 0, 1, 0, 2, 0, 0, 0, 25, 0, 0, 0, 0, 2, 1, 1, 5, 0]",The Shadow Catcher
held,"[0, 2, 51, 9, 113, 1, 0, 0, 1, 4, 1, 0, 12, 0, 5, 1, 1, 0, 38, 6, 0, 0, 1, 10, 0, 35, 17, 4, 3, 1, 80, 0, 0, 6, 0, 3, 6, 0, 13, 2, 2, 3, 0, 7, 0, 0, 1, 5, 0, 0, 2, 0, 36, 3, 0, 492]",The Shadow Catcher
running,"[7, 0, 9, 23, 6, 11, 19, 0, 17, 2, 2, 0, 0, 7, 0, 0, 0, 0, 1, 2, 0, 1, 30, 43, 5, 2, 12, 0, 0, 1, 9, 90, 2, 0, 0, 6, 0, 0, 0, 2, 1, 3, 127, 0, 0, 0, 15, 0, 0, 0, 74, 9, 4, 21, 20, 0, 0, 0, 1, 0]",The Shadow Catcher
No,"[50, 0, 266, 0, 0]",The Shadow Catcher
bone,"[0, 3, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
Department,"[4, 12]",The Shadow Catcher
let's,[],The Shadow Catcher
unruffled,"[0, 0, 0, 0, 103, 2, 6, 11, 0]",The Shadow Catcher
Montero's,[],The Shadow Catcher
lances,"[0, 0, 0, 0, 0, 2, 1]",The Shadow Catcher
Then,"[0, 228, 0, 177]",The Shadow Catcher
there,"[0, 0, 0, 0, 0, 276]",The Shadow Catcher
land,"[0, 2, 16, 8, 0, 0, 32, 5, 0, 0, 1, 0, 0, 0, 18, 21, 0, 0, 3, 3, 0, 0, 0, 11, 28, 1, 11, 0, 146, 2, 49, 0]",The Shadow Catcher
ax,"[0, 0]",The Shadow Catcher
volley,"[0, 0, 7, 0]",The Shadow Catcher
covered,"[0, 8, 0, 0, 3, 6, 1, 0, 0, 2, 5, 6, 9, 0, 0, 0, 0, 0, 1, 0, 13, 20, 0, 1, 0, 6, 1, 10, 0, 0, 8, 4, 4, 0, 0, 2]",The Shadow Catcher
Billy,"[0, 0, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
front,"[0, 0, 59, 16, 0, 0, 0, 0, 1, 0, 4, 41, 0, 0, 62, 0]",The Shadow Catcher
firmly,"[5, 11, 33, 1, 0, 0]",The Shadow Catcher
Hawkinses,"[0, 0, 1, 0, 0]",The Shadow Catcher
legs,"[3, 0, 0, 7, 11, 1, 0, 9]",The Shadow Catcher
happen,"[17, 0, 1, 0, 0, 0, 0, 0, 0, 3, 55, 0, 12, 3, 0, 0, 14]",The Shadow Catcher
strain,"[0, 4, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 22, 3, 0, 0, 1, 24, 1, 1, 1, 1, 36, 0, 0, 1, 2, 26, 0, 0, 39, 1, 2, 0, 2, 0]",The Shadow Catcher
sky,"[3, 2, 0, 16]",The Shadow Catcher
bread,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",The Shadow Catcher
keep,"[0, 0, 0, 7, 0, 0, 0, 1, 33, 1, 4, 0, 0, 0, 13, 35, 17, 0, 0, 1, 0, 0, 13, 2, 0, 0, 4, 1, 5]",The Shadow Catcher
naked,"[0, 5, 0, 5, 4, 8]",The Shadow Catcher
;,[],The Shadow Catcher
cloudy,"[0, 1, 0, 1, 2, 4, 0]",The Shadow Catcher
hard,"[0, 25, 0, 0, 17, 0, 0, 18, 7, 7, 0, 5, 2, 0, 0, 0, 33, 0, 0, 0, 0, 2, 0, 0]",The Shadow Catcher
Our,[],The Shadow Catcher
Christ's,[],The Shadow Catcher
that,[],The Shadow Catcher
That,[],The Shadow Catcher
dodge,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0]",The Shadow Catcher
fire,"[0, 2, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 235, 0, 3, 0, 0, 0, 7, 1, 29, 0, 9, 0, 0, 2, 3, 0, 0, 0, 1, 1]",The Shadow Catcher
twitching,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
little,"[3, 0, 0, 0, 3, 67, 0, 0, 99, 28, 0, 0, 0, 1]",The Shadow Catcher
would,[],The Shadow Catcher
bear,"[9, 3, 4, 3, 0, 7, 0, 0, 0, 15, 0, 2, 6, 9, 0, 5, 17, 0, 19, 19, 0, 6, 0, 0, 6, 0, 13, 0, 0, 0, 2, 0, 4, 492]",The Shadow Catcher
work,"[0, 23, 6, 113, 13, 12, 22, 37, 0, 0, 1, 5, 1, 43, 0, 0, 24, 1, 6, 18, 90, 3, 0, 2, 0, 0, 0, 0, 3, 127, 0, 0, 39, 0, 0, 9, 0, 0, 0, 0, 12]",The Shadow Catcher
right,"[2, 1, 4, 0, 0, 0, 0, 3, 0, 4, 3, 0, 0, 8, 0, 0, 84, 0, 134, 0, 10, 0, 0, 0, 0, 3, 9, 0]",The Shadow Catcher
firing,"[0, 0, 7, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 235, 1, 3, 0, 7, 1, 29, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 1, 0, 1, 1]",The Shadow Catcher
drums,"[0, 0, 0, 2, 23, 0, 0, 0, 0, 0, 0, 0, 11, 2, 0, 0, 0]",The Shadow Catcher
rolling,"[2, 0, 0, 12, 0, 0, 0, 0, 0, 0, 7, 3, 0, 0, 0, 0, 0, 0, 10, 1, 0, 2, 0, 3, 0, 0, 0, 0, 11, 21, 0, 4]",The Shadow Catcher
wall,"[12, 14, 1, 0, 0, 0, 0, 0]",The Shadow Catcher
slipped,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0]",The Shadow Catcher
Jason,[1],The Shadow Catcher
retreated,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",The Shadow Catcher
one's,[],The Shadow Catcher
restless,"[0, 3, 1, 1]",The Shadow Catcher
--,[],The Shadow Catcher
every,[49],The Shadow Catcher
live,"[5, 0, 0, 2, 4, 0, 722, 0, 16, 0, 0, 90, 83, 12, 1, 0, 6, 0, 0, 0, 26, 129, 49]",The Shadow Catcher
paint,"[0, 0, 6, 5, 0]",The Shadow Catcher
head,"[0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 14, 5, 0, 33, 12, 0, 0, 0, 0, 0, 0, 4, 0, 7, 1, 1, 0, 0, 37, 0, 0, 12, 0, 0, 50, 0, 0, 20, 73]",The Shadow Catcher
took,"[0, 0, 3, 0, 123, 9, 0, 0, 113, 16, 0, 5, 1, 5, 2, 11, 10, 0, 5, 0, 0, 1, 24, 0, 0, 3, 1, 1, 6, 0, 0, 14, 7, 1, 10, 18, 3, 9, 5, 20, 17, 4, 6, 6, 80, 3, 2, 0, 7, 21, 1, 0, 0, 54, 0, 1, 7, 1, 22, 20, 5, 2, 4, 4, 5, 492]",The Shadow Catcher
In,"[0, 2, 152, 3, 0, 0, 0, 0, 2255, 1]",The Shadow Catcher
although,[],The Shadow Catcher
slowly,"[0, 5, 0, 16, 21]",The Shadow Catcher
between,"[0, 83, 0]",The Shadow Catcher
get,"[3, 0, 0, 123, 0, 113, 0, 55, 3, 3, 0, 4, 0, 1, 0, 0, 11, 0, 21, 16, 0, 0, 3, 5, 0, 1, 2, 12, 1, 0, 0, 0, 0, 0, 18, 51, 23, 90, 0, 0, 0, 7, 6, 0, 80, 33, 19, 0, 1, 0, 0, 0, 8, 0, 2, 6, 18, 2, 0, 84, 0, 9, 0, 0, 19, 0, 0, 12, 49, 492]",The Shadow Catcher
red,"[10, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 5, 0, 0, 1, 2]",The Shadow Catcher
waving,"[2, 0, 7, 0, 0, 1, 0, 0, 1, 0]",The Shadow Catcher
Dirion,[],The Shadow Catcher
walked,"[0, 17]",The Shadow Catcher
before,"[0, 14, 17, 123]",The Shadow Catcher
earthquake,"[0, 0, 0, 0]",The Shadow Catcher
sharp,"[14, 0, 0, 0, 8, 0, 1, 0, 1, 0, 3, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0]",The Shadow Catcher
catch,"[0, 123, 0, 0, 3, 4, 1, 0, 0, 18, 0, 0, 0, 2, 5, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 102, 12, 2, 3, 0, 0, 0, 0, 17, 0, 3]",The Shadow Catcher
slam,"[0, 0, 1, 0, 0, 0, 0, 0, 15, 1, 3, 1, 1]",The Shadow Catcher
captain,"[0, 0, 0, 0, 0, 0, 10, 9, 0, 0, 1]",The Shadow Catcher
cries,"[4, 0, 0, 1, 2, 0, 0, 0, 25, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0]",The Shadow Catcher
inside,"[25, 0, 0, 1, 0, 1, 0, 38, 0, 3, 0]",The Shadow Catcher
trigger,"[0, 4, 0, 0, 12, 0, 2, 0, 1, 3, 0, 0]",The Shadow Catcher
Blackfeet,[0],The Shadow Catcher
hurdled,[2],The Shadow Catcher
Sioux,"[0, 0]",The Shadow Catcher
we,[],The Shadow Catcher
acrid,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 6, 0, 2]",The Shadow Catcher
said,"[70, 34, 0, 12, 0, 0, 0, 39, 0, 0, 0, 0, 49, 0, 316, 21, 1]",The Shadow Catcher
steer,"[0, 0, 5, 1, 0, 12, 0, 0, 0, 16, 37, 20, 0, 0, 73, 0]",The Shadow Catcher
except,"[1, 1, 0, 0, 0, 0, 19]",The Shadow Catcher
This,[],The Shadow Catcher
dead,"[8, 0, 23, 1, 2, 4, 0, 9, 3, 0, 0, 20, 28, 0, 0, 27]",The Shadow Catcher
seen,"[11, 0, 59, 8, 0, 1, 55, 0, 4, 0, 2, 7, 0, 0, 2, 10, 5, 0, 0, 1, 13, 0, 19, 0, 0, 4, 6, 0, 0, 6, 0, 4, 4, 0, 20, 1, 15, 0, 7, 102, 12, 0, 22, 17, 0, 8, 0, 17, 0, 3, 3, 0, 0, 49, 38]",The Shadow Catcher
several,"[16, 4, 41]",The Shadow Catcher
animals,"[1, 0, 7, 1, 2, 1]",The Shadow Catcher
wing,"[5, 0, 0, 0, 0, 2, 3, 0, 1]",The Shadow Catcher
efficient,"[2, 7]",The Shadow Catcher
when,[],The Shadow Catcher
Gray,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
cap'n,[],The Shadow Catcher
rushing,"[0, 1, 1, 14, 30, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
screaming,"[0, 0, 0, 4, 25, 0, 0, 0, 1, 2, 0, 2, 0, 1, 0, 5]",The Shadow Catcher
point,"[3, 0, 3, 44, 8, 0, 1, 6, 0, 0, 0, 0, 16, 11, 0, 18, 1, 0, 14, 5, 0, 0, 0, 0, 7, 0, 0, 72, 2, 0, 0, 0, 2, 37, 0, 4, 0, 0, 6, 22, 0, 0, 0, 0, 0, 73, 14]",The Shadow Catcher
happened,"[17, 0, 1, 0, 0, 0, 0, 0, 0, 3, 55, 0, 12, 3, 0, 0, 14]",The Shadow Catcher
screeching,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0]",The Shadow Catcher
imagined,"[0, 12, 14, 0, 12, 0, 0, 65, 0]",The Shadow Catcher
Montero,[],The Shadow Catcher
another,"[61, 0]",The Shadow Catcher
remained,"[13, 16, 0, 2, 16, 13]",The Shadow Catcher
fill,"[1, 7, 1, 0, 0, 80, 1, 0, 0, 0, 19, 1, 0]",The Shadow Catcher
plains,"[0, 0, 0, 2, 0, 0, 1, 0, 34, 0, 7]",The Shadow Catcher
grudgingly,[2],The Shadow Catcher
with,[],The Shadow Catcher
called,"[0, 4, 0, 1, 2, 0, 0, 31, 0, 0, 0, 25, 6, 11, 0, 0, 0, 12, 2, 10, 0, 5, 8, 9, 4, 1]",The Shadow Catcher
off,"[21, 0, 1, 9, 0, 0, 7, 54, 0, 40, 102, 1, 2]",The Shadow Catcher
Other,"[183, 41, 10]",The Shadow Catcher
aim,"[3, 123, 0, 11, 3, 16, 5, 0, 0, 11, 1, 7, 0, 0, 72, 2, 4, 80, 4, 37, 8, 7, 18, 0]",The Shadow Catcher
sweetish,[0],The Shadow Catcher
cradled,[0],The Shadow Catcher
look,"[37, 6, 59, 0, 26, 8, 2, 7, 10, 6, 23, 15, 41, 4, 0, 0, 0, 4, 7, 5, 14, 23, 0, 0, 102, 0, 14, 62, 3]",The Shadow Catcher
quivered,"[0, 23, 0, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
trees,"[0, 1, 12, 0, 0, 17]",The Shadow Catcher
do,"[0, 113, 163, 0, 22, 3, 1, 0, 1, 1, 5, 6, 25, 6, 46, 0, 0, 0, 0, 0, 0, 9, 0, 0, 18, 0, 0, 84, 3, 0]",The Shadow Catcher
ain't,[],The Shadow Catcher
ordered,"[0, 0, 3, 1, 5, 0, 2, 34, 0, 3, 12, 51, 72, 8, 0, 0, 0, 70, 0, 1, 1, 17, 39, 0, 21, 0]",The Shadow Catcher
faint,"[1, 3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 47, 1, 1, 8, 2, 0, 0]",The Shadow Catcher
not,"[602, 0]",The Shadow Catcher
shouted,"[0, 0, 0, 4, 0, 0, 25, 5, 0, 0, 1, 2, 2, 0, 0, 0, 5, 0]",The Shadow Catcher
barricades,"[0, 1, 0, 0, 15, 12, 0, 18, 0]",The Shadow Catcher
assigned,"[0, 1, 0, 0, 0, 0, 0, 51, 2, 0, 4, 0, 0, 1]",The Shadow Catcher
buck,"[1, 0, 8, 0, 2, 0, 1, 5, 3, 0, 9, 0, 0, 10, 0, 0, 0, 0, 12, 0]",The Shadow Catcher
dressed,"[0, 1, 0, 0, 163, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 46, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",The Shadow Catcher
flew,"[0, 20, 5, 4, 0, 0, 2, 0, 0]",The Shadow Catcher
over,"[0, 22, 0, 6, 1, 163, 0]",The Shadow Catcher
pall,"[0, 0, 11, 1, 2, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
why,"[40, 0]",The Shadow Catcher
missed,"[9, 3, 1, 0, 10, 7, 9, 1, 6, 32, 0, 0, 0]",The Shadow Catcher
whinny,"[0, 0, 0, 0]",The Shadow Catcher
sides,"[14, 0, 5, 19, 62, 61, 1]",The Shadow Catcher
Using,"[66, 1, 0, 13, 0, 0, 7, 0, 0, 6, 0, 0]",The Shadow Catcher
engages,"[2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 80, 0, 3, 0, 0, 5, 0, 0, 1, 5]",The Shadow Catcher
here,"[96, 0, 0, 12]",The Shadow Catcher
started,"[0, 3, 123, 0, 0, 0, 47, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 19, 0, 8, 0, 0, 0]",The Shadow Catcher
glistening,"[1, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0]",The Shadow Catcher
hunched,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
heard,"[0, 102, 0, 0, 4, 0, 0, 5, 22, 3, 15, 0, 24]",The Shadow Catcher
creek,"[0, 0, 1]",The Shadow Catcher
the,[],The Shadow Catcher
Let,"[0, 51, 123, 0, 492, 1, 0, 1, 0, 12, 0, 0, 10, 5, 0]",The Shadow Catcher
line,"[39, 0, 0, 0, 0, 0, 0, 9, 0, 3, 0, 1, 0, 0, 0, 1, 0, 3, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 24, 1, 36, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 2, 2, 0, 26, 7, 1, 0, 0, 6, 0, 74, 0, 7, 2, 0, 0, 0, 0, 0, 9, 0, 5]",The Shadow Catcher
lined,"[0, 24, 1, 9, 0, 6, 3, 0]",The Shadow Catcher
Fort,"[1, 0, 0, 1, 0]",The Shadow Catcher
Missy,"[0, 3, 0, 0, 51, 0]",The Shadow Catcher
feathers,"[0, 0, 0, 1, 0, 8]",The Shadow Catcher
wrote,"[0, 1, 4, 3, 0, 0, 14, 1]",The Shadow Catcher
defiant,"[0, 0]",The Shadow Catcher
return,"[0, 0, 0, 51, 0, 16, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 12, 0, 0, 0, 0, 0, 6, 2, 0, 0, 0, 1, 0, 80, 13, 0, 0, 0, 0, 0, 0, 20, 0, 0, 1, 5, 0, 0, 0]",The Shadow Catcher
Anything,[],The Shadow Catcher
help,"[0, 3, 7, 1, 0, 0, 19, 1, 0, 41, 3, 9]",The Shadow Catcher
bale,"[1, 0, 0, 0]",The Shadow Catcher
see,"[11, 0, 59, 8, 0, 1, 55, 0, 4, 0, 2, 7, 0, 0, 2, 10, 5, 0, 0, 1, 13, 0, 19, 0, 0, 4, 6, 0, 0, 6, 0, 4, 4, 0, 20, 1, 15, 0, 7, 102, 12, 0, 22, 17, 0, 8, 0, 17, 0, 3, 3, 0, 0, 49, 38]",The Shadow Catcher
air,"[0, 0, 0, 0, 0, 5, 0, 2, 0, 13, 0, 0, 1, 24, 0, 10, 2, 0, 0, 2, 26, 2, 2, 0, 0, 0]",The Shadow Catcher
brush,"[0, 0, 9, 0, 0, 0, 0, 3, 1, 0, 0]",The Shadow Catcher
spread,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 38, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 11, 0, 4, 0, 0, 3, 0, 0]",The Shadow Catcher
industrious,"[0, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
Indian,"[0, 0, 0, 6, 0, 0, 0, 0]",The Shadow Catcher
large,"[0, 0, 0, 4, 0, 0, 0, 18, 30, 0, 0, 0, 53, 61, 0, 0, 0]",The Shadow Catcher
year,"[0, 12, 0, 61]",The Shadow Catcher
Next,"[47, 0, 37, 0, 0, 20]",The Shadow Catcher
like,"[88, 15, 0, 2, 0, 21, 0, 176, 1, 5, 17]",The Shadow Catcher
job,"[0, 0, 24, 0, 0, 31, 0, 7, 1, 0, 0, 39, 36, 5]",The Shadow Catcher
hideous,"[0, 0, 1, 1, 0]",The Shadow Catcher
bastard,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",The Shadow Catcher
endless,"[1, 0, 7, 0, 1]",The Shadow Catcher
Those,[],The Shadow Catcher
did,"[0, 113, 163, 22, 3, 0, 1, 1, 5, 6, 25, 6, 46, 0, 0, 0, 0, 0, 9, 0, 18, 84, 3, 0]",The Shadow Catcher
upward,"[0, 0, 307, 4]",The Shadow Catcher
saddles,"[8, 6, 4, 0, 0]",The Shadow Catcher
each,"[0, 81, 0, 0, 0]",The Shadow Catcher
There's,[],The Shadow Catcher
They,[],The Shadow Catcher
him,[],The Shadow Catcher
",",[],The Shadow Catcher
smell,"[37, 6, 59, 0, 2, 6, 23, 2, 40, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 14]",The Shadow Catcher
hero,"[0, 0, 0, 5, 0, 0, 3, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
wars,"[0, 2, 31]",The Shadow Catcher
themselves,[],The Shadow Catcher
pumped,"[0, 1, 2, 2, 0]",The Shadow Catcher
indicated,"[1, 0, 44, 4, 2, 0, 37, 7, 5]",The Shadow Catcher
lay,"[2, 72, 0, 0, 16, 0, 29, 1, 0, 0, 0, 19, 8, 46, 0, 1, 51]",The Shadow Catcher
erect,"[0, 0, 2, 5, 0, 0, 7, 3]",The Shadow Catcher
appeared,"[0, 59, 0, 26, 3]",The Shadow Catcher
largest,"[0, 0, 4, 0, 0, 0, 18, 30, 0, 0, 53, 61, 0, 0, 0]",The Shadow Catcher
worried,"[0, 0, 0, 0, 8, 21, 0, 5, 33, 6, 1, 4]",The Shadow Catcher
great,"[5, 0, 0, 0, 0, 0, 2, 18, 0, 61, 0, 4, 0, 0, 0, 3, 0, 3, 2, 1, 0, 30, 0, 53, 0]",The Shadow Catcher
fluid,"[2, 0, 0, 1, 4, 6, 1]",The Shadow Catcher
