w,vector_uso
regret,"[0, 0, 2, 0, 0]",High Fidelity
imitation,"[0, 0, 0, 0, 0, 6, 0]",High Fidelity
repertory,"[1, 1]",High Fidelity
result,"[5, 0, 1, 8, 16, 10, 0, 0, 0, 6, 6, 32, 25, 20, 27, 0, 8, 27]",High Fidelity
moreover,"[1, 1, 0]",High Fidelity
teacher,"[7, 2]",High Fidelity
struck,"[0, 7, 0, 0, 19, 0, 0, 0, 21, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 9, 0, 80, 0, 1, 6, 20, 0, 0, 0, 3, 0, 1]",High Fidelity
expected,"[10, 59, 9, 0, 15, 2, 22, 6, 0, 0, 6, 20]",High Fidelity
really,"[33, 8, 40, 81, 11, 1, 0, 0]",High Fidelity
exactly,"[13, 0, 115, 0, 0, 0, 4]",High Fidelity
individual,"[7, 0, 28, 14, 10, 24, 4, 4, 19, 0]",High Fidelity
listener,"[1, 0, 0, 0]",High Fidelity
clown's,[],High Fidelity
had,"[123, 51, 113, 3, 4, 4, 0, 1, 0, 1, 0, 2, 51, 17, 7, 80, 6, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]",High Fidelity
insight,"[7, 0, 0, 0, 1, 0, 0]",High Fidelity
alone,"[211, 13, 2, 1, 3, 11, 3, 17, 10, 0, 0, 3, 0, 0]",High Fidelity
under,"[0, 71, 10]",High Fidelity
down,"[20, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 5, 0, 0, 0, 0, 0, 13, 0, 0, 9, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 146, 0, 0, 0, 0, 0]",High Fidelity
are,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 479, 0, 1]",High Fidelity
hilarity,"[0, 0, 0, 0, 0]",High Fidelity
beguiled,"[1, 1, 0, 0, 0, 4, 2, 5, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 3]",High Fidelity
Schnabel,"[0, 0]",High Fidelity
quintets,"[0, 35, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 18, 0]",High Fidelity
possible,"[41, 6]",High Fidelity
sheds,"[6, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4]",High Fidelity
does,"[0, 0, 0, 113, 163, 22, 3, 0, 1, 1, 5, 6, 0, 0, 0, 25, 6, 46, 0, 0, 0, 0, 0, 9, 0, 18, 84, 3, 0]",High Fidelity
sentimentality,"[0, 0, 0, 0, 0, 0]",High Fidelity
informally,"[0, 0, 0]",High Fidelity
violinist,"[0, 0]",High Fidelity
Wolff's,[],High Fidelity
distance,"[16, 0, 0, 9, 0, 43]",High Fidelity
having,"[123, 51, 113, 3, 4, 4, 0, 1, 0, 1, 0, 2, 51, 17, 7, 80, 6, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]",High Fidelity
High,"[0, 61, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0]",High Fidelity
importance,"[11, 0]",High Fidelity
serenade,"[0, 0]",High Fidelity
more,"[0, 0, 271, 7, 0, 0]",High Fidelity
model,"[0, 8, 0, 0, 10, 1, 23, 0, 0, 0, 8, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0]",High Fidelity
Fidelity,"[0, 0]",High Fidelity
living,"[0, 0, 5, 0, 0, 0, 2, 0, 33, 722, 0, 0, 90, 35, 83, 1, 0, 6, 0, 13, 98, 0, 0, 26, 129, 49]",High Fidelity
expect,"[10, 59, 9, 0, 15, 2, 22, 6, 0, 0, 6]",High Fidelity
dated,"[102, 0, 0, 0, 7, 0]",High Fidelity
renditions,"[10, 1, 0, 0]",High Fidelity
series,"[0, 0, 4]",High Fidelity
instrument,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",High Fidelity
shading,"[3, 1, 0, 0, 0, 0]",High Fidelity
contrasts,"[24, 0, 6, 0, 0, 1]",High Fidelity
once,"[0, 53, 0, 0, 0, 0, 0]",High Fidelity
lacked,"[3, 10]",High Fidelity
important,"[14, 32, 4, 0, 0]",High Fidelity
pleasing,"[5, 1, 5]",High Fidelity
written,"[0, 1, 4, 0, 10, 3, 0, 0, 14, 1]",High Fidelity
pupils,"[0, 0, 0, 0, 14]",High Fidelity
still,"[9, 6, 2, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 35, 2, 6, 4, 0, 47, 3, 0, 0, 0, 103, 1, 6, 0, 0, 0, 0, 0, 0, 1, 115, 11]",High Fidelity
Parsifal,[],High Fidelity
Command,"[0, 0, 1, 0, 8, 2, 0, 4, 4, 6, 4, 38, 0]",High Fidelity
details,"[20, 3, 6, 0, 9, 37, 1]",High Fidelity
were,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 1]",High Fidelity
finicky,"[0, 20, 0, 0, 0]",High Fidelity
bow,"[1, 0, 5, 0, 0, 1, 0, 11, 0, 0, 0, 3, 0, 1, 0, 0, 0]",High Fidelity
akin,"[0, 0, 0, 0, 0, 1, 0, 0]",High Fidelity
Curzon,[],High Fidelity
near,"[0, 3, 27, 0, 11, 0, 237, 0, 0, 0, 0, 8, 104, 23, 0, 0, 134, 66, 0, 18, 1]",High Fidelity
amount,"[22, 0, 0, 42, 12, 8, 84, 4, 0, 5]",High Fidelity
serious-minded,"[0, 3]",High Fidelity
react,"[4, 3, 3]",High Fidelity
ten,"[20, 3, 0, 1, 18, 0, 0]",High Fidelity
beefed-up,[0],High Fidelity
symphony,"[0, 0, 0, 2]",High Fidelity
trill,"[4, 1, 0, 0]",High Fidelity
pleasure,"[0, 6, 5, 17]",High Fidelity
one,"[5, 29, 0, 0, 0, 0, 321, 0, 786, 24, 0, 1, 0, 0, 0, 3, 0]",High Fidelity
uniform,"[2, 0, 1, 6]",High Fidelity
milestones,"[0, 0]",High Fidelity
tenfold,"[0, 0, 0]",High Fidelity
chilly,"[0, 0, 0, 0, 0, 0]",High Fidelity
range,"[0, 0, 11, 1, 0, 0, 0, 7, 3, 34, 43, 3, 0, 0, 13, 0, 0, 3, 0, 12, 0, 0, 6, 72, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 17, 1, 0, 21, 0, 4, 2, 4]",High Fidelity
releases,"[16, 4, 7, 0, 0, 3, 0, 7, 1, 22, 0, 2, 37, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 1, 0, 0, 0, 0, 0, 3, 0, 1, 71, 1]",High Fidelity
present,"[44, 51, 2, 11, 0, 3, 3, 2, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 2, 36, 62, 6]",High Fidelity
know,"[0, 1, 5, 0, 0, 2, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 49, 0, 26, 0, 129, 49, 0]",High Fidelity
triumph,"[1, 1, 0, 0, 0, 0, 0, 0, 5, 3]",High Fidelity
distortion,"[0, 1, 0, 1, 0, 0, 0, 0, 1]",High Fidelity
Music,"[16, 0, 1]",High Fidelity
symphonic,"[0, 1]",High Fidelity
behavior,"[13, 0, 0, 0, 2, 0, 0]",High Fidelity
total,"[22, 42, 1, 12, 1, 1, 0, 84, 0, 2, 0, 9, 0, 24, 14, 0, 5, 0]",High Fidelity
texture,"[1, 5]",High Fidelity
successful,[8],High Fidelity
lacking,"[2, 3, 8, 10, 2, 5, 0]",High Fidelity
dimensions,"[2, 5, 10, 1]",High Fidelity
supply,"[0, 0, 0, 3, 16, 16, 1, 9, 2, 1, 1]",High Fidelity
absence,"[0, 12]",High Fidelity
approaches,"[0, 0, 6, 0, 0, 0, 0, 11, 26, 0, 0, 0, 0, 0, 23, 0, 0, 9, 0, 0, 3, 0]",High Fidelity
accompaniment,"[0, 0, 13, 1, 0, 0, 0, 0, 0]",High Fidelity
processing,"[0, 2, 3, 0, 9, 0, 127, 1, 0, 52, 12]",High Fidelity
recording,"[19, 2, 12, 44, 1, 1, 5, 0, 0, 0, 0, 0, 21, 0]",High Fidelity
presence,"[4, 41, 3, 0, 0]",High Fidelity
seems,"[3, 26, 59]",High Fidelity
aurally,[0],High Fidelity
interpretations,"[10, 1, 22, 7, 0, 0]",High Fidelity
eliminates,"[0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0]",High Fidelity
super-high,[],High Fidelity
dual,"[0, 0, 0, 0, 13, 0, 0, 0]",High Fidelity
new,"[1, 5, 12, 4, 38, 4, 36, 0, 3, 0, 92]",High Fidelity
incidental,"[0, 5, 0, 1, 2, 1, 0, 0, 0, 0, 0, 1]",High Fidelity
bursting,"[1, 2, 1, 3, 0, 1, 7, 13, 0, 0]",High Fidelity
impact,"[1, 3, 0, 7, 7, 0, 11, 0, 0, 0]",High Fidelity
very,"[33, 0, 40, 81, 1, 5]",High Fidelity
superlatives,"[3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 29]",High Fidelity
standard,"[10, 8, 0, 36, 1, 0, 13, 2]",High Fidelity
improvements,"[0, 3, 1, 0]",High Fidelity
ideal,"[0, 0, 0, 4, 0, 0, 4, 0]",High Fidelity
enjoyment,"[1, 66, 1]",High Fidelity
also,"[0, 3, 2, 118, 121]",High Fidelity
RCA,[],High Fidelity
stereo,"[0, 0, 0, 0, 0, 0, 0, 0]",High Fidelity
simultaneously,"[5, 0]",High Fidelity
interpretation,"[10, 1, 22, 7, 0, 0]",High Fidelity
markings,"[0, 0, 2, 0, 0, 1, 0, 3, 0, 9, 0, 1, 0, 3, 10, 0, 12, 46, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 0, 0, 8, 0]",High Fidelity
deal,"[0, 0, 0, 0, 21, 2, 1, 12, 0, 0, 0, 18, 1, 10, 6, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 17, 0, 0, 0, 12, 4, 0, 80, 0, 0, 10, 0, 1, 2, 3, 0, 50, 16, 2, 0, 0, 0, 0, 0, 0, 1, 3, 0, 8, 0, 0, 3, 4, 2, 4, 0]",High Fidelity
rehearing,"[0, 0, 0, 0]",High Fidelity
complexity,"[1, 0]",High Fidelity
;,[],High Fidelity
perfectly,"[3, 8, 9, 27]",High Fidelity
striking,"[5, 7, 0, 0, 19, 0, 3, 0, 0, 21, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 1, 9, 2, 3, 0, 80, 0, 6, 0, 1, 20, 0, 0, 4, 3, 0, 1]",High Fidelity
hard,"[0, 25, 0, 0, 17, 0, 0, 18, 7, 7, 0, 5, 2, 0, 0, 0, 33, 0, 0, 0, 0, 2, 0, 0]",High Fidelity
Giselle,[],High Fidelity
beauties,"[0, 0, 0, 0, 1, 0, 3, 0, 0, 7, 0, 0]",High Fidelity
that,[],High Fidelity
would,[],High Fidelity
rustic,"[0, 0, 0, 0, 0, 0, 0]",High Fidelity
work,"[0, 23, 6, 113, 13, 12, 22, 37, 0, 0, 1, 5, 1, 43, 0, 0, 24, 1, 6, 18, 90, 3, 0, 2, 0, 0, 0, 0, 3, 127, 0, 0, 39, 0, 0, 9, 0, 0, 0, 0, 12]",High Fidelity
presents,"[44, 51, 2, 11, 0, 3, 3, 2, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 2, 36, 62, 6]",High Fidelity
Octet,"[0, 0, 0, 0, 13, 12, 0, 0, 0, 0, 0]",High Fidelity
strongly,"[0, 3]",High Fidelity
right,"[2, 1, 4, 0, 0, 0, 0, 3, 0, 4, 3, 0, 0, 8, 0, 0, 84, 0, 134, 0, 10, 0, 0, 0, 0, 3, 9, 0]",High Fidelity
shock,"[0, 0, 0, 0, 0, 6, 0, 0, 23, 3, 1, 3, 1, 0, 0, 0, 0, 0, 2, 2, 1, 7, 0, 0, 0]",High Fidelity
tensionless,[0],High Fidelity
degree,"[0, 14, 0, 22, 37, 11, 12]",High Fidelity
well,"[0, 134, 0, 82, 2, 20, 4, 1, 0, 5, 1]",High Fidelity
tolerable,"[0, 0, 9, 0]",High Fidelity
materials,"[16, 0, 2, 5, 0]",High Fidelity
status,"[19, 17, 1]",High Fidelity
--,[],High Fidelity
wasted,"[0, 0, 0, 3, 1, 6, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 3, 1]",High Fidelity
technical,"[3, 0, 1, 0, 11]",High Fidelity
live,"[5, 0, 0, 2, 4, 0, 722, 0, 16, 0, 0, 90, 83, 12, 1, 0, 6, 0, 0, 0, 26, 129, 49]",High Fidelity
Steinberg,"[0, 0]",High Fidelity
In,"[0, 2, 152, 3, 0, 0, 0, 0, 2255, 1]",High Fidelity
magnificence,"[0, 0, 1, 2, 1, 0, 0, 0]",High Fidelity
earsplitting,"[0, 0, 0, 0]",High Fidelity
although,[],High Fidelity
evening,"[0, 14, 1, 0, 115, 1, 14]",High Fidelity
Aeschbacher's,[],High Fidelity
purported,"[0, 2, 11, 3]",High Fidelity
forms,"[0, 8, 0, 113, 13, 4, 0, 0, 1, 3, 9, 12, 0, 0, 1, 0, 57, 0, 0, 1, 0, 5, 10, 12, 1, 3, 0, 0, 18, 0, 19, 0, 6, 4, 127, 0, 0, 0, 0, 39, 22, 1, 0, 0, 74, 0, 0, 0]",High Fidelity
between,"[0, 83, 0]",High Fidelity
splicing,"[0, 1, 0, 0, 2]",High Fidelity
transfer,"[1, 34, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 2, 0, 0, 0]",High Fidelity
instruments,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",High Fidelity
greatest,"[5, 4, 0, 0, 0, 0, 0, 0, 0, 2, 18, 0, 61, 0, 4, 0, 0, 0, 3, 0, 3, 2, 1, 0, 30, 0, 53, 0]",High Fidelity
pianism,[0],High Fidelity
before,"[0, 14, 17, 123]",High Fidelity
release,"[16, 4, 7, 0, 0, 3, 0, 7, 1, 22, 0, 2, 37, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 1, 0, 0, 0, 0, 0, 3, 0, 1, 71, 1]",High Fidelity
shop,"[0, 8, 7, 0, 0, 1, 0, 1, 0, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",High Fidelity
listened,"[0, 0, 50, 5, 15]",High Fidelity
claims,"[4, 25, 0, 0, 80, 2, 7]",High Fidelity
Menuhin-Amadeus,[],High Fidelity
minimal,"[16, 6]",High Fidelity
greater,"[5, 0, 0, 0, 0, 21, 0, 2, 18, 0, 61, 0, 4, 0, 0, 0, 3, 0, 3, 2, 1, 0, 30, 0, 53, 0]",High Fidelity
pianistic,[0],High Fidelity
clever,"[0, 2, 1, 0, 0, 0, 1]",High Fidelity
Arts,"[0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",High Fidelity
considered,"[11, 0, 0, 4, 3, 0, 13, 10, 24, 0, 0, 20, 80, 7, 65, 102, 1, 17, 31]",High Fidelity
collection,"[5, 1, 0, 0, 0, 0, 4, 0, 0, 3]",High Fidelity
fidelity,"[0, 0]",High Fidelity
engineers',[],High Fidelity
classics,"[1, 1]",High Fidelity
dress,"[0, 0, 1, 0, 163, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 11, 0, 0, 46, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",High Fidelity
contribution,"[17, 0, 47, 5]",High Fidelity
pinched,"[0, 1, 0, 0, 0, 0, 1, 1, 2, 1, 0, 1, 0, 0, 0, 0, 29, 5, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0]",High Fidelity
innovations,"[0, 18, 2, 2, 0, 2, 1, 0, 0, 4, 0, 1, 1]",High Fidelity
we,[],High Fidelity
may,"[0, 0, 2, 0, 167, 0]",High Fidelity
better,"[3, 2, 0, 0, 8, 20, 4, 0, 9, 0, 24, 0, 5, 5, 0, 25, 57, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 8, 23, 1, 36, 0, 84, 0, 0, 134, 0, 82, 5, 115, 7, 0, 0, 13, 8, 2, 8]",High Fidelity
This,[],High Fidelity
records,"[44, 1, 0, 0, 19, 0, 12, 0, 0, 1, 0, 12, 0, 0, 0, 21, 2, 0, 0, 0, 0]",High Fidelity
orchestration,"[0, 0]",High Fidelity
allowed,"[1, 10, 51, 0, 16, 32, 0, 1, 6, 0, 3, 0, 10, 0, 0, 12]",High Fidelity
when,[],High Fidelity
edgy,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",High Fidelity
consciousness,"[0, 5, 0, 6, 0]",High Fidelity
settings,"[0, 8, 0, 0, 0, 2, 5, 4, 12, 2]",High Fidelity
Muck's,[],High Fidelity
twenty-five-year-old,[],High Fidelity
support,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 33, 3, 0, 0, 1, 3, 0, 2, 0, 0, 35, 17, 0, 0, 5, 19, 0, 0, 0, 0, 0, 6, 3, 0, 0, 0, 13, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 162]",High Fidelity
melodramatic,"[0, 0]",High Fidelity
Angel,"[4, 5, 0, 4, 0, 0, 0]",High Fidelity
piece,"[1, 6, 47, 0, 24, 0, 0, 0, 1, 0, 0, 173, 0, 9, 1, 0, 0, 0, 0, 11, 0, 77, 0]",High Fidelity
1961,[],High Fidelity
abridgment,"[0, 0, 0, 0]",High Fidelity
four-sided,"[0, 0]",High Fidelity
Your,[],High Fidelity
with,[],High Fidelity
perspective,"[19, 4, 0, 17]",High Fidelity
Other,"[183, 41, 10]",High Fidelity
tone,"[37, 12, 6, 59, 0, 0, 0, 0, 0, 9, 2, 0, 6, 23, 0, 0, 2, 0, 0, 0, 0, 0, 0, 9, 0, 0, 14, 0, 0]",High Fidelity
Frank,"[0, 7, 0, 0, 0, 0, 1, 25, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",High Fidelity
fine,"[0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0]",High Fidelity
directly,"[129, 0, 12, 10, 12, 0, 0, 1, 0, 16, 16, 3, 0]",High Fidelity
Century,"[0, 1, 23, 11, 13]",High Fidelity
social,"[0, 15, 0, 0]",High Fidelity
aware,"[0, 0, 10, 0]",High Fidelity
penultimate,"[0, 0, 0, 0]",High Fidelity
recent,"[0, 30, 0, 0, 15, 1]",High Fidelity
creation,"[0, 2, 2, 0, 2, 1, 22, 0, 4, 0, 0, 20, 0, 96, 0, 1, 1]",High Fidelity
not,"[602, 0]",High Fidelity
achieved,"[1, 7, 1, 11]",High Fidelity
divertimento,"[0, 0]",High Fidelity
SD,"[0, 0, 0, 0]",High Fidelity
production,"[11, 6, 8, 1]",High Fidelity
dressed,"[0, 1, 0, 0, 163, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 46, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",High Fidelity
piano,"[6, 0, 0, 6, 0, 3]",High Fidelity
sound,"[0, 1, 0, 0, 25, 0, 4, 4, 11, 0, 18, 30, 90, 0, 0, 0, 0, 134, 0, 0, 0, 4, 0]",High Fidelity
truly,"[0, 8, 40, 0, 1, 0, 0]",High Fidelity
Why,"[40, 0]",High Fidelity
Babin,[],High Fidelity
sides,"[14, 0, 5, 19, 62, 61, 1]",High Fidelity
listening,"[0, 0, 50, 5, 8, 15, 6]",High Fidelity
here,"[96, 0, 0, 12]",High Fidelity
About,"[237, 0, 0, 0, 0, 85, 66, 3, 0, 0, 18, 104, 0, 23, 6, 2, 182]",High Fidelity
difference,"[0, 0, 2, 7, 3, 2, 16, 1]",High Fidelity
factors,"[8, 0, 0, 0, 0, 1, 1, 0, 0, 8, 0, 5]",High Fidelity
often,"[47, 0, 0, 1, 0, 111, 3]",High Fidelity
the,[],High Fidelity
Let,"[0, 51, 123, 0, 492, 1, 0, 1, 0, 12, 0, 0, 10, 5, 0]",High Fidelity
Like,"[88, 15, 0, 2, 0, 21, 0, 176, 1, 5, 17]",High Fidelity
word,"[0, 4, 7, 0, 0, 4, 0, 0, 1, 0, 0, 1, 11, 0, 0, 37, 1, 2, 0, 0, 2, 4, 0, 3, 1, 0]",High Fidelity
Viennese,[0],High Fidelity
power,"[81, 0, 6, 10, 12, 0, 0, 0, 58, 16, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0]",High Fidelity
New,"[1, 5, 12, 4, 38, 4, 36, 0, 3, 0, 92]",High Fidelity
return,"[0, 0, 0, 51, 0, 16, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 12, 0, 0, 0, 0, 0, 6, 2, 0, 0, 0, 1, 0, 80, 13, 0, 0, 0, 0, 0, 0, 20, 0, 0, 1, 5, 0, 0, 0]",High Fidelity
Bayreuth,[],High Fidelity
pacing,"[12, 0, 5, 1]",High Fidelity
majority,"[1, 0, 0, 5]",High Fidelity
exact,"[3, 14, 0, 80, 2, 7]",High Fidelity
associated,"[1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0]",High Fidelity
spaciousness,"[0, 0, 0, 0]",High Fidelity
editions,"[0, 0, 7, 1]",High Fidelity
indulgent,"[6, 0, 0]",High Fidelity
re-creation,[0],High Fidelity
listeners,"[1, 0, 0, 0]",High Fidelity
element,"[8, 0, 0, 1, 8, 0]",High Fidelity
quality,"[2, 6, 9, 3, 1, 0, 4, 3, 0, 0, 11, 12]",High Fidelity
engineering,"[0, 2, 4, 1, 2, 0, 16, 0, 0, 0, 0]",High Fidelity
gives,"[51, 113, 11, 3, 0, 0, 0, 0, 1, 0, 0, 2, 0, 32, 12, 38, 0, 3, 6, 4, 19, 17, 0, 19, 13, 6, 3, 0, 10, 50, 6, 1, 1, 1, 7, 0, 1, 13, 0, 36, 0, 6, 492]",High Fidelity
competitors,"[0, 0, 2, 0, 2]",High Fidelity
reissue,"[0, 0, 0]",High Fidelity
firm,"[25, 74, 1, 1, 19, 3, 0, 5, 0, 0, 0, 0, 4, 0, 14, 0, 0, 0, 11, 0, 0]",High Fidelity
provides,"[0, 0, 0, 3, 16, 1, 32, 0, 1, 0, 11, 12]",High Fidelity
Vienna,"[6, 0, 0]",High Fidelity
big-stage,[],High Fidelity
break,"[0, 0, 11, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 2, 3, 3, 0, 1, 1, 4, 0, 0, 0, 47, 0, 3, 0, 7, 3, 0, 1, 0, 0, 0, 1, 0, 1, 7, 0, 0, 13, 0, 0, 0, 0, 1, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 12, 0, 0, 0, 7, 0, 18, 0, 3, 0, 0, 0, 0, 0, 0, 6, 0, 6, 5, 0, 1, 3, 1, 0]",High Fidelity
has,"[123, 51, 113, 3, 0, 4, 4, 0, 1, 0, 1, 0, 2, 51, 0, 17, 7, 80, 6, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]",High Fidelity
continuity,"[0, 4]",High Fidelity
keyboard,[1],High Fidelity
like,"[88, 15, 0, 2, 0, 21, 0, 176, 1, 5, 17]",High Fidelity
Aj,[],High Fidelity
concluded,"[0, 2, 0, 22, 0, 30, 1, 6, 1, 27, 163]",High Fidelity
original,"[0, 0, 4, 9, 14]",High Fidelity
All,"[28, 13, 2, 352, 2, 6, 24]",High Fidelity
Those,[],High Fidelity
complete,"[3, 22, 2, 0, 0, 0, 163, 0, 0, 4, 0, 0, 3, 0, 0, 3, 12, 9, 6, 1, 0, 6, 1, 0, 2, 1, 2]",High Fidelity
did,"[0, 113, 163, 22, 3, 0, 1, 1, 5, 6, 25, 6, 46, 0, 0, 0, 0, 0, 9, 0, 18, 84, 3, 0]",High Fidelity
highs,"[0, 61, 1, 0, 0, 2, 0]",High Fidelity
faithful,"[2, 27, 1, 3]",High Fidelity
vein,"[0, 0, 0, 0, 0]",High Fidelity
each,"[0, 81, 0, 0, 0]",High Fidelity
compliments,"[11, 1, 0, 0, 17]",High Fidelity
Moreover,"[1, 1, 0]",High Fidelity
athletic,"[0, 0, 0]",High Fidelity
overpowered,"[0, 0, 0, 0, 0, 0, 3]",High Fidelity
either,[29],High Fidelity
him,[],High Fidelity
",",[],High Fidelity
$2.98,[],High Fidelity
created,"[4, 16, 113]",High Fidelity
equipment,[27],High Fidelity
bass,"[15, 3, 0, 0, 0, 0, 0]",High Fidelity
basis,"[21, 0, 26, 0, 3, 0, 0, 1]",High Fidelity
invites,"[0, 0, 0, 7, 1, 4, 0, 0, 0, 0, 0]",High Fidelity
Schnabelian,[],High Fidelity
gap,"[3, 0, 11, 0, 11, 0, 0, 0, 13]",High Fidelity
consideration,"[0, 0, 0, 17, 2, 2]",High Fidelity
given,"[51, 113, 11, 3, 0, 0, 0, 0, 1, 0, 0, 2, 0, 32, 2, 41, 12, 38, 0, 3, 6, 1, 4, 19, 17, 0, 0, 2, 13, 6, 3, 0, 0, 10, 50, 6, 1, 2, 1, 1, 7, 1, 0, 13, 0, 36, 0, 6, 492]",High Fidelity
sense,"[37, 6, 0, 0, 0, 0, 0, 0, 0, 40, 3, 0, 1, 0]",High Fidelity
effects,"[5, 3, 16, 0, 0, 2, 0, 6, 0, 14, 6, 3, 14, 27, 0, 8, 27]",High Fidelity
adds,"[22, 3, 0, 0, 1, 1, 0, 0, 2, 0, 18, 4, 9, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 5]",High Fidelity
great,"[5, 0, 0, 0, 0, 0, 2, 18, 0, 61, 0, 4, 0, 0, 0, 3, 0, 3, 2, 1, 0, 30, 0, 53, 0]",High Fidelity
Command's,[],High Fidelity
suave,"[0, 0, 0, 6, 0, 0, 0]",High Fidelity
obviously,"[10, 0, 0, 3, 2, 9, 7]",High Fidelity
non,"[602, 0]",High Fidelity
beautifully,"[3, 0]",High Fidelity
peaky,"[0, 0]",High Fidelity
LP,"[0, 0]",High Fidelity
reproduce,"[0, 0, 0, 0]",High Fidelity
swoops,"[0, 1, 0, 0]",High Fidelity
throughout,"[0, 8, 0]",High Fidelity
makes,"[0, 123, 8, 51, 0, 113, 11, 163, 0, 4, 0, 1, 0, 9, 0, 1, 31, 4, 21, 0, 0, 0, 0, 16, 1, 0, 0, 2, 1, 0, 0, 5, 0, 1, 0, 0, 0, 0, 26, 17, 0, 0, 0, 80, 0, 3, 0, 0, 0, 0, 0, 0, 127, 21, 0, 0, 0, 6, 18, 39, 9, 0, 0, 0, 9, 0, 1, 0, 0, 492]",High Fidelity
most,"[0, 237, 0, 66, 0, 18, 104, 23, 3]",High Fidelity
delicacy,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1]",High Fidelity
than,[],High Fidelity
types,"[0, 0, 12, 16, 0, 35]",High Fidelity
I'm,[],High Fidelity
Adrian,"[0, 0, 0, 0, 0]",High Fidelity
ensemble,"[0, 0, 0, 0]",High Fidelity
say,"[70, 34, 12, 0, 0, 0, 39, 0, 0, 0, 49, 0, 21, 1]",High Fidelity
faithfully,"[0, 0, 0]",High Fidelity
intrudes,"[0, 0, 0, 0, 0, 0, 0, 9]",High Fidelity
easiest,"[0, 0, 0, 0, 0, 6, 3, 4, 0, 0, 0, 47, 0, 1, 16, 5, 1]",High Fidelity
literally,[4],High Fidelity
