w,vector_uso
stood,"[0, 0, 0, 0, 0, 0, 0, 0, 19, 2, 5, 3, 6, 0, 0, 0, 13]",The Valley
Dawn,"[0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",The Valley
Pettigrew's,[],The Valley
intelligence,"[0, 2, 0, 0, 1, 37, 0, 0, 11]",The Valley
comforting,"[0, 0, 2, 3, 0, 1, 12, 0, 0, 1]",The Valley
liquor,"[0, 6, 0, 0, 11, 0, 0, 0, 0]",The Valley
worked,"[0, 1, 23, 13, 18, 127, 0, 0, 0, 0, 0, 0, 5, 1, 0, 1, 0, 0, 22, 90, 0, 3, 12, 37, 12, 2, 43, 6, 39, 6, 113, 0, 0, 3, 0]",The Valley
steps,"[0, 1, 0, 5, 0, 0, 0, 0, 12, 1, 3, 0, 10, 5, 0, 0, 0, 0, 0, 0, 0, 6, 8]",The Valley
she,[],The Valley
cringing,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",The Valley
won't,[],The Valley
no,"[0, 50, 0, 266, 0]",The Valley
landscape,"[0, 7]",The Valley
do,"[1, 0, 3, 0, 0, 0, 9, 18, 0, 0, 84, 0, 5, 0, 0, 1, 6, 22, 0, 6, 25, 0, 0, 1, 163, 0, 0, 3, 113, 46]",The Valley
approached,"[0, 11, 23, 0, 0, 0, 0, 0, 0, 0]",The Valley
palely,"[0, 0, 0]",The Valley
we're,[],The Valley
Nellie,[],The Valley
Lived,"[49, 0, 1, 0, 0, 90, 0, 722, 129, 0, 0, 83, 26, 5, 6, 2]",The Valley
Against,[],The Valley
wind,"[1, 9, 0, 1, 0, 2, 0, 1, 0, 0, 3, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 0, 0, 12, 8, 0, 0, 0]",The Valley
thin,"[2, 0, 3, 20, 2, 0, 0, 1, 0, 0, 0, 14, 0, 2, 3, 0, 5, 0]",The Valley
murmuring,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The Valley
fool,"[0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0]",The Valley
than,[],The Valley
terrible,"[0, 2, 0, 4, 2, 3, 2, 0, 0, 0, 0, 2, 6, 3, 1, 0, 4, 0, 7, 2]",The Valley
or,"[0, 0, 0, 1, 1, 0, 0]",The Valley
how,[],The Valley
came,"[0, 1, 0, 12, 0, 3, 0, 84, 42, 3, 3, 0, 123, 0, 20, 22, 0, 163, 0, 11]",The Valley
carbine,[4],The Valley
room,"[123, 15, 31, 0]",The Valley
shut,"[21, 1, 0, 0, 0, 27, 5]",The Valley
broken,"[0, 0, 0, 3, 0, 0, 1, 0, 0, 3, 1, 0, 1, 90, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 2, 3, 0, 0, 0, 1, 0, 0, 1, 0, 47, 51, 1, 2, 0, 0, 0, 11, 0, 0, 57, 0, 1, 0, 4, 0, 3, 12, 20, 0, 0, 0, 6, 1, 5, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 10, 13, 1, 0, 0, 1, 0, 4, 18, 7, 7, 0, 0]",The Valley
had,"[49, 0, 6, 111, 2, 7, 0, 0, 51, 18, 0, 4, 123, 80, 51, 17, 0, 6, 1, 3, 492, 4, 1, 0, 113, 2, 6]",The Valley
mare,"[0, 0, 0]",The Valley
think,"[65, 14, 0, 0, 0, 0, 0, 12, 0, 37, 10, 12, 2, 31, 15, 5, 0, 0, 0]",The Valley
tears,"[0, 5, 4, 8, 3, 0, 1, 0, 0, 1, 1, 7, 0, 0, 5, 2, 1, 1, 0, 0, 2, 0, 0]",The Valley
to,[],The Valley
knew,"[49, 0, 49, 0, 0, 0, 0, 0, 0, 26, 3, 0, 0, 0, 129, 2, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 8, 5, 0]",The Valley
laid,"[19, 51, 1, 29, 0, 7, 72, 46, 0]",The Valley
'pache,[],The Valley
jacket,"[0, 0, 6, 0, 1]",The Valley
lied,"[8, 16, 0, 1, 0, 0, 2]",The Valley
sky,"[2, 3, 16, 0]",The Valley
confronted,"[62, 36, 0, 0]",The Valley
Now,"[12, 28, 12, 0, 0, 0, 0, 1, 3, 0, 129, 0, 2]",The Valley
ebbing,"[0, 0, 0, 0, 0, 0, 0]",The Valley
many,[94],The Valley
felt,"[49, 8, 0, 1, 0, 0, 40, 55, 0, 37, 49, 0, 0]",The Valley
sworn,"[7, 2, 0, 0, 0, 0, 1, 0, 2, 3, 1, 0, 0, 7, 1, 0, 0, 0]",The Valley
picked,"[18, 0, 11, 8, 0, 0, 5, 0, 0, 9, 0, 0, 0]",The Valley
sunk,"[1, 0, 0, 4, 0, 0, 0, 0, 1, 0, 2, 0, 12, 1, 0, 9, 2, 0, 0]",The Valley
end,"[27, 69, 51, 3, 4, 7, 0, 0, 3, 0, 3, 2, 0, 83, 7, 0, 0, 18]",The Valley
black,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 21, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 13, 2, 31, 0, 0, 0, 0, 0]",The Valley
round,"[3, 85, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 9, 5, 3, 0, 0, 23, 0, 1, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Valley
take,"[6, 2, 0, 6, 13, 0, 21, 5, 1, 0, 1, 0, 0, 7, 1, 3, 0, 18, 1, 1, 0, 5, 0, 0, 9, 0, 2, 0, 0, 4, 0, 1, 54, 7, 20, 6, 123, 22, 0, 0, 80, 10, 3, 5, 0, 17, 5, 5, 9, 3, 16, 20, 10, 492, 2, 0, 5, 14, 0, 7, 16, 4, 6, 24, 0, 113, 0, 11, 4, 3, 1, 1]",The Valley
lame,"[0, 0, 0, 8, 0, 1, 1, 1, 13]",The Valley
beat,"[3, 0, 6, 0, 0, 0, 2, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6, 0, 7, 0, 123, 1, 3, 0, 0, 23, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 27, 0, 0, 0, 0, 0, 0, 8]",The Valley
lips,"[0, 14, 0, 0, 0, 0, 1, 0]",The Valley
night's,[],The Valley
below,"[2, 0, 0, 71, 0, 10, 0, 1, 0]",The Valley
Charlie,[],The Valley
they,[],The Valley
animal,"[0, 1, 1, 0, 1, 2, 1, 7, 0]",The Valley
wood,"[0, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 5]",The Valley
left,"[0, 0, 218, 0, 16, 0, 2, 2, 9, 0, 12, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 20, 0, 1, 0, 0, 6, 41, 32, 0]",The Valley
wall,"[1, 14, 0, 0, 12, 0, 0, 0]",The Valley
day,"[1, 1, 56, 0, 0, 0, 0, 0, 0, 0, 7, 0]",The Valley
burst,"[0, 2, 0, 1, 0, 7, 1, 8, 13, 0, 0, 0, 0, 1, 0, 3, 2]",The Valley
cast,"[0, 3, 0, 0, 13, 0, 6, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 9, 0, 0, 2, 21, 0, 0, 2, 51, 0, 1, 0, 6, 0, 1, 0, 1, 0, 39, 9, 5, 4, 0, 0, 0, 1, 3, 0, 7, 3, 0]",The Valley
reassemble,[0],The Valley
me,"[0, 0, 0]",The Valley
stepped,"[0, 0, 12, 1, 0, 0, 0, 5]",The Valley
spray,"[1, 0, 0, 0, 0, 0, 2]",The Valley
cleared,"[0, 0, 8, 0, 29, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 12, 0, 0, 2, 0, 5, 1, 2, 0, 0, 0, 0, 0, 113, 2, 0]",The Valley
trample,"[0, 1, 0, 0, 0]",The Valley
time,"[0, 1, 1, 0, 0, 0, 3, 0, 188]",The Valley
then,"[177, 228, 0, 0]",The Valley
hard,"[33, 0, 0, 5, 0, 7, 0, 0, 0, 0, 2, 0, 18, 0, 0, 0, 7, 0, 0, 0, 0, 17, 2, 25]",The Valley
love,"[1, 0, 49, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 2, 0, 0, 3, 0, 0, 1, 0, 8, 8, 0]",The Valley
yards,"[5, 5, 0, 10, 0, 0, 0, 3, 0, 5, 5, 0, 0, 0, 4, 0]",The Valley
fine,"[0, 22, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",The Valley
years,"[33, 0, 0, 0, 133, 12, 0, 36, 61, 0, 0]",The Valley
line,"[1, 0, 6, 24, 0, 74, 0, 0, 3, 0, 0, 0, 7, 7, 0, 0, 0, 0, 31, 1, 0, 0, 0, 5, 0, 9, 0, 0, 0, 0, 0, 2, 0, 0, 0, 39, 0, 0, 0, 0, 0, 1, 1, 0, 6, 0, 0, 0, 0, 0, 3, 3, 0, 0, 26, 2, 0, 36, 0, 9, 0, 2, 0, 0, 0, 0, 0, 0]",The Valley
Rittenhouse,"[0, 0]",The Valley
meaning,"[65, 0, 11, 2, 1, 3, 2, 14, 2, 21, 0, 0, 2, 37, 0, 0]",The Valley
hoot,"[0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Valley
provoked,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 29, 0, 2, 0, 1, 0, 0, 7, 0, 0, 1]",The Valley
garden,[12],The Valley
leaping,"[0, 0, 4, 0, 19, 3, 0, 7]",The Valley
fled,"[0, 0, 2]",The Valley
mounted,"[0, 10, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4]",The Valley
shaking,"[0, 1, 0, 4, 0, 0, 0, 4, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 2, 17]",The Valley
saloon,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 12, 0]",The Valley
alone,"[3, 3, 0, 1, 0, 3, 211, 11, 0, 10, 17, 2, 13, 0]",The Valley
just,"[4, 4, 25, 5, 211, 13, 1, 1, 11, 115, 7, 11, 0, 134, 409, 15]",The Valley
spread,"[0, 2, 0, 4, 3, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 6, 11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Valley
wild,"[0, 0, 0, 0, 7, 2, 0, 0, 0, 1, 9, 0, 0, 5, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0]",The Valley
Cabot,"[0, 0, 0, 0]",The Valley
Oh,"[0, 2, 0]",The Valley
over,"[163, 0, 0, 0, 1, 22, 6]",The Valley
arms,"[0, 3, 0, 1, 19, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 2, 18, 0]",The Valley
Roy,[],The Valley
words,"[37, 0, 0, 0, 2, 0, 0, 3, 4, 1, 0, 0, 0, 2, 1, 4, 25, 0, 7, 1, 0, 4, 1, 3, 18, 11, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0]",The Valley
go,"[0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 83, 1, 26, 0, 3, 0, 127, 0, 0, 0, 1, 0, 0, 8, 0, 0, 0, 0, 0, 123, 0, 0, 3, 3, 33, 0, 0, 90, 0, 0, 0, 0, 3, 0, 37, 0, 0, 0, 12, 11, 20, 6, 19, 0, 43, 6, 1, 0, 0, 0, 6, 19, 0, 0, 2, 25, 0, 19, 1, 17, 5, 11]",The Valley
dawn,"[0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",The Valley
stored,"[8, 0, 0, 0, 0, 0, 0]",The Valley
now,"[12, 28, 12, 0, 0, 0, 0, 1, 3, 0, 129, 0, 2]",The Valley
contours,"[0, 39, 13, 0, 0, 3]",The Valley
have,"[49, 0, 6, 111, 2, 7, 0, 0, 51, 18, 0, 4, 123, 80, 51, 17, 0, 6, 0, 1, 0, 3, 492, 4, 1, 0, 113, 2, 6]",The Valley
tricked,"[0, 1, 0, 0, 0, 0, 0, 5]",The Valley
believed,"[65, 10, 0, 31, 7]",The Valley
call,"[6, 0, 0, 3, 0, 0, 12, 2, 31, 0, 9, 1, 4, 0, 0, 0, 0, 1, 7, 0, 8, 10, 4, 0, 0, 0, 0, 0, 0, 25, 11, 0, 5, 0, 0, 0, 2]",The Valley
dirt,"[11, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2]",The Valley
search,"[7, 0, 0, 7, 59, 2, 8, 12, 0]",The Valley
her,[],The Valley
fight,"[0, 4, 0, 2, 7, 8, 5, 5, 0, 0, 0, 5, 7, 3, 0, 10, 0, 0, 11]",The Valley
God,"[0, 4, 0, 0, 59, 2, 0, 1]",The Valley
wonder,"[33, 1, 1, 0, 0, 2, 11, 0]",The Valley
quiet,"[1, 0, 6, 0, 2, 0, 0, 1, 0, 6, 0, 0, 103, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 10, 11]",The Valley
Gap,"[0, 3, 0, 0, 13, 11, 0, 0, 11]",The Valley
all,"[28, 2, 2, 24, 6, 352, 13]",The Valley
desperately,"[2, 0]",The Valley
Just,"[4, 4, 25, 5, 211, 13, 1, 1, 11, 115, 7, 11, 0, 134, 409, 15]",The Valley
strong,"[33, 0, 11, 3, 1, 3, 0, 0, 0, 14, 11, 25, 0]",The Valley
groped,"[0, 0]",The Valley
closed,"[21, 0, 0, 0, 0, 27, 0, 2, 0, 0, 2, 5, 0]",The Valley
tongue,"[2, 1, 0, 0, 5, 0, 0]",The Valley
First,"[0, 0, 0, 20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 169, 20, 0, 1, 19, 4, 0, 0, 0]",The Valley
my,[],The Valley
vain,"[0, 0, 0, 1, 0, 2, 0, 0, 2, 0, 0]",The Valley
bring,"[127, 0, 80, 0, 23, 1, 1, 9, 0, 0, 0, 1, 18, 32, 4, 1, 123]",The Valley
didn't,[],The Valley
catch,"[0, 0, 12, 0, 17, 5, 3, 2, 0, 4, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 123, 102, 0, 3, 0, 18, 0, 2, 0, 0, 2]",The Valley
slipped,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0]",The Valley
fences,"[14, 3, 4, 0, 12, 0, 1, 0, 0]",The Valley
ago,"[39, 0]",The Valley
swept,"[3, 0, 9, 0, 6, 0, 4, 6, 5, 0, 1, 0, 0, 0, 0]",The Valley
loved,"[0, 49, 0, 0, 0, 0, 4, 0, 3, 0, 0, 5, 129, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 8, 0]",The Valley
grow,"[2, 10, 0, 12, 1, 7, 0, 48, 12, 37, 3, 16, 0, 0, 123]",The Valley
patted,"[0, 1, 0]",The Valley
nice,"[1, 0, 0, 1, 11, 0, 0, 4, 0, 1]",The Valley
stallion,"[0, 14]",The Valley
embrace,"[1, 5, 1, 8, 0, 0, 0, 0, 2, 0, 0, 0]",The Valley
framed,"[0, 1, 0, 0, 1, 51, 0, 5, 4, 3, 0, 0, 0, 0]",The Valley
though,[56],The Valley
sighed,"[0, 2]",The Valley
rump,"[1, 0, 1, 7, 0, 38, 1, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 13, 3, 0, 4, 0, 0, 235, 0, 3, 0, 0, 0, 0]",The Valley
north,"[0, 17, 0, 0, 0, 5, 0, 0, 0, 0, 9, 12]",The Valley
takin,"[0, 0, 0]",The Valley
hugged,"[0, 5, 2, 1]",The Valley
ground,"[59, 0, 3, 0, 0, 26, 24, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 21, 1, 0, 16, 0, 0, 2, 0, 0, 3, 32, 0, 0, 4, 0, 0, 0, 30, 8, 3, 0, 0, 2]",The Valley
every,[49],The Valley
Gavin's,[],The Valley
through,"[125, 32, 0, 0]",The Valley
greeted,"[0, 0, 5]",The Valley
That's,[],The Valley
man,"[0, 8, 0, 96, 0, 4, 7, 0, 0, 11, 0, 1, 0, 49, 0, 173, 0, 0, 0, 0, 6, 11]",The Valley
forward,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 9, 0, 0, 9, 14, 0]",The Valley
flushed,"[0, 1, 0, 14, 0, 1, 1, 0, 0, 0, 4, 115, 0, 0, 0, 1, 10]",The Valley
air,"[0, 0, 24, 2, 0, 0, 0, 10, 0, 2, 13, 0, 0, 2, 0, 0, 0, 2, 0, 1, 0, 0, 5, 0, 26, 2]",The Valley
rally,"[0, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 1, 0, 0, 1, 0]",The Valley
poker,"[0, 0, 0, 0, 0]",The Valley
eyes,"[0, 0, 15, 70, 0, 23, 0, 11, 20]",The Valley
working,"[0, 1, 23, 13, 18, 127, 0, 0, 0, 0, 0, 0, 5, 1, 1, 0, 1, 0, 0, 22, 90, 0, 0, 3, 12, 37, 12, 2, 2, 43, 6, 9, 39, 17, 6, 0, 113, 0, 0, 3, 0]",The Valley
cheek,"[0, 0, 0, 0, 0, 5, 62, 3]",The Valley
body,"[0, 0, 0, 0, 1, 50, 3, 0, 0, 2, 0]",The Valley
hoofs,"[8, 0, 0, 0]",The Valley
beckoned,"[2, 0]",The Valley
it,"[0, 0]",The Valley
veranda,"[3, 0, 0]",The Valley
valley,"[0, 11]",The Valley
Clayton's,[],The Valley
dry,"[0, 12, 0, 0, 0, 0, 0, 0]",The Valley
Gavin,[],The Valley
choked,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 90, 0, 0, 0, 0, 11, 12, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0]",The Valley
Pettigrew,[],The Valley
muttering,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",The Valley
thinkin,[],The Valley
behind,"[1, 0, 0, 1, 7, 38, 1, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 13, 3, 0, 4, 0, 5, 235, 0, 0, 3, 0, 0, 0, 0]",The Valley
measured,"[0, 0, 4, 1, 0, 1, 17, 0, 3, 1, 6, 0, 0, 0, 1, 8, 0]",The Valley
Two,"[158, 0, 0, 0, 26]",The Valley
California,"[3, 0, 0, 0]",The Valley
yet,"[1, 3, 0, 1, 0, 115, 0, 47, 0, 35, 0, 0, 103, 0, 0, 0, 0, 6, 0]",The Valley
raised,"[0, 48, 1, 0, 0, 0, 0, 14, 2, 12, 0, 0, 1, 0, 2, 3, 0, 0, 1, 0, 0, 0, 29, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 16, 7, 0, 0, 0, 3, 2, 0, 8, 1]",The Valley
white,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 1, 0]",The Valley
being,"[2, 3, 0, 11, 0, 1, 722, 0, 12, 21, 100, 20, 0, 26, 6, 6]",The Valley
wife,"[34, 0]",The Valley
baggy,"[2, 0, 0]",The Valley
swung,"[0, 9, 4, 0, 0, 0, 1, 0]",The Valley
gold,"[0, 1, 0, 0, 0, 0, 3, 0]",The Valley
jerked,"[1, 1, 0, 0, 0, 2]",The Valley
guilt,"[1, 6, 0, 0, 0]",The Valley
feeling,"[49, 3, 40, 0, 55, 0, 6, 8, 11, 37, 6, 23, 14, 0, 0, 4, 0, 0, 2, 59, 6, 6]",The Valley
hot,"[1, 0, 0, 12, 0, 26]",The Valley
when,[],The Valley
wiped,"[3, 0]",The Valley
remember,"[65, 0, 1, 0, 0, 1, 0, 0, 0, 15, 5]",The Valley
easy,"[3, 0, 0, 0, 21, 6, 0, 0, 1, 0, 1, 0, 20, 47, 5, 16, 0, 0, 4, 0, 5]",The Valley
knot,"[0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Valley
nor,[],The Valley
primeval,"[0, 2, 0, 0, 0]",The Valley
Ahead,"[0, 0, 123, 1, 0, 0, 9, 0, 0, 0, 0, 9, 14]",The Valley
sank,"[9, 2, 1, 0, 4, 2, 0, 0, 12, 1, 0, 0, 0, 0]",The Valley
brother's,[],The Valley
with,[],The Valley
trees,"[0, 0, 12, 0, 1, 17]",The Valley
treats,"[0, 6, 1, 0, 1, 8, 1, 10, 12, 4, 0, 0, 20, 0]",The Valley
flung,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Valley
he,"[0, 1039, 486, 2]",The Valley
own,"[0, 492, 4, 111]",The Valley
one,"[3, 0, 0, 29, 24, 0, 0, 0, 5, 0, 0, 0, 0, 321, 1, 786, 0]",The Valley
--,[],The Valley
You,[],The Valley
cinches,"[2, 0, 1, 0, 0, 0, 0, 2, 0, 0]",The Valley
trail,"[3, 0, 0, 7, 1, 1, 3, 0, 4, 25, 0, 0, 0, 1, 20, 0, 0]",The Valley
one's,[],The Valley
ridge,"[0, 0, 3, 0]",The Valley
Splendide,[],The Valley
Tom,"[0, 0, 0, 0, 0, 6, 0]",The Valley
feel,"[49, 8, 14, 23, 2, 59, 0, 40, 6, 55, 37, 6, 0, 0]",The Valley
lined,"[6, 24, 0, 0, 9, 1, 3, 0]",The Valley
side,"[5, 19, 1, 62, 0, 61, 14]",The Valley
mean,"[10, 65, 1, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 2, 2, 5, 3]",The Valley
way,"[27, 2, 8, 0, 0, 8, 123, 6, 9, 0, 3, 15, 31]",The Valley
ridden,"[0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 0, 9, 0, 2, 0, 0, 0, 11, 1, 0]",The Valley
manes,"[0, 0, 173, 0]",The Valley
began,"[0, 0, 0, 0, 0, 0, 19, 8, 123]",The Valley
moon's,[],The Valley
water,"[0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0]",The Valley
snow,"[0, 6, 0, 0, 0, 0, 1, 13, 0, 0, 0, 0, 1, 0, 0]",The Valley
horse,"[0, 0, 3, 0, 0, 12, 0, 2, 0]",The Valley
tried,"[9, 22, 7, 0, 3, 0, 6, 0, 0, 0, 0, 1, 12, 1, 1, 2, 21, 7, 18, 0, 15, 4, 8]",The Valley
gray,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 0]",The Valley
not,"[602, 0]",The Valley
post,"[1, 43, 10, 2, 0, 19, 0, 9, 16, 0, 0, 0, 0, 72, 14, 1, 0, 0, 7, 1, 0, 0, 0, 6]",The Valley
inert,"[0, 0, 1, 0, 0, 3]",The Valley
reins,"[8, 1, 0, 0, 5]",The Valley
stuck,"[1, 6, 3, 0, 1, 0, 16, 0, 0, 0, 1, 0, 1, 0, 0, 123, 0, 0, 23, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0]",The Valley
new,"[0, 0, 38, 1, 5, 36, 3, 12, 92, 4, 4]",The Valley
again,"[0, 74, 0, 0]",The Valley
in,"[0, 152, 2, 0, 3, 0, 1, 2255, 0, 0]",The Valley
that,[],The Valley
Thirty-six,"[0, 0, 1]",The Valley
kill,"[0, 4, 146, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0]",The Valley
slightly,"[12, 0, 19, 0, 0]",The Valley
you,[],The Valley
Jack,"[0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",The Valley
swooped,"[0, 0, 0]",The Valley
this,[],The Valley
can't,[],The Valley
;,[],The Valley
To,[],The Valley
he's,[],The Valley
yard,"[5, 5, 0, 10, 0, 0, 0, 3, 0, 5, 5, 0, 0, 0, 4, 0]",The Valley
goin,[],The Valley
crazy,"[0, 0, 0, 9, 0, 3, 0, 0, 10, 0, 8, 0, 0, 1, 0, 0, 0, 0]",The Valley
streamed,"[1, 0, 0, 5, 0, 0, 0, 0, 0]",The Valley
chair,"[0, 14, 0, 0, 0, 4, 8, 0, 20, 0, 0]",The Valley
There's,[],The Valley
bumping,"[1, 2, 0, 55, 13, 3, 0, 14, 0, 17, 0]",The Valley
ambushed,"[0, 0, 0, 0, 0, 0, 0, 0]",The Valley
shadowed,"[0, 0, 0, 1, 0, 3, 0, 0, 0]",The Valley
shelter,"[3, 6, 0]",The Valley
wan,"[3, 0, 7, 0, 0, 0]",The Valley
crying,"[0, 0, 4, 2, 0, 0, 13, 1, 3, 0, 2, 0, 0, 0, 1, 0, 0, 3, 4, 0, 0, 0, 25, 0, 0, 0, 2, 5, 0, 0, 0, 0]",The Valley
Cabot's,[],The Valley
throat,"[6, 0]",The Valley
Start,"[0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 123, 0, 47, 0, 0, 4, 0, 0, 90, 169, 0, 0, 20, 0, 1, 1, 0, 19, 0, 8, 0, 0, 0, 0, 0, 0, 0]",The Valley
whipped,"[1, 0, 0, 6, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",The Valley
corridor,[0],The Valley
",",[],The Valley
pines,"[0, 0, 0, 4, 9, 0, 0, 4, 0, 0, 0]",The Valley
it's,[],The Valley
two,"[158, 0, 0, 0, 26]",The Valley
before,"[0, 14, 17, 123]",The Valley
thing,"[53, 0, 29]",The Valley
only,"[3, 0, 3, 1, 25, 0, 3, 211, 0, 17, 115, 11, 13, 4, 409]",The Valley
quivering,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 7, 0, 23, 0, 1, 0]",The Valley
waked,"[1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 2, 5, 0]",The Valley
huskily,"[0, 3]",The Valley
fearfully,[0],The Valley
lifted,"[10, 0, 1, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 1, 7, 1, 0, 0, 0, 0, 12, 0, 0, 12]",The Valley
death,"[69, 51, 4, 0, 4, 0, 83, 4, 0]",The Valley
did,"[3, 0, 0, 9, 18, 0, 84, 0, 5, 0, 1, 6, 22, 0, 6, 25, 0, 1, 163, 0, 0, 3, 113, 46]",The Valley
cloying,"[0, 0, 0, 0, 0, 0, 0]",The Valley
powerless,[0],The Valley
Lester's,[],The Valley
these,[],The Valley
They,[],The Valley
circle,"[3, 0, 0, 4, 10, 0, 0, 0, 3, 0, 12, 3, 0, 0, 0, 0, 0, 0, 46, 0]",The Valley
so,"[177, 0, 0, 17, 3, 0, 22, 0, 0, 228, 0, 12]",The Valley
high,"[0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 61, 0, 0, 0, 2]",The Valley
his,[],The Valley
finger,"[8, 0, 0, 0, 37, 1]",The Valley
they'd,[],The Valley
