w,vector_uso
started,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 123, 0, 47, 0, 4, 0, 90, 0, 0, 0, 19, 0, 8, 0, 0, 0, 0, 0]",Chicago Daily Tribune
bookings,"[1, 17, 0, 12, 0, 3]",Chicago Daily Tribune
days,"[1, 133, 56, 1, 0, 0, 0, 0, 0, 0, 36, 0, 7, 0]",Chicago Daily Tribune
Sundays,"[0, 0, 10, 0, 0, 1]",Chicago Daily Tribune
Abstractions,"[0, 0, 0, 0, 2, 0]",Chicago Daily Tribune
Perhaps,"[18, 13, 0, 13, 0, 0]",Chicago Daily Tribune
What's,[],Chicago Daily Tribune
about,"[237, 6, 2, 85, 0, 18, 0, 23, 66, 0, 104, 0, 3, 182, 0, 0, 0]",Chicago Daily Tribune
soprano,"[1, 0]",Chicago Daily Tribune
pay,"[0, 19, 51, 3, 5, 0, 0, 6, 0, 0, 6, 5, 0, 1]",Chicago Daily Tribune
precisely,"[0, 0, 4, 13, 0, 0, 115]",Chicago Daily Tribune
splendor,"[0, 0, 1, 1, 0, 0, 0, 0, 2]",Chicago Daily Tribune
be,"[6, 0, 3, 11, 0, 1, 722, 0, 12, 21, 0, 0, 0, 6, 4, 26]",Chicago Daily Tribune
Hall,"[0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0]",Chicago Daily Tribune
short,"[0, 0, 1, 8, 0, 20, 0, 2, 0, 0, 99, 6, 2, 47, 0, 0, 0, 0, 0, 28, 4, 0, 27, 0]",Chicago Daily Tribune
absurdity,"[0, 0, 0, 0, 1, 0]",Chicago Daily Tribune
appropriately,"[0, 0, 0, 0, 0]",Chicago Daily Tribune
sporting,"[0, 0, 0, 0, 4, 0, 0, 0, 0, 18, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Chicago Daily Tribune
magnificently,"[0, 1, 0, 0, 0, 0]",Chicago Daily Tribune
romantic,"[0, 0, 0, 0, 0, 3, 0]",Chicago Daily Tribune
24,"[0, 1, 0, 0, 4]",Chicago Daily Tribune
along,"[839, 37]",Chicago Daily Tribune
orchestra's,[],Chicago Daily Tribune
mistake,"[4, 0, 0, 0, 6, 3, 0, 2]",Chicago Daily Tribune
atrociously,"[1, 0, 0, 0, 2, 0, 0]",Chicago Daily Tribune
facetiously,"[0, 0, 0]",Chicago Daily Tribune
classic,"[0, 0, 0, 0, 1, 0, 3]",Chicago Daily Tribune
starting,"[0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 123, 0, 47, 0, 4, 0, 90, 0, 0, 0, 19, 0, 8, 0, 0, 0, 0, 0]",Chicago Daily Tribune
Leningrad-Kirov,[],Chicago Daily Tribune
let,"[10, 492, 0, 5, 0, 0, 1, 1, 0, 0, 0, 51, 0, 12, 123]",Chicago Daily Tribune
Evelyn,[],Chicago Daily Tribune
until,[],Chicago Daily Tribune
marvelous,"[6, 0, 6, 1, 1, 1, 3, 1, 1, 1, 12, 1, 4]",Chicago Daily Tribune
farce,"[0, 0, 0, 0, 5]",Chicago Daily Tribune
irresponsible,[2],Chicago Daily Tribune
pageant,"[0, 1]",Chicago Daily Tribune
butlers,"[0, 0, 0, 0]",Chicago Daily Tribune
such,[107],Chicago Daily Tribune
recitals,"[0, 0, 0, 0, 22]",Chicago Daily Tribune
voices,"[0, 47, 0, 0, 2, 30, 0, 1, 0, 0, 25, 0, 0, 0]",Chicago Daily Tribune
Wieland,"[0, 0, 0]",Chicago Daily Tribune
settle,"[0, 1, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 1, 0, 2, 20, 0, 6, 0, 0, 0, 1, 0, 2, 4, 0]",Chicago Daily Tribune
17,"[0, 0, 8, 5]",Chicago Daily Tribune
stained-glass,[],Chicago Daily Tribune
know,"[49, 0, 49, 0, 0, 0, 0, 0, 0, 26, 3, 0, 0, 0, 129, 2, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 8, 5, 0]",Chicago Daily Tribune
chivalry,"[0, 0, 0, 0]",Chicago Daily Tribune
chivalrous,"[0, 0, 0]",Chicago Daily Tribune
finds,"[0, 0, 0, 0, 3, 55, 0, 7, 0, 0, 2, 4, 8, 3, 37, 14, 123, 8, 7, 102, 1, 0, 17, 0, 2, 1, 0, 1, 5, 1]",Chicago Daily Tribune
does,"[3, 0, 0, 0, 9, 18, 0, 0, 84, 0, 0, 5, 0, 1, 6, 0, 22, 0, 6, 25, 0, 1, 163, 0, 0, 0, 3, 113, 46]",Chicago Daily Tribune
serious,"[9, 0, 4, 6, 0, 8, 2, 0, 134]",Chicago Daily Tribune
brigadier,"[0, 0]",Chicago Daily Tribune
spectacle,[3],Chicago Daily Tribune
entirely,"[3, 28, 2, 3, 2, 24, 211, 6, 17, 352, 13]",Chicago Daily Tribune
considerably,"[0, 5, 82]",Chicago Daily Tribune
spacious,"[16, 3, 0, 0]",Chicago Daily Tribune
armor,"[0, 1]",Chicago Daily Tribune
Grace,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 6, 0]",Chicago Daily Tribune
give,"[13, 13, 3, 36, 4, 38, 0, 3, 0, 1, 0, 1, 0, 3, 0, 10, 1, 7, 1, 51, 6, 0, 17, 6, 0, 2, 0, 12, 0, 1, 19, 492, 0, 0, 0, 19, 32, 0, 6, 6, 113, 50, 11]",Chicago Daily Tribune
birds,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]",Chicago Daily Tribune
too,"[0, 0, 2, 121, 118, 3, 1, 0]",Chicago Daily Tribune
seeing,"[0, 12, 0, 49, 8, 17, 3, 0, 0, 55, 0, 0, 11, 2, 6, 4, 0, 5, 38, 4, 0, 1, 4, 0, 3, 0, 0, 13, 0, 1, 8, 0, 0, 7, 10, 0, 102, 7, 1, 0, 13, 0, 0, 0, 22, 20, 2, 0, 0, 0, 0, 17, 15, 6, 19, 59, 4, 0, 0, 0]",Chicago Daily Tribune
mysterious,"[0, 15, 0, 4, 0, 0, 3, 19, 0, 2, 0]",Chicago Daily Tribune
willing,"[218, 0, 32, 9, 0, 0, 0]",Chicago Daily Tribune
Hurok,"[0, 0, 1]",Chicago Daily Tribune
missed,"[9, 10, 1, 0, 1, 3, 6, 0, 0, 0, 7, 32, 9]",Chicago Daily Tribune
wearisome,"[5, 0, 1, 0, 0, 0, 0, 0, 1]",Chicago Daily Tribune
expensive,[5],Chicago Daily Tribune
goes,"[0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 83, 1, 26, 0, 3, 0, 127, 0, 0, 0, 1, 0, 0, 8, 0, 0, 0, 0, 0, 123, 0, 0, 3, 3, 33, 0, 0, 90, 0, 0, 0, 0, 3, 0, 37, 0, 0, 0, 12, 11, 20, 6, 19, 0, 43, 6, 1, 0, 0, 0, 6, 19, 0, 0, 2, 25, 0, 19, 1, 17, 5, 11]",Chicago Daily Tribune
countless,"[0, 0, 1, 2, 0, 0, 0, 2, 0, 0, 0]",Chicago Daily Tribune
response,"[1, 1, 25, 8, 28]",Chicago Daily Tribune
spaciousness,"[0, 0, 0, 0]",Chicago Daily Tribune
played,"[23, 1, 0, 0, 0, 18, 6, 0, 127, 0, 3, 0, 0, 0, 0, 22, 0, 0, 43, 4, 0, 0, 19, 0, 4]",Chicago Daily Tribune
but,"[25, 211, 115, 11, 409]",Chicago Daily Tribune
textures,"[1, 5]",Chicago Daily Tribune
budge,"[0, 1, 0, 7, 0, 0, 2]",Chicago Daily Tribune
pheasants,[0],Chicago Daily Tribune
Concerto,[0],Chicago Daily Tribune
castle,"[0, 0, 0, 0]",Chicago Daily Tribune
develops,"[10, 12, 13, 0, 0, 0, 0, 12, 3, 0, 0, 1, 123, 0, 0, 3, 0, 7, 0, 1, 16, 0, 0]",Chicago Daily Tribune
called,"[6, 0, 0, 12, 2, 31, 0, 9, 1, 4, 0, 1, 8, 0, 4, 10, 0, 0, 0, 25, 11, 0, 5, 0, 0, 2]",Chicago Daily Tribune
dungeon,"[0, 35, 0]",Chicago Daily Tribune
eloquent,"[0, 0, 0, 0, 1, 1]",Chicago Daily Tribune
bookers,"[0, 0]",Chicago Daily Tribune
Mr.,"[4, 70, 0]",Chicago Daily Tribune
Hindemith's,[],Chicago Daily Tribune
reach,"[1, 0, 1, 0, 1, 7, 11, 0, 0, 21, 0, 0, 1, 0, 1, 51, 1, 4, 12, 5, 0, 5, 0, 21, 3, 50, 11, 113, 1, 0, 0]",Chicago Daily Tribune
satire,"[1, 4, 0, 0]",Chicago Daily Tribune
rhythms,"[3, 3, 23, 0, 0, 0, 0, 0, 0, 5, 0]",Chicago Daily Tribune
on,"[839, 37]",Chicago Daily Tribune
It,"[0, 0]",Chicago Daily Tribune
spreads,"[0, 2, 0, 4, 3, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 6, 11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Chicago Daily Tribune
age,"[33, 0, 2, 0, 0, 0, 0, 133, 0, 0, 0]",Chicago Daily Tribune
abbreviated,"[6, 10, 0, 20, 1, 0, 0, 1, 5, 0, 0]",Chicago Daily Tribune
dance,"[0, 10, 0, 0, 0, 9]",Chicago Daily Tribune
for,[],Chicago Daily Tribune
sorcery,"[0, 0, 0, 0]",Chicago Daily Tribune
comedie,[],Chicago Daily Tribune
provide,"[1, 0, 0, 16, 0, 32, 0, 1, 0, 3, 11, 12]",Chicago Daily Tribune
favor,"[3, 7, 0, 5, 0, 0]",Chicago Daily Tribune
subtleties,"[0, 0, 0, 0, 0, 0]",Chicago Daily Tribune
word,"[37, 0, 0, 0, 0, 3, 4, 1, 0, 0, 2, 1, 4, 7, 0, 4, 1, 11, 0, 0, 2, 1, 0, 0, 0, 0]",Chicago Daily Tribune
studiously,[1],Chicago Daily Tribune
seen,"[0, 12, 0, 49, 8, 17, 3, 0, 0, 55, 0, 0, 11, 2, 6, 4, 0, 5, 38, 4, 1, 4, 0, 3, 0, 0, 13, 1, 8, 0, 7, 10, 0, 102, 7, 1, 0, 0, 0, 22, 20, 2, 0, 0, 0, 0, 17, 15, 6, 19, 59, 4, 0, 0, 0]",Chicago Daily Tribune
Symphony,"[2, 0, 0, 0]",Chicago Daily Tribune
McNear,[],Chicago Daily Tribune
a,"[0, 0, 0, 0, 0, 0, 0, 2793, 0, 0, 147, 0, 0]",Chicago Daily Tribune
vitality,"[0, 0, 0, 0, 7, 0, 2, 0]",Chicago Daily Tribune
ahead,"[0, 0, 123, 1, 0, 0, 9, 0, 0, 0, 0, 9, 14]",Chicago Daily Tribune
staged,"[0, 36, 2, 6, 1, 0, 0, 8, 0, 0, 11, 10, 0, 7, 0, 0, 0, 2, 0]",Chicago Daily Tribune
could,[],Chicago Daily Tribune
modern,"[25, 0, 0, 0, 36, 0, 0, 0, 4, 0, 4]",Chicago Daily Tribune
Milstein,[],Chicago Daily Tribune
flounders,"[0, 0]",Chicago Daily Tribune
Nov.,[],Chicago Daily Tribune
developed,"[10, 12, 13, 0, 0, 0, 0, 12, 3, 0, 18, 0, 1, 123, 0, 0, 3, 0, 7, 0, 0, 1, 16, 0, 0]",Chicago Daily Tribune
modest,"[3, 67, 4, 0, 20, 4, 1, 0, 0, 3, 0]",Chicago Daily Tribune
here,"[0, 96, 0, 12]",Chicago Daily Tribune
able,"[0, 7, 29]",Chicago Daily Tribune
Arts,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0]",Chicago Daily Tribune
off,"[0, 2, 0, 1, 21, 0, 0, 9, 1, 40, 54, 102, 7]",Chicago Daily Tribune
of,[],Chicago Daily Tribune
said,"[1, 0, 12, 39, 21, 0, 70, 0, 34, 0, 0, 0, 49, 0, 0, 316, 0]",Chicago Daily Tribune
qualities,"[12, 3, 9, 0, 2, 6, 0, 0]",Chicago Daily Tribune
But,"[25, 211, 115, 11, 409]",Chicago Daily Tribune
takes,"[6, 2, 0, 6, 13, 0, 21, 5, 1, 0, 1, 0, 0, 7, 1, 3, 0, 18, 1, 1, 0, 5, 0, 0, 9, 0, 2, 0, 0, 4, 0, 1, 54, 7, 20, 6, 123, 22, 0, 0, 80, 10, 3, 5, 0, 17, 5, 5, 9, 3, 16, 20, 10, 492, 2, 0, 5, 14, 0, 7, 16, 4, 6, 24, 0, 113, 0, 11, 4, 3, 1, 1]",Chicago Daily Tribune
Russian,[4],Chicago Daily Tribune
More,"[271, 7, 0, 0, 0, 0]",Chicago Daily Tribune
spoken,"[6, 4, 0, 14, 26, 2, 0, 14]",Chicago Daily Tribune
persuaded,"[9, 1, 0]",Chicago Daily Tribune
exhibited,"[36, 2, 2, 0, 3, 1, 44, 6, 3]",Chicago Daily Tribune
won't,[],Chicago Daily Tribune
miracle,[2],Chicago Daily Tribune
no,"[0, 50, 0, 266, 0]",Chicago Daily Tribune
Yuri,[],Chicago Daily Tribune
do,"[1, 0, 3, 0, 0, 0, 9, 18, 0, 0, 84, 0, 5, 0, 0, 1, 6, 22, 0, 6, 25, 0, 0, 1, 163, 0, 0, 3, 113, 46]",Chicago Daily Tribune
5,"[0, 18, 0, 0, 0, 0, 35, 0, 0, 0, 1, 7, 0]",Chicago Daily Tribune
rustic,"[0, 0, 0, 0, 0, 0, 0]",Chicago Daily Tribune
ridiculous,"[4, 0, 0, 3, 1, 0, 0, 0, 3, 0, 0, 0]",Chicago Daily Tribune
soberly,"[0, 1, 0]",Chicago Daily Tribune
July,[1],Chicago Daily Tribune
surrounded,"[0, 14, 1, 0, 0, 12, 3, 0, 12, 1, 0, 0, 0, 0, 0, 0]",Chicago Daily Tribune
Directed,"[6, 73, 0, 0, 0, 10, 0, 2, 0, 4, 4, 80, 3, 0, 72, 16, 20, 0, 5, 0, 4, 0, 37, 7, 0, 0, 1]",Chicago Daily Tribune
sometimes,[18],Chicago Daily Tribune
Sunday,"[0, 0, 10, 0, 0, 1]",Chicago Daily Tribune
straight,"[0, 12, 4, 0, 0, 1, 24, 0, 16, 10, 1, 0, 0, 8, 16, 0, 0]",Chicago Daily Tribune
than,[],Chicago Daily Tribune
notified,"[0, 0, 0, 0, 1, 0]",Chicago Daily Tribune
or,"[0, 0, 0, 1, 1, 0, 0]",Chicago Daily Tribune
how,[],Chicago Daily Tribune
26,"[0, 0, 0, 0]",Chicago Daily Tribune
transluscent,[],Chicago Daily Tribune
seventeenth-century,[],Chicago Daily Tribune
had,"[49, 0, 6, 111, 2, 7, 0, 0, 51, 18, 0, 4, 123, 80, 51, 17, 0, 6, 1, 3, 492, 4, 1, 0, 113, 2, 6]",Chicago Daily Tribune
firmly,"[5, 33, 0, 11, 1, 0]",Chicago Daily Tribune
think,"[65, 14, 0, 0, 0, 0, 0, 12, 0, 37, 10, 12, 2, 31, 15, 5, 0, 0, 0]",Chicago Daily Tribune
Byronic,[],Chicago Daily Tribune
p.m.,"[0, 2, 2]",Chicago Daily Tribune
to,[],Chicago Daily Tribune
bridges,"[0, 0, 0, 5, 0, 3, 0, 0, 1]",Chicago Daily Tribune
abetted,[0],Chicago Daily Tribune
calendar,[0],Chicago Daily Tribune
Corporation,"[0, 4, 0, 0, 0, 2]",Chicago Daily Tribune
suffered,"[0, 5, 0, 0, 13, 0, 123, 19, 3, 492, 0, 0, 16, 0, 19, 0, 2, 6, 9]",Chicago Daily Tribune
gave,"[13, 13, 3, 36, 4, 38, 0, 3, 0, 1, 0, 1, 0, 3, 10, 1, 7, 1, 51, 6, 0, 17, 6, 0, 2, 0, 12, 0, 1, 492, 0, 0, 0, 19, 32, 0, 6, 6, 113, 50, 11]",Chicago Daily Tribune
earlier,"[0, 183, 123, 4, 10, 41, 3, 17, 4, 0, 0]",Chicago Daily Tribune
Shakespeare,"[0, 0, 0, 0, 1]",Chicago Daily Tribune
offers,"[0, 0, 3, 2, 16, 0, 90, 0, 0, 1, 0, 0, 1, 0, 12, 4, 11, 4]",Chicago Daily Tribune
Kipling's,[],Chicago Daily Tribune
film,"[0, 1, 0, 0, 80, 0, 5, 20, 0, 3, 0, 2, 0, 0, 0, 0]",Chicago Daily Tribune
S.,[],Chicago Daily Tribune
fox's,[],Chicago Daily Tribune
faced,"[36, 41, 59, 0, 62, 0, 10]",Chicago Daily Tribune
characters,"[0, 12, 16, 47, 0, 0, 0, 9, 7, 0, 35, 0, 0, 0, 3, 0, 0, 0]",Chicago Daily Tribune
heart,"[0, 0, 15, 5, 1, 0, 0, 0, 0, 20, 0, 0, 2, 23, 2, 0, 0, 1, 14, 0, 3, 0, 0, 0, 1, 2, 1, 0, 3, 2, 0, 11]",Chicago Daily Tribune
superb,"[2, 4]",Chicago Daily Tribune
companies,"[2, 0, 2, 0, 1, 0, 14, 0, 15, 11, 0]",Chicago Daily Tribune
retired,"[1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Chicago Daily Tribune
Francisco's,[],Chicago Daily Tribune
collisions,"[1, 21]",Chicago Daily Tribune
comedians,"[2, 0]",Chicago Daily Tribune
Ivan,[],Chicago Daily Tribune
guests,"[0, 0, 2, 0, 0, 0, 0]",Chicago Daily Tribune
many,[94],Chicago Daily Tribune
Larkins,[],Chicago Daily Tribune
conveyed,"[0, 80, 9, 2, 1, 2, 0, 18, 7, 1, 1, 123]",Chicago Daily Tribune
little,"[0, 0, 3, 67, 0, 0, 0, 0, 28, 0, 1, 3, 99, 0]",Chicago Daily Tribune
Dietrich,"[0, 1, 0]",Chicago Daily Tribune
areas,"[34, 0, 32, 0, 1, 0, 1, 9, 28, 1]",Chicago Daily Tribune
performs,"[1, 163, 0]",Chicago Daily Tribune
22,"[0, 6, 0, 0]",Chicago Daily Tribune
brilliant,"[2, 4, 4, 1, 6, 2, 3, 0, 0]",Chicago Daily Tribune
sparks,"[0, 12, 0, 0, 0, 1, 0, 1, 0, 0, 3, 0, 3, 47, 0, 4, 0, 0, 0, 0, 0, 0]",Chicago Daily Tribune
23,"[0, 3, 0, 0]",Chicago Daily Tribune
take,"[6, 2, 0, 6, 13, 0, 21, 5, 1, 0, 1, 0, 0, 7, 1, 3, 0, 18, 1, 1, 0, 5, 0, 0, 9, 0, 2, 0, 0, 4, 0, 1, 54, 7, 20, 6, 123, 22, 0, 0, 80, 10, 3, 5, 0, 17, 5, 5, 9, 3, 16, 20, 10, 492, 2, 0, 5, 14, 0, 7, 16, 4, 6, 24, 0, 113, 0, 11, 4, 3, 1, 1]",Chicago Daily Tribune
planks,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 15]",Chicago Daily Tribune
Not,"[602, 0]",Chicago Daily Tribune
Cervantes,"[0, 0, 0, 0]",Chicago Daily Tribune
welfare,"[0, 0, 0, 5, 0, 0, 2, 0, 7]",Chicago Daily Tribune
India,"[3, 0, 0]",Chicago Daily Tribune
orchestras,[1],Chicago Daily Tribune
So,"[177, 0, 0, 17, 3, 0, 22, 0, 0, 228, 0, 12]",Chicago Daily Tribune
Opera,"[0, 0, 0]",Chicago Daily Tribune
scope,"[1, 1, 0, 8, 0, 4, 11, 0, 0, 0, 21, 5]",Chicago Daily Tribune
Hans,"[0, 0]",Chicago Daily Tribune
Meadows,"[0, 2]",Chicago Daily Tribune
answer,"[10, 27, 1, 25, 1, 8, 3, 1, 0, 8, 9, 163]",Chicago Daily Tribune
preposterous,"[4, 0, 0, 3, 0, 0, 0, 0, 0]",Chicago Daily Tribune
terminate,"[51, 0, 1, 0, 0, 3, 0, 0, 0, 0, 2, 0, 29, 235, 18]",Chicago Daily Tribune
realization,"[0, 4, 0, 0, 0, 0]",Chicago Daily Tribune
Av.,[],Chicago Daily Tribune
they,[],Chicago Daily Tribune
3211,[],Chicago Daily Tribune
duke's,[],Chicago Daily Tribune
including,"[0, 9, 10]",Chicago Daily Tribune
fans,"[0, 0, 1, 0, 0, 0, 0]",Chicago Daily Tribune
left,"[0, 0, 218, 0, 16, 0, 2, 2, 9, 0, 12, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 20, 0, 1, 0, 0, 6, 41, 32, 0]",Chicago Daily Tribune
concludes,"[30, 1, 0, 27, 2]",Chicago Daily Tribune
concert,[1],Chicago Daily Tribune
wonderfully,"[0, 0, 0, 1, 1, 0, 1, 0]",Chicago Daily Tribune
E.,[],Chicago Daily Tribune
children,"[1, 0, 0, 4, 0, 0, 0, 17, 4, 1, 0, 17, 0]",Chicago Daily Tribune
me,"[0, 0, 0]",Chicago Daily Tribune
information,"[0, 4, 16, 0, 0]",Chicago Daily Tribune
making,"[0, 0, 0, 0, 4, 8, 0, 0, 31, 0, 3, 0, 0, 0, 18, 26, 0, 127, 0, 0, 0, 1, 1, 0, 0, 0, 9, 0, 9, 0, 0, 123, 1, 80, 0, 51, 17, 6, 1, 0, 0, 0, 492, 0, 163, 0, 5, 1, 0, 0, 4, 0, 39, 21, 1, 0, 0, 0, 0, 0, 35, 113, 11, 1, 0, 16, 0, 21, 0, 9, 0]",Chicago Daily Tribune
Mondays,"[0, 5]",Chicago Daily Tribune
sale,"[0, 0, 4, 0]",Chicago Daily Tribune
deep-eyed,"[0, 0, 0]",Chicago Daily Tribune
costumed,"[3, 0, 0]",Chicago Daily Tribune
time,"[0, 1, 1, 0, 0, 0, 3, 0, 188]",Chicago Daily Tribune
horror,"[4, 0, 0, 1]",Chicago Daily Tribune
then,"[177, 228, 0, 0]",Chicago Daily Tribune
hard,"[33, 0, 0, 5, 0, 7, 0, 0, 0, 0, 2, 0, 18, 0, 0, 0, 7, 0, 0, 0, 0, 17, 2, 25]",Chicago Daily Tribune
line,"[1, 0, 6, 24, 0, 74, 0, 0, 3, 0, 0, 0, 7, 7, 0, 0, 0, 0, 31, 1, 0, 0, 0, 5, 0, 9, 0, 0, 0, 0, 0, 2, 0, 0, 0, 39, 0, 0, 0, 0, 0, 1, 1, 0, 6, 0, 0, 0, 0, 0, 3, 3, 0, 0, 26, 2, 0, 36, 0, 9, 0, 2, 0, 0, 0, 0, 0, 0]",Chicago Daily Tribune
Lark,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",Chicago Daily Tribune
Orchestra,[1],Chicago Daily Tribune
keep,"[0, 35, 0, 7, 4, 0, 1, 0, 0, 0, 13, 0, 4, 13, 17, 0, 1, 5, 33, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1]",Chicago Daily Tribune
cultural,"[4, 0, 0]",Chicago Daily Tribune
knight-errant,[0],Chicago Daily Tribune
828,[],Chicago Daily Tribune
impressive,"[4, 8]",Chicago Daily Tribune
bearded,"[0, 0, 3, 0, 0, 0]",Chicago Daily Tribune
Festival,"[1, 0]",Chicago Daily Tribune
An,"[0, 0]",Chicago Daily Tribune
adventures,"[0, 0, 0, 0, 2, 0, 15, 0, 4, 0, 17, 0, 2, 2]",Chicago Daily Tribune
Village,"[1, 0, 5, 0, 0, 2]",Chicago Daily Tribune
crackpot,"[0, 0, 1, 0, 0, 0]",Chicago Daily Tribune
rogues,"[0, 1, 0, 0, 0, 0, 0]",Chicago Daily Tribune
Walter,"[2, 0]",Chicago Daily Tribune
Russia,"[0, 11, 0, 0, 0, 0, 0]",Chicago Daily Tribune
lunch,"[0, 2, 0, 0]",Chicago Daily Tribune
telephoned,"[25, 11, 12, 0, 10]",Chicago Daily Tribune
pure,"[0, 0, 22, 0, 3, 0, 0, 6, 6, 12, 9, 0, 0, 0, 0, 2, 0, 2, 1]",Chicago Daily Tribune
Giovanni,[],Chicago Daily Tribune
booking,"[1, 17, 0, 12, 0, 3]",Chicago Daily Tribune
fly,"[0, 0, 20, 0, 0, 4, 0, 0, 0, 0, 5, 0, 2, 0, 0]",Chicago Daily Tribune
just,"[4, 4, 25, 5, 211, 13, 1, 1, 11, 115, 7, 11, 0, 134, 409, 15]",Chicago Daily Tribune
Those,[],Chicago Daily Tribune
visit,"[0, 0, 0, 0, 0, 0, 0, 3, 8, 0, 3, 102, 1, 0, 0, 1, 25, 1, 0, 0, 4, 0, 0]",Chicago Daily Tribune
season,"[0, 2, 0, 10, 1, 0, 0]",Chicago Daily Tribune
wild,"[0, 0, 0, 0, 7, 2, 0, 0, 0, 1, 9, 0, 0, 5, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0]",Chicago Daily Tribune
stage,"[0, 4, 37, 7, 14, 0, 0, 36, 22, 6, 11]",Chicago Daily Tribune
plan,"[18, 0, 0, 0, 27, 6, 0, 15]",Chicago Daily Tribune
Rudolf,[],Chicago Daily Tribune
over,"[163, 0, 0, 0, 1, 22, 6]",Chicago Daily Tribune
cancel,"[0, 0, 25, 2, 0, 0, 1, 1, 0, 0]",Chicago Daily Tribune
become,"[33, 90, 37, 7, 123]",Chicago Daily Tribune
dines,"[0, 1, 1]",Chicago Daily Tribune
thrust,"[0, 4, 0, 1, 0, 0, 0, 14, 0, 0, 0, 1, 5, 0, 5, 0, 0, 6, 0, 1, 11]",Chicago Daily Tribune
go,"[0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 83, 1, 26, 0, 3, 0, 127, 0, 0, 0, 1, 0, 0, 8, 0, 0, 0, 0, 0, 123, 0, 0, 3, 3, 33, 0, 0, 90, 0, 0, 0, 0, 3, 0, 37, 0, 0, 0, 12, 11, 20, 6, 19, 0, 43, 6, 1, 0, 0, 0, 6, 19, 0, 0, 2, 25, 0, 19, 1, 17, 5, 11]",Chicago Daily Tribune
big,"[2, 61, 1, 0, 0, 0, 0, 0, 0, 13, 18, 0, 0, 0, 0, 7, 0, 4, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 30, 0, 19, 0, 0, 0, 8]",Chicago Daily Tribune
Panza,[],Chicago Daily Tribune
now,"[12, 28, 12, 0, 0, 0, 0, 1, 3, 0, 129, 0, 2]",Chicago Daily Tribune
Bumbry,[],Chicago Daily Tribune
have,"[49, 0, 6, 111, 2, 7, 0, 0, 51, 18, 0, 4, 123, 80, 51, 17, 0, 6, 0, 1, 0, 3, 492, 4, 1, 0, 113, 2, 6]",Chicago Daily Tribune
chance,"[3, 0, 0, 1, 3, 2, 0, 3, 15, 2, 55, 7, 3, 14, 10, 0, 17, 2]",Chicago Daily Tribune
respect,"[1, 0, 2, 0, 4, 3, 17, 0, 0, 11, 0, 0, 13]",Chicago Daily Tribune
reception,"[1, 8, 1]",Chicago Daily Tribune
joust,"[0, 1]",Chicago Daily Tribune
Cibula's,[],Chicago Daily Tribune
simplicities,"[2, 0, 3, 0, 0, 1, 0, 0]",Chicago Daily Tribune
glittering,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Chicago Daily Tribune
her,[],Chicago Daily Tribune
unexpected,[7],Chicago Daily Tribune
country,"[32, 0, 11, 0, 28, 49, 32, 0, 0]",Chicago Daily Tribune
stockbroker,[0],Chicago Daily Tribune
Cervantes',[],Chicago Daily Tribune
courtiers,[0],Chicago Daily Tribune
flying,"[9, 0, 13, 20, 19, 0, 4, 0, 0, 0, 0, 5, 2, 5]",Chicago Daily Tribune
events,"[6, 5, 8, 16, 27, 35, 27, 0]",Chicago Daily Tribune
wonder,"[33, 1, 1, 0, 0, 2, 11, 0]",Chicago Daily Tribune
tangled,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 0]",Chicago Daily Tribune
county,[17],Chicago Daily Tribune
all,"[28, 2, 2, 24, 6, 352, 13]",Chicago Daily Tribune
announced,"[0, 0, 0, 0, 1, 3, 1, 0, 14]",Chicago Daily Tribune
