w,vector_uso
key,"[0, 0, 0, 0, 3, 0, 0, 2, 5, 31, 0, 4, 14, 6, 0, 0, 6, 0, 0, 0, 0, 6]",Encounter with Evil
duty,"[4, 0, 0, 3]",Encounter with Evil
bad,"[53, 0, 0, 0, 2, 0, 5, 0, 5, 0, 0, 1, 0, 0, 7, 5, 19]",Encounter with Evil
worked,"[0, 0, 0, 0, 0, 6, 12, 0, 3, 113, 0, 0, 12, 18, 0, 0, 0, 2, 3, 1, 5, 37, 13, 0, 0, 43, 22, 1, 127, 90, 39, 1, 6, 23, 0]",Encounter with Evil
safety,"[0, 13, 0, 4, 0, 8, 4, 0, 2]",Encounter with Evil
candy,"[0, 0, 0, 1]",Encounter with Evil
cigarette,"[1, 0, 0, 3, 0]",Encounter with Evil
window,"[13, 0]",Encounter with Evil
hafta,[],Encounter with Evil
suddenly,"[0, 0, 28, 20, 0, 4, 27]",Encounter with Evil
tones,"[0, 0, 12, 0, 0, 14, 6, 0, 9, 2, 0, 0, 0, 2, 0, 0, 0, 0, 37, 23, 0, 59, 0, 6, 0, 0, 0, 0, 9]",Encounter with Evil
Keeping,"[2, 9, 35, 0, 0, 8, 4, 0, 0, 1, 13, 0, 5, 0, 0, 17, 1, 1, 0, 0, 0, 0, 2, 7, 0, 4, 1]",Encounter with Evil
Clarence,[0],Encounter with Evil
and,[],Encounter with Evil
worse,"[53, 0, 0, 0, 2, 5, 0, 5, 0, 0, 0, 1, 0, 0, 7, 7, 19]",Encounter with Evil
ducked,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]",Encounter with Evil
while,"[11, 77, 1, 1]",Encounter with Evil
go,"[5, 0, 0, 2, 6, 0, 3, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 0, 0, 11, 123, 0, 3, 0, 1, 0, 33, 26, 37, 83, 6, 0, 0, 19, 19, 0, 3, 0, 17, 0, 0, 43, 25, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 11, 19, 127, 3, 90, 0, 0, 0, 12, 20, 13, 0, 0, 1, 0, 0]",Encounter with Evil
Are,"[479, 6, 21, 6, 0, 722, 12, 11, 0, 3, 26, 1, 0, 0]",Encounter with Evil
wrinkled,"[1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0]",Encounter with Evil
with,[],Encounter with Evil
returned,"[0, 0, 51, 0, 0, 1, 0, 0, 5, 2, 0, 13, 0, 0, 0, 6, 0, 0, 0, 0, 20, 12, 0, 0, 1]",Encounter with Evil
we'll,[],Encounter with Evil
looking,"[3, 0, 7, 0, 10, 15, 0, 0, 0, 5, 4, 59, 26, 0, 7, 102, 62, 41, 4, 0, 23]",Encounter with Evil
Dave,[],Encounter with Evil
playing,"[0, 0, 6, 5, 0, 18, 3, 0, 0, 0, 19, 0, 0, 43, 0, 6, 0, 2, 22, 0, 0, 127, 0, 1, 23, 0, 4, 0]",Encounter with Evil
sole,"[4, 2, 3, 1, 0, 0, 0, 211]",Encounter with Evil
Suddenly,"[0, 0, 28, 20, 0, 4, 27]",Encounter with Evil
blew,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Encounter with Evil
an,"[0, 0]",Encounter with Evil
frightening,"[2, 3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 3, 0, 0, 7, 2, 1]",Encounter with Evil
His,[],Encounter with Evil
poor,"[28, 0, 0, 1, 0, 0, 8, 2, 6, 0, 3, 0]",Encounter with Evil
its,"[0, 0]",Encounter with Evil
sompin,[],Encounter with Evil
sprayed,[2],Encounter with Evil
them,[],Encounter with Evil
napkin,"[0, 0, 0, 0, 0]",Encounter with Evil
scaring,"[0, 0, 3, 2, 0, 0, 2, 1, 0, 10, 0, 0, 0, 0, 0]",Encounter with Evil
waking,"[0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 4, 0, 4, 1]",Encounter with Evil
parents,"[1, 3, 7, 0, 0]",Encounter with Evil
constructive,[1],Encounter with Evil
can't,[],Encounter with Evil
said,"[49, 0, 0, 21, 0, 0, 0, 1, 70, 39, 12, 0, 0, 316, 0, 0, 34]",Encounter with Evil
Then,"[0, 177, 228, 0]",Encounter with Evil
getting,"[0, 49, 0, 84, 0, 2, 1, 1, 0, 0, 1, 80, 0, 0, 0, 0, 0, 12, 3, 0, 113, 6, 0, 0, 18, 123, 7, 18, 2, 0, 0, 23, 9, 0, 33, 2, 0, 18, 3, 19, 0, 3, 11, 0, 0, 0, 0, 0, 0, 492, 8, 0, 19, 5, 55, 6, 0, 0, 0, 0, 4, 51, 16, 90, 0, 0, 12, 21, 1, 0, 3, 1]",Encounter with Evil
near,"[0, 8, 0, 27, 0, 0, 104, 0, 0, 1, 3, 23, 0, 18, 134, 66, 0, 11, 0, 0, 237]",Encounter with Evil
away,"[102, 309, 7, 497, 9, 29, 40]",Encounter with Evil
crazy,"[9, 0, 0, 0, 0, 1, 0, 10, 0, 0, 8, 0, 0, 0, 0, 3, 0, 0]",Encounter with Evil
strode,[3],Encounter with Evil
Got,"[0, 49, 0, 84, 0, 2, 1, 1, 0, 0, 1, 80, 0, 0, 0, 0, 0, 12, 3, 0, 113, 6, 0, 0, 18, 123, 7, 18, 2, 0, 0, 23, 9, 0, 33, 2, 0, 19, 3, 0, 3, 11, 0, 0, 0, 0, 0, 0, 492, 8, 0, 19, 5, 55, 6, 0, 0, 0, 0, 4, 51, 16, 90, 0, 0, 12, 21, 0, 3, 1]",Encounter with Evil
Cafe,"[0, 0, 0, 0]",Encounter with Evil
mother,"[0, 123, 0, 19, 21, 0, 0, 0, 0, 0, 0]",Encounter with Evil
had,"[49, 2, 1, 4, 80, 0, 0, 51, 3, 113, 18, 7, 123, 2, 6, 0, 111, 6, 6, 4, 1, 492, 0, 0, 51, 17, 0]",Encounter with Evil
Who's,[],Encounter with Evil
smoking,"[0, 1, 5]",Encounter with Evil
Barney,[],Encounter with Evil
Why'n,[],Encounter with Evil
delicious,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",Encounter with Evil
thumping,"[0, 0, 23, 2, 0, 0, 2, 1, 0, 0, 0, 0]",Encounter with Evil
ain't,[],Encounter with Evil
figured,"[0, 3, 0, 13, 0, 0, 0, 0, 0, 12, 1, 20, 4, 6, 2, 22, 102, 1, 1, 0]",Encounter with Evil
corner,"[4, 1, 0, 0, 17, 0, 1, 0, 12, 0]",Encounter with Evil
front,"[0, 0, 0, 0, 16, 0, 62, 41, 0, 0, 0, 1, 4, 0, 59, 0]",Encounter with Evil
down,"[1, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 20, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 13, 5, 0]",Encounter with Evil
day,"[0, 0, 1, 0, 0, 0, 56, 7, 0, 0, 1, 0]",Encounter with Evil
Roberta,[],Encounter with Evil
coulda,[],Encounter with Evil
deviate,"[0, 0, 0, 0, 0, 0, 1, 5, 0]",Encounter with Evil
Buick,[],Encounter with Evil
held,"[7, 0, 0, 10, 2, 0, 0, 36, 13, 1, 3, 0, 0, 80, 0, 51, 1, 2, 35, 3, 113, 0, 6, 0, 6, 3, 1, 0, 0, 6, 1, 0, 0, 0, 0, 4, 0, 492, 5, 5, 4, 1, 0, 0, 38, 1, 9, 3, 1, 0, 17, 2, 1, 2, 0, 12]",Encounter with Evil
seen,"[49, 12, 0, 17, 11, 0, 4, 8, 0, 1, 0, 3, 15, 0, 7, 0, 3, 0, 17, 2, 7, 5, 13, 0, 0, 19, 0, 20, 0, 0, 10, 4, 4, 55, 6, 22, 38, 0, 59, 0, 4, 2, 0, 102, 0, 1, 0, 0, 1, 8, 6, 0, 0, 0, 0]",Encounter with Evil
send,"[1, 0, 7, 14, 26, 10, 72, 0, 17, 0, 0, 16, 1, 0, 0, 0, 8, 0, 2]",Encounter with Evil
know,"[49, 0, 0, 2, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 5, 26, 0, 0, 0, 49, 1, 0, 3, 0, 0, 0, 12, 8, 0, 0, 0, 0]",Encounter with Evil
seized,"[6, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 1, 9, 0]",Encounter with Evil
number,"[84, 0, 42, 12, 0, 0, 0, 0, 37, 21, 0, 5, 0, 22, 22, 16, 24, 7, 22, 0]",Encounter with Evil
Kinda,"[40, 0, 0, 0]",Encounter with Evil
enough,"[12, 9, 0, 4, 76]",Encounter with Evil
sidewalk,"[1, 2]",Encounter with Evil
fools,"[0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 1]",Encounter with Evil
Grosse,[],Encounter with Evil
other,"[10, 41, 183]",Encounter with Evil
finally,"[3, 0, 7, 18, 0, 0, 0, 83, 0]",Encounter with Evil
own,"[0, 111, 492, 4]",Encounter with Evil
brushed,"[0, 9, 0, 3, 0]",Encounter with Evil
she's,[],Encounter with Evil
her,[],Encounter with Evil
do,"[0, 84, 0, 0, 25, 0, 0, 3, 0, 0, 1, 6, 113, 18, 0, 6, 5, 1, 163, 3, 0, 0, 22, 0, 0, 0, 9, 0, 1, 46]",Encounter with Evil
feet,"[0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 3, 0]",Encounter with Evil
After,"[0, 0, 0, 89, 33, 3]",Encounter with Evil
hair,"[0, 27, 0, 0, 0, 0, 0, 0]",Encounter with Evil
that,[],Encounter with Evil
Saint,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 4]",Encounter with Evil
strike,"[1, 1, 80, 1, 0, 3, 9, 0, 0, 0, 0, 0, 0, 0, 19, 1, 7, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 20, 0, 0, 0, 0, 21, 0, 0, 0]",Encounter with Evil
cried,"[5, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 2, 0, 1, 25]",Encounter with Evil
nothing,"[0, 3, 0, 0, 0, 1, 0, 38, 0, 0, 0, 0, 13, 0]",Encounter with Evil
Slowly,"[0, 21, 0, 16, 5]",Encounter with Evil
dangerous,"[8, 9, 0, 0, 2, 0, 6]",Encounter with Evil
Why,"[40, 0]",Encounter with Evil
Heather,"[0, 0, 0, 0, 0, 0]",Encounter with Evil
shoulder,"[5, 0, 0, 0]",Encounter with Evil
Although,[],Encounter with Evil
swore,"[0, 0, 0, 1, 0, 1, 0, 0, 7, 0, 0, 7, 2, 1, 0, 3]",Encounter with Evil
sight,"[0, 0, 17, 20, 2, 12, 0, 1, 2, 4, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 1, 0, 4, 12, 1, 0, 12, 0, 18, 2, 0, 0, 0, 0]",Encounter with Evil
speech,"[0, 18, 0, 3, 0, 0, 0, 25, 0, 1, 0, 0, 1, 6]",Encounter with Evil
answered,"[163, 9, 25, 1, 1, 3, 1]",Encounter with Evil
became,"[123, 90, 33, 37, 7]",Encounter with Evil
crossed,"[0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 6, 0]",Encounter with Evil
glance,"[0, 0, 3, 0, 0]",Encounter with Evil
chuckled,"[0, 0, 0]",Encounter with Evil
Her,[],Encounter with Evil
smart,"[0, 5, 0, 16, 2, 0, 0, 4, 0, 0, 6, 0, 0, 0, 1]",Encounter with Evil
States,"[0, 32, 70, 0, 21, 7, 49, 0, 39, 0, 0, 0, 11, 28, 0, 0, 0, 5, 0, 0]",Encounter with Evil
moment,"[0, 5, 24, 3, 45, 6, 0, 0, 40, 13]",Encounter with Evil
cheek,"[0, 0, 5, 62, 3, 0, 0, 0]",Encounter with Evil
At,"[0, 0, 580, 35]",Encounter with Evil
answer,"[8, 10, 0, 163, 9, 8, 25, 27, 3, 1, 1, 1]",Encounter with Evil
arm,"[2, 0, 0, 3, 5, 0, 2, 1, 18, 0]",Encounter with Evil
keep,"[2, 13, 0, 35, 0, 0, 0, 4, 0, 0, 1, 13, 5, 33, 0, 0, 0, 17, 1, 1, 0, 0, 0, 0, 0, 7, 0, 4, 1]",Encounter with Evil
noisily,[0],Encounter with Evil
damn,"[0, 3, 0, 0, 1, 2, 0, 1, 1, 0, 5, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]",Encounter with Evil
lift,"[3, 0, 0, 0, 4, 0, 0, 0, 12, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 10, 0, 0, 7, 1, 0, 0, 4, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Encounter with Evil
when,[],Encounter with Evil
She,[],Encounter with Evil
lifted,"[3, 0, 0, 0, 0, 12, 0, 2, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 0, 7, 1, 0, 4, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",Encounter with Evil
dump,"[4, 0, 0, 4, 2, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Encounter with Evil
agreement,"[0, 9, 0, 11, 1, 4]",Encounter with Evil
thing,"[0, 29, 53]",Encounter with Evil
panic,"[0, 0, 4, 1]",Encounter with Evil
male,"[0, 0, 2, 0, 0, 0, 0]",Encounter with Evil
called,"[1, 0, 0, 1, 25, 11, 0, 31, 2, 4, 0, 0, 0, 2, 9, 12, 0, 0, 4, 6, 5, 0, 10, 0, 0, 8]",Encounter with Evil
help,"[19, 3, 3, 41, 7, 9, 0, 0, 0, 1, 0, 1]",Encounter with Evil
cruel,"[3, 0, 1, 1, 0, 20, 5]",Encounter with Evil
beside,[],Encounter with Evil
companion,"[1, 2, 0, 15, 2, 0, 6, 2, 8, 0]",Encounter with Evil
meant,"[2, 2, 0, 0, 65, 0, 1, 37, 0]",Encounter with Evil
Who,"[0, 0]",Encounter with Evil
fat,"[0, 0, 0, 0, 0, 1, 13, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0]",Encounter with Evil
spilled,"[1, 0, 0, 0, 0, 0, 26, 1]",Encounter with Evil
can,"[12, 0, 3, 0, 0, 0, 38, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 29, 0, 1, 0, 1, 1, 4, 3, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 13, 0, 0, 0, 235, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0]",Encounter with Evil
asleep,"[0, 8, 4, 0, 0, 25, 0, 0]",Encounter with Evil
dispenser,[0],Encounter with Evil
fifteen,"[14, 6, 0, 0]",Encounter with Evil
questions,"[0, 6, 0, 14, 0, 0, 11, 0, 0, 0, 33, 73, 0, 0, 3, 2, 0]",Encounter with Evil
there,"[0, 0, 0, 0, 0, 276]",Encounter with Evil
seat,"[12, 3, 38, 0, 0, 0, 72, 10, 1, 1, 4, 3, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 235, 1, 0, 0, 0, 0, 7, 1, 0, 0, 0]",Encounter with Evil
carefully,"[8, 0]",Encounter with Evil
musta,[],Encounter with Evil
ya,[],Encounter with Evil
couple,"[0, 14, 3, 0, 0, 3, 0, 0, 1, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 11, 0, 0]",Encounter with Evil
man,"[0, 173, 11, 0, 1, 0, 0, 96, 0, 4, 6, 0, 7, 0, 49, 0, 0, 11, 8, 0, 0, 0]",Encounter with Evil
wouldn't,[],Encounter with Evil
It,"[0, 0]",Encounter with Evil
behind,"[12, 3, 38, 0, 0, 0, 5, 1, 1, 4, 3, 0, 0, 0, 0, 0, 0, 13, 0, 0, 235, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0]",Encounter with Evil
paused,"[0, 13, 3, 2]",Encounter with Evil
say,"[49, 0, 0, 21, 0, 0, 1, 70, 39, 12, 0, 0, 0, 34]",Encounter with Evil
zombie,"[0, 0, 0, 0, 0, 0, 0]",Encounter with Evil
pacing,"[12, 1, 0, 5]",Encounter with Evil
head,"[0, 1, 7, 0, 0, 0, 73, 0, 0, 0, 1, 50, 0, 37, 0, 0, 5, 0, 0, 0, 16, 0, 0, 0, 4, 0, 0, 0, 0, 0, 12, 14, 12, 0, 20, 0, 0, 33, 0]",Encounter with Evil
startled,"[0, 4, 0, 19, 4, 0]",Encounter with Evil
something,[],Encounter with Evil
steadily,"[4, 4]",Encounter with Evil
over,"[163, 0, 0, 1, 22, 0, 6]",Encounter with Evil
problem,"[36, 20, 39]",Encounter with Evil
wrists,"[5, 0, 0, 0, 0]",Encounter with Evil
phone,"[0, 0, 11, 0, 25, 12, 10, 0, 0, 0, 25]",Encounter with Evil
water,"[0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Encounter with Evil
of,[],Encounter with Evil
does,"[0, 84, 25, 0, 3, 0, 0, 1, 6, 113, 18, 0, 0, 0, 0, 6, 0, 5, 163, 3, 0, 0, 22, 0, 0, 9, 0, 1, 46]",Encounter with Evil
town,"[0, 0, 2, 0, 41, 0]",Encounter with Evil
took,"[2, 10, 1, 21, 1, 0, 20, 0, 80, 0, 4, 14, 0, 7, 0, 7, 9, 1, 22, 113, 6, 2, 24, 1, 123, 18, 5, 0, 0, 6, 5, 3, 6, 5, 0, 11, 4, 1, 16, 0, 492, 10, 1, 3, 0, 9, 54, 5, 0, 5, 17, 0, 4, 0, 3, 7, 20, 0, 1, 0, 5, 3, 0, 2, 0, 1]",Encounter with Evil
pointed,"[0, 0, 0, 0, 14, 0, 73, 72, 0, 4, 37, 0, 44, 5, 11, 0, 0, 16, 0, 0, 7, 1, 8, 2, 0, 3, 0]",Encounter with Evil
stretch,"[5, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 1, 0, 0, 11, 0]",Encounter with Evil
cars,"[0, 8, 8, 0, 0, 0, 47, 0, 7, 0, 0]",Encounter with Evil
387,[],Encounter with Evil
sorry,"[0, 1, 0, 0, 31, 0, 0, 3, 0, 0, 2, 0, 0, 19, 0, 1, 5, 0, 0, 1, 0, 0, 1, 13]",Encounter with Evil
Rose,"[3, 4, 0, 8, 0, 0, 0, 0, 0, 12, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 4, 12, 18, 0, 0, 0]",Encounter with Evil
unopened,[0],Encounter with Evil
began,"[0, 123, 0, 0, 8, 0, 0, 19, 0]",Encounter with Evil
fury,"[5, 0, 0, 0, 0, 1, 0, 1, 7, 2, 1, 1, 0, 0, 2, 0]",Encounter with Evil
unknown,"[1, 0, 1, 0, 0, 5, 0, 0, 5, 7, 12, 0]",Encounter with Evil
trouble,"[0, 0, 0, 3, 0, 0, 32, 4, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 20, 7, 8, 3, 0]",Encounter with Evil
curb,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 38, 3, 0, 0, 0, 17, 0, 1, 1, 6]",Encounter with Evil
wish,"[17, 11, 176, 0, 1, 51, 0, 4, 0, 21]",Encounter with Evil
empty,"[0, 1, 12, 0, 0, 0, 3, 1, 0]",Encounter with Evil
face,"[8, 5, 35, 0, 0, 0, 1, 36, 3, 0, 0, 0, 14, 59, 0, 61, 0, 62, 0, 41]",Encounter with Evil
house,"[2, 11, 0, 0, 0, 0, 74, 0, 13, 54, 0, 52, 0, 0, 3, 0]",Encounter with Evil
certainty,"[0, 0, 6]",Encounter with Evil
same,"[0, 0, 0, 176, 3, 88, 0, 0]",Encounter with Evil
glanced,"[0, 3, 0]",Encounter with Evil
violently,[1],Encounter with Evil
care,"[1, 20, 2, 0, 1, 0, 0, 176, 0, 10, 3, 1, 17, 10, 5, 17, 8, 7, 8, 0, 21]",Encounter with Evil
sensible,"[3, 9, 4]",Encounter with Evil
aware,"[0, 0, 0, 10]",Encounter with Evil
carried,"[0, 7, 80, 3, 2, 2, 7, 0, 0, 6, 0, 15, 0, 0, 4, 43, 1, 0, 0, 0, 9, 0, 17, 1, 0, 0, 36, 1]",Encounter with Evil
garage,"[0, 2]",Encounter with Evil
bottle,"[0, 0, 0, 6]",Encounter with Evil
pulled,"[0, 0, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 0, 0, 1, 0, 1, 0, 0, 0, 0, 4]",Encounter with Evil
prove,"[10, 3, 0, 8, 15, 2, 7, 0, 0, 0, 22, 1, 3, 0, 18, 44, 0, 3]",Encounter with Evil
along,"[37, 839]",Encounter with Evil
But,"[409, 25, 115, 211, 11]",Encounter with Evil
situation,"[0, 19, 2, 16, 1, 7, 43, 6, 72, 0]",Encounter with Evil
baby,"[0, 0, 0, 0, 6, 3, 0, 17, 0, 0, 0, 0, 17]",Encounter with Evil
LaSalle,"[0, 0, 0]",Encounter with Evil
lock,"[0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",Encounter with Evil
strange,"[5, 12, 9, 7]",Encounter with Evil
gun,"[0, 28, 0, 1, 0, 1, 6, 0, 1, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0]",Encounter with Evil
locked,"[0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0]",Encounter with Evil
You,[],Encounter with Evil
There,"[0, 0, 0, 0, 0, 276]",Encounter with Evil
thinks,"[0, 14, 0, 65, 0, 31, 5, 12, 0, 0, 37, 10, 0, 12, 0, 2, 0, 15, 0]",Encounter with Evil
life,"[0, 98, 0, 0, 0, 1, 0, 0, 0, 0, 33, 0, 14, 1]",Encounter with Evil
like,"[17, 0, 1, 176, 0, 15, 88, 2, 5, 0, 21]",Encounter with Evil
risk,"[6, 0, 2, 0, 0, 2, 15, 17, 0, 0, 0, 0, 0, 0, 0, 0]",Encounter with Evil
tool,"[0, 0, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0]",Encounter with Evil
crib,"[0, 0, 0, 0, 0]",Encounter with Evil
Did,"[0, 84, 25, 0, 3, 0, 0, 1, 6, 113, 18, 0, 6, 5, 163, 3, 0, 22, 0, 0, 9, 0, 1, 46]",Encounter with Evil
night,"[0, 1, 0, 31, 51]",Encounter with Evil
swollen,"[0, 1, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 82, 2, 0]",Encounter with Evil
drive,"[0, 0, 0, 80, 7, 3, 18, 0, 123, 16, 10, 9, 14, 11, 1, 11, 0, 4, 0, 0, 0, 5, 24, 0, 0, 0, 3, 5]",Encounter with Evil
from,[],Encounter with Evil
cloth,"[0, 2, 0, 16]",Encounter with Evil
quite,"[40, 0, 28, 0]",Encounter with Evil
nearest,"[0, 0, 0, 0, 2, 8, 134, 0, 1, 27, 0, 23]",Encounter with Evil
yawn,"[0, 0, 1, 0, 0, 0]",Encounter with Evil
sullen,"[0, 0, 0, 3, 1, 0, 0, 0, 31, 1, 0, 18]",Encounter with Evil
sugar,"[0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Encounter with Evil
tucked,"[2, 0, 0, 2, 0]",Encounter with Evil
way,"[27, 0, 31, 3, 8, 6, 0, 15, 2, 9, 0, 123, 8]",Encounter with Evil
so,"[0, 0, 0, 17, 177, 3, 0, 0, 22, 228, 0, 12]",Encounter with Evil
all,"[2, 13, 28, 24, 6, 352, 2]",Encounter with Evil
look,"[8, 3, 7, 14, 6, 2, 0, 0, 10, 15, 0, 0, 0, 14, 37, 23, 5, 4, 59, 6, 26, 7, 102, 62, 0, 41, 4, 0, 23]",Encounter with Evil
light,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 16, 1, 1, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 47, 3, 0, 28, 3, 0, 20, 0, 0, 2, 0, 0, 4, 0, 0]",Encounter with Evil
menu,"[0, 0, 0, 1, 0, 0, 0]",Encounter with Evil
telling,"[0, 70, 1, 0, 2, 5, 0, 49, 15, 0, 39, 2, 34, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8, 0, 0, 1, 2, 4, 9]",Encounter with Evil
dumb,"[1, 0, 0, 0, 2, 1, 12, 5, 0]",Encounter with Evil
Vince,[],Encounter with Evil
Niagara,"[0, 0, 0]",Encounter with Evil
I,"[786, 5, 0, 0, 29, 1, 24, 0, 0, 3, 321]",Encounter with Evil
inch,"[3, 0, 6, 2255]",Encounter with Evil
eyes,"[11, 23, 0, 70, 0, 0, 15, 20, 0]",Encounter with Evil
what,[],Encounter with Evil
see,"[49, 12, 0, 17, 11, 0, 4, 8, 0, 1, 0, 3, 15, 0, 7, 0, 3, 0, 17, 2, 7, 5, 13, 0, 0, 19, 0, 20, 0, 0, 10, 4, 4, 55, 6, 22, 38, 0, 59, 0, 4, 2, 0, 102, 0, 1, 0, 0, 1, 8, 6, 0, 0, 0, 0]",Encounter with Evil
Remember,"[1, 1, 0, 5, 0, 0, 65, 15, 0, 0, 0]",Encounter with Evil
stopped,"[0, 15, 3, 3, 0, 4, 2, 0, 0, 0, 1, 18, 0, 51, 0, 0, 4, 0, 0, 12, 1, 0, 0, 0, 0, 20, 0, 13, 6, 0]",Encounter with Evil
inserted,"[0, 2, 0, 0, 0, 0, 0, 3, 0, 12, 0]",Encounter with Evil
removed,"[2, 8, 0, 0, 80, 8, 0, 0, 0, 0, 5, 1, 1, 0, 102, 12, 1, 21, 7]",Encounter with Evil
Tears,"[0, 0, 0, 3, 0, 7, 1, 0, 1, 0, 1, 5, 0, 1, 0, 1, 2, 2, 4, 0, 8, 5, 0]",Encounter with Evil
Canadian,"[0, 1]",Encounter with Evil
another,"[0, 61]",Encounter with Evil
lay,"[0, 19, 1, 2, 1, 0, 46, 0, 0, 8, 0, 51, 72, 16, 0, 0, 29]",Encounter with Evil
looked,"[26, 0, 0, 7, 3, 62, 102, 41, 5, 10, 4, 15, 0, 4, 0, 7, 59]",Encounter with Evil
Was,"[0, 6, 21, 6, 0, 722, 0, 11, 0, 3, 26, 1, 15, 12, 0]",Encounter with Evil
lousy,"[0, 0, 0, 1, 1, 0, 9, 0, 0]",Encounter with Evil
us,"[0, 0, 0, 0, 0, 0, 17, 14, 3, 5, 0, 0, 0]",Encounter with Evil
I'll,[],Encounter with Evil
yet,"[0, 0, 0, 35, 47, 1, 3, 103, 0, 0, 115, 0, 0, 0, 1, 6, 0, 0, 0]",Encounter with Evil
the,[],Encounter with Evil
gone,"[5, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, 0, 25, 0, 0, 0, 8, 0, 0, 0, 1, 0, 123, 0, 3, 0, 0, 33, 26, 19, 6, 0, 0, 17, 19, 0, 0, 0, 43, 25, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 11, 0, 0, 4, 8, 127, 90, 0, 0, 0, 12, 20, 13, 0, 0, 1, 0, 83]",Encounter with Evil
hands,"[0, 0, 20, 0, 51, 0, 51, 0, 63, 0, 0, 1, 1, 11, 0, 0, 0, 0, 0, 50, 12, 0]",Encounter with Evil
So,"[0, 0, 0, 17, 177, 3, 0, 0, 22, 228, 0, 12]",Encounter with Evil
direction,"[2, 4, 4, 1, 0, 0, 8, 5, 0, 0, 0, 1, 123, 8, 3, 0]",Encounter with Evil
