w,vector_uso
eager,"[0, 0, 5, 5, 0]",The Ikon
whole,"[2, 13, 5, 28, 0, 1, 0, 2, 24, 6, 352, 14, 2, 0]",The Ikon
to,[],The Ikon
think,"[0, 14, 0, 65, 0, 31, 5, 12, 0, 0, 37, 10, 0, 12, 0, 2, 0, 15, 0]",The Ikon
covered,"[0, 20, 0, 9, 8, 1, 1, 0, 6, 0, 3, 8, 0, 4, 5, 0, 0, 0, 10, 1, 0, 0, 13, 0, 4, 1, 2, 0, 6, 0, 0, 0, 0, 0, 2, 6]",The Ikon
want,"[6, 16, 10, 17, 54, 0, 1, 51, 0, 2, 0]",The Ikon
helpful,[3],The Ikon
whispered,"[2, 2]",The Ikon
could,[],The Ikon
believe,"[7, 10, 65, 31, 0]",The Ikon
heads,"[0, 1, 7, 0, 0, 0, 73, 0, 0, 0, 1, 50, 0, 37, 0, 0, 5, 0, 0, 0, 16, 0, 0, 0, 4, 0, 0, 0, 0, 0, 12, 14, 12, 0, 20, 0, 0, 33, 0]",The Ikon
upper,"[0, 0, 0, 14, 1]",The Ikon
picked,"[0, 0, 0, 0, 0, 0, 9, 11, 8, 18, 5, 0, 0]",The Ikon
box,"[4, 4, 0, 17, 0, 0, 0]",The Ikon
leather,[2],The Ikon
shipyards,[0],The Ikon
each,"[0, 81, 0, 0, 0]",The Ikon
gained,"[2, 0, 1, 8, 0, 5, 113, 1, 0, 0, 0, 16, 11, 3, 3, 0, 26, 0, 1, 7, 0, 0, 1, 21, 0]",The Ikon
alongside,"[2, 5]",The Ikon
stumps,"[0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 1]",The Ikon
forward,"[0, 0, 1, 0, 0, 0, 0, 9, 14, 0, 0, 0, 9, 1, 0]",The Ikon
White,"[0, 0, 0, 36, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Ikon
protective,[0],The Ikon
high,"[0, 1, 0, 0, 0, 0, 2, 0, 61, 0, 2, 0, 0, 0, 2, 0]",The Ikon
even,"[10, 1, 0, 1, 14, 8, 0, 14, 47, 0, 115, 103]",The Ikon
This,[],The Ikon
order,"[0, 0, 0, 1, 0, 70, 0, 11, 21, 0, 0, 0, 0, 72, 0, 0, 39, 0, 1, 0, 1, 34, 3, 0, 0, 0, 17, 11, 1, 0, 1, 0, 51, 0, 0, 0, 0, 0, 0, 12, 0, 0]",The Ikon
worked,"[0, 0, 0, 0, 0, 6, 12, 0, 3, 113, 0, 0, 12, 18, 0, 0, 0, 2, 3, 1, 5, 37, 13, 0, 0, 43, 22, 1, 127, 90, 39, 1, 6, 23, 0]",The Ikon
combat,"[0, 5, 0, 10, 7, 5]",The Ikon
safety,"[0, 13, 0, 4, 0, 8, 4, 0, 2]",The Ikon
chunks,"[10, 1, 0, 0, 0, 0, 0]",The Ikon
cigarette,"[1, 0, 0, 3, 0]",The Ikon
days,"[0, 0, 133, 1, 36, 0, 0, 0, 56, 7, 0, 0, 1, 0]",The Ikon
grenade,[0],The Ikon
mess,"[0, 20, 0, 1, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4, 0, 12, 1, 0, 0, 12, 0, 6, 2, 18, 0, 0, 0, 0, 0, 0, 0]",The Ikon
foreigner,"[0, 0, 0, 0, 7]",The Ikon
sizes,"[18, 0, 0]",The Ikon
and,[],The Ikon
sighing,"[0, 2]",The Ikon
while,"[11, 77, 1, 1]",The Ikon
go,"[5, 0, 0, 2, 6, 0, 3, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 0, 0, 11, 123, 0, 3, 0, 1, 0, 33, 26, 37, 83, 6, 0, 0, 19, 19, 0, 3, 0, 17, 0, 0, 43, 25, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 11, 19, 127, 3, 90, 0, 0, 0, 12, 20, 13, 0, 0, 1, 0, 0]",The Ikon
kinder,"[2, 0, 57]",The Ikon
Certain,"[42, 42, 1]",The Ikon
set,"[0, 0, 0, 6, 0, 0, 13, 1, 0, 1, 10, 72, 2, 0, 0, 0, 6, 0, 8, 0, 0, 0, 7, 0, 0, 0, 10, 2, 0, 0, 7, 0, 2, 0, 0, 19, 163, 0, 1, 0, 21, 12, 0, 0, 19, 0, 2, 8, 0, 0, 0, 46, 0, 0, 1, 0, 51, 4, 1, 9, 29]",The Ikon
with,[],The Ikon
we'll,[],The Ikon
looking,"[3, 0, 7, 0, 10, 15, 0, 0, 0, 5, 4, 59, 26, 0, 7, 102, 62, 41, 4, 0, 23]",The Ikon
Between,"[0, 0, 83]",The Ikon
gives,"[7, 0, 19, 6, 51, 1, 0, 4, 0, 3, 113, 3, 36, 1, 13, 0, 6, 0, 11, 38, 0, 6, 492, 32, 1, 0, 19, 0, 10, 0, 0, 0, 17, 1, 50, 0, 0, 3, 12, 13, 6, 2, 1]",The Ikon
an,"[0, 0]",The Ikon
Joe,[],The Ikon
security,"[0, 0, 0, 6, 0, 5, 0, 1]",The Ikon
His,[],The Ikon
vision,"[0, 18, 0, 0, 15, 12, 0]",The Ikon
its,"[0, 0]",The Ikon
Thus,"[0, 0, 0, 0, 3, 22, 228, 0, 12]",The Ikon
machine,"[0, 0, 8, 8, 47, 0, 7]",The Ikon
them,[],The Ikon
lulls,"[11, 0, 0, 0, 0, 0, 0, 6, 103, 0]",The Ikon
Tonight,"[10, 0, 0]",The Ikon
patrol,"[4, 20]",The Ikon
fitted,"[3, 6, 3, 5, 90, 2, 0, 3, 0, 1, 0, 0, 7, 19, 0, 2, 8]",The Ikon
sneaked,"[2, 0, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The Ikon
pointing,"[0, 0, 0, 0, 14, 0, 73, 72, 0, 4, 37, 0, 44, 5, 0, 0, 16, 0, 0, 7, 1, 8, 2, 0, 3, 0]",The Ikon
said,"[49, 0, 0, 21, 0, 0, 0, 1, 70, 39, 12, 0, 0, 316, 0, 0, 34]",The Ikon
new,"[5, 0, 92, 0, 4, 1, 12, 4, 36, 3, 38]",The Ikon
Then,"[0, 177, 228, 0]",The Ikon
Booby,"[0, 0, 0, 1, 0, 1]",The Ikon
Lying,"[2, 9, 0, 8, 0, 16, 0, 0, 0]",The Ikon
nobody,"[0, 0, 7, 0]",The Ikon
handed,"[0, 0, 50, 12, 51, 6, 11]",The Ikon
absorbed,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9, 4, 0, 1, 0, 0, 1, 5, 0, 0, 2, 0, 0, 0, 0]",The Ikon
subtle,"[1, 0, 0, 2]",The Ikon
seekers,"[0, 0, 0]",The Ikon
furtively,"[0, 0]",The Ikon
exultation,"[0, 0, 0, 0, 1]",The Ikon
body,"[0, 50, 2, 0, 0, 3, 1, 0, 0, 0, 0]",The Ikon
colonel,[0],The Ikon
tremble,"[1, 4, 0]",The Ikon
mention,"[3, 0, 9, 0, 0, 0, 31, 3, 9, 0, 0, 0, 5, 2, 4]",The Ikon
low,"[0, 10, 0, 0, 3, 0, 1, 0, 0, 0, 4, 0, 0, 0, 169, 0, 2, 0, 0, 0, 20, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 146, 13, 0, 67, 0]",The Ikon
had,"[49, 2, 1, 4, 80, 0, 0, 51, 3, 113, 18, 7, 123, 2, 6, 0, 111, 6, 6, 4, 1, 492, 0, 0, 51, 17, 0]",The Ikon
jagged,"[1, 0, 0, 0, 0, 0, 0]",The Ikon
area,"[1, 1, 9, 0, 1, 0, 32, 28, 0, 34]",The Ikon
setting,"[0, 0, 13, 2, 0, 1, 12, 10, 72, 0, 0, 0, 6, 0, 0, 8, 0, 0, 0, 0, 2, 0, 2, 19, 163, 0, 0, 1, 0, 21, 0, 0, 5, 4, 0, 51, 8, 0, 0, 0, 0, 0, 1, 2, 0, 46, 29]",The Ikon
naked,"[8, 0, 5, 4, 5, 0]",The Ikon
resist,"[0, 5, 0, 1, 0, 0, 0, 0, 19, 0, 0, 2, 3, 1]",The Ikon
:,[],The Ikon
guard,"[0, 1, 0, 13, 17, 0, 0, 0, 2, 0, 4]",The Ikon
test,"[0, 43, 2, 10, 8, 0, 0, 0, 22, 0, 3, 0, 2, 18, 3, 0, 0]",The Ikon
insistent,"[13, 0, 0, 1, 0, 2]",The Ikon
though,[56],The Ikon
noise,"[0, 0, 3, 2, 0, 0, 0, 1, 0, 1]",The Ikon
touch,"[3, 3, 0, 0, 2, 0, 0, 3, 0, 3, 0, 3, 3, 2, 0, 0, 19, 0, 0, 12, 11, 0, 3, 0, 7, 0, 0, 0, 1, 23, 0, 0, 5, 0, 2, 0, 0, 11, 0, 0, 6, 1, 0, 0, 0, 1, 0]",The Ikon
barbed,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0]",The Ikon
On,"[37, 839]",The Ikon
While,"[11, 77, 1, 1]",The Ikon
front,"[0, 0, 0, 0, 16, 0, 62, 41, 0, 0, 0, 1, 4, 0, 59, 0]",The Ikon
down,"[1, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 20, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 13, 5, 0]",The Ikon
then,"[0, 177, 228, 0]",The Ikon
Over,"[163, 0, 0, 1, 22, 0, 6]",The Ikon
day,"[0, 0, 1, 0, 0, 0, 56, 7, 0, 0, 1, 0]",The Ikon
imprisoned,"[4, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The Ikon
forms,"[0, 0, 0, 3, 1, 19, 0, 6, 3, 57, 113, 0, 1, 0, 0, 0, 0, 0, 0, 13, 5, 0, 0, 0, 0, 9, 4, 8, 74, 22, 0, 0, 18, 127, 0, 4, 0, 39, 1, 0, 0, 10, 0, 1, 0, 12, 1, 12]",The Ikon
held,"[7, 0, 0, 10, 2, 0, 0, 36, 13, 1, 3, 0, 0, 80, 0, 51, 1, 2, 35, 3, 113, 0, 6, 0, 6, 3, 1, 0, 0, 6, 1, 0, 0, 0, 0, 4, 0, 492, 5, 5, 4, 1, 0, 0, 38, 1, 9, 3, 1, 0, 17, 2, 1, 2, 0, 12]",The Ikon
severed,"[0, 0, 0, 0, 0, 0]",The Ikon
demons,"[3, 0, 0, 1, 0, 1, 0]",The Ikon
retreat,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",The Ikon
moving,"[0, 1, 16, 0, 0, 1, 0, 19, 0, 7, 43, 0, 0, 1, 6, 1, 22, 90, 1]",The Ikon
seen,"[49, 12, 0, 17, 11, 0, 4, 8, 0, 1, 0, 3, 15, 0, 7, 0, 3, 0, 17, 2, 7, 5, 13, 0, 0, 19, 0, 20, 0, 0, 10, 4, 4, 55, 6, 22, 38, 0, 59, 0, 4, 2, 0, 102, 0, 1, 0, 0, 1, 8, 6, 0, 0, 0, 0]",The Ikon
tear,"[0, 0, 0, 3, 7, 1, 0, 0, 1, 5, 0, 0, 1, 1, 2, 2, 0, 8, 5, 0]",The Ikon
others,[],The Ikon
restless,"[0, 1, 3, 1]",The Ikon
enough,"[12, 9, 0, 4, 76]",The Ikon
leered,[0],The Ikon
Warren's,[],The Ikon
other,"[10, 41, 183]",The Ikon
mortar,"[0, 0, 0]",The Ikon
explode,"[0, 0, 7, 0, 1, 0, 0, 0]",The Ikon
speechlessness,[0],The Ikon
own,"[0, 111, 492, 4]",The Ikon
truth,"[0, 1, 4, 0, 12, 0, 0, 0]",The Ikon
also,"[2, 0, 118, 3, 121]",The Ikon
edge,"[0, 3, 3, 1, 0, 0, 2, 1, 6, 7, 1, 0]",The Ikon
show,"[8, 21, 3, 7, 1, 19, 0, 15, 37, 36, 2, 44, 3, 0, 1, 20, 0, 1, 6, 7, 1, 0, 0, 0, 6, 1]",The Ikon
reach,"[1, 1, 0, 1, 0, 1, 0, 0, 51, 5, 21, 113, 0, 0, 7, 11, 3, 5, 1, 0, 4, 0, 0, 11, 50, 0, 1, 12, 0, 21, 1]",The Ikon
cooled,"[4, 0, 3, 0]",The Ikon
carrying,"[0, 7, 80, 3, 2, 2, 7, 0, 0, 6, 0, 15, 0, 0, 4, 43, 1, 0, 0, 0, 9, 0, 17, 1, 0, 0, 36, 1]",The Ikon
do,"[0, 84, 0, 0, 25, 0, 0, 3, 0, 0, 1, 6, 113, 18, 0, 6, 5, 1, 163, 3, 0, 0, 22, 0, 0, 0, 9, 0, 1, 46]",The Ikon
vocal,"[0, 3, 0, 2]",The Ikon
threatening,"[0, 1, 0, 0, 1, 2, 1, 0, 3, 3, 0, 0, 0, 1, 0, 0, 18, 0]",The Ikon
that,[],The Ikon
grip,"[0, 1, 0, 0, 0, 0, 0, 0, 10, 0, 0, 2, 4, 0, 0, 1, 17, 0, 0, 0, 0]",The Ikon
ROK's,[],The Ikon
Browning,"[8, 0, 0, 2, 0, 0, 0, 0, 0]",The Ikon
grass,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 10, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0]",The Ikon
handlebars,[0],The Ikon
Be,"[6, 21, 6, 0, 722, 0, 11, 0, 4, 3, 26, 1, 12, 0, 0, 0]",The Ikon
handless,"[0, 20, 0, 8, 1, 0, 0, 0, 4, 3, 10, 0, 3, 4, 0, 0, 0, 6, 17, 0, 0, 21]",The Ikon
flattered,"[1, 0]",The Ikon
ammunition,"[0, 1]",The Ikon
Abbey,[0],The Ikon
shoulder,"[5, 0, 0, 0]",The Ikon
band,"[0, 0, 0, 0, 0, 12, 0, 0, 10, 0, 12, 46]",The Ikon
Although,[],The Ikon
edges,"[0, 3, 3, 1, 0, 0, 2, 1, 6, 7, 1, 0]",The Ikon
barely,"[4, 1, 115, 7, 11, 0]",The Ikon
pregnant,"[2, 14, 21, 0]",The Ikon
became,"[123, 90, 33, 37, 7]",The Ikon
bell,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The Ikon
thrusting,"[0, 0, 0, 1, 6, 5, 0, 0, 5, 14, 0, 0, 1, 0, 0, 0]",The Ikon
east,"[1, 32, 0, 0, 0, 8, 0]",The Ikon
ten,"[20, 0, 18, 1, 3, 0, 0]",The Ikon
Mines,[9],The Ikon
beliefs,"[6, 23, 3, 4, 6]",The Ikon
abortion,"[0, 0]",The Ikon
moment,"[0, 5, 24, 3, 45, 6, 0, 0, 40, 13]",The Ikon
At,"[0, 0, 580, 35]",The Ikon
Pressing,"[1, 0, 1, 0, 0, 0, 5, 8, 6, 0, 0, 0, 1, 5, 11, 10, 0, 0, 1, 4, 0, 1, 0, 4, 0, 5, 10, 0]",The Ikon
arm,"[2, 0, 0, 3, 5, 0, 2, 1, 18, 0]",The Ikon
valley,"[0, 11]",The Ikon
when,[],The Ikon
anger,"[0, 0, 2, 3, 0, 0, 0]",The Ikon
bring,"[0, 0, 0, 127, 9, 123, 18, 32, 1, 1, 4, 0, 23, 80, 0, 1, 1]",The Ikon
bicycle,"[11, 0, 5, 0, 0]",The Ikon
expert,"[11, 0, 134, 1, 3, 0, 0, 1]",The Ikon
medieval,"[0, 0, 0, 2, 0]",The Ikon
mutely,"[0, 2, 0, 0]",The Ikon
within,"[38, 25]",The Ikon
hidden,"[6, 0, 0, 1, 0, 2, 1, 2, 0, 19, 8, 0, 1, 0]",The Ikon
help,"[19, 3, 3, 41, 7, 9, 0, 0, 0, 1, 0, 1]",The Ikon
2130,[],The Ikon
clue,"[0, 0, 3, 0]",The Ikon
spill,"[1, 7, 20, 0, 0, 0, 0, 0, 26, 0, 1, 0, 0, 0]",The Ikon
poems,"[3, 0]",The Ikon
embankment,[0],The Ikon
sprouting,"[0, 1, 0, 5, 0, 0, 0, 0, 36, 0]",The Ikon
precious,"[36, 0, 1, 2, 2, 3, 0]",The Ikon
figure,"[0, 0, 6, 42, 0, 3, 0, 1, 0, 0, 31, 0, 18, 0, 13, 0, 0, 0, 5, 13, 0, 12, 1, 0, 20, 0, 0, 9, 4, 8, 6, 22, 0, 0, 0, 39, 102, 1, 1, 0, 0]",The Ikon
Who,"[0, 0]",The Ikon
can,"[12, 0, 3, 0, 0, 0, 38, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 29, 0, 1, 0, 1, 1, 4, 3, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 13, 0, 0, 0, 235, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0]",The Ikon
traps,"[0, 0, 0, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 4, 6, 0, 0]",The Ikon
attempt,"[7, 0, 12, 22, 10, 0, 1, 0, 9, 3, 0]",The Ikon
eye,"[11, 23, 0, 0, 0, 15, 20, 0]",The Ikon
rigid,"[0, 3, 2, 0, 7, 46, 3]",The Ikon
slowly,"[0, 21, 0, 16, 5]",The Ikon
strip,"[1, 0, 0, 18, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 17, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0]",The Ikon
trees,"[0, 0, 17, 0, 1, 12]",The Ikon
beaming,"[0, 0, 1, 1, 0, 0, 26, 0, 10, 0, 0, 4, 0, 2]",The Ikon
met,"[0, 2, 0, 0, 3, 8, 3, 0, 0, 7, 3, 0, 0, 19, 3, 0, 0, 0, 1, 0, 1, 0, 11, 102, 23, 7, 0]",The Ikon
compliments,"[0, 17, 11, 1, 0]",The Ikon
clips,"[0, 0, 0, 0, 1, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 6, 4, 1, 188]",The Ikon
questions,"[0, 6, 0, 14, 0, 0, 11, 0, 0, 0, 33, 73, 0, 0, 3, 2, 0]",The Ikon
there,"[0, 0, 0, 0, 0, 276]",The Ikon
womb,"[0, 0]",The Ikon
visited,"[0, 25, 0, 0, 1, 0, 3, 3, 0, 0, 0, 4, 0, 0, 1, 0, 102, 0, 0, 8, 0, 0]",The Ikon
man,"[0, 173, 11, 0, 1, 0, 0, 96, 0, 4, 6, 0, 7, 0, 49, 0, 0, 11, 8, 0, 0, 0]",The Ikon
led,"[0, 80, 73, 4, 0, 2, 0, 0, 8, 29, 5, 0, 43, 16, 32, 0, 90, 12, 20, 27]",The Ikon
insult,"[0, 1, 0, 0, 0, 0, 0]",The Ikon
It,"[0, 0]",The Ikon
illuminated,"[1, 0, 3, 0, 3, 0, 0, 0, 0, 0, 26, 0, 0, 47, 0, 0, 0, 0, 0, 0]",The Ikon
mine,[9],The Ikon
behind,"[12, 3, 38, 0, 0, 0, 5, 1, 1, 4, 3, 0, 0, 0, 0, 0, 0, 13, 0, 0, 235, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0]",The Ikon
gray,"[18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The Ikon
French,"[0, 0, 6, 0]",The Ikon
protestations,"[0, 5]",The Ikon
say,"[49, 0, 0, 21, 0, 0, 1, 70, 39, 12, 0, 0, 0, 34]",The Ikon
healthiest,"[4, 0, 0, 0, 25, 0, 1, 1, 0, 0, 0, 0, 5, 0]",The Ikon
head,"[0, 1, 7, 0, 0, 0, 73, 0, 0, 0, 1, 50, 0, 37, 0, 0, 5, 0, 0, 0, 16, 0, 0, 0, 4, 0, 0, 0, 0, 0, 12, 14, 12, 0, 20, 0, 0, 33, 0]",The Ikon
sitting,"[12, 0, 0, 0, 0, 3, 9, 8, 1, 0, 12, 0, 0, 10]",The Ikon
something,[],The Ikon
pinpoint,"[2, 0, 3]",The Ikon
over,"[163, 0, 0, 1, 22, 0, 6]",The Ikon
wrists,"[5, 0, 0, 0, 0]",The Ikon
Our,[],The Ikon
bouncing,"[0, 0, 2, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 7, 3]",The Ikon
monuments,"[0, 1, 1]",The Ikon
served,"[19, 0, 163, 12, 0, 41, 0, 9, 1, 0, 6, 25, 4, 1, 0, 1, 0, 0]",The Ikon
of,[],The Ikon
straining,"[1, 0, 1, 1, 0, 0, 4, 1, 0, 0, 1, 0, 11, 0, 1, 22, 0, 1, 0, 1, 0, 0, 0, 0]",The Ikon
being,"[6, 2, 21, 6, 20, 722, 0, 0, 11, 100, 3, 0, 26, 1, 12, 0]",The Ikon
rolling,"[0, 0, 0, 12, 0, 21, 0, 0, 0, 0, 3, 0, 0, 1, 0, 10, 11, 7, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 2, 0]",The Ikon
took,"[2, 10, 1, 21, 1, 0, 20, 0, 80, 0, 4, 14, 0, 7, 0, 7, 9, 1, 22, 113, 6, 2, 24, 1, 123, 18, 5, 0, 0, 6, 5, 3, 6, 5, 0, 11, 4, 1, 16, 0, 492, 10, 1, 3, 0, 9, 54, 5, 0, 5, 17, 0, 4, 0, 3, 7, 20, 0, 1, 0, 5, 3, 0, 2, 0, 1]",The Ikon
pointed,"[0, 0, 0, 0, 14, 0, 73, 72, 0, 4, 37, 0, 44, 5, 11, 0, 0, 16, 0, 0, 7, 1, 8, 2, 0, 3, 0]",The Ikon
likewise,"[2, 0, 118, 1, 3, 121, 1]",The Ikon
raped,"[0, 6, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",The Ikon
grotesques,[2],The Ikon
betties,[],The Ikon
They,[],The Ikon
began,"[0, 123, 0, 0, 8, 0, 0, 19, 0]",The Ikon
unlovely,"[0, 0]",The Ikon
standing,"[8, 0, 0, 0, 5, 6, 13, 0, 0, 0, 19, 0, 2, 0, 0, 3, 0, 0]",The Ikon
short,"[0, 0, 0, 0, 8, 27, 0, 99, 0, 0, 6, 0, 2, 0, 0, 20, 4, 47, 1, 0, 28, 0, 2, 0]",The Ikon
far,"[0, 0, 57, 0, 0, 0]",The Ikon
sky,"[3, 0, 16, 2]",The Ikon
2230,[],The Ikon
same,"[0, 0, 0, 176, 3, 88, 0, 0]",The Ikon
book,"[12, 0, 0, 3, 19, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 17, 0, 0, 0, 0, 4, 11]",The Ikon
coward,"[0, 0, 0, 0]",The Ikon
simultaneously,"[0, 5]",The Ikon
bandoleers,"[0, 0]",The Ikon
used,"[0, 7, 0, 43, 1, 0, 0, 0, 0, 66, 6, 1, 1, 0, 0]",The Ikon
aware,"[0, 0, 0, 10]",The Ikon
Smiling,"[2, 0, 0, 4, 4, 0]",The Ikon
carried,"[0, 7, 80, 3, 2, 2, 7, 0, 0, 6, 0, 15, 0, 0, 4, 43, 1, 0, 0, 0, 9, 0, 17, 1, 0, 0, 36, 1]",The Ikon
branch,"[2, 0, 3, 0, 1, 5, 2, 4, 18, 7, 0, 1, 0]",The Ikon
But,"[409, 25, 115, 211, 11]",The Ikon
along,"[37, 839]",The Ikon
gnaw,"[0, 0, 0, 0, 0]",The Ikon
clean,"[0, 15, 0, 36, 18, 0, 5, 1, 0, 0, 4, 6, 0, 26, 0, 0, 0, 0, 0, 47, 9, 0, 8, 0, 0, 0, 2]",The Ikon
Brest,[0],The Ikon
spoken,"[2, 4, 6, 26, 14, 0, 0, 14]",The Ikon
picking,"[0, 0, 0, 0, 0, 0, 9, 11, 8, 18, 5, 1, 0, 0]",The Ikon
Warren,"[1, 0, 0, 0, 11]",The Ikon
From,[],The Ikon
train,"[1, 2, 0, 69, 0, 0, 80, 7, 12, 3, 0, 5, 4, 0, 0, 3, 17, 0, 0, 16, 1, 0, 0, 0, 6, 3, 0]",The Ikon
strange,"[5, 12, 9, 7]",The Ikon
hear,"[5, 0, 0, 102, 0, 22, 0, 4, 0, 3, 15, 0]",The Ikon
gun,"[0, 28, 0, 1, 0, 1, 6, 0, 1, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0]",The Ikon
perilous,"[0, 0, 1, 0]",The Ikon
There,"[0, 0, 0, 0, 0, 276]",The Ikon
life,"[0, 98, 0, 0, 0, 1, 0, 0, 0, 0, 33, 0, 14, 1]",The Ikon
Solesmes,[],The Ikon
imaginary,"[0, 1, 0, 3, 0, 0]",The Ikon
You,[],The Ikon
like,"[17, 0, 1, 176, 0, 15, 88, 2, 5, 0, 21]",The Ikon
cathedrals,"[0, 2]",The Ikon
Above,"[0, 0, 0, 0, 20]",The Ikon
listening,"[5, 50, 0, 0, 6, 8, 15]",The Ikon
intermittent,[0],The Ikon
rifle,"[8, 90, 0, 1, 0, 0, 0, 17, 0, 0]",The Ikon
night,"[0, 1, 0, 31, 51]",The Ikon
from,[],The Ikon
Oh,"[2, 0, 0]",The Ikon
cloth,"[0, 2, 0, 16]",The Ikon
nearest,"[0, 0, 0, 0, 2, 8, 134, 0, 1, 27, 0, 23]",The Ikon
infirmity,"[0, 0, 0, 0, 0, 0]",The Ikon
defying,"[5, 17, 0, 0, 2, 3, 1]",The Ikon
war,"[0, 2, 31]",The Ikon
way,"[27, 0, 31, 3, 8, 6, 0, 15, 2, 9, 0, 123, 8]",The Ikon
all,"[2, 13, 28, 24, 6, 352, 2]",The Ikon
so,"[0, 0, 0, 17, 177, 3, 0, 0, 22, 228, 0, 12]",The Ikon
Somehow,"[0, 0, 5, 0, 0]",The Ikon
rows,"[0, 25, 0, 1, 74, 0, 2, 0]",The Ikon
light,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 16, 1, 1, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 47, 3, 0, 28, 3, 0, 20, 0, 0, 2, 0, 0, 4, 0, 0]",The Ikon
France,"[0, 0, 2, 0]",The Ikon
four,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 24, 20]",The Ikon
I,"[786, 5, 0, 0, 29, 1, 24, 0, 0, 3, 321]",The Ikon
thought,"[0, 14, 0, 17, 65, 31, 0, 31, 4, 5, 1, 12, 0, 0, 1, 0, 37, 10, 0, 0, 12, 0, 2, 67, 15, 0, 0, 0, 15, 0]",The Ikon
disks,"[0, 19, 0, 0, 0, 0, 0, 0, 0, 0]",The Ikon
need,"[6, 5, 54, 6, 8, 22, 0, 0, 80, 51, 14, 0, 0, 0, 0, 0]",The Ikon
Cried,"[5, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 2, 0, 1, 25]",The Ikon
eyes,"[11, 23, 0, 70, 0, 0, 15, 20, 0]",The Ikon
what,[],The Ikon
confused,"[1, 10, 0, 0, 1, 4, 0, 32, 0, 0, 0, 0, 0, 0, 0, 6, 1, 1, 0, 0, 0, 2, 0, 0, 0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1]",The Ikon
see,"[49, 12, 0, 17, 11, 0, 4, 8, 0, 1, 0, 3, 15, 0, 7, 0, 3, 0, 17, 2, 7, 5, 13, 0, 0, 19, 0, 20, 0, 0, 10, 4, 4, 55, 6, 22, 38, 0, 59, 0, 4, 2, 0, 102, 0, 1, 0, 0, 1, 8, 6, 0, 0, 0, 0]",The Ikon
armored,"[0, 1, 0, 0, 0]",The Ikon
Remember,"[1, 1, 0, 5, 0, 0, 65, 15, 0, 0, 0]",The Ikon
stopped,"[0, 15, 3, 3, 0, 4, 2, 0, 0, 0, 1, 18, 0, 51, 0, 0, 4, 0, 0, 12, 1, 0, 0, 0, 0, 20, 0, 13, 6, 0]",The Ikon
