body,"[0, 0, 0, 0, 3, 0, 50, 0, 2, 0, 1]",Riding the Dark Train Out
settled,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 2, 0, 0, 8, 0, 0, 20, 0, 6, 0, 4, 1, 1, 0, 0, 1, 2, 0]",Riding the Dark Train Out
lucy,[0],Riding the Dark Train Out
sparrow's,[],Riding the Dark Train Out
answer,"[25, 8, 10, 0, 1, 27, 163, 1, 9, 8, 3, 1]",Riding the Dark Train Out
jazz,"[0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 49, 1, 8, 1, 12, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 129, 0, 0]",Riding the Dark Train Out
Your,[],Riding the Dark Train Out
accommodations,"[0, 0, 1]",Riding the Dark Train Out
a,"[0, 147, 0, 0, 2793, 0, 0, 0, 0, 0, 0, 0, 0]",Riding the Dark Train Out
own,"[0, 492, 4, 111]",Riding the Dark Train Out
wheels,"[0, 0, 11, 0, 7, 0, 5, 0, 1, 0]",Riding the Dark Train Out
asked,"[1, 0, 0, 5, 54, 80, 15, 0, 22, 6, 14, 0]",Riding the Dark Train Out
younger,"[0, 0, 0, 5, 92, 0, 0, 38, 0, 0]",Riding the Dark Train Out
tumbling,"[0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Riding the Dark Train Out
tops,"[0, 29, 0, 1, 0, 0, 0, 0, 1, 0, 3, 8, 20, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 26, 12, 0, 0, 1, 0, 0, 0, 0]",Riding the Dark Train Out
plastic,"[0, 0, 0, 1, 0, 0, 5, 1, 0]",Riding the Dark Train Out
one,"[0, 0, 0, 5, 24, 0, 0, 29, 0, 0, 786, 0, 3, 321, 0, 1, 0]",Riding the Dark Train Out
nuts,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",Riding the Dark Train Out
guy,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 0, 0, 0]",Riding the Dark Train Out
We're,[],Riding the Dark Train Out
cold,"[4, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 15]",Riding the Dark Train Out
Embarcadero,[],Riding the Dark Train Out
behind,"[0, 0, 1, 0, 0, 4, 0, 1, 0, 7, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 38, 12, 13, 0, 0, 5, 3, 235, 0, 0]",Riding the Dark Train Out
day,"[56, 0, 0, 1, 0, 0, 0, 1, 7, 0, 0, 0]",Riding the Dark Train Out
She,[],Riding the Dark Train Out
dogs,"[2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 1, 25, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 3, 0]",Riding the Dark Train Out
freight's,[],Riding the Dark Train Out
Certainly,"[0, 0, 42, 16, 0, 9, 0]",Riding the Dark Train Out
slid,"[0, 0, 0, 0, 1, 0]",Riding the Dark Train Out
moment,"[5, 13, 3, 0, 24, 0, 40, 6, 45, 0]",Riding the Dark Train Out
If,[],Riding the Dark Train Out
landed,"[146, 2, 3, 0, 0, 0, 0, 32, 0, 18]",Riding the Dark Train Out
morning-frightened,[],Riding the Dark Train Out
whirled,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",Riding the Dark Train Out
sucker-rolling,[],Riding the Dark Train Out
Ever,"[0, 46, 0, 59, 0]",Riding the Dark Train Out
once,"[0, 0, 0, 0, 53, 0, 0]",Riding the Dark Train Out
well,"[134, 5, 4, 20, 0, 0, 82, 1, 2, 1, 0]",Riding the Dark Train Out
girlie,[],Riding the Dark Train Out
sleeve,"[18, 1]",Riding the Dark Train Out
drink,"[2, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0]",Riding the Dark Train Out
straight-armed,[],Riding the Dark Train Out
pressed,"[0, 1, 0, 0, 0, 4, 5, 8, 1, 0, 0, 10, 5, 0, 4, 1, 0, 5, 0, 0, 6, 0, 0, 11, 0, 4]",Riding the Dark Train Out
patience,"[4, 0, 0, 0]",Riding the Dark Train Out
eloped,"[0, 0]",Riding the Dark Train Out
weren't,[],Riding the Dark Train Out
set,"[0, 0, 13, 0, 0, 0, 0, 0, 1, 0, 1, 0, 46, 0, 0, 0, 8, 0, 10, 163, 7, 0, 0, 0, 29, 0, 0, 0, 21, 0, 2, 0, 0, 72, 51, 1, 6, 0, 2, 6, 12, 1, 8, 0, 0, 0, 4, 0, 2, 19, 2, 1, 0, 7, 19, 0, 0, 0, 0, 9, 10]",Riding the Dark Train Out
car,"[0, 47, 8, 0, 0, 0, 8, 0, 0, 0, 7]",Riding the Dark Train Out
shoes,"[7, 0, 0, 0, 3, 72]",Riding the Dark Train Out
kazoo,[0],Riding the Dark Train Out
she,[],Riding the Dark Train Out
scowled,[0],Riding the Dark Train Out
collecting,"[0, 1, 0, 0, 0, 2, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]",Riding the Dark Train Out
bumming,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",Riding the Dark Train Out
jacket,"[1, 0, 0, 6, 0]",Riding the Dark Train Out
mouth,"[0, 0, 0, 14, 14, 0, 0, 0, 1, 0, 0, 2, 0, 26, 0]",Riding the Dark Train Out
clincher,"[0, 0, 0, 0]",Riding the Dark Train Out
ripped,"[7, 1, 0, 0]",Riding the Dark Train Out
stub,"[0, 0, 0, 0, 0, 1]",Riding the Dark Train Out
however,"[1, 47, 0, 3, 6, 103, 35, 0, 0]",Riding the Dark Train Out
insides,"[25, 0]",Riding the Dark Train Out
noises,"[0, 0, 2, 0, 0, 0, 1, 0, 1, 3]",Riding the Dark Train Out
her,[],Riding the Dark Train Out
square,"[0, 0, 14, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 16, 8]",Riding the Dark Train Out
out,"[0, 309, 1, 2, 0, 0, 0, 0, 0, 0, 0, 4, 40, 0, 0]",Riding the Dark Train Out
neck,"[18, 0, 0, 0]",Riding the Dark Train Out
slowed,"[0, 2, 0, 0, 5, 0, 0]",Riding the Dark Train Out
",",[],Riding the Dark Train Out
wanna,[],Riding the Dark Train Out
lapsed,"[0, 0, 0, 0, 0, 0, 12, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",Riding the Dark Train Out
Quartet,"[0, 0, 24, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 1]",Riding the Dark Train Out
Bastards,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",Riding the Dark Train Out
What's,[],Riding the Dark Train Out
Nice,"[1, 0, 0, 1, 0, 1, 0, 0, 4, 11]",Riding the Dark Train Out
No,"[0, 0, 266, 50, 0]",Riding the Dark Train Out
self-serve,[],Riding the Dark Train Out
strong,"[0, 14, 0, 11, 11, 33, 3, 0, 3, 1, 0, 25, 0]",Riding the Dark Train Out
Feathertop's,[],Riding the Dark Train Out
stay,"[0, 0, 2, 13, 1, 6, 18, 1, 0, 1, 1, 0, 0, 1, 0, 0, 16, 13, 0, 16, 6, 0, 0, 0]",Riding the Dark Train Out
stared,"[0, 2, 1, 3]",Riding the Dark Train Out
vicious,"[5, 1, 0, 0, 0, 3, 0, 1, 24, 20, 0, 0, 1, 3]",Riding the Dark Train Out
!,[],Riding the Dark Train Out
congratulations,"[0, 0, 0, 0, 0, 1]",Riding the Dark Train Out
Charcoal,"[0, 0, 0, 0, 0, 0, 0, 0, 6]",Riding the Dark Train Out
savor,"[4, 2, 0, 1, 2, 0, 7, 0, 0, 0, 0, 0]",Riding the Dark Train Out
final,"[2, 0, 2, 83, 0, 21, 0]",Riding the Dark Train Out
him,[],Riding the Dark Train Out
Slug,"[0, 0, 0, 0, 1, 5, 0, 7, 0, 0, 0, 0, 0, 1]",Riding the Dark Train Out
murmured,"[0, 1, 0, 1, 0]",Riding the Dark Train Out
faster,"[2, 0, 0, 0, 0, 0, 0, 0, 9, 0, 5, 1, 0, 11, 19, 0, 3]",Riding the Dark Train Out
maybe,"[13, 18, 0, 13, 0, 0]",Riding the Dark Train Out
raged,"[0, 0, 0, 4, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 5, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",Riding the Dark Train Out
ex-musician,[],Riding the Dark Train Out
counted,"[0, 0, 5, 29, 42, 1, 10, 4, 0, 7, 59, 0]",Riding the Dark Train Out
slot,"[0, 0, 2, 0]",Riding the Dark Train Out
licked,"[0, 0, 3, 3, 1, 1, 0, 0, 127, 2, 1, 1, 0, 0]",Riding the Dark Train Out
earlier,"[4, 183, 3, 17, 4, 41, 0, 0, 0, 123, 10]",Riding the Dark Train Out
hair,"[0, 0, 0, 27, 0, 0, 0, 0]",Riding the Dark Train Out
my,[],Riding the Dark Train Out
crook,"[0, 3, 2, 0, 0, 3, 2, 2, 0, 37]",Riding the Dark Train Out
shaking,"[4, 7, 0, 2, 1, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0]",Riding the Dark Train Out
there,"[0, 0, 0, 0, 276, 0]",Riding the Dark Train Out
pickins,[],Riding the Dark Train Out
wings,"[3, 1, 3, 0, 0, 5, 0, 2, 0, 0]",Riding the Dark Train Out
trade,"[0, 6, 3, 4, 0, 16, 20, 0, 0, 0, 0, 0, 7]",Riding the Dark Train Out
Fan,"[0, 0, 0, 0, 0, 1, 0]",Riding the Dark Train Out
eyebrows,"[0, 0, 2]",Riding the Dark Train Out
press,"[10, 0, 1, 3, 1, 0, 0, 0, 0, 1, 5, 8, 1, 0, 0, 0, 10, 0, 5, 0, 4, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 6, 11, 0, 0, 4, 2, 0]",Riding the Dark Train Out
his,[],Riding the Dark Train Out
wall,"[0, 14, 0, 0, 12, 0, 0, 1]",Riding the Dark Train Out
grabbin',[],Riding the Dark Train Out
doll,"[3, 0, 1, 0, 0, 0, 0]",Riding the Dark Train Out
politely,"[0, 2]",Riding the Dark Train Out
side,"[14, 19, 61, 0, 1, 5, 62]",Riding the Dark Train Out
immensely,"[0, 2]",Riding the Dark Train Out
hitched,"[4, 0, 1, 2, 0, 0, 4, 0, 1]",Riding the Dark Train Out
man's,[],Riding the Dark Train Out
on,"[839, 37]",Riding the Dark Train Out
tackle,"[5, 0, 0, 0, 1, 0, 0, 1, 0]",Riding the Dark Train Out
back,"[0, 0, 0, 0, 8, 0, 0, 0, 40, 0, 13, 1, 0, 162, 0, 1, 0, 0, 0, 2, 0, 0, 3, 13, 0, 5, 0, 0, 0, 0]",Riding the Dark Train Out
ain't,[],Riding the Dark Train Out
had,"[7, 49, 4, 4, 0, 17, 1, 0, 1, 51, 51, 6, 2, 6, 0, 111, 0, 113, 18, 0, 3, 6, 123, 2, 0, 80, 492]",Riding the Dark Train Out
flailing,"[0, 1, 0, 0]",Riding the Dark Train Out
head,"[37, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 7, 50, 20, 0, 0, 0, 0, 4, 14, 0, 73, 0, 0, 0, 0, 0, 0, 1, 1, 33, 16, 12, 5, 0, 0, 0, 0]",Riding the Dark Train Out
even,"[1, 1, 0, 115, 10, 14, 14, 47, 8, 103, 0, 0]",Riding the Dark Train Out
he'd,[],Riding the Dark Train Out
sizzle,[0],Riding the Dark Train Out
Mr.,"[4, 70, 0]",Riding the Dark Train Out
hungry,"[0, 3, 0]",Riding the Dark Train Out
many-times,[],Riding the Dark Train Out
began,"[0, 0, 0, 19, 123, 8, 0, 0, 0]",Riding the Dark Train Out
ten,"[0, 3, 0, 0, 20, 18, 1]",Riding the Dark Train Out
twist,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 7, 0, 0, 2, 3, 0, 0, 37, 0, 0, 12, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0]",Riding the Dark Train Out
cigarette,"[0, 0, 3, 0, 1]",Riding the Dark Train Out
Since,[],Riding the Dark Train Out
ways,"[3, 12, 27, 8, 8, 0, 15, 0, 6, 9, 0, 123, 0, 31, 2]",Riding the Dark Train Out
last,"[3, 0, 7, 0, 0, 0, 2, 5, 2, 0, 0, 0, 0, 0, 0, 26, 90, 0, 27, 51, 18, 2, 69, 0, 0, 0, 83, 21, 0]",Riding the Dark Train Out
ever-lovin',[],Riding the Dark Train Out
Mister,"[4, 70, 0]",Riding the Dark Train Out
Yeah,"[0, 0]",Riding the Dark Train Out
shining,"[3, 0, 1, 7, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 20, 0, 5, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",Riding the Dark Train Out
beneath,"[0, 1, 0, 10]",Riding the Dark Train Out
pile,"[0, 0, 0, 0, 1, 1, 0, 2, 1, 2, 0, 12, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 146, 12, 1, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 1, 0, 20, 0, 0, 18, 0]",Riding the Dark Train Out
while,"[77, 1, 11, 1]",Riding the Dark Train Out
rockin',[],Riding the Dark Train Out
seconds,"[5, 0, 0, 13, 0, 1, 162, 0, 0, 24, 0, 40, 0, 0, 0, 1, 45, 0]",Riding the Dark Train Out
of,[],Riding the Dark Train Out
music,"[0, 16, 1]",Riding the Dark Train Out
beat,"[3, 3, 0, 7, 0, 0, 0, 0, 0, 0, 27, 23, 0, 0, 1, 6, 6, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 123, 0, 8, 0, 0, 0]",Riding the Dark Train Out
cellophane,[0],Riding the Dark Train Out
lip,"[0, 0, 14, 0, 0, 1, 0, 0]",Riding the Dark Train Out
sit,"[0, 0, 0, 12, 0, 8, 1, 10, 9]",Riding the Dark Train Out
That,[],Riding the Dark Train Out
least,"[0, 46]",Riding the Dark Train Out
sweet,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]",Riding the Dark Train Out
aloft,[1],Riding the Dark Train Out
poor,"[0, 3, 0, 2, 0, 1, 0, 0, 28, 8, 0, 6]",Riding the Dark Train Out
Hair,"[0, 0, 0, 27, 0, 0, 0, 0]",Riding the Dark Train Out
think,"[0, 0, 37, 12, 15, 0, 0, 10, 5, 0, 0, 65, 12, 14, 0, 0, 0, 31, 2]",Riding the Dark Train Out
made,"[1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 17, 0, 163, 51, 0, 0, 6, 0, 0, 127, 21, 4, 0, 9, 39, 0, 117, 0, 31, 0, 4, 113, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 18, 11, 9, 0, 0, 0, 26, 0, 1, 1, 5, 0, 0, 123, 0, 9, 0, 0, 0, 80, 492, 16]",Riding the Dark Train Out
name,"[0, 6, 22, 31, 3, 0, 0, 113, 0, 3, 1, 0, 2, 4, 21, 25, 0, 9, 0, 0, 0, 6, 0]",Riding the Dark Train Out
reluctant,"[0, 0, 0]",Riding the Dark Train Out
moved,"[1, 1, 0, 2, 1, 6, 0, 22, 90, 43, 0, 26, 0, 0, 1, 1, 3, 0, 7, 1, 19, 0]",Riding the Dark Train Out
wary,"[0, 0, 0, 0, 1]",Riding the Dark Train Out
us,"[0, 0, 0, 5, 0, 0, 0, 0, 3, 0, 17, 14, 0]",Riding the Dark Train Out
making,"[1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 17, 0, 0, 163, 51, 0, 0, 6, 0, 0, 127, 21, 4, 0, 9, 0, 39, 0, 31, 1, 0, 4, 113, 0, 1, 0, 35, 3, 0, 1, 0, 0, 0, 0, 0, 18, 11, 9, 0, 0, 0, 26, 0, 1, 1, 5, 0, 0, 123, 0, 9, 0, 0, 0, 80, 492, 16]",Riding the Dark Train Out
long,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0]",Riding the Dark Train Out
scissoring,[0],Riding the Dark Train Out
indicating,"[37, 4, 2, 44, 0, 5, 0, 7, 1]",Riding the Dark Train Out
followed,"[0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 4, 0, 12, 0, 2, 3, 0, 84, 0, 11, 0, 722, 0, 0, 2, 0, 0]",Riding the Dark Train Out
smoothing,"[1, 0, 0, 6, 0]",Riding the Dark Train Out
matches,"[0, 11, 11, 0, 2, 1, 4, 2, 0, 14, 0, 0, 12, 0, 2, 3, 0, 8, 1, 0, 3, 0, 0, 0, 0, 2, 6, 0, 19]",Riding the Dark Train Out
footballer's,[],Riding the Dark Train Out
lounging,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",Riding the Dark Train Out
bad,"[0, 7, 19, 0, 2, 5, 0, 0, 1, 53, 5, 0, 0, 0, 0, 0, 5]",Riding the Dark Train Out
little,"[0, 1, 3, 3, 0, 99, 28, 67, 0, 0, 0, 0, 0, 0]",Riding the Dark Train Out
thin,"[0, 0, 3, 0, 0, 20, 0, 1, 0, 0, 14, 5, 0, 2, 2, 3, 0, 2]",Riding the Dark Train Out
vowed,"[0, 0]",Riding the Dark Train Out
move,"[1, 1, 0, 16, 6, 0, 22, 90, 43, 0, 0, 0, 1, 1, 0, 0, 0, 7, 1, 19, 0, 6]",Riding the Dark Train Out
crouched,"[0, 0, 1, 0, 0, 0, 3, 0, 0]",Riding the Dark Train Out
skirt,"[0, 0, 0, 0, 0, 1, 0, 0, 3, 12, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0]",Riding the Dark Train Out
freight-bums,[],Riding the Dark Train Out
--,[],Riding the Dark Train Out
Cappy,[],Riding the Dark Train Out
arms,"[5, 3, 0, 19, 0, 2, 0, 2, 0, 18, 1, 0, 0, 0, 0, 0, 0, 0]",Riding the Dark Train Out
drawing,"[1, 0, 0, 3, 0, 2, 0, 0, 24, 0, 0, 7, 0, 2, 3, 0, 1, 0, 0, 43, 0, 0, 1, 0, 5, 113, 0, 4, 2, 4, 4, 0, 0, 0, 0, 2, 0, 0, 0, 12, 5, 123, 9, 0, 0, 0, 14, 6]",Riding the Dark Train Out
freight-jumper,[],Riding the Dark Train Out
came,"[0, 42, 0, 0, 163, 0, 0, 20, 0, 0, 3, 22, 84, 3, 3, 123, 11, 0, 12, 1]",Riding the Dark Train Out
bank,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 7, 7, 0]",Riding the Dark Train Out
boxcar,[3],Riding the Dark Train Out
closed,"[27, 0, 2, 0, 0, 0, 5, 21, 0, 2, 0, 0, 0]",Riding the Dark Train Out
gang,"[0, 0, 4, 1, 8, 1, 0, 12, 8]",Riding the Dark Train Out
But,"[211, 25, 409, 115, 11]",Riding the Dark Train Out
hill,"[6, 0, 0, 2, 0, 0, 3, 0]",Riding the Dark Train Out
that's,[],Riding the Dark Train Out
ran,"[7, 2, 2, 7, 0, 1, 0, 0, 0, 0, 1, 2, 6, 0, 1, 6, 0, 0, 20, 0, 0, 0, 0, 1, 2, 2, 43, 90, 127, 1, 0, 0, 23, 9, 3, 0, 0, 74, 0, 0, 0, 0, 30, 12, 0, 5, 0, 11, 21, 9, 0, 19]",Riding the Dark Train Out
From,[],Riding the Dark Train Out
drummer's,[],Riding the Dark Train Out
will,"[0, 0, 218, 0, 32]",Riding the Dark Train Out
saw,"[13, 6, 1, 0, 8, 0, 11, 1, 0, 4, 22, 0, 1, 0, 59, 0, 15, 0, 4, 0, 59, 10, 4, 0, 0, 8, 3, 0, 12, 0, 2, 0, 17, 0, 0, 7, 0, 0, 17, 1, 3, 55, 0, 0, 1, 0, 2, 7, 0, 0, 20, 38, 0, 0, 0, 6, 4, 49, 5, 102, 19]",Riding the Dark Train Out
killed,"[146, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 9, 0, 0]",Riding the Dark Train Out
handing,"[0, 12, 51, 11, 50, 0]",Riding the Dark Train Out
stupid,"[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]",Riding the Dark Train Out
kid,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 17, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]",Riding the Dark Train Out
ticket,"[0, 1, 22, 0, 1]",Riding the Dark Train Out
scooted,"[0, 3, 5, 0, 0, 2]",Riding the Dark Train Out
cannonball,"[0, 0, 0]",Riding the Dark Train Out
switchblade,"[0, 0, 0, 0]",Riding the Dark Train Out
put,"[46, 3, 0, 19, 5, 4, 29, 0, 0, 0, 0, 1, 34, 1, 0, 72, 51]",Riding the Dark Train Out
form,"[8, 0, 0, 4, 0, 5, 0, 0, 0, 22, 0, 3, 12, 19, 0, 0, 13, 0, 57, 10, 0, 6, 127, 1, 39, 0, 0, 0, 1, 113, 18, 1, 4, 3, 1, 0, 1, 74, 0, 0, 9, 0, 0, 12, 0, 0, 0, 0]",Riding the Dark Train Out
close,"[3, 7, 0, 5, 3, 4, 2, 1, 0, 5, 0, 3, 0, 0, 0, 0, 0, 27, 51, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 83, 2, 0, 0, 0, 1, 0, 0]",Riding the Dark Train Out
grizzly,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0]",Riding the Dark Train Out
no,"[0, 0, 266, 50, 0]",Riding the Dark Train Out
said,"[0, 12, 49, 316, 70, 1, 0, 0, 21, 0, 0, 34, 0, 0, 39, 0, 0]",Riding the Dark Train Out
silence,"[0, 9, 11, 103, 0, 0, 0, 0, 0, 3]",Riding the Dark Train Out
Smith,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",Riding the Dark Train Out
dark,"[0, 1, 0, 13, 2, 1, 0, 3, 1, 0, 0, 0, 0, 0, 2, 1, 8, 31, 0, 8, 1, 1, 51, 1, 0, 0, 0, 0, 5, 21, 0, 0, 0]",Riding the Dark Train Out
roll,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 12, 0, 4, 0, 7, 0, 1, 0, 0, 3, 0, 0, 2, 0, 11, 0, 0, 0, 1, 3, 0, 21, 0, 0, 0]",Riding the Dark Train Out
shied,[2],Riding the Dark Train Out
filled,"[0, 0, 0, 1, 1, 0, 19, 1, 15, 7, 80, 0, 0]",Riding the Dark Train Out
lifted,"[0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 4, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 10, 0, 12, 3, 0, 0, 0, 7, 0, 1, 0, 0, 0]",Riding the Dark Train Out
was,"[0, 12, 1, 11, 15, 6, 722, 0, 0, 26, 0, 21, 0, 6, 3]",Riding the Dark Train Out
swanlike,[],Riding the Dark Train Out
His,[],Riding the Dark Train Out
ya,[],Riding the Dark Train Out
wooden,[2],Riding the Dark Train Out
thing,"[0, 53, 29]",Riding the Dark Train Out
After,"[0, 33, 0, 3, 89, 0]",Riding the Dark Train Out
brought,"[1, 23, 0, 0, 1, 0, 4, 1, 123, 1, 9, 127, 32, 80, 0, 0, 18]",Riding the Dark Train Out
laid,"[46, 0, 19, 7, 29, 0, 1, 72, 51]",Riding the Dark Train Out
carried,"[1, 0, 7, 17, 2, 0, 1, 0, 0, 0, 0, 7, 15, 43, 0, 0, 9, 0, 80, 2, 1, 36, 3, 6, 0, 0, 0, 4]",Riding the Dark Train Out
rapped,"[1, 0, 6, 2, 0]",Riding the Dark Train Out
slightly-smoking,[],Riding the Dark Train Out
can,"[0, 0, 1, 0, 1, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 3, 7, 0, 0, 1, 1, 0, 4, 29, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 38, 0, 0, 0, 12, 0, 13, 0, 0, 0, 0, 0, 0, 0, 3, 235, 0, 0, 0]",Riding the Dark Train Out
so,"[0, 3, 12, 22, 0, 17, 0, 177, 0, 228, 0, 0]",Riding the Dark Train Out
Oooo,[],Riding the Dark Train Out
gnomelike,[],Riding the Dark Train Out
against,[],Riding the Dark Train Out
anything,[],Riding the Dark Train Out
sheet,"[0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 18, 12, 0, 5]",Riding the Dark Train Out
Philly,[],Riding the Dark Train Out
thwump,[],Riding the Dark Train Out
``,[],Riding the Dark Train Out
less,"[0, 0, 0, 68]",Riding the Dark Train Out
hell,"[0, 0, 14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0]",Riding the Dark Train Out
stalked,"[0, 1, 0, 0]",Riding the Dark Train Out
dragging,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 9, 0, 0]",Riding the Dark Train Out
None,[17],Riding the Dark Train Out
honey,"[1, 2, 0, 8, 49]",Riding the Dark Train Out
fingers,"[0, 37, 8, 1, 0, 0]",Riding the Dark Train Out
Ernie's,[],Riding the Dark Train Out
try,"[8, 0, 7, 22, 10, 12, 0, 4, 0, 0, 1, 15, 18, 0, 3, 2, 9, 1, 7, 1, 0]",Riding the Dark Train Out
smiled,[4],Riding the Dark Train Out
very,"[40, 1, 5, 33, 81, 0]",Riding the Dark Train Out
smooth,"[1, 0, 1, 1, 0, 0, 11, 0, 2, 103, 0, 0, 0, 6, 0, 0, 0]",Riding the Dark Train Out
group,"[30, 0, 1, 0, 0, 0]",Riding the Dark Train Out
folded,"[27, 0, 0, 0, 0, 0, 2, 0]",Riding the Dark Train Out
.,[],Riding the Dark Train Out
pregnant,"[14, 2, 0, 21]",Riding the Dark Train Out
kid's,[],Riding the Dark Train Out
ended,"[22, 51, 3, 0, 1, 18, 6, 2, 0, 163, 0]",Riding the Dark Train Out
man,"[0, 0, 0, 7, 0, 173, 6, 0, 0, 4, 0, 0, 11, 8, 96, 0, 11, 0, 49, 0, 0, 1]",Riding the Dark Train Out
holes,"[0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 6]",Riding the Dark Train Out
waist,"[0, 0, 2]",Riding the Dark Train Out
buddy,"[0, 16, 0, 1, 1, 0]",Riding the Dark Train Out
bigger,"[7, 0, 0, 0, 0, 0, 13, 4, 0, 0, 0, 30, 2, 9, 0, 0, 18, 0, 0, 8, 0, 0, 0, 0, 0, 0, 61, 53, 1, 0, 19, 0, 0, 0, 0, 13]",Riding the Dark Train Out
ex-jazz,[],Riding the Dark Train Out
showed,"[37, 8, 0, 1, 0, 44, 21, 7, 1, 19, 36, 6, 0, 7, 1, 0, 1, 3, 3, 0, 20, 15, 0, 1]",Riding the Dark Train Out
found,"[0, 13, 7, 2, 0, 0, 1, 1, 8, 14, 3, 0, 1, 8, 59, 0, 17, 4, 3, 37, 1, 0, 0, 7, 1, 3, 3, 55, 0, 21, 0, 123, 0, 0, 5, 102]",Riding the Dark Train Out
