w,vector_uso
smells,"[0, 0, 0, 59, 0, 6, 0, 6, 0, 0, 0, 0, 0, 23, 37, 14, 40, 1, 2, 2, 0, 0, 1]",The Invisible Aborigine
figures,"[42, 12, 3, 8, 0, 0, 0, 22, 0, 102, 1, 0, 0, 0, 0, 0, 13, 0, 9, 1, 0, 6, 0, 0, 39, 18, 0, 31, 0, 0, 20, 0, 5, 0, 4, 0, 13, 0, 1, 6, 1]",The Invisible Aborigine
rise,"[0, 1, 0, 0, 0, 1, 0, 0, 7, 1, 2, 0, 12, 0, 4, 18, 1, 0, 0, 0, 0, 7, 12, 0, 0, 8, 0, 10, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3]",The Invisible Aborigine
trip,"[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 12, 0, 0, 0, 0, 0, 6]",The Invisible Aborigine
moonlike,"[0, 1]",The Invisible Aborigine
it,"[0, 0]",The Invisible Aborigine
persuaded,"[0, 9, 1]",The Invisible Aborigine
column-shaped,[],The Invisible Aborigine
wandered,"[21, 0, 0, 0, 1, 0, 0, 3, 0, 0, 3, 0, 0, 0, 7, 12, 4, 0, 0, 2, 0, 1]",The Invisible Aborigine
however,"[103, 1, 3, 47, 35, 0, 0, 0, 6]",The Invisible Aborigine
wet,"[0, 0, 0, 0, 2, 0, 0, 1, 5, 0, 1, 0, 1, 0, 0, 0, 0, 9, 0, 3, 0, 2, 0]",The Invisible Aborigine
between,"[0, 83, 0]",The Invisible Aborigine
No,"[50, 0, 0, 266, 0]",The Invisible Aborigine
fact,[74],The Invisible Aborigine
trying,"[12, 22, 1, 15, 18, 0, 1, 7, 0, 8, 0, 4, 9, 0, 1, 3, 7, 29, 0, 2, 0, 0]",The Invisible Aborigine
above,"[20, 0, 0, 0, 0]",The Invisible Aborigine
use,"[0, 0, 9, 0, 0, 0, 1, 6, 0, 0, 11, 1, 5, 2, 6, 0, 7, 1, 3, 66, 0, 0, 7]",The Invisible Aborigine
slow,"[16, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 38, 0, 2, 0, 0, 21, 5, 0, 0, 0, 1]",The Invisible Aborigine
walk,"[0, 8, 17, 0, 0, 12, 0, 0, 0]",The Invisible Aborigine
barely,"[11, 0, 7, 115, 4, 1]",The Invisible Aborigine
worn,"[0, 0, 0, 0, 1, 2, 0, 0, 0, 9, 0, 7, 0, 0, 0, 0, 0, 6, 0, 1, 13, 0, 11, 0, 0, 0, 0, 0, 1, 5]",The Invisible Aborigine
two,"[158, 0, 0, 0, 26]",The Invisible Aborigine
forehead,"[4, 0, 0, 0]",The Invisible Aborigine
away,"[9, 7, 29, 102, 40, 309, 497]",The Invisible Aborigine
rancher,[4],The Invisible Aborigine
spots,"[0, 72, 0, 0, 43, 0, 3, 1, 0, 19, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 7, 5, 0, 37, 1, 0, 2, 16, 0, 0, 2, 0, 24, 0, 0, 0, 6, 11, 0, 1]",The Invisible Aborigine
their,[],The Invisible Aborigine
is,"[1, 12, 0, 21, 3, 6, 0, 26, 722, 6, 11, 0]",The Invisible Aborigine
Many,[94],The Invisible Aborigine
posture,"[0, 1, 0, 8, 3, 0, 10, 0, 0, 0, 6, 18, 19]",The Invisible Aborigine
alter,"[5, 0, 3, 0, 0, 0, 34, 0, 0]",The Invisible Aborigine
winds,"[0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 1, 0, 3, 0, 0, 0, 0, 7, 0, 12, 1, 0, 0, 0, 8, 0, 0, 20, 0, 9, 0, 0]",The Invisible Aborigine
hike,"[0, 1, 0, 0, 0, 0, 0, 0, 10, 0, 7]",The Invisible Aborigine
indeed,"[228, 17]",The Invisible Aborigine
Here,"[96, 0, 0, 12]",The Invisible Aborigine
at,"[0, 35, 580, 0]",The Invisible Aborigine
Which,[],The Invisible Aborigine
obscured,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 6, 2, 6, 0, 0, 3]",The Invisible Aborigine
beside,[],The Invisible Aborigine
flies,"[0, 0, 5, 0, 2, 0, 0, 1, 4, 20, 0, 0, 0, 0, 0, 0]",The Invisible Aborigine
moves,"[0, 0, 16, 0, 0, 1, 0, 6, 1, 0, 1, 19, 0, 1, 0, 0, 43, 1, 22, 90, 7, 6]",The Invisible Aborigine
gesture,"[5, 0, 6]",The Invisible Aborigine
walked,"[0, 17]",The Invisible Aborigine
woomera,[],The Invisible Aborigine
struck,"[0, 0, 0, 21, 0, 0, 0, 0, 9, 1, 1, 0, 0, 6, 0, 1, 19, 0, 0, 20, 0, 1, 0, 0, 1, 0, 0, 0, 3, 80, 0, 7, 0]",The Invisible Aborigine
unfulfilled,"[0, 0, 0]",The Invisible Aborigine
shouted,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 5, 1, 25, 5, 0, 2]",The Invisible Aborigine
were,"[1, 12, 0, 21, 3, 6, 0, 26, 722, 6, 11, 0]",The Invisible Aborigine
approached,"[0, 11, 0, 0, 0, 0, 0, 0, 23, 0]",The Invisible Aborigine
say,"[34, 70, 0, 0, 0, 21, 0, 1, 12, 39, 0, 49, 0, 0]",The Invisible Aborigine
burnished,"[0, 0, 0, 3, 0, 0, 0, 6]",The Invisible Aborigine
much,"[0, 6, 111, 11, 47, 0, 0, 0]",The Invisible Aborigine
raising,"[0, 2, 0, 0, 2, 0, 7, 2, 2, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 8, 0, 4, 0, 0, 0, 1, 1, 3, 0, 3, 16, 29, 0, 0, 0, 0, 1, 1, 0, 48, 1]",The Invisible Aborigine
watching,"[0, 102, 0, 12, 4, 0, 0, 4, 0, 17, 10, 1, 6, 0, 4, 4, 0, 4, 11, 0]",The Invisible Aborigine
ten,"[0, 3, 0, 1, 20, 18, 0]",The Invisible Aborigine
nothing,"[0, 0, 1, 0, 3, 0, 38, 0, 0, 0, 0, 0, 13, 0]",The Invisible Aborigine
skimming,"[0, 1, 0, 18, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]",The Invisible Aborigine
degree,"[37, 14, 0, 11, 22, 0, 12]",The Invisible Aborigine
ground,"[0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 4, 16, 0, 0, 0, 2, 0, 0, 2, 0, 24, 0, 0, 0, 59, 0, 3, 21, 8, 3, 26, 30, 0, 0, 3, 32, 0, 0, 0, 0]",The Invisible Aborigine
heels,"[0, 3, 1, 0, 21, 0, 0, 25]",The Invisible Aborigine
hours,"[21, 0, 0, 15, 0, 5]",The Invisible Aborigine
said,"[34, 70, 0, 316, 0, 0, 0, 21, 0, 1, 12, 39, 0, 49, 0, 0, 0]",The Invisible Aborigine
saw,"[0, 49, 0, 0, 59, 0, 0, 22, 102, 0, 15, 19, 0, 0, 0, 5, 0, 0, 17, 12, 13, 0, 0, 2, 0, 55, 4, 3, 0, 8, 0, 0, 7, 0, 0, 0, 0, 17, 4, 1, 6, 1, 20, 11, 1, 4, 10, 3, 59, 7, 0, 1, 6, 8, 1, 38, 4, 2, 0, 0, 0]",The Invisible Aborigine
take,"[7, 13, 3, 0, 113, 18, 0, 0, 5, 0, 3, 6, 14, 0, 1, 1, 1, 0, 16, 7, 5, 0, 20, 2, 9, 0, 492, 5, 0, 0, 3, 10, 1, 0, 5, 123, 5, 16, 1, 1, 0, 11, 7, 0, 4, 9, 1, 0, 0, 10, 6, 0, 0, 80, 20, 3, 2, 21, 24, 6, 0, 0, 2, 0, 22, 6, 4, 1, 17, 4, 5, 54]",The Invisible Aborigine
distant,"[8, 0, 5, 0, 12]",The Invisible Aborigine
gentle,"[0, 16, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 13, 0, 0, 0, 3, 0, 1]",The Invisible Aborigine
land,"[0, 0, 0, 18, 0, 0, 146, 0, 16, 0, 8, 0, 0, 49, 1, 2, 28, 0, 3, 0, 0, 11, 21, 2, 3, 5, 0, 32, 1, 0, 11, 0]",The Invisible Aborigine
compass,"[1, 21, 1, 0, 0, 5, 0, 0, 0, 3, 0, 1, 4, 11]",The Invisible Aborigine
depression,"[2, 0, 0, 0, 0, 0, 0, 20, 3, 4, 0]",The Invisible Aborigine
thin,"[1, 5, 3, 20, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 3, 14, 0]",The Invisible Aborigine
specially,"[11, 0, 0, 14]",The Invisible Aborigine
huge,"[7, 0, 0, 2]",The Invisible Aborigine
Even,"[103, 0, 0, 1, 1, 115, 14, 10, 8, 47, 0, 14]",The Invisible Aborigine
one,"[321, 29, 0, 786, 0, 0, 0, 0, 24, 0, 0, 3, 0, 0, 5, 1, 0]",The Invisible Aborigine
slopes,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 61, 1, 0, 5, 3]",The Invisible Aborigine
stride,"[0, 5, 3, 12, 1]",The Invisible Aborigine
culture,"[0, 0, 2, 0, 3, 3, 0, 0]",The Invisible Aborigine
blinked,"[0, 1, 0, 0, 0, 0, 0, 3]",The Invisible Aborigine
Nothing,"[0, 0, 1, 0, 3, 0, 38, 0, 0, 0, 0, 0, 13, 0]",The Invisible Aborigine
half-hour,"[0, 0]",The Invisible Aborigine
something,[],The Invisible Aborigine
bush,"[0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2]",The Invisible Aborigine
seconds,"[0, 40, 0, 0, 0, 24, 0, 0, 1, 0, 0, 0, 0, 13, 45, 162, 1, 5]",The Invisible Aborigine
awful,"[0, 2, 2, 6, 3, 0, 0, 0, 0, 7, 1, 0, 1, 0, 2, 0, 4, 0, 0, 0, 2, 0, 4, 0, 4, 2, 3]",The Invisible Aborigine
speedometer,"[0, 0]",The Invisible Aborigine
ambiguous,"[4, 0]",The Invisible Aborigine
rhythmical,"[1, 0]",The Invisible Aborigine
bluebush,[],The Invisible Aborigine
making,"[0, 0, 0, 113, 0, 9, 0, 0, 0, 26, 0, 18, 21, 0, 0, 0, 1, 35, 1, 0, 4, 1, 0, 0, 492, 0, 9, 0, 21, 0, 163, 0, 0, 0, 0, 127, 123, 39, 6, 0, 1, 31, 1, 0, 9, 0, 4, 11, 0, 1, 0, 0, 0, 80, 0, 16, 5, 3, 1, 8, 0, 51, 0, 0, 17, 0, 0, 0, 0, 0, 0]",The Invisible Aborigine
rushed,"[0, 0, 0, 0, 4, 0, 14, 0, 1, 30, 0, 0, 0, 1, 0, 0, 4, 0]",The Invisible Aborigine
hottest,"[0, 26, 1, 12, 0, 0]",The Invisible Aborigine
forward,"[9, 9, 0, 0, 14, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",The Invisible Aborigine
done,"[113, 0, 0, 0, 18, 25, 32, 3, 0, 0, 0, 0, 163, 46, 5, 6, 6, 0, 3, 1, 9, 0, 22, 1, 84, 0, 125]",The Invisible Aborigine
because,[],The Invisible Aborigine
eh,[],The Invisible Aborigine
sun,"[0, 10, 12, 0, 0, 0, 0, 1, 1, 1, 0]",The Invisible Aborigine
marks,"[4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 14, 1, 8, 46, 0, 10, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 9, 0, 0, 2, 6, 0, 0, 12, 1, 0, 13, 0, 3, 9, 1, 3, 0, 1, 0, 0]",The Invisible Aborigine
another,"[0, 61]",The Invisible Aborigine
multiplied,"[1, 0, 0, 0, 0, 0]",The Invisible Aborigine
across,"[1, 0, 36]",The Invisible Aborigine
only,"[1, 13, 25, 11, 211, 0, 17, 0, 3, 115, 3, 409, 0, 3, 4]",The Invisible Aborigine
beautifully,"[0, 3]",The Invisible Aborigine
scabbed,[],The Invisible Aborigine
narrow,"[0, 0, 0, 0, 10, 0, 6, 0, 0, 0, 0, 0, 5]",The Invisible Aborigine
appearance,"[0, 6, 44, 1, 0]",The Invisible Aborigine
surrounded,"[12, 0, 0, 0, 0, 1, 12, 0, 3, 14, 0, 0, 1, 0, 0, 0]",The Invisible Aborigine
found,"[3, 102, 8, 0, 1, 14, 8, 55, 3, 0, 2, 37, 7, 123, 0, 0, 0, 0, 0, 1, 59, 5, 1, 17, 21, 13, 1, 3, 7, 4, 3, 0, 1, 0, 0, 0]",The Invisible Aborigine
colony,"[0, 0, 2, 0]",The Invisible Aborigine
arms,"[19, 2, 0, 1, 0, 0, 0, 18, 0, 0, 5, 0, 0, 0, 0, 2, 3, 0]",The Invisible Aborigine
today,"[28, 2, 129]",The Invisible Aborigine
steady,"[0, 10, 0, 6, 0, 0, 4, 11, 0, 0, 0, 0, 3, 0, 3, 4, 0, 0, 3]",The Invisible Aborigine
knives,"[5, 2]",The Invisible Aborigine
innumerable,"[2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2]",The Invisible Aborigine
naked,"[4, 8, 0, 5, 5, 0]",The Invisible Aborigine
instant,"[1, 0, 45, 0, 40, 2, 0, 0, 0, 0, 0, 3, 5, 0, 0, 0, 0, 1, 13]",The Invisible Aborigine
coming,"[42, 5, 22, 3, 0, 6, 0, 0, 3, 163, 12, 0, 123, 0, 0, 11, 20, 1, 3, 0, 0, 3, 0, 6, 84, 0, 11, 26, 0]",The Invisible Aborigine
dull,"[1, 1, 0, 1, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0]",The Invisible Aborigine
took,"[7, 3, 0, 113, 18, 0, 0, 5, 0, 3, 6, 14, 0, 1, 1, 1, 0, 5, 7, 20, 2, 9, 0, 492, 5, 0, 0, 3, 10, 1, 0, 5, 123, 5, 16, 1, 1, 11, 7, 0, 4, 9, 1, 0, 0, 10, 0, 3, 80, 20, 2, 24, 21, 6, 0, 0, 2, 0, 22, 6, 4, 1, 17, 4, 5, 54]",The Invisible Aborigine
rubbing,"[1, 1, 0, 0, 1, 0, 0, 0, 1]",The Invisible Aborigine
if,[],The Invisible Aborigine
color,"[17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Invisible Aborigine
camped,"[0, 0, 9, 1, 0, 0]",The Invisible Aborigine
moving,"[16, 0, 0, 1, 0, 1, 0, 1, 19, 0, 1, 0, 0, 43, 1, 22, 90, 7, 6]",The Invisible Aborigine
Idje,[],The Invisible Aborigine
also,"[3, 121, 2, 0, 118]",The Invisible Aborigine
live,"[0, 49, 0, 26, 0, 16, 4, 0, 0, 0, 83, 0, 0, 0, 722, 129, 12, 2, 90, 5, 6, 0, 1]",The Invisible Aborigine
sky,"[16, 0, 2, 3]",The Invisible Aborigine
?,[],The Invisible Aborigine
covered,"[0, 0, 6, 8, 0, 0, 9, 5, 0, 20, 4, 0, 0, 0, 6, 1, 1, 3, 1, 10, 0, 0, 2, 1, 8, 0, 0, 2, 0, 13, 0, 6, 0, 0, 0, 4]",The Invisible Aborigine
feet,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0]",The Invisible Aborigine
along,"[839, 37]",The Invisible Aborigine
long,"[109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Invisible Aborigine
understand,"[17, 0, 0, 0, 21, 0, 8, 2, 4, 0, 102, 0]",The Invisible Aborigine
could,[],The Invisible Aborigine
died,"[0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 0, 0, 0, 90, 0, 0, 0, 1, 3, 0]",The Invisible Aborigine
we,[],The Invisible Aborigine
ever,"[59, 46, 0, 0, 0]",The Invisible Aborigine
reached,"[0, 113, 21, 0, 3, 0, 0, 0, 0, 1, 7, 12, 11, 0, 1, 50, 1, 0, 5, 51, 1, 11, 0]",The Invisible Aborigine
His,[],The Invisible Aborigine
her,[],The Invisible Aborigine
following,"[47, 0, 3, 2, 0, 2, 0, 0, 12, 2, 20, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 722, 1, 0, 0, 0, 4, 0, 0, 84, 0, 0, 11, 3, 0]",The Invisible Aborigine
expert,"[1, 0, 11, 3, 1, 0, 0, 134]",The Invisible Aborigine
peeping,"[0, 0, 0, 0]",The Invisible Aborigine
Once,"[0, 0, 0, 0, 0, 53, 0]",The Invisible Aborigine
seemed,"[26, 3, 59]",The Invisible Aborigine
head,"[0, 0, 0, 0, 12, 0, 5, 0, 1, 0, 0, 33, 0, 50, 73, 0, 0, 4, 0, 0, 0, 16, 0, 37, 0, 0, 0, 1, 0, 12, 7, 0, 0, 20, 0, 0, 0, 0, 14]",The Invisible Aborigine
do,"[113, 1, 0, 0, 18, 25, 3, 0, 0, 0, 0, 0, 163, 46, 5, 6, 6, 0, 0, 0, 0, 3, 1, 9, 0, 22, 1, 84, 0, 0]",The Invisible Aborigine
bounced,"[3, 0, 0, 0, 7, 0, 0, 0, 0, 19]",The Invisible Aborigine
sores,[2],The Invisible Aborigine
One's,[],The Invisible Aborigine
Any,"[14, 168, 0]",The Invisible Aborigine
rocked,"[17, 0, 4]",The Invisible Aborigine
wearing,"[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 9, 0, 7, 0, 0, 0, 0, 0, 7, 6, 0, 1, 2, 13, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The Invisible Aborigine
nondescript,"[0, 0]",The Invisible Aborigine
pidgin,[0],The Invisible Aborigine
convey,"[123, 1, 80, 1, 18, 2, 1, 0, 7, 9, 2, 0]",The Invisible Aborigine
ugly,"[2, 0, 4, 0, 1, 0, 0, 0, 2, 0, 2, 0]",The Invisible Aborigine
justifiably,[0],The Invisible Aborigine
chasing,"[0, 3, 3, 4, 0, 0, 0, 1, 0, 1, 25]",The Invisible Aborigine
man,"[1, 0, 49, 11, 0, 0, 8, 0, 11, 4, 7, 0, 0, 6, 0, 173, 0, 96, 0, 0, 0, 0]",The Invisible Aborigine
mummified,"[0, 0]",The Invisible Aborigine
know,"[49, 0, 0, 0, 12, 26, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 129, 0, 2, 0, 0, 8, 0, 49, 0, 0, 0, 5, 0]",The Invisible Aborigine
socket,[0],The Invisible Aborigine
better,"[0, 9, 0, 20, 0, 0, 1, 1, 0, 0, 134, 0, 1, 0, 1, 0, 8, 8, 24, 3, 0, 0, 5, 5, 0, 0, 7, 4, 82, 13, 57, 23, 2, 0, 5, 36, 0, 8, 0, 8, 84, 115, 25, 2, 0, 3, 0, 0]",The Invisible Aborigine
puddle,"[0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0]",The Invisible Aborigine
drifting,"[6, 21, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 7, 4, 0, 0, 0, 2, 1, 0]",The Invisible Aborigine
onto,[],The Invisible Aborigine
paddock,[0],The Invisible Aborigine
forth,"[9, 9, 0, 102, 0, 40, 0]",The Invisible Aborigine
bulging,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 2, 0, 1]",The Invisible Aborigine
It,"[0, 0]",The Invisible Aborigine
talk,"[0, 0, 2, 0, 0, 0, 0, 4, 14, 0, 0, 0, 0, 0, 1, 26, 14, 14, 0, 0]",The Invisible Aborigine
360,[],The Invisible Aborigine
muscle,"[0, 0, 0, 0, 2, 0, 0, 0, 0]",The Invisible Aborigine
lean,"[2, 43, 1, 1, 0, 1, 2, 0, 21, 2, 1, 14, 2, 1]",The Invisible Aborigine
suddenly,"[4, 20, 28, 0, 27, 0, 0]",The Invisible Aborigine
paws,"[50, 1, 0, 0]",The Invisible Aborigine
first,"[0, 20, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 4, 0, 19, 1, 169, 0]",The Invisible Aborigine
skin,"[0, 1, 0, 0, 5, 0, 0, 1, 0, 0, 6, 0, 0, 7, 0]",The Invisible Aborigine
That,[],The Invisible Aborigine
appalling,"[3, 0, 0, 0, 2, 0, 1, 0, 0, 2, 0, 7]",The Invisible Aborigine
against,[],The Invisible Aborigine
stretches,"[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 9, 0, 11, 1]",The Invisible Aborigine
Charles,"[0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Invisible Aborigine
yellow,"[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 2, 0, 0]",The Invisible Aborigine
realized,"[5, 113, 0, 14, 26, 102, 0, 0, 0, 1, 17, 0, 0, 4, 0, 0, 0, 0, 0, 5, 8, 5]",The Invisible Aborigine
supposed,"[0, 0, 0, 0, 10, 12, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 70, 0, 0, 14, 0, 0, 65, 3, 0]",The Invisible Aborigine
same,"[0, 176, 3, 88, 0, 0, 0, 0]",The Invisible Aborigine
verve,"[2, 0]",The Invisible Aborigine
than,[],The Invisible Aborigine
cruelest,"[1, 1, 0, 5, 20, 3, 0]",The Invisible Aborigine
birds,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",The Invisible Aborigine
Do,"[113, 1, 0, 0, 18, 25, 3, 0, 0, 0, 0, 0, 163, 46, 5, 6, 6, 0, 0, 0, 0, 3, 1, 9, 0, 22, 1, 84, 0, 0]",The Invisible Aborigine
saves,"[0, 4, 0, 1, 0, 0, 5, 0, 0, 0, 0, 14, 0, 1, 1, 2, 35, 0, 0, 0]",The Invisible Aborigine
negotiation,"[0, 0, 0]",The Invisible Aborigine
Every,[49],The Invisible Aborigine
nodded,[1],The Invisible Aborigine
spoke,"[0, 13, 0, 6, 26, 14, 14, 0, 0, 0, 2, 0]",The Invisible Aborigine
have,"[2, 49, 0, 113, 0, 3, 0, 0, 18, 6, 111, 492, 1, 0, 0, 123, 6, 6, 1, 51, 0, 0, 4, 4, 80, 2, 51, 17, 7]",The Invisible Aborigine
squall,"[0, 0, 0, 0, 0, 4, 2, 1, 25, 5, 0]",The Invisible Aborigine
gimbaled,[0],The Invisible Aborigine
man's,[],The Invisible Aborigine
upon,[],The Invisible Aborigine
During,[],The Invisible Aborigine
odd,"[8, 0, 2, 3, 0, 0, 0, 41, 5, 0, 0, 0, 2, 6, 0, 2, 1]",The Invisible Aborigine
ended,"[2, 0, 3, 0, 18, 0, 163, 1, 51, 22, 6]",The Invisible Aborigine
southwest,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",The Invisible Aborigine
get,"[0, 2, 49, 21, 0, 113, 18, 9, 0, 0, 3, 3, 18, 0, 0, 0, 12, 19, 0, 0, 6, 492, 0, 0, 3, 4, 55, 0, 2, 0, 0, 0, 12, 123, 0, 0, 0, 0, 0, 0, 1, 8, 11, 1, 0, 5, 0, 33, 51, 2, 0, 3, 1, 0, 1, 80, 23, 16, 0, 0, 6, 84, 90, 0, 0, 0, 19, 7, 0, 0]",The Invisible Aborigine
clouds,"[5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 6, 3]",The Invisible Aborigine
remained,"[13, 13, 16, 16, 2, 0]",The Invisible Aborigine
weakens,"[4, 0, 0, 0, 0, 1, 0, 13, 0, 0, 1, 1]",The Invisible Aborigine
trot,"[0, 0, 0, 0, 0, 0, 0, 1, 0]",The Invisible Aborigine
degrees,"[37, 14, 0, 11, 22, 0, 12]",The Invisible Aborigine
friend,"[0, 1, 8, 1, 0, 0, 1, 1, 1, 0]",The Invisible Aborigine
The,[],The Invisible Aborigine
you,[],The Invisible Aborigine
watered,"[0, 0, 91, 0]",The Invisible Aborigine
pool,"[0, 0, 0, 4, 0, 0, 48]",The Invisible Aborigine
Suddenly,"[4, 20, 28, 0, 27, 0, 0]",The Invisible Aborigine
mercilessly,"[0, 0, 0, 0]",The Invisible Aborigine
here,"[96, 0, 0, 12]",The Invisible Aborigine
are,"[1, 12, 479, 0, 21, 3, 6, 0, 26, 722, 0, 6, 11, 0]",The Invisible Aborigine
fella,"[6, 0, 0, 0, 0, 0, 0, 0, 1]",The Invisible Aborigine
reason,"[1, 30, 0, 0, 0, 4, 9, 2, 18, 5, 21]",The Invisible Aborigine
love,"[0, 0, 0, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 129, 0, 3, 2, 0, 0, 0, 8, 0, 0, 49, 8, 0, 0, 0, 4, 0]",The Invisible Aborigine
organism,"[100, 2]",The Invisible Aborigine
enormous,"[6, 4]",The Invisible Aborigine
this,[],The Invisible Aborigine
part,"[0, 5, 4, 6, 12, 0, 4, 0, 6, 11, 6, 12, 0, 1, 0, 0, 0, 0, 1, 0, 0, 7, 13, 16, 0, 5, 0, 0, 30, 9, 1, 47, 3, 19, 17, 3]",The Invisible Aborigine
his,[],The Invisible Aborigine
fifty,"[0, 3, 0, 12, 0]",The Invisible Aborigine
crawl,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",The Invisible Aborigine
shade,"[0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",The Invisible Aborigine
branch,"[0, 0, 7, 2, 4, 0, 1, 1, 3, 18, 0, 2, 5]",The Invisible Aborigine
suffered,"[2, 0, 0, 3, 16, 19, 0, 0, 492, 13, 123, 5, 0, 0, 6, 9, 0, 0, 19]",The Invisible Aborigine
badly,"[4, 0, 0, 0, 2, 0, 19, 0, 2, 5]",The Invisible Aborigine
whole,"[0, 28, 0, 13, 352, 1, 5, 24, 2, 2, 6, 0, 14, 2]",The Invisible Aborigine
try,"[12, 22, 1, 10, 15, 18, 0, 1, 0, 7, 8, 0, 4, 9, 0, 1, 3, 7, 2, 0, 0]",The Invisible Aborigine
error,"[0, 0, 4, 0, 6, 0, 3, 0]",The Invisible Aborigine
civilized,"[0, 69, 0, 7, 3, 0, 1, 2, 0, 0, 0, 1]",The Invisible Aborigine
hard,"[2, 0, 0, 0, 0, 5, 7, 33, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 2, 18, 7, 0, 0, 25]",The Invisible Aborigine
children,"[0, 0, 0, 17, 1, 0, 0, 4, 1, 4, 0, 0, 17]",The Invisible Aborigine
asked,"[5, 15, 0, 80, 1, 0, 0, 6, 22, 14, 0, 54]",The Invisible Aborigine
carved,"[0, 1, 0, 0, 0]",The Invisible Aborigine
accuracy,"[4, 12]",The Invisible Aborigine
she,[],The Invisible Aborigine
its,"[0, 0]",The Invisible Aborigine
carefully,"[8, 0]",The Invisible Aborigine
seeing,"[0, 49, 0, 0, 59, 0, 22, 102, 0, 15, 19, 0, 0, 0, 5, 0, 0, 17, 13, 12, 13, 0, 0, 2, 0, 55, 4, 3, 0, 8, 0, 0, 0, 7, 0, 0, 0, 17, 4, 1, 6, 1, 0, 20, 11, 4, 10, 3, 7, 0, 1, 6, 8, 38, 0, 4, 2, 0, 0, 0]",The Invisible Aborigine
off,"[9, 54, 0, 0, 102, 1, 2, 0, 40, 7, 21, 0, 1]",The Invisible Aborigine
chest,"[0, 10, 0, 1, 0, 0, 1]",The Invisible Aborigine
short,"[0, 0, 0, 0, 27, 0, 0, 0, 28, 8, 99, 2, 0, 47, 0, 1, 6, 0, 2, 0, 4, 0, 0, 20]",The Invisible Aborigine
over,"[0, 0, 0, 163, 1, 22, 6]",The Invisible Aborigine
wash,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 30, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",The Invisible Aborigine
