w,vector_uso
key,"[2, 6, 6, 0, 31, 0, 0, 0, 0, 4, 14, 0, 6, 0, 0, 0, 0, 3, 0, 5, 0, 0]","The Miami Herald, September"
Islandia,[],"The Miami Herald, September"
anonymous,"[3, 0]","The Miami Herald, September"
It,"[0, 0]","The Miami Herald, September"
``,[],"The Miami Herald, September"
time,"[0, 0, 1, 0, 0, 1, 3, 188, 0]","The Miami Herald, September"
devised,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0]","The Miami Herald, September"
issued,"[0, 0, 0, 20, 0, 0, 16, 3, 7, 1, 0, 0, 0, 0]","The Miami Herald, September"
institutions,"[0, 0, 0, 2, 0, 2, 1, 0, 4, 0, 0, 0, 0, 3, 1, 1]","The Miami Herald, September"
will,"[218, 0, 0, 32, 0]","The Miami Herald, September"
worthwhile,[0],"The Miami Herald, September"
seventh,"[0, 3, 0]","The Miami Herald, September"
dealings,"[0, 3, 0, 21, 6, 1, 0, 0, 10, 6, 4, 0, 0, 0, 0, 0, 20, 17, 0, 0, 12, 80, 13, 0, 0, 10, 0, 0, 2, 0, 0, 0, 0, 0, 3, 8, 1, 3, 4, 2, 16]","The Miami Herald, September"
instance,"[2, 10, 1, 23, 1, 3, 35]","The Miami Herald, September"
consider,"[102, 11, 10, 20, 0, 0, 1, 17, 4, 24, 80, 7, 31, 3, 0, 65, 0, 0]","The Miami Herald, September"
determined,"[55, 13, 1, 12, 0, 0, 0, 1, 9, 1, 46, 6, 0, 6, 2, 3, 1, 0, 4, 102, 12, 0, 8, 4, 0, 0]","The Miami Herald, September"
service,"[0, 1, 0, 0, 0, 19, 0, 0, 0, 0, 41, 0, 9, 0, 0, 3]","The Miami Herald, September"
continues,"[0, 0, 0, 13, 35, 0, 1, 0, 0, 0, 8, 1, 0, 0, 16, 1, 13, 0]","The Miami Herald, September"
limited,"[2, 0, 0, 24, 1, 7, 0, 0, 7, 10, 0, 1, 0, 1, 1, 5, 46, 0]","The Miami Herald, September"
coalition,"[0, 0, 0, 0, 7, 0, 0, 1, 0]","The Miami Herald, September"
allotted,"[1, 0, 0, 0, 0, 0, 20, 0, 12, 0, 0, 1, 3, 4, 0, 0, 2]","The Miami Herald, September"
traditional,[8],"The Miami Herald, September"
made,"[0, 123, 8, 51, 0, 113, 11, 163, 0, 4, 1, 0, 9, 0, 1, 31, 4, 21, 0, 0, 0, 0, 16, 1, 0, 0, 1, 0, 117, 0, 5, 0, 1, 0, 0, 0, 0, 26, 17, 0, 0, 0, 80, 0, 3, 0, 0, 0, 0, 0, 127, 21, 0, 0, 0, 6, 18, 39, 9, 0, 0, 0, 9, 0, 1, 0, 0, 492]","The Miami Herald, September"
Some,"[237, 0, 0, 85, 0, 0, 182, 6, 2]","The Miami Herald, September"
United,"[0, 4, 3, 0, 3, 5, 5, 0, 0, 2]","The Miami Herald, September"
sore,"[0, 9, 8, 2, 4, 1, 0, 4]","The Miami Herald, September"
triumphs,"[1, 1, 0, 0, 0, 0, 0, 0, 5, 3]","The Miami Herald, September"
aims,"[3, 123, 0, 11, 3, 16, 5, 0, 0, 11, 1, 7, 0, 0, 72, 2, 4, 80, 4, 37, 8, 7, 18, 0]","The Miami Herald, September"
contract,"[123, 0, 13, 0, 5, 2, 20, 1, 0, 0, 10, 1, 0, 5, 0, 0, 6, 0, 80, 1, 0, 2, 1, 8]","The Miami Herald, September"
consensus,[0],"The Miami Herald, September"
Whatever,"[0, 14, 168]","The Miami Herald, September"
dismaying,"[0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0]","The Miami Herald, September"
servants,"[0, 0, 0, 0]","The Miami Herald, September"
Stanley,"[0, 0, 0, 0, 0]","The Miami Herald, September"
career,"[2, 0, 1, 8]","The Miami Herald, September"
Port,"[0, 1, 0, 0, 0, 0]","The Miami Herald, September"
result,"[5, 0, 1, 8, 16, 10, 0, 0, 0, 6, 6, 32, 25, 20, 27, 0, 8, 27]","The Miami Herald, September"
telephone,"[0, 12, 25, 11, 0, 10, 0]","The Miami Herald, September"
mankind,"[173, 0, 4, 96, 0, 0, 8, 11]","The Miami Herald, September"
requiring,"[54, 0, 51, 2, 80, 0, 15, 22, 6, 5, 14, 0]","The Miami Herald, September"
Center,"[0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 1, 2, 0, 0, 15, 0, 0, 0, 0, 0, 11, 0, 3, 20, 0, 0, 0, 0, 0, 23, 3, 0, 1, 5, 0, 0]","The Miami Herald, September"
protection,"[0, 5, 0, 0, 0, 2, 0, 3, 6]","The Miami Herald, September"
Mr.,"[70, 4, 0]","The Miami Herald, September"
Singer,"[0, 0, 0, 0, 0, 0, 0, 0]","The Miami Herald, September"
individual,"[7, 0, 28, 14, 10, 24, 4, 4, 19, 0]","The Miami Herald, September"
leaders,"[5, 4, 11, 0, 0]","The Miami Herald, September"
had,"[123, 51, 113, 3, 4, 4, 0, 1, 0, 1, 0, 2, 51, 17, 7, 80, 6, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]","The Miami Herald, September"
justice,"[1, 0, 9, 9, 0, 1, 0, 0]","The Miami Herald, September"
arisen,"[0, 0, 0, 0, 10, 0, 0, 0, 2, 0, 12, 0, 0, 12, 0, 1, 0]","The Miami Herald, September"
federal,"[3, 0, 5, 6, 0, 0, 0]","The Miami Herald, September"
passing,"[0, 0, 0, 7, 0, 0, 11, 1, 0, 0, 0, 0, 0, 0, 1, 0, 29, 20, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 4, 0, 7, 6, 0, 4, 0, 0, 0, 0, 3, 13, 0, 1, 0, 0, 0, 0, 0, 3, 20, 0, 51, 11, 3, 0, 0, 0, 0, 1, 43, 0, 5, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 71, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 12, 0, 0, 14, 26, 0, 0, 0, 0, 0, 0, 50, 9, 1]","The Miami Herald, September"
under,"[0, 71, 10]","The Miami Herald, September"
down,"[20, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 5, 0, 0, 0, 0, 0, 13, 0, 0, 9, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 146, 0, 0, 0, 0, 0]","The Miami Herald, September"
are,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 479, 0, 1]","The Miami Herald, September"
plug,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]","The Miami Herald, September"
story,"[23, 1, 4, 8, 31, 14, 0, 13, 0, 0, 0, 40, 0, 0, 0, 0]","The Miami Herald, September"
joiner,[0],"The Miami Herald, September"
governmental,[1],"The Miami Herald, September"
move,"[0, 6, 0, 7, 0, 0, 19, 22, 6, 1, 43, 1, 1, 0, 90, 16, 0, 0, 1, 1, 0, 0]","The Miami Herald, September"
few,[71],"The Miami Herald, September"
gained,"[7, 16, 8, 113, 11, 0, 0, 0, 21, 1, 0, 0, 3, 0, 2, 5, 1, 26, 0, 0, 0, 1, 3, 1, 0]","The Miami Herald, September"
Communism,[1],"The Miami Herald, September"
ability,"[10, 58]","The Miami Herald, September"
joiners,[0],"The Miami Herald, September"
So,"[177, 0, 12, 17, 0, 228, 0, 0, 3, 22, 0, 0]","The Miami Herald, September"
unification,"[0, 0, 15, 7, 0, 1, 0]","The Miami Herald, September"
unsupportable,[0],"The Miami Herald, September"
else,[],"The Miami Herald, September"
Dade,[],"The Miami Herald, September"
noble,"[0, 6, 0, 3, 0, 0]","The Miami Herald, September"
parliament,"[0, 0, 0]","The Miami Herald, September"
liberal,"[2, 3, 0, 7, 0, 0, 13, 4, 22, 0, 0, 0, 53, 0, 0, 0]","The Miami Herald, September"
more,"[0, 0, 271, 7, 0, 0]","The Miami Herald, September"
trade,"[6, 0, 7, 20, 0, 4, 0, 0, 3, 0, 0, 16, 0]","The Miami Herald, September"
living,"[0, 0, 5, 0, 0, 0, 2, 0, 33, 722, 0, 0, 90, 35, 83, 1, 0, 6, 0, 13, 98, 0, 0, 26, 129, 49]","The Miami Herald, September"
equitable,"[115, 1]","The Miami Herald, September"
tasks,"[6, 11, 0, 7, 24, 1, 39]","The Miami Herald, September"
Party,"[14, 0, 15]","The Miami Herald, September"
doubt,"[0, 0, 1, 33, 14, 0, 0]","The Miami Herald, September"
election,[15],"The Miami Herald, September"
meet,"[1, 0, 0, 1, 0, 23, 3, 11, 3, 0, 0, 0, 19, 2, 7, 0, 0, 8, 0, 102, 0, 0, 7, 0, 1, 3, 0, 3, 0]","The Miami Herald, September"
lie,"[0, 16, 0, 0, 0, 0, 0, 8, 0, 2]","The Miami Herald, September"
practice,"[66, 0, 5, 8, 1, 0, 0, 0, 0, 163, 0, 7, 6]","The Miami Herald, September"
established,"[59, 44, 51, 0, 0, 113, 9, 8, 1, 4, 3, 0, 10, 21, 13, 1, 3, 0, 0, 5, 1, 0, 3, 0, 3]","The Miami Herald, September"
series,"[0, 0, 4]","The Miami Herald, September"
grips,"[0, 1, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 17, 0, 10, 1, 0, 0, 0]","The Miami Herald, September"
outbreaks,"[0, 0, 0]","The Miami Herald, September"
Berlin,"[2, 0, 0, 0, 0]","The Miami Herald, September"
party,"[14, 0, 15]","The Miami Herald, September"
rationalizations,"[0, 1, 0, 0]","The Miami Herald, September"
politically,[0],"The Miami Herald, September"
foreign,"[7, 12, 7, 0]","The Miami Herald, September"
submit,"[0, 0, 0, 0, 5, 0, 25, 0, 1, 80, 1, 0, 0, 49, 36, 1, 0]","The Miami Herald, September"
national,"[4, 25, 8, 54, 0]","The Miami Herald, September"
once,"[0, 53, 0, 0, 0, 0, 0]","The Miami Herald, September"
written,"[0, 1, 4, 0, 10, 3, 0, 0, 14, 1]","The Miami Herald, September"
Western,"[2, 3, 0, 0, 0]","The Miami Herald, September"
were,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 1]","The Miami Herald, September"
take,"[0, 0, 3, 0, 123, 0, 9, 0, 16, 0, 113, 16, 0, 5, 1, 0, 5, 0, 2, 11, 10, 0, 5, 0, 0, 1, 24, 0, 0, 3, 1, 1, 6, 0, 0, 14, 7, 1, 6, 10, 18, 3, 9, 5, 20, 17, 4, 6, 80, 13, 3, 6, 2, 0, 7, 21, 1, 0, 0, 54, 0, 1, 7, 1, 22, 20, 5, 2, 4, 4, 5, 492]","The Miami Herald, September"
sample,"[7, 0, 0, 1, 22, 1]","The Miami Herald, September"
near,"[0, 3, 27, 0, 11, 0, 237, 0, 0, 0, 0, 8, 104, 23, 0, 0, 134, 66, 0, 18, 1]","The Miami Herald, September"
amount,"[22, 0, 0, 42, 12, 8, 84, 4, 0, 5]","The Miami Herald, September"
issues,"[29, 0, 0, 0, 0, 16, 3, 7, 1, 0, 1, 0, 0, 1, 5, 20, 0, 0, 0, 8, 6, 0, 1, 25, 0, 80, 13, 0, 27, 0, 0, 27, 0, 0, 0, 42, 1, 6, 2, 0, 0]","The Miami Herald, September"
capitalize,"[0, 0, 0]","The Miami Herald, September"
green,"[0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 2, 0, 0, 0, 20, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0]","The Miami Herald, September"
troubles,"[32, 7, 0, 0, 36, 0, 0, 3, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 8, 0, 3, 4, 0]","The Miami Herald, September"
garden,[12],"The Miami Herald, September"
one,"[5, 29, 0, 0, 0, 0, 321, 0, 786, 24, 0, 1, 0, 0, 0, 3, 0]","The Miami Herald, September"
delegating,"[1, 1, 0, 0, 0, 0, 0, 0, 0]","The Miami Herald, September"
State,"[0, 0, 32, 0, 0, 5, 0, 70, 28, 11, 0, 21, 0, 0, 39, 0, 7, 49, 0, 0]","The Miami Herald, September"
shortest,"[0, 1, 0, 6, 8, 0, 47, 0, 0, 0, 99, 28, 0, 0]","The Miami Herald, September"
purport,"[3, 2, 11, 14, 1, 0, 0]","The Miami Herald, September"
California's,[],"The Miami Herald, September"
world,"[16, 4, 0, 0, 0, 4, 1, 0, 0, 8, 173, 35, 0, 0, 0, 20, 0, 1, 11, 9, 1, 11, 0, 22, 96, 0]","The Miami Herald, September"
know,"[0, 1, 5, 0, 0, 2, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 49, 0, 26, 0, 129, 49, 0]","The Miami Herald, September"
commissions,"[0, 0, 1, 1, 8, 8, 0, 0, 0, 6, 9, 0]","The Miami Herald, September"
cold,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 15]","The Miami Herald, September"
23,"[3, 0, 0, 0]","The Miami Herald, September"
No,"[50, 0, 266, 0, 0]","The Miami Herald, September"
secret,"[19, 0, 3, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 2, 10, 1, 1, 0]","The Miami Herald, September"
News,"[0, 0, 0, 1, 11, 37, 2]","The Miami Herald, September"
agree,"[0, 2, 17, 2, 0, 1, 0, 0, 1, 0, 0, 3, 0, 8, 1, 6]","The Miami Herald, September"
rock-like,[],"The Miami Herald, September"
Congo,"[0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]","The Miami Herald, September"
"$500,000",[],"The Miami Herald, September"
approaches,"[0, 0, 6, 0, 0, 0, 0, 11, 26, 0, 0, 0, 0, 0, 23, 0, 0, 9, 0, 0, 3, 0]","The Miami Herald, September"
leader,"[4, 0, 0]","The Miami Herald, September"
plane,"[0, 0, 0, 14, 10, 0, 12, 0, 18, 0, 0, 4]","The Miami Herald, September"
influence,"[3, 2, 13, 1, 12, 1, 0, 0, 127]","The Miami Herald, September"
talks,"[14, 1, 2, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 14, 0, 14, 4, 0, 0, 0, 0]","The Miami Herald, September"
Authority,"[0, 0, 0, 2, 0, 1, 3, 16, 4, 0, 1, 1, 1, 2, 0, 0, 0]","The Miami Herald, September"
documented,"[1, 0, 1, 0]","The Miami Herald, September"
sand,"[0, 0, 0, 0, 1, 0, 7, 0, 1, 0, 0]","The Miami Herald, September"
problem,"[39, 36, 20]","The Miami Herald, September"
led,"[16, 0, 5, 43, 32, 12, 0, 0, 29, 4, 90, 0, 80, 27, 8, 0, 20, 2, 73, 0]","The Miami Herald, September"
Then,"[0, 228, 0, 177]","The Miami Herald, September"
bloc,"[0, 0]","The Miami Herald, September"
lawmakers,"[0, 0]","The Miami Herald, September"
new,"[1, 5, 12, 4, 38, 4, 36, 0, 3, 0, 92]","The Miami Herald, September"
there,"[0, 0, 0, 0, 0, 276]","The Miami Herald, September"
progress,"[0, 0, 0, 0, 1, 9, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","The Miami Herald, September"
land,"[0, 2, 16, 8, 0, 0, 32, 5, 0, 0, 1, 0, 0, 0, 18, 21, 0, 0, 3, 3, 0, 0, 0, 11, 28, 1, 11, 0, 146, 2, 49, 0]","The Miami Herald, September"
protected,"[6, 6, 2]","The Miami Herald, September"
Beach,[6],"The Miami Herald, September"
assumed,"[0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 5, 0, 0, 0, 3, 1, 0, 0, 9, 0, 0, 80, 6, 6, 0, 0, 0]","The Miami Herald, September"
Mayor,"[2, 0]","The Miami Herald, September"
instances,"[2, 10, 1, 23, 1, 3, 35]","The Miami Herald, September"
enjoyment,"[1, 66, 1]","The Miami Herald, September"
calm,"[1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 4, 103, 1, 0, 0, 0, 0, 0, 0, 11]","The Miami Herald, September"
likelihood,"[0, 1]","The Miami Herald, September"
conservative,"[0, 0, 0, 0, 1, 1, 0, 1]","The Miami Herald, September"
gulled,"[1, 0, 0, 5, 0, 0, 0, 1, 0, 0]","The Miami Herald, September"
usual,"[20, 8]","The Miami Herald, September"
relative,"[5, 9, 0, 3, 0, 0, 0]","The Miami Herald, September"
public,"[35, 96, 0]","The Miami Herald, September"
prior,"[3, 4]","The Miami Herald, September"
45,"[0, 0, 2]","The Miami Herald, September"
chancellor,"[2, 0, 0, 0, 0]","The Miami Herald, September"
operations,"[0, 8, 0, 6, 11, 6, 0, 0, 0, 1, 0, 0, 0, 12, 2, 0, 0]","The Miami Herald, September"
bond,"[2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 1, 6, 0, 0]","The Miami Herald, September"
deal,"[0, 0, 0, 0, 21, 2, 1, 12, 0, 0, 0, 18, 1, 10, 6, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 17, 0, 0, 0, 12, 4, 0, 80, 0, 0, 10, 0, 1, 2, 3, 0, 50, 16, 2, 0, 0, 0, 0, 0, 0, 1, 3, 0, 8, 0, 0, 3, 4, 2, 4, 0]","The Miami Herald, September"
uncompromising,"[3, 1, 0]","The Miami Herald, September"
Social,"[0, 15, 0, 0]","The Miami Herald, September"
promptly,"[9, 0, 2, 4, 0, 11]","The Miami Herald, September"
exist,"[6, 722, 5, 26, 0]","The Miami Herald, September"
that,[],"The Miami Herald, September"
That,[],"The Miami Herald, September"
Civil,"[1, 2, 1]","The Miami Herald, September"
rival,"[12, 0, 0, 11, 2, 0, 3, 2]","The Miami Herald, September"
little,"[3, 0, 0, 0, 3, 67, 0, 0, 99, 28, 0, 0, 0, 1]","The Miami Herald, September"
dangerous,"[8, 9, 0, 0, 6, 2, 0]","The Miami Herald, September"
projects,"[0, 0, 0, 7, 24, 1, 0, 13, 0, 0, 6, 0, 2, 4, 20, 1, 0, 15, 0, 102, 6, 18, 22, 0, 0, 4]","The Miami Herald, September"
would,[],"The Miami Herald, September"
Harold,[],"The Miami Herald, September"
million,"[0, 1, 0, 0, 2, 0, 0, 0, 14]","The Miami Herald, September"
right,"[2, 1, 4, 0, 0, 0, 0, 3, 0, 4, 3, 0, 0, 8, 0, 0, 84, 0, 134, 0, 10, 0, 0, 0, 0, 3, 9, 0]","The Miami Herald, September"
hope,"[0, 22, 0, 3, 9, 0, 16, 7]","The Miami Herald, September"
solutions,"[8, 0, 10, 4, 25, 27]","The Miami Herald, September"
form,"[0, 8, 0, 113, 13, 4, 0, 0, 1, 3, 9, 12, 0, 0, 1, 0, 57, 0, 0, 1, 0, 5, 10, 12, 1, 3, 0, 0, 18, 0, 19, 0, 6, 4, 127, 0, 0, 0, 0, 39, 22, 1, 0, 0, 74, 0, 0, 0]","The Miami Herald, September"
Africa,[2],"The Miami Herald, September"
shock,"[0, 0, 0, 0, 0, 6, 0, 0, 23, 3, 1, 3, 1, 0, 0, 0, 0, 0, 2, 2, 1, 7, 0, 0, 0]","The Miami Herald, September"
slipped,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0]","The Miami Herald, September"
crash,"[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0]","The Miami Herald, September"
well,"[0, 134, 0, 82, 2, 20, 4, 1, 0, 5, 1]","The Miami Herald, September"
spectrum,[0],"The Miami Herald, September"
Berlin's,[],"The Miami Herald, September"
view,"[11, 0, 8, 4, 18, 10, 3, 2, 4, 1, 0, 0, 0, 0, 7, 19, 0, 67, 102, 12, 1, 17, 4, 12, 1]","The Miami Herald, September"
fails,"[0, 0, 1, 0, 0, 90, 0, 11, 0, 0, 6, 13, 0, 3, 0, 0, 0]","The Miami Herald, September"
Legislature,"[0, 0, 0, 0, 0]","The Miami Herald, September"
--,[],"The Miami Herald, September"
head,"[0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 14, 5, 0, 33, 12, 0, 0, 0, 0, 0, 0, 4, 0, 7, 1, 1, 0, 0, 37, 0, 0, 12, 0, 0, 50, 0, 0, 20, 73]","The Miami Herald, September"
In,"[0, 2, 152, 3, 0, 0, 0, 0, 2255, 1]","The Miami Herald, September"
took,"[0, 0, 3, 0, 123, 9, 0, 0, 113, 16, 0, 5, 1, 5, 2, 11, 10, 0, 5, 0, 0, 1, 24, 0, 0, 3, 1, 1, 6, 0, 0, 14, 7, 1, 10, 18, 3, 9, 5, 20, 17, 4, 6, 6, 80, 3, 2, 0, 7, 21, 1, 0, 0, 54, 0, 1, 7, 1, 22, 20, 5, 2, 4, 4, 5, 492]","The Miami Herald, September"
fully,"[0, 0, 24, 0, 8]","The Miami Herald, September"
hardest,"[0, 25, 0, 0, 17, 0, 0, 18, 7, 7, 0, 5, 2, 0, 0, 0, 33, 0, 0, 0, 0, 2, 0, 0]","The Miami Herald, September"
slowly,"[0, 5, 0, 16, 21]","The Miami Herald, September"
stiffening,"[0, 0, 0, 0, 0, 0, 0]","The Miami Herald, September"
between,"[0, 83, 0]","The Miami Herald, September"
get,"[3, 0, 0, 123, 0, 113, 0, 55, 3, 3, 0, 4, 0, 1, 0, 0, 11, 0, 21, 16, 0, 0, 3, 5, 0, 1, 2, 12, 1, 0, 0, 0, 0, 0, 18, 51, 23, 90, 0, 0, 0, 7, 6, 0, 80, 33, 19, 0, 1, 0, 0, 0, 8, 0, 2, 6, 18, 2, 0, 84, 0, 9, 0, 0, 19, 0, 0, 12, 49, 492]","The Miami Herald, September"
Katanga,[],"The Miami Herald, September"
greatest,"[5, 4, 0, 0, 0, 0, 0, 0, 0, 2, 18, 0, 61, 0, 4, 0, 0, 0, 3, 0, 3, 2, 1, 0, 30, 0, 53, 0]","The Miami Herald, September"
Free,"[1, 4, 7, 0, 1, 4, 22, 0, 0, 2, 0, 5, 7, 4, 3, 0, 1, 0, 0, 0, 3, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","The Miami Herald, September"
before,"[0, 14, 17, 123]","The Miami Herald, September"
coordinate,"[0, 0, 1, 0, 0, 0]","The Miami Herald, September"
concerns,"[21, 11, 5, 0, 1, 0, 3, 0, 0, 31, 0, 33, 0, 1, 1, 0, 0, 8, 10, 0]","The Miami Herald, September"
laws,"[1, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24]","The Miami Herald, September"
approval,"[0, 0, 2, 2, 0, 0]","The Miami Herald, September"
allies,"[8, 0, 0, 0]","The Miami Herald, September"
continued,"[0, 0, 1, 0, 13, 0, 15, 16, 0, 13, 35, 0, 0, 0, 1, 0, 1, 8, 0]","The Miami Herald, September"
complaints,"[0, 0, 8, 2]","The Miami Herald, September"
pinched,"[0, 1, 0, 0, 0, 0, 1, 1, 2, 1, 0, 1, 0, 0, 0, 0, 29, 5, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0]","The Miami Herald, September"
we,[],"The Miami Herald, September"
consistently,"[0, 5]","The Miami Herald, September"
entire,"[22, 1, 1, 24, 14, 0]","The Miami Herald, September"
governments,"[8, 0, 3, 0, 3, 0, 4, 3, 13]","The Miami Herald, September"
threatened,"[0, 0, 0, 0, 0, 1, 0, 2]","The Miami Herald, September"
This,[],"The Miami Herald, September"
unanimity,[0],"The Miami Herald, September"
Brown,"[0, 0, 0, 0, 0, 1, 8, 0, 0, 5, 0]","The Miami Herald, September"
political,[15],"The Miami Herald, September"
commissioners,[0],"The Miami Herald, September"
recently,"[0, 8, 0, 30, 2]","The Miami Herald, September"
when,[],"The Miami Herald, September"
principal,"[15, 0, 7, 20, 2, 1, 0, 3, 9, 13, 73, 12, 0]","The Miami Herald, September"
publicly,"[0, 0, 2]","The Miami Herald, September"
happened,"[17, 0, 1, 0, 0, 0, 0, 0, 0, 3, 55, 0, 12, 3, 0, 0, 14]","The Miami Herald, September"
areas,"[28, 0, 9, 32, 0, 1, 1, 1, 0, 34]","The Miami Herald, September"
support,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 33, 3, 0, 0, 1, 3, 0, 2, 0, 0, 35, 17, 0, 0, 5, 19, 0, 0, 0, 0, 0, 6, 3, 0, 0, 0, 13, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 162]","The Miami Herald, September"
insistence,"[0, 10, 2, 0, 1, 8]","The Miami Herald, September"
peace,"[0, 11, 1, 0, 0, 1, 0, 0, 0, 0]","The Miami Herald, September"
proceed,"[90, 13, 0, 1, 0, 35, 0, 19, 0]","The Miami Herald, September"
arrived,"[123, 84, 0, 3, 0, 0]","The Miami Herald, September"
hangs,"[1, 0, 2, 4, 0, 2, 3, 0, 0, 0, 0, 20]","The Miami Herald, September"
days,"[1, 0, 0, 0, 7, 0, 56, 0, 36, 0, 1, 0, 0, 133]","The Miami Herald, September"
including,"[9, 10, 0]","The Miami Herald, September"
with,[],"The Miami Herald, September"
Congo's,[],"The Miami Herald, September"
depression,"[0, 20, 0, 3, 2, 0, 0, 0, 0, 0, 4]","The Miami Herald, September"
Key,"[2, 6, 6, 0, 31, 0, 0, 0, 0, 4, 14, 0, 6, 0, 0, 0, 0, 3, 0, 5, 0, 0]","The Miami Herald, September"
Greater,"[5, 0, 0, 0, 0, 21, 0, 2, 18, 0, 61, 0, 4, 0, 0, 0, 3, 0, 3, 2, 1, 0, 30, 0, 53, 0]","The Miami Herald, September"
expert,"[3, 0, 0, 0, 134, 1, 1, 11]","The Miami Herald, September"
should,[],"The Miami Herald, September"
reaching,"[1, 1, 51, 113, 11, 0, 11, 3, 0, 0, 0, 4, 21, 7, 12, 0, 5, 1, 0, 1, 5, 0, 0, 0, 50, 1]","The Miami Herald, September"
issue,"[29, 0, 0, 0, 0, 16, 3, 7, 1, 0, 1, 0, 0, 1, 5, 20, 0, 0, 0, 8, 6, 0, 1, 25, 0, 80, 13, 0, 27, 0, 0, 27, 0, 0, 0, 42, 1, 6, 2, 0, 0]","The Miami Herald, September"
exert,"[5, 0, 1, 5]","The Miami Herald, September"
overt,"[38, 0]","The Miami Herald, September"
do,"[0, 113, 163, 0, 22, 3, 1, 0, 1, 1, 5, 6, 25, 6, 46, 0, 0, 0, 0, 0, 0, 9, 0, 0, 18, 0, 0, 84, 3, 0]","The Miami Herald, September"
reported,"[8, 13, 8, 12, 6]","The Miami Herald, September"
recent,"[0, 30, 0, 0, 15, 1]","The Miami Herald, September"
accounts,"[0, 8, 0, 31, 9, 13, 0, 1, 0, 40, 0, 4, 0, 0, 6, 6, 0]","The Miami Herald, September"
not,"[602, 0]","The Miami Herald, September"
efforts,"[0, 0, 0, 10, 18, 0, 11, 16, 0, 0, 22, 11, 1, 0, 7, 5]","The Miami Herald, September"
everyone,[],"The Miami Herald, September"
anti-secrecy,[],"The Miami Herald, September"
flew,"[0, 20, 5, 4, 0, 0, 2, 0, 0]","The Miami Herald, September"
over,"[0, 22, 0, 6, 1, 163, 0]","The Miami Herald, September"
sound,"[0, 1, 0, 0, 25, 0, 4, 4, 11, 0, 18, 30, 90, 0, 0, 0, 0, 134, 0, 0, 0, 4, 0]","The Miami Herald, September"
missed,"[9, 3, 1, 0, 10, 7, 9, 1, 6, 32, 0, 0, 0]","The Miami Herald, September"
spacious,"[16, 0, 0, 3]","The Miami Herald, September"
here,"[96, 0, 0, 12]","The Miami Herald, September"
2,"[158, 0, 26, 0, 0]","The Miami Herald, September"
transition,"[2, 2, 0, 1, 6]","The Miami Herald, September"
seeking,"[3, 0, 6, 22, 6, 12, 7, 7, 0]","The Miami Herald, September"
therefore,"[12, 228, 3, 1, 22, 0]","The Miami Herald, September"
