w,vector_uso
dropped,"[0, 4, 3, 0, 0, 1, 3, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 6, 0, 4, 0, 9, 20, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",The Providence Journal
skills,"[8, 11, 1, 0, 0, 2]",The Providence Journal
words,"[1, 1, 0, 1, 0, 0, 0, 0, 3, 2, 4, 0, 3, 7, 0, 25, 4, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 11, 0, 2, 0, 0, 18, 4, 0, 37]",The Providence Journal
explode,"[0, 0, 0, 0, 1, 7, 0, 0]",The Providence Journal
impassioned,"[2, 0, 0, 1, 0, 2, 0]",The Providence Journal
leading,"[0, 0, 5, 4, 0, 73, 0, 9, 32, 0, 16, 0, 14, 11, 29, 12, 0, 8, 43, 80, 20, 0, 27, 2, 90, 0, 3]",The Providence Journal
last,"[0, 26, 0, 0, 0, 2, 0, 18, 2, 0, 83, 69, 2, 7, 0, 0, 0, 0, 0, 0, 51, 0, 27, 0, 3, 90, 5, 0, 21]",The Providence Journal
couple,"[11, 0, 1, 0, 0, 0, 0, 0, 0, 14, 0, 0, 2, 0, 0, 0, 3, 0, 0, 5, 0, 3]",The Providence Journal
applauding,"[0, 0, 0, 3]",The Providence Journal
Wells,"[1, 2, 0, 82, 1, 0, 0]",The Providence Journal
C.,[],The Providence Journal
sheer,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 2, 20, 0, 1, 0, 3, 0, 0, 1, 0, 0, 4, 0, 2]",The Providence Journal
bear,"[0, 0, 0, 3, 6, 0, 15, 9, 3, 492, 0, 7, 13, 0, 0, 0, 0, 5, 0, 0, 6, 0, 19, 4, 9, 0, 0, 0, 6, 4, 2, 19, 2, 17]",The Providence Journal
finale,"[7, 0, 0, 3, 0, 0, 0, 27, 83]",The Providence Journal
Bob,"[3, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0]",The Providence Journal
prove,"[18, 3, 0, 22, 0, 8, 3, 0, 15, 0, 3, 0, 44, 2, 10, 7, 0, 1]",The Providence Journal
Conservatory,"[0, 0, 0, 0]",The Providence Journal
Floyd's,[],The Providence Journal
Melisande,[],The Providence Journal
way,"[3, 0, 6, 31, 123, 8, 2, 0, 15, 27, 9, 0, 8]",The Providence Journal
played,"[0, 0, 18, 4, 19, 0, 0, 0, 0, 3, 0, 127, 0, 6, 0, 4, 23, 0, 0, 0, 1, 43, 0, 22, 0]",The Providence Journal
Mimieux,[],The Providence Journal
miserable,"[0, 1, 3, 20, 5, 0, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0]",The Providence Journal
old,"[0, 10, 1, 0, 10, 0, 0, 0, 79, 11, 0, 9, 0]",The Providence Journal
play,"[0, 0, 0, 18, 4, 19, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 127, 0, 6, 0, 2, 23, 0, 0, 0, 0, 1, 43, 0, 22, 0, 4, 0, 37, 7, 0, 4, 0]",The Providence Journal
become,"[123, 7, 90, 37, 33]",The Providence Journal
it,"[0, 0]",The Providence Journal
third,"[0, 0, 1, 0, 2, 0, 16, 0]",The Providence Journal
whispering,"[0, 0, 0, 2, 1, 0, 0, 0]",The Providence Journal
matter,"[1, 53, 0, 25, 1, 7, 16, 29]",The Providence Journal
ladies,"[0, 12, 0, 1, 1, 8, 0, 0]",The Providence Journal
however,"[103, 1, 3, 47, 35, 0, 0, 0, 6]",The Providence Journal
fine,"[0, 2, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",The Providence Journal
Everybody,[],The Providence Journal
hero,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 5, 0, 0, 0, 0, 2]",The Providence Journal
shift,"[1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 0, 0, 2, 0, 13, 0, 0, 6, 0, 7, 0, 0, 1, 0, 1, 0, 1, 0, 34, 3, 0, 0, 1]",The Providence Journal
Charlotte,"[0, 0, 0]",The Providence Journal
youngster,"[0, 0, 0, 17, 1, 0, 0, 4, 1, 4, 0, 0]",The Providence Journal
Theater,"[34, 1, 0, 74, 0, 0, 0, 2, 0, 0]",The Providence Journal
despair,"[1, 0]",The Providence Journal
touring,[2],The Providence Journal
Heffernan,[],The Providence Journal
two,"[158, 0, 0, 0, 26]",The Providence Journal
Shirley's,[],The Providence Journal
away,"[9, 7, 29, 102, 40, 309, 497]",The Providence Journal
principals,"[0, 0, 20, 0, 2, 73, 1, 3, 7]",The Providence Journal
cartoonist,[0],The Providence Journal
Society,"[0, 34, 1, 11, 0, 0, 1, 0, 0, 0, 0, 11, 0, 15]",The Providence Journal
hasten,"[0, 0, 0, 0, 0, 14, 0, 1, 30, 0, 0, 0, 0, 1, 0, 0, 4, 0]",The Providence Journal
varied,"[5, 0, 3, 0, 0, 0, 34, 0, 1, 0]",The Providence Journal
Berman,[],The Providence Journal
is,"[1, 12, 0, 21, 3, 6, 0, 26, 722, 6, 11, 0]",The Providence Journal
their,[],The Providence Journal
missed,"[6, 0, 0, 7, 0, 32, 9, 0, 9, 10, 1, 1, 3]",The Providence Journal
Michael,[0],The Providence Journal
district,"[2, 5, 2, 0, 0]",The Providence Journal
at,"[0, 35, 580, 0]",The Providence Journal
vexes,"[0, 0, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 8, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 23, 3, 0, 0, 0, 3, 0]",The Providence Journal
told,"[0, 34, 70, 0, 0, 0, 0, 0, 5, 15, 0, 0, 39, 1, 49, 2, 0, 0]",The Providence Journal
comedian,"[0, 2]",The Providence Journal
manner,"[3, 6, 123, 8, 0, 15]",The Providence Journal
chords,"[0, 0, 1]",The Providence Journal
struck,"[0, 0, 0, 21, 0, 0, 0, 0, 9, 1, 1, 0, 0, 6, 0, 1, 19, 0, 0, 20, 0, 1, 0, 0, 1, 0, 0, 0, 3, 80, 0, 7, 0]",The Providence Journal
judgment,"[0, 0, 0, 0, 0, 0, 3, 50, 0, 4, 4, 0, 0, 0]",The Providence Journal
impromptu,"[0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]",The Providence Journal
2,"[158, 0, 0, 0, 26]",The Providence Journal
hackneyed,"[1, 0, 2, 0, 6, 0, 7, 36, 0, 0, 0]",The Providence Journal
feel,"[0, 0, 8, 14, 49, 6, 23, 0, 40, 59, 2, 55, 6, 37]",The Providence Journal
being,"[1, 20, 12, 100, 2, 0, 3, 21, 6, 0, 26, 722, 6, 0, 11, 0]",The Providence Journal
were,"[1, 12, 0, 21, 3, 6, 0, 26, 722, 6, 11, 0]",The Providence Journal
say,"[34, 70, 0, 0, 0, 21, 0, 1, 12, 39, 0, 49, 0, 0]",The Providence Journal
Jazz,"[0, 0, 0, 12, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 129, 0, 0, 0, 8, 0, 49, 0, 0, 0]",The Providence Journal
arty,[0],The Providence Journal
lighting,"[0, 1, 0, 1, 0, 0, 0, 0, 47, 0, 2, 0, 0, 20, 0, 0, 0, 2, 0]",The Providence Journal
begin,"[123, 0, 0, 0, 8, 19, 0, 0, 0, 0, 0]",The Providence Journal
much,"[0, 6, 111, 11, 47, 0, 0, 0]",The Providence Journal
fell,"[13, 1, 2, 0, 0, 5, 6, 4, 0, 0, 0, 0, 0, 0, 0, 1, 47, 0, 3, 1, 20, 0, 20, 9, 0, 2, 1, 12, 0, 0, 0, 1, 84, 3]",The Providence Journal
penthouse,[0],The Providence Journal
nothing,"[0, 0, 1, 0, 3, 0, 38, 0, 0, 0, 0, 0, 13, 0]",The Providence Journal
everybody,[],The Providence Journal
blue,"[0, 1, 0, 0, 146, 0, 5, 20, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 13, 1, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0]",The Providence Journal
myself,[],The Providence Journal
attitude,"[18, 1, 0, 19]",The Providence Journal
stager,"[0, 0, 0, 0, 0, 0, 5, 0]",The Providence Journal
smile,"[4, 2, 0, 4]",The Providence Journal
physical,"[0, 0, 14]",The Providence Journal
distraction,"[0, 0, 0]",The Providence Journal
arrangement,"[4, 4, 0, 1, 11, 23, 8, 0, 0]",The Providence Journal
sitting,"[0, 12, 1, 8, 3, 0, 0, 12, 10, 0, 0, 0, 0, 9]",The Providence Journal
said,"[34, 70, 0, 316, 0, 0, 0, 21, 0, 1, 12, 39, 0, 49, 0, 0, 0]",The Providence Journal
books,"[0, 1, 0, 0, 0, 4, 0, 11, 0, 0, 4, 2, 19, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 17, 3]",The Providence Journal
causes,"[0, 113, 10, 16, 18, 0, 492, 163, 123, 35, 0, 11, 0, 1, 0, 30, 11, 7, 5, 0]",The Providence Journal
saw,"[0, 49, 0, 0, 59, 0, 0, 22, 102, 0, 15, 19, 0, 0, 0, 5, 0, 0, 17, 12, 13, 0, 0, 2, 0, 55, 4, 3, 0, 8, 0, 0, 7, 0, 0, 0, 0, 17, 4, 1, 6, 1, 20, 11, 1, 4, 10, 3, 59, 7, 0, 1, 6, 8, 1, 38, 4, 2, 0, 0, 0]",The Providence Journal
simply,"[25, 11, 211, 115, 409, 2]",The Providence Journal
shifted,"[0, 2, 0, 7, 1, 0, 1, 3, 34, 0, 0, 1, 6, 0, 1]",The Providence Journal
home,"[0, 72, 0, 0, 3, 0, 3, 0, 1, 0, 74, 0, 0, 4, 0, 0, 8, 54, 3, 52]",The Providence Journal
jam,"[0, 0, 0, 0, 0, 0, 0, 1, 8, 15, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0]",The Providence Journal
Edwin,[0],The Providence Journal
obvious,[11],The Providence Journal
appearing,"[0, 3, 0, 6, 59, 1, 26, 0]",The Providence Journal
As,"[147, 0, 0, 0, 0, 0, 0, 828, 0, 0, 0, 0, 0, 4, 0, 0, 2793, 0, 0, 69, 0, 0]",The Providence Journal
tantalizingly,"[0, 0]",The Providence Journal
problems,"[20, 36, 39]",The Providence Journal
one,"[321, 29, 0, 786, 0, 0, 0, 0, 24, 0, 0, 3, 0, 0, 5, 1, 0]",The Providence Journal
Newport,[0],The Providence Journal
crippling,"[1, 0, 0, 0, 0, 0]",The Providence Journal
LaGuardia's,[],The Providence Journal
female,"[0, 6, 0]",The Providence Journal
fellow,"[6, 8, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1]",The Providence Journal
probably,"[27, 0, 0, 13, 0, 0, 0, 1]",The Providence Journal
Samuel,[1],The Providence Journal
protective,[0],The Providence Journal
something,[],The Providence Journal
exactly,"[0, 13, 115, 0, 0, 0, 4]",The Providence Journal
rousing,"[1, 0, 0, 0, 1, 8, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",The Providence Journal
fantasia,[0],The Providence Journal
else,[],The Providence Journal
classic,"[3, 0, 1, 0, 0, 0, 0]",The Providence Journal
unfortunate,"[0, 1, 0]",The Providence Journal
established,"[0, 0, 113, 5, 3, 1, 10, 0, 1, 0, 9, 0, 4, 8, 59, 3, 44, 21, 13, 3, 0, 3, 0, 51, 1]",The Providence Journal
may,"[2, 0, 0, 0, 167, 0]",The Providence Journal
Charley's,[],The Providence Journal
guess,"[0, 3, 0, 4, 2, 4, 0, 12, 15, 12, 0, 0, 0, 0, 4, 0, 9, 14, 0, 0, 0, 65, 0, 1]",The Providence Journal
quite,"[0, 28, 40, 0]",The Providence Journal
idea,"[0, 1, 3, 0, 7, 67, 0, 50, 31]",The Providence Journal
specialty,"[0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0]",The Providence Journal
York,"[0, 20]",The Providence Journal
someone,"[28, 4, 7, 19, 4, 14]",The Providence Journal
done,"[113, 0, 0, 0, 18, 25, 32, 3, 0, 0, 0, 0, 163, 46, 5, 6, 6, 0, 3, 1, 9, 0, 22, 1, 84, 0, 125]",The Providence Journal
watch,"[0, 0, 102, 0, 12, 0, 0, 4, 0, 0, 0, 0, 0, 17, 1, 6, 0, 0, 4, 4, 1, 0, 4, 11, 0, 0]",The Providence Journal
Ray,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",The Providence Journal
Directed,"[4, 72, 0, 0, 3, 1, 0, 0, 5, 0, 0, 0, 0, 73, 4, 16, 0, 37, 7, 0, 80, 20, 0, 6, 10, 2, 4]",The Providence Journal
embittered,"[0, 0, 0]",The Providence Journal
Frank,"[0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 25, 0]",The Providence Journal
tank,"[0, 0, 0, 0, 3, 0, 0, 0]",The Providence Journal
Sheldon,[],The Providence Journal
another,"[0, 61]",The Providence Journal
proved,"[22, 0, 0, 15, 7, 1, 18, 0, 0, 0, 8, 8, 0, 3, 44, 10, 0, 3, 3, 2]",The Providence Journal
new,"[0, 36, 1, 92, 3, 4, 4, 38, 0, 5, 12]",The Providence Journal
destructive,[2],The Providence Journal
only,"[1, 13, 25, 11, 211, 0, 17, 0, 3, 115, 3, 409, 0, 3, 4]",The Providence Journal
remarkable,"[4, 0, 2]",The Providence Journal
Fort,"[1, 0, 1, 0, 0]",The Providence Journal
himself,[],The Providence Journal
rich,"[0, 0, 6, 0, 0, 15, 1, 13, 0, 3, 3, 1, 0]",The Providence Journal
tunes,"[1, 2, 24, 0, 26, 0, 0, 2]",The Providence Journal
feelings,"[8, 49, 0, 6, 59, 6, 0, 4, 6, 23, 55, 37, 0, 14, 40, 2, 4, 6, 3, 11, 0, 0, 0]",The Providence Journal
lacking,"[0, 8, 5, 2, 10, 2, 3]",The Providence Journal
healthily,[1],The Providence Journal
passage,"[6, 0, 0, 0, 0, 3, 1, 0]",The Providence Journal
today,"[28, 2, 129]",The Providence Journal
special,"[1, 5, 24, 6, 0, 10, 20]",The Providence Journal
Girl,"[51, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3]",The Providence Journal
control,"[1, 0, 3, 2, 102, 0, 5, 4, 0, 1, 0, 9, 3, 0, 0, 0, 0, 6, 1, 4, 4, 0, 0, 38, 0, 0, 17, 0]",The Providence Journal
Hearts,"[0, 1, 1, 0, 2, 0, 0, 2, 0, 0, 3, 0, 0, 3, 0, 14, 0, 0, 3, 11, 1, 1, 0, 2, 20, 0, 0, 23, 5, 0, 15, 2, 0, 0]",The Providence Journal
hires,"[80, 0, 1, 1, 1, 5, 5]",The Providence Journal
those,[],The Providence Journal
Prentiss',[],The Providence Journal
road-show,[],The Providence Journal
MGM,[],The Providence Journal
lance,"[0, 0, 0, 2, 1, 0, 0]",The Providence Journal
word,"[1, 0, 1, 0, 0, 0, 3, 4, 7, 0, 4, 2, 0, 1, 0, 1, 0, 0, 0, 11, 0, 2, 0, 0, 4, 37]",The Providence Journal
Congdon,[],The Providence Journal
wing,"[5, 0, 1, 2, 0, 0, 0, 3, 0]",The Providence Journal
pace,"[0, 5, 3, 5, 12, 1, 0, 17, 1]",The Providence Journal
accurate,"[2, 3, 0]",The Providence Journal
moving,"[16, 0, 0, 1, 0, 1, 0, 1, 19, 0, 1, 0, 0, 43, 1, 22, 90, 7, 6]",The Providence Journal
dizzy,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0]",The Providence Journal
era's,[],The Providence Journal
also,"[3, 121, 2, 0, 118]",The Providence Journal
rides,"[0, 10, 2, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 22, 0, 11, 0, 1, 1, 0, 0, 0, 4]",The Providence Journal
live,"[0, 49, 0, 26, 0, 16, 4, 0, 0, 0, 83, 0, 0, 0, 722, 129, 12, 2, 90, 5, 6, 0, 1]",The Providence Journal
?,[],The Providence Journal
audiences,"[0, 6, 3, 15]",The Providence Journal
To,[],The Providence Journal
fresh,"[0, 0, 0, 4, 0, 5, 4, 0, 0, 1, 1, 0, 0, 0, 0, 1, 92, 0, 3, 0, 12, 0, 0, 18]",The Providence Journal
dialogue,"[0, 0, 0, 0, 0]",The Providence Journal
novelties,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",The Providence Journal
aunt,"[0, 1, 0]",The Providence Journal
abiding,"[5, 0, 1, 0, 0, 6, 0, 13, 19, 0, 2, 16, 3, 0, 0, 0, 1]",The Providence Journal
Abbott,[],The Providence Journal
along,"[839, 37]",The Providence Journal
staged,"[8, 0, 0, 11, 2, 0, 0, 7, 0, 6, 0, 1, 0, 10, 2, 0, 36, 0, 0]",The Providence Journal
long,"[109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Providence Journal
could,[],The Providence Journal
mother,"[0, 123, 0, 19, 0, 0, 21, 0, 0, 0, 0]",The Providence Journal
ever,"[59, 46, 0, 0, 0]",The Providence Journal
His,[],The Providence Journal
her,[],The Providence Journal
while,"[1, 1, 11, 77]",The Providence Journal
angriest,"[10, 0, 7, 0, 1]",The Providence Journal
spouse,"[0, 0, 8, 0, 0]",The Providence Journal
delighted,"[5, 0, 1, 0, 0, 3, 1, 0, 0, 0, 1, 0, 5, 4, 0, 0]",The Providence Journal
expert,"[1, 0, 11, 3, 1, 0, 0, 134]",The Providence Journal
Once,"[0, 0, 0, 0, 0, 53, 0]",The Providence Journal
do,"[113, 1, 0, 0, 18, 25, 3, 0, 0, 0, 0, 0, 163, 46, 5, 6, 6, 0, 0, 0, 0, 3, 1, 9, 0, 22, 1, 84, 0, 0]",The Providence Journal
head,"[0, 0, 0, 0, 12, 0, 5, 0, 1, 0, 0, 33, 0, 50, 73, 0, 0, 4, 0, 0, 0, 16, 0, 37, 0, 0, 0, 1, 0, 12, 7, 0, 0, 20, 0, 0, 0, 0, 14]",The Providence Journal
League,"[0, 2]",The Providence Journal
terribly,"[0, 0, 2, 0, 2, 0, 0, 1]",The Providence Journal
Angels,"[5, 0, 0, 0, 4, 0, 4]",The Providence Journal
season's,[],The Providence Journal
music,"[16, 1, 0]",The Providence Journal
Jean,"[0, 0, 0, 0]",The Providence Journal
Instead,"[23, 0, 40, 0]",The Providence Journal
Harnick,[],The Providence Journal
role,"[47, 12, 66, 7, 11, 16, 0, 0, 6]",The Providence Journal
man,"[1, 0, 49, 11, 0, 0, 8, 0, 11, 4, 7, 0, 0, 6, 0, 173, 0, 96, 0, 0, 0, 0]",The Providence Journal
Jen,[],The Providence Journal
Dillon,[],The Providence Journal
Wallace,"[0, 0, 0, 0, 0]",The Providence Journal
spider,"[0, 0]",The Providence Journal
picture,"[0, 1, 0, 13, 12, 0, 22, 0, 102, 0, 0, 0, 13, 0, 0, 1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 20, 44, 0, 4, 0, 2, 3, 1, 6, 0, 3, 0, 0]",The Providence Journal
better,"[0, 9, 0, 20, 0, 0, 1, 1, 0, 0, 134, 0, 1, 0, 1, 0, 8, 8, 24, 3, 0, 0, 5, 5, 0, 0, 7, 4, 82, 13, 57, 23, 2, 0, 5, 36, 0, 8, 0, 8, 84, 115, 25, 2, 0, 3, 0, 0]",The Providence Journal
nostalgic,[0],The Providence Journal
Century-Fox,[],The Providence Journal
enjoys,"[0, 49, 0, 0, 1, 0, 5, 4]",The Providence Journal
lovely,"[0, 0, 0, 0, 3]",The Providence Journal
Pulitzer,"[0, 0]",The Providence Journal
Congress,"[1, 0, 0, 0, 9, 0, 0, 0, 8, 0, 0, 0, 0, 0, 5]",The Providence Journal
shall,[],The Providence Journal
hopes,"[0, 3, 22, 9, 0, 7, 0, 0, 0, 0, 16]",The Providence Journal
!,[],The Providence Journal
Also,"[3, 121, 2, 0, 118]",The Providence Journal
mass,"[4, 0, 12, 0, 12, 0, 0, 20, 0, 1, 0, 11, 1, 0, 2, 0, 1, 102, 0, 0, 18, 0, 0, 0, 1, 0, 1, 1, 0, 2, 0, 3, 4, 0, 0, 0, 0, 2]",The Providence Journal
It,"[0, 0]",The Providence Journal
talk,"[0, 0, 2, 0, 0, 0, 0, 4, 14, 0, 0, 0, 0, 0, 1, 26, 14, 14, 0, 0]",The Providence Journal
Where,[],The Providence Journal
Creighton,[],The Providence Journal
boy,"[47, 0, 27]",The Providence Journal
ambling,"[0, 0]",The Providence Journal
head-in-the-clouds,"[0, 0, 0, 0]",The Providence Journal
first,"[0, 20, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 4, 0, 19, 1, 169, 0]",The Providence Journal
audience,"[0, 6, 3, 15]",The Providence Journal
splendidly,"[1, 0, 0, 0, 0, 0]",The Providence Journal
scratchy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0]",The Providence Journal
Kerr's,[],The Providence Journal
One,"[321, 29, 0, 786, 0, 0, 0, 0, 24, 0, 0, 3, 0, 0, 5, 1, 0]",The Providence Journal
Larry,[],The Providence Journal
commissioner,[0],The Providence Journal
tremendous,"[1, 1, 3, 4, 4, 1, 12, 0, 7, 2, 1, 6, 1, 4]",The Providence Journal
became,"[123, 7, 90, 37, 33]",The Providence Journal
verve,"[2, 0]",The Providence Journal
than,[],The Providence Journal
Hildy,[],The Providence Journal
sex,"[0, 37, 0, 0, 1, 0, 0, 0, 4, 0, 0]",The Providence Journal
Tahse's,[],The Providence Journal
have,"[2, 49, 0, 113, 0, 3, 0, 0, 18, 6, 111, 492, 1, 0, 0, 123, 6, 6, 1, 51, 0, 0, 4, 4, 80, 2, 51, 17, 7]",The Providence Journal
Broadway,"[0, 4]",The Providence Journal
catch,"[0, 18, 102, 0, 0, 0, 0, 0, 12, 2, 0, 0, 0, 0, 4, 0, 0, 123, 5, 3, 0, 0, 0, 17, 3, 0, 0, 0, 2, 0, 0, 2, 3, 1, 2, 1, 0]",The Providence Journal
got,"[0, 2, 49, 21, 0, 113, 18, 9, 0, 0, 3, 3, 18, 0, 0, 0, 12, 19, 0, 0, 6, 492, 0, 0, 3, 4, 55, 0, 2, 0, 0, 0, 12, 123, 0, 0, 0, 0, 0, 0, 1, 8, 11, 1, 0, 5, 0, 33, 51, 2, 0, 3, 1, 0, 1, 80, 23, 16, 0, 0, 6, 84, 90, 0, 0, 0, 19, 7, 0, 0]",The Providence Journal
Gorshin,[],The Providence Journal
gets,"[0, 2, 49, 21, 0, 113, 18, 9, 0, 0, 3, 3, 18, 0, 0, 0, 12, 19, 0, 0, 6, 492, 0, 0, 3, 4, 55, 0, 2, 0, 0, 0, 12, 123, 0, 0, 0, 0, 0, 0, 1, 8, 11, 1, 0, 5, 0, 33, 51, 2, 0, 3, 1, 0, 1, 80, 23, 16, 0, 0, 6, 84, 90, 0, 0, 0, 19, 7, 0, 0]",The Providence Journal
Theatre-by-the-Sea,[],The Providence Journal
Billy,"[0, 0, 0, 0, 0, 0, 0, 0]",The Providence Journal
finger-tips,[],The Providence Journal
provide,"[16, 3, 0, 1, 1, 0, 0, 11, 0, 0, 12, 32]",The Providence Journal
fledgling,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",The Providence Journal
driving,"[0, 14, 3, 9, 0, 4, 1, 5, 123, 24, 0, 11, 7, 0, 0, 5, 0, 80, 1]",The Providence Journal
little,"[3, 0, 1, 0, 0, 99, 3, 28, 0, 0, 67, 0, 0, 0]",The Providence Journal
cut,"[0, 2, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 16, 4, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 20, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 5, 0, 6, 0, 0, 0, 0, 0, 4, 0, 0, 0, 14, 4, 0]",The Providence Journal
group,"[30, 0, 0, 0, 0, 1]",The Providence Journal
since,[],The Providence Journal
eroded,"[1, 0, 0, 1, 0, 0, 0, 0, 0]",The Providence Journal
routines,"[42, 0, 22, 24, 0, 37, 0, 6, 5, 6]",The Providence Journal
Festival,"[1, 0]",The Providence Journal
fast,"[0, 0, 0, 1, 19, 0, 0, 0, 0, 0, 0, 5, 9, 0, 0, 5, 11]",The Providence Journal
Price,"[0, 27, 21, 1, 17, 0, 0, 3, 0]",The Providence Journal
altogether,"[13, 0, 352, 28, 4, 0, 0, 0, 24, 2, 2, 6, 0, 0]",The Providence Journal
Just,"[11, 5, 0, 25, 11, 211, 7, 1, 13, 115, 4, 409, 1, 15, 4, 134]",The Providence Journal
gowns,"[0, 0, 0, 0, 0, 0, 0, 0]",The Providence Journal
display,"[2, 6, 0, 2, 2, 44, 14]",The Providence Journal
The,[],The Providence Journal
show,"[1, 0, 0, 15, 1, 1, 0, 1, 7, 0, 0, 7, 19, 8, 37, 6, 0, 1, 2, 3, 44, 20, 6, 21, 3, 36]",The Providence Journal
sewer,"[0, 0, 0, 0, 0]",The Providence Journal
here,"[96, 0, 0, 12]",The Providence Journal
are,"[1, 12, 479, 0, 21, 3, 6, 0, 26, 722, 0, 6, 11, 0]",The Providence Journal
pale,"[7, 0, 0, 3, 0, 0, 0]",The Providence Journal
love,"[0, 0, 0, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 129, 0, 3, 2, 0, 0, 0, 8, 0, 0, 49, 8, 0, 0, 0, 4, 0]",The Providence Journal
voice,"[0, 0, 0, 30, 1, 47, 0, 0, 2, 25, 0, 0, 0, 0]",The Providence Journal
progressed,"[0, 6, 0, 0, 9, 0, 0, 0, 0, 3, 0, 0, 0, 0]",The Providence Journal
devised,"[1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]",The Providence Journal
part,"[0, 5, 4, 6, 12, 0, 4, 0, 6, 11, 6, 12, 0, 1, 0, 0, 0, 0, 1, 0, 0, 7, 13, 16, 0, 5, 0, 0, 30, 9, 1, 47, 3, 19, 17, 3]",The Providence Journal
this,[],The Providence Journal
world,"[11, 0, 8, 0, 4, 0, 16, 1, 1, 0, 1, 0, 11, 173, 0, 0, 4, 20, 9, 22, 96, 35, 0, 0, 0, 0]",The Providence Journal
Rudy,[],The Providence Journal
shows,"[1, 0, 0, 15, 1, 1, 0, 1, 7, 0, 0, 7, 19, 8, 37, 6, 0, 1, 2, 3, 44, 20, 6, 21, 3, 36]",The Providence Journal
vegetable,"[0, 0, 1]",The Providence Journal
his,[],The Providence Journal
somewhat,"[6, 17, 0, 0, 19, 12, 3, 0, 0, 0]",The Providence Journal
Levin,[],The Providence Journal
weren't,[],The Providence Journal
hilariously,"[0, 0]",The Providence Journal
perhaps,"[13, 0, 0, 13, 18, 0]",The Providence Journal
Poker,"[0, 0, 0, 0, 0]",The Providence Journal
maximum,"[2, 0, 0, 0, 0, 4]",The Providence Journal
whole,"[0, 28, 0, 13, 352, 1, 5, 24, 2, 2, 6, 0, 14, 2]",The Providence Journal
sincerity,"[0, 2, 0, 0, 0]",The Providence Journal
choreography,"[0, 0]",The Providence Journal
Veterans,"[0, 0, 0, 0, 0, 0, 0, 5, 0, 0]",The Providence Journal
honest,"[0, 9, 1, 24, 2, 15, 134]",The Providence Journal
age,"[0, 0, 0, 133, 0, 33, 2, 0, 0, 0, 0]",The Providence Journal
impressive,"[4, 8]",The Providence Journal
Eckart,[],The Providence Journal
Larkin,[],The Providence Journal
By,"[40, 497, 7, 39]",The Providence Journal
chieftain,"[12, 0, 1, 10, 0]",The Providence Journal
