w,vector_uso
line,"[6, 24, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 74, 0, 31, 0, 3, 26, 0, 0, 2, 0, 36, 0, 0, 0, 7, 0, 0, 39, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 6, 2, 1, 2, 0, 0, 0, 5, 0, 9, 7, 0, 3, 0, 0, 0]",Deadlier Than the Male.
obsession,"[2, 1, 0]",Deadlier Than the Male.
climbed,"[4, 0, 0, 10, 0, 0]",Deadlier Than the Male.
away,"[9, 7, 29, 102, 40, 309, 497]",Deadlier Than the Male.
inside,"[1, 0, 0, 25, 3, 38, 1, 0, 0, 0, 0]",Deadlier Than the Male.
Business,"[24, 39, 5, 0, 3, 31, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]",Deadlier Than the Male.
fought,"[0, 0, 10, 0, 5, 11, 0, 0, 4, 8, 2, 3]",Deadlier Than the Male.
two-line,[],Deadlier Than the Male.
is,"[1, 12, 0, 21, 3, 6, 0, 26, 722, 6, 11, 0]",Deadlier Than the Male.
lock,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0]",Deadlier Than the Male.
remembered,"[15, 0, 1, 65, 1, 0, 0, 5, 0, 0, 0]",Deadlier Than the Male.
hotel,[5],Deadlier Than the Male.
Cunningham,"[0, 0]",Deadlier Than the Male.
coast,"[0, 1, 0, 0, 0, 6]",Deadlier Than the Male.
florist's,[],Deadlier Than the Male.
Carruthers,[],Deadlier Than the Male.
year,"[0, 61, 12, 0]",Deadlier Than the Male.
latches,"[0, 0]",Deadlier Than the Male.
district,"[2, 5, 2, 0, 0]",Deadlier Than the Male.
windowless,[],Deadlier Than the Male.
indeed,"[228, 17]",Deadlier Than the Male.
at,"[0, 35, 580, 0]",Deadlier Than the Male.
beside,[],Deadlier Than the Male.
told,"[0, 34, 70, 0, 0, 0, 0, 0, 5, 15, 0, 0, 39, 1, 49, 2, 0, 0]",Deadlier Than the Male.
moves,"[0, 0, 16, 0, 0, 1, 0, 6, 1, 0, 1, 19, 0, 1, 0, 0, 43, 1, 22, 90, 7, 6]",Deadlier Than the Male.
Lisa,[],Deadlier Than the Male.
walked,"[0, 17]",Deadlier Than the Male.
bride,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 10]",Deadlier Than the Male.
wedding,"[0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 5, 0, 2, 0, 0]",Deadlier Than the Male.
Iroquois,"[0, 0, 0]",Deadlier Than the Male.
2,"[158, 0, 0, 0, 26]",Deadlier Than the Male.
feel,"[0, 0, 8, 14, 49, 6, 23, 0, 40, 59, 2, 55, 6, 37]",Deadlier Than the Male.
dimly,"[0, 0, 0, 0, 0]",Deadlier Than the Male.
shouted,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 5, 1, 25, 5, 0, 2]",Deadlier Than the Male.
were,"[1, 12, 0, 21, 3, 6, 0, 26, 722, 6, 11, 0]",Deadlier Than the Male.
sight,"[4, 0, 12, 0, 12, 0, 0, 20, 0, 1, 0, 12, 1, 2, 0, 0, 0, 18, 0, 0, 17, 2, 0, 0, 1, 0, 0, 2, 3, 2, 4, 0, 0, 0]",Deadlier Than the Male.
drive,"[0, 0, 14, 0, 10, 16, 3, 18, 9, 0, 4, 1, 0, 5, 123, 24, 0, 11, 0, 7, 0, 3, 5, 0, 0, 80, 11, 0]",Deadlier Than the Male.
heaven,"[0, 1, 2, 0, 0, 0, 1]",Deadlier Than the Male.
promised,"[0, 2, 9, 1, 0, 1, 0, 25]",Deadlier Than the Male.
name,"[0, 6, 113, 0, 21, 22, 0, 6, 3, 1, 0, 0, 0, 0, 25, 31, 0, 4, 9, 2, 3, 0, 0]",Deadlier Than the Male.
dig,"[1, 0, 1, 0, 1, 0, 0, 5, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",Deadlier Than the Male.
ten,"[0, 3, 0, 1, 20, 18, 0]",Deadlier Than the Male.
decided,"[5, 6, 0, 1, 10, 1, 4, 0]",Deadlier Than the Male.
nothing,"[0, 0, 1, 0, 3, 0, 38, 0, 0, 0, 0, 0, 13, 0]",Deadlier Than the Male.
everybody,[],Deadlier Than the Male.
degree,"[37, 14, 0, 11, 22, 0, 12]",Deadlier Than the Male.
office,"[72, 0, 43, 1, 19, 6, 2, 7, 1, 0, 7, 16, 47, 58, 6, 0, 0, 0, 1]",Deadlier Than the Male.
reminiscences,"[2, 5, 0]",Deadlier Than the Male.
edition,"[0, 0, 1, 7]",Deadlier Than the Male.
said,"[34, 70, 0, 316, 0, 0, 0, 21, 0, 1, 12, 39, 0, 49, 0, 0, 0]",Deadlier Than the Male.
take,"[7, 13, 3, 0, 113, 18, 0, 0, 5, 0, 3, 6, 14, 0, 1, 1, 1, 0, 16, 7, 5, 0, 20, 2, 9, 0, 492, 5, 0, 0, 3, 10, 1, 0, 5, 123, 5, 16, 1, 1, 0, 11, 7, 0, 4, 9, 1, 0, 0, 10, 6, 0, 0, 80, 20, 3, 2, 21, 24, 6, 0, 0, 2, 0, 22, 6, 4, 1, 17, 4, 5, 54]",Deadlier Than the Male.
figured,"[12, 3, 0, 22, 1, 102, 0, 0, 13, 0, 0, 0, 20, 0, 4, 0, 2, 1, 6, 1]",Deadlier Than the Male.
higher,"[0, 0, 12, 0, 61, 0, 2, 0]",Deadlier Than the Male.
B.A.,[],Deadlier Than the Male.
saw,"[0, 49, 0, 0, 59, 0, 0, 22, 102, 0, 15, 19, 0, 0, 0, 5, 0, 0, 17, 12, 13, 0, 0, 2, 0, 55, 4, 3, 0, 8, 0, 0, 7, 0, 0, 0, 0, 17, 4, 1, 6, 1, 20, 11, 1, 4, 10, 3, 59, 7, 0, 1, 6, 8, 1, 38, 4, 2, 0, 0, 0]",Deadlier Than the Male.
home,"[0, 72, 0, 0, 3, 0, 3, 0, 1, 0, 74, 0, 0, 4, 0, 0, 8, 54, 3, 52]",Deadlier Than the Male.
hour,"[0, 0, 15, 0, 5]",Deadlier Than the Male.
thin,"[1, 5, 3, 20, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 3, 14, 0]",Deadlier Than the Male.
dingy,"[1, 2, 0, 5, 1, 0, 0, 0, 31, 1, 13, 4, 0, 0, 0, 0, 9, 2, 0]",Deadlier Than the Male.
Concord,"[0, 0, 1, 2, 0, 0, 0, 0, 11, 0, 1, 1, 17, 0, 0, 0]",Deadlier Than the Male.
one,"[321, 29, 0, 786, 0, 0, 0, 0, 24, 0, 0, 3, 0, 0, 5, 1, 0]",Deadlier Than the Male.
brought,"[0, 123, 1, 1, 9, 80, 0, 18, 1, 4, 0, 32, 0, 23, 0, 1, 127]",Deadlier Than the Male.
smoke,"[4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 7, 0, 0, 1]",Deadlier Than the Male.
bed,"[0, 0, 0, 0, 0, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 129, 0, 0, 8, 0, 0, 49, 13, 0, 0, 0, 0, 0]",Deadlier Than the Male.
paunchy,"[0, 0, 1]",Deadlier Than the Male.
exactly,"[0, 13, 115, 0, 0, 0, 4]",Deadlier Than the Male.
environment,"[2, 1, 1, 0]",Deadlier Than the Male.
something,[],Deadlier Than the Male.
else,[],Deadlier Than the Male.
editor,"[0, 0, 16]",Deadlier Than the Male.
may,"[2, 0, 0, 0, 167, 0]",Deadlier Than the Male.
how,[],Deadlier Than the Male.
underground,"[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 19, 2, 1, 0, 2]",Deadlier Than the Male.
quite,"[0, 28, 40, 0]",Deadlier Than the Male.
idea,"[0, 1, 3, 0, 7, 67, 0, 50, 31]",Deadlier Than the Male.
grooms,"[6, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0]",Deadlier Than the Male.
thanked,"[0, 0]",Deadlier Than the Male.
May,"[2, 0, 0, 0, 167, 0]",Deadlier Than the Male.
because,[],Deadlier Than the Male.
Carmody,[],Deadlier Than the Male.
watch,"[0, 0, 102, 0, 12, 0, 0, 4, 0, 0, 0, 0, 0, 17, 1, 6, 0, 0, 4, 4, 1, 0, 4, 11, 0, 0]",Deadlier Than the Male.
who'd,[],Deadlier Than the Male.
hurried,"[0, 0, 0, 14, 0, 1, 1, 4, 0]",Deadlier Than the Male.
couldn't,[],Deadlier Than the Male.
new,"[0, 36, 1, 92, 3, 4, 4, 38, 0, 5, 12]",Deadlier Than the Male.
maid,"[0, 0, 0, 0, 0]",Deadlier Than the Male.
gleam,"[0, 1, 0, 1, 1, 0, 0, 0, 0]",Deadlier Than the Male.
across,"[1, 0, 36]",Deadlier Than the Male.
only,"[1, 13, 25, 11, 211, 0, 17, 0, 3, 115, 3, 409, 0, 3, 4]",Deadlier Than the Male.
each,"[0, 81, 0, 0, 0]",Deadlier Than the Male.
Wants,"[17, 2, 1, 51, 0, 6, 10, 0, 0, 16, 54]",Deadlier Than the Male.
himself,[],Deadlier Than the Male.
found,"[3, 102, 8, 0, 1, 14, 8, 55, 3, 0, 2, 37, 7, 123, 0, 0, 0, 0, 0, 1, 59, 5, 1, 17, 21, 13, 1, 3, 7, 4, 3, 0, 1, 0, 0, 0]",Deadlier Than the Male.
plant,"[1, 0, 22, 3, 0, 0, 0, 59, 46, 0, 0, 1, 13, 1]",Deadlier Than the Male.
checked,"[3, 17, 0, 3, 0, 1, 18, 102, 5, 0, 12, 0, 0, 0, 0, 0, 0, 0, 10, 0, 1, 0, 0, 0, 8, 0, 0, 5, 0, 7, 0, 6, 1, 4, 1, 13, 0, 0, 0, 0, 2, 2, 3, 0, 0, 38, 0, 4, 0, 17, 0, 2, 0]",Deadlier Than the Male.
sleeves,"[18, 1]",Deadlier Than the Male.
steady,"[0, 10, 0, 6, 0, 0, 4, 11, 0, 0, 0, 0, 3, 0, 3, 4, 0, 0, 3]",Deadlier Than the Male.
They're,[],Deadlier Than the Male.
herself,[],Deadlier Than the Male.
those,[],Deadlier Than the Male.
clippings,"[0, 1, 0, 0, 1, 0, 0, 1, 0]",Deadlier Than the Male.
Nancy,[2],Deadlier Than the Male.
private,"[28, 0, 0, 10, 19]",Deadlier Than the Male.
took,"[7, 3, 0, 113, 18, 0, 0, 5, 0, 3, 6, 14, 0, 1, 1, 1, 0, 5, 7, 20, 2, 9, 0, 492, 5, 0, 0, 3, 10, 1, 0, 5, 123, 5, 16, 1, 1, 11, 7, 0, 4, 9, 1, 0, 0, 10, 0, 3, 80, 20, 2, 24, 21, 6, 0, 0, 2, 0, 22, 6, 4, 1, 17, 4, 5, 54]",Deadlier Than the Male.
coming,"[42, 5, 22, 3, 0, 6, 0, 0, 3, 163, 12, 0, 123, 0, 0, 11, 20, 1, 3, 0, 0, 3, 0, 6, 84, 0, 11, 26, 0]",Deadlier Than the Male.
Whoever,[],Deadlier Than the Male.
Chapter,[9],Deadlier Than the Male.
if,[],Deadlier Than the Male.
groom,"[6, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0]",Deadlier Than the Male.
pace,"[0, 5, 3, 5, 12, 1, 0, 17, 1]",Deadlier Than the Male.
sheriff's,[],Deadlier Than the Male.
sometimes,[18],Deadlier Than the Male.
selling,"[20, 0, 5, 2, 16, 4, 1]",Deadlier Than the Male.
also,"[3, 121, 2, 0, 118]",Deadlier Than the Male.
live,"[0, 49, 0, 26, 0, 16, 4, 0, 0, 0, 83, 0, 0, 0, 722, 129, 12, 2, 90, 5, 6, 0, 1]",Deadlier Than the Male.
?,[],Deadlier Than the Male.
To,[],Deadlier Than the Male.
It's,[],Deadlier Than the Male.
issue,"[42, 13, 3, 0, 1, 0, 0, 1, 0, 1, 16, 0, 0, 0, 5, 6, 0, 0, 1, 0, 1, 2, 0, 0, 20, 7, 0, 0, 0, 0, 29, 6, 0, 80, 0, 27, 25, 8, 27, 0, 0]",Deadlier Than the Male.
notes,"[24, 1, 0, 6, 0, 0, 0, 0, 8, 0, 0, 8, 10, 0, 0, 1, 0, 0, 4, 0, 9, 0, 2, 0, 4, 9, 0, 0]",Deadlier Than the Male.
along,"[839, 37]",Deadlier Than the Male.
long,"[109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Deadlier Than the Male.
Unless,[],Deadlier Than the Male.
died,"[0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 0, 0, 0, 90, 0, 0, 0, 1, 3, 0]",Deadlier Than the Male.
mother,"[0, 123, 0, 19, 0, 0, 21, 0, 0, 0, 0]",Deadlier Than the Male.
improbably,"[1, 0, 0, 0]",Deadlier Than the Male.
we,[],Deadlier Than the Male.
could,[],Deadlier Than the Male.
her,[],Deadlier Than the Male.
while,"[1, 1, 11, 77]",Deadlier Than the Male.
Once,"[0, 0, 0, 0, 0, 53, 0]",Deadlier Than the Male.
tour,"[0, 0, 0, 1, 90, 37, 3, 2, 1, 0]",Deadlier Than the Male.
do,"[113, 1, 0, 0, 18, 25, 3, 0, 0, 0, 0, 0, 163, 46, 5, 6, 6, 0, 0, 0, 0, 3, 1, 9, 0, 22, 1, 84, 0, 0]",Deadlier Than the Male.
scientist,[1],Deadlier Than the Male.
election,[15],Deadlier Than the Male.
o'clock,[2],Deadlier Than the Male.
dispel,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Deadlier Than the Male.
jail,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Deadlier Than the Male.
Instead,"[23, 0, 40, 0]",Deadlier Than the Male.
15,"[6, 14, 0, 0]",Deadlier Than the Male.
man,"[1, 0, 49, 11, 0, 0, 8, 0, 11, 4, 7, 0, 0, 6, 0, 173, 0, 96, 0, 0, 0, 0]",Deadlier Than the Male.
Vincent,[],Deadlier Than the Male.
know,"[49, 0, 0, 0, 12, 26, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 129, 0, 2, 0, 0, 8, 0, 49, 0, 0, 0, 5, 0]",Deadlier Than the Male.
picture,"[0, 1, 0, 13, 12, 0, 22, 0, 102, 0, 0, 0, 13, 0, 0, 1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 20, 44, 0, 4, 0, 2, 3, 1, 6, 0, 3, 0, 0]",Deadlier Than the Male.
better,"[0, 9, 0, 20, 0, 0, 1, 1, 0, 0, 134, 0, 1, 0, 1, 0, 8, 8, 24, 3, 0, 0, 5, 5, 0, 0, 7, 4, 82, 13, 57, 23, 2, 0, 5, 36, 0, 8, 0, 8, 84, 115, 25, 2, 0, 3, 0, 0]",Deadlier Than the Male.
drifting,"[6, 21, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 7, 4, 0, 0, 0, 2, 1, 0]",Deadlier Than the Male.
somebody,"[28, 4, 7, 19, 4, 14]",Deadlier Than the Male.
their,[],Deadlier Than the Male.
lovely,"[0, 0, 0, 0, 3]",Deadlier Than the Male.
leather-bound,[],Deadlier Than the Male.
Calhoun's,[],Deadlier Than the Male.
casters,"[0, 0]",Deadlier Than the Male.
deserted,"[0, 1, 0, 2, 0, 5, 3, 4]",Deadlier Than the Male.
It,"[0, 0]",Deadlier Than the Male.
anything,[],Deadlier Than the Male.
fear,"[0, 1, 0, 5, 10, 0, 1, 0, 0, 21, 3]",Deadlier Than the Male.
Lexington,"[1, 0, 0]",Deadlier Than the Male.
glanced,"[0, 3, 0]",Deadlier Than the Male.
Don't,[],Deadlier Than the Male.
That,[],Deadlier Than the Male.
reporters,"[0, 0, 5]",Deadlier Than the Male.
shelf,"[0, 2]",Deadlier Than the Male.
against,[],Deadlier Than the Male.
dread,"[0, 1, 0, 0, 0, 10, 7, 2, 0, 0, 3, 2, 0, 0, 3]",Deadlier Than the Male.
pungency,"[1, 0, 1, 0]",Deadlier Than the Male.
afraid,[10],Deadlier Than the Male.
chimera-chasing,[],Deadlier Than the Male.
walls,"[0, 0, 0, 0, 12, 0, 1, 14]",Deadlier Than the Male.
same,"[0, 176, 3, 88, 0, 0, 0, 0]",Deadlier Than the Male.
Until,[],Deadlier Than the Male.
than,[],Deadlier Than the Male.
small-town,[],Deadlier Than the Male.
various,"[4, 0, 0, 4, 41, 16]",Deadlier Than the Male.
Do,"[113, 1, 0, 0, 18, 25, 3, 0, 0, 0, 0, 0, 163, 46, 5, 6, 6, 0, 0, 0, 0, 3, 1, 9, 0, 22, 1, 84, 0, 0]",Deadlier Than the Male.
Next,"[0, 47, 37, 20, 0, 0]",Deadlier Than the Male.
damn,"[0, 0, 2, 0, 0, 2, 0, 5, 0, 0, 0, 3, 0, 2, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]",Deadlier Than the Male.
clue,"[3, 0, 0, 0]",Deadlier Than the Male.
have,"[2, 49, 0, 113, 0, 3, 0, 0, 18, 6, 111, 492, 1, 0, 0, 123, 6, 6, 1, 51, 0, 0, 4, 4, 80, 2, 51, 17, 7]",Deadlier Than the Male.
building,"[0, 6, 10, 9, 113, 3, 0, 0, 8, 0, 0]",Deadlier Than the Male.
cold,"[0, 15, 1, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0]",Deadlier Than the Male.
mesmerized,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",Deadlier Than the Male.
catch,"[0, 18, 102, 0, 0, 0, 0, 0, 12, 2, 0, 0, 0, 0, 4, 0, 0, 123, 5, 3, 0, 0, 0, 17, 3, 0, 0, 0, 2, 0, 0, 2, 3, 1, 2, 1, 0]",Deadlier Than the Male.
concern,"[0, 0, 0, 1, 3, 21, 0, 31, 5, 8, 0, 0, 0, 1, 0, 33, 1, 10, 0, 11]",Deadlier Than the Male.
sold,"[20, 0, 16, 4, 8]",Deadlier Than the Male.
you're,[],Deadlier Than the Male.
got,"[0, 2, 49, 21, 0, 113, 18, 9, 0, 0, 3, 3, 18, 0, 0, 0, 12, 19, 0, 0, 6, 492, 0, 0, 3, 4, 55, 0, 2, 0, 0, 0, 12, 123, 0, 0, 0, 0, 0, 0, 1, 8, 11, 1, 0, 5, 0, 33, 51, 2, 0, 3, 1, 0, 1, 80, 23, 16, 0, 0, 6, 84, 90, 0, 0, 0, 19, 7, 0, 0]",Deadlier Than the Male.
didn't,[],Deadlier Than the Male.
little,"[3, 0, 1, 0, 0, 99, 3, 28, 0, 0, 67, 0, 0, 0]",Deadlier Than the Male.
minute,"[40, 0, 24, 10, 15, 0, 0, 13, 5, 0, 45, 0]",Deadlier Than the Male.
pick,"[0, 0, 0, 0, 0, 0, 11, 0, 1, 11, 0, 5, 0, 0, 9, 0, 0, 0, 0, 0, 18, 3, 8, 1, 0]",Deadlier Than the Male.
get,"[0, 2, 49, 21, 0, 113, 18, 9, 0, 0, 3, 3, 18, 0, 0, 0, 12, 19, 0, 0, 6, 492, 0, 0, 3, 4, 55, 0, 2, 0, 0, 0, 12, 123, 0, 0, 0, 0, 0, 0, 1, 8, 11, 1, 0, 5, 0, 33, 51, 2, 0, 3, 1, 0, 1, 80, 23, 16, 0, 0, 6, 84, 90, 0, 0, 0, 19, 7, 0, 0]",Deadlier Than the Male.
cut,"[0, 2, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 16, 4, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 20, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 5, 0, 6, 0, 0, 0, 0, 0, 4, 0, 0, 0, 14, 4, 0]",Deadlier Than the Male.
case,"[0, 0, 18, 12, 6, 0, 0, 0, 0, 0, 62, 0, 23, 10, 0, 35, 0, 0, 1, 0, 0, 0, 0, 16, 7, 25, 0, 0, 8, 0, 0, 0]",Deadlier Than the Male.
won't,[],Deadlier Than the Male.
going,"[1, 0, 0, 3, 0, 0, 1, 0, 0, 26, 11, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 9, 0, 0, 3, 127, 83, 0, 123, 0, 7, 0, 8, 7, 19, 0, 0, 71, 0, 13, 6, 0, 33, 12, 0, 0, 43, 0, 0, 0, 20, 0, 90, 25, 5, 0, 0, 0, 19, 17, 3, 0, 0, 6, 0]",Deadlier Than the Male.
The,[],Deadlier Than the Male.
you,[],Deadlier Than the Male.
it'll,[],Deadlier Than the Male.
mustiness,"[0, 0, 115]",Deadlier Than the Male.
squares,"[0, 0, 0, 0, 0, 8, 0, 0]",Deadlier Than the Male.
metal,"[0, 2, 12, 0]",Deadlier Than the Male.
sheriff,[4],Deadlier Than the Male.
here,"[96, 0, 0, 12]",Deadlier Than the Male.
are,"[1, 12, 479, 0, 21, 3, 6, 0, 26, 722, 0, 6, 11, 0]",Deadlier Than the Male.
reason,"[1, 30, 0, 0, 0, 4, 9, 2, 18, 5, 21]",Deadlier Than the Male.
voice,"[0, 0, 0, 30, 1, 47, 0, 0, 2, 25, 0, 0, 0, 0]",Deadlier Than the Male.
ago,"[0, 39]",Deadlier Than the Male.
dedicated,"[3, 1, 1, 0, 0, 51, 0]",Deadlier Than the Male.
Baton,"[0, 0, 0, 0, 0, 0, 0]",Deadlier Than the Male.
this,[],Deadlier Than the Male.
forget,"[9, 15, 1, 0, 0, 32]",Deadlier Than the Male.
progressed,"[0, 6, 0, 0, 9, 0, 0, 0, 0, 3, 0, 0, 0, 0]",Deadlier Than the Male.
birth,"[4, 0, 0, 0, 2, 6, 492, 0, 0, 0, 0, 0]",Deadlier Than the Male.
his,[],Deadlier Than the Male.
Cunningham's,[],Deadlier Than the Male.
weddings,"[0, 9, 0, 0, 0, 5, 0]",Deadlier Than the Male.
presumably,"[3, 0]",Deadlier Than the Male.
shade,"[0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Deadlier Than the Male.
middle,"[3, 0, 0, 0, 20, 23, 0, 15, 0, 11, 0]",Deadlier Than the Male.
cigarettes,"[1, 0, 3, 0, 0]",Deadlier Than the Male.
fourteen,"[3, 0, 12, 0]",Deadlier Than the Male.
try,"[12, 22, 1, 10, 15, 18, 0, 1, 0, 7, 8, 0, 4, 9, 0, 1, 3, 7, 2, 0, 0]",Deadlier Than the Male.
shelves,"[0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 2]",Deadlier Than the Male.
knew,"[49, 0, 0, 0, 12, 26, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 129, 0, 2, 0, 0, 8, 0, 49, 0, 0, 0, 5, 0]",Deadlier Than the Male.
hear,"[22, 0, 3, 5, 0, 4, 15, 102, 0, 0, 0, 0]",Deadlier Than the Male.
built,"[0, 6, 113, 9, 3, 0, 0, 0, 11, 0]",Deadlier Than the Male.
asked,"[5, 15, 0, 80, 1, 0, 0, 6, 22, 14, 0, 54]",Deadlier Than the Male.
Sure,"[42, 42, 0, 0, 0, 2, 0, 9, 16, 0]",Deadlier Than the Male.
supervisors',[],Deadlier Than the Male.
she,[],Deadlier Than the Male.
missed,"[6, 0, 0, 7, 0, 32, 9, 0, 9, 10, 1, 1, 3]",Deadlier Than the Male.
seeing,"[0, 49, 0, 0, 59, 0, 22, 102, 0, 15, 19, 0, 0, 0, 5, 0, 0, 17, 13, 12, 13, 0, 0, 2, 0, 55, 4, 3, 0, 8, 0, 0, 0, 7, 0, 0, 0, 17, 4, 1, 6, 1, 0, 20, 11, 4, 10, 3, 7, 0, 1, 6, 8, 38, 0, 4, 2, 0, 0, 0]",Deadlier Than the Male.
off,"[9, 54, 0, 0, 102, 1, 2, 0, 40, 7, 21, 0, 1]",Deadlier Than the Male.
salesman,[1],Deadlier Than the Male.
happily,"[1, 0, 2, 2, 0, 1]",Deadlier Than the Male.
let's,[],Deadlier Than the Male.
scrambled,"[0, 5, 0, 1, 0, 0, 0, 23, 1, 0, 7]",Deadlier Than the Male.
outer,"[4, 1, 0, 0, 0, 0, 2, 0, 0, 309, 0, 0, 0]",Deadlier Than the Male.
clockwise,[0],Deadlier Than the Male.
over,"[0, 0, 0, 163, 1, 22, 6]",Deadlier Than the Male.
manager,"[1, 0, 1, 0, 4]",Deadlier Than the Male.
work,"[0, 9, 113, 18, 6, 2, 0, 0, 3, 1, 0, 6, 5, 127, 0, 0, 39, 0, 12, 0, 0, 0, 23, 0, 0, 43, 24, 0, 22, 13, 0, 90, 12, 37, 0, 0, 1, 1, 0, 3, 0]",Deadlier Than the Male.
board,"[0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 1, 1, 0, 26, 0, 2, 15]",Deadlier Than the Male.
began,"[123, 0, 0, 0, 8, 0, 0, 0, 19]",Deadlier Than the Male.
poodle,"[0, 0]",Deadlier Than the Male.
But,"[25, 11, 211, 115, 409]",Deadlier Than the Male.
thrumming,"[23, 0, 2, 0, 2]",Deadlier Than the Male.
At,"[0, 35, 580, 0]",Deadlier Than the Male.
book,"[0, 1, 0, 0, 0, 4, 0, 11, 0, 0, 4, 2, 19, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 17, 3]",Deadlier Than the Male.
detective,"[1, 1, 0, 0]",Deadlier Than the Male.
then,"[177, 0, 0, 228]",Deadlier Than the Male.
thought,"[0, 0, 31, 12, 15, 1, 0, 4, 12, 31, 0, 0, 0, 0, 5, 2, 37, 0, 17, 67, 1, 10, 14, 0, 15, 65, 0, 0, 0, 0]",Deadlier Than the Male.
background,"[0, 0, 0, 5, 1, 0, 21, 8, 0, 4, 0, 0]",Deadlier Than the Male.
square,"[1, 1, 2, 16, 1, 0, 0, 14, 0, 0, 0, 0, 8, 0, 0]",Deadlier Than the Male.
they,[],Deadlier Than the Male.
records,"[12, 0, 1, 0, 0, 0, 0, 0, 19, 0, 0, 12, 0, 44, 0, 21, 0, 2, 1, 0, 0]",Deadlier Than the Male.
longer,"[109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28]",Deadlier Than the Male.
best,"[9, 0, 20, 0, 1, 1, 0, 0, 0, 134, 1, 0, 1, 0, 8, 24, 3, 1, 0, 0, 0, 5, 5, 0, 0, 7, 4, 82, 0, 57, 23, 2, 0, 0, 36, 0, 8, 8, 0, 84, 115, 25, 2, 0, 0, 5, 3, 0]",Deadlier Than the Male.
run,"[7, 21, 0, 0, 3, 9, 10, 0, 0, 0, 0, 6, 0, 18, 0, 0, 0, 0, 74, 5, 30, 0, 0, 3, 2, 0, 0, 127, 0, 0, 1, 0, 0, 6, 0, 19, 0, 2, 0, 9, 23, 0, 1, 0, 12, 1, 43, 0, 1, 1, 2, 11, 2, 20, 0, 0, 0, 0, 0, 90, 2, 0, 2, 0, 0, 0, 7, 2, 9]",Deadlier Than the Male.
latch,"[0, 0]",Deadlier Than the Male.
patches,"[0, 77, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 7, 1, 1, 11, 0]",Deadlier Than the Male.
exodus,"[0, 0, 0, 0, 0]",Deadlier Than the Male.
must,"[0, 0, 115]",Deadlier Than the Male.
lawn,[1],Deadlier Than the Male.
Have,"[2, 49, 0, 113, 0, 3, 0, 0, 18, 6, 111, 492, 1, 0, 0, 123, 6, 6, 1, 51, 0, 0, 4, 4, 80, 2, 51, 17, 7]",Deadlier Than the Male.
he'd,[],Deadlier Than the Male.
pencil,[2],Deadlier Than the Male.
none,[17],Deadlier Than the Male.
wouldn't,[],Deadlier Than the Male.
on,"[839, 37]",Deadlier Than the Male.
