w,vector_uso
company,"[15, 14, 0, 0, 0, 2, 11, 0, 2, 1, 0]",The New York Times
Kabalevsky,[],The New York Times
Xydis,[],The New York Times
had,"[123, 51, 113, 3, 4, 4, 0, 1, 0, 1, 0, 2, 51, 17, 7, 80, 6, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]",The New York Times
B,"[0, 9, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The New York Times
marred,"[0, 0, 0, 0, 0, 0, 1, 1]",The New York Times
minor,"[0, 4, 4, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 67, 0, 17, 1, 0, 0, 4]",The New York Times
deepest,"[4, 15, 0, 0, 13, 3, 9, 0, 0, 0, 0]",The New York Times
enlightening,"[0, 0, 0, 0, 0, 26, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",The New York Times
sentiment,"[1, 17, 4, 1, 67]",The New York Times
weighted,"[1, 0, 1, 6, 0, 0, 2, 13]",The New York Times
under,"[0, 71, 10]",The New York Times
well-written,[],The New York Times
lead,"[0, 1, 12, 0, 0, 16, 0, 0, 0, 5, 20, 43, 0, 32, 9, 12, 0, 0, 0, 29, 0, 0, 4, 3, 90, 0, 7, 0, 80, 0, 27, 8, 4, 0, 0, 3, 2, 73, 0, 0]",The New York Times
Ravel-like,[],The New York Times
are,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 479, 0, 1]",The New York Times
publication,"[2, 16, 0]",The New York Times
mental,"[2, 9]",The New York Times
Burma,"[0, 0, 0]",The New York Times
simply,"[211, 25, 11, 115, 409, 2]",The New York Times
War,"[0, 2, 31]",The New York Times
three-week,[],The New York Times
Not,"[602, 0]",The New York Times
command,"[0, 0, 1, 0, 8, 2, 0, 4, 4, 6, 4, 38, 0]",The New York Times
food,"[0, 0, 1, 13, 0]",The New York Times
few,[71],The New York Times
nurses,"[0, 0, 0, 17, 0, 0, 1, 2, 0, 0, 3, 0, 0]",The New York Times
gained,"[7, 16, 8, 113, 11, 0, 0, 0, 21, 1, 0, 0, 3, 0, 2, 5, 1, 26, 0, 0, 0, 1, 3, 1, 0]",The New York Times
closing,"[0, 7, 27, 3, 0, 0, 2, 0, 51, 0, 0, 0, 5, 7, 0, 0, 2, 0, 1, 0, 0]",The New York Times
ability,"[10, 58]",The New York Times
preventive,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",The New York Times
does,"[0, 0, 0, 113, 163, 22, 3, 0, 1, 1, 5, 6, 0, 0, 0, 25, 6, 46, 0, 0, 0, 0, 0, 9, 0, 18, 84, 3, 0]",The New York Times
So,"[177, 0, 12, 17, 0, 228, 0, 0, 3, 22, 0, 0]",The New York Times
violinist,"[0, 0]",The New York Times
composers,[0],The New York Times
David,"[17, 0, 0, 0]",The New York Times
book,"[0, 4, 0, 0, 19, 12, 0, 11, 0, 0, 0, 0, 1, 0, 17, 0, 0, 0, 2, 0, 0, 4, 0, 0, 3]",The New York Times
unable,"[0, 0, 0]",The New York Times
buckaroos,"[0, 0, 0]",The New York Times
artists',[],The New York Times
thrown,"[0, 51, 113, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0, 6, 6, 9, 0, 17, 492, 0, 6, 0, 1, 0, 0, 0, 0, 4]",The New York Times
region,"[9, 7, 32, 47, 2]",The New York Times
more,"[0, 0, 271, 7, 0, 0]",The New York Times
living,"[0, 0, 5, 0, 0, 0, 2, 0, 33, 722, 0, 0, 90, 35, 83, 1, 0, 6, 0, 13, 98, 0, 0, 26, 129, 49]",The New York Times
engagement,"[7, 0, 0, 7, 1, 0, 9, 0, 0, 0, 1, 3, 7, 0, 0, 10]",The New York Times
doubt,"[0, 0, 1, 33, 14, 0, 0]",The New York Times
Brooding,"[0, 1, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 2, 1]",The New York Times
produced,"[4, 0, 0, 123, 16, 113, 0, 48, 7, 3, 12, 12, 0, 0]",The New York Times
Istvan,[],The New York Times
exceptionally,[1],The New York Times
mistakes,"[0, 4, 2, 0, 0, 0, 6, 3]",The New York Times
waver,"[2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",The New York Times
series,"[0, 0, 4]",The New York Times
Strasny,[],The New York Times
hold,"[0, 2, 0, 51, 9, 113, 1, 0, 1, 1, 0, 0, 1, 4, 1, 0, 10, 12, 0, 4, 0, 0, 0, 5, 1, 1, 0, 38, 6, 0, 0, 1, 10, 0, 4, 0, 0, 17, 35, 4, 3, 1, 80, 0, 10, 0, 1, 6, 0, 0, 3, 6, 0, 0, 13, 0, 2, 2, 3, 0, 0, 7, 0, 0, 0, 5, 1, 0, 2, 0, 1, 3, 0, 0, 492]",The New York Times
important,"[14, 32, 4, 0, 0]",The New York Times
pleasing,"[5, 1, 5]",The New York Times
written,"[0, 1, 4, 0, 10, 3, 0, 0, 14, 1]",The New York Times
were,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 1]",The New York Times
Board,"[15, 0, 0, 0, 0, 31, 26, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2]",The New York Times
Piano,"[6, 0, 0, 6, 0, 3]",The New York Times
World,"[16, 4, 0, 0, 0, 4, 1, 0, 0, 8, 173, 35, 0, 0, 0, 20, 0, 1, 11, 9, 1, 11, 0, 22, 96, 0]",The New York Times
near,"[0, 3, 27, 0, 11, 0, 237, 0, 0, 0, 0, 8, 104, 23, 0, 0, 134, 66, 0, 18, 1]",The New York Times
position,"[6, 0, 0, 0, 1, 29, 46, 51, 72, 18, 16, 0, 19, 7, 1, 43, 0, 0, 17, 0, 0, 1, 1, 4, 4, 0, 0, 61]",The New York Times
numbers,"[22, 16, 0, 24, 22, 37, 0, 0, 0, 5, 0, 21, 0, 0, 0, 7, 7, 12, 0, 0, 42, 22, 0, 84, 0, 0]",The New York Times
nicely,[1],The New York Times
Tatras,[],The New York Times
one,"[5, 29, 0, 0, 0, 0, 321, 0, 786, 24, 0, 1, 0, 0, 0, 3, 0]",The New York Times
pleasure,"[0, 6, 5, 17]",The New York Times
Boyd,[],The New York Times
waged,"[0, 0, 1, 0]",The New York Times
killed,"[0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 4, 0, 9, 0, 0]",The New York Times
river,[18],The New York Times
sleeve,"[1, 18]",The New York Times
doubts,"[0, 0, 1, 33, 14, 0, 0]",The New York Times
range,"[0, 0, 11, 1, 0, 0, 0, 7, 3, 34, 43, 3, 0, 0, 13, 0, 0, 3, 0, 12, 0, 0, 6, 72, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 17, 1, 0, 21, 0, 4, 2, 4]",The New York Times
ones,"[5, 29, 321, 786, 24, 1]",The New York Times
held,"[0, 2, 51, 9, 113, 1, 0, 0, 1, 4, 1, 0, 12, 0, 5, 1, 1, 0, 38, 6, 0, 0, 1, 10, 0, 35, 17, 4, 3, 1, 80, 0, 0, 6, 0, 3, 6, 0, 13, 2, 2, 3, 0, 7, 0, 0, 1, 5, 0, 0, 2, 0, 36, 3, 0, 492]",The New York Times
contain,"[3, 0, 0, 3, 9, 17, 4, 6, 80, 0, 0, 0, 38, 0, 6, 18]",The New York Times
grin,"[4, 0, 4, 2]",The New York Times
madrigals,[0],The New York Times
poorest,"[1, 3, 0, 2, 6, 0, 8, 0, 0, 28, 0]",The New York Times
ill-prepared,[],The New York Times
two-thirds,[0],The New York Times
counter-moves,[],The New York Times
supply,"[0, 0, 0, 3, 16, 16, 1, 9, 2, 1, 1]",The New York Times
commander,"[0, 0, 0, 1]",The New York Times
logistics,[2],The New York Times
selectively,[0],The New York Times
leader,"[4, 0, 0]",The New York Times
seems,"[3, 26, 59]",The New York Times
corps,"[0, 2, 0, 1]",The New York Times
remarks,"[9, 0, 9, 8, 0, 9, 0, 4]",The New York Times
facilities,"[0, 0, 3, 4, 0, 0, 0]",The New York Times
problem,"[39, 36, 20]",The New York Times
lovely,"[0, 0, 0, 3, 0]",The New York Times
there,"[0, 0, 0, 0, 0, 276]",The New York Times
new,"[1, 5, 12, 4, 38, 4, 36, 0, 3, 0, 92]",The New York Times
supervision,"[0, 0, 0, 0]",The New York Times
impressed,"[0, 0, 0, 0, 0, 7, 0, 0, 19, 1, 3]",The New York Times
Clifton,[],The New York Times
very,"[33, 0, 40, 81, 1, 5]",The New York Times
superior,"[1, 1, 0, 0, 0, 0, 0, 9, 0, 2]",The New York Times
results,"[5, 0, 1, 8, 16, 10, 0, 0, 0, 6, 6, 32, 25, 20, 27, 0, 8, 27]",The New York Times
sweet,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 0, 1, 0]",The New York Times
enjoyment,"[1, 66, 1]",The New York Times
front,"[0, 0, 59, 16, 0, 0, 0, 0, 1, 0, 4, 41, 0, 0, 62, 0]",The New York Times
vibrato,[0],The New York Times
also,"[0, 3, 2, 118, 121]",The New York Times
simultaneously,"[5, 0]",The New York Times
interpretation,"[10, 1, 22, 7, 0, 0]",The New York Times
England,[2],The New York Times
deal,"[0, 0, 0, 0, 21, 2, 1, 12, 0, 0, 0, 18, 1, 10, 6, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 17, 0, 0, 0, 12, 4, 0, 80, 0, 0, 10, 0, 1, 2, 3, 0, 50, 16, 2, 0, 0, 0, 0, 0, 0, 1, 3, 0, 8, 0, 0, 3, 4, 2, 4, 0]",The New York Times
striking,"[5, 7, 0, 0, 19, 0, 3, 0, 0, 21, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 1, 9, 2, 3, 0, 80, 0, 6, 0, 1, 20, 0, 0, 4, 3, 0, 1]",The New York Times
;,[],The New York Times
that,[],The New York Times
costume,"[3, 0]",The New York Times
Lewisohn,[],The New York Times
little,"[3, 0, 0, 0, 3, 67, 0, 0, 99, 28, 0, 0, 0, 1]",The New York Times
everything,[],The New York Times
barges,"[0, 0, 3, 0, 0, 3]",The New York Times
work,"[0, 23, 6, 113, 13, 12, 22, 37, 0, 0, 1, 5, 1, 43, 0, 0, 24, 1, 6, 18, 90, 3, 0, 2, 0, 0, 0, 0, 3, 127, 0, 0, 39, 0, 0, 9, 0, 0, 0, 0, 12]",The New York Times
soprano,"[0, 1]",The New York Times
General,"[0, 32, 0, 1, 1, 9, 0, 0, 0]",The New York Times
battle,"[7, 5, 7, 5, 0, 10]",The New York Times
accordingly,"[1, 1]",The New York Times
form,"[0, 8, 0, 113, 13, 4, 0, 0, 1, 3, 9, 12, 0, 0, 1, 0, 57, 0, 0, 1, 0, 5, 10, 12, 1, 3, 0, 0, 18, 0, 19, 0, 6, 4, 127, 0, 0, 0, 0, 39, 22, 1, 0, 0, 74, 0, 0, 0]",The New York Times
Mira,[],The New York Times
Africa,[2],The New York Times
well,"[0, 134, 0, 82, 2, 20, 4, 1, 0, 5, 1]",The New York Times
winning,"[5, 0, 0, 0, 16, 4, 3, 0, 0, 0, 18, 3, 0, 0, 0, 3]",The New York Times
conclusions,"[0, 0, 1, 11, 83, 51, 3, 0, 6, 7, 0, 7, 27, 3]",The New York Times
Tempos,"[0, 5, 1]",The New York Times
generously,"[1, 0, 0]",The New York Times
--,[],The New York Times
capricious,"[0, 0, 1, 0]",The New York Times
every,[49],The New York Times
technical,"[3, 0, 1, 0, 11]",The New York Times
earsplitting,"[0, 0, 0, 0]",The New York Times
In,"[0, 2, 152, 3, 0, 0, 0, 0, 2255, 1]",The New York Times
probing,"[1, 0, 0, 1, 2, 0, 0]",The New York Times
wife,"[0, 34]",The New York Times
although,[],The New York Times
evening,"[0, 14, 1, 0, 115, 1, 14]",The New York Times
stress,"[4, 0, 1, 0, 2, 0, 0, 3, 22, 5, 5, 0]",The New York Times
individuals,"[7, 28, 14, 4, 4, 19]",The New York Times
treble,"[0, 0, 0, 13, 0, 0, 0, 2, 0, 1, 0]",The New York Times
get,"[3, 0, 0, 123, 0, 113, 0, 55, 3, 3, 0, 4, 0, 1, 0, 0, 11, 0, 21, 16, 0, 0, 3, 5, 0, 1, 2, 12, 1, 0, 0, 0, 0, 0, 18, 51, 23, 90, 0, 0, 0, 7, 6, 0, 80, 33, 19, 0, 1, 0, 0, 0, 8, 0, 2, 6, 18, 2, 0, 84, 0, 9, 0, 0, 19, 0, 0, 12, 49, 492]",The New York Times
named,"[2, 0, 6, 113, 0, 0, 3, 1, 31, 0, 25, 0, 9, 4, 21, 6, 0, 0, 3]",The New York Times
Marshal,"[3, 0, 0, 0, 0]",The New York Times
Jenni's,[],The New York Times
instruments,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",The New York Times
before,"[0, 14, 17, 123]",The New York Times
Standard,"[10, 8, 0, 36, 1, 0, 13, 2]",The New York Times
assured,"[102, 5, 0, 1, 9, 1, 2, 3, 39, 0, 2, 0, 38, 6]",The New York Times
published,"[0, 0, 0, 0, 16, 7, 7, 0, 14]",The New York Times
loped,"[6, 1, 1, 6, 0, 1, 0, 0, 0, 0, 0]",The New York Times
performing,"[0, 1, 5, 6, 163, 2, 0]",The New York Times
tangle,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",The New York Times
till,"[0, 0, 0, 0, 10, 0]",The New York Times
Moniuszko's,[],The New York Times
clever,"[0, 2, 1, 0, 0, 0, 1]",The New York Times
Brahm's,[],The New York Times
played,"[0, 23, 22, 0, 0, 0, 4, 0, 43, 19, 0, 18, 0, 6, 0, 4, 0, 127, 0, 0, 0, 0, 1, 3, 0]",The New York Times
Asian,"[1, 0]",The New York Times
combat,"[7, 0, 0, 5, 5, 10]",The New York Times
may,"[0, 0, 2, 0, 167, 0]",The New York Times
we,[],The New York Times
better,"[3, 2, 0, 0, 8, 20, 4, 0, 9, 0, 24, 0, 5, 5, 0, 25, 57, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 8, 23, 1, 36, 0, 84, 0, 0, 134, 0, 82, 5, 115, 7, 0, 0, 13, 8, 2, 8]",The New York Times
Thompson,"[0, 0, 0, 8, 0, 0]",The New York Times
This,[],The New York Times
except,"[1, 1, 0, 0, 0, 0, 19]",The New York Times
seen,"[11, 0, 59, 8, 0, 1, 55, 0, 4, 0, 2, 7, 0, 0, 2, 10, 5, 0, 0, 1, 13, 0, 19, 0, 0, 4, 6, 0, 0, 6, 0, 4, 4, 0, 20, 1, 15, 0, 7, 102, 12, 0, 22, 17, 0, 8, 0, 17, 0, 3, 3, 0, 0, 49, 38]",The New York Times
airstrips,"[0, 1, 8, 0]",The New York Times
brightly,"[6, 2, 0]",The New York Times
varied,"[3, 1, 5, 0, 34, 0, 0, 0, 0, 0]",The New York Times
when,[],The New York Times
ingratiating,"[0, 0, 0, 0]",The New York Times
principal,"[15, 0, 7, 20, 2, 1, 0, 3, 9, 13, 73, 12, 0]",The New York Times
administrative,[1],The New York Times
Joseph,"[0, 8]",The New York Times
Hubay,[],The New York Times
Under,"[0, 71, 10]",The New York Times
choreographed,[0],The New York Times
morale,"[0, 0, 0]",The New York Times
piece,"[1, 6, 47, 0, 24, 0, 0, 0, 1, 0, 0, 173, 0, 9, 1, 0, 0, 0, 0, 11, 0, 77, 0]",The New York Times
polonaise,[0],The New York Times
Australia,"[2, 0]",The New York Times
with,[],The New York Times
assurance,"[0, 2, 1, 3, 1, 0, 0]",The New York Times
silver,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",The New York Times
attractive,[4],The New York Times
large-scale,[0],The New York Times
called,"[0, 4, 0, 1, 2, 0, 0, 31, 0, 0, 0, 25, 6, 11, 0, 0, 0, 12, 2, 10, 0, 5, 8, 9, 4, 1]",The New York Times
off,"[21, 0, 1, 9, 0, 0, 7, 54, 0, 40, 102, 1, 2]",The New York Times
songful,"[0, 0]",The New York Times
Other,"[183, 41, 10]",The New York Times
dances,"[0, 0, 10, 9, 0, 0]",The New York Times
should,[],The New York Times
plays,"[0, 23, 0, 0, 0, 22, 37, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 19, 0, 7, 0, 18, 0, 6, 0, 4, 2, 0, 0, 127, 0, 4, 0, 4, 0, 0, 0, 0, 4, 1, 3, 0, 0]",The New York Times
tone,"[37, 12, 6, 59, 0, 0, 0, 0, 0, 9, 2, 0, 6, 23, 0, 0, 2, 0, 0, 0, 0, 0, 0, 9, 0, 0, 14, 0, 0]",The New York Times
funny,"[1, 0, 3, 3, 2, 0, 0, 2, 0, 8, 5, 6, 0, 1, 0, 2, 0, 0, 0, 0, 0]",The New York Times
fine,"[0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0]",The New York Times
look,"[37, 6, 59, 0, 26, 8, 2, 7, 10, 6, 23, 15, 41, 4, 0, 0, 0, 4, 7, 5, 14, 23, 0, 0, 102, 0, 14, 62, 3]",The New York Times
recent,"[0, 30, 0, 0, 15, 1]",The New York Times
accounts,"[0, 8, 0, 31, 9, 13, 0, 1, 0, 40, 0, 4, 0, 0, 6, 6, 0]",The New York Times
not,"[602, 0]",The New York Times
felicity,"[9, 0, 0]",The New York Times
efforts,"[0, 0, 0, 10, 18, 0, 11, 16, 0, 0, 22, 11, 1, 0, 7, 5]",The New York Times
ordered,"[0, 0, 3, 1, 5, 0, 2, 34, 0, 3, 12, 51, 72, 8, 0, 0, 0, 70, 0, 1, 1, 17, 39, 0, 21, 0]",The New York Times
production,"[11, 6, 8, 1]",The New York Times
Saint-Saens,"[0, 0]",The New York Times
limitations,"[0, 2, 1]",The New York Times
shouted,"[0, 0, 0, 4, 0, 0, 25, 5, 0, 0, 1, 2, 2, 0, 0, 0, 5, 0]",The New York Times
Prelude,"[0, 0, 4]",The New York Times
measures,"[12, 0, 0, 17, 0, 0, 10, 8, 1, 0, 0, 4, 1, 0, 23, 4, 0, 12, 0, 12, 0, 0, 1, 1, 0, 1]",The New York Times
piano,"[6, 0, 0, 6, 0, 3]",The New York Times
sound,"[0, 1, 0, 0, 25, 0, 4, 4, 11, 0, 18, 30, 90, 0, 0, 0, 0, 134, 0, 0, 0, 4, 0]",The New York Times
missed,"[9, 3, 1, 0, 10, 7, 9, 1, 6, 32, 0, 0, 0]",The New York Times
commands,"[0, 0, 1, 0, 8, 2, 0, 4, 4, 6, 4, 38, 0]",The New York Times
solo,"[0, 17, 2]",The New York Times
work's,[],The New York Times
Carols,"[0, 0]",The New York Times
here,"[96, 0, 0, 12]",The New York Times
2,"[158, 0, 26, 0, 0]",The New York Times
indicate,"[1, 0, 44, 4, 2, 0, 37, 7, 5]",The New York Times
conductor,"[0, 4, 0]",The New York Times
making,"[0, 123, 8, 51, 0, 113, 0, 163, 11, 0, 4, 1, 1, 0, 9, 0, 1, 31, 4, 21, 0, 0, 0, 0, 16, 1, 0, 0, 1, 0, 35, 0, 5, 0, 1, 0, 0, 0, 0, 26, 17, 0, 0, 0, 0, 80, 0, 3, 0, 0, 0, 0, 0, 127, 21, 0, 0, 0, 6, 18, 39, 9, 0, 0, 0, 9, 0, 1, 0, 0, 492]",The New York Times
overdriving,"[0, 0]",The New York Times
duty,"[0, 3, 0, 4]",The New York Times
the,[],The New York Times
contrasting,"[6, 1, 1, 0]",The New York Times
tireless,"[0, 0, 0, 0, 0, 0, 0]",The New York Times
late,"[0, 15, 8, 0, 0, 30, 10, 15, 0, 1, 2, 33, 11, 1]",The New York Times
odd,"[5, 3, 6, 0, 0, 2, 0, 0, 1, 2, 0, 8, 2, 0, 41, 0, 0]",The New York Times
memory,"[0, 1, 8, 13, 0, 0, 0, 0, 0, 2]",The New York Times
follow,"[0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 722, 2, 0, 0, 0, 0, 0, 4, 11, 0, 0, 3, 12, 2, 0, 84, 0]",The New York Times
New,"[1, 5, 12, 4, 38, 4, 36, 0, 3, 0, 92]",The New York Times
return,"[0, 0, 0, 51, 0, 16, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 12, 0, 0, 0, 0, 0, 6, 2, 0, 0, 0, 1, 0, 80, 13, 0, 0, 0, 0, 0, 0, 20, 0, 0, 1, 5, 0, 0, 0]",The New York Times
bitterly,"[0, 0, 2, 6]",The New York Times
century,"[0, 1, 23, 11, 13]",The New York Times
Chinese,"[0, 0, 11]",The New York Times
identification,"[2, 0, 4]",The New York Times
listeners,"[1, 0, 0, 0]",The New York Times
air,"[0, 0, 0, 0, 0, 5, 0, 2, 0, 13, 0, 0, 1, 24, 0, 10, 2, 0, 0, 2, 26, 2, 2, 0, 0, 0]",The New York Times
see,"[11, 0, 59, 8, 0, 1, 55, 0, 4, 0, 2, 7, 0, 0, 2, 10, 5, 0, 0, 1, 13, 0, 19, 0, 0, 4, 6, 0, 0, 6, 0, 4, 4, 0, 20, 1, 15, 0, 7, 102, 12, 0, 22, 17, 0, 8, 0, 17, 0, 3, 3, 0, 0, 49, 38]",The New York Times
capable,"[29, 0, 7, 25, 38, 0, 0]",The New York Times
Greek-born,[],The New York Times
title,"[0, 0, 0, 4, 0, 7, 0, 8, 0, 1, 0]",The New York Times
finding,"[37, 0, 123, 1, 8, 55, 0, 0, 7, 1, 0, 17, 0, 1, 5, 4, 14, 7, 0, 0, 1, 102, 2, 0, 0, 8, 0, 3, 3]",The New York Times
Judson,[],The New York Times
firm,"[25, 74, 1, 1, 19, 3, 0, 5, 0, 0, 0, 0, 4, 0, 14, 0, 0, 0, 11, 0, 0]",The New York Times
Szelenyi,[],The New York Times
Boys,"[0, 47, 27]",The New York Times
has,"[123, 51, 113, 3, 0, 4, 4, 0, 1, 0, 1, 0, 2, 51, 0, 17, 7, 80, 6, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]",The New York Times
Jenni,[],The New York Times
keyboard,[1],The New York Times
continuity,"[0, 4]",The New York Times
member,"[0, 0, 0, 0, 1, 7]",The New York Times
rations,"[0, 0]",The New York Times
original,"[0, 0, 4, 9, 14]",The New York Times
priorities,"[0, 0, 0, 5, 0, 0]",The New York Times
All,"[28, 13, 2, 352, 2, 6, 24]",The New York Times
myriad,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2]",The New York Times
did,"[0, 113, 163, 22, 3, 0, 1, 1, 5, 6, 25, 6, 46, 0, 0, 0, 0, 0, 9, 0, 18, 84, 3, 0]",The New York Times
realize,"[0, 102, 0, 5, 5, 0, 0, 8, 26, 0, 17, 0, 113, 1, 0, 0, 0, 0]",The New York Times
fashion,"[15, 6, 0, 8, 3, 123]",The New York Times
attraction,"[0, 0, 0, 0, 9, 1, 0, 0, 0]",The New York Times
each,"[0, 81, 0, 0, 0]",The New York Times
labor,"[0, 0, 7, 24, 0, 0, 0, 0, 4, 11, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 2, 3, 2, 0, 0, 0, 0, 0, 0]",The New York Times
might,"[0, 58, 81]",The New York Times
performed,"[0, 1, 163]",The New York Times
They,[],The New York Times
retreat,"[0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0]",The New York Times
him,[],The New York Times
",",[],The New York Times
equipment,[27],The New York Times
Pergolesi's,[],The New York Times
wars,"[0, 2, 31]",The New York Times
themselves,[],The New York Times
created,"[4, 16, 113]",The New York Times
bass,"[15, 3, 0, 0, 0, 0, 0]",The New York Times
mazurka,[0],The New York Times
Preludes,"[0, 0, 4]",The New York Times
indicated,"[1, 0, 44, 4, 2, 0, 37, 7, 5]",The New York Times
given,"[51, 113, 11, 3, 0, 0, 0, 0, 1, 0, 0, 2, 0, 32, 2, 41, 12, 38, 0, 3, 6, 1, 4, 19, 17, 0, 0, 2, 13, 6, 3, 0, 0, 10, 50, 6, 1, 2, 1, 1, 7, 1, 0, 13, 0, 36, 0, 6, 492]",The New York Times
artists,"[9, 0]",The New York Times
sense,"[37, 6, 0, 0, 0, 0, 0, 0, 0, 40, 3, 0, 1, 0]",The New York Times
Dohnanyi,[],The New York Times
great,"[5, 0, 0, 0, 0, 0, 2, 18, 0, 61, 0, 4, 0, 0, 0, 3, 0, 3, 2, 1, 0, 30, 0, 53, 0]",The New York Times
vital,"[4, 0, 0, 2, 5]",The New York Times
Governor,"[0, 2]",The New York Times
Europe,"[0, 0, 0, 0, 0, 0, 0, 4]",The New York Times
place,"[0, 3, 6, 0, 16, 7, 0, 0, 1, 34, 0, 29, 3, 0, 43, 46, 12, 51, 72, 4, 12, 16, 0, 4, 37, 2, 19, 10, 7, 14, 43, 0, 1, 54, 1, 10, 0, 17, 0, 1, 21, 0, 2]",The New York Times
admit,"[0, 10, 9, 0, 17, 3, 2, 0, 6, 80, 0, 12]",The New York Times
Donald,[],The New York Times
corralling,[0],The New York Times
beautifully,"[3, 0]",The New York Times
handsome,"[0, 53, 0, 2, 0, 0, 0, 13, 7, 0, 0, 0, 0, 0]",The New York Times
pick,"[0, 0, 1, 0, 0, 0, 5, 0, 1, 18, 8, 9, 0, 3, 0, 0, 0, 0, 11, 0, 11, 0, 0, 0, 0]",The New York Times
States,"[0, 0, 32, 0, 0, 5, 0, 70, 28, 11, 0, 21, 0, 0, 39, 0, 7, 49, 0, 0]",The New York Times
names,"[2, 0, 0, 6, 113, 0, 0, 3, 1, 31, 0, 25, 0, 9, 4, 21, 0, 16, 6, 0, 0, 22, 0, 0, 3]",The New York Times
relations,"[0, 5, 0, 8, 0, 9, 0, 8, 0, 0, 13, 0, 0, 0, 0, 0, 1]",The New York Times
makes,"[0, 123, 8, 51, 0, 113, 11, 163, 0, 4, 0, 1, 0, 9, 0, 1, 31, 4, 21, 0, 0, 0, 0, 16, 1, 0, 0, 2, 1, 0, 0, 5, 0, 1, 0, 0, 0, 0, 26, 17, 0, 0, 0, 80, 0, 3, 0, 0, 0, 0, 0, 0, 127, 21, 0, 0, 0, 6, 18, 39, 9, 0, 0, 0, 9, 0, 1, 0, 0, 492]",The New York Times
most,"[0, 237, 0, 66, 0, 18, 104, 23, 3]",The New York Times
enchantingly,"[0, 0, 0, 0]",The New York Times
than,[],The New York Times
sorts,"[0, 39, 57, 0, 18, 0, 5, 1, 10, 0, 0, 12, 2]",The New York Times
Bella,[],The New York Times
interested,"[14, 12, 0, 8, 5, 33, 1]",The New York Times
say,"[70, 34, 12, 0, 0, 0, 39, 0, 0, 0, 49, 0, 21, 1]",The New York Times
chanted,"[6, 0, 0, 0, 0, 0]",The New York Times
constantly,"[4, 0, 3, 46, 7, 0]",The New York Times
opening,"[0, 51, 0, 0, 10, 1, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 10, 0, 11, 11, 0]",The New York Times
Op.,[],The New York Times
Defeat,"[0, 1, 0, 0, 0, 4, 9, 0, 3]",The New York Times
Ceremonial,"[0, 4, 0, 4]",The New York Times
accompaniments,"[0, 0, 13, 1, 0, 0, 0, 0, 0]",The New York Times
crucial,"[13, 32, 0, 1, 4, 0]",The New York Times
opera,"[0, 0, 0]",The New York Times
songs,"[2, 1, 0, 25, 0, 0, 0, 3, 0, 0]",The New York Times
back,"[0, 40, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 2, 0, 13, 0, 0, 13, 0, 8, 1, 162, 0]",The New York Times
musicians,"[0, 0, 1]",The New York Times
while,"[1, 77, 11, 1]",The New York Times
Stadium,"[0, 0, 4, 0]",The New York Times
serious,"[8, 134, 0, 9, 0, 4, 6, 2, 0]",The New York Times
former,"[0, 79, 30, 10, 41, 0, 1, 11, 183, 0, 0]",The New York Times
marched,"[0, 3, 0, 1, 6, 0, 1, 1, 0, 6, 3, 12]",The New York Times
