sound,"[4, 25, 4, 0, 0, 0, 0, 1, 18, 0, 90, 30, 134, 0, 0, 0, 4, 0, 0, 11, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
nor,[],"Annual Report of Year Ending June 30, 1961"
university-wide,[],"Annual Report of Year Ending June 30, 1961"
matters,"[1, 16, 25, 29, 53, 1, 0, 7]","Annual Report of Year Ending June 30, 1961"
multiversity,[0],"Annual Report of Year Ending June 30, 1961"
busy,"[0, 0, 0, 0, 1, 0, 4, 3, 0, 0]","Annual Report of Year Ending June 30, 1961"
plan,"[0, 0, 6, 0, 27, 15, 0, 18]","Annual Report of Year Ending June 30, 1961"
required,"[1, 0, 28, 0, 0, 5, 54, 2, 80, 0, 15, 0, 22, 9, 6, 14, 0, 51]","Annual Report of Year Ending June 30, 1961"
full,"[134, 0, 0, 0, 14, 8, 3, 0, 0, 0, 24, 16, 0, 22]","Annual Report of Year Ending June 30, 1961"
obligations,"[3, 0, 0, 0, 4, 0]","Annual Report of Year Ending June 30, 1961"
an,"[0, 0]","Annual Report of Year Ending June 30, 1961"
all,"[13, 24, 352, 6, 2, 2, 28]","Annual Report of Year Ending June 30, 1961"
On,"[839, 37]","Annual Report of Year Ending June 30, 1961"
avoid,"[0, 0, 0, 0, 0, 1, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
education,"[4, 19, 0, 0, 3, 9, 0, 0, 1, 3, 0]","Annual Report of Year Ending June 30, 1961"
officer,"[10, 0, 0, 0, 2, 0]","Annual Report of Year Ending June 30, 1961"
two,"[0, 158, 0, 0, 26]","Annual Report of Year Ending June 30, 1961"
subordinates,"[0, 0, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
To,[],"Annual Report of Year Ending June 30, 1961"
bridge,"[5, 0, 0, 0, 0, 3, 0]","Annual Report of Year Ending June 30, 1961"
participation,"[1, 0, 0, 1]","Annual Report of Year Ending June 30, 1961"
reject,"[3, 0, 3, 0, 1, 0, 4, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
colleges,[16],"Annual Report of Year Ending June 30, 1961"
membership,"[1, 3]","Annual Report of Year Ending June 30, 1961"
own,"[0, 492, 4, 111]","Annual Report of Year Ending June 30, 1961"
a,"[0, 147, 0, 0, 2793, 0, 0, 0, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
internal,"[0, 0, 4, 3, 3, 8, 54]","Annual Report of Year Ending June 30, 1961"
accommodations,"[0, 0, 1]","Annual Report of Year Ending June 30, 1961"
besieged,"[0, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
theory,"[9, 4, 10]","Annual Report of Year Ending June 30, 1961"
path,"[4, 3, 0, 9, 74, 123, 0]","Annual Report of Year Ending June 30, 1961"
instruction,"[8, 19, 2, 3, 0, 4, 0, 0, 8, 0]","Annual Report of Year Ending June 30, 1961"
one,"[0, 0, 0, 5, 24, 0, 0, 29, 0, 0, 786, 0, 3, 321, 0, 1, 0]","Annual Report of Year Ending June 30, 1961"
dramatic,"[6, 3, 3]","Annual Report of Year Ending June 30, 1961"
cold,"[4, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 15]","Annual Report of Year Ending June 30, 1961"
higher,"[0, 2, 0, 0, 61, 0, 0, 12]","Annual Report of Year Ending June 30, 1961"
plans,"[0, 0, 6, 0, 27, 15, 0, 18]","Annual Report of Year Ending June 30, 1961"
decides,"[1, 6, 0, 4, 0, 1]","Annual Report of Year Ending June 30, 1961"
tact,"[0, 1]","Annual Report of Year Ending June 30, 1961"
intangible,"[0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
those,[],"Annual Report of Year Ending June 30, 1961"
long-term,"[0, 0, 1]","Annual Report of Year Ending June 30, 1961"
participates,"[0, 0, 12]","Annual Report of Year Ending June 30, 1961"
presidents,"[0, 0, 0, 3, 0, 4, 8, 0, 0, 14]","Annual Report of Year Ending June 30, 1961"
For,[],"Annual Report of Year Ending June 30, 1961"
comprehensive,"[0, 0, 4]","Annual Report of Year Ending June 30, 1961"
represents,"[1, 0, 2, 3, 0, 11, 36, 2, 22, 23, 1, 0, 1, 6, 2, 0, 1, 722, 0]","Annual Report of Year Ending June 30, 1961"
activities,"[8, 0, 0, 0, 0, 52, 0, 0]","Annual Report of Year Ending June 30, 1961"
bankruptcy,"[5, 0]","Annual Report of Year Ending June 30, 1961"
entire,"[14, 0, 1, 1, 24, 22]","Annual Report of Year Ending June 30, 1961"
adjusts,"[46, 0, 8, 4, 0, 0, 2, 0]","Annual Report of Year Ending June 30, 1961"
well,"[134, 5, 4, 20, 0, 0, 82, 1, 2, 1, 0]","Annual Report of Year Ending June 30, 1961"
forma,[],"Annual Report of Year Ending June 30, 1961"
committed,"[0, 2, 3, 7, 51, 0, 8, 1, 10, 72, 51, 1, 0, 0, 0, 1, 6, 0, 0, 1, 7]","Annual Report of Year Ending June 30, 1961"
actions,"[0, 8, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 52, 0, 0, 12, 0]","Annual Report of Year Ending June 30, 1961"
financial,"[0, 2]","Annual Report of Year Ending June 30, 1961"
inventory,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 36]","Annual Report of Year Ending June 30, 1961"
directly,"[10, 16, 3, 0, 0, 129, 0, 1, 0, 0, 12, 16, 12]","Annual Report of Year Ending June 30, 1961"
require,"[0, 5, 54, 2, 80, 0, 15, 22, 6, 14, 0, 51]","Annual Report of Year Ending June 30, 1961"
patience,"[4, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
mold,"[12, 1, 13, 4, 1, 0, 0, 0, 0, 8, 1, 1, 127, 0, 3, 39, 0]","Annual Report of Year Ending June 30, 1961"
social,"[15, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
set,"[0, 0, 13, 0, 0, 0, 0, 0, 1, 0, 1, 0, 46, 0, 0, 0, 8, 0, 10, 163, 7, 0, 0, 0, 29, 0, 0, 0, 21, 0, 2, 0, 0, 72, 51, 1, 6, 0, 2, 6, 12, 1, 8, 0, 0, 0, 4, 0, 2, 19, 2, 1, 0, 7, 19, 0, 0, 0, 0, 9, 10]","Annual Report of Year Ending June 30, 1961"
how,[],"Annual Report of Year Ending June 30, 1961"
consider,"[102, 0, 65, 1, 10, 20, 4, 11, 3, 17, 31, 0, 0, 0, 24, 80, 7, 0]","Annual Report of Year Ending June 30, 1961"
learn,"[0, 0, 21, 1, 24, 15, 4, 0, 4, 1, 0, 3, 12, 0, 0, 0, 0, 0, 0, 6, 80, 3, 102]","Annual Report of Year Ending June 30, 1961"
reproduce,"[0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
adequate,"[12, 0, 9, 0, 4, 0, 76]","Annual Report of Year Ending June 30, 1961"
expect,"[10, 9, 6, 2, 0, 0, 15, 0, 22, 6, 59]","Annual Report of Year Ending June 30, 1961"
presidential,[0],"Annual Report of Year Ending June 30, 1961"
work,"[0, 0, 1, 6, 3, 24, 12, 0, 6, 0, 0, 13, 22, 127, 90, 43, 0, 39, 0, 0, 0, 0, 23, 1, 37, 3, 113, 0, 0, 0, 0, 5, 2, 18, 0, 0, 1, 9, 0, 0, 12]","Annual Report of Year Ending June 30, 1961"
disclose,"[0, 0, 3, 0, 6, 0, 0, 0, 13, 0, 2]","Annual Report of Year Ending June 30, 1961"
working,"[0, 0, 1, 6, 0, 3, 12, 0, 6, 0, 13, 22, 127, 90, 43, 17, 0, 39, 0, 0, 0, 23, 1, 37, 3, 113, 0, 0, 2, 5, 1, 2, 18, 0, 9, 1, 0, 0, 0, 0, 12]","Annual Report of Year Ending June 30, 1961"
however,"[1, 47, 0, 3, 6, 103, 35, 0, 0]","Annual Report of Year Ending June 30, 1961"
considered,"[11, 3, 0, 24, 0, 1, 10, 65, 13, 17, 80, 0, 0, 20, 4, 0, 31, 7, 102]","Annual Report of Year Ending June 30, 1961"
Their,[],"Annual Report of Year Ending June 30, 1961"
Trustees,"[0, 0, 0]","Annual Report of Year Ending June 30, 1961"
out,"[0, 309, 1, 2, 0, 0, 0, 0, 0, 0, 0, 4, 40, 0, 0]","Annual Report of Year Ending June 30, 1961"
field,"[0, 0, 1, 0, 1, 24, 0, 0, 1, 0, 0, 0, 0, 0, 7, 0, 34, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 2, 32, 0, 0]","Annual Report of Year Ending June 30, 1961"
",",[],"Annual Report of Year Ending June 30, 1961"
attract,"[7, 4, 9, 0, 0, 4]","Annual Report of Year Ending June 30, 1961"
member,"[7, 1, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
future,"[47, 37, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
increase,"[0, 12, 0, 5, 13, 8]","Annual Report of Year Ending June 30, 1961"
establish,"[0, 8, 13, 44, 0, 1, 3, 1, 51, 59, 0, 113, 1, 3, 3, 9, 0, 21, 0]","Annual Report of Year Ending June 30, 1961"
rights,"[0, 0, 8, 84, 0, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
No,"[0, 0, 266, 50, 0]","Annual Report of Year Ending June 30, 1961"
person,"[14, 28, 4, 7, 19, 4]","Annual Report of Year Ending June 30, 1961"
strong,"[0, 14, 0, 11, 11, 33, 3, 0, 3, 1, 0, 25, 0]","Annual Report of Year Ending June 30, 1961"
buildings,"[0, 6, 113, 0, 0, 3, 0, 8, 0, 10, 9]","Annual Report of Year Ending June 30, 1961"
educational,[4],"Annual Report of Year Ending June 30, 1961"
cause,"[5, 10, 0, 0, 30, 16, 1, 163, 0, 0, 113, 7, 0, 11, 18, 35, 123, 11, 0, 492]","Annual Report of Year Ending June 30, 1961"
year,"[61, 0, 12, 0]","Annual Report of Year Ending June 30, 1961"
particular,"[20, 3, 0, 1, 6, 0, 0, 5, 0, 0, 0, 24, 8]","Annual Report of Year Ending June 30, 1961"
cannot,[],"Annual Report of Year Ending June 30, 1961"
list,"[31, 21, 2, 42, 1, 2, 1, 1, 2]","Annual Report of Year Ending June 30, 1961"
consultants,"[0, 0, 0]","Annual Report of Year Ending June 30, 1961"
outstanding,"[5, 3, 4, 0, 0, 61, 3, 0]","Annual Report of Year Ending June 30, 1961"
profoundly,"[2, 7]","Annual Report of Year Ending June 30, 1961"
Joneses,"[0, 0, 0, 0, 0, 0, 14, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
match,"[0, 11, 11, 0, 2, 1, 4, 2, 0, 14, 0, 0, 12, 0, 2, 3, 0, 8, 1, 0, 3, 0, 0, 0, 0, 2, 6, 0, 19]","Annual Report of Year Ending June 30, 1961"
broad,"[0, 0, 7, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 4, 24, 16, 0]","Annual Report of Year Ending June 30, 1961"
contribute,"[1, 20, 0, 51, 4, 1, 1, 9, 0, 0, 0, 18]","Annual Report of Year Ending June 30, 1961"
deal,"[0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 2, 12, 0, 2, 4, 0, 4, 3, 0, 3, 8, 0, 0, 10, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 12, 1, 0, 0, 0, 2, 50, 4, 0, 0, 6, 0, 0, 0, 21, 20, 0, 0, 18, 2, 0, 17, 80, 10, 16, 1]","Annual Report of Year Ending June 30, 1961"
task,"[39, 11, 6, 24, 0, 1, 7]","Annual Report of Year Ending June 30, 1961"
appearances,"[6, 44, 0, 0, 1]","Annual Report of Year Ending June 30, 1961"
him,[],"Annual Report of Year Ending June 30, 1961"
committee,"[0, 1, 6]","Annual Report of Year Ending June 30, 1961"
burden,"[27, 0, 2, 9, 4, 0, 0, 4, 8, 13, 1, 0, 3, 0, 6]","Annual Report of Year Ending June 30, 1961"
undergraduates,"[3, 0]","Annual Report of Year Ending June 30, 1961"
high-priced,"[0, 0, 0, 8, 0]","Annual Report of Year Ending June 30, 1961"
candidate,"[0, 6, 0, 3]","Annual Report of Year Ending June 30, 1961"
men,"[63, 0, 0, 0, 7, 0, 0, 173, 6, 0, 0, 4, 0, 0, 11, 0, 8, 96, 0, 11, 0, 0, 49, 0, 0, 1, 51]","Annual Report of Year Ending June 30, 1961"
number,"[42, 24, 22, 0, 0, 0, 0, 22, 37, 0, 0, 16, 22, 84, 21, 0, 12, 5, 0, 7]","Annual Report of Year Ending June 30, 1961"
therefore,"[3, 1, 22, 0, 12, 228]","Annual Report of Year Ending June 30, 1961"
methods,"[0, 11]","Annual Report of Year Ending June 30, 1961"
encouraging,"[2, 3, 0, 3, 3, 1, 18]","Annual Report of Year Ending June 30, 1961"
communication,"[0, 3]","Annual Report of Year Ending June 30, 1961"
relate,"[0, 0, 11, 0, 1, 0, 0, 5, 3, 3, 0, 0, 0, 2, 1, 0]","Annual Report of Year Ending June 30, 1961"
discuss,"[0, 0, 0, 0, 0, 2, 3]","Annual Report of Year Ending June 30, 1961"
details,"[37, 20, 3, 6, 0, 1, 9]","Annual Report of Year Ending June 30, 1961"
several,"[16, 4, 41]","Annual Report of Year Ending June 30, 1961"
Although,[],"Annual Report of Year Ending June 30, 1961"
his,[],"Annual Report of Year Ending June 30, 1961"
programs,"[0, 0, 2, 0, 0, 0, 2, 27, 0, 15, 0, 0]","Annual Report of Year Ending June 30, 1961"
problems,"[39, 36, 20]","Annual Report of Year Ending June 30, 1961"
man's,[],"Annual Report of Year Ending June 30, 1961"
on,"[839, 37]","Annual Report of Year Ending June 30, 1961"
back,"[0, 0, 0, 0, 8, 0, 0, 0, 40, 0, 13, 1, 0, 162, 0, 1, 0, 0, 0, 2, 0, 0, 3, 13, 0, 5, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
turn,"[3, 0, 1, 0, 42, 0, 0, 24, 2, 4, 7, 33, 0, 3, 0, 22, 90, 4, 0, 127, 37, 23, 0, 1, 0, 0, 0, 0, 12, 0, 0, 12, 5, 0, 0, 0, 2]","Annual Report of Year Ending June 30, 1961"
should,[],"Annual Report of Year Ending June 30, 1961"
freedom,"[13, 1]","Annual Report of Year Ending June 30, 1961"
administrators,"[0, 1, 5]","Annual Report of Year Ending June 30, 1961"
even,"[1, 1, 0, 115, 10, 14, 14, 47, 8, 103, 0, 0]","Annual Report of Year Ending June 30, 1961"
examine,"[3, 8, 18, 2, 102, 1, 22, 0, 0, 0, 0, 24, 5]","Annual Report of Year Ending June 30, 1961"
civic,"[1, 2]","Annual Report of Year Ending June 30, 1961"
teaching,"[4, 19, 0, 4, 1, 3, 0, 4, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
Shall,[],"Annual Report of Year Ending June 30, 1961"
decision,"[1, 7, 11, 1]","Annual Report of Year Ending June 30, 1961"
reach,"[11, 0, 1, 1, 21, 3, 1, 51, 0, 0, 7, 0, 0, 5, 113, 0, 1, 0, 1, 4, 0, 50, 11, 0, 1, 12, 5, 21, 0, 1, 0]","Annual Report of Year Ending June 30, 1961"
Since,[],"Annual Report of Year Ending June 30, 1961"
ways,"[3, 12, 27, 8, 8, 0, 15, 0, 6, 9, 0, 123, 0, 31, 2]","Annual Report of Year Ending June 30, 1961"
optimum,"[0, 0]","Annual Report of Year Ending June 30, 1961"
accountable,[0],"Annual Report of Year Ending June 30, 1961"
professional,"[9, 12, 1, 0]","Annual Report of Year Ending June 30, 1961"
dreams,"[0, 0, 2, 0, 5, 0, 1, 0]","Annual Report of Year Ending June 30, 1961"
point,"[37, 0, 3, 0, 4, 2, 14, 0, 44, 0, 0, 0, 3, 0, 0, 0, 7, 1, 0, 1, 0, 18, 0, 14, 6, 0, 11, 8, 72, 0, 73, 6, 0, 0, 0, 0, 16, 0, 0, 0, 2, 22, 5, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
empirical,"[0, 4]","Annual Report of Year Ending June 30, 1961"
plant,"[46, 0, 1, 13, 0, 1, 0, 3, 1, 0, 59, 0, 0, 22]","Annual Report of Year Ending June 30, 1961"
specialties,"[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
standards,"[1, 8, 0, 0, 10, 2]","Annual Report of Year Ending June 30, 1961"
of,[],"Annual Report of Year Ending June 30, 1961"
reaches,"[11, 0, 1, 1, 21, 3, 1, 51, 0, 0, 7, 0, 0, 5, 113, 0, 1, 0, 1, 4, 0, 50, 11, 0, 1, 12, 5, 21, 0, 1, 0]","Annual Report of Year Ending June 30, 1961"
flexible,"[1, 0, 0, 0, 1, 1, 0, 0]","Annual Report of Year Ending June 30, 1961"
goals,"[3, 51, 3, 1]","Annual Report of Year Ending June 30, 1961"
committees,"[0, 1, 6]","Annual Report of Year Ending June 30, 1961"
ramifications,"[3, 0, 0, 1, 7, 0, 4]","Annual Report of Year Ending June 30, 1961"
In,"[0, 0, 152, 0, 0, 2255, 1, 0, 2, 3]","Annual Report of Year Ending June 30, 1961"
appoints,"[31, 0, 1, 8, 0]","Annual Report of Year Ending June 30, 1961"
critical,"[5, 2, 4]","Annual Report of Year Ending June 30, 1961"
advancement,"[6, 0, 3, 1, 0, 0, 0, 3, 1]","Annual Report of Year Ending June 30, 1961"
government,"[13, 8, 0, 3, 0, 3, 0, 3, 4]","Annual Report of Year Ending June 30, 1961"
prominence,"[0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
supporting,"[0, 0, 0, 0, 1, 2, 0, 17, 3, 0, 0, 0, 0, 0, 3, 0, 2, 0, 13, 1, 162, 0, 0, 0, 3, 0, 5, 0, 3, 0, 6, 2, 0, 19, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
prime,"[0, 1, 21, 1, 9, 3, 0, 0, 4, 0, 0, 1, 0, 0, 11, 0, 0, 1]","Annual Report of Year Ending June 30, 1961"
Each,"[81, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
inspiring,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
organization,"[1, 5, 3, 0, 0, 8, 23, 0, 4, 8, 0]","Annual Report of Year Ending June 30, 1961"
made,"[1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 17, 0, 163, 51, 0, 0, 6, 0, 0, 127, 21, 4, 0, 9, 39, 0, 117, 0, 31, 0, 4, 113, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 18, 11, 9, 0, 0, 0, 26, 0, 1, 1, 5, 0, 0, 123, 0, 9, 0, 0, 0, 80, 492, 16]","Annual Report of Year Ending June 30, 1961"
serve,"[0, 4, 25, 6, 1, 0, 163, 0, 0, 0, 1, 19, 41, 1, 12, 0, 9, 0]","Annual Report of Year Ending June 30, 1961"
delegate,"[1, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
Some,"[2, 0, 0, 0, 237, 6, 0, 85, 182]","Annual Report of Year Ending June 30, 1961"
grant,"[0, 0, 0, 0, 12, 0, 1, 0, 0, 51, 0, 0, 6, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
stature,"[2, 3]","Annual Report of Year Ending June 30, 1961"
relations,"[0, 9, 5, 0, 0, 1, 0, 13, 0, 8, 0, 0, 0, 0, 0, 0, 8]","Annual Report of Year Ending June 30, 1961"
making,"[1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 17, 0, 0, 163, 51, 0, 0, 6, 0, 0, 127, 21, 4, 0, 9, 0, 39, 0, 31, 1, 0, 4, 113, 0, 1, 0, 35, 3, 0, 1, 0, 0, 0, 0, 0, 18, 11, 9, 0, 0, 0, 26, 0, 1, 1, 5, 0, 0, 123, 0, 9, 0, 0, 0, 80, 492, 16]","Annual Report of Year Ending June 30, 1961"
free,"[0, 7, 0, 4, 0, 0, 3, 2, 7, 2, 0, 5, 1, 0, 3, 0, 0, 0, 4, 0, 0, 22, 0, 0, 1, 1, 1, 0, 0, 1, 0, 4]","Annual Report of Year Ending June 30, 1961"
great,"[0, 30, 0, 0, 18, 0, 2, 0, 0, 0, 3, 0, 2, 0, 61, 53, 0, 4, 0, 0, 0, 5, 0, 1, 3]","Annual Report of Year Ending June 30, 1961"
questions,"[0, 0, 0, 2, 73, 0, 0, 0, 0, 0, 0, 14, 3, 11, 6, 33, 0]","Annual Report of Year Ending June 30, 1961"
exercise,"[0, 1, 66, 0, 163, 0, 1, 127, 0, 0, 23, 0, 5, 0, 0, 1, 6, 0, 1, 9]","Annual Report of Year Ending June 30, 1961"
scope,"[0, 5, 0, 1, 0, 8, 21, 0, 1, 4, 0, 11]","Annual Report of Year Ending June 30, 1961"
many,[94],"Annual Report of Year Ending June 30, 1961"
policy,"[5, 0, 6]","Annual Report of Year Ending June 30, 1961"
leadership,"[9, 11, 5]","Annual Report of Year Ending June 30, 1961"
guard,"[0, 13, 0, 0, 0, 0, 1, 2, 17, 4, 0]","Annual Report of Year Ending June 30, 1961"
discovered,"[0, 0, 6, 0, 0, 0, 8, 15, 0, 4, 0, 0, 0, 4, 0, 31, 3, 0, 0, 0, 6, 0, 0, 8, 55, 13, 2, 0, 0, 2, 12, 0, 4, 1, 1, 0, 0, 0, 0, 6, 102]","Annual Report of Year Ending June 30, 1961"
),[],"Annual Report of Year Ending June 30, 1961"
encourage,"[2, 3, 0, 1, 18]","Annual Report of Year Ending June 30, 1961"
little,"[0, 1, 3, 3, 0, 99, 28, 67, 0, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
appropriateness,"[0, 1]","Annual Report of Year Ending June 30, 1961"
cut,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 4, 1, 0, 0, 2, 4, 0, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 6, 0, 0, 14, 1, 1, 0, 0, 4]","Annual Report of Year Ending June 30, 1961"
both,[76],"Annual Report of Year Ending June 30, 1961"
governing,"[0, 1, 8, 8, 13, 0, 0, 1, 0, 34, 4]","Annual Report of Year Ending June 30, 1961"
evaluate,"[1, 1, 9, 17, 0, 8, 1, 0]","Annual Report of Year Ending June 30, 1961"
publications,"[2, 16, 0]","Annual Report of Year Ending June 30, 1961"
aims,"[37, 4, 0, 5, 2, 0, 3, 0, 0, 1, 4, 7, 72, 0, 7, 0, 8, 11, 16, 123, 11, 3, 80, 18]","Annual Report of Year Ending June 30, 1961"
duties,"[4, 0, 3, 0]","Annual Report of Year Ending June 30, 1961"
--,[],"Annual Report of Year Ending June 30, 1961"
liberal,"[7, 13, 0, 3, 0, 0, 22, 0, 53, 4, 0, 0, 0, 0, 0, 2]","Annual Report of Year Ending June 30, 1961"
ceremonial,"[0, 4, 4, 0]","Annual Report of Year Ending June 30, 1961"
top-level,[],"Annual Report of Year Ending June 30, 1961"
scale,"[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7]","Annual Report of Year Ending June 30, 1961"
learning,"[1, 0, 0, 21, 1, 24, 5, 0, 15, 4, 0, 1, 4, 1, 0, 3, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 80, 3, 102]","Annual Report of Year Ending June 30, 1961"
mind,"[50, 73, 0, 0, 0, 1, 0, 0, 31, 0, 4, 0, 0, 0, 5, 14]","Annual Report of Year Ending June 30, 1961"
aspects,"[12, 8, 3, 14, 0, 0, 0, 17, 1, 62, 59]","Annual Report of Year Ending June 30, 1961"
will,"[0, 0, 218, 0, 32]","Annual Report of Year Ending June 30, 1961"
touching,"[0, 11, 2, 0, 2, 3, 2, 1, 3, 0, 0, 3, 12, 0, 2, 0, 0, 1, 0, 3, 0, 11, 5, 0, 7, 0, 3, 0, 0, 0, 19]","Annual Report of Year Ending June 30, 1961"
all-college,[],"Annual Report of Year Ending June 30, 1961"
develop,"[0, 0, 0, 0, 3, 0, 0, 1, 7, 0, 12, 0, 1, 0, 10, 0, 13, 0, 123, 12, 0, 3, 16]","Annual Report of Year Ending June 30, 1961"
form,"[8, 0, 0, 4, 0, 5, 0, 0, 0, 22, 0, 3, 12, 19, 0, 0, 13, 0, 57, 10, 0, 6, 127, 1, 39, 0, 0, 0, 1, 113, 18, 1, 4, 3, 1, 0, 1, 74, 0, 0, 9, 0, 0, 12, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
close,"[3, 7, 0, 5, 3, 4, 2, 1, 0, 5, 0, 3, 0, 0, 0, 0, 0, 27, 51, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 83, 2, 0, 0, 0, 1, 0, 0]","Annual Report of Year Ending June 30, 1961"
professionals,"[9, 12, 1, 0]","Annual Report of Year Ending June 30, 1961"
gathering,"[0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 5, 0, 19]","Annual Report of Year Ending June 30, 1961"
forcing,"[5, 10, 1, 0, 0, 7, 4, 9, 0, 4, 0, 14, 11, 0]","Annual Report of Year Ending June 30, 1961"
no,"[0, 0, 266, 50, 0]","Annual Report of Year Ending June 30, 1961"
nominate,"[31, 113, 0, 1, 0, 2, 0, 0]","Annual Report of Year Ending June 30, 1961"
branches,"[0, 3, 1, 0, 2, 7, 2, 5, 1, 0, 0, 4, 18]","Annual Report of Year Ending June 30, 1961"
college,[16],"Annual Report of Year Ending June 30, 1961"
Between,"[83, 0, 0]","Annual Report of Year Ending June 30, 1961"
persistence,"[0, 0, 0, 4, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
long-range,[1],"Annual Report of Year Ending June 30, 1961"
headed,"[37, 16, 73, 20, 0, 0, 5, 0, 0, 0, 0, 0, 18]","Annual Report of Year Ending June 30, 1961"
date,"[0, 7, 0, 0, 3, 0, 0, 0, 0, 102]","Annual Report of Year Ending June 30, 1961"
public,"[96, 35, 0]","Annual Report of Year Ending June 30, 1961"
bear,"[19, 4, 0, 0, 17, 2, 0, 0, 0, 0, 0, 6, 15, 13, 0, 9, 6, 9, 5, 0, 0, 0, 3, 0, 3, 6, 0, 19, 0, 7, 2, 0, 4, 492]","Annual Report of Year Ending June 30, 1961"
Letting,"[0, 5, 10, 51, 1, 8, 12, 123, 1, 492]","Annual Report of Year Ending June 30, 1961"
brought,"[1, 23, 0, 0, 1, 0, 4, 1, 123, 1, 9, 127, 32, 80, 0, 0, 18]","Annual Report of Year Ending June 30, 1961"
collected,"[1, 0, 0, 0, 5, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","Annual Report of Year Ending June 30, 1961"
examined,"[3, 8, 18, 2, 102, 1, 22, 0, 0, 0, 0, 24, 5]","Annual Report of Year Ending June 30, 1961"
proportionate,"[1, 0, 3]","Annual Report of Year Ending June 30, 1961"
share,"[0, 0, 0, 47, 4, 0, 0, 4, 20, 0, 0, 5, 17, 0]","Annual Report of Year Ending June 30, 1961"
giving,"[19, 0, 1, 7, 0, 0, 0, 1, 0, 3, 13, 38, 17, 6, 0, 2, 51, 36, 0, 0, 6, 0, 1, 0, 0, 113, 0, 6, 3, 7, 1, 3, 6, 53, 13, 10, 2, 0, 50, 11, 0, 0, 12, 4, 0, 32, 13, 492, 1, 0]","Annual Report of Year Ending June 30, 1961"
so,"[0, 3, 12, 22, 0, 17, 0, 177, 0, 228, 0, 0]","Annual Report of Year Ending June 30, 1961"
area,"[34, 0, 28, 9, 1, 0, 1, 0, 1, 32]","Annual Report of Year Ending June 30, 1961"
