w,vector_uso
show,"[1, 15, 44, 1, 0, 8, 1, 19, 3, 1, 7, 6, 0, 0, 20, 37, 3, 21, 0, 2, 0, 1, 6, 0, 7, 36]",The Planet with No Nightmare
greeted,"[5, 0, 0]",The Planet with No Nightmare
part,"[7, 6, 47, 6, 0, 0, 0, 3, 9, 12, 5, 0, 0, 1, 0, 0, 30, 0, 17, 5, 1, 16, 0, 4, 19, 0, 1, 0, 11, 6, 0, 4, 13, 3, 0, 12]",The Planet with No Nightmare
ticket,"[0, 1, 22, 1, 0]",The Planet with No Nightmare
insects,"[0, 0, 1, 1]",The Planet with No Nightmare
planets,"[8, 0, 0]",The Planet with No Nightmare
neighbors,"[0, 3]",The Planet with No Nightmare
It,"[0, 0]",The Planet with No Nightmare
At,"[0, 580, 0, 35]",The Planet with No Nightmare
``,[],The Planet with No Nightmare
time,"[0, 0, 1, 0, 0, 1, 3, 188, 0]",The Planet with No Nightmare
will,"[218, 0, 0, 32, 0]",The Planet with No Nightmare
stone,"[6, 1, 0, 0, 0, 0, 0, 1, 17, 0, 0, 0, 0, 0, 0, 0, 0]",The Planet with No Nightmare
first,"[1, 20, 0, 1, 1, 4, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0]",The Planet with No Nightmare
walk,"[0, 0, 0, 17, 8, 0, 12, 0, 0]",The Planet with No Nightmare
physiological,"[0, 12]",The Planet with No Nightmare
ever,"[59, 0, 46, 0, 0]",The Planet with No Nightmare
disappearance,"[3, 0, 0]",The Planet with No Nightmare
sentient,"[0, 1]",The Planet with No Nightmare
dials,"[0, 0]",The Planet with No Nightmare
keening,"[0, 3]",The Planet with No Nightmare
fifth,"[0, 0, 0, 0, 3]",The Planet with No Nightmare
made,"[0, 123, 8, 51, 0, 113, 11, 163, 0, 4, 1, 0, 9, 0, 1, 31, 4, 21, 0, 0, 0, 0, 16, 1, 0, 0, 1, 0, 117, 0, 5, 0, 1, 0, 0, 0, 0, 26, 17, 0, 0, 0, 80, 0, 3, 0, 0, 0, 0, 0, 127, 21, 0, 0, 0, 6, 18, 39, 9, 0, 0, 0, 9, 0, 1, 0, 0, 492]",The Planet with No Nightmare
Easy,"[5, 20, 4, 0, 0, 1, 0, 6, 1, 5, 0, 3, 0, 47, 0, 16, 0, 0, 0, 0, 21]",The Planet with No Nightmare
solar,[1],The Planet with No Nightmare
Some,"[237, 0, 0, 85, 0, 0, 182, 6, 2]",The Planet with No Nightmare
Me,"[0, 0, 0]",The Planet with No Nightmare
fifty,"[0, 0, 3, 0, 12]",The Planet with No Nightmare
after,"[0, 0, 3, 89, 33, 0]",The Planet with No Nightmare
sheer,"[0, 0, 0, 0, 20, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 2, 2, 4, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 7]",The Planet with No Nightmare
spy,"[0, 18, 0, 6, 0, 0, 0, 0, 2]",The Planet with No Nightmare
illness,"[0, 0, 0, 5]",The Planet with No Nightmare
beasties,[],The Planet with No Nightmare
wrong,"[0, 19, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0]",The Planet with No Nightmare
shield,"[0, 1, 6, 0, 0, 0, 3, 2]",The Planet with No Nightmare
advantage,"[0, 10, 1]",The Planet with No Nightmare
startled,"[4, 0, 0, 4, 19, 0]",The Planet with No Nightmare
exactly,"[13, 0, 115, 0, 0, 0, 4]",The Planet with No Nightmare
looks,"[37, 6, 59, 0, 26, 8, 2, 7, 10, 6, 23, 15, 41, 4, 0, 0, 0, 4, 7, 5, 14, 23, 0, 0, 102, 0, 14, 62, 3]",The Planet with No Nightmare
trip,"[0, 1, 6, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0]",The Planet with No Nightmare
had,"[123, 51, 113, 3, 4, 4, 0, 1, 0, 1, 0, 2, 51, 17, 7, 80, 6, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]",The Planet with No Nightmare
noon,"[0, 0, 0, 3, 0, 0]",The Planet with No Nightmare
minor,"[0, 4, 4, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 67, 0, 17, 1, 0, 0, 4]",The Planet with No Nightmare
airlock,"[0, 1]",The Planet with No Nightmare
admitted,"[0, 10, 9, 0, 17, 3, 2, 0, 6, 80, 0, 12]",The Planet with No Nightmare
down,"[20, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 5, 0, 0, 0, 0, 0, 13, 0, 0, 9, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 146, 0, 0, 0, 0, 0]",The Planet with No Nightmare
are,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 479, 0, 1]",The Planet with No Nightmare
mental,"[2, 9]",The Planet with No Nightmare
elbow,"[0, 4, 0, 0, 0, 0]",The Planet with No Nightmare
primary,"[15, 0, 0, 7, 0, 0, 0, 0, 3, 9, 13, 12, 0]",The Planet with No Nightmare
simply,"[211, 25, 11, 115, 409, 2]",The Planet with No Nightmare
story,"[23, 1, 4, 8, 31, 14, 0, 13, 0, 0, 0, 40, 0, 0, 0, 0]",The Planet with No Nightmare
ship's,[],The Planet with No Nightmare
few,[71],The Planet with No Nightmare
empty,"[0, 3, 0, 0, 12, 0, 0, 1, 1]",The Planet with No Nightmare
native,"[0, 0, 0, 7, 0]",The Planet with No Nightmare
possible,"[41, 6]",The Planet with No Nightmare
psychological,[9],The Planet with No Nightmare
bunk,"[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 43, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",The Planet with No Nightmare
thaw,"[1, 0, 3, 0, 0, 0, 0, 0, 1]",The Planet with No Nightmare
book,"[0, 4, 0, 0, 19, 12, 0, 11, 0, 0, 0, 0, 1, 0, 17, 0, 0, 0, 2, 0, 0, 4, 0, 0, 3]",The Planet with No Nightmare
model,"[0, 8, 0, 0, 10, 1, 23, 0, 0, 0, 8, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0]",The Planet with No Nightmare
more,"[0, 0, 271, 7, 0, 0]",The Planet with No Nightmare
doubt,"[0, 0, 1, 33, 14, 0, 0]",The Planet with No Nightmare
shipmate,[1],The Planet with No Nightmare
goes,"[1, 6, 123, 6, 0, 0, 6, 11, 0, 0, 19, 5, 0, 0, 0, 37, 25, 3, 0, 0, 0, 0, 2, 0, 43, 1, 0, 0, 12, 0, 0, 0, 0, 0, 13, 3, 17, 0, 0, 0, 0, 90, 0, 0, 83, 0, 0, 0, 0, 33, 0, 0, 8, 19, 11, 127, 19, 3, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 20, 26, 0, 1]",The Planet with No Nightmare
lie,"[0, 16, 0, 0, 0, 0, 0, 8, 0, 2]",The Planet with No Nightmare
Now,"[129, 0, 12, 12, 0, 0, 1, 0, 3, 2, 0, 28, 0]",The Planet with No Nightmare
landscape,"[7, 0]",The Planet with No Nightmare
contrasts,"[24, 0, 6, 0, 0, 1]",The Planet with No Nightmare
veldt,"[1, 0]",The Planet with No Nightmare
let,"[0, 51, 123, 0, 492, 1, 0, 1, 0, 12, 0, 0, 10, 5, 0]",The Planet with No Nightmare
expedition,"[2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",The Planet with No Nightmare
insomnia,[2],The Planet with No Nightmare
midnight,[7],The Planet with No Nightmare
insisted,"[0, 3, 3, 0]",The Planet with No Nightmare
couldn't,[],The Planet with No Nightmare
hold,"[0, 2, 0, 51, 9, 113, 1, 0, 1, 1, 0, 0, 1, 4, 1, 0, 10, 12, 0, 4, 0, 0, 0, 5, 1, 1, 0, 38, 6, 0, 0, 1, 10, 0, 4, 0, 0, 17, 35, 4, 3, 1, 80, 0, 10, 0, 1, 6, 0, 0, 3, 6, 0, 0, 13, 0, 2, 2, 3, 0, 0, 7, 0, 0, 0, 5, 1, 0, 2, 0, 1, 3, 0, 0, 492]",The Planet with No Nightmare
once,"[0, 53, 0, 0, 0, 0, 0]",The Planet with No Nightmare
anyway,"[0, 6, 0, 0, 0, 3]",The Planet with No Nightmare
still,"[9, 6, 2, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 35, 2, 6, 4, 0, 47, 3, 0, 0, 0, 103, 1, 6, 0, 0, 0, 0, 0, 0, 1, 115, 11]",The Planet with No Nightmare
horizon,"[0, 0, 0, 17, 7, 0, 0, 0]",The Planet with No Nightmare
oval,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",The Planet with No Nightmare
take,"[0, 0, 3, 0, 123, 0, 9, 0, 16, 0, 113, 16, 0, 5, 1, 0, 5, 0, 2, 11, 10, 0, 5, 0, 0, 1, 24, 0, 0, 3, 1, 1, 6, 0, 0, 14, 7, 1, 6, 10, 18, 3, 9, 5, 20, 17, 4, 6, 80, 13, 3, 6, 2, 0, 7, 21, 1, 0, 0, 54, 0, 1, 7, 1, 22, 20, 5, 2, 4, 4, 5, 492]",The Planet with No Nightmare
were,"[12, 3, 6, 21, 0, 11, 722, 6, 0, 0, 26, 1]",The Planet with No Nightmare
hands,"[63, 51, 11, 0, 0, 0, 0, 0, 1, 0, 12, 1, 0, 0, 20, 0, 51, 0, 0, 50, 0, 0]",The Planet with No Nightmare
violent,"[4, 1, 1, 10, 5, 0, 0, 10]",The Planet with No Nightmare
toe,"[0, 1]",The Planet with No Nightmare
read,"[19, 70, 2, 44, 1, 4, 1, 17, 80, 24, 4, 21]",The Planet with No Nightmare
shipboard,[1],The Planet with No Nightmare
one,"[5, 29, 0, 0, 0, 0, 321, 0, 786, 24, 0, 1, 0, 0, 0, 3, 0]",The Planet with No Nightmare
Bloch,"[1, 0]",The Planet with No Nightmare
pretending,"[0, 0, 0, 7, 5, 0, 0, 113, 12, 1, 0, 0, 0, 22, 0, 4, 2]",The Planet with No Nightmare
killed,"[0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 4, 0, 9, 0, 0]",The Planet with No Nightmare
Insects,"[0, 0, 1, 1]",The Planet with No Nightmare
seconds,"[0, 0, 0, 45, 40, 1, 0, 0, 0, 0, 24, 5, 13, 0, 0, 162, 1, 0]",The Planet with No Nightmare
range,"[0, 0, 11, 1, 0, 0, 0, 7, 3, 34, 43, 3, 0, 0, 13, 0, 0, 3, 0, 12, 0, 0, 6, 72, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 17, 1, 0, 21, 0, 4, 2, 4]",The Planet with No Nightmare
world,"[16, 4, 0, 0, 0, 4, 1, 0, 0, 8, 173, 35, 0, 0, 0, 20, 0, 1, 11, 9, 1, 11, 0, 22, 96, 0]",The Planet with No Nightmare
hiding,"[0, 0, 1, 0, 0, 8, 0, 1, 2, 3, 6, 1, 0]",The Planet with No Nightmare
know,"[0, 1, 5, 0, 0, 2, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 49, 0, 26, 0, 129, 49, 0]",The Planet with No Nightmare
cold,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 15]",The Planet with No Nightmare
confide,"[0, 1, 0, 7, 1]",The Planet with No Nightmare
No,"[50, 0, 266, 0, 0]",The Planet with No Nightmare
secret,"[19, 0, 3, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 2, 10, 1, 1, 0]",The Planet with No Nightmare
sterility,"[0, 0, 0, 0, 1]",The Planet with No Nightmare
boot,"[0, 1, 1, 0, 0, 1, 8, 1, 2, 0, 0, 0, 1]",The Planet with No Nightmare
poisons,"[0, 0, 2, 0]",The Planet with No Nightmare
let's,[],The Planet with No Nightmare
jumping,"[0, 0, 4, 2, 0, 1, 0, 7, 0, 0, 0, 0, 0, 10, 3, 0, 0, 19, 19, 0, 0, 0, 1]",The Planet with No Nightmare
seems,"[3, 26, 59]",The Planet with No Nightmare
olive,"[0, 2, 0]",The Planet with No Nightmare
problem,"[39, 36, 20]",The Planet with No Nightmare
nineteenth,"[2, 0]",The Planet with No Nightmare
close,"[0, 0, 0, 0, 3, 0, 0, 7, 27, 0, 3, 2, 0, 0, 51, 0, 0, 0, 0, 83, 5, 0, 3, 0, 4, 7, 0, 0, 23, 2, 0, 1, 5, 0, 0, 0, 1]",The Planet with No Nightmare
Then,"[0, 228, 0, 177]",The Planet with No Nightmare
everywhere,"[0, 0, 8]",The Planet with No Nightmare
bubbles,"[1, 0, 1, 3, 4, 0, 0, 0, 0, 0]",The Planet with No Nightmare
there,"[0, 0, 0, 0, 0, 276]",The Planet with No Nightmare
dreams,"[0, 0, 2, 0, 5, 0, 0, 1]",The Planet with No Nightmare
Milky,"[0, 0, 0]",The Planet with No Nightmare
new,"[1, 5, 12, 4, 38, 4, 36, 0, 3, 0, 92]",The Planet with No Nightmare
unfamiliar,[2],The Planet with No Nightmare
pull,"[0, 1, 0, 0, 0, 0, 7, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 2, 14, 1]",The Planet with No Nightmare
very,"[33, 0, 40, 81, 1, 5]",The Planet with No Nightmare
closed,"[0, 0, 2, 0, 0, 0, 5, 0, 0, 2, 27, 21, 0]",The Planet with No Nightmare
results,"[5, 0, 1, 8, 16, 10, 0, 0, 0, 6, 6, 32, 25, 20, 27, 0, 8, 27]",The Planet with No Nightmare
nearest,"[134, 0, 0, 2, 0, 0, 8, 0, 1, 23, 27, 0]",The Planet with No Nightmare
pretty,"[0, 19, 0, 17, 3, 6, 0, 0]",The Planet with No Nightmare
paw,"[50, 1, 0, 0]",The Planet with No Nightmare
easier,"[0, 0, 0, 0, 0, 6, 3, 4, 0, 0, 0, 47, 0, 1, 16, 5, 1]",The Planet with No Nightmare
Okay,"[0, 22, 0, 0, 0, 0, 2, 1, 0, 3, 0, 1, 0]",The Planet with No Nightmare
ambidextrous,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",The Planet with No Nightmare
happen,"[17, 0, 1, 0, 0, 0, 0, 0, 0, 3, 55, 0, 12, 3, 0, 0, 14]",The Planet with No Nightmare
sky,"[3, 2, 0, 16]",The Planet with No Nightmare
;,[],The Planet with No Nightmare
confirmed,"[2, 13, 2, 0, 0, 2, 0, 0]",The Planet with No Nightmare
hard,"[0, 25, 0, 0, 17, 0, 0, 18, 7, 7, 0, 5, 2, 0, 0, 0, 33, 0, 0, 0, 0, 2, 0, 0]",The Planet with No Nightmare
that,[],The Planet with No Nightmare
That,[],The Planet with No Nightmare
fire,"[0, 2, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 235, 0, 3, 0, 0, 0, 7, 1, 29, 0, 9, 0, 0, 2, 3, 0, 0, 0, 1, 1]",The Planet with No Nightmare
little,"[3, 0, 0, 0, 3, 67, 0, 0, 99, 28, 0, 0, 0, 1]",The Planet with No Nightmare
that's,[],The Planet with No Nightmare
would,[],The Planet with No Nightmare
wonder,"[2, 0, 0, 33, 1, 1, 0, 11]",The Planet with No Nightmare
work,"[0, 23, 6, 113, 13, 12, 22, 37, 0, 0, 1, 5, 1, 43, 0, 0, 24, 1, 6, 18, 90, 3, 0, 2, 0, 0, 0, 0, 3, 127, 0, 0, 39, 0, 0, 9, 0, 0, 0, 0, 12]",The Planet with No Nightmare
laxness,"[0, 0, 0, 1]",The Planet with No Nightmare
right,"[2, 1, 4, 0, 0, 0, 0, 3, 0, 4, 3, 0, 0, 8, 0, 0, 84, 0, 134, 0, 10, 0, 0, 0, 0, 3, 9, 0]",The Planet with No Nightmare
missing,"[9, 2, 3, 1, 0, 10, 7, 9, 1, 8, 2, 5, 0, 0, 0]",The Planet with No Nightmare
hope,"[0, 22, 0, 3, 9, 0, 16, 7]",The Planet with No Nightmare
phenomenon,[5],The Planet with No Nightmare
wart-hog,[],The Planet with No Nightmare
lightweight,"[0, 0, 1]",The Planet with No Nightmare
well,"[0, 134, 0, 82, 2, 20, 4, 1, 0, 5, 1]",The Planet with No Nightmare
rabbit,"[0, 3, 0, 0, 0]",The Planet with No Nightmare
game,"[0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 13, 1, 162, 0]",The Planet with No Nightmare
planetoids,"[0, 0]",The Planet with No Nightmare
sun,"[0, 1, 1, 0, 0, 1, 12, 0, 0, 0, 10]",The Planet with No Nightmare
ponderous,"[1, 18, 0]",The Planet with No Nightmare
faced,"[59, 0, 41, 10, 0, 36, 62]",The Planet with No Nightmare
--,[],The Planet with No Nightmare
heat,"[0, 3, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 2, 5]",The Planet with No Nightmare
glass,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0]",The Planet with No Nightmare
every,[49],The Planet with No Nightmare
head,"[0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 14, 5, 0, 33, 12, 0, 0, 0, 0, 0, 0, 4, 0, 7, 1, 1, 0, 0, 37, 0, 0, 12, 0, 0, 50, 0, 0, 20, 73]",The Planet with No Nightmare
In,"[0, 2, 152, 3, 0, 0, 0, 0, 2255, 1]",The Planet with No Nightmare
took,"[0, 0, 3, 0, 123, 9, 0, 0, 113, 16, 0, 5, 1, 5, 2, 11, 10, 0, 5, 0, 0, 1, 24, 0, 0, 3, 1, 1, 6, 0, 0, 14, 7, 1, 10, 18, 3, 9, 5, 20, 17, 4, 6, 6, 80, 3, 2, 0, 7, 21, 1, 0, 0, 54, 0, 1, 7, 1, 22, 20, 5, 2, 4, 4, 5, 492]",The Planet with No Nightmare
Behind,"[1, 1, 5, 0, 0, 0, 7, 0, 0, 0, 38, 235, 0, 3, 12, 0, 0, 1, 13, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0]",The Planet with No Nightmare
although,[],The Planet with No Nightmare
Suppose,"[0, 70, 0, 0, 12, 14, 12, 0, 0, 0, 0, 0, 65, 0, 0]",The Planet with No Nightmare
between,"[0, 83, 0]",The Planet with No Nightmare
get,"[3, 0, 0, 123, 0, 113, 0, 55, 3, 3, 0, 4, 0, 1, 0, 0, 11, 0, 21, 16, 0, 0, 3, 5, 0, 1, 2, 12, 1, 0, 0, 0, 0, 0, 18, 51, 23, 90, 0, 0, 0, 7, 6, 0, 80, 33, 19, 0, 1, 0, 0, 0, 8, 0, 2, 6, 18, 2, 0, 84, 0, 9, 0, 0, 19, 0, 0, 12, 49, 492]",The Planet with No Nightmare
bacteria,"[1, 0]",The Planet with No Nightmare
repel,"[11, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 1]",The Planet with No Nightmare
sharp,"[14, 0, 0, 0, 8, 0, 1, 0, 1, 0, 3, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0]",The Planet with No Nightmare
walked,"[0, 17]",The Planet with No Nightmare
before,"[0, 14, 17, 123]",The Planet with No Nightmare
die,"[0, 11, 0, 0, 0, 0, 0, 0, 0, 2, 12, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 3, 0, 0, 0, 13, 0, 1]",The Planet with No Nightmare
Over,"[0, 22, 0, 6, 1, 163, 0]",The Planet with No Nightmare
listened,"[0, 0, 50, 5, 15]",The Planet with No Nightmare
six,"[0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 24, 0, 0, 0]",The Planet with No Nightmare
outside,"[0, 2, 0, 8, 0, 5, 40, 0, 29, 1, 4, 0]",The Planet with No Nightmare
you've,[],The Planet with No Nightmare
captain,"[0, 0, 0, 0, 0, 0, 10, 9, 0, 0, 1]",The Planet with No Nightmare
Never,"[96, 0]",The Planet with No Nightmare
inside,"[25, 0, 0, 1, 0, 1, 0, 38, 0, 3, 0]",The Planet with No Nightmare
sleep,"[19, 0, 16, 0, 0, 0, 0, 0, 0, 1, 0]",The Planet with No Nightmare
gauge,"[0, 5, 4, 9, 0, 0, 3, 12, 0, 3]",The Planet with No Nightmare
gases,"[0, 1, 0, 0, 6, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 5]",The Planet with No Nightmare
may,"[0, 0, 2, 0, 167, 0]",The Planet with No Nightmare
we,[],The Planet with No Nightmare
better,"[3, 2, 0, 0, 8, 20, 4, 0, 9, 0, 24, 0, 5, 5, 0, 25, 57, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 8, 23, 1, 36, 0, 84, 0, 0, 134, 0, 82, 5, 115, 7, 0, 0, 13, 8, 2, 8]",The Planet with No Nightmare
suggested,"[2, 3, 1, 1, 0, 7, 0, 5]",The Planet with No Nightmare
said,"[70, 34, 0, 12, 0, 0, 0, 39, 0, 0, 0, 0, 49, 0, 316, 21, 1]",The Planet with No Nightmare
Naturally,"[0, 4, 0, 74]",The Planet with No Nightmare
This,[],The Planet with No Nightmare
except,"[1, 1, 0, 0, 0, 0, 19]",The Planet with No Nightmare
burnt-red,[],The Planet with No Nightmare
Don't,[],The Planet with No Nightmare
dead,"[8, 0, 23, 1, 2, 4, 0, 9, 3, 0, 0, 20, 28, 0, 0, 27]",The Planet with No Nightmare
seen,"[11, 0, 59, 8, 0, 1, 55, 0, 4, 0, 2, 7, 0, 0, 2, 10, 5, 0, 0, 1, 13, 0, 19, 0, 0, 4, 6, 0, 0, 6, 0, 4, 4, 0, 20, 1, 15, 0, 7, 102, 12, 0, 22, 17, 0, 8, 0, 17, 0, 3, 3, 0, 0, 49, 38]",The Planet with No Nightmare
encephalographic,[],The Planet with No Nightmare
animals,"[1, 0, 7, 1, 2, 1]",The Planet with No Nightmare
Nitrogen,"[17, 0, 0]",The Planet with No Nightmare
when,[],The Planet with No Nightmare
absolutely,"[3, 8, 9, 27]",The Planet with No Nightmare
output,"[0, 6, 0, 0, 0, 1, 11]",The Planet with No Nightmare
start,"[1, 0, 3, 123, 0, 0, 0, 47, 0, 4, 0, 3, 0, 1, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 20, 0, 0, 19, 0, 8, 0, 1, 0, 0, 0, 0]",The Planet with No Nightmare
throat,"[6, 0]",The Planet with No Nightmare
stupor,"[0, 0, 7, 0, 0, 2]",The Planet with No Nightmare
strange,"[5, 7, 9, 12]",The Planet with No Nightmare
ship,"[0, 0, 17, 10]",The Planet with No Nightmare
following,"[0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 722, 2, 0, 0, 0, 0, 2, 0, 0, 4, 47, 11, 0, 0, 0, 0, 20, 3, 12, 2, 0, 84, 1]",The Planet with No Nightmare
acceleration,"[1, 1, 0]",The Planet with No Nightmare
unfathomable,"[1, 0, 0]",The Planet with No Nightmare
with,[],The Planet with No Nightmare
off,"[21, 0, 1, 9, 0, 0, 7, 54, 0, 40, 102, 1, 2]",The Planet with No Nightmare
mates,"[0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 11, 0, 6, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 3, 14, 8, 1]",The Planet with No Nightmare
scowled,[0],The Planet with No Nightmare
expert,"[3, 0, 0, 0, 134, 1, 1, 11]",The Planet with No Nightmare
bad,"[0, 0, 19, 0, 1, 0, 0, 0, 2, 7, 5, 0, 0, 53, 5, 0, 5]",The Planet with No Nightmare
look,"[37, 6, 59, 0, 26, 8, 2, 7, 10, 6, 23, 15, 41, 4, 0, 0, 0, 4, 7, 5, 14, 23, 0, 0, 102, 0, 14, 62, 3]",The Planet with No Nightmare
asked,"[54, 0, 0, 15, 0, 80, 22, 1, 6, 5, 14, 0]",The Planet with No Nightmare
social,"[0, 15, 0, 0]",The Planet with No Nightmare
do,"[0, 113, 163, 0, 22, 3, 1, 0, 1, 1, 5, 6, 25, 6, 46, 0, 0, 0, 0, 0, 0, 9, 0, 0, 18, 0, 0, 84, 3, 0]",The Planet with No Nightmare
not,"[602, 0]",The Planet with No Nightmare
resistance,"[0, 0, 1, 2, 5, 0, 0, 0, 4, 0]",The Planet with No Nightmare
revive,"[0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 2, 0]",The Planet with No Nightmare
rubbed,"[0, 1, 0, 1, 0, 0]",The Planet with No Nightmare
helmets,[0],The Planet with No Nightmare
over,"[0, 22, 0, 6, 1, 163, 0]",The Planet with No Nightmare
processes,"[6, 6, 0, 0, 1, 52, 0, 0, 0, 0, 0, 3, 0, 1, 9, 127, 0, 0, 0, 12]",The Planet with No Nightmare
fits,"[0, 2, 0, 0, 7, 0, 0, 2, 5, 19, 6, 90, 3, 1, 0, 0, 0, 8, 7, 0, 3, 12]",The Planet with No Nightmare
Why,"[40, 0]",The Planet with No Nightmare
swath,"[7, 1]",The Planet with No Nightmare
cure,"[0, 5, 2, 0, 0, 3]",The Planet with No Nightmare
planning,"[6, 18, 0, 8, 2, 4, 0, 15]",The Planet with No Nightmare
here,"[96, 0, 0, 12]",The Planet with No Nightmare
started,"[0, 3, 123, 0, 0, 0, 47, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 19, 0, 8, 0, 0, 0]",The Planet with No Nightmare
lethal,"[7, 2]",The Planet with No Nightmare
curl,"[2, 0, 0, 0, 0, 7, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",The Planet with No Nightmare
heard,"[0, 102, 0, 0, 4, 0, 0, 5, 22, 3, 15, 0, 24]",The Planet with No Nightmare
elaborately,"[0, 1, 0]",The Planet with No Nightmare
resting,"[0, 16, 1, 1, 2, 0, 16, 8, 1, 13, 0, 0]",The Planet with No Nightmare
deliberately,"[6, 1, 0, 0, 0, 0, 0, 0, 0]",The Planet with No Nightmare
the,[],The Planet with No Nightmare
oxygen,"[4, 2, 0]",The Planet with No Nightmare
represent,"[23, 22, 11, 1, 0, 2, 722, 0, 1, 3, 6, 1, 1, 0, 0, 2, 0, 36, 2]",The Planet with No Nightmare
works,"[0, 0, 0, 23, 6, 113, 13, 12, 22, 0, 37, 0, 0, 1, 5, 0, 1, 43, 0, 0, 0, 24, 1, 0, 0, 18, 6, 90, 3, 22, 13, 0, 2, 1, 1, 0, 0, 0, 0, 0, 127, 3, 0, 0, 39, 0, 0, 0, 9, 0, 0, 0, 0, 0, 12]",The Planet with No Nightmare
mistaken,"[0, 6, 0, 5, 0, 1, 6]",The Planet with No Nightmare
word,"[0, 4, 7, 0, 0, 4, 0, 0, 1, 0, 0, 1, 11, 0, 0, 37, 1, 2, 0, 0, 2, 4, 0, 3, 1, 0]",The Planet with No Nightmare
help,"[0, 3, 7, 1, 0, 0, 19, 1, 0, 41, 3, 9]",The Planet with No Nightmare
cured,"[0, 0, 0, 2, 1, 1, 0, 0, 1, 0]",The Planet with No Nightmare
send,"[8, 16, 1, 0, 0, 0, 0, 72, 0, 10, 2, 7, 17, 14, 26, 0, 1, 0, 0]",The Planet with No Nightmare
We,[],The Planet with No Nightmare
century,"[0, 1, 23, 11, 13]",The Planet with No Nightmare
air,"[0, 0, 0, 0, 0, 5, 0, 2, 0, 13, 0, 0, 1, 24, 0, 10, 2, 0, 0, 2, 26, 2, 2, 0, 0, 0]",The Planet with No Nightmare
capable,"[29, 0, 7, 25, 38, 0, 0]",The Planet with No Nightmare
stealth,"[1, 1]",The Planet with No Nightmare
gives,"[51, 113, 11, 3, 0, 0, 0, 0, 1, 0, 0, 2, 0, 32, 12, 38, 0, 3, 6, 4, 19, 17, 0, 19, 13, 6, 3, 0, 10, 50, 6, 1, 1, 1, 7, 0, 1, 13, 0, 36, 0, 6, 492]",The Planet with No Nightmare
