w,vector_uso
S.,[],Radio Emission of the Moon and Planet
sky,"[2, 3, 16, 0]",Radio Emission of the Moon and Planet
detection,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 3]",Radio Emission of the Moon and Planet
sporadic,[0],Radio Emission of the Moon and Planet
assuming,"[6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 80, 9, 0, 3, 7, 0, 0, 0, 6, 0, 0]",Radio Emission of the Moon and Planet
20,"[0, 0, 6, 8]",Radio Emission of the Moon and Planet
experimental,"[10, 0, 0]",Radio Emission of the Moon and Planet
1958,[],Radio Emission of the Moon and Planet
22,"[0, 6, 0, 0]",Radio Emission of the Moon and Planet
black,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 21, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 13, 2, 31, 0, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
Not,"[602, 0]",Radio Emission of the Moon and Planet
briefly,"[0, 0, 8, 2, 0]",Radio Emission of the Moon and Planet
thermal,"[0, 0, 0]",Radio Emission of the Moon and Planet
characteristics,"[1, 17, 0]",Radio Emission of the Moon and Planet
10.3,[],Radio Emission of the Moon and Planet
diagram,"[7, 1]",Radio Emission of the Moon and Planet
cm,"[0, 0, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
Washington,"[0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]",Radio Emission of the Moon and Planet
roughly,"[6, 237, 2, 85, 0, 4, 0, 182, 0, 0]",Radio Emission of the Moon and Planet
1955,[],Radio Emission of the Moon and Planet
information,"[0, 4, 16, 0, 0]",Radio Emission of the Moon and Planet
materials,"[0, 16, 2, 0, 5]",Radio Emission of the Moon and Planet
time,"[0, 1, 1, 0, 0, 0, 3, 0, 188]",Radio Emission of the Moon and Planet
whole,"[28, 352, 0, 2, 2, 24, 2, 6, 0, 5, 14, 13, 1, 0]",Radio Emission of the Moon and Planet
then,"[177, 228, 0, 0]",Radio Emission of the Moon and Planet
years,"[33, 0, 0, 0, 133, 12, 0, 36, 61, 0, 0]",Radio Emission of the Moon and Planet
useful,"[0, 6, 0]",Radio Emission of the Moon and Planet
remaining,"[41, 2, 0, 13, 16, 0, 16, 2, 0, 13, 0, 6]",Radio Emission of the Moon and Planet
region,"[32, 47, 2, 9, 7]",Radio Emission of the Moon and Planet
Measurements,"[1, 0, 8, 0]",Radio Emission of the Moon and Planet
Very,"[5, 33, 0, 40, 1, 81]",Radio Emission of the Moon and Planet
Gibson,"[0, 0, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
complete,"[3, 0, 0, 0, 0, 22, 0, 6, 4, 0, 3, 6, 12, 9, 2, 1, 0, 163, 3, 0, 0, 1, 0, 2, 0, 2, 1]",Radio Emission of the Moon and Planet
transparent,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
identified,"[6, 2, 6, 3, 4, 31, 72, 6, 0]",Radio Emission of the Moon and Planet
observe,"[0, 12, 3, 3, 55, 35, 4, 0, 8, 0, 0, 5, 9, 0, 13, 11, 0, 9, 1, 0]",Radio Emission of the Moon and Planet
atmosphere,"[0, 0, 0, 13, 0, 0, 26, 0, 0]",Radio Emission of the Moon and Planet
Observations,"[8, 4, 1, 0, 4, 10]",Radio Emission of the Moon and Planet
spread,"[0, 2, 0, 4, 3, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 6, 11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
width,"[1, 1]",Radio Emission of the Moon and Planet
methods,"[0, 11]",Radio Emission of the Moon and Planet
eclipses,"[1, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
over,"[163, 0, 0, 0, 1, 22, 6]",Radio Emission of the Moon and Planet
become,"[33, 90, 37, 7, 123]",Radio Emission of the Moon and Planet
McCullough,[],Radio Emission of the Moon and Planet
now,"[12, 28, 12, 0, 0, 0, 0, 1, 3, 0, 129, 0, 2]",Radio Emission of the Moon and Planet
contours,"[0, 39, 13, 0, 0, 3]",Radio Emission of the Moon and Planet
have,"[49, 0, 6, 111, 2, 7, 0, 0, 51, 18, 0, 4, 123, 80, 51, 17, 0, 6, 0, 1, 0, 3, 492, 4, 1, 0, 113, 2, 6]",Radio Emission of the Moon and Planet
available,"[18, 0, 0, 0]",Radio Emission of the Moon and Planet
infrared,"[0, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
noise,"[2, 0, 0, 1, 0, 1, 0, 0, 3, 0]",Radio Emission of the Moon and Planet
expected,"[22, 10, 0, 9, 59, 15, 0, 6, 0, 2, 6, 20]",Radio Emission of the Moon and Planet
gain,"[0, 0, 8, 0, 1, 0, 26, 16, 0, 3, 13, 0, 0, 0, 0, 3, 2, 12, 5, 1, 1, 21, 11, 113, 1, 0, 0, 7]",Radio Emission of the Moon and Planet
Laboratory,"[0, 0, 4, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
NRL,"[0, 0]",Radio Emission of the Moon and Planet
unexpected,[7],Radio Emission of the Moon and Planet
interference-like,[],Radio Emission of the Moon and Planet
bodies,"[0, 0, 0, 0, 1, 50, 3, 0, 0, 2, 0]",Radio Emission of the Moon and Planet
all,"[28, 2, 2, 24, 6, 352, 13]",Radio Emission of the Moon and Planet
mm,"[0, 0, 0]",Radio Emission of the Moon and Planet
resolution,"[10, 0, 0, 0, 27, 25, 1, 8, 1, 0, 0, 0, 0, 2, 2]",Radio Emission of the Moon and Planet
direction,"[5, 0, 8, 1, 0, 4, 0, 4, 1, 0, 0, 2, 8, 0, 123, 3]",Radio Emission of the Moon and Planet
cooler,"[0, 4, 0, 0, 3, 0]",Radio Emission of the Moon and Planet
rocklike,"[0, 0, 0, 0]",Radio Emission of the Moon and Planet
temperatures,[2],Radio Emission of the Moon and Planet
960-mc,[],Radio Emission of the Moon and Planet
center,"[1, 0, 0, 5, 0, 15, 5, 0, 0, 0, 0, 0, 20, 0, 0, 0, 2, 11, 23, 0, 3, 2, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0]",Radio Emission of the Moon and Planet
supplied,"[16, 1, 0, 16, 9, 1, 0, 3, 0]",Radio Emission of the Moon and Planet
sensitivity,"[0, 2, 0, 0]",Radio Emission of the Moon and Planet
subtends,"[0, 0]",Radio Emission of the Moon and Planet
physical,"[0, 0, 14]",Radio Emission of the Moon and Planet
properly,"[3, 0, 0, 84, 0, 4, 1]",Radio Emission of the Moon and Planet
small,"[3, 67, 4, 0, 0, 20, 4, 4, 1, 0, 99, 0, 0]",Radio Emission of the Moon and Planet
reaching,"[0, 1, 7, 11, 0, 0, 0, 1, 0, 1, 51, 1, 12, 5, 0, 0, 5, 4, 21, 3, 50, 11, 113, 1, 0, 0]",Radio Emission of the Moon and Planet
scan,"[0, 1, 21, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
obtained,"[1, 17, 55, 5, 7, 2, 123]",Radio Emission of the Moon and Planet
interval,"[0, 1, 0, 0]",Radio Emission of the Moon and Planet
reduced,"[6, 0, 20, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 8, 0, 1, 14, 0, 0, 5, 2, 0, 0]",Radio Emission of the Moon and Planet
techniques,"[1, 9]",Radio Emission of the Moon and Planet
temperature,[2],Radio Emission of the Moon and Planet
hypothetical,"[10, 0, 0, 0, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
optical,"[2, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
intensities,"[11, 0, 0, 0, 6, 0, 0, 7, 0]",Radio Emission of the Moon and Planet
less,"[0, 68, 0, 0]",Radio Emission of the Moon and Planet
body,"[0, 0, 0, 0, 1, 50, 3, 0, 0, 2, 0]",Radio Emission of the Moon and Planet
difficult,"[0, 33, 17]",Radio Emission of the Moon and Planet
it,"[0, 0]",Radio Emission of the Moon and Planet
contrast,"[6, 24, 0, 1, 0, 0]",Radio Emission of the Moon and Planet
composition,"[0, 0, 11, 1, 1, 0, 0, 0, 17, 6, 7, 0, 0, 8, 11, 0, 1]",Radio Emission of the Moon and Planet
atmospheres,"[0, 0, 0, 13, 0, 0, 26, 0, 0]",Radio Emission of the Moon and Planet
angle,"[1, 13, 1, 2, 1, 2, 5, 0]",Radio Emission of the Moon and Planet
suggest,"[3, 7, 1, 0, 5, 0, 2, 1]",Radio Emission of the Moon and Planet
measured,"[0, 0, 4, 1, 0, 1, 17, 0, 3, 1, 6, 0, 0, 0, 1, 8, 0]",Radio Emission of the Moon and Planet
changes,"[5, 6, 34, 1, 7, 0, 3, 0, 5, 10, 0, 1, 0, 10, 0]",Radio Emission of the Moon and Planet
e.g.,"[2, 0, 0]",Radio Emission of the Moon and Planet
referred,"[0, 3, 4, 0, 0, 11, 0, 0, 0, 31, 0, 0, 1, 9, 1, 5, 0]",Radio Emission of the Moon and Planet
cycles,"[3, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]",Radio Emission of the Moon and Planet
sizable,"[3, 1, 0, 0, 5, 0, 0, 1, 0]",Radio Emission of the Moon and Planet
reflected,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0]",Radio Emission of the Moon and Planet
diameter,"[0, 0]",Radio Emission of the Moon and Planet
recently,"[2, 0, 8, 30, 0]",Radio Emission of the Moon and Planet
when,[],Radio Emission of the Moon and Planet
summarized,"[0, 0, 5, 0, 1]",Radio Emission of the Moon and Planet
non-thermal,[],Radio Emission of the Moon and Planet
At,"[580, 0, 0, 35]",Radio Emission of the Moon and Planet
graphical,"[0, 0, 0]",Radio Emission of the Moon and Planet
enough,"[0, 9, 4, 76, 12]",Radio Emission of the Moon and Planet
reaches,"[1, 0, 1, 0, 1, 7, 11, 0, 0, 21, 0, 0, 1, 0, 1, 51, 1, 4, 12, 5, 0, 5, 0, 21, 3, 50, 11, 113, 1, 0, 0]",Radio Emission of the Moon and Planet
since,[],Radio Emission of the Moon and Planet
accurate,"[2, 0, 3]",Radio Emission of the Moon and Planet
case,"[8, 0, 0, 10, 6, 0, 0, 0, 18, 12, 16, 23, 1, 0, 0, 0, 7, 0, 0, 25, 0, 0, 0, 0, 0, 0, 35, 0, 62, 0, 0, 0]",Radio Emission of the Moon and Planet
previously,"[4, 0]",Radio Emission of the Moon and Planet
radiation,"[0, 0, 0, 0, 0, 2, 0, 0]",Radio Emission of the Moon and Planet
with,[],Radio Emission of the Moon and Planet
set,"[9, 0, 2, 0, 10, 7, 10, 0, 0, 2, 0, 1, 0, 1, 0, 19, 0, 0, 1, 0, 8, 13, 8, 0, 6, 19, 1, 0, 0, 6, 4, 0, 51, 0, 0, 1, 0, 0, 0, 12, 0, 72, 0, 0, 0, 2, 163, 0, 0, 0, 0, 0, 0, 29, 7, 0, 21, 0, 0, 46, 2]",Radio Emission of the Moon and Planet
good,"[4, 2, 82, 3, 0, 9, 7, 0, 1, 0, 0, 84, 0, 8, 115, 0, 24, 0, 0, 2, 0, 0, 23, 1, 0, 0, 8, 3, 7, 5, 8, 5, 1, 25, 1, 134, 0]",Radio Emission of the Moon and Planet
included,"[0, 9, 10, 9]",Radio Emission of the Moon and Planet
specifically,[6],Radio Emission of the Moon and Planet
presumably,"[0, 3]",Radio Emission of the Moon and Planet
use,"[0, 0, 0, 66, 0, 0, 3, 0, 5, 7, 0, 7, 6, 0, 1, 0, 6, 1, 2, 1, 0, 11, 9]",Radio Emission of the Moon and Planet
varied,"[0, 34, 0, 1, 3, 0, 5, 0, 0, 0]",Radio Emission of the Moon and Planet
surface,"[38, 0, 10, 0, 0, 4, 18, 0, 0, 0, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
practical,"[0, 1, 0, 0, 6]",Radio Emission of the Moon and Planet
Research,"[0, 7, 7, 2, 0]",Radio Emission of the Moon and Planet
sinusoidal,[0],Radio Emission of the Moon and Planet
subtended,"[0, 0]",Radio Emission of the Moon and Planet
must,"[0, 115, 0]",Radio Emission of the Moon and Planet
using,"[0, 0, 0, 13, 7, 66, 0, 6, 0, 0, 1, 0]",Radio Emission of the Moon and Planet
Naval,[0],Radio Emission of the Moon and Planet
Gaussian,[0],Radio Emission of the Moon and Planet
amplitude,"[0, 0, 1]",Radio Emission of the Moon and Planet
50-foot,[],Radio Emission of the Moon and Planet
side,"[5, 19, 1, 62, 0, 61, 14]",Radio Emission of the Moon and Planet
chap.,[],Radio Emission of the Moon and Planet
began,"[0, 0, 0, 0, 0, 0, 19, 8, 123]",Radio Emission of the Moon and Planet
moon's,[],Radio Emission of the Moon and Planet
not,"[602, 0]",Radio Emission of the Moon and Planet
apparently,"[2, 3, 7, 0, 0, 0, 3, 9, 0, 10]",Radio Emission of the Moon and Planet
wave,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 7, 0, 2, 0]",Radio Emission of the Moon and Planet
8,"[0, 0, 0, 0, 0, 13, 0, 0, 0, 12]",Radio Emission of the Moon and Planet
Since,[],Radio Emission of the Moon and Planet
reducing,"[6, 0, 20, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 1, 3, 14, 0, 0, 5, 2, 0]",Radio Emission of the Moon and Planet
1.25-cm,[],Radio Emission of the Moon and Planet
depths,"[3, 0, 0, 0, 1]",Radio Emission of the Moon and Planet
amplifying,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
maximum,"[2, 0, 0, 0, 0, 4]",Radio Emission of the Moon and Planet
merely,"[25, 211, 115, 11, 409]",Radio Emission of the Moon and Planet
again,"[0, 74, 0, 0]",Radio Emission of the Moon and Planet
new,"[0, 0, 38, 1, 5, 36, 3, 12, 92, 4, 4]",Radio Emission of the Moon and Planet
that,[],Radio Emission of the Moon and Planet
in,"[0, 152, 2, 0, 3, 0, 1, 2255, 0, 0]",Radio Emission of the Moon and Planet
determination,"[7, 0, 11, 1, 11]",Radio Emission of the Moon and Planet
apparent,"[7, 9, 0, 3, 1, 0, 4, 1]",Radio Emission of the Moon and Planet
disk,"[0, 19, 0, 0, 0, 0, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
approximation,"[1, 0, 0, 31, 3]",Radio Emission of the Moon and Planet
possibly,"[18, 13, 0, 13, 0, 0]",Radio Emission of the Moon and Planet
Point,"[14, 73, 0, 0, 0, 8, 0, 22, 0, 0, 0, 0, 1, 0, 2, 0, 0, 3, 0, 11, 3, 14, 2, 0, 0, 1, 44, 0, 16, 72, 5, 0, 18, 4, 37, 0, 0, 7, 0, 0, 0, 6, 6, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
this,[],Radio Emission of the Moon and Planet
;,[],Radio Emission of the Moon and Planet
during,[],Radio Emission of the Moon and Planet
both,[76],Radio Emission of the Moon and Planet
allow,"[0, 10, 6, 1, 3, 0, 16, 0, 1, 0, 32, 0, 10, 0, 51, 12]",Radio Emission of the Moon and Planet
3-1/2,[],Radio Emission of the Moon and Planet
outbursts,"[0, 0, 7, 0, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
receivers,"[0, 0, 0, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
May,"[0, 2, 0, 167, 0, 0]",Radio Emission of the Moon and Planet
Therefore,"[3, 22, 0, 228, 1, 12]",Radio Emission of the Moon and Planet
integration,"[0, 3, 0, 0]",Radio Emission of the Moon and Planet
linearly,[1],Radio Emission of the Moon and Planet
patterns,"[8, 8, 18, 0, 39, 8, 13, 6, 24, 22, 0, 0, 0, 0, 3, 2]",Radio Emission of the Moon and Planet
10.3-cm,[],Radio Emission of the Moon and Planet
1946,[],Radio Emission of the Moon and Planet
meters,"[23, 0, 0, 0, 0, 8, 188]",Radio Emission of the Moon and Planet
Mayer,"[0, 0, 0, 0]",Radio Emission of the Moon and Planet
",",[],Radio Emission of the Moon and Planet
exception,"[0, 0, 8]",Radio Emission of the Moon and Planet
Full,"[0, 0, 14, 8, 0, 0, 0, 0, 0, 22, 16, 3, 134, 24]",Radio Emission of the Moon and Planet
reflector,"[1, 0]",Radio Emission of the Moon and Planet
only,"[3, 0, 3, 1, 25, 0, 3, 211, 0, 17, 115, 11, 13, 4, 409]",Radio Emission of the Moon and Planet
Such,[107],Radio Emission of the Moon and Planet
absolute,"[0, 2, 1, 0, 0, 0, 3, 0]",Radio Emission of the Moon and Planet
Minnett,[],Radio Emission of the Moon and Planet
2,"[158, 0, 0, 0, 26]",Radio Emission of the Moon and Planet
observation,"[8, 4, 1, 0, 4, 10]",Radio Emission of the Moon and Planet
calibrating,"[0, 6, 0]",Radio Emission of the Moon and Planet
opaque,"[1, 0]",Radio Emission of the Moon and Planet
otherwise,"[0, 3, 5]",Radio Emission of the Moon and Planet
negligible,"[0, 0, 0]",Radio Emission of the Moon and Planet
these,[],Radio Emission of the Moon and Planet
ratio,"[5, 3]",Radio Emission of the Moon and Planet
They,[],Radio Emission of the Moon and Planet
directivity,"[0, 0, 0]",Radio Emission of the Moon and Planet
sensitive,"[3, 1, 0, 9, 21, 2, 4]",Radio Emission of the Moon and Planet
periodic,"[0, 1, 3]",Radio Emission of the Moon and Planet
high,"[0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 61, 0, 0, 0, 2]",Radio Emission of the Moon and Planet
so,"[177, 0, 0, 17, 3, 0, 22, 0, 0, 228, 0, 12]",Radio Emission of the Moon and Planet
radiator,[0],Radio Emission of the Moon and Planet
1.5,[],Radio Emission of the Moon and Planet
relative,"[3, 5, 0, 9, 0, 0, 0]",Radio Emission of the Moon and Planet
11,"[5, 0, 9, 0]",Radio Emission of the Moon and Planet
where,[],Radio Emission of the Moon and Planet
electrical,"[4, 3]",Radio Emission of the Moon and Planet
presently,"[4, 0, 2, 3, 20]",Radio Emission of the Moon and Planet
published,"[16, 0, 14, 0, 0, 7, 0, 7, 0]",Radio Emission of the Moon and Planet
increase,"[0, 0, 8, 13, 12, 5]",Radio Emission of the Moon and Planet
assumptions,"[0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
observations,"[8, 4, 1, 0, 4, 10]",Radio Emission of the Moon and Planet
there,"[0, 0, 0, 0, 0, 276]",Radio Emission of the Moon and Planet
compared,"[0, 1, 0]",Radio Emission of the Moon and Planet
),[],Radio Emission of the Moon and Planet
describe,"[2, 6, 6, 3, 24, 0, 0, 9, 13, 4, 3, 31, 8, 0]",Radio Emission of the Moon and Planet
68,"[1, 0, 0]",Radio Emission of the Moon and Planet
see,"[0, 12, 0, 49, 8, 17, 3, 0, 0, 55, 0, 0, 11, 2, 6, 4, 0, 5, 38, 4, 1, 4, 0, 3, 0, 0, 13, 1, 8, 0, 7, 10, 0, 102, 7, 1, 0, 0, 0, 22, 20, 2, 0, 0, 0, 0, 17, 15, 6, 19, 59, 4, 0, 0, 0]",Radio Emission of the Moon and Planet
No,"[0, 50, 0, 266, 0]",Radio Emission of the Moon and Planet
account,"[40, 0, 1, 4, 0, 6, 0, 0, 0, 13, 6, 9, 0, 31, 0, 8, 0]",Radio Emission of the Moon and Planet
should,[],Radio Emission of the Moon and Planet
observable,"[0, 0, 9]",Radio Emission of the Moon and Planet
10-degrees,[],Radio Emission of the Moon and Planet
0.8,[],Radio Emission of the Moon and Planet
diagrams,"[7, 1]",Radio Emission of the Moon and Planet
very,"[5, 33, 0, 40, 1, 81]",Radio Emission of the Moon and Planet
observed,"[0, 12, 3, 3, 55, 35, 4, 0, 8, 0, 12, 0, 0, 5, 9, 0, 13, 11, 0, 9, 1, 0, 8]",Radio Emission of the Moon and Planet
planetary,"[0, 0, 0, 96, 1, 1, 0, 0, 0]",Radio Emission of the Moon and Planet
were,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 26, 6, 6]",Radio Emission of the Moon and Planet
is,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 26, 6, 6]",Radio Emission of the Moon and Planet
(,[],Radio Emission of the Moon and Planet
Sinton,[],Radio Emission of the Moon and Planet
except,"[1, 19, 0, 1, 0, 0, 0]",Radio Emission of the Moon and Planet
from,[],Radio Emission of the Moon and Planet
narrow,"[6, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 5]",Radio Emission of the Moon and Planet
low,"[10, 146, 0, 20, 0, 0, 1, 0, 13, 4, 4, 0, 0, 0, 3, 0, 0, 0, 67, 1, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
combination,"[0, 11, 0]",Radio Emission of the Moon and Planet
absorption,"[1, 0, 0, 0, 0, 0, 0, 2]",Radio Emission of the Moon and Planet
cannot,[],Radio Emission of the Moon and Planet
wave-length,[],Radio Emission of the Moon and Planet
if,[],Radio Emission of the Moon and Planet
There,"[0, 0, 0, 0, 0, 276]",Radio Emission of the Moon and Planet
plotted,"[0, 1, 7, 1, 3, 0]",Radio Emission of the Moon and Planet
restricted,"[0, 7, 1, 1, 0, 2, 1, 5, 6, 2, 0, 3, 7]",Radio Emission of the Moon and Planet
would,[],Radio Emission of the Moon and Planet
different,"[24, 1, 0]",Radio Emission of the Moon and Planet
10.2,[],Radio Emission of the Moon and Planet
19,"[0, 3, 0, 5]",Radio Emission of the Moon and Planet
shifted,"[1, 1, 6, 34, 7, 0, 0, 0, 0, 1, 2, 0, 0, 1, 3]",Radio Emission of the Moon and Planet
across,"[0, 36, 1]",Radio Emission of the Moon and Planet
meter,"[23, 0, 0, 0, 0, 8, 188]",Radio Emission of the Moon and Planet
uniform,"[6, 2, 1, 0]",Radio Emission of the Moon and Planet
14,"[3, 0, 12, 0]",Radio Emission of the Moon and Planet
was,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 15, 0, 0, 26, 6, 6]",Radio Emission of the Moon and Planet
spectrum,[0],Radio Emission of the Moon and Planet
Piddington,[],Radio Emission of the Moon and Planet
reasonable,"[1, 3, 0, 4, 15]",Radio Emission of the Moon and Planet
correspond,"[3, 0, 2, 6, 8, 1, 0, 2, 0, 6, 0]",Radio Emission of the Moon and Planet
These,[],Radio Emission of the Moon and Planet
Amenitskii,[],Radio Emission of the Moon and Planet
latitude,"[0, 0, 3, 0]",Radio Emission of the Moon and Planet
In,"[0, 152, 2, 0, 3, 0, 1, 2255, 0, 0]",Radio Emission of the Moon and Planet
early,"[183, 0, 10, 41, 0, 0, 0]",Radio Emission of the Moon and Planet
emitting,"[0, 2, 0, 0, 0, 0, 0, 2]",Radio Emission of the Moon and Planet
Gallet,[],Radio Emission of the Moon and Planet
portion,"[0, 17, 0, 3, 4, 4, 10, 1, 0, 47, 0, 1, 12, 0, 8, 0, 0, 1, 4, 0, 13]",Radio Emission of the Moon and Planet
partially,"[6, 47, 6]",Radio Emission of the Moon and Planet
errors,"[4, 0, 0, 0, 0, 6, 3, 0]",Radio Emission of the Moon and Planet
include,"[0, 9, 10]",Radio Emission of the Moon and Planet
8.6-mm,[],Radio Emission of the Moon and Planet
lunar,[0],Radio Emission of the Moon and Planet
.,[],Radio Emission of the Moon and Planet
suggests,"[3, 7, 1, 0, 5, 0, 2, 1]",Radio Emission of the Moon and Planet
well,"[1, 0, 0, 2, 82, 20, 1, 4, 5, 134, 0]",Radio Emission of the Moon and Planet
predicted,"[0, 25, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 2]",Radio Emission of the Moon and Planet
quiescent,[0],Radio Emission of the Moon and Planet
rather,"[1, 28, 0, 23, 3, 0, 40, 0]",Radio Emission of the Moon and Planet
black-body,[],Radio Emission of the Moon and Planet
Franklin,"[0, 0, 0, 4]",Radio Emission of the Moon and Planet
detected,"[0, 4, 3, 8, 55, 0]",Radio Emission of the Moon and Planet
minute,"[40, 45, 0, 0, 10, 24, 0, 0, 0, 15, 13, 5]",Radio Emission of the Moon and Planet
explained,"[5, 7, 0]",Radio Emission of the Moon and Planet
those,[],Radio Emission of the Moon and Planet
basis,"[0, 26, 21, 0, 3, 0, 1, 0]",Radio Emission of the Moon and Planet
decimeter-wave-length,[],Radio Emission of the Moon and Planet
remains,"[2, 1, 3, 16, 6, 13, 1, 16, 0, 13, 2]",Radio Emission of the Moon and Planet
however,"[6, 47, 1, 3, 0, 0, 35, 103, 0]",Radio Emission of the Moon and Planet
data,"[0, 16, 0, 4]",Radio Emission of the Moon and Planet
peak,"[2, 29, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 4, 37, 4, 0]",Radio Emission of the Moon and Planet
has,"[49, 0, 6, 111, 2, 7, 0, 0, 51, 0, 18, 0, 4, 123, 80, 51, 17, 0, 6, 1, 3, 0, 492, 4, 1, 0, 113, 2, 6]",Radio Emission of the Moon and Planet
concept,"[2, 0, 7]",Radio Emission of the Moon and Planet
some,"[6, 237, 2, 85, 0, 0, 182, 0, 0]",Radio Emission of the Moon and Planet
sufficiently,[7],Radio Emission of the Moon and Planet
likely,"[7, 6, 27, 13, 0, 0, 0]",Radio Emission of the Moon and Planet
Observatory,"[0, 0, 0, 1]",Radio Emission of the Moon and Planet
needed,"[0, 22, 0, 80, 28, 51, 0, 9, 5, 0, 0, 54, 6, 14]",Radio Emission of the Moon and Planet
followed,"[12, 2, 0, 0, 0, 2, 4, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 2, 11, 0, 722, 0, 0]",Radio Emission of the Moon and Planet
an,"[0, 0]",Radio Emission of the Moon and Planet
larger,"[30, 0, 0, 0, 18, 9, 53, 61, 0, 0, 13, 0, 0, 4, 0, 0, 0]",Radio Emission of the Moon and Planet
although,[],Radio Emission of the Moon and Planet
75,"[1, 0, 0]",Radio Emission of the Moon and Planet
antennae,"[0, 0, 0, 0]",Radio Emission of the Moon and Planet
heat,"[1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 5, 3, 2, 0, 5, 0]",Radio Emission of the Moon and Planet
can,"[1, 0, 1, 0, 7, 3, 38, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 12, 0, 13, 1, 0, 0, 3, 0, 0, 0, 0, 4, 0, 235, 0, 4, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Radio Emission of the Moon and Planet
0.85,[],Radio Emission of the Moon and Planet
variable,"[2, 0, 0, 4]",Radio Emission of the Moon and Planet
1957,[],Radio Emission of the Moon and Planet
brightness,"[0, 0, 1, 0, 0, 0, 0, 47]",Radio Emission of the Moon and Planet
arrival,"[1, 0, 0, 4]",Radio Emission of the Moon and Planet
nearly,"[237, 18, 23, 4, 66, 0, 104, 3, 1, 0]",Radio Emission of the Moon and Planet
angular,"[1, 0]",Radio Emission of the Moon and Planet
explanation,"[13, 6]",Radio Emission of the Moon and Planet
due,"[0, 0, 9, 0]",Radio Emission of the Moon and Planet
spite,"[0, 16, 0, 2, 2, 1, 0, 1, 0, 3, 0, 0, 0]",Radio Emission of the Moon and Planet
Dicke,[],Radio Emission of the Moon and Planet
construction,"[14, 0, 10, 8, 0, 8, 0]",Radio Emission of the Moon and Planet
